ss_d,ss_rgnsm,td,chmbl_d,vrnt_d,src_d,b_frmt,ss_tp,ss_tx_d,rltnshp_tp,crtd_b,ss_cll_tp,ss_sbclllr_frctn,cnfdnc_scr,src_ss_d,cll_d,tss_d
14349,,22224,CHEMBL629166,,1,BAO_0000218,A,,U,Autocuration,,,0,,,2107.0
14350,,22224,CHEMBL629167,,1,BAO_0000218,A,,U,Autocuration,,,0,,,2048.0
14351,,22224,CHEMBL629168,,1,BAO_0000218,A,,U,Autocuration,,,0,,,2385.0
14352,,22224,CHEMBL629169,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14353,,22224,CHEMBL629170,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14354,,22224,CHEMBL631153,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14355,,22224,CHEMBL875121,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14356,,22224,CHEMBL631154,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14357,,22224,CHEMBL631155,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14358,,22224,CHEMBL631156,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14359,,22224,CHEMBL631157,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14360,,22224,CHEMBL631158,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14361,,22224,CHEMBL631159,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14362,,22224,CHEMBL631160,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14363,,22224,CHEMBL631161,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14364,,22224,CHEMBL631162,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14365,,22224,CHEMBL630313,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14366,,22224,CHEMBL630314,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14367,,22224,CHEMBL630315,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14368,,22224,CHEMBL630316,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14369,,22224,CHEMBL630986,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14370,,22224,CHEMBL630987,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14371,,22224,CHEMBL630988,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14372,,22224,CHEMBL630989,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14373,,22224,CHEMBL630990,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14374,,22224,CHEMBL630991,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14375,,22224,CHEMBL630992,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14376,,22224,CHEMBL630993,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14377,,22224,CHEMBL630994,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14378,Rattus norvegicus,50597,CHEMBL630995,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14379,,22224,CHEMBL629252,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14380,,22224,CHEMBL629253,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14381,,22224,CHEMBL629944,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14382,Cavia porcellus,50512,CHEMBL629945,,1,BAO_0000218,A,10141.0,N,Intermediate,,,1,,,3126.0
14383,,22224,CHEMBL629946,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14384,,22224,CHEMBL629947,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14385,,22224,CHEMBL629948,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14386,,22224,CHEMBL856024,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14387,,22224,CHEMBL629949,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14388,,22224,CHEMBL629950,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14389,,22224,CHEMBL630127,,1,BAO_0000100,P,,U,Autocuration,,,0,,,
14390,,22224,CHEMBL630128,,1,BAO_0000100,P,,U,Autocuration,,,0,,,
14391,,22224,CHEMBL630129,,1,BAO_0000100,P,,U,Autocuration,,,0,,,
14392,,22224,CHEMBL630130,,1,BAO_0000019,,,U,Autocuration,,,0,,,
14393,,22224,CHEMBL875234,,1,BAO_0000100,P,,U,Autocuration,,,0,,,
14394,,22224,CHEMBL630131,,1,BAO_0000100,P,,U,Autocuration,,,0,,,
14395,Rattus norvegicus,50597,CHEMBL630132,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14396,,22224,CHEMBL630133,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14397,,22224,CHEMBL630134,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14398,,22224,CHEMBL630135,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14399,,22224,CHEMBL630136,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14400,,22224,CHEMBL630137,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14401,,22224,CHEMBL630138,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14402,,22224,CHEMBL630139,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14403,,22224,CHEMBL630140,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14404,,22224,CHEMBL875235,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14405,Rattus norvegicus,50597,CHEMBL876439,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14406,Rattus norvegicus,50597,CHEMBL630605,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14407,Rattus norvegicus,50597,CHEMBL630606,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14408,Rattus norvegicus,50597,CHEMBL630607,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14409,Rattus norvegicus,50597,CHEMBL630608,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14410,Rattus norvegicus,50597,CHEMBL630609,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14411,Rattus norvegicus,50597,CHEMBL630610,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14412,Rattus norvegicus,50597,CHEMBL630611,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14413,Rattus norvegicus,50597,CHEMBL629552,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14414,Rattus norvegicus,50597,CHEMBL629733,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14415,Rattus norvegicus,50597,CHEMBL629734,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14416,Rattus norvegicus,50597,CHEMBL629735,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14417,Rattus norvegicus,50597,CHEMBL629736,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14418,Rattus norvegicus,50597,CHEMBL629737,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14419,Rattus norvegicus,50597,CHEMBL629738,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14420,Rattus norvegicus,50597,CHEMBL629739,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14421,Rattus norvegicus,50597,CHEMBL629740,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14422,Rattus norvegicus,50597,CHEMBL629741,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14423,Rattus norvegicus,50597,CHEMBL629742,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14424,Rattus norvegicus,50597,CHEMBL629743,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14425,Rattus norvegicus,50597,CHEMBL629744,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14426,Rattus norvegicus,50597,CHEMBL629745,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14427,Rattus norvegicus,50597,CHEMBL629746,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14428,Rattus norvegicus,50597,CHEMBL629747,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14429,Rattus norvegicus,50597,CHEMBL629748,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14430,Rattus norvegicus,50597,CHEMBL629749,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14431,Rattus norvegicus,50597,CHEMBL629750,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14432,Rattus norvegicus,50597,CHEMBL629751,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14433,Rattus norvegicus,50597,CHEMBL629752,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14434,Rattus norvegicus,50597,CHEMBL629753,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14435,Rattus norvegicus,50597,CHEMBL629754,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14436,Rattus norvegicus,50597,CHEMBL629755,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14437,Rattus norvegicus,50597,CHEMBL629756,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14438,Rattus norvegicus,50597,CHEMBL629757,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14439,Rattus norvegicus,50597,CHEMBL629758,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14440,Rattus norvegicus,50597,CHEMBL629759,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14441,Rattus norvegicus,50597,CHEMBL629760,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14442,Rattus norvegicus,50597,CHEMBL876443,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14443,Canis lupus familiaris,50588,CHEMBL629761,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
14444,Canis lupus familiaris,50588,CHEMBL629762,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
14445,Mus musculus,50594,CHEMBL629763,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
14446,Mus musculus,50594,CHEMBL629764,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
14447,Mus musculus,50594,CHEMBL629765,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
14448,Mus musculus,50594,CHEMBL629766,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
14449,Mus musculus,50594,CHEMBL629767,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
14450,Canis lupus familiaris,50588,CHEMBL629768,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
14451,Mus musculus,50594,CHEMBL629769,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
14452,Canis lupus familiaris,50588,CHEMBL629770,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
14453,Canis lupus familiaris,50588,CHEMBL629771,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
14454,Mus musculus,50594,CHEMBL629772,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
14455,Mus musculus,50594,CHEMBL629773,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
14456,Mus musculus,50594,CHEMBL625455,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
14457,Mus musculus,50594,CHEMBL625456,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
14458,Mus musculus,50594,CHEMBL625457,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
14459,Rattus norvegicus,50597,CHEMBL625458,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14460,Rattus norvegicus,50597,CHEMBL625459,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14461,Rattus norvegicus,50597,CHEMBL875483,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14462,Rattus norvegicus,50597,CHEMBL634779,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14463,Rattus norvegicus,50597,CHEMBL625460,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14464,Rattus norvegicus,50597,CHEMBL626117,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14465,Rattus norvegicus,50597,CHEMBL626118,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14466,Rattus norvegicus,50597,CHEMBL628342,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14467,Rattus norvegicus,50597,CHEMBL628343,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14468,Rattus norvegicus,50597,CHEMBL628344,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14469,Rattus norvegicus,50597,CHEMBL628345,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14470,Rattus norvegicus,50597,CHEMBL628346,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14471,Rattus norvegicus,50597,CHEMBL628347,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14472,Rattus norvegicus,50597,CHEMBL628348,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14473,Rattus norvegicus,50597,CHEMBL628349,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14474,Rattus norvegicus,50597,CHEMBL875611,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14475,Rattus norvegicus,50597,CHEMBL628350,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14476,Rattus norvegicus,50597,CHEMBL628351,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14477,Rattus norvegicus,50597,CHEMBL628352,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14478,Rattus norvegicus,50597,CHEMBL628353,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14479,Rattus norvegicus,50597,CHEMBL628354,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14480,Rattus norvegicus,50597,CHEMBL626667,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14481,Rattus norvegicus,50597,CHEMBL626668,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14482,Rattus norvegicus,50597,CHEMBL626669,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14483,Rattus norvegicus,50597,CHEMBL626670,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14484,Rattus norvegicus,50597,CHEMBL626671,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14485,Rattus norvegicus,50597,CHEMBL626672,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14486,Rattus norvegicus,50597,CHEMBL626673,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14487,Rattus norvegicus,50597,CHEMBL626674,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14488,Rattus norvegicus,50597,CHEMBL626675,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14489,Rattus norvegicus,50597,CHEMBL626676,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14490,Rattus norvegicus,50597,CHEMBL626677,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14491,Rattus norvegicus,50597,CHEMBL626678,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14492,Rattus norvegicus,50597,CHEMBL626679,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14493,Rattus norvegicus,50597,CHEMBL875612,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14494,Rattus norvegicus,50597,CHEMBL626680,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14495,Rattus norvegicus,50597,CHEMBL626681,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14496,Rattus norvegicus,50597,CHEMBL626682,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14497,Rattus norvegicus,50597,CHEMBL626683,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14498,Rattus norvegicus,50597,CHEMBL626684,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14499,Rattus norvegicus,50597,CHEMBL626685,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14500,Rattus norvegicus,50597,CHEMBL626686,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14501,Rattus norvegicus,50597,CHEMBL626687,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14502,Rattus norvegicus,50597,CHEMBL624978,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14503,Rattus norvegicus,50597,CHEMBL624979,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14504,Rattus norvegicus,50597,CHEMBL624980,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14505,Rattus norvegicus,50597,CHEMBL624981,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1088.0
14506,Canis lupus familiaris,50588,CHEMBL624982,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1088.0
14507,,22224,CHEMBL627564,,1,BAO_0000218,A,,U,Autocuration,,,0,,,2367.0
14508,,22224,CHEMBL627565,,1,BAO_0000218,A,,U,Autocuration,,,0,,,2367.0
14509,,22224,CHEMBL627566,,1,BAO_0000218,A,,U,Autocuration,,,0,,,
14510,,22224,CHEMBL627567,,1,BAO_0000218,A,,U,Autocuration,,,0,,,2385.0
14511,,22224,CHEMBL627568,,1,BAO_0000218,A,,U,Autocuration,,,0,,,2106.0
14512,,22224,CHEMBL627569,,1,BAO_0000218,A,,U,Autocuration,,,0,,,2113.0
14513,,22224,CHEMBL627570,,1,BAO_0000218,A,,U,Autocuration,,,0,,,1255.0
14514,,22224,CHEMBL627571,,1,BAO_0000218,A,,U,Autocuration,,,0,,,178.0
14515,,22224,CHEMBL627572,,1,BAO_0000218,A,,U,Autocuration,,,0,,,1474.0
14516,,22224,CHEMBL627573,,1,BAO_0000218,A,,U,Autocuration,,,0,,,
14517,,22224,CHEMBL627574,,1,BAO_0000218,A,,U,Autocuration,,,0,,,2113.0
14518,,22224,CHEMBL627575,,1,BAO_0000218,A,,U,Autocuration,,,0,,,2107.0
14519,,22224,CHEMBL627576,,1,BAO_0000218,A,,U,Autocuration,,,0,,,2048.0
14520,,22224,CHEMBL627577,,1,BAO_0000218,A,,U,Autocuration,,,0,,,2385.0
14521,,22224,CHEMBL627578,,1,BAO_0000218,A,,U,Autocuration,,,0,,,2367.0
14522,,22224,CHEMBL627579,,1,BAO_0000218,A,,U,Autocuration,,,0,,,2367.0
14523,,22224,CHEMBL627580,,1,BAO_0000218,A,,U,Autocuration,,,0,,,2385.0
14524,,22224,CHEMBL627581,,1,BAO_0000218,A,,U,Autocuration,,,0,,,2367.0
14525,,22224,CHEMBL627582,,1,BAO_0000218,A,,U,Autocuration,,,0,,,
14526,,22224,CHEMBL627583,,1,BAO_0000218,A,,U,Autocuration,,,0,,,2385.0
14527,,22224,CHEMBL627584,,1,BAO_0000218,A,,U,Autocuration,,,0,,,2106.0
14528,,22224,CHEMBL627585,,1,BAO_0000218,A,,U,Autocuration,,,0,,,2367.0
14529,,22224,CHEMBL627586,,1,BAO_0000218,A,,U,Autocuration,,,0,,,2385.0
14530,Rattus norvegicus,50597,CHEMBL627587,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14531,Rattus norvegicus,50597,CHEMBL627588,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14532,Rattus norvegicus,50597,CHEMBL628250,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14533,Rattus norvegicus,50597,CHEMBL628251,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14534,Rattus norvegicus,50597,CHEMBL628252,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,10000000.0
14535,Rattus norvegicus,50597,CHEMBL628253,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,10000000.0
14536,Rattus norvegicus,50597,CHEMBL628254,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1898.0
14537,Rattus norvegicus,50597,CHEMBL877493,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1898.0
14538,Rattus norvegicus,50597,CHEMBL628255,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14539,Rattus norvegicus,50597,CHEMBL628256,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14540,Rattus norvegicus,50597,CHEMBL628257,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,10000000.0
14541,Rattus norvegicus,50597,CHEMBL628258,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1898.0
14542,Rattus norvegicus,50597,CHEMBL628259,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14543,Rattus norvegicus,50597,CHEMBL628429,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14544,Rattus norvegicus,50597,CHEMBL626862,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,10000000.0
14545,Rattus norvegicus,50597,CHEMBL626863,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1898.0
14546,Rattus norvegicus,50597,CHEMBL625886,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2037.0
14547,Rattus norvegicus,50597,CHEMBL625887,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2037.0
14548,Rattus norvegicus,50597,CHEMBL625888,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14549,Rattus norvegicus,50597,CHEMBL625889,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14550,Rattus norvegicus,50597,CHEMBL625890,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,10000000.0
14551,Rattus norvegicus,50597,CHEMBL625891,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,10000000.0
14552,Rattus norvegicus,50597,CHEMBL625892,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1898.0
14553,Rattus norvegicus,50597,CHEMBL625893,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1898.0
14554,Rattus norvegicus,50597,CHEMBL625894,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2037.0
14555,Rattus norvegicus,50597,CHEMBL625895,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14556,,22224,CHEMBL625896,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14557,,22224,CHEMBL625897,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14558,,22224,CHEMBL625898,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14559,,22224,CHEMBL625899,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14560,,22224,CHEMBL626124,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14561,Escherichia coli,50212,CHEMBL628500,,1,BAO_0000218,A,562.0,N,Intermediate,,,1,,,
14562,Rattus norvegicus,50597,CHEMBL857856,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14563,Rattus norvegicus,50597,CHEMBL628501,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
14564,,22224,CHEMBL628502,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14565,,22224,CHEMBL628503,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14566,,22224,CHEMBL628504,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14567,,22224,CHEMBL628505,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14568,,22224,CHEMBL874452,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14569,,22224,CHEMBL628506,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14570,,22224,CHEMBL628507,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14571,,22224,CHEMBL628508,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14572,,22224,CHEMBL628509,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14573,,22224,CHEMBL628510,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14574,,22224,CHEMBL628511,,1,BAO_0000019,B,,U,Autocuration,,,0,,,
14575,,22224,CHEMBL628512,,1,BAO_0000019,B,,U,Autocuration,,,0,,,
14576,,22224,CHEMBL628513,,1,BAO_0000019,B,,U,Autocuration,,,0,,,
14577,,22224,CHEMBL628514,,1,BAO_0000019,B,,U,Autocuration,,,0,,,
14578,,22224,CHEMBL628515,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14579,,22224,CHEMBL628516,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14580,,22224,CHEMBL628517,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14581,,22224,CHEMBL628518,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14582,,22224,CHEMBL628519,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14583,,22224,CHEMBL628520,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14584,,22224,CHEMBL628521,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14585,,22224,CHEMBL630443,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14586,,22224,CHEMBL630444,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14587,,22224,CHEMBL857732,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14588,,22224,CHEMBL630445,,1,BAO_0000100,P,,U,Autocuration,,,0,,,
14589,,22224,CHEMBL630446,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14590,,22224,CHEMBL630447,,1,BAO_0000019,B,,U,Autocuration,,,0,,,
14591,,22224,CHEMBL630448,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14592,,22224,CHEMBL630449,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14593,,22224,CHEMBL630450,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14594,,22224,CHEMBL630451,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14595,,22224,CHEMBL630452,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14596,,22224,CHEMBL630453,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14597,,22224,CHEMBL630454,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14598,,22224,CHEMBL630455,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14599,,22224,CHEMBL631487,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14600,,22224,CHEMBL631488,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14601,,22224,CHEMBL876440,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14602,,22224,CHEMBL631489,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14603,,22224,CHEMBL857742,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14604,,22224,CHEMBL631490,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14605,,22224,CHEMBL631491,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14606,,22224,CHEMBL631492,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14607,,22224,CHEMBL631493,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14608,,22224,CHEMBL631494,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14609,,22224,CHEMBL631495,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
14610,Rattus norvegicus,50597,CHEMBL631496,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1988.0
