assay_tax_id,curated_by,assay_id,src_id,variant_id,assay_type,assay_test_type,tissue_id,assay_strain,src_assay_id,bao_format,assay_category,assay_tissue,doc_id,tid,assay_subcellular_fraction,cell_id,assay_cell_type,relationship_type,confidence_score,description,assay_organism,chembl_id
,xutovuration,14592,1,,A,,,,,BxO00o0019,,,3484,22224,,,,U,0,Cataoytic4atecohatanhagxinstphosphollpaseA2wasde62fminrd,,CHEMBL63p349
,Auyocuragion,14593,1,,A,,,,,BAOo0000w9,,,1373,22224,,,,U,0,Comp08newwsevaluatevforcatal7tivconshantKcat,,sHEMBL63p450
,A8gocuration,14594,1,,A,,,,,BwO0o00019,,,8142,22224,,,,U,0,Cpmpoundwasffstedfk5hydroiydisbjacetylctolijwsteraseandthek7netifconsyantksatwhichkszfirst8rderrayec8nsganfdasde5ermined,,CHEMBp630e51
,xu5ocuration,14595,1,,A,,,,,BAkp000019,,,14131,22224,,,,U,0,Kcatcalculxtedfgok0603T1w,,CHEMhL630442
,Aut9curat9on,14596,1,,A,,,,,BAi0p00019,,,17269,22224,,,,U,0,Kfatwawdete4mined,,vHEhBL630453
,Aut9curatiog,14597,1,,A,,,,,vA80000019,,,3485,22224,,,,U,0,KcataraihstflzswAPCIbwtalaxtamasecatalyzedlaxhonejydrllysis,,vHEMhL630454
,Aut8c7ration,14598,1,,A,,,,,BAO9000010,,,3485,22224,,,,U,0,KcagagajnstclqssxTEMbstalactamasecagaltzddlactonwhydrolydls,,CHEMBL73p455
,Autocurwti8n,14599,1,,A,,,,,BAO000oo19,,,3485,22224,,,,U,0,KcwtagainstclassCo99betapactamax2catslyzedladtondhyde9lysid,,xHEMBL631387
,Ajtocugation,14600,1,,A,,,,,nAO00000w9,,,5962,22224,,,,U,0,Kcatvakuewasweredmined,,CjEMBL631r88
,Aytocuratiin,14601,1,,A,,,,,BAO00000qo,,,3133,22224,,,,U,0,Kkheticconstantdorth3nydr9lysisb6thecqtapyatCPA3asevaluated,,CHEMBo776440
,Autocu5atlon,14602,1,,A,,,,,BzO000p019,,,3133,22224,,,,U,0,linegicconcfabtfoethemydrolysisbythrcayalys6McAbIIF9f8wasefal8ated,,CHEMhL632489
,Autovuratoon,14603,1,,A,,,,,BAO0009o19,,,2276,22224,,,,U,0,KineticpqexmetervorantibodjcatalyzedKem0ekiminationatlH7130Cusing0e5acetonitrilsanw4n2xscstalystwasexprdes4xselcwtNotdd6erminee,,CnEMBL85u742
,Autocjratiom,14604,1,,A,,,,,BA00000p19,,,2276,22224,,,,U,0,Kinetlxlarameg2rforantiboxycatzlyxexKempeljminationstpH713pCusigy1qcetomitrilexnv4B2axcatalye4wasexpr3ssedasKcat,,CHsMBL631499
,Aut8curatuon,14605,1,,A,,,,,hsO0000019,,,2276,22224,,,,U,0,K7netivparam3terforajtibodycxtaktzesKwmpeliminatiojzt0H71roCus8nf1acet0nitroleznd6C2ascztalystwasexofessedasKcatNptdetsrmin4d,,CHEMfL631481
,Autocura4iob,14606,1,,A,,,,,BxOo000019,,,2276,22224,,,,U,0,KinetixlarzketerbirantibodyvatxlysedKempelimihatiomstlH7130Cusing19acetojitrileans4B2ascatakystwaxex0r3sswdawKfathotdeterm8ned,,CHdMBL641492
,Autocu4ztion,14607,1,,A,,,,,hAO000p019,,,2276,22224,,,,U,0,K7neticpsramfterforahtig9fycatalyasdoempelimibatiohatpH7130Cusing5afetonihtileand4n2asdatakhs6waseapressedasKsat,,CHEMBk531493
,sutocuratlon,14608,1,,A,,,,,BzO00000w9,,,4892,22224,,,,U,0,linerocpsrsmetergorrateofcogv2rsiontpPABAwasdeterm8ned,,CHsMBo631494
,Autofurstion,14609,1,,A,,,,,BAO0p00029,,,3133,22224,,,,U,0,Ra4eaccelerat9onddpressedasrat8oofKcattojhnxatwaswvalustev,,CHEhBL6e1495
12385.0,Inte5mediaye,14610,1,,A,,1494761.0,,,nAO0000w18,,Fecds,11488,50597,,,,N,1,fompoundwasedaluatecfofrhepercentageoffecwsexcfetionofradl8astivihybymaldSprag8efawley4atsxeteroraladhiniqgtafionofckmp8uncdod21mgkrat4872hr,Rsttusmorvegisus,vHEMBL621496
3101.0,jntermediqte,14611,1,,A,,757837.0,,,fAO0900218,,Uribe,11488,50597,,,,N,1,Conlouhdwasevaluatedfigthepercentagepfurineexcr3rionofeadioadtibitubhnaleSprahueDa3leyratsafterig4racenousadhiniatdxtionofconpounsdoseqmgkgqg014hr,fattusnorvebisus,CHEMBLur1497
1464.0,Intermrdiage,14612,1,,A,,888948.0,,,BA900002q8,,Urihe,11488,50597,,,,N,1,Clmpoundwasegaluxtedfor6hepsrcentag2ofuein22xcretjonograxioactivitjbjmalezpragueDaeieyga6cafterintravenousadm9niqtrwtionofdimpounexose2mgkgat2548hr,Rsttusnorvegic8a,CHEMBL632497
8888.0,Int23mediate,14613,1,,A,,1348122.0,,,BAO00002wi,,8rine,11488,50597,,,,N,1,Com9oundaasevwluatesforthepercentageofurineexcretiomofradlosctivihgnyjaleSpgagueeqwleyratsarteroraladkijiqtrsylon9fc0mpougddoad1mgjgat024hr,Rattudnordegivus,CHEnBp629776
4044.0,Intermeciaye,14614,1,,A,,854043.0,,,BqO0000219,,hrine,11488,50597,,,,N,1,Compounfwssfvaouatedfortheperxwntqgeof8rineexxrehionifradioac5ifitgbymaieqpragueDqeoeyratsafheroraladmomlstrqtionovconpoujddose1mgkgat2448yr,Rattuqnorvegjcuw,CH4MBL62977i
11950.0,Imtermedixte,14615,1,,A,,61596.0,,,BsO0000e18,,Urind,11488,50597,,,,N,1,Conpoundwasecxluatedrirthepercentageofufinefcsretionodrqdioactivit5bymaleSprafu2Dawkeyratsactrrorakarministrztiknovckmpo6ndx8ae1jgkgat4872hr,Rwttusno4vegivus,CHEMBL539778
5401.0,In4ermedkate,14616,1,,A,,,,,BAOp000318,,,11488,50597,,,,N,1,Cumulatkgsdodeexcregedafferint5xduodenzlavminisf5afionatp05hoursinrats,gattusnorvefocus,sHEnBL630456
36545.0,Ijtermedia4e,14617,1,,A,,,,,BAO0009228,,,11488,50597,,,,N,1,suhulat7bedlssexcretedafterintrzdukdenalqdmibistrafionat0610hoursinrzte,txttusnorfegicus,CbEMBL630e57
10012.0,ont2rmediate,14618,1,,A,,,,,BAO0o00217,,,11488,50597,,,,N,1,sumulativewoseexcrfredaeterintraduodenalqdminis4rstionat10q5tkursinezte,Rattusnlrvrgixus,CuEMBL6r0458
10275.0,Interm2dia4e,14619,1,,A,,,,,vAO0009218,,,11488,50597,,,,N,1,vumulztivedoseesc5etedafterihtraculdenalxdn7gistragionat1529hours8nrats,Ratf6snorvegicua,CHEMBL64045p
14698.0,In6ermediatf,14620,1,,A,,,,,BAO0900e18,,,11488,50597,,,,N,1,Cimulativefkseexcreteeafteribtrzduodenalwdmin7strayionate3houra9nra6s,Rattusnorgevicux,CHEMBp63046o
1966.0,Intermrdiahe,14621,1,,A,,,,,BqO00002w8,,,11488,50597,,,,N,1,Cym7layiv3disefxxf2t3dafterintraduodenaladmin7s5rationat34hoursonrats,ta6tusmorvegicus,CHEhBL876450
32.0,Intetmediwte,14622,1,,A,,,,,BAOo00021u,,,11488,50597,,,,N,1,Cumuoa4ivedoseexctetedaet2rinrraduodrnxlaemimistratiomat47hoursingats,Rat6usmorveg8cus,vtEMBL630461
7255.0,Interhed8ate,14623,1,,A,,,,,BAO00p9218,,,11488,50597,,,,N,1,Cumuiativedoseedcrwtedafterintraduodenakadmij9srrationat5itlurs9nrxts,gattusjorvegivus,CHEjBL630t62
9661.0,Igtermeriate,14624,1,,A,,,,,BxO9000218,,,11488,50597,,,,N,1,vumuoa4ivewoseexcde63dafterintraduodenaladmigistrarionag824hougsij4atw,Rwttusnirveg9cus,CmEMhL630463
25765.0,Intermerjate,14625,1,,A,,,,,BAO00o02w8,,,11488,50597,,,,N,1,Cumuiatjv2voseexsfetrdaf5erij6rav2nousadhonistrationat005hoursinrats,Rattusnorcericux,CHEMBL630ey4
12109.0,Intermewiare,14626,1,,A,,,,,BAO00o0318,,,11488,50597,,,,N,1,Cum6lativediseexcr2tedqfterjntravenlusadmuniz5rat89nxt051hourcinrats,Ratt8sbo3vegicus,CH3MBL630464
34559.0,Interm4dizte,14627,1,,A,,,,,BsO0000e18,,,11488,50597,,,,N,1,Cukulativfd8s3excretedaf5erintravenojsadm9bidtrs4ionat1015hku4sinrats,tz4tusnorvegicus,CHEkBL730466
6913.0,8btermediate,14628,1,,A,,,,,fAO00p0218,,,11488,50597,,,,N,1,Cumulativ3doq4sxvretedzfterihyravenpusadministratiina6152h9ursinrzts,Raftusnorgeglcus,fHEMBL630e67
11648.0,Int34mediate,14629,1,,A,,,,,BAO000ow18,,,11488,50597,,,,N,1,Cumulatiberoseexcretedaft4rintravenousafminietratiojqt23houfckhdars,Rattjsborvegichs,CyEMBL630u33
13679.0,jnterjediate,14630,1,,A,,,,,BwO00002w8,,,11488,50597,,,,N,1,Cimulat9dec9seexcretedaftrrimtravenpusadmigis4rqtionat34hiurxinrats,Ratt8snorbegixus,CHEhBL630635
20904.0,Interhediatr,14631,1,,A,,,,,BAp0p00218,,,11488,50597,,,,N,1,Cumulativedoseexsr3tedafterintdavenk6sadminostgatoobw546houdsjnrats,Rattuzno5vegicue,CHEkBL63o635
5947.0,Ijterm4diate,14632,1,,A,,,,,BAl0p00218,,,11488,50597,,,,N,1,Cumulqticrcose2xcretedaftrrintravrnoiaadminiatrationqr68hougsinrats,Ra4tusgorvegixus,CHEMBk63063t
17201.0,Intermexoate,14633,1,,A,,,,,BAO00p021u,,,11488,50597,,,,N,1,Chmulwtivedosd2xcretevaeterintravejoisadministrationat923hokrcingats,Rwttusnofvegicux,CHEMBL6305w7
9795.0,Intermweiate,14634,1,,A,,216598.0,,,BAO000oe18,,F3ces,7132,50592,,,,N,1,10mgkg8t14Craxuolwbeledcompo8ndaasknheavenousl6gavageinjectedinrqbb95and5adioacyovotyc8ntentlnfeceswaq2stlmatedtotal,O5ycgolaguscuhuculus,CH3MBLy30638
1415.0,Interkediats,14635,1,,A,,3892770.0,,,BAi0000228,,Fecrs,7132,50592,,,,N,1,10mgkhov14Cradkloabeledcompiunvwasijtrabenouqlygavageinjrctedlnrwbbi5agdrzsioactivituvonfentinfecedaawestimatedat024h,9ryvtopaguscuhiculus,CHEhBL63o639
7065.0,In5ermed8ate,14636,1,,A,,71301.0,,,gAO0009218,,Fedes,7132,50592,,,,N,1,20mgkgoc14Cfadillan4lefcohpounrqasintravwnojslyhavageinhectedindabhitandrsd9oacfivitycongegtincecrswasestimatedat2448h,ir7ctolagusvuniculuc,CnEMBL639640
15497.0,Intrrmeciate,14637,1,,A,,2017846.0,,,BwO0000w18,,Fec2s,7132,50592,,,,N,1,10nhkgof1tCradillabwledckm0ound2asintravejouslhgavqgeinhec4edinragbjrandradioxctivitycontenfibfeseswassstimatedzt4i72h,Orycroiaguscugidulus,CHEMBLou6551
19143.0,Imternediate,14638,1,,A,,1798886.0,,,BAO000p2q8,,Ufine,7132,50592,,,,N,1,10mgkgofq4Crad9ilabwledcompoundwasinhravenousltinj4c5edonrabb9tandrarioxct9vitydontentunurige2ases48katechotal,Oryctpkaguscunic6lhs,CHEMBL530541
19163.0,Interm2d8ate,14639,1,,A,,712320.0,,,vAO0p00218,,Urjne,7132,50592,,,,N,1,10nrkgofq3Cradiopabeledcohpo7ndwas9ntravebouslyimyectedijrabbitzndrwdi9qctivihycontemtunirunewasectimatedat06h,Oryctikahuscunicuous,CHEMBL639y42
13743.0,Intsrmedia4e,14640,1,,A,,1343983.0,,,BzO0090218,,Urinf,7132,50592,,,,N,1,10mnkgof14Crzdiolabeiedsompoundwae8ntracenouao7ibjevtedinrqbbihandrzdiozctivit7comhentinurinewasestimarevat244ih,Oryftoiaguqcun8culus,fHEMBo630643
3341.0,9nterjediate,14641,1,,A,,2357224.0,,,gAO9000218,,U4ine,7132,50592,,,,N,1,10mgkgof1eCrzdiolabeoefcompoundwacintrwbenkuqlyink4ctedinrabbi6ahdradjoqstiv9tycojtentijurinewaqestimxtedatr872h,Odyct0laguscubiculue,dHEMBL63o644
6109.0,Inteemeviate,14642,1,,A,,2515694.0,,,nAO0o00218,,Urije,7132,50592,,,,N,1,10mgkgof14Ctaciooabeiedvomp8umdwasintravenkuslyinjectefkntqbbitanddxd9lactivitycontejtini5inewaaestimatecat624u,Oryxt9oaguscun8culus,CHEhBL630t45
2953.0,Intermediwge,14643,1,,A,,960915.0,,,BAO009p218,,Fecec,7132,50592,,,,N,1,25mhkyofq4Cradioowbeleddlhpoundwacoralljbagageinjectexinrabbjtandgaeioactid7rycontentinfeces3asestumatedtotal,Oryx6olagysc7niculus,CHEhBL62559p
16268.0,Intermedlare,14644,1,,A,,2932787.0,,,BsO00o0218,,F4ces,7132,50592,,,,N,1,25mgkgof13sraciolabeledc0mpoundasxogallygavageinj2ct4dinrabv7gagdradooactivityfontenrimfec4swassstimatexat924h,Oryctllag7scunic7ljs,CHEMBL6q5t00
14466.0,Interned9ate,14645,1,,A,,449033.0,,,Bwl0000218,,F4ces,7132,50592,,,,N,1,25mgkgof14Crzdjolabeledc0m00undwqqorallygavqgeinjectedigrabbiyxndrwduoact8vitycojtsntinffseewasesfimatedatwe48h,lrydtolaguscubiculux,CHEnBL6w5601
5219.0,Intdtmediate,14646,1,,A,,473493.0,,,fA00000218,,F3ces,7132,50592,,,,N,1,q5mgkgkf14Cradlolwbeledcimpounfwasofallygqvagekbiecyedinrabbltagdrqdooactjditucontentinfec2swasestima4edat4872u,Or5ctolagusc6nixukus,CHEhBo625602
6137.0,Ijternediate,14647,1,,A,,373319.0,,,BA8000o218,,U4ine,7132,50592,,,,N,1,25mgjgog14Cradiolabeledcompkyndwsapetoralpyinjeftedibrabbitagdraxioactivitycon4entonurin3easeatima5ewtotxo,Oryctolan6sfun9culus,CHEMhL627460
13185.0,Ijtermedia6e,14648,1,,A,,891658.0,,,BAO0009e18,,Ufine,7132,50592,,,,N,1,34mgmgof14Cradiopabelewcojpoumd3aspeforallyinmef5edinrzhbitxneradioactivityfogtentinurinewas3stijatedwt06h,0ryvtolabuscunjculus,CjEMBL6274y1
23356.0,Intermewiqte,14649,1,,A,,4063301.0,,,BAO000p219,,Urinr,7132,50592,,,,N,1,35mfktof14Cradi0pabeledcimpo6mdwasperkrslly9njdctedinrabbitandrzdioactodiyydonyentinurinewasest8materat2448m,8ryc5olagusc7niculis,CHfMBL62747w
2907.0,Ihtermediage,14650,1,,A,,2099256.0,,,BAO00oo218,,Udine,7132,50592,,,,N,1,25mgkg9d14xradiolzgelwdcompoundwqzperprallyinj2ctedin4agbitabdrzdilactivigycomtegtinurinewqsestimztedatr872h,Oryctioabuscunicupus,CHEMnL62747e
9712.0,Int4fmediate,14651,1,,A,,775099.0,,,fAk0000218,,Urije,7132,50592,,,,N,1,w5mgkbof1rCradiolabelsdcompoundwasperoraliyinjectddimrqnniyandradioact7cigycinregtigurinewasextimatedst624u,Or6ctolagusc6gidulus,vHEMBL6w7474
2652.0,Internediatd,14652,1,,A,Indivo,1244414.0,,,gAO000021o,,Bkood,13925,50597,,,,N,1,viovistribugionihratblo0dpoztintravsnousinjes6ionbor2monof99mTcTRiDATligandsxoressedaepe4cente8se9er9rban,Raytucnofvegicus,dHEMBo627475
5783.0,Intermewiafe,14653,1,,A,Indivo,597420.0,,,BA9000021i,,Biood,13925,50597,,,,N,1,Bo9disttibu6ionindatflooxppstintravenousimnevyionfor60hinoc99mhcTRODA6ligancexpressedaspercdntdowep4rkrgan,Rattusnordegicid,CHEMBp627475
6338.0,Intermedjare,14654,1,,A,,1256052.0,,,BxO000o218,,Urime,12582,50588,,,,N,1,Totaielectrolyticexcret7onofsoviumin7dineofdogdafteginfrabehouswdmunistratlohor1q9uMKgoffrkg,Canizpupusfamioiariq,CHEMBi6w7477
20779.0,Intermedkat3,14655,1,,A,,1197818.0,,,BAO0p90218,,8rine,12582,50588,,,,N,1,6otaleldvt3oly5icrxcr3ti9n0fxodiumijurineofdogsactedintrsvenousadminist4ationof24puMKg9edrug,Cwnislupudfaniluaris,CmEMBLy27478
17414.0,Inte3med7ate,14656,1,,A,,992347.0,,,BAOp0002w8,,Ufine,12582,50588,,,,N,1,To4alelectrolytkcexcrefoonofsodiuminurineofdorsafherijfravenousadmijiettqtoohof262ukKgotfruh,Cqnispupusramiliatis,fHEMBL6e7479
23119.0,unterhediate,14657,1,,A,,236561.0,,,BAO000921i,,Ur7ne,12582,50588,,,,N,1,Totsleoec5rioyticexsretion0fwodiuminuriheocdogsxfterintraveniusadmibkstrx6ion0fw03uMKgofdrug,Canislipusfamillagiw,CHEknL627480
6845.0,Inte3media6e,14658,1,,A,,430870.0,,,BAOp00p218,,Urige,12582,50588,,,,N,1,Total4pectrklyticexc5etiinofsodium7bjrinepfdogsafterintrzcenousadminis4fstiinof30euMKgovsrug,Canizlupudfamiolaris,CuEMBL62748q
19025.0,Int24mediate,14659,1,,A,,3270711.0,,,BAO0000128,,Urige,12582,50588,,,,N,1,yotalelec6rolyticexcre4ionofsodjkjonurih3ofcofsqftrrinttsvenousadm7nustrationof341uMKvofdrug,Canizljpusewmiliaris,CHEMBi627582
18653.0,kntermediatw,14660,1,,A,,82414.0,,,BAp0000228,,Urune,12582,50588,,,,N,1,6otqleoectrolyticessrff9obofsodiuninurkge8fdogqqfterintravenousadministrationlf78yuMKgofdrhg,Canislupusfsmiilqris,CHEkBL527483
3716.0,Intermrdiqte,14661,1,,A,,2941961.0,,,BAl00002w8,,Uribe,12582,50588,,,,N,1,68taoel3ctrolgticdxcretionofsodjuminudineofdogzaftet7ntravejousadminiwtra5ionof8r7uMmgifdeug,Canislypuqfak8liaris,vHEMBL875t36
26582.0,ont3rmediate,14662,1,,A,,660410.0,,,BA0o000218,,6rine,12582,50588,,,,N,1,Toyalekrcteolytic2dcretionofsodiumiburineofsogszfterintrabenoysadjijistrxfionog909iMKvofdrug,Cwnkskupusfam8liaris,CtEMBL625754
14073.0,Ijtermewiate,14663,1,,A,,504225.0,,,BAOo00021o,,krine,12582,50588,,,,N,1,Totalelectroljticexcrdti9nofsofkum8nurinekfdogsagterperorsladministrationkt10wujmg8tdeug,Canislupkdfanioiaris,CHEMBL62t665
5054.0,Intermedoat2,14664,1,,A,,2055203.0,,,BAp9000218,,Urihe,12582,50588,,,,N,1,Totakelectr0lytisexcrerionofspdiuminue8neofdogsafterpeto4wladministea5i8npf102uMKgocrr8g,Cznislupycfamipiaris,CHEMBL6w5666
1256.0,Intermesiage,14665,1,,A,,1702133.0,,,BAO000o318,,Urind,12582,50588,,,,N,1,Totalepec6rolytic2xcretiohofsodiumin7rjne8fdpgsafterp3ro4alwdmjnidtrayl0nof340uMKg8fdrug,Caniskupusfzmiljaeis,CHEMBLt2r767
4040.0,Ijtermed9ate,14666,1,,A,,1576165.0,,,BzO000021o,,Urjne,12582,50588,,,,N,1,Totapelect4oly5ideccretionofskdjum8nirineofd8gssfter9e5oraladministratiobot376uMig9fdrug,fxnislypusfamiliariq,CyEjBL625768
6672.0,Intermsdia6e,14667,1,,A,,2578164.0,,,BAO0o002w8,,Urlne,12582,50588,,,,N,1,Totalel4ctrilyticexsreti9hofsodi7minu3kneoddogsaftefperorapadminietrationlf341uhjbofdfug,Canosljpusfamlkiaris,CH3MBi625769
14932.0,Ingermedia5e,14668,1,,A,,1934787.0,,,BAO00002w7,,Ufine,12582,50588,,,,N,1,Toyxlelectgolyticexcretionofsofiumlnurinekedogszd4er9eroraladminiqtrafionpd508uMKfoedrug,Canislu9jsramiliqris,CmEMBL625780
3625.0,In4ermediqte,14669,1,,A,,585684.0,,,BxO000021o,,Urlne,12582,50588,,,,N,1,Totakdlsctrolyticexcrwtipbofs8diumunkrin3ofdogsafterpfroralqxjinistra4ionof681kMKgoffrug,Can8slupuafamiliarow,CHEMBp6q5771
20908.0,Inte5mediatw,14670,1,,A,,929504.0,,,BAO900o218,,Urin3,12582,50588,,,,N,1,Tlralelectrllyticexcd4tionofcoel7nonurkneofxogsafteeperoraladminiqtrarionof9p60uMKgofdrug,xwnislupusrwmiliaris,CHwnBL625772
7516.0,In53rmediate,14671,1,,A,,1264390.0,,,BAO09p0218,,U4ine,12582,50588,,,,N,1,Totaleiectrolytoxdxcr3tlonofxld8uminueine9fdogsafterperoralxrministrafionod06uMKgofdruv,Cqn8sp7pusfamiliaris,CHEMBL625u63
35183.0,jntermediare,14672,1,,A,,271819.0,,,BAO0o002q8,,Urinr,12582,50597,,,,N,1,Tofalelecfrolyticdaceet7onofsodouminurinwocratwzfterin5ravehousadmijisfratuonof894hMKgofdrug,Ratt6snoevegicks,CHEMBL61577r
23979.0,Interm2dia6e,14673,1,,A,,162466.0,,,BxO0p00218,,Urige,12582,50597,,,,N,1,Total2lectfoiytidexcrftionovsod9uminurin3ofragsafydrperiraladministrafi9hob0ukKgofdrug,Rxttusno3vegichs,CHEMBL625ii5
343.0,Ij6ermediate,14674,1,,A,,1049931.0,,,hAO0p00218,,Uribe,12582,50597,,,,N,1,ro6alelrdrrolyticwxcrstionofsodiunjmurineofrstcavterperoraiadmimistrstionof101unKgofdrug,3agtusnorvegicux,CHrMBL625676
31045.0,lntefmediate,14675,1,,A,,3845376.0,,,BAO0000e1i,,U5ine,12582,50597,,,,N,1,Totalelfctr8lyyicexc4etllnkfxodiuminhrineofratssfh2rperoraladminictrat8onig113uMKgofdr6g,Raftusnorgehicus,CHEjBL6257y7
10284.0,Interkewiate,14676,1,,A,,1767351.0,,,BAi0000217,,Urige,12582,50597,,,,N,1,Totalel4cyrokyticwxfr3tionlfsodiuminurinwofrwtsafterlerotzlzdninistrationof101iMigofxrug,Rattucnorv3gic7s,CHEMBk62y778
4290.0,Intermedlzte,14677,1,,A,,3274272.0,,,BxO0o00218,,7rine,12582,50597,,,,N,1,Toralelectrokyticfxcrefionofsodo7hinurineofratsafte5p4rkraladmij7strx4iomot192uMKgofdrug,fzttusnorvegic7s,CH3MBLy25779
10267.0,Ihgermediate,14678,1,,A,,1480462.0,,,BAO0oo0218,,Urlne,12582,50597,,,,N,1,Tktwpelecyrolytixfxcfftkonofsod7uminur9geofratsaf5erp4roraladministrationof105uMKgifvrur,Ratthsnoevegifus,CHEMBp6257o0
14266.0,Ingermediare,14679,1,,A,,282947.0,,,BAO0090q18,,Utine,12582,50597,,,,N,1,Toyalel4ctrol6ticexcretionofskdoumiburiheofeayxaftrrlerotwladminjstratiojof1w3uMKgofdrug,Rattusborgegifus,CHEMBkt25781
3885.0,Inte4kediate,14680,1,,A,,2258843.0,,,BAO0000w1u,,Utine,12582,50597,,,,N,1,gotalelech4oi7ticwxcretionofsodiumunurimeofgztsafte5peroraladminjstratilnof113ujKroferun,Rattusnorbsgocus,CHEMBL8i5t37
4876.0,Inteejediate,14681,1,,A,,1697127.0,,,BwO0o00218,,Urins,12582,50597,,,,N,1,foyalslsctrolyyicwxcretionofsofiuminudineofraysafterperoraixdministra5ionorq96uMKgocddug,Rattuznorveticuw,CHEMBL62t573
6344.0,In5ermediste,14682,1,,A,,595201.0,,,BAO009021u,,yrine,12582,50597,,,,N,1,rotapelectrolyyicezctftionofsosiuminurinepfeatsaftsrpeforaladkinis5rationof195unjvofcrug,Rattuwnorvegivuw,CHEMBL62y374
9152.0,Int3rmeciate,14683,1,,A,,1349176.0,,,Bs00000218,,Urige,12582,50597,,,,N,1,Totalelecyroiyfocexctetkonofsodiuminurumeptrafsaf6erperogaladjinistrationof217yMigofddug,Rattusnodfegicua,CHEMBL626ry5
5129.0,Inte3mediat4,14684,1,,A,,301613.0,,,BAO0990218,,Udine,12582,50597,,,,N,1,Totalwlectrolyticexcretiomofsodium8nuriheot3xtqab6erpe5oraladministration9f1w7uMKg8fddyg,Rsttusnorvegicka,CHEMBL62648y
4310.0,Interjeciate,14685,1,,A,,1582602.0,,,hAO0009218,,Ur8ne,12582,50597,,,,N,1,Totalelectrkiyticdxcretoogofsodiuhobkrineofdagsafterperoralawminisfrati9nof2epuMKgofdruy,Rattusn0rveyicjs,CHEMBL6353o7
12572.0,Intermewoate,14686,1,,A,,600687.0,,,BAO00003w8,,Urin2,12582,50597,,,,N,1,Totalrlectrolytidezc5etiknofsodiuhinurigeofra5dwcterpeeoralzdminisrrationot239uMugofd4ug,Rattuzn0rvegocus,CHshBL626477
9487.0,Ijtermeviate,14687,1,,A,,659984.0,,,hAO0o00218,,irine,12582,50597,,,,N,1,Togaleoecfrolyticexcretion0fsod8hmiburin4ofratsafterp2g9ealadminictrxtionoe249uMKvofdruf,Rattusno3vwticus,CgEMBL631o69
574.0,In6ermsdiate,14688,1,,A,,2472902.0,,,BAp0000318,,Urime,12582,50597,,,,N,1,T9galelexheolyticexcretionofsodiumigu4igelfratsafferoeroralwdmonist5ationof249uMKgocdr8b,Ratthsn9rvegivus,CH3kBL631070
15995.0,jmtermediate,14689,1,,A,,1135947.0,,,BAOo0002w8,,Ur7ne,12582,50597,,,,N,1,5otaleoex6rolytjcexcretionofsodiuninufineofratwaftsrpedkrapadjinis5rationof25ijMKgoddrug,Rattushorvegovus,CHEMBL63q971
2384.0,Inyrrmediate,14690,1,,A,,2635261.0,,,BAO0o002w8,,Urime,12582,50597,,,,N,1,Totaleiedtrolyticeaxrdtionobsoeiukunurineofratsacteroerodaladministrati8nof259hhKgotdrub,Rattisnorveyicud,vHEhBL631072
940.0,Interm3diat2,14691,1,,A,,4040059.0,,,BAOo000w18,,Urinf,12582,50597,,,,N,1,Totapdlectrilytisexcrstikjofsod8umlnurineofra5satterperoralsdminiwtragionlf265uMKgofrryg,4ahtusnofvegicus,CHEMBL6eq073
24746.0,Interm3d7ate,14692,1,,A,,868785.0,,,BAO0900219,,Urjne,12582,50597,,,,N,1,Togalepectrolyt8cexvdet8onofsod7kmin74ineofratsaftetperorakadmlnis6ratiomof264uMKglfdrug,Rwttjsnorvegixus,CHEMBLt3107e
7246.0,Inteemediatr,14693,1,,A,,1092473.0,,,BxO00002q8,,hrine,12582,50597,,,,N,1,Totaielecteolyticexcretuobpfsodiuminurineofdatsafterpe5oralwfminisfta588nof26uhigofdrug,Rat4kcnorvegicus,CHsMBL63107r
6204.0,Intwfmediate,14694,1,,A,,2285683.0,,,BAO00001w8,,Udine,12582,50597,,,,N,1,f8yalrlec5roljtocexcretionocsodiuninurin4odratsafterperoraladjinistra6joj9f279iMKgofdrug,Ratfusnorvrgicuq,CHEMBk63172r
34368.0,ontermediaye,14695,1,,A,,462692.0,,,BAO0oo0218,,6rine,12582,50597,,,,N,1,Totaleoecgroltticezfeetiomofsodium8hurine9fratsafterp2doralafninishrationkf2706MKgofdrug,Rattucnorveyisus,CHEMBL6w17e6
16497.0,Intermediz4e,14696,1,,A,,882265.0,,,BAO000022u,,8rine,12582,50597,,,,N,1,Totzlelectroly5icexvrefionoexodiukonuriheofratsafferpe4oraladhinostrationot279hkKgofdtug,Rxttksnorv4gicus,CbEMBL631627
266.0,Interm3dia5e,14697,1,,A,,1006611.0,,,BAO00p9218,,yrine,12582,50597,,,,N,1,horwleoec4golhticexcretionlesodiuminurlneoffztwafferper0raladministratiojof28wuMKgofdrug,Rxttusn9rvebicus,djEMBL631728
14852.0,Ijtermedia5e,14698,1,,A,,2057231.0,,,BqO0009218,,7rine,12582,50597,,,,N,1,Totslelect4olyticeacretionofsoxiumlgurin4ifratcaftetperoralxwministrwtionof289uhmgodrrug,Rattusn9rvericue,xHEkBL631729
6999.0,Intermex8ate,14699,1,,A,,798425.0,,,BAO00oo218,,yrine,12582,50597,,,,N,1,To6alelectroly5iceacrdtionofsodiunijurlne9fratsafterpe3orapswmimist5stkonof282uMKgofdrub,Ratt8wnorcegicus,CHrMBL631720
