FisY,SePer,CFLI,Deser,SeNa,KnowFDeve,CIDABuDeliMo,ChIs,UntAmoProBu,ProjNu,ClChAdap,FSTCPer,AmoSp,IRTCPer,PBAT,UrbIss,YouIs,IndigIs,DisIs,ICTAAToFDevelo,GenEqua,OrganID,OrgaNa,OrganiTy,OrganiCl,OrganS,ContID,ContNa,ProjBroCounID,CoRegID,CoRegN,CounRePe,SecID
2009/2010,0.15,0,0,Basic life skills for youth and adults,1,Responsive,2,491455.0,S064609001,0,0.5,12286.35,0.0,Not PBA,2,2,0,0,0,2,1009341,War Child Canada,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,ET,Ethiopia,1.0,11230
2009/2010,0.1,0,0,Vocational training,1,Responsive,2,491455.0,S064609001,0,0.5,8190.9,0.0,Not PBA,2,2,0,0,0,2,1009341,War Child Canada,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,ET,Ethiopia,1.0,11330
2009/2010,0.1,0,0,Decentralisation and support to subnational government,1,Responsive,2,491455.0,S064609001,0,0.5,8190.9,0.0,Not PBA,2,2,0,0,0,2,1009341,War Child Canada,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,ET,Ethiopia,1.0,15112
2009/2010,0.4,0,0,Social mitigation of HIV/AIDS,1,Responsive,2,491455.0,S064609001,0,0.5,32763.6,0.0,Not PBA,2,2,0,0,0,2,1009341,War Child Canada,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,ET,Ethiopia,1.0,16064
2009/2010,0.7,0,0,Education facilities and training,0,Responsive,1,399546.23,S064610002,0,0.9500000040000001,4025.0,0.0,Not PBA,0,0,0,0,0,2,1009341,War Child Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,11120
2009/2010,0.25,0,0,Child soldiers (Prevention and demobilisation),0,Responsive,1,399546.23,S064610002,0,0.9500000040000001,1437.5,0.0,Not PBA,0,0,0,0,0,2,1009341,War Child Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,15261
2009/2010,0.05,0,0,Promotion of development awareness,0,Responsive,1,399546.23,S064610002,0,0.9500000040000001,287.5,0.0,Not PBA,0,0,0,0,0,2,1009341,War Child Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,99820
2009/2010,0.7,0,0,Education facilities and training,0,Responsive,1,399546.23,S064610002,0,0.9500000040000001,76475.0,0.0,Not PBA,0,0,0,0,0,2,1009341,War Child Canada,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,CD,CD,"Congo, Dem Rep.",0.95,11120
2009/2010,0.25,0,0,Child soldiers (Prevention and demobilisation),0,Responsive,1,399546.23,S064610002,0,0.9500000040000001,27312.5,0.0,Not PBA,0,0,0,0,0,2,1009341,War Child Canada,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,CD,CD,"Congo, Dem Rep.",0.95,15261
2009/2010,0.05,0,0,Promotion of development awareness,0,Responsive,1,399546.23,S064610002,0,0.9500000040000001,5462.5,0.0,Not PBA,0,0,0,0,0,2,1009341,War Child Canada,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,CD,CD,"Congo, Dem Rep.",0.95,99820
2009/2010,0.3,0,0,Basic health infrastructure,0,Responsive,0,215064.98,S064611002,0,0.100000009,43200.0,0.0,Not PBA,0,1,0,0,0,3,1000398,Centre Missionnaire Oblat,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,TD,TD,Chad,1.0,12230
2009/2010,0.1,0,0,Health education,0,Responsive,0,215064.98,S064611002,0,0.100000009,14400.0,0.0,Not PBA,0,1,0,0,0,3,1000398,Centre Missionnaire Oblat,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,TD,TD,Chad,1.0,12261
2009/2010,0.1,0,0,Reproductive health care,0,Responsive,0,215064.98,S064611002,0,0.100000009,14400.0,0.0,Not PBA,0,1,0,0,0,3,1000398,Centre Missionnaire Oblat,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,TD,TD,Chad,1.0,13020
2009/2010,0.4,0,0,STD control including HIV/AIDS,0,Responsive,0,215064.98,S064611002,0,0.100000009,57600.0,0.0,Not PBA,0,1,0,0,0,3,1000398,Centre Missionnaire Oblat,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,TD,TD,Chad,1.0,13040
2009/2010,0.1,0,0,Social mitigation of HIV/AIDS,0,Responsive,0,215064.98,S064611002,0,0.100000009,14400.0,0.0,Not PBA,0,1,0,0,0,3,1000398,Centre Missionnaire Oblat,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,TD,TD,Chad,1.0,16064
2009/2010,0.4,0,0,Health education,0,Responsive,0,424615.0,S064624002,0,1.0,10008.0,0.0,Not PBA,0,0,0,0,0,1,1002267,Association Mondiale des Radiodiffuseurs Communautaires,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BF,BF,Burkina-Faso,0.1668,12261
2009/2010,0.35,0,0,Education and training in water supply and sanitation,0,Responsive,0,424615.0,S064624002,0,1.0,8757.0,0.0,Not PBA,0,0,0,0,0,1,1002267,Association Mondiale des Radiodiffuseurs Communautaires,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BF,BF,Burkina-Faso,0.1668,14081
2009/2010,0.25,0,0,Democratic participation and civil society,0,Responsive,0,424615.0,S064624002,0,1.0,6255.0,0.0,Not PBA,0,0,0,0,0,1,1002267,Association Mondiale des Radiodiffuseurs Communautaires,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BF,BF,Burkina-Faso,0.1668,15150
2009/2010,0.4,0,0,Health education,0,Responsive,0,424615.0,S064624002,0,1.0,9996.0,0.0,Not PBA,0,0,0,0,0,1,1002267,Association Mondiale des Radiodiffuseurs Communautaires,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,CG,CG,Congo,0.1666,12261
2009/2010,0.35,0,0,Education and training in water supply and sanitation,0,Responsive,0,424615.0,S064624002,0,1.0,8746.5,0.0,Not PBA,0,0,0,0,0,1,1002267,Association Mondiale des Radiodiffuseurs Communautaires,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,CG,CG,Congo,0.1666,14081
2009/2010,0.25,0,0,Democratic participation and civil society,0,Responsive,0,424615.0,S064624002,0,1.0,6247.5,0.0,Not PBA,0,0,0,0,0,1,1002267,Association Mondiale des Radiodiffuseurs Communautaires,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,CG,CG,Congo,0.1666,15150
2009/2010,0.4,0,0,Health education,0,Responsive,0,424615.0,S064624002,0,1.0,10008.0,0.0,Not PBA,0,0,0,0,0,1,1002267,Association Mondiale des Radiodiffuseurs Communautaires,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,GH,GH,Ghana,0.1668,12261
2009/2010,0.35,0,0,Education and training in water supply and sanitation,0,Responsive,0,424615.0,S064624002,0,1.0,8757.0,0.0,Not PBA,0,0,0,0,0,1,1002267,Association Mondiale des Radiodiffuseurs Communautaires,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,GH,GH,Ghana,0.1668,14081
2009/2010,0.25,0,0,Democratic participation and civil society,0,Responsive,0,424615.0,S064624002,0,1.0,6255.0,0.0,Not PBA,0,0,0,0,0,1,1002267,Association Mondiale des Radiodiffuseurs Communautaires,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,GH,GH,Ghana,0.1668,15150
2009/2010,0.4,0,0,Health education,0,Responsive,0,424615.0,S064624002,0,1.0,9996.0,0.0,Not PBA,0,0,0,0,0,1,1002267,Association Mondiale des Radiodiffuseurs Communautaires,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,KE,Kenya,0.1666,12261
2009/2010,0.35,0,0,Education and training in water supply and sanitation,0,Responsive,0,424615.0,S064624002,0,1.0,8746.5,0.0,Not PBA,0,0,0,0,0,1,1002267,Association Mondiale des Radiodiffuseurs Communautaires,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,KE,Kenya,0.1666,14081
2009/2010,0.25,0,0,Democratic participation and civil society,0,Responsive,0,424615.0,S064624002,0,1.0,6247.5,0.0,Not PBA,0,0,0,0,0,1,1002267,Association Mondiale des Radiodiffuseurs Communautaires,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,KE,Kenya,0.1666,15150
2009/2010,0.4,0,0,Health education,0,Responsive,0,424615.0,S064624002,0,1.0,9996.0,0.0,Not PBA,0,0,0,0,0,1,1002267,Association Mondiale des Radiodiffuseurs Communautaires,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,SN,SN,Senegal,0.1666,12261
2009/2010,0.35,0,0,Education and training in water supply and sanitation,0,Responsive,0,424615.0,S064624002,0,1.0,8746.5,0.0,Not PBA,0,0,0,0,0,1,1002267,Association Mondiale des Radiodiffuseurs Communautaires,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,SN,SN,Senegal,0.1666,14081
2009/2010,0.25,0,0,Democratic participation and civil society,0,Responsive,0,424615.0,S064624002,0,1.0,6247.5,0.0,Not PBA,0,0,0,0,0,1,1002267,Association Mondiale des Radiodiffuseurs Communautaires,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,SN,SN,Senegal,0.1666,15150
2009/2010,0.4,0,0,Health education,0,Responsive,0,424615.0,S064624002,0,1.0,9996.0,0.0,Not PBA,0,0,0,0,0,1,1002267,Association Mondiale des Radiodiffuseurs Communautaires,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ZA,ZA,South Africa,0.1666,12261
2009/2010,0.35,0,0,Education and training in water supply and sanitation,0,Responsive,0,424615.0,S064624002,0,1.0,8746.5,0.0,Not PBA,0,0,0,0,0,1,1002267,Association Mondiale des Radiodiffuseurs Communautaires,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ZA,ZA,South Africa,0.1666,14081
2009/2010,0.25,0,0,Democratic participation and civil society,0,Responsive,0,424615.0,S064624002,0,1.0,6247.5,0.0,Not PBA,0,0,0,0,0,1,1002267,Association Mondiale des Radiodiffuseurs Communautaires,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ZA,ZA,South Africa,0.1666,15150
2009/2010,0.1,0,0,Health education,1,Responsive,1,341190.0,S064626002,0,0.95,429.67,0.0,Not PBA,0,1,0,0,0,2,1002002,Help a Village Effort,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,12261
2009/2010,0.65,0,0,Basic drinking water supply,1,Responsive,1,341190.0,S064626002,0,0.95,2792.855,0.0,Not PBA,0,1,0,0,0,2,1002002,Help a Village Effort,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,14031
2009/2010,0.1,0,0,Basic sanitation,1,Responsive,1,341190.0,S064626002,0,0.95,429.67,0.0,Not PBA,0,1,0,0,0,2,1002002,Help a Village Effort,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,14032
2009/2010,0.1,0,0,Education and training in water supply and sanitation,1,Responsive,1,341190.0,S064626002,0,0.95,429.67,0.0,Not PBA,0,1,0,0,0,2,1002002,Help a Village Effort,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,14081
2009/2010,0.05,0,0,Promotion of development awareness,1,Responsive,1,341190.0,S064626002,0,0.95,214.835,0.0,Not PBA,0,1,0,0,0,2,1002002,Help a Village Effort,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,99820
2009/2010,0.1,0,0,Health education,1,Responsive,1,341190.0,S064626002,0,0.95,8163.73,0.0,Not PBA,0,1,0,0,0,2,1002002,Help a Village Effort,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IN,IN,India,0.95,12261
2009/2010,0.65,0,0,Basic drinking water supply,1,Responsive,1,341190.0,S064626002,0,0.95,53064.245,0.0,Not PBA,0,1,0,0,0,2,1002002,Help a Village Effort,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IN,IN,India,0.95,14031
2009/2010,0.1,0,0,Basic sanitation,1,Responsive,1,341190.0,S064626002,0,0.95,8163.73,0.0,Not PBA,0,1,0,0,0,2,1002002,Help a Village Effort,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IN,IN,India,0.95,14032
2009/2010,0.1,0,0,Education and training in water supply and sanitation,1,Responsive,1,341190.0,S064626002,0,0.95,8163.73,0.0,Not PBA,0,1,0,0,0,2,1002002,Help a Village Effort,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IN,IN,India,0.95,14081
2009/2010,0.05,0,0,Promotion of development awareness,1,Responsive,1,341190.0,S064626002,0,0.95,4081.865,0.0,Not PBA,0,1,0,0,0,2,1002002,Help a Village Effort,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IN,IN,India,0.95,99820
2009/2010,0.35,0,0,Basic drinking water supply,1,Responsive,0,498533.4,S064637001,0,0.9,4117.96,0.0,Not PBA,0,0,0,0,0,2,1012989,Global Aid Network,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.1,14031
2009/2010,0.35,0,0,Basic sanitation,1,Responsive,0,498533.4,S064637001,0,0.9,4117.96,0.0,Not PBA,0,0,0,0,0,2,1012989,Global Aid Network,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.1,14032
2009/2010,0.2,0,0,Education and training in water supply and sanitation,1,Responsive,0,498533.4,S064637001,0,0.9,2353.12,0.0,Not PBA,0,0,0,0,0,2,1012989,Global Aid Network,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.1,14081
2009/2010,0.1,0,0,Promotion of development awareness,1,Responsive,0,498533.4,S064637001,0,0.9,1176.56,0.0,Not PBA,0,0,0,0,0,2,1012989,Global Aid Network,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.1,99820
2009/2010,0.35,0,0,Basic drinking water supply,1,Responsive,0,498533.4,S064637001,0,0.9,37061.64,0.0,Not PBA,0,0,0,0,0,2,1012989,Global Aid Network,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,TZ,TZ,"Tanzania,Un Rep",0.9,14031
2009/2010,0.35,0,0,Basic sanitation,1,Responsive,0,498533.4,S064637001,0,0.9,37061.64,0.0,Not PBA,0,0,0,0,0,2,1012989,Global Aid Network,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,TZ,TZ,"Tanzania,Un Rep",0.9,14032
2009/2010,0.2,0,0,Education and training in water supply and sanitation,1,Responsive,0,498533.4,S064637001,0,0.9,21178.08,0.0,Not PBA,0,0,0,0,0,2,1012989,Global Aid Network,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,TZ,TZ,"Tanzania,Un Rep",0.9,14081
2009/2010,0.1,0,0,Promotion of development awareness,1,Responsive,0,498533.4,S064637001,0,0.9,10589.04,0.0,Not PBA,0,0,0,0,0,2,1012989,Global Aid Network,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,TZ,TZ,"Tanzania,Un Rep",0.9,99820
2009/2010,0.75,0,0,Basic life skills for youth and adults,0,Responsive,0,246851.0,S064639002,0,1.0,7580.025,0.0,Not PBA,0,1,0,0,0,2,1002189,Street Kids International,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.1,11230
2009/2010,0.15,0,0,Education/training in banking and financial services,0,Responsive,0,246851.0,S064639002,0,1.0,1516.005,0.0,Not PBA,0,1,0,0,0,2,1002189,Street Kids International,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.1,24081
2009/2010,0.1,0,0,Promotion of development awareness,0,Responsive,0,246851.0,S064639002,0,1.0,1010.67,0.0,Not PBA,0,1,0,0,0,2,1002189,Street Kids International,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.1,99820
2009/2010,0.75,0,0,Basic life skills for youth and adults,0,Responsive,0,246851.0,S064639002,0,1.0,68220.225,0.0,Not PBA,0,1,0,0,0,2,1002189,Street Kids International,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,ET,Ethiopia,0.9,11230
2009/2010,0.15,0,0,Education/training in banking and financial services,0,Responsive,0,246851.0,S064639002,0,1.0,13644.045,0.0,Not PBA,0,1,0,0,0,2,1002189,Street Kids International,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,ET,Ethiopia,0.9,24081
2009/2010,0.1,0,0,Promotion of development awareness,0,Responsive,0,246851.0,S064639002,0,1.0,9096.03,0.0,Not PBA,0,1,0,0,0,2,1002189,Street Kids International,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,ET,Ethiopia,0.9,99820
2009/2010,0.5,0,0,Business support services and institutions,0,Responsive,0,3270063.0,S064640PRG,0,1.0,122586.414,0.0,Not PBA,0,0,0,0,0,2,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,2,Africa,BF,BF,Burkina-Faso,0.218,25010
2009/2010,0.5,0,0,Trade education/training,0,Responsive,0,3270063.0,S064640PRG,0,1.0,122586.414,0.0,Not PBA,0,0,0,0,0,2,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,2,Africa,BF,BF,Burkina-Faso,0.218,33181
2009/2010,0.5,0,0,Business support services and institutions,0,Responsive,0,3270063.0,S064640PRG,0,1.0,113026.92300000001,0.0,Not PBA,0,0,0,0,0,2,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,EC,EC,Ecuador,0.201,25010
2009/2010,0.5,0,0,Trade education/training,0,Responsive,0,3270063.0,S064640PRG,0,1.0,113026.92300000001,0.0,Not PBA,0,0,0,0,0,2,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,EC,EC,Ecuador,0.201,33181
2009/2010,0.5,0,0,Business support services and institutions,0,Responsive,0,3270063.0,S064640PRG,0,1.0,128771.96699999999,0.0,Not PBA,0,0,0,0,0,2,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,GY,GY,Guyana,0.22899999999999998,25010
2009/2010,0.5,0,0,Trade education/training,0,Responsive,0,3270063.0,S064640PRG,0,1.0,128771.96699999999,0.0,Not PBA,0,0,0,0,0,2,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,GY,GY,Guyana,0.22899999999999998,33181
2009/2010,0.5,0,0,Business support services and institutions,0,Responsive,0,3270063.0,S064640PRG,0,1.0,91658.649,0.0,Not PBA,0,0,0,0,0,2,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,HT,HT,Haiti,0.163,25010
2009/2010,0.5,0,0,Trade education/training,0,Responsive,0,3270063.0,S064640PRG,0,1.0,91658.649,0.0,Not PBA,0,0,0,0,0,2,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,1,America,HT,HT,Haiti,0.163,33181
2009/2010,0.5,0,0,Business support services and institutions,0,Responsive,0,3270063.0,S064640PRG,0,1.0,106279.04699999999,0.0,Not PBA,0,0,0,0,0,2,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,3,Asia,ID,ID,Indonesia,0.18899999999999997,25010
2009/2010,0.5,0,0,Trade education/training,0,Responsive,0,3270063.0,S064640PRG,0,1.0,106279.04699999999,0.0,Not PBA,0,0,0,0,0,2,1001474,TFO Canada,Canadian Non-Profit Making,Civil Society,SPECIALIZED INSTITUTE,3,Asia,ID,ID,Indonesia,0.18899999999999997,33181
2009/2010,0.15,0,0,Reproductive health care,0,Responsive,0,250000.0,S064641002,0,1.0,36000.0,0.0,Not PBA,0,0,0,0,0,2,1001808,Africa Community Technical Service,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,UG,UG,Uganda,1.0,13020
2009/2010,0.075,0,0,Water supply - large systems,0,Responsive,0,250000.0,S064641002,0,1.0,18000.0,0.0,Not PBA,0,0,0,0,0,2,1001808,Africa Community Technical Service,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,UG,UG,Uganda,1.0,14021
2009/2010,0.075,0,0,Sanitation - large systems,0,Responsive,0,250000.0,S064641002,0,1.0,18000.0,0.0,Not PBA,0,0,0,0,0,2,1001808,Africa Community Technical Service,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,UG,UG,Uganda,1.0,14022
2009/2010,0.7,0,0,Agricultural co-operatives,0,Responsive,0,250000.0,S064641002,0,1.0,168000.0,0.0,Not PBA,0,0,0,0,0,2,1001808,Africa Community Technical Service,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,UG,UG,Uganda,1.0,31194
2009/2010,0.25,0,0,Primary education,0,Responsive,2,483144.0,S064643001,0,1.0,51000.0,0.0,Not PBA,0,2,0,2,0,2,1002018,International Child Care (Canada) Inc.,Canadian Non-Profit Making,Civil Society,NGO,1,America,DO,DO,Dominican Rep.,1.0,11220
2009/2010,0.4,0,0,Basic health care,0,Responsive,2,483144.0,S064643001,0,1.0,81600.0,0.0,Not PBA,0,2,0,2,0,2,1002018,International Child Care (Canada) Inc.,Canadian Non-Profit Making,Civil Society,NGO,1,America,DO,DO,Dominican Rep.,1.0,12220
2009/2010,0.25,0,0,Health education,0,Responsive,2,483144.0,S064643001,0,1.0,51000.0,0.0,Not PBA,0,2,0,2,0,2,1002018,International Child Care (Canada) Inc.,Canadian Non-Profit Making,Civil Society,NGO,1,America,DO,DO,Dominican Rep.,1.0,12261
2009/2010,0.1,0,0,Human rights,0,Responsive,2,483144.0,S064643001,0,1.0,20400.0,0.0,Not PBA,0,2,0,2,0,2,1002018,International Child Care (Canada) Inc.,Canadian Non-Profit Making,Civil Society,NGO,1,America,DO,DO,Dominican Rep.,1.0,15160
2009/2010,0.2,0,0,Health education,0,Responsive,0,163812.0,S064649002,0,0.95,800.0,0.0,Not PBA,0,0,0,0,0,3,1003551,Impact First International (formerly Gems of Hope),Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,12261
2009/2010,0.4,0,0,Reproductive health care,0,Responsive,0,163812.0,S064649002,0,0.95,1600.0,0.0,Not PBA,0,0,0,0,0,3,1003551,Impact First International (formerly Gems of Hope),Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,13020
2009/2010,0.2,0,0,Family planning,0,Responsive,0,163812.0,S064649002,0,0.95,800.0,0.0,Not PBA,0,0,0,0,0,3,1003551,Impact First International (formerly Gems of Hope),Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,13030
2009/2010,0.15,0,0,STD control including HIV/AIDS,0,Responsive,0,163812.0,S064649002,0,0.95,600.0,0.0,Not PBA,0,0,0,0,0,3,1003551,Impact First International (formerly Gems of Hope),Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,13040
2009/2010,0.05,0,0,Promotion of development awareness,0,Responsive,0,163812.0,S064649002,0,0.95,200.0,0.0,Not PBA,0,0,0,0,0,3,1003551,Impact First International (formerly Gems of Hope),Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,99820
2009/2010,0.2,0,0,Health education,0,Responsive,0,163812.0,S064649002,0,0.95,15200.0,0.0,Not PBA,0,0,0,0,0,3,1003551,Impact First International (formerly Gems of Hope),Canadian Non-Profit Making,Civil Society,NGO,1,America,DO,DO,Dominican Rep.,0.95,12261
2009/2010,0.4,0,0,Reproductive health care,0,Responsive,0,163812.0,S064649002,0,0.95,30400.0,0.0,Not PBA,0,0,0,0,0,3,1003551,Impact First International (formerly Gems of Hope),Canadian Non-Profit Making,Civil Society,NGO,1,America,DO,DO,Dominican Rep.,0.95,13020
2009/2010,0.2,0,0,Family planning,0,Responsive,0,163812.0,S064649002,0,0.95,15200.0,0.0,Not PBA,0,0,0,0,0,3,1003551,Impact First International (formerly Gems of Hope),Canadian Non-Profit Making,Civil Society,NGO,1,America,DO,DO,Dominican Rep.,0.95,13030
2009/2010,0.15,0,0,STD control including HIV/AIDS,0,Responsive,0,163812.0,S064649002,0,0.95,11400.0,0.0,Not PBA,0,0,0,0,0,3,1003551,Impact First International (formerly Gems of Hope),Canadian Non-Profit Making,Civil Society,NGO,1,America,DO,DO,Dominican Rep.,0.95,13040
2009/2010,0.05,0,0,Promotion of development awareness,0,Responsive,0,163812.0,S064649002,0,0.95,3800.0,0.0,Not PBA,0,0,0,0,0,3,1003551,Impact First International (formerly Gems of Hope),Canadian Non-Profit Making,Civil Society,NGO,1,America,DO,DO,Dominican Rep.,0.95,99820
2009/2010,0.1,0,1,Public sector policy and administrative management,1,Core Funding,0,2200000.0,S064650001,0,0.0,36299.999339999995,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,X1,X1,Africa MC,0.33,15110
2009/2010,0.05,0,1,Energy policy and administrative management,1,Core Funding,0,2200000.0,S064650001,0,0.0,18149.999669999997,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,X1,X1,Africa MC,0.33,23110
2009/2010,0.05,0,1,"Energy generation, renewable sources - multiple technologies",1,Core Funding,0,2200000.0,S064650001,0,0.0,18149.999669999997,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,X1,X1,Africa MC,0.33,23210
2009/2010,0.1,0,1,Mineral/mining policy and administrative management,1,Core Funding,0,2200000.0,S064650001,0,0.0,36299.999339999995,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,X1,X1,Africa MC,0.33,32210
2009/2010,0.25,0,1,Environmental policy and administrative management,1,Core Funding,0,2200000.0,S064650001,0,0.0,90749.99835,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,X1,X1,Africa MC,0.33,41010
2009/2010,0.25,0,1,Bio-diversity,1,Core Funding,0,2200000.0,S064650001,0,0.0,90749.99835,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,X1,X1,Africa MC,0.33,41030
2009/2010,0.1,0,1,Environmental education/training,1,Core Funding,0,2200000.0,S064650001,0,0.0,36299.999339999995,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,X1,X1,Africa MC,0.33,41081
2009/2010,0.1,0,1,Rural development,1,Core Funding,0,2200000.0,S064650001,0,0.0,36299.999339999995,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,X1,X1,Africa MC,0.33,43040
2009/2010,0.1,0,1,Public sector policy and administrative management,1,Core Funding,0,2200000.0,S064650001,0,0.0,36299.999339999995,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,X2,X2,Americas MC,0.33,15110
2009/2010,0.05,0,1,Energy policy and administrative management,1,Core Funding,0,2200000.0,S064650001,0,0.0,18149.999669999997,0.0,Not PBA,0,0,0,0,0,0,1002026,International Union for Conservation of Nature,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,X2,X2,Americas MC,0.33,23110
