miller2_FiY,miller2_PBATy,miller2_CounRePe,miller2_Deser,miller2_OrgNa,miller2_UnAmProjBud,miller2_ICTAATFoDeve,miller2_SectNa,miller2_DiviID,miller2_Sta,miller2_IndiIs,miller2_SeN,miller2_CouReNa,miller2_RegiProg,miller2_CouRegID,miller2_TrDevel,miller2_Biodiv,miller2_UrIss,miller2_ChilIss,miller2_YoIss,miller2_DisaIs,miller2_KnoFoDevelo,miller2_GeEqua,miller2_OrganID,miller2_OrganiT,miller2_OrgaCla,miller2_OrgS,miller2_ConID,miller2_ContiN,miller2_ProjBrowCoID,miller2_SeID,miller2_SePerc,miller2_AmSp
2009/2010,Not PBA,0.05,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Democratic participation and civil society,Canada,0,CA,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,15150,0.37,5550.0
2009/2010,Not PBA,0.05,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Environmental policy and administrative management,Canada,0,CA,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,41010,0.05,750.0
2009/2010,Not PBA,0.05,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Promotion of development awareness,Canada,0,CA,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,99820,0.05,750.0
2009/2010,Not PBA,0.04,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Education policy and administrative management,Costa Rica,0,CR,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,CR,11110,0.28,3360.0
2009/2010,Not PBA,0.04,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Health education,Costa Rica,0,CR,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,CR,12261,0.25,3000.0
2009/2010,Not PBA,0.04,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Democratic participation and civil society,Costa Rica,0,CR,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,CR,15150,0.37,4440.0
2009/2010,Not PBA,0.04,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Environmental policy and administrative management,Costa Rica,0,CR,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,CR,41010,0.05,600.0
2009/2010,Not PBA,0.04,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Promotion of development awareness,Costa Rica,0,CR,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,CR,99820,0.05,600.0
2009/2010,Not PBA,0.19,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Education policy and administrative management,Guatemala,0,GT,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,GT,11110,0.28,15960.0
2009/2010,Not PBA,0.19,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Health education,Guatemala,0,GT,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,GT,12261,0.25,14250.0
2009/2010,Not PBA,0.19,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Democratic participation and civil society,Guatemala,0,GT,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,GT,15150,0.37,21090.0
2009/2010,Not PBA,0.19,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Environmental policy and administrative management,Guatemala,0,GT,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,GT,41010,0.05,2850.0
2009/2010,Not PBA,0.19,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Promotion of development awareness,Guatemala,0,GT,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,GT,99820,0.05,2850.0
2009/2010,Not PBA,0.19,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Education policy and administrative management,Honduras,0,HN,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,HN,11110,0.28,15960.0
2009/2010,Not PBA,0.19,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Health education,Honduras,0,HN,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,HN,12261,0.25,14250.0
2009/2010,Not PBA,0.19,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Democratic participation and civil society,Honduras,0,HN,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,HN,15150,0.37,21090.0
2009/2010,Not PBA,0.19,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Environmental policy and administrative management,Honduras,0,HN,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,HN,41010,0.05,2850.0
2009/2010,Not PBA,0.19,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Promotion of development awareness,Honduras,0,HN,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,HN,99820,0.05,2850.0
2009/2010,Not PBA,0.07,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Education policy and administrative management,Mexico,0,MX,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,MX,11110,0.28,5880.0
2009/2010,Not PBA,0.07,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Health education,Mexico,0,MX,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,MX,12261,0.25,5250.0
2009/2010,Not PBA,0.07,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Democratic participation and civil society,Mexico,0,MX,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,MX,15150,0.37,7770.0
2009/2010,Not PBA,0.07,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Environmental policy and administrative management,Mexico,0,MX,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,MX,41010,0.05,1050.0
2009/2010,Not PBA,0.07,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Promotion of development awareness,Mexico,0,MX,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,MX,99820,0.05,1050.0
2009/2010,Not PBA,0.23,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Education policy and administrative management,Nicaragua,0,NI,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,11110,0.28,19320.0
2009/2010,Not PBA,0.23,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Health education,Nicaragua,0,NI,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,12261,0.25,17250.0
2009/2010,Not PBA,0.23,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Democratic participation and civil society,Nicaragua,0,NI,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,15150,0.37,25530.0
2009/2010,Not PBA,0.23,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Environmental policy and administrative management,Nicaragua,0,NI,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,41010,0.05,3450.0
2009/2010,Not PBA,0.23,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Promotion of development awareness,Nicaragua,0,NI,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,99820,0.05,3450.0
2009/2010,Not PBA,0.08,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Education policy and administrative management,Panama,0,PA,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,PA,11110,0.28,6720.0
2009/2010,Not PBA,0.08,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Health education,Panama,0,PA,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,PA,12261,0.25,6000.0
2009/2010,Not PBA,0.08,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Democratic participation and civil society,Panama,0,PA,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,PA,15150,0.37,8880.0
2009/2010,Not PBA,0.08,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Environmental policy and administrative management,Panama,0,PA,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,PA,41010,0.05,1200.0
2009/2010,Not PBA,0.08,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Promotion of development awareness,Panama,0,PA,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,PA,99820,0.05,1200.0
2009/2010,Not PBA,0.15,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Education policy and administrative management,El Salvador,0,SV,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,SV,11110,0.28,12600.0
2009/2010,Not PBA,0.15,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Health education,El Salvador,0,SV,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,SV,12261,0.25,11250.0
2009/2010,Not PBA,0.15,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Democratic participation and civil society,El Salvador,0,SV,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,SV,15150,0.37,16650.0
2009/2010,Not PBA,0.15,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Environmental policy and administrative management,El Salvador,0,SV,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,SV,41010,0.05,2250.0
2009/2010,Not PBA,0.15,0,Horizons of Friendship,4053750.0,0,Governance & Human Rights,D6214,Operational,0,Promotion of development awareness,El Salvador,0,SV,0,0,0,0,0,0,0,1,1001697,Canadian Non-Profit Making,Civil Society,NGO,1,America,SV,99820,0.05,2250.0
2009/2010,Not PBA,1.0,0,The Canadian Society for Civil Engineering,306013.0,1,Environment Sustainability,D6217,Closed,0,Basic drinking water supply,Cameroon,0,CM,0,0,0,1,1,0,1,0,1001470,Canadian Non-Profit Making,Civil Society,PROFESSIONAL ASSOCIATION,2,Africa,CM,14031,0.5,77349.0
2009/2010,Not PBA,1.0,0,The Canadian Society for Civil Engineering,306013.0,1,Environment Sustainability,D6217,Closed,0,Education and training in water supply and sanitation,Cameroon,0,CM,0,0,0,1,1,0,1,0,1001470,Canadian Non-Profit Making,Civil Society,PROFESSIONAL ASSOCIATION,2,Africa,CM,14081,0.2,30939.6
2009/2010,Not PBA,1.0,0,The Canadian Society for Civil Engineering,306013.0,1,Environment Sustainability,D6217,Closed,0,Agricultural land resources,Cameroon,0,CM,0,0,0,1,1,0,1,0,1001470,Canadian Non-Profit Making,Civil Society,PROFESSIONAL ASSOCIATION,2,Africa,CM,31130,0.1,15469.8
2009/2010,Not PBA,1.0,0,The Canadian Society for Civil Engineering,306013.0,1,Environment Sustainability,D6217,Closed,0,Agricultural water resources,Cameroon,0,CM,0,0,0,1,1,0,1,0,1001470,Canadian Non-Profit Making,Civil Society,PROFESSIONAL ASSOCIATION,2,Africa,CM,31140,0.1,15469.8
2009/2010,Not PBA,1.0,0,The Canadian Society for Civil Engineering,306013.0,1,Environment Sustainability,D6217,Closed,0,Agricultural extension,Cameroon,0,CM,0,0,0,1,1,0,1,0,1001470,Canadian Non-Profit Making,Civil Society,PROFESSIONAL ASSOCIATION,2,Africa,CM,31166,0.1,15469.8
2009/2010,Not PBA,0.34,0,CIVICUS: World Alliance for Citizen Participation,1200000.0,0,Governance & Human Rights,D6214,Closed,0,Democratic participation and civil society,Africa MC,0,X1,0,0,0,0,0,0,0,0,1005125,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,X1,15150,1.0,136000.0
2009/2010,Not PBA,0.33,0,CIVICUS: World Alliance for Citizen Participation,1200000.0,0,Governance & Human Rights,D6214,Closed,0,Democratic participation and civil society,Americas MC,0,X2,0,0,0,0,0,0,0,0,1005125,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,X2,15150,1.0,132000.0
2009/2010,Not PBA,0.33,0,CIVICUS: World Alliance for Citizen Participation,1200000.0,0,Governance & Human Rights,D6214,Closed,0,Democratic participation and civil society,Asia MC,0,X3,0,0,0,0,0,0,0,0,1005125,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,3,Asia,X3,15150,1.0,132000.0
2009/2010,Not PBA,0.05,0,Comit� de Solidarit� Trois-Rivi�res,474354.0,0,Environment Sustainability,D6217,Closed,0,Health education,Canada,0,CA,0,0,0,1,1,0,1,2,1001519,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,12261,0.25,2392.325
2009/2010,Not PBA,0.05,0,Comit� de Solidarit� Trois-Rivi�res,474354.0,0,Environment Sustainability,D6217,Closed,0,Basic drinking water supply,Canada,0,CA,0,0,0,1,1,0,1,2,1001519,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,14031,0.05,478.465
2009/2010,Not PBA,0.05,0,Comit� de Solidarit� Trois-Rivi�res,474354.0,0,Environment Sustainability,D6217,Closed,0,Agricultural water resources,Canada,0,CA,0,0,0,1,1,0,1,2,1001519,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,31140,0.05,478.465
2009/2010,Not PBA,0.05,0,Comit� de Solidarit� Trois-Rivi�res,474354.0,0,Environment Sustainability,D6217,Closed,0,Food crop production,Canada,0,CA,0,0,0,1,1,0,1,2,1001519,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,31161,0.4,3827.72
2009/2010,Not PBA,0.05,0,Comit� de Solidarit� Trois-Rivi�res,474354.0,0,Environment Sustainability,D6217,Closed,0,Agricultural extension,Canada,0,CA,0,0,0,1,1,0,1,2,1001519,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,31166,0.2,1913.86
2009/2010,Not PBA,0.05,0,Comit� de Solidarit� Trois-Rivi�res,474354.0,0,Environment Sustainability,D6217,Closed,0,Promotion of development awareness,Canada,0,CA,0,0,0,1,1,0,1,2,1001519,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,99820,0.05,478.465
2009/2010,Not PBA,0.95,0,Comit� de Solidarit� Trois-Rivi�res,474354.0,0,Environment Sustainability,D6217,Closed,0,Health education,Mali,0,ML,0,0,0,1,1,0,1,2,1001519,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ML,12261,0.25,45454.175
2009/2010,Not PBA,0.95,0,Comit� de Solidarit� Trois-Rivi�res,474354.0,0,Environment Sustainability,D6217,Closed,0,Basic drinking water supply,Mali,0,ML,0,0,0,1,1,0,1,2,1001519,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ML,14031,0.05,9090.835
2009/2010,Not PBA,0.95,0,Comit� de Solidarit� Trois-Rivi�res,474354.0,0,Environment Sustainability,D6217,Closed,0,Agricultural water resources,Mali,0,ML,0,0,0,1,1,0,1,2,1001519,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ML,31140,0.05,9090.835
2009/2010,Not PBA,0.95,0,Comit� de Solidarit� Trois-Rivi�res,474354.0,0,Environment Sustainability,D6217,Closed,0,Food crop production,Mali,0,ML,0,0,0,1,1,0,1,2,1001519,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ML,31161,0.4,72726.68
2009/2010,Not PBA,0.95,0,Comit� de Solidarit� Trois-Rivi�res,474354.0,0,Environment Sustainability,D6217,Closed,0,Agricultural extension,Mali,0,ML,0,0,0,1,1,0,1,2,1001519,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ML,31166,0.2,36363.34
2009/2010,Not PBA,0.95,0,Comit� de Solidarit� Trois-Rivi�res,474354.0,0,Environment Sustainability,D6217,Closed,0,Promotion of development awareness,Mali,0,ML,0,0,0,1,1,0,1,2,1001519,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ML,99820,0.05,9090.835
2009/2010,Not PBA,1.0,0,Maharashtra Seva Samiti Organization,366949.0,0,Education,D6211,Closed,0,Primary education,India,0,IN,0,0,0,0,1,2,0,0,1001417,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,IN,11220,1.0,261455.0
2009/2010,Not PBA,1.0,0,Christian Blind Mission International,1706679.24,0,Health,D6211,Terminating,0,Education facilities and training,Ethiopia,0,ET,0,0,0,1,0,1,0,0,1001315,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,11120,0.45,48240.0
2009/2010,Not PBA,1.0,0,Christian Blind Mission International,1706679.24,0,Health,D6211,Terminating,0,Health education,Ethiopia,0,ET,0,0,0,1,0,1,0,0,1001315,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,12261,0.4,42880.0
2009/2010,Not PBA,1.0,0,Christian Blind Mission International,1706679.24,0,Health,D6211,Terminating,0,Social/welfare services,Ethiopia,0,ET,0,0,0,1,0,1,0,0,1001315,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,16010,0.15,16080.0
2009/2010,Not PBA,0.2,0,World Braille Foundation Fondation mondiale du braille,179334.0,0,Education,D6211,Closed,0,Education facilities and training,Kenya,0,KE,0,0,0,1,1,2,0,2,1014961,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,11120,0.15,3401.85
2009/2010,Not PBA,0.2,0,World Braille Foundation Fondation mondiale du braille,179334.0,0,Education,D6211,Closed,0,Teacher training,Kenya,0,KE,0,0,0,1,1,2,0,2,1014961,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,11130,0.3,6803.7
2009/2010,Not PBA,0.2,0,World Braille Foundation Fondation mondiale du braille,179334.0,0,Education,D6211,Closed,0,Primary education,Kenya,0,KE,0,0,0,1,1,2,0,2,1014961,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,11220,0.25,5669.75
2009/2010,Not PBA,0.2,0,World Braille Foundation Fondation mondiale du braille,179334.0,0,Education,D6211,Closed,0,Basic life skills for youth and adults,Kenya,0,KE,0,0,0,1,1,2,0,2,1014961,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,11230,0.3,6803.7
2009/2010,Not PBA,0.4,0,World Braille Foundation Fondation mondiale du braille,179334.0,0,Education,D6211,Closed,0,Education facilities and training,Niger,0,NE,0,0,0,1,1,2,0,2,1014961,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NE,11120,0.15,6803.7
2009/2010,Not PBA,0.4,0,World Braille Foundation Fondation mondiale du braille,179334.0,0,Education,D6211,Closed,0,Teacher training,Niger,0,NE,0,0,0,1,1,2,0,2,1014961,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NE,11130,0.3,13607.4
2009/2010,Not PBA,0.4,0,World Braille Foundation Fondation mondiale du braille,179334.0,0,Education,D6211,Closed,0,Primary education,Niger,0,NE,0,0,0,1,1,2,0,2,1014961,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NE,11220,0.25,11339.5
2009/2010,Not PBA,0.4,0,World Braille Foundation Fondation mondiale du braille,179334.0,0,Education,D6211,Closed,0,Basic life skills for youth and adults,Niger,0,NE,0,0,0,1,1,2,0,2,1014961,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NE,11230,0.3,13607.4
2009/2010,Not PBA,0.4,0,World Braille Foundation Fondation mondiale du braille,179334.0,0,Education,D6211,Closed,0,Education facilities and training,Swaziland,0,SZ,0,0,0,1,1,2,0,2,1014961,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,SZ,11120,0.15,6803.7
2009/2010,Not PBA,0.4,0,World Braille Foundation Fondation mondiale du braille,179334.0,0,Education,D6211,Closed,0,Teacher training,Swaziland,0,SZ,0,0,0,1,1,2,0,2,1014961,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,SZ,11130,0.3,13607.4
2009/2010,Not PBA,0.4,0,World Braille Foundation Fondation mondiale du braille,179334.0,0,Education,D6211,Closed,0,Primary education,Swaziland,0,SZ,0,0,0,1,1,2,0,2,1014961,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,SZ,11220,0.25,11339.5
2009/2010,Not PBA,0.4,0,World Braille Foundation Fondation mondiale du braille,179334.0,0,Education,D6211,Closed,0,Basic life skills for youth and adults,Swaziland,0,SZ,0,0,0,1,1,2,0,2,1014961,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,SZ,11230,0.3,13607.4
2009/2010,Not PBA,1.0,0,Centre de Solidarit� Internationale du Saguenay-Lac-Saint-Jean,200000.0,0,Environment Sustainability,D6217,Closed,0,Basic nutrition,Ecuador,0,EC,0,0,0,0,0,0,0,3,1002302,Canadian Non-Profit Making,Civil Society,NGO,1,America,EC,12240,0.2,13000.0
2009/2010,Not PBA,1.0,0,Centre de Solidarit� Internationale du Saguenay-Lac-Saint-Jean,200000.0,0,Environment Sustainability,D6217,Closed,0,Agricultural development,Ecuador,0,EC,0,0,0,0,0,0,0,3,1002302,Canadian Non-Profit Making,Civil Society,NGO,1,America,EC,31120,0.2,13000.0
2009/2010,Not PBA,1.0,0,Centre de Solidarit� Internationale du Saguenay-Lac-Saint-Jean,200000.0,0,Environment Sustainability,D6217,Closed,0,Livestock,Ecuador,0,EC,0,0,0,0,0,0,0,3,1002302,Canadian Non-Profit Making,Civil Society,NGO,1,America,EC,31163,0.2,13000.0
2009/2010,Not PBA,1.0,0,Centre de Solidarit� Internationale du Saguenay-Lac-Saint-Jean,200000.0,0,Environment Sustainability,D6217,Closed,0,Agricultural extension,Ecuador,0,EC,0,0,0,0,0,0,0,3,1002302,Canadian Non-Profit Making,Civil Society,NGO,1,America,EC,31166,0.2,13000.0
2009/2010,Not PBA,1.0,0,Centre de Solidarit� Internationale du Saguenay-Lac-Saint-Jean,200000.0,0,Environment Sustainability,D6217,Closed,0,Rural development,Ecuador,0,EC,0,0,0,0,0,0,0,3,1002302,Canadian Non-Profit Making,Civil Society,NGO,1,America,EC,43040,0.2,13000.0
2009/2010,Not PBA,0.3,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Democratic participation and civil society,Canada,0,CA,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,15150,0.07,11864.306999999999
2009/2010,Not PBA,0.3,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Agricultural development,Canada,0,CA,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,31120,0.45,76270.545
2009/2010,Not PBA,0.3,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Agricultural financial services,Canada,0,CA,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,31193,0.11,18643.911
2009/2010,Not PBA,0.3,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Environmental policy and administrative management,Canada,0,CA,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,41010,0.07,11864.306999999999
2009/2010,Not PBA,0.3,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Promotion of development awareness,Canada,0,CA,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,99820,0.3,50847.03
2009/2010,Not PBA,0.12,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Democratic participation and civil society,Ghana,0,GH,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,GH,15150,0.07,4745.7228
2009/2010,Not PBA,0.12,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Agricultural development,Ghana,0,GH,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,GH,31120,0.45,30508.217999999997
2009/2010,Not PBA,0.12,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Agricultural financial services,Ghana,0,GH,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,GH,31193,0.11,7457.5644
2009/2010,Not PBA,0.12,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Environmental policy and administrative management,Ghana,0,GH,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,GH,41010,0.07,4745.7228
2009/2010,Not PBA,0.12,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Promotion of development awareness,Ghana,0,GH,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,GH,99820,0.3,20338.811999999998
2009/2010,Not PBA,0.13,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Democratic participation and civil society,Kenya,0,KE,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,15150,0.07,5141.1997
2009/2010,Not PBA,0.13,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Agricultural development,Kenya,0,KE,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,31120,0.45,33050.5695
2009/2010,Not PBA,0.13,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Agricultural financial services,Kenya,0,KE,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,31193,0.11,8079.0281
2009/2010,Not PBA,0.13,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Environmental policy and administrative management,Kenya,0,KE,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,41010,0.07,5141.1997
2009/2010,Not PBA,0.13,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Promotion of development awareness,Kenya,0,KE,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,99820,0.3,22033.713
2009/2010,Not PBA,0.13,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Democratic participation and civil society,Cambodia,0,KH,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,15150,0.07,5141.1997
2009/2010,Not PBA,0.13,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Agricultural development,Cambodia,0,KH,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,31120,0.45,33050.5695
2009/2010,Not PBA,0.13,0,CHF,1139059.0,0,Environment Sustainability,D6217,Closed,0,Agricultural financial services,Cambodia,0,KH,0,0,0,0,0,0,0,0,1000105,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,KH,31193,0.11,8079.0281
