FisYe,IRTCPe,SectN,BraID,SecPe,GenEq,PartDeveloAGGover,OrganS,RegPro,YouIs,SecID,SectID,ClimChaAdap,Biodiv,CoRegNa,FSTCPer,OrganiTy,KnowlFoDevel,St,ClimChMit,OrgaCl,CIDABuDeliMod,IndIs,DisaIss,AmSp,ICTAATFDevel,DiNa,ContiID,ProgrPro,CFLI,CoRegPerc,ProjNu,Desertif,ChilIs,FCeID,TraDevel,UrbIs,OrganID,OrganiNa,ContiN,ProjBrowCouID,CoRegID,SecNa
2009/2010,0.0,Ukraine,B3100,0.05,2,0,CONSULTANT,0,1,13030,S3116,0,0,Serbia,1.0,Canadian Profit Making,0,Closed,0,Individual,Directive,0,0,1480.1808,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.4,Z020651001,0,0,3203,0,0,Information not available,Information not available,Europe,RS,RS,Family planning
2009/2010,0.0,Ukraine,B3100,0.05,2,0,Unknown,0,1,13030,S3116,0,0,Serbia,1.0,Uncoded,0,Closed,0,Unknown,Directive,0,0,70.6538,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.4,Z020651001,0,0,3203,0,0,Information not available,Information not available,Europe,RS,RS,Family planning
2009/2010,0.0,Ukraine,B3100,0.05,2,0,FEDERAL,0,1,13040,S3116,0,0,Serbia,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Directive,0,0,2088.6918,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.4,Z020651001,0,0,3203,0,0,10050,Department of Foreign Affairs and International Trade,Europe,RS,RS,STD control including HIV/AIDS
2009/2010,0.0,Ukraine,B3100,0.05,2,0,CONSULTANT,0,1,13040,S3116,0,0,Serbia,1.0,Canadian Profit Making,0,Closed,0,Individual,Directive,0,0,1480.1808,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.4,Z020651001,0,0,3203,0,0,Information not available,Information not available,Europe,RS,RS,STD control including HIV/AIDS
2009/2010,0.0,Ukraine,B3100,0.05,2,0,Unknown,0,1,13040,S3116,0,0,Serbia,1.0,Uncoded,0,Closed,0,Unknown,Directive,0,0,70.6538,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.4,Z020651001,0,0,3203,0,0,Information not available,Information not available,Europe,RS,RS,STD control including HIV/AIDS
2009/2010,0.0,Ukraine,B3100,0.2,2,0,FEDERAL,0,1,15150,S3116,0,0,Serbia,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Directive,0,0,8354.7672,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.4,Z020651001,0,0,3203,0,0,10050,Department of Foreign Affairs and International Trade,Europe,RS,RS,Democratic participation and civil society
2009/2010,0.0,Ukraine,B3100,0.2,2,0,CONSULTANT,0,1,15150,S3116,0,0,Serbia,1.0,Canadian Profit Making,0,Closed,0,Individual,Directive,0,0,5920.7232,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.4,Z020651001,0,0,3203,0,0,Information not available,Information not available,Europe,RS,RS,Democratic participation and civil society
2009/2010,0.0,Ukraine,B3100,0.2,2,0,Unknown,0,1,15150,S3116,0,0,Serbia,1.0,Uncoded,0,Closed,0,Unknown,Directive,0,0,282.6152,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.4,Z020651001,0,0,3203,0,0,Information not available,Information not available,Europe,RS,RS,Democratic participation and civil society
2009/2010,0.0,Ukraine,B3100,1.0,2,1,ASSOCIATIONS,0,0,15110,S3116,0,0,Ukraine,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Directive,0,0,1049422.43,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020653001,0,0,3118,0,0,1001250,Canadian Bureau for International Education,Europe,UA,UA,Public sector policy and administrative management
2009/2010,0.0,Ukraine,B3100,0.6,2,0,ASSOCIATIONS,0,0,15110,S3116,0,0,Russian Fed.,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Directive,0,0,618196.878,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020681001,0,0,3117,0,0,1001244,Universities Canada,Europe,RU,RU,Public sector policy and administrative management
2009/2010,0.0,Ukraine,B3100,0.6,2,0,CONSULTING SERVICES,0,0,15110,S3116,0,0,Russian Fed.,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Directive,0,0,26924.597999999998,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020681001,0,0,3117,0,0,1001819,ANGELHOEVE ASSOCIATES INC.,Europe,RU,RU,Public sector policy and administrative management
2009/2010,0.0,Ukraine,B3100,0.2,2,0,ASSOCIATIONS,0,0,15150,S3116,0,0,Russian Fed.,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Directive,0,0,206065.62600000002,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020681001,0,0,3117,0,0,1001244,Universities Canada,Europe,RU,RU,Democratic participation and civil society
2009/2010,0.0,Ukraine,B3100,0.2,2,0,CONSULTING SERVICES,0,0,15150,S3116,0,0,Russian Fed.,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Directive,0,0,8974.866,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020681001,0,0,3117,0,0,1001819,ANGELHOEVE ASSOCIATES INC.,Europe,RU,RU,Democratic participation and civil society
2009/2010,0.0,Ukraine,B3100,0.2,2,0,ASSOCIATIONS,0,0,16020,S3116,0,0,Russian Fed.,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Directive,0,0,206065.62600000002,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020681001,0,0,3117,0,0,1001244,Universities Canada,Europe,RU,RU,Employment policy and administrative management
2009/2010,0.0,Ukraine,B3100,0.2,2,0,CONSULTING SERVICES,0,0,16020,S3116,0,0,Russian Fed.,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Directive,0,0,8974.866,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020681001,0,0,3117,0,0,1001819,ANGELHOEVE ASSOCIATES INC.,Europe,RU,RU,Employment policy and administrative management
2009/2010,0.0,Ukraine,B3100,0.6,1,1,UNIVERSITY,0,0,15110,S3116,0,0,Ukraine,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,413788.2,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020689001,0,0,3118,1,0,1000803,York University Centre for International and,Europe,UA,UA,Public sector policy and administrative management
2009/2010,0.0,Ukraine,B3100,0.4,1,1,UNIVERSITY,0,0,33181,S3116,0,0,Ukraine,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,275858.8,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020689001,0,0,3118,1,0,1000803,York University Centre for International and,Europe,UA,UA,Trade education/training
2009/2010,0.0,Ukraine,B3100,1.0,1,1,FEDERAL,0,0,99810,S3116,0,0,Ukraine,0.0,Canadian Non-Profit Making,0,Operational,0,Governmental,Directive,0,0,8508.75,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020691001,0,0,3118,0,0,10050,Department of Foreign Affairs and International Trade,Europe,UA,UA,Sectors not specified
2009/2010,0.0,Ukraine,B3100,1.0,1,1,SUPPLIER OF GOODS/SERVICES,0,0,99810,S3116,0,0,Ukraine,0.0,Canadian Profit Making,0,Operational,0,Civil Society,Directive,0,0,6825.4,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020691001,0,0,3118,0,0,1000948,D�M�NAGEMENT OUTAOUAIS INC.,Europe,UA,UA,Sectors not specified
2009/2010,0.0,Ukraine,B3100,1.0,1,1,SUPPLIER OF GOODS/SERVICES,0,0,99810,S3116,0,0,Ukraine,0.0,Canadian Profit Making,0,Operational,0,Civil Society,Directive,0,0,270.0,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020691001,0,0,3118,0,0,1015598,Securiro Entreposage Les Produits de Papier Sansfa�ons,Europe,UA,UA,Sectors not specified
2009/2010,0.0,Ukraine,B3100,1.0,1,1,COOPERANT,0,0,99810,S3116,0,0,Ukraine,0.0,Canadian Profit Making,0,Operational,0,Individual,Directive,0,0,100932.82,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020691001,0,0,3118,0,0,Information not available,Information not available,Europe,UA,UA,Sectors not specified
2009/2010,0.0,Ukraine,B3100,1.0,2,1,ASSOCIATIONS,0,0,15110,S3116,0,0,Ukraine,1.0,Canadian Non-Profit Making,0,Terminating,0,Civil Society,Directive,0,0,470396.78,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020692001,0,0,3118,0,0,1001250,Canadian Bureau for International Education,Europe,UA,UA,Public sector policy and administrative management
2009/2010,0.0,Ukraine,B3100,1.0,2,1,FEDERAL,0,0,15130,S3116,0,0,Ukraine,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,1312926.15,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020697001,0,0,3118,0,0,10510,Office of the Commissioner for Federal Judicial Affairs,Europe,UA,UA,Legal and judicial development
2009/2010,0.0,Ukraine,B3100,0.4,2,1,FEDERAL,0,0,15110,S3116,0,0,Ukraine,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Directive,0,0,255704.532,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020698001,0,0,3118,0,0,20130,Department of Justice Canada,Europe,UA,UA,Public sector policy and administrative management
2009/2010,0.0,Ukraine,B3100,0.6,2,1,FEDERAL,0,0,15130,S3116,0,0,Ukraine,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Directive,0,0,383556.79799999995,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020698001,0,0,3118,0,0,20130,Department of Justice Canada,Europe,UA,UA,Legal and judicial development
2009/2010,0.0,Ukraine,B3100,0.3,0,0,CONSULTING SERVICES,0,0,31110,S3116,0,0,Ukraine,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,840.0,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020702001,0,0,3118,0,0,1001819,ANGELHOEVE ASSOCIATES INC.,Europe,UA,UA,Agricultural policy and administrative management
2009/2010,0.0,Ukraine,B3100,0.3,0,0,CONSULTING SERVICES,0,0,31110,S3116,0,0,Ukraine,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,329286.6,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020702001,0,0,3118,0,0,1001883,CanEd International Inc.,Europe,UA,UA,Agricultural policy and administrative management
2009/2010,0.0,Ukraine,B3100,0.25,0,0,CONSULTING SERVICES,0,0,31166,S3116,0,0,Ukraine,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,700.0,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020702001,0,0,3118,0,0,1001819,ANGELHOEVE ASSOCIATES INC.,Europe,UA,UA,Agricultural extension
2009/2010,0.0,Ukraine,B3100,0.25,0,0,CONSULTING SERVICES,0,0,31166,S3116,0,0,Ukraine,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,274405.5,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020702001,0,0,3118,0,0,1001883,CanEd International Inc.,Europe,UA,UA,Agricultural extension
2009/2010,0.0,Ukraine,B3100,0.25,0,0,CONSULTING SERVICES,0,0,31191,S3116,0,0,Ukraine,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,700.0,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020702001,0,0,3118,0,0,1001819,ANGELHOEVE ASSOCIATES INC.,Europe,UA,UA,Agricultural services
2009/2010,0.0,Ukraine,B3100,0.25,0,0,CONSULTING SERVICES,0,0,31191,S3116,0,0,Ukraine,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,274405.5,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020702001,0,0,3118,0,0,1001883,CanEd International Inc.,Europe,UA,UA,Agricultural services
2009/2010,0.0,Ukraine,B3100,0.2,0,0,CONSULTING SERVICES,0,0,31193,S3116,0,0,Ukraine,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,560.0,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020702001,0,0,3118,0,0,1001819,ANGELHOEVE ASSOCIATES INC.,Europe,UA,UA,Agricultural financial services
2009/2010,0.0,Ukraine,B3100,0.2,0,0,CONSULTING SERVICES,0,0,31193,S3116,0,0,Ukraine,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,219524.4,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020702001,0,0,3118,0,0,1001883,CanEd International Inc.,Europe,UA,UA,Agricultural financial services
2009/2010,0.0,Middle East and North Africa,B3100,1.0,2,0,CONSULTING SERVICES,0,0,11330,S4256,0,0,Algeria,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Directive,0,0,1018528.08,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,1.0,Z020743001,0,0,4259,0,0,1000690,Consortium International de D�veloppement en �ducation (CIDE),Africa,DZ,DZ,Vocational training
2009/2010,0.0,Middle East and North Africa,B3100,1.0,2,0,CONSULTANT,0,0,11330,S4256,0,0,Algeria,1.0,Canadian Profit Making,0,Closed,0,Individual,Directive,0,0,39740.2,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,1.0,Z020743001,0,0,4259,0,0,Information not available,Information not available,Africa,DZ,DZ,Vocational training
2009/2010,0.0,Ukraine,B3100,0.7,2,1,FEDERAL,0,0,15110,S3116,0,0,Bosnia & Herz.,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Directive,0,0,10928.8865,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.5,Z020758001,0,0,3203,0,0,10050,Department of Foreign Affairs and International Trade,Europe,BA,BA,Public sector policy and administrative management
2009/2010,0.0,Ukraine,B3100,0.3,2,1,FEDERAL,0,0,15130,S3116,0,0,Bosnia & Herz.,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Directive,0,0,4683.8085,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.5,Z020758001,0,0,3203,0,0,10050,Department of Foreign Affairs and International Trade,Europe,BA,BA,Legal and judicial development
2009/2010,0.0,Ukraine,B3100,0.7,2,1,FEDERAL,0,0,15110,S3116,0,0,Serbia,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Directive,0,0,10928.8865,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.5,Z020758001,0,0,3203,0,0,10050,Department of Foreign Affairs and International Trade,Europe,RS,RS,Public sector policy and administrative management
2009/2010,0.0,Ukraine,B3100,0.3,2,1,FEDERAL,0,0,15130,S3116,0,0,Serbia,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Directive,0,0,4683.8085,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,0.5,Z020758001,0,0,3203,0,0,10050,Department of Foreign Affairs and International Trade,Europe,RS,RS,Legal and judicial development
2009/2010,0.0,Ukraine,B3100,0.25,0,0,IFI,0,0,24010,S3116,0,0,Ukraine,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,178166.5,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020766001,0,0,3118,0,0,1001306,World Bank,Europe,UA,UA,Financial policy and administrative management
2009/2010,0.0,Ukraine,B3100,0.25,0,0,IFI,0,0,24081,S3116,0,0,Ukraine,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,178166.5,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020766001,0,0,3118,0,0,1001306,World Bank,Europe,UA,UA,Education/training in banking and financial services
2009/2010,0.0,Ukraine,B3100,0.5,0,0,IFI,0,0,31193,S3116,0,0,Ukraine,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,356333.0,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020766001,0,0,3118,0,0,1001306,World Bank,Europe,UA,UA,Agricultural financial services
2009/2010,0.0,Ukraine,B3100,1.0,1,1,IFI,0,0,24020,S3116,0,0,Ukraine,1.0,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,1600000.0,0,EDD Europe-Middle East Programming,5,Uncoded: Pre-APP,0,1.0,Z020770001,0,0,3118,0,0,1002743,IMF - International Monetary Fund,Europe,UA,UA,Monetary institutions
2009/2010,0.0,Middle East and North Africa,B3100,0.6,2,0,UNITED NATIONS,1,1,11130,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,6820.269905,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.3333,Z020774001,0,0,3127,0,0,1002742,ILO - International Labour Organization,Africa,MA,70,Teacher training
2009/2010,0.0,Middle East and North Africa,B3100,0.25,2,0,UNITED NATIONS,1,1,11320,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,2841.779127,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.3333,Z020774001,0,0,3127,0,0,1002742,ILO - International Labour Organization,Africa,MA,70,Secondary education
2009/2010,0.0,Middle East and North Africa,B3100,0.15,2,0,UNITED NATIONS,1,1,11420,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,1705.0674760000002,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.3333,Z020774001,0,0,3127,0,0,1002742,ILO - International Labour Organization,Africa,MA,70,Higher education
2009/2010,0.0,Middle East and North Africa,B3100,0.6,2,0,UNITED NATIONS,1,1,11130,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,6820.269905,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.3333,Z020774001,0,0,3127,0,0,1002742,ILO - International Labour Organization,Africa,TN,70,Teacher training
2009/2010,0.0,Middle East and North Africa,B3100,0.25,2,0,UNITED NATIONS,1,1,11320,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,2841.779127,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.3333,Z020774001,0,0,3127,0,0,1002742,ILO - International Labour Organization,Africa,TN,70,Secondary education
2009/2010,0.0,Middle East and North Africa,B3100,0.15,2,0,UNITED NATIONS,1,1,11420,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,1705.0674760000002,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.3333,Z020774001,0,0,3127,0,0,1002742,ILO - International Labour Organization,Africa,TN,70,Higher education
2009/2010,0.0,Middle East and North Africa,B3100,0.6,2,0,UNITED NATIONS,1,1,11130,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,6822.3161900000005,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.3334,Z020774001,0,0,3127,0,0,1002742,ILO - International Labour Organization,Africa,EG,70,Teacher training
2009/2010,0.0,Middle East and North Africa,B3100,0.25,2,0,UNITED NATIONS,1,1,11320,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,2842.631746,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.3334,Z020774001,0,0,3127,0,0,1002742,ILO - International Labour Organization,Africa,EG,70,Secondary education
2009/2010,0.0,Middle East and North Africa,B3100,0.15,2,0,UNITED NATIONS,1,1,11420,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,1705.579048,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.3334,Z020774001,0,0,3127,0,0,1002742,ILO - International Labour Organization,Africa,EG,70,Higher education
2009/2010,0.0,Middle East and North Africa,B3100,0.55,0,1,OTHER MULTILATERAL,1,0,15110,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,42350.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,DZ,70,Public sector policy and administrative management
2009/2010,0.0,Middle East and North Africa,B3100,0.3,0,1,OTHER MULTILATERAL,1,0,15111,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,23100.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,DZ,70,Public finance management
2009/2010,0.0,Middle East and North Africa,B3100,0.15,0,1,OTHER MULTILATERAL,1,0,15153,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,11550.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,DZ,70,Media and free flow of information
2009/2010,0.0,Middle East and North Africa,B3100,0.55,0,1,OTHER MULTILATERAL,1,0,15110,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,42350.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,MA,70,Public sector policy and administrative management
2009/2010,0.0,Middle East and North Africa,B3100,0.3,0,1,OTHER MULTILATERAL,1,0,15111,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,23100.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,MA,70,Public finance management
2009/2010,0.0,Middle East and North Africa,B3100,0.15,0,1,OTHER MULTILATERAL,1,0,15153,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,11550.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,MA,70,Media and free flow of information
2009/2010,0.0,Middle East and North Africa,B3100,0.55,0,1,OTHER MULTILATERAL,1,0,15110,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,42350.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,TN,70,Public sector policy and administrative management
2009/2010,0.0,Middle East and North Africa,B3100,0.3,0,1,OTHER MULTILATERAL,1,0,15111,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,23100.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,TN,70,Public finance management
2009/2010,0.0,Middle East and North Africa,B3100,0.15,0,1,OTHER MULTILATERAL,1,0,15153,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,11550.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,TN,70,Media and free flow of information
2009/2010,0.0,Middle East and North Africa,B3100,0.55,0,1,OTHER MULTILATERAL,1,0,15110,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,46200.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.12,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,EG,70,Public sector policy and administrative management
2009/2010,0.0,Middle East and North Africa,B3100,0.3,0,1,OTHER MULTILATERAL,1,0,15111,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,25200.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.12,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,EG,70,Public finance management
2009/2010,0.0,Middle East and North Africa,B3100,0.15,0,1,OTHER MULTILATERAL,1,0,15153,S4256,0,0,Northern Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,12600.0,0,EDD Europe-Middle East Programming,2,Uncoded: Pre-APP,0,0.12,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Africa,EG,70,Media and free flow of information
2009/2010,0.0,Middle East and North Africa,B3100,0.55,0,1,OTHER MULTILATERAL,1,0,15110,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,42350.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,IQ,130,Public sector policy and administrative management
2009/2010,0.0,Middle East and North Africa,B3100,0.3,0,1,OTHER MULTILATERAL,1,0,15111,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,23100.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,IQ,130,Public finance management
2009/2010,0.0,Middle East and North Africa,B3100,0.15,0,1,OTHER MULTILATERAL,1,0,15153,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,11550.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,IQ,130,Media and free flow of information
2009/2010,0.0,Middle East and North Africa,B3100,0.55,0,1,OTHER MULTILATERAL,1,0,15110,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,42350.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,JO,130,Public sector policy and administrative management
2009/2010,0.0,Middle East and North Africa,B3100,0.3,0,1,OTHER MULTILATERAL,1,0,15111,S4256,0,0,Western Asia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,23100.0,0,EDD Europe-Middle East Programming,3,Uncoded: Pre-APP,0,0.11,Z020780001,0,0,3127,0,0,1001236,Organisation de Coop�ration et de D�veloppement �conomique,Asia,JO,130,Public finance management
