assay_id,assay_subcellular_fraction,tissue_id,assay_tax_id,curated_by,assay_organism,doc_id,chembl_id,tid,assay_strain,cell_id,assay_tissue,description,variant_id,assay_type,src_id,assay_test_type,assay_category,assay_cell_type
13640,,1916310.0,24836.0,In4ernediate,Muwmuscul8s,13792,CHEMBL6e1y70,50594,,,vrain,Disteibhti0nkfabalytepkolmginmouqebrainrenoonsadterJuv8ixrVeinInj2ctionintorestofthefrsin,,A,1,,,
13641,,1909039.0,19398.0,Intsrmed8ate,kusmusculuq,13792,CHEMBL6316i2,50594,,,Strjatum,Distrobu6ionofanxlyrdlmolmr8bmousfbrqinregiohsafterJugularVeigInuectiojontostriatum,,A,1,,,
13642,,2477872.0,19445.0,Interkediat2,4sttusnorvebicus,8418,CHEhBL63q672,50597,,,Bloid,Distributi9gorradioaxtivi4jonbpoodtissuecifSpragueDawleyratsafterq4min7nject9onbyimtgavenoislyvalueranyeefrom93w0t,,A,1,,,
13643,,159637.0,16547.0,Intedm2diate,Rattisnotvegidus,8418,CHfhBL631673,50597,,,Blokd,DistrlbutionofravioastivittinbkoodtkssuesorSprabueDq3lejratsafter15jininjrvtionbt8ntrafen9usltvaluerangexfrlmp97122,,A,1,,,
13644,,1661303.0,6993.0,Ijte4mediate,Ratt6snorvrficus,8418,CHEMgL621856,50597,,,Biood,Didtrib8tilnocradjoacticityinblo8dtisquezofSprafuefawlehratsafter15monigjec4onbjintrxdenously03r037,,A,1,,,
13645,,341462.0,13483.0,Intermeeiwte,Ratgusnorveg7dus,8418,CHEMBL632847,50597,,,flood,Doa4robutionodrsdioachivityinbooodyiss8esofSpragueDaekeyrqtsafter15m9nigjectongyintrav3nously972102,,A,1,,,
13646,,2782473.0,34563.0,Intermediar3,Ratt7snorvwvicus,8418,xHEMBL731858,50597,,,Bloox,DistributiljofradllacgivityinbiooxtissuesoeSprwbueDawleyratsafter15minkhject0nbyunhgadehously0p5106,,A,1,,,
13647,,732051.0,4421.0,Imtermeriate,Ra6tusno4vegixus,8418,dHEMBL6318r9,50597,,,Blo0d,Dkstributionofrae79activityinbloovtissuesifzpragueDawle6rarsabter30mininj2ctiohbyintrqvenouskygqlu4rajhfsfgon03504,,A,1,,,
13648,,1119165.0,7207.0,Inte3mediste,Ratrisnofvegicus,8418,CHEnBLt31860,50597,,,Bloid,Distributionoftadiowctivityinblpiet8ssueqofdpragueDxwleytzgsxfter3pmininject7onvyintravenouslygakuersngesffompi308y,,A,1,,,
13649,,1254280.0,26000.0,Intermexiat4,Rathuznorvegivus,8418,ftEMBL631861,50597,,,Bloid,Disgributionoffad8oactivutyknvloidyissuexofSpragu3Dawleyratsadte430kinigjectonfyuntrav3nouwlh065083,,A,1,,,
13650,,187492.0,10777.0,Intermeduahe,Rattjsjorvegivus,8418,CHEMBL631o72,50597,,,glood,cist5ibhtionofrawioac5ivityijblooetissueaofx0ragueDqwl4yratsafteg30hin9njectonby9ntrqvenouxly0690o4,,A,1,,,
13651,,643685.0,12927.0,Intermediqt3,Rattusgorceg8cus,8418,CmEMBL631862,50597,,,flood,fistribution0fradioqstiv8tjihbloodtissuespfS0ragu3Dawkdyrarwafter5kininyectionbyibtravenouslyfalue3antesfrom9280r6,,A,1,,,
13652,,811691.0,13576.0,Imtermediatr,Rsttusn8rvegifus,8418,CHEMBL632865,50597,,,Blpod,Distributi0nof3adkoaxtlvityinbloodyisxu4sofxpragu3Daeleygatsaftef6mininjestipnfyintraven0uslyvalueranr4sfrpm1381y,,A,1,,,
13653,,1369825.0,18609.0,Ijtermrdiate,Rattusnorcebicuc,8418,CnEMBL63186y,50597,,,flood,Distribiti0nofradioactjvityinbloodtiqsiesodSpraguwDaeleydatcqfte55m8n8nuectonby9ntravsnoudly03404i,,A,1,,,
13654,,2533338.0,2967.0,Interkediat3,5attusno3vegicys,8418,CHEMBL6317u6,50597,,,Blooc,Distrofugi8nofradioacfivityijblooctjswuesofSpratueDawie6ratsaef4r5mininjectonbyinyravenlucly058w17,,A,1,,,
13655,,346569.0,13369.0,Ihtfrmediate,Raytusnorvegickq,8418,CHEjBL6293t0,50597,,,glood,Diztributionofracioacticityinbloodtiss7esogSpraguewawleyratdafffrrminimifc5onb7in6gavenousky1p124,,A,1,,,
13656,,2761170.0,3716.0,Inrermed9ate,Rattudjorvegic7s,8418,CtEkBL629361,50597,,,Bllod,fus4ributionorradioactivithinbiopdfissufwocS0rsgueDawleyratsafted60nuninjectionbyintdavenoucoyvalu2raggesfrok02i037,,A,1,,,
13657,,2554252.0,27931.0,Intdrmedoate,Rattuanlrvegisus,8418,CnEMBo629362,50597,,,Blooe,Distfibjgilnofradioactivityinbllkdtizsu3s8fSpragueDwwle7ratsxfter60jin9mjecti0hbtintravenouslycaluerannesfrono5406r,,A,1,,,
13658,,1440845.0,1092.0,untermediafe,Rattuqnofvegocus,8418,CHEMBi630640,50597,,,Blooc,Distributionofrzsioact7vihyihblo0dtissuesovSo4agueDawleyratwadher60minimjectonby8ntrxfenouxly025ow2,,A,1,,,
13659,,887801.0,19128.0,Intermed7at4,Rattusnitfegicus,8418,CHEMBLu3p741,50597,,,Bloos,cistr8hutiinofrxdloacrivit5ibbpoodhissuesofSpragueDawleyratsaf6er6pmininjechongyintrqvenoucl5949058,,A,1,,,
13660,,2363659.0,8691.0,7ntermeriate,Ratgusn9evegicus,8418,CHEMBL540742,50597,,,Bloid,Distribut78nofradkoach8vityigbloidt8ssuesofwpragueDawleyratsaft4rt0mihinjec6onfyintraven0kal5058067,,A,1,,,
13661,,,20680.0,9ntermedizte,Rattusnotvegifuq,8418,CHEMBp6e0743,50597,,,,Distribktlonograe9iastiviryinbraintideuesofSprzgueDawleyeatzsfter15mininjectionbyintraven0hslyvalueganhesfdkko2002t,,A,1,,,
13662,,,14439.0,Intermed8at4,Rattusnoddenicus,8418,CHrMfL630744,50597,,,,Disteivutiohifradioact7v75y8nbraint7ssjesofSprahueDawleyratsafter15minibjec4ionb5untesvenoudl6valuedangeqdromq05125,,A,1,,,
13663,,,6524.0,In6efmediate,Ratrusnorvegidua,8418,fH4MBL630745,50597,,,,Distributi9nofradiksctkvitgibbraintiesueeofSpragu3Dswlf6tatqafteg15mininjest0nbyibtravehously003003,,A,1,,,
13664,,,24081.0,Int3rmediste,4zttusnorvegicys,8418,CuEMhL630746,50597,,,,Distrigktkonorradioaftkvityijbraintozsueaofzpratuefawleuratsaftdf15minknjectonbyintrav2noucly003006,,A,1,,,
13665,,,7161.0,Intefmed8ate,Ra6tismorvegicus,8418,CHEMBL6307r8,50597,,,,xlstr8butiomobraxioastifity8nbraintissuesofSprag72Dawleyrxtsafter15mininj4cyonnginttabenoudly03405,,A,1,,,
13666,,,14003.0,Imrermediate,Ratrusgorveficus,8418,CHEMBo6307t8,50597,,,,Distgibution9frzdikactivity8nfraijtissu2zofSptagueDa2l3yrqtswftse3omininjectionbgintfavenl8slyvaluefangesfrok017020,,A,1,,,
13667,,,22456.0,Ibt4rmediate,Ray6usnprvegicus,8418,CbEMBL632o56,50597,,,,Dietribution0fradilacfivityihnra7ntkssuesofSpragueDadleyrzhsadterr9minihjectionbyintracenohslyvaluegaggssbrom08212y,,A,1,,,
13668,,,27562.0,Ihtermeduate,Rxttusnodveticus,8418,CuEMBk632057,50597,,,,ristribufionif3awioactivityinbrwintixsussofSpranuecawleyratsaft2r30minijjfctojvyintravehously093p0t,,A,1,,,
13669,,,12514.0,Interm2ciate,4attusnorgrgicus,8418,CyEMBL63205u,50597,,,,Distr7butiinovradioqctivityinb4aintissues8fSpraty2Daqpeyratsaet4r30mininkectonhyon6raveno8dly018036,,A,1,,,
13670,,,20571.0,Interkediwte,Rattuzmorvericus,8418,dHEMBi632059,50597,,,,Distrif8tkonofdqdioadtivltyinvrain6issursofSprwgueDasleyragsarterymininjdctionb5intravenouclycqlueexngesfrom028037,,A,1,,,
13671,,,846.0,In5frmediate,dagtuanorvegicus,8418,CHEMBL632p50,50597,,,,DistribytilnofradioactivjtyinbrqinhiasjeslfSpragueDasirjratqafter5hininject7onb6intravfni8sltval6erangesfrom097218,,A,1,,,
13672,,,2429.0,Intedmefiate,Rwrtusnorvegisus,8418,CbEMBL632p61,50597,,,,DistributionofrzdioacyiciryinbraintidwuesofSpragj4xawleyrarzzfher5minknjec6knbyinteavenously902903,,A,1,,,
13673,,,19921.0,Inte4msdiate,dattusmorvenicus,8418,CHEMvL629107,50597,,,,Dizrrigutionofradioactiv9tyinb5akntissuesofSprqtu3vqsleyrarsaftwr5min7njevtonb6ibtravenously0050o7,,A,1,,,
13674,,,25987.0,Inyermediste,Rattusnprdeticus,8418,CHEMgL62920o,50597,,,,Dist4ibutlknofgadioactivityinnrajnt7ssuespfzpragursswleyrxtsaft2r5mininj4ctombykntravenoudly035082,,A,1,,,
13675,,,22844.0,In6erhediate,Rattusmorvefkcus,8418,CHEMfL6292o9,50597,,,,Dis44inu4ionofrsei9activityinbraimtissussofSlrayu3Dqwl4yratsafget6omijinjectjohbyintrav3nouslyvakuerantesfrom015019,,A,1,,,
13676,,,14081.0,kntermrdiate,Ragtusn9rvegocus,8418,CH3MBL6q9210,50597,,,,xist5ibutiknofradioactivithinbrainticsues9fSprxgueDawleyratsafter60kininm2ctlonb6untrqdenousiyvqluetwnhssfr9m976142,,A,1,,,
13677,,,14018.0,jnterkediate,tattusno5veg7cus,8418,CHEnBL6q9211,50597,,,,DistrlbutionlfradioactivityinbrzintiqauesofzleagurDawleyrayszfter60mkninjecfohbyintrxvdjoisly092003,,A,1,,,
13678,,,19850.0,Intwrhediate,Rattisnorvwficus,8418,CHfMBL629222,50597,,,,Distrinutionofradi8ac5ivitykbbra7ntissuesofSprari4Dawieyratsafrer60m8nijjectongy7ngrzveno6sly0030p6,,A,1,,,
13679,,,2943.0,Intedmed7ate,Ra6tusn8rvegkcus,8418,dmEMBL629213,50597,,,,Distributiohoeradioacyivigyinfraintjssuesofzo4agueDaqleyrafcaftwr60mjninmevtonbyimtravejously005o06,,A,1,,,
13680,,545978.0,774.0,Intermsfiate,Rattusnorv2gicjw,8133,CHEMBL629e13,50597,,,Ur8ne,Dlkdeticac49v8rywasevaluatednymeqsurjnganountpfNadu3ijg06brinu5ineofnormotensivesakinelixdedratsat69mgky0o,,A,1,,,
13681,,2347480.0,11169.0,Interhedia6e,Rattisnorbegic6s,8133,CHEjBL620215,50597,,,Urind,Diuretjvactivktywaxevaluatedbymeasuginbzmountofgadu3ingo6uin8rineofnlrmitdnsiv2zalineloawsdratqat692ngkgpo,,A,1,,,
13682,,2850367.0,10084.0,Intermeduwte,Rattusb0rdegicus,8133,CHEnBL63515t,50597,,,U4ine,Dkureticscrivihyeax2valuatefbymeasuringamoungofNawkring06uinurinfofnormotebqivesxlineloadeddatdst6919hglgpo,,A,1,,,
13683,,,18413.0,onterkediate,Ra4t8snorbegicus,6996,CHEMBo629226,50597,,,,Orakdiu3etixactib9tymeasytedbyNaexcretikninRatqt9mgjgacteripadmimkstrafion0yhr,,A,1,,,
13684,,,11844.0,Inte5mediage,Rwttusjorvdgicus,6996,CHEMBL6e921u,50597,,,,Orzpdiireticastivitywas4baluat2dbyheasi5ijgClexcrdtioninRarat2ingkgafte5ipadjinistration,,A,1,,,
13685,,,33960.0,Int4rmedia4e,Rattusgodvwgicus,6996,CHEMnL62p218,50597,,,,l5alskuretkcactif8tywasevaluatewbymeasuringClwxceeti9ninRztat27mgkgafteripzdmihis4datipn05ur,,A,1,,,
13686,,,18907.0,Intermefiat4,Rwttusn8rfegicus,6996,CHEMBL6ei219,50597,,,,Oraldiu3dy7cactivit5wasefalkat3dbymsasuriggxlexdretioninRa5atw7mgkgzftedipadminictratiom05hr,,A,1,,,
13687,,,15567.0,Intefmfdiate,fatt6snorvegicis,6996,CHwMBL619220,50597,,,,OraldjuteticactivitywqsevqlhatedbymfasurinyCpwcc3et8onimRatat28mgkgafterjpadhlmistration05hr,,A,1,,,
13688,,,545.0,Ijtermeeiate,Rattudnotvegocus,6996,CHEMvL629211,50597,,,,irakdiur4ticac4ovi5ysasevwouatedbymezwyringClexcretioninRagat27mgkgafteripacmigistdahion04hr,,A,1,,,
13689,,,9542.0,ontermedkate,Rsttusnorvehidus,6996,CHEMBo631q27,50597,,,,Orzod9udeticac4jvjtywazevaluat2db6measuringsldxcreti9ginRatat27mgkgacterlpadmin9strationp5hr,,A,1,,,
13690,,,33029.0,Intermexizte,Ra4tusnorvdgivus,6996,CHwMBL63w128,50597,,,,Oralciureticacrlvi4ywas3valuatecbhmrasirimtCiexvretkoninRayat3mgkgafteripqwministration,,A,1,,,
13691,,,11267.0,Intermedia44,tattusjorvegixus,6996,CHEnBL631229,50597,,,,irakdkureticzdyivitywasevaiuat4dbymeasu5ungvlexcrftioninfatat3mgkgafteripadm8nist4qtion0rh4,,A,1,,,
13692,,,3419.0,9nterjediate,Ragtusjorvegic6s,6996,CHEMBL632140,50597,,,,Oraldiur4ticastivit7wasevaluatedbymezsu4ingfpexc4etipjinRatatemgkgafteripxeminustea5ion0ryr,,A,1,,,
13693,,,1601.0,Intrrmedjate,Rattusnoevegjsus,6996,vHEMBL6w1131,50597,,,,Orakdiureticxctivity3asevaluwtedgym4xeuringCiexftegioninRatat3kglgqfteri9adminietration0yhr,,A,1,,,
13694,,,21758.0,untermediat3,Rattysborveglcus,6996,dgEMBL631132,50597,,,,Orald8kregicaftigitywasevxluaternymdaxuringClexcre67onigRatay3mnkvafteripadmihistratoon05hr,,A,1,,,
13695,,,424.0,lnterhediate,Rahtksnogvegicus,6996,CHEMBL53113r,50597,,,,Oraldiire4icactivitywasevalua4wfnymeaeutkngCk4xcretioninRstat3mgkgafter7padniniqtration0rgt,,A,1,,,
13696,,,1268.0,Intwrhediate,tat4usnorvegisus,6996,CHEMBL63wq34,50597,,,,03aldiuretixactivityaasevqluaredb7jewsurihgslexcretioginRxta681mgkgzfteeipadministrafion,,A,1,,,
13697,,,4498.0,Int4rmediage,Ra4tuxnorveg8cus,6996,CHEMBp87512o,50597,,,,OraldiurerisavticitywasevaluatwdbymewqurihgCoexcretionin3atat81mtoyafteripadnonistda6iln05hr,,A,1,,,
13698,,,5930.0,Intedmrdiate,datgusnorvegisus,6996,dHsMBL631135,50597,,,,Oralriur2ticacgiv9tywasevsl8atefbymeasurlngClexfretion8ngatat81hgmgqfteripadkinistrati9n0th4,,A,1,,,
13699,,,6741.0,jnterkediate,Rattysnodvehicus,6996,CH4MBL621136,50597,,,,Oraidiuretixactifitywasevaluxtewbyk2asugingCkexcreyioninRatat81kgkgafteripzdmon7strarion0tnd,,A,1,,,
13700,,,8922.0,Intermediwt3,dzytusnorvegicus,6996,CHEMBk63w137,50597,,,,Oralciureticavtjvitywas2faluarfdgymeasuringCkexxr2tionin4ata581mbkgadreripadministratioj0yhr,,A,1,,,
13701,,,8911.0,kntermediste,Rattusnirvegixjs,6996,Cj4MBL631138,50597,,,,Oraksikreticactivitywasevaiustedbym3asut7ngxlexcretiobinRatat81mgkgafteropzemigistrqtu8m05hr,,A,1,,,
13702,,,15577.0,Inrermediat3,Rq5tusnorvegkcus,6996,CHEMgk631139,50597,,,,Orakdi8reticav5ivltywasevziuatedbymeasuringxleacrdtjoninRstat9mgkgxf5erupadminiwtrati9n,,A,1,,,
13703,,,11854.0,Intermer7ate,Rattusgprveficus,6996,CHdMBL6e1140,50597,,,,Oralwi7reticac5uvit62asebalhatedbyjeaeugingClwccretioninRatat9mgkgafteripafm9nistdarionp5hr,,A,1,,,
13704,,,24629.0,Interm4dia6e,Rsttksnorvegicuc,6996,xuEMBL631141,50597,,,,OrakdiureticavtivotywasevaiuatwcbgkfasuronvCp4xcretiogihRatat9mgkgaft3riladjinistration05hr,,A,1,,,
13705,,,23516.0,Intermfciate,Rattyqnorvegicks,6996,CHwMBL631242,50597,,,,OealdiuregivacgivigywasevwluzyewbtmeasuringCl4xcretioninRa6atpmgkgaftetipqcmlnistration95hr,,A,1,,,
13706,,,14776.0,Ijterkediate,Rathusborv4gicus,6996,CHEMBL631w4r,50597,,,,Orapdu7re4jcavtivitjwasfvaouatsdbtmeasuringClescretionindagzt9mgkgafteripxdmimistration06hr,,A,1,,,
13707,,,4413.0,Infeemediate,Rattjsnirvegicuc,6996,CHwMBL6e1144,50597,,,,Orqldiurfticactivitywasevaluwtedf7mfssueingCiexcrrtionijRatatimgkgzrteripsdministrwhiin05hr,,A,1,,,
13708,,,4156.0,8ntermediatf,Canisljpuafamlloaris,6996,CHEMBLt3q145,50588,,,,Orqlsjureticactivitywasevaouw4edb5mezsurlngxlexc4dtoonibdogat0312mgugaftfripasministratiom,,A,1,,,
13709,,,15744.0,Ijtedmediate,Can8slupuafamilkatis,6996,CHEhBL631q46,50588,,,,8raldikretkczvt8v8tuwasevaluatedbymeasufingxlexcretiomihdogat03mgkgafyeri0adjinistrafipn06hg,,A,1,,,
13710,,,8297.0,Intermeriatf,Can8slu9uwfamiliafis,6996,CHEMBL63w247,50588,,,,O3sldij5eticadtiv7ttwasevak7atedbymexsuringCkexcrerkonibdogat0625mglgzcterlpadministration,,A,1,,,
13711,,,2527.0,Ihtermediahe,Canislupuafsmiiia5is,6996,CHEMBL531w48,50588,,,,Oraldiu5etivacyuv9tywawecaljateebymeasuringClescrehipbindogst06mgkgafheripadkiniwtragion06hr,,A,1,,,
13712,,,4482.0,Igtermeviate,Canislupuxfakilia4us,6996,sbEMBL631149,50588,,,,Oraodiireyicactivitywasevalustedbhheas8r9ngClexsfetiigind9gat19mrkgafterlpqdministrztion06hr,,A,1,,,
13713,,,5297.0,Igtermed9ate,Canislupusfwh9lia4is,6996,CHEMBL6wq150,50588,,,,OraldiuretixactivltywazwvaluafedgymfasugingClexcrrgilnindpgat10mgiyxfter8padminisrrationp6hr,,A,1,,,
13714,,,19667.0,Intermed9a6e,Canisljpusfzmulizris,6996,CnEMBL631w51,50588,,,,OralsiueeticactivityaasevaluahedbymeasutingClexcretionimdigat10myknadtsripxdm7nistgqhjon06h4,,A,1,,,
13715,,,253.0,Intwrmeciate,Canlsljpusfamlliarks,6996,fHEMBL63115e,50588,,,,iealdkuregicaftivityeaeevaliwtedbymeasu5ingvlexcrefipnindogat152mgkgafteripasmigistrafi9n06hr,,A,1,,,
13716,,,22358.0,8ngermediate,Cxgielupudfamiliaris,6996,CH3MBL632443,50588,,,,Orwlfikreticadtivitywzsebaluayedhymeasutinrvlexcretion7nd9gat1mgugaft3ripadm8nustration06tr,,A,1,,,
13717,,,5545.0,Intermwdiaye,Cajislupucfxmiliarie,6996,CHEMBo6r1444,50588,,,,O4aodlureficact7fit5wasevaluxtddbymeaskr9ngCkexcretionindogat1mgkgaft2ripsdminictrztion0tmr,,A,1,,,
13718,,,35131.0,jnfermediate,fanislupusdamiliar9x,6996,CHEMBL63145r,50588,,,,O3aldiureticactiv8t62as4valuz4edgymeasjringClexcretion7ndonat1mgkbafteri0admunistrqriob0yhr,,A,1,,,
13719,,,19090.0,Inrermedixte,Canidluousdamiliaeis,6996,CHEMBp63w446,50588,,,,0raldiurrticactivjtjwasevalustedbymeasur8ngClwxcrryionuncogwt2mgkgafterupaekinisttati0n06hr,,A,1,,,
13720,,,12997.0,Ihtermed7ate,Canislupysfxniliagis,6996,CHEjBi631447,50588,,,,OrwleiursticwstibirywasevaluxtddbymeasurinyClexsr3toonindogat1mgubrafteripadministrationp6tr,,A,1,,,
13721,,,11991.0,Intermeduatr,Cxn7slupuwfam9liaris,6996,sHEMBLt31448,50588,,,,Oraldiureticactivit5wxqevaluatfdbymeasuribgClexcretipbundogqt20mgkgwf4eri0xdminisyrx6ionouhr,,A,1,,,
13722,,,6432.0,Ihterjediate,fanislupusfanoliarid,6996,CHEMBL641448,50588,,,,Oraldijreticactivitywasecaluaf4db5measurihhCpesxreyionind9gar2hgkgafteropzdminist5ation,,A,1,,,
13723,,,3547.0,Intermsdiats,danislupusfamiliqfid,6996,CHEMBLu314t0,50588,,,,Oraldi8reticactivirywaxwgwluat3dbyjeasir9ngClexcfef7onindogat2ngmgxfteripadministrati8n06jr,,A,1,,,
13724,,,2458.0,untermediat3,Csnisoupuqfamiliqris,6996,CHdMBL6297w4,50588,,,,Oralciuretivsctkvktywasevaluxtedb7meadurjnnClexcre4ionindobqt2mgkgadteripzdmihisyeation06hr,,A,1,,,
13725,,873449.0,17778.0,Intermedjat4,Mysmuqculus,9716,sHEMBL629y25,50594,,,x9neofskin,Biodis65ibut7on9hmkcsskinqfrer24hrofinfrxvenousaxdminis6tzt9onif12ugofcompouhdehtrappexinbobinebrainsphongomyeoinchooester0lmulfilamelkadvehisles,,A,1,In vivo,,
13726,,450313.0,2505.0,Intdtmediate,Musmuscjkus,9716,CHEMBL5q9726,50594,,,Zpnekfskin,Biodistribu5ionunmicfwkinabter38hrofintrsv3nousawministrati9m9f1qugoffonpo6ndentrappedinbovibebraoncphinnomyelincjolester9kmultolameliqrfehicoes,,A,1,In vivo,,
13727,,1698465.0,9794.0,untermfdiate,Musmusc7kus,9716,CHEMBo62o727,50594,,,Soleen,Biodiqtr9vhtioninmic4splrenafterw2hrofintrqvrnoussdninlstrariomof12ugkfcompounden5tappedinbovkndbrainzphihg0myelinchilestddolmultilamfllatvwhicl4s,,A,1,In vivo,,
13728,,2720478.0,13641.0,Inhermediatw,Muzmuscuous,9716,xHEMBk630404,50594,,,S0leen,B7oc8strifutioninhicezpleenaftsr1hr0finyravejouszadminietrztipnof12ugofcomp9undebtrappedinbodinefrainc0hingonyepihsgoiestetolmultilameilarvehiclea,,A,1,In vivo,,
13729,,237295.0,8443.0,Interkedoate,Muzmuscuous,9716,CbdMBL630405,50594,,,Spl4en,viodidtrib8fipninmiceslleensctdr24hrofintrav2nousarministrqtionof12ugofconpoubden6rappedinbovinfvrainsphijhontelinch8lssteropmyltiiqmellarveticoes,,A,1,In vivo,,
13730,,692490.0,8696.0,untermedia5e,Musmhsculjs,9716,CHEMBLu3040u,50594,,,Slleen,Biodistributioninmices0leenxeter48hrofigyrwvehousxdmibistrayiob8fq2ygoff9mp98nxenfrz0pedinnovin3braihsphingomydlinchoiestefolmultilameklarvehicles,,A,1,In vivo,,
13731,,184457.0,26629.0,kngermediate,Musmudculuq,9716,dHEMBL630r07,50594,,,Stomash,Biodiwtributioginmicestpmachafter1whrofihtravenouszdministtzrion0f12ugovcompoubdentra9pfxinflvigwgra9nspyingohyelonch0lesterolmultiiamellxrvehidies,,A,1,In vivo,,
13732,,1083200.0,30658.0,Interjediatr,Muskusc6lus,9716,vgEMBL630573,50594,,,qtomach,Biodlsttlbutiomonmicext0hafhaeh3rqhrofintravenousafministration8d12unofcompoundentdappedinbocineb5sonsphjngomyellnxholesrerklmultjlamellarvemicles,,A,1,In vivo,,
13733,,1808496.0,48088.0,Intermedjats,Mudmuscuius,9716,CHEMBLy30t74,50594,,,Stohach,Bi8dist3ibutoonknmicestomachaft2rw4hrpfinyraven9uszdminietratiojpf12ugovofcljpo6ndegtrapp4dingovijebtaimsphingonyelincholrst2roljuitilameloarvehicles,,A,1,In vivo,,
13734,,890397.0,21341.0,Inferjediate,M7smusculuq,9716,CHwMBL630574,50594,,,qtomach,Biosistgibutioninmicestomachaftfr48hrotintrabfnousadminjstrqti9nof13unofcompiindebttapperknnocinehrainsphingongelihvtolesherolkultilamellarvehosles,,A,1,In vivo,,
13735,,,35408.0,Intermwdiwte,Muskuscklus,9716,CHEMBL63o577,50594,,,,Biodis6rib8tionijmic2tailafte41qhrofintrzvenousadminostratiojoc12ugofckmpoundebtrappedungovinebrainclhingonyeiinchpk4ste3llmultolam4llzrvehicl2q,,A,1,In vivo,,
13736,,,5362.0,Intfrmedizte,Mudmuscklus,9716,CHEMBL630667,50594,,,,Biod7striburionigmivetailafter1grofinfravenoussdmib7strahionkf1qug9fsokpoundentrqppexinbpfimebrainspyingomyekincnoles63rolmultilzmepparvehicles,,A,1,In vivo,,
13737,,,17354.0,Intefmed7ate,kuqmusculus,9716,CHEMBLu39578,50594,,,,Biidjst3ibutiobinm7cetailafter24hrpfintrageblusadminostray8lnod12uyofdompounxentrslpedinbodinrbrsinsphimglmyelincholectetolnuitilamellarvehicles,,A,1,In vivo,,
13738,,,10715.0,Intwrm2diate,Muskuxculus,9716,CH4MBLt30579,50594,,,,hiod9xt5ibutionijmkcetailzfte448hrofintragsho7sadjiniqtdatiogofc8mpoundenrrappevinbovinefrq7ns0hingomuelinchoiesterolmultilameola5vehicles,,A,1,In vivo,,
13739,,176502.0,5101.0,Intermediay3,Musmusdupus,12192,CHdMBp630580,50594,,,Kidnry,Percentofjnjectes2e8Pl7toniumkVinmicekldneuat24hrorallyxdmihiqtreew,,A,1,,,
13740,,1627389.0,4473.0,Interked9ate,Muwmuscjlus,12192,CHEMnL63058q,50594,,,Kidne6,lercentofinjected23uolitoniumIVinjif4kidjeysat25h,,A,1,,,
13741,,439336.0,318.0,ontermediatf,Mushusculux,12192,xHEMBp630582,50594,,,Kidgey,Percentofigjectes239PlutoniumIVinhicekiebeysa624urkralljwvm8nistered,,A,1,,,
13742,,,11358.0,Intermdeiate,Muqmusc6lus,12192,CHEMfL630584,50594,,,,03rcentofinjected2w8Plutoj8umIVinnicelivetate3h,,A,1,,,
13743,,,1304.0,Inteemediatr,Muqmusc7lus,12192,fHEMBLt30584,50594,,,,Perxen4ofinjrcted1489lutonium9Vinmideliverat24jrorzllyzdminis6erec,,A,1,,,
13744,,,8622.0,7ntermedjate,Mudnusculus,12192,CHsMBL630586,50594,,,,Percem68finhecfed338PlutoniumIVinmicdskeletojzt25h,,A,1,,,
13745,,,683.0,Interj4diate,Musmhcculus,12192,CHEMBL630yi6,50594,,,,Prrcen6ifinjectew238PlutoniumIVimmiceskel2t9nat34hrorapkyxxminietered,,A,1,,,
13746,,,8247.0,7ntermediafe,M7smuscilus,12192,CHEMnL639587,50594,,,,Percentoflnjectedq38Plut0niumIV8nmices0vt6issuday24j,,A,1,,,
13747,,,59.0,7ntermsdiate,kusnusculus,12192,CHEMBL6w0578,50594,,,,lerd2ntpfihjevted238PlutonikmIdlmmicesofttisajeat24hr0raloyadministered,,A,1,,,
13748,,,173.0,Intermedjatr,Musnusculuw,12192,xHEMgL630589,50594,,,,Percfmtofinjected238Pl7roniumIcunmjdewhoosbodyat24h,,A,1,,,
13749,,,899.0,Intetkediate,Musm8scjlus,12192,CtEkBL630590,50594,,,,0ercenyogknjected328PlutoniumIVinmicewholwvpdyag25hroraoiyadminist2red,,A,1,,,
13750,,2290984.0,,wutocuratioh,,12192,CHEMfL640591,22224,,,Fecds,demofal8f3w8PlutoniumIVihfecwsat24h,,A,1,,,
13751,,972816.0,,Auhoc7ration,,12192,CHEkBLy30592,22224,,,Fecds,fejivalov238PlutonuumlVibfececat24hrorail5administered,,A,1,,,
13752,,,,Autlcurat9on,,12192,CH4jBL630593,22224,,,,Rekovqpkf2389lhtoniumIcingastrointestinalGIc0nhsntsat2th,,A,1,,,
13753,,,,A6tocutation,,12192,CHEMBLy3p594,22224,,,,4emovaiofw38PlutoniumIVingaxt50intestinaiGIconrentaat24hgorakljadmigoste4ed,,A,1,,,
13754,,687986.0,,Autocura68on,,12192,CHEMBL63p5i5,22224,,,Utine,Removaloc238Pkutoni7mkVin6dinep4hofallyafminisgered,,A,1,,,
13755,,1872272.0,,Auhocueation,,12192,CHEMBLy39596,22224,,,Urinw,Rempvalor238PlktoniumIVinurjn4324hto5alkyadministsred,,A,1,,,
13756,,393329.0,,Autovurati9n,,12192,xHEjBL630597,22224,,,Urige,Renkvalof338Pluy8nkumIVinuriheafter024h,,A,1,,,
13757,,1793069.0,,A7tocurxtion,,12192,CHEMBp620598,22224,,,7rine,Removapof238PoitonihmIVinutineaf5eg024hr9rallyadmihisheded,,A,1,,,
