assay_id,confidence_score,assay_organism,description,assay_type,assay_tax_id,assay_tissue,assay_subcellular_fraction,assay_category,chembl_id,doc_id,relationship_type,bao_format,src_id,tissue_id,assay_test_type,assay_strain,assay_cell_type,tid
5846,1,Canis lupus familiaris,Plasma clearance was evaluated in rhesus,A,9615.0,,,,CHEMBL624538,5472,N,BAO_0000218,1,,In vivo,,,50588
5847,1,Canis lupus familiaris,Plasma clearance was evaluated in rhesus; Not tested,A,9615.0,,,,CHEMBL624539,5472,N,BAO_0000218,1,,In vivo,,,50588
5848,1,Canis lupus familiaris,Plasma clearance value was determined in dog after a 3 mg/kg of iv dose,A,9615.0,,,,CHEMBL624540,4257,N,BAO_0000218,1,,In vivo,,,50588
5849,1,Canis lupus familiaris,Plasma clearance was determined after 1 mg/kg (i.v.) / 2 mg/kg (p.o.) of compound administration,A,9615.0,,,,CHEMBL624541,6679,N,BAO_0000218,1,,In vivo,,,50588
5850,1,Canis lupus familiaris,Plasma clearance was determined in Beagle dog at a dose of 1 mg/kg by iv administration,A,9615.0,,,,CHEMBL624542,5546,N,BAO_0000218,1,,In vivo,,,50588
5851,1,Canis lupus familiaris,Plasma clearance was determined in dog after 1 mg/kg (i.v.) and 5 mg/kg (p.o.) administration,A,9615.0,,,,CHEMBL624543,6348,N,BAO_0000218,1,,In vivo,,,50588
5852,1,Canis lupus familiaris,Clearance value at a dose of 0.2 mg/kg i.v.,A,9615.0,,,,CHEMBL624544,5474,N,BAO_0000218,1,,In vivo,,,50588
5853,1,Canis lupus familiaris,Cmax (Maximum (Peak) plasma drug concentration) was after oral administration at 5 mg/kg,A,9615.0,Plasma,,,CHEMBL624545,6316,N,BAO_0000218,1,1969.0,In vivo,,,50588
5854,1,Canis lupus familiaris,Cmax after oral dose of compound at 3 mg/kg in dogs,A,9615.0,,,,CHEMBL624546,17594,N,BAO_0000218,1,,In vivo,,,50588
5855,1,Canis lupus familiaris,Cmax after single intravenous bolus of 1 mg/kg in dogs,A,9615.0,,,,CHEMBL875957,17594,N,BAO_0000218,1,,In vivo,,,50588
5856,1,Canis lupus familiaris,Cmax of compound after both po and iv administration at a dose of 5 mg/kg and 2 mg/kg resp in dog,A,9615.0,,,,CHEMBL624547,5802,N,BAO_0000218,1,,In vivo,,,50588
5857,1,Canis lupus familiaris,Cmax in dog after administration of 0.25 mg/kg iv; ND = not determined,A,9615.0,,,,CHEMBL624548,6535,N,BAO_0000218,1,,In vivo,,,50588
5858,1,Canis lupus familiaris,Cmax in dog after administration of 1 mg/kg iv,A,9615.0,,,,CHEMBL624549,6535,N,BAO_0000218,1,,In vivo,,,50588
5859,1,Canis lupus familiaris,Cmax in plasma was determined upon peroral administration of 10.0 mg/Kg dose in dog,A,9615.0,Plasma,,,CHEMBL624550,1466,N,BAO_0000218,1,1969.0,In vivo,,,50588
5860,1,Canis lupus familiaris,Cmax on p.o. administration of 10 mg/kg was measured in dog,A,9615.0,,,,CHEMBL621613,6505,N,BAO_0000218,1,,In vivo,,,50588
5861,1,Canis lupus familiaris,Cmax was determine after peroral administration at 10 mpk in dog,A,9615.0,,,,CHEMBL621614,5668,N,BAO_0000218,1,,In vivo,,,50588
5862,1,Canis lupus familiaris,Cmax was determine after peroral administration at 5 mpk in dog,A,9615.0,,,,CHEMBL623431,5668,N,BAO_0000218,1,,In vivo,,,50588
5863,1,Canis lupus familiaris,Cmax was determine after peroral administration at 5 mg/kg in dog,A,9615.0,,,,CHEMBL623432,5668,N,BAO_0000218,1,,In vivo,,,50588
5864,1,Canis lupus familiaris,Cmax after 0.3 mg/kg po administration in dog,A,9615.0,,,,CHEMBL623433,5600,N,BAO_0000218,1,,In vivo,,,50588
5865,1,Canis lupus familiaris,Cmax after peroral administration in dogs at 2.4 uM/kg,A,9615.0,,,,CHEMBL623434,17764,N,BAO_0000218,1,,In vivo,,,50588
5866,1,Canis lupus familiaris,Cmax in dog after oral administration at 1 mg/kg,A,9615.0,,,,CHEMBL623435,6123,N,BAO_0000218,1,,In vivo,,,50588
5867,1,Canis lupus familiaris,Cmax in dog after oral administration at 1 mg/kg; Below the level of quantitation,A,9615.0,,,,CHEMBL623436,6123,N,BAO_0000218,1,,In vivo,,,50588
5868,1,Canis lupus familiaris,Cmax upon oral administration in male Beagle dog at 10 mg/kg,A,9615.0,,,,CHEMBL875958,6757,N,BAO_0000218,1,,In vivo,,,50588
5869,1,Canis lupus familiaris,Cmax value after 15 mg/kg iv dose in Dogs,A,9615.0,,,,CHEMBL623437,16907,N,BAO_0000218,1,,In vivo,,,50588
5870,1,Mus musculus,Biodistribution in blood was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,A,10090.0,Blood,,,CHEMBL623438,7767,N,BAO_0000218,1,178.0,In vivo,,,50594
5871,1,Mus musculus,Biodistribution in blood was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,A,10090.0,Blood,,,CHEMBL623439,7767,N,BAO_0000218,1,178.0,In vivo,,,50594
5872,1,Mus musculus,Biodistribution in bone was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,A,10090.0,Bone,,,CHEMBL623440,7767,N,BAO_0000218,1,10000001.0,In vivo,,,50594
5873,1,Mus musculus,Biodistribution in bone was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,A,10090.0,Bone,,,CHEMBL623441,7767,N,BAO_0000218,1,10000001.0,In vivo,,,50594
5874,1,Mus musculus,Biodistribution in bone was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,A,10090.0,Bone,,,CHEMBL623442,7767,N,BAO_0000218,1,10000001.0,In vivo,,,50594
5875,1,Mus musculus,Biodistribution in fat and fur was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,A,10090.0,,,,CHEMBL623469,7767,N,BAO_0000218,1,,In vivo,,,50594
5876,1,Mus musculus,Biodistribution in fat and fur was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,A,10090.0,,,,CHEMBL623470,7767,N,BAO_0000218,1,,In vivo,,,50594
5877,1,Mus musculus,Biodistribution in fat and fur was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,A,10090.0,,,,CHEMBL623471,7767,N,BAO_0000218,1,,In vivo,,,50594
5878,1,Mus musculus,Biodistribution in heart was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,A,10090.0,Heart,,,CHEMBL623472,7767,N,BAO_0000218,1,948.0,In vivo,,,50594
5879,1,Mus musculus,Biodistribution in heart was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,A,10090.0,Heart,,,CHEMBL623473,7767,N,BAO_0000218,1,948.0,In vivo,,,50594
5880,1,Mus musculus,Biodistribution in heart was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,A,10090.0,Heart,,,CHEMBL623474,7767,N,BAO_0000218,1,948.0,In vivo,,,50594
5881,1,Mus musculus,Biodistribution in kidney was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,A,10090.0,Kidney,,,CHEMBL623475,7767,N,BAO_0000218,1,2113.0,In vivo,,,50594
5882,1,Mus musculus,Biodistribution in kidney was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,A,10090.0,Kidney,,,CHEMBL623476,7767,N,BAO_0000218,1,2113.0,In vivo,,,50594
5883,1,Mus musculus,Biodistribution in kidney was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,A,10090.0,Kidney,,,CHEMBL623477,7767,N,BAO_0000218,1,2113.0,In vivo,,,50594
5884,1,Mus musculus,Biodistribution in large intestine after iv administration at 1 hr; Value expressed as percent injected dose per gram,A,10090.0,Intestine,,,CHEMBL621896,7767,N,BAO_0000218,1,160.0,In vivo,,,50594
5885,1,Mus musculus,Biodistribution in large intestine was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,A,10090.0,Intestine,,,CHEMBL621897,7767,N,BAO_0000218,1,160.0,In vivo,,,50594
5886,1,Mus musculus,Biodistribution in large intestine was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,A,10090.0,Intestine,,,CHEMBL621898,7767,N,BAO_0000218,1,160.0,In vivo,,,50594
5887,1,Mus musculus,Biodistribution in liver was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,A,10090.0,Liver,,,CHEMBL621899,7767,N,BAO_0000218,1,2107.0,In vivo,,,50594
5888,1,Mus musculus,Biodistribution in liver was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,A,10090.0,Liver,,,CHEMBL621900,7767,N,BAO_0000218,1,2107.0,In vivo,,,50594
5889,1,Mus musculus,Biodistribution in liver was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,A,10090.0,Liver,,,CHEMBL621901,7767,N,BAO_0000218,1,2107.0,In vivo,,,50594
5890,1,Mus musculus,Biodistribution in lung was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,A,10090.0,Lung,,,CHEMBL621902,7767,N,BAO_0000218,1,2048.0,In vivo,,,50594
5891,1,Mus musculus,Biodistribution in lung was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,A,10090.0,Lung,,,CHEMBL621903,7767,N,BAO_0000218,1,2048.0,In vivo,,,50594
5892,1,Mus musculus,Biodistribution in lung was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,A,10090.0,Lung,,,CHEMBL622587,7767,N,BAO_0000218,1,2048.0,In vivo,,,50594
5893,1,Mus musculus,Biodistribution in muscle was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,A,10090.0,Muscle tissue,,,CHEMBL620285,7767,N,BAO_0000218,1,2385.0,In vivo,,,50594
5894,1,Mus musculus,Biodistribution in muscle was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,A,10090.0,Muscle tissue,,,CHEMBL875285,7767,N,BAO_0000218,1,2385.0,In vivo,,,50594
5895,1,Mus musculus,Biodistribution in muscle was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,A,10090.0,Muscle tissue,,,CHEMBL620286,7767,N,BAO_0000218,1,2385.0,In vivo,,,50594
5896,1,Mus musculus,Biodistribution in pancreatic tissue was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,A,10090.0,,,,CHEMBL620287,7767,N,BAO_0000218,1,,In vivo,,,50594
5897,1,Mus musculus,Biodistribution in pancreatic tissue was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,A,10090.0,,,,CHEMBL620288,7767,N,BAO_0000218,1,,In vivo,,,50594
5898,1,Mus musculus,Biodistribution in pancreatic tissue was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,A,10090.0,,,,CHEMBL620289,7767,N,BAO_0000218,1,,In vivo,,,50594
5899,1,Mus musculus,Biodistribution in small intestine was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,A,10090.0,Intestine,,,CHEMBL620290,7767,N,BAO_0000218,1,160.0,In vivo,,,50594
5900,1,Mus musculus,Biodistribution in small intestine was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,A,10090.0,Intestine,,,CHEMBL620291,7767,N,BAO_0000218,1,160.0,In vivo,,,50594
5901,1,Mus musculus,Biodistribution in small intestine was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,A,10090.0,Intestine,,,CHEMBL620292,7767,N,BAO_0000218,1,160.0,In vivo,,,50594
5902,1,Mus musculus,Biodistribution in spleen was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,A,10090.0,Spleen,,,CHEMBL620293,7767,N,BAO_0000218,1,2106.0,In vivo,,,50594
5903,1,Mus musculus,Biodistribution in spleen was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,A,10090.0,Spleen,,,CHEMBL620294,7767,N,BAO_0000218,1,2106.0,In vivo,,,50594
5904,1,Mus musculus,Biodistribution in spleen was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,A,10090.0,Spleen,,,CHEMBL618614,7767,N,BAO_0000218,1,2106.0,In vivo,,,50594
5905,1,Mus musculus,Biodistribution in stomach was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,A,10090.0,Stomach,,,CHEMBL618615,7767,N,BAO_0000218,1,945.0,In vivo,,,50594
5906,1,Mus musculus,Biodistribution in stomach was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,A,10090.0,Stomach,,,CHEMBL618616,7767,N,BAO_0000218,1,945.0,In vivo,,,50594
5907,1,Homo sapiens,Cytotoxicity against A-172 human tumor cell lines,F,9606.0,,,,CHEMBL618617,2036,N,BAO_0000219,1,,,,A 172,80012
5908,1,Homo sapiens,Compound was evaluated for the in vitro cytotoxicity against A-172 human glioblastoma cell line,F,9606.0,,,,CHEMBL618618,2357,N,BAO_0000219,1,,,,A 172,80012
5909,1,Homo sapiens,Antiproliferative activity of compound was tested against rhabdomyosarcoma (A-204) human tumor cells,F,9606.0,,,,CHEMBL618619,1457,N,BAO_0000219,1,,,,A204,80014
5910,1,Homo sapiens,Tested for antiproliferative activity against A-2780 tumoral cell line,F,9606.0,,,,CHEMBL618620,4379,N,BAO_0000219,1,,,,A2780,81034
5911,1,Homo sapiens,Inhibitory concentration against melanoma A-375 cell line for cytotoxicity was determined,F,9606.0,,,,CHEMBL618621,1093,N,BAO_0000219,1,,,,A-375,80018
5912,1,Homo sapiens,Tested in vitro against A-375 cell line human melanoma,F,9606.0,,,,CHEMBL618622,12152,N,BAO_0000219,1,,,,A-375,80018
5913,1,Homo sapiens,Cytotoxicity against A-427 nonsmall lung cell line using MTT colorimetric assay,F,9606.0,,,,CHEMBL618623,16464,N,BAO_0000219,1,,,,A-427,80019
5914,1,Homo sapiens,Cytotoxicity against A-427 nonsmall lung cell line using MTT colorimetric assay; NE is no effect at 1x 10 E-5,F,9606.0,,,,CHEMBL618624,16464,N,BAO_0000219,1,,,,A-427,80019
5915,1,Homo sapiens,In vitro cytotoxicity against human non small-cell-lung cell line A-427.,F,9606.0,,,,CHEMBL618625,16582,N,BAO_0000219,1,,,,A-427,80019
5916,1,Homo sapiens,Cytotoxicity against A-427 nonsmall lung cell line using MTT colorimetric assay; NE is no effect at 1x 10 E-5,F,9606.0,,,,CHEMBL618626,16464,N,BAO_0000219,1,,,,A-427,80019
5917,1,Homo sapiens,Antitumor activity on A-427 lung carcinoma cell lines,F,9606.0,,,,CHEMBL618627,10413,N,BAO_0000219,1,,,,A-427,80019
5918,1,Homo sapiens,Cytotoxic activity against human A-427 lung tumor cell line,F,9606.0,,,,CHEMBL618628,6418,N,BAO_0000219,1,,,,A-427,80019
5919,1,Homo sapiens,In vitro antitumor effects against human A-427 cell lines.,F,9606.0,,,,CHEMBL618629,17134,N,BAO_0000219,1,,,,A-427,80019
5920,1,Homo sapiens,In vitro inhibition of A-427 (human lung cancer) cell growth.,F,9606.0,,,,CHEMBL618630,16132,N,BAO_0000219,1,,,,A-427,80019
5921,1,Homo sapiens,Cytotoxic related antitumor activity against human cancer cell lines A-427; No data available,F,9606.0,,,,CHEMBL618631,16132,N,BAO_0000219,1,,,,A-427,80019
5922,1,Homo sapiens,Cytotoxic activity of compound against A-427 lung human tumor cell line,F,9606.0,,,,CHEMBL618632,16780,N,BAO_0000219,1,,,,A-427,80019
5923,1,Homo sapiens,Cytotoxicity measured for the growth inhibition of A-431 Human epidermoid carcinoma cell line,F,9606.0,,,,CHEMBL618633,4085,N,BAO_0000219,1,,,,A-431,80852
5924,1,Homo sapiens,Cytotoxic activity was tested against human A-498 (Kidney carcinoma) cell line,F,9606.0,,,,CHEMBL619315,1276,N,BAO_0000219,1,,,,A498,80021
5925,1,Homo sapiens,Cytotoxicity against A-498 cell line in the purdue cell culture screen was determined,F,9606.0,,,,CHEMBL619316,3498,N,BAO_0000219,1,,,,A498,80021
5926,1,Homo sapiens,Cytotoxicity against human kidney carcinoma A-498cell lines,F,9606.0,,,,CHEMBL619317,1169,N,BAO_0000219,1,,,,A498,80021
5927,1,Homo sapiens,In vitro cytotoxic activity against A-498 (human kidney carcinoma) cell line,F,9606.0,,,,CHEMBL619318,4450,N,BAO_0000219,1,,,,A498,80021
5928,1,Homo sapiens,In vitro cytotoxicity against Renal A-498 human tumors following a 6 day exposure.,F,9606.0,,,,CHEMBL619319,3311,N,BAO_0000219,1,,,,A498,80021
5929,1,Homo sapiens,Antitumor cytotoxic activity against A-498 cell line was determined,F,9606.0,,,,CHEMBL619739,4461,N,BAO_0000219,1,,,,A498,80021
5930,1,Homo sapiens,In vitro cytotoxicity against Renal A-498 human tumors following a 2 day exposure.,F,9606.0,,,,CHEMBL619740,3311,N,BAO_0000219,1,,,,A498,80021
5931,1,Homo sapiens,In vitro cytotoxicity against Renal A-498 human tumors following a 2 day exposure; ND is no data,F,9606.0,,,,CHEMBL883158,3311,N,BAO_0000219,1,,,,A498,80021
5932,1,Homo sapiens,Antiproliferative activity of compound was tested against renal cancer (A-498) human tumor cells,F,9606.0,,,,CHEMBL884012,1457,N,BAO_0000219,1,,,,A498,80021
5933,1,Homo sapiens,In vitro inhibitory activity against A-498 ovarian cancer cell lines,F,9606.0,,,,CHEMBL619741,3664,N,BAO_0000219,1,,,,A498,80021
5934,1,Homo sapiens,"Cytotoxicity against NCI tumor panel, A-498 renal cancer cell line",F,9606.0,,,,CHEMBL619742,15895,N,BAO_0000219,1,,,,A498,80021
5935,1,Homo sapiens,Inhibition of growth lung non-small cell carcinoma A-549 cell line,F,9606.0,,,,CHEMBL876610,11843,N,BAO_0000219,1,,,,A549,80682
5936,1,Homo sapiens,Inhibition of growth of lung non-small cell carcinoma A-549 cell line,F,9606.0,,,,CHEMBL619743,11843,N,BAO_0000219,1,,,,A549,80682
5937,1,Homo sapiens,In vitro antiproliferative activity against human A-549 NSCL cell line,F,9606.0,,,,CHEMBL619744,17705,N,BAO_0000219,1,,,,A549,80682
5938,1,Homo sapiens,In vitro antiproliferative activity against human A-549 NSCL cell line; NS = Not significant,F,9606.0,,,,CHEMBL619745,17705,N,BAO_0000219,1,,,,A549,80682
5939,1,Homo sapiens,Growth inhibition of A-549 human lung adenocarcinoma at 0.01 uM compound concentration in standard MTT assay,F,9606.0,,,,CHEMBL619746,4369,N,BAO_0000219,1,,,,A549,80682
5940,1,Homo sapiens,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-6 M compound concentration in standard MTT assay,F,9606.0,,,,CHEMBL619747,4369,N,BAO_0000219,1,,,,A549,80682
5941,1,Homo sapiens,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-6 M compound concentration in standard MTT assay; ND means No data,F,9606.0,,,,CHEMBL619748,4369,N,BAO_0000219,1,,,,A549,80682
5942,1,Homo sapiens,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-7 M compound concentration in standard MTT assay,F,9606.0,,,,CHEMBL619749,4369,N,BAO_0000219,1,,,,A549,80682
5943,1,Homo sapiens,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-7 M compound concentration in standard MTT assay; ND means No data,F,9606.0,,,,CHEMBL619750,4369,N,BAO_0000219,1,,,,A549,80682
5944,1,Homo sapiens,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-8 M compound concentration in standard MTT assay,F,9606.0,,,,CHEMBL624014,4369,N,BAO_0000219,1,,,,A549,80682
5945,1,Homo sapiens,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-8 M compound concentration in standard MTT assay; ND means No data,F,9606.0,,,,CHEMBL624015,4369,N,BAO_0000219,1,,,,A549,80682
5946,1,Homo sapiens,In vitro effective concentration required to reduce the number of human lung carcinoma (A-549) after 3-day incubation,F,9606.0,,,,CHEMBL885344,4787,N,BAO_0000219,1,,,,A549,80682
5947,1,Homo sapiens,In vitro effective concentration required to reduce the number of human lung carcinoma cells (A-549) after 3-day incubation,F,9606.0,,,,CHEMBL623224,4787,N,BAO_0000219,1,,,,A549,80682
5948,1,Homo sapiens,Cytotoxic activity against A-549 cell line,F,9606.0,,,,CHEMBL623225,6513,N,BAO_0000219,1,,,,A549,80682
5949,1,Homo sapiens,Antitumor cytotoxicity was determined against the A-549(human lung carcinoma) cell line; Range: 0.01 to 0.03,F,9606.0,,,,CHEMBL622698,6690,N,BAO_0000219,1,,,,A549,80682
5950,1,Homo sapiens,Antitumor cytotoxicity was determined against the A-549(human lung carcinoma) cell line; Range: 10.4 to 118.1,F,9606.0,,,,CHEMBL622699,6690,N,BAO_0000219,1,,,,A549,80682
5951,1,Homo sapiens,"Cytotoxicity in vitro expressed as 50% reduction in cell number after a 3-day incubation, in human lung carcinoma A-549 cell line",F,9606.0,,,,CHEMBL622700,12263,N,BAO_0000219,1,,,,A549,80682
5952,1,Homo sapiens,Compound was tested for cytotoxic activity against human lung carcinoma (A-549),F,9606.0,,,,CHEMBL622701,1054,N,BAO_0000219,1,,,,A549,80682
5953,1,Homo sapiens,Compound was tested for its cytotoxic activity in MTT assay against A-549 cell line (human lung carcinoma),F,9606.0,,,,CHEMBL622702,1359,N,BAO_0000219,1,,,,A549,80682
5954,1,Homo sapiens,Cytotoxic activity against human lung carcinoma (A-549) cell line,F,9606.0,,,,CHEMBL622703,3547,N,BAO_0000219,1,,,,A549,80682
5955,1,Homo sapiens,Cytotoxic activity towards A-549 cells,F,9606.0,,,,CHEMBL622704,5771,N,BAO_0000219,1,,,,A549,80682
5956,1,Homo sapiens,"In vitro percent inhibition of A549, lung carcinoma.",F,9606.0,,,,CHEMBL622705,14425,N,BAO_0000219,1,,,,A549,80682
5957,1,Homo sapiens,"In vitro percent inhibition of A549, lung carcinoma",F,9606.0,,,,CHEMBL622706,14425,N,BAO_0000219,1,,,,A549,80682
5958,1,Homo sapiens,"In vitro percent inhibition of A549, lung carcinoma.",F,9606.0,,,,CHEMBL622707,14425,N,BAO_0000219,1,,,,A549,80682
5959,1,Homo sapiens,"In vitro percent inhibition of A549, lung carcinoma.; Range 18-23",F,9606.0,,,,CHEMBL622708,14425,N,BAO_0000219,1,,,,A549,80682
5960,1,Homo sapiens,Percentage inhibition against parental and drug resistant lung human tumor cell line A549 at 10 uM,F,9606.0,,,,CHEMBL622709,5280,N,BAO_0000219,1,,,,A549,80682
5961,1,Homo sapiens,Growth inhibition of the A549/ATCC non-small cell lung cancer cell line for 2-day in vitro assay.,F,9606.0,,,,CHEMBL622710,15176,N,BAO_0000219,1,,,,A549,80682
5962,1,Homo sapiens,In vitro antitumor activity against Non-small cell lung cancer A549/ATCC cell lines by 6-day assay,F,9606.0,,,,CHEMBL622711,15300,N,BAO_0000219,1,,,,A549,80682
5963,1,Homo sapiens,"Antitumor activity against A549 non small cell carcinoma at dose range of 1.56-6.25 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",F,9606.0,,,,CHEMBL622712,17824,N,BAO_0000218,1,,,,A549,80682
5964,1,Homo sapiens,"Antitumor activity against A549 non small cell carcinoma at dose range of 25-100 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",F,9606.0,,,,CHEMBL622713,17824,N,BAO_0000218,1,,,,A549,80682
5965,1,Homo sapiens,"Antitumor activity against A549 non small cell carcinoma at dose range of 3.12-12.5 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",F,9606.0,,,,CHEMBL622714,17824,N,BAO_0000218,1,,,,A549,80682
5966,1,Homo sapiens,"Antitumor activity against A549 non small cell carcinoma at dose range of 6.25-25 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",F,9606.0,,,,CHEMBL622715,17824,N,BAO_0000218,1,,,,A549,80682
5967,1,Homo sapiens,"Antitumor activity against A549 non small cell carcinoma at dose range of 70-100 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",F,9606.0,,,,CHEMBL622716,17824,N,BAO_0000218,1,,,,A549,80682
5968,1,Homo sapiens,"Antitumor activity against A549 non small cell carcinoma on day 14, 21, 28; activity expressed as maximum tolerated dose; NT = Not tested",F,9606.0,,,,CHEMBL622717,17824,N,BAO_0000219,1,,,,A549,80682
5969,1,Homo sapiens,Optimal dose required to inhibit human non small cell lung A549 tumor growth after subcutaneous transplantation on athymic mice at 10 mg/kg (treatment schedule: q7dX3),F,9606.0,,,,CHEMBL622718,17528,N,BAO_0000218,1,,,,A549,80682
5970,1,Homo sapiens,Cytotoxic potentiation factor of temoxolomide in human A549 tumor cell line at 0.4 uM concentration,F,9606.0,,,,CHEMBL622719,6870,N,BAO_0000219,1,,,,A549,80682
5971,1,Homo sapiens,Compound was evaluated for cytotoxic potentiation factor of temoxolomide in human A549 tumor cell line at 0.4 uM concentration; ND - not determined,F,9606.0,,,,CHEMBL622720,6870,N,BAO_0000219,1,,,,A549,80682
5972,1,Homo sapiens,Compound was evaluated for cytotoxic potentiation factor of topotecan in human A549 tumor cell line at 0.4 uM concentration,F,9606.0,,,,CHEMBL622721,6870,N,BAO_0000219,1,,,,A549,80682
5973,1,Homo sapiens,Compound was evaluated for cytotoxic potentiation factor of topotecan in human A549 tumor cell line at 0.4 uM concentration; ND - not determined,F,9606.0,,,,CHEMBL622722,6870,N,BAO_0000219,1,,,,A549,80682
5974,1,Homo sapiens,Cytotoxicity potentiation of Topotecan in human lung carcinoma A549 cells by the compound as potentiation factor at 50% growth inhibition,F,9606.0,,,,CHEMBL876030,16726,N,BAO_0000219,1,,,,A549,80682
5975,1,Homo sapiens,"Concentration required for 50% inhibition of proliferation of lung cancer cell line, A549 with respect to paclitaxel was tested in vitro after 72 hr of incubation",F,9606.0,,,,CHEMBL620206,6170,N,BAO_0000219,1,,,,A549,80682
5976,1,Homo sapiens,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-4 mol/L,F,9606.0,,,,CHEMBL620207,6583,N,BAO_0000219,1,,,,A549,80682
5977,1,Homo sapiens,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-5 mol/L,F,9606.0,,,,CHEMBL620208,6583,N,BAO_0000219,1,,,,A549,80682
5978,1,Homo sapiens,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-6 mol/L,F,9606.0,,,,CHEMBL620209,6583,N,BAO_0000219,1,,,,A549,80682
5979,1,Homo sapiens,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-7 mol/L,F,9606.0,,,,CHEMBL620210,6583,N,BAO_0000219,1,,,,A549,80682
5980,1,Homo sapiens,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-8 mol/L,F,9606.0,,,,CHEMBL621639,6583,N,BAO_0000219,1,,,,A549,80682
5981,1,Homo sapiens,Tested for cytotoxicity against human lung adenocarcinoma A549 cell line,F,9606.0,,,,CHEMBL621640,17321,N,BAO_0000219,1,,,,A549,80682
5982,1,Homo sapiens,Percentage tumor growth inhibition was calculated in respect to controls one week after the end of the treatment,F,9606.0,,,,CHEMBL621641,17528,N,BAO_0000219,1,,,,A549,80682
5983,1,Homo sapiens,Cytotoxic effect on non-small-cell lung cancer cell line A549/ATCC,F,9606.0,,,,CHEMBL621642,12888,N,BAO_0000219,1,,,,A549,80682
5984,1,Homo sapiens,Cytotoxicity of compound in synergy in 94% BCNU (10 uM) against A549 cell line,F,9606.0,,,,CHEMBL621643,4312,N,BAO_0000219,1,,,,A549,80682
5985,1,Homo sapiens,Cytotoxicity of compound in synergy in BCNU (10 uM) against A549 cell line,F,9606.0,,,,CHEMBL621644,4312,N,BAO_0000219,1,,,,A549,80682
5986,1,Homo sapiens,Cytotoxicity of compound in synergy in BCNU (10 uM) against A549 cell line; No data,F,9606.0,,,,CHEMBL621645,4312,N,BAO_0000219,1,,,,A549,80682
5987,1,Mus musculus,In vitro antiproliferative activity against A549 cell line,F,10090.0,,,,CHEMBL621646,17737,N,BAO_0000219,1,,,,A549,80682
5988,1,,Synergism with indomethacin in A549 cells,F,,,,,CHEMBL621647,6630,N,BAO_0000219,1,,,,A549,80682
