tid,src_assay_id,relationship_type,tissue_id,assay_strain,assay_id,assay_organism,description,assay_tissue,curated_by,variant_id,chembl_id,assay_test_type,assay_tax_id,cell_id,confidence_score,src_id,assay_cell_type,assay_type,assay_category,assay_subcellular_fraction,bao_format,doc_id
80089,,N,,,6576,Cricetulus griseus,Compound concentration at which sensitizer enhancement ratio =1.6 under hypoxia.,,Intermediate,,CHEMBL619673,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,12687
80089,,N,,,6577,Cricetulus griseus,"Compound was tested for the concentration required to reduce cell survival under hypoxic conditions, using the cell line AA8 in the clonogenic assay.",,Intermediate,,CHEMBL619674,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,13436
80089,,N,,,6578,Cricetulus griseus,"Concentration needed to reduce cell survival to 10% of control values, using 1 hour exposure of plateau phase AA8 cells at 10e6 cells/ml",,Intermediate,,CHEMBL619675,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,13435
80089,,N,,,6579,Cricetulus griseus,Activity to reduce the surviving fraction to 10% (CT10) was used as an inverse measure of cytotoxic potency in aerobic conditions,,Intermediate,,CHEMBL619676,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,13302
80089,,N,,,6580,Cricetulus griseus,Compound concentration required to reduce cell survival to 10% of control values under hypoxic condition,,Intermediate,,CHEMBL619677,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,12687
80089,,N,,,6581,Cricetulus griseus,Compound concentration required to reduce cell survival to 10% of control values under hypoxic condition,,Intermediate,,CHEMBL619678,,10029.0,185.0,1,1,CHO-AA8,A,,,BAO_0000219,12687
80089,,N,,,6582,Cricetulus griseus,Compound concentration required to reduce cell survival to 10% of control values under hypoxic condition.,,Intermediate,,CHEMBL619679,,10029.0,185.0,1,1,CHO-AA8,A,,,BAO_0000219,12687
80089,,N,,,6583,Cricetulus griseus,Concentration x time (uM h) to reduce cell survival to 10% of control values under hypoxic conditions by clonogenic assay,,Expert,,CHEMBL619680,,10029.0,185.0,1,1,CHO-AA8,A,,,BAO_0000219,12878
80089,,N,,,6584,Cricetulus griseus,Concentration x time (uM h) to reduce cell survival to 10% of control values under hypoxic conditions by clonogenic assay. Inactive at the solubility limit,,Intermediate,,CHEMBL621457,,10029.0,185.0,1,1,CHO-AA8,A,,,BAO_0000219,12878
80089,,N,,,6585,Cricetulus griseus,Cytotoxicity under aerobic conditions determined to reduce the AA8 cell survival to 10% controls in clonogenic assay,,Expert,,CHEMBL876609,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,14367
80089,,N,,,6586,Cricetulus griseus,Cytotoxicity under aerobic conditions determined to reduce the AA8 cell survival to 10% of controls in clonogenic assay,,Intermediate,,CHEMBL621458,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,14367
80089,,N,,,6587,hampster,Aerobic cytotoxicity was assessed in a growth inhibition assay using log phase cultures of the chinese hamster ovary fibroblast line AA8,,Expert,,CHEMBL621459,,36483.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,12398
80089,,N,,,6588,Cricetulus griseus,Aerobic growth inhibition in Chinese hamster cell line AA8,,Expert,,CHEMBL621460,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,12878
80089,,N,,,6589,Cricetulus griseus,Cytotoxicity against AA8 cell and IC50 values were determined as drug concentration required to inhibit cell protein to 50%.,,Expert,,CHEMBL621461,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,13820
80089,,N,,,6590,Cricetulus griseus,Inhibition of growth under aerobic conditions in AA8 cells,,Expert,,CHEMBL621462,,10029.0,185.0,1,1,CHO-AA8,F,,,BAO_0000219,13436
50588,,N,,,6591,Canis lupus familiaris,Oral bioavailability in dog (dose 10 mg/kg),,Intermediate,,CHEMBL621463,In vivo,9615.0,,1,1,,A,,,BAO_0000218,6084
50588,,N,,,6592,Canis lupus familiaris,Oral bioavailability in dog at 10 mg/kg of the compound,,Intermediate,,CHEMBL621464,In vivo,9615.0,,1,1,,A,,,BAO_0000218,5711
50588,,N,,,6593,Canis lupus familiaris,Oral bioavailability in dog (dose 5 uM/kg),,Intermediate,,CHEMBL621465,In vivo,9615.0,,1,1,,A,,,BAO_0000218,4353
50588,,N,,,6594,Canis lupus familiaris,Oral bioavailability in dog (dose 5 uM/kg),,Intermediate,,CHEMBL621466,In vivo,9615.0,,1,1,,A,,,BAO_0000218,4353
50588,,N,,,6595,Canis lupus familiaris,Oral bioavailability in dog (mongrel),,Intermediate,,CHEMBL621467,In vivo,9615.0,,1,1,,A,,,BAO_0000218,17800
50588,,N,,,6596,Canis lupus familiaris,Oral bioavailability in dog (dose 10 mg/kg),,Intermediate,,CHEMBL621468,In vivo,9615.0,,1,1,,A,,,BAO_0000218,3994
50588,,N,,,6597,Canis lupus familiaris,Oral bioavailability in dog (dose 10 mg/kg),,Intermediate,,CHEMBL876734,In vivo,9615.0,,1,1,,F,,,BAO_0000218,3994
50588,,N,,,6598,Canis lupus familiaris,Bioavailability in dog,,Intermediate,,CHEMBL618476,In vivo,9615.0,,1,1,,A,,,BAO_0000218,5145
50588,,N,,,6599,Canis lupus familiaris,Bioavailability in dog (dose 1 mg/kg i.v.),,Intermediate,,CHEMBL618477,In vivo,9615.0,,1,1,,A,,,BAO_0000218,16452
50588,,N,,,6600,Canis lupus familiaris,Pharmacokinetic data for dose given to dogs intravenously (oral PK study in parentheses),,Intermediate,,CHEMBL618478,In vivo,9615.0,,1,1,,A,,,BAO_0000218,16452
50588,,N,,,6601,Canis lupus familiaris,Pharmacokinetic property (F) was measured in dog at the dose of 0.032 mg/kg,,Intermediate,,CHEMBL618479,In vivo,9615.0,,1,1,,A,,,BAO_0000218,5983
50588,,N,,,6602,Canis lupus familiaris,Bioavailability in dog,,Intermediate,,CHEMBL618480,In vivo,9615.0,,1,1,,A,,,BAO_0000218,4273
50588,,N,,,6603,Canis lupus familiaris,Bioavailability in dog (dose 3-10 mg/kg),,Intermediate,,CHEMBL618481,In vivo,9615.0,,1,1,,A,,,BAO_0000218,12500
50588,,N,1969.0,,6604,Canis lupus familiaris,The compound was tested for bioavailability of compound in plasma of dog; Complete,Plasma,Intermediate,,CHEMBL618482,In vivo,9615.0,,1,1,,A,,,BAO_0000218,12500
50588,,N,,,6605,Canis lupus familiaris,Oral bioavailability in dog,,Intermediate,,CHEMBL618483,In vivo,9615.0,,1,1,,A,,,BAO_0000218,3639
50588,,N,,,6606,Canis lupus familiaris,Oral bioavailability in dog,,Intermediate,,CHEMBL618484,In vivo,9615.0,,1,1,,A,,,BAO_0000218,3880
50588,,N,,,6607,Canis lupus familiaris,Bioavailability in dog,,Intermediate,,CHEMBL618485,In vivo,9615.0,,1,1,,A,,,BAO_0000218,4838
50588,,N,,,6608,Canis lupus familiaris,oral bioavailability was measured in dogs,,Intermediate,,CHEMBL618486,In vivo,9615.0,,1,1,,A,,,BAO_0000218,15600
50588,,N,,,6609,Canis lupus familiaris,Compound was tested for plasma protein binding in dog; Not determined,,Intermediate,,CHEMBL618487,,9615.0,,1,1,,A,,,BAO_0000218,17248
50588,,N,,,6610,Canis lupus familiaris,Compound was tested for plasma protein binding of dog,,Intermediate,,CHEMBL618488,,9615.0,,1,1,,A,,,BAO_0000218,17248
50588,,N,,,6611,Canis lupus familiaris,Compound was tested for plasma protein binding of dog; Not determined,,Intermediate,,CHEMBL876735,,9615.0,,1,1,,A,,,BAO_0000218,17248
50588,,N,,,6612,Canis lupus familiaris,Concentration in dogs after oral administration at dose of 1 mg/kg after 180 min.,,Intermediate,,CHEMBL618489,,9615.0,,1,1,,A,,,BAO_0000218,17443
50588,,N,,,6613,Canis lupus familiaris,Apparent terminal elimination half-life in dog after administration of 20 mg/kg dose through peroral route,,Intermediate,,CHEMBL618490,In vivo,9615.0,,1,1,,A,,,BAO_0000218,4186
50588,,N,,,6614,Canis lupus familiaris,Half life was determined,,Intermediate,,CHEMBL618491,,9615.0,,1,1,,A,,,BAO_0000218,3749
50588,,N,,,6615,Canis lupus familiaris,Half life by ''Cr'' assay in dog at a dose of 5 mg/kg,,Intermediate,,CHEMBL618492,In vivo,9615.0,,1,1,,A,,,BAO_0000218,3249
50588,,N,,,6616,Canis lupus familiaris,Half life was evaluated in dog,,Intermediate,,CHEMBL873354,,9615.0,,1,1,,A,,,BAO_0000218,3022
50588,,N,,,6617,Canis lupus familiaris,Half life was determined,,Intermediate,,CHEMBL618493,,9615.0,,1,1,,A,,,BAO_0000218,3749
50588,,N,,,6618,Canis lupus familiaris,Biodistribution of compound was measured in bile at 2 hr post-injection in canine deep vein thrombosis model (DVT),,Intermediate,,CHEMBL618494,In vivo,9615.0,,1,1,,A,,,BAO_0000218,2517
50588,,N,948.0,,6619,Canis lupus familiaris,Biodistribution of compound was measured in heart at 2 hr post-injection in canine deep vein thrombosis model (DVT),Heart,Intermediate,,CHEMBL618495,In vivo,9615.0,,1,1,,A,,,BAO_0000218,2517
50588,,N,2113.0,,6620,Canis lupus familiaris,Biodistribution of compound was measured in kidney at 2 hr post-injection in canine deep vein thrombosis model (DVT),Kidney,Intermediate,,CHEMBL618496,In vivo,9615.0,,1,1,,A,,,BAO_0000218,2517
50588,,N,2107.0,,6621,Canis lupus familiaris,Biodistribution of compound was measured in liver at 2 hr post-injection in canine deep vein thrombosis model (DVT),Liver,Intermediate,,CHEMBL618497,In vivo,9615.0,,1,1,,A,,,BAO_0000218,2517
50588,,N,2048.0,,6622,Canis lupus familiaris,Biodistribution of compound was measured in lung at 2 hr post-injection in canine deep vein thrombosis model (DVT),Lung,Intermediate,,CHEMBL618498,In vivo,9615.0,,1,1,,A,,,BAO_0000218,2517
50588,,N,2106.0,,6623,Canis lupus familiaris,Biodistribution of compound was measured in spleen at 2 hr post-injection in canine deep vein thrombosis model (DVT),Spleen,Intermediate,,CHEMBL618499,In vivo,9615.0,,1,1,,A,,,BAO_0000218,2517
50588,,N,,,6624,Canis lupus familiaris,LogP in dog,,Intermediate,,CHEMBL876736,,9615.0,,1,1,,A,,,BAO_0000218,3639
50588,,N,,,6625,Canis lupus familiaris,Partition coefficient (logP),,Intermediate,,CHEMBL618500,,9615.0,,1,1,,A,,,BAO_0000218,6227
50588,,N,,,6626,Canis lupus familiaris,Partition coefficient in dog,,Intermediate,,CHEMBL857831,,9615.0,,1,1,,A,,,BAO_0000218,6227
50588,,N,,,6627,Canis lupus familiaris,Mean-residence time of compound after intravenous administration in dogs at 1.2 uM/kg,,Intermediate,,CHEMBL618501,In vivo,9615.0,,1,1,,A,,,BAO_0000218,17764
50588,,N,,,6628,Canis lupus familiaris,Pharmacokinetic parameter MRT was determined in Beagle dogs after (po) administration of a dose of 28 (uM/kg),,Intermediate,,CHEMBL618502,In vivo,9615.0,,1,1,,A,,,BAO_0000218,4809
50588,,N,,,6629,Canis lupus familiaris,In vitro metabolic stability determined after 30 min of incubation in dog hepatic microsomes,,Intermediate,,CHEMBL618503,,9615.0,,1,1,,A,,,BAO_0000218,5600
50588,,N,,,6630,Canis lupus familiaris,Metabolism of compound in dog S9 microsomes ('++''indicates 20-50% largest observed peak),,Intermediate,,CHEMBL618504,,9615.0,,1,1,,A,,,BAO_0000218,14294
50588,,N,,,6631,Canis lupus familiaris,Metabolism of compound in dog S9 microsomes ('++++' indicates largest observed peak),,Intermediate,,CHEMBL618505,,9615.0,,1,1,,A,,,BAO_0000218,14294
50588,,N,,,6632,Canis lupus familiaris,Metabolism of compound in dog S9 microsomes; Trace,,Intermediate,,CHEMBL618506,,9615.0,,1,1,,A,,,BAO_0000218,14294
50588,,N,2107.0,,6633,Canis lupus familiaris,In vitro metabolic potential in dog liver microsomes,Liver,Intermediate,,CHEMBL618507,,9615.0,,1,1,,A,,,BAO_0000218,6251
50588,,N,,,6634,Canis lupus familiaris,Oral bioavailability of perorally administered compound (10 mg/kg) was tested in dogs,,Intermediate,,CHEMBL876737,In vivo,9615.0,,1,1,,A,,,BAO_0000218,3748
50588,,N,,,6635,Canis lupus familiaris,Oral bioavailability in dog,,Intermediate,,CHEMBL618508,In vivo,9615.0,,1,1,,A,,,BAO_0000218,2713
50588,,N,,,6636,Canis lupus familiaris,Oral bioavailability in dog,,Intermediate,,CHEMBL618509,In vivo,9615.0,,1,1,,A,,,BAO_0000218,6512
50588,,N,,,6637,Canis lupus familiaris,Oral bioavailability was determined after 1 mg/kg (i.v.) / 2 mg/kg (p.o.) of compound administration,,Intermediate,,CHEMBL618510,In vivo,9615.0,,1,1,,A,,,BAO_0000218,6679
50588,,N,,,6638,Canis lupus familiaris,The compound was tested for bioavailability in dogs,,Intermediate,,CHEMBL618511,In vivo,9615.0,,1,1,,A,,,BAO_0000218,3749
50588,,N,,,6639,Canis lupus familiaris,The compound was tested for oral bioavailability in dogs,,Intermediate,,CHEMBL618512,In vivo,9615.0,,1,1,,A,,,BAO_0000218,3749
50588,,N,,,6640,Canis lupus familiaris,Oral bioavailability in dog,,Intermediate,,CHEMBL618513,In vivo,9615.0,,1,1,,A,,,BAO_0000218,6742
50588,,N,,,6641,Canis lupus familiaris,Compound was tested for percent protein binding (PB) in dog,,Intermediate,,CHEMBL618514,,9615.0,,1,1,,A,,,BAO_0000218,6227
50588,,N,,,6642,Canis lupus familiaris,Apparent permeability coefficient (Papp) for apical to basolateral flux was determined in MadinDarby Canine Kidney cells,,Intermediate,,CHEMBL620052,,9615.0,,1,1,,A,,,BAO_0000218,6874
50588,,N,1969.0,,6643,Canis lupus familiaris,Compound was evaluated for plasma clearance.,Plasma,Intermediate,,CHEMBL620053,In vivo,9615.0,,1,1,,A,,,BAO_0000218,2877
50588,,N,1969.0,,6644,Canis lupus familiaris,The compound was tested for plasma clearance in dog,Plasma,Intermediate,,CHEMBL620054,In vivo,9615.0,,1,1,,A,,,BAO_0000218,12500
50588,,N,1969.0,,6645,Canis lupus familiaris,The compound was tested for plasma clearance in dog at dose of 3-10 mgkg,Plasma,Intermediate,,CHEMBL620055,In vivo,9615.0,,1,1,,A,,,BAO_0000218,12500
50588,,N,,,6646,Canis lupus familiaris,Plasma protein binding was determined after intravenous administration of 1 mg/kg in dog,,Intermediate,,CHEMBL620056,,9615.0,,1,1,,A,,,BAO_0000218,4709
50588,,N,2107.0,,6647,Canis lupus familiaris,In vitro relative rate of metabolism was determined in dog liver microsomes,Liver,Intermediate,,CHEMBL620057,,9615.0,,1,1,,A,,,BAO_0000218,5542
50588,,N,,,6648,Canis lupus familiaris,Relative bioavailability after oral dose of compound at 3 mg/kg in dogs,,Intermediate,,CHEMBL618939,In vivo,9615.0,,1,1,,A,,,BAO_0000218,17594
50588,,N,,,6649,Canis lupus familiaris,Compound was evaluated for half-life period in dogs at a dose of 5 mpk perorally,,Intermediate,,CHEMBL618940,In vivo,9615.0,,1,1,,A,,,BAO_0000218,2652
50588,,N,,,6650,Canis lupus familiaris,Half life after intravenous administration in dogs at 1.2 uM/kg,,Intermediate,,CHEMBL618941,In vivo,9615.0,,1,1,,A,,,BAO_0000218,17764
50594,,N,2048.0,,6651,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/lung bearing S180 tumor cell line for 30 minutes,Lung,Intermediate,,CHEMBL624473,,10090.0,42.0,1,1,CCRF S-180,A,,,BAO_0000218,6599
50594,,N,2048.0,,6652,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/lung bearing S180 tumor cell line for 4 hours,Lung,Intermediate,,CHEMBL624474,,10090.0,42.0,1,1,CCRF S-180,A,,,BAO_0000218,6599
50594,,N,2048.0,,6653,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/lung bearing S180 tumor cell line for 8 hours,Lung,Intermediate,,CHEMBL624475,,10090.0,42.0,1,1,CCRF S-180,A,,,BAO_0000218,6599
50594,,N,,,6654,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/muscle bearing S180 tumor cell line for 1 hour,,Intermediate,,CHEMBL624476,,10090.0,42.0,1,1,CCRF S-180,A,,,BAO_0000218,6599
50594,,N,,,6655,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/muscle bearing S180 tumor cell line for 2 hours,,Intermediate,,CHEMBL623478,,10090.0,42.0,1,1,CCRF S-180,A,,,BAO_0000218,6599
50594,,N,,,6656,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/muscle bearing S180 tumor cell line for 30 minutes,,Intermediate,,CHEMBL623479,,10090.0,42.0,1,1,CCRF S-180,A,,,BAO_0000218,6599
50594,,N,,,6657,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/muscle bearing S180 tumor cell line for 4 hours,,Intermediate,,CHEMBL623480,,10090.0,42.0,1,1,CCRF S-180,A,,,BAO_0000218,6599
50594,,N,,,6658,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/muscle bearing S180 tumor cell line for 8 hours,,Intermediate,,CHEMBL623481,,10090.0,42.0,1,1,CCRF S-180,A,,,BAO_0000218,6599
50594,,N,955.0,,6659,Mus musculus,C2 in brain of mice at the oral dose of 50 mg/kg,Brain,Intermediate,,CHEMBL623482,,10090.0,,1,1,,A,,,BAO_0000218,17641
50594,,N,2113.0,,6660,Mus musculus,C2 in kidney of mice at the oral dose of 50 mg/kg,Kidney,Intermediate,,CHEMBL623483,,10090.0,,1,1,,A,,,BAO_0000218,17641
50594,,N,2107.0,,6661,Mus musculus,C2 in liver of mice at the oral dose of 50 mg/kg,Liver,Intermediate,,CHEMBL623484,,10090.0,,1,1,,A,,,BAO_0000218,17641
50594,,N,2048.0,,6662,Mus musculus,C2 in lungs of mice at the oral dose of 50 mg/kg,Lung,Intermediate,,CHEMBL623485,,10090.0,,1,1,,A,,,BAO_0000218,17641
50594,,N,2106.0,,6663,Mus musculus,C2 in spleen of mice at the oral dose of 50 mg/kg,Spleen,Intermediate,,CHEMBL623486,,10090.0,,1,1,,A,,,BAO_0000218,17641
50594,,N,,,6664,Mus musculus,Plasma clearance in mouse,,Intermediate,,CHEMBL623487,In vivo,10090.0,,1,1,,A,,,BAO_0000218,17852
50594,,N,,,6665,Mus musculus,Clearance of compound after intravenous administration in mice at 24 uM/kg,,Intermediate,,CHEMBL623488,In vivo,10090.0,,1,1,,A,,,BAO_0000218,17764
50594,,N,,,6666,Mus musculus,Clearance from mouse blood following i.v. administration of 10 mg/kg,,Intermediate,,CHEMBL623489,In vivo,10090.0,,1,1,,A,,,BAO_0000218,17837
50594,,N,,,6667,Mus musculus,Clearance was evaluated in mice after intravenous administration,,Intermediate,,CHEMBL875157,In vivo,10090.0,,1,1,,A,,,BAO_0000218,2675
50594,,N,,,6668,Mus musculus,Clearance was evaluated in mice after oral administration,,Intermediate,,CHEMBL623490,In vivo,10090.0,,1,1,,A,,,BAO_0000218,2675
50594,,N,,,6669,Mus musculus,Pharmacokinetic property (Plasma clearance) was measured in mouse,,Intermediate,,CHEMBL623491,In vivo,10090.0,,1,1,,A,,,BAO_0000218,4239
50594,,N,,,6670,Mus musculus,Plasma clearance of compound was determined at 40 mg/Kg,,Intermediate,,CHEMBL623492,In vivo,10090.0,,1,1,,A,,,BAO_0000218,17753
50594,,N,,,6671,Mus musculus,Plasma clearance of at 24 mg/Kg,,Intermediate,,CHEMBL623493,In vivo,10090.0,,1,1,,A,,,BAO_0000218,17753
50594,,N,,,6672,Mus musculus,Plasma clearance at 24 mg/Kg,,Intermediate,,CHEMBL623494,In vivo,10090.0,,1,1,,A,,,BAO_0000218,17753
50594,,N,,,6673,Mus musculus,Plasma clearance at 5 mg/Kg,,Intermediate,,CHEMBL623495,In vivo,10090.0,,1,1,,A,,,BAO_0000218,17753
50594,,N,,,6674,Mus musculus,Plasma clearance in mice,,Intermediate,,CHEMBL623496,In vivo,10090.0,,1,1,,A,,,BAO_0000218,5727
50594,,N,,,6675,Mus musculus,Plasma clearance value upon iv administration in mouse,,Intermediate,,CHEMBL623497,In vivo,10090.0,,1,1,,A,,,BAO_0000218,2862
50594,,N,1969.0,,6676,Mus musculus,Total plasma clearance in mice,Plasma,Intermediate,,CHEMBL623498,In vivo,10090.0,,1,1,,A,,,BAO_0000218,5980
50594,,N,,,6677,Mus musculus,Clearance in mouse,,Intermediate,,CHEMBL623499,In vivo,10090.0,,1,1,,A,,,BAO_0000218,17592
50594,,N,,,6678,Mus musculus,Clearance value was determined,,Intermediate,,CHEMBL623500,In vivo,10090.0,,1,1,,A,,,BAO_0000218,17718
50594,,N,,,6679,Mus musculus,Plasma clearance at a dose of 10 mg/kg intravenous administration in mice.,,Intermediate,,CHEMBL623501,In vivo,10090.0,,1,1,,A,,,BAO_0000218,16597
22229,,U,,,6680,,Calculated partition coefficient (clogP),,Intermediate,,CHEMBL875158,,,,0,1,,P,,,BAO_0000100,17384
50594,,N,,,6681,Mus musculus,Plasma clearance for the compound was measured in mouse after an iv dose of 1 mg/kg,,Intermediate,,CHEMBL623502,In vivo,10090.0,,1,1,,A,,,BAO_0000218,6062
50594,,N,,,6682,Mus musculus,Plasma clearance rate after intraperitoneal administration of 100 mg/kg in mice,,Intermediate,,CHEMBL623503,In vivo,10090.0,,1,1,,A,,,BAO_0000218,17734
50594,,N,,,6683,Mus musculus,Plasma clearance was determined in mouse after 5 mg/kg (i.v.) and 6 mg/kg (p.o.) administration,,Intermediate,,CHEMBL623504,In vivo,10090.0,,1,1,,A,,,BAO_0000218,6348
50594,,N,,,6684,Mus musculus,In vivo total clearance was determined in murine septicemia at dose of 100 mg/kg,,Intermediate,,CHEMBL623505,In vivo,10090.0,,1,1,,A,,,BAO_0000218,5969
50594,,N,,,6685,Mus musculus,In vivo total clearance was determined in murine septicemia at dose of 50 mg/kg,,Intermediate,,CHEMBL623506,In vivo,10090.0,,1,1,,A,,,BAO_0000218,5969
50594,,N,,,6686,Mus musculus,In vivo total clearance was determined in murine septicemia at dose of 50 mg/kg;ND=not determined,,Intermediate,,CHEMBL623507,In vivo,10090.0,,1,1,,A,,,BAO_0000218,5969
50594,,N,,,6687,Mus musculus,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for Cmax,,Intermediate,,CHEMBL623508,In vivo,10090.0,,1,1,,A,,,BAO_0000218,16597
50594,,N,,,6688,Mus musculus,Cmax after oral administration at 30 mg/kg in ICR mouse,,Intermediate,,CHEMBL623509,In vivo,10090.0,,1,1,,A,,,BAO_0000218,5781
50594,,N,,,6689,Mus musculus,Cmax after peroral administration in mice at 2.4 uM/kg,,Intermediate,,CHEMBL875159,In vivo,10090.0,,1,1,,A,,,BAO_0000218,17764
50594,,N,955.0,,6690,Mus musculus,Cmax in brain of mice at the oral dose of 50 mg/kg,Brain,Intermediate,,CHEMBL623510,In vivo,10090.0,,1,1,,A,,,BAO_0000218,17641
50594,,N,2113.0,,6691,Mus musculus,Cmax in kidney of mice at the oral dose of 50 mg/kg,Kidney,Intermediate,,CHEMBL623511,In vivo,10090.0,,1,1,,A,,,BAO_0000218,17641
50594,,N,2107.0,,6692,Mus musculus,Cmax in liver of mice at the oral dose of 50 mg/kg,Liver,Intermediate,,CHEMBL623512,In vivo,10090.0,,1,1,,A,,,BAO_0000218,17641
50594,,N,2048.0,,6693,Mus musculus,Cmax in lungs of mice at the oral dose of 50 mg/kg,Lung,Intermediate,,CHEMBL623513,In vivo,10090.0,,1,1,,A,,,BAO_0000218,17641
50594,,N,,,6694,Mus musculus,Cmax in mice at 18 uM/kg i.p. administration,,Intermediate,,CHEMBL623514,In vivo,10090.0,,1,1,,F,,,BAO_0000218,17764
50594,,N,,,6695,Mus musculus,Cmax in mice at 23 uM/kg i.v. administration,,Intermediate,,CHEMBL622609,In vivo,10090.0,,1,1,,F,,,BAO_0000218,17764
50594,,N,,,6696,Mus musculus,Cmax in mice at 24 uM/kg i.p. administration,,Intermediate,,CHEMBL622610,In vivo,10090.0,,1,1,,F,,,BAO_0000218,17764
50594,,N,,,6697,Mus musculus,Cmax in mice at 25 uM/kg i.p. administration,,Intermediate,,CHEMBL621823,In vivo,10090.0,,1,1,,F,,,BAO_0000218,17764
50594,,N,,,6698,Mus musculus,Cmax in mice at 26 uM/kg i.p. administration,,Intermediate,,CHEMBL621824,In vivo,10090.0,,1,1,,F,,,BAO_0000218,17764
50594,,N,2106.0,,6699,Mus musculus,Cmax in spleen of mice at the oral dose of 50 mg/kg,Spleen,Intermediate,,CHEMBL621825,In vivo,10090.0,,1,1,,A,,,BAO_0000218,17641
50594,,N,,,6700,Mus musculus,Cmax value at a dose of 10 mg/kg intravenous administration in mice.,,Intermediate,,CHEMBL621826,In vivo,10090.0,,1,1,,A,,,BAO_0000218,16597
50594,,N,,,6701,Mus musculus,Cmax value at a dose of 10 mg/kg peroral administration in mice.,,Intermediate,,CHEMBL621827,In vivo,10090.0,,1,1,,A,,,BAO_0000218,16597
50594,,N,,,6702,Mus musculus,Cmax value was determined,,Intermediate,,CHEMBL621828,In vivo,10090.0,,1,1,,A,,,BAO_0000218,5727
50594,,N,,,6703,Mus musculus,Cmax value in IRC mice,,Intermediate,,CHEMBL621829,In vivo,10090.0,,1,1,,A,,,BAO_0000218,5951
50594,,N,,,6704,Mus musculus,Cmax value was determined at a dose of 100 mg/kg (i.p.) in Mice,,Intermediate,,CHEMBL621830,In vivo,10090.0,,1,1,,A,,,BAO_0000218,5506
50594,,N,,,6705,Mus musculus,Cmax value was determined at a dose of 200 mg/kg (i.p.) in Mice,,Intermediate,,CHEMBL621831,In vivo,10090.0,,1,1,,A,,,BAO_0000218,5506
50594,,N,1969.0,,6706,Mus musculus,Compound was evaluated for maximum plasma concentration by administering orally at 25 mg/kg in mice,Plasma,Intermediate,,CHEMBL621832,In vivo,10090.0,,1,1,,A,,,BAO_0000218,14239
50594,,N,1969.0,,6707,Mus musculus,"Compound was evaluated for the pharmacokinetic parameter, maximum plasma concentration",Plasma,Intermediate,,CHEMBL624579,In vivo,10090.0,,1,1,,A,,,BAO_0000218,4890
50594,,N,,,6708,Mus musculus,Evaluated for pharmacokinetic parameter Cmax in mouse at the dose 20 mg/kg,,Intermediate,,CHEMBL624580,In vivo,10090.0,,1,1,,A,,,BAO_0000218,429
50535,,N,,,6709,Acanthocheilonema viteae,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 50 mg/kg/day(5 days) dose,,Intermediate,,CHEMBL624581,,6277.0,,1,1,,F,,,BAO_0000218,10986
50535,,N,,,6710,Acanthocheilonema viteae,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 6.25 mg/kg/day(5 days) dose,,Intermediate,,CHEMBL624582,,6277.0,,1,1,,F,,,BAO_0000218,10986
50535,,N,,,6711,Acanthocheilonema viteae,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 75 mg/kg/day(5 days) dose,,Intermediate,,CHEMBL624583,,6277.0,,1,1,,F,,,BAO_0000218,10986
80018,,N,,,6712,Homo sapiens,Inhibitory activity against human tumor cell line A0375 melanoma.,,Intermediate,,CHEMBL624584,,9606.0,455.0,1,1,A-375,F,,,BAO_0000219,13227
12512,,D,,,6713,Rattus norvegicus,Displacement of [3H]N6-PIA binding from A1 receptor in whole rat brain membranes,,Expert,,CHEMBL624585,,10116.0,,9,1,,B,,Brain membranes,BAO_0000249,4481
114,,D,,,6714,Homo sapiens,Forskolin-induced cAMP production at human A1 adenosine receptor,,Expert,,CHEMBL875165,,9606.0,,9,1,,F,,,BAO_0000019,16931
