ASSTIS,CI,ASTT,ASST,ASCETY,ASSTY,ASSORGA,CONFSC,ASSSUBCELFRAC,TII,VARI,ASCAT,BFOR,DI,Desc,RELATT,ASSI,SRASI,CHEI,ASTI,CURAB,Ti,SRI
Muscle tissue,,In vivo,,,A,Rattus norvegicus,1,,2385.0,,,BAO_0000218,14198,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in muscle of male wistar rats,N,13266,,CHEMBL625060,10116.0,Intermediate,50597,1
Plasma,,In vivo,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,14198,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in plasma of male wistar rats,N,13267,,CHEMBL625061,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,14198,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in red blood cells of male wistar rats,N,13268,,CHEMBL625062,10116.0,Intermediate,50597,1
Spleen,,In vivo,,,A,Rattus norvegicus,1,,2106.0,,,BAO_0000218,14198,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in spleen of male wistar rats,N,13269,,CHEMBL625063,10116.0,Intermediate,50597,1
Trachea,,In vivo,,,A,Rattus norvegicus,1,,3126.0,,,BAO_0000218,14198,Biodistribution of [18]Fluoro-CGP 12388 (10 minutes post injection) in trachea of male wistar rats,N,13270,,CHEMBL625064,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,14198,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in bone of male wistar rats,N,13271,,CHEMBL625065,10116.0,Intermediate,50597,1
Cerebellum,,In vivo,,,A,Rattus norvegicus,1,,2037.0,,,BAO_0000218,14198,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in cerebellum of male wistar rats,N,13272,,CHEMBL625066,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,14198,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in cortex of male wistar rats,N,13273,,CHEMBL625067,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,14198,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in fat of male wistar rats,N,13274,,CHEMBL625068,10116.0,Intermediate,50597,1
Heart,,In vivo,,,A,Rattus norvegicus,1,,948.0,,,BAO_0000218,14198,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in heart of male wistar rats,N,13275,,CHEMBL622159,10116.0,Intermediate,50597,1
Intestine,,In vivo,,,A,Rattus norvegicus,1,,160.0,,,BAO_0000218,14198,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in intestine of male wistar rats,N,13276,,CHEMBL622160,10116.0,Intermediate,50597,1
Kidney,,In vivo,,,A,Rattus norvegicus,1,,2113.0,,,BAO_0000218,14198,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in kidney of male wistar rats,N,13277,,CHEMBL622161,10116.0,Intermediate,50597,1
Lung,,In vivo,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,14198,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in lung of male wistar rats,N,13278,,CHEMBL622162,10116.0,Intermediate,50597,1
Muscle tissue,,In vivo,,,A,Rattus norvegicus,1,,2385.0,,,BAO_0000218,14198,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in muscle of male wistar rats,N,13279,,CHEMBL622163,10116.0,Intermediate,50597,1
Plasma,,In vivo,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,14198,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in plasma of male wistar rats,N,13280,,CHEMBL622313,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,14198,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in red blood cells of male wistar rats,N,13281,,CHEMBL622314,10116.0,Intermediate,50597,1
Spleen,,In vivo,,,A,Rattus norvegicus,1,,2106.0,,,BAO_0000218,14198,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in spleen of male wistar rats,N,13282,,CHEMBL622315,10116.0,Intermediate,50597,1
Trachea,,In vivo,,,A,Rattus norvegicus,1,,3126.0,,,BAO_0000218,14198,Biodistribution of [18]Fluoro-CGP 12388 (60 minutes post injection) in trachea of male wistar rats,N,13283,,CHEMBL622316,10116.0,Intermediate,50597,1
,,,,,A,Escherichia coli,1,,,,,BAO_0000218,15599,Normal diffusion coefficient in water for Escherichia coli,N,13284,,CHEMBL877486,562.0,Intermediate,50212,1
,,,,,A,,0,,,,,BAO_0000019,8204,Average max percent decrease in RVR (renal vascular resistance) was determined,U,13285,,CHEMBL622317,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,8204,Average max percent decrease in RVR (renal vascular resistance) was determined.,U,13286,,CHEMBL622318,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,6154,In vitro stability to pepsin promoting hydrolysis after 1 hr incubation time,U,13287,,CHEMBL622319,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,6154,In vitro stability to pepsin promoting hydrolysis after 2 hr incubation time,U,13288,,CHEMBL622320,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,6154,In vitro stability to pepsin promoting hydrolysis after 64h incubation time,U,13289,,CHEMBL622321,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,6154,In vitro stability to pepsin promoting hydrolysis after 84 hr incubation time,U,13290,,CHEMBL622322,,Autocuration,22224,1
,,,,,A,,0,,,,,BAO_0000019,7114,Compound was tested for diuretic activity in sodium content of the 3-h sample was measured by flame photometry,U,13291,,CHEMBL622323,,Autocuration,22224,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,7114,Compound was tested for diuretic activity in sodium content of the 3-h sample was measured by flame photometry in rat,N,13292,,CHEMBL622324,10116.0,Intermediate,50597,1
Urine,,,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded dogs at 0.03mg/kg, po",N,13293,,CHEMBL622325,9615.0,Intermediate,50588,1
Urine,,,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 1.0 mg/kg, po",N,13294,,CHEMBL622326,9615.0,Intermediate,50588,1
Urine,,,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 10.0 mg/kg, po",N,13295,,CHEMBL877487,9615.0,Intermediate,50588,1
Urine,,,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded dogs at 1 mg/kg, po",N,13296,,CHEMBL622327,9615.0,Intermediate,50588,1
Urine,,,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 3.0 mg/kg, po",N,13297,,CHEMBL622328,9615.0,Intermediate,50588,1
Urine,,,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 30 mg/kg, po",N,13298,,CHEMBL622329,9615.0,Intermediate,50588,1
Urine,,,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded dogs at 0.1 mg/kg, po",N,13299,,CHEMBL622330,9615.0,Intermediate,50588,1
Urine,,,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 0.3mg/kg, po",N,13300,,CHEMBL622331,9615.0,Intermediate,50588,1
Urine,,,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded dogs at 10mg/kg, po",N,13301,,CHEMBL622332,9615.0,Intermediate,50588,1
Urine,,,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded dogs at 3 mg/kg, po",N,13302,,CHEMBL622333,9615.0,Intermediate,50588,1
Urine,,,,,A,Simiiformes,0,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded monkey at 100 mg/kg, po",U,13303,,CHEMBL627658,314293.0,Autocuration,22224,1
Urine,,,,,A,Simiiformes,0,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded monkey at 10mg/kg, po",U,13304,,CHEMBL630428,314293.0,Autocuration,22224,1
Urine,,,,,A,Simiiformes,0,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded monkey at 1 mg/kg, po",U,13305,,CHEMBL630429,314293.0,Autocuration,22224,1
Urine,,,,,A,Simiiformes,0,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded monkey at 30 mg/kg, po",U,13306,,CHEMBL630430,314293.0,Autocuration,22224,1
Urine,,,,,A,Simiiformes,0,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded monkey at 3 mg/kg, po",U,13307,,CHEMBL630431,314293.0,Autocuration,22224,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 0.1 mg/kg, po",N,13308,,CHEMBL630432,10116.0,Intermediate,50597,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 0.3mg/kg, po",N,13309,,CHEMBL630433,10116.0,Intermediate,50597,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 1.0mg/kg, po",N,13310,,CHEMBL630434,10116.0,Intermediate,50597,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 10.0mg/kg, po",N,13311,,CHEMBL629372,10116.0,Intermediate,50597,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 100.0mg/kg, po",N,13312,,CHEMBL629553,10116.0,Intermediate,50597,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 2.1 mg/kg, po",N,13313,,CHEMBL629554,10116.0,Intermediate,50597,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 20.8mg/kg, po",N,13314,,CHEMBL874447,10116.0,Intermediate,50597,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 207.6mg/kg, po",N,13315,,CHEMBL629555,10116.0,Intermediate,50597,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 3.0mg/kg, po",N,13316,,CHEMBL629556,10116.0,Intermediate,50597,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 h in urine of normotensive saline loaded rats at 30.0 mg/kg, po",N,13317,,CHEMBL629557,10116.0,Intermediate,50597,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 6.9mg/kg, po",N,13318,,CHEMBL629558,10116.0,Intermediate,50597,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 69.2mg/kg, po",N,13319,,CHEMBL629559,10116.0,Intermediate,50597,1
Urine,,,,,A,Rattus norvegicus,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of Cl- during 0-6 hr in urine of normotensive saline loaded rats at 691.9mg/kg, po",N,13320,,CHEMBL629560,10116.0,Intermediate,50597,1
Urine,,,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 0.03mg/kg, po",N,13321,,CHEMBL629561,9615.0,Intermediate,50588,1
Urine,,,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 0.1 mg/kg, po",N,13322,,CHEMBL629562,9615.0,Intermediate,50588,1
Urine,,,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 0.3mg/kg, po",N,13323,,CHEMBL629563,9615.0,Intermediate,50588,1
Urine,,,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 h in urine of normotensive saline loaded dogs at 1.0 mg/kg, po",N,13324,,CHEMBL629564,9615.0,Intermediate,50588,1
Urine,,,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 10.0mg/kg, po",N,13325,,CHEMBL629565,9615.0,Intermediate,50588,1
Urine,,,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 10mg/kg, po",N,13326,,CHEMBL629566,9615.0,Intermediate,50588,1
Urine,,,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 h in urine of normotensive saline loaded dogs at 1 mg/kg, po",N,13327,,CHEMBL629567,9615.0,Intermediate,50588,1
Urine,,,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 3.0mg/kg, po",N,13328,,CHEMBL629568,9615.0,Intermediate,50588,1
Urine,,,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 30mg/kg, po",N,13329,,CHEMBL629569,9615.0,Intermediate,50588,1
Urine,,,,,A,Canis lupus familiaris,1,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded dogs at 3mg/kg, po",N,13330,,CHEMBL629570,9615.0,Intermediate,50588,1
Urine,,,,,A,Simiiformes,0,,1088.0,,,BAO_0000218,8133,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded monkey at 100 mg/kg, po",U,13331,,CHEMBL629571,314293.0,Autocuration,22224,1
,,In vivo,,,A,Rattus norvegicus,0,,,,,BAO_0000218,12170,% bioavailability in rat after oral dose (10 mg/kg) 0 - 6 h.,U,13332,,CHEMBL629572,10116.0,Autocuration,22224,1
,,In vivo,,,A,Rattus norvegicus,0,,,,,BAO_0000218,12170,% bioavailability in rat after oral dose (10 mg/kg) 0 - 6 h.,U,13333,,CHEMBL629573,10116.0,Autocuration,22224,1
,,In vivo,,,A,Eutheria,0,,,,,BAO_0000218,4985,Bioavailability (dose 20 mg/kg),U,13334,,CHEMBL629574,9347.0,Autocuration,22224,1
,,In vivo,,,A,Canis lupus familiaris,0,,,,,BAO_0000218,15145,Bioavailability in dog,U,13335,,CHEMBL629575,9615.0,Autocuration,22224,1
,,In vivo,,,A,Rattus norvegicus,0,,,,,BAO_0000218,14080,Bioavailability in rat (Sprague-Dawley) (male),U,13336,,CHEMBL874448,10116.0,Autocuration,22224,1
,,In vivo,,,A,Primates,0,,,,,BAO_0000218,11219,Bioavailability in monkey (dose 10 mg/kg i.d.),U,13337,,CHEMBL629576,9443.0,Autocuration,22224,1
,,In vivo,,,A,Rattus norvegicus,0,,,,,BAO_0000218,15145,Bioavailability in rat,U,13338,,CHEMBL629577,10116.0,Autocuration,22224,1
,,In vivo,,,A,Rattus norvegicus,0,,,,,BAO_0000218,15145,Bioavailability in rat,U,13339,,CHEMBL629578,10116.0,Autocuration,22224,1
,,In vivo,,,A,Canis lupus familiaris,0,,,,,BAO_0000218,1202,Bioavailability in dog (dose 3.0 mg/kg p.o.),U,13340,,CHEMBL629579,9615.0,Autocuration,22224,1
,,In vivo,,,A,Canis lupus familiaris,0,,,,,BAO_0000218,1202,Bioavailability in dog (dose of 1.0 mg/kg i.v.) 0.5 hr,U,13341,,CHEMBL882958,9615.0,Autocuration,22224,1
,,In vivo,,,A,Pan troglodytes,1,,,,,BAO_0000218,1202,Bioavailability was calculated after peroral dose of 10 mg/Kg in chimp,N,13342,,CHEMBL629580,9598.0,Intermediate,50505,1
,,In vivo,,,A,Eutheria,0,,,,,BAO_0000218,4026,Bioavailability,U,13343,,CHEMBL629581,9347.0,Autocuration,22224,1
,,In vivo,,,A,Saimiri,0,,,,,BAO_0000218,1492,Bioavailability in squirrel monkey,U,13344,,CHEMBL629582,9520.0,Autocuration,22224,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,12793,Bioavailability was evaluated in dog,N,13345,,CHEMBL628522,9615.0,Intermediate,50588,1
,,In vivo,,,A,Cricetinae,1,,,,,BAO_0000218,12793,Bioavailability was evaluated in hamster,N,13346,,CHEMBL625432,10026.0,Intermediate,100712,1
,,In vivo,,,A,Rattus norvegicus,0,,,,,BAO_0000218,12793,Bioavailability in rat,U,13347,,CHEMBL625433,10116.0,Autocuration,22224,1
Plasma,,In vivo,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,14793,Bioavailability was evaluated in rat plasma when administered intraperitoneally at a dose of 10 mg/kg,N,13348,,CHEMBL625434,10116.0,Intermediate,50597,1
Plasma,,In vivo,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,14793,Bioavailability was evaluated in rat plasma when administered intravenously at a dose of 10 mg/kg; <Tr>,N,13349,,CHEMBL625435,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,0,,,,,BAO_0000218,14793,Bioavailability in rat (dose 10 mg/kg p.o.),U,13350,,CHEMBL625436,10116.0,Autocuration,22224,1
,,In vivo,,,A,Macaca fascicularis,1,,,,,BAO_0000218,14731,Bioavailability was measured in cynomolgus monkeys.,N,13351,,CHEMBL874588,9541.0,Intermediate,100710,1
,,In vivo,,,A,Mus musculus,1,,,,,BAO_0000218,14731,Bioavailability was measured in nude mice.,N,13352,,CHEMBL625437,10090.0,Intermediate,50594,1
,,In vivo,,,A,Mustela putorius furo,0,,,,,BAO_0000218,12187,Bioavailability in ferret (dose 10 mg/kg i.d.),U,13353,,CHEMBL625438,9669.0,Autocuration,22224,1
,,In vivo,,,A,Simiiformes,0,,,,,BAO_0000218,12187,Bioavailability was determined after intraduodenal dose of 10 mg/kg in monkey (compared to 0.3 mg/kg intravenous dose),U,13354,,CHEMBL625439,314293.0,Autocuration,22224,1
,,In vivo,,,A,Simiiformes,0,,,,,BAO_0000218,12187,"Bioavailability was determined after intraduodenal dose of 10 mg/kg in monkey (compared to 0.3 mg/kg intravenous dose), determined by renin inhibition assay",U,13355,,CHEMBL625440,314293.0,Autocuration,22224,1
,,In vivo,,,A,Simiiformes,0,,,,,BAO_0000218,12187,Bioavailability was determined after intraduodenal dose of 10 mg/kg in monkey (compared to 1 mg/kg intravenous dose),U,13356,,CHEMBL625441,314293.0,Autocuration,22224,1
,,In vivo,,,A,Rattus norvegicus,0,,,,,BAO_0000218,12187,Bioavailability in rat (dose 10 mg/kg i.d.),U,13357,,CHEMBL625442,10116.0,Autocuration,22224,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,12187,"Bioavailability was determined after intraduodenal dose of 10 mg/kg in rat, determined by renin inhibition assay",N,13358,,CHEMBL625443,10116.0,Intermediate,50597,1
,,In vivo,,,A,,0,,,,,BAO_0000218,17431,Bioavailability was determined; extremely poor,U,13359,,CHEMBL625444,,Autocuration,22224,1
,,In vivo,,,A,Mus musculus,1,,,,,BAO_0000218,13318,% bioavailability in mice after oral administration of prodrug,N,13360,,CHEMBL625445,10090.0,Intermediate,50594,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose 10/30 range (low/high); -21/-5,N,13361,,CHEMBL625446,9615.0,Intermediate,50588,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 1/3 range (low/high); -2/6,N,13362,,CHEMBL882960,9615.0,Intermediate,50588,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 1/3 range (low/high); -4/-14,N,13363,,CHEMBL625447,9615.0,Intermediate,50588,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 1/3 range (low/high); -5/-12,N,13364,,CHEMBL625448,9615.0,Intermediate,50588,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 1/3/10 range (low/high); -1/-7/-11,N,13365,,CHEMBL625449,9615.0,Intermediate,50588,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high),N,13366,,CHEMBL874589,9615.0,Intermediate,50588,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -1/-9,N,13367,,CHEMBL625450,9615.0,Intermediate,50588,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -11/-28,N,13368,,CHEMBL625451,9615.0,Intermediate,50588,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -13/-29,N,13369,,CHEMBL626584,9615.0,Intermediate,50588,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -13/30,N,13370,,CHEMBL626585,9615.0,Intermediate,50588,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -16/-18,N,13371,,CHEMBL626586,9615.0,Intermediate,50588,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -16/-35,N,13372,,CHEMBL626587,9615.0,Intermediate,50588,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -19/-50,N,13373,,CHEMBL626588,9615.0,Intermediate,50588,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -21/-29,N,13374,,CHEMBL626589,9615.0,Intermediate,50588,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -24/-56,N,13375,,CHEMBL626590,9615.0,Intermediate,50588,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -25/-33,N,13376,,CHEMBL626591,9615.0,Intermediate,50588,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -3/-13,N,13377,,CHEMBL627181,9615.0,Intermediate,50588,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,9025,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -5/-47,N,13378,,CHEMBL628083,9615.0,Intermediate,50588,1
,,In vivo,,,A,,0,,,,,BAO_0000218,15173,IV clearance determined at an peroral dose of 15 mg/kg.,U,13379,,CHEMBL628084,,Autocuration,22224,1
,,In vivo,,,F,Hymenolepis nana,1,,,,,BAO_0000218,7732,Mouse oral clearance was measured against Hymenolepiasis nana.,N,13380,,CHEMBL628085,102285.0,Expert,50064,1
,,In vivo,,,F,Heligmosomoides polygyrus,1,,,,,BAO_0000218,7732,Mouse oral clearance was measured against Nematospiroides dubius,N,13381,,CHEMBL628086,6339.0,Expert,50545,1
,,In vivo,,,F,,0,,,,,BAO_0000218,7732,Mouse oral clearance was measured against N. dubius; NT is Not Tested,U,13382,,CHEMBL628087,,Autocuration,22224,1
,,In vivo,,,A,Mus musculus,1,,,,,BAO_0000218,7732,Mouse oral clearance was measured against N. nana; NT is Not Tested,N,13383,,CHEMBL628088,10090.0,Intermediate,50594,1
,,In vivo,,,B,,0,,,,,BAO_0000218,7732,Mouse oral clearance was measured against N. nana; NT is Not Tested,U,13384,,CHEMBL628089,,Autocuration,22224,1
,,In vivo,,,A,,0,,,,,BAO_0000218,8328,Percentage of clearance of psoriatic lesions by 8-methoxypsoralen (8-MOP) for comparison at dose of 10 J/cm e2 ultraviolet-A radiation,U,13385,,CHEMBL628090,,Autocuration,22224,1
