assays_doc_id,assays_assay_tax_id,assays_relationship_type,assays_tissue_id,assays_chembl_id,assays_assay_cell_type,assays_variant_id,assays_assay_category,assays_assay_tissue,assays_assay_id,assays_confidence_score,assays_description,assays_assay_strain,assays_curated_by,assays_tid,assays_cell_id,assays_bao_format,assays_assay_subcellular_fraction,assays_assay_test_type,assays_assay_organism,assays_src_id,assays_src_assay_id,assays_assay_type
8613,10298.0,N,,CHEMBL631230,,,,,12985,1,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 0.25 mg/kg per day.,,Intermediate,50602,,BAO_0000218,,,Human herpesvirus 1,1,,A
6030,,U,,CHEMBL876428,,,,,12986,0,Calculated partition coefficient (clogP),,Autocuration,22229,,BAO_0000100,,,,1,,P
6147,,U,,CHEMBL631231,,,,,12987,0,Calculated partition coefficient (clogP),,Autocuration,22229,,BAO_0000100,,,,1,,P
14556,,U,,CHEMBL631232,,,,,12988,0,Calculated partition coefficient (clogP) (MacLogP),,Autocuration,22229,,BAO_0000100,,,,1,,P
768,,U,,CHEMBL631233,,,,,12989,0,Hydrophilicity was determined,,Autocuration,22224,,BAO_0000019,,,,1,,A
14452,,U,,CHEMBL631234,,,,,12990,0,Calculated partition coefficient (clogP),,Autocuration,22229,,BAO_0000100,,,,1,,P
5237,,U,,CHEMBL883126,,,,,12991,0,Increased absorption was determined,,Autocuration,22224,,BAO_0000019,,,,1,,A
14378,,U,,CHEMBL631235,,,,,12992,0,Lipophilicity value was evaluated,,Autocuration,22224,,BAO_0000100,,,,1,,P
14418,,U,,CHEMBL631236,,,,,12993,0,Log P value of the compound.,,Autocuration,22224,,BAO_0000100,,,,1,,P
5249,,U,,CHEMBL631237,,,,,12994,0,Partition coefficient of compound was determined,,Autocuration,22224,,BAO_0000019,,,,1,,A
14621,,U,,CHEMBL631238,,,,,12995,0,Calculated partition coefficient (clogP),,Autocuration,22229,,BAO_0000100,,,,1,,P
12542,,U,,CHEMBL876429,,,,,12996,0,Calculated partition coefficient (clogP),,Autocuration,22229,,BAO_0000100,,,,1,,P
12542,,U,,CHEMBL631414,,,,,12997,0,Partition coefficient was measured by medchem software; Not calculated,,Autocuration,22224,,BAO_0000019,,,,1,,A
12542,,U,,CHEMBL631415,,,,,12998,0,Partition coefficient was measured by octanol-water using standard shake-flask method,,Autocuration,22224,,BAO_0000100,,,,1,,P
15462,,U,,CHEMBL631416,,,,,12999,0,Calculated partition coefficient (clogP),,Autocuration,22229,,BAO_0000100,,,,1,,P
14884,,U,,CHEMBL631417,,,,,13000,0,Partition coefficient (logP),,Autocuration,22224,,BAO_0000019,,,,1,,A
16526,,U,,CHEMBL631418,,,,,13001,0,Calculated partition coefficient (clogP),,Autocuration,22229,,BAO_0000100,,,,1,,P
13693,,U,,CHEMBL631419,,,,,13002,0,The Octanol/Water partition coefficient CLogP,,Autocuration,22229,,BAO_0000100,,,,1,,P
13693,,U,,CHEMBL631420,,,,,13003,0,The pharmacokinetic parameter C Log p was reported,,Autocuration,22224,,BAO_0000019,,,,1,,A
13779,,U,,CHEMBL631421,,,,,13004,0,Calculated partition coefficient (clogP),,Autocuration,22229,,BAO_0000100,,,,1,,P
14772,,U,,CHEMBL631422,,,,,13005,0,Calculated partition coefficient (clogP),,Autocuration,22229,,BAO_0000100,,,,1,,P
14393,,U,,CHEMBL631423,,,,,13006,0,Calculated partition coefficient (clogP),,Autocuration,22229,,BAO_0000100,,,,1,,P
14793,10116.0,N,1969.0,CHEMBL876430,,,,Plasma,13007,1,Clearance rate in rat plasma when administered intraperitoneally at a dose of 10 mg/kg,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
14793,10116.0,N,1969.0,CHEMBL631424,,,,Plasma,13008,1,Clearance rate in rat plasma when administered intravenously at a dose of 10 mg/kg,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
13744,9615.0,N,1969.0,CHEMBL631425,,,,Plasma,13009,1,Compound was administered intravenously in dog to evaluate plasma clearance values,,Intermediate,50588,,BAO_0000218,,In vivo,Canis lupus familiaris,1,,A
13744,314293.0,U,1969.0,CHEMBL631426,,,,Plasma,13010,0,Compound was administered intravenously in monkey to evaluate plasma clearance values,,Autocuration,22224,,BAO_0000218,,In vivo,Simiiformes,1,,A
13744,10090.0,N,1969.0,CHEMBL631427,,,,Plasma,13011,1,Compound was administered intravenously in mouse to evaluate plasma clearance values,,Intermediate,50594,,BAO_0000218,,In vivo,Mus musculus,1,,A
13207,9615.0,N,1969.0,CHEMBL631428,,,,Plasma,13012,1,Compound was evaluated in vivo for plasma clearance in dog after intravenous dose at 2 mg/Kg,,Intermediate,50588,,BAO_0000218,,In vivo,Canis lupus familiaris,1,,A
5669,9544.0,N,2107.0,CHEMBL631429,,,,Liver,13013,1,Intrinsic clearance in Rhesus liver microsome,,Intermediate,50797,,BAO_0000218,Microsomes,In vitro,Macaca mulatta,1,,A
5669,9615.0,N,2107.0,CHEMBL631430,,,,Liver,13014,1,Intrinsic clearance in dog liver microsome,,Intermediate,50588,,BAO_0000218,Microsomes,In vitro,Canis lupus familiaris,1,,A
5669,10116.0,N,2107.0,CHEMBL631431,,,,Liver,13015,1,Intrinsic clearance in rat liver microsome,,Intermediate,50597,,BAO_0000218,Microsomes,In vitro,Rattus norvegicus,1,,A
4853,9544.0,N,1969.0,CHEMBL631432,,,,Plasma,13016,1,Low plasma clearance was calculated in rhesus monkey,,Intermediate,50797,,BAO_0000218,,In vivo,Macaca mulatta,1,,A
16452,9615.0,N,,CHEMBL631433,,,,,13017,1,Pharmacokinetic data at 0.5 mg/kg dose given to dogs intravenously.,,Intermediate,50588,,BAO_0000218,,In vivo,Canis lupus familiaris,1,,A
11954,,U,,CHEMBL631434,,,,,13018,0,Plasma clearance after intravenous dose of 0.3 mg/kg,,Autocuration,22224,,BAO_0000218,,In vivo,,1,,A
11954,,U,,CHEMBL631435,,,,,13019,0,Plasma clearance after intravenous dose of 1 mg/kg,,Autocuration,22224,,BAO_0000218,,In vivo,,1,,A
11954,,U,,CHEMBL631436,,,,,13020,0,Plasma clearance after intravenous dose of 3 mg/kg,,Autocuration,22224,,BAO_0000218,,In vivo,,1,,A
11954,,U,,CHEMBL631437,,,,,13021,0,Plasma clearance after intravenous dose of 3.87 mg/kg,,Autocuration,22224,,BAO_0000218,,In vivo,,1,,A
5669,10116.0,N,,CHEMBL631438,,,,,13022,1,Plasma clearance after peroral administration at 10 mpk in Rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
5669,9544.0,N,,CHEMBL876431,,,,,13023,1,Plasma clearance after peroral administration at 10 mpk in Rhesus,,Intermediate,50797,,BAO_0000218,,In vivo,Macaca mulatta,1,,A
5669,9615.0,N,,CHEMBL631439,,,,,13024,1,Plasma clearance after peroral administration at 10 mpk in dog,,Intermediate,50588,,BAO_0000218,,In vivo,Canis lupus familiaris,1,,A
13662,10116.0,N,,CHEMBL631440,,,,,13025,1,Totla clearance of compound reported after 5 mg/kg i.v. dose in rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
8272,,U,,CHEMBL631441,,,,,13026,0,Compound was evaluated for physico-chemical property of Critical micellar concentration (CMC),,Autocuration,22224,,BAO_0000019,,,,1,,A
13410,,U,,CHEMBL631442,,,,,13027,0,Critical Micellar concentration was determined,,Autocuration,22224,,BAO_0000019,,,,1,,A
13410,,U,,CHEMBL626525,,,,,13028,0,Critical Micellar concentration of the compound. was determined,,Autocuration,22224,,BAO_0000019,,,,1,,A
12628,,U,,CHEMBL627168,,,,,13029,0,Critical micelle concentration determined from the plots of the fluorescence intensity as a function of compound concentration,,Autocuration,22224,,BAO_0000019,,,,1,,A
9675,,U,,CHEMBL875618,,,,,13030,0,Critical micellar concentration was measured in water by the dye solubilization method,,Autocuration,22224,,BAO_0000019,,,,1,,A
12628,,U,,CHEMBL626612,,,,,13031,0,Hydrolysis turn over determined from the plots of the fluorescence assay quantified by HPLC,,Autocuration,22224,,BAO_0000019,,,,1,,B
12766,,U,,CHEMBL626613,,,,,13032,0,CMR value (relative to BAY K 8644),,Autocuration,22224,,BAO_0000019,,,,1,,A
7849,,U,,CHEMBL626614,,,,,13033,0,Carbamoylating activity was determined,,Autocuration,22224,,BAO_0000019,,,,1,,A
12187,314293.0,U,,CHEMBL626615,,,,,13034,0,Hypotension peak is percentage change from predose baseline pressure observed after intraduodenal dose of 10 mg/kg in monkey,,Autocuration,22224,,BAO_0000218,,,Simiiformes,1,,A
2040,,U,,CHEMBL626616,,,,,13035,0,Compound was evaluated for induced thermal stabilization for compound: DNA ratio of 1:10 at 0.1 to 0.2 degrees Centigrade.,,Autocuration,22224,,BAO_0000019,,,,1,,A
2040,,U,,CHEMBL626617,,,,,13036,0,Compound was evaluated for induced thermal stabilization for compound: DNA ratio of 1:5 at 0.1 to 0.2 degrees Centigrade.,,Autocuration,22224,,BAO_0000019,,,,1,,A
14180,9615.0,N,1969.0,CHEMBL626618,,,,Plasma,13037,1,Clearance from dog plasma after intravenous injection of 1 mg/kg of compound,,Intermediate,50588,,BAO_0000218,,In vivo,Canis lupus familiaris,1,,A
14180,10116.0,N,1969.0,CHEMBL626619,,,,Plasma,13038,1,Clearance from rat plasma after intravenous injection of 1 mg/kg of compound,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
14474,9615.0,N,,CHEMBL626620,,,,,13039,1,"Clearance rate at 0.46 mg/kg, iv, in dogs",,Intermediate,50588,,BAO_0000218,,In vivo,Canis lupus familiaris,1,,A
14474,10116.0,N,,CHEMBL626621,,,,,13040,1,"Clearance rate at 5.5 mg/kg, iv, in rat",,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
14548,9541.0,N,,CHEMBL626622,,,,,13041,1,Pharmacokinetic parameter Cl calculated in cynomolgus monkey when the compound was administered intravenously at 1 mg/kg concentration,,Intermediate,100710,,BAO_0000218,,In vivo,Macaca fascicularis,1,,A
14548,9541.0,N,,CHEMBL626623,,,,,13042,1,Pharmacokinetic parameter Cl calculated in cynomolgus monkey when the compound was administered intravenously at 0.5 mg/kg concentration,,Intermediate,100710,,BAO_0000218,,In vivo,Macaca fascicularis,1,,A
14548,9615.0,N,,CHEMBL626624,,,,,13043,1,Pharmacokinetic parameter Cl calculated in dog when the compound was administered intravenously at 2 mg/kg concentration,,Intermediate,50588,,BAO_0000218,,In vivo,Canis lupus familiaris,1,,A
14548,10116.0,N,,CHEMBL626625,,,,,13044,1,Pharmacokinetic parameter Cl calculated in rat when the compound was administered intravenously at 5 mg/kg concentration,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
6125,10116.0,N,2107.0,CHEMBL626626,,,,Liver,13045,1,Clearance rate constant using isolated perfused rat liver (IPRL) assay,,Intermediate,50597,,BAO_0000218,,Ex vivo,Rattus norvegicus,1,,A
6874,,U,,CHEMBL626627,,,,,13046,0,Tested for the total clearance of the compound,,Autocuration,22224,,BAO_0000218,,In vivo,,1,,A
15343,9615.0,N,,CHEMBL626628,,,,,13047,1,The clearance was measured in dogs after intravenous administration of 1 mg/kg dose,,Intermediate,50588,,BAO_0000218,,In vivo,Canis lupus familiaris,1,,A
6236,,U,,CHEMBL626629,,,,,13048,0,Total body clearance was determined,,Autocuration,22224,,BAO_0000218,,In vivo,,1,,A
11510,10116.0,N,,CHEMBL626630,,,,,13049,1,Mean Chlorine excretion in rats when compound administered at 0 mg/kg po and vehicle dosed at 0 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
11510,10116.0,N,,CHEMBL626631,,,,,13050,1,Mean Chlorine excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 30.23 umol/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8194,,U,,CHEMBL626632,,,,,13051,0,Solubility of 10 mg compound in aqueous buffer at pH 7.3 and 37 degree Centigrade after 8.0 hr,,Autocuration,22229,,BAO_0000100,,,,1,,P
8194,,U,,CHEMBL626633,,,,,13052,0,Solubility of 150 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 4.0 hr,,Autocuration,22229,,BAO_0000100,,,,1,,P
8194,,U,,CHEMBL626634,,,,,13053,0,Solubility of 150 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 8.0 hr,,Autocuration,22229,,BAO_0000100,,,,1,,P
8194,,U,,CHEMBL626635,,,,,13054,0,Solubility of 20 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 13.5 hr,,Autocuration,22229,,BAO_0000100,,,,1,,P
8194,,U,,CHEMBL626636,,,,,13055,0,Solubility of 20 mg compound in aqueous buffer at pH 7.3 and 37 degree Celsius after 4.0 hr,,Autocuration,22229,,BAO_0000100,,,,1,,P
8194,,U,,CHEMBL626637,,,,,13056,0,Solubility of 20 mg compound in aqueous buffer at pH 7.3 and 37 degree Centigrade after 8.0 hr,,Autocuration,22229,,BAO_0000100,,,,1,,P
13273,4754.0,N,,CHEMBL626638,,,,,13057,1,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 10.9 uM/Kg/day),,Intermediate,50339,,BAO_0000218,,,Pneumocystis carinii,1,,A
13273,4754.0,N,,CHEMBL626639,,,,,13058,1,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 2.3 uM/Kg/day,,Intermediate,50339,,BAO_0000218,,,Pneumocystis carinii,1,,A
13273,4754.0,N,,CHEMBL626640,,,,,13059,1,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 23.3 uM/Kg/day,,Intermediate,50339,,BAO_0000218,,,Pneumocystis carinii,1,,A
13273,4754.0,N,,CHEMBL626641,,,,,13060,1,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 4.8 uM/Kg/day,,Intermediate,50339,,BAO_0000218,,,Pneumocystis carinii,1,,A
13273,4754.0,N,,CHEMBL627272,,,,,13061,1,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 9.2 uM/Kg/day,,Intermediate,50339,,BAO_0000218,,,Pneumocystis carinii,1,,A
13273,4754.0,N,,CHEMBL627273,,,,,13062,1,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted uM/Kg/day,,Intermediate,50339,,BAO_0000218,,,Pneumocystis carinii,1,,A
13273,4754.0,N,,CHEMBL627441,,,,,13063,1,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 0.027 (uM/kg/day),,Intermediate,50339,,BAO_0000218,,,Pneumocystis carinii,1,,A
13273,4754.0,N,,CHEMBL628355,,,,,13064,1,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 0.27 (uM/kg/day),,Intermediate,50339,,BAO_0000218,,,Pneumocystis carinii,1,,A
13273,4754.0,N,,CHEMBL628356,,,,,13065,1,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 13.3 (uM/kg/day),,Intermediate,50339,,BAO_0000218,,,Pneumocystis carinii,1,,A
13273,4754.0,N,,CHEMBL628357,,,,,13066,1,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 2.7 (uM/kg/day),,Intermediate,50339,,BAO_0000218,,,Pneumocystis carinii,1,,A
13273,4754.0,N,,CHEMBL628358,,,,,13067,1,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 22.1 (uM/kg/day),,Intermediate,50339,,BAO_0000218,,,Pneumocystis carinii,1,,A
13273,4754.0,N,,CHEMBL622307,,,,,13068,1,In vivo activity against pneumocystis carinii was determined as toxicity which indicates the death of animals and counted cysts in a blinding protocol in lung tissue reported as % of saline treated control at a dose of 66.3 (uM/kg/day),,Intermediate,50339,,BAO_0000218,,,Pneumocystis carinii,1,,A
13118,,U,,CHEMBL622527,,,,,13069,0,Conversion rate by hydrolysis of compound in plasma after 2 hr at a pH of 1.0,,Autocuration,22224,,BAO_0000019,,,,1,,A
13118,,U,,CHEMBL622528,,,,,13070,0,Conversion rate by hydrolysis of compound in plasma after 2 hr at a pH of 1.0; Not detectable,,Autocuration,22224,,BAO_0000019,,,,1,,A
13118,,U,,CHEMBL622529,,,,,13071,0,Conversion rate by hydrolysis of compound in plasma after 4 hr at a pH of 7.4,,Autocuration,22224,,BAO_0000019,,,,1,,A
13118,,U,,CHEMBL622992,,,,,13072,0,Conversion rate by hydrolysis of compound in plasma after 4 hr at a pH of 7.4; Not detectable,,Autocuration,22224,,BAO_0000019,,,,1,,A
13118,,U,,CHEMBL622993,,,,,13073,0,Conversion rate by hydrolysis of compound in plasma after 6 hr. ,,Autocuration,22224,,BAO_0000019,,,,1,,A
13118,,U,,CHEMBL622994,,,,,13074,0,Conversion rate by hydrolysis of compound in plasma after 6 h; Not detectable,,Autocuration,22224,,BAO_0000019,,,,1,,A
10633,10116.0,N,,CHEMBL622995,,,,,13075,1,"In vitro rate constant, correlation coefficient for the conversion to progesterone in rat liver homogenate",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10633,10116.0,N,,CHEMBL622996,,,,,13076,1,"In vitro rate constant, correlation coefficient for the conversion to progesterone in whole rat blood.",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10633,10116.0,N,,CHEMBL622997,,,,,13077,1,"In vitro rate constant, correlation coefficient for the disappearance in rat liver homogenate",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10633,10116.0,N,,CHEMBL622998,,,,,13078,1,"In vitro rate constant, correlation coefficient for the disappearance in rat brain homogenate",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
5767,,U,,CHEMBL622999,,,,,13079,0,Cp max following ip administration at 1 mg/kg,,Autocuration,22224,,BAO_0000218,,,,1,,A
3302,,U,1969.0,CHEMBL623000,,,,Plasma,13080,0,Maximum concentration in plasma was reported at 0.5 hour,,Autocuration,22224,,BAO_0000218,,In vivo,,1,,A
3302,,U,1969.0,CHEMBL623001,,,,Plasma,13081,0,Maximum concentration in plasma was reported at 2 hour,,Autocuration,22224,,BAO_0000218,,In vivo,,1,,A
12467,10090.0,N,,CHEMBL623002,,,,,13082,1,Cellular uptake kinetics of Porphycenes saturation cell level (cs) in SSK3 murine fibrosarcoma cells,,Intermediate,50594,,BAO_0000218,,,Mus musculus,1,,A
11778,,U,,CHEMBL623003,,,,,13083,0,Aqueous solubility in 25 mM N-glycyl-glycine and 10 mM MgSO4 (pH 7.8),,Autocuration,22229,,BAO_0000100,,,,1,,P
4321,,U,,CHEMBL623004,,,,,13084,0,Steady state concentration was evaluated,,Autocuration,22224,,BAO_0000019,,,,1,,A
14884,,U,,CHEMBL623005,,,,,13085,0,Partition coefficient (logP),,Autocuration,22224,,BAO_0000019,,,,1,,A
15234,,U,,CHEMBL623006,,,,,13086,0,Partition coefficient (logD7.4),,Autocuration,22224,,BAO_0000019,,,,1,,A
14198,10116.0,N,2107.0,CHEMBL623007,,,,Liver,13087,1,Biodistribution of {18]Fluoro-CGP 12388 (60 minutes post injection) in liver of male wistar rats,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
14198,10116.0,N,10000001.0,CHEMBL623008,,,,Bone,13088,1,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in bone of male wistar rats,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
14198,10116.0,N,2037.0,CHEMBL876654,,,,Cerebellum,13089,1,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in cerebellum of male wistar rats,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
14198,10116.0,N,,CHEMBL623009,,,,,13090,1,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in cortex of male wistar rats,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
14198,10116.0,N,,CHEMBL623010,,,,,13091,1,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in fat of male wistar rats,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
14198,10116.0,N,948.0,CHEMBL623011,,,,Heart,13092,1,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in heart of male wistar rats,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
14198,10116.0,N,160.0,CHEMBL623012,,,,Intestine,13093,1,Biodistribution of [11C]-CGP- 12388 (10 minutes post injection) in intestine of male wistar rats,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
8151,,U,,CHEMBL623013,,,,,13094,0,Antidiuretic activity was determined expressed as Na+(sodium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 25 mg/Kg,,Autocuration,22224,,BAO_0000019,,,,1,,A
8151,,U,,CHEMBL623014,,,,,13095,0,Antidiuretic activity was determined expressed as Na+(sodium) excreted in milli euivalents was reported for a duration of 5 hours after administration of a dose of 100 mg/Kg,,Autocuration,22224,,BAO_0000019,,,,1,,A
8151,,U,1088.0,CHEMBL623015,,,,Urine,13096,0,Antidiuretic activity was determined expressed as volume of urine excreted in mL was reported at a dose of 10 mg/Kg,,Autocuration,22224,,BAO_0000019,,,,1,,A
8151,,U,1088.0,CHEMBL623016,,,,Urine,13097,0,Antidiuretic activity was determined expressed as volume of urine excreted in mL was reported at a dose of 100 mg/Kg,,Autocuration,22224,,BAO_0000019,,,,1,,A
8151,,U,1088.0,CHEMBL624858,,,,Urine,13098,0,Antidiuretic activity was determined expressed as volume of urine excreted in mL was reported at a dose of 25 mg/Kg,,Autocuration,22224,,BAO_0000019,,,,1,,A
8151,10116.0,N,,CHEMBL624859,,,,,13099,1,Antidiuretic activity was determined in SH rats expressed as K(+) (potassium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 10 mg/Kg.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8151,10116.0,N,,CHEMBL624860,,,,,13100,1,Antidiuretic activity was determined in SH rats expressed as K(+) (potassium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 100 mg/Kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8151,10116.0,N,,CHEMBL624861,,,,,13101,1,Antidiuretic activity was determined in SH rats expressed as K(+) (potassium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 100 mg/Kg.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8151,10116.0,N,,CHEMBL624862,,,,,13102,1,Antidiuretic activity was determined in SH rats expressed as K(+) (potassium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 25 mg/Kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8151,10116.0,N,,CHEMBL624863,,,,,13103,1,Antidiuretic activity was determined in SH rats expressed as K(+) (potassium) excreted in milli equivalents was reported for a duration of 5 hours after administration of a dose of 25 mg/Kg.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8151,10116.0,N,,CHEMBL876655,,,,,13104,1,Antidiuretic activity was determined in SH rats expressed as K(+) (potassium) excreted in milli euivalents was reported for a duration of 5 hours after administration of a dose of 100 mg/Kg.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
6996,9615.0,N,,CHEMBL624864,,,,,13105,1,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog,,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
6996,9615.0,N,,CHEMBL624865,,,,,13106,1,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 0-99,,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
6996,9615.0,N,,CHEMBL624866,,,,,13107,1,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 100-249,,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
6996,9615.0,N,,CHEMBL624867,,,,,13108,1,Salidiuretic activity in dog following i.v. dosing at 5 mg/kg,,Expert,50588,,BAO_0000218,,,Canis lupus familiaris,1,,F
6996,9615.0,N,,CHEMBL624868,,,,,13109,1,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 400-599,,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
6996,9615.0,N,,CHEMBL628450,,,,,13110,1,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 600- 799,,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
6996,9615.0,N,,CHEMBL628451,,,,,13111,1,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 600-799,,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
6996,9615.0,N,,CHEMBL628452,,,,,13112,1,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 800-899,,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
6996,9615.0,N,,CHEMBL628453,,,,,13113,1,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 100-249,,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
6996,9615.0,N,,CHEMBL628454,,,,,13114,1,Compound administered intravenously at a dose of 5 mg/kg was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; act above 5 mg/kg,,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
6996,9615.0,N,,CHEMBL628455,,,,,13115,1,Compound administered intravenously was evaluated for salidiuretic activity measured as sodium ion excretion in Dog,,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
6996,9615.0,N,,CHEMBL628456,,,,,13116,1,Compound administered intravenously was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 0-99,,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
6996,9615.0,N,,CHEMBL628457,,,,,13117,1,Compound administered intravenously was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 100-249,,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
6996,9615.0,N,,CHEMBL877505,,,,,13118,1,Compound administered intravenously was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 100-299,,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
6996,9615.0,N,,CHEMBL628458,,,,,13119,1,Compound administered intravenously was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 250-399,,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
6996,9615.0,N,,CHEMBL628459,,,,,13120,1,Compound administered intravenously was evaluated for salidiuretic activity measured as sodium ion excretion in Dog; Value ranges from 400-599,,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
