assays_CURB,assays_BAFO,assays_VARII,assays_ASSTI,assays_ASCA,assays_ASSOR,assays_ASSI,assays_ASTTY,assays_ASSUBFRA,assays_ASTIS,assays_ASSST,assays_DI,assays_TII,assays_T,assays_SRASI,assays_RELTY,assays_SI,assays_ASSCTY,assays_Descri,assays_CHI,assays_CEI,assays_CONFISCO,assays_ASST
Autocuration,BAO_0000218,,,,,14527,In vivo,,Spleen,,13257,2106.0,22224,,U,1,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in spleen,CHEMBL627584,,0,A
Autocuration,BAO_0000218,,,,,14528,In vivo,,Prostate gland,,13257,2367.0,22224,,U,1,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (d)/biood,CHEMBL627585,,0,A
Autocuration,BAO_0000218,,,,,14529,In vivo,,Muscle tissue,,13257,2385.0,22224,,U,1,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (d)/muscle,CHEMBL627586,,0,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14530,In vivo,,,,15413,,50597,,N,1,,Biodistribution of the Radiolabeled FBWAY compound in rat Cerebellum at 30 min co-injected with 200 nmol of WAY 100635,CHEMBL627587,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14531,In vivo,,,,15413,,50597,,N,1,,Biodistribution of the Radiolabeled FBWAY compound in rat Cerebellum at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL627588,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14532,In vivo,,,,15413,,50597,,N,1,,Biodistribution of the Radiolabeled FBWAY compound in rat cortex at 30 min co-injected with 200 nmol of WAY 100635,CHEMBL628250,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14533,In vivo,,,,15413,,50597,,N,1,,Biodistribution of the Radiolabeled FBWAY compound in rat cortex at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL628251,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14534,In vivo,,Hippocampus,,15413,10000000.0,50597,,N,1,,Biodistribution of the Radiolabeled FBWAY compound in rat hippocampus at 30 min co-injected with 200 nmol of WAY 100635,CHEMBL628252,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14535,In vivo,,Hippocampus,,15413,10000000.0,50597,,N,1,,Biodistribution of the Radiolabeled FBWAY compound in rat hippocampus at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL628253,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14536,In vivo,,Hypothalamus,,15413,1898.0,50597,,N,1,,Biodistribution of the Radiolabeled FBWAY compound in rat hypothalamus at 30 min co-injected with 200 nmol of WAY 100635,CHEMBL628254,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14537,In vivo,,Hypothalamus,,15413,1898.0,50597,,N,1,,Biodistribution of the Radiolabeled FBWAY compound in rat hypothalamus at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL877493,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14538,In vivo,,,,15413,,50597,,N,1,,Biodistribution of the Radiolabeled FCWAY compound in rat Cerebellum at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL628255,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14539,In vivo,,,,15413,,50597,,N,1,,Biodistribution of the Radiolabeled FCWAY compound in rat cortex at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL628256,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14540,In vivo,,Hippocampus,,15413,10000000.0,50597,,N,1,,Biodistribution of the Radiolabeled FCWAY compound in rat hippocampus at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL628257,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14541,In vivo,,Hypothalamus,,15413,1898.0,50597,,N,1,,Biodistribution of the Radiolabeled FCWAY compound in rat hypothalamus at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL628258,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14542,In vivo,,,,15413,,50597,,N,1,,Biodistribution of the Radiolabeled MeFBWAY compound in rat Cerebellum at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL628259,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14543,In vivo,,,,15413,,50597,,N,1,,Biodistribution of the Radiolabeled MeFBWAY compound in rat cortex at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL628429,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14544,In vivo,,Hippocampus,,15413,10000000.0,50597,,N,1,,Biodistribution of the Radiolabeled MeFBWAY compound in rat hippocampus at 30 min co-injected with 50 nmol of WAY 100635,CHEMBL626862,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14545,In vivo,,Hypothalamus,,15413,1898.0,50597,,N,1,,Biodistribution of the Radiolabeled MeFBWAY compound in rat hypothalamus at 30 min co-injected with 50 nmol of WAY 100635; Not determined,CHEMBL626863,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14546,In vivo,,Cerebellum,,15413,2037.0,50597,,N,1,,Biodistribution of the [11C]-radiolabeled compound in rat cerebellum,CHEMBL625886,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14547,In vivo,,Cerebellum,,15413,2037.0,50597,,N,1,,Biodistribution of the [11C]-radiolabeled compound in rat cerebellum co-injected with 50 nM of WAY 100635.,CHEMBL625887,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14548,In vivo,,,,15413,,50597,,N,1,,Biodistribution of the [11C]-radiolabeled compound in rat cortex,CHEMBL625888,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14549,In vivo,,,,15413,,50597,,N,1,,Biodistribution of the [11C]-radiolabeled compound in rat cortex co-injected with 50 nM of WAY 100635.,CHEMBL625889,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14550,In vivo,,Hippocampus,,15413,10000000.0,50597,,N,1,,Biodistribution of the [11C]-radiolabeled compound in rat hippocampus,CHEMBL625890,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14551,In vivo,,Hippocampus,,15413,10000000.0,50597,,N,1,,Biodistribution of the [11C]-radiolabeled compound in rat hippocampus co-injected with 50 nM of WAY 100635.,CHEMBL625891,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14552,In vivo,,Hypothalamus,,15413,1898.0,50597,,N,1,,Biodistribution of the [11C]-radiolabeled compound in rat hypothalamus,CHEMBL625892,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14553,In vivo,,Hypothalamus,,15413,1898.0,50597,,N,1,,Biodistribution of the [11C]-radiolabeled compound in rat hypothalamus co-injected with 50 nM of WAY 100635.,CHEMBL625893,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14554,In vivo,,Cerebellum,,15413,2037.0,50597,,N,1,,Biodistribution of the [18F]-radiolabeled compound in rat cerebellum,CHEMBL625894,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14555,In vivo,,,,15413,,50597,,N,1,,Biodistribution of the [18F]-radiolabeled compound in rat cortex,CHEMBL625895,,1,A
Autocuration,BAO_0000019,,,,,14556,,,,,12404,,22224,,U,1,,Reaction rate parameter value for phosphate with transfer with respect to ATP,CHEMBL625896,,0,A
Autocuration,BAO_0000019,,,,,14557,,,,,568,,22224,,U,1,,"Tested for hydrolysis in presence of boric acid, dissociation constant was evaluated at the pH 8.5(Apparent inhibition constant)",CHEMBL625897,,0,A
Autocuration,BAO_0000019,,,,,14558,,,,,568,,22224,,U,1,,"Tested for hydrolysis in presence of boric acid, dissociation constant was evaluated at the pH 9.5(Apparent inhibition constant)",CHEMBL625898,,0,A
Autocuration,BAO_0000019,,,,,14559,,,,,568,,22224,,U,1,,"Tested for hydrolysis in presence of phenylboronic acid, dissociation constant was evaluated at the pH 9.5(Apparent inhibition constant)",CHEMBL625899,,0,A
Autocuration,BAO_0000019,,,,,14560,,,,,12404,,22224,,U,1,,Reaction rate parameter value for phosphate with transfer with respect to ATP,CHEMBL626124,,0,A
Intermediate,BAO_0000218,,562.0,,Escherichia coli,14561,,,,,7624,,50212,,N,1,,Ability to inhibit Escherichia coli adenylate kinase II activity expressed as half maximal velocity,CHEMBL628500,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14562,,,,,7624,,50597,,N,1,,"Ability to inhibit rat adenylate kinase II, activity expressed as half-maximal velocity",CHEMBL857856,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14563,,,,,7624,,50597,,N,1,,"Ability to inhibit rat adenylate kinase III, activity expressed as half-maximal velocity",CHEMBL628501,,1,A
Autocuration,BAO_0000019,,,,,14564,,,,,4643,,22224,,U,1,,"Compound was evaluated for the Michaelis-Menten constant, Km in a generic protein phosphatase stopped assay system",CHEMBL628502,,0,A
Autocuration,BAO_0000019,,,,,14565,,,,,11532,,22224,,U,1,,Kinetic parameter KM (nM) for the MAO-B catalyzed oxidation of the compound.,CHEMBL628503,,0,A
Autocuration,BAO_0000019,,,,,14566,,,,,11018,,22224,,U,1,,Kinetic parameter KM at pH 7.4 and 37 degree Centigrade,CHEMBL628504,,0,A
Autocuration,BAO_0000019,,,,,14567,,,,,2276,,22224,,U,1,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 0.25% acetonitrile and 4B2 as catalyst was expressed as KM; Not determined",CHEMBL628505,,0,A
Autocuration,BAO_0000019,,,,,14568,,,,,2276,,22224,,U,1,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 4B2 as catalyst was expressed as KM",CHEMBL874452,,0,A
Autocuration,BAO_0000019,,,,,14569,,,,,2276,,22224,,U,1,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 6C2 as catalyst was expressed as KM; Not determined",CHEMBL628506,,0,A
Autocuration,BAO_0000019,,,,,14570,,,,,2276,,22224,,U,1,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 10% acetonitrile and 4B2 as catalyst was expressed as KM; Not determined",CHEMBL628507,,0,A
Autocuration,BAO_0000019,,,,,14571,,,,,2276,,22224,,U,1,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 5% acetonitrile and 4B2 as catalyst was expressed as KM",CHEMBL628508,,0,A
Autocuration,BAO_0000019,,,,,14572,,,,,8949,,22224,,U,1,,Michaelis constant (KM) was evaluated,CHEMBL628509,,0,A
Autocuration,BAO_0000019,,,,,14573,,,,,12404,,22224,,U,1,,Reaction rate parameter value for phosphate with transfer with respect to ATP,CHEMBL628510,,0,A
Autocuration,BAO_0000019,,,,,14574,,,,,7625,,22224,,U,1,,Substrate concentration for half maximal velocity was reported for rat hexokinase I,CHEMBL628511,,0,B
Autocuration,BAO_0000019,,,,,14575,,,,,7625,,22224,,U,1,,Substrate concentration for half maximal velocity was reported for rat hexokinase II,CHEMBL628512,,0,B
Autocuration,BAO_0000019,,,,,14576,,,,,7625,,22224,,U,1,,Substrate concentration for half maximal velocity was reported for rat hexokinase III,CHEMBL628513,,0,B
Autocuration,BAO_0000019,,,,,14577,,,,,7625,,22224,,U,1,,Substrate concentration for half maximal velocity was reported for yeast hexokinase,CHEMBL628514,,0,B
Autocuration,BAO_0000019,,,,,14578,,,,,12908,,22224,,U,1,,Pseudo-first-order rate constant for alkylation of NBP in 50% aqueous acetone at 66 degrees celsius with 50 uM and 25 uM of NBP.,CHEMBL628515,,0,A
Autocuration,BAO_0000019,,,,,14579,,,,,10368,,22224,,U,1,,Rate constant for alkylation of 4-(4-nitrobenzyl)pyridine,CHEMBL628516,,0,A
Autocuration,BAO_0000019,,,,,14580,,,,,13108,,22224,,U,1,,Bimolecular rate constant (KOH) at 25 degree C (m = 0.5),CHEMBL628517,,0,A
Autocuration,BAO_0000019,,,,,14581,,,,,13108,,22224,,U,1,,its bimolecular rate constant (KOH) at 25 degree C (m = 0.5),CHEMBL628518,,0,A
Autocuration,BAO_0000019,,,,,14582,,,,,15217,,22224,,U,1,,Acid dissociation constant evaluated towards Hematin mu-oxo dimer,CHEMBL628519,,0,A
Autocuration,BAO_0000019,,,,,14583,,,,,15217,,22224,,U,1,,Acid dissociation constant evaluated towards Hematin mu-oxo dimer; Not available,CHEMBL628520,,0,A
Autocuration,BAO_0000019,,,,,14584,,,,,10933,,22224,,U,1,,Binding constant was determined,CHEMBL628521,,0,A
Autocuration,BAO_0000019,,,,,14585,,,,,2363,,22224,,U,1,,Alkylation of 4-(4-nitrobenzyl)pyridine (NBP) by the compound at a temperature of 66 degree Centigrade,CHEMBL630443,,0,A
Autocuration,BAO_0000019,,,,,14586,,,,,2363,,22224,,U,1,,Alkylation of 4-(4-nitrobenzyl)pyridine (NBP) by the compound at a temperature of 66 degree centigrade; Not determined,CHEMBL630444,,0,A
Autocuration,BAO_0000019,,,,,14587,,,,,2276,,22224,,U,1,,Rate constant with triethylamine at 30 degree C in 0.1 M potassium chloride was expressed as Kamine,CHEMBL857732,,0,A
Autocuration,BAO_0000100,,,,,14588,,,,,14915,,22224,,U,1,,Octanol-water apparent distribution coefficient measured in TRIS buffer at a pH 7.4.,CHEMBL630445,,0,P
Autocuration,BAO_0000019,,,,,14589,,,,,8847,,22224,,U,1,,Catalytic rate constant of the compound,CHEMBL630446,,0,A
Autocuration,BAO_0000019,,,,,14590,,,,,15357,,22224,,U,1,,inactivation rate constant calculated from experimental IC50 value for dipeptidyl peptidase IV inhibition,CHEMBL630447,,0,B
Autocuration,BAO_0000019,,,,,14591,,,,,2869,,22224,,U,1,,Catalytic constant expressed as Kinetic behavior of enzyme (PicK/6-His),CHEMBL630448,,0,A
Autocuration,BAO_0000019,,,,,14592,,,,,3484,,22224,,U,1,,Catalytic rate constant against phospholipase A2 was determined,CHEMBL630449,,0,A
Autocuration,BAO_0000019,,,,,14593,,,,,1373,,22224,,U,1,,"Compound was evaluated for catalytic constant, Kcat",CHEMBL630450,,0,A
Autocuration,BAO_0000019,,,,,14594,,,,,8142,,22224,,U,1,,Compound was tested for hydrolysis by acetylcholinesterase and the kinetic constant (kcat) which is a first-order rate constant was determined,CHEMBL630451,,0,A
Autocuration,BAO_0000019,,,,,14595,,,,,14131,,22224,,U,1,,Kcat calculated from 0.693/T1/2,CHEMBL630452,,0,A
Autocuration,BAO_0000019,,,,,14596,,,,,17269,,22224,,U,1,,Kcat was determined,CHEMBL630453,,0,A
Autocuration,BAO_0000019,,,,,14597,,,,,3485,,22224,,U,1,,Kcat against class A PCI beta-lactamase catalyzed lactone hydrolysis,CHEMBL630454,,0,A
Autocuration,BAO_0000019,,,,,14598,,,,,3485,,22224,,U,1,,Kcat against class A TEM beta-lactamase catalyzed lactone hydrolysis,CHEMBL630455,,0,A
Autocuration,BAO_0000019,,,,,14599,,,,,3485,,22224,,U,1,,Kcat against class C P99 beta-lactamase catalyzed lactone hydrolysis,CHEMBL631487,,0,A
Autocuration,BAO_0000019,,,,,14600,,,,,5962,,22224,,U,1,,Kcat value was determined,CHEMBL631488,,0,A
Autocuration,BAO_0000019,,,,,14601,,,,,3133,,22224,,U,1,,Kinetic constant for the hydrolysis by the catalyst CPA was evaluated,CHEMBL876440,,0,A
Autocuration,BAO_0000019,,,,,14602,,,,,3133,,22224,,U,1,,Kinetic constant for the hydrolysis by the catalyst McAbIIF9D8 was evaluated,CHEMBL631489,,0,A
Autocuration,BAO_0000019,,,,,14603,,,,,2276,,22224,,U,1,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 0.25% acetonitrile and 4B2 as catalyst was expressed as Kcat; Not determined",CHEMBL857742,,0,A
Autocuration,BAO_0000019,,,,,14604,,,,,2276,,22224,,U,1,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 4B2 as catalyst was expressed as Kcat",CHEMBL631490,,0,A
Autocuration,BAO_0000019,,,,,14605,,,,,2276,,22224,,U,1,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 6C2 as catalyst was expressed as Kcat; Not determined",CHEMBL631491,,0,A
Autocuration,BAO_0000019,,,,,14606,,,,,2276,,22224,,U,1,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 10% acetonitrile and 4B2 as catalyst was expressed as Kcat; Not determined",CHEMBL631492,,0,A
Autocuration,BAO_0000019,,,,,14607,,,,,2276,,22224,,U,1,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 5% acetonitrile and 4B2 as catalyst was expressed as Kcat",CHEMBL631493,,0,A
Autocuration,BAO_0000019,,,,,14608,,,,,4892,,22224,,U,1,,Kinetic parameter for rate of conversion to PABA was determined,CHEMBL631494,,0,A
Autocuration,BAO_0000019,,,,,14609,,,,,3133,,22224,,U,1,,Rate acceleration expressed as ratio of Kcat to Kuncat was evaluated,CHEMBL631495,,0,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14610,,,Feces,,11488,1988.0,50597,,N,1,,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 48-72 hr",CHEMBL631496,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14611,,,Urine,,11488,1088.0,50597,,N,1,,"Compound was evaluated for the percentage of urine excretion of radioactivity, by male Sprague-Dawley rats after intravenous administration of compound dose (1 mg/kg) at 0-24 hr",CHEMBL631497,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14612,,,Urine,,11488,1088.0,50597,,N,1,,"Compound was evaluated for the percentage of urine excretion of radioactivity, by male Sprague-Dawley rats after intravenous administration of compound dose (1 mg/kg) at 24-48 hr",CHEMBL631498,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14613,,,Urine,,11488,1088.0,50597,,N,1,,"Compound was evaluated for the percentage of urine excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 0-24 hr",CHEMBL629776,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14614,,,Urine,,11488,1088.0,50597,,N,1,,"Compound was evaluated for the percentage of urine excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 24-48 hr",CHEMBL629777,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14615,,,Urine,,11488,1088.0,50597,,N,1,,"Compound was evaluated for the percentage of urine excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 48-72 hr",CHEMBL629778,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14616,,,,,11488,,50597,,N,1,,Cumulative dose excreted after intraduodenal administration at 0-0.5 hours in rats,CHEMBL630456,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14617,,,,,11488,,50597,,N,1,,Cumulative dose excreted after intraduodenal administration at 0.5-1.0 hours in rats,CHEMBL630457,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14618,,,,,11488,,50597,,N,1,,Cumulative dose excreted after intraduodenal administration at 1.0-1.5 hours in rats,CHEMBL630458,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14619,,,,,11488,,50597,,N,1,,Cumulative dose excreted after intraduodenal administration at 1.5-2.0 hours in rats,CHEMBL630459,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14620,,,,,11488,,50597,,N,1,,Cumulative dose excreted after intraduodenal administration at 2-3 hours in rats,CHEMBL630460,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14621,,,,,11488,,50597,,N,1,,Cumulative dose excreted after intraduodenal administration at 3-4 hours in rats,CHEMBL876550,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14622,,,,,11488,,50597,,N,1,,Cumulative dose excreted after intraduodenal administration at 4-6 hours in rats,CHEMBL630461,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14623,,,,,11488,,50597,,N,1,,Cumulative dose excreted after intraduodenal administration at 6-8 hours in rats,CHEMBL630462,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14624,,,,,11488,,50597,,N,1,,Cumulative dose excreted after intraduodenal administration at 8-24 hours in rats,CHEMBL630463,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14625,,,,,11488,,50597,,N,1,,Cumulative dose excreted after intravenous administration at 0-0.5 hours in rats,CHEMBL630464,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14626,,,,,11488,,50597,,N,1,,Cumulative dose excreted after intravenous administration at 0.5-1 hours in rats,CHEMBL630465,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14627,,,,,11488,,50597,,N,1,,Cumulative dose excreted after intravenous administration at 1.0-1.5 hours in rats,CHEMBL630466,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14628,,,,,11488,,50597,,N,1,,Cumulative dose excreted after intravenous administration at 1.5-2 hours in rats,CHEMBL630467,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14629,,,,,11488,,50597,,N,1,,Cumulative dose excreted after intravenous administration at 2-3 hours in rats,CHEMBL630633,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14630,,,,,11488,,50597,,N,1,,Cumulative dose excreted after intravenous administration at 3-4 hours in rats,CHEMBL630634,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14631,,,,,11488,,50597,,N,1,,Cumulative dose excreted after intravenous administration at 4-6 hours in rats,CHEMBL630635,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14632,,,,,11488,,50597,,N,1,,Cumulative dose excreted after intravenous administration at 6-8 hours in rats,CHEMBL630636,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14633,,,,,11488,,50597,,N,1,,Cumulative dose excreted after intravenous administration at 8-24 hours in rats,CHEMBL630637,,1,A
Intermediate,BAO_0000218,,9986.0,,Oryctolagus cuniculus,14634,,,Feces,,7132,1988.0,50592,,N,1,,"10 mg/kg of [14C]- radiolabeled compound was intravenously (gavage) injected in rabbit, and radioactivity content in feces was estimated (total)",CHEMBL630638,,1,A
Intermediate,BAO_0000218,,9986.0,,Oryctolagus cuniculus,14635,,,Feces,,7132,1988.0,50592,,N,1,,"10 mg/kg of [14C]- radiolabeled compound was intravenously (gavage) injected in rabbit, and radioactivity content in feces was estimated at 0-24 h",CHEMBL630639,,1,A
Intermediate,BAO_0000218,,9986.0,,Oryctolagus cuniculus,14636,,,Feces,,7132,1988.0,50592,,N,1,,"10 mg/kg of [14C]- radiolabeled compound was intravenously (gavage) injected in rabbit, and radioactivity content in feces was estimated at 24-48 h",CHEMBL630640,,1,A
Intermediate,BAO_0000218,,9986.0,,Oryctolagus cuniculus,14637,,,Feces,,7132,1988.0,50592,,N,1,,"10 mg/kg of [14C]- radiolabeled compound was intravenously (gavage) injected in rabbit, and radioactivity content in feces was estimated at 48-72 h",CHEMBL876551,,1,A
Intermediate,BAO_0000218,,9986.0,,Oryctolagus cuniculus,14638,,,Urine,,7132,1088.0,50592,,N,1,,"10 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit, and radioactivity content in urine was estimated (total)",CHEMBL630641,,1,A
Intermediate,BAO_0000218,,9986.0,,Oryctolagus cuniculus,14639,,,Urine,,7132,1088.0,50592,,N,1,,"10 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit, and radioactivity content in urine was estimated at 0-6 h",CHEMBL630642,,1,A
Intermediate,BAO_0000218,,9986.0,,Oryctolagus cuniculus,14640,,,Urine,,7132,1088.0,50592,,N,1,,"10 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit, and radioactivity content in urine was estimated at 24-48 h",CHEMBL630643,,1,A
Intermediate,BAO_0000218,,9986.0,,Oryctolagus cuniculus,14641,,,Urine,,7132,1088.0,50592,,N,1,,"10 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit, and radioactivity content in urine was estimated at 48-72 h",CHEMBL630644,,1,A
Intermediate,BAO_0000218,,9986.0,,Oryctolagus cuniculus,14642,,,Urine,,7132,1088.0,50592,,N,1,,"10 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit, and radioactivity content in urine was estimated at 6-24 h",CHEMBL630645,,1,A
Intermediate,BAO_0000218,,9986.0,,Oryctolagus cuniculus,14643,,,Feces,,7132,1988.0,50592,,N,1,,"25 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit, and radioactivity content in feces was estimated (total)",CHEMBL625599,,1,A
Intermediate,BAO_0000218,,9986.0,,Oryctolagus cuniculus,14644,,,Feces,,7132,1988.0,50592,,N,1,,"25 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit, and radioactivity content in feces was estimated at 0-24 h",CHEMBL625600,,1,A
Intermediate,BAO_0000218,,9986.0,,Oryctolagus cuniculus,14645,,,Feces,,7132,1988.0,50592,,N,1,,"25 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit, and radioactivity content in feces was estimated at 24-48 h",CHEMBL625601,,1,A
Intermediate,BAO_0000218,,9986.0,,Oryctolagus cuniculus,14646,,,Feces,,7132,1988.0,50592,,N,1,,"25 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit, and radioactivity content in feces was estimated at 48-72 h",CHEMBL625602,,1,A
Intermediate,BAO_0000218,,9986.0,,Oryctolagus cuniculus,14647,,,Urine,,7132,1088.0,50592,,N,1,,"25 mg/kg of [14C]- radiolabeled compound was perorally injected in rabbit, and radioactivity content in urine was estimated (total)",CHEMBL627470,,1,A
Intermediate,BAO_0000218,,9986.0,,Oryctolagus cuniculus,14648,,,Urine,,7132,1088.0,50592,,N,1,,"25 mg/kg of [14C]- radiolabeled compound was perorally injected in rabbit, and radioactivity content in urine was estimated at 0-6 h",CHEMBL627471,,1,A
Intermediate,BAO_0000218,,9986.0,,Oryctolagus cuniculus,14649,,,Urine,,7132,1088.0,50592,,N,1,,"25 mg/kg of [14C]- radiolabeled compound was perorally injected in rabbit, and radioactivity content in urine was estimated at 24-48 h",CHEMBL627472,,1,A
Intermediate,BAO_0000218,,9986.0,,Oryctolagus cuniculus,14650,,,Urine,,7132,1088.0,50592,,N,1,,"25 mg/kg of [14C]- radiolabeled compound was perorally injected in rabbit, and radioactivity content in urine was estimated at 48-72 h",CHEMBL627473,,1,A
Intermediate,BAO_0000218,,9986.0,,Oryctolagus cuniculus,14651,,,Urine,,7132,1088.0,50592,,N,1,,"25 mg/kg of [14C]- radiolabeled compound was perorally injected in rabbit, and radioactivity content in urine was estimated at 6-24 h",CHEMBL627474,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14652,In vivo,,Blood,,13925,178.0,50597,,N,1,,Biodistribution in rat blood post intravenous injection for 2 min of [99mTc]TRODAT ligand expressed as percent dose per organ,CHEMBL627475,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,14653,In vivo,,Blood,,13925,178.0,50597,,N,1,,Biodistribution in rat blood post intravenous injection for 60 min of [99mTc]TRODAT ligand expressed as percent dose per organ,CHEMBL627476,,1,A
