assay_id,chembl_id,assay_tissue,tid,assay_category,description,relationship_type,assay_tax_id,assay_cell_type,curated_by,assay_strain,confidence_score,src_assay_id,assay_type,assay_organism,cell_id,src_id,bao_format,tissue_id,variant_id
13506,CHEMBL628015,Urine,50588,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded dogs at 0.03 mg/kg, po",N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,1088.0,
13507,CHEMBL628016,Urine,50588,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded dogs at 0.1 mg/kg, po",N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,1088.0,
13508,CHEMBL874461,Urine,50588,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded dogs at 0.3 mg/kg, po",N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,1088.0,
13509,CHEMBL628017,Urine,50588,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded dogs at 1.0 mg/kg, po",N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,1088.0,
13510,CHEMBL628018,Urine,50588,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded dogs at 10.0mg/kg, po",N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,1088.0,
13511,CHEMBL628019,Urine,50588,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded dogs at 10mg/kg, po",N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,1088.0,
13512,CHEMBL628020,Urine,50588,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded dogs at 1 mg/kg, po",N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,1088.0,
13513,CHEMBL628021,Urine,50588,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded dogs at 30 mg/kg, po",N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,1088.0,
13514,CHEMBL628022,Urine,50588,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded dogs at 3mg/kg, po",N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,1088.0,
13515,CHEMBL628023,Urine,50588,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded dogs at 3.0mg/kg, po",N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,1088.0,
13516,CHEMBL628024,Urine,22224,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded monkey at 100 mg/kg, po",U,314293.0,,Autocuration,,0,,A,Simiiformes,,1,BAO_0000218,1088.0,
13517,CHEMBL628025,Urine,22224,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded monkey at 10mg/kg, po",U,314293.0,,Autocuration,,0,,A,Simiiformes,,1,BAO_0000218,1088.0,
13518,CHEMBL628026,Urine,22224,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded monkey at 1 mg/kg, po",U,314293.0,,Autocuration,,0,,A,Simiiformes,,1,BAO_0000218,1088.0,
13519,CHEMBL628027,Urine,22224,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded monkey at 30mg/kg, po",U,314293.0,,Autocuration,,0,,A,Simiiformes,,1,BAO_0000218,1088.0,
13520,CHEMBL628028,Urine,22224,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded monkey at 3mg/kg, po",U,314293.0,,Autocuration,,0,,A,Simiiformes,,1,BAO_0000218,1088.0,
13521,CHEMBL628029,Urine,50597,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 0.1 mg/kg, po",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1088.0,
13522,CHEMBL628030,Urine,50597,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 0.3 mg/kg, po",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1088.0,
13523,CHEMBL628031,Urine,50597,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 1.0mg/kg, po",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1088.0,
13524,CHEMBL628032,Urine,50597,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 10.0 mg/kg, po",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1088.0,
13525,CHEMBL628033,Urine,50597,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 100.0 mg/kg, po",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1088.0,
13526,CHEMBL628034,Urine,50597,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 2.08 mg/kg, po",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1088.0,
13527,CHEMBL628035,Urine,50597,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 207.6mg/kg, po",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1088.0,
13528,CHEMBL628036,Urine,50597,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 3.0 mg/kg, po",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1088.0,
13529,CHEMBL874462,Urine,50597,,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 30.0mg/kg, po",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1088.0,
13530,CHEMBL628037,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -8/-38,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13531,CHEMBL628123,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); 13/-25,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13532,CHEMBL628124,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); 27/-15,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13533,CHEMBL628125,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -2/-19,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13534,CHEMBL628126,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/60 range (low/high); -3/-4,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13535,CHEMBL628127,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 3 range (low/high),N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13536,CHEMBL628128,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 3/10 range (low/high); -9/24,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13537,CHEMBL628129,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 3/10 range (low/high); 3/-1,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13538,CHEMBL628130,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/030 range (low/high); 12/23,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13539,CHEMBL628131,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/3 range (low/high); 1/3,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13540,CHEMBL628132,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/3 range (low/high); 6/16,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13541,CHEMBL628133,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/3 range (low/high); 7/14,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13542,CHEMBL628134,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/3/10 range (low/high); 4/4/23,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13543,CHEMBL628135,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 10/14,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13544,CHEMBL628136,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 11/15,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13545,CHEMBL628137,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 11/44,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13546,CHEMBL628138,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 14/28,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13547,CHEMBL628139,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 15-28,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13548,CHEMBL628140,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 2/3,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13549,CHEMBL628141,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 26/32,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13550,CHEMBL628142,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 5/1,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13551,CHEMBL628143,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 5/12,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13552,CHEMBL628144,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 6/7,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13553,CHEMBL628145,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 7/6,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13554,CHEMBL628146,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 8/12,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13555,CHEMBL625355,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 8/27,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13556,CHEMBL625356,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 9/14,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13557,CHEMBL625357,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 9/16,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13558,CHEMBL625527,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/60 range (low/high); 12/23,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13559,CHEMBL875473,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 3 range (low/high),N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13560,CHEMBL625528,,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 3/10 range (low/high); 10/22,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13561,CHEMBL626304,,50597,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 3/10 range (low/high); 4/12,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13562,CHEMBL624138,Artery,50588,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a 10/30 dose range; 11/-11,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,1637.0,
13563,CHEMBL624139,,22229,,Calculated partition coefficient (clogP),U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13564,CHEMBL624140,,22229,,Calculated partition coefficient (clogP),U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13565,CHEMBL624141,,22229,,Calculated partition coefficient (clogP),U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13566,CHEMBL624142,,22229,,Calculated partition coefficient (clogP),U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13567,CHEMBL624143,,22229,,Calculated partition coefficient (clogP),U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13568,CHEMBL624144,,22229,,Calculated partition coefficient (clogP),U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13569,CHEMBL624145,,22229,,Calculated partition coefficient (clogP),U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13570,CHEMBL624146,,22229,,Calculated partition coefficient (clogP),U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13571,CHEMBL624147,,22229,,Calculated partition coefficient (clogP),U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13572,CHEMBL883123,,22229,,Calculated partition coefficient (clogP) (MacLogP),U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13573,CHEMBL624148,,22224,,Partition coefficient (logP),U,,,Autocuration,,0,,A,,,1,BAO_0000019,,
13574,CHEMBL874416,,22224,,Kinetic parameter was determined,U,,,Autocuration,,0,,A,,,1,BAO_0000019,,
13575,CHEMBL624149,,22229,,Calculated partition coefficient (clogP),U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13576,CHEMBL624150,,22229,,Calculated partition coefficient (clogP),U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13577,CHEMBL624151,,22224,,Lipophilicity was determined,U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13578,CHEMBL624152,,22224,,Lipophilicity was determined,U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13579,CHEMBL622139,,22224,,Lipophilicity was determined,U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13580,CHEMBL622140,,22229,,Calculated partition coefficient (clogP),U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13581,CHEMBL622141,,22224,,Lipophilicity was determined,U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13582,CHEMBL622142,,22224,,Lipophilicity in octanol-water,U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13583,CHEMBL622143,,22229,,Calculated partition coefficient (clogP),U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13584,CHEMBL622144,,22229,,Octanol-water partition coefficient was determined,U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13585,CHEMBL877473,,22224,,Partition coefficient (logP),U,,,Autocuration,,0,,A,,,1,BAO_0000019,,
13586,CHEMBL622145,,22229,,Calculated partition coefficient (clogP),U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13587,CHEMBL622146,,22224,,Partition coefficient was determined; ND means not determined,U,,,Autocuration,,0,,A,,,1,BAO_0000019,,
13588,CHEMBL622147,,22229,,Calculated partition coefficient (clogP),U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13589,CHEMBL622148,,22224,,Partition coefficient of the compound,U,,,Autocuration,,0,,A,,,1,BAO_0000019,,
13590,CHEMBL883124,,22224,,Permeability was determined,U,,,Autocuration,,0,,A,,,1,BAO_0000019,,
13591,CHEMBL622149,,22229,,The compound was evaluated for the partition coefficient,U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13592,CHEMBL622150,,22224,,Partition coefficient (logP),U,,,Autocuration,,0,,A,,,1,BAO_0000019,,
13593,CHEMBL622151,,22224,,The lipophilicity was reported,U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13594,CHEMBL622152,,22229,,logarithm of the octanol-water partition coefficient for the compound,U,,,Autocuration,,0,,P,,,1,BAO_0000100,,
13595,CHEMBL622153,,22224,,Clogp value was determined,U,,,Autocuration,,0,,A,,,1,BAO_0000019,,
13596,CHEMBL877474,,22224,,Clp at a dose of 1.5 mg/kg,U,,,Autocuration,,0,,A,,,1,BAO_0000218,,
13597,CHEMBL622154,,22224,,Clp at a dose of 2.0 mg/kg,U,,,Autocuration,,0,,A,,,1,BAO_0000218,,
13598,CHEMBL622155,Plasma,22224,,"Clp, plasma clearance at a dose of 10 mg/kg",U,,,Autocuration,,0,,A,,,1,BAO_0000218,1969.0,
13599,CHEMBL622156,Plasma,22224,,"Clp, plasma clearance at a dose of 50 mg/kg",U,,,Autocuration,,0,,A,,,1,BAO_0000218,1969.0,
13600,CHEMBL622157,Plasma,50597,,Compound was tested for plasma clearance in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
13601,CHEMBL622158,Plasma,50597,,Compound was tested for plasma clearance in rat; Not determined,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
13602,CHEMBL622807,,50597,,Plasma clearance (pharmacokinetic parameter) in rat (in vivo) at a dose of 10 mg/kg,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13603,CHEMBL622808,,50797,,Plasma clearance (pharmacokinetic parameter) in rhesus (in vivo) at a dose of 5 mg/kg,N,9544.0,,Intermediate,,1,,A,Macaca mulatta,,1,BAO_0000218,,
13604,CHEMBL622809,,22224,,Plasma clearance by iv administration at a dose 0.003 ug/mL,U,,,Autocuration,,0,,A,,,1,BAO_0000218,,
13605,CHEMBL622810,,22224,,Plasma clearance determined,U,,,Autocuration,,0,,A,,,1,BAO_0000218,,
13606,CHEMBL876653,,100712,,Plasma clearance after iv administration at 3 mg/kg in hamster,N,10026.0,,Intermediate,,1,,A,Cricetinae,,1,BAO_0000218,,
13607,CHEMBL622811,,100712,,Plasma clearance after iv administration at 4 mg/kg in hamster,N,10026.0,,Intermediate,,1,,A,Cricetinae,,1,BAO_0000218,,
13608,CHEMBL622986,,50597,,Rate of clearance in rat was determined,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13609,CHEMBL622987,Plasma,50597,,Total plasma clearance Clp was determined for the compound after iv dose of 5.06 mg/kg in rats,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
13610,CHEMBL622988,Plasma,50597,,Total plasma clearance after iv dose of 5.10 mg/kg in rats,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
13611,CHEMBL622989,Plasma,50597,,Total plasma clearance was determined for the compound after iv dose of 4.74 mg/kg in rats,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
13612,CHEMBL622990,Plasma,50597,,Total plasma clearance was determined for the compound after iv dose of 4.97 mg/kg in rats,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
13613,CHEMBL622991,Plasma,22224,,plasma clearance in preclinical species was measured after Intravenous administration at the given dose (0.01 mg/kg) in monkey,U,314293.0,,Autocuration,,0,,A,Simiiformes,,1,BAO_0000218,1969.0,
13614,CHEMBL622227,Plasma,50597,,plasma clearance in preclinical species was measured after Intravenous administration at the given dose (0.05 mg/kg) in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
13615,CHEMBL622228,Plasma,50588,,plasma clearance in preclinical species was measured after Intravenous administration at the given dose (0.1 mg/kg) in dog,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,1969.0,
13616,CHEMBL622229,,50597,,Clpl value in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13617,CHEMBL622230,,50512,,Cmax (ng /mL) value after oral administration of 10 mg/kg in guinea pig.,N,10141.0,,Intermediate,,1,,A,Cavia porcellus,,1,BAO_0000218,,
13618,CHEMBL622231,,50597,,Cmax after an oral dose of 10 uM/Kg in male Sprague-Dawley rats,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13619,CHEMBL622232,,100710,,Cmax after an oral dose of 10 uM/Kg in male cynomolgus monkeys,N,9541.0,,Intermediate,,1,,A,Macaca fascicularis,,1,BAO_0000218,,
13620,CHEMBL622233,,22224,,Cmax in minutes at a iv dose of 1.0(pmol/g/h).,U,,,Autocuration,,0,,A,,,1,BAO_0000218,,
13621,CHEMBL622234,,22224,,Cmax in minutes at a iv dose of 2.0(pmol/g/h).,U,,,Autocuration,,0,,A,,,1,BAO_0000218,,
13622,CHEMBL622235,,22224,,Cmax in minutes at a iv dose of 4.0(pmol/g/h).,U,,,Autocuration,,0,,A,,,1,BAO_0000218,,
13623,CHEMBL622236,,22224,,Cmax in minutes at a iv dose of 5.0(pmol/g/h).,U,,,Autocuration,,0,,A,,,1,BAO_0000218,,
13624,CHEMBL622237,,22224,,Cmax in minutes at a iv dose of 54.0(pmol/g/h).,U,,,Autocuration,,0,,A,,,1,BAO_0000218,,
13625,CHEMBL877482,,22224,,Cmax in minutes at a po dose of 10.0(pmol/g/h).,U,,,Autocuration,,0,,A,,,1,BAO_0000218,,
13626,CHEMBL622238,,22224,,Cmax in minutes at a po dose of 20.0(pmol/g/h).,U,,,Autocuration,,0,,A,,,1,BAO_0000218,,
13627,CHEMBL622239,,22224,,Cmax in minutes at a po dose of 40.0(pmol/g/h).,U,,,Autocuration,,0,,A,,,1,BAO_0000218,,
13628,CHEMBL622240,Blood,22224,,Cmax was calculated as maximum concentration reached in the blood,U,,,Autocuration,,0,,A,,,1,BAO_0000218,178.0,
13629,CHEMBL622241,Blood,22224,,Cmax was calculated as maximum concentration reached in the blood in air pouch exudate,U,,,Autocuration,,0,,A,,,1,BAO_0000218,178.0,
13630,CHEMBL631013,,50597,,Cmax was determine after peroral administration at 10 mpk in Rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13631,CHEMBL631014,,50797,,Cmax was determine after peroral administration at 10 mpk in Rhesus,N,9544.0,,Intermediate,,1,,A,Macaca mulatta,,1,BAO_0000218,,
13632,CHEMBL631015,,50588,,Cmax was determine after peroral administration at 10 mpk in dog,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
13633,CHEMBL631016,,50597,,Cmax was determine after peroral administration at 160 mpk in Rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13634,CHEMBL631017,,50597,,Cmax was determine after peroral administration at 20 mpk in Rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13635,CHEMBL631018,,50597,,Cmax was determine after peroral administration at 50 mpk in Rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
13636,CHEMBL631019,,22224,,Cmax was determined,U,,,Autocuration,,0,,A,,,1,BAO_0000218,,
13637,CHEMBL875761,Brain,50594,,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into hippocampus,N,10090.0,,Intermediate,,1,,A,Mus musculus,,1,BAO_0000218,955.0,
13638,CHEMBL631020,Brain,50594,,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into hypothalamus,N,10090.0,,Intermediate,,1,,A,Mus musculus,,1,BAO_0000218,955.0,
13639,CHEMBL631669,Brain,50594,,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into pons and medulla,N,10090.0,,Intermediate,,1,,A,Mus musculus,,1,BAO_0000218,955.0,
13640,CHEMBL631670,Brain,50594,,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into rest of the brain,N,10090.0,,Intermediate,,1,,A,Mus musculus,,1,BAO_0000218,955.0,
13641,CHEMBL631671,Striatum,50594,,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into striatum,N,10090.0,,Intermediate,,1,,A,Mus musculus,,1,BAO_0000218,2435.0,
13642,CHEMBL631672,Blood,50597,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 0.31-0.4,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
13643,CHEMBL631673,Blood,50597,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 0.97-1.12,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
13644,CHEMBL631856,Blood,50597,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.35-0.37,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
13645,CHEMBL631857,Blood,50597,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.72-1.03,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
