assays_assay_id,assays_cell_id,assays_curated_by,assays_assay_category,assays_variant_id,assays_assay_tissue,assays_assay_subcellular_fraction,assays_tid,assays_relationship_type,assays_confidence_score,assays_src_id,assays_src_assay_id,assays_chembl_id,assays_bao_format,assays_tissue_id
13793,,Autocuration,,,,,22224,U,0,1,,CHEMBL623216,BAO_0000019,
13794,,Intermediate,,,,,50591,N,1,1,,CHEMBL623217,BAO_0000218,
13795,,Autocuration,,,,,22224,U,0,1,,CHEMBL623218,BAO_0000019,
13796,,Autocuration,,,,,22224,U,0,1,,CHEMBL623913,BAO_0000019,
13797,,Autocuration,,,,,22224,U,0,1,,CHEMBL623914,BAO_0000019,
13798,,Autocuration,,,,,22229,U,0,1,,CHEMBL623915,BAO_0000100,
13799,,Autocuration,,,,,22229,U,0,1,,CHEMBL624080,BAO_0000100,
13800,,Autocuration,,,,,22224,U,0,1,,CHEMBL624081,BAO_0000019,
13801,,Intermediate,,,,,50587,N,1,1,,CHEMBL624082,BAO_0000218,
13802,,Intermediate,,,,,50587,N,1,1,,CHEMBL625054,BAO_0000218,
13803,,Autocuration,,,,,22224,U,0,1,,CHEMBL877485,BAO_0000019,
13804,,Intermediate,,,,,50594,N,1,1,,CHEMBL625055,BAO_0000218,
13805,,Intermediate,,,,,50594,N,1,1,,CHEMBL625056,BAO_0000218,
13806,,Intermediate,,,,,50587,N,1,1,,CHEMBL625057,BAO_0000218,
13807,,Autocuration,,,,,22224,U,0,1,,CHEMBL625058,BAO_0000019,
13808,,Intermediate,,,,,50594,N,1,1,,CHEMBL625059,BAO_0000218,
13809,,Intermediate,,,,,50594,N,1,1,,CHEMBL629536,BAO_0000218,
13810,,Intermediate,,,,,50597,N,1,1,,CHEMBL629537,BAO_0000218,
13811,,Intermediate,,,,,50597,N,1,1,,CHEMBL629538,BAO_0000218,
13812,,Intermediate,,,,,50597,N,1,1,,CHEMBL629539,BAO_0000218,
13813,,Intermediate,,,,,50597,N,1,1,,CHEMBL874445,BAO_0000218,
13814,,Intermediate,,,,,50597,N,1,1,,CHEMBL629540,BAO_0000218,
13815,,Intermediate,,,,,50597,N,1,1,,CHEMBL629541,BAO_0000218,
13816,,Intermediate,,,,,50597,N,1,1,,CHEMBL629542,BAO_0000218,
13817,,Intermediate,,,,,50597,N,1,1,,CHEMBL630243,BAO_0000218,
13818,,Intermediate,,,,,50597,N,1,1,,CHEMBL630244,BAO_0000218,
13819,,Intermediate,,,,,50597,N,1,1,,CHEMBL630245,BAO_0000218,
13820,,Intermediate,,,,,50597,N,1,1,,CHEMBL630246,BAO_0000218,
13821,,Intermediate,,,,,50597,N,1,1,,CHEMBL630247,BAO_0000218,
13822,,Intermediate,,,,,50597,N,1,1,,CHEMBL630248,BAO_0000218,
13823,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL630249,BAO_0000218,178.0
13824,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL630250,BAO_0000218,178.0
13825,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL630251,BAO_0000218,178.0
13826,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL630252,BAO_0000218,178.0
13827,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL630408,BAO_0000218,178.0
13828,,Intermediate,,,Cerebellum,,50597,N,1,1,,CHEMBL630409,BAO_0000218,2037.0
13829,,Intermediate,,,Cerebellum,,50597,N,1,1,,CHEMBL874446,BAO_0000218,2037.0
13830,,Intermediate,,,Cerebellum,,50597,N,1,1,,CHEMBL630410,BAO_0000218,2037.0
13831,,Intermediate,,,Cerebellum,,50597,N,1,1,,CHEMBL630411,BAO_0000218,2037.0
13832,,Intermediate,,,Cerebellum,,50597,N,1,1,,CHEMBL630412,BAO_0000218,2037.0
13833,,Intermediate,,,Cerebellum,,50597,N,1,1,,CHEMBL630413,BAO_0000218,2037.0
13834,,Intermediate,,,Cerebellum,,50597,N,1,1,,CHEMBL630414,BAO_0000218,2037.0
13835,,Intermediate,,,Cerebellum,,50597,N,1,1,,CHEMBL630415,BAO_0000218,2037.0
13836,,Intermediate,,,,,50597,N,1,1,,CHEMBL630416,BAO_0000218,
13837,,Intermediate,,,,,50597,N,1,1,,CHEMBL630417,BAO_0000218,
13838,,Intermediate,,,,,50597,N,1,1,,CHEMBL630418,BAO_0000218,
13839,,Intermediate,,,,,50597,N,1,1,,CHEMBL630419,BAO_0000218,
13840,,Intermediate,,,,,50597,N,1,1,,CHEMBL630420,BAO_0000218,
13841,,Intermediate,,,,,50597,N,1,1,,CHEMBL630421,BAO_0000218,
13842,,Intermediate,,,,,50597,N,1,1,,CHEMBL630422,BAO_0000218,
13843,,Intermediate,,,,,50597,N,1,1,,CHEMBL630423,BAO_0000218,
13844,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL630424,BAO_0000218,948.0
13845,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL630425,BAO_0000218,948.0
13846,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL629462,BAO_0000218,948.0
13847,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL630426,BAO_0000218,948.0
13848,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL630427,BAO_0000218,948.0
13849,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL625877,BAO_0000218,948.0
13850,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL625878,BAO_0000218,948.0
13851,,Intermediate,,,Hippocampus,,50597,N,1,1,,CHEMBL625879,BAO_0000218,10000000.0
13852,,Intermediate,,,Hippocampus,,50597,N,1,1,,CHEMBL625880,BAO_0000218,10000000.0
13853,,Intermediate,,,Hippocampus,,50597,N,1,1,,CHEMBL625881,BAO_0000218,10000000.0
13854,,Intermediate,,,Hippocampus,,50597,N,1,1,,CHEMBL625882,BAO_0000218,10000000.0
13855,,Intermediate,,,Hippocampus,,50597,N,1,1,,CHEMBL625883,BAO_0000218,10000000.0
13856,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL625884,BAO_0000218,2113.0
13857,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL625885,BAO_0000218,2113.0
13858,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL628649,BAO_0000218,2113.0
13859,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL628650,BAO_0000218,2113.0
13860,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL628651,BAO_0000218,2113.0
13861,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL628652,BAO_0000218,2113.0
13862,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL628653,BAO_0000218,2113.0
13863,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL628654,BAO_0000218,2107.0
13864,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL628655,BAO_0000218,2107.0
13865,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625238,BAO_0000218,2107.0
13866,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625239,BAO_0000218,2107.0
13867,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625240,BAO_0000218,2107.0
13868,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625241,BAO_0000218,2107.0
13869,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625242,BAO_0000218,2107.0
13870,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL874587,BAO_0000218,2048.0
13871,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL625405,BAO_0000218,2048.0
13872,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL625406,BAO_0000218,2048.0
13873,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL625407,BAO_0000218,2048.0
13874,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL625408,BAO_0000218,2048.0
13875,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL625409,BAO_0000218,2048.0
13876,,Intermediate,,,Thoracic aorta,,50597,N,1,1,,CHEMBL625410,BAO_0000218,1515.0
13877,,Intermediate,,,Thoracic aorta,,50597,N,1,1,,CHEMBL625411,BAO_0000218,1515.0
13878,,Intermediate,,,Thoracic aorta,,50597,N,1,1,,CHEMBL625412,BAO_0000218,1515.0
13879,,Intermediate,,,Thoracic aorta,,50597,N,1,1,,CHEMBL625413,BAO_0000218,1515.0
13880,,Intermediate,,,Thoracic aorta,,50597,N,1,1,,CHEMBL625414,BAO_0000218,1515.0
13881,,Intermediate,,,Thoracic aorta,,50597,N,1,1,,CHEMBL625415,BAO_0000218,1515.0
13882,,Intermediate,,,Thoracic aorta,,50597,N,1,1,,CHEMBL625416,BAO_0000218,1515.0
13883,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL625417,BAO_0000218,1088.0
13884,,Intermediate,,,Feces,,50597,N,1,1,,CHEMBL625418,BAO_0000218,1988.0
13885,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL625419,BAO_0000218,1088.0
13886,,Intermediate,,,,,50597,N,1,1,,CHEMBL625420,BAO_0000218,
13887,,Intermediate,,,,,50597,N,1,1,,CHEMBL626996,BAO_0000218,
13888,,Intermediate,,,Feces,,50597,N,1,1,,CHEMBL626997,BAO_0000218,1988.0
13889,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL626998,BAO_0000218,1088.0
13890,,Intermediate,,,,,50597,N,1,1,,CHEMBL626999,BAO_0000218,
13891,,Intermediate,,,,,50594,N,1,1,,CHEMBL627000,BAO_0000218,
13892,,Intermediate,,,,,50594,N,1,1,,CHEMBL627001,BAO_0000218,
13893,,Intermediate,,,,,50594,N,1,1,,CHEMBL627002,BAO_0000218,
13894,,Intermediate,,,,,50594,N,1,1,,CHEMBL627003,BAO_0000218,
13895,,Intermediate,,,Urine,,50594,N,1,1,,CHEMBL627004,BAO_0000218,1088.0
13896,,Intermediate,,,Urine,,50594,N,1,1,,CHEMBL627005,BAO_0000218,1088.0
13897,,Intermediate,,,Urine,,50594,N,1,1,,CHEMBL874594,BAO_0000218,1088.0
13898,,Intermediate,,,Urine,,50594,N,1,1,,CHEMBL627006,BAO_0000218,1088.0
13899,,Intermediate,,,Urine,,50594,N,1,1,,CHEMBL627007,BAO_0000218,1088.0
13900,,Intermediate,,,Urine,,50594,N,1,1,,CHEMBL627884,BAO_0000218,1088.0
13901,,Intermediate,,,Urine,,50594,N,1,1,,CHEMBL627885,BAO_0000218,1088.0
13902,,Intermediate,,,Urine,,50594,N,1,1,,CHEMBL627886,BAO_0000218,1088.0
13903,,Intermediate,,,Urine,,50594,N,1,1,,CHEMBL627887,BAO_0000218,1088.0
13904,,Intermediate,,,Urine,,50594,N,1,1,,CHEMBL627888,BAO_0000218,1088.0
13905,,Intermediate,,,Urine,,50594,N,1,1,,CHEMBL628057,BAO_0000218,1088.0
13906,,Intermediate,,,Urine,,50594,N,1,1,,CHEMBL627405,BAO_0000218,1088.0
13907,,Intermediate,,,Urine,,50588,N,1,1,,CHEMBL627406,BAO_0000218,1088.0
13908,,Intermediate,,,Urine,,50588,N,1,1,,CHEMBL627407,BAO_0000218,1088.0
13909,,Intermediate,,,Urine,,50588,N,1,1,,CHEMBL627408,BAO_0000218,1088.0
13910,,Intermediate,,,Urine,,50588,N,1,1,,CHEMBL627409,BAO_0000218,1088.0
13911,,Intermediate,,,Urine,,50588,N,1,1,,CHEMBL875486,BAO_0000218,1088.0
13912,,Intermediate,,,Urine,,50588,N,1,1,,CHEMBL627410,BAO_0000218,1088.0
13913,,Intermediate,,,Urine,,50588,N,1,1,,CHEMBL627411,BAO_0000218,1088.0
13914,,Intermediate,,,Urine,,50588,N,1,1,,CHEMBL627412,BAO_0000218,1088.0
13915,,Intermediate,,,Urine,,50588,N,1,1,,CHEMBL627413,BAO_0000218,1088.0
13916,,Intermediate,,,Urine,,50588,N,1,1,,CHEMBL627414,BAO_0000218,1088.0
13917,,Intermediate,,,Urine,,50588,N,1,1,,CHEMBL627415,BAO_0000218,1088.0
13918,,Intermediate,,,Urine,,50588,N,1,1,,CHEMBL627416,BAO_0000218,1088.0
13919,,Intermediate,,,Urine,,50588,N,1,1,,CHEMBL627417,BAO_0000218,1088.0
13920,,Intermediate,,,Urine,,50588,N,1,1,,CHEMBL627418,BAO_0000218,1088.0
13921,,Intermediate,,,Urine,,50588,N,1,1,,CHEMBL627419,BAO_0000218,1088.0
13922,,Intermediate,,,Urine,,50588,N,1,1,,CHEMBL627320,BAO_0000218,1088.0
13923,,Intermediate,,,Urine,,50588,N,1,1,,CHEMBL627321,BAO_0000218,1088.0
13924,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL627322,BAO_0000218,2113.0
13925,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL627323,BAO_0000218,2113.0
13926,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL627491,BAO_0000218,2113.0
13927,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL627492,BAO_0000218,2113.0
13928,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL627493,BAO_0000218,2113.0
13929,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL627494,BAO_0000218,2107.0
13930,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL627495,BAO_0000218,2107.0
13931,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL627496,BAO_0000218,2107.0
13932,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL627497,BAO_0000218,2107.0
13933,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL627498,BAO_0000218,2107.0
13934,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627499,BAO_0000218,2048.0
13935,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627500,BAO_0000218,2048.0
13936,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627501,BAO_0000218,2048.0
13937,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL625616,BAO_0000218,2048.0
13938,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL625617,BAO_0000218,2048.0
13939,,Intermediate,,,Muscle tissue,,50597,N,1,1,,CHEMBL625618,BAO_0000218,2385.0
13940,,Intermediate,,,Muscle tissue,,50597,N,1,1,,CHEMBL625619,BAO_0000218,2385.0
13941,,Intermediate,,,Muscle tissue,,50597,N,1,1,,CHEMBL625620,BAO_0000218,2385.0
13942,,Intermediate,,,Muscle tissue,,50597,N,1,1,,CHEMBL625621,BAO_0000218,2385.0
13943,,Intermediate,,,Muscle tissue,,50597,N,1,1,,CHEMBL625622,BAO_0000218,2385.0
13944,,Intermediate,,,Spleen,,50597,N,1,1,,CHEMBL625788,BAO_0000218,2106.0
13945,,Intermediate,,,Spleen,,50597,N,1,1,,CHEMBL625789,BAO_0000218,2106.0
13946,,Intermediate,,,Spleen,,50597,N,1,1,,CHEMBL625790,BAO_0000218,2106.0
13947,,Intermediate,,,Spleen,,50597,N,1,1,,CHEMBL625791,BAO_0000218,2106.0
13948,,Intermediate,,,Spleen,,50597,N,1,1,,CHEMBL622334,BAO_0000218,2106.0
13949,,Intermediate,,,Thyroid gland,,50597,N,1,1,,CHEMBL622335,BAO_0000218,2046.0
13950,,Intermediate,,,Thyroid gland,,50597,N,1,1,,CHEMBL622336,BAO_0000218,2046.0
13951,,Intermediate,,,Thyroid gland,,50597,N,1,1,,CHEMBL622337,BAO_0000218,2046.0
13952,,Intermediate,,,Thyroid gland,,50597,N,1,1,,CHEMBL622338,BAO_0000218,2046.0
13953,,Intermediate,,,Thyroid gland,,50597,N,1,1,,CHEMBL622339,BAO_0000218,2046.0
13954,,Intermediate,,,,,50597,N,1,1,,CHEMBL624153,BAO_0000218,
13955,,Intermediate,,,,,50597,N,1,1,,CHEMBL628430,BAO_0000218,
13956,,Intermediate,,,,,50597,N,1,1,,CHEMBL628431,BAO_0000218,
13957,,Intermediate,,,,,50597,N,1,1,,CHEMBL628432,BAO_0000218,
13958,,Intermediate,,,,,50597,N,1,1,,CHEMBL628433,BAO_0000218,
13959,,Intermediate,,,Spleen,,50597,N,1,1,,CHEMBL628434,BAO_0000218,2106.0
13960,,Intermediate,,,Spleen,,50597,N,1,1,,CHEMBL626789,BAO_0000218,2106.0
13961,,Intermediate,,,Spleen,,50597,N,1,1,,CHEMBL626790,BAO_0000218,2106.0
13962,,Intermediate,,,Spleen,,50597,N,1,1,,CHEMBL626791,BAO_0000218,2106.0
13963,,Intermediate,,,Spleen,,50597,N,1,1,,CHEMBL626792,BAO_0000218,2106.0
13964,,Intermediate,,,Spleen,,50597,N,1,1,,CHEMBL626793,BAO_0000218,2106.0
13965,,Intermediate,,,,,50597,N,1,1,,CHEMBL627436,BAO_0000218,
13966,,Intermediate,,,,,50597,N,1,1,,CHEMBL627437,BAO_0000218,
13967,,Intermediate,,,,,50597,N,1,1,,CHEMBL627438,BAO_0000218,
13968,,Intermediate,,,,,50597,N,1,1,,CHEMBL627439,BAO_0000218,
13969,,Intermediate,,,,,50597,N,1,1,,CHEMBL627440,BAO_0000218,
13970,,Intermediate,,,,,50597,N,1,1,,CHEMBL627602,BAO_0000218,
13971,,Intermediate,,,,,50597,N,1,1,,CHEMBL627603,BAO_0000218,
13972,,Intermediate,,,,,50597,N,1,1,,CHEMBL627604,BAO_0000218,
13973,,Intermediate,,,,,50597,N,1,1,,CHEMBL627605,BAO_0000218,
13974,,Intermediate,,,,,50597,N,1,1,,CHEMBL627606,BAO_0000218,
13975,,Intermediate,,,,,50597,N,1,1,,CHEMBL627607,BAO_0000218,
13976,,Intermediate,,,,,50597,N,1,1,,CHEMBL627608,BAO_0000218,
13977,,Intermediate,,,,,50597,N,1,1,,CHEMBL627609,BAO_0000218,
13978,,Intermediate,,,,,50597,N,1,1,,CHEMBL627610,BAO_0000218,
13979,,Intermediate,,,,,50597,N,1,1,,CHEMBL627611,BAO_0000218,
13980,,Intermediate,,,,,50597,N,1,1,,CHEMBL627612,BAO_0000218,
13981,,Autocuration,,,,,22229,U,0,1,,CHEMBL627613,BAO_0000100,
13982,,Autocuration,,,,,22224,U,0,1,,CHEMBL627614,BAO_0000100,
13983,,Autocuration,,,,,22224,U,0,1,,CHEMBL627615,BAO_0000100,
13984,,Autocuration,,,,,22224,U,0,1,,CHEMBL627616,BAO_0000100,
13985,,Autocuration,,,,,22224,U,0,1,,CHEMBL627617,BAO_0000100,
13986,,Autocuration,,,,,22224,U,0,1,,CHEMBL627618,BAO_0000019,
13987,,Autocuration,,,,,22224,U,0,1,,CHEMBL627619,BAO_0000019,
13988,,Autocuration,,,,,22224,U,0,1,,CHEMBL627620,BAO_0000019,
13989,,Autocuration,,,,,22224,U,0,1,,CHEMBL627621,BAO_0000019,
13990,,Autocuration,,,,,22224,U,0,1,,CHEMBL627622,BAO_0000019,
13991,,Autocuration,,,,,22224,U,0,1,,CHEMBL627623,BAO_0000019,
13992,,Autocuration,,,,,22224,U,0,1,,CHEMBL627624,BAO_0000019,
13993,,Autocuration,,,,,22224,U,0,1,,CHEMBL627625,BAO_0000019,
13994,,Autocuration,,,,,22224,U,0,1,,CHEMBL628523,BAO_0000019,
13995,,Autocuration,,,,,22224,U,0,1,,CHEMBL628524,BAO_0000019,
13996,,Autocuration,,,,,22224,U,0,1,,CHEMBL628525,BAO_0000019,
13997,,Autocuration,,,,,22224,U,0,1,,CHEMBL625732,BAO_0000019,
13998,,Autocuration,,,,,22224,U,0,1,,CHEMBL625733,BAO_0000019,
13999,,Autocuration,,,,,22224,U,0,1,,CHEMBL625734,BAO_0000019,
14000,,Autocuration,,,,,22224,U,0,1,,CHEMBL625913,BAO_0000019,
14001,,Autocuration,,,,,22224,U,0,1,,CHEMBL625914,BAO_0000019,
14002,,Autocuration,,,,,22224,U,0,1,,CHEMBL625915,BAO_0000019,
14003,,Autocuration,,,,,22224,U,0,1,,CHEMBL625916,BAO_0000019,
14004,,Autocuration,,,,,22224,U,0,1,,CHEMBL625917,BAO_0000019,
14005,,Autocuration,,,,,22224,U,0,1,,CHEMBL625918,BAO_0000019,
14006,,Autocuration,,,,,22224,U,0,1,,CHEMBL625919,BAO_0000019,
14007,,Autocuration,,,,,22224,U,0,1,,CHEMBL625920,BAO_0000019,
14008,,Autocuration,,,,,22224,U,0,1,,CHEMBL874453,BAO_0000019,
14009,,Autocuration,,,,,22224,U,0,1,,CHEMBL625921,BAO_0000019,
14010,,Autocuration,,,,,22224,U,0,1,,CHEMBL625922,BAO_0000019,
14011,,Autocuration,,,,,22224,U,0,1,,CHEMBL625923,BAO_0000019,
14012,,Autocuration,,,,,22224,U,0,1,,CHEMBL625924,BAO_0000019,
14013,,Autocuration,,,,,22224,U,0,1,,CHEMBL625925,BAO_0000019,
14014,,Autocuration,,,,,22224,U,0,1,,CHEMBL625926,BAO_0000019,
14015,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627704,BAO_0000218,2048.0
14016,,Intermediate,,,,,50597,N,1,1,,CHEMBL627705,BAO_0000218,
14017,,Intermediate,,,,,50597,N,1,1,,CHEMBL627706,BAO_0000218,
14018,,Intermediate,,,,,50597,N,1,1,,CHEMBL627707,BAO_0000218,
14019,,Intermediate,,,,,50597,N,1,1,,CHEMBL627708,BAO_0000218,
14020,,Intermediate,,,,,50597,N,1,1,,CHEMBL628361,BAO_0000218,
14021,,Intermediate,,,,,50597,N,1,1,,CHEMBL628362,BAO_0000218,
14022,,Intermediate,,,Striatum,,50597,N,1,1,,CHEMBL628363,BAO_0000218,2435.0
14023,,Intermediate,,,Striatum,,50597,N,1,1,,CHEMBL628364,BAO_0000218,2435.0
14024,,Intermediate,,,Striatum,,50597,N,1,1,,CHEMBL628365,BAO_0000218,2435.0
14025,,Intermediate,,,Striatum,,50597,N,1,1,,CHEMBL874454,BAO_0000218,2435.0
14026,,Intermediate,,,Striatum,,50597,N,1,1,,CHEMBL628531,BAO_0000218,2435.0
14027,,Intermediate,,,Striatum,,50597,N,1,1,,CHEMBL628532,BAO_0000218,2435.0
14028,,Intermediate,,,Striatum,,50597,N,1,1,,CHEMBL628533,BAO_0000218,2435.0
14029,,Intermediate,,,Striatum,,50597,N,1,1,,CHEMBL628534,BAO_0000218,2435.0
14030,,Intermediate,,,Thyroid gland,,50597,N,1,1,,CHEMBL628535,BAO_0000218,2046.0
14031,,Intermediate,,,Thyroid gland,,50597,N,1,1,,CHEMBL628536,BAO_0000218,2046.0
14032,,Intermediate,,,Thyroid gland,,50597,N,1,1,,CHEMBL628537,BAO_0000218,2046.0
14033,,Intermediate,,,Thyroid gland,,50597,N,1,1,,CHEMBL628538,BAO_0000218,2046.0
14034,,Intermediate,,,Thyroid gland,,50597,N,1,1,,CHEMBL628539,BAO_0000218,2046.0
14035,,Intermediate,,,Thyroid gland,,50597,N,1,1,,CHEMBL630297,BAO_0000218,2046.0
14036,,Intermediate,,,Thyroid gland,,50597,N,1,1,,CHEMBL630298,BAO_0000218,2046.0
14037,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL630299,BAO_0000218,955.0
14038,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL628094,BAO_0000218,955.0
14039,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL628095,BAO_0000218,955.0
14040,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL874648,BAO_0000218,955.0
14041,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL628096,BAO_0000218,955.0
14042,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL628097,BAO_0000218,955.0
14043,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL628098,BAO_0000218,955.0
14044,,Autocuration,,,,,22224,U,0,1,,CHEMBL628099,BAO_0000019,
14045,,Autocuration,,,,,22224,U,0,1,,CHEMBL628100,BAO_0000019,
14046,,Autocuration,,,,,22224,U,0,1,,CHEMBL628101,BAO_0000019,
14047,,Autocuration,,,,,22224,U,0,1,,CHEMBL628102,BAO_0000019,
14048,,Autocuration,,,,,22224,U,0,1,,CHEMBL628103,BAO_0000019,
14049,,Autocuration,,,,,22224,U,0,1,,CHEMBL628104,BAO_0000019,
14050,,Autocuration,,,,,22224,U,0,1,,CHEMBL628105,BAO_0000019,
14051,,Autocuration,,,,,22224,U,0,1,,CHEMBL628106,BAO_0000019,
14052,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL628107,BAO_0000218,1088.0
14053,,Autocuration,,,Urine,,22224,U,0,1,,CHEMBL628108,BAO_0000218,1088.0
14054,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL628109,BAO_0000218,1088.0
14055,,Autocuration,,,Urine,,22224,U,0,1,,CHEMBL625299,BAO_0000218,1088.0
14056,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL625300,BAO_0000218,1088.0
14057,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL625301,BAO_0000218,1088.0
14058,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL625302,BAO_0000218,1088.0
14059,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL874649,BAO_0000218,1088.0
14060,,Intermediate,,,,,50597,N,1,1,,CHEMBL625303,BAO_0000218,
14061,,Intermediate,,,,,50597,N,1,1,,CHEMBL625463,BAO_0000218,
14062,,Intermediate,,,Liver,,50587,N,1,1,,CHEMBL625464,BAO_0000218,2107.0
14063,,Intermediate,,,,,50587,N,1,1,,CHEMBL625465,BAO_0000218,
14064,,Intermediate,,,Urine,,50588,N,1,1,,CHEMBL625466,BAO_0000218,1088.0
14065,,Intermediate,,,Urine,,50588,N,1,1,,CHEMBL625467,BAO_0000218,1088.0
14066,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL625468,BAO_0000218,1088.0
14067,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL625469,BAO_0000218,1088.0
14068,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL625470,BAO_0000218,1088.0
14069,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL632418,BAO_0000218,1088.0
14070,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL627250,BAO_0000218,1088.0
14071,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL627251,BAO_0000218,1088.0
14072,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL627252,BAO_0000218,1088.0
14073,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL627253,BAO_0000218,1088.0
14074,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL627254,BAO_0000218,1088.0
14075,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL875471,BAO_0000218,1088.0
14076,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL627255,BAO_0000218,1088.0
14077,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL627256,BAO_0000218,1088.0
14078,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL627257,BAO_0000218,1088.0
14079,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL627258,BAO_0000218,1088.0
14080,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL627259,BAO_0000218,1088.0
14081,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL627260,BAO_0000218,1088.0
14082,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL623256,BAO_0000218,1088.0
14083,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL874413,BAO_0000218,1088.0
14084,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL623257,BAO_0000218,1088.0
14085,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL623258,BAO_0000218,1088.0
14086,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL623259,BAO_0000218,1088.0
14087,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL623260,BAO_0000218,1088.0
14088,,Intermediate,,,Urine,,50597,N,1,1,,CHEMBL623261,BAO_0000218,1088.0
