ss_d,ss_sbclllr_frctn,ss_tst_tp,ss_tp,tss_d,ss_tx_d,rltnshp_tp,cnfdnc_scr,crtd_b,src_d,src_ss_d,chmbl_d,cll_d,b_frmt,vrnt_d
13315,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL629555,,BAO_0000218,
13316,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL629556,,BAO_0000218,
13317,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL629557,,BAO_0000218,
13318,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL629558,,BAO_0000218,
13319,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL629559,,BAO_0000218,
13320,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL629560,,BAO_0000218,
13321,,,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL629561,,BAO_0000218,
13322,,,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL629562,,BAO_0000218,
13323,,,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL629563,,BAO_0000218,
13324,,,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL629564,,BAO_0000218,
13325,,,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL629565,,BAO_0000218,
13326,,,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL629566,,BAO_0000218,
13327,,,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL629567,,BAO_0000218,
13328,,,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL629568,,BAO_0000218,
13329,,,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL629569,,BAO_0000218,
13330,,,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL629570,,BAO_0000218,
13331,,,A,1088.0,314293.0,U,0,Autocuration,1,,CHEMBL629571,,BAO_0000218,
13332,,In vivo,A,,10116.0,U,0,Autocuration,1,,CHEMBL629572,,BAO_0000218,
13333,,In vivo,A,,10116.0,U,0,Autocuration,1,,CHEMBL629573,,BAO_0000218,
13334,,In vivo,A,,9347.0,U,0,Autocuration,1,,CHEMBL629574,,BAO_0000218,
13335,,In vivo,A,,9615.0,U,0,Autocuration,1,,CHEMBL629575,,BAO_0000218,
13336,,In vivo,A,,10116.0,U,0,Autocuration,1,,CHEMBL874448,,BAO_0000218,
13337,,In vivo,A,,9443.0,U,0,Autocuration,1,,CHEMBL629576,,BAO_0000218,
13338,,In vivo,A,,10116.0,U,0,Autocuration,1,,CHEMBL629577,,BAO_0000218,
13339,,In vivo,A,,10116.0,U,0,Autocuration,1,,CHEMBL629578,,BAO_0000218,
13340,,In vivo,A,,9615.0,U,0,Autocuration,1,,CHEMBL629579,,BAO_0000218,
13341,,In vivo,A,,9615.0,U,0,Autocuration,1,,CHEMBL882958,,BAO_0000218,
13342,,In vivo,A,,9598.0,N,1,Intermediate,1,,CHEMBL629580,,BAO_0000218,
13343,,In vivo,A,,9347.0,U,0,Autocuration,1,,CHEMBL629581,,BAO_0000218,
13344,,In vivo,A,,9520.0,U,0,Autocuration,1,,CHEMBL629582,,BAO_0000218,
13345,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628522,,BAO_0000218,
13346,,In vivo,A,,10026.0,N,1,Intermediate,1,,CHEMBL625432,,BAO_0000218,
13347,,In vivo,A,,10116.0,U,0,Autocuration,1,,CHEMBL625433,,BAO_0000218,
13348,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL625434,,BAO_0000218,
13349,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL625435,,BAO_0000218,
13350,,In vivo,A,,10116.0,U,0,Autocuration,1,,CHEMBL625436,,BAO_0000218,
13351,,In vivo,A,,9541.0,N,1,Intermediate,1,,CHEMBL874588,,BAO_0000218,
13352,,In vivo,A,,10090.0,N,1,Intermediate,1,,CHEMBL625437,,BAO_0000218,
13353,,In vivo,A,,9669.0,U,0,Autocuration,1,,CHEMBL625438,,BAO_0000218,
13354,,In vivo,A,,314293.0,U,0,Autocuration,1,,CHEMBL625439,,BAO_0000218,
13355,,In vivo,A,,314293.0,U,0,Autocuration,1,,CHEMBL625440,,BAO_0000218,
13356,,In vivo,A,,314293.0,U,0,Autocuration,1,,CHEMBL625441,,BAO_0000218,
13357,,In vivo,A,,10116.0,U,0,Autocuration,1,,CHEMBL625442,,BAO_0000218,
13358,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625443,,BAO_0000218,
13359,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL625444,,BAO_0000218,
13360,,In vivo,A,,10090.0,N,1,Intermediate,1,,CHEMBL625445,,BAO_0000218,
13361,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL625446,,BAO_0000218,
13362,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL882960,,BAO_0000218,
13363,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL625447,,BAO_0000218,
13364,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL625448,,BAO_0000218,
13365,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL625449,,BAO_0000218,
13366,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL874589,,BAO_0000218,
13367,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL625450,,BAO_0000218,
13368,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL625451,,BAO_0000218,
13369,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL626584,,BAO_0000218,
13370,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL626585,,BAO_0000218,
13371,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL626586,,BAO_0000218,
13372,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL626587,,BAO_0000218,
13373,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL626588,,BAO_0000218,
13374,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL626589,,BAO_0000218,
13375,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL626590,,BAO_0000218,
13376,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL626591,,BAO_0000218,
13377,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL627181,,BAO_0000218,
13378,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628083,,BAO_0000218,
13379,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL628084,,BAO_0000218,
13380,,In vivo,F,,102285.0,N,1,Expert,1,,CHEMBL628085,,BAO_0000218,
13381,,In vivo,F,,6339.0,N,1,Expert,1,,CHEMBL628086,,BAO_0000218,
13382,,In vivo,F,,,U,0,Autocuration,1,,CHEMBL628087,,BAO_0000218,
13383,,In vivo,A,,10090.0,N,1,Intermediate,1,,CHEMBL628088,,BAO_0000218,
13384,,In vivo,B,,,U,0,Autocuration,1,,CHEMBL628089,,BAO_0000218,
13385,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL628090,,BAO_0000218,
13386,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL628091,,BAO_0000218,
13387,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL628092,,BAO_0000218,
13388,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL628093,,BAO_0000218,
13389,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL875607,,BAO_0000218,
13390,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL625710,,BAO_0000218,
13391,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL625711,,BAO_0000218,
13392,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL625712,,BAO_0000218,
13393,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL625713,,BAO_0000218,
13394,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL625714,,BAO_0000218,
13395,,In vivo,A,,9544.0,N,1,Intermediate,1,,CHEMBL625715,,BAO_0000218,
13396,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625716,,BAO_0000218,
13397,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625717,,BAO_0000218,
13398,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625718,,BAO_0000218,
13399,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625719,,BAO_0000218,
13400,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625720,,BAO_0000218,
13401,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625721,,BAO_0000218,
13402,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625722,,BAO_0000218,
13403,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625723,,BAO_0000218,
13404,,In vivo,A,,6339.0,N,1,Intermediate,1,,CHEMBL625724,,BAO_0000218,
13405,,In vivo,A,,6339.0,N,1,Intermediate,1,,CHEMBL625725,,BAO_0000218,
13406,,In vivo,A,,6339.0,N,1,Intermediate,1,,CHEMBL625726,,BAO_0000218,
13407,,In vivo,A,,6339.0,N,1,Intermediate,1,,CHEMBL875608,,BAO_0000218,
13408,,In vivo,A,,6339.0,N,1,Intermediate,1,,CHEMBL625727,,BAO_0000218,
13409,,In vivo,A,1088.0,10116.0,U,0,Autocuration,1,,CHEMBL625728,,BAO_0000218,
13410,,In vivo,A,,10116.0,U,0,Autocuration,1,,CHEMBL625729,,BAO_0000218,
13411,,In vivo,A,,10116.0,U,0,Autocuration,1,,CHEMBL625730,,BAO_0000218,
13412,,In vivo,A,1088.0,10116.0,U,0,Autocuration,1,,CHEMBL625731,,BAO_0000218,
13413,,In vivo,A,1088.0,10116.0,U,0,Autocuration,1,,CHEMBL626417,,BAO_0000218,
13414,,In vivo,A,1088.0,9606.0,N,1,Intermediate,1,,CHEMBL626418,,BAO_0000218,
13415,,In vivo,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL626419,,BAO_0000218,
13416,,In vivo,A,1969.0,9615.0,N,1,Intermediate,1,,CHEMBL626592,,BAO_0000218,
13417,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL626593,,BAO_0000218,
13418,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626594,,BAO_0000218,
13419,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL625035,,BAO_0000218,
13420,,In vitro,A,,,U,0,Autocuration,1,,CHEMBL625036,,BAO_0000019,
13421,,,P,,,U,0,Autocuration,1,,CHEMBL625037,,BAO_0000100,
13422,,,P,,,U,0,Autocuration,1,,CHEMBL625038,,BAO_0000100,
13423,,,P,,,U,0,Autocuration,1,,CHEMBL625039,,BAO_0000100,
13424,,,P,,,U,0,Autocuration,1,,CHEMBL625040,,BAO_0000100,
13425,,,P,,,U,0,Autocuration,1,,CHEMBL625041,,BAO_0000100,
13426,,,P,,,U,0,Autocuration,1,,CHEMBL625042,,BAO_0000100,
13427,,,A,,,U,0,Autocuration,1,,CHEMBL874411,,BAO_0000019,
13428,,,A,,,U,0,Autocuration,1,,CHEMBL625043,,BAO_0000019,
13429,,,P,,,U,0,Autocuration,1,,CHEMBL625044,,BAO_0000100,
13430,,,A,,,U,0,Autocuration,1,,CHEMBL625045,,BAO_0000019,
13431,,,P,,,U,0,Autocuration,1,,CHEMBL625046,,BAO_0000100,
13432,,,P,,,U,0,Autocuration,1,,CHEMBL625047,,BAO_0000100,
13433,,,P,,,U,0,Autocuration,1,,CHEMBL625048,,BAO_0000100,
13434,,,P,,,U,0,Autocuration,1,,CHEMBL625049,,BAO_0000100,
13435,,,P,,,U,0,Autocuration,1,,CHEMBL625050,,BAO_0000100,
13436,,,P,,,U,0,Autocuration,1,,CHEMBL625051,,BAO_0000100,
13437,,,P,,,U,0,Autocuration,1,,CHEMBL874412,,BAO_0000100,
13438,,,P,,,U,0,Autocuration,1,,CHEMBL625052,,BAO_0000100,
13439,,,P,,,U,0,Autocuration,1,,CHEMBL625053,,BAO_0000100,
13440,,,A,,,U,0,Autocuration,1,,CHEMBL623250,,BAO_0000019,
13441,,,A,,,U,0,Autocuration,1,,CHEMBL623251,,BAO_0000019,
13442,,,A,,,U,0,Autocuration,1,,CHEMBL623252,,BAO_0000019,
13443,,,A,,,U,0,Autocuration,1,,CHEMBL623253,,BAO_0000019,
13444,,,A,,,U,0,Autocuration,1,,CHEMBL623254,,BAO_0000019,
13445,,,A,,,U,0,Autocuration,1,,CHEMBL623255,,BAO_0000019,
13446,,,A,,,U,0,Autocuration,1,,CHEMBL626831,,BAO_0000019,
13447,,,A,,,U,0,Autocuration,1,,CHEMBL877494,,BAO_0000019,
13448,,,A,,,U,0,Autocuration,1,,CHEMBL626832,,BAO_0000019,
13449,,,A,,,U,0,Autocuration,1,,CHEMBL626833,,BAO_0000019,
13450,,,P,,,U,0,Autocuration,1,,CHEMBL626834,,BAO_0000100,
13451,,,A,,,U,0,Autocuration,1,,CHEMBL626835,,BAO_0000019,
13452,,,A,,,U,0,Autocuration,1,,CHEMBL626836,,BAO_0000019,
13453,,,P,,,U,0,Autocuration,1,,CHEMBL626837,,BAO_0000100,
13454,,,A,,,U,0,Autocuration,1,,CHEMBL626838,,BAO_0000019,
13455,,,P,,,U,0,Autocuration,1,,CHEMBL626839,,BAO_0000100,
13456,,,A,,,U,0,Autocuration,1,,CHEMBL626840,,BAO_0000019,
13457,,,A,,,U,0,Autocuration,1,,CHEMBL626841,,BAO_0000019,
13458,,,A,,,U,0,Autocuration,1,,CHEMBL626842,,BAO_0000219,
13459,,,A,,,U,0,Autocuration,1,,CHEMBL626843,,BAO_0000219,
13460,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626844,,BAO_0000218,
13461,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL877495,,BAO_0000218,
13462,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626845,,BAO_0000218,
13463,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626846,,BAO_0000218,
13464,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626847,,BAO_0000218,
13465,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL628677,,BAO_0000218,
13466,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL628678,,BAO_0000218,
13467,,,A,,,U,0,Autocuration,1,,CHEMBL628679,,BAO_0000019,
13468,,,A,,,U,0,Autocuration,1,,CHEMBL628680,,BAO_0000019,
13469,,,A,,,U,0,Autocuration,1,,CHEMBL628681,,BAO_0000019,
13470,,,A,,,U,0,Autocuration,1,,CHEMBL628682,,BAO_0000019,
13471,,,A,,,U,0,Autocuration,1,,CHEMBL628683,,BAO_0000019,
13472,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL628684,,BAO_0000218,
13473,,,P,,,U,0,Autocuration,1,,CHEMBL877501,,BAO_0000100,
13474,,,P,,,U,0,Autocuration,1,,CHEMBL628685,,BAO_0000100,
13475,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL628686,,BAO_0000218,
13476,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL628687,,BAO_0000218,
13477,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL628688,,BAO_0000218,
13478,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL628689,,BAO_0000218,
13479,,,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL628690,,BAO_0000218,
13480,,,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL629363,,BAO_0000218,
13481,,,A,2106.0,10116.0,N,1,Intermediate,1,,CHEMBL629364,,BAO_0000218,
13482,,,A,2106.0,10116.0,N,1,Intermediate,1,,CHEMBL629365,,BAO_0000218,
13483,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL629366,,BAO_0000218,
13484,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL629367,,BAO_0000218,
13485,,,A,1988.0,10116.0,N,1,Intermediate,1,,CHEMBL629368,,BAO_0000218,
13486,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL877502,,BAO_0000218,
13487,,,A,2037.0,10090.0,N,1,Intermediate,1,,CHEMBL629369,,BAO_0000218,
13488,,,A,955.0,10090.0,N,1,Intermediate,1,,CHEMBL629370,,BAO_0000218,
13489,,,A,1088.0,314293.0,U,0,Autocuration,1,,CHEMBL629371,,BAO_0000218,
13490,,,A,1088.0,314293.0,U,0,Autocuration,1,,CHEMBL626276,,BAO_0000218,
13491,,,A,1088.0,314293.0,U,0,Autocuration,1,,CHEMBL626277,,BAO_0000218,
13492,,,A,1088.0,314293.0,U,0,Autocuration,1,,CHEMBL631250,,BAO_0000218,
13493,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL631251,,BAO_0000218,
13494,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL631252,,BAO_0000218,
13495,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL631253,,BAO_0000218,
13496,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL631254,,BAO_0000218,
13497,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL631255,,BAO_0000218,
13498,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL631256,,BAO_0000218,
13499,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL631257,,BAO_0000218,
13500,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL628009,,BAO_0000218,
13501,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL628010,,BAO_0000218,
13502,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL628011,,BAO_0000218,
13503,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL628012,,BAO_0000218,
13504,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL628013,,BAO_0000218,
13505,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL628014,,BAO_0000218,
13506,,,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL628015,,BAO_0000218,
13507,,,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL628016,,BAO_0000218,
13508,,,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL874461,,BAO_0000218,
13509,,,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL628017,,BAO_0000218,
13510,,,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL628018,,BAO_0000218,
13511,,,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL628019,,BAO_0000218,
13512,,,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL628020,,BAO_0000218,
13513,,,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL628021,,BAO_0000218,
13514,,,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL628022,,BAO_0000218,
13515,,,A,1088.0,9615.0,N,1,Intermediate,1,,CHEMBL628023,,BAO_0000218,
13516,,,A,1088.0,314293.0,U,0,Autocuration,1,,CHEMBL628024,,BAO_0000218,
13517,,,A,1088.0,314293.0,U,0,Autocuration,1,,CHEMBL628025,,BAO_0000218,
13518,,,A,1088.0,314293.0,U,0,Autocuration,1,,CHEMBL628026,,BAO_0000218,
13519,,,A,1088.0,314293.0,U,0,Autocuration,1,,CHEMBL628027,,BAO_0000218,
13520,,,A,1088.0,314293.0,U,0,Autocuration,1,,CHEMBL628028,,BAO_0000218,
13521,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL628029,,BAO_0000218,
13522,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL628030,,BAO_0000218,
13523,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL628031,,BAO_0000218,
13524,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL628032,,BAO_0000218,
13525,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL628033,,BAO_0000218,
13526,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL628034,,BAO_0000218,
13527,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL628035,,BAO_0000218,
13528,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL628036,,BAO_0000218,
13529,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL874462,,BAO_0000218,
13530,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628037,,BAO_0000218,
13531,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628123,,BAO_0000218,
13532,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628124,,BAO_0000218,
13533,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628125,,BAO_0000218,
13534,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628126,,BAO_0000218,
13535,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628127,,BAO_0000218,
13536,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628128,,BAO_0000218,
13537,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628129,,BAO_0000218,
13538,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628130,,BAO_0000218,
13539,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628131,,BAO_0000218,
13540,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628132,,BAO_0000218,
13541,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628133,,BAO_0000218,
13542,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628134,,BAO_0000218,
13543,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628135,,BAO_0000218,
13544,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628136,,BAO_0000218,
13545,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628137,,BAO_0000218,
13546,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628138,,BAO_0000218,
13547,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628139,,BAO_0000218,
13548,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628140,,BAO_0000218,
13549,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628141,,BAO_0000218,
13550,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628142,,BAO_0000218,
13551,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628143,,BAO_0000218,
13552,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628144,,BAO_0000218,
13553,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628145,,BAO_0000218,
13554,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL628146,,BAO_0000218,
13555,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL625355,,BAO_0000218,
13556,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL625356,,BAO_0000218,
13557,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL625357,,BAO_0000218,
13558,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL625527,,BAO_0000218,
13559,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL875473,,BAO_0000218,
13560,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL625528,,BAO_0000218,
13561,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626304,,BAO_0000218,
13562,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL624138,,BAO_0000218,
13563,,,P,,,U,0,Autocuration,1,,CHEMBL624139,,BAO_0000100,
13564,,,P,,,U,0,Autocuration,1,,CHEMBL624140,,BAO_0000100,
13565,,,P,,,U,0,Autocuration,1,,CHEMBL624141,,BAO_0000100,
13566,,,P,,,U,0,Autocuration,1,,CHEMBL624142,,BAO_0000100,
13567,,,P,,,U,0,Autocuration,1,,CHEMBL624143,,BAO_0000100,
13568,,,P,,,U,0,Autocuration,1,,CHEMBL624144,,BAO_0000100,
13569,,,P,,,U,0,Autocuration,1,,CHEMBL624145,,BAO_0000100,
13570,,,P,,,U,0,Autocuration,1,,CHEMBL624146,,BAO_0000100,
13571,,,P,,,U,0,Autocuration,1,,CHEMBL624147,,BAO_0000100,
13572,,,P,,,U,0,Autocuration,1,,CHEMBL883123,,BAO_0000100,
13573,,,A,,,U,0,Autocuration,1,,CHEMBL624148,,BAO_0000019,
13574,,,A,,,U,0,Autocuration,1,,CHEMBL874416,,BAO_0000019,
13575,,,P,,,U,0,Autocuration,1,,CHEMBL624149,,BAO_0000100,
13576,,,P,,,U,0,Autocuration,1,,CHEMBL624150,,BAO_0000100,
13577,,,P,,,U,0,Autocuration,1,,CHEMBL624151,,BAO_0000100,
13578,,,P,,,U,0,Autocuration,1,,CHEMBL624152,,BAO_0000100,
13579,,,P,,,U,0,Autocuration,1,,CHEMBL622139,,BAO_0000100,
13580,,,P,,,U,0,Autocuration,1,,CHEMBL622140,,BAO_0000100,
13581,,,P,,,U,0,Autocuration,1,,CHEMBL622141,,BAO_0000100,
13582,,,P,,,U,0,Autocuration,1,,CHEMBL622142,,BAO_0000100,
13583,,,P,,,U,0,Autocuration,1,,CHEMBL622143,,BAO_0000100,
13584,,,P,,,U,0,Autocuration,1,,CHEMBL622144,,BAO_0000100,
13585,,,A,,,U,0,Autocuration,1,,CHEMBL877473,,BAO_0000019,
13586,,,P,,,U,0,Autocuration,1,,CHEMBL622145,,BAO_0000100,
13587,,,A,,,U,0,Autocuration,1,,CHEMBL622146,,BAO_0000019,
13588,,,P,,,U,0,Autocuration,1,,CHEMBL622147,,BAO_0000100,
13589,,,A,,,U,0,Autocuration,1,,CHEMBL622148,,BAO_0000019,
13590,,,A,,,U,0,Autocuration,1,,CHEMBL883124,,BAO_0000019,
13591,,,P,,,U,0,Autocuration,1,,CHEMBL622149,,BAO_0000100,
13592,,,A,,,U,0,Autocuration,1,,CHEMBL622150,,BAO_0000019,
13593,,,P,,,U,0,Autocuration,1,,CHEMBL622151,,BAO_0000100,
13594,,,P,,,U,0,Autocuration,1,,CHEMBL622152,,BAO_0000100,
13595,,,A,,,U,0,Autocuration,1,,CHEMBL622153,,BAO_0000019,
13596,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL877474,,BAO_0000218,
13597,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL622154,,BAO_0000218,
13598,,In vivo,A,1969.0,,U,0,Autocuration,1,,CHEMBL622155,,BAO_0000218,
13599,,In vivo,A,1969.0,,U,0,Autocuration,1,,CHEMBL622156,,BAO_0000218,
13600,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL622157,,BAO_0000218,
13601,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL622158,,BAO_0000218,
13602,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622807,,BAO_0000218,
13603,,In vivo,A,,9544.0,N,1,Intermediate,1,,CHEMBL622808,,BAO_0000218,
13604,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL622809,,BAO_0000218,
13605,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL622810,,BAO_0000218,
13606,,In vivo,A,,10026.0,N,1,Intermediate,1,,CHEMBL876653,,BAO_0000218,
13607,,In vivo,A,,10026.0,N,1,Intermediate,1,,CHEMBL622811,,BAO_0000218,
13608,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622986,,BAO_0000218,
13609,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL622987,,BAO_0000218,
13610,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL622988,,BAO_0000218,
13611,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL622989,,BAO_0000218,
