assay_id,assay_tax_id,assay_test_type,relationship_type,assay_category,doc_id,assay_strain,tid,assay_type,assay_organism,assay_cell_type,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id
13781,10116.0,,N,,11836,,50597,A,Rattus norvegicus,,,CHEMBL623204,,BAO_0000218,2385.0,
13782,10116.0,,N,,11836,,50597,A,Rattus norvegicus,,,CHEMBL623205,,BAO_0000218,2385.0,
13783,10116.0,,N,,11836,,50597,A,Rattus norvegicus,,,CHEMBL623206,,BAO_0000218,2385.0,
13784,10116.0,,N,,11836,,50597,A,Rattus norvegicus,,,CHEMBL623207,,BAO_0000218,2385.0,
13785,10116.0,,N,,11836,,50597,A,Rattus norvegicus,,,CHEMBL623208,,BAO_0000218,2385.0,
13786,10116.0,,N,,11836,,50597,A,Rattus norvegicus,,,CHEMBL623209,,BAO_0000218,2385.0,
13787,10116.0,,N,,11836,,50597,A,Rattus norvegicus,,,CHEMBL623210,,BAO_0000218,2385.0,
13788,10116.0,,N,,11836,,50597,A,Rattus norvegicus,,,CHEMBL623211,,BAO_0000218,,
13789,10116.0,,N,,11836,,50597,A,Rattus norvegicus,,,CHEMBL623212,,BAO_0000218,995.0,
13790,,,U,,12640,,22224,A,,,,CHEMBL623213,,BAO_0000019,,
13791,,,U,,14218,,22224,A,,,,CHEMBL623214,,BAO_0000019,,
13792,,,U,,11296,,22224,A,,,,CHEMBL623215,,BAO_0000019,,
13793,,,U,,10929,,22224,A,,,,CHEMBL623216,,BAO_0000019,,
13794,9913.0,,N,,13841,,50591,A,Bos taurus,,,CHEMBL623217,,BAO_0000218,,
13795,,,U,,10431,,22224,A,,,,CHEMBL623218,,BAO_0000019,,
13796,,,U,,10431,,22224,A,,,,CHEMBL623913,,BAO_0000019,,
13797,,,U,,10431,,22224,A,,,,CHEMBL623914,,BAO_0000019,,
13798,,,U,,8826,,22229,P,,,,CHEMBL623915,,BAO_0000100,,
13799,,,U,,8826,,22229,P,,,,CHEMBL624080,,BAO_0000100,,
13800,,,U,,9884,,22224,A,,,,CHEMBL624081,,BAO_0000019,,
13801,9606.0,,N,,9827,,50587,A,Homo sapiens,,,CHEMBL624082,,BAO_0000218,,
13802,9606.0,,N,,10009,,50587,A,Homo sapiens,,,CHEMBL625054,,BAO_0000218,,
13803,,,U,,10009,,22224,A,,,,CHEMBL877485,,BAO_0000019,,
13804,10090.0,,N,,10009,,50594,A,Mus musculus,,,CHEMBL625055,,BAO_0000218,,
13805,10090.0,,N,,10009,,50594,A,Mus musculus,,,CHEMBL625056,,BAO_0000218,,
13806,9606.0,,N,,10009,,50587,A,Homo sapiens,,,CHEMBL625057,,BAO_0000218,,
13807,,,U,,10009,,22224,A,,,,CHEMBL625058,,BAO_0000019,,
13808,10090.0,,N,,10009,,50594,A,Mus musculus,,,CHEMBL625059,,BAO_0000218,,
13809,10090.0,,N,,10009,,50594,A,Mus musculus,,,CHEMBL629536,,BAO_0000218,,
13810,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL629537,,BAO_0000218,,
13811,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL629538,,BAO_0000218,,
13812,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL629539,,BAO_0000218,,
13813,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL874445,,BAO_0000218,,
13814,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL629540,,BAO_0000218,,
13815,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL629541,,BAO_0000218,,
13816,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL629542,,BAO_0000218,,
13817,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL630243,,BAO_0000218,,
13818,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL630244,,BAO_0000218,,
13819,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL630245,,BAO_0000218,,
13820,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL630246,,BAO_0000218,,
13821,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL630247,,BAO_0000218,,
13822,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL630248,,BAO_0000218,,
13823,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630249,,BAO_0000218,178.0,
13824,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630250,,BAO_0000218,178.0,
13825,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630251,,BAO_0000218,178.0,
13826,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630252,,BAO_0000218,178.0,
13827,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630408,,BAO_0000218,178.0,
13828,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630409,,BAO_0000218,2037.0,
13829,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL874446,,BAO_0000218,2037.0,
13830,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630410,,BAO_0000218,2037.0,
13831,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630411,,BAO_0000218,2037.0,
13832,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630412,,BAO_0000218,2037.0,
13833,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630413,,BAO_0000218,2037.0,
13834,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630414,,BAO_0000218,2037.0,
13835,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630415,,BAO_0000218,2037.0,
13836,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630416,,BAO_0000218,,
13837,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630417,,BAO_0000218,,
13838,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630418,,BAO_0000218,,
13839,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630419,,BAO_0000218,,
13840,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630420,,BAO_0000218,,
13841,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630421,,BAO_0000218,,
13842,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630422,,BAO_0000218,,
13843,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630423,,BAO_0000218,,
13844,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630424,,BAO_0000218,948.0,
13845,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630425,,BAO_0000218,948.0,
13846,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL629462,,BAO_0000218,948.0,
13847,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630426,,BAO_0000218,948.0,
13848,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630427,,BAO_0000218,948.0,
13849,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL625877,,BAO_0000218,948.0,
13850,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL625878,,BAO_0000218,948.0,
13851,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL625879,,BAO_0000218,10000000.0,
13852,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL625880,,BAO_0000218,10000000.0,
13853,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL625881,,BAO_0000218,10000000.0,
13854,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL625882,,BAO_0000218,10000000.0,
13855,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL625883,,BAO_0000218,10000000.0,
13856,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL625884,,BAO_0000218,2113.0,
13857,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL625885,,BAO_0000218,2113.0,
13858,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628649,,BAO_0000218,2113.0,
13859,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628650,,BAO_0000218,2113.0,
13860,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628651,,BAO_0000218,2113.0,
13861,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628652,,BAO_0000218,2113.0,
13862,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628653,,BAO_0000218,2113.0,
13863,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628654,,BAO_0000218,2107.0,
13864,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628655,,BAO_0000218,2107.0,
13865,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL625238,,BAO_0000218,2107.0,
13866,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL625239,,BAO_0000218,2107.0,
13867,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL625240,,BAO_0000218,2107.0,
13868,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL625241,,BAO_0000218,2107.0,
13869,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL625242,,BAO_0000218,2107.0,
13870,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL874587,,BAO_0000218,2048.0,
13871,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL625405,,BAO_0000218,2048.0,
13872,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL625406,,BAO_0000218,2048.0,
13873,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL625407,,BAO_0000218,2048.0,
13874,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL625408,,BAO_0000218,2048.0,
13875,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL625409,,BAO_0000218,2048.0,
13876,10116.0,,N,,12361,,50597,A,Rattus norvegicus,,,CHEMBL625410,,BAO_0000218,1515.0,
13877,10116.0,,N,,12361,,50597,A,Rattus norvegicus,,,CHEMBL625411,,BAO_0000218,1515.0,
13878,10116.0,,N,,12361,,50597,A,Rattus norvegicus,,,CHEMBL625412,,BAO_0000218,1515.0,
13879,10116.0,,N,,12361,,50597,A,Rattus norvegicus,,,CHEMBL625413,,BAO_0000218,1515.0,
13880,10116.0,,N,,12361,,50597,A,Rattus norvegicus,,,CHEMBL625414,,BAO_0000218,1515.0,
13881,10116.0,,N,,12361,,50597,A,Rattus norvegicus,,,CHEMBL625415,,BAO_0000218,1515.0,
13882,10116.0,,N,,12361,,50597,A,Rattus norvegicus,,,CHEMBL625416,,BAO_0000218,1515.0,
13883,10116.0,,N,,12712,,50597,A,Rattus norvegicus,,,CHEMBL625417,,BAO_0000218,1088.0,
13884,10116.0,,N,,7415,,50597,A,Rattus norvegicus,,,CHEMBL625418,,BAO_0000218,1988.0,
13885,10116.0,,N,,7415,,50597,A,Rattus norvegicus,,,CHEMBL625419,,BAO_0000218,1088.0,
13886,10116.0,,N,,7415,,50597,A,Rattus norvegicus,,,CHEMBL625420,,BAO_0000218,,
13887,10116.0,,N,,7415,,50597,A,Rattus norvegicus,,,CHEMBL626996,,BAO_0000218,,
13888,10116.0,,N,,7415,,50597,A,Rattus norvegicus,,,CHEMBL626997,,BAO_0000218,1988.0,
13889,10116.0,,N,,7415,,50597,A,Rattus norvegicus,,,CHEMBL626998,,BAO_0000218,1088.0,
13890,10116.0,,N,,7415,,50597,A,Rattus norvegicus,,,CHEMBL626999,,BAO_0000218,,
13891,10090.0,,N,,8050,,50594,A,Mus musculus,,,CHEMBL627000,,BAO_0000218,,
13892,10090.0,,N,,8050,,50594,A,Mus musculus,,,CHEMBL627001,,BAO_0000218,,
13893,10090.0,,N,,8050,,50594,A,Mus musculus,,,CHEMBL627002,,BAO_0000218,,
13894,10090.0,,N,,8050,,50594,A,Mus musculus,,,CHEMBL627003,,BAO_0000218,,
13895,10090.0,,N,,8050,,50594,A,Mus musculus,,,CHEMBL627004,,BAO_0000218,1088.0,
13896,10090.0,,N,,8050,,50594,A,Mus musculus,,,CHEMBL627005,,BAO_0000218,1088.0,
13897,10090.0,,N,,8050,,50594,A,Mus musculus,,,CHEMBL874594,,BAO_0000218,1088.0,
13898,10090.0,,N,,8050,,50594,A,Mus musculus,,,CHEMBL627006,,BAO_0000218,1088.0,
13899,10090.0,,N,,8050,,50594,A,Mus musculus,,,CHEMBL627007,,BAO_0000218,1088.0,
13900,10090.0,,N,,8050,,50594,A,Mus musculus,,,CHEMBL627884,,BAO_0000218,1088.0,
13901,10090.0,,N,,8050,,50594,A,Mus musculus,,,CHEMBL627885,,BAO_0000218,1088.0,
13902,10090.0,,N,,8050,,50594,A,Mus musculus,,,CHEMBL627886,,BAO_0000218,1088.0,
13903,10090.0,,N,,8050,,50594,A,Mus musculus,,,CHEMBL627887,,BAO_0000218,1088.0,
13904,10090.0,,N,,8050,,50594,A,Mus musculus,,,CHEMBL627888,,BAO_0000218,1088.0,
13905,10090.0,,N,,8050,,50594,A,Mus musculus,,,CHEMBL628057,,BAO_0000218,1088.0,
13906,10090.0,,N,,8050,,50594,A,Mus musculus,,,CHEMBL627405,,BAO_0000218,1088.0,
13907,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL627406,,BAO_0000218,1088.0,
13908,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL627407,,BAO_0000218,1088.0,
13909,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL627408,,BAO_0000218,1088.0,
13910,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL627409,,BAO_0000218,1088.0,
13911,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL875486,,BAO_0000218,1088.0,
13912,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL627410,,BAO_0000218,1088.0,
13913,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL627411,,BAO_0000218,1088.0,
13914,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL627412,,BAO_0000218,1088.0,
13915,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL627413,,BAO_0000218,1088.0,
13916,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL627414,,BAO_0000218,1088.0,
13917,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL627415,,BAO_0000218,1088.0,
13918,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL627416,,BAO_0000218,1088.0,
13919,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL627417,,BAO_0000218,1088.0,
13920,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL627418,,BAO_0000218,1088.0,
13921,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL627419,,BAO_0000218,1088.0,
13922,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL627320,,BAO_0000218,1088.0,
13923,9615.0,,N,,12582,,50588,A,Canis lupus familiaris,,,CHEMBL627321,,BAO_0000218,1088.0,
13924,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL627322,,BAO_0000218,2113.0,
13925,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL627323,,BAO_0000218,2113.0,
13926,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL627491,,BAO_0000218,2113.0,
13927,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL627492,,BAO_0000218,2113.0,
13928,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL627493,,BAO_0000218,2113.0,
13929,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL627494,,BAO_0000218,2107.0,
13930,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL627495,,BAO_0000218,2107.0,
13931,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL627496,,BAO_0000218,2107.0,
13932,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL627497,,BAO_0000218,2107.0,
13933,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL627498,,BAO_0000218,2107.0,
13934,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL627499,,BAO_0000218,2048.0,
13935,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL627500,,BAO_0000218,2048.0,
13936,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL627501,,BAO_0000218,2048.0,
13937,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL625616,,BAO_0000218,2048.0,
13938,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL625617,,BAO_0000218,2048.0,
13939,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL625618,,BAO_0000218,2385.0,
13940,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL625619,,BAO_0000218,2385.0,
13941,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL625620,,BAO_0000218,2385.0,
13942,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL625621,,BAO_0000218,2385.0,
13943,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL625622,,BAO_0000218,2385.0,
13944,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL625788,,BAO_0000218,2106.0,
13945,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL625789,,BAO_0000218,2106.0,
13946,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL625790,,BAO_0000218,2106.0,
13947,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL625791,,BAO_0000218,2106.0,
13948,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL622334,,BAO_0000218,2106.0,
13949,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL622335,,BAO_0000218,2046.0,
13950,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL622336,,BAO_0000218,2046.0,
13951,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL622337,,BAO_0000218,2046.0,
13952,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL622338,,BAO_0000218,2046.0,
13953,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL622339,,BAO_0000218,2046.0,
13954,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL624153,,BAO_0000218,,
13955,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL628430,,BAO_0000218,,
13956,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL628431,,BAO_0000218,,
13957,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL628432,,BAO_0000218,,
13958,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL628433,,BAO_0000218,,
13959,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL628434,,BAO_0000218,2106.0,
13960,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL626789,,BAO_0000218,2106.0,
13961,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL626790,,BAO_0000218,2106.0,
13962,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL626791,,BAO_0000218,2106.0,
13963,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL626792,,BAO_0000218,2106.0,
13964,10116.0,In vivo,N,,12017,,50597,A,Rattus norvegicus,,,CHEMBL626793,,BAO_0000218,2106.0,
13965,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL627436,,BAO_0000218,,
13966,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL627437,,BAO_0000218,,
13967,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL627438,,BAO_0000218,,
13968,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL627439,,BAO_0000218,,
13969,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL627440,,BAO_0000218,,
13970,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL627602,,BAO_0000218,,
13971,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL627603,,BAO_0000218,,
13972,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL627604,,BAO_0000218,,
13973,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL627605,,BAO_0000218,,
13974,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL627606,,BAO_0000218,,
13975,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL627607,,BAO_0000218,,
13976,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL627608,,BAO_0000218,,
13977,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL627609,,BAO_0000218,,
13978,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL627610,,BAO_0000218,,
13979,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL627611,,BAO_0000218,,
13980,10116.0,,N,,11510,,50597,A,Rattus norvegicus,,,CHEMBL627612,,BAO_0000218,,
13981,,,U,,8362,,22229,P,,,,CHEMBL627613,,BAO_0000100,,
13982,,,U,,8257,,22224,P,,,,CHEMBL627614,,BAO_0000100,,
13983,,,U,,8257,,22224,P,,,,CHEMBL627615,,BAO_0000100,,
13984,,,U,,9468,,22224,P,,,,CHEMBL627616,,BAO_0000100,,
13985,,,U,,9468,,22224,P,,,,CHEMBL627617,,BAO_0000100,,
13986,,,U,,10568,,22224,A,,,,CHEMBL627618,,BAO_0000019,,
13987,,,U,,10568,,22224,A,,,,CHEMBL627619,,BAO_0000019,,
13988,,,U,,15359,,22224,A,,,,CHEMBL627620,,BAO_0000019,,
13989,,,U,,15359,,22224,A,,,,CHEMBL627621,,BAO_0000019,,
13990,,,U,,15359,,22224,A,,,,CHEMBL627622,,BAO_0000019,,
13991,,,U,,10431,,22224,A,,,,CHEMBL627623,,BAO_0000019,,
13992,,,U,,10431,,22224,A,,,,CHEMBL627624,,BAO_0000019,,
13993,,,U,,10431,,22224,A,,,,CHEMBL627625,,BAO_0000019,,
13994,,,U,,15704,,22224,A,,,,CHEMBL628523,,BAO_0000019,,
13995,,,U,,15287,,22224,A,,,,CHEMBL628524,,BAO_0000019,,
13996,,,U,,7516,,22224,A,,,,CHEMBL628525,,BAO_0000019,,
13997,,,U,,12973,,22224,A,,,,CHEMBL625732,,BAO_0000019,,
13998,,,U,,12973,,22224,A,,,,CHEMBL625733,,BAO_0000019,,
13999,,,U,,12973,,22224,F,,,,CHEMBL625734,,BAO_0000019,,
14000,,,U,,12973,,22224,A,,,,CHEMBL625913,,BAO_0000019,,
14001,,,U,,8696,,22224,A,,,,CHEMBL625914,,BAO_0000019,,
14002,,,U,,15052,,22224,A,,,,CHEMBL625915,,BAO_0000019,,
14003,,,U,,15052,,22224,A,,,,CHEMBL625916,,BAO_0000019,,
14004,,,U,,10503,,22224,A,,,,CHEMBL625917,,BAO_0000019,,
14005,,,U,,8354,,22224,A,,,,CHEMBL625918,,BAO_0000019,,
14006,,,U,,8354,,22224,A,,,,CHEMBL625919,,BAO_0000019,,
14007,,,U,,8354,,22224,A,,,,CHEMBL625920,,BAO_0000019,,
14008,,,U,,8354,,22224,A,,,,CHEMBL874453,,BAO_0000019,,
14009,,,U,,8354,,22224,A,,,,CHEMBL625921,,BAO_0000019,,
14010,,,U,,10503,,22224,A,,,,CHEMBL625922,,BAO_0000019,,
14011,,,U,,8354,,22224,A,,,,CHEMBL625923,,BAO_0000019,,
14012,,,U,,8354,,22224,A,,,,CHEMBL625924,,BAO_0000019,,
14013,,,U,,8354,,22224,A,,,,CHEMBL625925,,BAO_0000019,,
14014,,,U,,8354,,22224,A,,,,CHEMBL625926,,BAO_0000019,,
14015,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL627704,,BAO_0000218,2048.0,
14016,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL627705,,BAO_0000218,,
14017,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL627706,,BAO_0000218,,
14018,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL627707,,BAO_0000218,,
14019,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL627708,,BAO_0000218,,
14020,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628361,,BAO_0000218,,
14021,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628362,,BAO_0000218,,
14022,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628363,,BAO_0000218,2435.0,
14023,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628364,,BAO_0000218,2435.0,
14024,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628365,,BAO_0000218,2435.0,
14025,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL874454,,BAO_0000218,2435.0,
14026,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628531,,BAO_0000218,2435.0,
14027,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628532,,BAO_0000218,2435.0,
14028,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628533,,BAO_0000218,2435.0,
14029,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628534,,BAO_0000218,2435.0,
14030,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628535,,BAO_0000218,2046.0,
14031,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628536,,BAO_0000218,2046.0,
14032,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628537,,BAO_0000218,2046.0,
14033,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628538,,BAO_0000218,2046.0,
14034,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL628539,,BAO_0000218,2046.0,
14035,10116.0,In vivo,N,,13100,,50597,A,Rattus norvegicus,,,CHEMBL630297,,BAO_0000218,2046.0,
