ammontare,cliente_id,pagamento_id,personale_id,noleggio_id,data_pagamento
0.99,463,12508,1,5448,2005-07-09 22:11:14
4.99,338,9146,2,11064,2005-08-02 06:55:17
4.99,239,6442,1,621,2005-05-28 15:58:12
0.99,195,5269,2,8479,2005-07-29 08:42:04
6.99,212,5760,1,5115,2005-07-09 07:07:18
4.99,169,4584,1,2023,2005-06-17 12:52:58
0.99,57,1584,1,9703,2005-07-31 07:34:52
0.99,31,875,1,12377,2005-08-18 08:26:05
9.99,285,7713,1,5683,2005-07-10 08:52:13
2.99,158,4299,1,5672,2005-07-10 08:19:38
3.99,563,15079,1,4565,2005-07-08 05:12:28
4.99,435,11728,2,8891,2005-07-30 00:46:55
0.99,270,7321,1,11810,2005-08-17 11:56:48
2.99,597,15991,2,5732,2005-07-10 11:36:32
1.99,258,6969,2,10293,2005-08-01 03:44:26
10.99,460,12428,2,10754,2005-08-01 20:12:33
4.99,161,4385,2,6873,2005-07-12 20:20:50
5.99,414,11205,2,10107,2005-07-31 21:01:46
4.99,507,13684,2,14625,2005-08-21 18:34:21
3.99,168,4578,1,15033,2005-08-22 09:25:24
3.99,324,8754,2,563,2005-05-28 09:10:49
6.99,546,14661,1,482,2005-05-27 22:53:02
5.99,11,285,2,5835,2005-07-10 16:44:58
0.99,324,8773,2,13356,2005-08-19 21:02:21
4.99,584,15647,1,7372,2005-07-27 15:18:42
3.99,400,10806,1,95,2005-05-25 16:12:52
0.99,424,11456,2,4559,2005-07-08 04:56:49
7.99,284,7689,2,4931,2005-07-08 22:16:18
4.99,266,7195,1,11321,2005-08-02 16:15:07
5.99,366,9887,1,4569,2005-07-08 05:30:51
1.99,293,7942,2,11131,2005-08-02 09:10:04
0.99,92,2528,1,13495,2005-08-20 01:40:25
0.99,36,985,1,716,2005-05-29 04:35:29
0.99,536,14452,1,15979,2005-08-23 20:08:26
2.99,567,15204,1,12119,2005-08-17 23:16:44
2.99,166,4494,1,3642,2005-07-06 07:18:20
6.99,56,1552,2,10356,2005-08-01 05:49:17
3.99,220,5966,1,11153,2005-08-02 09:54:19
1.99,357,9641,1,1788,2005-06-16 19:47:18
8.99,538,14485,2,5135,2005-07-09 07:53:22
4.99,381,10340,2,15299,2005-08-22 19:42:57
2.99,423,11441,2,9026,2005-07-30 05:55:31
1.99,504,13590,2,7875,2005-07-28 10:23:48
2.99,256,6906,2,9424,2005-07-30 21:10:56
0.99,178,4841,2,8069,2005-07-28 17:23:46
7.99,532,14317,2,6345,2005-07-11 20:05:18
4.99,155,4220,2,6087,2005-07-11 05:29:22
3.99,382,10349,2,3480,2005-07-05 23:11:43
0.99,592,15847,1,2627,2005-06-19 08:32:00
0.99,544,14621,1,2373,2005-06-18 14:37:57
8.99,462,12495,2,13041,2005-08-19 09:05:38
0.99,536,14428,1,237,2005-05-26 12:15:13
0.99,116,3122,2,1332,2005-06-15 11:36:01
6.99,109,2955,2,12137,2005-08-17 23:52:26
0.99,519,13978,2,9645,2005-07-31 05:42:49
4.99,510,13750,1,8926,2005-07-30 02:10:31
4.99,95,2582,2,4000,2005-07-06 23:58:37
3.99,186,5071,2,15295,2005-08-22 19:36:21
6.99,563,15091,2,8632,2005-07-29 14:11:25
4.99,523,14082,1,4605,2005-07-08 07:00:14
7.99,549,14739,2,9445,2005-07-30 21:50:42
4.99,209,5659,2,1201,2005-06-15 02:06:28
4.99,314,8531,2,14145,2005-08-21 02:11:38
4.99,480,12969,2,9332,2005-07-30 17:53:39
0.99,474,12835,1,14728,2005-08-21 22:15:36
2.99,42,1171,2,10845,2005-08-01 23:47:03
8.99,486,13114,1,909,2005-05-30 10:43:38
0.99,81,2206,2,10456,2005-08-01 09:17:21
8.99,346,9347,2,6881,2005-07-12 20:46:35
2.99,329,8888,2,4674,2005-07-08 10:19:28
6.99,453,12235,2,9289,2005-07-30 15:57:04
4.99,151,4123,1,9890,2005-07-31 14:04:44
0.99,240,6484,2,6470,2005-07-12 01:29:41
3.99,230,6188,2,1468,2005-06-15 20:48:22
4.99,195,5268,2,8280,2005-07-29 01:45:51
3.99,359,9686,1,528,2005-05-28 04:30:05
7.99,199,5393,1,499,2005-05-28 01:05:07
4.99,198,5367,1,6819,2005-07-12 18:21:01
6.99,376,10185,1,6524,2005-07-12 04:14:35
2.99,144,3879,1,323,2005-05-27 00:49:27
2.99,432,11660,2,9984,2005-07-31 17:12:23
4.99,31,868,2,6580,2005-07-12 06:26:10
2.99,158,4321,1,15763,2005-08-23 13:02:59
2.99,261,7048,1,1760,2005-06-16 17:48:37
5.99,488,13184,2,14948,2005-08-22 06:10:53
7.99,221,6001,1,14419,2005-08-21 11:15:46
4.99,354,9562,1,5354,2005-07-09 18:04:33
4.99,131,3532,2,1768,2005-06-16 18:02:06
0.99,405,10972,1,12792,2006-02-14 15:16:03
0.99,197,5317,1,215,2005-05-26 09:02:47
2.99,324,8770,1,11617,2005-08-17 04:00:40
2.99,326,8825,2,12829,2005-08-19 01:38:18
2.99,257,6920,2,244,2005-05-26 13:40:40
2.99,53,1477,1,14061,2005-08-20 22:32:11
6.99,429,11588,2,6886,2005-07-12 20:58:04
2.99,372,10061,1,5352,2005-07-09 17:54:58
2.99,271,7335,1,6024,2005-07-11 02:16:47
2.99,202,5481,1,8779,2005-07-29 20:15:00
4.99,271,7345,2,14355,2005-08-21 09:08:29
5.99,236,6348,2,1308,2005-06-15 10:07:48
6.99,209,5682,2,10811,2005-08-01 22:41:15
6.99,506,13637,2,2824,2005-06-19 20:31:45
3.99,56,1545,1,4097,2005-07-07 06:10:55
6.99,181,4932,2,10362,2005-08-01 05:55:13
4.99,292,7912,2,8842,2005-07-29 23:03:40
3.99,423,11424,1,1504,2005-06-15 22:08:06
4.99,92,2531,2,14998,2005-08-22 07:53:14
2.99,508,13701,1,9706,2005-07-31 07:43:19
0.99,16,426,2,3348,2005-06-21 11:16:42
4.99,93,2540,1,6586,2005-07-12 06:56:24
2.99,366,9905,2,11337,2005-08-02 16:59:09
6.99,255,6872,1,1420,2005-06-15 17:56:14
2.99,329,8875,1,1183,2005-06-15 00:49:19
2.99,362,9800,2,14129,2005-08-21 01:42:15
4.99,50,1361,2,1136,2005-05-31 19:19:36
3.99,516,13896,2,5780,2005-07-10 13:46:23
2.99,404,10930,1,10651,2005-08-01 16:20:22
1.99,295,7985,1,2638,2005-06-19 09:23:30
2.99,566,15188,1,14297,2005-08-21 07:13:46
4.99,392,10621,2,2890,2005-06-20 02:00:45
1.99,183,4982,1,5069,2005-07-09 04:56:30
6.99,349,9457,2,14200,2005-08-21 03:51:27
1.99,355,9603,2,13821,2005-08-20 13:33:47
5.99,113,3052,1,11872,2005-08-17 14:11:45
7.99,493,13276,1,543,2005-05-28 06:43:34
0.99,28,758,2,4704,2005-07-08 11:45:35
5.99,598,16014,2,5688,2005-07-10 09:16:08
0.99,166,4492,1,3085,2005-06-20 15:42:33
4.99,246,6658,1,1051,2005-05-31 07:02:09
3.99,404,10926,1,8455,2005-07-29 07:53:06
0.99,264,7140,2,9515,2005-07-31 00:35:05
4.99,444,11996,1,15249,2005-08-22 17:58:27
4.99,242,6536,2,881,2005-05-30 06:15:36
10.99,33,908,1,1301,2005-06-15 09:46:33
3.99,70,1909,1,15616,2005-08-23 07:06:38
10.99,221,5979,1,2660,2005-06-19 10:50:02
0.99,384,10398,2,2020,2005-06-17 12:39:50
2.99,531,14291,2,7204,2005-07-27 09:02:31
4.99,280,7605,1,13321,2005-08-19 19:40:37
2.99,434,11711,2,12146,2005-08-18 00:10:04
4.99,559,14968,1,4120,2005-07-07 07:07:03
4.99,32,878,2,483,2005-05-27 23:00:25
0.99,411,11127,2,2712,2005-06-19 14:20:13
9.99,207,5627,2,13912,2005-08-20 16:32:10
2.99,134,3634,2,14265,2005-08-21 06:20:14
2.99,189,5132,1,3346,2005-06-21 11:06:53
4.99,223,6029,1,4874,2005-07-08 19:23:38
4.99,292,7910,1,7766,2005-07-28 06:41:57
4.99,197,5339,2,9585,2005-07-31 03:05:55
2.99,474,12818,1,4481,2005-07-08 00:58:15
4.99,399,10802,1,13253,2005-08-19 16:53:56
4.99,412,11167,2,15732,2005-08-23 11:35:12
4.99,153,4171,2,11368,2005-08-02 18:03:05
2.99,593,15880,2,4075,2005-07-07 04:51:44
7.99,260,7019,1,2823,2005-06-19 20:30:21
0.99,472,12769,1,10627,2005-08-01 15:33:03
4.99,144,3883,1,2756,2005-06-19 16:57:42
2.99,215,5848,2,12285,2005-08-18 04:56:43
8.99,106,2866,1,10444,2005-08-01 09:01:40
4.99,497,13395,2,9850,2005-07-31 12:46:52
2.99,104,2816,1,11700,2005-08-17 07:12:31
8.99,222,6008,1,1368,2005-06-15 14:27:47
2.99,388,10508,2,6321,2005-07-11 18:51:02
5.99,276,7488,2,12178,2005-08-18 01:17:32
8.99,575,15403,2,5875,2005-07-10 19:06:47
4.99,176,4798,2,15311,2005-08-22 19:56:52
1.99,37,1014,2,1812,2005-06-16 21:08:46
5.99,346,9366,2,15825,2005-08-23 15:10:42
4.99,18,470,1,692,2005-05-29 01:32:10
4.99,54,1498,2,8992,2005-07-30 04:44:18
4.99,382,10348,2,3125,2005-06-20 18:31:58
9.99,125,3370,1,9129,2005-07-30 09:51:21
7.99,328,8868,2,13681,2005-08-20 08:47:37
6.99,251,6771,2,6413,2005-07-11 23:26:11
4.99,167,4518,1,927,2005-05-30 12:16:40
2.99,347,9378,1,5819,2005-07-10 15:56:20
4.99,236,6357,2,4749,2005-07-08 14:05:58
7.99,77,2107,2,11767,2005-08-17 10:00:40
8.99,547,14687,2,443,2005-05-27 18:35:20
3.99,327,8828,2,1577,2005-06-16 04:03:28
2.99,391,10610,2,10406,2005-08-01 07:37:05
0.99,467,12607,1,14451,2005-08-21 12:21:44
4.99,437,11781,2,5085,2005-07-09 05:36:49
5.99,545,14644,1,4597,2005-07-08 06:43:42
2.99,26,703,2,6243,2005-07-11 14:53:25
4.99,474,12831,1,12236,2005-08-18 03:19:29
2.99,400,10831,1,14775,2005-08-21 23:53:07
3.99,211,5728,2,5699,2005-07-10 09:48:04
2.99,204,5539,2,10042,2005-07-31 19:01:25
6.99,594,15906,1,2276,2005-06-18 06:33:48
2.99,107,2895,2,9351,2005-07-30 18:28:30
6.99,305,8293,1,15612,2005-08-23 06:59:07
0.99,64,1758,2,10185,2005-08-01 00:12:11
3.99,76,2081,2,13697,2005-08-20 09:21:08
5.99,223,6025,2,1839,2005-06-16 23:22:22
9.99,403,10900,2,11391,2005-08-02 18:40:12
3.99,104,2802,2,1287,2005-06-15 08:41:38
4.99,596,15973,2,11009,2005-08-02 05:06:23
3.99,247,6678,2,448,2005-05-27 19:03:08
6.99,150,4089,1,4271,2005-07-07 14:38:52
2.99,300,8143,2,5562,2005-07-10 03:17:42
2.99,29,789,1,3324,2005-06-21 08:49:16
2.99,388,10509,1,6452,2005-07-12 00:57:31
1.99,340,9207,2,12908,2005-08-19 04:19:05
2.99,29,809,2,13173,2005-08-19 13:50:36
4.99,431,11624,2,2281,2005-06-18 06:47:29
4.99,3,78,2,9816,2005-07-31 11:32:58
5.99,486,13118,1,2102,2005-06-17 19:05:22
8.99,100,2694,1,3800,2005-07-06 15:01:27
9.99,170,4620,1,10102,2005-07-31 20:49:10
6.99,555,14889,2,15102,2005-08-22 11:58:58
4.99,249,6730,2,7881,2005-07-28 10:33:22
0.99,69,1881,2,10074,2005-07-31 19:57:16
7.99,259,6984,2,1723,2005-06-16 15:14:18
2.99,318,8622,1,14276,2005-08-21 06:34:05
4.99,112,3005,1,5351,2005-07-09 17:40:52
7.99,123,3332,2,15152,2005-08-22 14:25:21
4.99,176,4781,1,7017,2005-07-27 02:16:03
4.99,438,11802,1,2591,2005-06-19 05:32:22
7.99,522,14068,1,10675,2005-08-01 17:11:57
3.99,212,5763,1,8940,2005-07-30 02:57:26
4.99,129,3484,2,5350,2005-07-09 17:39:30
0.99,421,11371,1,507,2005-05-28 02:31:19
4.99,528,14211,1,2019,2005-06-17 12:38:44
0.99,63,1709,2,1818,2005-06-16 21:30:34
3.99,223,6032,2,8362,2005-07-29 05:09:11
2.99,184,5005,2,6493,2005-07-12 02:40:41
1.99,566,15183,1,11941,2005-08-17 16:56:57
4.99,473,12779,1,348,2005-05-27 04:50:56
5.99,98,2659,1,11635,2005-08-17 04:33:17
3.99,74,2011,2,12477,2005-08-18 12:25:01
4.99,470,12719,2,13585,2005-08-20 05:32:23
4.99,226,6092,1,4324,2005-07-07 17:57:56
6.99,554,14854,1,2279,2005-06-18 06:38:22
2.99,89,2423,1,6772,2005-07-12 15:55:35
1.99,21,555,2,6943,2005-07-26 23:28:13
1.99,360,9718,1,5834,2005-07-10 16:44:12
4.99,320,8667,2,8794,2005-07-29 20:59:38
2.99,263,7116,1,10775,2005-08-01 20:59:52
2.99,213,5790,2,8444,2005-07-29 07:36:13
10.99,129,3498,2,13653,2005-08-20 07:54:54
6.99,216,5859,2,1461,2005-06-15 20:32:08
2.99,190,5152,1,1347,2005-06-15 12:43:43
4.99,181,4921,2,6477,2005-07-12 01:38:42
4.99,225,6076,2,7347,2005-07-27 14:31:24
2.99,28,770,2,10116,2005-07-31 21:14:02
5.99,354,9583,1,14840,2005-08-22 01:58:42
2.99,253,6824,2,7887,2005-07-28 10:40:12
1.99,74,1995,1,2498,2005-06-18 22:56:26
0.99,407,11024,1,11677,2005-08-17 06:06:26
2.99,188,5102,2,1527,2005-06-16 00:31:40
0.99,232,6247,2,1619,2005-06-16 07:14:13
0.99,161,4391,1,10355,2005-08-01 05:47:37
6.99,257,6924,2,4462,2005-07-08 00:02:49
2.99,336,9067,1,1478,2005-06-15 21:12:13
2.99,373,10119,2,13467,2005-08-20 00:56:44
1.99,368,9971,2,13963,2005-08-20 18:20:18
3.99,151,4113,1,3017,2005-06-20 11:08:56
2.99,279,7572,2,12935,2005-08-19 05:20:25
2.99,156,4247,2,7389,2005-07-27 15:56:15
0.99,170,4607,2,2117,2005-06-17 20:24:00
2.99,449,12128,2,10409,2005-08-01 07:49:15
5.99,421,11377,2,3703,2005-07-06 10:15:26
2.99,227,6126,1,8936,2005-07-30 02:47:13
2.99,401,10842,1,8450,2005-07-29 07:44:05
4.99,522,14058,2,8181,2005-07-28 22:18:38
2.99,115,3102,2,6113,2005-07-11 07:31:08
4.99,585,15678,2,7409,2005-07-27 16:38:24
3.99,445,12022,1,15123,2005-08-22 12:48:44
1.99,543,14596,2,476,2005-05-27 22:31:36
2.99,2,55,1,12963,2005-08-19 06:26:04
1.99,196,5284,1,1053,2005-05-31 07:12:44
0.99,510,13739,2,2817,2005-06-19 20:05:22
0.99,63,1721,1,9795,2005-07-31 10:47:19
1.99,267,7226,1,8572,2005-07-29 11:51:24
2.99,525,14131,2,11406,2005-08-02 19:16:10
0.99,155,4226,1,10098,2005-07-31 20:41:17
4.99,55,1534,1,15296,2005-08-22 19:37:20
2.99,479,12947,2,9697,2005-07-31 07:23:11
0.99,224,6052,1,9181,2005-07-30 12:05:58
2.99,418,11315,1,11769,2005-08-17 10:04:49
2.99,301,8185,2,13633,2005-08-20 07:13:47
7.99,257,6948,2,13203,2005-08-19 15:00:58
2.99,309,8400,1,8917,2005-07-30 01:47:02
2.99,470,12714,2,11711,2005-08-17 07:30:55
4.99,363,9824,2,8841,2005-07-29 22:56:07
4.99,431,11631,2,7978,2005-07-28 14:16:14
4.99,340,9210,1,14457,2005-08-21 12:47:38
1.99,150,4099,1,12887,2005-08-19 03:38:54
4.99,219,5931,2,6172,2005-07-11 10:32:09
0.99,444,11995,1,13924,2005-08-20 17:05:18
2.99,177,4813,1,10661,2005-08-01 16:48:31
2.99,312,8465,2,6751,2005-07-12 14:50:34
0.99,373,10100,1,7615,2005-07-28 00:15:24
3.99,449,12122,2,4433,2005-07-07 22:45:41
2.99,180,4893,1,2798,2005-06-19 19:07:48
3.99,446,12029,2,2335,2005-06-18 10:59:36
4.99,202,5491,1,13196,2005-08-19 14:40:32
0.99,528,14217,2,6561,2005-07-12 05:24:02
0.99,28,756,1,3231,2005-06-21 02:25:00
7.99,16,423,1,1944,2005-06-17 07:50:53
6.99,365,9880,2,14463,2005-08-21 12:51:49
1.99,393,10667,2,13788,2005-08-20 12:15:41
4.99,589,15766,1,737,2005-05-29 08:11:31
2.99,371,10024,1,829,2005-05-29 22:16:42
2.99,29,798,2,8673,2005-07-29 15:50:14
3.99,491,13247,2,7019,2005-07-27 02:20:26
2.99,133,3602,2,9139,2005-07-30 10:11:52
7.99,321,8690,2,12034,2005-08-17 20:15:31
0.99,310,8420,1,4072,2005-07-07 04:48:02
6.99,268,7258,2,5888,2005-07-10 19:52:17
4.99,432,11664,1,15523,2005-08-23 03:32:36
7.99,268,7255,1,5039,2005-07-09 03:14:45
2.99,586,15696,2,5382,2005-07-09 19:12:57
4.99,387,10475,1,841,2005-05-30 00:31:17
4.99,408,11045,2,8251,2005-07-29 00:50:14
6.99,463,12510,1,6932,2005-07-26 23:08:04
4.99,284,7699,1,10535,2005-08-01 12:21:13
8.99,106,2864,2,10213,2005-08-01 01:03:18
7.99,280,7594,1,8565,2005-07-29 11:35:23
4.99,561,15040,1,10907,2005-08-02 01:51:48
0.99,139,3756,1,2659,2005-06-19 10:47:42
6.99,65,1785,1,12688,2005-08-18 19:59:54
0.99,521,14021,2,2053,2005-06-17 15:19:34
0.99,481,12987,1,4532,2005-07-08 03:30:39
0.99,120,3242,2,10161,2005-07-31 23:09:41
2.99,520,14012,2,13438,2005-08-19 23:38:02
7.99,582,15602,2,11290,2005-08-02 14:57:44
1.99,322,8705,2,3627,2005-07-06 06:19:25
6.99,365,9861,1,1578,2005-06-16 04:08:16
4.99,360,9741,1,14700,2005-08-21 20:53:40
3.99,320,8662,2,7064,2005-07-27 03:53:29
2.99,150,4106,2,14454,2005-08-21 12:35:49
3.99,556,14907,2,11804,2005-08-17 11:42:45
8.99,299,8108,1,1650,2005-06-16 09:23:20
0.99,303,8217,1,265,2005-05-26 16:07:38
6.99,105,2827,1,779,2005-05-29 14:17:17
2.99,333,8988,1,1667,2005-06-16 10:18:59
4.99,289,7814,2,1880,2005-06-17 03:08:59
2.99,366,9901,2,8928,2005-07-30 02:18:19
4.99,389,10546,2,11348,2005-08-02 17:18:38
7.99,434,11714,1,13383,2005-08-19 21:38:44
6.99,550,14774,2,14375,2005-08-21 09:46:35
4.99,5,118,1,5016,2005-07-09 01:57:57
5.99,442,11918,1,1251,2005-06-15 05:58:55
4.99,24,635,2,2116,2005-06-17 20:16:12
0.99,145,3936,1,8380,2005-07-29 05:31:29
4.99,267,7218,2,2754,2005-06-19 16:55:59
1.99,523,14087,2,7642,2005-07-28 01:16:51
4.99,548,14719,2,6490,2005-07-12 02:28:03
2.99,362,9793,1,8714,2005-07-29 17:31:40
7.99,125,3377,2,11279,2005-08-02 14:30:03
2.99,329,8880,2,2702,2005-06-19 13:35:56
2.99,150,4097,2,12335,2005-08-18 06:59:15
4.99,406,10981,2,4264,2005-07-07 14:25:28
2.99,490,13214,1,4083,2005-07-07 05:13:15
0.99,456,12316,2,5964,2005-07-10 23:47:18
0.99,393,10658,2,8448,2005-07-29 07:41:54
5.99,334,9025,2,6641,2005-07-12 10:33:14
2.99,413,11189,1,14773,2005-08-21 23:50:57
4.99,49,1344,2,6759,2005-07-12 15:14:48
6.99,449,12131,2,10688,2005-08-01 17:53:43
2.99,368,9965,2,12319,2005-08-18 06:26:45
7.99,457,12334,1,2172,2005-06-18 00:06:16
2.99,77,2103,1,10886,2005-08-02 00:52:34
4.99,593,15883,2,4781,2005-07-08 16:06:55
4.99,325,8781,2,2507,2005-06-18 23:39:22
9.99,359,9692,2,6424,2005-07-11 23:49:37
0.99,183,4975,1,1279,2005-06-15 08:13:57
0.99,178,4849,2,10562,2005-08-01 13:05:52
0.99,159,4332,2,5656,2005-07-10 07:31:07
2.99,224,6050,2,8439,2005-07-29 07:28:43
4.99,507,13665,2,2283,2005-06-18 06:56:06
8.99,466,12561,2,2446,2005-06-18 19:04:41
4.99,542,14589,1,10280,2005-08-01 03:27:15
2.99,188,5107,2,4150,2005-07-07 08:43:22
6.99,508,13708,1,15010,2005-08-22 08:30:17
4.99,576,15425,1,1366,2005-06-15 14:21:00
0.99,51,1415,1,12184,2005-08-18 01:36:00
0.99,245,6648,1,11105,2005-08-02 08:13:31
9.99,40,1116,2,12396,2005-08-18 09:11:23
5.99,113,3042,1,5774,2005-07-10 13:31:56
0.99,280,7597,1,8912,2005-07-30 01:31:25
5.99,494,13325,2,14634,2005-08-21 18:51:28
3.99,448,12106,2,13250,2005-08-19 16:47:55
0.99,551,14790,1,6041,2005-07-11 03:14:58
5.99,411,11145,1,14772,2005-08-21 23:50:39
4.99,503,13564,1,11858,2005-08-17 13:50:31
2.99,581,15567,2,4244,2005-07-07 13:41:58
5.99,166,4504,1,8052,2005-07-28 16:57:31
7.99,469,12651,2,506,2005-05-28 02:09:19
0.99,211,5730,2,6438,2005-07-12 00:23:01
2.99,589,15772,2,4986,2005-07-09 00:44:33
5.99,292,7914,1,9792,2005-07-31 10:43:41
5.99,390,10584,2,13893,2005-08-20 15:52:52
0.99,182,4948,2,161,2005-05-26 01:51:48
0.99,338,9145,1,10897,2005-08-02 01:23:42
4.99,242,6539,1,1483,2005-06-15 21:21:58
4.99,389,10544,1,10217,2005-08-01 01:07:27
2.99,326,8816,2,8739,2005-07-29 18:34:33
4.99,166,4497,1,5184,2005-07-09 10:14:34
2.99,368,9974,1,15437,2005-08-23 00:31:09
4.99,91,2477,1,4321,2005-07-07 17:52:38
0.99,19,502,1,9256,2005-07-30 14:29:29
2.99,291,7877,2,3042,2005-06-20 12:38:27
4.99,123,3333,2,15525,2005-08-23 03:43:32
8.99,589,15785,2,12933,2005-08-19 05:18:20
8.99,347,9371,1,3092,2005-06-20 16:04:42
4.99,336,9073,2,3204,2005-06-21 00:37:50
4.99,228,6158,2,13458,2005-08-20 00:35:30
0.99,438,11804,2,3368,2005-06-21 13:18:38
3.99,332,8986,1,15210,2005-08-22 16:37:36
5.98,208,5654,1,13719,2006-02-14 15:16:03
2.99,299,8125,1,9520,2005-07-31 00:50:54
4.99,476,12878,1,10346,2005-08-01 05:19:23
2.99,500,13477,1,7925,2005-07-28 12:10:02
0.99,473,12807,2,14550,2005-08-21 15:56:39
3.99,303,8242,1,15511,2005-08-23 02:55:42
4.99,444,11989,1,11728,2005-08-17 08:12:26
2.99,273,7378,1,5605,2005-07-10 05:06:45
0.99,10,258,1,2814,2005-06-19 20:01:59
0.99,481,12983,2,3293,2005-06-21 06:59:33
7.99,249,6722,2,3175,2005-06-20 22:30:23
5.99,66,1811,2,11028,2005-08-02 05:48:20
6.99,304,8246,1,1414,2005-06-15 17:26:32
4.99,531,14298,2,9107,2005-07-30 08:52:45
4.99,461,12460,1,14186,2005-08-21 03:31:07
2.99,566,15178,2,9915,2005-07-31 14:52:26
0.99,353,9549,2,15650,2005-08-23 08:29:53
0.99,552,14824,1,13693,2005-08-20 09:11:42
0.99,96,2604,1,5558,2005-07-10 03:12:08
5.99,413,11172,2,2130,2005-06-17 21:00:44
2.99,200,5436,1,10685,2005-08-01 17:49:38
3.99,436,11744,1,256,2005-05-26 15:20:58
3.99,52,1440,2,9749,2005-07-31 09:18:33
5.99,420,11368,2,11236,2005-08-02 13:17:21
2.99,263,7103,2,3773,2005-07-06 13:23:34
2.99,594,15918,1,8603,2005-07-29 13:07:07
4.99,365,9862,1,1983,2005-06-17 10:22:13
2.99,341,9215,1,1318,2005-06-15 10:34:26
4.99,193,5221,1,1325,2005-06-15 11:03:24
0.99,157,4263,2,2340,2005-06-18 11:30:56
2.99,588,15754,2,9326,2005-07-30 17:30:03
3.99,528,14225,1,12818,2005-08-19 01:04:59
0.99,167,4523,2,4493,2005-07-08 01:40:24
4.99,379,10255,1,5402,2005-07-09 20:01:58
2.99,319,8633,2,4295,2005-07-07 16:08:51
2.99,87,2359,1,674,2005-05-28 22:11:35
4.99,536,14449,2,13505,2005-08-20 02:05:57
6.99,540,14549,1,12300,2005-08-18 05:36:14
5.99,264,7149,1,13664,2005-08-20 08:18:36
6.99,431,11637,1,12273,2005-08-18 04:40:50
4.99,559,14989,2,15440,2005-08-23 00:37:21
0.99,335,9059,1,9428,2005-07-30 21:18:37
8.99,383,10367,1,766,2005-05-29 11:47:02
4.99,438,11812,2,6615,2005-07-12 08:36:22
6.99,507,13681,2,12071,2005-08-17 21:49:14
5.99,2,42,2,8705,2005-07-29 17:14:29
2.99,166,4514,2,15216,2005-08-22 16:57:02
4.99,259,7005,2,13649,2005-08-20 07:48:38
7.99,561,15038,2,9839,2005-07-31 12:21:16
1.99,464,12536,2,11275,2005-08-02 14:25:58
3.99,488,13181,1,11774,2005-08-17 10:20:39
0.99,132,3584,2,12133,2005-08-17 23:47:16
2.99,216,5863,1,3432,2005-06-21 19:02:03
2.99,588,15740,1,2453,2005-06-18 19:30:53
4.99,470,12705,1,7663,2005-07-28 02:19:48
8.99,576,15428,2,2444,2005-06-18 18:58:12
6.99,511,13776,2,12110,2005-08-17 22:59:46
0.99,60,1655,2,7067,2005-07-27 03:55:10
1.99,454,12280,2,15608,2005-08-23 06:55:26
0.99,238,6430,1,8465,2005-07-29 08:20:49
5.99,477,12890,2,4237,2005-07-07 13:16:55
2.99,330,8921,2,6678,2005-07-12 11:58:36
2.99,359,9702,2,13297,2005-08-19 18:45:49
4.99,278,7530,2,2078,2005-06-17 16:48:55
0.99,579,15533,2,15794,2006-02-14 15:16:03
5.99,142,3845,1,9419,2005-07-30 21:04:59
0.99,565,15131,2,3470,2005-07-05 22:49:24
3.99,428,11558,1,1227,2005-06-15 03:50:03
4.99,170,4611,2,4113,2005-07-07 06:49:52
2.99,250,6741,1,1146,2005-05-31 20:34:45
2.99,176,4784,2,7521,2005-07-27 21:04:42
3.99,35,952,2,47,2005-05-25 06:05:20
2.99,8,226,1,12613,2005-08-18 17:16:01
2.99,89,2428,2,8070,2005-07-28 17:26:56
0.99,411,11139,2,9622,2005-07-31 04:21:45
3.99,391,10603,1,6302,2005-07-11 17:55:38
5.99,468,12629,2,6815,2005-07-12 18:14:10
4.99,517,13928,2,6594,2005-07-12 07:25:43
2.99,212,5761,2,7828,2005-07-28 08:40:46
2.99,243,6576,2,7022,2005-07-27 02:31:15
2.99,110,2963,1,4317,2005-07-07 17:44:49
0.99,339,9166,1,6425,2005-07-11 23:54:52
7.99,24,638,2,3649,2005-07-06 07:32:42
0.99,361,9752,2,6911,2005-07-12 22:14:34
0.99,321,8687,1,9981,2005-07-31 17:08:31
6.99,349,9460,1,15833,2005-08-23 15:22:15
4.99,585,15687,1,15804,2005-08-23 14:29:16
4.99,238,6427,2,7243,2005-07-27 10:26:11
2.99,272,7361,2,11003,2005-08-02 05:03:05
9.99,185,5026,1,4186,2005-07-07 10:32:25
2.99,5,114,2,2570,2005-06-19 04:20:13
1.99,107,2893,2,8704,2005-07-29 17:13:45
0.99,428,11562,2,3377,2005-06-21 13:51:12
8.99,45,1246,1,11004,2005-08-02 05:04:18
2.99,532,14307,1,43,2005-05-25 05:39:25
8.99,500,13462,1,112,2005-05-25 18:57:24
2.99,263,7106,2,5125,2005-07-09 07:25:28
4.99,29,805,1,12488,2005-08-18 12:48:22
2.99,134,3622,2,6226,2005-07-11 13:48:11
0.99,230,6204,2,8653,2005-07-29 15:04:23
3.99,106,2859,1,7224,2005-07-27 09:44:26
2.99,75,2038,1,7052,2005-07-27 03:36:38
0.99,513,13811,2,3872,2005-07-06 18:00:19
2.99,459,12413,2,15342,2005-08-22 20:56:41
7.99,427,11544,2,6938,2005-07-26 23:16:04
5.99,150,4104,2,13599,2005-08-20 06:00:03
4.99,373,10097,1,6944,2005-07-26 23:34:02
