assays_ASI,assays_CHEI,assays_ASORGA,assays_ASSTIS,assays_ASSTY,assays_CURB,assays_T,assays_RELATY,assays_CONFSCO,assays_SI,assays_SASI,assays_CI,assays_BFO,assays_TII,assays_VAI
297,CHEMBL615734,,,F,Expert,12687,H,8,1,,,BAO_0000019,,
298,CHEMBL615735,,,F,Autocuration,12687,H,8,1,,,BAO_0000019,,
299,CHEMBL615736,,,F,Expert,12687,H,8,1,,,BAO_0000019,,
300,CHEMBL615737,Cavia porcellus,Ileum,F,Intermediate,20033,D,9,1,,,BAO_0000221,2116.0,
301,CHEMBL615738,Cavia porcellus,Ileum,F,Intermediate,20033,D,9,1,,,BAO_0000221,2116.0,
302,CHEMBL615739,Cavia porcellus,Ileum,F,Intermediate,20033,D,9,1,,,BAO_0000221,2116.0,
303,CHEMBL615278,,,B,Autocuration,10623,H,8,1,,,BAO_0000357,,
304,CHEMBL615279,Rattus norvegicus,,F,Expert,10623,D,9,1,,,BAO_0000019,,
305,CHEMBL615280,,,B,Expert,168,H,8,1,,,BAO_0000357,,
306,CHEMBL615281,Gallus gallus,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
307,CHEMBL615282,Homo sapiens,,F,Autocuration,22226,U,0,1,,,BAO_0000019,,
308,CHEMBL615283,Homo sapiens,,F,Autocuration,22226,U,0,1,,,BAO_0000019,,
309,CHEMBL615284,Homo sapiens,,B,Autocuration,80156,N,1,1,,649.0,BAO_0000219,,
310,CHEMBL615285,Homo sapiens,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
311,CHEMBL615286,Homo sapiens,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
312,CHEMBL615287,Homo sapiens,,B,Autocuration,104703,D,7,1,,,BAO_0000219,,
313,CHEMBL615288,,,F,Intermediate,100256,S,2,1,,,BAO_0000220,,
314,CHEMBL615289,,,B,Intermediate,100256,S,2,1,,,BAO_0000220,,
315,CHEMBL615290,Homo sapiens,,F,Intermediate,81034,N,1,1,,478.0,BAO_0000219,,
316,CHEMBL884522,Homo sapiens,,F,Intermediate,81034,N,1,1,,478.0,BAO_0000219,,
317,CHEMBL615291,Homo sapiens,,F,Autocuration,22226,U,0,1,,,BAO_0000019,,
318,CHEMBL615292,,,B,Intermediate,22222,M,3,1,,,BAO_0000225,,
319,CHEMBL615293,,,B,Intermediate,22222,M,3,1,,,BAO_0000225,,
320,CHEMBL615294,,,B,Intermediate,22222,M,3,1,,,BAO_0000225,,
321,CHEMBL615295,,,B,Intermediate,22222,M,3,1,,,BAO_0000225,,
322,CHEMBL825021,Homo sapiens,,F,Autocuration,22226,U,0,1,,,BAO_0000019,,
323,CHEMBL615296,Homo sapiens,,F,Autocuration,22226,U,0,1,,,BAO_0000019,,
324,CHEMBL615297,Homo sapiens,,F,Autocuration,22226,U,0,1,,,BAO_0000019,,
325,CHEMBL615298,Cricetulus griseus,,F,Autocuration,22226,U,0,1,,,BAO_0000019,,
326,CHEMBL615299,Cricetulus griseus,,F,Autocuration,22226,U,0,1,,,BAO_0000019,,
327,CHEMBL615300,Cricetulus griseus,,F,Autocuration,22226,U,0,1,,,BAO_0000019,,
328,CHEMBL615301,,,B,Autocuration,241,H,8,1,,,BAO_0000357,,
329,CHEMBL615302,Homo sapiens,,B,Expert,241,D,9,1,,,BAO_0000357,,
330,CHEMBL615303,Rattus norvegicus,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
331,CHEMBL615304,,,B,Autocuration,12132,H,8,1,,,BAO_0000019,,
332,CHEMBL615305,,,B,Autocuration,12132,H,8,1,,,BAO_0000019,,
333,CHEMBL615306,,,B,Autocuration,12132,H,8,1,,,BAO_0000218,,
334,CHEMBL615307,,,B,Autocuration,12132,H,8,1,,,BAO_0000218,,
335,CHEMBL615308,,,B,Autocuration,12132,H,8,1,,,BAO_0000218,,
336,CHEMBL615309,,,F,Autocuration,12132,H,8,1,,,BAO_0000218,,
337,CHEMBL615310,,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
338,CHEMBL615311,,,B,Autocuration,12132,H,8,1,,,BAO_0000019,,
339,CHEMBL615312,Homo sapiens,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
340,CHEMBL615313,,,B,Autocuration,12132,H,8,1,,,BAO_0000019,,
341,CHEMBL615314,,,F,Autocuration,12132,H,8,1,,,BAO_0000019,,
342,CHEMBL615315,,,B,Autocuration,12132,H,8,1,,,BAO_0000019,,
343,CHEMBL615316,Rattus norvegicus,,B,Autocuration,22226,U,0,1,,,BAO_0000218,,
344,CHEMBL615317,,,B,Autocuration,12132,H,8,1,,,BAO_0000218,,
345,CHEMBL615318,,,B,Autocuration,12132,H,8,1,,,BAO_0000218,,
346,CHEMBL615319,Rattus norvegicus,,B,Autocuration,22226,U,0,1,,,BAO_0000218,,
347,CHEMBL615320,,,B,Autocuration,12132,H,8,1,,,BAO_0000019,,
348,CHEMBL615321,,,F,Autocuration,12132,H,8,1,,,BAO_0000019,,
349,CHEMBL615322,Rattus norvegicus,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
350,CHEMBL615323,Escherichia coli,,B,Autocuration,19690,H,8,1,,,BAO_0000357,,
351,CHEMBL615407,Escherichia coli,,B,Autocuration,19690,H,8,1,,,BAO_0000357,,
352,CHEMBL857267,Escherichia coli,,B,Autocuration,19690,H,8,1,,,BAO_0000357,,
353,CHEMBL615408,Escherichia coli,,B,Autocuration,19690,H,8,1,,,BAO_0000357,,
354,CHEMBL615409,,,B,Autocuration,19690,H,8,1,,,BAO_0000357,,
355,CHEMBL615410,,,B,Autocuration,19690,H,8,1,,,BAO_0000357,,
356,CHEMBL615411,,,B,Autocuration,19690,H,8,1,,,BAO_0000357,,
357,CHEMBL615412,,,B,Autocuration,19690,H,8,1,,,BAO_0000357,,
358,CHEMBL615413,,,B,Autocuration,19690,H,8,1,,,BAO_0000357,,
359,CHEMBL615414,,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
360,CHEMBL615415,Rattus norvegicus,Liver,B,Autocuration,12236,D,9,1,,,BAO_0000251,2107.0,
361,CHEMBL615416,Rattus norvegicus,Liver,B,Autocuration,12236,D,9,1,,,BAO_0000251,2107.0,
362,CHEMBL615417,Rattus norvegicus,Liver,B,Autocuration,12236,D,9,1,,,BAO_0000251,2107.0,
363,CHEMBL615418,Rattus norvegicus,Liver,B,Autocuration,12236,D,9,1,,,BAO_0000251,2107.0,
364,CHEMBL615419,Rattus norvegicus,Liver,B,Autocuration,12236,D,9,1,,,BAO_0000251,2107.0,
365,CHEMBL615420,Rattus norvegicus,Liver,B,Autocuration,12236,D,9,1,,,BAO_0000251,2107.0,
366,CHEMBL615421,Rattus norvegicus,Liver,B,Autocuration,12236,D,9,1,,,BAO_0000251,2107.0,
367,CHEMBL615422,Rattus norvegicus,Liver,B,Autocuration,12236,D,9,1,,,BAO_0000251,2107.0,
368,CHEMBL615423,Rattus norvegicus,Liver,B,Autocuration,12236,D,9,1,,,BAO_0000251,2107.0,
369,CHEMBL872868,Rattus norvegicus,Liver,B,Autocuration,12236,D,9,1,,,BAO_0000251,2107.0,
370,CHEMBL615424,Rattus norvegicus,Liver,B,Autocuration,12236,D,9,1,,,BAO_0000251,2107.0,
371,CHEMBL825022,,,B,Autocuration,104832,H,4,1,,,BAO_0000224,,
372,CHEMBL615425,,,B,Autocuration,104832,H,4,1,,,BAO_0000224,,
373,CHEMBL615426,,,B,Autocuration,104832,H,4,1,,,BAO_0000224,,
374,CHEMBL615427,Homo sapiens,,B,Expert,10612,D,9,1,,,BAO_0000357,,
375,CHEMBL615428,Homo sapiens,,F,Intermediate,80616,N,1,1,,844.0,BAO_0000219,,
376,CHEMBL615429,Homo sapiens,,F,Intermediate,80616,N,1,1,,844.0,BAO_0000219,,
377,CHEMBL615430,Mus musculus,,F,Intermediate,80617,N,1,1,,700.0,BAO_0000219,,
378,CHEMBL615431,Homo sapiens,,F,Intermediate,22226,U,0,1,,,BAO_0000019,,
379,CHEMBL615432,,,F,Autocuration,22226,U,0,1,,798.0,BAO_0000218,,
380,CHEMBL615433,,,F,Autocuration,22226,U,0,1,,798.0,BAO_0000218,,
381,CHEMBL615434,Human rhinovirus 14,,F,Expert,12464,D,9,1,,,BAO_0000019,,
382,CHEMBL615435,Human rhinovirus sp.,,F,Intermediate,50085,N,1,1,,,BAO_0000218,,
383,CHEMBL615436,human rhinovirus type 14,,F,Intermediate,50679,N,1,1,,,BAO_0000218,,
384,CHEMBL615437,human rhinovirus type 14,,F,Intermediate,50679,N,1,1,,,BAO_0000218,,
385,CHEMBL615438,Human rhinovirus 14,,F,Expert,12464,D,9,1,,,BAO_0000019,,
386,CHEMBL615439,Human rhinovirus 14,,F,Expert,12464,D,9,1,,,BAO_0000019,,
387,CHEMBL615440,Human rhinovirus 14,,F,Expert,12464,D,9,1,,,BAO_0000019,,
388,CHEMBL615441,Human rhinovirus 14,,F,Expert,12464,D,9,1,,,BAO_0000019,,
389,CHEMBL615641,Enterovirus,,F,Intermediate,50665,N,1,1,,,BAO_0000218,,
390,CHEMBL872065,Enterovirus,,F,Intermediate,50665,N,1,1,,,BAO_0000218,,
391,CHEMBL825023,Enterovirus,,F,Intermediate,50665,N,1,1,,,BAO_0000218,,
392,CHEMBL615642,Enterovirus,,F,Intermediate,50665,N,1,1,,,BAO_0000218,,
393,CHEMBL615643,Human rhinovirus B,,B,Expert,12464,H,8,1,,,BAO_0000357,,
394,CHEMBL615644,Homo sapiens,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
395,CHEMBL615645,Mus musculus,,F,Intermediate,80619,N,1,1,,833.0,BAO_0000218,,
396,CHEMBL615646,Mus musculus,,F,Intermediate,80619,N,1,1,,833.0,BAO_0000218,,
397,CHEMBL615647,Mus musculus,,F,Intermediate,80619,N,1,1,,833.0,BAO_0000218,,
398,CHEMBL615648,Mus musculus,,F,Intermediate,80619,N,1,1,,833.0,BAO_0000218,,
399,CHEMBL615649,Mus musculus,,F,Intermediate,80619,N,1,1,,833.0,BAO_0000218,,
400,CHEMBL615650,Mus musculus,,F,Intermediate,80619,N,1,1,,833.0,BAO_0000218,,
401,CHEMBL615651,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000218,,
402,CHEMBL615652,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000218,,
403,CHEMBL615653,Mus musculus,,F,Expert,80620,N,1,1,,847.0,BAO_0000218,,
404,CHEMBL615654,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
405,CHEMBL615655,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
406,CHEMBL825024,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
407,CHEMBL615656,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
408,CHEMBL615657,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
409,CHEMBL615658,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
410,CHEMBL615659,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
411,CHEMBL615660,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
412,CHEMBL615661,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
413,CHEMBL615662,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
414,CHEMBL615663,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
415,CHEMBL615664,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
416,CHEMBL615665,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
417,CHEMBL615666,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
418,CHEMBL615667,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
419,CHEMBL615668,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
420,CHEMBL615669,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
421,CHEMBL615670,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
422,CHEMBL836739,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
423,CHEMBL615671,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
424,CHEMBL615672,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
425,CHEMBL615791,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
426,CHEMBL615792,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
427,CHEMBL615793,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
428,CHEMBL615794,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
429,CHEMBL615795,Mus musculus,,F,Intermediate,80620,N,1,1,,847.0,BAO_0000219,,
430,CHEMBL615590,Homo sapiens,,F,Intermediate,80621,N,1,1,,971.0,BAO_0000219,,
431,CHEMBL615591,,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
432,CHEMBL615592,,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
433,CHEMBL615593,,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
434,CHEMBL615594,,,F,Autocuration,22226,U,0,1,,,BAO_0000218,,
435,CHEMBL615595,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
436,CHEMBL615596,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
437,CHEMBL615597,,,F,Expert,11169,H,8,1,,723.0,BAO_0000219,,
438,CHEMBL615598,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
439,CHEMBL615599,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
440,CHEMBL615600,Mus musculus,,F,Expert,80951,N,1,1,,723.0,BAO_0000219,,
441,CHEMBL615601,Mus musculus,,F,Expert,80951,N,1,1,,723.0,BAO_0000219,,
442,CHEMBL615602,Mus musculus,,F,Expert,80951,N,1,1,,723.0,BAO_0000219,,
443,CHEMBL615603,Mus musculus,,F,Expert,80951,N,1,1,,723.0,BAO_0000219,,
444,CHEMBL615604,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
445,CHEMBL615605,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
446,CHEMBL615606,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
447,CHEMBL884526,Mus musculus,,F,Expert,80951,N,1,1,,723.0,BAO_0000219,,
448,CHEMBL615607,Mus musculus,,F,Expert,80951,N,1,1,,723.0,BAO_0000219,,
449,CHEMBL615608,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
450,CHEMBL615609,Mus musculus,,F,Expert,80951,N,1,1,,723.0,BAO_0000219,,
451,CHEMBL615682,Mus musculus,,F,Expert,80951,N,1,1,,723.0,BAO_0000219,,
452,CHEMBL615683,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
453,CHEMBL615684,Mus musculus,,F,Expert,80951,N,1,1,,723.0,BAO_0000218,,
454,CHEMBL615685,Mus musculus,,F,Autocuration,104860,D,7,1,,,BAO_0000219,,
455,CHEMBL615686,Mus musculus,,F,Expert,80951,N,1,1,,723.0,BAO_0000219,,
456,CHEMBL615687,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
457,CHEMBL884523,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
458,CHEMBL615688,,,F,Expert,11169,H,8,1,,,BAO_0000019,,
459,CHEMBL615689,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
460,CHEMBL615690,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
461,CHEMBL615691,,,F,Expert,11169,H,8,1,,,BAO_0000019,,
462,CHEMBL615692,,,F,Expert,11169,H,8,1,,,BAO_0000019,,
463,CHEMBL615693,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
464,CHEMBL615324,Mus musculus,,F,Expert,80951,N,1,1,,723.0,BAO_0000219,,
465,CHEMBL615325,Homo sapiens,,F,Expert,9,D,9,1,,723.0,BAO_0000219,,
466,CHEMBL615490,Homo sapiens,,F,Expert,9,D,9,1,,723.0,BAO_0000219,,
467,CHEMBL615491,Homo sapiens,,F,Expert,188,D,9,1,,723.0,BAO_0000219,,
468,CHEMBL615492,Homo sapiens,,F,Expert,188,D,9,1,,723.0,BAO_0000219,,
469,CHEMBL615493,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
470,CHEMBL615494,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
471,CHEMBL615495,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
472,CHEMBL615496,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
473,CHEMBL615497,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
474,CHEMBL615498,Mus musculus,,F,Expert,80951,N,1,1,,723.0,BAO_0000219,,
475,CHEMBL615499,Mus musculus,,A,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
476,CHEMBL835522,Mus musculus,,F,Expert,80951,N,1,1,,723.0,BAO_0000219,,
477,CHEMBL615500,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
478,CHEMBL615501,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
479,CHEMBL615502,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
480,CHEMBL615503,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
481,CHEMBL615504,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
482,CHEMBL615505,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
483,CHEMBL615506,Mus musculus,,F,Expert,80951,N,1,1,,723.0,BAO_0000219,,
484,CHEMBL615507,Mus musculus,,F,Intermediate,80951,N,1,1,,723.0,BAO_0000219,,
485,CHEMBL615508,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000218,,
486,CHEMBL615509,Mus musculus,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000219,,
487,CHEMBL615510,Mus musculus,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000219,,
488,CHEMBL615511,Mus musculus,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000219,,
489,CHEMBL615512,Mus musculus,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000219,,
490,CHEMBL615513,Mus musculus,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000218,,
491,CHEMBL615514,Mus musculus,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000218,,
492,CHEMBL615515,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000219,,
493,CHEMBL615516,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000219,,
494,CHEMBL615517,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000219,,
495,CHEMBL615518,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000219,,
496,CHEMBL615519,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000219,,
497,CHEMBL615520,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000218,,
498,CHEMBL615521,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000218,,
499,CHEMBL615522,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000218,,
500,CHEMBL615523,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000218,,
501,CHEMBL615524,,,F,Expert,80006,N,1,1,,620.0,BAO_0000218,,
502,CHEMBL615525,,,F,Expert,80006,N,1,1,,620.0,BAO_0000218,,
503,CHEMBL615526,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000218,,
504,CHEMBL615527,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000218,,
505,CHEMBL615528,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000218,,
506,CHEMBL615529,,,F,Expert,80006,N,1,1,,620.0,BAO_0000218,,
507,CHEMBL615530,,,F,Expert,80006,N,1,1,,620.0,BAO_0000218,,
508,CHEMBL615531,,,F,Expert,80006,N,1,1,,620.0,BAO_0000218,,
509,CHEMBL615532,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000219,,
510,CHEMBL615533,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000219,,
511,CHEMBL615534,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000219,,
512,CHEMBL615535,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000218,,
513,CHEMBL615536,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000218,,
514,CHEMBL615537,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000218,,
515,CHEMBL615538,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000218,,
516,CHEMBL836166,,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000218,,
517,CHEMBL615539,,,F,Expert,11214,H,8,1,,620.0,BAO_0000219,,
518,CHEMBL615540,Mus musculus,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000219,,
519,CHEMBL615541,,,F,Expert,11214,H,8,1,,620.0,BAO_0000219,,
520,CHEMBL615542,Mus musculus,,F,Expert,80006,N,1,1,,620.0,BAO_0000219,,
521,CHEMBL615543,Mus musculus,,F,Intermediate,80006,N,1,1,,620.0,BAO_0000219,,
522,CHEMBL615544,Mus musculus,,F,Expert,80006,N,1,1,,620.0,BAO_0000219,,
523,CHEMBL615545,Mus musculus,,F,Expert,80006,N,1,1,,620.0,BAO_0000219,,
524,CHEMBL615546,Mus musculus,,F,Expert,80006,N,1,1,,620.0,BAO_0000219,,
525,CHEMBL615547,Mus musculus,,F,Expert,80006,N,1,1,,620.0,BAO_0000219,,
526,CHEMBL615548,Mus musculus,,F,Expert,80006,N,1,1,,620.0,BAO_0000219,,
527,CHEMBL615549,Mus musculus,,F,Expert,80006,N,1,1,,620.0,BAO_0000219,,
528,CHEMBL615550,Mus musculus,,F,Expert,80006,N,1,1,,620.0,BAO_0000219,,
529,CHEMBL615551,Rattus norvegicus,,F,Intermediate,80622,N,1,1,,1118.0,BAO_0000219,,
530,CHEMBL615552,Rattus norvegicus,,F,Expert,80622,N,1,1,,1118.0,BAO_0000219,,
531,CHEMBL615553,Rattus norvegicus,,F,Expert,80622,N,1,1,,1118.0,BAO_0000219,,
532,CHEMBL615554,Rattus norvegicus,,F,Expert,80622,N,1,1,,1118.0,BAO_0000219,,
533,CHEMBL615555,Rattus norvegicus,,F,Intermediate,80622,N,1,1,,1118.0,BAO_0000219,,
534,CHEMBL615556,Rattus norvegicus,,F,Expert,80622,N,1,1,,1118.0,BAO_0000219,,
535,CHEMBL615557,,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
536,CHEMBL615558,,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
537,CHEMBL872066,,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
538,CHEMBL615559,Sus scrofa,,B,Expert,11607,D,9,1,,,BAO_0000019,,
539,CHEMBL615560,,,B,Autocuration,11607,H,8,1,,,BAO_0000019,,
540,CHEMBL615561,,,B,Autocuration,11607,H,8,1,,,BAO_0000019,,
541,CHEMBL857062,,,B,Expert,11607,H,8,1,,,BAO_0000019,,
542,CHEMBL615562,,,B,Expert,11607,H,8,1,,,BAO_0000019,,
543,CHEMBL615563,,,B,Autocuration,11607,H,8,1,,,BAO_0000019,,
544,CHEMBL615564,,,B,Autocuration,11607,H,8,1,,,BAO_0000357,,
545,CHEMBL615565,,,B,Autocuration,11607,H,8,1,,,BAO_0000019,,
546,CHEMBL615566,,,B,Autocuration,11607,H,8,1,,,BAO_0000019,,
547,CHEMBL615567,Sus scrofa,,B,Expert,11607,D,9,1,,,BAO_0000019,,
548,CHEMBL615568,,,B,Autocuration,11607,H,8,1,,,BAO_0000019,,
549,CHEMBL615569,,,B,Autocuration,11607,H,8,1,,,BAO_0000357,,
550,CHEMBL615570,,,B,Autocuration,11607,H,8,1,,,BAO_0000019,,
551,CHEMBL615571,,,B,Autocuration,11607,H,8,1,,,BAO_0000019,,
552,CHEMBL615572,,,B,Autocuration,104733,H,4,1,,,BAO_0000224,,
553,CHEMBL615573,,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
554,CHEMBL615574,,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
555,CHEMBL615575,,,B,Autocuration,22226,U,0,1,,,BAO_0000019,,
556,CHEMBL615576,,,B,Autocuration,10619,H,8,1,,,BAO_0000357,,
557,CHEMBL615577,,,B,Autocuration,10619,H,8,1,,,BAO_0000357,,
558,CHEMBL615578,,Hippocampus,B,Autocuration,51,H,8,1,,,BAO_0000221,10000000.0,
559,CHEMBL615579,,,B,Expert,51,H,8,1,,,BAO_0000357,,
560,CHEMBL615580,,,B,Expert,51,H,8,1,,,BAO_0000357,,
561,CHEMBL615581,,,B,Expert,51,H,8,1,,,BAO_0000019,,
562,CHEMBL615582,,Hippocampus,B,Autocuration,51,H,8,1,,,BAO_0000221,10000000.0,
563,CHEMBL615583,,Hippocampus,B,Autocuration,51,H,8,1,,,BAO_0000221,10000000.0,
564,CHEMBL615584,,Hippocampus,B,Autocuration,51,H,8,1,,,BAO_0000221,10000000.0,
565,CHEMBL833691,,Hippocampus,B,Autocuration,51,H,8,1,,,BAO_0000221,10000000.0,
566,CHEMBL615585,,Hippocampus,B,Autocuration,51,H,8,1,,,BAO_0000221,10000000.0,
567,CHEMBL615586,,Hippocampus,B,Autocuration,51,H,8,1,,,BAO_0000221,10000000.0,
568,CHEMBL884524,,Hippocampus,B,Autocuration,51,H,8,1,,,BAO_0000221,10000000.0,
569,CHEMBL615587,,Hippocampus,B,Autocuration,51,H,8,1,,,BAO_0000221,10000000.0,
570,CHEMBL615588,,Hippocampus,B,Autocuration,51,H,8,1,,,BAO_0000221,10000000.0,
571,CHEMBL615589,Rattus norvegicus,,B,Expert,10576,D,9,1,,,BAO_0000249,,
572,CHEMBL615442,Bos taurus,Hippocampus,B,Expert,51,H,8,1,,,BAO_0000221,10000000.0,
573,CHEMBL615443,,Hippocampus,B,Autocuration,51,H,8,1,,,BAO_0000221,10000000.0,
574,CHEMBL615444,,Hippocampus,B,Autocuration,51,H,8,1,,,BAO_0000221,10000000.0,
575,CHEMBL615445,,Hippocampus,B,Expert,51,H,8,1,,,BAO_0000221,10000000.0,
576,CHEMBL615446,,Hippocampus,B,Autocuration,51,H,8,1,,,BAO_0000221,10000000.0,
577,CHEMBL615447,,,B,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
578,CHEMBL615448,,Hippocampus,B,Expert,51,H,8,1,,,BAO_0000221,10000000.0,
579,CHEMBL615449,,Hippocampus,B,Expert,51,H,8,1,,,BAO_0000221,10000000.0,
580,CHEMBL615450,,,B,Autocuration,51,H,8,1,,449.0,BAO_0000219,,
581,CHEMBL615451,,Hippocampus,B,Expert,51,H,8,1,,,BAO_0000221,10000000.0,
582,CHEMBL615452,,,B,Autocuration,51,H,8,1,,,BAO_0000357,,
583,CHEMBL615453,,Hippocampus,B,Autocuration,51,H,8,1,,,BAO_0000221,10000000.0,
584,CHEMBL615454,,Hippocampus,B,Autocuration,51,H,8,1,,,BAO_0000221,10000000.0,
