ppersonale_id,data_pagamento,pagamento_id,inventario_id,data_restituzione,ammontare,npersonale_id,noleggio_id,cliente_id,data_noleggio
2,2005-07-11 10:29:35,13246,448,2005-07-16 12:01:35,2.99,1,6171,491,2005-07-11 10:29:35
2,2005-07-26 23:11:03,2889,455,2005-08-04 19:18:03,6.99,1,6934,107,2005-07-26 23:11:03
2,2005-08-19 12:44:38,10048,1655,2005-08-25 10:59:38,3.99,2,13143,371,2005-08-19 12:44:38
1,2005-08-19 05:02:46,6035,1171,2005-08-23 01:08:46,5.99,1,12927,223,2005-08-19 05:02:46
1,2005-07-10 20:21:54,11332,1081,2005-07-17 00:26:54,3.99,1,5900,419,2005-07-10 20:21:54
2,2005-08-19 09:34:02,8797,2983,2005-08-23 05:25:02,4.99,2,13054,325,2005-08-19 09:34:02
2,2005-06-19 22:54:01,4017,1247,2005-06-27 23:05:01,5.99,2,2847,148,2005-06-19 22:54:01
2,2005-07-09 04:36:49,3806,2190,2005-07-10 06:26:49,2.99,1,5062,141,2005-07-09 04:36:49
1,2005-08-20 06:59:00,8903,603,2005-08-29 11:43:00,8.99,2,13627,329,2005-08-20 06:59:00
2,2005-06-16 07:52:55,11535,868,2005-06-25 11:09:55,3.99,1,1628,427,2005-06-16 07:52:55
2,2005-08-20 09:21:08,2081,291,2005-08-29 12:33:08,3.99,1,13697,76,2005-08-20 09:21:08
1,2005-08-01 20:32:27,7484,987,2005-08-05 01:24:27,2.99,2,10763,276,2005-08-01 20:32:27
2,2005-06-16 16:57:36,8676,1103,2005-06-25 21:51:36,5.99,1,1750,321,2005-06-16 16:57:36
1,2005-07-06 13:01:47,14691,1805,2005-07-09 07:10:47,4.99,1,3765,547,2005-07-06 13:01:47
1,2005-07-29 08:17:51,5505,466,2005-08-03 13:41:51,4.99,1,8463,203,2005-07-29 08:17:51
2,2005-07-27 03:03:37,7619,1712,2005-07-28 23:18:37,2.99,1,7034,281,2005-07-27 03:03:37
1,2005-05-30 14:47:31,1258,1521,2005-06-04 10:10:31,2.99,2,938,46,2005-05-30 14:47:31
2,2005-08-16 23:04:53,623,2147,2005-08-19 20:57:53,2.99,2,11501,23,2005-08-16 23:04:53
1,2005-07-28 09:23:14,8737,3602,2005-08-02 11:02:14,1.99,2,7847,323,2005-07-28 09:23:14
1,2005-07-08 09:50:10,3805,839,2005-07-13 15:00:10,5.99,1,4656,141,2005-07-08 09:50:10
2,2005-08-01 08:45:56,13933,1508,2005-08-05 09:46:56,4.99,2,10433,517,2005-08-01 08:45:56
2,2005-07-06 00:15:06,3390,1026,2005-07-13 01:35:06,5.99,1,3502,126,2005-07-06 00:15:06
2,2005-08-01 13:12:11,7292,3988,2005-08-05 11:16:11,2.99,2,10566,269,2005-08-01 13:12:11
1,2005-07-29 22:52:34,15545,3440,2005-08-05 03:24:34,3.99,2,8839,580,2005-07-29 22:52:34
1,2005-06-20 15:29:13,9240,2071,2005-06-24 21:00:13,2.99,2,3081,342,2005-06-20 15:29:13
2,2005-08-01 01:56:20,5618,1641,2005-08-09 01:51:20,3.99,2,10234,207,2005-08-01 01:56:20
2,2005-07-31 21:04:49,10895,2852,2005-08-08 19:25:49,5.99,1,10109,403,2005-07-31 21:04:49
2,2005-08-02 15:36:52,23,3232,2005-08-10 16:40:52,3.99,2,11299,1,2005-08-02 15:36:52
1,2005-07-06 17:35:22,4919,471,2005-07-15 17:13:22,6.99,1,3862,181,2005-07-06 17:35:22
1,2005-08-02 07:10:39,8096,4020,2005-08-03 07:43:39,0.99,1,11070,298,2005-08-02 07:10:39
2,2005-07-09 06:42:32,552,1697,2005-07-10 08:21:32,4.99,2,5107,21,2005-07-09 06:42:32
2,2005-08-20 01:46:38,13003,1296,2005-08-26 05:37:38,2.99,2,13497,481,2005-08-20 01:46:38
1,2005-06-19 20:51:33,14145,3230,2005-06-25 17:38:33,2.99,1,2828,526,2005-06-19 20:51:33
2,2005-06-16 06:18:31,6814,4290,2005-06-25 09:15:31,6.99,1,1606,253,2005-06-16 06:18:31
1,2005-08-02 09:56:06,12551,907,2005-08-04 13:36:06,2.99,2,11156,465,2005-08-02 09:56:06
1,2005-07-09 16:38:01,13,797,2005-07-13 18:02:01,4.99,1,5326,1,2005-07-09 16:38:01
1,2005-05-27 01:57:14,6219,2659,2005-05-31 04:19:14,5.99,2,329,231,2005-05-27 01:57:14
1,2005-07-08 21:31:22,4831,2772,2005-07-13 16:45:22,2.99,2,4915,178,2005-07-08 21:31:22
2,2005-08-20 10:22:08,12152,1133,2005-08-21 12:04:08,4.99,2,13731,450,2005-08-20 10:22:08
2,2005-08-21 11:11:46,10414,3002,2005-08-25 12:33:46,2.99,1,14416,384,2005-08-21 11:11:46
2,2005-06-15 07:52:35,14260,361,2005-06-21 04:55:35,1.99,1,1273,530,2005-06-15 07:52:35
1,2005-06-20 18:05:57,3358,1258,2005-06-23 23:01:57,4.99,1,3118,125,2005-06-20 18:05:57
1,2005-08-01 19:29:45,14629,4061,2005-08-02 19:50:45,0.99,2,10735,544,2005-08-01 19:29:45
1,2005-07-31 17:40:53,14609,1438,2005-08-01 14:25:53,0.99,1,9999,543,2005-07-31 17:40:53
1,2005-07-06 13:11:33,15191,467,2005-07-14 17:54:33,5.99,2,3769,567,2005-07-06 13:11:33
2,2005-07-09 14:05:45,2032,3143,2005-07-14 08:41:45,2.99,2,5260,75,2005-07-09 14:05:45
2,2005-08-19 07:47:16,3633,3157,2005-08-21 06:17:16,2.99,1,13006,134,2005-08-19 07:47:16
1,2005-05-25 02:53:02,9463,3273,2005-05-27 01:15:02,4.99,1,24,350,2005-05-25 02:53:02
2,2005-06-16 13:45:56,13167,4425,2005-06-24 18:12:56,5.99,1,1704,488,2005-06-16 13:45:56
2,2005-06-15 16:22:38,2771,1007,2005-06-17 15:53:38,4.99,2,1396,103,2005-06-15 16:22:38
2,2005-07-30 20:07:06,8310,1298,2005-08-08 21:21:06,4.99,1,9395,306,2005-07-30 20:07:06
1,2005-08-19 07:34:53,652,661,2005-08-26 03:57:53,1.99,1,12999,24,2005-08-19 07:34:53
2,2005-07-10 03:10:21,9344,1433,2005-07-11 21:34:21,4.99,1,5557,346,2005-07-10 03:10:21
2,2005-06-18 08:45:59,11064,2590,2005-06-26 05:06:59,8.99,2,2310,409,2005-06-18 08:45:59
2,2005-07-05 23:25:54,2980,117,2005-07-09 17:38:54,1.99,1,3485,111,2005-07-05 23:25:54
1,2005-07-12 11:27:35,123,4364,2005-07-21 16:35:35,3.99,1,6663,5,2005-07-12 11:27:35
1,2005-07-30 06:06:10,43,2377,2005-08-04 10:45:10,4.99,2,9031,2,2005-07-30 06:06:10
1,2005-07-31 18:15:14,12996,3708,2005-08-05 14:44:14,3.99,2,10018,481,2005-07-31 18:15:14
1,2005-07-29 15:09:25,6371,3194,2005-07-31 19:10:25,2.99,1,8657,236,2005-07-29 15:09:25
2,2005-06-15 11:25:06,9687,1154,2005-06-17 16:10:06,4.99,2,1329,359,2005-06-15 11:25:06
2,2005-07-31 23:29:05,10846,1367,2005-08-03 19:39:05,0.99,1,10171,401,2005-07-31 23:29:05
2,2005-07-06 05:27:15,9373,384,2005-07-10 00:05:15,0.99,2,3605,347,2005-07-06 05:27:15
1,2005-07-06 08:10:02,11923,2600,2005-07-10 10:17:02,2.99,1,3661,442,2005-07-06 08:10:02
1,2005-08-21 05:04:34,8354,1244,2005-08-23 04:58:34,0.99,1,14231,307,2005-08-21 05:04:34
2,2005-08-17 17:14:02,4228,1394,2005-08-26 12:04:02,5.99,2,11951,155,2005-08-17 17:14:02
2,2005-06-20 12:35:44,12382,2676,2005-06-23 18:28:44,4.99,2,3041,459,2005-06-20 12:35:44
1,2005-07-29 16:44:13,1406,917,2005-08-01 15:56:13,0.99,1,8693,51,2005-07-29 16:44:13
1,2005-07-08 03:10:48,5027,2218,2005-07-09 07:49:48,2.99,2,4524,185,2005-07-08 03:10:48
2,2005-08-02 06:04:33,11852,4149,2005-08-11 01:30:33,6.99,1,11042,439,2005-08-02 06:04:33
1,2005-08-01 12:54:06,11231,2768,2005-08-06 15:27:06,2.99,1,10553,415,2005-08-01 12:54:06
2,2005-07-10 02:42:58,2447,3217,2005-07-16 02:27:58,3.99,2,5539,90,2005-07-10 02:42:58
1,2005-07-08 05:34:41,2336,2416,2005-07-17 02:15:41,9.99,1,4571,86,2005-07-08 05:34:41
1,2005-08-17 13:14:50,5093,3091,2005-08-22 11:31:50,2.99,2,11843,187,2005-08-17 13:14:50
1,2005-08-20 19:45:43,8323,3341,2005-08-22 16:47:43,4.99,2,13996,306,2005-08-20 19:45:43
2,2005-06-21 10:24:35,8614,1176,2005-06-22 13:51:35,0.99,1,3337,318,2005-06-21 10:24:35
1,2005-07-09 15:44:09,9473,3572,2005-07-15 18:09:09,2.99,2,5303,350,2005-07-09 15:44:09
2,2005-07-08 19:27:50,7662,1959,2005-07-14 15:42:50,1.99,1,4876,283,2005-07-08 19:27:50
1,2005-08-02 05:51:20,15246,1437,2005-08-06 04:20:20,1.99,1,11030,569,2005-08-02 05:51:20
2,2005-08-01 06:27:13,12826,4194,2005-08-07 06:11:13,5.99,2,10376,474,2005-08-01 06:27:13
2,2005-06-17 10:48:44,15293,1471,2005-06-24 08:11:44,4.99,1,1990,571,2005-06-17 10:48:44
2,2005-07-30 02:31:26,8002,4537,2005-08-04 02:17:26,2.99,2,8932,295,2005-07-30 02:31:26
1,2005-07-27 22:12:41,3649,1805,2005-08-04 01:34:41,7.99,2,7554,135,2005-07-27 22:12:41
2,2005-07-09 19:52:44,1830,261,2005-07-10 18:31:44,2.99,2,5399,67,2005-07-09 19:52:44
2,2005-08-23 05:04:33,4083,4238,2005-08-27 09:58:33,2.99,1,15562,149,2005-08-23 05:04:33
2,2005-06-21 17:06:38,2309,4115,2005-06-25 19:43:38,3.99,1,3418,85,2005-06-21 17:06:38
2,2005-08-23 09:41:28,13259,370,2005-08-30 10:11:28,5.99,1,15685,491,2005-08-23 09:41:28
2,2005-08-22 02:47:07,11322,1368,2005-08-28 00:00:07,2.99,1,14860,418,2005-08-22 02:47:07
2,2005-08-02 08:44:44,13199,4307,2005-08-10 11:32:44,9.99,2,11119,489,2005-08-02 08:44:44
1,2005-07-27 17:39:12,1242,299,2005-08-01 12:40:12,2.99,2,7436,45,2005-07-27 17:39:12
1,2005-08-22 20:49:51,6417,280,2005-08-26 23:27:51,0.99,1,15337,237,2005-08-22 20:49:51
1,2005-08-19 12:14:14,5014,1354,2005-08-20 11:52:14,0.99,1,13134,184,2005-08-19 12:14:14
1,2005-07-30 18:09:56,14817,2318,2005-08-08 13:54:56,8.99,2,9342,552,2005-07-30 18:09:56
1,2005-07-06 10:07:22,4955,1223,2005-07-13 14:04:22,6.99,2,3697,182,2005-07-06 10:07:22
2,2005-05-27 19:27:54,2358,205,2005-05-29 01:07:54,4.99,2,451,87,2005-05-27 19:27:54
1,2005-08-21 19:35:59,15898,491,2005-08-24 15:31:59,0.99,1,14653,593,2005-08-21 19:35:59
1,2005-08-22 20:41:53,4420,3368,2005-08-24 01:45:53,4.99,1,15332,162,2005-08-22 20:41:53
1,2005-08-20 14:50:57,921,2167,2005-08-23 12:10:57,2.99,2,13858,33,2005-08-20 14:50:57
2,2005-07-12 00:02:50,9243,141,2005-07-21 02:08:50,8.99,1,6429,342,2005-07-12 00:02:50
2,2005-06-18 03:26:23,257,3834,2005-06-26 08:50:23,3.99,2,2222,10,2005-06-18 03:26:23
1,2005-05-29 08:08:13,12248,3421,2005-06-07 13:35:13,7.99,1,735,454,2005-05-29 08:08:13
2,2005-08-19 01:23:58,8866,4495,2005-08-20 00:19:58,0.99,2,12825,328,2005-08-19 01:23:58
2,2005-08-22 05:13:05,4132,2322,2005-08-30 04:59:05,3.99,1,14922,151,2005-08-22 05:13:05
2,2005-07-27 10:32:58,2753,1445,2005-07-29 05:00:58,0.99,2,7247,102,2005-07-27 10:32:58
2,2005-07-08 12:42:27,15800,3738,2005-07-09 09:14:27,4.99,2,4722,590,2005-07-08 12:42:27
1,2005-08-19 10:27:25,5544,3792,2005-08-26 07:32:25,0.99,2,13084,204,2005-08-19 10:27:25
1,2005-05-25 05:59:39,11743,1853,2005-06-02 09:56:39,7.99,2,45,436,2005-05-25 05:59:39
2,2005-07-07 04:10:13,5723,2697,2005-07-13 07:44:13,2.99,1,4060,211,2005-07-07 04:10:13
2,2005-07-09 11:37:47,10815,3240,2005-07-15 14:42:47,6.99,1,5212,400,2005-07-09 11:37:47
1,2005-08-01 08:19:53,196,739,2005-08-08 10:25:53,5.99,1,10423,7,2005-08-01 08:19:53
2,2005-07-12 01:27:09,14559,4560,2005-07-20 00:37:09,7.99,2,6468,541,2005-07-12 01:27:09
1,2005-06-19 15:43:20,9690,4510,2005-06-21 13:03:20,4.99,1,2736,359,2005-06-19 15:43:20
1,2005-06-17 20:00:25,9666,3541,2005-06-23 18:51:25,5.99,1,2114,358,2005-06-17 20:00:25
2,2005-08-01 08:43:21,12149,4238,2005-08-08 13:09:21,2.99,2,10432,450,2005-08-01 08:43:21
2,2005-08-02 10:38:47,4465,85,2005-08-07 07:11:47,2.99,2,11175,164,2005-08-02 10:38:47
2,2005-07-27 05:55:32,2752,1732,2005-07-29 03:19:32,0.99,1,7119,102,2005-07-27 05:55:32
2,2005-07-31 09:12:42,12877,1740,2005-08-06 11:57:42,3.99,2,9743,476,2005-07-31 09:12:42
2,2005-08-21 23:08:33,6342,831,2005-08-29 20:46:33,3.99,2,14749,235,2005-08-21 23:08:33
1,2005-07-09 07:43:22,12661,3403,2005-07-12 04:52:22,0.99,1,5133,469,2005-07-09 07:43:22
2,2005-08-21 19:31:09,14635,4037,2005-08-28 14:26:09,8.99,2,14651,544,2005-08-21 19:31:09
1,2005-08-23 15:45:42,15101,586,2005-08-27 19:24:42,4.99,1,15850,563,2005-08-23 15:45:42
2,2005-06-18 04:23:54,11776,4419,2005-06-26 00:12:54,5.99,2,2239,437,2005-06-18 04:23:54
1,2005-07-09 02:48:15,4022,340,2005-07-11 23:13:15,4.99,2,5034,148,2005-07-09 02:48:15
1,2005-07-10 21:36:53,7334,1392,2005-07-16 02:51:53,2.99,1,5922,271,2005-07-10 21:36:53
1,2005-07-29 12:00:27,14606,4040,2005-08-04 16:39:27,2.99,1,8580,543,2005-07-29 12:00:27
1,2005-06-18 04:12:33,10157,4001,2005-06-23 04:07:33,4.99,1,2236,375,2005-06-18 04:12:33
1,2005-05-28 05:13:01,8456,3332,2005-06-01 10:21:01,0.99,2,530,312,2005-05-28 05:13:01
2,2005-08-19 05:11:32,11207,4410,2005-08-22 02:20:32,4.99,2,12930,414,2005-08-19 05:11:32
2,2005-08-22 08:43:11,10120,3678,2005-08-31 02:55:11,6.99,1,15014,373,2005-08-22 08:43:11
2,2005-07-12 08:20:23,7744,1604,2005-07-16 07:19:23,2.99,1,6611,286,2005-07-12 08:20:23
2,2005-06-20 12:42:59,14965,471,2005-06-26 17:40:59,4.99,2,3046,559,2005-06-20 12:42:59
2,2005-08-17 12:53:15,14071,3713,2005-08-25 08:08:15,1.99,1,11830,522,2005-08-17 12:53:15
1,2005-05-30 13:29:36,6892,2421,2005-06-02 11:08:36,2.99,1,935,256,2005-05-30 13:29:36
2,2005-07-12 20:58:04,11588,4533,2005-07-18 16:56:04,6.99,2,6886,429,2005-07-12 20:58:04
2,2005-05-26 00:41:10,1565,2622,2005-06-03 06:05:10,9.99,1,152,57,2005-05-26 00:41:10
1,2005-06-21 08:17:00,5024,4332,2005-06-22 06:00:00,4.99,2,3314,185,2005-06-21 08:17:00
2,2005-08-17 00:28:01,99,3071,2005-08-19 04:47:01,4.99,2,11529,4,2005-08-17 00:28:01
2,2005-08-18 17:36:45,9765,4230,2005-08-26 17:12:45,5.99,1,12626,361,2005-08-18 17:36:45
1,2005-08-02 14:28:50,1860,2050,2005-08-04 13:50:50,2.99,1,11277,68,2005-08-02 14:28:50
1,2005-07-09 00:24:34,5527,3447,2005-07-12 20:04:34,4.99,1,4979,204,2005-07-09 00:24:34
2,2005-08-18 12:26:37,10849,1119,2005-08-21 18:08:37,4.99,2,12479,401,2005-08-18 12:26:37
2,2005-07-06 15:06:55,13302,2062,2005-07-08 18:53:55,2.99,1,3803,494,2005-07-06 15:06:55
2,2005-07-12 08:39:56,6707,2292,2005-07-14 09:32:56,2.99,2,6617,248,2005-07-12 08:39:56
1,2005-07-10 23:14:29,15773,2501,2005-07-13 01:01:29,0.99,1,5951,589,2005-07-10 23:14:29
2,2005-08-22 04:48:44,4232,1997,2005-08-25 04:59:44,0.99,1,14909,155,2005-08-22 04:48:44
1,2005-07-31 08:58:40,346,2072,2005-08-09 08:34:40,7.99,2,9736,13,2005-07-31 08:58:40
2,2005-07-11 13:13:45,4806,1090,2005-07-19 16:37:45,9.99,2,6217,177,2005-07-11 13:13:45
1,2005-08-18 07:34:07,13455,2913,2005-08-26 05:56:07,7.99,1,12354,499,2005-08-18 07:34:07
1,2005-07-30 01:25:03,15440,3239,2005-08-03 05:41:03,4.99,1,8907,576,2005-07-30 01:25:03
2,2005-06-16 04:03:28,8828,367,2005-06-24 22:40:28,3.99,2,1577,327,2005-06-16 04:03:28
1,2005-07-07 08:32:12,7411,2776,2005-07-12 10:10:12,2.99,2,4147,274,2005-07-07 08:32:12
2,2005-08-19 21:02:59,10666,3295,2005-08-25 23:46:59,4.99,2,13357,393,2005-08-19 21:02:59
2,2005-08-18 05:15:46,14330,1651,2005-08-26 02:23:46,5.99,2,12295,532,2005-08-18 05:15:46
2,2005-07-10 01:05:38,10953,4470,2005-07-17 20:47:38,1.99,1,5512,405,2005-07-10 01:05:38
1,2005-07-27 07:36:34,7693,527,2005-08-04 05:05:34,6.99,2,7164,284,2005-07-27 07:36:34
1,2005-08-17 07:19:29,7571,1692,2005-08-20 09:35:29,4.99,2,11703,279,2005-08-17 07:19:29
2,2005-07-06 00:27:41,11949,2250,2005-07-14 23:20:41,5.99,2,3510,443,2005-07-06 00:27:41
2,2005-06-18 16:59:34,4608,1851,2005-06-27 16:10:34,8.99,2,2413,170,2005-06-18 16:59:34
2,2005-08-20 05:47:11,7576,702,2005-08-28 02:45:11,4.99,2,13588,279,2005-08-20 05:47:11
1,2005-07-27 03:45:42,4196,4305,2005-07-30 05:11:42,4.99,1,7055,154,2005-07-27 03:45:42
1,2005-07-27 02:40:29,4782,3530,2005-07-29 23:02:29,2.99,2,7025,176,2005-07-27 02:40:29
1,2005-08-21 08:15:38,8500,4432,2005-08-23 08:08:38,4.99,2,14325,313,2005-08-21 08:15:38
2,2005-06-18 06:47:29,11624,4212,2005-06-20 10:27:29,4.99,2,2281,431,2005-06-18 06:47:29
1,2005-06-16 06:41:35,10643,1739,2005-06-25 06:13:35,6.99,2,1611,393,2005-06-16 06:41:35
2,2005-08-23 05:42:13,12498,4010,2005-08-28 00:03:13,2.99,1,15581,462,2005-08-23 05:42:13
1,2005-07-27 11:23:47,5672,2089,2005-07-31 13:10:47,3.99,1,7269,209,2005-07-27 11:23:47
1,2005-08-21 13:07:24,14870,1957,2005-08-24 10:37:24,0.99,1,14469,554,2005-08-21 13:07:24
2,2005-07-27 04:11:40,14267,4414,2005-08-03 08:16:40,1.99,2,7075,530,2005-07-27 04:11:40
2,2005-08-20 06:55:24,14111,594,2005-08-29 12:32:24,2.99,1,13626,524,2005-08-20 06:55:24
1,2005-07-29 19:41:04,9142,3888,2005-08-02 00:41:04,0.99,2,8766,338,2005-07-29 19:41:04
1,2005-05-27 10:26:31,2934,1288,2005-05-30 08:32:31,0.99,1,386,109,2005-05-27 10:26:31
2,2005-07-29 08:53:38,5989,1759,2005-08-01 14:12:38,0.99,2,8486,221,2005-07-29 08:53:38
2,2005-05-29 04:10:17,13662,3664,2005-06-07 07:13:17,4.99,1,713,507,2005-05-29 04:10:17
2,2005-08-17 19:52:45,12457,2067,2005-08-18 18:26:45,2.99,2,12022,461,2005-08-17 19:52:45
2,2005-07-07 08:43:22,5107,4424,2005-07-08 05:21:22,2.99,2,4150,188,2005-07-07 08:43:22
2,2005-08-01 07:31:25,6828,2580,2005-08-07 09:23:25,4.99,1,10404,253,2005-08-01 07:31:25
1,2005-07-12 06:56:24,2540,3860,2005-07-17 09:36:24,4.99,1,6586,93,2005-07-12 06:56:24
2,2005-07-08 05:33:59,13553,2612,2005-07-14 09:27:59,2.99,1,4570,503,2005-07-08 05:33:59
1,2005-08-22 10:34:39,3777,4393,2005-08-26 13:09:39,2.99,2,15062,139,2005-08-22 10:34:39
1,2005-08-20 03:40:27,13960,3110,2005-08-27 07:15:27,6.99,1,13539,518,2005-08-20 03:40:27
2,2005-07-31 15:49:41,9250,806,2005-08-06 12:36:41,5.99,1,9948,342,2005-07-31 15:49:41
2,2005-06-15 14:45:48,2905,3740,2005-06-17 18:02:48,4.99,2,1372,108,2005-06-15 14:45:48
2,2005-08-23 03:03:53,8355,3940,2005-08-25 08:27:53,4.99,2,15515,307,2005-08-23 03:03:53
2,2005-08-19 09:04:24,11500,4113,2005-08-23 12:36:24,0.99,2,13040,425,2005-08-19 09:04:24
1,2005-06-20 20:44:40,14752,3195,2005-06-23 19:10:40,2.99,1,3154,550,2005-06-20 20:44:40
2,2005-06-19 18:51:27,8111,2174,2005-06-22 19:35:27,4.99,2,2791,299,2005-06-19 18:51:27
1,2005-07-28 19:07:38,8000,1600,2005-08-03 15:13:38,7.99,2,8108,295,2005-07-28 19:07:38
2,2005-06-18 07:34:37,13809,200,2005-06-26 11:45:37,7.99,1,2290,513,2005-06-18 07:34:37
1,2005-05-26 10:14:09,3857,3578,2005-05-29 05:57:09,2.99,1,221,143,2005-05-26 10:14:09
1,2005-07-12 10:00:44,15718,3385,2005-07-19 04:56:44,0.99,1,6639,587,2005-07-12 10:00:44
1,2005-07-27 09:13:26,1402,336,2005-08-01 10:24:26,5.99,1,7207,51,2005-07-27 09:13:26
1,2005-07-09 22:22:10,1078,3484,2005-07-11 02:43:10,4.99,1,5451,39,2005-07-09 22:22:10
1,2005-08-01 18:16:20,10140,3612,2005-08-03 12:21:20,2.99,2,10695,374,2005-08-01 18:16:20
2,2005-08-19 05:18:20,15785,4103,2005-08-27 00:13:20,8.99,1,12933,589,2005-08-19 05:18:20
1,2005-07-12 01:08:52,3729,2809,2005-07-16 20:22:52,2.99,1,6458,138,2005-07-12 01:08:52
2,2005-08-17 20:36:37,15285,1772,2005-08-21 15:03:37,4.99,1,12042,570,2005-08-17 20:36:37
1,2005-05-26 07:11:58,1910,2135,2005-05-28 09:06:58,2.99,1,199,71,2005-05-26 07:11:58
1,2005-07-07 05:53:38,9103,3928,2005-07-14 03:12:38,6.99,2,4091,337,2005-07-07 05:53:38
2,2005-07-31 19:14:20,2008,163,2005-08-05 19:45:20,3.99,1,10051,74,2005-07-31 19:14:20
1,2005-08-23 17:43:16,12329,254,2005-08-24 21:55:16,2.99,2,15910,456,2005-08-23 17:43:16
2,2005-08-17 23:47:16,3584,1958,2005-08-19 03:46:16,0.99,2,12133,132,2005-08-17 23:47:16
1,2005-06-21 12:25:07,7053,538,2005-06-27 11:52:07,0.99,2,3363,261,2005-06-21 12:25:07
2,2005-07-31 12:12:00,8494,2870,2005-08-09 06:53:00,2.99,1,9836,313,2005-07-31 12:12:00
2,2005-07-27 12:24:59,6096,45,2005-08-02 15:52:59,5.99,2,7288,226,2005-07-27 12:24:59
1,2005-08-20 22:11:46,13856,3893,2005-08-22 20:26:46,0.99,2,14052,514,2005-08-20 22:11:46
1,2005-07-10 06:15:45,15933,2095,2005-07-17 09:53:45,1.99,2,5631,595,2005-07-10 06:15:45
2,2005-08-01 00:09:33,2102,2785,2005-08-05 04:12:33,4.99,2,10184,77,2005-08-01 00:09:33
2,2005-07-28 04:32:14,15322,2018,2005-08-03 04:30:14,6.99,2,7713,572,2005-07-28 04:32:14
2,2005-06-20 22:35:12,2148,3517,2005-06-23 19:39:12,2.99,1,3178,79,2005-06-20 22:35:12
2,2005-08-20 23:35:13,10637,589,2005-08-28 01:41:13,7.99,2,14081,392,2005-08-20 23:35:13
1,2005-07-30 13:29:47,10608,1992,2005-08-02 17:08:47,0.99,2,9225,391,2005-07-30 13:29:47
2,2005-07-31 11:32:58,78,4560,2005-08-04 17:12:58,4.99,2,9816,3,2005-07-31 11:32:58
1,2005-07-12 10:39:55,1978,2858,2005-07-17 07:41:55,2.99,1,6645,73,2005-07-12 10:39:55
2,2005-08-02 07:36:44,7485,3207,2005-08-04 03:32:44,2.99,1,11085,276,2005-08-02 07:36:44
2,2005-08-21 21:04:42,15789,4494,2005-08-22 19:55:42,0.99,2,14706,589,2005-08-21 21:04:42
1,2005-08-23 18:50:54,9433,4559,2005-08-25 18:04:54,4.99,2,15944,348,2005-08-23 18:50:54
1,2005-06-19 16:44:18,4065,386,2005-06-22 12:40:18,0.99,2,2752,149,2005-06-19 16:44:18
1,2005-06-15 05:08:40,13862,1026,2005-06-20 10:41:40,4.99,1,1244,515,2005-06-15 05:08:40
2,2005-07-30 18:48:57,14924,4013,2005-08-03 15:17:57,1.99,2,9366,557,2005-07-30 18:48:57
2,2005-07-10 20:09:34,5254,2264,2005-07-17 15:39:34,3.99,1,5894,194,2005-07-10 20:09:34
1,2005-06-17 05:36:07,10811,2667,2005-06-24 01:44:07,3.99,1,1917,400,2005-06-17 05:36:07
1,2005-07-28 02:59:08,14974,1784,2005-08-03 03:37:08,1.99,2,7680,559,2005-07-28 02:59:08
1,2005-05-27 12:44:03,11398,1686,2005-06-02 08:19:03,0.99,1,398,422,2005-05-27 12:44:03
2,2005-06-15 10:16:27,8485,3608,2005-06-20 06:53:27,2.99,1,1312,313,2005-06-15 10:16:27
1,2005-08-17 15:51:35,12770,3578,2005-08-26 20:26:35,6.99,2,11911,472,2005-08-17 15:51:35
1,2005-05-26 10:06:49,14577,1259,2005-06-01 07:43:49,4.99,1,220,542,2005-05-26 10:06:49
1,2005-08-18 10:53:12,7728,1639,2005-08-19 13:54:12,0.99,2,12444,285,2005-08-18 10:53:12
1,2005-07-29 18:09:22,11078,897,2005-08-06 16:24:22,1.99,1,8726,409,2005-07-29 18:09:22
2,2005-06-16 05:11:41,2641,3685,2005-06-23 10:11:41,5.99,1,1590,98,2005-06-16 05:11:41
1,2005-07-27 09:20:00,7719,4445,2005-08-02 14:53:00,6.99,1,7211,285,2005-07-27 09:20:00
2,2005-07-12 04:50:49,6990,2275,2005-07-19 03:23:49,3.99,1,6539,259,2005-07-12 04:50:49
1,2005-08-01 13:07:34,10488,4469,2005-08-06 15:14:34,0.99,2,10564,387,2005-08-01 13:07:34
1,2005-08-23 06:25:07,2797,4560,2005-08-29 00:48:07,5.99,1,15599,103,2005-08-23 06:25:07
1,2005-08-21 19:49:46,1617,2896,2005-08-30 18:00:46,6.99,1,14665,58,2005-08-21 19:49:46
1,2005-07-06 16:19:56,9885,3001,2005-07-13 11:38:56,2.99,2,3834,366,2005-07-06 16:19:56
1,2005-05-31 03:06:08,3721,3402,2005-06-02 08:57:08,0.99,2,1020,138,2005-05-31 03:06:08
2,2005-08-18 14:58:51,10635,812,2005-08-20 10:53:51,0.99,1,12561,392,2005-08-18 14:58:51
1,2005-07-27 14:49:44,6639,175,2005-07-28 20:00:44,0.99,1,7358,245,2005-07-27 14:49:44
1,2005-06-21 08:00:49,12505,248,2005-06-29 04:11:49,4.99,2,3309,463,2005-06-21 08:00:49
2,2005-08-22 14:47:53,5240,997,2005-08-25 16:05:53,4.99,1,15164,193,2005-08-22 14:47:53
2,2005-07-30 12:28:45,7963,2467,2005-08-06 14:38:45,2.99,1,9194,294,2005-07-30 12:28:45
1,2005-07-29 04:45:16,11845,4267,2005-08-02 03:37:16,2.99,1,8343,439,2005-07-29 04:45:16
