assay_category,assay_tax_id,doc_id,description,assay_strain,assay_id,tid,assay_organism,assay_subcellular_fraction,assay_cell_type,assay_tissue,tissue_id,assay_type,src_assay_id,variant_id,cell_id,src_id,confidence_score,bao_format,relationship_type,assay_test_type,chembl_id,curated_by
,,15217,Acid dissociation constant evaluated towards Hematin mu-oxo dimer; Not available,,14583,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL628520,Autocuration
,,10933,Binding constant was determined,,14584,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL628521,Autocuration
,,2363,Alkylation of 4-(4-nitrobenzyl)pyridine (NBP) by the compound at a temperature of 66 degree Centigrade,,14585,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL630443,Autocuration
,,2363,Alkylation of 4-(4-nitrobenzyl)pyridine (NBP) by the compound at a temperature of 66 degree centigrade; Not determined,,14586,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL630444,Autocuration
,,2276,Rate constant with triethylamine at 30 degree C in 0.1 M potassium chloride was expressed as Kamine,,14587,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL857732,Autocuration
,,14915,Octanol-water apparent distribution coefficient measured in TRIS buffer at a pH 7.4.,,14588,22224,,,,,,P,,,,1,0,BAO_0000100,U,,CHEMBL630445,Autocuration
,,8847,Catalytic rate constant of the compound,,14589,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL630446,Autocuration
,,15357,inactivation rate constant calculated from experimental IC50 value for dipeptidyl peptidase IV inhibition,,14590,22224,,,,,,B,,,,1,0,BAO_0000019,U,,CHEMBL630447,Autocuration
,,2869,Catalytic constant expressed as Kinetic behavior of enzyme (PicK/6-His),,14591,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL630448,Autocuration
,,3484,Catalytic rate constant against phospholipase A2 was determined,,14592,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL630449,Autocuration
,,1373,"Compound was evaluated for catalytic constant, Kcat",,14593,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL630450,Autocuration
,,8142,Compound was tested for hydrolysis by acetylcholinesterase and the kinetic constant (kcat) which is a first-order rate constant was determined,,14594,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL630451,Autocuration
,,14131,Kcat calculated from 0.693/T1/2,,14595,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL630452,Autocuration
,,17269,Kcat was determined,,14596,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL630453,Autocuration
,,3485,Kcat against class A PCI beta-lactamase catalyzed lactone hydrolysis,,14597,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL630454,Autocuration
,,3485,Kcat against class A TEM beta-lactamase catalyzed lactone hydrolysis,,14598,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL630455,Autocuration
,,3485,Kcat against class C P99 beta-lactamase catalyzed lactone hydrolysis,,14599,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL631487,Autocuration
,,5962,Kcat value was determined,,14600,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL631488,Autocuration
,,3133,Kinetic constant for the hydrolysis by the catalyst CPA was evaluated,,14601,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL876440,Autocuration
,,3133,Kinetic constant for the hydrolysis by the catalyst McAbIIF9D8 was evaluated,,14602,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL631489,Autocuration
,,2276,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 0.25% acetonitrile and 4B2 as catalyst was expressed as Kcat; Not determined",,14603,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL857742,Autocuration
,,2276,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 4B2 as catalyst was expressed as Kcat",,14604,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL631490,Autocuration
,,2276,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 6C2 as catalyst was expressed as Kcat; Not determined",,14605,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL631491,Autocuration
,,2276,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 10% acetonitrile and 4B2 as catalyst was expressed as Kcat; Not determined",,14606,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL631492,Autocuration
,,2276,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 5% acetonitrile and 4B2 as catalyst was expressed as Kcat",,14607,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL631493,Autocuration
,,4892,Kinetic parameter for rate of conversion to PABA was determined,,14608,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL631494,Autocuration
,,3133,Rate acceleration expressed as ratio of Kcat to Kuncat was evaluated,,14609,22224,,,,,,A,,,,1,0,BAO_0000019,U,,CHEMBL631495,Autocuration
,10116.0,11488,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 48-72 hr",,14610,50597,Rattus norvegicus,,,Feces,1988.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631496,Intermediate
,10116.0,11488,"Compound was evaluated for the percentage of urine excretion of radioactivity, by male Sprague-Dawley rats after intravenous administration of compound dose (1 mg/kg) at 0-24 hr",,14611,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631497,Intermediate
,10116.0,11488,"Compound was evaluated for the percentage of urine excretion of radioactivity, by male Sprague-Dawley rats after intravenous administration of compound dose (1 mg/kg) at 24-48 hr",,14612,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631498,Intermediate
,10116.0,11488,"Compound was evaluated for the percentage of urine excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 0-24 hr",,14613,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL629776,Intermediate
,10116.0,11488,"Compound was evaluated for the percentage of urine excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 24-48 hr",,14614,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL629777,Intermediate
,10116.0,11488,"Compound was evaluated for the percentage of urine excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 48-72 hr",,14615,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL629778,Intermediate
,10116.0,11488,Cumulative dose excreted after intraduodenal administration at 0-0.5 hours in rats,,14616,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL630456,Intermediate
,10116.0,11488,Cumulative dose excreted after intraduodenal administration at 0.5-1.0 hours in rats,,14617,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL630457,Intermediate
,10116.0,11488,Cumulative dose excreted after intraduodenal administration at 1.0-1.5 hours in rats,,14618,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL630458,Intermediate
,10116.0,11488,Cumulative dose excreted after intraduodenal administration at 1.5-2.0 hours in rats,,14619,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL630459,Intermediate
,10116.0,11488,Cumulative dose excreted after intraduodenal administration at 2-3 hours in rats,,14620,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL630460,Intermediate
,10116.0,11488,Cumulative dose excreted after intraduodenal administration at 3-4 hours in rats,,14621,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL876550,Intermediate
,10116.0,11488,Cumulative dose excreted after intraduodenal administration at 4-6 hours in rats,,14622,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL630461,Intermediate
,10116.0,11488,Cumulative dose excreted after intraduodenal administration at 6-8 hours in rats,,14623,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL630462,Intermediate
,10116.0,11488,Cumulative dose excreted after intraduodenal administration at 8-24 hours in rats,,14624,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL630463,Intermediate
,10116.0,11488,Cumulative dose excreted after intravenous administration at 0-0.5 hours in rats,,14625,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL630464,Intermediate
,10116.0,11488,Cumulative dose excreted after intravenous administration at 0.5-1 hours in rats,,14626,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL630465,Intermediate
,10116.0,11488,Cumulative dose excreted after intravenous administration at 1.0-1.5 hours in rats,,14627,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL630466,Intermediate
,10116.0,11488,Cumulative dose excreted after intravenous administration at 1.5-2 hours in rats,,14628,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL630467,Intermediate
,10116.0,11488,Cumulative dose excreted after intravenous administration at 2-3 hours in rats,,14629,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL630633,Intermediate
,10116.0,11488,Cumulative dose excreted after intravenous administration at 3-4 hours in rats,,14630,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL630634,Intermediate
,10116.0,11488,Cumulative dose excreted after intravenous administration at 4-6 hours in rats,,14631,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL630635,Intermediate
,10116.0,11488,Cumulative dose excreted after intravenous administration at 6-8 hours in rats,,14632,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL630636,Intermediate
,10116.0,11488,Cumulative dose excreted after intravenous administration at 8-24 hours in rats,,14633,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL630637,Intermediate
,9986.0,7132,"10 mg/kg of [14C]- radiolabeled compound was intravenously (gavage) injected in rabbit, and radioactivity content in feces was estimated (total)",,14634,50592,Oryctolagus cuniculus,,,Feces,1988.0,A,,,,1,1,BAO_0000218,N,,CHEMBL630638,Intermediate
,9986.0,7132,"10 mg/kg of [14C]- radiolabeled compound was intravenously (gavage) injected in rabbit, and radioactivity content in feces was estimated at 0-24 h",,14635,50592,Oryctolagus cuniculus,,,Feces,1988.0,A,,,,1,1,BAO_0000218,N,,CHEMBL630639,Intermediate
,9986.0,7132,"10 mg/kg of [14C]- radiolabeled compound was intravenously (gavage) injected in rabbit, and radioactivity content in feces was estimated at 24-48 h",,14636,50592,Oryctolagus cuniculus,,,Feces,1988.0,A,,,,1,1,BAO_0000218,N,,CHEMBL630640,Intermediate
,9986.0,7132,"10 mg/kg of [14C]- radiolabeled compound was intravenously (gavage) injected in rabbit, and radioactivity content in feces was estimated at 48-72 h",,14637,50592,Oryctolagus cuniculus,,,Feces,1988.0,A,,,,1,1,BAO_0000218,N,,CHEMBL876551,Intermediate
,9986.0,7132,"10 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit, and radioactivity content in urine was estimated (total)",,14638,50592,Oryctolagus cuniculus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL630641,Intermediate
,9986.0,7132,"10 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit, and radioactivity content in urine was estimated at 0-6 h",,14639,50592,Oryctolagus cuniculus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL630642,Intermediate
,9986.0,7132,"10 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit, and radioactivity content in urine was estimated at 24-48 h",,14640,50592,Oryctolagus cuniculus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL630643,Intermediate
,9986.0,7132,"10 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit, and radioactivity content in urine was estimated at 48-72 h",,14641,50592,Oryctolagus cuniculus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL630644,Intermediate
,9986.0,7132,"10 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit, and radioactivity content in urine was estimated at 6-24 h",,14642,50592,Oryctolagus cuniculus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL630645,Intermediate
,9986.0,7132,"25 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit, and radioactivity content in feces was estimated (total)",,14643,50592,Oryctolagus cuniculus,,,Feces,1988.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625599,Intermediate
,9986.0,7132,"25 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit, and radioactivity content in feces was estimated at 0-24 h",,14644,50592,Oryctolagus cuniculus,,,Feces,1988.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625600,Intermediate
,9986.0,7132,"25 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit, and radioactivity content in feces was estimated at 24-48 h",,14645,50592,Oryctolagus cuniculus,,,Feces,1988.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625601,Intermediate
,9986.0,7132,"25 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit, and radioactivity content in feces was estimated at 48-72 h",,14646,50592,Oryctolagus cuniculus,,,Feces,1988.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625602,Intermediate
,9986.0,7132,"25 mg/kg of [14C]- radiolabeled compound was perorally injected in rabbit, and radioactivity content in urine was estimated (total)",,14647,50592,Oryctolagus cuniculus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627470,Intermediate
,9986.0,7132,"25 mg/kg of [14C]- radiolabeled compound was perorally injected in rabbit, and radioactivity content in urine was estimated at 0-6 h",,14648,50592,Oryctolagus cuniculus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627471,Intermediate
,9986.0,7132,"25 mg/kg of [14C]- radiolabeled compound was perorally injected in rabbit, and radioactivity content in urine was estimated at 24-48 h",,14649,50592,Oryctolagus cuniculus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627472,Intermediate
,9986.0,7132,"25 mg/kg of [14C]- radiolabeled compound was perorally injected in rabbit, and radioactivity content in urine was estimated at 48-72 h",,14650,50592,Oryctolagus cuniculus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627473,Intermediate
,9986.0,7132,"25 mg/kg of [14C]- radiolabeled compound was perorally injected in rabbit, and radioactivity content in urine was estimated at 6-24 h",,14651,50592,Oryctolagus cuniculus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627474,Intermediate
,10116.0,13925,Biodistribution in rat blood post intravenous injection for 2 min of [99mTc]TRODAT ligand expressed as percent dose per organ,,14652,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627475,Intermediate
,10116.0,13925,Biodistribution in rat blood post intravenous injection for 60 min of [99mTc]TRODAT ligand expressed as percent dose per organ,,14653,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627476,Intermediate
,9615.0,12582,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 11.9 uM/Kg of drug,,14654,50588,Canis lupus familiaris,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627477,Intermediate
,9615.0,12582,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 2.49 uM/Kg of drug,,14655,50588,Canis lupus familiaris,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627478,Intermediate
,9615.0,12582,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 26.2 uM/Kg of drug,,14656,50588,Canis lupus familiaris,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627479,Intermediate
,9615.0,12582,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 3.03 uM/Kg of drug,,14657,50588,Canis lupus familiaris,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627480,Intermediate
,9615.0,12582,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 30.3 uM/Kg of drug,,14658,50588,Canis lupus familiaris,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627481,Intermediate
,9615.0,12582,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 34.1 uM/Kg of drug,,14659,50588,Canis lupus familiaris,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627482,Intermediate
,9615.0,12582,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 7.85 uM/Kg of drug,,14660,50588,Canis lupus familiaris,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627483,Intermediate
,9615.0,12582,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 8.47 uM/Kg of drug,,14661,50588,Canis lupus familiaris,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL875636,Intermediate
,9615.0,12582,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 9.09 uM/Kg of drug,,14662,50588,Canis lupus familiaris,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625764,Intermediate
,9615.0,12582,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 10.1 uM/Kg of drug,,14663,50588,Canis lupus familiaris,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625765,Intermediate
,9615.0,12582,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 102 uM/Kg of drug,,14664,50588,Canis lupus familiaris,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625766,Intermediate
,9615.0,12582,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 3.40 uM/Kg of drug,,14665,50588,Canis lupus familiaris,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625767,Intermediate
,9615.0,12582,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 3.76 uM/Kg of drug,,14666,50588,Canis lupus familiaris,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625768,Intermediate
,9615.0,12582,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 34.1 uM/Kg of drug,,14667,50588,Canis lupus familiaris,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625769,Intermediate
,9615.0,12582,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 50.8 uM/Kg of drug,,14668,50588,Canis lupus familiaris,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625770,Intermediate
,9615.0,12582,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 68.1 uM/Kg of drug,,14669,50588,Canis lupus familiaris,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625771,Intermediate
,9615.0,12582,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 9.060 uM/Kg of drug,,14670,50588,Canis lupus familiaris,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625772,Intermediate
,9615.0,12582,Total electrolytic excretion of sodium in urine of dogs after peroral administration of 9.6 uM/Kg of drug,,14671,50588,Canis lupus familiaris,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625773,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after intravenous administration of 7.94 uM/Kg of drug,,14672,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625774,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 0 uM/Kg of drug,,14673,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625775,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 1.01 uM/Kg of drug,,14674,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625776,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 1.13 uM/Kg of drug,,14675,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625777,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 10.1 uM/Kg of drug,,14676,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625778,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 102 uM/Kg of drug,,14677,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625779,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 105 uM/Kg of drug,,14678,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625780,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 11.3 uM/Kg of drug,,14679,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625781,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 113 uM/Kg of drug,,14680,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL875637,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 19.5 uM/Kg of drug,,14681,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626473,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 195 uM/Kg of drug,,14682,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626474,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 21.7 uM/Kg of drug,,14683,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626475,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 217 uM/Kg of drug,,14684,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626476,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 23.9 uM/Kg of drug,,14685,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL634397,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 239 uM/Kg of drug,,14686,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626477,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 24.9 uM/Kg of drug,,14687,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631069,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 249 uM/Kg of drug,,14688,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631070,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 25.9 uM/Kg of drug,,14689,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631071,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 259 uM/Kg of drug,,14690,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631072,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 26.5 uM/Kg of drug,,14691,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631073,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 265 uM/Kg of drug,,14692,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631074,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 27 uM/Kg of drug,,14693,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631075,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 27.9 uM/Kg of drug,,14694,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631725,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 270 uM/Kg of drug,,14695,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631726,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 279 uM/Kg of drug,,14696,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631727,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 28.2 uM/Kg of drug,,14697,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631728,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 28.9 uM/Kg of drug,,14698,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631729,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 282 uM/Kg of drug,,14699,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631730,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 289 uM/Kg of drug,,14700,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631731,Intermediate
,10116.0,12582,Total electrolytic excretion of sodium in urine of rats after peroral administration of 3.40 uM/Kg of drug,,14701,50597,Rattus norvegicus,,,Urine,1088.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631910,Intermediate
,10116.0,15413,Biodistribution of the [18F]-radiolabeled compound in rat hippocampus,,14702,50597,Rattus norvegicus,,,Hippocampus,10000000.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL631911,Intermediate
,10116.0,15413,Biodistribution of the [18F]-radiolabeled compound in rat hypothalamus,,14703,50597,Rattus norvegicus,,,Hypothalamus,1898.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL631912,Intermediate
,10116.0,15413,Biodistribution of the [18F]-radiolabeled compound in rat hypothalamus; Not determined,,14704,50597,Rattus norvegicus,,,Hypothalamus,1898.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL631913,Intermediate
,10116.0,12017,Biodistribution in blood of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,14705,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL631914,Intermediate
,10116.0,12017,Biodistribution in blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,14706,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL631915,Intermediate
,10116.0,12017,Biodistribution in blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,14707,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL875778,Intermediate
