FisY,Sta,KnoFDevelo,PrNu,CliChaMiti,OrgN,GeEqu,CFLI,DiID,RegProg,CouRegPe,EnvSust,SectID,FSTCPer,OrgCl,OrganiTy,CouRegID,ICTAATFDev,BrN,ContiID,SeID,BilatAiMar,AmoSp,ContNa,YoIs,ProgrPro,SectNa,SecPer,BrID,CouRegNa,PartDevAnGoGov,CliChAdap,IndiIs,DisaIs,OrganiS,Deser,TraDevel,Biod,UrbIs,ChiIss,OrganiID,ProBroCounID,SecN
2009/2010,Closed,0,S064824001,0,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),1,0,D6214,0,0.1,0,S6219,0.0,Civil Society,Canadian Non-Profit Making,CN,0,KFM Partnership for Develop. Innovation,3,15153,1,105625.0,Asia,0,Uncoded: Pre-APP,Public Institutions & Elections,0.25,B6100,China,2,0,0,0,SPECIALIZED INSTITUTE,0,0,0,0,0,1000281,CN,Media and free flow of information
2009/2010,Closed,0,S064824001,0,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),1,0,D6214,0,0.1,0,S6219,0.0,Civil Society,Canadian Non-Profit Making,CN,0,KFM Partnership for Develop. Innovation,3,15160,1,105625.0,Asia,0,Uncoded: Pre-APP,Public Institutions & Elections,0.25,B6100,China,2,0,0,0,SPECIALIZED INSTITUTE,0,0,0,0,0,1000281,CN,Human rights
2009/2010,Closed,0,S064824001,0,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),1,0,D6214,0,0.1,0,S6219,0.0,Civil Society,Canadian Non-Profit Making,CO,0,KFM Partnership for Develop. Innovation,1,15150,1,211250.0,America,0,Uncoded: Pre-APP,Public Institutions & Elections,0.5,B6100,Colombia,2,0,0,0,SPECIALIZED INSTITUTE,0,0,0,0,0,1000281,CO,Democratic participation and civil society
2009/2010,Closed,0,S064824001,0,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),1,0,D6214,0,0.1,0,S6219,0.0,Civil Society,Canadian Non-Profit Making,CO,0,KFM Partnership for Develop. Innovation,1,15153,1,105625.0,America,0,Uncoded: Pre-APP,Public Institutions & Elections,0.25,B6100,Colombia,2,0,0,0,SPECIALIZED INSTITUTE,0,0,0,0,0,1000281,CO,Media and free flow of information
2009/2010,Closed,0,S064824001,0,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),1,0,D6214,0,0.1,0,S6219,0.0,Civil Society,Canadian Non-Profit Making,CO,0,KFM Partnership for Develop. Innovation,1,15160,1,105625.0,America,0,Uncoded: Pre-APP,Public Institutions & Elections,0.25,B6100,Colombia,2,0,0,0,SPECIALIZED INSTITUTE,0,0,0,0,0,1000281,CO,Human rights
2009/2010,Closed,0,S064824001,0,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),1,0,D6214,0,0.1,0,S6219,0.0,Civil Society,Canadian Non-Profit Making,ID,0,KFM Partnership for Develop. Innovation,3,15150,1,211250.0,Asia,0,Uncoded: Pre-APP,Public Institutions & Elections,0.5,B6100,Indonesia,2,0,0,0,SPECIALIZED INSTITUTE,0,0,0,0,0,1000281,ID,Democratic participation and civil society
2009/2010,Closed,0,S064824001,0,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),1,0,D6214,0,0.1,0,S6219,0.0,Civil Society,Canadian Non-Profit Making,ID,0,KFM Partnership for Develop. Innovation,3,15153,1,105625.0,Asia,0,Uncoded: Pre-APP,Public Institutions & Elections,0.25,B6100,Indonesia,2,0,0,0,SPECIALIZED INSTITUTE,0,0,0,0,0,1000281,ID,Media and free flow of information
2009/2010,Closed,0,S064824001,0,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),1,0,D6214,0,0.1,0,S6219,0.0,Civil Society,Canadian Non-Profit Making,ID,0,KFM Partnership for Develop. Innovation,3,15160,1,105625.0,Asia,0,Uncoded: Pre-APP,Public Institutions & Elections,0.25,B6100,Indonesia,2,0,0,0,SPECIALIZED INSTITUTE,0,0,0,0,0,1000281,ID,Human rights
2009/2010,Closed,0,S064824001,0,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),1,0,D6214,0,0.1,0,S6219,0.0,Civil Society,Canadian Non-Profit Making,JO,0,KFM Partnership for Develop. Innovation,3,15150,1,211250.0,Asia,0,Uncoded: Pre-APP,Public Institutions & Elections,0.5,B6100,Jordan,2,0,0,0,SPECIALIZED INSTITUTE,0,0,0,0,0,1000281,JO,Democratic participation and civil society
2009/2010,Closed,0,S064824001,0,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),1,0,D6214,0,0.1,0,S6219,0.0,Civil Society,Canadian Non-Profit Making,JO,0,KFM Partnership for Develop. Innovation,3,15153,1,105625.0,Asia,0,Uncoded: Pre-APP,Public Institutions & Elections,0.25,B6100,Jordan,2,0,0,0,SPECIALIZED INSTITUTE,0,0,0,0,0,1000281,JO,Media and free flow of information
2009/2010,Closed,0,S064824001,0,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),1,0,D6214,0,0.1,0,S6219,0.0,Civil Society,Canadian Non-Profit Making,JO,0,KFM Partnership for Develop. Innovation,3,15160,1,105625.0,Asia,0,Uncoded: Pre-APP,Public Institutions & Elections,0.25,B6100,Jordan,2,0,0,0,SPECIALIZED INSTITUTE,0,0,0,0,0,1000281,JO,Human rights
2009/2010,Closed,0,S064824001,0,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),1,0,D6214,0,0.1,0,S6219,0.0,Civil Society,Canadian Non-Profit Making,MA,0,KFM Partnership for Develop. Innovation,2,15150,1,211250.0,Africa,0,Uncoded: Pre-APP,Public Institutions & Elections,0.5,B6100,Morocco,2,0,0,0,SPECIALIZED INSTITUTE,0,0,0,0,0,1000281,MA,Democratic participation and civil society
2009/2010,Closed,0,S064824001,0,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),1,0,D6214,0,0.1,0,S6219,0.0,Civil Society,Canadian Non-Profit Making,MA,0,KFM Partnership for Develop. Innovation,2,15153,1,105625.0,Africa,0,Uncoded: Pre-APP,Public Institutions & Elections,0.25,B6100,Morocco,2,0,0,0,SPECIALIZED INSTITUTE,0,0,0,0,0,1000281,MA,Media and free flow of information
2009/2010,Closed,0,S064824001,0,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),1,0,D6214,0,0.1,0,S6219,0.0,Civil Society,Canadian Non-Profit Making,MA,0,KFM Partnership for Develop. Innovation,2,15160,1,105625.0,Africa,0,Uncoded: Pre-APP,Public Institutions & Elections,0.25,B6100,Morocco,2,0,0,0,SPECIALIZED INSTITUTE,0,0,0,0,0,1000281,MA,Human rights
2009/2010,Closed,0,S064824001,0,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),1,0,D6214,0,0.1,0,S6219,0.0,Civil Society,Canadian Non-Profit Making,MM,0,KFM Partnership for Develop. Innovation,3,15150,1,211250.0,Asia,0,Uncoded: Pre-APP,Public Institutions & Elections,0.5,B6100,Burma (Myanmar),2,0,0,0,SPECIALIZED INSTITUTE,0,0,0,0,0,1000281,MM,Democratic participation and civil society
2009/2010,Closed,0,S064824001,0,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),1,0,D6214,0,0.1,0,S6219,0.0,Civil Society,Canadian Non-Profit Making,MM,0,KFM Partnership for Develop. Innovation,3,15153,1,105625.0,Asia,0,Uncoded: Pre-APP,Public Institutions & Elections,0.25,B6100,Burma (Myanmar),2,0,0,0,SPECIALIZED INSTITUTE,0,0,0,0,0,1000281,MM,Media and free flow of information
2009/2010,Closed,0,S064824001,0,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),1,0,D6214,0,0.1,0,S6219,0.0,Civil Society,Canadian Non-Profit Making,MM,0,KFM Partnership for Develop. Innovation,3,15160,1,105625.0,Asia,0,Uncoded: Pre-APP,Public Institutions & Elections,0.25,B6100,Burma (Myanmar),2,0,0,0,SPECIALIZED INSTITUTE,0,0,0,0,0,1000281,MM,Human rights
2009/2010,Closed,0,S064824001,0,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),1,0,D6214,0,0.1,0,S6219,0.0,Civil Society,Canadian Non-Profit Making,ZW,0,KFM Partnership for Develop. Innovation,2,15150,1,211250.0,Africa,0,Uncoded: Pre-APP,Public Institutions & Elections,0.5,B6100,Zimbabwe,2,0,0,0,SPECIALIZED INSTITUTE,0,0,0,0,0,1000281,ZW,Democratic participation and civil society
2009/2010,Closed,0,S064824001,0,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),1,0,D6214,0,0.1,0,S6219,0.0,Civil Society,Canadian Non-Profit Making,ZW,0,KFM Partnership for Develop. Innovation,2,15153,1,105625.0,Africa,0,Uncoded: Pre-APP,Public Institutions & Elections,0.25,B6100,Zimbabwe,2,0,0,0,SPECIALIZED INSTITUTE,0,0,0,0,0,1000281,ZW,Media and free flow of information
2009/2010,Closed,0,S064824001,0,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),1,0,D6214,0,0.1,0,S6219,0.0,Civil Society,Canadian Non-Profit Making,ZW,0,KFM Partnership for Develop. Innovation,2,15160,1,105625.0,Africa,0,Uncoded: Pre-APP,Public Institutions & Elections,0.25,B6100,Zimbabwe,2,0,0,0,SPECIALIZED INSTITUTE,0,0,0,0,0,1000281,ZW,Human rights
2009/2010,Closed,0,S064826001,0,CAUSE Canada,2,0,D6220,0,0.3333,0,S6221,1.0,Civil Society,Canadian Non-Profit Making,GT,0,KFM Partnership for Develop. Innovation,1,11110,1,2535.006474,America,0,Uncoded: Pre-APP,Youth Participation,0.14,B6100,Guatemala,0,0,0,0,NGO,0,0,0,0,0,1001890,GT,Education policy and administrative management
2009/2010,Closed,0,S064826001,0,CAUSE Canada,2,0,D6220,0,0.3333,0,S6221,1.0,Civil Society,Canadian Non-Profit Making,GT,0,KFM Partnership for Develop. Innovation,1,11120,1,2535.006474,America,0,Uncoded: Pre-APP,Youth Participation,0.14,B6100,Guatemala,0,0,0,0,NGO,0,0,0,0,0,1001890,GT,Education facilities and training
2009/2010,Closed,0,S064826001,0,CAUSE Canada,2,0,D6220,0,0.3333,0,S6221,1.0,Civil Society,Canadian Non-Profit Making,GT,0,KFM Partnership for Develop. Innovation,1,15110,1,1267.503237,America,0,Uncoded: Pre-APP,Youth Participation,0.07,B6100,Guatemala,0,0,0,0,NGO,0,0,0,0,0,1001890,GT,Public sector policy and administrative management
2009/2010,Closed,0,S064826001,0,CAUSE Canada,2,0,D6220,0,0.3333,0,S6221,1.0,Civil Society,Canadian Non-Profit Making,GT,0,KFM Partnership for Develop. Innovation,1,15160,1,7786.091313,America,0,Uncoded: Pre-APP,Youth Participation,0.43,B6100,Guatemala,0,0,0,0,NGO,0,0,0,0,0,1001890,GT,Human rights
2009/2010,Closed,0,S064826001,0,CAUSE Canada,2,0,D6220,0,0.3333,0,S6221,1.0,Civil Society,Canadian Non-Profit Making,GT,0,KFM Partnership for Develop. Innovation,1,25010,1,3983.581602,America,0,Uncoded: Pre-APP,Youth Participation,0.22,B6100,Guatemala,0,0,0,0,NGO,0,0,0,0,0,1001890,GT,Business support services and institutions
2009/2010,Closed,0,S064826001,0,CAUSE Canada,2,0,D6220,0,0.3334,0,S6221,1.0,Civil Society,Canadian Non-Profit Making,HN,0,KFM Partnership for Develop. Innovation,1,11110,1,2535.767052,America,0,Uncoded: Pre-APP,Youth Participation,0.14,B6100,Honduras,0,0,0,0,NGO,0,0,0,0,0,1001890,HN,Education policy and administrative management
2009/2010,Closed,0,S064826001,0,CAUSE Canada,2,0,D6220,0,0.3334,0,S6221,1.0,Civil Society,Canadian Non-Profit Making,HN,0,KFM Partnership for Develop. Innovation,1,11120,1,2535.767052,America,0,Uncoded: Pre-APP,Youth Participation,0.14,B6100,Honduras,0,0,0,0,NGO,0,0,0,0,0,1001890,HN,Education facilities and training
2009/2010,Closed,0,S064826001,0,CAUSE Canada,2,0,D6220,0,0.3334,0,S6221,1.0,Civil Society,Canadian Non-Profit Making,HN,0,KFM Partnership for Develop. Innovation,1,15110,1,1267.883526,America,0,Uncoded: Pre-APP,Youth Participation,0.07,B6100,Honduras,0,0,0,0,NGO,0,0,0,0,0,1001890,HN,Public sector policy and administrative management
2009/2010,Closed,0,S064826001,0,CAUSE Canada,2,0,D6220,0,0.3334,0,S6221,1.0,Civil Society,Canadian Non-Profit Making,HN,0,KFM Partnership for Develop. Innovation,1,15160,1,7788.427374,America,0,Uncoded: Pre-APP,Youth Participation,0.43,B6100,Honduras,0,0,0,0,NGO,0,0,0,0,0,1001890,HN,Human rights
2009/2010,Closed,0,S064826001,0,CAUSE Canada,2,0,D6220,0,0.3334,0,S6221,1.0,Civil Society,Canadian Non-Profit Making,HN,0,KFM Partnership for Develop. Innovation,1,25010,1,3984.776796,America,0,Uncoded: Pre-APP,Youth Participation,0.22,B6100,Honduras,0,0,0,0,NGO,0,0,0,0,0,1001890,HN,Business support services and institutions
2009/2010,Closed,0,S064826001,0,CAUSE Canada,2,0,D6220,0,0.3333,0,S6221,1.0,Civil Society,Canadian Non-Profit Making,SL,0,KFM Partnership for Develop. Innovation,2,11110,1,2535.006474,Africa,0,Uncoded: Pre-APP,Youth Participation,0.14,B6100,Sierra Leone,0,0,0,0,NGO,0,0,0,0,0,1001890,SL,Education policy and administrative management
2009/2010,Closed,0,S064826001,0,CAUSE Canada,2,0,D6220,0,0.3333,0,S6221,1.0,Civil Society,Canadian Non-Profit Making,SL,0,KFM Partnership for Develop. Innovation,2,11120,1,2535.006474,Africa,0,Uncoded: Pre-APP,Youth Participation,0.14,B6100,Sierra Leone,0,0,0,0,NGO,0,0,0,0,0,1001890,SL,Education facilities and training
2009/2010,Closed,0,S064826001,0,CAUSE Canada,2,0,D6220,0,0.3333,0,S6221,1.0,Civil Society,Canadian Non-Profit Making,SL,0,KFM Partnership for Develop. Innovation,2,15110,1,1267.503237,Africa,0,Uncoded: Pre-APP,Youth Participation,0.07,B6100,Sierra Leone,0,0,0,0,NGO,0,0,0,0,0,1001890,SL,Public sector policy and administrative management
2009/2010,Closed,0,S064826001,0,CAUSE Canada,2,0,D6220,0,0.3333,0,S6221,1.0,Civil Society,Canadian Non-Profit Making,SL,0,KFM Partnership for Develop. Innovation,2,15160,1,7786.091313,Africa,0,Uncoded: Pre-APP,Youth Participation,0.43,B6100,Sierra Leone,0,0,0,0,NGO,0,0,0,0,0,1001890,SL,Human rights
2009/2010,Closed,0,S064826001,0,CAUSE Canada,2,0,D6220,0,0.3333,0,S6221,1.0,Civil Society,Canadian Non-Profit Making,SL,0,KFM Partnership for Develop. Innovation,2,25010,1,3983.581602,Africa,0,Uncoded: Pre-APP,Youth Participation,0.22,B6100,Sierra Leone,0,0,0,0,NGO,0,0,0,0,0,1001890,SL,Business support services and institutions
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.1,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,BZ,0,KFM Partnership for Develop. Innovation,1,13040,1,759.696,America,0,Uncoded: Pre-APP,Youth Participation,0.1176,B6100,Belize,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,BZ,STD control including HIV/AIDS
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.1,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,BZ,0,KFM Partnership for Develop. Innovation,1,31310,1,4433.498,America,0,Uncoded: Pre-APP,Youth Participation,0.6863,B6100,Belize,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,BZ,Fishing policy and administrative management
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.1,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,BZ,0,KFM Partnership for Develop. Innovation,1,43030,1,1266.806,America,0,Uncoded: Pre-APP,Youth Participation,0.1961,B6100,Belize,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,BZ,Urban development and management
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.15,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,CO,0,KFM Partnership for Develop. Innovation,1,13040,1,1139.5439999999999,America,0,Uncoded: Pre-APP,Youth Participation,0.1176,B6100,Colombia,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,CO,STD control including HIV/AIDS
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.15,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,CO,0,KFM Partnership for Develop. Innovation,1,31310,1,6650.246999999999,America,0,Uncoded: Pre-APP,Youth Participation,0.6863,B6100,Colombia,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,CO,Fishing policy and administrative management
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.15,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,CO,0,KFM Partnership for Develop. Innovation,1,43030,1,1900.2089999999998,America,0,Uncoded: Pre-APP,Youth Participation,0.1961,B6100,Colombia,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,CO,Urban development and management
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.2,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,GD,0,KFM Partnership for Develop. Innovation,1,13040,1,1519.392,America,0,Uncoded: Pre-APP,Youth Participation,0.1176,B6100,Grenada,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,GD,STD control including HIV/AIDS
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.2,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,GD,0,KFM Partnership for Develop. Innovation,1,31310,1,8866.996,America,0,Uncoded: Pre-APP,Youth Participation,0.6863,B6100,Grenada,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,GD,Fishing policy and administrative management
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.2,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,GD,0,KFM Partnership for Develop. Innovation,1,43030,1,2533.612,America,0,Uncoded: Pre-APP,Youth Participation,0.1961,B6100,Grenada,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,GD,Urban development and management
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.19,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,GM,0,KFM Partnership for Develop. Innovation,2,13040,1,1443.4224,Africa,0,Uncoded: Pre-APP,Youth Participation,0.1176,B6100,Gambia,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,GM,STD control including HIV/AIDS
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.19,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,GM,0,KFM Partnership for Develop. Innovation,2,31310,1,8423.6462,Africa,0,Uncoded: Pre-APP,Youth Participation,0.6863,B6100,Gambia,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,GM,Fishing policy and administrative management
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.19,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,GM,0,KFM Partnership for Develop. Innovation,2,43030,1,2406.9314,Africa,0,Uncoded: Pre-APP,Youth Participation,0.1961,B6100,Gambia,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,GM,Urban development and management
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.08,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,JM,0,KFM Partnership for Develop. Innovation,1,13040,1,607.7568,America,0,Uncoded: Pre-APP,Youth Participation,0.1176,B6100,Jamaica,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,JM,STD control including HIV/AIDS
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.08,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,JM,0,KFM Partnership for Develop. Innovation,1,31310,1,3546.7984,America,0,Uncoded: Pre-APP,Youth Participation,0.6863,B6100,Jamaica,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,JM,Fishing policy and administrative management
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.08,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,JM,0,KFM Partnership for Develop. Innovation,1,43030,1,1013.4448,America,0,Uncoded: Pre-APP,Youth Participation,0.1961,B6100,Jamaica,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,JM,Urban development and management
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.06,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,UY,0,KFM Partnership for Develop. Innovation,1,13040,1,455.8176,America,0,Uncoded: Pre-APP,Youth Participation,0.1176,B6100,Uruguay,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,UY,STD control including HIV/AIDS
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.06,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,UY,0,KFM Partnership for Develop. Innovation,1,31310,1,2660.0988,America,0,Uncoded: Pre-APP,Youth Participation,0.6863,B6100,Uruguay,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,UY,Fishing policy and administrative management
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.06,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,UY,0,KFM Partnership for Develop. Innovation,1,43030,1,760.0836,America,0,Uncoded: Pre-APP,Youth Participation,0.1961,B6100,Uruguay,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,UY,Urban development and management
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.1,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,VC,0,KFM Partnership for Develop. Innovation,1,13040,1,759.696,America,0,Uncoded: Pre-APP,Youth Participation,0.1176,B6100,St.Vincent & Gr,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,VC,STD control including HIV/AIDS
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.1,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,VC,0,KFM Partnership for Develop. Innovation,1,31310,1,4433.498,America,0,Uncoded: Pre-APP,Youth Participation,0.6863,B6100,St.Vincent & Gr,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,VC,Fishing policy and administrative management
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.1,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,VC,0,KFM Partnership for Develop. Innovation,1,43030,1,1266.806,America,0,Uncoded: Pre-APP,Youth Participation,0.1961,B6100,St.Vincent & Gr,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,VC,Urban development and management
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.12,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,ZA,0,KFM Partnership for Develop. Innovation,2,13040,1,911.6352,Africa,0,Uncoded: Pre-APP,Youth Participation,0.1176,B6100,South Africa,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,ZA,STD control including HIV/AIDS
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.12,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,ZA,0,KFM Partnership for Develop. Innovation,2,31310,1,5320.1976,Africa,0,Uncoded: Pre-APP,Youth Participation,0.6863,B6100,South Africa,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,ZA,Fishing policy and administrative management
2009/2010,Closed,0,S064829001,1,Dalhousie University International Research and,2,0,D6220,0,0.12,1,S6221,0.0,Civil Society,Canadian Non-Profit Making,ZA,0,KFM Partnership for Develop. Innovation,2,43030,1,1520.1672,Africa,0,Uncoded: Pre-APP,Youth Participation,0.1961,B6100,South Africa,1,0,0,0,UNIVERSITY,0,0,1,1,0,1002603,ZA,Urban development and management
2009/2010,Closed,0,S064834001,0,Savant Productions,0,0,D6220,0,1.0,0,S6222,0.0,Civil Society,Canadian Profit Making,CA,0,KFM Partnership for Develop. Innovation,1,99820,1,85000.0,America,2,Uncoded: Pre-APP,Education and Knowledge,1.0,B6100,Canada,1,0,0,0,SUPPLIER OF GOODS/SERVICES,0,0,0,0,1,1012921,CA,Promotion of development awareness
2009/2010,Closed,1,S064835001,0,Information not available,3,0,D6220,0,1.0,0,S6222,0.0,Individual,Canadian Profit Making,CA,0,KFM Partnership for Develop. Innovation,1,99820,1,9000.0,America,0,Uncoded: Pre-APP,Education and Knowledge,1.0,B6100,Canada,0,0,0,0,CONSULTANT,0,0,0,0,1,Information not available,CA,Promotion of development awareness
2009/2010,Closed,0,S064836001,0,PTV Production Inc.,0,0,D6220,0,1.0,1,S6222,0.0,Civil Society,Canadian Profit Making,CA,0,KFM Partnership for Develop. Innovation,1,99820,1,82000.0,America,0,Uncoded: Pre-APP,Education and Knowledge,1.0,B6100,Canada,1,0,0,0,SUPPLIER OF GOODS/SERVICES,0,0,0,0,0,1015316,CA,Promotion of development awareness
2009/2010,Closed,0,S064838001,0,Journalists for Human Rights,2,0,D6220,0,0.6,0,S6221,1.0,Civil Society,Canadian Non-Profit Making,GH,0,KFM Partnership for Develop. Innovation,2,15153,1,43449.6,Africa,1,Uncoded: Pre-APP,Youth Participation,1.0,B6100,Ghana,2,0,0,0,NGO,0,0,0,0,0,1012292,GH,Media and free flow of information
2009/2010,Closed,0,S064838001,0,Journalists for Human Rights,2,0,D6220,0,0.4,0,S6221,1.0,Civil Society,Canadian Non-Profit Making,MW,0,KFM Partnership for Develop. Innovation,2,15153,1,28966.4,Africa,1,Uncoded: Pre-APP,Youth Participation,1.0,B6100,Malawi,2,0,0,0,NGO,0,0,0,0,0,1012292,MW,Media and free flow of information
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.26,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,BO,1,KFM Partnership for Develop. Innovation,1,15151,1,656.24,America,2,Uncoded: Pre-APP,Youth Participation,0.1,B6100,Bolivia,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,BO,Elections
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.26,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,BO,1,KFM Partnership for Develop. Innovation,1,22040,1,328.12,America,2,Uncoded: Pre-APP,Youth Participation,0.05,B6100,Bolivia,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,BO,Information and communication technology (ICT)
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.26,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,BO,1,KFM Partnership for Develop. Innovation,1,31194,1,3281.2,America,2,Uncoded: Pre-APP,Youth Participation,0.5,B6100,Bolivia,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,BO,Agricultural co-operatives
2009/2010,Closed,1,S064846001,0,Soci�t� de coop�ration pour le d�veloppement international,2,0,D6220,0,0.26,2,S6221,1.0,Civil Society,Canadian Non-Profit Making,BO,1,KFM Partnership for Develop. Innovation,1,31210,1,1968.72,America,2,Uncoded: Pre-APP,Youth Participation,0.3,B6100,Bolivia,1,1,0,0,ASSOCIATIONS,0,2,0,1,1,1000282,BO,Forestry policy and administrative management
