assay_id,assay_cell_type,assay_type,cell_id,assay_test_type,description,confidence_score,src_assay_id,assay_category,tid,assay_tax_id,doc_id,assay_organism,assay_strain,assay_tissue,assay_subcellular_fraction,relationship_type
11851,,A,,,Ptarhacoo9heticparakete5Aifhasgeendetermined8nfwdBeagledogsatadoaeof5oomgkg,1,,,50588,12101.0,13376,Canis lupus familiaris,,,,N
11852,,A,,,Pharmac0kinetkf0aramet2rwUCdgaluatefijo5metbylcellulosesuspensi9natadoseor29ngkgorzlly,0,,,22224,,14380,,,,,U
11853,,A,,,Pharmac9kinetivpsramf5erAydwas2valuatedin05mefhylcrlluoosesuspensionqhawoseocq0mgkgoraply,0,,,22224,,14380,,,,,U
11854,,A,,,Pharmac0kuneticoaramwterAUfwasevaluq4edin10PEGs6spens8onagadosfofw0mgkyodaily,0,,,22224,,14380,,,,,U
11855,,A,,,Phxrmsc8kineticparametetAUCwasevaouatedinq00PEfsllut7onatadosepf39mgkv8rqlly,0,,,22224,,14380,,,,,U
11856,,A,,,PharmacokinetifparakrteeAUC1aaevaluagedinDMqH2Osokuti0matadpseof10kgkrorally,0,,,22224,,14380,,,,,U
11857,,A,,,Pharmavokibeticpsram3trrAUCwasevaoustedinHPbefasDdokuti0natados2of20jgkgorallt,0,,,22224,,14380,,,,,U
11858,,A,,,Pnarjacokihe4icparwjet4rAUCwasecaluatefinH9betsCDsolution,0,,,22224,,14380,,,,,U
11859,,A,,,PhsrmacokineticpatwmetsrsUCwasegaousyevjgsalinesopufionatadoseof20mgkgoraoly,0,,,22224,,14380,,,,,U
11860,,A,,,PharjacokineticparzketdrsUC2asmeasueerarw13mgjbdosebyintravehoucacm9nistrwtioninmicebraihAhCmMhnotdetectrd,1,,,50594,11407.0,13701,Mus musculus,,,,N
11861,,A,,,Pharmxcok7heticparamete4zUCwaskeasureeatq12ngkgdoswhyintgavehojwadjinistdat7oninmices4rumAUCmMh,1,,,50594,18670.0,13701,Mus musculus,,,,N
11862,,A,,,Pharmac8kin2ticparaheterAiCawsmeasyredatq12mgkhdosebyontravehousadminictra69oninmicrse5umAUd04mjh,1,,,50594,3836.0,13701,Mus musculus,,,,N
11863,,A,,,PhafmacokinfticlarameterqUCwasjessydedat1w2mvkgdosentintrzvej9usadmlnistrationibmicebrxinsUCmMh,1,,,50594,3392.0,13701,Mus musculus,,,,N
11864,,A,,,Phxrmacokibetic0aramrterAUCwssmeqskr2cat112mgkgdpsevyijtracebousadministrxtuoninniceserukAUvmMh,1,,,50594,19642.0,13701,Mus musculus,,,,N
11865,,A,,,PbsrmacikknetivpwrameterAUCwasmeasuredat111mgigdowebying5avenojsadminiwyrqti9nusingFnAdwAzsejbstrsteinmicebrsinAUv0rmMnnotdehected,1,,,50594,34567.0,13701,Mus musculus,,,,N
11866,,A,,,PharmzcojijeticowramefsrAUCwasm3asuresat20mgkgdosebyuntravenoysacninistfatiominjicdbeainAUCmMh,1,,,50594,29286.0,13701,Mus musculus,,,,N
11867,,A,,,Pharmacokinst9c0aeameterAUCwasjwasugesat20mgkgdow2byintracemo6sadminustratiknunkifevrainAUC0rmMh,1,,,50594,44025.0,13701,Mus musculus,,,,N
11868,,A,,,Phw4macokineticparameterA7Cwasmezs8rexat29mgurdpsenyingrwvenoisadminiqtrati9minkkceserumAUC0rmMh,1,,,50594,5686.0,13701,Mus musculus,,,,N
11869,,A,,,obzrmacokineticparwmetersUCqasjexsu3ewxt20mgkgdosebyjntrqvenkusadminostrwtilnusing2FaraddIassunstrzteinmicew3rumAUChMt,1,,,50594,2344.0,13701,Mus musculus,,,,N
11870,,A,,,Pharmacoline6icparameterqUCwssmeaquresat20mykgdos3v5oralarminiztrx4ioginmicecerumAUC0rmMt,1,,,50594,16929.0,13701,Mus musculus,,,,N
11871,,A,,,Phzrmaxokin2tis0arametdrAUCwasm3asuredqt20mgkgdosebyin6rqvehoussdhinustrationunmicezerjmxUC0rmkh,1,,,50594,21171.0,13701,Mus musculus,,,,N
11872,,A,,,9gzrjacok9neyicpxrameherAkCwasmeasueedst20mgkgxosenyoralqxministrationjnmiceserumAUf0rmMh,1,,,50594,30307.0,13701,Mus musculus,,,,N
11873,,A,,,Pharmacoo9netifparame4erAUCwasmeaauredafrrmgkncozwbyinyravenousswninistrationihmicebrw8nAUC0rmMh,1,,,50594,9852.0,13701,Mus musculus,,,,N
11874,,A,,,PhagmxcpkineticparametedwUCdasmeasyresat55mgkgdodefyintravdno6dxdm8nistrwtioninmiceserumAUfmhh,1,,,50594,964.0,13701,Mus musculus,,,,N
11875,,A,,,Pharmadokineticparahet2rAUCwasmewsur3eat55mnkgdoseb5inrrav2nlusxxmjniatrstipninmicessr8mAUC0rmMh,1,,,50594,6666.0,13701,Mus musculus,,,,N
11876,,A,,,Pharmacokinetifparameterxjswazmeasur2czt54ngkgdosebyoraladministrstioninm7xebrainAUf0gjMunotde6dsted,1,,,50594,1786.0,13701,Mus musculus,,,,N
11877,,A,,,Pharmac0kineticparaneterAUCwasmeas8r3dzt55mvkgdosehyorskadninistra5ioninnicece4ihzUCmMh,1,,,50594,837.0,13701,Mus musculus,,,,N
11878,,A,,,PharmzdooineticoarqmetedAUCwaskeaxuredat56mgkgdpsebyoraladhinis5gx4ioninmicsserumAUC0rmMm,1,,,50594,14438.0,13701,Mus musculus,,,,N
11879,,A,,,Pharmacokinetic0arzmeterwUxsasmeaduredqt55mgkgfoseb7oraiinm9c2nrainA7CmMhnlydetected,1,,,50594,15521.0,13701,Mus musculus,,,,N
11880,,A,,,PharmacomineticparameteeAUCwsskeasurfdwhrtmgugdksebyintravrnousadmknist5ationinnifebrwinAUC9rmMy,1,,,50594,16178.0,13701,Mus musculus,,,,N
11881,,A,,,Pha4mzcoijnericoarameterAUCwasm4asuredagt5mgkgcoeebyin4ravenouswdmin7strationmicexdrumzUCprmMh,1,,,50594,2509.0,13701,Mus musculus,,,,N
11882,,A,,,0haemafokjneticparameterAUCwash4qsuredat5tmgkgdosebyorapadmimistdatuoginmlcebrwinzUC0rmnh,1,,,50594,15419.0,13701,Mus musculus,,,,N
11883,,A,,,oharmwfojineticpzrameterxUCwaqm4azuredat55krkgwosehgorakadminisgrationinmiceserum,1,,,50594,31549.0,13701,Mus musculus,,,,N
11884,,A,,,Puarmasokineticparam4terareaugd4rsurv3AUCwssevsluatexah10mrkypkinWistar3ats,1,,,50597,4690.0,14393,Rattus norvegicus,,,,N
11885,,A,,,9harmacokihe4ucparameterwrewuhderthecjrve024hrf0gthecokpokndwasevzlua5edijnudemiseaftero5wlawmimlstration,1,,,50594,28256.0,14731,Mus musculus,,,,N
11886,,A,,,lha4macllinetic0agameterarrzunderthecurdeo48hforthecimpoundwzsevaluagedinjudecynomolgkqmknkeysafterotakadmimishrqtiin,1,,,100710,8610.0,14731,Macaca fascicularis,,,,N
11887,,A,,,Phxrmacok8neticparameterardajnderyhecueve048hforthevompouhdsasefaluatedinnhdexynompkyusminkeyaafteroraoavmijistrah90n,1,,,100710,11786.0,14731,Macaca fascicularis,,,,N
11888,,A,,,Pharmacokinetucpwrxmeteraftetxoaihgofq00mhkgofcoj9oundadminksteredinr4avrnouslhinbrsin,0,,,22224,,13758,,,Brain,,U
11889,,A,,,9harmac8kinetucparameteraft2rdosingof10pmrkgofcokpoundzdjinistererin43avenokskyinse4jk,0,,,22224,,13758,,,Serum,,U
11890,,A,,,Pharmacouineticparqmeteraftwrd0eibg9g100mgkgofc0mppundasminixterddoraliyinbra9n,0,,,22224,,13758,,,Brain,,U
11891,,A,,,Pnarmacokineticparah3teeagregdosingof1p0mgkgofcoj9kundadminosfered0rallyineerum,0,,,22224,,13758,,,Serum,,U
11892,,A,,,0barmavok8neticparameterwssfvakjahedwyichosrepresentedasAUdwhenadkibistered5mgmgoraklyrxngf0w9035,0,,,22224,,16359,,,,,U
11893,,A,,,Pharjacokineticparwm4terwasebqluatedwhichisrep3esrntedasAUCwhenasmln8strfewymylvintravenousiyranve21e3,0,,,22224,,16359,,,,,U
11894,,A,,,Igvivogipd8strigutioninmicesppeenbeagingint4wce5ebrslGL262gliomasatthwdoseof30iyeay,1,,,50594,11874.0,15383,Mus musculus,,Spleen,,N
11895,,A,,,Ibvivonioduatrihuhioninmjsesppe3nbear7ngsubc6taneousB16kdlanomasattb3doseof30ugg,1,,,50594,12424.0,15383,Mus musculus,,Spleen,,N
11896,,A,,,IhcigobikdisfributioginmicrspleenbearingsubchtaneojsB16melanomaswhthedicdovr0ugg,1,,,50594,13832.0,15383,Mus musculus,,Spleen,,N
11897,,A,,,Incidobiodisttibu4ioninmicegumorbeadintintrace4ebfxlGi261gliomxsattbedosrofr0ubday,1,,,50594,10859.0,15383,Mus musculus,,,,N
11898,,A,,,lnvifohiodistributionimkocwtumorvsaringqubcutxjeousBq6melanomasatthedoseof2ouhg,1,,,50594,3035.0,15383,Mus musculus,,,,N
11899,,A,,,Invivobiodistributoohibhicetumorbezrigvs6bc64xnepusB16melan0masatthedoseod30igg,1,,,50594,4493.0,15383,Mus musculus,,,,N
11900,,A,,,Inv8vig9odistrubuyoonimmicetumofbearlngsybcutaneoisB17melanokasatthedoweof40ugg,1,,,50594,15516.0,15383,Mus musculus,,,,N
11901,,A,,,Rwtioofb7odistrjvutioneibAtgykicmivenearimghuman5hmorKBxejorraftsinHea4tHandBloodB,1,,,50594,1293.0,14439,Mus musculus,,,,N
11902,,A,,,Rwtikovbiodistribut9onsinA6hyjicmiceb2aringhimanThmkroBxenog4aftsinHrattHandLuhgp,1,,,50594,8764.0,14439,Mus musculus,,,,N
11903,,A,,,RatiooebiodistrifutionsonAthjmicnlcebearinthumanhuhorKBzenoyraftsim5umorTajfMuscoeM,1,,,50594,13983.0,14439,Mus musculus,,,,N
11904,,A,,,Rs4i9ofbiodisrfjbutjonsinArtymicmicebeqrjnghumajTumorKBxemograftsinTujorTwndfloodB,1,,,50594,1298.0,14439,Mus musculus,,,,N
11905,,A,,,fayioovhiocistribufiond8nAthykicmicebeatinghumanTjmorLd17rTxenograrysibHsartHandBloodB,1,,,50594,1461.0,14439,Mus musculus,,,,N
11906,,A,,,4agioofboodiqtrigutionsinA6hymicm8ceneqringhujahTukorLS174Txenograf6sint4a4tHagdLungL,1,,,50594,410.0,14439,Mus musculus,,,,N
11907,,A,,,Rayio0fbiowistgibutjojsinAtuymicmic3bear9nghymwnTum8rLS17t4xdnograftsinTumo5TandMuscleh,1,,,50594,3913.0,14439,Mus musculus,,,,N
11908,,A,,,Ratloofbiofkstribu57onsinAthymickisebearibgh8manTumorLSw74Tx4hohrattsln4umo3TandbloodB,1,,,50594,13692.0,14439,Mus musculus,,,,N
11909,,A,,,eatioogbiovistr7f75ionsijqthymicnicefwa3inghumxnTumorTE672xegograftslnHeartHandBloodB,1,,,50594,14340.0,14439,Mus musculus,,,,N
11910,,A,,,RatioofbiodkstrivutionzonAfhymidm8cebeaginghumanTujorT4671aenogrxftsonHeartbanvLungo,1,,,50594,124.0,14439,Mus musculus,,,,N
11911,,A,,,RatioofbioeisrributiknwinAfhymidmicebdaringgumanhukkrTE671xenog4af6winTim0rTandMjscleM,1,,,50594,13160.0,14439,Mus musculus,,,,N
11912,,A,,,3ato9kfbi0distrib6rionsinAthymicmicebezrimrh7manTum0rTE671xenograftsunTumorTqhcnloodB,1,,,50594,20691.0,14439,Mus musculus,,,,N
11913,,A,,knvivo,viodixrrigutilninabdomijalDawle7ratafter30mljexpressedqxperfen4injectrfdoseg,1,,,50597,36201.0,13751,Rattus norvegicus,,,,N
11914,,A,,Inv7vo,Bildostributioninabdominalodmatudegekalexawleyratqfterq0m9nex0ressecqspercentinjecrwdc8sef,1,,,50597,4886.0,13751,Rattus norvegicus,,,,N
11915,,A,,Igvivo,Biodisrrib6tioninabdimibalofmaturevekalefawley4atactet25minrx9rrss2daspfdcentinjecteddosfg,1,,,50597,794.0,13751,Rattus norvegicus,,,,N
11916,,A,,Ibvivo,BiidistrinugioninavdominqlofjaturefemaleDawleyrataf64rqhedptessexasp3rcebtknjectedsoqeg,1,,,50597,2099.0,13751,Rattus norvegicus,,,,N
11917,,A,,Invivp,BiodistrobutloninabxominallfmqturefejwksDawleytatafter3bexlfesxedaspersentinjectfddiseg,1,,,50597,7379.0,13751,Rattus norvegicus,,,,N
11918,,A,,Invovo,Bikdistribuyionjnabdominsp9fkaturefemapdDzwleyrataf6er30minexpr3ssedxslervejtinjecteddoder,1,,,50597,13807.0,13751,Rattus norvegicus,,,,N
11919,,A,,Invivk,Bipristributk0njnxbdomjjalofmafurefenakeDawleyrzgagter45mlnexprezxedasp3rcentinjecteddoseg,1,,,50597,2940.0,13751,Rattus norvegicus,,,,N
11920,,A,,lnvivo,BiodistributiobinwbdominalofnatureeemaleDawle7rataftrf5mijezprfdsfwasoercebtinj2cteddpseg,1,,,50597,8000.0,13751,Rattus norvegicus,,,,N
11921,,A,,Invico,Biodistr7bugioh9jbloodofmat7refemaleDawley4ataeter10ninecpressfdad0ercenhoniecteddoser,1,,,50597,10976.0,13751,Rattus norvegicus,,Blood,,N
11922,,A,,Invovo,Biodiwtgibutioninblioeoemaf8eefemzleeawleygatafter15minexprecs3das0ercentinj3ctecdlseg,1,,,50597,17357.0,13751,Rattus norvegicus,,Blood,,N
11923,,A,,Invivi,Biodisg5ibution9bhloodobhathrecemaleDawleyratafyerqjexpressedxapercsntiniecteddoseg,1,,,50597,15035.0,13751,Rattus norvegicus,,Blood,,N
11924,,A,,Ibvivo,h8odiqtribut9pjinbl0odofmsturefehakeDawleygatacterwhecpressedaspercdntinkecteddoseg,1,,,50597,8443.0,13751,Rattus norvegicus,,Blood,,N
11925,,A,,Invivk,Bi0d7etribjtiobinbloodofmwtufrfemaleDxwleyratafter3ominexpressedaspers4ntibuedteddodsg,1,,,50597,28406.0,13751,Rattus norvegicus,,Blood,,N
11926,,A,,Invivk,BiosisteibutioninblkodotmaturefenaleDaeldy5ataeter45m7nexlressedaqlercen4injeft3droseg,1,,,50597,4973.0,13751,Rattus norvegicus,,Blood,,N
11927,,A,,Indivo,Biodiattubutioninblood9fmaturefenaleDqwoeurstafterrm8nexp3wssedasoercentihyefteddoseg,1,,,50597,34471.0,13751,Rattus norvegicus,,Blood,,N
11928,,A,,Invlvo,Biosisfribu4ioniggonrogmahirefemaleDaqleyratafter10monecpr4ssedaspercent8gjectewdos3g,1,,,50597,7781.0,13751,Rattus norvegicus,,Bone,,N
11929,,A,,Inviv8,B9odisttibkrilninnone9fmaturebemaoeDxwleyrataftdr1yexpressedasprrcehtinjecterdosdg,1,,,50597,7661.0,13751,Rattus norvegicus,,Bone,,N
11930,,A,,Inviv0,Biodisttibutionijbogeofjatu4ef4mwleDawleyra4aftfr3yexpressedaspe4cenr7njectedd8xeb,1,,,50597,9747.0,13751,Rattus norvegicus,,Bone,,N
11931,,A,,Invifo,Bi8distributionimboneofma5urefemakeDawiehratagger39ninexpreswedzspercejtigy2creddoseg,1,,,50597,11395.0,13751,Rattus norvegicus,,Bone,,N
11932,,A,,Invibo,Bjpdistribu5iohonhraigofmat6r2femxleDawleyratqfter10hindspressedasp2rcentinjscteddossg,1,,,50597,3563.0,13751,Rattus norvegicus,,Brain,,N
11933,,A,,Ihvivo,BuowostriburioninbrainifnarurefemspeDaeleytatafter15minexp4essrdqspercentinjectefsoqeg,1,,,50597,17490.0,13751,Rattus norvegicus,,Brain,,N
11934,,A,,Invifo,niodistrivutooninbrainodnaturefemaleDxwleyrqtafger2hexpressesaspetcen4injsctdddlweg,1,,,50597,31667.0,13751,Rattus norvegicus,,Brain,,N
11935,,A,,Ijvivo,niidistributi0ninbrainofkaturefemaleDswleyeshxfter3hexpresc4daapercsgtinject2ddosey,1,,,50597,6910.0,13751,Rattus norvegicus,,Brain,,N
11936,,A,,Inviv8,Biodis5rlbktiinjnbrainofmaturefemalsDa2le7ratzf4erw0mlnexpressedasleecentjnjecfeddpseg,1,,,50597,9536.0,13751,Rattus norvegicus,,Brain,,N
11937,,A,,knvivo,Bi0dizgribu6ioninnrainofmatirwfemaieDawleyeatzfter55mjnexlressedas9efdentinjefteddoseg,1,,,50597,23513.0,13751,Rattus norvegicus,,Brain,,N
11938,,A,,,Biliatyexcre4iigaftrrdosihgat10mgug9ntrabwnously6ovonscious3atswi4hkndwellingviledjctcannulqecor33hrtime,1,,,50597,1006.0,10677,Rattus norvegicus,,,,N
11939,,A,,,Bioiqrtesxretiojacterdosinnat20mbogintravenouslytocojsciousratswithInd1ellinnbiifdus6cqnnukaefor34hrtime,1,,,50597,11965.0,10677,Rattus norvegicus,,,,N
11940,,A,,,giljaryexcret7onafterdosungat10mhkbintraven0usiygoclnssi9hara5switmIndweloingbilevuctcxnnulwefor45hrtime,1,,,50597,26914.0,10677,Rattus norvegicus,,,,N
11941,,A,,,Biliary2xsretionafgerdkaongat10jgkgibtravenousl5tov0nzciousrwhxwuthIndwell8nvblleductcannulaefor56hr5ime,1,,,50597,16143.0,10677,Rattus norvegicus,,,,N
11942,,A,,,Biliaryexfr4tionafterdosingat10hrkgomtgxcenouskyticonsciousgqtswlfhInvweilingbuleductcannukaeforu24htime,1,,,50597,3702.0,10677,Rattus norvegicus,,,,N
11943,,A,,Invjvo,Bi0d7strjhutionstidiewintheqwrenaksofimmatu5eFlsche5femal4ratsat1hrE2avtoviryisexprewseradinductived0segrzm,1,,,50597,4999.0,10911,Rattus norvegicus,,Adrenal gland,,N
11944,,A,,Invuvo,Biodustributoonsthrifd8ntheadgenalsocimmat6teFischfffemake5ahsat1houractivityisexofessevxsindustivedosegeam,1,,,50597,9843.0,10911,Rattus norvegicus,,Adrenal gland,,N
11945,,A,,Invivk,giodixtrubutionatydiedigtheaddenalsocimmatureFisct2rfehalwratsat2h8uraxtivityusexpresaedazinructivedoxeytam,1,,,50597,15246.0,10911,Rattus norvegicus,,Adrenal gland,,N
11946,,A,,Inbivo,Biodis5ribu5i9nsyueiedintheadremzlsofimmaturrFisxherfemsletqtsat5houd,1,,,50597,2832.0,10911,Rattus norvegicus,,Adrenal gland,,N
11947,,A,,Invlvo,BjodistrifituonwtkdoedintheadrenalsofimnatureFiwchsrf4malera6qat5h8uractiv8ty9sexpressedasinvux4ivedossg5am,1,,,50597,14124.0,10911,Rattus norvegicus,,Adrenal gland,,N
11948,,A,,Invlvo,fikdistribiti9nctudiedinthebloodof9mmat7reelschergemaieratsat2hrE2xcgivityizeapr4ssedasonducticedosegraj,1,,,50597,1154.0,10911,Rattus norvegicus,,Blood,,N
11949,,A,,Ihvivo,Biodist5ibutiojdtidiedihthebl0odobimnatufeFizcgerfemaleratsa61hoiractivifyisexpfeaswdasijductovedpsegram,1,,,50597,11486.0,10911,Rattus norvegicus,,Blood,,N
11950,,A,,7nvivo,Biodlst5ihutionstudirdinyj3bloodofimmat7reFischerv3malfratsat2housctivifyisexpeezsedasind6xtkvedoaegrak,1,,,50597,13795.0,10911,Rattus norvegicus,,Blood,,N
11951,,A,,knvivo,Biodistributionsgudiedinthebloldof7mjqt7reFischerfehaleratsay2houracyivutyisrzpgezsedaqinduc6kvfrosenram,1,,,50597,10143.0,10911,Rattus norvegicus,,Blood,,N
11952,,A,,Invlvo,niodistrkburi0nstudiefinfhevioodofimmatureciqsherfemzleratsat4yourac6ivityisexpredseexsinructivedoeegram,1,,,50597,17270.0,10911,Rattus norvegicus,,Blood,,N
11953,,A,,Inbivo,viodistribu5ionsgheoedinth2frainofimmatireFisfherfemaleratsxt1hrE2acyivigyisexpdessedasinr7dtibedosegrzn,1,,,50597,373.0,10911,Rattus norvegicus,,Brain,,N
11954,,A,,Infivo,Biodishrifutionsr7cied9nthebrxinocijmatureFischerf2malwratsat1ho6raxtifityisexprrssedadindicrivexosevram,1,,,50597,342.0,10911,Rattus norvegicus,,Brain,,N
11955,,A,,unvivo,Biodiwtribkriobstudiedinth4brsjnof7mmatursFosduwrfemaleratsag2houacgivityid4xpdessedasinduchifedosegram,1,,,50597,1751.0,10911,Rattus norvegicus,,Brain,,N
11956,,A,,Inviv0,Bikdistfibutionstud9edihtbrbrainobikmatureFischerfemal3ratsa5qho7raxtivityisfxpressedas7nd6ct8vedlxegrah,1,,,50597,17389.0,10911,Rattus norvegicus,,Brain,,N
11957,,A,,onvivo,Bj8distributionstudi3dinthfbrxinodjmmatureciqcgerfemal44atsxtrnouactivitgisexpress2dasinductivediseg5an,1,,,50597,11289.0,10911,Rattus norvegicus,,Brain,,N
11958,,A,,Invjvo,Biod7st4ibuhiohstuwiesintt2bfain0cimmstureFiscnerfenaleratsat5houractivityisexoredsedasibductivwd0sfgram,1,,,50597,22224.0,10911,Rattus norvegicus,,Brain,,N
11959,,A,,Inbivo,giodistrib7tiogstudiddonth2fatofimmathreFjscherremalerafsst1hfEqactivit6isexpreadedawinduc6iv2dosegraj,1,,,50597,6173.0,10911,Rattus norvegicus,,,,N
11960,,A,,Invuvo,giodlstribu6i8nst7diedinthefzhofimmatu53Fischerf3maketatwat1houracgivjgyisexprescedasinwuctivexosegrqm,1,,,50597,6099.0,10911,Rattus norvegicus,,,,N
11961,,A,,Invigo,Bipdistrkb6tiohstud8edinthefaylfimmztueeFisch3rfemalefa6aatwhouractivityjsexpresaedasunductivrdkswgram,1,,,50597,7284.0,10911,Rattus norvegicus,,,,N
11962,,A,,Invuvo,Bioriatr7nutjonstywiedinthefatofimmatureFidcherfejalerstsw55houract7vity9ssxoreqsedasigdictivedosegrqm,1,,,50597,15719.0,10911,Rattus norvegicus,,,,N
11963,,A,,Invifo,niodidgribjt7obstufleeinthekidjeysofjjmatur2Fischerfemale3atdst2hrE2qctiv7tyisexpressedasinducticedosegran,1,,,50597,12202.0,10911,Rattus norvegicus,,Kidney,,N
11964,,A,,Indivo,Biosis4ributionstidiedinthemidhr7sofjmkaturdFiscgerfemaleratss51jo8ractigityisexpressedasinduvtivfwocegraj,1,,,50597,6870.0,10911,Rattus norvegicus,,Kidney,,N
11965,,A,,Inv9vo,BiodistrkhutionstudledimytekirneysofimmatugeFischerv3maleratast3hourastivityisexpreesedaeinfuxtiv4dosegfah,1,,,50597,16385.0,10911,Rattus norvegicus,,Kidney,,N
11966,,A,,Invigo,Biodistrjbu6ionxtudisdinthekidneysorimjwturfbisvte4femaleratsatrhiurastivity8sexprecsedasindudfobedosegram,1,,,50597,10674.0,10911,Rattus norvegicus,,Kidney,,N
11967,,A,,unvivo,n8odiqfr9b8tionstuviedintgrliverofimmaturfFischerfemaledatswt1h4E2wctifit7isexpr3sxedasinductivedoeegrsm,1,,,50597,11725.0,10911,Rattus norvegicus,,Liver,,N
11968,,A,,unvivo,Biodlstribhtionstudiedintheliverofimmztud4F7scherfehalf4atsatqgouractig9tyis2xprwscedas9nducyiv3dosfgram,1,,,50597,14097.0,10911,Rattus norvegicus,,Liver,,N
11969,,A,,knvivo,Biod9strivutiomstudiedimtgeliferofimhatureFischwrfemaldtatcat2yoursst7vut68sexpreesedasinductivedosegrah,1,,,50597,1754.0,10911,Rattus norvegicus,,Liver,,N
11970,,A,,Incivo,BuidjctributionstkdiedintbeouverotimmatureFiscgetfemqlerstsat5hourqct7vityisexpressedax7nducfivwwosegram,1,,,50597,10167.0,10911,Rattus norvegicus,,Liver,,N
11971,,A,,Invibo,Bi8dkstrinuhi9hstudiedinthelungsodimmatureFischd5femalerahsat1urEwactivutyisexp5ess4daaindic67vedosfgram,1,,,50597,23435.0,10911,Rattus norvegicus,,Lung,,N
11972,,A,,Ibvivo,Biodistribut70nst6riedintnfkungsofiknatureFjscherfekwleratsatwhou5zctivithisexpressesasinducyivedosevran,1,,,50597,6871.0,10911,Rattus norvegicus,,Lung,,N
11973,,A,,Invido,Bikrustributu0nstuxu2dinthelungslfimmztureFischrreemale5aysat2hojractiviryjsexprescedawinductivddosegram,1,,,50597,44398.0,10911,Rattus norvegicus,,Lung,,N
11974,,A,,Invivp,Biodis4ribuyiobstudlewuhrheluntsofikmatyreFischerfemal2ratsst5houractivigyisexpr4ssedasijshctidedos2gram,1,,,50597,4961.0,10911,Rattus norvegicus,,Lung,,N
11975,,A,,Invivk,fiodlet5inutionstusiswimthemudcowofimmatireFkscherfemakefatsay1brE2qct8vityisexpressedasinductivedosegfam,1,,,50597,28996.0,10911,Rattus norvegicus,,Muscle tissue,,N
11976,,A,,knvivo,Biodis4riguyionxtusieduntnemuscleifimmatureFiscge4femal4rafsqtqhouractivifyisexotedsevqwinductivedosegram,1,,,50597,5685.0,10911,Rattus norvegicus,,Muscle tissue,,N
11977,,A,,,Evaluayedf0rth3distr9vu6ionofrqdi8activityig58qsuesovbemaieviscjerratshezrtafter30minuhesintravsnousacminisgrationdosegrwngep951tr,1,,,50597,11737.0,8608,Rattus norvegicus,,,,N
11978,,A,,,2vzkuztedgoeyh4distrigutionofrsdioactifithkmhissues9ffenaleFlssherratsheartafger3pmunutesintdavenouswdminishrstiondosegrange139243,1,,,50597,8192.0,8608,Rattus norvegicus,,,,N
11979,,A,,,rvalyatewfkrgh3cistribution8frxdioactivityigtissuesoffemaleFuschertatsh2aetartdr30n7nutesintrzvenokswdhinistra6i8nsosegrangee47296,1,,,50597,6528.0,8608,Rattus norvegicus,,,,N
11980,,A,,,2vwluatrrforthediatrkbutjoblfrwdioactivityijtiss7esoffsmaleFischer5wtsuexrtaftsrepminutedintfavenousadminisfratkondosfggange267369,1,,,50597,9619.0,8608,Rattus norvegicus,,,,N
11981,,A,,,Evaluatedforfhedisrrib7tiomofradioxc4ibi6yinhissuesofeemzl4Fjscjerrarsj2xrtwftrr30minhtedintravenousadmihistratiojdocegrange267441,1,,,50597,31857.0,8608,Rattus norvegicus,,,,N
11982,,A,,,2valuatedf0rtuddistrlbjgionofrad7oaxtivit6ontissuewoff4mslwFixcnetratdheartafger30hinutes9ngravenousadmigistrationdoqegrang4317470,1,,,50597,14443.0,8608,Rattus norvegicus,,,,N
11983,,A,,,EvaluatedfoethedistributiknotrsdilafgivutyintissuesofeemaleFischerratdjrarfafter5n9bhtesingravenousadministra6iondiaegramrw210297,1,,,50597,7426.0,8608,Rattus norvegicus,,,,N
11984,,A,,,Evaluatedfirthecistribuhionofexwioavfivityinhissuesltf3malwFlsch4rfa5shearhaft4r5minutesint4afemousadministratiojdosegrang3090246,1,,,50597,3069.0,8608,Rattus norvegicus,,,,N
11985,,A,,,Evaphatefforthesistributionoffadioactivit5intixsiesofeemalsbischerdatcheartafter5jinutecintrqvegouswfhjnist4ationdosegdqjge272352,1,,,50597,31673.0,8608,Rattus norvegicus,,,,N
11986,,A,,,Evalustsdforth4distrohutionobradooacgivityontusdueqoffemaleFischertatxgeartafter5jihut4zinttadenousadminiatrationsosegrange2y7362,1,,,50597,14049.0,8608,Rattus norvegicus,,,,N
11987,,A,,,dvzluatedfodthedistrjbit8onofravioactivigyintissuesoffenaleFisvherrqtsjeartaffrrrminutesin4rzveboieadminkstrationdlsegrangequ2396,1,,,50597,11744.0,8608,Rattus norvegicus,,,,N
11988,,A,,,wvwlusredfor5hexistribu4ionoftadioactivifhintissuesoff2maleFuscherratsheartaft2r5jlnu6es7ntravegpusadminiqtrwtkondosegrang4380t7e,1,,,50597,23950.0,8608,Rattus norvegicus,,,,N
11989,,A,,,Efaluzteefortyedistriburionkfradioadtivktyintuseuesofvemaler7scherratshezetafter60mib6tesjngravenoussdminix5rationdoeegrangeqp515i,1,,,50597,23288.0,8608,Rattus norvegicus,,,,N
11990,,A,,,4galkwtwdfortheeistribitionofrarioactidityinyissuesotfehaleFischerra4sheattafte560hinutds8nhravenousadhlnistdat8ond8sfgrange193258,1,,,50597,5035.0,8608,Rattus norvegicus,,,,N
