noleggio_id,cliente_id,data_pagamento,pagamento_id,ammontare,personale_id
3889,576,2005-07-06 18:56:25,15433,0.99,2
13899,204,2005-08-20 16:05:11,5546,2.99,2
2917,451,2005-06-20 04:08:35,12168,0.99,2
14734,448,2006-02-14 15:16:03,12112,3.98,2
13154,255,2005-08-19 13:09:54,6884,2.99,2
9278,581,2005-07-30 15:15:19,15578,2.99,1
7576,446,2005-07-27 22:54:35,12043,4.99,1
2341,31,2005-06-18 11:35:30,855,6.99,2
6593,356,2005-07-12 07:21:17,9614,4.99,1
1398,527,2005-06-15 16:28:42,14181,2.99,1
11521,229,2005-08-17 00:04:54,6178,4.99,1
15124,39,2005-08-22 12:51:38,1096,5.99,2
7843,75,2005-07-28 09:10:22,2040,0.99,1
11256,2,2005-08-02 13:44:53,53,2.99,2
8829,173,2005-07-29 22:33:34,4707,8.99,2
336,275,2005-05-27 03:15:23,7437,2.99,2
8778,582,2005-07-29 20:14:25,15600,6.99,1
4308,168,2005-07-07 17:29:16,4552,5.99,1
11247,441,2005-08-02 13:34:08,11908,1.99,2
10209,303,2005-08-01 00:56:47,8233,2.99,2
2562,265,2005-06-19 03:15:05,7154,4.99,2
15737,83,2005-08-23 11:52:18,2267,5.99,2
3023,106,2005-06-20 11:18:11,2853,4.99,1
6497,222,2005-07-12 03:04:29,6015,0.99,1
10426,305,2005-08-01 08:26:08,8284,4.99,2
16026,484,2005-08-23 21:49:22,13084,4.99,1
10273,212,2005-08-01 03:14:47,5764,4.99,2
11496,155,2006-02-14 15:16:03,4234,7.98,2
8710,566,2005-07-29 17:26:03,15173,0.99,1
3434,141,2005-06-21 19:08:28,3802,4.99,1
7951,237,2005-07-28 13:21:16,6398,8.99,2
5851,510,2005-07-10 17:40:47,13744,4.99,2
2909,451,2005-06-20 03:19:10,12167,3.99,1
4645,400,2005-07-08 09:20:09,10814,2.99,1
8003,89,2005-07-28 15:11:27,2427,2.99,1
6404,526,2005-07-11 22:49:50,14154,4.99,1
8508,484,2005-07-29 09:34:38,13072,0.99,2
10804,596,2005-08-01 22:22:11,15972,0.99,2
5292,62,2005-07-09 15:16:54,1697,2.99,2
9463,352,2005-07-30 22:30:57,9524,0.99,1
15455,238,2005-08-23 01:05:00,6439,0.99,1
5145,204,2005-07-09 08:13:25,5528,0.99,2
3723,501,2005-07-06 11:12:02,13495,6.99,2
11273,541,2005-08-02 14:20:55,14565,0.99,2
11125,237,2005-08-02 08:55:35,6408,4.99,2
2941,135,2005-06-20 05:22:18,3640,2.99,2
709,479,2005-05-29 03:48:01,12927,7.99,1
6585,136,2005-07-12 06:50:52,3671,8.99,1
15201,301,2005-08-22 16:24:42,8186,10.99,1
12148,254,2005-08-18 00:13:15,6862,0.99,2
7344,366,2005-07-27 14:29:28,9895,1.99,1
11151,391,2005-08-02 09:52:44,10611,4.99,1
11917,270,2005-08-17 16:08:17,7323,2.99,1
9017,319,2005-07-30 05:26:20,8642,4.99,2
14783,332,2005-08-22 00:21:57,8984,4.99,2
9108,490,2005-07-30 08:56:36,13224,4.99,2
4052,442,2005-07-07 03:38:22,11924,5.99,1
2918,215,2005-06-20 04:09:04,5838,2.99,2
6111,300,2005-07-11 07:26:57,8145,4.99,2
1735,4,2005-06-16 15:51:52,89,0.99,2
6983,443,2005-07-27 00:55:03,11952,2.99,2
767,67,2005-05-29 12:20:19,1824,2.99,1
805,232,2005-05-29 18:18:18,6246,3.99,1
3511,494,2005-07-06 00:42:01,13301,0.99,1
12143,117,2005-08-18 00:06:26,3160,2.99,1
11519,381,2005-08-17 00:01:27,10331,2.99,1
10151,361,2005-07-31 22:22:37,9758,4.99,1
2230,256,2005-06-18 03:50:49,6897,4.99,2
3780,99,2005-07-06 13:52:02,2667,6.99,2
14823,503,2005-08-22 01:24:42,13569,0.99,1
8638,571,2005-07-29 14:30:23,15302,4.99,1
4044,94,2005-07-07 03:22:23,2562,0.99,2
8571,407,2005-07-29 11:48:39,11017,0.99,2
4203,189,2005-07-07 11:24:14,5135,0.99,2
14718,340,2005-08-21 21:39:25,9211,0.99,2
5530,74,2005-07-10 02:13:49,2000,2.99,1
6054,354,2005-07-11 03:58:39,9565,0.99,1
13390,135,2006-02-14 15:16:03,3665,0.99,1
15965,509,2005-08-23 19:46:39,13730,2.99,1
4245,91,2005-07-07 13:48:33,2476,4.99,1
2987,349,2005-06-20 08:55:50,9437,6.99,2
15788,269,2005-08-23 13:54:39,7301,2.99,2
10838,387,2005-08-01 23:36:10,10489,4.99,1
7312,543,2005-07-27 13:03:14,14605,2.99,2
14576,45,2005-08-21 16:52:03,1253,6.99,1
9475,567,2005-07-30 23:06:33,15201,6.99,1
4558,448,2005-07-08 04:55:26,12098,2.99,2
3498,444,2005-07-06 00:02:08,11977,4.99,2
2169,120,2005-06-17 23:57:23,3227,4.99,1
6878,363,2005-07-12 20:37:13,9818,4.99,2
9132,159,2005-07-30 09:56:00,4337,0.99,2
12889,515,2005-08-19 03:41:31,13883,5.99,1
7154,518,2005-07-27 07:16:17,13949,4.99,2
2006,215,2005-06-17 11:47:03,5837,2.99,2
3163,391,2005-06-20 21:22:13,10597,2.99,2
3886,326,2005-07-06 18:44:24,8808,0.99,2
10292,340,2005-08-01 03:42:40,9201,2.99,1
14781,71,2005-08-22 00:15:12,1936,4.99,2
3322,458,2005-06-21 08:42:37,12359,0.99,2
7644,173,2005-07-28 01:27:33,4704,0.99,1
7471,95,2005-07-27 19:02:19,2585,4.99,1
7167,380,2005-07-27 07:37:26,10286,2.99,2
2877,267,2005-06-20 01:07:16,7219,1.99,1
15952,224,2005-08-23 19:11:29,6062,1.99,1
9362,420,2005-07-30 18:44:16,11364,0.99,1
6903,517,2005-07-12 21:58:15,13929,0.99,2
3880,507,2005-07-06 18:32:49,13667,2.99,1
3577,152,2005-07-06 03:40:36,4139,2.99,2
3423,19,2005-06-21 17:38:02,498,2.99,2
3395,66,2005-06-21 15:19:19,1796,6.99,2
7345,572,2005-07-27 14:29:53,15321,4.99,1
3046,559,2005-06-20 12:42:59,14965,4.99,2
3906,293,2005-07-06 19:35:55,7932,3.99,1
846,49,2005-05-30 01:17:45,1331,2.99,2
1460,565,2005-06-15 20:27:02,15128,4.99,2
14592,563,2005-08-21 17:30:17,15098,4.99,2
10093,162,2005-07-31 20:30:32,4416,5.99,2
4328,264,2005-07-07 18:03:17,7132,4.99,1
15205,489,2005-08-22 16:32:23,13207,0.99,1
10357,475,2005-08-01 05:49:49,12856,0.99,1
4908,160,2005-07-08 21:05:44,4349,5.99,1
15491,28,2005-08-23 02:08:40,780,2.99,1
13548,319,2005-08-20 03:53:20,8650,3.99,1
11452,35,2005-08-02 20:59:52,977,7.99,1
1441,444,2005-06-15 18:54:21,11973,1.99,2
8302,103,2005-07-29 03:01:24,2787,0.99,1
8723,39,2005-07-29 18:03:47,1083,7.99,2
13625,422,2005-08-20 06:52:03,11416,1.99,2
9452,130,2005-07-30 22:19:16,3517,0.99,1
14543,579,2005-08-21 15:39:01,15529,1.99,1
3918,435,2005-07-06 20:26:15,11723,8.99,1
6359,30,2005-07-11 21:06:17,830,2.99,2
4300,38,2005-07-07 16:36:16,1041,4.99,1
14359,401,2005-08-21 09:16:19,10852,0.99,1
15288,475,2005-08-22 19:23:58,12862,4.99,1
722,259,2005-05-29 05:30:31,6980,6.99,2
10450,380,2005-08-01 09:10:03,10294,1.99,2
7898,499,2005-07-28 11:08:22,13445,6.99,1
10575,251,2005-08-01 13:41:41,6777,7.99,1
3281,363,2005-06-21 06:08:47,9811,2.99,2
12843,128,2005-08-19 01:58:54,3460,2.99,2
466,442,2005-05-27 20:57:07,11915,0.99,2
10663,433,2005-08-01 16:51:08,11682,4.99,1
5738,187,2005-07-10 11:50:51,5085,8.99,1
9387,495,2005-07-30 19:27:05,13344,9.99,1
7028,179,2005-07-27 02:54:25,4873,6.99,1
3027,397,2005-06-20 11:50:30,10742,1.99,2
1082,239,2005-05-31 11:02:01,6445,5.99,2
14996,411,2005-08-22 07:52:41,11146,2.99,2
12641,467,2005-08-18 18:18:08,12605,2.99,1
8160,138,2005-07-28 21:10:30,3734,3.99,2
3759,378,2005-07-06 12:46:38,10234,4.99,1
7658,272,2005-07-28 02:09:12,7357,2.99,2
5086,539,2005-07-09 05:40:04,14514,4.99,2
14940,46,2005-08-22 05:54:03,1286,4.99,1
14299,342,2005-08-21 07:18:57,9266,0.99,2
2003,515,2005-06-17 11:40:35,13864,4.99,2
15642,160,2005-08-23 08:09:11,4369,2.99,2
9374,302,2005-07-30 19:10:03,8204,8.99,1
6263,336,2005-07-11 15:33:50,9079,4.99,2
5366,187,2005-07-09 18:28:37,5084,0.99,2
9168,75,2005-07-30 11:31:17,2044,5.99,2
2910,57,2005-06-20 03:31:18,1570,7.99,2
8112,528,2005-07-28 19:11:07,14219,4.99,2
1932,120,2005-06-17 06:54:41,3226,2.99,2
15657,36,2005-08-23 08:42:40,1010,4.99,2
13026,79,2005-08-19 08:22:45,2164,2.99,2
4131,58,2005-07-07 07:53:18,1600,4.99,2
3165,85,2005-06-20 21:29:17,2307,4.99,1
9512,173,2005-07-31 00:26:30,4709,2.99,2
15843,215,2005-08-23 15:37:31,5856,0.99,1
10844,333,2005-08-01 23:46:58,9005,4.99,2
4440,507,2005-07-07 23:00:58,13668,0.99,2
5248,279,2005-07-09 13:29:44,7562,2.99,2
8484,260,2005-07-29 08:51:59,7030,2.99,1
4870,260,2005-07-08 19:14:45,7024,2.99,1
12746,211,2006-02-14 15:16:03,5752,4.99,2
5882,319,2005-07-10 19:20:34,8636,2.99,1
2860,107,2005-06-19 23:20:40,2877,4.99,2
13703,356,2005-08-20 09:29:35,9633,6.99,2
13403,3,2005-08-19 22:18:07,81,8.99,1
5608,384,2005-07-10 05:08:26,10406,4.99,1
15931,237,2005-08-23 18:28:09,6418,1.99,2
11416,58,2005-08-02 19:44:04,1610,6.99,1
13519,12,2005-08-20 02:37:07,327,0.99,2
4376,151,2005-07-07 20:24:33,4116,2.99,1
3068,516,2005-06-20 14:02:22,13894,0.99,2
7348,43,2005-07-27 14:32:32,1190,4.99,1
3844,179,2005-07-06 16:37:58,4868,0.99,1
12535,516,2005-08-18 14:05:22,13907,1.99,1
5747,583,2005-07-10 12:15:33,15625,7.99,2
14559,433,2005-08-21 16:11:35,11688,6.99,1
260,21,2005-05-26 15:42:20,544,3.99,1
14811,53,2005-08-22 01:09:04,1481,0.99,2
10319,394,2005-08-01 04:37:19,10685,4.99,1
4422,345,2005-07-07 22:09:45,9319,2.99,2
9750,527,2005-07-31 09:19:46,14193,0.99,2
1115,109,2005-05-31 16:07:09,2939,2.99,1
9830,112,2005-07-31 11:59:05,3013,5.99,1
12974,218,2005-08-19 06:51:02,5917,0.99,1
1842,426,2005-06-16 23:45:59,11508,7.99,1
9598,468,2005-07-31 03:30:41,12634,0.99,1
7688,491,2005-07-28 03:20:47,13249,7.99,2
11142,306,2005-08-02 09:30:11,8314,4.99,2
7575,582,2005-07-27 22:53:52,15597,2.99,1
10314,252,2005-08-01 04:31:18,6803,0.99,2
16036,425,2005-08-23 22:12:44,11505,2.99,2
15343,538,2005-08-22 21:01:25,14506,6.99,1
1696,502,2005-06-16 12:50:01,13515,7.99,2
11715,452,2005-08-17 07:40:55,12216,4.99,2
2016,282,2005-06-17 12:18:36,7628,2.99,1
4430,278,2005-07-07 22:35:24,7533,4.99,1
14274,405,2005-08-21 06:29:20,10967,4.99,1
4591,182,2005-07-08 06:29:43,4959,3.99,2
296,468,2005-05-26 20:35:19,12613,6.99,2
612,161,2005-05-28 15:24:54,4376,2.99,1
15305,529,2005-08-22 19:46:05,14258,2.99,2
12957,512,2005-08-19 06:12:44,13796,8.99,2
10565,165,2005-08-01 13:08:27,4482,4.99,1
11634,206,2005-08-17 04:31:49,5587,2.99,2
14156,147,2005-08-21 02:35:16,4004,0.99,1
944,131,2005-05-30 15:26:24,3530,7.99,2
12862,198,2005-08-19 02:31:59,5386,5.99,1
13231,280,2005-08-19 16:12:49,7604,9.99,2
3704,323,2005-07-06 10:16:45,8729,6.99,2
15745,43,2006-02-14 15:16:03,1202,0.0,1
1703,589,2005-06-16 13:28:44,15768,4.99,2
7014,524,2005-07-27 02:14:40,14108,8.99,2
3794,499,2005-07-06 14:35:26,13437,4.99,1
14833,551,2005-08-22 01:45:18,14803,2.99,1
7199,292,2005-07-27 08:53:23,7907,5.99,2
891,391,2005-05-30 07:43:12,10592,7.99,1
15352,560,2005-08-22 21:16:54,15018,6.99,1
10961,375,2005-08-02 03:47:55,10168,6.99,1
748,7,2005-05-29 09:27:00,176,2.99,2
5183,394,2005-07-09 10:13:45,10679,4.99,2
4184,468,2005-07-07 10:30:08,12624,3.99,2
15707,91,2005-08-23 10:35:45,2501,1.99,1
12459,39,2005-08-18 11:25:11,1094,4.99,2
15408,156,2005-08-22 23:26:32,4260,6.99,1
7221,579,2005-07-27 09:37:35,15516,2.99,2
10250,116,2005-08-01 02:38:42,3138,1.99,2
10305,160,2005-08-01 04:16:16,4357,2.99,1
2206,438,2005-06-18 02:14:45,11801,0.99,2
11905,349,2005-08-17 15:40:18,9454,3.99,1
2306,477,2005-06-18 08:33:23,12888,10.99,1
7810,537,2005-07-28 08:00:38,14466,4.99,2
13428,44,2006-02-14 15:16:03,1228,4.99,2
4839,556,2005-07-08 18:13:10,14899,3.99,2
4779,338,2005-07-08 15:53:41,9137,4.99,2
3307,85,2005-06-21 07:52:30,2308,1.99,1
12440,474,2005-08-18 10:47:35,12832,0.99,1
435,3,2005-05-27 17:17:09,60,1.99,1
249,472,2005-05-26 14:19:09,12750,2.99,2
15885,565,2005-08-23 16:50:43,15154,2.99,1
8800,207,2005-07-29 21:18:59,5616,5.99,1
288,82,2005-05-26 19:47:49,2219,8.99,2
10089,160,2005-07-31 20:17:09,4356,2.99,2
3914,159,2005-07-06 20:11:10,4330,5.99,2
13770,538,2005-08-20 11:45:54,14503,4.99,2
5239,497,2005-07-09 13:12:35,13388,4.99,1
10949,389,2005-08-02 03:24:04,10545,2.99,1
7742,49,2005-07-28 05:33:16,1346,8.99,2
8342,572,2005-07-29 04:45:05,15323,0.99,2
9113,374,2005-07-30 09:09:03,10138,0.99,2
13629,392,2005-08-20 07:04:07,10636,4.99,1
3972,598,2005-07-06 22:53:57,16012,4.99,1
15947,580,2005-08-23 18:54:32,15560,4.99,1
5029,265,2005-07-09 02:35:32,7159,7.99,2
3424,583,2005-06-21 17:42:51,15618,0.99,1
6503,120,2005-07-12 03:18:07,3236,0.99,2
10143,271,2005-07-31 22:11:43,7339,7.99,2
13738,273,2005-08-20 10:42:42,7395,4.99,2
14654,173,2005-08-21 19:36:59,4714,2.99,1
14182,519,2005-08-21 03:17:10,13986,2.99,1
14841,384,2005-08-22 02:03:30,10415,0.99,1
15550,465,2005-08-23 04:27:54,12557,3.99,1
14933,21,2006-02-14 15:16:03,578,2.99,1
3146,339,2005-06-20 20:21:48,9158,6.99,1
10667,340,2005-08-01 16:58:22,9202,8.99,1
10737,149,2005-08-01 19:31:24,4077,7.99,2
13282,59,2005-08-19 18:08:18,1639,2.99,2
15537,137,2005-08-23 04:00:30,3717,2.99,2
15789,350,2005-08-23 13:56:40,9484,1.99,2
3563,210,2005-07-06 02:57:01,5691,4.99,2
9937,521,2005-07-31 15:28:10,14030,1.99,2
11042,439,2005-08-02 06:04:33,11852,6.99,2
365,167,2005-05-27 07:31:20,4517,2.99,1
6204,362,2005-07-11 12:29:22,9784,4.99,1
12234,352,2005-08-18 03:17:33,9528,5.99,2
10039,111,2005-07-31 18:50:40,2988,2.99,2
13097,157,2005-08-19 10:50:43,4287,4.99,1
12043,592,2005-08-17 20:38:21,15867,0.99,2
13696,206,2005-08-20 09:16:15,5592,0.99,2
8932,295,2005-07-30 02:31:26,8002,2.99,2
1640,86,2005-06-16 08:35:39,2326,4.99,2
8183,119,2005-07-28 22:21:07,3200,5.99,1
2496,527,2005-06-18 22:20:11,14183,0.99,2
14306,453,2005-08-21 07:32:35,12243,5.99,2
1003,161,2005-05-31 00:48:20,4377,0.99,1
2420,502,2005-06-18 17:22:28,13516,0.99,2
11510,400,2005-08-16 23:30:07,10826,6.99,2
11492,349,2005-08-02 22:46:47,9453,8.99,2
6669,355,2005-07-12 11:39:55,9597,4.99,2
762,146,2005-05-29 11:15:51,3949,7.99,2
682,148,2005-05-28 23:53:18,4012,4.99,1
3140,53,2005-06-20 19:47:12,1463,2.99,2
15100,312,2005-08-22 11:55:03,8479,4.99,1
988,12,2005-05-30 23:08:03,303,4.99,1
14565,250,2005-08-21 16:24:45,6753,4.99,2
4547,255,2005-07-08 04:20:19,6875,0.99,1
6686,6,2005-07-12 12:18:38,158,0.99,2
1785,50,2005-06-16 19:27:12,1363,4.99,1
14622,559,2005-08-21 18:25:59,14988,4.99,2
5499,127,2005-07-10 00:27:45,3421,2.99,2
10021,597,2005-07-31 18:24:39,15995,4.99,2
131,325,2005-05-25 21:42:46,8779,5.99,1
14825,1,2005-08-22 01:27:57,30,1.99,1
14684,369,2005-08-21 20:28:26,9998,5.99,2
13826,436,2005-08-20 13:46:38,11771,2.99,2
14886,379,2005-08-22 03:59:01,10267,4.99,1
3667,373,2005-07-06 08:36:34,10092,4.99,2
8325,362,2005-07-29 03:57:27,9790,2.99,2
4426,242,2005-07-07 22:28:32,6545,4.99,1
9631,595,2005-07-31 05:02:00,15946,2.99,1
388,28,2005-05-27 10:37:27,750,2.99,2
6689,525,2005-07-12 12:22:13,14123,1.99,1
14482,23,2005-08-21 13:42:45,629,2.99,2
11539,264,2005-08-17 00:45:41,7146,2.99,1
13171,122,2005-08-19 13:48:54,3309,2.99,1
12376,116,2005-08-18 08:20:29,3141,2.99,2
13689,336,2005-08-20 09:04:30,9092,4.99,2
6237,166,2005-07-11 14:19:12,4501,0.99,2
6536,289,2005-07-12 04:44:25,7827,7.99,2
7418,332,2005-07-27 16:59:09,8969,2.99,2
8431,193,2005-07-29 07:12:48,5230,4.99,1
15300,399,2005-08-22 19:44:00,10804,0.99,1
8607,336,2005-07-29 13:18:00,9083,4.99,2
10923,239,2005-08-02 02:15:01,6464,2.99,2
6662,99,2005-07-12 11:21:06,2677,4.99,2
6687,128,2005-07-12 12:19:23,3449,2.99,2
4163,376,2005-07-07 09:19:28,10179,0.99,1
3525,51,2005-07-06 01:02:39,1397,9.99,1
10430,471,2005-08-01 08:37:06,12737,2.99,1
10669,559,2005-08-01 17:03:28,14980,8.99,1
7949,487,2005-07-28 13:07:24,13147,4.99,2
7440,484,2005-07-27 17:43:27,13070,4.99,2
1919,197,2005-06-17 05:40:52,5328,4.99,2
8657,236,2005-07-29 15:09:25,6371,2.99,1
6749,334,2005-07-12 14:43:05,9026,4.99,2
6860,91,2005-07-12 19:54:17,2484,2.99,2
1883,550,2005-06-17 03:18:51,14751,4.99,2
10937,416,2005-08-02 03:00:18,11260,6.99,1
3216,534,2005-06-21 01:19:37,14378,4.99,1
15278,472,2005-08-22 19:06:47,12777,2.99,2
13913,197,2005-08-20 16:37:35,5350,3.99,2
2017,516,2005-06-17 12:33:30,13893,0.99,1
2757,243,2005-06-19 17:01:14,6569,5.99,2
12422,451,2005-08-18 10:13:12,12184,4.99,1
3407,343,2005-06-21 16:14:02,9278,0.99,1
5054,135,2005-07-09 04:01:02,3642,7.99,2
13064,588,2005-08-19 09:46:53,15759,4.99,1
7102,411,2005-07-27 05:07:21,11133,1.99,1
7317,443,2005-07-27 13:19:41,11953,2.99,1
15292,337,2005-08-22 19:28:56,9124,4.99,1
2703,319,2005-06-19 13:36:06,8629,4.99,2
3426,95,2005-06-21 18:12:10,2580,0.99,2
3139,354,2005-06-20 19:44:45,9557,2.99,1
14790,397,2005-08-22 00:34:17,10767,6.99,1
5931,341,2005-07-10 22:04:19,9225,0.99,2
1887,32,2005-06-17 03:53:18,881,6.99,2
4332,137,2005-07-07 18:25:26,3689,6.99,1
719,245,2005-05-29 05:16:05,6625,2.99,1
14413,367,2005-08-21 11:06:33,9938,6.99,1
13987,246,2005-08-20 19:19:30,6674,4.99,1
15146,72,2005-08-22 13:57:55,1969,2.99,2
10631,304,2005-08-01 15:35:14,8262,0.99,1
6642,441,2005-07-12 10:37:52,11897,4.99,1
7686,184,2005-07-28 03:19:23,5008,6.99,2
14076,574,2005-08-20 23:20:10,15391,4.99,1
8435,520,2005-07-29 07:20:16,14003,2.99,2
2955,244,2005-06-20 06:46:35,6594,3.99,2
5285,468,2005-07-09 15:10:44,12626,2.99,1
7055,154,2005-07-27 03:45:42,4196,4.99,1
7700,124,2005-07-28 03:54:14,3346,8.99,2
7095,551,2005-07-27 04:51:15,14791,9.99,2
3131,146,2005-06-20 19:08:00,3957,4.99,1
4482,511,2005-07-08 01:01:18,13765,4.99,1
1113,451,2005-05-31 15:58:44,12162,2.99,2
9713,158,2005-07-31 08:13:28,4309,1.99,1
477,161,2005-05-27 22:33:33,4373,3.99,2
12568,569,2005-08-18 15:15:44,15252,3.99,1
11186,353,2005-08-02 11:12:08,9542,0.99,1
12994,506,2005-08-19 07:26:10,13652,0.99,1
10309,156,2005-08-01 04:24:18,4251,6.99,2
11439,18,2005-08-02 20:22:45,487,4.99,2
10443,403,2005-08-01 09:01:04,10896,2.99,1
9499,461,2005-07-30 23:58:30,12451,4.99,2
6941,441,2005-07-26 23:18:49,11898,5.99,1
577,6,2005-05-28 11:09:14,147,2.99,1
11865,345,2005-08-17 14:03:46,9331,2.99,1
7829,5,2005-07-28 08:43:39,127,3.99,2
5191,167,2005-07-09 10:26:48,4526,0.99,1
634,428,2005-05-28 17:40:35,11557,4.99,2
10993,383,2005-08-02 04:45:01,10385,0.99,2
4699,348,2005-07-08 11:36:56,9407,0.99,1
8612,392,2005-07-29 13:28:20,10628,9.99,2
15321,384,2005-08-22 20:20:04,10417,4.99,2
717,412,2005-05-29 04:37:44,11151,0.99,1
1756,571,2005-06-16 17:22:33,15292,4.99,1
357,198,2005-05-27 06:37:15,5356,0.99,1
10899,29,2005-08-02 01:30:21,802,1.99,2
3685,58,2005-07-06 09:30:45,1599,4.99,1
7001,240,2005-07-27 01:25:34,6486,4.99,1
2215,239,2005-06-18 02:48:21,6448,2.99,2
205,114,2005-05-26 07:59:37,3058,4.99,1
14128,81,2005-08-21 01:35:58,2210,4.99,1
12573,182,2005-08-18 15:32:57,4968,4.99,1
3992,448,2005-07-06 23:36:56,12093,6.99,2
2816,94,2005-06-19 20:04:23,2561,2.99,1
2613,179,2005-06-19 07:25:50,4866,4.99,1
13138,214,2005-08-19 12:30:01,5822,2.99,2
994,472,2005-05-30 23:55:36,12752,4.99,2
715,545,2005-05-29 04:22:41,14640,3.99,2
7707,232,2005-07-28 04:07:47,6253,0.99,2
5251,474,2005-07-09 13:36:10,12823,0.99,1
2360,57,2005-06-18 13:11:13,1569,4.99,1
15574,130,2005-08-23 05:29:32,3526,5.99,2
14067,259,2005-08-20 22:49:23,7006,6.99,2
11333,225,2005-08-02 16:53:00,6084,1.99,2
2317,326,2005-06-18 09:12:18,8806,4.99,2
4269,496,2005-07-07 14:38:33,13362,0.99,1
12565,211,2005-08-18 15:12:17,5743,4.99,2
1536,339,2005-06-16 00:52:22,9156,4.99,1
15818,439,2005-08-23 14:59:58,11863,1.99,1
4217,228,2005-07-07 12:08:59,6144,3.99,1
1349,267,2005-06-15 12:49:02,7213,4.99,2
7588,360,2005-07-27 23:23:31,9723,9.99,2
4134,183,2005-07-07 08:14:24,4980,0.99,2
14187,275,2005-08-21 03:32:03,7461,5.99,1
6003,527,2005-07-11 01:28:33,14187,3.99,2
9276,237,2005-07-30 15:09:28,6403,5.99,1
8979,529,2005-07-30 04:20:25,14244,5.99,1
10730,368,2005-08-01 19:21:42,9962,8.99,2
9753,98,2005-07-31 09:22:38,2654,2.99,1
8214,509,2005-07-28 23:37:57,13722,5.99,1
12956,241,2005-08-19 06:06:26,6526,4.99,1
16033,226,2005-08-23 22:06:15,6109,5.99,1
5043,369,2005-07-09 03:25:18,9983,1.99,1
899,156,2005-05-30 09:29:30,4236,6.99,2
1801,10,2005-06-16 20:21:53,255,4.99,1
14164,274,2005-08-21 02:58:02,7430,7.99,2
2058,57,2005-06-17 15:34:41,1567,5.99,1
8507,524,2005-07-29 09:29:44,14110,6.99,1
9973,369,2005-07-31 16:49:31,9991,4.99,1
10165,50,2005-07-31 23:21:23,1381,0.99,2
8721,312,2005-07-29 17:56:21,8469,4.99,1
13858,33,2005-08-20 14:50:57,921,2.99,1
7123,232,2005-07-27 06:08:48,6251,5.99,1
8640,257,2005-07-29 14:34:17,6938,4.99,1
2572,159,2005-06-19 04:21:26,4329,0.99,1
11918,533,2005-08-17 16:08:42,14365,2.99,1
10766,420,2005-08-01 20:36:29,11367,4.99,1
11766,544,2005-08-17 09:58:40,14631,2.99,2
7034,281,2005-07-27 03:03:37,7619,2.99,2
13781,368,2005-08-20 12:06:45,9970,7.99,2
14084,37,2005-08-20 23:42:46,1029,0.99,1
12413,366,2005-08-18 09:50:34,9907,2.99,2
5315,134,2005-07-09 16:09:19,3621,4.99,1
3977,449,2005-07-06 23:00:49,12121,8.99,1
9934,236,2005-07-31 15:25:26,6373,2.99,1
11221,146,2005-08-02 12:32:12,3966,2.99,1
3875,108,2005-07-06 18:15:39,2910,0.99,1
4054,260,2005-07-07 03:42:07,7022,0.99,2
5466,482,2005-07-09 23:03:21,13016,4.99,1
2152,307,2005-06-17 22:53:27,8330,2.99,2
3230,83,2005-06-21 02:23:16,2250,4.99,2
11259,330,2005-08-02 13:46:30,8926,3.99,2
5527,554,2005-07-10 02:06:01,14858,2.99,1
12264,87,2005-08-18 04:17:33,2380,5.99,1
8939,598,2005-07-30 02:56:53,16024,4.99,1
4676,302,2005-07-08 10:26:02,8191,4.99,2
6482,57,2005-07-12 01:50:21,1577,4.99,2
12675,140,2005-08-18 19:34:02,3795,4.99,1
9089,369,2005-07-30 08:23:39,9989,0.99,1
12383,295,2005-08-18 08:36:03,8012,0.99,1
12427,333,2005-08-18 10:24:17,9006,6.99,1
13793,424,2005-08-20 12:22:04,11476,3.99,2
9910,122,2005-07-31 14:47:57,3303,4.99,2
15951,446,2005-08-23 19:10:32,12055,0.99,2
14699,3,2005-08-21 20:50:48,83,8.99,2
8169,366,2005-07-28 21:29:46,9899,4.99,2
148,142,2005-05-26 00:25:23,3832,0.99,1
4231,194,2005-07-07 12:48:19,5251,7.99,2
1892,319,2005-06-17 04:17:33,8627,4.99,1
15933,176,2005-08-23 18:36:44,4799,4.99,1
5956,499,2005-07-10 23:23:08,13441,4.99,1
11913,295,2005-08-17 15:53:17,8010,5.99,2
7878,141,2005-07-28 10:27:10,3809,2.99,2
15708,46,2005-08-23 10:35:51,1288,0.99,1
4412,282,2005-07-07 21:56:53,7635,4.99,2
7241,354,2005-07-27 10:25:49,9571,0.99,2
2,459,2005-05-24 22:54:33,12377,2.99,2
14134,497,2005-08-21 01:45:54,13400,0.99,2
10059,274,2005-07-31 19:20:49,7419,4.99,2
8500,348,2005-07-29 09:12:01,9415,2.99,1
13319,438,2005-08-19 19:35:13,11824,7.99,2
14802,505,2005-08-22 00:48:23,13623,2.99,1
8904,575,2005-07-30 01:08:33,15408,0.99,2
15938,341,2005-08-23 18:43:31,9237,6.99,2
6898,557,2005-07-12 21:39:04,14921,0.99,2
3748,79,2005-07-06 12:11:22,2150,2.99,1
15301,454,2005-08-22 19:44:16,12279,3.99,1
13224,526,2005-08-19 15:52:13,14173,8.99,2
6430,390,2005-07-12 00:03:34,10568,0.99,1
5162,43,2005-07-09 09:00:11,1184,4.99,1
5353,196,2005-07-09 18:04:29,5296,3.99,2
14830,590,2005-08-22 01:37:19,15815,2.99,1
3100,487,2005-06-20 16:47:57,13140,3.99,2
