miller2_FisY,miller2_IndiIss,miller2_CFLI,miller2_PrograPr,miller2_SeID,miller2_UrIss,miller2_ClimChaAdap,miller2_Sta,miller2_EnviSustai,miller2_CouRegNa,miller2_OrgaNa,miller2_FuCenNa,miller2_PBATy,miller2_ClChMit,miller2_IRTCPer,miller2_OrgaT,miller2_MaxCIDAContr,miller2_UntAmoProBud,miller2_DivID,miller2_SecPer,miller2_FSTCPe,Section ID,miller2_SeN,miller2_ConID,miller2_FCenID,miller2_YoIss,miller2_DisaIss,miller2_ICTAATFoDeve,miller2_KnowlFoDeve,miller2_GeEqu,miller2_OrganID,miller2_OrgCla,miller2_OrgaSu,miller2_ConNa,miller2_ProjBroCouID,miller2_CouReID,miller2_CouRegPerc,miller2_AmSp
2009/2010,0,0,Uncoded: Pre-APP,15150,0,0,Closed,0,Canada,SalvAide Humanitarian Aid of Ontario,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,375366.0,375366.0,D6214,0.95,0.95,S6218,Democratic participation and civil society,1,6218,0,0,0,0,2,1001335,Civil Society,NGO,America,CA,CA,0.05,5760.0305
2009/2010,0,0,Uncoded: Pre-APP,99820,0,0,Closed,0,Canada,SalvAide Humanitarian Aid of Ontario,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,375366.0,375366.0,D6214,0.05,0.95,S6218,Promotion of development awareness,1,6218,0,0,0,0,2,1001335,Civil Society,NGO,America,CA,CA,0.05,303.1595
2009/2010,0,0,Uncoded: Pre-APP,15150,0,0,Closed,0,El Salvador,SalvAide Humanitarian Aid of Ontario,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,375366.0,375366.0,D6214,0.95,0.95,S6218,Democratic participation and civil society,1,6218,0,0,0,0,2,1001335,Civil Society,NGO,America,SV,SV,0.95,109440.5795
2009/2010,0,0,Uncoded: Pre-APP,99820,0,0,Closed,0,El Salvador,SalvAide Humanitarian Aid of Ontario,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,375366.0,375366.0,D6214,0.05,0.95,S6218,Promotion of development awareness,1,6218,0,0,0,0,2,1001335,Civil Society,NGO,America,SV,SV,0.95,5760.0305
2009/2010,0,0,Uncoded: Pre-APP,12110,0,0,Closed,0,Africa MC,Global Network of People Living with HIV/AIDS,Thematic Conferences,Not PBA,0,0.0,Foreign Non-Profit Making,94937.1,94937.1,D6220,0.1,1.0,S6222,Health policy and administrative management,2,6118,0,0,0,0,0,1014711,Civil Society,NGO,Africa,X1,X1,0.28,2658.2388
2009/2010,0,0,Uncoded: Pre-APP,13040,0,0,Closed,0,Africa MC,Global Network of People Living with HIV/AIDS,Thematic Conferences,Not PBA,0,0.0,Foreign Non-Profit Making,94937.1,94937.1,D6220,0.9,1.0,S6222,STD control including HIV/AIDS,2,6118,0,0,0,0,0,1014711,Civil Society,NGO,Africa,X1,X1,0.28,23924.1492
2009/2010,0,0,Uncoded: Pre-APP,12110,0,0,Closed,0,Americas MC,Global Network of People Living with HIV/AIDS,Thematic Conferences,Not PBA,0,0.0,Foreign Non-Profit Making,94937.1,94937.1,D6220,0.1,1.0,S6222,Health policy and administrative management,1,6118,0,0,0,0,0,1014711,Civil Society,NGO,America,X2,X2,0.34,3227.8614
2009/2010,0,0,Uncoded: Pre-APP,13040,0,0,Closed,0,Americas MC,Global Network of People Living with HIV/AIDS,Thematic Conferences,Not PBA,0,0.0,Foreign Non-Profit Making,94937.1,94937.1,D6220,0.9,1.0,S6222,STD control including HIV/AIDS,1,6118,0,0,0,0,0,1014711,Civil Society,NGO,America,X2,X2,0.34,29050.7526
2009/2010,0,0,Uncoded: Pre-APP,12110,0,0,Closed,0,Asia MC,Global Network of People Living with HIV/AIDS,Thematic Conferences,Not PBA,0,0.0,Foreign Non-Profit Making,94937.1,94937.1,D6220,0.1,1.0,S6222,Health policy and administrative management,3,6118,0,0,0,0,0,1014711,Civil Society,NGO,Asia,X3,X3,0.22,2088.6162
2009/2010,0,0,Uncoded: Pre-APP,13040,0,0,Closed,0,Asia MC,Global Network of People Living with HIV/AIDS,Thematic Conferences,Not PBA,0,0.0,Foreign Non-Profit Making,94937.1,94937.1,D6220,0.9,1.0,S6222,STD control including HIV/AIDS,3,6118,0,0,0,0,0,1014711,Civil Society,NGO,Asia,X3,X3,0.22,18797.5458
2009/2010,0,0,Uncoded: Pre-APP,12110,0,0,Closed,0,Europe MC,Global Network of People Living with HIV/AIDS,Thematic Conferences,Not PBA,0,0.0,Foreign Non-Profit Making,94937.1,94937.1,D6220,0.1,1.0,S6222,Health policy and administrative management,5,6118,0,0,0,0,0,1014711,Civil Society,NGO,Europe,X4,X4,0.16,1518.9936
2009/2010,0,0,Uncoded: Pre-APP,13040,0,0,Closed,0,Europe MC,Global Network of People Living with HIV/AIDS,Thematic Conferences,Not PBA,0,0.0,Foreign Non-Profit Making,94937.1,94937.1,D6220,0.9,1.0,S6222,STD control including HIV/AIDS,5,6118,0,0,0,0,0,1014711,Civil Society,NGO,Europe,X4,X4,0.16,13670.9424
2009/2010,0,0,Uncoded: Pre-APP,11230,0,0,Closed,0,Rwanda,Aide m�dicale internationale � l'enfance,Sustainable Economic Growth,Not PBA,0,0.0,Canadian Non-Profit Making,209446.0,209446.0,D6214,0.1,1.0,S6215,Basic life skills for youth and adults,2,6160,0,0,0,0,0,1001617,Civil Society,NGO,Africa,RW,RW,1.0,13400.0
2009/2010,0,0,Uncoded: Pre-APP,11330,0,0,Closed,0,Rwanda,Aide m�dicale internationale � l'enfance,Sustainable Economic Growth,Not PBA,0,0.0,Canadian Non-Profit Making,209446.0,209446.0,D6214,0.2,1.0,S6215,Vocational training,2,6160,0,0,0,0,0,1001617,Civil Society,NGO,Africa,RW,RW,1.0,26800.0
2009/2010,0,0,Uncoded: Pre-APP,12240,0,0,Closed,0,Rwanda,Aide m�dicale internationale � l'enfance,Sustainable Economic Growth,Not PBA,0,0.0,Canadian Non-Profit Making,209446.0,209446.0,D6214,0.1,1.0,S6215,Basic nutrition,2,6160,0,0,0,0,0,1001617,Civil Society,NGO,Africa,RW,RW,1.0,13400.0
2009/2010,0,0,Uncoded: Pre-APP,15150,0,0,Closed,0,Rwanda,Aide m�dicale internationale � l'enfance,Sustainable Economic Growth,Not PBA,0,0.0,Canadian Non-Profit Making,209446.0,209446.0,D6214,0.1,1.0,S6215,Democratic participation and civil society,2,6160,0,0,0,0,0,1001617,Civil Society,NGO,Africa,RW,RW,1.0,13400.0
2009/2010,0,0,Uncoded: Pre-APP,16010,0,0,Closed,0,Rwanda,Aide m�dicale internationale � l'enfance,Sustainable Economic Growth,Not PBA,0,0.0,Canadian Non-Profit Making,209446.0,209446.0,D6214,0.1,1.0,S6215,Social/welfare services,2,6160,0,0,0,0,0,1001617,Civil Society,NGO,Africa,RW,RW,1.0,13400.0
2009/2010,0,0,Uncoded: Pre-APP,31120,0,0,Closed,0,Rwanda,Aide m�dicale internationale � l'enfance,Sustainable Economic Growth,Not PBA,0,0.0,Canadian Non-Profit Making,209446.0,209446.0,D6214,0.1,1.0,S6215,Agricultural development,2,6160,0,0,0,0,0,1001617,Civil Society,NGO,Africa,RW,RW,1.0,13400.0
2009/2010,0,0,Uncoded: Pre-APP,31150,0,0,Closed,0,Rwanda,Aide m�dicale internationale � l'enfance,Sustainable Economic Growth,Not PBA,0,0.0,Canadian Non-Profit Making,209446.0,209446.0,D6214,0.1,1.0,S6215,Agricultural inputs,2,6160,0,0,0,0,0,1001617,Civil Society,NGO,Africa,RW,RW,1.0,13400.0
2009/2010,0,0,Uncoded: Pre-APP,31161,0,0,Closed,0,Rwanda,Aide m�dicale internationale � l'enfance,Sustainable Economic Growth,Not PBA,0,0.0,Canadian Non-Profit Making,209446.0,209446.0,D6214,0.1,1.0,S6215,Food crop production,2,6160,0,0,0,0,0,1001617,Civil Society,NGO,Africa,RW,RW,1.0,13400.0
2009/2010,0,0,Uncoded: Pre-APP,31191,0,0,Closed,0,Rwanda,Aide m�dicale internationale � l'enfance,Sustainable Economic Growth,Not PBA,0,0.0,Canadian Non-Profit Making,209446.0,209446.0,D6214,0.1,1.0,S6215,Agricultural services,2,6160,0,0,0,0,0,1001617,Civil Society,NGO,Africa,RW,RW,1.0,13400.0
2009/2010,0,0,Uncoded: Pre-APP,11220,2,0,Closed,0,Ethiopia,War Child Canada,Education,Not PBA,0,0.0,Canadian Non-Profit Making,491455.0,491455.0,D6211,0.25,0.5,S6213,Primary education,2,6108,2,0,0,1,2,1009341,Civil Society,NGO,Africa,ET,ET,1.0,20477.25
2009/2010,0,0,Uncoded: Pre-APP,11230,2,0,Closed,0,Ethiopia,War Child Canada,Education,Not PBA,0,0.0,Canadian Non-Profit Making,491455.0,491455.0,D6211,0.15,0.5,S6213,Basic life skills for youth and adults,2,6108,2,0,0,1,2,1009341,Civil Society,NGO,Africa,ET,ET,1.0,12286.35
2009/2010,0,0,Uncoded: Pre-APP,11330,2,0,Closed,0,Ethiopia,War Child Canada,Education,Not PBA,0,0.0,Canadian Non-Profit Making,491455.0,491455.0,D6211,0.1,0.5,S6213,Vocational training,2,6108,2,0,0,1,2,1009341,Civil Society,NGO,Africa,ET,ET,1.0,8190.9
2009/2010,0,0,Uncoded: Pre-APP,15112,2,0,Closed,0,Ethiopia,War Child Canada,Education,Not PBA,0,0.0,Canadian Non-Profit Making,491455.0,491455.0,D6211,0.1,0.5,S6213,Decentralisation and support to subnational government,2,6108,2,0,0,1,2,1009341,Civil Society,NGO,Africa,ET,ET,1.0,8190.9
2009/2010,0,0,Uncoded: Pre-APP,16064,2,0,Closed,0,Ethiopia,War Child Canada,Education,Not PBA,0,0.0,Canadian Non-Profit Making,491455.0,491455.0,D6211,0.4,0.5,S6213,Social mitigation of HIV/AIDS,2,6108,2,0,0,1,2,1009341,Civil Society,NGO,Africa,ET,ET,1.0,32763.6
2009/2010,0,0,Uncoded: Pre-APP,11120,0,0,Closed,0,Canada,War Child Canada,Education,Not PBA,0,0.0,Canadian Non-Profit Making,399546.23,399546.23,D6211,0.7,0.9500000040000001,S6213,Education facilities and training,1,6108,0,0,0,0,2,1009341,Civil Society,NGO,America,CA,CA,0.05,4025.0
2009/2010,0,0,Uncoded: Pre-APP,15261,0,0,Closed,0,Canada,War Child Canada,Education,Not PBA,0,0.0,Canadian Non-Profit Making,399546.23,399546.23,D6211,0.25,0.9500000040000001,S6213,Child soldiers (Prevention and demobilisation),1,6108,0,0,0,0,2,1009341,Civil Society,NGO,America,CA,CA,0.05,1437.5
2009/2010,0,0,Uncoded: Pre-APP,99820,0,0,Closed,0,Canada,War Child Canada,Education,Not PBA,0,0.0,Canadian Non-Profit Making,399546.23,399546.23,D6211,0.05,0.9500000040000001,S6213,Promotion of development awareness,1,6108,0,0,0,0,2,1009341,Civil Society,NGO,America,CA,CA,0.05,287.5
2009/2010,0,0,Uncoded: Pre-APP,11120,0,0,Closed,0,"Congo, Dem Rep.",War Child Canada,Education,Not PBA,0,0.0,Canadian Non-Profit Making,399546.23,399546.23,D6211,0.7,0.9500000040000001,S6213,Education facilities and training,2,6108,0,0,0,0,2,1009341,Civil Society,NGO,Africa,CD,CD,0.95,76475.0
2009/2010,0,0,Uncoded: Pre-APP,15261,0,0,Closed,0,"Congo, Dem Rep.",War Child Canada,Education,Not PBA,0,0.0,Canadian Non-Profit Making,399546.23,399546.23,D6211,0.25,0.9500000040000001,S6213,Child soldiers (Prevention and demobilisation),2,6108,0,0,0,0,2,1009341,Civil Society,NGO,Africa,CD,CD,0.95,27312.5
2009/2010,0,0,Uncoded: Pre-APP,99820,0,0,Closed,0,"Congo, Dem Rep.",War Child Canada,Education,Not PBA,0,0.0,Canadian Non-Profit Making,399546.23,399546.23,D6211,0.05,0.9500000040000001,S6213,Promotion of development awareness,2,6108,0,0,0,0,2,1009341,Civil Society,NGO,Africa,CD,CD,0.95,5462.5
2009/2010,0,0,Uncoded: Pre-APP,12230,0,0,Closed,0,Chad,Centre Missionnaire Oblat,Health,Not PBA,0,0.0,Canadian Non-Profit Making,215064.98,215064.98,D6211,0.3,0.100000009,S6212,Basic health infrastructure,2,6161,1,0,0,0,3,1000398,Civil Society,NGO,Africa,TD,TD,1.0,43200.0
2009/2010,0,0,Uncoded: Pre-APP,12261,0,0,Closed,0,Chad,Centre Missionnaire Oblat,Health,Not PBA,0,0.0,Canadian Non-Profit Making,215064.98,215064.98,D6211,0.1,0.100000009,S6212,Health education,2,6161,1,0,0,0,3,1000398,Civil Society,NGO,Africa,TD,TD,1.0,14400.0
2009/2010,0,0,Uncoded: Pre-APP,13020,0,0,Closed,0,Chad,Centre Missionnaire Oblat,Health,Not PBA,0,0.0,Canadian Non-Profit Making,215064.98,215064.98,D6211,0.1,0.100000009,S6212,Reproductive health care,2,6161,1,0,0,0,3,1000398,Civil Society,NGO,Africa,TD,TD,1.0,14400.0
2009/2010,0,0,Uncoded: Pre-APP,13040,0,0,Closed,0,Chad,Centre Missionnaire Oblat,Health,Not PBA,0,0.0,Canadian Non-Profit Making,215064.98,215064.98,D6211,0.4,0.100000009,S6212,STD control including HIV/AIDS,2,6161,1,0,0,0,3,1000398,Civil Society,NGO,Africa,TD,TD,1.0,57600.0
2009/2010,0,0,Uncoded: Pre-APP,16064,0,0,Closed,0,Chad,Centre Missionnaire Oblat,Health,Not PBA,0,0.0,Canadian Non-Profit Making,215064.98,215064.98,D6211,0.1,0.100000009,S6212,Social mitigation of HIV/AIDS,2,6161,1,0,0,0,3,1000398,Civil Society,NGO,Africa,TD,TD,1.0,14400.0
2009/2010,0,0,Uncoded: Pre-APP,12261,0,0,Closed,1,Burkina-Faso,Association Mondiale des Radiodiffuseurs Communautaires,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,424615.0,424615.0,D6214,0.4,1.0,S6218,Health education,2,6218,0,0,0,0,1,1002267,Civil Society,NGO,Africa,BF,BF,0.1668,10008.0
2009/2010,0,0,Uncoded: Pre-APP,14081,0,0,Closed,1,Burkina-Faso,Association Mondiale des Radiodiffuseurs Communautaires,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,424615.0,424615.0,D6214,0.35,1.0,S6218,Education and training in water supply and sanitation,2,6218,0,0,0,0,1,1002267,Civil Society,NGO,Africa,BF,BF,0.1668,8757.0
2009/2010,0,0,Uncoded: Pre-APP,15150,0,0,Closed,1,Burkina-Faso,Association Mondiale des Radiodiffuseurs Communautaires,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,424615.0,424615.0,D6214,0.25,1.0,S6218,Democratic participation and civil society,2,6218,0,0,0,0,1,1002267,Civil Society,NGO,Africa,BF,BF,0.1668,6255.0
2009/2010,0,0,Uncoded: Pre-APP,12261,0,0,Closed,1,Congo,Association Mondiale des Radiodiffuseurs Communautaires,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,424615.0,424615.0,D6214,0.4,1.0,S6218,Health education,2,6218,0,0,0,0,1,1002267,Civil Society,NGO,Africa,CG,CG,0.1666,9996.0
2009/2010,0,0,Uncoded: Pre-APP,14081,0,0,Closed,1,Congo,Association Mondiale des Radiodiffuseurs Communautaires,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,424615.0,424615.0,D6214,0.35,1.0,S6218,Education and training in water supply and sanitation,2,6218,0,0,0,0,1,1002267,Civil Society,NGO,Africa,CG,CG,0.1666,8746.5
2009/2010,0,0,Uncoded: Pre-APP,15150,0,0,Closed,1,Congo,Association Mondiale des Radiodiffuseurs Communautaires,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,424615.0,424615.0,D6214,0.25,1.0,S6218,Democratic participation and civil society,2,6218,0,0,0,0,1,1002267,Civil Society,NGO,Africa,CG,CG,0.1666,6247.5
2009/2010,0,0,Uncoded: Pre-APP,12261,0,0,Closed,1,Ghana,Association Mondiale des Radiodiffuseurs Communautaires,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,424615.0,424615.0,D6214,0.4,1.0,S6218,Health education,2,6218,0,0,0,0,1,1002267,Civil Society,NGO,Africa,GH,GH,0.1668,10008.0
2009/2010,0,0,Uncoded: Pre-APP,14081,0,0,Closed,1,Ghana,Association Mondiale des Radiodiffuseurs Communautaires,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,424615.0,424615.0,D6214,0.35,1.0,S6218,Education and training in water supply and sanitation,2,6218,0,0,0,0,1,1002267,Civil Society,NGO,Africa,GH,GH,0.1668,8757.0
2009/2010,0,0,Uncoded: Pre-APP,15150,0,0,Closed,1,Ghana,Association Mondiale des Radiodiffuseurs Communautaires,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,424615.0,424615.0,D6214,0.25,1.0,S6218,Democratic participation and civil society,2,6218,0,0,0,0,1,1002267,Civil Society,NGO,Africa,GH,GH,0.1668,6255.0
2009/2010,0,0,Uncoded: Pre-APP,12261,0,0,Closed,1,Kenya,Association Mondiale des Radiodiffuseurs Communautaires,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,424615.0,424615.0,D6214,0.4,1.0,S6218,Health education,2,6218,0,0,0,0,1,1002267,Civil Society,NGO,Africa,KE,KE,0.1666,9996.0
2009/2010,0,0,Uncoded: Pre-APP,14081,0,0,Closed,1,Kenya,Association Mondiale des Radiodiffuseurs Communautaires,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,424615.0,424615.0,D6214,0.35,1.0,S6218,Education and training in water supply and sanitation,2,6218,0,0,0,0,1,1002267,Civil Society,NGO,Africa,KE,KE,0.1666,8746.5
2009/2010,0,0,Uncoded: Pre-APP,15150,0,0,Closed,1,Kenya,Association Mondiale des Radiodiffuseurs Communautaires,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,424615.0,424615.0,D6214,0.25,1.0,S6218,Democratic participation and civil society,2,6218,0,0,0,0,1,1002267,Civil Society,NGO,Africa,KE,KE,0.1666,6247.5
2009/2010,0,0,Uncoded: Pre-APP,12261,0,0,Closed,1,Senegal,Association Mondiale des Radiodiffuseurs Communautaires,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,424615.0,424615.0,D6214,0.4,1.0,S6218,Health education,2,6218,0,0,0,0,1,1002267,Civil Society,NGO,Africa,SN,SN,0.1666,9996.0
2009/2010,0,0,Uncoded: Pre-APP,14081,0,0,Closed,1,Senegal,Association Mondiale des Radiodiffuseurs Communautaires,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,424615.0,424615.0,D6214,0.35,1.0,S6218,Education and training in water supply and sanitation,2,6218,0,0,0,0,1,1002267,Civil Society,NGO,Africa,SN,SN,0.1666,8746.5
2009/2010,0,0,Uncoded: Pre-APP,15150,0,0,Closed,1,Senegal,Association Mondiale des Radiodiffuseurs Communautaires,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,424615.0,424615.0,D6214,0.25,1.0,S6218,Democratic participation and civil society,2,6218,0,0,0,0,1,1002267,Civil Society,NGO,Africa,SN,SN,0.1666,6247.5
2009/2010,0,0,Uncoded: Pre-APP,12261,0,0,Closed,1,South Africa,Association Mondiale des Radiodiffuseurs Communautaires,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,424615.0,424615.0,D6214,0.4,1.0,S6218,Health education,2,6218,0,0,0,0,1,1002267,Civil Society,NGO,Africa,ZA,ZA,0.1666,9996.0
2009/2010,0,0,Uncoded: Pre-APP,14081,0,0,Closed,1,South Africa,Association Mondiale des Radiodiffuseurs Communautaires,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,424615.0,424615.0,D6214,0.35,1.0,S6218,Education and training in water supply and sanitation,2,6218,0,0,0,0,1,1002267,Civil Society,NGO,Africa,ZA,ZA,0.1666,8746.5
2009/2010,0,0,Uncoded: Pre-APP,15150,0,0,Closed,1,South Africa,Association Mondiale des Radiodiffuseurs Communautaires,Governance & Human Rights,Not PBA,0,0.0,Canadian Non-Profit Making,424615.0,424615.0,D6214,0.25,1.0,S6218,Democratic participation and civil society,2,6218,0,0,0,0,1,1002267,Civil Society,NGO,Africa,ZA,ZA,0.1666,6247.5
2009/2010,0,0,Uncoded: Pre-APP,12261,0,0,Closed,1,Canada,Help a Village Effort,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,341190.0,341190.0,D6217,0.1,0.95,S6216,Health education,1,6216,1,0,0,1,2,1002002,Civil Society,NGO,America,CA,CA,0.05,429.67
2009/2010,0,0,Uncoded: Pre-APP,14031,0,0,Closed,1,Canada,Help a Village Effort,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,341190.0,341190.0,D6217,0.65,0.95,S6216,Basic drinking water supply,1,6216,1,0,0,1,2,1002002,Civil Society,NGO,America,CA,CA,0.05,2792.855
2009/2010,0,0,Uncoded: Pre-APP,14032,0,0,Closed,1,Canada,Help a Village Effort,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,341190.0,341190.0,D6217,0.1,0.95,S6216,Basic sanitation,1,6216,1,0,0,1,2,1002002,Civil Society,NGO,America,CA,CA,0.05,429.67
2009/2010,0,0,Uncoded: Pre-APP,14081,0,0,Closed,1,Canada,Help a Village Effort,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,341190.0,341190.0,D6217,0.1,0.95,S6216,Education and training in water supply and sanitation,1,6216,1,0,0,1,2,1002002,Civil Society,NGO,America,CA,CA,0.05,429.67
2009/2010,0,0,Uncoded: Pre-APP,99820,0,0,Closed,1,Canada,Help a Village Effort,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,341190.0,341190.0,D6217,0.05,0.95,S6216,Promotion of development awareness,1,6216,1,0,0,1,2,1002002,Civil Society,NGO,America,CA,CA,0.05,214.835
2009/2010,0,0,Uncoded: Pre-APP,12261,0,0,Closed,1,India,Help a Village Effort,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,341190.0,341190.0,D6217,0.1,0.95,S6216,Health education,3,6216,1,0,0,1,2,1002002,Civil Society,NGO,Asia,IN,IN,0.95,8163.73
2009/2010,0,0,Uncoded: Pre-APP,14031,0,0,Closed,1,India,Help a Village Effort,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,341190.0,341190.0,D6217,0.65,0.95,S6216,Basic drinking water supply,3,6216,1,0,0,1,2,1002002,Civil Society,NGO,Asia,IN,IN,0.95,53064.245
2009/2010,0,0,Uncoded: Pre-APP,14032,0,0,Closed,1,India,Help a Village Effort,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,341190.0,341190.0,D6217,0.1,0.95,S6216,Basic sanitation,3,6216,1,0,0,1,2,1002002,Civil Society,NGO,Asia,IN,IN,0.95,8163.73
2009/2010,0,0,Uncoded: Pre-APP,14081,0,0,Closed,1,India,Help a Village Effort,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,341190.0,341190.0,D6217,0.1,0.95,S6216,Education and training in water supply and sanitation,3,6216,1,0,0,1,2,1002002,Civil Society,NGO,Asia,IN,IN,0.95,8163.73
2009/2010,0,0,Uncoded: Pre-APP,99820,0,0,Closed,1,India,Help a Village Effort,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,341190.0,341190.0,D6217,0.05,0.95,S6216,Promotion of development awareness,3,6216,1,0,0,1,2,1002002,Civil Society,NGO,Asia,IN,IN,0.95,4081.865
2009/2010,0,0,Uncoded: Pre-APP,14031,0,0,Closed,0,Canada,Global Aid Network,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,498533.4,498533.4,D6217,0.35,0.9,S6216,Basic drinking water supply,1,6216,0,0,0,1,2,1012989,Civil Society,NGO,America,CA,CA,0.1,4117.96
2009/2010,0,0,Uncoded: Pre-APP,14032,0,0,Closed,0,Canada,Global Aid Network,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,498533.4,498533.4,D6217,0.35,0.9,S6216,Basic sanitation,1,6216,0,0,0,1,2,1012989,Civil Society,NGO,America,CA,CA,0.1,4117.96
2009/2010,0,0,Uncoded: Pre-APP,14081,0,0,Closed,0,Canada,Global Aid Network,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,498533.4,498533.4,D6217,0.2,0.9,S6216,Education and training in water supply and sanitation,1,6216,0,0,0,1,2,1012989,Civil Society,NGO,America,CA,CA,0.1,2353.12
2009/2010,0,0,Uncoded: Pre-APP,99820,0,0,Closed,0,Canada,Global Aid Network,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,498533.4,498533.4,D6217,0.1,0.9,S6216,Promotion of development awareness,1,6216,0,0,0,1,2,1012989,Civil Society,NGO,America,CA,CA,0.1,1176.56
2009/2010,0,0,Uncoded: Pre-APP,14031,0,0,Closed,0,"Tanzania,Un Rep",Global Aid Network,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,498533.4,498533.4,D6217,0.35,0.9,S6216,Basic drinking water supply,2,6216,0,0,0,1,2,1012989,Civil Society,NGO,Africa,TZ,TZ,0.9,37061.64
2009/2010,0,0,Uncoded: Pre-APP,14032,0,0,Closed,0,"Tanzania,Un Rep",Global Aid Network,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,498533.4,498533.4,D6217,0.35,0.9,S6216,Basic sanitation,2,6216,0,0,0,1,2,1012989,Civil Society,NGO,Africa,TZ,TZ,0.9,37061.64
2009/2010,0,0,Uncoded: Pre-APP,14081,0,0,Closed,0,"Tanzania,Un Rep",Global Aid Network,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,498533.4,498533.4,D6217,0.2,0.9,S6216,Education and training in water supply and sanitation,2,6216,0,0,0,1,2,1012989,Civil Society,NGO,Africa,TZ,TZ,0.9,21178.08
2009/2010,0,0,Uncoded: Pre-APP,99820,0,0,Closed,0,"Tanzania,Un Rep",Global Aid Network,Environmental Sustainability,Not PBA,0,0.0,Canadian Non-Profit Making,498533.4,498533.4,D6217,0.1,0.9,S6216,Promotion of development awareness,2,6216,0,0,0,1,2,1012989,Civil Society,NGO,Africa,TZ,TZ,0.9,10589.04
2009/2010,0,0,Uncoded: Pre-APP,11230,0,0,Closed,0,Canada,Street Kids International,Sustainable Economic Growth,Not PBA,0,0.0,Canadian Non-Profit Making,246851.0,246851.0,D6214,0.75,1.0,S6215,Basic life skills for youth and adults,1,6160,1,0,0,0,2,1002189,Civil Society,NGO,America,CA,CA,0.1,7580.025
2009/2010,0,0,Uncoded: Pre-APP,24081,0,0,Closed,0,Canada,Street Kids International,Sustainable Economic Growth,Not PBA,0,0.0,Canadian Non-Profit Making,246851.0,246851.0,D6214,0.15,1.0,S6215,Education/training in banking and financial services,1,6160,1,0,0,0,2,1002189,Civil Society,NGO,America,CA,CA,0.1,1516.005
2009/2010,0,0,Uncoded: Pre-APP,99820,0,0,Closed,0,Canada,Street Kids International,Sustainable Economic Growth,Not PBA,0,0.0,Canadian Non-Profit Making,246851.0,246851.0,D6214,0.1,1.0,S6215,Promotion of development awareness,1,6160,1,0,0,0,2,1002189,Civil Society,NGO,America,CA,CA,0.1,1010.67
2009/2010,0,0,Uncoded: Pre-APP,11230,0,0,Closed,0,Ethiopia,Street Kids International,Sustainable Economic Growth,Not PBA,0,0.0,Canadian Non-Profit Making,246851.0,246851.0,D6214,0.75,1.0,S6215,Basic life skills for youth and adults,2,6160,1,0,0,0,2,1002189,Civil Society,NGO,Africa,ET,ET,0.9,68220.225
