assay_id,tissue_id,cell_id,chembl_id,curated_by,src_assay_id,assay_tissue,assay_cell_type,assay_subcellular_fraction,tid,relationship_type,confidence_score,src_id,bao_format,variant_id
11075,,,CHEMBL624772,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11076,,,CHEMBL624773,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11077,,,CHEMBL624774,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11078,,,CHEMBL624775,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11079,,,CHEMBL624776,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11080,,,CHEMBL624777,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11081,,,CHEMBL624778,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11082,,,CHEMBL624779,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11083,,,CHEMBL624780,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11084,,,CHEMBL624781,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11085,,,CHEMBL877608,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11086,,,CHEMBL624782,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11087,,,CHEMBL624783,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11088,,,CHEMBL624784,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11089,,,CHEMBL624785,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11090,,,CHEMBL624786,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11091,,,CHEMBL624787,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11092,,,CHEMBL628676,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11093,,,CHEMBL621842,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11094,,,CHEMBL621843,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11095,,,CHEMBL623873,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11096,,,CHEMBL623874,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11097,,,CHEMBL623875,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11098,,,CHEMBL623876,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11099,,,CHEMBL623877,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11100,,,CHEMBL623878,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11101,,,CHEMBL623879,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11102,,,CHEMBL623880,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11103,,,CHEMBL623881,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11104,,,CHEMBL623957,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11105,,,CHEMBL623958,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11106,,,CHEMBL623959,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11107,,,CHEMBL623960,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11108,,,CHEMBL623961,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11109,,,CHEMBL623962,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11110,,,CHEMBL624676,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11111,,,CHEMBL624677,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11112,,,CHEMBL624678,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11113,,,CHEMBL624679,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11114,,,CHEMBL624680,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11115,,,CHEMBL624849,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11116,,,CHEMBL624850,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11117,,,CHEMBL874399,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11118,,,CHEMBL624851,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11119,,,CHEMBL624852,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11120,,,CHEMBL624853,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11121,,,CHEMBL624854,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11122,,,CHEMBL624855,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11123,,,CHEMBL624856,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11124,,,CHEMBL882957,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11125,,,CHEMBL624857,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11126,,,CHEMBL622202,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11127,,,CHEMBL622203,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11128,,,CHEMBL625522,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11129,,,CHEMBL622868,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11130,1088.0,,CHEMBL622869,Autocuration,,Urine,,,22224,U,0,1,BAO_0000218,
11131,1088.0,,CHEMBL622870,Autocuration,,Urine,,,22224,U,0,1,BAO_0000218,
11132,,,CHEMBL622871,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11133,,,CHEMBL620560,Intermediate,,,,,100710,N,1,1,BAO_0000218,
11134,,,CHEMBL620561,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11135,,,CHEMBL620562,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11136,,,CHEMBL620563,Intermediate,,,,,100712,N,1,1,BAO_0000218,
11137,,,CHEMBL620564,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11138,,,CHEMBL872265,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11139,,,CHEMBL620565,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11140,,,CHEMBL620566,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11141,,,CHEMBL620567,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11142,,,CHEMBL620568,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11143,,,CHEMBL620569,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11144,,,CHEMBL620570,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11145,,,CHEMBL620571,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11146,,,CHEMBL620572,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11147,,,CHEMBL620573,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11148,,,CHEMBL620574,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11149,,,CHEMBL620575,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11150,,,CHEMBL620576,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11151,,,CHEMBL875846,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11152,,,CHEMBL620577,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11153,,,CHEMBL620578,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11154,,,CHEMBL620579,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11155,,,CHEMBL621248,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11156,,,CHEMBL625390,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11157,,,CHEMBL625391,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11158,,,CHEMBL872266,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11159,,,CHEMBL625392,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11160,,,CHEMBL625393,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11161,,,CHEMBL625394,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11162,,,CHEMBL625395,Intermediate,,,,,50797,N,1,1,BAO_0000218,
11163,,,CHEMBL625396,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11164,,,CHEMBL625397,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11165,,,CHEMBL625398,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11166,178.0,,CHEMBL625399,Intermediate,,Blood,,,50594,N,1,1,BAO_0000218,
11167,2037.0,,CHEMBL626074,Intermediate,,Cerebellum,,,50594,N,1,1,BAO_0000218,
11168,,,CHEMBL626075,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11169,1969.0,,CHEMBL626076,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11170,1969.0,,CHEMBL626077,Intermediate,,Plasma,,,50797,N,1,1,BAO_0000218,
11171,178.0,,CHEMBL626078,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11172,178.0,,CHEMBL625846,Autocuration,,Blood,,,22224,U,0,1,BAO_0000218,
11173,178.0,,CHEMBL625847,Autocuration,,Blood,,,22224,U,0,1,BAO_0000218,
11174,,,CHEMBL625848,Expert,,,,,50597,N,1,1,BAO_0000218,
11175,1969.0,,CHEMBL625849,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11176,1969.0,,CHEMBL626023,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
11177,1969.0,,CHEMBL626024,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
11178,1969.0,,CHEMBL626025,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
11179,,,CHEMBL626026,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11180,,,CHEMBL626027,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11181,,,CHEMBL626028,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11182,1969.0,,CHEMBL626029,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
11183,1969.0,,CHEMBL626030,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11184,1969.0,,CHEMBL626031,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11185,1969.0,,CHEMBL626032,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11186,1969.0,,CHEMBL626033,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11187,1969.0,,CHEMBL626034,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11188,1969.0,,CHEMBL626035,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
11189,1969.0,,CHEMBL626036,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11190,1969.0,,CHEMBL626037,Expert,,Plasma,,,50588,N,1,1,BAO_0000218,
11191,1969.0,,CHEMBL626038,Intermediate,,Plasma,,,100712,N,1,1,BAO_0000218,
11192,1969.0,,CHEMBL626039,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11193,1969.0,,CHEMBL626040,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11194,1969.0,,CHEMBL626041,Intermediate,,Plasma,,,50592,N,1,1,BAO_0000218,
11195,,,CHEMBL626042,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11196,,,CHEMBL626043,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11197,,,CHEMBL626044,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11198,,,CHEMBL626045,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11199,,,CHEMBL626046,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11200,1969.0,,CHEMBL626047,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
11201,1969.0,,CHEMBL626048,Intermediate,,Plasma,,,100712,N,1,1,BAO_0000218,
11202,1969.0,,CHEMBL626049,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11203,1969.0,,CHEMBL626050,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11204,1969.0,,CHEMBL874541,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
11205,1969.0,,CHEMBL622826,Intermediate,,Plasma,,,100712,N,1,1,BAO_0000218,
11206,1969.0,,CHEMBL622827,Intermediate,,Plasma,,,100712,N,1,1,BAO_0000218,
11207,1969.0,,CHEMBL622828,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11208,1969.0,,CHEMBL622829,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11209,,,CHEMBL876806,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11210,,,CHEMBL622830,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11211,,,CHEMBL622831,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11212,,,CHEMBL626794,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11213,,,CHEMBL626795,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11214,,,CHEMBL626796,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11215,,,CHEMBL626797,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11216,,,CHEMBL626798,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11217,,,CHEMBL626799,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11218,,,CHEMBL626800,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11219,1969.0,,CHEMBL626801,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11220,1969.0,,CHEMBL876816,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11221,1969.0,,CHEMBL626802,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11222,1969.0,,CHEMBL626803,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
11223,1969.0,,CHEMBL626804,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11224,1969.0,,CHEMBL626805,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11225,1969.0,,CHEMBL626309,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11226,1969.0,,CHEMBL626310,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11227,1969.0,,CHEMBL626311,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11228,1969.0,,CHEMBL626312,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11229,995.0,,CHEMBL626313,Intermediate,,Uterus,,,50597,N,1,1,BAO_0000218,
11230,995.0,,CHEMBL626314,Intermediate,,Uterus,,,50597,N,1,1,BAO_0000218,
11231,995.0,,CHEMBL626315,Intermediate,,Uterus,,,50597,N,1,1,BAO_0000218,
11232,995.0,,CHEMBL626316,Intermediate,,Uterus,,,50597,N,1,1,BAO_0000218,
11233,995.0,,CHEMBL626317,Intermediate,,Uterus,,,50597,N,1,1,BAO_0000218,
11234,,,CHEMBL626318,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11235,,,CHEMBL626319,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11236,,,CHEMBL626320,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11237,,,CHEMBL875053,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11238,,,CHEMBL626321,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11239,,,CHEMBL626322,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11240,,,CHEMBL626323,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11241,,,CHEMBL626324,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11242,,,CHEMBL626325,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11243,,,CHEMBL626326,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11244,,,CHEMBL626327,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11245,,,CHEMBL626328,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11246,178.0,,CHEMBL626329,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11247,178.0,,CHEMBL626330,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11248,178.0,,CHEMBL626331,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11249,178.0,,CHEMBL626332,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11250,178.0,,CHEMBL626333,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11251,178.0,,CHEMBL626334,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11252,178.0,,CHEMBL626335,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11253,178.0,,CHEMBL624798,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11254,955.0,,CHEMBL624799,Intermediate,,Brain,,,50597,N,1,1,BAO_0000218,
11255,955.0,,CHEMBL624800,Intermediate,,Brain,,,50597,N,1,1,BAO_0000218,
11256,955.0,,CHEMBL624801,Intermediate,,Brain,,,50597,N,1,1,BAO_0000218,
11257,955.0,,CHEMBL624802,Intermediate,,Brain,,,50597,N,1,1,BAO_0000218,
11258,955.0,,CHEMBL624803,Intermediate,,Brain,,,50597,N,1,1,BAO_0000218,
11259,955.0,,CHEMBL624804,Intermediate,,Brain,,,50597,N,1,1,BAO_0000218,
11260,955.0,,CHEMBL624805,Intermediate,,Brain,,,50597,N,1,1,BAO_0000218,
11261,955.0,,CHEMBL624806,Intermediate,,Brain,,,50597,N,1,1,BAO_0000218,
11262,,,CHEMBL624807,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11263,,,CHEMBL624808,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11264,,,CHEMBL624809,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11265,,,CHEMBL624810,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11266,,,CHEMBL877618,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11267,,,CHEMBL624811,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11268,,,CHEMBL624812,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11269,,,CHEMBL624813,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11270,,,CHEMBL624814,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11271,,,CHEMBL624815,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11272,,,CHEMBL624816,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11273,,,CHEMBL624817,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11274,,,CHEMBL624818,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11275,,,CHEMBL624819,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11276,,,CHEMBL624820,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11277,,,CHEMBL624821,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11278,,,CHEMBL624822,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11279,,,CHEMBL624823,Intermediate,,,,,50588,N,1,1,BAO_0000218,
11280,,,CHEMBL624824,Intermediate,,,,,50212,N,1,1,BAO_0000218,
11281,178.0,,CHEMBL624825,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11282,178.0,,CHEMBL624826,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11283,2081.0,,CHEMBL876817,Intermediate,,Cardiac atrium,,,50597,N,1,1,BAO_0000218,
11284,2081.0,,CHEMBL624827,Intermediate,,Cardiac atrium,,,50597,N,1,1,BAO_0000218,
11285,,,CHEMBL624828,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11286,,,CHEMBL624829,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11287,2107.0,,CHEMBL624830,Intermediate,,Liver,,,50597,N,1,1,BAO_0000218,
11288,2107.0,,CHEMBL624831,Intermediate,,Liver,,,50597,N,1,1,BAO_0000218,
11289,2081.0,,CHEMBL624832,Intermediate,,Cardiac atrium,,,50597,N,1,1,BAO_0000218,
11290,2081.0,,CHEMBL624833,Intermediate,,Cardiac atrium,,,50597,N,1,1,BAO_0000218,
11291,,,CHEMBL624834,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11292,,,CHEMBL624835,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11293,2106.0,,CHEMBL624836,Intermediate,,Spleen,,,50597,N,1,1,BAO_0000218,
11294,2106.0,,CHEMBL624837,Intermediate,,Spleen,,,50597,N,1,1,BAO_0000218,
11295,178.0,,CHEMBL624838,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11296,178.0,,CHEMBL622188,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11297,948.0,,CHEMBL622189,Intermediate,,Heart,,,50597,N,1,1,BAO_0000218,
11298,948.0,,CHEMBL622190,Intermediate,,Heart,,,50597,N,1,1,BAO_0000218,
11299,948.0,,CHEMBL625170,Intermediate,,Heart,,,50597,N,1,1,BAO_0000218,
11300,2113.0,,CHEMBL625171,Intermediate,,Kidney,,,50597,N,1,1,BAO_0000218,
11301,2113.0,,CHEMBL625172,Intermediate,,Kidney,,,50597,N,1,1,BAO_0000218,
11302,2113.0,,CHEMBL625173,Intermediate,,Kidney,,,50597,N,1,1,BAO_0000218,
11303,2107.0,,CHEMBL625174,Intermediate,,Liver,,,50597,N,1,1,BAO_0000218,
11304,2107.0,,CHEMBL625175,Intermediate,,Liver,,,50597,N,1,1,BAO_0000218,
11305,2107.0,,CHEMBL625176,Intermediate,,Liver,,,50597,N,1,1,BAO_0000218,
11306,2048.0,,CHEMBL625177,Intermediate,,Lung,,,50597,N,1,1,BAO_0000218,
11307,2048.0,,CHEMBL625178,Intermediate,,Lung,,,50597,N,1,1,BAO_0000218,
11308,2048.0,,CHEMBL625179,Intermediate,,Lung,,,50597,N,1,1,BAO_0000218,
11309,2048.0,,CHEMBL625180,Intermediate,,Lung,,,50597,N,1,1,BAO_0000218,
11310,,,CHEMBL625181,Autocuration,,,,,22224,U,0,1,BAO_0000218,
11311,1088.0,,CHEMBL625182,Intermediate,,Urine,,,50594,N,1,1,BAO_0000218,
11312,,,CHEMBL625183,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11313,,,CHEMBL875848,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11314,,,CHEMBL622260,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11315,,,CHEMBL622261,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11316,,,CHEMBL622262,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11317,2113.0,,CHEMBL622263,Intermediate,,Kidney,,,50597,N,1,1,BAO_0000218,
11318,2113.0,,CHEMBL622418,Intermediate,,Kidney,,,50597,N,1,1,BAO_0000218,
11319,2107.0,,CHEMBL622419,Intermediate,,Liver,,,50597,N,1,1,BAO_0000218,
11320,,,CHEMBL623388,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11321,2107.0,,CHEMBL623389,Intermediate,,Liver,,,50594,N,1,1,BAO_0000218,
11322,,,CHEMBL623390,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11323,,,CHEMBL623391,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11324,178.0,,CHEMBL623392,Intermediate,,Blood,,,50594,N,1,1,BAO_0000218,
11325,2037.0,,CHEMBL623393,Intermediate,,Cerebellum,,,50594,N,1,1,BAO_0000218,
11326,,,CHEMBL623394,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11327,,,CHEMBL618885,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11328,2107.0,,CHEMBL618886,Intermediate,,Liver,,,50594,N,1,1,BAO_0000218,
11329,,,CHEMBL618887,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11330,,,CHEMBL619535,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11331,178.0,,CHEMBL619536,Intermediate,,Blood,,,50594,N,1,1,BAO_0000218,
11332,2037.0,,CHEMBL619537,Intermediate,,Cerebellum,,,50594,N,1,1,BAO_0000218,
11333,,,CHEMBL619705,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11334,,,CHEMBL619706,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11335,2107.0,,CHEMBL619707,Intermediate,,Liver,,,50594,N,1,1,BAO_0000218,
11336,,,CHEMBL619708,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11337,,,CHEMBL625219,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11338,178.0,,CHEMBL625220,Intermediate,,Blood,,,50594,N,1,1,BAO_0000218,
11339,2037.0,,CHEMBL625221,Intermediate,,Cerebellum,,,50594,N,1,1,BAO_0000218,
11340,,,CHEMBL625222,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11341,,,CHEMBL625223,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11342,2107.0,,CHEMBL625224,Intermediate,,Liver,,,50594,N,1,1,BAO_0000218,
11343,,,CHEMBL625225,Intermediate,,,,,50594,N,1,1,BAO_0000218,
11344,178.0,,CHEMBL625226,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11345,178.0,,CHEMBL625227,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11346,178.0,,CHEMBL625228,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11347,178.0,,CHEMBL875354,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11348,178.0,,CHEMBL625229,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11349,178.0,,CHEMBL625230,Intermediate,,Blood,,,50597,N,1,1,BAO_0000218,
11350,948.0,,CHEMBL625231,Intermediate,,Heart,,,50597,N,1,1,BAO_0000218,
11351,948.0,,CHEMBL625900,Intermediate,,Heart,,,50597,N,1,1,BAO_0000218,
11352,948.0,,CHEMBL625901,Intermediate,,Heart,,,50597,N,1,1,BAO_0000218,
11353,948.0,,CHEMBL625902,Intermediate,,Heart,,,50597,N,1,1,BAO_0000218,
11354,948.0,,CHEMBL625903,Intermediate,,Heart,,,50597,N,1,1,BAO_0000218,
11355,948.0,,CHEMBL625904,Intermediate,,Heart,,,50597,N,1,1,BAO_0000218,
11356,2107.0,,CHEMBL625905,Intermediate,,Liver,,,50597,N,1,1,BAO_0000218,
11357,2107.0,,CHEMBL627861,Intermediate,,Liver,,,50597,N,1,1,BAO_0000218,
11358,2107.0,,CHEMBL627862,Intermediate,,Liver,,,50597,N,1,1,BAO_0000218,
11359,2107.0,,CHEMBL627863,Intermediate,,Liver,,,50597,N,1,1,BAO_0000218,
11360,2107.0,,CHEMBL627769,Intermediate,,Liver,,,50597,N,1,1,BAO_0000218,
11361,1969.0,,CHEMBL627770,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
11362,,,CHEMBL627771,Intermediate,,,,,100710,N,1,1,BAO_0000218,
11363,,,CHEMBL627772,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11364,,,CHEMBL627773,Intermediate,,,,,50597,N,1,1,BAO_0000218,
11365,1969.0,,CHEMBL621922,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11366,1969.0,,CHEMBL621923,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11367,1969.0,,CHEMBL621924,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11368,1969.0,,CHEMBL621925,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
11369,1969.0,,CHEMBL621926,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11370,1969.0,,CHEMBL621927,Intermediate,,Plasma,,,50592,N,1,1,BAO_0000218,
11371,1969.0,,CHEMBL621928,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11372,1969.0,,CHEMBL621929,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11373,1969.0,,CHEMBL621930,Intermediate,,Plasma,,,50594,N,1,1,BAO_0000218,
11374,1969.0,,CHEMBL621931,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11375,1969.0,,CHEMBL621932,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11376,1969.0,,CHEMBL621933,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
11377,1969.0,,CHEMBL621934,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
11378,1969.0,,CHEMBL621935,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
11379,1969.0,,CHEMBL621936,Intermediate,,Plasma,,,50597,N,1,1,BAO_0000218,
11380,1969.0,,CHEMBL621937,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
