assays_ss_d,assays_ss_tss,assays_dc_d,assays_tss_d,assays_ss_rgnsm,assays_ss_ctgr,assays_cll_d,assays_ss_tx_d,assays_ss_sbclllr_frctn,assays_crtd_b,assays_ss_strn,assays_cnfdnc_scr,assays_src_d,assays_src_ss_d,assays_chmbl_d,assays_b_frmt,assays_vrnt_d
3017,,11454,,,,,,,Autocuration,,6,1,,CHEMBL620637,BAO_0000218,
3018,,11454,,,,,,,Autocuration,,6,1,,CHEMBL620638,BAO_0000218,
3019,,11454,,,,,,,Autocuration,,6,1,,CHEMBL620639,BAO_0000218,
3020,,11454,,,,,,,Autocuration,,6,1,,CHEMBL620640,BAO_0000218,
3021,,11454,,,,,,,Autocuration,,6,1,,CHEMBL620641,BAO_0000218,
3022,,11454,,,,,,,Autocuration,,6,1,,CHEMBL620642,BAO_0000218,
3023,,11454,,,,,,,Autocuration,,6,1,,CHEMBL620643,BAO_0000218,
3024,,11454,,,,,,,Autocuration,,6,1,,CHEMBL620644,BAO_0000218,
3025,,11454,,,,,,,Autocuration,,6,1,,CHEMBL620645,BAO_0000218,
3026,,11454,,,,,,,Autocuration,,6,1,,CHEMBL620646,BAO_0000218,
3027,,11454,,,,,,,Autocuration,,6,1,,CHEMBL620647,BAO_0000218,
3028,,11454,,,,,,,Autocuration,,6,1,,CHEMBL620648,BAO_0000218,
3029,,11454,,,,,,,Autocuration,,6,1,,CHEMBL620649,BAO_0000218,
3030,,11454,,,,,,,Autocuration,,6,1,,CHEMBL620650,BAO_0000218,
3031,,11454,,,,,,,Autocuration,,6,1,,CHEMBL620651,BAO_0000218,
3032,,11454,,,,,,,Autocuration,,6,1,,CHEMBL872875,BAO_0000218,
3033,,11454,,,,,,,Autocuration,,6,1,,CHEMBL620652,BAO_0000218,
3034,,10609,,,,,,,Autocuration,,6,1,,CHEMBL620653,BAO_0000019,
3035,,12861,,,,,,,Autocuration,,6,1,,CHEMBL857076,BAO_0000019,
3036,,12861,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL620654,BAO_0000019,
3037,,12861,,,,,,,Autocuration,,6,1,,CHEMBL620655,BAO_0000223,
3038,,10728,,,,,,Brain membranes,Autocuration,,6,1,,CHEMBL620656,BAO_0000249,
3039,,10728,,,,,,Brain membranes,Autocuration,,6,1,,CHEMBL620657,BAO_0000249,
3040,,5163,,,,,,,Autocuration,,8,1,,CHEMBL620658,BAO_0000357,
3041,,5163,,,,,,,Autocuration,,8,1,,CHEMBL620659,BAO_0000357,
3042,,6011,,,,,,,Autocuration,,8,1,,CHEMBL620660,BAO_0000357,
3043,,5014,,,,,,,Autocuration,,8,1,,CHEMBL620661,BAO_0000357,
3044,,5635,,,,,,,Autocuration,,8,1,,CHEMBL620662,BAO_0000357,
3045,,5163,,,,,,,Expert,,8,1,,CHEMBL620663,BAO_0000357,
3046,,6841,,,,,,,Autocuration,,8,1,,CHEMBL620664,BAO_0000357,
3047,,6119,,,,,,,Expert,,8,1,,CHEMBL620665,BAO_0000357,
3048,,4373,,,,,,,Autocuration,,8,1,,CHEMBL620666,BAO_0000357,
3049,,1633,,,,,,,Autocuration,,8,1,,CHEMBL620667,BAO_0000357,
3050,,1633,,,,,,,Expert,,8,1,,CHEMBL620668,BAO_0000357,
3051,,4373,,,,,,,Autocuration,,8,1,,CHEMBL620669,BAO_0000357,
3052,,6576,,,,,,,Expert,,8,1,,CHEMBL620670,BAO_0000357,
3053,,4687,,,,,,,Autocuration,,8,1,,CHEMBL620671,BAO_0000357,
3054,,12146,,,,,,,Autocuration,,8,1,,CHEMBL620672,BAO_0000357,
3055,,12146,,,,,,,Autocuration,,8,1,,CHEMBL620673,BAO_0000357,
3056,,16946,,,,,,,Autocuration,,8,1,,CHEMBL620674,BAO_0000357,
3057,,14159,,,,,,,Autocuration,,8,1,,CHEMBL620675,BAO_0000357,
3058,,16700,,,,,,,Autocuration,,8,1,,CHEMBL620676,BAO_0000357,
3059,,3269,,,,,,,Autocuration,,8,1,,CHEMBL621382,BAO_0000357,
3060,,1274,,Homo sapiens,,,9606.0,,Expert,,9,1,,CHEMBL621383,BAO_0000357,
3061,,1317,,,,,,,Autocuration,,8,1,,CHEMBL621384,BAO_0000357,
3062,,5834,,Bos taurus,,,9913.0,,Autocuration,,8,1,,CHEMBL621385,BAO_0000357,
3063,,11147,,Bos taurus,,,9913.0,,Autocuration,,8,1,,CHEMBL617989,BAO_0000357,
3064,,14145,,Cavia porcellus,,,10141.0,,Expert,,4,1,,CHEMBL617990,BAO_0000019,
3065,Ileum,10561,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL875085,BAO_0000221,
3066,,15847,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617991,BAO_0000019,
3067,,15847,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617992,BAO_0000019,
3068,Ileum,10561,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617993,BAO_0000221,
3069,Ileum,11454,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617994,BAO_0000221,
3070,,4639,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617995,BAO_0000019,
3071,,4639,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617996,BAO_0000019,
3072,,4639,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617997,BAO_0000019,
3073,,4639,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617998,BAO_0000019,
3074,,4639,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617999,BAO_0000019,
3075,,4639,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL618000,BAO_0000019,
3076,Ileum,15253,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617815,BAO_0000221,
3077,Ileum,15253,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617816,BAO_0000221,
3078,Ileum,11963,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617817,BAO_0000221,
3079,Ileum,1946,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617818,BAO_0000221,
3080,Ileum,1946,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617819,BAO_0000221,
3081,,12045,,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617820,BAO_0000223,
3082,Ileum,1559,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617821,BAO_0000221,
3083,Ileum,273,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617822,BAO_0000221,
3084,Ileum,273,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617823,BAO_0000221,
3085,Ileum,188,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617824,BAO_0000221,
3086,Ileum,12919,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617825,BAO_0000221,
3087,Ileum,12918,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617826,BAO_0000221,
3088,Ileum,1559,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617827,BAO_0000221,
3089,Ileum,273,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617828,BAO_0000221,
3090,Ileum,1559,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617829,BAO_0000221,
3091,Ileum,1559,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617830,BAO_0000221,
3092,Ileum,1559,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617831,BAO_0000221,
3093,Ileum,14424,2116.0,Cavia porcellus,,,10141.0,,Autocuration,,4,1,,CHEMBL617832,BAO_0000221,
3094,,13181,,Cavia porcellus,,,10141.0,,Autocuration,,0,1,,CHEMBL617833,BAO_0000019,
3095,,5486,,,,,,,Autocuration,,8,1,,CHEMBL617834,BAO_0000357,
3096,,6491,,Homo sapiens,,,9606.0,,Expert,,5,1,,CHEMBL617835,BAO_0000223,
3097,,6013,,,,,,,Autocuration,,4,1,,CHEMBL617836,BAO_0000223,
3098,,12861,,,,,,,Autocuration,,4,1,,CHEMBL617837,BAO_0000223,
3099,,12861,,,,,,,Autocuration,,4,1,,CHEMBL620392,BAO_0000019,
3100,,5104,,,,,,,Autocuration,,4,1,,CHEMBL620393,BAO_0000223,
3101,,5105,,,,,,,Autocuration,,4,1,,CHEMBL620394,BAO_0000223,
3102,,5104,,,,,,,Autocuration,,4,1,,CHEMBL620395,BAO_0000223,
3103,,3935,,,,,,,Autocuration,,0,1,,CHEMBL620396,BAO_0000019,
3104,,13657,,,,433.0,,,Expert,,4,1,,CHEMBL620582,BAO_0000219,
3105,,10369,,,,,,,Autocuration,,4,1,,CHEMBL620583,BAO_0000218,
3106,,10369,,,,,,,Autocuration,,4,1,,CHEMBL620584,BAO_0000019,
3107,,12918,,,,,,,Autocuration,,4,1,,CHEMBL620585,BAO_0000224,
3108,,12918,,,,,,,Autocuration,,4,1,,CHEMBL620586,BAO_0000224,
3109,,10369,,,,,,,Autocuration,,4,1,,CHEMBL620587,BAO_0000019,
3110,,773,,,,,,,Autocuration,,4,1,,CHEMBL620588,BAO_0000019,
3111,,12918,,,,,,,Autocuration,,4,1,,CHEMBL620589,BAO_0000218,
3112,,10561,,,,,,,Autocuration,,4,1,,CHEMBL620590,BAO_0000219,
3113,,12827,,,,,,,Autocuration,,4,1,,CHEMBL617956,BAO_0000019,
3114,,12827,,,,,,,Autocuration,,4,1,,CHEMBL617957,BAO_0000019,
3115,,12918,,,,,,,Autocuration,,4,1,,CHEMBL617958,BAO_0000224,
3116,,273,,,,,,,Autocuration,,4,1,,CHEMBL617959,BAO_0000219,
3117,,273,,,,,,,Autocuration,,4,1,,CHEMBL617960,BAO_0000219,
3118,,10561,,,,,,,Autocuration,,4,1,,CHEMBL617961,BAO_0000224,
3119,,5033,,,,,,,Autocuration,,4,1,,CHEMBL617962,BAO_0000219,
3120,,16429,,,,339.0,,,Autocuration,,4,1,,CHEMBL617963,BAO_0000219,
3121,,10322,,,,,,,Autocuration,,8,1,,CHEMBL617964,BAO_0000019,
3122,,14331,,,,,,,Autocuration,,8,1,,CHEMBL617965,BAO_0000219,
3123,,13462,,Mus musculus,,,10090.0,,Autocuration,,9,1,,CHEMBL617966,BAO_0000357,
3124,,12861,,,,,,,Autocuration,,8,1,,CHEMBL857074,BAO_0000019,
3125,,15086,,Sus scrofa,,,9823.0,,Autocuration,,8,1,,CHEMBL617967,BAO_0000357,
3126,,12861,,Sus scrofa,,,9823.0,,Autocuration,,8,1,,CHEMBL617968,BAO_0000357,
3127,,10561,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,4,1,,CHEMBL617969,BAO_0000223,
3128,,10561,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,4,1,,CHEMBL617970,BAO_0000223,
3129,,10561,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,4,1,,CHEMBL617971,BAO_0000223,
3130,,10561,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,4,1,,CHEMBL617972,BAO_0000019,
3131,,273,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,4,1,,CHEMBL617973,BAO_0000019,
3132,,273,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,4,1,,CHEMBL617974,BAO_0000019,
3133,Ileum,273,2116.0,Oryctolagus cuniculus,,,9986.0,,Autocuration,,4,1,,CHEMBL617975,BAO_0000221,
3134,,273,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,4,1,,CHEMBL617976,BAO_0000019,
3135,,273,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,4,1,,CHEMBL617977,BAO_0000019,
3136,,273,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,4,1,,CHEMBL617978,BAO_0000019,
3137,,273,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,4,1,,CHEMBL617979,BAO_0000019,
3138,,13047,,Oryctolagus cuniculus,,449.0,9986.0,,Autocuration,,4,1,,CHEMBL617980,BAO_0000219,
3139,,1650,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL617981,BAO_0000019,
3140,,16288,,,,,,,Autocuration,,8,1,,CHEMBL617982,BAO_0000019,
3141,,16288,,,,,,,Autocuration,,8,1,,CHEMBL617983,BAO_0000357,
3142,,10254,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL617984,BAO_0000019,
3143,,14532,,,,,,,Autocuration,,6,1,,CHEMBL617985,BAO_0000019,
3144,Heart,13392,948.0,,,,,,Autocuration,,6,1,,CHEMBL617986,BAO_0000218,
3145,Heart,13392,948.0,,,,,,Autocuration,,6,1,,CHEMBL617987,BAO_0000019,
3146,Heart,13392,948.0,,,,,,Autocuration,,6,1,,CHEMBL617988,BAO_0000019,
3147,Heart,13392,948.0,,,,,,Autocuration,,6,1,,CHEMBL617792,BAO_0000019,
3148,Heart,13392,948.0,,,,,,Autocuration,,6,1,,CHEMBL617793,BAO_0000019,
3149,,13392,,,,,,,Autocuration,,6,1,,CHEMBL617794,BAO_0000019,
3150,,13392,,,,,,,Autocuration,,6,1,,CHEMBL617795,BAO_0000019,
3151,,13392,,,,,,,Autocuration,,6,1,,CHEMBL617796,BAO_0000019,
3152,,13392,,,,,,,Autocuration,,6,1,,CHEMBL617797,BAO_0000019,
3153,,1089,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL617798,BAO_0000218,
3154,,1089,,,,,,,Autocuration,,6,1,,CHEMBL617799,BAO_0000218,
3155,,11454,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL617800,BAO_0000218,
3156,,11454,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL617801,BAO_0000019,
3157,,12205,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL617802,BAO_0000218,
3158,,1089,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL617803,BAO_0000019,
3159,,5094,,,,,,,Autocuration,,6,1,,CHEMBL617804,BAO_0000019,
3160,,2622,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL617805,BAO_0000019,
3161,,245,,,,,,,Autocuration,,6,1,,CHEMBL617806,BAO_0000223,
3162,,14788,,,,,,,Autocuration,,6,1,,CHEMBL617807,BAO_0000019,
3163,,14788,,,,,,,Autocuration,,6,1,,CHEMBL617808,BAO_0000019,
3164,,3020,,,,,,,Autocuration,,6,1,,CHEMBL617809,BAO_0000249,
3165,,1742,,,,,,,Autocuration,,6,1,,CHEMBL617810,BAO_0000019,
3166,Brain,17394,955.0,,,,,,Autocuration,,6,1,,CHEMBL617811,BAO_0000249,
3167,Brain,17394,955.0,,,,,,Autocuration,,6,1,,CHEMBL617812,BAO_0000221,
3168,,17394,,,,,,,Autocuration,,6,1,,CHEMBL617813,BAO_0000249,
3169,,14286,,,,,,,Autocuration,,6,1,,CHEMBL617814,BAO_0000249,
3170,,14178,,,,,,,Autocuration,,6,1,,CHEMBL617698,BAO_0000019,
3171,,14178,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL617699,BAO_0000019,
3172,,14178,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL617700,BAO_0000019,
3173,,14178,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL617701,BAO_0000223,
3174,,15034,,,,,,,Autocuration,,6,1,,CHEMBL617702,BAO_0000019,
3175,,1089,,,,,,Membranes,Autocuration,,6,1,,CHEMBL617703,BAO_0000249,
3176,,1089,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL617704,BAO_0000019,
3177,,16532,,,,,,,Autocuration,,6,1,,CHEMBL617705,BAO_0000223,
3178,,12801,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL617706,BAO_0000223,
3179,,15194,,,,433.0,,,Autocuration,,6,1,,CHEMBL617707,BAO_0000219,
3180,,15194,,,,433.0,,,Autocuration,,6,1,,CHEMBL617708,BAO_0000219,
3181,,15194,,,,,,,Autocuration,,6,1,,CHEMBL617709,BAO_0000019,
3182,,15194,,,,,,,Autocuration,,6,1,,CHEMBL617710,BAO_0000019,
3183,,15194,,,,,,,Autocuration,,6,1,,CHEMBL882925,BAO_0000019,
3184,,15194,,,,,,,Autocuration,,6,1,,CHEMBL617711,BAO_0000019,
3185,,10610,,,,,,,Autocuration,,6,1,,CHEMBL617712,BAO_0000019,
3186,,10355,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL617713,BAO_0000019,
3187,,691,,,,,,,Autocuration,,6,1,,CHEMBL617714,BAO_0000019,
3188,,10611,,,,,,,Autocuration,,6,1,,CHEMBL617715,BAO_0000218,
3189,,12801,,,,,,,Autocuration,,6,1,,CHEMBL617716,BAO_0000218,
3190,,10609,,,,,,,Autocuration,,6,1,,CHEMBL617717,BAO_0000218,
3191,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617718,BAO_0000218,
3192,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617719,BAO_0000218,
3193,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617720,BAO_0000218,
3194,,11454,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL617721,BAO_0000218,
3195,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617722,BAO_0000218,
3196,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617723,BAO_0000218,
3197,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617724,BAO_0000218,
3198,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617725,BAO_0000218,
3199,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617726,BAO_0000218,
3200,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617727,BAO_0000218,
3201,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617728,BAO_0000218,
3202,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617729,BAO_0000218,
3203,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617730,BAO_0000218,
3204,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617731,BAO_0000218,
3205,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617732,BAO_0000218,
3206,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617733,BAO_0000218,
3207,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617734,BAO_0000218,
3208,,11454,,,,,,,Autocuration,,6,1,,CHEMBL872874,BAO_0000218,
3209,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617735,BAO_0000218,
3210,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617736,BAO_0000218,
3211,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617737,BAO_0000218,
3212,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617738,BAO_0000218,
3213,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617739,BAO_0000218,
3214,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617740,BAO_0000218,
3215,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617741,BAO_0000218,
3216,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617742,BAO_0000218,
3217,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617743,BAO_0000218,
3218,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617744,BAO_0000218,
3219,,11454,,,,,,,Autocuration,,6,1,,CHEMBL617745,BAO_0000218,
3220,,670,,,,,,,Autocuration,,6,1,,CHEMBL617746,BAO_0000218,
3221,,670,,,,,,,Autocuration,,6,1,,CHEMBL617747,BAO_0000218,
3222,,10321,,,,,,,Autocuration,,6,1,,CHEMBL617748,BAO_0000218,
3223,,10321,,,,,,,Autocuration,,6,1,,CHEMBL618909,BAO_0000218,
3224,,10321,,,,,,,Autocuration,,6,1,,CHEMBL618910,BAO_0000218,
3225,,10321,,,,,,,Autocuration,,6,1,,CHEMBL618911,BAO_0000218,
3226,,10321,,,,,,,Autocuration,,6,1,,CHEMBL618912,BAO_0000218,
3227,,10322,,,,,,,Autocuration,,6,1,,CHEMBL618913,BAO_0000218,
3228,,15412,,,,,,,Autocuration,,6,1,,CHEMBL618914,BAO_0000019,
3229,,15412,,,,,,,Autocuration,,6,1,,CHEMBL618915,BAO_0000019,
3230,,15412,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL618916,BAO_0000223,
3231,,15412,,,,,,,Autocuration,,6,1,,CHEMBL618917,BAO_0000019,
3232,Hippocampus,15412,10000000.0,,,,,,Intermediate,,7,1,,CHEMBL618918,BAO_0000221,
3233,,15412,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL618919,BAO_0000019,
3234,,17394,,Rattus norvegicus,,,10116.0,,Autocuration,,7,1,,CHEMBL618920,BAO_0000019,
3235,,12457,,,,,,,Autocuration,,6,1,,CHEMBL618921,BAO_0000223,
3236,,12457,,,,,,,Autocuration,,6,1,,CHEMBL618922,BAO_0000019,
3237,,12205,,,,,,,Autocuration,,6,1,,CHEMBL618923,BAO_0000019,
3238,,14532,,,,,,,Autocuration,,6,1,,CHEMBL618924,BAO_0000019,
3239,,1122,,,,,,,Autocuration,,6,1,,CHEMBL618925,BAO_0000019,
3240,,5094,,,,,,,Autocuration,,6,1,,CHEMBL618926,BAO_0000019,
3241,Ileum,809,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL618927,BAO_0000221,
3242,Ileum,809,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL618928,BAO_0000221,
3243,Ileum,14290,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL618929,BAO_0000221,
3244,Ileum,14290,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL618930,BAO_0000221,
3245,Ileum,14290,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL618931,BAO_0000221,
3246,Ileum,14290,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619594,BAO_0000221,
3247,Ileum,14290,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619595,BAO_0000221,
3248,Ileum,13961,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619596,BAO_0000221,
3249,Ileum,13961,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619755,BAO_0000221,
3250,Ileum,809,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619756,BAO_0000221,
3251,Ileum,809,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619757,BAO_0000221,
3252,Ileum,809,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619758,BAO_0000221,
3253,Ileum,14290,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619759,BAO_0000221,
3254,Ileum,14290,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619760,BAO_0000221,
3255,Ileum,14290,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619761,BAO_0000221,
3256,Ileum,14290,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619762,BAO_0000221,
3257,Ileum,14290,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619763,BAO_0000221,
3258,Ileum,14290,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL617868,BAO_0000221,
3259,,15034,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL617869,BAO_0000357,
3260,Striatum,5094,2435.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL882926,BAO_0000249,
3261,Striatum,5094,2435.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL617870,BAO_0000249,
3262,Striatum,5399,2435.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL617871,BAO_0000357,
3263,Striatum,17394,2435.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL617872,BAO_0000357,
3264,Striatum,17394,2435.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL617873,BAO_0000357,
3265,Striatum,17394,2435.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL617874,BAO_0000357,
3266,Ileum,13961,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619067,BAO_0000221,
3267,Ileum,13961,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619068,BAO_0000221,
3268,Ileum,13961,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619069,BAO_0000221,
3269,,16946,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619070,BAO_0000357,
3270,,16946,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619071,BAO_0000357,
3271,,15034,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619072,BAO_0000019,
3272,,15034,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619073,BAO_0000019,
3273,,12918,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619074,BAO_0000019,
3274,,16946,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619075,BAO_0000357,
3275,Striatum,17394,2435.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619076,BAO_0000357,
3276,Striatum,15034,2435.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619077,BAO_0000357,
3277,Striatum,5094,2435.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619078,BAO_0000249,
3278,Striatum,5094,2435.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619079,BAO_0000249,
3279,Ileum,17358,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619080,BAO_0000221,
3280,,12953,,Cavia porcellus,,,10141.0,,Expert,,9,1,,CHEMBL619081,BAO_0000357,
3281,,12953,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619082,BAO_0000357,
3282,,12953,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619083,BAO_0000357,
3283,,12953,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619084,BAO_0000357,
3284,Ileum,273,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL859397,BAO_0000221,
3285,Ileum,12918,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619085,BAO_0000221,
3286,Ileum,12919,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619086,BAO_0000221,
3287,Ileum,273,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619087,BAO_0000221,
3288,Ileum,273,2116.0,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619088,BAO_0000221,
3289,,13181,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619089,BAO_0000357,
3290,,13181,,Cavia porcellus,,,10141.0,,Autocuration,,8,1,,CHEMBL619090,BAO_0000357,
3291,,15034,,Cavia porcellus,,,10141.0,,Intermediate,,9,1,,CHEMBL619091,BAO_0000019,
