assays_ASI,assays_ASOR,assays_DOI,assays_ASSCET,assays_SI,assays_ASST,assays_SASSI,assays_ASTI,assays_TII,assays_CURB,assays_CEI,assays_T,assays_RELATIT,assays_CONFISCO,assays_CHEI,assays_BAFOR,assays_VAI
2406,,3967,,1,B,,,,Autocuration,,104686,H,4,CHEMBL617684,BAO_0000224,
2407,Rattus norvegicus,12771,,1,B,,,,Autocuration,,104686,D,5,CHEMBL617685,BAO_0000224,
2408,,11642,,1,B,,,,Autocuration,,104686,H,4,CHEMBL617686,BAO_0000019,
2409,,11628,,1,B,,,,Autocuration,,104686,H,4,CHEMBL617687,BAO_0000224,
2410,,13654,,1,B,,,,Autocuration,,104686,H,4,CHEMBL617688,BAO_0000224,
2411,,11200,,1,F,,,,Autocuration,,104686,H,4,CHEMBL617689,BAO_0000019,
2412,,11200,,1,F,,,,Autocuration,,104686,H,4,CHEMBL617690,BAO_0000019,
2413,,11200,,1,F,,,,Autocuration,,104686,H,4,CHEMBL617691,BAO_0000218,
2414,,11200,,1,F,,,,Autocuration,,104686,H,4,CHEMBL617692,BAO_0000218,
2415,,11200,,1,F,,,,Autocuration,,104686,H,4,CHEMBL617693,BAO_0000218,
2416,,11200,,1,F,,,,Autocuration,,104686,H,4,CHEMBL617694,BAO_0000218,
2417,,15436,,1,B,,Brain,955.0,Expert,,12687,H,8,CHEMBL857985,BAO_0000221,
2418,Rattus norvegicus,15436,,1,B,,,,Expert,,12687,D,9,CHEMBL617695,BAO_0000019,
2419,,14025,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617696,BAO_0000019,
2420,,4342,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617697,BAO_0000357,
2421,Rattus norvegicus,13735,,1,B,,,,Expert,,12687,D,9,CHEMBL617257,BAO_0000019,
2422,Rattus norvegicus,5816,,1,B,,,,Expert,,12687,D,9,CHEMBL617258,BAO_0000357,
2423,,14287,,1,B,,,,Expert,,12687,H,8,CHEMBL617259,BAO_0000019,
2424,,15738,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617260,BAO_0000357,
2425,Rattus norvegicus,15738,,1,B,,,,Expert,,12687,D,9,CHEMBL617261,BAO_0000357,
2426,,15026,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617262,BAO_0000019,
2427,,16647,,1,B,,,,Expert,,12687,H,8,CHEMBL617263,BAO_0000019,
2428,,16647,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617264,BAO_0000019,
2429,Rattus norvegicus,13345,,1,B,,,,Expert,,12687,D,9,CHEMBL617265,BAO_0000019,
2430,,1543,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617266,BAO_0000249,
2431,,12444,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617267,BAO_0000019,
2432,,16404,,1,B,,,,Expert,,12687,H,8,CHEMBL617268,BAO_0000019,
2433,,16404,CHO,1,B,,,,Autocuration,449.0,12687,H,8,CHEMBL617269,BAO_0000219,
2434,,15577,,1,B,,,,Expert,,12687,H,8,CHEMBL617323,BAO_0000357,
2435,,15577,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617324,BAO_0000357,
2436,,2495,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617325,BAO_0000249,
2437,Rattus norvegicus,15042,,1,B,,,,Expert,,12687,D,9,CHEMBL617326,BAO_0000019,
2438,,15026,,1,B,,,,Expert,,12687,H,8,CHEMBL617327,BAO_0000249,
2439,Rattus norvegicus,12919,,1,F,,,,Expert,,12687,D,9,CHEMBL617328,BAO_0000019,
2440,Rattus norvegicus,12919,,1,F,,,,Expert,,12687,D,9,CHEMBL617329,BAO_0000019,
2441,Rattus norvegicus,12919,,1,F,,,,Expert,,12687,D,9,CHEMBL617330,BAO_0000019,
2442,,15194,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617331,BAO_0000357,
2443,,15194,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617332,BAO_0000357,
2444,,4820,,1,B,,,,Expert,,107,H,8,CHEMBL617333,BAO_0000357,
2445,,6736,,1,B,,,,Autocuration,,107,H,8,CHEMBL617334,BAO_0000357,
2446,,5163,,1,B,,,,Autocuration,,107,H,8,CHEMBL617335,BAO_0000357,
2447,,5163,,1,B,,,,Autocuration,,107,H,8,CHEMBL617336,BAO_0000357,
2448,,6011,,1,B,,,,Autocuration,,107,H,8,CHEMBL617337,BAO_0000357,
2449,Homo sapiens,14294,,1,B,,,,Expert,,107,D,9,CHEMBL617338,BAO_0000357,
2450,,5014,,1,B,,,,Autocuration,,107,H,8,CHEMBL617339,BAO_0000357,
2451,,17066,,1,B,,,,Expert,,107,H,8,CHEMBL617340,BAO_0000357,
2452,,17515,,1,B,,,,Autocuration,,107,H,8,CHEMBL617341,BAO_0000357,
2453,,6736,,1,B,,,,Expert,,107,H,8,CHEMBL617342,BAO_0000357,
2454,,5163,,1,B,,,,Expert,,107,H,8,CHEMBL617343,BAO_0000357,
2455,,16911,NIH3T3,1,B,,,,Expert,723.0,107,H,8,CHEMBL617344,BAO_0000219,
2456,,6841,,1,B,,,,Expert,,107,H,8,CHEMBL617345,BAO_0000357,
2457,,6119,,1,B,,,,Expert,,107,H,8,CHEMBL617346,BAO_0000357,
2458,,3962,,1,B,,,,Autocuration,,107,H,8,CHEMBL617347,BAO_0000357,
2459,,4373,,1,B,,,,Autocuration,,107,H,8,CHEMBL617348,BAO_0000357,
2460,,4373,,1,B,,,,Autocuration,,107,H,8,CHEMBL617349,BAO_0000357,
2461,,3962,,1,F,,,,Autocuration,,107,H,8,CHEMBL617350,BAO_0000019,
2462,,1633,,1,B,,,,Expert,,107,H,8,CHEMBL872339,BAO_0000357,
2463,,4373,,1,B,,,,Autocuration,,107,H,8,CHEMBL617351,BAO_0000357,
2464,,6576,,1,B,,,,Expert,,107,H,8,CHEMBL617352,BAO_0000357,
2465,,4687,,1,B,,,,Autocuration,,107,H,8,CHEMBL617353,BAO_0000357,
2466,,16946,,1,B,,,,Autocuration,,107,H,8,CHEMBL617354,BAO_0000357,
2467,,14159,,1,B,,,,Autocuration,,107,H,8,CHEMBL617355,BAO_0000357,
2468,Mus musculus,3032,CHO,1,B,,,,Expert,449.0,107,H,8,CHEMBL617356,BAO_0000219,
2469,,16655,,1,B,,,,Autocuration,,107,H,8,CHEMBL617357,BAO_0000357,
2470,,13964,,1,B,,,,Autocuration,,107,H,8,CHEMBL617358,BAO_0000357,
2471,,16989,,1,B,,,,Expert,,107,H,8,CHEMBL617359,BAO_0000357,
2472,,16117,,1,B,,,,Autocuration,,107,H,8,CHEMBL617360,BAO_0000357,
2473,,16700,,1,B,,,,Autocuration,,107,H,8,CHEMBL875913,BAO_0000357,
2474,,3269,,1,B,,,,Autocuration,,107,H,8,CHEMBL617361,BAO_0000357,
2475,Homo sapiens,1274,,1,B,,,,Expert,,107,D,9,CHEMBL617362,BAO_0000357,
2476,,1317,,1,B,,,,Autocuration,,107,H,8,CHEMBL617363,BAO_0000357,
2477,,12146,,1,B,,,,Autocuration,,107,H,8,CHEMBL617364,BAO_0000357,
2478,,12652,,1,B,,,,Autocuration,,105075,H,4,CHEMBL617365,BAO_0000224,
2479,,12652,,1,B,,,,Autocuration,,105075,H,4,CHEMBL617366,BAO_0000224,
2480,,12652,,1,B,,,,Autocuration,,105075,H,4,CHEMBL617367,BAO_0000224,
2481,,12652,,1,B,,,,Autocuration,,105075,H,4,CHEMBL617368,BAO_0000224,
2482,,16647,,1,B,,,,Autocuration,,107,H,8,CHEMBL617369,BAO_0000357,
2483,Homo sapiens,15851,HEK293,1,B,,,,Expert,722.0,227,D,9,CHEMBL617370,BAO_0000219,
2484,Homo sapiens,6857,CHO,1,F,,,,Expert,449.0,227,D,9,CHEMBL617371,BAO_0000219,
2485,,3805,,1,B,,,,Autocuration,,227,H,8,CHEMBL617372,BAO_0000357,
2486,Homo sapiens,6491,,1,B,,,,Expert,,227,D,9,CHEMBL617373,BAO_0000357,
2487,,14093,,1,F,,,,Autocuration,,227,H,8,CHEMBL617374,BAO_0000019,
2488,,13481,,1,F,,,,Autocuration,,227,H,8,CHEMBL617375,BAO_0000019,
2489,,14093,,1,F,,,,Autocuration,,227,H,8,CHEMBL617376,BAO_0000019,
2490,,14093,,1,F,,,,Autocuration,,227,H,8,CHEMBL617377,BAO_0000019,
2491,,14093,,1,F,,,,Autocuration,,227,H,8,CHEMBL617378,BAO_0000019,
2492,,13481,,1,F,,,,Autocuration,,227,H,8,CHEMBL617379,BAO_0000019,
2493,,14442,,1,B,,,,Autocuration,,227,H,8,CHEMBL617380,BAO_0000357,
2494,,14442,,1,B,,,,Autocuration,,227,H,8,CHEMBL617381,BAO_0000357,
2495,,14442,,1,B,,,,Autocuration,,227,H,8,CHEMBL617382,BAO_0000357,
2496,,12369,,1,B,,,,Autocuration,,107,H,8,CHEMBL617383,BAO_0000357,
2497,,12369,,1,B,,,,Expert,,107,H,8,CHEMBL617384,BAO_0000357,
2498,,12369,,1,B,,,,Expert,,107,H,8,CHEMBL617385,BAO_0000357,
2499,,14447,,1,B,,,,Autocuration,,107,H,8,CHEMBL617386,BAO_0000019,
2500,,14447,,1,B,,,,Autocuration,,107,H,8,CHEMBL617387,BAO_0000019,
2501,,17451,NIH3T3,1,B,,,,Autocuration,723.0,107,H,8,CHEMBL617388,BAO_0000219,
2502,,6857,CHO,1,F,,,,Autocuration,449.0,107,H,8,CHEMBL617389,BAO_0000219,
2503,Homo sapiens,6857,CHO,1,F,,,,Expert,449.0,107,D,9,CHEMBL617390,BAO_0000219,
2504,,5635,,1,B,,,,Autocuration,,104817,H,4,CHEMBL617391,BAO_0000224,
2505,,12861,,1,B,,,,Autocuration,,107,H,8,CHEMBL617392,BAO_0000357,
2506,,12861,,1,B,,,,Autocuration,,107,H,8,CHEMBL617393,BAO_0000019,
2507,,5105,L929,1,B,,,,Autocuration,307.0,107,H,8,CHEMBL617394,BAO_0000219,
2508,,5104,L929,1,B,,,,Expert,307.0,107,H,8,CHEMBL617395,BAO_0000219,
2509,,5105,L929,1,B,,,,Expert,307.0,107,H,8,CHEMBL617396,BAO_0000219,
2510,,5105,L929,1,B,,,,Autocuration,307.0,107,H,8,CHEMBL617397,BAO_0000219,
2511,,5254,,1,B,,,,Autocuration,,107,H,8,CHEMBL617398,BAO_0000357,
2512,,5254,,1,B,,,,Autocuration,,107,H,8,CHEMBL617399,BAO_0000357,
2513,,13267,HEK293,1,B,,,,Autocuration,722.0,107,H,8,CHEMBL617400,BAO_0000219,
2514,,13267,HEK293,1,B,,,,Autocuration,722.0,107,H,8,CHEMBL617401,BAO_0000219,
2515,Homo sapiens,14157,HEK293,1,B,,,,Expert,722.0,107,D,9,CHEMBL617402,BAO_0000219,
2516,Homo sapiens,12936,HEK293,1,B,,,,Expert,722.0,107,D,9,CHEMBL617403,BAO_0000219,
2517,,14068,,1,B,,,,Expert,,107,H,8,CHEMBL617404,BAO_0000357,
2518,Homo sapiens,12936,HEK293,1,B,,,,Expert,722.0,107,D,9,CHEMBL857981,BAO_0000219,
2519,Homo sapiens,12936,HEK293,1,B,,,,Expert,722.0,107,D,9,CHEMBL617405,BAO_0000219,
2520,Homo sapiens,4540,HEK293,1,B,,,,Expert,722.0,107,D,9,CHEMBL617253,BAO_0000219,
2521,,6166,,1,B,,,,Expert,,107,H,8,CHEMBL617254,BAO_0000357,
2522,,17296,HEK293,1,B,,,,Autocuration,722.0,107,H,8,CHEMBL617255,BAO_0000219,
2523,,17296,HEK293,1,B,,,,Autocuration,722.0,107,H,8,CHEMBL617256,BAO_0000219,
2524,,17296,HEK293,1,B,,,,Autocuration,722.0,107,H,8,CHEMBL616874,BAO_0000219,
2525,Homo sapiens,15779,HEK293,1,B,,,,Expert,722.0,107,D,9,CHEMBL616875,BAO_0000219,
2526,,14391,HEK293,1,B,,,,Expert,722.0,107,H,8,CHEMBL616876,BAO_0000219,
2527,,15851,HEK293,1,B,,,,Expert,722.0,107,H,8,CHEMBL616877,BAO_0000219,
2528,Homo sapiens,15851,HEK293,1,B,,,,Expert,722.0,107,D,9,CHEMBL616878,BAO_0000219,
2529,,3832,HEK293,1,B,,,,Expert,722.0,107,H,8,CHEMBL616879,BAO_0000219,
2530,,3833,HEK293,1,B,,,,Expert,722.0,107,H,8,CHEMBL616880,BAO_0000219,
2531,Homo sapiens,12936,HEK293,1,B,,,,Expert,722.0,107,D,9,CHEMBL616881,BAO_0000219,
2532,,17451,NIH3T3,1,B,,,,Autocuration,723.0,107,H,8,CHEMBL616882,BAO_0000219,
2533,,17451,NIH3T3,1,B,,,,Autocuration,723.0,107,H,8,CHEMBL616883,BAO_0000219,
2534,,17451,NIH3T3,1,B,,,,Autocuration,723.0,107,H,8,CHEMBL616884,BAO_0000219,
2535,,4199,HEK293,1,B,,,,Autocuration,722.0,107,H,8,CHEMBL616885,BAO_0000219,
2536,,1883,CHO-K1,1,B,,,,Autocuration,485.0,107,H,8,CHEMBL616886,BAO_0000219,
2537,,1883,CHO-K1,1,B,,,,Expert,485.0,107,H,8,CHEMBL616887,BAO_0000219,
2538,Homo sapiens,14875,,1,B,,,,Expert,,107,D,9,CHEMBL616888,BAO_0000357,
2539,,15146,HEK293,1,B,,,,Autocuration,722.0,107,H,8,CHEMBL616889,BAO_0000219,
2540,,5213,HEK293,1,B,,,,Autocuration,722.0,107,H,8,CHEMBL616890,BAO_0000219,
2541,Homo sapiens,16404,CHO,1,B,,,,Expert,449.0,107,D,9,CHEMBL616891,BAO_0000219,
2542,,14818,HEK293,1,B,,,,Autocuration,722.0,107,H,8,CHEMBL616892,BAO_0000219,
2543,,4829,HEK293,1,B,,,,Autocuration,722.0,107,H,8,CHEMBL616893,BAO_0000219,
2544,,12652,NIH3T3,1,F,,,,Autocuration,723.0,10620,H,8,CHEMBL616894,BAO_0000219,
2545,,4682,NIH3T3,1,B,,,,Expert,723.0,107,H,8,CHEMBL616895,BAO_0000219,
2546,,12652,,1,F,,,,Autocuration,,10620,H,8,CHEMBL616896,BAO_0000019,
2547,,4921,,1,B,,,,Autocuration,,10621,H,8,CHEMBL617099,BAO_0000357,
2548,,4921,,1,B,,,,Autocuration,,10621,H,8,CHEMBL617100,BAO_0000357,
2549,Oryctolagus cuniculus,16312,,1,B,,,,Autocuration,,107,H,8,CHEMBL884532,BAO_0000357,
2550,Oryctolagus cuniculus,14998,,1,B,,,,Expert,,107,H,8,CHEMBL617101,BAO_0000357,
2551,Oryctolagus cuniculus,14025,,1,B,,,,Expert,,107,H,8,CHEMBL617102,BAO_0000357,
2552,Oryctolagus cuniculus,13047,,1,B,,,,Autocuration,,107,H,8,CHEMBL617103,BAO_0000019,
2553,Oryctolagus cuniculus,13047,,1,B,,,,Expert,,107,H,8,CHEMBL617104,BAO_0000357,
2554,,1883,CHO-K1,1,B,,,,Autocuration,485.0,10576,H,8,CHEMBL857979,BAO_0000219,
2555,,13463,,1,B,,,,Autocuration,,12687,H,8,CHEMBL857502,BAO_0000019,
2556,,13463,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617105,BAO_0000019,
2557,,13463,,1,B,,Stomach,945.0,Autocuration,,12687,H,8,CHEMBL858021,BAO_0000019,
2558,Rattus norvegicus,13463,,1,B,,Stomach,945.0,Expert,,12687,D,9,CHEMBL875910,BAO_0000019,
2559,,13463,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617106,BAO_0000019,
2560,,16326,NIH3T3,1,B,,,,Expert,723.0,12687,H,8,CHEMBL617107,BAO_0000219,
2561,,14093,,1,F,,,,Autocuration,,12687,H,8,CHEMBL617108,BAO_0000019,
2562,,14093,,1,F,,,,Autocuration,,12687,H,8,CHEMBL617109,BAO_0000019,
2563,,15740,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617110,BAO_0000357,
2564,,16633,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617111,BAO_0000357,
2565,Rattus norvegicus,17200,,1,F,,,,Expert,,12687,D,9,CHEMBL617112,BAO_0000019,
2566,,17133,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617113,BAO_0000357,
2567,,17133,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617114,BAO_0000357,
2568,,17133,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617115,BAO_0000357,
2569,,17200,,1,F,,,,Autocuration,,12687,H,8,CHEMBL617116,BAO_0000219,
2570,,15363,,1,F,,,,Autocuration,,12687,H,8,CHEMBL617117,BAO_0000019,
2571,,17200,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617118,BAO_0000357,
2572,Rattus norvegicus,17200,,1,B,,,,Expert,,12687,D,9,CHEMBL617119,BAO_0000357,
2573,Rattus norvegicus,17200,,1,B,,,,Expert,,12687,D,9,CHEMBL617120,BAO_0000357,
2574,Rattus norvegicus,17200,,1,F,,,,Expert,,12687,D,9,CHEMBL617121,BAO_0000219,
2575,,17200,,1,F,,,,Autocuration,,12687,H,8,CHEMBL617122,BAO_0000219,
2576,,17211,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617123,BAO_0000019,
2577,,17331,,1,B,,,,Expert,,12687,H,8,CHEMBL617124,BAO_0000019,
2578,,13565,,1,B,,,,Expert,,12687,H,8,CHEMBL617600,BAO_0000249,
2579,,13730,,1,B,,,,Expert,,12687,H,8,CHEMBL617601,BAO_0000357,
2580,,12416,,1,B,,,,Expert,,12687,H,8,CHEMBL882923,BAO_0000019,
2581,,15295,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617602,BAO_0000357,
2582,,1742,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617603,BAO_0000019,
2583,,15295,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617604,BAO_0000357,
2584,,14970,,1,B,,,,Expert,,12687,H,8,CHEMBL617605,BAO_0000019,
2585,,16693,,1,B,,,,Expert,,12687,H,8,CHEMBL617606,BAO_0000019,
2586,Rattus norvegicus,14776,,1,B,,,,Expert,,12687,D,9,CHEMBL617607,BAO_0000019,
2587,,14286,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617455,BAO_0000249,
2588,Rattus norvegicus,17200,,1,B,,,,Expert,,12687,D,9,CHEMBL617456,BAO_0000019,
2589,,15306,,1,B,,,,Expert,,12687,H,8,CHEMBL617457,BAO_0000357,
2590,Rattus norvegicus,14178,,1,B,,,,Expert,,12687,D,9,CHEMBL617458,BAO_0000357,
2591,Rattus norvegicus,14229,,1,B,,,,Expert,,12687,D,9,CHEMBL617459,BAO_0000019,
2592,,12884,,1,B,,,,Expert,,12687,H,8,CHEMBL617460,BAO_0000357,
2593,,13149,,1,B,,,,Expert,,12687,H,8,CHEMBL617461,BAO_0000357,
2594,Rattus norvegicus,15295,,1,B,,,,Expert,,12687,D,9,CHEMBL617462,BAO_0000019,
2595,,15740,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617463,BAO_0000357,
2596,,15185,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617464,BAO_0000019,
2597,,15185,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617465,BAO_0000019,
2598,,17529,,1,B,,,,Expert,,12687,H,8,CHEMBL617466,BAO_0000019,
2599,,14826,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617467,BAO_0000019,
2600,,17211,,1,B,,,,Expert,,12687,H,8,CHEMBL617468,BAO_0000019,
2601,,14826,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617469,BAO_0000019,
2602,,14093,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617470,BAO_0000019,
2603,,14093,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617471,BAO_0000019,
2604,,13246,NIH3T3,1,B,,,,Expert,723.0,12687,H,8,CHEMBL617472,BAO_0000219,
2605,,13246,,1,B,,,,Expert,,12687,H,8,CHEMBL617473,BAO_0000357,
2606,Rattus norvegicus,15436,,1,B,,,,Expert,,12687,D,9,CHEMBL617474,BAO_0000019,
2607,Rattus norvegicus,15436,,1,B,,,,Expert,,12687,D,9,CHEMBL617475,BAO_0000019,
2608,,14442,,1,B,,Brain,955.0,Autocuration,,12687,H,8,CHEMBL617476,BAO_0000221,
2609,,12457,,1,B,,,,Expert,,12687,H,8,CHEMBL617477,BAO_0000357,
2610,,12457,NIH3T3,1,B,,,,Expert,723.0,12687,H,8,CHEMBL617478,BAO_0000219,
2611,,14755,,1,F,,,,Autocuration,,12687,H,8,CHEMBL617479,BAO_0000221,
2612,,4707,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617480,BAO_0000357,
2613,,13297,,1,B,,,,Expert,,12687,H,8,CHEMBL617481,BAO_0000357,
2614,,17331,,1,B,,,,Expert,,12687,H,8,CHEMBL617482,BAO_0000019,
2615,,4664,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617483,BAO_0000019,
2616,,16633,,1,B,,,,Autocuration,,12687,H,8,CHEMBL621528,BAO_0000357,
2617,Rattus norvegicus,4664,NIH3T3,1,B,,,,Expert,723.0,12687,D,9,CHEMBL621529,BAO_0000219,
2618,,16133,,1,B,,,,Expert,,12687,H,8,CHEMBL621530,BAO_0000357,
2619,,16133,,1,B,,,,Expert,,12687,H,8,CHEMBL621531,BAO_0000357,
2620,Rattus norvegicus,14060,,1,B,,,,Expert,,12687,D,9,CHEMBL621532,BAO_0000019,
2621,,16326,,1,B,,,,Expert,,12687,H,8,CHEMBL621533,BAO_0000357,
2622,,16659,CHO,1,B,,,,Expert,449.0,12687,H,8,CHEMBL621534,BAO_0000219,
2623,,14776,,1,B,,,,Autocuration,,12687,H,8,CHEMBL621535,BAO_0000019,
2624,,13481,,1,B,,,,Autocuration,,12687,H,8,CHEMBL621536,BAO_0000357,
2625,,17386,,1,B,,,,Autocuration,,12687,H,8,CHEMBL621537,BAO_0000357,
2626,Rattus norvegicus,6611,,1,B,,,,Expert,,12687,D,9,CHEMBL621538,BAO_0000357,
2627,,14423,,1,B,,,,Autocuration,,12687,H,8,CHEMBL621539,BAO_0000019,
2628,,15412,,1,B,,,,Autocuration,,12687,H,8,CHEMBL621540,BAO_0000019,
2629,,15412,,1,B,,,,Autocuration,,12687,H,8,CHEMBL621541,BAO_0000019,
2630,,6238,,1,B,,,,Autocuration,,12687,H,8,CHEMBL621542,BAO_0000019,
2631,,6648,,1,B,,,,Expert,,12687,H,8,CHEMBL621543,BAO_0000357,
2632,,5667,,1,B,,,,Expert,,12687,H,8,CHEMBL621544,BAO_0000357,
2633,Rattus norvegicus,6611,,1,B,,,,Expert,,12687,D,9,CHEMBL621545,BAO_0000357,
2634,,13481,,1,B,,,,Autocuration,,12687,H,8,CHEMBL621546,BAO_0000357,
2635,,13481,,1,B,,,,Autocuration,,12687,H,8,CHEMBL621547,BAO_0000357,
2636,,15558,NIH3T3,1,B,,,,Expert,723.0,12687,H,8,CHEMBL618692,BAO_0000219,
2637,,6013,,1,B,,,,Autocuration,,12687,H,8,CHEMBL618693,BAO_0000357,
2638,,16633,,1,B,,,,Autocuration,,12687,H,8,CHEMBL872922,BAO_0000357,
2639,,6013,,1,B,,,,Autocuration,,12687,H,8,CHEMBL618694,BAO_0000357,
2640,Rattus norvegicus,6013,,1,B,,,,Expert,,12687,D,9,CHEMBL618695,BAO_0000357,
2641,,6013,,1,B,,,,Autocuration,,12687,H,8,CHEMBL618696,BAO_0000357,
2642,,6013,,1,B,,,,Expert,,12687,H,8,CHEMBL618697,BAO_0000357,
2643,,6013,,1,B,,,,Autocuration,,12687,H,8,CHEMBL618892,BAO_0000357,
2644,,6013,,1,B,,,,Autocuration,,12687,H,8,CHEMBL618893,BAO_0000357,
2645,,16293,,1,B,,,,Autocuration,,12687,H,8,CHEMBL618894,BAO_0000357,
2646,,17175,NIH3T3,1,B,,,,Expert,723.0,12687,H,8,CHEMBL618895,BAO_0000219,
2647,Rattus norvegicus,13278,,1,B,,,,Expert,,12687,D,9,CHEMBL618896,BAO_0000357,
2648,,3682,,1,B,,Caudate-putamen,5383.0,Autocuration,,12687,H,8,CHEMBL618897,BAO_0000019,
2649,,2014,,1,B,,,,Autocuration,,12687,H,8,CHEMBL618898,BAO_0000357,
2650,,2014,,1,B,,,,Autocuration,,12687,H,8,CHEMBL618899,BAO_0000357,
2651,,4932,,1,B,,,,Autocuration,,12687,H,8,CHEMBL618900,BAO_0000357,
2652,,4932,,1,B,,,,Autocuration,,12687,H,8,CHEMBL618901,BAO_0000019,
2653,,3935,,1,B,,,,Autocuration,,12687,H,8,CHEMBL618902,BAO_0000357,
2654,Rattus norvegicus,5432,,1,B,,Hippocampus,10000000.0,Expert,,12687,D,9,CHEMBL618903,BAO_0000221,
2655,,15818,,1,B,,,,Autocuration,,12687,H,8,CHEMBL618904,BAO_0000357,
2656,,13672,,1,B,,,,Autocuration,,12687,H,8,CHEMBL618905,BAO_0000357,
2657,,13672,,1,B,,,,Autocuration,,12687,H,8,CHEMBL618906,BAO_0000357,
2658,,14749,NIH3T3,1,B,,,,Expert,723.0,12687,H,8,CHEMBL618907,BAO_0000219,
2659,,13462,,1,B,,,,Autocuration,,12687,H,8,CHEMBL618908,BAO_0000019,
2660,,15740,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617909,BAO_0000357,
2661,,16647,,1,B,,,,Expert,,12687,H,8,CHEMBL617910,BAO_0000019,
2662,,13345,,1,B,,Brain,955.0,Autocuration,,12687,H,8,CHEMBL617911,BAO_0000221,
2663,,16740,,1,B,,,,Autocuration,,12687,H,8,CHEMBL872923,BAO_0000249,
2664,,16740,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617912,BAO_0000249,
2665,Rattus norvegicus,15535,,1,B,,,,Expert,,12687,D,9,CHEMBL617913,BAO_0000019,
2666,,16740,,1,B,,,,Expert,,12687,H,8,CHEMBL617914,BAO_0000249,
2667,,16740,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617915,BAO_0000249,
2668,,16740,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617916,BAO_0000249,
2669,Rattus norvegicus,4795,,1,B,,,,Expert,,12687,D,9,CHEMBL617917,BAO_0000019,
2670,,8,,1,B,,,,Expert,,12687,H,8,CHEMBL617918,BAO_0000019,
2671,,8,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617919,BAO_0000019,
2672,Rattus norvegicus,17200,,1,B,,,,Expert,,12687,D,9,CHEMBL617920,BAO_0000019,
2673,Rattus norvegicus,2148,,1,B,,,,Expert,,12687,D,9,CHEMBL617921,BAO_0000019,
2674,Rattus norvegicus,13345,,1,B,,,,Expert,,105102,D,5,CHEMBL617922,BAO_0000224,
2675,,5088,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617923,BAO_0000357,
2676,,5088,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617924,BAO_0000357,
2677,,17133,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617925,BAO_0000357,
2678,Rattus norvegicus,17133,,1,B,,,,Expert,,12687,D,9,CHEMBL617926,BAO_0000357,
2679,,16532,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617927,BAO_0000357,
2680,,15086,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617928,BAO_0000357,
2681,Rattus norvegicus,2309,,1,B,,,,Expert,,12687,D,9,CHEMBL617929,BAO_0000019,
2682,,12953,,1,B,,,,Expert,,12687,H,8,CHEMBL617930,BAO_0000019,
2683,,12953,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617931,BAO_0000019,
2684,,12953,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617932,BAO_0000019,
2685,,16659,CHO,1,B,,,,Autocuration,449.0,12687,H,8,CHEMBL617933,BAO_0000219,
2686,,16740,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617934,BAO_0000019,
2687,,16740,,1,B,,,,Autocuration,,12687,H,8,CHEMBL617935,BAO_0000019,
