assay_tax_id,confidence_score,src_assay_id,assay_type,assay_category,variant_id,tissue_id,chembl_id,assay_strain,bao_format,assay_cell_type,tid,assay_test_type,assay_subcellular_fraction,relationship_type,assay_id,doc_id,src_id,cell_id,curated_by,assay_organism,description,assay_tissue
9615.0,1.0,,A,,,178.0,CHEMBL619614,,BAO_0000218,,50588.0,In vivo,,N,6205.0,6221.0,1.0,,Intermediate,Canis lupus familiaris,The peak blood concentration after 5 hr administration (2.5 mg/kg) in dog was determined,Blood
9615.0,1.0,,A,,,,CHEMBL619615,,BAO_0000218,,50588.0,,,N,6206.0,4709.0,1.0,,Intermediate,Canis lupus familiaris,Concentration in the plasma after intravenous administration of 1 mg/kg in dog,
9615.0,1.0,,A,,,,CHEMBL619616,,BAO_0000218,,50588.0,,,N,6207.0,167.0,1.0,,Intermediate,Canis lupus familiaris,Compound was evaluated for Plasma levels upon oral administration at 30 mg/kg in Dog at maximum of 0.3 hours,
9615.0,1.0,,A,,,1969.0,CHEMBL619617,,BAO_0000218,,50588.0,,,N,6208.0,6241.0,1.0,,Intermediate,Canis lupus familiaris,Final plasma concentration in dogs after oral administration at 1 mg/kg,Plasma
9615.0,1.0,,A,,,,CHEMBL619618,,BAO_0000218,,50588.0,,,N,6209.0,344.0,1.0,,Intermediate,Canis lupus familiaris,Plasma concentration in dogs when measured 1 and 5 hours following initiation of reperfusion at 300 min,
9615.0,1.0,,A,,,,CHEMBL876033,,BAO_0000218,,50588.0,,,N,6210.0,344.0,1.0,,Intermediate,Canis lupus familiaris,Plasma concentration in dogs when measured 1 and 5 hours following initiation of reperfusion at 30 min,
9615.0,1.0,,A,,,,CHEMBL619619,,BAO_0000218,,50588.0,,,N,6211.0,344.0,1.0,,Intermediate,Canis lupus familiaris,Plasma concentration in dogs when measured 1 and 5 hours following initiation of reperfusion at 60 min,
9615.0,1.0,,A,,,,CHEMBL619620,,BAO_0000218,,50588.0,,,N,6212.0,2189.0,1.0,,Intermediate,Canis lupus familiaris,Percent of radioactive dose in urine and faeces excreted in 0-24 hr by dogs,
9615.0,1.0,,A,,,1088.0,CHEMBL619621,,BAO_0000218,,50588.0,,,N,6213.0,2189.0,1.0,,Intermediate,Canis lupus familiaris,Percent of radioactive dose in urine and feces excreted by 0-24 hr in dogs,Urine
9615.0,1.0,,A,,,1088.0,CHEMBL619622,,BAO_0000218,,50588.0,,,N,6214.0,2189.0,1.0,,Intermediate,Canis lupus familiaris,Percent of radioactive dose in urine and feces excreted by 0-24 hr in dogs; NA is <10% inhibition at 1 uM for binding data,Urine
9615.0,1.0,,A,,,1088.0,CHEMBL618874,,BAO_0000218,,50588.0,,,N,6215.0,2189.0,1.0,,Intermediate,Canis lupus familiaris,Percent of radioactive dose in urine and feces excreted in 0-24 hr by dogs; NA is <10% inhibition at 1 uM for binding data,Urine
9615.0,1.0,,A,,,,CHEMBL618875,,BAO_0000218,,50588.0,In vivo,,N,6216.0,4257.0,1.0,,Intermediate,Canis lupus familiaris,Absolute bioavailability was evaluated in dog,
9615.0,1.0,,A,,,,CHEMBL618876,,BAO_0000218,,50588.0,In vivo,,N,6217.0,6221.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability after oral administration (2.5 mg/kg) in dog was determined,
9615.0,1.0,,A,,,,CHEMBL618877,,BAO_0000218,,50588.0,In vivo,,N,6218.0,6215.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability after peroral administration (1 mg/kg) was determined in dog,
9615.0,1.0,,A,,,,CHEMBL618878,,BAO_0000218,,50588.0,In vivo,,N,6219.0,17267.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability in dog,
9615.0,1.0,,A,,,,CHEMBL618879,,BAO_0000218,,50588.0,In vivo,,N,6220.0,6621.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability in dog,
9615.0,1.0,,A,,,,CHEMBL618880,,BAO_0000218,,50588.0,In vivo,,N,6221.0,3854.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability after intravenous administration in dogs,
9615.0,1.0,,A,,,,CHEMBL618881,,BAO_0000218,,50588.0,In vivo,,N,6222.0,3854.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability after peroral administration in dogs,
9615.0,1.0,,A,,,,CHEMBL618882,,BAO_0000218,,50588.0,In vivo,,N,6223.0,5007.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability in dog (dose 5 mg/kg p.o. and 2 mg/kg i.v.),
9615.0,1.0,,A,,,,CHEMBL624226,,BAO_0000218,,50588.0,In vivo,,N,6224.0,4333.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability in dog (Beagle) (male) (dose 3 mg/kg i.v. and 10 mg/kg p.o.) measured from 1 to 24 hr,
9615.0,1.0,,A,,,1969.0,CHEMBL624227,,BAO_0000218,,50588.0,In vivo,,N,6225.0,4333.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability in plasma of male Beagle dogs treated with 3 mg/kg (i.v.) and 10 mg/kg (p.o.) measured from 1 to 24 hr; ND indicates not determined,Plasma
9615.0,1.0,,A,,,,CHEMBL624228,,BAO_0000218,,50588.0,In vivo,,N,6226.0,5006.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability,
9615.0,1.0,,A,,,,CHEMBL624229,,BAO_0000218,,50588.0,In vivo,,N,6227.0,5199.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability,
9615.0,1.0,,A,,,,CHEMBL624230,,BAO_0000218,,50588.0,In vivo,,N,6228.0,4368.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability by intravenous administration of 1.2 mg/kg in dog,
9615.0,1.0,,A,,,,CHEMBL624231,,BAO_0000218,,50588.0,In vivo,,N,6229.0,3771.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability in dog,
9615.0,1.0,,A,,,,CHEMBL624232,,BAO_0000218,,50588.0,In vivo,,N,6230.0,4953.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability in dog,
9615.0,1.0,,A,,,,CHEMBL625127,,BAO_0000218,,50588.0,In vivo,,N,6231.0,5064.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability in dog,
9615.0,1.0,,A,,,,CHEMBL625128,,BAO_0000218,,50588.0,In vivo,,N,6232.0,17657.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability in dog,
9615.0,1.0,,A,,,,CHEMBL621675,,BAO_0000218,,50588.0,In vivo,,N,6233.0,17796.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability in dog,
9615.0,1.0,,A,,,,CHEMBL621676,,BAO_0000218,,50588.0,In vivo,,N,6234.0,17853.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability in dog (p.o.) at 2.0 mpk,
9615.0,1.0,,A,,,,CHEMBL621677,,BAO_0000218,,50588.0,In vivo,,N,6235.0,4521.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability in dog (dose 2 mg/kg p.o. and 0.5 mg/kg i.v.),
9615.0,1.0,,A,,,,CHEMBL621678,,BAO_0000218,,50588.0,In vivo,,N,6236.0,4521.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability in dog after 2 mg/kg by oral and 0.5 mg/kg by intravenous administration; ND is not determined,
9615.0,1.0,,A,,,,CHEMBL621679,,BAO_0000218,,50588.0,In vivo,,N,6237.0,5006.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability in dog,
9615.0,1.0,,A,,,,CHEMBL621680,,BAO_0000218,,50588.0,In vivo,,N,6238.0,16365.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability was evaluated after oral administration in dog,
9615.0,1.0,,A,,,,CHEMBL621681,,BAO_0000218,,50588.0,In vivo,,N,6239.0,1916.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability was evaluated against Beagle dog at a dose of 15 mg/kg after po administration,
9615.0,1.0,,A,,,,CHEMBL876740,,BAO_0000218,,50588.0,In vivo,,N,6240.0,1918.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability was evaluated in dog,
9615.0,1.0,,A,,,,CHEMBL621682,,BAO_0000218,,50588.0,In vivo,,N,6241.0,4239.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability in dog,
9615.0,1.0,,A,,,,CHEMBL621683,,BAO_0000218,,50588.0,In vivo,,N,6242.0,6505.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability in dog,
9615.0,1.0,,A,,,,CHEMBL621684,,BAO_0000218,,50588.0,In vivo,,N,6243.0,5334.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability was reported after intravenous administration at a dose of 1 mg/kg in Beagle dog (male),
9615.0,1.0,,A,,,,CHEMBL621685,,BAO_0000218,,50588.0,In vivo,,N,6244.0,5334.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability was reported after oral administration at a dose of 2 mg/kg in Beagle dog (male),
9615.0,1.0,,A,,,,CHEMBL621686,,BAO_0000218,,50588.0,In vivo,,N,6245.0,4809.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability was determined in Beagle dogs after (iv) administration of a dose of 28 (uM/kg),
9615.0,1.0,,A,,,,CHEMBL621687,,BAO_0000218,,50588.0,In vivo,,N,6246.0,6348.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability was determined in dog after 1 mg/kg (i.v.) and 5 mg/kg (p.o.) administration,
9615.0,1.0,,A,,,,CHEMBL621688,,BAO_0000218,,50588.0,In vivo,,N,6247.0,6005.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability was evaluated in dog after peroral administration at a dose of 1 mg/kg,
9615.0,1.0,,A,,,,CHEMBL621689,,BAO_0000218,,50588.0,In vivo,,N,6248.0,17804.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability of compound in dog was determined after peroral administration,
9615.0,1.0,,A,,,,CHEMBL621690,,BAO_0000218,,50588.0,In vivo,,N,6249.0,3184.0,1.0,,Intermediate,Canis lupus familiaris,Oral bioavailability in dog,
9615.0,1.0,,A,,,,CHEMBL621691,,BAO_0000218,,50588.0,In vivo,,N,6250.0,1806.0,1.0,,Intermediate,Canis lupus familiaris,Compound was evaluated for oral bioavailability at different dose 27.5 mg/kg DMP323 equiv in dogs,
9615.0,1.0,,A,,,,CHEMBL875941,,BAO_0000218,,50588.0,In vivo,,N,6251.0,1806.0,1.0,,Intermediate,Canis lupus familiaris,Compound was evaluated for oral bioavailability at different dose 7.7 mg/kg DMP323 equiv in dogs,
9615.0,1.0,,A,,,,CHEMBL621692,,BAO_0000218,,50588.0,In vivo,,N,6252.0,1806.0,1.0,,Intermediate,Canis lupus familiaris,Compound was evaluated for oral bioavailability in dogs; 37-38 %,
9615.0,1.0,,A,,,,CHEMBL621693,,BAO_0000218,,50588.0,In vivo,,N,6253.0,4839.0,1.0,,Intermediate,Canis lupus familiaris,Bioavailability in dog,
9615.0,1.0,,A,,,,CHEMBL621694,,BAO_0000218,,50588.0,In vivo,,N,6254.0,5017.0,1.0,,Intermediate,Canis lupus familiaris,Oral bioavailability in dog (1 mg/kg p.o. and 0.2 mg/kg i.v.),
10090.0,1.0,,A,,,948.0,CHEMBL621695,,BAO_0000218,,50594.0,In vivo,,N,6255.0,846.0,1.0,,Intermediate,Mus musculus,Biodistribution of [123I]- labeled compound in mice heart was determined after 30 sec of administration; expressed in percent of injected dose per gram of organ,Heart
10090.0,1.0,,A,,,948.0,CHEMBL621696,,BAO_0000218,,50594.0,In vivo,,N,6256.0,846.0,1.0,,Intermediate,Mus musculus,Biodistribution of [123I]- labeled compound in mice heart was determined after 5 min of administration; expressed in percent of injected dose per gram of organ,Heart
10090.0,1.0,,A,,,2113.0,CHEMBL621697,,BAO_0000218,,50594.0,In vivo,,N,6257.0,846.0,1.0,,Intermediate,Mus musculus,Biodistribution of [123I]- labeled compound in mice kidneys was determined after 1 min of administration; expressed in percent of injected dose per gram of organ,Kidney
10090.0,1.0,,A,,,2113.0,CHEMBL621698,,BAO_0000218,,50594.0,In vivo,,N,6258.0,846.0,1.0,,Intermediate,Mus musculus,Biodistribution of [123I]- labeled compound in mice kidneys was determined after 10 min of administration; expressed in percent of injected dose per gram of organ,Kidney
10090.0,1.0,,A,,,2113.0,CHEMBL623420,,BAO_0000218,,50594.0,In vivo,,N,6259.0,846.0,1.0,,Intermediate,Mus musculus,Biodistribution of [123I]- labeled compound in mice kidneys was determined after 15 sec of administration; expressed in percent of injected dose per gram of organ,Kidney
10090.0,1.0,,A,,,2113.0,CHEMBL623421,,BAO_0000218,,50594.0,In vivo,,N,6260.0,846.0,1.0,,Intermediate,Mus musculus,Biodistribution of [123I]- labeled compound in mice kidneys was determined after 2 min of administration; expressed in percent of injected dose per gram of organ,Kidney
10090.0,1.0,,A,,,2113.0,CHEMBL623422,,BAO_0000218,,50594.0,In vivo,,N,6261.0,846.0,1.0,,Intermediate,Mus musculus,Biodistribution of [123I]- labeled compound in mice kidneys was determined after 30 sec of administration; expressed in percent of injected dose per gram of organ,Kidney
10090.0,1.0,,A,,,2113.0,CHEMBL623423,,BAO_0000218,,50594.0,In vivo,,N,6262.0,846.0,1.0,,Intermediate,Mus musculus,Biodistribution of [123I]- labeled compound in mice kidneys was determined after 5 min of administration; expressed in percent of injected dose per gram of organ,Kidney
10090.0,1.0,,A,,,2107.0,CHEMBL623424,,BAO_0000218,,50594.0,In vivo,,N,6263.0,846.0,1.0,,Intermediate,Mus musculus,Biodistribution of [123I]- labeled compound in mice liver was determined after 1 min of administration; expressed in percent of injected dose per gram of organ,Liver
10090.0,1.0,,A,,,2107.0,CHEMBL623425,,BAO_0000218,,50594.0,In vivo,,N,6264.0,846.0,1.0,,Intermediate,Mus musculus,Biodistribution of [123I]- labeled compound in mice liver was determined after 10 min of administration; expressed in percent of injected dose per gram of organ,Liver
10090.0,1.0,,A,,,2107.0,CHEMBL623426,,BAO_0000218,,50594.0,In vivo,,N,6265.0,846.0,1.0,,Intermediate,Mus musculus,Biodistribution of [123I]- labeled compound in mice liver was determined after 15 sec of administration; expressed in percent of injected dose per gram of organ,Liver
10090.0,1.0,,A,,,2107.0,CHEMBL623427,,BAO_0000218,,50594.0,In vivo,,N,6266.0,846.0,1.0,,Intermediate,Mus musculus,Biodistribution of [123I]- labeled compound in mice liver was determined after 2 min of administration; expressed in percent of injected dose per gram of organ,Liver
10090.0,1.0,,A,,,2107.0,CHEMBL623428,,BAO_0000218,,50594.0,In vivo,,N,6267.0,846.0,1.0,,Intermediate,Mus musculus,Biodistribution of [123I]- labeled compound in mice liver was determined after 30 sec of administration; expressed in percent of injected dose per gram of organ,Liver
10090.0,1.0,,A,,,2107.0,CHEMBL875947,,BAO_0000218,,50594.0,In vivo,,N,6268.0,846.0,1.0,,Intermediate,Mus musculus,Biodistribution of [123I]- labeled compound in mice liver was determined after 5 min of administration; expressed in percent of injected dose per gram of organ,Liver
10090.0,1.0,,A,,,2048.0,CHEMBL623429,,BAO_0000218,,50594.0,In vivo,,N,6269.0,846.0,1.0,,Intermediate,Mus musculus,Biodistribution of [123I]- labeled compound in mice lungs was determined after 1 min of administration; expressed in percent of injected dose per gram of organ,Lung
10090.0,1.0,,A,,,2048.0,CHEMBL623430,,BAO_0000218,,50594.0,In vivo,,N,6270.0,846.0,1.0,,Intermediate,Mus musculus,Biodistribution of [123I]- labeled compound in mice lungs was determined after 10 min of administration; expressed in percent of injected dose per gram of organ,Lung
10090.0,1.0,,A,,,2048.0,CHEMBL622588,,BAO_0000218,,50594.0,In vivo,,N,6271.0,846.0,1.0,,Intermediate,Mus musculus,Biodistribution of [123I]- labeled compound in mice lungs was determined after 15 sec of administration; expressed in percent of injected dose per gram of organ,Lung
10090.0,1.0,,A,,,2048.0,CHEMBL622589,,BAO_0000218,,50594.0,In vivo,,N,6272.0,846.0,1.0,,Intermediate,Mus musculus,Biodistribution of [123I]- labeled compound in mice lungs was determined after 2 min of administration; expressed in percent of injected dose per gram of organ,Lung
10090.0,1.0,,A,,,2048.0,CHEMBL622751,,BAO_0000218,,50594.0,In vivo,,N,6273.0,846.0,1.0,,Intermediate,Mus musculus,Biodistribution of [123I]- labeled compound in mice lungs was determined after 30 sec of administration; expressed in percent of injected dose per gram of organ,Lung
10090.0,1.0,,A,,,2048.0,CHEMBL622752,,BAO_0000218,,50594.0,In vivo,,N,6274.0,846.0,1.0,,Intermediate,Mus musculus,Biodistribution of [123I]- labeled compound in mice lungs was determined after 5 min of administration; expressed in percent of injected dose per gram of organ,Lung
10090.0,1.0,,A,,,,CHEMBL622753,,BAO_0000218,CCRF S-180,50594.0,,,N,6275.0,6599.0,1.0,42.0,Intermediate,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice blood bearing S180 tumor cell line for 1 hour,
10090.0,1.0,,A,,,,CHEMBL622647,,BAO_0000218,CCRF S-180,50594.0,,,N,6276.0,6599.0,1.0,42.0,Intermediate,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice blood bearing S180 tumor cell line for 2 hours,
10090.0,1.0,,A,,,,CHEMBL875163,,BAO_0000218,CCRF S-180,50594.0,,,N,6277.0,6599.0,1.0,42.0,Intermediate,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice blood bearing S180 tumor cell line for 30 minutes,
10090.0,1.0,,A,,,,CHEMBL622648,,BAO_0000218,CCRF S-180,50594.0,,,N,6278.0,6599.0,1.0,42.0,Intermediate,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice blood bearing S180 tumor cell line for 4 hours,
10090.0,1.0,,A,,,,CHEMBL622649,,BAO_0000218,CCRF S-180,50594.0,,,N,6279.0,6599.0,1.0,42.0,Intermediate,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice blood bearing S180 tumor cell line for 8 hours,
10090.0,1.0,,A,,,955.0,CHEMBL622650,,BAO_0000218,CCRF S-180,50594.0,,,N,6280.0,6599.0,1.0,42.0,Intermediate,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice brain bearing S180 tumor cell line for 1 hour,Brain
10090.0,1.0,,A,,,955.0,CHEMBL622651,,BAO_0000218,CCRF S-180,50594.0,,,N,6281.0,6599.0,1.0,42.0,Intermediate,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice brain bearing S180 tumor cell line for 2 hours,Brain
10090.0,1.0,,A,,,955.0,CHEMBL622652,,BAO_0000218,CCRF S-180,50594.0,,,N,6282.0,6599.0,1.0,42.0,Intermediate,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice brain bearing S180 tumor cell line for 30 minutes,Brain
10090.0,1.0,,A,,,955.0,CHEMBL622653,,BAO_0000218,CCRF S-180,50594.0,,,N,6283.0,6599.0,1.0,42.0,Intermediate,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice brain bearing S180 tumor cell line for 4 hours,Brain
10090.0,1.0,,A,,,955.0,CHEMBL622654,,BAO_0000218,CCRF S-180,50594.0,,,N,6284.0,6599.0,1.0,42.0,Intermediate,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice brain bearing S180 tumor cell line for 8 hours,Brain
10090.0,1.0,,A,,,948.0,CHEMBL622655,,BAO_0000218,CCRF S-180,50594.0,,,N,6285.0,6599.0,1.0,42.0,Intermediate,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice heart bearing S180 tumor cell line for 1 hour,Heart
10090.0,1.0,,A,,,948.0,CHEMBL622656,,BAO_0000218,CCRF S-180,50594.0,,,N,6286.0,6599.0,1.0,42.0,Intermediate,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice heart bearing S180 tumor cell line for 2 hours,Heart
10090.0,1.0,,A,,,948.0,CHEMBL622657,,BAO_0000218,CCRF S-180,50594.0,,,N,6287.0,6599.0,1.0,42.0,Intermediate,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice heart bearing S180 tumor cell line for 30 minutes,Heart
10090.0,1.0,,A,,,948.0,CHEMBL622658,,BAO_0000218,CCRF S-180,50594.0,,,N,6288.0,6599.0,1.0,42.0,Intermediate,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice heart bearing S180 tumor cell line for 4 hours,Heart
10090.0,1.0,,A,,,948.0,CHEMBL622659,,BAO_0000218,CCRF S-180,50594.0,,,N,6289.0,6599.0,1.0,42.0,Intermediate,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice heart bearing S180 tumor cell line for 8 hours,Heart
10090.0,1.0,,A,,,2113.0,CHEMBL624630,,BAO_0000218,CCRF S-180,50594.0,,,N,6290.0,6599.0,1.0,42.0,Intermediate,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice kidney bearing S180 tumor cell line for 1 hour,Kidney
10090.0,1.0,,A,,,2113.0,CHEMBL624631,,BAO_0000218,CCRF S-180,50594.0,,,N,6291.0,6599.0,1.0,42.0,Intermediate,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice kidney bearing S180 tumor cell line for 2 hours,Kidney
10090.0,1.0,,A,,,2113.0,CHEMBL624632,,BAO_0000218,CCRF S-180,50594.0,,,N,6292.0,6599.0,1.0,42.0,Intermediate,Mus musculus,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice kidney bearing S180 tumor cell line for 30 minutes,Kidney
9606.0,1.0,,F,,,,CHEMBL624633,,BAO_0000219,A549,80682.0,,,N,6293.0,17130.0,1.0,646.0,Intermediate,Homo sapiens,Cytotoxic activity of compound against A-549 cell lines at concentration of 10(ug/ml) on,
9606.0,1.0,,F,,,,CHEMBL624634,,BAO_0000219,A549,80682.0,,,N,6294.0,17130.0,1.0,646.0,Intermediate,Homo sapiens,Cytotoxic activity of compound against A-549 cell lines at concentration of 10(ug/ml)on,
9606.0,1.0,,F,,,,CHEMBL624635,,BAO_0000219,A549,80682.0,,,N,6295.0,17130.0,1.0,646.0,Intermediate,Homo sapiens,Cytotoxic activity of compound against A-549 cell lines at concentration of 3.3 (ug/ml),
9606.0,1.0,,F,,,,CHEMBL624636,,BAO_0000219,A549,80682.0,,,N,6296.0,17130.0,1.0,646.0,Intermediate,Homo sapiens,Cytotoxic activity of compound against A-549 cell lines at concentration of 3.3 (ug/ml)),
9606.0,1.0,,F,,,,CHEMBL857055,,BAO_0000219,A549,80682.0,,,N,6297.0,3263.0,1.0,646.0,Expert,Homo sapiens,Antineoplastic activity against A-549 (human lung carcinoma) cell line.,
9606.0,1.0,,F,,,,CHEMBL624637,,BAO_0000219,A549,80682.0,,,N,6298.0,6663.0,1.0,646.0,Expert,Homo sapiens,In vitro rate of inhibition of A-549 tumor cell growth at 10E-4 mol/L,
9606.0,1.0,,F,,,,CHEMBL624638,,BAO_0000219,A549,80682.0,,,N,6299.0,6663.0,1.0,646.0,Expert,Homo sapiens,In vitro rate of inhibition of A-549 tumor cell growth at 10E-5 mol/L,
9606.0,1.0,,F,,,,CHEMBL874366,,BAO_0000219,A549,80682.0,,,N,6300.0,6663.0,1.0,646.0,Expert,Homo sapiens,In vitro rate of inhibition of A-549 tumor cell growth at 10E-6 mol/L,
9606.0,1.0,,F,,,,CHEMBL624639,,BAO_0000219,A549,80682.0,,,N,6301.0,6663.0,1.0,646.0,Expert,Homo sapiens,In vitro rate of inhibition of A-549 tumor cell growth at 10E-7 mol/L,
9606.0,1.0,,F,,,,CHEMBL624640,,BAO_0000219,A549,80682.0,,,N,6302.0,6663.0,1.0,646.0,Expert,Homo sapiens,In vitro rate of inhibition of A-549 tumor cell growth at 10E-8 mol/L,
9606.0,1.0,,F,,,,CHEMBL624641,,BAO_0000219,A549,80682.0,,,N,6303.0,6663.0,1.0,646.0,Intermediate,Homo sapiens,Rate of inhibition of A-549 tumor cell growth at a concentration of 0.0625 uM,
9606.0,1.0,,F,,,,CHEMBL624642,,BAO_0000219,A549,80682.0,,,N,6304.0,6663.0,1.0,646.0,Intermediate,Homo sapiens,Rate of inhibition of A-549 tumor cell growth at a concentration of 0.125 uM,
9606.0,1.0,,F,,,,CHEMBL624643,,BAO_0000219,A549,80682.0,,,N,6305.0,6663.0,1.0,646.0,Intermediate,Homo sapiens,Rate of inhibition of A-549 tumor cell growth at a concentration of 0.25 uM,
9606.0,1.0,,F,,,,CHEMBL624644,,BAO_0000219,A549,80682.0,,,N,6306.0,6663.0,1.0,646.0,Intermediate,Homo sapiens,Rate of inhibition of A-549 tumor cell growth at a concentration of 0.5 uM,
9606.0,1.0,,F,,,,CHEMBL624645,,BAO_0000219,A549,80682.0,,,N,6307.0,6663.0,1.0,646.0,Intermediate,Homo sapiens,Rate of inhibition of A-549 tumor cell growth at a concentration of 1 uM,
9606.0,1.0,,F,,,,CHEMBL619445,,BAO_0000219,A549,80682.0,,,N,6308.0,3983.0,1.0,646.0,Intermediate,Homo sapiens,The compound was evaluated for its cytotoxic potency against A-549 cell line,
9606.0,1.0,,F,,,,CHEMBL839886,,BAO_0000219,A549,80682.0,,,N,6309.0,11141.0,1.0,646.0,Expert,Homo sapiens,Cytotoxic concentration required to inhibit 50% cell growth in A-549 lung carcinoma cell lines,
9606.0,1.0,,F,,,,CHEMBL619446,,BAO_0000219,A549,80682.0,,,N,6310.0,5076.0,1.0,646.0,Intermediate,Homo sapiens,Cytotoxic activity of compound against A-549 tumor cell line.,
9606.0,1.0,,F,,,,CHEMBL619447,,BAO_0000219,A549,80682.0,,,N,6311.0,3311.0,1.0,646.0,Intermediate,Homo sapiens,In vitro cytotoxicity against Lung A-549 human tumors following a 6 day exposure.,
9606.0,1.0,,F,,,,CHEMBL619448,,BAO_0000219,A549,80682.0,,,N,6312.0,3311.0,1.0,646.0,Intermediate,Homo sapiens,In vitro cytotoxicity against Lung A-549 human tumors following a 2 day exposure.,
9606.0,1.0,,F,,,,CHEMBL619449,,BAO_0000219,A549,80682.0,,,N,6313.0,3311.0,1.0,646.0,Intermediate,Homo sapiens,In vitro cytotoxicity against Lung A-549 human tumors following a 2 day exposure; ND is no data,
9606.0,1.0,,F,,,,CHEMBL619450,,BAO_0000219,A549,80682.0,,,N,6314.0,5076.0,1.0,646.0,Intermediate,Homo sapiens,Cytotoxic activity of compound against A-549 tumor cell line at conc. of 20 ug/mL,
9606.0,1.0,,F,,,,CHEMBL619451,,BAO_0000219,A549,80682.0,,,N,6315.0,4150.0,1.0,646.0,Intermediate,Homo sapiens,Compound was tested for cytotoxic activity against A-549 human lung carcinoma (ATCC:CCL-185),
9606.0,1.0,,F,,,,CHEMBL619452,,BAO_0000219,A549,80682.0,,,N,6316.0,2150.0,1.0,646.0,Expert,Homo sapiens,In vitro inhibitory concentration against cell culture of A-549 human lung carcinoma,
9606.0,1.0,,F,,,,CHEMBL619453,,BAO_0000219,A549,80682.0,,,N,6317.0,4644.0,1.0,646.0,Intermediate,Homo sapiens,Concentration for in vitro cytotoxicity against A-549 human lung tumor cells,
9606.0,1.0,,F,,,,CHEMBL874367,,BAO_0000219,A549,80682.0,,,N,6318.0,263.0,1.0,646.0,Intermediate,Homo sapiens,Dose required for in vitro cytotoxic activity against A-549 lung carcinoma cells at concentration of 10 ug/ml; NA is no cytotoxicity,
9606.0,1.0,,F,,,,CHEMBL619454,,BAO_0000219,A549,80682.0,,,N,6319.0,11333.0,1.0,646.0,Intermediate,Homo sapiens,Cytotoxic concentration against A-549 tumor cells.,
9606.0,1.0,,F,,,,CHEMBL619455,,BAO_0000219,A549,80682.0,,,N,6320.0,11333.0,1.0,646.0,Intermediate,Homo sapiens,Cytotoxic concentration against A-549 tumor cells; Inactive at 10 ug/mL.,
