assays_assay_id,assays_src_assay_id,assays_assay_tax_id,assays_assay_tissue,assays_variant_id,assays_assay_subcellular_fraction,assays_confidence_score,assays_assay_type,assays_relationship_type,assays_curated_by,assays_doc_id,assays_tid,assays_src_id,assays_chembl_id,assays_cell_id,assays_bao_format,assays_tissue_id
3076,,10141.0,Ileum,,,4,F,H,Autocuration,15253,104714,1,CHEMBL617815,,BAO_0000221,2116.0
3077,,10141.0,Ileum,,,4,F,H,Autocuration,15253,104714,1,CHEMBL617816,,BAO_0000221,2116.0
3078,,10141.0,Ileum,,,4,F,H,Autocuration,11963,104714,1,CHEMBL617817,,BAO_0000221,2116.0
3079,,10141.0,Ileum,,,4,B,H,Autocuration,1946,104714,1,CHEMBL617818,,BAO_0000221,2116.0
3080,,10141.0,Ileum,,,4,B,H,Autocuration,1946,104714,1,CHEMBL617819,,BAO_0000221,2116.0
3081,,10141.0,,,,4,B,H,Autocuration,12045,104714,1,CHEMBL617820,,BAO_0000223,
3082,,10141.0,Ileum,,,4,B,H,Autocuration,1559,104714,1,CHEMBL617821,,BAO_0000221,2116.0
3083,,10141.0,Ileum,,,4,F,H,Autocuration,273,104714,1,CHEMBL617822,,BAO_0000221,2116.0
3084,,10141.0,Ileum,,,4,F,H,Autocuration,273,104714,1,CHEMBL617823,,BAO_0000221,2116.0
3085,,10141.0,Ileum,,,4,F,H,Autocuration,188,104714,1,CHEMBL617824,,BAO_0000221,2116.0
3086,,10141.0,Ileum,,,4,F,H,Autocuration,12919,104714,1,CHEMBL617825,,BAO_0000221,2116.0
3087,,10141.0,Ileum,,,4,F,H,Autocuration,12918,104714,1,CHEMBL617826,,BAO_0000221,2116.0
3088,,10141.0,Ileum,,,4,B,H,Autocuration,1559,104714,1,CHEMBL617827,,BAO_0000221,2116.0
3089,,10141.0,Ileum,,,4,F,H,Autocuration,273,104714,1,CHEMBL617828,,BAO_0000221,2116.0
3090,,10141.0,Ileum,,,4,B,H,Autocuration,1559,104714,1,CHEMBL617829,,BAO_0000221,2116.0
3091,,10141.0,Ileum,,,4,B,H,Autocuration,1559,104714,1,CHEMBL617830,,BAO_0000221,2116.0
3092,,10141.0,Ileum,,,4,B,H,Autocuration,1559,104714,1,CHEMBL617831,,BAO_0000221,2116.0
3093,,10141.0,Ileum,,,4,B,H,Autocuration,14424,104714,1,CHEMBL617832,,BAO_0000221,2116.0
3094,,10141.0,,,,0,B,U,Autocuration,13181,22226,1,CHEMBL617833,,BAO_0000019,
3095,,,,,,8,B,H,Autocuration,5486,51,1,CHEMBL617834,,BAO_0000357,
3096,,9606.0,,,,5,B,D,Expert,6491,104714,1,CHEMBL617835,,BAO_0000223,
3097,,,,,,4,B,H,Autocuration,6013,104714,1,CHEMBL617836,,BAO_0000223,
3098,,,,,,4,B,H,Autocuration,12861,104714,1,CHEMBL617837,,BAO_0000223,
3099,,,,,,4,B,H,Autocuration,12861,104714,1,CHEMBL620392,,BAO_0000019,
3100,,,,,,4,B,H,Autocuration,5104,104714,1,CHEMBL620393,,BAO_0000223,
3101,,,,,,4,B,H,Autocuration,5105,104714,1,CHEMBL620394,,BAO_0000223,
3102,,,,,,4,B,H,Autocuration,5104,104714,1,CHEMBL620395,,BAO_0000223,
3103,,,,,,0,B,U,Autocuration,3935,22226,1,CHEMBL620396,,BAO_0000019,
3104,,,,,,4,B,H,Expert,13657,105030,1,CHEMBL620582,433.0,BAO_0000219,
3105,,,,,,4,B,H,Autocuration,10369,105030,1,CHEMBL620583,,BAO_0000218,
3106,,,,,,4,B,H,Autocuration,10369,105030,1,CHEMBL620584,,BAO_0000019,
3107,,,,,,4,B,H,Autocuration,12918,105030,1,CHEMBL620585,,BAO_0000224,
3108,,,,,,4,B,H,Autocuration,12918,105030,1,CHEMBL620586,,BAO_0000224,
3109,,,,,,4,B,H,Autocuration,10369,105030,1,CHEMBL620587,,BAO_0000019,
3110,,,,,,4,B,H,Autocuration,773,105030,1,CHEMBL620588,,BAO_0000019,
3111,,,,,,4,F,H,Autocuration,12918,105030,1,CHEMBL620589,,BAO_0000218,
3112,,,,,,4,B,H,Autocuration,10561,105030,1,CHEMBL620590,,BAO_0000219,
3113,,,,,,4,B,H,Autocuration,12827,105030,1,CHEMBL617956,,BAO_0000019,
3114,,,,,,4,B,H,Autocuration,12827,105030,1,CHEMBL617957,,BAO_0000019,
3115,,,,,,4,B,H,Autocuration,12918,105030,1,CHEMBL617958,,BAO_0000224,
3116,,,,,,4,B,H,Autocuration,273,105030,1,CHEMBL617959,,BAO_0000219,
3117,,,,,,4,B,H,Autocuration,273,105030,1,CHEMBL617960,,BAO_0000219,
3118,,,,,,4,B,H,Autocuration,10561,105030,1,CHEMBL617961,,BAO_0000224,
3119,,,,,,4,B,H,Autocuration,5033,105030,1,CHEMBL617962,,BAO_0000219,
3120,,,,,,4,B,H,Autocuration,16429,105030,1,CHEMBL617963,339.0,BAO_0000219,
3121,,,,,,8,B,H,Autocuration,10322,11765,1,CHEMBL617964,,BAO_0000019,
3122,,,,,,8,B,H,Autocuration,14331,11765,1,CHEMBL617965,,BAO_0000219,
3123,,10090.0,,,,9,B,D,Autocuration,13462,10630,1,CHEMBL617966,,BAO_0000357,
3124,,,,,,8,B,H,Autocuration,12861,17106,1,CHEMBL857074,,BAO_0000019,
3125,,9823.0,,,,8,B,H,Autocuration,15086,144,1,CHEMBL617967,,BAO_0000357,
3126,,9823.0,,,,8,B,H,Autocuration,12861,144,1,CHEMBL617968,,BAO_0000357,
3127,,9986.0,,,,4,B,H,Autocuration,10561,104714,1,CHEMBL617969,,BAO_0000223,
3128,,9986.0,,,,4,B,H,Autocuration,10561,104714,1,CHEMBL617970,,BAO_0000223,
3129,,9986.0,,,,4,B,H,Autocuration,10561,104714,1,CHEMBL617971,,BAO_0000223,
3130,,9986.0,,,,4,B,H,Autocuration,10561,104714,1,CHEMBL617972,,BAO_0000019,
3131,,9986.0,,,,4,F,H,Autocuration,273,104714,1,CHEMBL617973,,BAO_0000019,
3132,,9986.0,,,,4,F,H,Autocuration,273,104714,1,CHEMBL617974,,BAO_0000019,
3133,,9986.0,Ileum,,,4,F,H,Autocuration,273,104714,1,CHEMBL617975,,BAO_0000221,2116.0
3134,,9986.0,,,,4,F,H,Autocuration,273,104714,1,CHEMBL617976,,BAO_0000019,
3135,,9986.0,,,,4,F,H,Autocuration,273,104714,1,CHEMBL617977,,BAO_0000019,
3136,,9986.0,,,,4,F,H,Autocuration,273,104714,1,CHEMBL617978,,BAO_0000019,
3137,,9986.0,,,,4,F,H,Autocuration,273,104714,1,CHEMBL617979,,BAO_0000019,
3138,,9986.0,,,,4,B,H,Autocuration,13047,104714,1,CHEMBL617980,449.0,BAO_0000219,
3139,,10116.0,,,,7,B,D,Autocuration,1650,104698,1,CHEMBL617981,,BAO_0000019,
3140,,,,,,8,B,H,Autocuration,16288,12020,1,CHEMBL617982,,BAO_0000019,
3141,,,,,,8,B,H,Autocuration,16288,12020,1,CHEMBL617983,,BAO_0000357,
3142,,10116.0,,,,7,B,D,Autocuration,10254,104698,1,CHEMBL617984,,BAO_0000019,
3143,,,,,,6,B,H,Autocuration,14532,104698,1,CHEMBL617985,,BAO_0000019,
3144,,,Heart,,,6,F,H,Autocuration,13392,104698,1,CHEMBL617986,,BAO_0000218,948.0
3145,,,Heart,,,6,F,H,Autocuration,13392,104698,1,CHEMBL617987,,BAO_0000019,948.0
3146,,,Heart,,,6,F,H,Autocuration,13392,104698,1,CHEMBL617988,,BAO_0000019,948.0
3147,,,Heart,,,6,F,H,Autocuration,13392,104698,1,CHEMBL617792,,BAO_0000019,948.0
3148,,,Heart,,,6,F,H,Autocuration,13392,104698,1,CHEMBL617793,,BAO_0000019,948.0
3149,,,,,,6,F,H,Autocuration,13392,104698,1,CHEMBL617794,,BAO_0000019,
3150,,,,,,6,F,H,Autocuration,13392,104698,1,CHEMBL617795,,BAO_0000019,
3151,,,,,,6,F,H,Autocuration,13392,104698,1,CHEMBL617796,,BAO_0000019,
3152,,,,,,6,F,H,Autocuration,13392,104698,1,CHEMBL617797,,BAO_0000019,
3153,,10116.0,,,,7,F,D,Autocuration,1089,104698,1,CHEMBL617798,,BAO_0000218,
3154,,,,,,6,F,H,Autocuration,1089,104698,1,CHEMBL617799,,BAO_0000218,
3155,,10116.0,,,,7,F,D,Autocuration,11454,104698,1,CHEMBL617800,,BAO_0000218,
3156,,10116.0,,,,7,F,D,Autocuration,11454,104698,1,CHEMBL617801,,BAO_0000019,
3157,,10116.0,,,,7,F,D,Autocuration,12205,104698,1,CHEMBL617802,,BAO_0000218,
3158,,10116.0,,,,7,F,D,Autocuration,1089,104698,1,CHEMBL617803,,BAO_0000019,
3159,,,,,,6,B,H,Autocuration,5094,104698,1,CHEMBL617804,,BAO_0000019,
3160,,10116.0,,,,7,B,D,Autocuration,2622,104698,1,CHEMBL617805,,BAO_0000019,
3161,,,,,,6,B,H,Autocuration,245,104698,1,CHEMBL617806,,BAO_0000223,
3162,,,,,,6,B,H,Autocuration,14788,104698,1,CHEMBL617807,,BAO_0000019,
3163,,,,,,6,B,H,Autocuration,14788,104698,1,CHEMBL617808,,BAO_0000019,
3164,,,,,,6,B,H,Autocuration,3020,104698,1,CHEMBL617809,,BAO_0000249,
3165,,,,,,6,B,H,Autocuration,1742,104698,1,CHEMBL617810,,BAO_0000019,
3166,,,Brain,,,6,B,H,Autocuration,17394,104698,1,CHEMBL617811,,BAO_0000249,955.0
3167,,,Brain,,,6,B,H,Autocuration,17394,104698,1,CHEMBL617812,,BAO_0000221,955.0
3168,,,,,,6,B,H,Autocuration,17394,104698,1,CHEMBL617813,,BAO_0000249,
3169,,,,,,6,B,H,Autocuration,14286,104698,1,CHEMBL617814,,BAO_0000249,
3170,,,,,,6,B,H,Autocuration,14178,104698,1,CHEMBL617698,,BAO_0000019,
3171,,10116.0,,,,7,B,D,Autocuration,14178,104698,1,CHEMBL617699,,BAO_0000019,
3172,,10116.0,,,,7,B,D,Autocuration,14178,104698,1,CHEMBL617700,,BAO_0000019,
3173,,10116.0,,,,7,B,D,Autocuration,14178,104698,1,CHEMBL617701,,BAO_0000223,
3174,,,,,,6,B,H,Autocuration,15034,104698,1,CHEMBL617702,,BAO_0000019,
3175,,,,,Membranes,6,B,H,Autocuration,1089,104698,1,CHEMBL617703,,BAO_0000249,
3176,,10116.0,,,,7,B,D,Autocuration,1089,104698,1,CHEMBL617704,,BAO_0000019,
3177,,,,,,6,B,H,Autocuration,16532,104698,1,CHEMBL617705,,BAO_0000223,
3178,,10116.0,,,,7,B,D,Autocuration,12801,104698,1,CHEMBL617706,,BAO_0000223,
3179,,,,,,6,B,H,Autocuration,15194,104698,1,CHEMBL617707,433.0,BAO_0000219,
3180,,,,,,6,B,H,Autocuration,15194,104698,1,CHEMBL617708,433.0,BAO_0000219,
3181,,,,,,6,B,H,Autocuration,15194,104698,1,CHEMBL617709,,BAO_0000019,
3182,,,,,,6,B,H,Autocuration,15194,104698,1,CHEMBL617710,,BAO_0000019,
3183,,,,,,6,B,H,Autocuration,15194,104698,1,CHEMBL882925,,BAO_0000019,
3184,,,,,,6,B,H,Autocuration,15194,104698,1,CHEMBL617711,,BAO_0000019,
3185,,,,,,6,F,H,Autocuration,10610,104698,1,CHEMBL617712,,BAO_0000019,
3186,,10116.0,,,,7,F,D,Autocuration,10355,104698,1,CHEMBL617713,,BAO_0000019,
3187,,,,,,6,F,H,Autocuration,691,104698,1,CHEMBL617714,,BAO_0000019,
3188,,,,,,6,F,H,Autocuration,10611,104698,1,CHEMBL617715,,BAO_0000218,
3189,,,,,,6,F,H,Autocuration,12801,104698,1,CHEMBL617716,,BAO_0000218,
3190,,,,,,6,F,H,Autocuration,10609,104698,1,CHEMBL617717,,BAO_0000218,
3191,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617718,,BAO_0000218,
3192,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617719,,BAO_0000218,
3193,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617720,,BAO_0000218,
3194,,10116.0,,,,7,F,D,Autocuration,11454,104698,1,CHEMBL617721,,BAO_0000218,
3195,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617722,,BAO_0000218,
3196,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617723,,BAO_0000218,
3197,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617724,,BAO_0000218,
3198,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617725,,BAO_0000218,
3199,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617726,,BAO_0000218,
3200,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617727,,BAO_0000218,
3201,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617728,,BAO_0000218,
3202,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617729,,BAO_0000218,
3203,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617730,,BAO_0000218,
3204,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617731,,BAO_0000218,
3205,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617732,,BAO_0000218,
3206,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617733,,BAO_0000218,
3207,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617734,,BAO_0000218,
3208,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL872874,,BAO_0000218,
3209,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617735,,BAO_0000218,
3210,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617736,,BAO_0000218,
3211,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617737,,BAO_0000218,
3212,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617738,,BAO_0000218,
3213,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617739,,BAO_0000218,
3214,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617740,,BAO_0000218,
3215,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617741,,BAO_0000218,
3216,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617742,,BAO_0000218,
3217,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617743,,BAO_0000218,
3218,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617744,,BAO_0000218,
3219,,,,,,6,F,H,Autocuration,11454,104698,1,CHEMBL617745,,BAO_0000218,
3220,,,,,,6,F,H,Autocuration,670,104698,1,CHEMBL617746,,BAO_0000218,
3221,,,,,,6,F,H,Autocuration,670,104698,1,CHEMBL617747,,BAO_0000218,
3222,,,,,,6,F,H,Autocuration,10321,104698,1,CHEMBL617748,,BAO_0000218,
3223,,,,,,6,F,H,Autocuration,10321,104698,1,CHEMBL618909,,BAO_0000218,
3224,,,,,,6,F,H,Autocuration,10321,104698,1,CHEMBL618910,,BAO_0000218,
3225,,,,,,6,F,H,Autocuration,10321,104698,1,CHEMBL618911,,BAO_0000218,
3226,,,,,,6,F,H,Autocuration,10321,104698,1,CHEMBL618912,,BAO_0000218,
3227,,,,,,6,F,H,Autocuration,10322,104698,1,CHEMBL618913,,BAO_0000218,
3228,,,,,,6,F,H,Autocuration,15412,104698,1,CHEMBL618914,,BAO_0000019,
3229,,,,,,6,F,H,Autocuration,15412,104698,1,CHEMBL618915,,BAO_0000019,
3230,,10116.0,,,,7,B,D,Autocuration,15412,104698,1,CHEMBL618916,,BAO_0000223,
3231,,,,,,6,F,H,Autocuration,15412,104698,1,CHEMBL618917,,BAO_0000019,
3232,,,Hippocampus,,,7,B,D,Intermediate,15412,104698,1,CHEMBL618918,,BAO_0000221,10000000.0
3233,,10116.0,,,,7,B,D,Autocuration,15412,104698,1,CHEMBL618919,,BAO_0000019,
3234,,10116.0,,,,7,B,D,Autocuration,17394,104698,1,CHEMBL618920,,BAO_0000019,
3235,,,,,,6,B,H,Autocuration,12457,104698,1,CHEMBL618921,,BAO_0000223,
3236,,,,,,6,B,H,Autocuration,12457,104698,1,CHEMBL618922,,BAO_0000019,
3237,,,,,,6,B,H,Autocuration,12205,104698,1,CHEMBL618923,,BAO_0000019,
3238,,,,,,6,B,H,Autocuration,14532,104698,1,CHEMBL618924,,BAO_0000019,
3239,,,,,,6,B,H,Autocuration,1122,104698,1,CHEMBL618925,,BAO_0000019,
3240,,,,,,6,B,H,Autocuration,5094,104698,1,CHEMBL618926,,BAO_0000019,
3241,,10141.0,Ileum,,,9,F,D,Intermediate,809,20033,1,CHEMBL618927,,BAO_0000221,2116.0
3242,,10141.0,Ileum,,,9,F,D,Intermediate,809,20033,1,CHEMBL618928,,BAO_0000221,2116.0
3243,,10141.0,Ileum,,,9,F,D,Intermediate,14290,20033,1,CHEMBL618929,,BAO_0000221,2116.0
3244,,10141.0,Ileum,,,9,F,D,Intermediate,14290,20033,1,CHEMBL618930,,BAO_0000221,2116.0
3245,,10141.0,Ileum,,,9,F,D,Intermediate,14290,20033,1,CHEMBL618931,,BAO_0000221,2116.0
3246,,10141.0,Ileum,,,9,F,D,Intermediate,14290,20033,1,CHEMBL619594,,BAO_0000221,2116.0
3247,,10141.0,Ileum,,,9,F,D,Intermediate,14290,20033,1,CHEMBL619595,,BAO_0000221,2116.0
3248,,10141.0,Ileum,,,9,F,D,Intermediate,13961,20033,1,CHEMBL619596,,BAO_0000221,2116.0
3249,,10141.0,Ileum,,,9,F,D,Intermediate,13961,20033,1,CHEMBL619755,,BAO_0000221,2116.0
3250,,10141.0,Ileum,,,9,F,D,Intermediate,809,20033,1,CHEMBL619756,,BAO_0000221,2116.0
3251,,10141.0,Ileum,,,9,F,D,Intermediate,809,20033,1,CHEMBL619757,,BAO_0000221,2116.0
3252,,10141.0,Ileum,,,9,F,D,Intermediate,809,20033,1,CHEMBL619758,,BAO_0000221,2116.0
3253,,10141.0,Ileum,,,9,F,D,Intermediate,14290,20033,1,CHEMBL619759,,BAO_0000221,2116.0
3254,,10141.0,Ileum,,,9,F,D,Intermediate,14290,20033,1,CHEMBL619760,,BAO_0000221,2116.0
3255,,10141.0,Ileum,,,9,F,D,Intermediate,14290,20033,1,CHEMBL619761,,BAO_0000221,2116.0
3256,,10141.0,Ileum,,,9,F,D,Intermediate,14290,20033,1,CHEMBL619762,,BAO_0000221,2116.0
3257,,10141.0,Ileum,,,9,F,D,Intermediate,14290,20033,1,CHEMBL619763,,BAO_0000221,2116.0
3258,,10141.0,Ileum,,,9,F,D,Intermediate,14290,20033,1,CHEMBL617868,,BAO_0000221,2116.0
3259,,10141.0,,,,9,B,D,Intermediate,15034,20033,1,CHEMBL617869,,BAO_0000357,
3260,,10141.0,Striatum,,,9,B,D,Intermediate,5094,20033,1,CHEMBL882926,,BAO_0000249,2435.0
3261,,10141.0,Striatum,,,9,B,D,Intermediate,5094,20033,1,CHEMBL617870,,BAO_0000249,2435.0
3262,,10141.0,Striatum,,,9,B,D,Intermediate,5399,20033,1,CHEMBL617871,,BAO_0000357,2435.0
3263,,10141.0,Striatum,,,9,B,D,Intermediate,17394,20033,1,CHEMBL617872,,BAO_0000357,2435.0
3264,,10141.0,Striatum,,,9,B,D,Intermediate,17394,20033,1,CHEMBL617873,,BAO_0000357,2435.0
3265,,10141.0,Striatum,,,9,B,D,Intermediate,17394,20033,1,CHEMBL617874,,BAO_0000357,2435.0
3266,,10141.0,Ileum,,,9,F,D,Intermediate,13961,20033,1,CHEMBL619067,,BAO_0000221,2116.0
3267,,10141.0,Ileum,,,9,F,D,Intermediate,13961,20033,1,CHEMBL619068,,BAO_0000221,2116.0
3268,,10141.0,Ileum,,,9,F,D,Intermediate,13961,20033,1,CHEMBL619069,,BAO_0000221,2116.0
3269,,10141.0,,,,9,B,D,Intermediate,16946,20033,1,CHEMBL619070,,BAO_0000357,
3270,,10141.0,,,,9,B,D,Intermediate,16946,20033,1,CHEMBL619071,,BAO_0000357,
3271,,10141.0,,,,9,F,D,Intermediate,15034,20033,1,CHEMBL619072,,BAO_0000019,
3272,,10141.0,,,,9,F,D,Intermediate,15034,20033,1,CHEMBL619073,,BAO_0000019,
3273,,10141.0,,,,9,F,D,Intermediate,12918,20033,1,CHEMBL619074,,BAO_0000019,
3274,,10141.0,,,,9,B,D,Intermediate,16946,20033,1,CHEMBL619075,,BAO_0000357,
3275,,10141.0,Striatum,,,9,B,D,Intermediate,17394,20033,1,CHEMBL619076,,BAO_0000357,2435.0
3276,,10141.0,Striatum,,,9,B,D,Intermediate,15034,20033,1,CHEMBL619077,,BAO_0000357,2435.0
3277,,10141.0,Striatum,,,9,B,D,Intermediate,5094,20033,1,CHEMBL619078,,BAO_0000249,2435.0
3278,,10141.0,Striatum,,,9,B,D,Intermediate,5094,20033,1,CHEMBL619079,,BAO_0000249,2435.0
3279,,10141.0,Ileum,,,9,B,D,Intermediate,17358,20033,1,CHEMBL619080,,BAO_0000221,2116.0
3280,,10141.0,,,,9,B,D,Expert,12953,20033,1,CHEMBL619081,,BAO_0000357,
3281,,10141.0,,,,9,B,D,Intermediate,12953,20033,1,CHEMBL619082,,BAO_0000357,
3282,,10141.0,,,,9,B,D,Intermediate,12953,20033,1,CHEMBL619083,,BAO_0000357,
3283,,10141.0,,,,9,B,D,Intermediate,12953,20033,1,CHEMBL619084,,BAO_0000357,
3284,,10141.0,Ileum,,,9,F,D,Intermediate,273,20033,1,CHEMBL859397,,BAO_0000221,2116.0
3285,,10141.0,Ileum,,,9,F,D,Intermediate,12918,20033,1,CHEMBL619085,,BAO_0000221,2116.0
3286,,10141.0,Ileum,,,9,F,D,Intermediate,12919,20033,1,CHEMBL619086,,BAO_0000221,2116.0
3287,,10141.0,Ileum,,,9,F,D,Intermediate,273,20033,1,CHEMBL619087,,BAO_0000221,2116.0
3288,,10141.0,Ileum,,,9,F,D,Intermediate,273,20033,1,CHEMBL619088,,BAO_0000221,2116.0
3289,,10141.0,,,,9,B,D,Intermediate,13181,20033,1,CHEMBL619089,,BAO_0000357,
3290,,10141.0,,,,8,B,H,Autocuration,13181,168,1,CHEMBL619090,,BAO_0000357,
3291,,10141.0,,,,9,F,D,Intermediate,15034,20033,1,CHEMBL619091,,BAO_0000019,
3292,,10141.0,,,,9,B,D,Intermediate,5033,20033,1,CHEMBL619092,,BAO_0000357,
3293,,10141.0,,,,9,B,D,Intermediate,1980,20033,1,CHEMBL619093,,BAO_0000019,
3294,,10141.0,,,,8,B,H,Autocuration,13181,168,1,CHEMBL619094,722.0,BAO_0000219,
3295,,10141.0,,,,9,B,D,Intermediate,14287,20033,1,CHEMBL619095,,BAO_0000019,
3296,,10141.0,,,,9,B,D,Intermediate,1317,20033,1,CHEMBL857988,,BAO_0000357,
3297,,10141.0,,,,9,B,D,Intermediate,15316,20033,1,CHEMBL619096,,BAO_0000357,
3298,,10141.0,Striatum,,,9,B,D,Intermediate,16429,20033,1,CHEMBL619097,,BAO_0000357,2435.0
3299,,10141.0,Hippocampus,,,9,B,D,Intermediate,14818,20033,1,CHEMBL619098,,BAO_0000221,10000000.0
3300,,10141.0,,,,9,B,D,Intermediate,15194,20033,1,CHEMBL619751,,BAO_0000357,
3301,,10141.0,,,,9,B,D,Intermediate,15194,20033,1,CHEMBL619752,,BAO_0000357,
3302,,10141.0,Ileum,,,9,F,D,Intermediate,13961,20033,1,CHEMBL875096,,BAO_0000221,2116.0
3303,,,,,,8,B,H,Autocuration,5486,108,1,CHEMBL619004,,BAO_0000357,
3304,,,,,,8,B,H,Autocuration,16209,168,1,CHEMBL619005,,BAO_0000357,
3305,,,,,,8,B,H,Autocuration,17085,168,1,CHEMBL619006,,BAO_0000019,
3306,,,,,,8,B,H,Autocuration,4199,168,1,CHEMBL619007,308.0,BAO_0000219,
3307,,,,,,8,B,H,Autocuration,15146,168,1,CHEMBL619008,,BAO_0000357,
3308,,,,,,8,B,H,Autocuration,5213,168,1,CHEMBL619009,,BAO_0000357,
3309,,,,,,8,B,H,Autocuration,4829,168,1,CHEMBL619010,308.0,BAO_0000219,
3310,,,,,,8,B,H,Autocuration,17358,10622,1,CHEMBL619011,,BAO_0000357,
3311,,,,,,8,B,H,Autocuration,17358,10622,1,CHEMBL619012,,BAO_0000357,
3312,,,,,,8,B,H,Autocuration,16946,10622,1,CHEMBL619013,,BAO_0000219,
3313,,,,,,8,B,H,Autocuration,17358,10622,1,CHEMBL619014,,BAO_0000357,
3314,,,Cardiac atrium,,,8,F,H,Autocuration,268,11249,1,CHEMBL857503,,BAO_0000019,2081.0
3315,,,Cardiac atrium,,,8,F,H,Autocuration,268,11249,1,CHEMBL619015,,BAO_0000019,2081.0
3316,,,,,,8,B,H,Autocuration,15086,11249,1,CHEMBL619016,,BAO_0000357,
3317,,,Hippocampus,,,8,B,H,Autocuration,14875,11249,1,CHEMBL619017,,BAO_0000221,10000000.0
3318,,9823.0,Hippocampus,,,8,B,H,Autocuration,13267,168,1,CHEMBL619018,,BAO_0000221,10000000.0
3319,,9986.0,,,,8,B,H,Autocuration,13047,168,1,CHEMBL619019,,BAO_0000019,
3320,,10116.0,,,,9,B,D,Expert,1650,10623,1,CHEMBL619020,,BAO_0000357,
3321,,,,,,8,F,H,Autocuration,567,10623,1,CHEMBL619021,,BAO_0000019,
3322,,,,,,8,B,H,Autocuration,17358,10623,1,CHEMBL619022,,BAO_0000357,
3323,,,,,,8,B,H,Autocuration,188,10623,1,CHEMBL619023,,BAO_0000357,
3324,,,,,,8,F,H,Autocuration,670,10623,1,CHEMBL619024,,BAO_0000019,
3325,,,,,,8,F,H,Autocuration,204,10623,1,CHEMBL619025,,BAO_0000019,
3326,,,,,,8,F,H,Expert,1946,10623,1,CHEMBL619026,,BAO_0000019,
3327,,,,,,8,F,H,Autocuration,6398,10623,1,CHEMBL619027,,BAO_0000019,
3328,,,,,,8,F,H,Autocuration,6398,10623,1,CHEMBL619028,,BAO_0000019,
3329,,,,,,8,F,H,Autocuration,17358,10623,1,CHEMBL619029,,BAO_0000019,
3330,,,,,,8,F,H,Autocuration,6398,10623,1,CHEMBL619030,,BAO_0000019,
3331,,,,,,8,B,H,Expert,11752,10623,1,CHEMBL619031,,BAO_0000357,
3332,,,,,,8,F,H,Autocuration,809,10623,1,CHEMBL619032,,BAO_0000019,
3333,,10116.0,,,,9,B,D,Expert,14178,10623,1,CHEMBL619033,,BAO_0000357,
3334,,,,,,8,B,H,Autocuration,567,10623,1,CHEMBL619034,,BAO_0000357,
3335,,,,,,8,B,H,Autocuration,1946,10623,1,CHEMBL619035,,BAO_0000357,
3336,,,,,,8,B,H,Autocuration,1946,10623,1,CHEMBL619036,,BAO_0000357,
3337,,10116.0,,,,9,B,D,Expert,13961,10623,1,CHEMBL619037,,BAO_0000019,
3338,,,Striatum,,,8,B,H,Autocuration,6238,10623,1,CHEMBL619038,,BAO_0000249,2435.0
3339,,,,,,8,B,H,Autocuration,14290,10623,1,CHEMBL619039,,BAO_0000249,
3340,,,,,,8,B,H,Expert,14290,10623,1,CHEMBL619040,,BAO_0000249,
3341,,10116.0,Striatum,,,9,B,D,Expert,809,10623,1,CHEMBL619041,,BAO_0000019,2435.0
3342,,,Striatum,,,8,B,H,Autocuration,1578,10623,1,CHEMBL619042,,BAO_0000019,2435.0
3343,,,Striatum,,,8,B,H,Expert,16709,10623,1,CHEMBL619043,,BAO_0000249,2435.0
3344,,,Striatum,,,8,B,H,Expert,1946,10623,1,CHEMBL619044,,BAO_0000019,2435.0
3345,,,Striatum,,,8,B,H,Expert,15253,10623,1,CHEMBL619045,,BAO_0000249,2435.0
3346,,,Striatum,,,8,B,H,Expert,4535,10623,1,CHEMBL619046,,BAO_0000249,2435.0
3347,,,,,,8,B,H,Expert,13961,10623,1,CHEMBL619047,,BAO_0000249,
