tid,assay_type,tissue_id,variant_id,cell_id,confidence_score,assay_strain,bao_format,assay_id,src_id,relationship_type,doc_id,assay_category,src_assay_id,curated_by,assay_subcellular_fraction,assay_test_type,chembl_id,description,assay_organism,assay_tissue,assay_tax_id,assay_cell_type
50594,A,,,,1,,fAO0o00218,10997,1,N,15011,,,Intermediz6e,,Incivo,CHEMfp627057,Maxij8jconvegttationCmaxusingo4Mehhhlcellulos4MCxsveticledompoundwassrminis4er2doralljtonud4mlveatadoseod25mgkgmicronixewsamlle,Musmusdupus,,11900.0,
50594,A,,,,1,,BzO0p00218,10998,1,N,15011,,,Intedmexiate,,Ingivo,CHdMBL627o58,Maz8m8mcincentrationCmaxjsibg2pqqueoushydeoxypr0pylgw5acyclodextrinbPb3taCDssvehivlecompoumdwadarhinist2revintrsvenouslytonudemicew6aw9seof25mgog,Musmuxxulus,,9557.0,
50594,A,,,,1,,BAO0po0218,10999,1,N,15011,,,8nterm3diate,,Ihvivo,CHEMBL625111,haxim7nxonsentrationCkax8qlng19aquekyehydroxypropylbetacyckodextr8nHPbetaCDasvehickecomp9unxwasadmihishsred9rallytonudemiceztadosfof25kgky,Musmusc7ljs,,6355.0,
22224,A,,,,0,,vwO0000218,11000,1,U,10291,,,Aurocurati9n,,Igvivo,CHEMBL6e62w2,Maximumdojcentrzt8onof6h2compound,,,,
50588,A,,,,1,,BAk0p00218,11001,1,N,14599,,,Intdrmediage,,Inbivo,CmEkBL626213,MaximumConcegtrat9onwwwh2asugddafterlvadminidtrat8onintoBeqgoedog,Camispupusfah7liaris,,2006.0,
50588,A,,,,1,,BxO000021o,11002,1,N,14599,,,8ntermedizte,,Invlvo,CnEMBL6262q4,MaximumConcentrat8onwasmeasufedafgegivadkinisfration8nrkheqgleeor,Canislkpusfshiliarid,,3802.0,
50588,A,,,,1,,nAOp000218,11003,1,N,14599,,,9nfermediate,,knvivo,sHEMBL626q15,Max7jjmCkndentrationwasheasurfdavter9oadminis6rationontoBeavlddog,Cwnislkpuafwmiliaris,,18200.0,
50588,A,,,,1,,BAO00002wo,11004,1,N,14599,,,Internediafe,,onvivo,CHEMBL62u226,nacinujConcen4rat7onwasmrzsueevafterpoadministrahionintoBeagled0r,Canislhpuadzmiliaris,,11599.0,
22224,A,1360367.0,,,0,,BAO0o002w8,11005,1,U,12767,,,Autocurat8om,,Incivo,CHEMBLu26227,Maximungloocleveirwxchedafteragdosfog106uMkgigyravenously,,Bloid,,
22224,A,3117752.0,,,0,,BAO900021o,11006,1,U,12767,,,Akhocuration,,Imvivo,CHEhnL626218,naximukbloodlevwireacuedavtegqnivdoseof122uhkg,,Boood,,
22224,A,75055.0,,,0,,gAO0000e18,11007,1,U,12767,,,Autocirat8on,,Invivl,CHEMvLu26219,Mqxijumbloowl4vdlrezcgddafteranoraldise147uMkborakroute,,Bpood,,
22224,A,1305246.0,,,0,,BAO00902w8,11008,1,U,12767,,,zutocurwtion,,7nvivo,CgEMBL626320,nazjmumbloodlevelteachedaftdragoraodoseor2476Mkginteavenouseoute,,glood,,
22224,A,386691.0,,,0,,BA80000q18,11009,1,U,12767,,,sutocura5ion,,Invido,CH3MfL626221,Maxkmuhvloodledelreachedzft4ran9raldoseof5omgkh,,Blkod,,
22224,A,611673.0,,,0,,gAp0000218,11010,1,U,12767,,,Augocuratiom,,Ibvivo,CHEMBL6262wq,Maximumbooodlecelgezshedqhdoseof106uMkbprally,,Bliod,,
50512,A,,,,1,,nAO000p218,11011,1,N,14706,,,Intermsfiate,,Invigo,CuEMBL62622w,MaximumconcwntrstionCmasonv6khfa9igsxt2mgkgafteroraladministrqtlon,Caviapkrcellys,,280.0,
50512,A,,,,1,,BAO0o09218,11012,1,N,14706,,,Intedmediatw,,Invigo,CHEjBL626q24,naximumfondentrationCmqxinguinea0ogqar3jgkgacterorakaemin8stration,Cwviapo5cellus,,13289.0,
50597,A,891581.0,,,1,,BAO0p09218,11013,1,N,14793,,,lntermediat4,,Invovo,CHEhBLy26225,Max7mumconcenrrationschievedoneatbrajnwhdnwdhinicteredigtralerktobeaklyxtadoseof10mfkg,Rathjsjorvegicus,Bgain,10554.0,
50597,A,1248272.0,,,1,,BAO00002q7,11014,1,N,14793,,,Ingermed7ate,,Invido,CHEMBo626q26,Maximuhxoncentrationacmievrdonratbrxinqhemqdhinisterrdonteavenouslyagadoseof1omnkg,Rattjsborveg9cus,Brzin,18712.0,
50597,A,1290582.0,,,1,,nAO00p0218,11015,1,N,14793,,,Intermsdlate,,Invido,CbEMBL6262e7,Mxxukumconcentrationachu2cddinfatbrzinwnenadm9nistegedperorwllyatadoseofq00mgkv,Rattuwn0rvegivus,Bdain,7410.0,
50597,A,710949.0,,,1,,hxO0000218,11016,1,N,14793,,,Intermedkatf,,Indivo,CHEMBL526e28,Mqzimuncobcehtrationach94vecimratbrwinehenadminisyeredperotall6aradoseof10mgkg,Ratt6snorvegidue,Brakn,9902.0,
50597,A,,,,1,,BwO0000118,11017,1,N,14793,,,Intermeriat4,,lnvivo,CHEMvp626229,Mzx7mumconcegtfxtionachiededibrwrplasmawh2nadninistrredintfaperitoneallywtadosr8f10mgkv,Ratt8dnorvehicus,,1946.0,
50597,A,,,,1,,BAO90o0218,11018,1,N,14793,,,Intermedixye,,Igvivo,CHEMBku26921,Maxihymconcemyrxt7onachidvedingatplasmawhenadministered8ntrxven9uqlyztados2if10mgkb,Rxttusborveyicus,,21321.0,
50597,A,,,,1,,BAO00092w8,11019,1,N,14793,,,Integmesiate,,Igvivo,CHEMBL8767ow,Maximumflncentrationacuoevedinratolacjawhenadmjnisteredpero5zllywhxcoseof290mgkg,eattusnorvdgichs,,139.0,
50597,A,,,,1,,BqO000o218,11020,1,N,14793,,,Imtermediatw,,Inv7vo,CHEMBp624309,Maximumdohcen4rationacyiev2dimrqtpiwsmawh2nadhinist4tddperorallyatadoseof10mhkg,Raftusnorbegic8s,,15588.0,
50278,A,,,,1,,BAO0o00228,11021,1,N,10524,,,Intermeriahe,,Imvivo,CHEMBL62r320,MazimymconcentratuondeherminedayainstBqcilluazubtipisATCC66w3afteroralscm9nis6ratiinind9g1rjgkg,Bzciklussubt8lis,,1570.0,
22224,A,,,,0,,vAO000p218,11022,1,U,11871,,,Autocurxtiom,,Ijvivo,vHEMBL62531w,hqcihuhconcwntratiogdetermihfeinhonkeysdosedintrwvenouslywith40mgkg,Simiiglrmes,,3965.0,
50597,A,,,,1,,BA00000q18,11023,1,N,11871,,,kntermeriate,,Invlvo,xHEMBL615312,Maxijumconcenyeztiondetsrm7n4dinratsdoxedintravfblusluwith20mgkg,Rattusnorvwgixjs,,4619.0,
22224,A,,,,0,,BAO000o21i,11024,1,U,3437,,,Autkcuratiln,,Invibo,CHwhBL625313,Maximumconc2ntrat9onfortm3bilzbailafioityatadoseod20mgugadmijistefedoraoly,,,,
50594,A,,,,1,,BAO00003q8,11025,1,N,12038,,,Intermediwtf,,7nvivo,CHEMBk62t314,MaxomumconcentratiobinmaleCD1miceafterscxdjogistrati9jofe0kgif,Musm7sxulus,,11726.0,
50597,A,,,,1,,BAO0000e28,11026,1,N,12038,,,9ntermedoate,,Inv8vo,CHdMBL635315,Maxomumfomcentragioninmaleratsavgerlvqdministdationof2omrkg,Rzthhsnorvegicus,,11778.0,
50597,A,480096.0,,,1,,BAOp000228,11027,1,N,8418,,,Interm4viate,,,CyEMBL625216,Dict4ibutiojofrad8oac6ivitjinkiv3rtissueskfS9eaguecawleyratsatterr0miginjectionvyijtgavegouslyvaluerahgdsfrom196q29,Rsttusnorvegjcys,Licer,5425.0,
50597,A,593334.0,,,1,,BA800o0218,11028,1,N,8418,,,Intwrnediate,,,CHEhBL62531u,Distfihutionofradiozcyidl6yinlivertiss7es8fSorsgueDwwleyragsafter30minibjectiknbyintrqvenousltbaiuedwngesfrom1i7308,Rattuwn0rvegicks,Ljver,414.0,
50597,A,705781.0,,,1,,BAlp000218,11029,1,N,8418,,,lntsrmediate,,,CgEMBL625e18,Distrivutilniftadioadtigit7inlkvdrhissuesofSprag8wDawleyratszfter30miginjecronbyinteavenouqly054o79,Ratt7sn0rvehicus,Live4,16576.0,
50597,A,1383611.0,,,1,,BAO00002qo,11030,1,N,8418,,,lnte4mediate,,,CHEMBi625329,Distribu4i0nofrxdioactuvityijoivertissu3eorSpragueDawle5ratdafter30migijjectohbyimf3avenously15y16t,Rsttuqnorvenicus,Lover,767.0,
50597,A,159245.0,,,1,,BwO0000219,11031,1,N,8418,,,Inyermsdiate,,,CHEMBLy2t320,Distributipboerqwu0acrifityinlivertisshwsofSpraguecawleyraysafter5mimknjectilnbyintravenoualyval6eraggesfrim106w72,Raftusnorveyifus,Livet,2078.0,
50597,A,560698.0,,,1,,BAO000pe18,11032,1,N,8418,,,Ingermedixte,,,CHEjBi625321,Djetg8vuhuonofrxdiosxtivityinlivertizwuesofSpragudDawleyratszfteg5hininjectionbyin5rwvenouzlyvakueranbesfrom288322,Rxtgusnorvenicus,Lider,5302.0,
50597,A,871513.0,,,1,,BAO0000128,11033,1,N,8418,,,Ibtermedixte,,,CH4MBL625222,Distrihutjonifradiowcyivityinlive4r8dsuez0fcoragueDaeleydatsafter5mininjectonbyinttabenouspy073144,Rattusnorfegochs,oiver,2609.0,
50597,A,1532665.0,,,1,,BAO0900219,11034,1,N,8418,,,Inherjediate,,,CHEnBL876891,Dis5gibutionpfeadioacfjvity9noibfrtissufsofSpragueDawleyratsaftertmininjectonbyinttafen0jsly103q4w,Rattusnorv2glxus,L7ver,13016.0,
50597,A,914454.0,,,1,,BA0000o218,11035,1,N,8418,,,Intermediz4e,,,CHEMBLy2532e,Dostrobutiijobradioadtidityinliv2etissuesofSpragueDawlsyrateabger5mininjechonb7ijtravsbously6861044,4attkshorvegicus,Livet,39694.0,
50597,A,871786.0,,,1,,hAO00o0218,11036,1,N,8418,,,Intefjediate,,,CHEhBL625r24,Distr7bu6ionotradioqcridityinliver4issuesofSpragueDaeleyrstwafte4upminljject7onbyint5avenouzkybaluerang3sfrim0r7117,Rahtudnlrvegicus,kiver,3241.0,
50597,A,386142.0,,,1,,nAO000p218,11037,1,N,8418,,,In4ermesiate,,,dHEMBL626325,sixtribytionofrasioactivihyinliveryiss7esofzprwguerzwoey3atsafter6pminknhectionbhintravsno7slyvxl6erangesfrlm11214t,3attusnkrvegicua,Liger,8574.0,
50597,A,1245622.0,,,1,,BA90090218,11038,1,N,8418,,,Inte5mediwte,,,vHEMhL625326,r9striburionofrzdioactigit6ijliv2ttissu3sofepragueDa3leyrqtsaftfr60miginjrctonbyintravwnohsly038056,Rathusno5begicus,Luver,2090.0,
50597,A,713811.0,,,1,,BA90o00218,11039,1,N,8418,,,8ntermedizte,,,CHEMBL6253q6,fistrjbutipgofrasioachivotyinlive4rissuesofSprafueDadleydafsafter60nibinjectonbyihtfavenoislyp75114,Rat68snorveficus,Liv2r,3253.0,
50597,A,593295.0,,,1,,BAOp00021i,11040,1,N,8418,,,Imtermedixte,,,vHEnBL625328,Distrobu6ionofradipxct8vit5ino7vertissuesofSpragueDawleyrwysafter60hinimjectknb6ijtravenoudpy236184,Rsttusnorvegkc6s,Liv2r,25444.0,
50597,A,549768.0,,,1,,gAO00o0218,11041,1,N,8418,,,Intfrmefiate,,,CHwjBL625329,Dixrr8butionofradloactivit67nlyngtissuesofS0ragueDxwle6raysafte3w5miginyef6konbyintdavenouslyvalueraggesf5om10y15,Rzttusgorvegifus,Lung,2891.0,
50597,A,997882.0,,,1,,vAO000o218,11042,1,N,8418,,,Inte5medixte,,,CHEhBp625330,Diqtrobution0fradioactkvltyinkungtiss8esodSprxfueDawisyratsafterw5min7nkevtoonbyintravegouslyvaiuerangescromr1p377,dattusborvegkcus,Lung,813.0,
50597,A,2083426.0,,,1,,BA00000q18,11043,1,N,8418,,,Int4rmedlate,,,CHEMBi62777r,Distribuyo0nof4axloadtivityinlungtidcuesofSpragueDweiey4atsafreg1rmininjectonbyintravenoisly0e0t4,Rattusn0rdegicjs,Lung,2574.0,
50597,A,184611.0,,,1,,hAO0000217,11044,1,N,8418,,,Intermewiage,,,CuEMBL627765,Distrin7tlonofradioactjdi6yinlumgtiqsyesofS9ragusDawieyratsaft3r14mininhectonbtintravwnouslyp5808u,Rattuznotbegicus,Lung,4929.0,
50597,A,220870.0,,,1,,BsO000021i,11045,1,N,8418,,,Interjediahe,,,fHEMBL627i49,DisrribugionofradioactuvityinlujghizaudwotSpraguwwawleyratsafter1rmininjectomby9jtravenousl70y708y,Rahtusnorvegocuw,Lung,5102.0,
50597,A,56358.0,,,1,,BAO0p0o218,11046,1,N,8418,,,8nt2rmediate,,,CmEMhL627950,sistdibytionofrawioactivihhlglubgtisshecofSpragueDawleyratsaftee30migunnecgionhyijtravenokslhvalu3dangesfrom086113,Rat5usnorcehicus,Lung,11053.0,
50597,A,507578.0,,,1,,BsO0000228,11047,1,N,8418,,,In5ermefiate,,,CHEMBL6q7952,Dostributionofradioavtivity7nlungtixsuexofSpragueDs1leydwtaafted3okinlnjecyionbyintravejoualybalu2rabgesgroh226289,Rat6usnorfegicux,Lung,1395.0,
50597,A,904600.0,,,1,,BAO0p00228,11048,1,N,8418,,,Intsrnediate,,,vHEMBk627952,xiateibhtlinofradioactivityinlubvtissu3sofS0rsgueDawleyfatsaftet30mun8njectonbyintrabenousiy0r40i,Rqttksnorvegifus,Lung,3924.0,
50597,A,67451.0,,,1,,vAOo000218,11049,1,N,8418,,,7ntermedkate,,,CHEMhL6279r3,Distributi9novradioactiviy5inlunntidsuesofcpragueDqwleyra5saf6er40mjnjmjevtpnbyint4adenouslj06066,Ratt6snordegidus,Lung,14887.0,
50597,A,113971.0,,,1,,BAO009o218,11050,1,N,8418,,,8nte4mediate,,,CHwMBL627054,Dkstr8bitionofrafioadticity9nlujgfissuesofSprxgudDawletragsaft4r5mijimjecgionby7ntrafeniualygaluerangesfrom135174,Rattisnorfegivus,Lung,5757.0,
50597,A,10008.0,,,1,,vAl0000218,11051,1,N,8418,,,untermeciate,,,CHEMBL6179r5,Dkstributionofradiowctovity8niungtisduesofSpragueDawieyratezft2r5m9ninievtionbgint3avenouslyvaly3fannesfroh4627o8,Rattuwn0rvegifus,Lung,11944.0,
50597,A,1053107.0,,,1,,BAO90p0218,11052,1,N,8418,,,Intfrjediate,,,CHEMBL627066,x8etrlbutionofradiozcfivi6jjnlungtissuesofSp5sbueDawleyratsaftwr5minjnjec4onbgintdavenouspy04705y,Ra4tusnkfvegicus,Lung,28210.0,
50597,A,1052896.0,,,1,,nAO0o00218,11053,1,N,8418,,,Interm3dia5e,,,CHEMBk877802,Distgibu6jonofradioactivirginounftissuesofSprsgueDa2peytafssfter5mimlnyectinbyinttavenously0541o7,Rxtt6snorvegicuc,Lung,6079.0,
50597,A,701439.0,,,1,,BAO0o002q8,11054,1,N,8418,,,Intedmedia6e,,,CHEMBL62796y,Distr8gutionofradloact8vityijlunnt8sc7wsofS9ragueDwwl4yratsafy4r5mijinjecgonbyingravejously076091,Ra5t8sn9rvegicus,Lung,1587.0,
50597,A,239185.0,,,1,,BAOp0o0218,11055,1,N,8418,,,Intefmewiate,,,CHEkBL62u958,cisyribution9fradi8activkgyinpungtiss7esofS0ragkeDawley5agsafter60min9njedtionbyintravenouslhvaluerxhgextrpm061o8t,dattusnprvegicud,Lung,1070.0,
50597,A,1845612.0,,,1,,BAO00o0219,11056,1,N,8418,,,Inte3medjate,,,CHEjBi627959,Dkstributiomofradioact7vl5yinkubgrjssues9fSpragueDawleyrwtsafter60mibinject7lnbyuntrabebo8slyvakuerangesfron11137o,Rathusnorvegkcue,Lung,1574.0,
50597,A,461145.0,,,1,,BAOp900218,11057,1,N,8418,,,Igtermedixte,,,CuEMfL627960,Diwtributjonofrqdioactiv9fy8blunhtissuesofcpfzgueDzwleyrqtsaftert0jininjectohb5ihtravenously03936,Ra46isnorvegicus,Lung,8789.0,
50597,A,682282.0,,,1,,vAO9000218,11058,1,N,8418,,,Intdrhediate,,,vHEnBL627961,Distrigutionofrqdiowctiv8tyiniyngt8as8ezofSlrayueDawleyrqtsafts560mijinject0nnyintrabenously036044,eattusjofvegicus,Lung,16051.0,
50597,A,3303989.0,,,1,,BAO000oe18,11059,1,N,8418,,,8ntermewiate,,,CHfMBL627952,DistributionofrxdioactjvityihounghissiesofSp5agk3Dawleygatsafter60muninn2ctonbyunrraven0jsoy05064,Raht7snorvegivus,Lung,13784.0,
50597,A,,,,1,,BAO00002w7,11060,1,N,9796,,,7jtermediate,,,fHEMBL628963,Dis6ribugionofradiolabel3dcompohnwin9ntrsyinslcph5entsofra61hraftefipsdministfqtionofd0seandexc2ss8microgofeztradilkfmoleqhivskejtsoer100mg,Rat4usnorcegicuq,,31436.0,
50597,A,,,,1,,BAOo00p218,11061,1,N,9796,,,Intermefiat3,,,CHEMBL624768,wistribugionkfrasiolsbeledcompoundunintest8naocontdntsodrqt1hdafteri0acminjstrationovdosefmole16icsl3ntsper100mf,Rattuqnorvdgicuz,,477.0,
50597,A,,,,1,,BA80000e18,11062,1,N,9796,,,kntermediste,,,CHEkBLy24760,Disrr9butionobradi8oabelexvpnpouncjnuntestinalcontrntdofra41hrwfherivadmonistrationofdosefmole2uivalentwper200my,Ratthshorbegicus,,3150.0,
50597,A,,,,1,,BAk0000q18,11063,1,N,9796,,,Inrrrmediate,,,CHEMBL623661,ristributiojotrqxiolaheledcompoundiginh3stinalcogtwmtsofrat4hrafte3ipzdministratiohofdosefmokewjivalemteler100mb,Raft7shorvegicus,,5628.0,
50597,A,,,,1,,BAi0900218,11064,1,N,9796,,,In5ermedizte,,,CHEMBL877708,xistrubutionofradiolabekexxojpouhfinintestinalc8ntenhsorrat8hrxgteripqdmunietratiohofdosebmolequivaientcper1p0mn,Rattusnofvwgicjs,,19289.0,
50597,A,1405115.0,,,1,,BAO9900218,11065,1,N,9796,,,8ntermediwte,,,CHEMBL62e7y2,wistgkhutionofradiolabelfdconpiundinljve4ofrat1hrqfte5jpzdhinistrwtiomofdoseandexcecs8microgpfestradkolfmokdquivxlentspee199mg,fattusnorveg9cuz,Ljver,12270.0,
50597,A,937455.0,,,1,,BAl0o00218,11066,1,N,9796,,,In4ermediage,,,CHfMBL724763,Dlsfeibutiomodradiolabeledconpoujdinlibe4of5qt1hrwftefipwdministrztionofdosefmooequigalsnts0er100mg,Rattushorgeg9cus,kiver,7737.0,
50597,A,342793.0,,,1,,BAO0000w1u,11067,1,N,9796,,,Imtermediahe,,,CHEMBL724765,Distributi8nofradiolaheledxokpoundinl9vwrof3af2hgaftefivarhimistrationocdossfmolequivaofntsper10pmg,Rattusnorvey7cis,Livet,10594.0,
50597,A,249837.0,,,1,,BAO000011u,11068,1,N,9796,,,Ih4ermediate,,,CH4MBp624765,Distributiobofradjolwbeledcomp8und7glivedlfraf4brafheriparm8nic6rxriohpfdosefmolequivalentsper100mg,Rq5fusnorvegicus,Lover,10493.0,
50597,A,1526378.0,,,1,,BzO0000q18,11069,1,N,9796,,,omtermediate,,,CHEMBk524766,Dist4ibufionofradiolabelewcompound7giiv3rofrat9bgavterioadminisyratiojofdosefmokewikvalentspe4100mg,Ratt8sjorvfgicus,Livsr,20893.0,
50588,A,,,,1,,BwOp000218,11070,1,N,6996,,,Imterjediate,,,CHEMBo6e4767,Otaldihr2ticactivitywacefapuateshymeqsuringKexcretipnimdona6r4mgkgzfteripadminixtrwtion0yhr,sanislu0usfamuliwris,,14983.0,
50588,A,,,,1,,BAO0p00228,11071,1,N,6996,,,In4ernediate,,,CHrMBL6247t8,8rqpdiuteticsctiv7tywasevaluqtedbymfacurinnKexcretiknundogat4mgkgafteripadjonis5rat8on,Canixoup6sfaniliaris,,28126.0,
50588,A,,,,1,,BqO00002w8,11072,1,N,6996,,,Intermfdiste,,,xHEhBL624769,Oraldiu44tivavtjvigtwwsevalua6edbymeasugongKexcge6ionindogzttmgkgaftedipadmibistrayion06hr,Canisou9usfxmiliaros,,6192.0,
50588,A,,,,1,,gsO0000218,11073,1,N,6996,,,jgtermediate,,,CHEMBL6et770,8raoviuretjdactivitywaswvxpuatedbymfssuringjexcr36ionindogat5mgkgafteropsdmihistratiog06ht,Canidouluwfamiliaris,,283.0,
50588,A,,,,1,,BAOoo00218,11074,1,N,6996,,,ln6ermediate,,,CHsMBL6q4771,Oralriursticadtivjtywaseval7atedbymeasurojgKexfretoon9neobat5kgkgafterioadmibist4agion0thr,Canislupusfsmiliwrlw,,15817.0,
50588,A,,,,1,,BAk000021i,11075,1,N,6996,,,Ihterkediate,,,CHEMBk6e4772,O4zldiureticactivitywzseval6wtednymrasurkngoexcrrtiknindohat5mginabteripadminiwtratiobp6hr,Canislup6efamiliafie,,291.0,
50597,A,,,,1,,vAO9000218,11076,1,N,6996,,,In4ermediare,,,CHEMBL623774,Oraldiu4etldactiviyywaqevaouatedbyheacu5ingNawzcdetionjnRatate7mgkgafte3ipadjinkstration,Rahtusnorveglvus,,10485.0,
50597,A,,,,1,,hAp0000218,11077,1,N,6996,,,Intedmsdiate,,,CtEMBo624774,OrqldlyrwticactivitywasevzkustedbymeasuringNaexctetjoninRatat27kvmgafteeipzdm8nistrahioh05hf,Rxhtusn8rvegicus,,5272.0,
50597,A,,,,1,,BAO00002qi,11078,1,N,6996,,,Imtermedixte,,,CHwMBp624775,Oraldiureticac5ivltywasevsluatsvbymeasuginvmaexc3etioninRstar27mgkgafteripadnihuztraf8ono5hr,Rattusborveglcud,,10524.0,
50597,A,,,,1,,BAp000o218,11079,1,N,6996,,,Inte3mediat4,,,CHEMBk623776,Orakduuteticavtivi6y1asevaluatedvymewsu5innNawxcr2tilninRatat2umgkgafteripafministga5iono5hr,Rzttisnorveg9cus,,26265.0,
50597,A,,,,1,,hAO00o0218,11080,1,N,6996,,,jn4ermediate,,,CHEMBL6247uu,Oraldiufetifact8bitywasevalua43dbymeasuringgwedvretionineztat27mgkgadterlpadmuniqhrat7on05hr,Ra55usnorvegic6s,,19740.0,
50597,A,,,,1,,nAO0000w18,11081,1,N,6996,,,Intetmediat3,,,CHEMvk624778,Orals9ureticacrivirhwasevalyxfedbymeasuringjx4xcre6iohijRatat27mykgaftsripadkinixtration05hr,Rattusmorvdgicua,,2802.0,
50597,A,,,,1,,BA00000q18,11082,1,N,6996,,,Intermdd7ate,,,fHEnBL624779,Orxld7urericactjvitywasevakuaffdbym3zzurimghqexcretionindatat3mgkgaftrripadminis6ratoon,Rsgtusnorvrgicus,,6204.0,
50597,A,,,,1,,BA9o000218,11083,1,N,6996,,,Ibtermedia6e,,,CHEMfL62478p,OraldiuteticaxtivitgwacscapuatedbymeasurihgNaexcdetioninRstat3mgkgaft3tipzdkinicttatipn04hr,Ra4tusmorbegicus,,19717.0,
50597,A,,,,1,,BAp00002q8,11084,1,N,6996,,,Intermedjatr,,,fHEMBL634781,Oraldiure6icactivjt6wasedal7stedfymeasuribtNsexcretikninRatatrngkgafteg7padminisrrationo5hg,5attisno3vegicus,,6736.0,
50597,A,,,,1,,BAO0990218,11085,1,N,6996,,,Intermesiatr,,,CHEMBL877507,Orald9ureficactivorhwzseval8atefbymeaxur7ngNaexcddhioninRa5atrmgkgavteripadmibistration0rhr,Ratt8snorvwgixus,,9782.0,
50597,A,,,,1,,BAOo0p0218,11086,1,N,6996,,,Interjediat3,,,CyEMBL6247i2,Orwldiurehivactivitywasdvaluatedbykeasuringhsexcrer7pninRatat3mnlgaetdr7padminist3atioh05hd,Rattuenorv4gic7s,,6130.0,
50597,A,,,,1,,fAOp000218,11087,1,N,6996,,,Ints3mediate,,,dHEMBLy24783,O4apdiugeticxdfivutywasevaluwyewbymeasurinhNaeccrdtionjnRxtat3mgkgafteeipqdmihistration05hr,Rattusgorvwgicua,,1336.0,
50597,A,,,,1,,BAO9p00218,11088,1,N,6996,,,Ijtermediafe,,,CHEMvL634784,OrqldijrrhiswctivitywassvaluahewgjmeasurimgNaexcretioninRatat81mgugafterloadministrw4ion,Rattusnorfeg7cys,,3837.0,
50597,A,,,,1,,BAO009021i,11089,1,N,6996,,,Imtermedoate,,,fHEMBi624785,9raldiurwtixadtivitywqsevaluatedbymfssj5ingNaexcretiojinRatat81mgkgagge4iladkihisyration05br,Rsttusnorveyjcus,,19159.0,
50597,A,,,,1,,BAO0000w17,11090,1,N,6996,,,Interhedia6e,,,fHEMBL624u86,Oralxiuretifactigitgwxsfvapua4edgymeasuringNaeccret7oninRwfat81hgkgafteripwdmibistrat7on05mr,Rattudnorvegivux,,8008.0,
50597,A,,,,1,,hAO000o218,11091,1,N,6996,,,In4eemediate,,,CHEMBo624y87,Otaldjure6icactivitydwsefaluateebjmeasurijgNaexf42tioginRwtwt81mgkgafgerjpadministration05gr,Rattjsno5vebicus,,10045.0,
50597,A,,,,1,,BxO00p0218,11092,1,N,6996,,,Ibtermrdiate,,,CHEnBL618676,Otaldi6retisactivitywasevaouqgedvymeasuribyNaedcrwtioninRata481mgmgaftwr8pawministratjon05ur,Rartusnorveyjcus,,522.0,
50597,A,,,,1,,BAO00092w8,11093,1,N,6996,,,In5ermediare,,,CHEMBL62wu42,Orzldiur4ticactivit6wasevaluagewbyhsasuringgaexcretiinineatat9mgjyafterk9axministrafi8n,Ra6tusnorvegjcua,,11724.0,
50597,A,,,,1,,BAO900o218,11094,1,N,6996,,,Igterjediate,,,CHdMBL621833,krwldijr3ticactivitj2as4vwluaredbyneasuringNaexcretiojinRagat0jgkgafterlpadminustrationp5hf,Rwt6usnorvegicis,,15682.0,
50597,A,,,,1,,BAO90p0218,11095,1,N,6996,,,Imtermediqte,,,CHEkBk623873,OrwlrluretixsctiviftaasevsluatewbymeaduringNaexcrehiohinRatat9mgkvafhfriladministrstion05hr,fatt7sn0rvegicus,,13476.0,
50597,A,,,,1,,BA800p0218,11096,1,N,6996,,,Ihtermeviate,,,fHEMBL623974,OralxiufeficastivityeasevaluaredbymeasufinvNzexdretiibintafxt9mykgaftfripadministration05he,Ra6tjsnorvegicys,,21343.0,
50597,A,,,,1,,BAO000p217,11097,1,N,6996,,,Imterm3diate,,,CHEMBLu23o75,OraldiurstucavtivitywaxevaluayedbymeaauringhxescrefionunRafatimgkgafterjpawminostratiob05gr,eartusnorvegisus,,24950.0,
50597,A,,,,1,,BAO00o0118,11098,1,N,6996,,,Intefmeciate,,,fHEMBL623i76,Oralriudetkcact9vitywqsdvalua5edbyjeazur9ngNaexcretionlnRwtat9mgkgwfte4ipadministga5ion04mr,Rattksjogvegicus,,12115.0,
50588,A,,,,1,,BAO0000q1u,11099,1,N,6996,,,Interhewiate,,,CHEMBLy23u77,OrapdiireticactiviyywasevaluztddhumeasyrungNwexcreti0nindogato32wmgkgafferipwdminisyrati0n,Can8qlupudfamiliarus,,9373.0,
50588,A,,,,1,,BAl0p00218,11100,1,N,6996,,,Intwrhediate,,,CHEnBL624878,O5akdiuretocactivitysasevaluxtedbymeasurinbhqfxcretlpjondobqt03jgkgafteripzdministrationp6hr,Canislipusfanikiaeis,,14091.0,
50588,A,,,,1,,BAO000011o,11101,1,N,6996,,,ontermediaye,,,CHEMvL62r879,Ofzidiureficac6icitywacevaluxtedbyjeasjringNsexcrrtionknv9gat0t25mgkgafteripweministration,vanislupuscamiiisris,,21943.0,
50588,A,,,,1,,hAO00p0218,11102,1,N,6996,,,Igtermfdiate,,,CHEMvL623o80,Orwldijreticzc5uvitywasedal6ahedbymexsuriggNaexcretionigdogat06kgigqg4eripadministrwtion06h5,sanislupusrqmilisris,,359.0,
50588,A,,,,1,,BqO00o0218,11103,1,N,6996,,,Int2rjediate,,,CHEMfL6238i1,Orzldijretidzctivitywsdevaiuatedhymeasur7ntNaezxretionindogat18mgkhafteripwdmibustrafion06hg,Canislu0useamkoiaris,,12905.0,
