film_id,category_id,category_name,title,description,release_year,language,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating
291,15,Sports,EVOLUTION ALTER,A Fanciful Character Study of a Feminist And a Madman who must Find a Explorer in A Baloon Factory,2006,English,,5,0.99,174,10.99,PG-13
54,12,Music,BANGER PINOCCHIO,A Awe-Inspiring Drama of a Car And a Pastry Chef who must Chase a Crocodile in The First Manned Space Station,2006,English,,5,0.99,113,15.99,R
93,13,New,BRANNIGAN SUNRISE,A Amazing Epistle of a Moose And a Crocodile who must Outrace a Dog in Berlin,2006,English,,4,4.99,121,27.99,PG
367,14,Sci-Fi,GOLDMINE TYCOON,A Brilliant Epistle of a Composer And a Frisbee who must Conquer a Husband in The Outback,2006,English,,6,0.99,153,20.99,R
577,15,Sports,MILE MULAN,A Lacklusture Epistle of a Cat And a Husband who must Confront a Boy in A MySQL Convention,2006,English,,4,0.99,64,10.99,PG
277,11,Horror,ELEPHANT TROJAN,A Beautiful Panorama of a Lumberjack And a Forensic Psychologist who must Overcome a Frisbee in A Baloon,2006,English,,4,4.99,126,24.99,PG-13
731,4,Classics,RIGHT CRANES,A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat,2006,English,,7,4.99,153,29.99,PG-13
643,7,Drama,ORIENT CLOSER,A Astounding Epistle of a Technical Writer And a Teacher who must Fight a Squirrel in The Sahara Desert,2006,English,,3,2.99,118,22.99,R
637,14,Sci-Fi,OPEN AFRICAN,A Lacklusture Drama of a Secret Agent And a Explorer who must Discover a Car in A U-Boat,2006,English,,7,4.99,131,16.99,PG
735,3,Children,ROBBERS JOON,A Thoughtful Story of a Mad Scientist And a Waitress who must Confront a Forensic Psychologist in Soviet Georgia,2006,English,,7,2.99,102,26.99,PG-13
807,10,Games,SLEUTH ORIENT,A Fateful Character Study of a Husband And a Dog who must Find a Feminist in Ancient India,2006,English,,4,0.99,87,25.99,NC-17
517,15,Sports,LESSON CLEOPATRA,A Emotional Display of a Man And a Explorer who must Build a Boy in A Manhattan Penthouse,2006,English,,3,0.99,167,28.99,NC-17
4,11,Horror,AFFAIR PREJUDICE,A Fanciful Documentary of a Frisbee And a Lumberjack who must Chase a Monkey in A Shark Tank,2006,English,,5,2.99,117,26.99,G
792,9,Foreign,SHREK LICENSE,A Fateful Yarn of a Secret Agent And a Feminist who must Find a Feminist in A Jet Boat,2006,English,,7,2.99,154,15.99,PG-13
104,9,Foreign,BUGSY SONG,A Awe-Inspiring Character Study of a Secret Agent And a Boat who must Find a Squirrel in The First Manned Space Station,2006,English,,4,2.99,119,17.99,G
618,7,Drama,NECKLACE OUTBREAK,A Astounding Epistle of a Database Administrator And a Mad Scientist who must Pursue a Cat in California,2006,English,,3,0.99,132,21.99,PG
106,10,Games,BULWORTH COMMANDMENTS,A Amazing Display of a Mad Cow And a Pioneer who must Redeem a Sumo Wrestler in The Outback,2006,English,,4,2.99,61,14.99,G
953,2,Animation,WAIT CIDER,A Intrepid Epistle of a Woman And a Forensic Psychologist who must Succumb a Astronaut in A Manhattan Penthouse,2006,English,,3,0.99,112,9.99,PG-13
782,15,Sports,SHAKESPEARE SADDLE,A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention,2006,English,,6,2.99,60,26.99,PG-13
919,10,Games,TYCOON GATHERING,A Emotional Display of a Husband And a A Shark who must Succumb a Madman in A Manhattan Penthouse,2006,English,,3,4.99,82,17.99,G
486,9,Foreign,JET NEIGHBORS,A Amazing Display of a Lumberjack And a Teacher who must Outrace a Woman in A U-Boat,2006,English,,7,4.99,59,14.99,R
670,6,Documentary,PELICAN COMFORTS,A Epic Documentary of a Boy And a Monkey who must Pursue a Astronaut in Berlin,2006,English,,4,4.99,48,17.99,PG
595,9,Foreign,MOON BUNCH,A Beautiful Tale of a Astronaut And a Mad Cow who must Challenge a Cat in A Baloon Factory,2006,English,,7,0.99,83,20.99,PG
910,7,Drama,TREATMENT JEKYLL,A Boring Story of a Teacher And a Student who must Outgun a Cat in An Abandoned Mine Shaft,2006,English,,3,0.99,87,19.99,PG
52,9,Foreign,BALLROOM MOCKINGBIRD,A Thrilling Documentary of a Composer And a Monkey who must Find a Feminist in California,2006,English,,6,0.99,173,29.99,G
346,4,Classics,GALAXY SWEETHEARTS,A Emotional Reflection of a Womanizer And a Pioneer who must Face a Squirrel in Berlin,2006,English,,4,4.99,128,13.99,R
996,6,Documentary,YOUNG LANGUAGE,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,2006,English,,6,0.99,183,9.99,G
366,7,Drama,GOLDFINGER SENSIBILITY,A Insightful Drama of a Mad Scientist And a Hunter who must Defeat a Pastry Chef in New Orleans,2006,English,,3,0.99,93,29.99,G
555,5,Comedy,MALLRATS UNITED,A Thrilling Yarn of a Waitress And a Dentist who must Find a Hunter in A Monastery,2006,English,,4,0.99,133,25.99,PG
56,1,Action,BAREFOOT MANCHURIAN,A Intrepid Story of a Cat And a Student who must Vanquish a Girl in An Abandoned Amusement Park,2006,English,,6,2.99,129,15.99,G
828,4,Classics,SPIKING ELEMENT,A Lacklusture Epistle of a Dentist And a Technical Writer who must Find a Dog in A Monastery,2006,English,,7,2.99,79,12.99,G
351,11,Horror,GASLIGHT CRUSADE,A Amazing Epistle of a Boy And a Astronaut who must Redeem a Man in The Gulf of Mexico,2006,English,,4,2.99,106,10.99,PG
113,15,Sports,CALIFORNIA BIRDS,A Thrilling Yarn of a Database Administrator And a Robot who must Battle a Database Administrator in Ancient India,2006,English,,4,4.99,75,19.99,NC-17
334,11,Horror,FREDDY STORM,A Intrepid Saga of a Man And a Lumberjack who must Vanquish a Husband in The Outback,2006,English,,6,4.99,65,21.99,NC-17
793,1,Action,SHRUNK DIVINE,A Fateful Character Study of a Waitress And a Technical Writer who must Battle a Hunter in A Baloon,2006,English,,6,2.99,139,14.99,R
264,10,Games,DWARFS ALTER,A Emotional Yarn of a Girl And a Dog who must Challenge a Composer in Ancient Japan,2006,English,,6,2.99,101,13.99,G
372,15,Sports,GRACELAND DYNAMITE,A Taut Display of a Cat And a Girl who must Overcome a Database Administrator in New Orleans,2006,English,,5,4.99,140,26.99,R
19,1,Action,AMADEUS HOLY,A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon,2006,English,,6,0.99,113,20.99,PG
417,1,Action,HILLS NEIGHBORS,A Epic Display of a Hunter And a Feminist who must Sink a Car in A U-Boat,2006,English,,5,0.99,93,29.99,G
631,15,Sports,NOVOCAINE FLIGHT,A Fanciful Display of a Student And a Teacher who must Outgun a Crocodile in Nigeria,2006,English,,4,0.99,64,11.99,G
921,12,Music,UNCUT SUICIDES,A Intrepid Yarn of a Explorer And a Pastry Chef who must Pursue a Mad Cow in A U-Boat,2006,English,,7,2.99,172,29.99,PG-13
616,6,Documentary,NATIONAL STORY,A Taut Epistle of a Mad Scientist And a Girl who must Escape a Monkey in California,2006,English,,4,2.99,92,19.99,NC-17
466,6,Documentary,INTOLERABLE INTENTIONS,A Awe-Inspiring Story of a Monkey And a Pastry Chef who must Succumb a Womanizer in A MySQL Convention,2006,English,,6,4.99,63,20.99,PG-13
814,5,Comedy,SNATCH SLIPPER,A Insightful Panorama of a Woman And a Feminist who must Defeat a Forensic Psychologist in Berlin,2006,English,,6,4.99,110,15.99,PG
331,10,Games,FORWARD TEMPLE,A Astounding Display of a Forensic Psychologist And a Mad Scientist who must Challenge a Girl in New Orleans,2006,English,,6,2.99,90,25.99,NC-17
131,4,Classics,CENTER DINOSAUR,A Beautiful Character Study of a Sumo Wrestler And a Dentist who must Find a Dog in California,2006,English,,5,4.99,152,12.99,PG
608,3,Children,MURDER ANTITRUST,A Brilliant Yarn of a Car And a Database Administrator who must Escape a Boy in A MySQL Convention,2006,English,,6,2.99,166,11.99,PG
907,7,Drama,TRANSLATION SUMMER,A Touching Reflection of a Man And a Monkey who must Pursue a Womanizer in A MySQL Convention,2006,English,,4,0.99,168,10.99,PG-13
580,13,New,MINE TITANS,A Amazing Yarn of a Robot And a Womanizer who must Discover a Forensic Psychologist in Berlin,2006,English,,3,4.99,166,12.99,PG-13
436,13,New,HOURS RAGE,A Fateful Story of a Explorer And a Feminist who must Meet a Technical Writer in Soviet Georgia,2006,English,,4,0.99,122,14.99,NC-17
212,1,Action,DARN FORRESTER,A Fateful Story of a A Shark And a Explorer who must Succumb a Technical Writer in A Jet Boat,2006,English,,7,4.99,185,14.99,G
951,4,Classics,VOYAGE LEGALLY,A Epic Tale of a Squirrel And a Hunter who must Conquer a Boy in An Abandoned Mine Shaft,2006,English,,6,0.99,78,28.99,PG-13
640,9,Foreign,OPUS ICE,A Fast-Paced Drama of a Hunter And a Boy who must Discover a Feminist in The Sahara Desert,2006,English,,5,4.99,102,21.99,R
686,13,New,PLUTO OLEANDER,A Action-Packed Reflection of a Car And a Moose who must Outgun a Car in A Shark Tank,2006,English,,5,4.99,84,9.99,R
295,6,Documentary,EXPENDABLE STALLION,A Amazing Character Study of a Mad Cow And a Squirrel who must Discover a Hunter in A U-Boat,2006,English,,3,0.99,97,14.99,PG
294,16,Travel,EXPECATIONS NATURAL,A Amazing Drama of a Butler And a Husband who must Reach a A Shark in A U-Boat,2006,English,,5,4.99,138,26.99,PG-13
696,2,Animation,PRIDE ALAMO,A Thoughtful Drama of a A Shark And a Forensic Psychologist who must Vanquish a Student in Ancient India,2006,English,,6,0.99,114,20.99,NC-17
840,10,Games,STAMPEDE DISTURBING,A Unbelieveable Tale of a Woman And a Lumberjack who must Fight a Frisbee in A U-Boat,2006,English,,5,0.99,75,26.99,R
809,15,Sports,SLIPPER FIDELITY,A Taut Reflection of a Secret Agent And a Man who must Redeem a Explorer in A MySQL Convention,2006,English,,5,0.99,156,14.99,PG-13
561,13,New,MASK PEACH,A Boring Character Study of a Student And a Robot who must Meet a Woman in California,2006,English,,6,2.99,123,26.99,NC-17
510,2,Animation,LAWLESS VISION,A Insightful Yarn of a Boy And a Sumo Wrestler who must Outgun a Car in The Outback,2006,English,,6,4.99,181,29.99,G
790,7,Drama,SHOOTIST SUPERFLY,A Fast-Paced Story of a Crocodile And a A Shark who must Sink a Pioneer in Berlin,2006,English,,6,0.99,67,22.99,PG-13
680,5,Comedy,PINOCCHIO SIMON,A Action-Packed Reflection of a Mad Scientist And a A Shark who must Find a Feminist in California,2006,English,,4,4.99,103,21.99,PG
574,1,Action,MIDNIGHT WESTWARD,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery,2006,English,,3,0.99,86,19.99,G
168,3,Children,COMANCHEROS ENEMY,A Boring Saga of a Lumberjack And a Monkey who must Find a Monkey in The Gulf of Mexico,2006,English,,5,0.99,67,23.99,R
582,2,Animation,MIRACLE VIRTUAL,A Touching Epistle of a Butler And a Boy who must Find a Mad Scientist in The Sahara Desert,2006,English,,3,2.99,162,19.99,PG-13
224,16,Travel,DESPERATE TRAINSPOTTING,A Epic Yarn of a Forensic Psychologist And a Teacher who must Face a Lumberjack in California,2006,English,,7,4.99,81,29.99,G
935,13,New,VANISHED GARDEN,A Intrepid Character Study of a Squirrel And a A Shark who must Kill a Lumberjack in California,2006,English,,5,0.99,142,17.99,R
843,4,Classics,STEEL SANTA,A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria,2006,English,,4,4.99,143,15.99,NC-17
297,4,Classics,EXTRAORDINARY CONQUERER,A Stunning Story of a Dog And a Feminist who must Face a Forensic Psychologist in Berlin,2006,English,,6,2.99,122,29.99,G
374,14,Sci-Fi,GRAFFITI LOVE,A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Build a Composer in Berlin,2006,English,,3,0.99,117,29.99,PG
778,8,Family,SECRETS PARADISE,A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse,2006,English,,3,4.99,109,24.99,G
720,13,New,REDEMPTION COMFORTS,A Emotional Documentary of a Dentist And a Woman who must Battle a Mad Scientist in Ancient China,2006,English,,3,2.99,179,20.99,NC-17
630,7,Drama,NOTTING SPEAKEASY,A Thoughtful Display of a Butler And a Womanizer who must Find a Waitress in The Canadian Rockies,2006,English,,7,0.99,48,19.99,PG-13
381,10,Games,GRINCH MASSAGE,A Intrepid Display of a Madman And a Feminist who must Pursue a Pioneer in The First Manned Space Station,2006,English,,7,4.99,150,25.99,R
180,4,Classics,CONSPIRACY SPIRIT,A Awe-Inspiring Story of a Student And a Frisbee who must Conquer a Crocodile in An Abandoned Mine Shaft,2006,English,,4,2.99,184,27.99,PG-13
859,2,Animation,SUGAR WONKA,A Touching Story of a Dentist And a Database Administrator who must Conquer a Astronaut in An Abandoned Amusement Park,2006,English,,3,4.99,114,20.99,PG
100,9,Foreign,BROOKLYN DESERT,A Beautiful Drama of a Dentist And a Composer who must Battle a Sumo Wrestler in The First Manned Space Station,2006,English,,7,4.99,161,21.99,R
137,14,Sci-Fi,CHARADE DUFFEL,A Action-Packed Display of a Man And a Waitress who must Build a Dog in A MySQL Convention,2006,English,,3,2.99,66,21.99,PG
617,8,Family,NATURAL STOCK,A Fast-Paced Story of a Sumo Wrestler And a Girl who must Defeat a Car in A Baloon Factory,2006,English,,4,0.99,50,24.99,PG-13
882,7,Drama,TENENBAUMS COMMAND,A Taut Display of a Pioneer And a Man who must Reach a Girl in The Gulf of Mexico,2006,English,,4,0.99,99,24.99,PG-13
796,15,Sports,SIERRA DIVIDE,A Emotional Character Study of a Frisbee And a Mad Scientist who must Build a Madman in California,2006,English,,3,0.99,135,12.99,NC-17
535,11,Horror,LOVE SUICIDES,A Brilliant Panorama of a Hunter And a Explorer who must Pursue a Dentist in An Abandoned Fun House,2006,English,,6,0.99,181,21.99,R
931,16,Travel,VALENTINE VANISHING,A Thrilling Display of a Husband And a Butler who must Reach a Pastry Chef in California,2006,English,,7,0.99,48,9.99,PG-13
214,3,Children,DAUGHTER MADIGAN,A Beautiful Tale of a Hunter And a Mad Scientist who must Confront a Squirrel in The First Manned Space Station,2006,English,,3,4.99,59,13.99,PG-13
279,15,Sports,ELIZABETH SHANE,A Lacklusture Display of a Womanizer And a Dog who must Face a Sumo Wrestler in Ancient Japan,2006,English,,7,4.99,152,11.99,NC-17
908,9,Foreign,TRAP GUYS,A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert,2006,English,,3,4.99,110,11.99,G
481,13,New,JEKYLL FROGMEN,A Fanciful Epistle of a Student And a Astronaut who must Kill a Waitress in A Shark Tank,2006,English,,4,2.99,58,22.99,PG
691,15,Sports,POSEIDON FOREVER,A Thoughtful Epistle of a Womanizer And a Monkey who must Vanquish a Dentist in A Monastery,2006,English,,6,4.99,159,29.99,PG-13
826,16,Travel,SPEED SUIT,A Brilliant Display of a Frisbee And a Mad Scientist who must Succumb a Robot in Ancient China,2006,English,,7,4.99,124,19.99,PG-13
811,16,Travel,SMILE EARRING,A Intrepid Drama of a Teacher And a Butler who must Build a Pastry Chef in Berlin,2006,English,,4,2.99,60,29.99,G
869,1,Action,SUSPECTS QUILLS,A Emotional Epistle of a Pioneer And a Crocodile who must Battle a Man in A Manhattan Penthouse,2006,English,,4,2.99,47,22.99,PG
978,5,Comedy,WISDOM WORKER,A Unbelieveable Saga of a Forensic Psychologist And a Student who must Face a Squirrel in The First Manned Space Station,2006,English,,3,0.99,98,12.99,R
697,1,Action,PRIMARY GLASS,A Fateful Documentary of a Pastry Chef And a Butler who must Build a Dog in The Canadian Rockies,2006,English,,7,0.99,53,16.99,G
851,15,Sports,STRAIGHT HOURS,A Boring Panorama of a Secret Agent And a Girl who must Sink a Waitress in The Outback,2006,English,,3,0.99,151,19.99,R
554,4,Classics,MALKOVICH PET,A Intrepid Reflection of a Waitress And a A Shark who must Kill a Squirrel in The Outback,2006,English,,6,2.99,159,22.99,G
901,2,Animation,TRACY CIDER,A Touching Reflection of a Database Administrator And a Madman who must Build a Lumberjack in Nigeria,2006,English,,3,0.99,142,29.99,G
6,9,Foreign,AGENT TRUMAN,A Intrepid Panorama of a Robot And a Boy who must Escape a Sumo Wrestler in Ancient China,2006,English,,3,2.99,169,17.99,PG
222,11,Horror,DESERT POSEIDON,A Brilliant Documentary of a Butler And a Frisbee who must Build a Astronaut in New Orleans,2006,English,,4,4.99,64,27.99,R
930,14,Sci-Fi,VACATION BOONDOCK,A Fanciful Character Study of a Secret Agent And a Mad Scientist who must Reach a Teacher in Australia,2006,English,,4,2.99,145,23.99,R
102,15,Sports,BUBBLE GROSSE,A Awe-Inspiring Panorama of a Crocodile And a Moose who must Confront a Girl in A Baloon,2006,English,,4,4.99,60,20.99,R
754,5,Comedy,RUSHMORE MERMAID,A Boring Story of a Woman And a Moose who must Reach a Husband in A Shark Tank,2006,English,,6,2.99,150,17.99,PG-13
559,14,Sci-Fi,MARRIED GO,A Fanciful Story of a Womanizer And a Dog who must Face a Forensic Psychologist in The Sahara Desert,2006,English,,7,2.99,114,22.99,G
238,3,Children,DOCTOR GRAIL,A Insightful Drama of a Womanizer And a Waitress who must Reach a Forensic Psychologist in The Outback,2006,English,,4,2.99,57,29.99,G
743,2,Animation,ROOM ROMAN,A Awe-Inspiring Panorama of a Composer And a Secret Agent who must Sink a Composer in A Shark Tank,2006,English,,7,0.99,60,27.99,PG
703,2,Animation,PUNK DIVORCE,A Fast-Paced Tale of a Pastry Chef And a Boat who must Face a Frisbee in The Canadian Rockies,2006,English,,6,4.99,100,18.99,PG
265,5,Comedy,DYING MAKER,A Intrepid Tale of a Boat And a Monkey who must Kill a Cat in California,2006,English,,5,4.99,168,28.99,PG
518,16,Travel,LIAISONS SWEET,A Boring Drama of a A Shark And a Explorer who must Redeem a Waitress in The Canadian Rockies,2006,English,,5,4.99,140,15.99,PG
540,12,Music,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,English,,7,2.99,97,10.99,PG-13
877,12,Music,TAXI KICK,A Amazing Epistle of a Girl And a Woman who must Outrace a Waitress in Soviet Georgia,2006,English,,4,0.99,64,23.99,PG-13
63,8,Family,BEDAZZLED MARRIED,A Astounding Character Study of a Madman And a Robot who must Meet a Mad Scientist in An Abandoned Fun House,2006,English,,6,0.99,73,21.99,PG
943,6,Documentary,VILLAIN DESPERATE,A Boring Yarn of a Pioneer And a Feminist who must Redeem a Cat in An Abandoned Amusement Park,2006,English,,4,4.99,76,27.99,PG-13
29,1,Action,ANTITRUST TOMATOES,A Fateful Yarn of a Womanizer And a Feminist who must Succumb a Database Administrator in Ancient India,2006,English,,5,2.99,168,11.99,NC-17
586,1,Action,MOCKINGBIRD HOLLYWOOD,A Thoughtful Panorama of a Man And a Car who must Sink a Composer in Berlin,2006,English,,4,0.99,60,27.99,PG
987,12,Music,WORDS HUNTER,A Action-Packed Reflection of a Composer And a Mad Scientist who must Face a Pioneer in A MySQL Convention,2006,English,,3,2.99,116,13.99,PG
58,6,Documentary,BEACH HEARTBREAKERS,A Fateful Display of a Womanizer And a Mad Scientist who must Outgun a A Shark in Soviet Georgia,2006,English,,6,2.99,122,16.99,G
96,13,New,BREAKING HOME,A Beautiful Display of a Secret Agent And a Monkey who must Battle a Sumo Wrestler in An Abandoned Mine Shaft,2006,English,,4,2.99,169,21.99,PG-13
676,15,Sports,PHILADELPHIA WIFE,A Taut Yarn of a Hunter And a Astronaut who must Conquer a Database Administrator in The Sahara Desert,2006,English,,7,4.99,137,16.99,PG-13
2,11,Horror,ACE GOLDFINGER,A Astounding Epistle of a Database Administrator And a Explorer who must Find a Car in Ancient China,2006,English,,3,4.99,48,12.99,G
304,3,Children,FARGO GANDHI,A Thrilling Reflection of a Pastry Chef And a Crocodile who must Reach a Teacher in The Outback,2006,English,,3,2.99,130,28.99,G
210,1,Action,DARKO DORADO,A Stunning Reflection of a Frisbee And a Husband who must Redeem a Dog in New Orleans,2006,English,,3,4.99,130,13.99,NC-17
241,2,Animation,DONNIE ALLEY,A Awe-Inspiring Tale of a Butler And a Frisbee who must Vanquish a Teacher in Ancient Japan,2006,English,,4,0.99,125,20.99,NC-17
846,13,New,STING PERSONAL,A Fanciful Drama of a Frisbee And a Dog who must Fight a Madman in A Jet Boat,2006,English,,3,4.99,93,9.99,NC-17
360,1,Action,GLASS DYING,A Astounding Drama of a Frisbee And a Astronaut who must Fight a Dog in Ancient Japan,2006,English,,4,0.99,103,24.99,G
508,10,Games,LAMBS CINCINATTI,A Insightful Story of a Man And a Feminist who must Fight a Composer in Australia,2006,English,,6,4.99,144,18.99,PG-13
952,6,Documentary,WAGON JAWS,A Intrepid Drama of a Moose And a Boat who must Kill a Explorer in A Manhattan Penthouse,2006,English,,7,2.99,152,17.99,PG
700,8,Family,PRIX UNDEFEATED,A Stunning Saga of a Mad Scientist And a Boat who must Overcome a Dentist in Ancient China,2006,English,,4,2.99,115,13.99,R
818,7,Drama,SOMETHING DUCK,A Boring Character Study of a Car And a Husband who must Outgun a Frisbee in The First Manned Space Station,2006,English,,4,4.99,180,17.99,NC-17
188,5,Comedy,CRAZY HOME,A Fanciful Panorama of a Boy And a Woman who must Vanquish a Database Administrator in The Outback,2006,English,,7,2.99,136,24.99,PG
647,12,Music,OUTFIELD MASSACRE,A Thoughtful Drama of a Husband And a Secret Agent who must Pursue a Database Administrator in Ancient India,2006,English,,4,0.99,129,18.99,NC-17
584,9,Foreign,MIXED DOORS,A Taut Drama of a Womanizer And a Lumberjack who must Succumb a Pioneer in Ancient India,2006,English,,6,2.99,180,26.99,PG-13
912,14,Sci-Fi,TROJAN TOMORROW,A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India,2006,English,,3,2.99,52,9.99,PG
593,11,Horror,MONTEREY LABYRINTH,A Awe-Inspiring Drama of a Monkey And a Composer who must Escape a Feminist in A U-Boat,2006,English,,6,0.99,158,13.99,G
26,14,Sci-Fi,ANNIE IDENTITY,A Amazing Panorama of a Pastry Chef And a Boat who must Escape a Woman in An Abandoned Amusement Park,2006,English,,3,0.99,86,15.99,G
599,15,Sports,MOTHER OLEANDER,A Boring Tale of a Husband And a Boy who must Fight a Squirrel in Ancient China,2006,English,,3,0.99,103,20.99,R
566,9,Foreign,MAUDE MOD,A Beautiful Documentary of a Forensic Psychologist And a Cat who must Reach a Astronaut in Nigeria,2006,English,,6,0.99,72,20.99,R
878,16,Travel,TEEN APOLLO,A Awe-Inspiring Drama of a Dog And a Man who must Escape a Robot in A Shark Tank,2006,English,,3,4.99,74,25.99,G
