assay_id,assay_test_type,assay_organism,assay_category,assay_type,relationship_type,curated_by,assay_tissue,assay_tax_id,description,tid,variant_id,src_assay_id,src_id,doc_id,bao_format,confidence_score,chembl_id,cell_id,tissue_id
2273,,,,B,H,Autocuration,,,In vitro binding affinity against human 5-hydroxytryptamine 2A receptor at a concentration of 100 (nM),107,,,1,3805,BAO_0000357,8,CHEMBL617059,,
2274,,,,B,H,Autocuration,,,Ability to displace [3H]ketanserin from CHO cells expressing human 5-hydroxytryptamine 2A receptor was determined,107,,,1,4011,BAO_0000219,8,CHEMBL617060,449.0,
2275,,,,B,H,Expert,,,Displacement of [3H]ketanserin from CHO cells expressing human 5-hydroxytryptamine 2A receptor.,107,,,1,4012,BAO_0000219,8,CHEMBL617061,449.0,
2276,,,,B,H,Expert,,,Ability to displace [125I]R91150 from human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells,107,,,1,6366,BAO_0000219,8,CHEMBL617062,307.0,
2277,,,,B,H,Expert,,,Ability to displace [3H]ketanserin binding to human 5-hydroxytryptamine 2A receptor stably expressed in CHO cells,107,,,1,15949,BAO_0000219,8,CHEMBL617063,449.0,
2278,,,,F,H,Autocuration,,,Agonist activity at cloned human 5-hydroxytryptamine 2A receptor using [125I]DOI radioligand,107,,,1,14093,BAO_0000019,8,CHEMBL617064,,
2279,,,,F,H,Autocuration,,,Agonistic activity at cloned human 5-hydroxytryptamine 2A receptor using [125I]DOI as radioligand,107,,,1,13481,BAO_0000019,8,CHEMBL617065,,
2280,,,,B,H,Autocuration,,,Agonistic binding affinity against human 5-hydroxytryptamine 2A receptor in CHO cells using 8-OH-DPA radioligand,107,,,1,6347,BAO_0000219,8,CHEMBL617066,449.0,
2281,,,,B,H,Autocuration,,,Agonistic binding affinity against human 5-hydroxytryptamine 2A receptor in CHO cells using 8-OH-DPA radioligand; Nd means not done,107,,,1,6347,BAO_0000219,8,CHEMBL617067,449.0,
2282,,,,F,H,Autocuration,,,Antagonist activity at cloned human 5-hydroxytryptamine 2A receptor using [3H]-Ketanserin radioligand,107,,,1,14093,BAO_0000019,8,CHEMBL617068,,
2283,,,,F,H,Autocuration,,,Antagonist activity at cloned human 5-hydroxytryptamine 2A receptor using [3H]ketanserin radioligand; Not tested,107,,,1,14093,BAO_0000019,8,CHEMBL617069,,
2284,,,,F,H,Autocuration,,,Antagonistic activity at cloned human 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand,107,,,1,13481,BAO_0000019,8,CHEMBL617070,,
2285,,,,B,H,Autocuration,,,Binding ability of compound at cloned human 5-hydroxytryptamine 2A receptor using [125 I]DOI as radioligand,107,,,1,14442,BAO_0000357,8,CHEMBL617071,,
2286,,,,B,H,Autocuration,,,Binding ability of compound at cloned human 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand,107,,,1,14442,BAO_0000357,8,CHEMBL872915,,
2287,,,,B,H,Autocuration,,,Binding activity against cloned human 5-hydroxytryptamine 2A receptor using [125I]DOI as the radioligand.,107,,,1,14755,BAO_0000357,8,CHEMBL617072,,
2288,,,,B,H,Autocuration,,,Binding affinity against 5-hydroxytryptamine 2A receptor in humans,107,,,1,16441,BAO_0000357,8,CHEMBL617073,,
2289,,,,B,H,Autocuration,,,Binding affinity against the cloned human 5-hydroxytryptamine 2A receptor using [125I]DOI as the radioligand,107,,,1,14744,BAO_0000357,8,CHEMBL617074,,
2290,,,,B,H,Expert,,,Binding affinity for displacement of [3H]ketanserin to human 5-hydroxytryptamine 2A receptor stably expressed in CHO cells,107,,,1,16659,BAO_0000219,8,CHEMBL617075,449.0,
2291,,,,B,H,Autocuration,,,Binding affinity of compound to human 5-hydroxytryptamine 2A receptor,107,,,1,3307,BAO_0000357,8,CHEMBL617076,,
2292,,Homo sapiens,,B,D,Expert,,9606.0,Affinity for human 5-hydroxytryptamine 2A receptor expressed in mammalian cell line,107,,,1,6857,BAO_0000019,9,CHEMBL617077,,
2293,,,,B,H,Expert,,,Binding affinity against 5-hydroxytryptamine 2A receptor using [125I]DOI radioligand.,107,,,1,5635,BAO_0000357,8,CHEMBL617078,,
2294,,Homo sapiens,,B,D,Expert,,9606.0,Binding affinity to cloned human 5-hydroxytryptamine 2A receptor,107,,,1,4234,BAO_0000357,9,CHEMBL617079,,
2295,,,,B,H,Autocuration,,,Binding affinity towards 5-hydroxytryptamine 2A receptor using [3H]5-HT as radioligand.,107,,,1,15527,BAO_0000357,8,CHEMBL617080,,
2296,,,,B,H,Expert,,,Binding affinity towards human 5-hydroxytryptamine 2A receptor by the displacement of [3H]ketanserin radioligand from the cloned receptor expressed in CHO cells,107,,,1,6588,BAO_0000219,8,CHEMBL617081,449.0,
2297,,,,B,H,Expert,,,Binding affinity towards human 5-HT2A receptor in BEK cells,107,,,1,13631,BAO_0000219,8,CHEMBL617082,,
2298,,,,B,H,Autocuration,,,Binding affinity towards human serotonin 5-hydroxytryptamine 2A receptor,107,,,1,17723,BAO_0000357,8,CHEMBL617083,,
2299,,,,B,H,Autocuration,,,Binding affinity for recombinant human 5-hydroxytryptamine 2A receptor using [3H]5-HT as radioligand.,107,,,1,14770,BAO_0000357,8,CHEMBL617084,,
2300,,Homo sapiens,,B,D,Expert,,9606.0,Binding affinity for human 5-hydroxytryptamine 2A receptor,107,,,1,16293,BAO_0000357,9,CHEMBL617085,,
2301,,,,B,H,Autocuration,,,Binding affinity towards human 5-hydroxytryptamine 2A receptor using [125I]DOI as radioligand,107,,,1,16209,BAO_0000357,8,CHEMBL617086,,
2302,,,,B,H,Autocuration,,,Binding affinity was measured on 5-hydroxytryptamine 2A receptor in GF6 cells transfected with human 5-HT2A gene labeled with [3H]ketanserin,107,,,1,12469,BAO_0000219,8,CHEMBL617087,,
2303,,,,B,H,Autocuration,,,Compound was tested for the displacement of [125I]-DOI from clone human 5-hydroxytryptamine 2A receptor,107,,,1,15363,BAO_0000357,8,CHEMBL617088,,
2304,,,,B,H,Autocuration,,,Compound was tested for the displacement of [125I]DOI from cloned human 5-hydroxytryptamine 2A receptor,107,,,1,15363,BAO_0000357,8,CHEMBL617089,,
2305,,,,B,H,Expert,,,"Tested on genetically transfected COS7 cell membranes selectively expressing human 5-hydroxytryptamine 2A receptor, using [3H]ketanserin as radioligand",107,,,1,16441,BAO_0000019,8,CHEMBL617090,,
2306,,,,B,H,Autocuration,,,In vitro binding affinity towards 5-hydroxytryptamine 2A receptor in human using [3H]ketanserin as radioligand,107,,,1,8,BAO_0000357,8,CHEMBL617513,,
2307,,,,B,H,Autocuration,,,In vitro binding affinity towards human 5-hydroxytryptamine 2A receptor expressed in HEK293 cells was determined using [3H]ketanserin as radioligand,107,,,1,4176,BAO_0000219,8,CHEMBL617514,722.0,
2308,,,,B,H,Autocuration,,,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 2A receptor,107,,,1,17085,BAO_0000019,8,CHEMBL617515,,
2309,,,,B,H,Autocuration,,,Inhibitory constant against cloned human 5-hydroxytryptamine 2A receptor using with [125I]- DOI radioligand,107,,,1,17200,BAO_0000357,8,CHEMBL617516,,
2310,,Homo sapiens,,B,D,Expert,,9606.0,Inhibitory constant determined against cloned human 5-hydroxytryptamine 2A receptor using with [125I]- DOI radioligand,107,,,1,17200,BAO_0000357,9,CHEMBL617517,,
2311,,Homo sapiens,,B,D,Expert,,9606.0,Displacement of [3H]ketanserin from human 5-hydroxytryptamine 2A receptor expressed in CHO cells,107,,,1,4013,BAO_0000219,9,CHEMBL617518,449.0,
2312,,,,B,H,Autocuration,,,Tested for binding affinity towards 5-hydroxytryptamine 2A receptor,107,,,1,5088,BAO_0000357,8,CHEMBL617519,,
2313,,Homo sapiens,,B,D,Expert,,9606.0,Displacement of [3H]DOB from human 5-hydroxytryptamine 2A receptor,107,,,1,5088,BAO_0000357,9,CHEMBL617520,,
2314,,,,B,H,Autocuration,,,Tested for binding affinity towards 5-hydroxytryptamine 2A receptor using [3H]DOB as labeled ligand; binding data not obtained,107,,,1,5088,BAO_0000357,8,CHEMBL617521,,
2315,,Homo sapiens,,B,D,Expert,,9606.0,Displacement of [3H]ketanserin from human 5-hydroxytryptamine 2A receptor,107,,,1,5088,BAO_0000357,9,CHEMBL617522,,
2316,,,,B,H,Autocuration,,,Tested for binding affinity towards human 5-hydroxytryptamine 2A receptor using [3H]5-HT as radioligand,107,,,1,5088,BAO_0000357,8,CHEMBL617523,,
2317,,,,B,H,Autocuration,,,Tested for binding affinity towards human 5-hydroxytryptamine 2A receptor using [3H]DOB as radioligand,107,,,1,5088,BAO_0000357,8,CHEMBL617524,,
2318,,,,B,H,Autocuration,,,Ability to displace 0.75 nM [3H]ketanserin in 5-hydroxytryptamine 2 receptor from rat frontal cortex homogenate,104686,,,1,9786,BAO_0000019,4,CHEMBL617525,,
2319,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Ability to inhibit [3H]spiperone binding to 5-hydroxytryptamine 2 receptor determined in rat,104686,,,1,9205,BAO_0000019,5,CHEMBL617526,,
2320,,,,B,H,Autocuration,,,Affinity on 5-hydroxytryptamine 2 receptor labeled by [125I]DOI,104686,,,1,11257,BAO_0000224,4,CHEMBL617527,,
2321,,,,B,H,Autocuration,,,Affinity towards [3H]- DOB -labeled 5-hydroxytryptamine 2 receptor sites in rat cortical homogenates,104686,,,1,9362,BAO_0000019,4,CHEMBL617528,,
2322,,,,B,H,Autocuration,,,Affinity towards [3H]- ketanserin-labeled 5-hydroxytryptamine 2 receptor sites in rat cortical homogenates,104686,,,1,9362,BAO_0000019,4,CHEMBL617529,,
2323,,,,B,H,Autocuration,,,Inhibition of 5-hydroxytryptamine 2 induced vasoconstriction of rat caudal artery.,104686,,,1,10590,BAO_0000224,4,CHEMBL617530,,
2324,,,,B,H,Autocuration,,,Binding affinity against 5-hydroxytryptamine 2 receptor of rat frontal cortex using [3H]ketanserin radioligand,104686,,,1,10468,BAO_0000019,4,CHEMBL617531,,
2325,,,,B,H,Autocuration,,,Binding affinity against 5-hydroxytryptamine 2 receptor from rat frontal cortex using [125]-(R)-DOI as radioligand,104686,,,1,13050,BAO_0000019,4,CHEMBL617532,,
2326,,,,B,H,Autocuration,,,Binding affinity against 5-hydroxytryptamine 2 receptor in rat using [3H]ketanserin as radioligand,104686,,,1,11624,BAO_0000019,4,CHEMBL617533,,
2327,,,,B,H,Autocuration,,,Binding affinity against 5-hydroxytryptamine 2 receptor of rat frontal cortex using [3H]ketanserin radioligand,104686,,,1,10468,BAO_0000019,4,CHEMBL617534,,
2328,,,,B,H,Autocuration,,,Binding affinity against 5-hydroxytryptamine 2 receptor using [3H]ketanserin as radioligand,104686,,,1,10330,BAO_0000224,4,CHEMBL617535,,
2329,,,,B,H,Autocuration,,,Binding affinity at rat 5-hydroxytryptamine 2 receptor by [3H]ketanserin displacement.,104686,,,1,10062,BAO_0000224,4,CHEMBL617536,,
2330,,,,B,H,Autocuration,,,Binding affinity determined in radioreceptor binding assay by using [3H]ketanserin radioligand against 5-hydroxytryptamine 2 receptor,104686,,,1,11642,BAO_0000224,4,CHEMBL617537,,
2331,,,,B,H,Autocuration,,,Binding affinity determined in radioreceptor binding assay by using [3H]ketanserin radioligand against 5-hydroxytryptamine 2 receptor,104686,,,1,10062,BAO_0000224,4,CHEMBL617538,,
2332,In vitro,,,B,H,Autocuration,,,Binding affinity of [3H]ketanserin towards 5-hydroxytryptamine 2 receptor in cloned mammalian receptor expressed in cultured cells or from rat whole brain.,104686,,,1,13427,BAO_0000219,4,CHEMBL617539,,
2333,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Displacement of [3H]ketanserin from 5-hydroxytryptamine 2 receptor,104686,,,1,12280,BAO_0000224,5,CHEMBL617540,,
2334,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Binding affinity for 5-hydroxytryptamine 2 receptor from striata of male Wistar rats by displacement of [3H]ketanserin,104686,,,1,4101,BAO_0000224,5,CHEMBL617541,,
2335,,,,B,H,Autocuration,,,Binding affinity in radioreceptor binding assay by using [3H]5-HT radioligand against 5-hydroxytryptamine 2 receptor,104686,,,1,10062,BAO_0000224,4,CHEMBL617542,,
2336,,,,B,H,Autocuration,,,Binding affinity towards 5-hydroxytryptamine 2 receptor using [3H]DOB as,104686,,,1,11147,BAO_0000224,4,CHEMBL617543,,
2337,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Binding affinity against [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor expressed in CHO-K1 cells,104686,,,1,2395,BAO_0000219,5,CHEMBL617544,485.0,
2338,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Binding affinity against [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor expressed in CHO-K1 cells,104686,,,1,2395,BAO_0000219,5,CHEMBL617545,485.0,
2339,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Binding affinity to rat cortical membranes at 5-hydroxytryptamine 2 receptor binding site by using [3H]- DOB as a radioligand,104686,,,1,9098,BAO_0000019,5,CHEMBL617413,,
2340,,,,B,H,Autocuration,,,Binding affinity to rat cortical membranes at 5-hydroxytryptamine 2 receptor binding site by using [3H]- DOB as a radioligand.,104686,,,1,9098,BAO_0000019,4,CHEMBL617414,,
2341,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Binding affinity to 5-hydroxytryptamine 2 receptor of rat cortical membranes using [3H]- DOB; ND means no data.,104686,,,1,9098,BAO_0000019,5,CHEMBL617415,,
2342,,,,B,H,Autocuration,,,Binding affinity towards 5-hydroxytryptamine 2 receptor,104686,,,1,9443,BAO_0000224,4,CHEMBL617416,,
2343,,,,B,H,Autocuration,,,Binding affinity towards 5-hydroxytryptamine 2 receptor at 1.0 uM concentration,104686,,,1,9443,BAO_0000224,4,CHEMBL617417,,
2344,,,,B,H,Autocuration,,,"Binding affinity towards 5-hydroxytryptamine 2 receptor using [3H]- 1-(4-bromo-2,5-dimethoxy-phenyl)-2-aminopropane (D) as radioligand in rat frontal cortex",104686,,,1,9699,BAO_0000019,4,CHEMBL617418,,
2345,,,,B,H,Autocuration,,,Binding affinity towards 5-hydroxytryptamine 2 receptor using [3H]- ketanserin as radioligand in rat frontal cortex,104686,,,1,9699,BAO_0000019,4,CHEMBL617419,,
2346,,,,B,H,Autocuration,,,Binding affinity towards 5-hydroxytryptamine 2 receptor was determined,104686,,,1,9098,BAO_0000224,4,CHEMBL617420,,
2347,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Affinity for 5-hydroxytryptamine 2 receptor,104686,,,1,3070,BAO_0000224,5,CHEMBL617421,,
2348,,,,B,H,Autocuration,,,Binding affinity towards serotonin 5-hydroxytryptamine 2 receptor of rat determined using 0.5 nM of [3H]ketanserin in binding assay,104686,,,1,9547,BAO_0000224,4,CHEMBL617422,,
2349,,,,B,H,Autocuration,,,Binding affinity was determined against 5-hydroxytryptamine 2 receptor from male Sprague-Dawley rat brain.,104686,,,1,10444,BAO_0000019,4,CHEMBL617423,,
2350,,,,B,H,Autocuration,,,Binding affinity which represents concentration giving half-maximal inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor from rat tissue homogenate,104686,,,1,14617,BAO_0000019,4,CHEMBL617424,,
2351,,,,B,H,Autocuration,,,Binding affinity which represents concentration giving half-maximal inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor rat tissue homogenate,104686,,,1,14617,BAO_0000019,4,CHEMBL617425,,
2352,,,,B,H,Autocuration,,,Binding constant against 5-hydroxytryptamine 2 receptor (in vitro),104686,,,1,11130,BAO_0000224,4,CHEMBL617426,,
2353,In vivo,,,B,H,Autocuration,,,Binding constant against 5-hydroxytryptamine 2 receptor (in vivo),104686,,,1,11130,BAO_0000218,4,CHEMBL617427,,
2354,,,,B,H,Autocuration,Brain,,Compound is evaluated for binding affinity towards 5-hydroxytryptamine 2 receptor using [3H]ketanserin in rat brain,104686,,,1,14542,BAO_0000221,4,CHEMBL617428,,955.0
2355,,,,B,H,Autocuration,,,Compound was evaluated for binding affinity against 5-hydroxytryptamine 2 receptor from rat,104686,,,1,2797,BAO_0000224,4,CHEMBL617429,,
2356,,,,B,H,Autocuration,,,Compound was evaluated for in vitro binding affinity towards 5-hydroxytryptamine 2 receptor in rat cortex using [3H]- spiperone as radioligand,104686,,,1,11332,BAO_0000019,4,CHEMBL617430,,
2357,,,,B,H,Autocuration,,,Compound was evaluated for in vitro binding affinity towards serotonin 5-hydroxytryptamine 2 receptor in rat cortex using [3H]- spiperone as radioligand,104686,,,1,11332,BAO_0000019,4,CHEMBL617431,,
2358,,,,B,H,Autocuration,Frontal cortex,,Compound was evaluated for its ability to displace 0.25 nM [125I](R)-DOI from binding sites in rat frontal cortex.,104686,,,1,10752,BAO_0000019,4,CHEMBL617432,,1870.0
2359,,,,B,H,Autocuration,,,Ability to displace [3H]ketanserin from serotonergic 5-hydroxytryptamine 2 receptor,104686,,,1,1185,BAO_0000224,4,CHEMBL617433,,
2360,,,,B,H,Autocuration,,,Compound was evaluated for its ability to displace [3H]ketanserin from serotonergic 5-hydroxytryptamine 2 receptor,104686,,,1,1185,BAO_0000224,4,CHEMBL617434,,
2361,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Binding affinity against 5-Hydroxy tryptamine 2 (5-hydroxytryptamine 2)receptor,104686,,,1,11624,BAO_0000224,5,CHEMBL617435,,
2362,,,,B,H,Autocuration,,,Compound was evaluated for its binding affinity to 5-hydroxytryptamine 2 receptor in rat cortex using [3H]ketanserin radioligand assay,104686,,,1,1344,BAO_0000019,4,CHEMBL617436,,
2363,,Rattus norvegicus,,B,D,Autocuration,Striatum,10116.0,Binding affinity against 5-hydroxytryptamine 2 receptor in rat striatum using [3H]-RP62203,104686,,,1,15453,BAO_0000019,5,CHEMBL617437,,2435.0
2364,,,,B,H,Autocuration,,,"Binding affinity towards 5-hydroxytryptamine 2 receptor from frontal cortical regions of male Sprague-Dawley rat homogenates, using [3H]ketanserin as radioligand",104686,,,1,11662,BAO_0000019,4,CHEMBL617438,,
2365,,,,B,H,Autocuration,,,"Compound was tested for binding affinity towards 5-hydroxytryptamine 2 receptor from frontal cortical regions of male Sprague-Dawley rat homogenates, using [3H]ketanserin as radioligand; Not Determined",104686,,,1,11662,BAO_0000019,4,CHEMBL617439,,
2366,,,,B,H,Autocuration,,,Compound was tested in vitro for binding affinity for 5-hydroxytryptamine 2 receptor,104686,,,1,10796,BAO_0000224,4,CHEMBL617440,,
2367,,,,B,H,Autocuration,,,Evaluated for binding activity against [3H]ketanserin as radioligand for 5-hydroxytryptamine 2 receptor,104686,,,1,9069,BAO_0000224,4,CHEMBL617441,,
2368,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Displacement of [3H]ketanserin from 5-hydroxytryptamine 2 receptor of rat cortical membrane homogenates,104686,,,1,8814,BAO_0000019,5,CHEMBL872918,,
2369,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Displacement of [3H]ketanserin from 5-hydroxytryptamine 2 receptor of rat cortex,104686,,,1,8908,BAO_0000019,5,CHEMBL617442,,
2370,,,,B,H,Autocuration,,,Evaluated for the binding affinity to rat cortical membranes at 5-hydroxytryptamine 2 receptor binding site by using [3H]- KET as a radioligand; ND means no data.,104686,,,1,9098,BAO_0000019,4,CHEMBL617443,,
2371,,,,B,H,Autocuration,,,Binding affinity to rat cortical membranes at 5-hydroxytryptamine 2 (5-HT2) receptor using [3H]KET as a radioligand,104686,,,1,9098,BAO_0000019,4,CHEMBL617444,,
2372,,,,B,H,Autocuration,,,Evaluated for the binding affinity to rat cortical membranes at 5-hydroxytryptamine 2 receptor binding site by using [3H]- KET as a radioligand; ND means no data.,104686,,,1,9098,BAO_0000019,4,CHEMBL617445,,
2373,,,,B,H,Autocuration,,,Evaluated for the binding affinity to rat cortical membranes at 5-hydroxytryptamine 2 receptor binding site by using [3H]- KET as a radioligand.,104686,,,1,9098,BAO_0000019,4,CHEMBL617446,,
2374,,,,B,H,Autocuration,,,Binding affinity to 5-hydroxytryptamine 2 receptor in rat frontal cortical membranes by [3H]- KET displacement.,104686,,,1,9098,BAO_0000249,4,CHEMBL617447,,
2375,,,,B,H,Autocuration,,,Evaluated for the binding affinity to rat frontal cortical membranes at 5-hydroxytryptamine 2 receptor binding site by using [3H]- KET as a radioligand.;ND is not determined,104686,,,1,9098,BAO_0000019,4,CHEMBL617448,,
2376,,,,B,H,Autocuration,,,Evaluated for the binding affinity to rat frontal cortical membranes at 5-hydroxytryptamine 2 receptor binding site by using [3H]- KET as a radioligand;ND means no data,104686,,,1,9098,BAO_0000019,4,CHEMBL617449,,
2377,,,,B,H,Autocuration,,,In vitro binding affinity at 5-hydroxytryptamine 2 receptor in rat cortical tissue by [3H]spiperone displacement; No data.,104686,,,1,9161,BAO_0000019,4,CHEMBL617450,,
2378,,,,B,H,Autocuration,,,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]spiperone as the radioligand in rat cortical tissue; value may range from 165 to 263,104686,,,1,9161,BAO_0000019,4,CHEMBL617451,,
2379,,,,B,H,Autocuration,,,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]spiperone as the radioligand in rat cortical tissue; value may range from 2.4 to 5.3,104686,,,1,9161,BAO_0000019,4,CHEMBL617452,,
2380,,,,B,H,Autocuration,,,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]-Spiperone as the radioligand in rat cortical tissue.,104686,,,1,9161,BAO_0000019,4,CHEMBL617453,,
2381,,,,B,H,Autocuration,,,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]spiperone as the radioligand in rat cortical tissue.; value may range from 140 to 980,104686,,,1,9161,BAO_0000019,4,CHEMBL617660,,
2382,,,,B,H,Autocuration,,,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]spiperone as the radioligand in rat cortical tissue.; value may range from 76 to 299,104686,,,1,9161,BAO_0000019,4,CHEMBL617661,,
2383,,,,B,H,Autocuration,,,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]-Spiperone as the radioligand in rat cortical tissue; value may range from 12 to 66,104686,,,1,9161,BAO_0000019,4,CHEMBL617662,,
2384,,,,B,H,Autocuration,,,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]spiperone as the radioligand in rat cortical tissue; value may range from 136 to 220,104686,,,1,9161,BAO_0000019,4,CHEMBL872919,,
2385,,,,B,H,Autocuration,,,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]spiperone as the radioligand in rat cortical tissue; value may range from 197 to 341,104686,,,1,9161,BAO_0000019,4,CHEMBL617663,,
2386,,,,B,H,Autocuration,,,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]spiperone as the radioligand in rat cortical tissue; value may range from 23 to 187,104686,,,1,9161,BAO_0000019,4,CHEMBL617664,,
2387,,,,B,H,Autocuration,,,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]spiperone as the radioligand in rat cortical tissue; value may range from 29 to 132,104686,,,1,9161,BAO_0000019,4,CHEMBL617665,,
2388,,,,B,H,Autocuration,,,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]spiperone as the radioligand in rat cortical tissue; value may range from 6 to 75,104686,,,1,9161,BAO_0000019,4,CHEMBL617666,,
2389,,,,B,H,Autocuration,,,In vitro binding affinity on 5-hydroxytryptamine 2 receptor is inhibition of binding of [125I]- I-LSD to P11 cells,104686,,,1,12094,BAO_0000019,4,CHEMBL617667,,
2390,,,,B,H,Autocuration,,,In vitro binding affinity towards 5-hydroxytryptamine 2 receptor in rat striatal membranes by [3H]ketanserin displacement.,104686,,,1,12018,BAO_0000249,4,CHEMBL617668,,
2391,,,,B,H,Autocuration,,,Inhibitory activity against 5-hydroxytryptamine 2 receptor in rat cortical membranes using [3H]ketanserin as a radioligand,104686,,,1,10394,BAO_0000249,4,CHEMBL617669,,
2392,,,,B,H,Autocuration,,,Inhibitory activity against rat cortical 5-hydroxytryptamine 2 receptor,104686,,,1,15260,BAO_0000224,4,CHEMBL617670,,
2393,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Inhibitory constant against 5-hydroxytryptamine 2 receptor,104686,,,1,11624,BAO_0000224,5,CHEMBL617671,,
2394,,,,B,H,Autocuration,,,Percentage specific displacement of radioligand [3H]-ketanserin from 5-hydroxytryptamine 2 receptor,104686,,,1,13654,BAO_0000224,4,CHEMBL617672,,
2395,,,,B,H,Autocuration,,,Potency to displace [3H]- Spiperone from 5-hydroxytryptamine 2 receptor in rat striatum,104686,,,1,9541,BAO_0000019,4,CHEMBL617673,,
2396,,,,B,H,Autocuration,,,Tested for binding affinity against 5-hydroxytryptamine 2 receptor from rat frontal cortical regions using [3H]ketanserin as radioligand,104686,,,1,11933,BAO_0000224,4,CHEMBL617674,,
2397,,,,B,H,Autocuration,,,Tested for binding affinity by measuring displacement of [3H]ketanserin from rat serotonin 5-hydroxytryptamine 2 receptor in rat cortex,104686,,,1,15538,BAO_0000019,4,CHEMBL617675,,
2398,,,,B,H,Autocuration,,,Tested for binding affinity by measuring displacement of [3H]ketanserin from rat serotonin 5-hydroxytryptamine 2 receptor in rat cortex; NA means Not Active,104686,,,1,15538,BAO_0000019,4,CHEMBL617676,,
2399,,,,B,H,Autocuration,,,Tested for binding affinity by measuring displacement of [3H]ketanserin from rat serotonin 5-hydroxytryptamine 2 receptor in rat cortex; not determined,104686,,,1,15538,BAO_0000019,4,CHEMBL617677,,
2400,,,,B,D,Autocuration,,,Displacement of [3H]ketanserin from rat prefrontal cortex 5-hydroxytryptamine 2 receptor,104686,,,1,8841,BAO_0000019,5,CHEMBL617678,,
2401,,,,B,H,Autocuration,,,Binding affinity to 5-hydroxytryptamine 2 receptor using [3H]ketanserin radioligand assay.,104686,,,1,1455,BAO_0000224,4,CHEMBL617679,,
2402,,,,B,H,Autocuration,,,Tested for its binding affinity to Tested for its binding affinity to 5-hydroxytryptamine 2 receptor using [3H]-ketanserin radioligand assay using [3H]-ketanserin radioligand assay,104686,,,1,1455,BAO_0000224,4,CHEMBL617680,,
2403,,,,B,H,Autocuration,,,The ability to inhibit [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor in rat whole brain,104686,,,1,11752,BAO_0000019,4,CHEMBL617681,,
2404,,,,B,H,Autocuration,Brain,,The binding affinity was measured on 5-hydroxytryptamine 2 receptor in rat brain tissue,104686,,,1,11642,BAO_0000221,4,CHEMBL617682,,955.0
2405,,,,B,H,Autocuration,,,The binding affinity was measured on 5-hydroxytryptamine 2 receptor using [3H]- spiperone as radioligand.,104686,,,1,12092,BAO_0000224,4,CHEMBL617683,,
2406,,,,B,H,Autocuration,,,Binding affinity at 5-hydroxytryptamine 2 receptor from striata wistar rats by [3H]ketanserin displacement.,104686,,,1,3967,BAO_0000224,4,CHEMBL617684,,
2407,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Binding affinity towards 5-hydroxytryptamine 2 receptor,104686,,,1,12771,BAO_0000224,5,CHEMBL617685,,
2408,,,,B,H,Autocuration,,,The compound was tested for its binding affinity towards 5-hydroxytryptamine 2 receptor by displacing [3H]ketanserin radioligand in rat cerebral cortex,104686,,,1,11642,BAO_0000019,4,CHEMBL617686,,
2409,,,,B,H,Autocuration,,,The compound was tested in vitro for binding affinity towards 5-hydroxytryptamine 2 receptor by displacing [125]I-LSD radioligand,104686,,,1,11628,BAO_0000224,4,CHEMBL617687,,
2410,,,,B,H,Autocuration,,,Percentage specific displacement of radioligand [3H]ketanserin from 5-hydroxytryptamine 2 receptor,104686,,,1,13654,BAO_0000224,4,CHEMBL617688,,
2411,,,,F,H,Autocuration,,,In vitro antagonistic activity against the contraction induced by 5-HT through 5-hydroxytryptamine 2 receptor in rat thoracic aortic strips,104686,,,1,11200,BAO_0000019,4,CHEMBL617689,,
