curated_by,assay_category,src_id,assay_cell_type,assay_strain,description,assay_subcellular_fraction,chembl_id,relationship_type,confidence_score,src_assay_id,cell_id,assay_organism,assay_tax_id,bao_format,tid,variant_id,assay_id,assay_tissue,doc_id,assay_type,assay_test_type,tissue_id
Expert,,1,A-431,,In vitro antiproliferative effect against A431 human epidermoid carcinoma cells,,CHEMBL623736,N,1,,500.0,Homo sapiens,9606.0,BAO_0000219,80852,,5186,,1937,F,,
Intermediate,,1,A-431,,In vitro tumor cell growth inhibitory activity against Human leiomyosarcoma A431 cell lines,,CHEMBL623737,N,1,,500.0,Homo sapiens,9606.0,BAO_0000219,80852,,5187,,13739,F,,
Intermediate,,1,A-431,,Cytotoxicity against A437 cells is the dose giving 50% decrease in the formation of formazan dye,,CHEMBL623738,N,1,,500.0,Homo sapiens,9606.0,BAO_0000219,80852,,5188,,3558,F,,
Intermediate,,1,A-431,,Dose giving a 50% decrease in the living cell number (A437 cells),,CHEMBL875168,N,1,,500.0,Homo sapiens,9606.0,BAO_0000219,80852,,5189,,3558,F,,
Expert,,1,A549,,In vitro inhibitory concentration against proliferation of A459 cell line.,,CHEMBL623739,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5190,,17686,F,,
Intermediate,,1,A549,,Inhibitory concentration of compound for cytotoxicity against A459 human lung cells was determined,,CHEMBL623740,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5191,,5305,F,,
Intermediate,,1,A549,,Inhibition of growth of human NSCL non small cell lung carcinoma cell line (A459) after 72 hr of drug exposure,,CHEMBL624424,N,1,,646.0,Homo sapiens,9606.0,BAO_0000219,80682,,5192,,3614,F,,
Intermediate,,1,A498,,In vitro antitumor activity against renal A498 tumor cell lines,,CHEMBL624425,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5193,,17229,F,,
Intermediate,,1,A498,,"In vitro growth inhibition of human kidney carcinoma cell line, A498 with low levels of folate receptors",,CHEMBL624426,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5194,,15935,F,,
Intermediate,,1,A498,,"In vitro growth inhibition of human kidney carcinoma cell line, A498 with low levels of folate receptors in folate deficient medium",,CHEMBL624427,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5195,,15935,F,,
Intermediate,,1,A498,,Cytotoxicity against A498 Tumor cell line in SRB Cell viability test,,CHEMBL624428,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5196,,15560,F,,
Intermediate,,1,A498,,Cytotoxicity concentration against human kidney carcinoma A-498 cell line,,CHEMBL624429,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5197,,13891,F,,
Intermediate,,1,A498,,Cytotoxicity concentration against human kidney carcinoma A-498 cell line; NT =Not tested,,CHEMBL624620,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5198,,13891,F,,
Intermediate,,1,A498,,Cytotoxicity on kidney carcinoma (A-498) cell line,,CHEMBL624621,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5199,,13788,F,,
Intermediate,,1,A498,,Compound was evaluated against Human cell line renal A498,,CHEMBL624622,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5200,,15403,F,,
Intermediate,,1,A498,,Compound was tested for inhibition of A498 human renal cancer cell line,,CHEMBL624623,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5201,,1009,F,,
Intermediate,,1,A498,,Growth inhibitory activity against A498 human cancer cell line,,CHEMBL874365,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5202,,1043,F,,
Intermediate,,1,A498,,In vitro antitumor activity against human renal A498 cell line,,CHEMBL624624,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5203,,5858,F,,
Intermediate,,1,A498,,In vitro cytotoxic activity against renal (A498) cell line,,CHEMBL624625,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5204,,5958,F,,
Intermediate,,1,A498,,In vitro cytotoxic activity against human renal cancer (A498) cell line,,CHEMBL624626,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5205,,5506,F,,
Intermediate,,1,A498,,Tested for cytostatic activity against renal A498 cell line,,CHEMBL624627,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5206,,12781,F,,
Intermediate,,1,A498,,The compound was tested for the concentration to inhibit 50% of renal A498 cell lines.,,CHEMBL883157,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5207,,14399,F,,
Expert,,1,A498,,In vitro cytotoxic activity against renal (A498) cell line at a concentration of 10e-5 M,,CHEMBL624628,N,1,,624.0,Homo sapiens,9606.0,BAO_0000219,80021,,5208,,5958,F,,
Autocuration,,1,,,Cmax value after 2 mpk peroral administration to beagles,,CHEMBL624629,U,0,,,beagle,9615.0,BAO_0000218,22224,,5209,,3510,A,In vivo,
Autocuration,,1,,beagle,Bioavailability,,CHEMBL623551,U,0,,,Canis lupus familiaris,9615.0,BAO_0000218,22224,,5210,,3510,A,In vivo,
Autocuration,,1,,beagle,Bioavailability after 1 mpk peroral administration to beagles,,CHEMBL623552,U,0,,,Canis lupus familiaris,9615.0,BAO_0000218,22224,,5211,,3510,A,In vivo,
Autocuration,,1,,beagle,Bioavailability after 2 mpk peroral administration to beagles,,CHEMBL623553,U,0,,,Canis lupus familiaris,9615.0,BAO_0000218,22224,,5212,,3510,A,In vivo,
Autocuration,,1,,,Specificity constant of the BSA-catalyzed deprotonation of compound at pH 9,,CHEMBL623554,U,0,,,Bos taurus,9913.0,BAO_0000019,22224,,5213,,3085,A,,
Autocuration,,1,,,Specificity constant of the bovine serum albumin catalyzed reaction expressed as (kcat/KM)/kuncat,,CHEMBL623555,U,0,,,Bos taurus,9913.0,BAO_0000019,22224,,5214,,3085,A,,
Autocuration,,1,,,Michaelis-Menten kinetics of the bovine serum albumin catalyzed reaction of the compound,,CHEMBL623556,U,0,,,Bos taurus,9913.0,BAO_0000019,22224,,5215,,3085,A,,
Autocuration,,1,,,Solubility against bovine alpha-chymotrypsin,,CHEMBL623557,U,0,,,Bos taurus,9913.0,BAO_0000019,22224,,5216,,9372,A,,
Autocuration,,1,,,Rate constant of the bovine serum albumin catalyzed reaction of the compound,,CHEMBL623558,U,0,,,Bos taurus,9913.0,BAO_0000019,22224,,5217,,3085,A,,
Autocuration,,1,,,Rate constant of the bovine serum albumin catalyzed reaction of the compound,,CHEMBL623559,U,0,,,Bos taurus,9913.0,BAO_0000019,22224,,5218,,3085,A,,
Autocuration,,1,,,Half life (t) of enzymatic phosphodiester hydrolysis of compound towards calf spleen (CS-PDE) at a concentration of 20 microg,,CHEMBL623560,U,0,,,Bos taurus,9913.0,BAO_0000221,22224,,5219,Spleen,1469,A,,2106.0
Autocuration,,1,,,Half life in culture medium containing 10% of heat inactivated foetal calf serum,,CHEMBL623561,U,0,,,Bos taurus,9913.0,BAO_0000019,22224,,5220,,4297,A,,
Autocuration,,1,,,Half life in culture medium containing 10% of heat inactivated foetal calf serum; ND=not determined,,CHEMBL623562,U,0,,,Bos taurus,9913.0,BAO_0000019,22224,,5221,,4297,A,,
Autocuration,,1,,,Ability to get deaminated by adenosine deaminase (ADA); Expressed as t1/2,,CHEMBL623563,U,0,,,Bos taurus,9913.0,BAO_0000019,22224,,5222,,17585,A,,
Autocuration,,1,,,Enzymatic stability was assessed with bovine spleen phosphodiesterase (BS PDE) exonuclase,,CHEMBL623564,U,0,,,Bos taurus,9913.0,BAO_0000221,22224,,5223,Spleen,1336,A,,2106.0
Autocuration,,1,,,Half life in presence of 2 mg/mL BSA at pH 8.8,,CHEMBL873806,U,0,,,Bos taurus,9913.0,BAO_0000019,22224,,5224,,3085,A,,
Autocuration,,1,,,Half-life in RPMI 1640 containing 10% heat inactivated fetal calf serum culture medium at step 1,,CHEMBL623565,U,0,,,Bos taurus,9913.0,BAO_0000019,22224,,5225,,2857,A,,
Autocuration,,1,,,Half-life in RPMI 1640 containing 10% heat inactivated fetal calf serum culture medium at step 2,,CHEMBL623566,U,0,,,Bos taurus,9913.0,BAO_0000019,22224,,5226,,2857,A,,
Autocuration,,1,,,Half-life in RPMI 1640 containing 10% heat inactivated fetal calf serum culture medium at step 2; Not determined,,CHEMBL623567,U,0,,,Bos taurus,9913.0,BAO_0000019,22224,,5227,,2857,A,,
Autocuration,,1,,,Half-life in the culture medium (RPMI 1640+10% fetal calf serum FCS),,CHEMBL623568,U,0,,,Bos taurus,9913.0,BAO_0000019,22224,,5228,,1540,A,,
Intermediate,,1,,,AUC (Area Under Plasma concentration-time curve) was after oral administration at 5 mg/kg,,CHEMBL623569,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5229,Plasma,6316,A,,1969.0
Intermediate,,1,,,AUC after administration at 100 mg/kg/day in dogs,,CHEMBL623570,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5230,Plasma,17594,A,,1969.0
Intermediate,,1,,,AUC in dog at 0-24 hr by peroral administration at 3 mpk,,CHEMBL624254,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5231,Plasma,4953,A,,1969.0
Intermediate,,1,,,AUC value after 15 mg/kg iv dose in Dogs,,CHEMBL624255,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5232,Plasma,16907,A,,1969.0
Intermediate,,1,,,AUC value after 30 mg/kg po dose in Dogs,,CHEMBL624256,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5233,Plasma,16907,A,,1969.0
Intermediate,,1,,,AUC value after administration of 4 mg/Kg oral dose in dog,,CHEMBL624257,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5234,Plasma,2959,A,,1969.0
Intermediate,,1,,,AUC0-infinity after single intravenous bolus of 1 mg/kg in dogs,,CHEMBL624258,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5235,Plasma,17594,A,,1969.0
Intermediate,,1,,,Area Under Curve for the compound was determined in dogs at 1 mg/kg oral dosing; 25-50 ug min/mL,,CHEMBL875277,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5236,,5356,A,,
Intermediate,,1,,,Area under curve (AUC) value in dogs after an intravenous dose of 0.2 mg/Kg in 0.025 M aqueous methanesulfonic acid solution with 5% mannitol at a concentration of 0.2,,CHEMBL622667,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5237,,16807,A,,
Intermediate,,1,,,Area under curve by intravenous administration at a dose of 1 uM/kg in dog was determined,,CHEMBL622668,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5238,,4527,A,,
Intermediate,,1,,,Area under curve by oral administration at a dose of 10 uM/kg in dog was determined,,CHEMBL622669,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5239,,4527,A,,
Intermediate,,1,,,Area under curve determined in dogs after intravenous administration of 3 mg/kg,,CHEMBL622670,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5240,,15660,A,,
Intermediate,,1,,,Area under curve determined in dogs after oral administration of 10 mg/kg,,CHEMBL622671,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5241,,15660,A,,
Intermediate,,1,,,Area under curve of compound after both po and iv administration at a dose of 5 mg/kg and 2 mg/kg resp in dog,,CHEMBL622672,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5242,,5802,A,,
Expert,,1,,,Area under curve of compound determined in dog after iv administration at a dose of 10 mg/kg,,CHEMBL622673,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5243,,3598,A,,
Expert,,1,,,Area under curve of compound from zero time to infinity determined in dog after iv administration at a dose of 10 mg/kg,,CHEMBL622674,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5244,,3598,A,,
Intermediate,,1,,,Area under curve determined in dog at a dose of 0 mg/kg by oral administration along with indavir (10 mg/kg),,CHEMBL622675,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5245,,5944,A,,
Intermediate,,1,,,Area under curve determined in dog at a dose of 10 mg/kg by oral administration,,CHEMBL622676,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5246,,5944,A,,
Intermediate,,1,,,Area under curve determined in dog at a dose of 10 mg/kg by oral administration along with indavir (10 mg/kg),,CHEMBL622677,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5247,,5944,A,,
Intermediate,,1,,,Area under curve determined in dog at a dose of 5 mg/kg by oral administration,,CHEMBL622678,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5248,,5944,A,,
Intermediate,,1,,,Area under curve in dog after administration of 20 mg/kg dose through peroral route,,CHEMBL622679,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5249,,4186,A,,
Intermediate,,1,,,Area under curve in dogs administered perorally (5 mg/kg) and intravenously (2 mg/kg),,CHEMBL622680,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5250,,5007,A,,
Intermediate,,1,,,Area under curve was determine after peroral administration at 10 mpk in dog,,CHEMBL622681,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5251,,5668,A,,
Intermediate,,1,,,Area under curve was determine after peroral administration at 5 mpk in dog,,CHEMBL875278,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5252,,5668,A,,
Intermediate,,1,,,Area under curve was determined,,CHEMBL622682,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5253,,5006,A,,
Intermediate,,1,,,Area under curve in dogs,,CHEMBL622683,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5254,,5006,A,,
Intermediate,,1,,,Area under curve in dogs at 10 mg/kg dose fo oral administration,,CHEMBL622684,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5255,,3771,A,,
Intermediate,,1,,,Area under curve in dogs at 10 mg/kg dose fo oral administration (Evokes hyperglycerolemia),,CHEMBL622685,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5256,,3771,A,,
Intermediate,,1,,,Area under curve in dogs at 3 mg/kg dose fo intravenous administration,,CHEMBL622686,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5257,,3771,A,,
Intermediate,,1,,,Area under curve was evaluated against Beagle dog at a dose of 15 mg/kg after po administration,,CHEMBL618344,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5258,,1916,A,,
Intermediate,,1,,,Area under curve value in dog at a dose of 5 mg/kg,,CHEMBL875582,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5259,,5302,A,,
Intermediate,,1,,,Area under curve was determined after 0.1 mg/kg iv administration in dog,,CHEMBL618345,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5260,,5600,A,,
Intermediate,,1,,,Area under curve was determined after 0.3 mg/kg po administration in dog,,CHEMBL618346,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5261,,5600,A,,
Intermediate,,1,,,Area under curve was determined for compound after intravenous administration in dogs at 1.2 uM/kg,,CHEMBL618347,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5262,,17764,A,,
Intermediate,,1,,,Area under curve was determined for the compound by intravenous administration of 1.2 mg/kg in dog,,CHEMBL618348,N,1,,,Canis lupus familiaris,9615.0,BAO_0000218,50588,,5263,,4368,A,,
Autocuration,,1,,,Tested for half life period at 37 degree Celsius in PBS buffer at 10.5 pH containing human serum esterase,,CHEMBL618349,U,0,,,Homo sapiens,9606.0,BAO_0000019,22224,,5264,,5318,A,,
Autocuration,,1,,,Tested for half life period at 37 degree Centigrade in PBS buffer at 7.3 pH containing human serum esterase,,CHEMBL618350,U,0,,,Homo sapiens,9606.0,BAO_0000019,22224,,5265,,5318,A,,
Autocuration,,1,,,Tested for half life period at 37 degree Celsius in PBS buffer at 8.0 pH containing human serum esterase,,CHEMBL618351,U,0,,,Homo sapiens,9606.0,BAO_0000019,22224,,5266,,5318,A,,
Autocuration,,1,,,Tested for half life period at 37 degree Celsius in PBS buffer at 8.8 pH containing human serum esterase,,CHEMBL618352,U,0,,,Homo sapiens,9606.0,BAO_0000019,22224,,5267,,5318,A,,
Autocuration,,1,,,Time taken to reduce 50% of the concentration of compound in blood plasma,,CHEMBL873494,U,0,,,Homo sapiens,9606.0,BAO_0000221,22224,,5268,Blood,14518,A,,178.0
Autocuration,,1,,,"Biological half life in human plasma (stability to human renal dehydropeptidase I,DHP-I).",,CHEMBL618353,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5269,Plasma,2209,A,,1969.0
Autocuration,,1,,,Half life in human plasma,,CHEMBL618354,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5270,Plasma,6787,A,,1969.0
Autocuration,,1,,,Half life in human plasma was reported,,CHEMBL875583,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5271,Plasma,4898,A,,1969.0
Autocuration,,1,,,Half life in human serum,,CHEMBL618355,U,0,,,Homo sapiens,9606.0,BAO_0000019,22224,,5272,Serum,6072,A,,1977.0
Autocuration,,1,,,Half life upon exposure to human plasma,,CHEMBL618356,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5273,Plasma,16907,A,,1969.0
Autocuration,,1,,,t1/2 in human microsomes,Microsomes,CHEMBL618357,U,0,,,Homo sapiens,9606.0,BAO_0000251,22224,,5274,,5656,A,In vitro,
Autocuration,,1,,,Half life period in 80% human plasma at 37 degree Centigrade,,CHEMBL618358,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5275,Plasma,4755,A,,1969.0
Autocuration,,1,,,Half-life for rate of hydrolysis was determined in in human skin homogenate (pH 7.4),,CHEMBL618359,U,0,,,Homo sapiens,9606.0,BAO_0000221,22224,,5276,Zone of skin,17503,A,,14.0
Autocuration,,1,,,Half-life measured in in vitro Cathepsin B assay in human plasma,,CHEMBL618360,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5277,Plasma,12357,A,In vitro,1969.0
Autocuration,,1,,,Half-life at initial concentration of 5*10e-5 M in CEM cell extract,,CHEMBL618361,U,0,,,Homo sapiens,9606.0,BAO_0000019,22224,,5278,,3076,A,,
Autocuration,,1,,,Half-life determined by human liver microsome stability assay at a concentration of 5 uM,Microsomes,CHEMBL618362,U,0,,,Homo sapiens,9606.0,BAO_0000251,22224,,5279,Liver,6410,A,In vitro,2107.0
Autocuration,,1,,,"Half-life in chemical and enzymatic hydrolysis to form L-DOPA, in 80% human plasma",,CHEMBL618363,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5280,Plasma,3741,A,,1969.0
Autocuration,,1,,,"Half-life in chemical and enzymatic hydrolysis to form another compound (8)*, in 80% human plasma (experiment 1)",,CHEMBL618364,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5281,Plasma,3741,A,,1969.0
Autocuration,,1,,,"Half-life in chemical and enzymatic hydrolysis to form another compound (8)*, in 80% human plasma (experiment 2)",,CHEMBL875584,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5282,Plasma,3741,A,,1969.0
Autocuration,,1,,,Half-life in the CEM cell extracts,,CHEMBL618365,U,0,,,Homo sapiens,9606.0,BAO_0000019,22224,,5283,,1540,A,,
Autocuration,,1,,,Half-life was calculated by Human plasma stability assay at 37 degree Centigrade,,CHEMBL873495,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5284,Plasma,2905,A,,1969.0
Autocuration,,1,,,Half-life was calculated by Human plasma stability assay at 37 degree centigrade; Not hydrolyzed,,CHEMBL618366,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5285,Plasma,2905,A,,1969.0
Autocuration,,1,,,Half-life was determined,,CHEMBL618367,U,0,,,Homo sapiens,9606.0,BAO_0000019,22224,,5286,,5523,A,,
Autocuration,,1,,,Half-life (human blood stability),,CHEMBL618368,U,0,,,Homo sapiens,9606.0,BAO_0000221,22224,,5287,Blood,1499,A,,178.0
Autocuration,,1,,,Half-life (human blood stability); no data,,CHEMBL618369,U,0,,,Homo sapiens,9606.0,BAO_0000221,22224,,5288,Blood,1499,A,,178.0
Autocuration,,1,,,Half-life in human plasma,,CHEMBL618370,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5289,Plasma,17065,A,,1969.0
Autocuration,,1,,,CYP3A4 metabolism half-life (t1/2),,CHEMBL618371,U,0,,,Homo sapiens,9606.0,BAO_0000019,22224,,5290,,6861,A,,
Autocuration,,1,,,Half-life was determined; 88% of parent remained after incubation for 120 min (human blood stability),,CHEMBL618372,U,0,,,Homo sapiens,9606.0,BAO_0000221,22224,,5291,Blood,1499,A,,178.0
Autocuration,,1,,,In vitro half life in human plasma,,CHEMBL618373,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5292,Plasma,530,A,In vitro,1969.0
Autocuration,,1,,,"In vitro half life at 1.5 -5.6ug/mL, 37 degree C in human plasma",,CHEMBL618374,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5293,Plasma,1116,A,In vitro,1969.0
Autocuration,,1,,,In vitro hydrolysis in human plasma,,CHEMBL618375,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5294,Plasma,6695,A,In vitro,1969.0
Autocuration,,1,,,In vitro hydrolysis in human plasma; no data,,CHEMBL618376,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5295,Plasma,6695,A,In vitro,1969.0
Autocuration,,1,,,In vitro metabolic stability at 5 uM was determined by incubating with human liver microsomes at 37 degree C,Microsomes,CHEMBL618377,U,0,,,Homo sapiens,9606.0,BAO_0000251,22224,,5296,Liver,10,A,In vitro,2107.0
Autocuration,,1,,,Plasma half life in human,,CHEMBL618378,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5297,Plasma,993,A,,1969.0
Autocuration,,1,,,Stability after incubation with human plasma (at 37 degree C),,CHEMBL618379,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5298,Plasma,15429,A,,1969.0
Autocuration,,1,,,T1/2 was evaluated in human plasma,,CHEMBL618380,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5299,Plasma,1675,A,,1969.0
Autocuration,,1,,,"Tested for Biological half life in human plasma (stability to human renal dehydropeptidase I,DHP-I).",,CHEMBL618381,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5300,Plasma,2209,A,,1969.0
Autocuration,,1,,,"Tested for Biological half life in human plasma (stability to human renal dehydropeptidase I,DHP-I); Not determined",,CHEMBL618382,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5301,Plasma,2209,A,,1969.0
Autocuration,,1,,,Tested for half life period at 37 degree Centigrade in PBS buffer at 7.3 pH containing human serum esterase,,CHEMBL618383,U,0,,,Homo sapiens,9606.0,BAO_0000019,22224,,5302,,5318,A,,
Autocuration,,1,,,Tested in vitro for the time for half reactivation against human lysosomal alpha-glucosidase,,CHEMBL618384,U,0,,,Homo sapiens,9606.0,BAO_0000019,22224,,5303,,2412,A,In vitro,
Autocuration,,1,,,Tested in vitro for the time for half reactivation against human lysosomal alpha-glucosidase; ND=Not determined,,CHEMBL618385,U,0,,,Homo sapiens,9606.0,BAO_0000019,22224,,5304,,2412,A,In vitro,
Autocuration,,1,,,The release rate of the free drug from the substrate in human plasma by human plasma stability assay,,CHEMBL619099,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5305,Plasma,2906,A,,1969.0
Autocuration,,1,,,The release rate of the free drug from the substrate in human plasma by human plasma stability assay; Not hydrolyzed,,CHEMBL619100,U,0,,,Homo sapiens,9606.0,BAO_0000366,22224,,5306,Plasma,2906,A,,1969.0
Autocuration,,1,,,Time taken for 50% to be consumed by serum PON1 was determined,,CHEMBL619101,U,0,,,Homo sapiens,9606.0,BAO_0000019,22224,,5307,,5495,A,,
Autocuration,,1,,,Time taken for 50% to be consumed by serum PON1; NH is Not hydrolysed,,CHEMBL619102,U,0,,,Homo sapiens,9606.0,BAO_0000019,22224,,5308,,5495,A,,
Autocuration,,1,,,Percent of the parent compound remaining after 20 mins incubation with human liver microsomes,Microsomes,CHEMBL619103,U,0,,,Homo sapiens,9606.0,BAO_0000251,22224,,5309,Liver,4397,A,,2107.0
Autocuration,,1,,,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice blood upon intraveneous administration at 2.6 gmol/mice after 1 hour,,CHEMBL619268,U,0,,,Mus sp.,10095.0,BAO_0000218,22224,,5310,,2413,A,,
Autocuration,,1,,,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice blood upon intraveneous administration at 2.6 gmol/mice after 3 hour,,CHEMBL619269,U,0,,,Mus sp.,10095.0,BAO_0000218,22224,,5311,,2413,A,,
Autocuration,,1,,,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice brain upon intraveneous administration at 2.6 gmol/mice after 1 hour,,CHEMBL619270,U,0,,,Mus sp.,10095.0,BAO_0000218,22224,,5312,,2413,A,,
Autocuration,,1,,,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice brain upon intraveneous administration at 2.6 gmol/mice after 3 hour,,CHEMBL619271,U,0,,,Mus sp.,10095.0,BAO_0000218,22224,,5313,,2413,A,,
Autocuration,,1,,,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice kidney upon intraveneous administration at 2.6 gmol/mice after 1 hour,,CHEMBL875585,U,0,,,Mus sp.,10095.0,BAO_0000218,22224,,5314,,2413,A,,
Autocuration,,1,,,Compound was evaluated for the biodistribution of tumor-imaging agent in B16 melanoma bearing mice kidney upon intraveneous administration at 2.6 gmol/mice after 24 hour,,CHEMBL619272,U,0,,,Mus sp.,10095.0,BAO_0000218,22224,,5315,,2413,A,,
Intermediate,,1,786-0,,Compound tested for growth inhibition of renal cancer cell line 786-0,,CHEMBL619273,N,1,,391.0,Homo sapiens,9606.0,BAO_0000219,80640,,5316,,6058,F,,
Intermediate,,1,786-0,,Compound was tested for 50% growth inhibition against human renal cancer 786-0 cell line,,CHEMBL619274,N,1,,391.0,Homo sapiens,9606.0,BAO_0000219,80640,,5317,,17708,F,,
Expert,,1,786-0,,Concentration which reduced cell growth to 50 % of level against 786-0 renal cancer line,,CHEMBL619275,N,1,,391.0,Homo sapiens,9606.0,BAO_0000219,80640,,5318,,14017,F,,
Intermediate,,1,786-0,,"Percent growth of NCI cell line, renal: 786-0 exposed for 48 hr at 10e-4 concentration",,CHEMBL619276,N,1,,391.0,Homo sapiens,9606.0,BAO_0000219,80640,,5319,,16818,F,,
Intermediate,,1,786-0,,"Percent growth of NCI cell line, renal: 786-0 exposed for 48 hr at 10e-6 concentration",,CHEMBL619277,N,1,,391.0,Homo sapiens,9606.0,BAO_0000219,80640,,5320,,16818,F,,
Intermediate,,1,786-0,,"Percent growth of NCI cell line, renal: 786-0 exposed for 48 hr at 10e-8 concentration",,CHEMBL619278,N,1,,391.0,Homo sapiens,9606.0,BAO_0000219,80640,,5321,,16818,F,,
Intermediate,,1,786-0,,Tested for cytotoxicity against 786-0 cell lines in renal cancer,,CHEMBL619279,N,1,,391.0,Homo sapiens,9606.0,BAO_0000219,80640,,5322,,11970,F,,
Intermediate,,1,786-0,,Tested in vitro for cytotoxicity in 786-0 cell line of Renal cancer,,CHEMBL858458,N,1,,391.0,Homo sapiens,9606.0,BAO_0000219,80640,,5323,,12400,F,,
Expert,,1,786-0,,Cytotoxic effect on renal cancer line 786-0,,CHEMBL619280,N,1,,391.0,Homo sapiens,9606.0,BAO_0000219,80640,,5324,,12888,F,,
