FiYe,SeN,IndiIs,ChiIs,CounRegPe,FuCenN,ProgProc,TrDev,Biodi,SecN,Sta,OrganiID,FCeID,UntAmoPrBud,BraID,CouRegID,YouIss,GenEqu,OrgS,CouRegN,FSTCPe,OrganiNa,OrganTy,BrNa,ClimChaMiti,Deserti,PartiDeveAGoGove,UrbIss,DisIss,ICTAAToFoDevelo,KnowlFoDev,OrganCl,ContiID,ContN,ProBrCounID,SecID,SePerc,AmoSp
2009/2010,Child soldiers (Prevention and demobilisation),0,0,0.06,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,HN,1,2,VOLUNTEER SENDING AGENCY,Honduras,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,HN,15261,0.05,22648.866
2009/2010,Social/welfare services,0,0,0.06,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,HN,1,2,VOLUNTEER SENDING AGENCY,Honduras,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,HN,16010,0.04,18119.0928
2009/2010,Environmental education/training,0,0,0.06,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,HN,1,2,VOLUNTEER SENDING AGENCY,Honduras,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,HN,41081,0.01,4529.7732
2009/2010,Promotion of development awareness,0,0,0.06,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,HN,1,2,VOLUNTEER SENDING AGENCY,Honduras,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,HN,99820,0.26,117774.1032
2009/2010,Basic life skills for youth and adults,0,0,0.09,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,HT,1,2,VOLUNTEER SENDING AGENCY,Haiti,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,HT,11230,0.2,135893.196
2009/2010,Vocational training,0,0,0.09,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,HT,1,2,VOLUNTEER SENDING AGENCY,Haiti,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,HT,11330,0.2,135893.196
2009/2010,Advanced technical and managerial training,0,0,0.09,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,HT,1,2,VOLUNTEER SENDING AGENCY,Haiti,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,HT,11430,0.05,33973.299
2009/2010,Public sector policy and administrative management,0,0,0.09,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,HT,1,2,VOLUNTEER SENDING AGENCY,Haiti,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,HT,15110,0.06,40767.9588
2009/2010,Democratic participation and civil society,0,0,0.09,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,HT,1,2,VOLUNTEER SENDING AGENCY,Haiti,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,HT,15150,0.05,33973.299
2009/2010,"Civilian peace-building, conflict prevention and resolution",0,0,0.09,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,HT,1,2,VOLUNTEER SENDING AGENCY,Haiti,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,HT,15220,0.08,54357.2784
2009/2010,Child soldiers (Prevention and demobilisation),0,0,0.09,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,HT,1,2,VOLUNTEER SENDING AGENCY,Haiti,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,HT,15261,0.05,33973.299
2009/2010,Social/welfare services,0,0,0.09,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,HT,1,2,VOLUNTEER SENDING AGENCY,Haiti,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,HT,16010,0.04,27178.6392
2009/2010,Environmental education/training,0,0,0.09,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,HT,1,2,VOLUNTEER SENDING AGENCY,Haiti,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,HT,41081,0.01,6794.6598
2009/2010,Promotion of development awareness,0,0,0.09,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,HT,1,2,VOLUNTEER SENDING AGENCY,Haiti,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,HT,99820,0.26,176661.1548
2009/2010,Basic life skills for youth and adults,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,JO,1,2,VOLUNTEER SENDING AGENCY,Jordan,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,JO,11230,0.2,60396.975999999995
2009/2010,Vocational training,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,JO,1,2,VOLUNTEER SENDING AGENCY,Jordan,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,JO,11330,0.2,60396.975999999995
2009/2010,Advanced technical and managerial training,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,JO,1,2,VOLUNTEER SENDING AGENCY,Jordan,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,JO,11430,0.05,15099.243999999999
2009/2010,Public sector policy and administrative management,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,JO,1,2,VOLUNTEER SENDING AGENCY,Jordan,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,JO,15110,0.06,18119.0928
2009/2010,Democratic participation and civil society,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,JO,1,2,VOLUNTEER SENDING AGENCY,Jordan,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,JO,15150,0.05,15099.243999999999
2009/2010,"Civilian peace-building, conflict prevention and resolution",0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,JO,1,2,VOLUNTEER SENDING AGENCY,Jordan,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,JO,15220,0.08,24158.7904
2009/2010,Child soldiers (Prevention and demobilisation),0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,JO,1,2,VOLUNTEER SENDING AGENCY,Jordan,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,JO,15261,0.05,15099.243999999999
2009/2010,Social/welfare services,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,JO,1,2,VOLUNTEER SENDING AGENCY,Jordan,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,JO,16010,0.04,12079.3952
2009/2010,Environmental education/training,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,JO,1,2,VOLUNTEER SENDING AGENCY,Jordan,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,JO,41081,0.01,3019.8488
2009/2010,Promotion of development awareness,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,JO,1,2,VOLUNTEER SENDING AGENCY,Jordan,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,JO,99820,0.26,78516.0688
2009/2010,Basic life skills for youth and adults,0,0,0.03,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,KH,1,2,VOLUNTEER SENDING AGENCY,Cambodia,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,KH,11230,0.2,45297.732
2009/2010,Vocational training,0,0,0.03,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,KH,1,2,VOLUNTEER SENDING AGENCY,Cambodia,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,KH,11330,0.2,45297.732
2009/2010,Advanced technical and managerial training,0,0,0.03,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,KH,1,2,VOLUNTEER SENDING AGENCY,Cambodia,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,KH,11430,0.05,11324.433
2009/2010,Public sector policy and administrative management,0,0,0.03,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,KH,1,2,VOLUNTEER SENDING AGENCY,Cambodia,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,KH,15110,0.06,13589.3196
2009/2010,Democratic participation and civil society,0,0,0.03,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,KH,1,2,VOLUNTEER SENDING AGENCY,Cambodia,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,KH,15150,0.05,11324.433
2009/2010,"Civilian peace-building, conflict prevention and resolution",0,0,0.03,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,KH,1,2,VOLUNTEER SENDING AGENCY,Cambodia,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,KH,15220,0.08,18119.0928
2009/2010,Child soldiers (Prevention and demobilisation),0,0,0.03,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,KH,1,2,VOLUNTEER SENDING AGENCY,Cambodia,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,KH,15261,0.05,11324.433
2009/2010,Social/welfare services,0,0,0.03,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,KH,1,2,VOLUNTEER SENDING AGENCY,Cambodia,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,KH,16010,0.04,9059.5464
2009/2010,Environmental education/training,0,0,0.03,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,KH,1,2,VOLUNTEER SENDING AGENCY,Cambodia,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,KH,41081,0.01,2264.8866
2009/2010,Promotion of development awareness,0,0,0.03,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,KH,1,2,VOLUNTEER SENDING AGENCY,Cambodia,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,KH,99820,0.26,58887.0516
2009/2010,Basic life skills for youth and adults,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,LA,1,2,VOLUNTEER SENDING AGENCY,"Lao, Dem. Rep.",0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,LA,11230,0.2,30198.487999999998
2009/2010,Vocational training,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,LA,1,2,VOLUNTEER SENDING AGENCY,"Lao, Dem. Rep.",0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,LA,11330,0.2,30198.487999999998
2009/2010,Advanced technical and managerial training,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,LA,1,2,VOLUNTEER SENDING AGENCY,"Lao, Dem. Rep.",0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,LA,11430,0.05,7549.621999999999
2009/2010,Public sector policy and administrative management,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,LA,1,2,VOLUNTEER SENDING AGENCY,"Lao, Dem. Rep.",0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,LA,15110,0.06,9059.5464
2009/2010,Democratic participation and civil society,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,LA,1,2,VOLUNTEER SENDING AGENCY,"Lao, Dem. Rep.",0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,LA,15150,0.05,7549.621999999999
2009/2010,"Civilian peace-building, conflict prevention and resolution",0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,LA,1,2,VOLUNTEER SENDING AGENCY,"Lao, Dem. Rep.",0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,LA,15220,0.08,12079.3952
2009/2010,Child soldiers (Prevention and demobilisation),0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,LA,1,2,VOLUNTEER SENDING AGENCY,"Lao, Dem. Rep.",0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,LA,15261,0.05,7549.621999999999
2009/2010,Social/welfare services,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,LA,1,2,VOLUNTEER SENDING AGENCY,"Lao, Dem. Rep.",0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,LA,16010,0.04,6039.6976
2009/2010,Environmental education/training,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,LA,1,2,VOLUNTEER SENDING AGENCY,"Lao, Dem. Rep.",0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,LA,41081,0.01,1509.9244
2009/2010,Promotion of development awareness,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,LA,1,2,VOLUNTEER SENDING AGENCY,"Lao, Dem. Rep.",0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,LA,99820,0.26,39258.0344
2009/2010,Basic life skills for youth and adults,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,MA,1,2,VOLUNTEER SENDING AGENCY,Morocco,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,MA,11230,0.2,30198.487999999998
2009/2010,Vocational training,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,MA,1,2,VOLUNTEER SENDING AGENCY,Morocco,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,MA,11330,0.2,30198.487999999998
2009/2010,Advanced technical and managerial training,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,MA,1,2,VOLUNTEER SENDING AGENCY,Morocco,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,MA,11430,0.05,7549.621999999999
2009/2010,Public sector policy and administrative management,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,MA,1,2,VOLUNTEER SENDING AGENCY,Morocco,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,MA,15110,0.06,9059.5464
2009/2010,Democratic participation and civil society,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,MA,1,2,VOLUNTEER SENDING AGENCY,Morocco,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,MA,15150,0.05,7549.621999999999
2009/2010,"Civilian peace-building, conflict prevention and resolution",0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,MA,1,2,VOLUNTEER SENDING AGENCY,Morocco,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,MA,15220,0.08,12079.3952
2009/2010,Child soldiers (Prevention and demobilisation),0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,MA,1,2,VOLUNTEER SENDING AGENCY,Morocco,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,MA,15261,0.05,7549.621999999999
2009/2010,Social/welfare services,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,MA,1,2,VOLUNTEER SENDING AGENCY,Morocco,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,MA,16010,0.04,6039.6976
2009/2010,Environmental education/training,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,MA,1,2,VOLUNTEER SENDING AGENCY,Morocco,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,MA,41081,0.01,1509.9244
2009/2010,Promotion of development awareness,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,MA,1,2,VOLUNTEER SENDING AGENCY,Morocco,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,MA,99820,0.26,39258.0344
2009/2010,Basic life skills for youth and adults,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,ML,1,2,VOLUNTEER SENDING AGENCY,Mali,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,ML,11230,0.2,30198.487999999998
2009/2010,Vocational training,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,ML,1,2,VOLUNTEER SENDING AGENCY,Mali,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,ML,11330,0.2,30198.487999999998
2009/2010,Advanced technical and managerial training,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,ML,1,2,VOLUNTEER SENDING AGENCY,Mali,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,ML,11430,0.05,7549.621999999999
2009/2010,Public sector policy and administrative management,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,ML,1,2,VOLUNTEER SENDING AGENCY,Mali,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,ML,15110,0.06,9059.5464
2009/2010,Democratic participation and civil society,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,ML,1,2,VOLUNTEER SENDING AGENCY,Mali,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,ML,15150,0.05,7549.621999999999
2009/2010,"Civilian peace-building, conflict prevention and resolution",0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,ML,1,2,VOLUNTEER SENDING AGENCY,Mali,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,ML,15220,0.08,12079.3952
2009/2010,Child soldiers (Prevention and demobilisation),0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,ML,1,2,VOLUNTEER SENDING AGENCY,Mali,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,ML,15261,0.05,7549.621999999999
2009/2010,Social/welfare services,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,ML,1,2,VOLUNTEER SENDING AGENCY,Mali,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,ML,16010,0.04,6039.6976
2009/2010,Environmental education/training,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,ML,1,2,VOLUNTEER SENDING AGENCY,Mali,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,ML,41081,0.01,1509.9244
2009/2010,Promotion of development awareness,0,0,0.02,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,ML,1,2,VOLUNTEER SENDING AGENCY,Mali,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,ML,99820,0.26,39258.0344
2009/2010,Basic life skills for youth and adults,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,NE,1,2,VOLUNTEER SENDING AGENCY,Niger,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,NE,11230,0.2,60396.975999999995
2009/2010,Vocational training,0,0,0.04,Volunteers Cooperation Agencies,Uncoded: Pre-APP,0,0,Education and Knowledge,Operational,1000838,6162,52852295.0,B6100,NE,1,2,VOLUNTEER SENDING AGENCY,Niger,0.65,Oxfam-Qu�bec,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,NE,11330,0.2,60396.975999999995
