assays_assay_id,assays_bao_format,assays_assay_tissue,assays_cell_id,assays_curated_by,assays_src_assay_id,assays_assay_cell_type,assays_assay_subcellular_fraction,assays_tid,assays_relationship_type,assays_confidence_score,assays_src_id,assays_chembl_id,assays_tissue_id,assays_variant_id
1327,BAO_0000357,,,Expert,,,,10576,H,8,1,CHEMBL616953,,
1328,BAO_0000357,,,Autocuration,,,,10576,H,8,1,CHEMBL616954,,
1329,BAO_0000357,,,Autocuration,,,,106,H,8,1,CHEMBL616955,,
1330,BAO_0000357,,,Autocuration,,,,106,H,8,1,CHEMBL616956,,
1331,BAO_0000019,,,Autocuration,,,,106,H,8,1,CHEMBL616957,,
1332,BAO_0000019,,,Autocuration,,,,106,H,8,1,CHEMBL616958,,
1333,BAO_0000357,,,Autocuration,,,,106,H,8,1,CHEMBL616959,,
1334,BAO_0000357,,,Autocuration,,,,106,H,8,1,CHEMBL616960,,
1335,BAO_0000019,,,Autocuration,,,,106,H,8,1,CHEMBL616961,,
1336,BAO_0000219,,308.0,Expert,,HeLa,,106,H,8,1,CHEMBL616962,,
1337,BAO_0000219,,308.0,Autocuration,,HeLa,,106,H,8,1,CHEMBL616963,,
1338,BAO_0000357,,,Expert,,,,106,D,9,1,CHEMBL616524,,
1339,BAO_0000219,,449.0,Autocuration,,CHO,,106,H,8,1,CHEMBL616525,,
1340,BAO_0000019,,,Autocuration,,,,106,H,8,1,CHEMBL872908,,
1341,BAO_0000019,,,Autocuration,,,,106,H,8,1,CHEMBL616526,,
1342,BAO_0000357,,,Expert,,,,106,D,9,1,CHEMBL616527,,
1343,BAO_0000219,,,Expert,,,,106,H,8,1,CHEMBL616528,,
1344,BAO_0000357,,,Autocuration,,,,106,H,8,1,CHEMBL616529,,
1345,BAO_0000357,,,Autocuration,,,,106,H,8,1,CHEMBL616530,,
1346,BAO_0000357,,,Expert,,,,106,H,8,1,CHEMBL616531,,
1347,BAO_0000357,,,Autocuration,,,,106,H,8,1,CHEMBL616532,,
1348,BAO_0000357,,,Autocuration,,,,106,H,8,1,CHEMBL616533,,
1349,BAO_0000357,,,Expert,,,,106,H,8,1,CHEMBL616534,,
1350,BAO_0000357,,,Expert,,,,106,H,8,1,CHEMBL616535,,
1351,BAO_0000357,,,Autocuration,,,,106,H,8,1,CHEMBL616536,,
1352,BAO_0000357,,,Autocuration,,,,106,H,8,1,CHEMBL616537,,
1353,BAO_0000219,,485.0,Expert,,CHO-K1,,106,H,8,1,CHEMBL616538,,
1354,BAO_0000019,,,Expert,,,,106,H,8,1,CHEMBL616539,,
1355,BAO_0000019,,,Expert,,,,106,H,8,1,CHEMBL616540,,
1356,BAO_0000357,,,Autocuration,,,,106,H,8,1,CHEMBL616429,,
1357,BAO_0000357,,,Expert,,,,106,H,8,1,CHEMBL616430,,
1358,BAO_0000219,,,Expert,,,,106,D,9,1,CHEMBL616431,,
1359,BAO_0000357,,,Expert,,,,106,D,9,1,CHEMBL616432,,
1360,BAO_0000357,,,Expert,,,,106,D,9,1,CHEMBL616433,,
1361,BAO_0000357,,,Expert,,,,106,D,9,1,CHEMBL616434,,
1362,BAO_0000219,,449.0,Autocuration,,CHO,,106,H,8,1,CHEMBL616435,,
1363,BAO_0000019,,,Expert,,,,106,H,8,1,CHEMBL616436,,
1364,BAO_0000219,,308.0,Autocuration,,HeLa,,106,H,8,1,CHEMBL616437,,
1365,BAO_0000219,,308.0,Autocuration,,HeLa,,106,H,8,1,CHEMBL616438,,
1366,BAO_0000219,,308.0,Autocuration,,HeLa,,106,H,8,1,CHEMBL616439,,
1367,BAO_0000357,,,Expert,,,,106,D,9,1,CHEMBL616440,,
1368,BAO_0000219,,485.0,Autocuration,,CHO-K1,,106,H,8,1,CHEMBL616441,,
1369,BAO_0000357,,,Expert,,,,106,H,8,1,CHEMBL616442,,
1370,BAO_0000357,,,Autocuration,,,,106,H,8,1,CHEMBL616443,,
1371,BAO_0000219,,485.0,Expert,,CHO-K1,,106,H,8,1,CHEMBL616444,,
1372,BAO_0000357,,,Expert,,,,106,D,9,1,CHEMBL616445,,
1373,BAO_0000357,,,Expert,,,,106,D,9,1,CHEMBL616446,,
1374,BAO_0000219,,449.0,Expert,,CHO,,106,D,9,1,CHEMBL616447,,
1375,BAO_0000357,,,Autocuration,,,,106,H,8,1,CHEMBL616448,,
1376,BAO_0000219,,449.0,Autocuration,,CHO,,106,H,8,1,CHEMBL616449,,
1377,BAO_0000219,,449.0,Autocuration,,CHO,,106,H,8,1,CHEMBL616450,,
1378,BAO_0000219,,449.0,Autocuration,,CHO,,106,H,8,1,CHEMBL857974,,
1379,BAO_0000219,,449.0,Autocuration,,CHO,,106,H,8,1,CHEMBL616451,,
1380,BAO_0000219,,449.0,Autocuration,,CHO,,106,H,8,1,CHEMBL616452,,
1381,BAO_0000219,,449.0,Autocuration,,CHO,,106,H,8,1,CHEMBL616453,,
1382,BAO_0000219,,449.0,Autocuration,,CHO,,106,H,8,1,CHEMBL616454,,
1383,BAO_0000357,,,Expert,,,,106,D,9,1,CHEMBL616455,,
1384,BAO_0000219,,449.0,Autocuration,,CHO,,106,H,8,1,CHEMBL616456,,
1385,BAO_0000357,,,Autocuration,,,,106,H,8,1,CHEMBL616457,,
1386,BAO_0000219,,449.0,Autocuration,,CHO,,106,H,8,1,CHEMBL616458,,
1387,BAO_0000219,,449.0,Autocuration,,CHO,,106,H,8,1,CHEMBL616459,,
1388,BAO_0000019,,,Expert,,,,106,H,8,1,CHEMBL616460,,
1389,BAO_0000019,,,Expert,,,,106,H,8,1,CHEMBL616461,,
1390,BAO_0000219,,449.0,Autocuration,,CHO,,106,H,8,1,CHEMBL616462,,
1391,BAO_0000219,,449.0,Autocuration,,CHO,,106,H,8,1,CHEMBL616463,,
1392,BAO_0000019,,,Autocuration,,,,105,H,8,1,CHEMBL616464,,
1393,BAO_0000219,,449.0,Autocuration,,CHO,,105,H,8,1,CHEMBL616465,,
1394,BAO_0000357,,,Autocuration,,,,17105,H,8,1,CHEMBL832874,,
1395,BAO_0000019,,,Autocuration,,,,106,H,8,1,CHEMBL616184,,
1396,BAO_0000019,,,Autocuration,,,,106,H,8,1,CHEMBL616185,,
1397,BAO_0000019,,,Intermediate,,,,106,H,8,1,CHEMBL616186,,
1398,BAO_0000019,,,Autocuration,,,,106,H,8,1,CHEMBL616187,,
1399,BAO_0000357,,,Expert,,,,10577,H,8,1,CHEMBL616188,,
1400,BAO_0000357,,,Intermediate,,,,10577,D,9,1,CHEMBL873475,,
1401,BAO_0000019,Striatum,,Expert,,,,10577,D,9,1,CHEMBL616189,2435.0,
1402,BAO_0000357,,,Expert,,,,10577,H,8,1,CHEMBL616190,,
1403,BAO_0000357,,,Autocuration,,,,10576,H,8,1,CHEMBL616191,,
1404,BAO_0000357,,,Autocuration,,,,10576,H,8,1,CHEMBL616192,,
1405,BAO_0000357,,,Autocuration,,,,10576,H,8,1,CHEMBL616193,,
1406,BAO_0000357,,,Autocuration,,,,10576,H,8,1,CHEMBL616194,,
1407,BAO_0000357,,,Autocuration,,,,10576,H,8,1,CHEMBL616195,,
1408,BAO_0000357,,,Autocuration,,,,10576,H,8,1,CHEMBL616196,,
1409,BAO_0000249,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616197,10000000.0,
1410,BAO_0000019,,,Intermediate,,,,10576,H,8,1,CHEMBL616198,,
1411,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616199,10000000.0,
1412,BAO_0000221,Hippocampus,,Expert,,,,10576,H,8,1,CHEMBL616200,10000000.0,
1413,BAO_0000221,Hippocampus,,Expert,,,,10576,H,8,1,CHEMBL616201,10000000.0,
1414,BAO_0000221,Hippocampus,,Expert,,,,10576,H,8,1,CHEMBL616202,10000000.0,
1415,BAO_0000221,Hippocampus,,Expert,,,,10576,H,8,1,CHEMBL616203,10000000.0,
1416,BAO_0000221,Hippocampus,,Expert,,,,10576,H,8,1,CHEMBL616204,10000000.0,
1417,BAO_0000221,Hippocampus,,Expert,,,,10576,H,8,1,CHEMBL616205,10000000.0,
1418,BAO_0000221,Hippocampus,,Expert,,,,10576,H,8,1,CHEMBL616206,10000000.0,
1419,BAO_0000249,,,Expert,,,,10576,H,8,1,CHEMBL616207,,
1420,BAO_0000249,,,Autocuration,,,,10576,H,8,1,CHEMBL616208,,
1421,BAO_0000249,,,Autocuration,,,,10576,H,8,1,CHEMBL616209,,
1422,BAO_0000357,,,Expert,,,,10576,H,8,1,CHEMBL616210,,
1423,BAO_0000221,Hippocampus,,Expert,,,,10576,H,8,1,CHEMBL616211,10000000.0,
1424,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616504,10000000.0,
1425,BAO_0000221,Hippocampus,,Expert,,,,10576,D,9,1,CHEMBL616505,10000000.0,
1426,BAO_0000019,,,Autocuration,,,,10576,H,8,1,CHEMBL616506,,
1427,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL872107,10000000.0,
1428,BAO_0000221,Hippocampus,,Expert,,,,10576,D,9,1,CHEMBL616507,10000000.0,
1429,BAO_0000249,,,Autocuration,,,,10576,H,8,1,CHEMBL616303,,
1430,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616304,10000000.0,
1431,BAO_0000221,Hippocampus,,Expert,,,,10576,H,8,1,CHEMBL616305,10000000.0,
1432,BAO_0000221,Hippocampus,,Intermediate,,,,10576,H,8,1,CHEMBL616306,10000000.0,
1433,BAO_0000357,,,Autocuration,,,,10576,H,8,1,CHEMBL616307,,
1434,BAO_0000221,Hippocampus,,Expert,,,,10576,D,9,1,CHEMBL881829,10000000.0,
1435,BAO_0000357,,,Expert,,,,10576,H,8,1,CHEMBL616308,,
1436,BAO_0000019,,,Autocuration,,,,10576,H,8,1,CHEMBL616309,,
1437,BAO_0000019,,,Expert,,,,10576,H,8,1,CHEMBL616310,,
1438,BAO_0000219,,449.0,Autocuration,,CHO,,10576,H,8,1,CHEMBL616311,,
1439,BAO_0000357,,,Expert,,,,10576,H,8,1,CHEMBL616312,,
1440,BAO_0000357,,,Autocuration,,,,10576,H,8,1,CHEMBL616313,,
1441,BAO_0000221,Hippocampus,,Expert,,,,10576,D,9,1,CHEMBL616314,10000000.0,
1442,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616315,10000000.0,
1443,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616567,10000000.0,
1444,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616568,10000000.0,
1445,BAO_0000019,,,Intermediate,,,,10576,H,8,1,CHEMBL616569,,
1446,BAO_0000357,,,Expert,,,,10576,H,8,1,CHEMBL616570,,
1447,BAO_0000357,,,Autocuration,,,,10576,H,8,1,CHEMBL616571,,
1448,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616572,10000000.0,
1449,BAO_0000249,,,Expert,,,,10576,H,8,1,CHEMBL616573,,
1450,BAO_0000357,,,Expert,,,,10576,D,9,1,CHEMBL616574,,
1451,BAO_0000221,Hippocampus,,Expert,,,,10576,H,8,1,CHEMBL616575,10000000.0,
1452,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL872108,10000000.0,
1453,BAO_0000357,,,Autocuration,,,,10576,H,8,1,CHEMBL616576,,
1454,BAO_0000249,,,Autocuration,,,,10576,H,8,1,CHEMBL616577,,
1455,BAO_0000249,,,Autocuration,,,,10576,H,8,1,CHEMBL616578,,
1456,BAO_0000357,,,Expert,,,,10576,H,8,1,CHEMBL616579,,
1457,BAO_0000019,,,Expert,,,,10576,D,9,1,CHEMBL616580,,
1458,BAO_0000019,,,Autocuration,,,,10576,H,8,1,CHEMBL616581,,
1459,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616582,10000000.0,
1460,BAO_0000221,Hippocampus,,Expert,,,,10576,H,8,1,CHEMBL616583,10000000.0,
1461,BAO_0000221,Hippocampus,,Expert,,,,10576,D,9,1,CHEMBL616584,10000000.0,
1462,BAO_0000357,,,Expert,,,,10576,H,8,1,CHEMBL616585,,
1463,BAO_0000221,Hippocampus,,Expert,,,,10576,D,9,1,CHEMBL616586,10000000.0,
1464,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616587,10000000.0,
1465,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616588,10000000.0,
1466,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616589,10000000.0,
1467,BAO_0000221,Hippocampus,,Expert,,,,10576,H,8,1,CHEMBL616590,10000000.0,
1468,BAO_0000219,,449.0,Expert,,CHO,,10576,H,8,1,CHEMBL616591,,
1469,BAO_0000357,,,Expert,,,,10576,H,8,1,CHEMBL616592,,
1470,BAO_0000357,,,Autocuration,,,,10576,H,8,1,CHEMBL616593,,
1471,BAO_0000219,,485.0,Expert,,CHO-K1,,10576,H,8,1,CHEMBL616594,,
1472,BAO_0000249,,,Expert,,,,10576,H,8,1,CHEMBL616595,,
1473,BAO_0000357,,,Autocuration,,,,10576,H,8,1,CHEMBL616596,,
1474,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616597,10000000.0,
1475,BAO_0000221,Hippocampus,,Expert,,,,10576,H,8,1,CHEMBL616598,10000000.0,
1476,BAO_0000249,,,Expert,,,Membranes,10576,D,9,1,CHEMBL616599,,
1477,BAO_0000249,Hippocampus,,Expert,,,Membranes,10576,D,9,1,CHEMBL616600,10000000.0,
1478,BAO_0000019,,,Autocuration,,,,10576,H,8,1,CHEMBL616601,,
1479,BAO_0000019,,,Autocuration,,,,10576,H,8,1,CHEMBL616602,,
1480,BAO_0000019,,,Autocuration,,,,10576,H,8,1,CHEMBL616603,,
1481,BAO_0000019,,,Autocuration,,,,10576,H,8,1,CHEMBL616604,,
1482,BAO_0000249,,,Autocuration,,,,10576,H,8,1,CHEMBL616316,,
1483,BAO_0000249,,,Autocuration,,,,10576,H,8,1,CHEMBL616317,,
1484,BAO_0000019,,,Expert,,,,10576,D,9,1,CHEMBL616318,,
1485,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616319,10000000.0,
1486,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616320,10000000.0,
1487,BAO_0000221,Hippocampus,,Expert,,,,10576,D,9,1,CHEMBL616321,10000000.0,
1488,BAO_0000019,,,Autocuration,,,,10576,H,8,1,CHEMBL616322,,
1489,BAO_0000019,,,Autocuration,,,,10576,H,8,1,CHEMBL616323,,
1490,BAO_0000357,,,Autocuration,,,,10576,H,8,1,CHEMBL616324,,
1491,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616325,10000000.0,
1492,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616326,10000000.0,
1493,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616327,10000000.0,
1494,BAO_0000357,,,Autocuration,,,,10576,H,8,1,CHEMBL616328,,
1495,BAO_0000249,,,Autocuration,,,,10576,H,8,1,CHEMBL858110,,
1496,BAO_0000249,,,Autocuration,,,,10576,H,8,1,CHEMBL616329,,
1497,BAO_0000249,,,Autocuration,,,,10576,H,8,1,CHEMBL616330,,
1498,BAO_0000249,,,Autocuration,,,,10576,H,8,1,CHEMBL616331,,
1499,BAO_0000249,,,Autocuration,,,,10576,H,8,1,CHEMBL616332,,
1500,BAO_0000249,Brain,,Autocuration,,,,10576,H,8,1,CHEMBL857063,955.0,
1501,BAO_0000019,,,Autocuration,,,,10576,H,8,1,CHEMBL616333,,
1502,BAO_0000019,,,Expert,,,,10576,H,8,1,CHEMBL616334,,
1503,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616335,10000000.0,
1504,BAO_0000019,,,Autocuration,,,,10576,H,8,1,CHEMBL616336,,
1505,BAO_0000249,,,Expert,,,,10576,H,8,1,CHEMBL616337,,
1506,BAO_0000019,,,Autocuration,,,,10576,H,8,1,CHEMBL616338,,
1507,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616339,10000000.0,
1508,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616340,10000000.0,
1509,BAO_0000357,,,Autocuration,,,,10576,H,8,1,CHEMBL616341,,
1510,BAO_0000357,,,Expert,,,,10576,D,9,1,CHEMBL616342,,
1511,BAO_0000019,,,Expert,,,,10576,D,9,1,CHEMBL616343,,
1512,BAO_0000019,,,Expert,,,,10576,H,8,1,CHEMBL616344,,
1513,BAO_0000357,,,Expert,,,,10576,H,8,1,CHEMBL616345,,
1514,BAO_0000019,,,Expert,,,,10576,H,8,1,CHEMBL616346,,
1515,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616347,10000000.0,
1516,BAO_0000019,,,Expert,,,,10576,H,8,1,CHEMBL616348,,
1517,BAO_0000357,,,Expert,,,,10576,H,8,1,CHEMBL616349,,
1518,BAO_0000249,,,Expert,,,Membranes,10576,D,9,1,CHEMBL616152,,
1519,BAO_0000249,,,Autocuration,,,,10576,H,8,1,CHEMBL616153,,
1520,BAO_0000019,,,Expert,,,,10576,H,8,1,CHEMBL616154,,
1521,BAO_0000019,,,Autocuration,,,,10576,H,8,1,CHEMBL616155,,
1522,BAO_0000221,Hippocampus,,Expert,,,,10576,D,9,1,CHEMBL616156,10000000.0,
1523,BAO_0000221,Hippocampus,,Expert,,,,10576,D,9,1,CHEMBL616157,10000000.0,
1524,BAO_0000221,Hippocampus,,Autocuration,,,,10576,H,8,1,CHEMBL616158,10000000.0,
1525,BAO_0000357,,,Autocuration,,,,10576,H,8,1,CHEMBL616159,,
1526,BAO_0000357,,,Expert,,,,10576,H,8,1,CHEMBL616160,,
1527,BAO_0000019,,,Autocuration,,,,10576,H,8,1,CHEMBL616161,,
1528,BAO_0000019,,,Autocuration,,,,10576,H,8,1,CHEMBL616162,,
1529,BAO_0000357,,,Expert,,,,12687,D,9,1,CHEMBL616163,,
1530,BAO_0000249,,,Expert,,,Membranes,10626,H,8,1,CHEMBL616164,,
1531,BAO_0000221,Brain,,Autocuration,,,,10576,H,8,1,CHEMBL616165,955.0,
1532,BAO_0000019,,,Autocuration,,,,51,H,8,1,CHEMBL616355,,
1533,BAO_0000019,,,Autocuration,,,,10576,H,8,1,CHEMBL616356,,
1534,BAO_0000221,Brain,,Autocuration,,,,10576,H,8,1,CHEMBL616357,955.0,
1535,BAO_0000019,,,Autocuration,,,,10576,H,8,1,CHEMBL616358,,
1536,BAO_0000357,,,Autocuration,,,,51,H,8,1,CHEMBL616359,,
1537,BAO_0000357,,,Expert,,,,51,H,8,1,CHEMBL616360,,
1538,BAO_0000357,,,Expert,,,,51,H,8,1,CHEMBL616361,,
1539,BAO_0000357,,,Autocuration,,,,51,H,8,1,CHEMBL616362,,
1540,BAO_0000249,,,Autocuration,,,Brain membranes,51,H,8,1,CHEMBL616363,,
1541,BAO_0000357,,,Autocuration,,,,51,H,8,1,CHEMBL616364,,
1542,BAO_0000357,,,Autocuration,,,,51,H,8,1,CHEMBL616365,,
1543,BAO_0000357,,,Expert,,,,51,H,8,1,CHEMBL616366,,
1544,BAO_0000357,,,Expert,,,,51,H,8,1,CHEMBL872906,,
1545,BAO_0000357,,,Autocuration,,,,51,H,8,1,CHEMBL616367,,
1546,BAO_0000357,,,Autocuration,,,,51,H,8,1,CHEMBL616368,,
1547,BAO_0000357,,,Autocuration,,,,51,H,8,1,CHEMBL616369,,
1548,BAO_0000357,,,Expert,,,,51,D,9,1,CHEMBL616370,,
1549,BAO_0000357,,,Expert,,,,51,D,9,1,CHEMBL616371,,
1550,BAO_0000219,,449.0,Autocuration,,CHO,,51,H,8,1,CHEMBL616372,,
1551,BAO_0000219,,,Expert,,,,51,H,8,1,CHEMBL616373,,
1552,BAO_0000218,,,Autocuration,,,,51,H,8,1,CHEMBL616374,,
1553,BAO_0000221,Hippocampus,,Autocuration,,,,51,H,8,1,CHEMBL616375,10000000.0,
1554,BAO_0000357,,,Autocuration,,,,51,H,8,1,CHEMBL616376,,
1555,BAO_0000357,,,Expert,,,,51,H,8,1,CHEMBL857064,,
1556,BAO_0000357,,,Autocuration,,,,51,H,8,1,CHEMBL616377,,
1557,BAO_0000357,,,Autocuration,,,,51,H,8,1,CHEMBL616378,,
1558,BAO_0000357,,,Autocuration,,,,51,H,8,1,CHEMBL616379,,
1559,BAO_0000357,,,Autocuration,,,,11863,H,8,1,CHEMBL616380,,
1560,BAO_0000357,,,Autocuration,,,,11863,H,8,1,CHEMBL616381,,
1561,BAO_0000357,,,Autocuration,,,,11863,H,8,1,CHEMBL616382,,
1562,BAO_0000357,,,Autocuration,,,,11863,H,8,1,CHEMBL616383,,
1563,BAO_0000219,,449.0,Expert,,CHO,,11863,D,9,1,CHEMBL616350,,
1564,BAO_0000357,,,Autocuration,,,,11863,H,8,1,CHEMBL616351,,
1565,BAO_0000357,,,Autocuration,,,,11863,H,8,1,CHEMBL616352,,
1566,BAO_0000357,,,Autocuration,,,,11863,H,8,1,CHEMBL616353,,
1567,BAO_0000357,,,Autocuration,,,,11863,H,8,1,CHEMBL616354,,
1568,BAO_0000357,,,Autocuration,,,,11863,H,8,1,CHEMBL616508,,
1569,BAO_0000357,,,Expert,,,,11863,D,9,1,CHEMBL616559,,
1570,BAO_0000357,,,Autocuration,,,,11863,H,8,1,CHEMBL616560,,
1571,BAO_0000357,,,Autocuration,,,,11863,H,8,1,CHEMBL616561,,
1572,BAO_0000219,,449.0,Autocuration,,CHO,,11863,H,8,1,CHEMBL616562,,
1573,BAO_0000219,,449.0,Autocuration,,CHO,,11863,H,8,1,CHEMBL616563,,
1574,BAO_0000357,,,Autocuration,,,,11863,H,8,1,CHEMBL616564,,
1575,BAO_0000357,,,Autocuration,,,,11863,H,8,1,CHEMBL616565,,
1576,BAO_0000218,,,Autocuration,,,,11863,H,8,1,CHEMBL616566,,
1577,BAO_0000357,,,Autocuration,,,,11863,H,8,1,CHEMBL616989,,
1578,BAO_0000357,,,Autocuration,,,,11863,H,8,1,CHEMBL857975,,
1579,BAO_0000357,,,Expert,,,,11863,D,9,1,CHEMBL616990,,
1580,BAO_0000357,,,Autocuration,,,,11863,H,8,1,CHEMBL616991,,
1581,BAO_0000357,,,Autocuration,,,,11863,H,8,1,CHEMBL616992,,
1582,BAO_0000357,,,Autocuration,,,,11863,H,8,1,CHEMBL616993,,
1583,BAO_0000019,,,Expert,,,,106,H,8,1,CHEMBL616994,,
1584,BAO_0000019,,,Autocuration,,,,106,H,8,1,CHEMBL616995,,
1585,BAO_0000219,,722.0,Intermediate,,HEK293,,105571,D,9,1,CHEMBL616996,,
1586,BAO_0000218,,,Autocuration,,,,106,H,8,1,CHEMBL616997,,
1587,BAO_0000218,,,Autocuration,,,,106,H,8,1,CHEMBL616998,,
1588,BAO_0000019,,,Autocuration,,,,106,H,8,1,CHEMBL616999,,
1589,BAO_0000019,,,Autocuration,,,,106,H,8,1,CHEMBL617000,,
1590,BAO_0000019,,,Autocuration,,,,106,H,8,1,CHEMBL617001,,
1591,BAO_0000019,,,Autocuration,,,,106,H,8,1,CHEMBL858111,,
1592,BAO_0000019,,,Autocuration,,,,106,H,8,1,CHEMBL617002,,
1593,BAO_0000019,,,Autocuration,,,,106,H,8,1,CHEMBL617003,,
1594,BAO_0000019,,,Autocuration,,,,106,H,8,1,CHEMBL617004,,
1595,BAO_0000019,,,Expert,,,,106,D,9,1,CHEMBL617005,,
1596,BAO_0000219,,485.0,Expert,,CHO-K1,,106,D,9,1,CHEMBL616623,,
1597,BAO_0000219,,449.0,Autocuration,,CHO,,106,H,8,1,CHEMBL616624,,
1598,BAO_0000357,,,Autocuration,,,,106,H,8,1,CHEMBL883243,,
1599,BAO_0000019,,,Autocuration,,,,106,H,8,1,CHEMBL616625,,
1600,BAO_0000219,,449.0,Expert,,CHO,,106,H,8,1,CHEMBL616626,,
1601,BAO_0000219,,449.0,Autocuration,,CHO,,106,H,8,1,CHEMBL616627,,
1602,BAO_0000219,,449.0,Autocuration,,CHO,,106,H,8,1,CHEMBL616628,,
1603,BAO_0000219,,449.0,Autocuration,,CHO,,106,H,8,1,CHEMBL616629,,
1604,BAO_0000219,,449.0,Autocuration,,CHO,,106,H,8,1,CHEMBL616630,,
1605,BAO_0000019,,,Expert,,,,106,H,8,1,CHEMBL616631,,
1606,BAO_0000019,,,Autocuration,,,,106,H,8,1,CHEMBL616632,,
1607,BAO_0000357,,,Expert,,,,106,D,9,1,CHEMBL616633,,
1608,BAO_0000219,,449.0,Expert,,CHO,,106,H,8,1,CHEMBL616634,,
1609,BAO_0000357,,,Autocuration,,,,106,H,8,1,CHEMBL616635,,
1610,BAO_0000357,,,Expert,,,,106,D,9,1,CHEMBL885358,,
1611,BAO_0000219,,449.0,Expert,,CHO,,106,D,9,1,CHEMBL616636,,
1612,BAO_0000219,,449.0,Expert,,CHO,,106,H,8,1,CHEMBL616637,,
1613,BAO_0000357,,,Autocuration,,,,106,H,8,1,CHEMBL616638,,
1614,BAO_0000219,,449.0,Expert,,CHO,,106,H,8,1,CHEMBL616639,,
1615,BAO_0000219,,449.0,Expert,,CHO,,106,H,8,1,CHEMBL616640,,
1616,BAO_0000219,,449.0,Expert,,CHO,,106,H,8,1,CHEMBL616641,,
1617,BAO_0000219,,449.0,Expert,,CHO,,106,H,8,1,CHEMBL616642,,
1618,BAO_0000219,,449.0,Expert,,CHO,,106,H,8,1,CHEMBL616643,,
1619,BAO_0000357,,,Autocuration,,,,106,H,8,1,CHEMBL616644,,
1620,BAO_0000357,,,Autocuration,,,,106,H,8,1,CHEMBL616645,,
1621,BAO_0000019,,,Autocuration,,,,105,H,8,1,CHEMBL616646,,
1622,BAO_0000019,,,Expert,,,,105,H,8,1,CHEMBL616647,,
1623,BAO_0000357,,,Autocuration,,,,105,H,8,1,CHEMBL616509,,
1624,BAO_0000357,,,Autocuration,,,,105,H,8,1,CHEMBL616510,,
1625,BAO_0000357,,,Autocuration,,,,105,H,8,1,CHEMBL616511,,
1626,BAO_0000357,,,Expert,,,,105,H,8,1,CHEMBL616512,,
1627,BAO_0000357,,,Autocuration,,,,105,H,8,1,CHEMBL616513,,
1628,BAO_0000019,Striatum,,Autocuration,,,,105,H,8,1,CHEMBL616514,2435.0,
1629,BAO_0000357,,,Expert,,,,105,H,8,1,CHEMBL616515,,
1630,BAO_0000019,,,Autocuration,,,,105,H,8,1,CHEMBL616516,,
1631,BAO_0000357,,,Autocuration,,,,105,H,8,1,CHEMBL616517,,
1632,BAO_0000357,,,Autocuration,,,,105,H,8,1,CHEMBL616518,,
1633,BAO_0000357,,,Autocuration,,,,105,H,8,1,CHEMBL616519,,
1634,BAO_0000357,,,Autocuration,,,,105,H,8,1,CHEMBL616520,,
1635,BAO_0000357,,,Autocuration,,,,105,H,8,1,CHEMBL616521,,
1636,BAO_0000357,,,Autocuration,,,,105,H,8,1,CHEMBL616522,,
1637,BAO_0000357,,,Autocuration,,,,105,H,8,1,CHEMBL884531,,
1638,BAO_0000357,,,Autocuration,,,,105,H,8,1,CHEMBL616523,,
1639,BAO_0000019,Striatum,,Autocuration,,,,105,H,8,1,CHEMBL616731,2435.0,
1640,BAO_0000019,,,Autocuration,,,,105,H,8,1,CHEMBL616732,,
1641,BAO_0000357,,,Autocuration,,,,105,H,8,1,CHEMBL616733,,
1642,BAO_0000357,,,Autocuration,,,,105,H,8,1,CHEMBL616734,,
1643,BAO_0000249,,,Autocuration,,,,105,H,8,1,CHEMBL616735,,
