rental_id,customer_id,staff_id,amount,payment_date,payment_id
4959,236,1,0.99,2005-07-08 23:22:23,6358
5545,236,1,3.99,2005-07-10 02:50:29,6360
6281,236,2,4.99,2005-07-11 16:38:16,6363
8657,236,1,2.99,2005-07-29 15:09:25,6371
11486,236,2,3.99,2005-08-02 22:34:06,6376
13364,236,1,2.99,2005-08-19 21:09:30,6380
14321,236,2,4.99,2005-08-21 08:05:12,6382
182,237,1,4.99,2005-05-26 04:49:17,6387
1500,237,1,0.99,2005-06-15 22:00:45,6388
7812,237,1,4.99,2005-07-28 08:06:52,6397
8102,237,2,2.99,2005-07-28 18:49:43,6399
8799,237,2,6.99,2005-07-29 21:16:47,6401
11479,237,2,11.99,2005-08-02 22:18:13,6409
13914,237,2,6.99,2005-08-20 16:38:57,6412
13922,237,2,6.99,2005-08-20 17:02:37,6413
15931,237,2,1.99,2005-08-23 18:28:09,6418
6403,238,2,0.99,2005-07-11 22:46:25,6426
7243,238,2,4.99,2005-07-27 10:26:11,6427
10659,238,1,5.99,2005-08-01 16:40:34,6433
11543,238,2,5.99,2005-08-17 00:54:28,6434
14343,238,1,8.99,2005-08-21 08:40:21,6438
8,239,2,4.99,2005-05-24 23:31:46,6440
1160,239,1,4.99,2005-06-14 23:00:34,6446
2215,239,2,2.99,2005-06-18 02:48:21,6448
2390,239,1,4.99,2005-06-18 15:29:26,6449
5960,239,1,0.99,2005-07-10 23:38:34,6455
7426,239,1,0.99,2005-07-27 17:19:46,6458
7491,239,2,2.99,2005-07-27 19:53:23,6459
9676,239,2,0.99,2005-07-31 06:39:13,6461
10755,239,1,0.99,2005-08-01 20:14:14,6463
10923,239,2,2.99,2005-08-02 02:15:01,6464
11487,239,1,2.99,2005-08-02 22:35:05,6465
2196,240,2,3.99,2005-06-18 01:47:07,6477
6470,240,2,0.99,2005-07-12 01:29:41,6484
6956,240,1,4.99,2005-07-26 23:55:57,6485
7001,240,1,4.99,2005-07-27 01:25:34,6486
7467,240,1,8.99,2005-07-27 18:51:54,6487
8905,240,2,5.99,2005-07-30 01:11:11,6491
12283,240,2,6.99,2005-08-18 04:54:25,6494
13663,240,1,8.99,2005-08-20 08:12:33,6497
1059,241,1,3.99,2005-05-31 08:20:43,6501
2683,241,2,2.99,2005-06-19 12:27:19,6505
3822,241,2,0.99,2005-07-06 15:41:15,6507
4731,241,1,0.99,2005-07-08 13:08:18,6508
5017,241,2,2.99,2005-07-09 02:00:16,6509
5211,241,1,0.99,2005-07-09 11:26:50,6510
9500,241,1,6.99,2005-07-30 23:58:36,6519
12418,241,2,4.99,2005-08-18 09:59:36,6525
12956,241,1,4.99,2005-08-19 06:06:26,6526
14269,241,2,7.99,2005-08-21 06:22:07,6528
14485,241,2,2.99,2005-08-21 13:52:07,6529
14936,241,1,0.99,2005-08-22 05:51:26,6530
283,242,2,3.99,2005-05-26 19:05:05,6535
3604,242,2,0.99,2005-07-06 05:25:22,6544
4426,242,1,4.99,2005-07-07 22:28:32,6545
11020,242,2,0.99,2005-08-02 05:29:48,6555
11607,242,2,0.99,2005-08-17 03:36:06,6557
12724,242,2,7.99,2005-08-18 21:37:20,6559
13271,242,1,9.99,2005-08-19 17:42:06,6561
13567,242,2,0.99,2005-08-20 04:49:21,6562
14515,242,1,0.99,2005-08-21 14:52:14,6564
188,243,1,4.99,2005-05-26 05:47:12,6566
2757,243,2,5.99,2005-06-19 17:01:14,6569
3854,243,2,5.99,2005-07-06 17:02:33,6570
6038,243,2,3.99,2005-07-11 03:10:37,6574
6820,243,2,2.99,2005-07-12 18:21:30,6575
7165,243,2,0.99,2005-07-27 07:36:46,6577
9988,243,2,5.99,2005-07-31 17:22:36,6582
13291,243,1,2.99,2005-08-19 18:32:11,6584
14272,243,1,3.99,2005-08-21 06:24:55,6587
797,244,1,1.99,2005-05-29 17:12:17,6591
1189,244,2,6.99,2005-06-15 01:04:22,6592
5461,244,2,0.99,2005-07-09 22:48:04,6597
6683,244,2,2.99,2005-07-12 12:14:05,6603
10969,244,2,2.99,2005-08-02 04:04:32,6610
14657,244,2,0.99,2005-08-21 19:39:43,6618
241,245,1,0.99,2005-05-26 12:49:01,6623
725,245,2,2.99,2005-05-29 06:03:41,6626
2122,245,1,2.99,2005-06-17 20:48:27,6629
6962,245,2,0.99,2005-07-27 00:10:58,6636
8811,245,1,10.99,2005-07-29 21:46:21,6642
9088,245,2,0.99,2005-07-30 08:21:02,6643
9169,245,2,4.99,2005-07-30 11:35:00,6644
9813,245,1,6.99,2005-07-31 11:29:23,6645
12303,245,1,7.99,2005-08-18 05:43:22,6650
13286,245,1,0.99,2005-08-19 18:28:07,6651
12682,245,2,2.99,2006-02-14 15:16:03,6653
1968,246,1,2.99,2005-06-17 09:20:36,6660
14360,246,1,6.99,2005-08-21 09:16:40,6675
3955,247,2,2.99,2005-07-06 21:58:08,6681
4995,247,2,2.99,2005-07-09 00:57:46,6684
5842,247,1,4.99,2005-07-10 17:11:37,6686
10279,247,1,1.99,2005-08-01 03:26:44,6688
10410,247,1,6.99,2005-08-01 07:53:29,6689
12491,247,1,4.99,2005-08-18 12:48:45,6695
12824,247,1,4.99,2005-08-19 01:18:00,6696
2066,248,1,3.99,2005-06-17 16:07:08,6701
3910,248,1,0.99,2005-07-06 20:05:18,6703
5370,248,1,2.99,2005-07-09 18:43:19,6706
400,249,2,2.99,2005-05-27 12:51:44,6715
597,249,1,3.99,2005-05-28 14:01:02,6717
1204,249,1,0.99,2005-06-15 02:21:46,6718
1473,249,1,5.99,2005-06-15 20:55:20,6719
1753,249,2,2.99,2005-06-16 17:08:17,6720
2129,249,2,1.99,2005-06-17 20:58:32,6721
7804,249,1,2.99,2005-07-28 07:56:00,6729
14285,249,2,0.99,2005-08-21 06:50:48,6735
176,250,1,3.99,2005-05-26 03:47:39,6738
637,250,1,4.99,2005-05-28 18:14:29,6739
2432,250,1,4.99,2005-06-18 17:59:18,6742
5998,250,1,2.99,2005-07-11 01:20:46,6747
9099,250,2,0.99,2005-07-30 08:45:48,6749
15247,250,2,6.99,2005-08-22 17:52:05,6756
2238,251,1,6.99,2005-06-18 04:22:06,6763
3464,251,1,2.99,2005-06-21 22:08:58,6765
4026,251,2,3.99,2005-07-07 02:15:48,6767
9196,251,1,2.99,2005-07-30 12:30:19,6775
11733,251,1,0.99,2005-08-17 08:31:03,6778
12047,251,2,3.99,2005-08-17 20:48:32,6779
12666,251,2,4.99,2005-08-18 19:11:41,6780
13260,251,2,6.99,2005-08-19 17:09:22,6783
14292,251,1,0.99,2005-08-21 07:06:20,6784
15647,251,2,2.99,2005-08-23 08:23:56,6785
2968,252,1,0.99,2005-06-20 07:41:47,6792
10314,252,2,0.99,2005-08-01 04:31:18,6803
10834,252,2,2.99,2005-08-01 23:28:00,6804
14774,252,1,4.99,2005-08-21 23:52:32,6808
566,253,1,6.99,2005-05-28 09:51:39,6810
2454,253,1,4.99,2005-06-18 19:32:51,6817
5505,253,1,2.99,2005-07-10 00:38:48,6820
7689,253,2,2.99,2005-07-28 03:21:24,6822
7851,253,2,0.99,2005-07-28 09:31:58,6823
10881,253,2,6.99,2005-08-02 00:38:14,6830
13126,253,1,5.99,2005-08-19 12:00:28,6833
14086,253,2,3.99,2005-08-20 23:47:54,6834
14640,253,1,7.99,2005-08-21 19:03:19,6836
5042,254,2,2.99,2005-07-09 03:20:30,6847
5537,254,1,0.99,2005-07-10 02:35:41,6850
5930,254,2,4.99,2005-07-10 21:59:32,6853
8216,254,2,7.99,2005-07-28 23:43:59,6856
9494,254,2,1.99,2005-07-30 23:52:46,6858
12247,254,1,2.99,2005-08-18 03:51:51,6864
14497,254,2,4.99,2005-08-21 14:09:47,6869
15774,254,1,0.99,2005-08-23 13:25:08,6870
3442,255,2,2.99,2005-06-21 20:06:51,6874
4547,255,1,0.99,2005-07-08 04:20:19,6875
13758,255,1,8.99,2005-08-20 11:21:26,6887
738,256,2,4.99,2005-05-29 08:20:08,6891
1555,256,1,2.99,2005-06-16 02:17:07,6894
1973,256,2,4.99,2005-06-17 09:26:15,6896
2230,256,2,4.99,2005-06-18 03:50:49,6897
4130,256,1,0.99,2005-07-07 07:51:53,6901
5179,256,1,2.99,2005-07-09 10:00:44,6903
7661,256,1,3.99,2005-07-28 02:10:27,6905
9424,256,2,2.99,2005-07-30 21:10:56,6906
13651,256,1,0.99,2005-08-20 07:50:08,6911
15864,256,1,7.99,2005-08-23 16:18:12,6918
139,257,2,2.99,2005-05-25 23:00:21,6919
4462,257,2,6.99,2005-07-08 00:02:49,6924
8344,257,1,4.99,2005-07-29 04:45:25,6937
11394,257,1,0.99,2005-08-02 18:44:45,6943
12841,257,2,2.99,2005-08-19 01:55:55,6946
15967,257,1,2.99,2005-08-23 19:50:06,6954
2678,258,2,0.99,2005-06-19 12:12:23,6957
2931,258,2,8.99,2005-06-20 04:50:45,6958
5674,258,1,0.99,2005-07-10 08:26:26,6963
5935,258,1,9.99,2005-07-10 22:11:04,6964
1813,259,2,2.99,2005-06-16 21:11:00,6985
13109,259,1,4.99,2005-08-19 11:23:20,7001
13112,259,2,2.99,2005-08-19 11:27:10,7002
13366,259,2,4.99,2005-08-19 21:14:45,7003
13598,259,1,5.99,2005-08-20 05:59:17,7004
14966,259,2,2.99,2005-08-22 06:45:57,7008
15425,259,1,10.99,2005-08-23 00:05:57,7009
1101,260,1,8.99,2005-05-31 14:13:59,7013
1626,260,1,3.99,2005-06-16 07:49:47,7014
2958,260,2,3.99,2005-06-20 06:56:20,7020
7268,260,1,1.99,2005-07-27 11:23:09,7027
8717,260,1,0.99,2005-07-29 17:40:45,7031
8933,260,1,0.99,2005-07-30 02:36:06,7032
13685,260,1,3.99,2005-08-20 08:57:11,7037
13978,260,2,0.99,2005-08-20 19:03:25,7039
14441,260,2,2.99,2005-08-21 11:59:38,7041
542,261,2,6.99,2005-05-28 06:42:13,7046
1877,261,1,5.99,2005-06-17 02:54:16,7049
2392,261,2,0.99,2005-06-18 15:34:18,7052
9842,261,1,4.99,2005-07-31 12:24:58,7059
13506,261,2,5.99,2005-08-20 02:07:06,7066
13669,261,1,2.99,2005-08-20 08:26:32,7067
15397,261,2,4.99,2005-08-22 23:08:46,7069
6986,262,1,4.99,2005-07-27 00:59:05,7084
10421,262,2,0.99,2005-08-01 08:14:10,7086
13808,262,1,5.99,2005-08-20 12:55:43,7089
15918,262,1,3.99,2005-08-23 17:57:35,7097
97,263,1,4.99,2005-05-25 16:34:24,7098
2126,263,2,8.99,2005-06-17 20:54:36,7100
4682,263,2,2.99,2005-07-08 10:38:27,7105
6808,263,1,1.99,2005-07-12 17:36:42,7110
10476,263,1,6.99,2005-08-01 10:03:20,7115
12919,263,2,6.99,2005-08-19 04:32:15,7121
14335,263,1,3.99,2005-08-21 08:33:07,7122
1165,264,2,3.99,2005-06-14 23:16:27,7127
4539,264,1,0.99,2005-07-08 04:01:02,7133
10792,264,2,2.99,2005-08-01 21:44:24,7143
11533,264,2,0.99,2005-08-17 00:34:53,7145
13590,264,2,2.99,2005-08-20 05:48:59,7148
3823,265,1,2.99,2005-07-06 15:41:27,7156
4610,265,1,0.99,2005-07-08 07:28:05,7157
5710,265,1,9.99,2005-07-10 10:32:52,7161
7414,265,2,1.99,2005-07-27 16:46:07,7166
8489,265,2,2.99,2005-07-29 08:58:03,7169
9416,265,1,2.99,2005-07-30 20:52:45,7171
14125,265,2,4.99,2005-08-21 01:32:16,7177
14556,265,2,6.99,2005-08-21 16:03:27,7179
651,266,2,2.99,2005-05-28 19:46:50,7182
5362,266,2,5.99,2005-07-09 18:16:08,7188
8492,266,1,2.99,2005-07-29 09:04:17,7190
12255,266,1,4.99,2005-08-18 04:07:20,7198
12378,266,2,0.99,2005-08-18 08:26:13,7199
14492,266,1,2.99,2005-08-21 13:59:08,7205
14877,266,1,0.99,2005-08-22 03:39:56,7206
436,267,1,4.99,2005-05-27 17:21:04,7210
2877,267,1,1.99,2005-06-20 01:07:16,7219
3090,267,2,0.99,2005-06-20 16:00:19,7220
8572,267,1,1.99,2005-07-29 11:51:24,7226
9308,267,1,6.99,2005-07-30 16:53:21,7228
9807,267,2,2.99,2005-07-31 11:13:52,7230
12320,267,1,4.99,2005-08-18 06:26:51,7235
14131,267,1,5.99,2005-08-21 01:43:40,7238
15903,267,1,3.99,2005-08-23 17:30:40,7242
3670,268,2,4.99,2005-07-06 08:56:43,7253
14373,268,2,4.99,2005-08-21 09:44:53,7271
678,269,2,6.99,2005-05-28 23:15:48,7276
750,269,1,4.99,2005-05-29 09:41:40,7278
1334,269,1,3.99,2005-06-15 11:43:09,7280
6440,269,1,2.99,2005-07-12 00:25:04,7286
11014,269,1,4.99,2005-08-02 05:12:22,7294
13759,269,2,2.99,2005-08-20 11:24:48,7298
1345,270,1,4.99,2005-06-15 12:32:13,7306
1896,270,1,6.99,2005-06-17 04:25:46,7307
8618,270,2,3.99,2005-07-29 13:48:20,7315
10461,270,1,7.99,2005-08-01 09:32:53,7317
10648,270,2,4.99,2005-08-01 16:08:52,7319
11841,270,2,2.99,2005-08-17 13:12:20,7322
3640,271,1,1.99,2005-07-06 07:12:26,7331
11431,271,1,2.99,2005-08-02 20:05:16,7342
2546,272,2,5.99,2005-06-19 02:39:39,7352
3323,272,1,5.99,2005-06-21 08:45:33,7353
5047,272,2,3.99,2005-07-09 03:44:15,7354
5158,272,2,2.99,2005-07-09 08:53:09,7355
7658,272,2,2.99,2005-07-28 02:09:12,7357
11881,272,1,0.99,2005-08-17 14:31:56,7363
13274,272,2,2.99,2005-08-19 17:50:03,7365
1747,273,2,6.99,2005-06-16 16:53:33,7370
5256,273,1,7.99,2005-07-09 13:55:45,7376
5605,273,1,2.99,2005-07-10 05:06:45,7378
6592,273,1,8.99,2005-07-12 07:19:35,7379
9729,273,2,0.99,2005-07-31 08:43:43,7388
10272,273,1,8.99,2005-08-01 03:14:34,7389
10753,273,1,3.99,2005-08-01 20:09:24,7390
11282,273,1,4.99,2005-08-02 14:35:03,7392
12692,273,1,0.99,2005-08-18 20:09:19,7394
13955,273,1,5.99,2005-08-20 18:05:12,7396
14558,273,2,2.99,2005-08-21 16:10:50,7398
14911,273,2,2.99,2005-08-22 04:51:42,7399
301,274,2,2.99,2005-05-26 21:06:14,7404
474,274,2,2.99,2005-05-27 22:11:56,7406
892,274,1,4.99,2005-05-30 08:02:56,7407
9677,274,1,4.99,2005-07-31 06:39:45,7418
10855,274,2,0.99,2005-08-02 00:06:37,7421
13103,274,1,2.99,2005-08-19 11:05:51,7425
13129,274,2,8.99,2005-08-19 12:05:04,7426
14012,274,1,0.99,2005-08-20 20:42:12,7428
15260,274,1,2.99,2005-08-22 18:24:16,7433
7553,275,1,2.99,2005-07-27 22:11:36,7447
8746,275,1,2.99,2005-07-29 19:03:15,7449
10479,275,1,6.99,2005-08-01 10:11:25,7451
12606,275,1,1.99,2005-08-18 17:02:21,7455
13037,275,1,3.99,2005-08-19 08:53:57,7456
13860,275,2,2.99,2005-08-20 14:55:09,7457
14063,275,2,0.99,2005-08-20 22:36:40,7460
15269,275,2,2.99,2005-08-22 18:39:44,7465
1352,276,1,0.99,2005-06-15 12:58:27,7469
4715,276,1,0.99,2005-07-08 12:15:37,7473
7282,276,2,5.99,2005-07-27 12:00:19,7476
10149,276,2,5.99,2005-07-31 22:20:46,7482
10763,276,1,2.99,2005-08-01 20:32:27,7484
12251,276,2,4.99,2005-08-18 03:59:02,7489
12650,276,1,4.99,2005-08-18 18:33:20,7490
14000,276,1,4.99,2005-08-20 20:06:05,7491
15718,276,2,2.99,2005-08-23 11:05:17,7492
15769,276,1,3.99,2005-08-23 13:16:15,7493
15923,276,2,4.99,2005-08-23 18:08:19,7494
2162,277,2,3.99,2005-06-17 23:45:47,7498
3274,277,2,4.99,2005-06-21 05:30:36,7501
3897,277,2,2.99,2005-07-06 19:11:43,7504
6487,277,1,5.99,2005-07-12 02:17:00,7510
7423,277,2,4.99,2005-07-27 17:11:47,7511
11162,277,2,4.99,2005-08-02 10:07:54,7516
15008,277,1,10.99,2005-08-22 08:24:32,7525
15345,277,1,5.99,2005-08-22 21:05:50,7526
1387,278,2,0.99,2005-06-15 15:40:56,7528
2078,278,2,4.99,2005-06-17 16:48:55,7530
6869,278,2,4.99,2005-07-12 20:12:06,7535
10849,278,2,3.99,2005-08-01 23:51:00,7543
13896,278,1,0.99,2005-08-20 15:59:56,7547
14268,278,1,2.99,2005-08-21 06:21:24,7549
14986,278,1,4.99,2005-08-22 07:37:24,7551
16019,278,1,4.99,2005-08-23 21:30:45,7552
6176,279,1,0.99,2005-07-11 10:48:21,7564
12935,279,2,2.99,2005-08-19 05:20:25,7572
13588,279,2,4.99,2005-08-20 05:47:11,7576
14714,279,1,3.99,2005-08-21 21:27:43,7578
14789,279,1,4.99,2005-08-22 00:29:39,7580
13538,279,2,4.99,2006-02-14 15:16:03,7583
8319,280,2,0.99,2005-07-29 03:44:52,7592
8365,280,1,0.99,2005-07-29 05:11:00,7593
8744,280,2,3.99,2005-07-29 18:58:24,7596
10847,280,1,9.99,2005-08-01 23:49:33,7599
11366,280,1,4.99,2005-08-02 18:01:25,7600
12849,280,1,5.99,2005-08-19 02:05:37,7603
13231,280,2,9.99,2005-08-19 16:12:49,7604
13321,280,1,4.99,2005-08-19 19:40:37,7605
15036,280,2,2.99,2005-08-22 09:36:00,7607
4607,281,1,0.99,2005-07-08 07:15:14,7615
4864,281,2,6.99,2005-07-08 19:05:34,7616
13641,281,1,2.99,2005-08-20 07:34:42,7623
48,282,2,1.99,2005-05-25 06:20:46,7625
5926,282,1,6.99,2005-07-10 21:53:42,7638
8468,282,2,1.99,2005-07-29 08:26:04,7643
1749,283,1,0.99,2005-06-16 16:56:00,7652
2333,283,2,2.99,2005-06-18 10:55:54,7654
3534,283,1,4.99,2005-07-06 01:32:27,7657
3568,283,1,6.99,2005-07-06 03:11:57,7658
3590,283,2,4.99,2005-07-06 04:35:12,7659
4876,283,2,1.99,2005-07-08 19:27:50,7662
6313,283,2,0.99,2005-07-11 18:29:52,7666
11966,283,2,0.99,2005-08-17 17:40:04,7676
12290,283,1,6.99,2005-08-18 05:08:03,7677
15837,283,1,2.99,2005-08-23 15:29:41,7679
423,284,2,0.99,2005-05-27 15:32:57,7680
2813,284,2,6.99,2005-06-19 20:01:47,7684
3572,284,1,0.99,2005-07-06 03:33:23,7686
5161,284,1,6.99,2005-07-09 08:57:56,7690
6094,285,1,4.99,2005-07-11 05:54:42,7716
15251,285,2,0.99,2005-08-22 18:03:57,7732
15489,285,1,4.99,2005-08-23 02:06:41,7733
3692,286,2,3.99,2005-07-06 09:54:12,7738
4461,286,2,9.99,2005-07-07 23:59:43,7740
7368,286,1,0.99,2005-07-27 15:06:05,7747
8399,286,2,0.99,2005-07-29 06:20:18,7750
13635,286,2,5.99,2005-08-20 07:17:35,7757
13975,286,1,4.99,2005-08-20 18:58:23,7758
1247,287,1,7.99,2005-06-15 05:16:40,7764
1642,287,2,2.99,2005-06-16 08:54:15,7765
4877,287,2,4.99,2005-07-08 19:31:02,7768
5761,287,2,0.99,2005-07-10 12:45:36,7771
6397,287,1,2.99,2005-07-11 22:34:02,7773
9716,287,2,1.99,2005-07-31 08:23:53,7777
10027,287,1,6.99,2005-07-31 18:33:51,7778
10574,287,2,2.99,2005-08-01 13:36:51,7779
15084,287,1,4.99,2005-08-22 11:17:59,7786
15614,287,1,2.99,2005-08-23 07:05:15,7788
3958,288,1,3.99,2005-07-06 22:07:33,7795
4758,288,2,0.99,2005-07-08 14:38:02,7797
6518,288,2,3.99,2005-07-12 03:59:42,7799
10927,288,1,9.99,2005-08-02 02:31:15,7804
12134,288,1,1.99,2005-08-17 23:49:43,7806
14756,288,2,0.99,2005-08-21 23:21:23,7811
15119,288,1,2.99,2005-08-22 12:41:33,7813
4622,289,2,0.99,2005-07-08 08:02:42,7821
5342,289,2,8.99,2005-07-09 17:20:03,7823
6007,289,2,3.99,2005-07-11 01:43:06,7826
6536,289,2,7.99,2005-07-12 04:44:25,7827
7162,289,1,4.99,2005-07-27 07:32:45,7829
9498,289,1,2.99,2005-07-30 23:56:55,7831
10297,289,2,7.99,2005-08-01 04:05:04,7832
12158,289,1,1.99,2005-08-18 00:34:20,7833
12170,289,1,0.99,2005-08-18 01:06:10,7834
12558,289,2,7.99,2005-08-18 14:52:35,7835
13165,289,2,0.99,2005-08-19 13:34:10,7836
160,290,1,2.99,2005-05-26 01:46:20,7844
1336,290,2,8.99,2005-06-15 12:01:34,7846
1496,290,2,4.99,2005-06-15 21:55:58,7847
5214,290,2,5.99,2005-07-09 11:43:08,7854
6816,290,2,4.99,2005-07-12 18:18:50,7856
9413,290,1,0.99,2005-07-30 20:44:39,7862
10194,290,1,1.99,2005-08-01 00:33:52,7864
54,291,1,4.99,2005-05-25 07:23:25,7872
747,291,2,4.99,2005-05-29 09:26:34,7873
4862,291,2,3.99,2005-07-08 19:02:46,7879
5754,291,2,2.99,2005-07-10 12:32:43,7880
7561,291,1,5.99,2005-07-27 22:21:05,7883
8697,291,2,4.99,2005-07-29 16:46:07,7886
13665,291,1,5.99,2005-08-20 08:19:20,7892
2258,292,2,3.99,2005-06-18 05:30:36,7897
7766,292,1,4.99,2005-07-28 06:41:57,7910
9792,292,1,5.99,2005-07-31 10:43:41,7914
3025,293,2,2.99,2005-06-20 11:46:48,7929
4542,293,2,4.99,2005-07-08 04:06:30,7934
5765,293,2,3.99,2005-07-10 13:03:02,7936
13504,293,2,5.99,2005-08-20 02:01:48,7946
13817,293,1,4.99,2005-08-20 13:15:30,7947
595,294,1,1.99,2005-05-28 13:59:54,7953
3681,294,1,4.99,2005-07-06 09:19:30,7956
6185,294,2,5.99,2005-07-11 11:25:09,7959
8843,294,2,4.99,2005-07-29 23:04:25,7962
9522,294,1,2.99,2005-07-31 00:55:11,7964
9607,294,2,0.99,2005-07-31 03:51:06,7965
10220,294,2,4.99,2005-08-01 01:13:22,7967
10642,294,2,4.99,2005-08-01 15:45:11,7970
11981,294,2,2.99,2005-08-17 18:10:40,7974
15839,294,1,5.99,2005-08-23 15:34:46,7978
1935,295,2,2.99,2005-06-17 07:14:15,7982
3496,295,2,1.99,2005-07-05 23:59:15,7989
3876,295,1,9.99,2005-07-06 18:21:13,7990
5053,295,2,4.99,2005-07-09 03:59:46,7994
6331,295,2,3.99,2005-07-11 19:17:21,7998
9692,295,2,8.99,2005-07-31 07:11:04,8004
10349,295,1,3.99,2005-08-01 05:27:13,8008
12041,295,2,4.99,2005-08-17 20:34:33,8011
14387,295,1,6.99,2005-08-21 10:10:01,8014
511,296,1,5.99,2005-05-28 03:04:04,8018
869,296,1,4.99,2005-05-30 04:22:06,8019
4480,296,1,4.99,2005-07-08 00:56:30,8026
6967,296,1,6.99,2005-07-27 00:16:31,8031
7568,296,2,4.99,2005-07-27 22:38:53,8032
8171,296,2,0.99,2005-07-28 21:32:57,8033
9304,296,1,2.99,2005-07-30 16:41:34,8035
11571,296,2,4.99,2005-08-17 01:37:51,8036
11825,296,2,4.99,2005-08-17 12:43:30,8037
12689,296,2,3.99,2005-08-18 20:06:34,8038
13471,296,2,2.99,2005-08-20 01:02:26,8039
13991,296,1,1.99,2005-08-20 19:29:44,8042
14571,296,2,7.99,2005-08-21 16:40:26,8043
15023,296,2,2.99,2005-08-22 08:56:48,8044
15866,296,2,7.99,2005-08-23 16:19:02,8045
143,297,2,0.99,2005-05-25 23:45:52,8047
954,297,1,3.99,2005-05-30 16:57:29,8048
1409,297,1,3.99,2005-06-15 16:58:12,8049
2260,297,1,2.99,2005-06-18 05:38:36,8052
2339,297,2,4.99,2005-06-18 11:29:22,8053
7867,297,2,0.99,2005-07-28 10:08:54,8062
9014,297,2,2.99,2005-07-30 05:19:27,8064
10264,297,2,4.99,2005-08-01 03:03:12,8067
11780,297,1,2.99,2005-08-17 10:34:24,8071
13330,297,1,2.99,2005-08-19 19:59:21,8074
383,298,1,3.99,2005-05-27 10:12:20,8080
1454,298,2,4.99,2005-06-15 19:49:41,8081
3728,298,1,2.99,2005-07-06 11:29:00,8086
11288,298,2,6.99,2005-08-02 14:54:08,8097
12076,298,2,0.99,2005-08-17 21:58:19,8098
12765,298,1,8.99,2005-08-18 23:21:50,8099
332,299,1,5.99,2005-05-27 02:27:10,8106
2774,299,1,2.99,2005-06-19 18:05:11,8110
5033,299,2,1.99,2005-07-09 02:42:01,8118
6853,299,1,7.99,2005-07-12 19:38:11,8121
7862,299,2,9.99,2005-07-28 10:02:25,8124
10201,299,1,0.99,2005-08-01 00:42:18,8126
11746,299,1,5.99,2005-08-17 09:03:24,8129
13069,299,1,4.99,2005-08-19 09:55:20,8131
14548,299,1,3.99,2005-08-21 15:53:52,8133
457,300,2,0.99,2005-05-27 19:52:29,8136
3177,300,1,2.99,2005-06-20 22:32:44,8140
6111,300,2,4.99,2005-07-11 07:26:57,8145
6822,300,1,5.99,2005-07-12 18:23:39,8146
8117,300,1,6.99,2005-07-28 19:20:16,8149
8210,300,1,6.99,2005-07-28 23:31:05,8150
8283,300,1,3.99,2005-07-29 01:52:22,8151
9127,300,2,2.99,2005-07-30 09:46:36,8153
9791,300,2,0.99,2005-07-31 10:35:22,8154
13499,300,2,6.99,2005-08-20 01:52:30,8160
955,301,1,0.99,2005-05-30 16:59:03,8169
4316,301,2,4.99,2005-07-07 17:44:22,8173
7818,301,2,4.99,2005-07-28 08:25:00,8181
13633,301,2,2.99,2005-08-20 07:13:47,8185
15201,301,1,10.99,2005-08-22 16:24:42,8186
12516,302,2,4.99,2005-08-18 13:39:53,8208
13916,302,1,2.99,2005-08-20 16:43:02,8210
15578,302,2,2.99,2005-08-23 05:37:13,8213
871,303,1,2.99,2005-05-30 05:01:30,8218
3107,303,1,2.99,2005-06-20 17:26:05,8223
6219,303,2,4.99,2005-07-11 13:18:37,8226
8734,303,2,6.99,2005-07-29 18:28:15,8231
11253,303,1,4.99,2005-08-02 13:42:44,8234
12117,303,2,0.99,2005-08-17 23:11:12,8237
1525,304,2,4.99,2005-06-16 00:26:07,8247
2039,304,1,3.99,2005-06-17 14:03:43,8248
5411,304,1,2.99,2005-07-09 20:23:38,8252
6737,304,1,4.99,2005-07-12 14:16:52,8257
12540,304,1,5.99,2005-08-18 14:17:30,8264
14945,304,1,4.99,2005-08-22 06:05:38,8268
2166,305,1,11.99,2005-06-17 23:51:21,8272
3387,305,1,0.99,2005-06-21 14:21:49,8273
5582,305,2,4.99,2005-07-10 04:08:25,8278
10981,305,1,2.99,2005-08-02 04:17:53,8286
11035,305,2,5.99,2005-08-02 05:55:39,8287
12592,305,2,3.99,2005-08-18 16:17:50,8289
15417,305,2,2.99,2005-08-22 23:54:04,8292
672,306,2,6.99,2005-05-28 22:05:29,8295
1172,306,2,0.99,2005-06-14 23:54:34,8296
3814,306,1,6.99,2005-07-06 15:23:56,8298
7701,306,2,2.99,2005-07-28 03:54:28,8306
8620,306,2,0.99,2005-07-29 13:51:20,8307
9395,306,2,4.99,2005-07-30 20:07:06,8310
10202,306,1,6.99,2005-08-01 00:43:18,8312
10893,306,2,5.99,2005-08-02 01:12:13,8313
11440,306,1,0.99,2005-08-02 20:24:02,8315
11674,306,2,6.99,2005-08-17 05:56:27,8316
11776,306,2,0.99,2005-08-17 10:27:19,8317
12225,306,1,7.99,2005-08-18 03:00:11,8318
13873,306,1,0.99,2005-08-20 15:11:11,8322
13996,306,1,4.99,2005-08-20 19:45:43,8323
2167,307,1,0.99,2005-06-17 23:51:28,8331
7929,307,1,0.99,2005-07-28 12:16:40,8346
11491,307,1,7.99,2005-08-02 22:44:50,8351
15515,307,2,4.99,2005-08-23 03:03:53,8355
589,308,2,3.99,2005-05-28 12:27:50,8356
