release_year,film_id,original_language_id,description,title,replacement_cost,rental_rate,language,rental_duration,length,rating
2006,550,,A Fast-Paced Reflection of a Waitress And a Hunter who must Defeat a Forensic Psychologist in A Baloon,MAGUIRE APACHE,22.99,2.99,English,6,74,NC-17
2006,551,,A Lacklusture Saga of a Moose And a Teacher who must Kill a Forensic Psychologist in A MySQL Convention,MAIDEN HOME,9.99,4.99,English,3,138,PG
2006,552,,A Thrilling Character Study of a Moose And a Student who must Escape a Butler in The First Manned Space Station,MAJESTIC FLOATS,15.99,0.99,English,5,130,PG
2006,553,,A Stunning Display of a Moose And a Database Administrator who must Pursue a Composer in A Jet Boat,MAKER GABLES,12.99,0.99,English,4,136,PG-13
2006,554,,A Intrepid Reflection of a Waitress And a A Shark who must Kill a Squirrel in The Outback,MALKOVICH PET,22.99,2.99,English,6,159,G
2006,555,,A Thrilling Yarn of a Waitress And a Dentist who must Find a Hunter in A Monastery,MALLRATS UNITED,25.99,0.99,English,4,133,PG
2006,556,,A Fast-Paced Documentary of a Crocodile And a Sumo Wrestler who must Conquer a Explorer in California,MALTESE HOPE,26.99,4.99,English,6,127,PG-13
2006,557,,A Stunning Tale of a Mad Cow And a Boy who must Battle a Boy in Berlin,MANCHURIAN CURTAIN,27.99,2.99,English,5,177,PG
2006,558,,A Astounding Saga of a Mad Cow And a Pastry Chef who must Discover a Husband in Ancient India,MANNEQUIN WORST,18.99,2.99,English,3,71,PG-13
2006,559,,A Fanciful Story of a Womanizer And a Dog who must Face a Forensic Psychologist in The Sahara Desert,MARRIED GO,22.99,2.99,English,7,114,G
2006,560,,A Boring Drama of a Car And a Dog who must Succumb a Madman in Soviet Georgia,MARS ROMAN,21.99,0.99,English,6,62,NC-17
2006,561,,A Boring Character Study of a Student And a Robot who must Meet a Woman in California,MASK PEACH,26.99,2.99,English,6,123,NC-17
2006,562,,A Fanciful Documentary of a Pioneer And a Boat who must Pursue a Pioneer in An Abandoned Mine Shaft,MASKED BUBBLE,12.99,0.99,English,6,151,PG-13
2006,563,,A Fateful Reflection of a Waitress And a Crocodile who must Challenge a Forensic Psychologist in California,MASSACRE USUAL,16.99,4.99,English,6,165,R
2006,564,,A Fateful Drama of a Frisbee And a Crocodile who must Vanquish a Dog in The First Manned Space Station,MASSAGE IMAGE,11.99,2.99,English,4,161,PG
2006,565,,A Action-Packed Saga of a Womanizer And a Woman who must Overcome a Student in California,MATRIX SNOWMAN,9.99,4.99,English,6,56,PG-13
2006,566,,A Beautiful Documentary of a Forensic Psychologist And a Cat who must Reach a Astronaut in Nigeria,MAUDE MOD,20.99,0.99,English,6,72,R
2006,567,,A Boring Documentary of a Dentist And a Butler who must Confront a Monkey in A MySQL Convention,MEET CHOCOLATE,26.99,2.99,English,3,80,G
2006,568,,A Touching Epistle of a Squirrel And a Explorer who must Redeem a Pastry Chef in The Sahara Desert,MEMENTO ZOOLANDER,11.99,4.99,English,4,77,NC-17
2006,569,,A Unbelieveable Panorama of a Composer And a Butler who must Overcome a Database Administrator in The First Manned Space Station,MENAGERIE RUSHMORE,18.99,2.99,English,7,147,G
2006,570,,A Lacklusture Drama of a Waitress And a Husband who must Fight a Husband in California,MERMAID INSECTS,20.99,4.99,English,5,104,NC-17
2006,571,,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,METAL ARMAGEDDON,26.99,2.99,English,6,161,PG-13
2006,572,,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,METROPOLIS COMA,9.99,2.99,English,4,64,PG-13
2006,573,,A Touching Character Study of a Boat And a Student who must Sink a A Shark in Nigeria,MICROCOSMOS PARADISE,22.99,2.99,English,6,105,PG-13
2006,574,,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery,MIDNIGHT WESTWARD,19.99,0.99,English,3,86,G
2006,575,,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,MIDSUMMER GROUNDHOG,27.99,4.99,English,3,48,G
2006,576,,A Astounding Epistle of a Mad Scientist And a Pioneer who must Escape a Database Administrator in A MySQL Convention,MIGHTY LUCK,13.99,2.99,English,7,122,PG
2006,577,,A Lacklusture Epistle of a Cat And a Husband who must Confront a Boy in A MySQL Convention,MILE MULAN,10.99,0.99,English,4,64,PG
2006,578,,A Brilliant Documentary of a Womanizer And a Squirrel who must Find a Technical Writer in The Sahara Desert,MILLION ACE,16.99,4.99,English,4,142,PG-13
2006,579,,A Taut Yarn of a Mad Scientist And a Crocodile who must Outgun a Database Administrator in A Monastery,MINDS TRUMAN,22.99,4.99,English,3,149,PG-13
2006,580,,A Amazing Yarn of a Robot And a Womanizer who must Discover a Forensic Psychologist in Berlin,MINE TITANS,12.99,4.99,English,3,166,PG-13
2006,581,,A Insightful Display of a Lumberjack And a Sumo Wrestler who must Meet a Man in The Outback,MINORITY KISS,16.99,0.99,English,4,59,G
2006,582,,A Touching Epistle of a Butler And a Boy who must Find a Mad Scientist in The Sahara Desert,MIRACLE VIRTUAL,19.99,2.99,English,3,162,PG-13
2006,583,,A Intrepid Story of a Sumo Wrestler And a Teacher who must Meet a A Shark in An Abandoned Fun House,MISSION ZOOLANDER,26.99,4.99,English,3,164,PG-13
2006,584,,A Taut Drama of a Womanizer And a Lumberjack who must Succumb a Pioneer in Ancient India,MIXED DOORS,26.99,2.99,English,6,180,PG-13
2006,585,,A Unbelieveable Documentary of a Frisbee And a Boat who must Meet a Boy in The Canadian Rockies,MOB DUFFEL,25.99,0.99,English,4,105,G
2006,586,,A Thoughtful Panorama of a Man And a Car who must Sink a Composer in Berlin,MOCKINGBIRD HOLLYWOOD,27.99,0.99,English,4,60,PG
2006,587,,A Boring Documentary of a Mad Cow And a Cat who must Build a Lumberjack in New Orleans,MOD SECRETARY,20.99,4.99,English,6,77,NC-17
2006,588,,A Beautiful Panorama of a Boat And a Crocodile who must Outrace a Dog in Australia,MODEL FISH,11.99,4.99,English,4,175,NC-17
2006,589,,A Awe-Inspiring Story of a Butler And a Sumo Wrestler who must Redeem a Boy in New Orleans,MODERN DORADO,20.99,0.99,English,3,74,PG
2006,590,,A Touching Tale of a Explorer And a Boat who must Defeat a Robot in Australia,MONEY HAROLD,17.99,2.99,English,3,135,PG
2006,591,,A Astounding Tale of a Crocodile And a Car who must Outrace a Squirrel in A U-Boat,MONSOON CAUSE,20.99,4.99,English,6,182,PG
2006,592,,A Fast-Paced Story of a Waitress And a Cat who must Fight a Girl in Australia,MONSTER SPARTACUS,28.99,2.99,English,6,107,PG
2006,593,,A Awe-Inspiring Drama of a Monkey And a Composer who must Escape a Feminist in A U-Boat,MONTEREY LABYRINTH,13.99,0.99,English,6,158,G
2006,594,,A Thrilling Reflection of a Waitress And a Butler who must Battle a Butler in A Jet Boat,MONTEZUMA COMMAND,22.99,0.99,English,6,126,NC-17
2006,595,,A Beautiful Tale of a Astronaut And a Mad Cow who must Challenge a Cat in A Baloon Factory,MOON BUNCH,20.99,0.99,English,7,83,PG
2006,596,,A Thoughtful Display of a Astronaut And a Feminist who must Chase a Frisbee in A Jet Boat,MOONSHINE CABIN,25.99,4.99,English,4,171,PG-13
2006,597,,A Epic Drama of a Feminist And a Pioneer who must Sink a Composer in New Orleans,MOONWALKER FOOL,12.99,4.99,English,5,184,G
2006,598,,A Thoughtful Character Study of a Waitress And a Feminist who must Build a Teacher in Ancient Japan,MOSQUITO ARMAGEDDON,22.99,0.99,English,6,57,G
2006,599,,A Boring Tale of a Husband And a Boy who must Fight a Squirrel in Ancient China,MOTHER OLEANDER,20.99,0.99,English,3,103,R
2006,600,,A Awe-Inspiring Reflection of a Dog And a Student who must Kill a Car in An Abandoned Fun House,MOTIONS DETAILS,16.99,0.99,English,5,166,PG
2006,601,,A Astounding Story of a Forensic Psychologist And a Cat who must Battle a Teacher in An Abandoned Mine Shaft,MOULIN WAKE,20.99,0.99,English,4,79,PG-13
2006,602,,A Lacklusture Display of a Waitress And a Lumberjack who must Chase a Pioneer in New Orleans,MOURNING PURPLE,14.99,0.99,English,5,146,PG
2006,603,,A Insightful Display of a Database Administrator And a Student who must Build a Hunter in Berlin,MOVIE SHAKESPEARE,27.99,4.99,English,6,53,PG
2006,604,,A Emotional Saga of a Womanizer And a Pioneer who must Overcome a Dentist in A Baloon,MULAN MOON,10.99,0.99,English,4,160,G
2006,605,,A Awe-Inspiring Display of a Husband And a Squirrel who must Battle a Sumo Wrestler in A Jet Boat,MULHOLLAND BEAST,13.99,2.99,English,7,157,PG
2006,606,,A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia,MUMMY CREATURES,15.99,0.99,English,3,160,NC-17
2006,607,,A Lacklusture Story of a Madman And a Teacher who must Kill a Frisbee in The Gulf of Mexico,MUPPET MILE,18.99,4.99,English,5,50,PG
2006,608,,A Brilliant Yarn of a Car And a Database Administrator who must Escape a Boy in A MySQL Convention,MURDER ANTITRUST,11.99,2.99,English,6,166,PG
2006,609,,A Stunning Panorama of a Sumo Wrestler And a Husband who must Redeem a Madman in Ancient India,MUSCLE BRIGHT,23.99,2.99,English,7,185,G
2006,610,,A Thrilling Tale of a Butler And a Astronaut who must Battle a Explorer in The First Manned Space Station,MUSIC BOONDOCK,17.99,0.99,English,7,129,R
2006,611,,A Touching Yarn of a Student And a Moose who must Fight a Mad Cow in Australia,MUSKETEERS WAIT,17.99,4.99,English,7,73,PG
2006,613,,A Epic Yarn of a Teacher And a Hunter who must Outgun a Explorer in Soviet Georgia,MYSTIC TRUMAN,19.99,0.99,English,5,92,NC-17
2006,614,,A Touching Saga of a Sumo Wrestler And a Cat who must Pursue a Mad Scientist in Nigeria,NAME DETECTIVE,11.99,4.99,English,5,178,PG-13
2006,615,,A Epic Reflection of a Monkey And a Mad Cow who must Kill a Forensic Psychologist in An Abandoned Mine Shaft,NASH CHOCOLAT,21.99,2.99,English,6,180,PG-13
2006,616,,A Taut Epistle of a Mad Scientist And a Girl who must Escape a Monkey in California,NATIONAL STORY,19.99,2.99,English,4,92,NC-17
2006,617,,A Fast-Paced Story of a Sumo Wrestler And a Girl who must Defeat a Car in A Baloon Factory,NATURAL STOCK,24.99,0.99,English,4,50,PG-13
2006,618,,A Astounding Epistle of a Database Administrator And a Mad Scientist who must Pursue a Cat in California,NECKLACE OUTBREAK,21.99,0.99,English,3,132,PG
2006,619,,A Fanciful Reflection of a Crocodile And a Astronaut who must Outrace a Feminist in An Abandoned Amusement Park,NEIGHBORS CHARADE,20.99,0.99,English,3,161,R
2006,620,,A Lacklusture Reflection of a Monkey And a Squirrel who must Outrace a Womanizer in A Manhattan Penthouse,NEMO CAMPUS,23.99,2.99,English,5,131,NC-17
2006,621,,A Unbelieveable Reflection of a Butler And a Boat who must Outgun a Mad Scientist in California,NETWORK PEAK,23.99,2.99,English,5,75,PG-13
2006,622,,A Action-Packed Character Study of a Dog And a Lumberjack who must Outrace a Moose in The Gulf of Mexico,NEWSIES STORY,25.99,0.99,English,4,159,G
2006,623,,A Intrepid Character Study of a Moose And a Waitress who must Find a A Shark in Ancient India,NEWTON LABYRINTH,9.99,0.99,English,4,75,PG
2006,624,,A Brilliant Display of a Robot And a Butler who must Fight a Waitress in An Abandoned Mine Shaft,NIGHTMARE CHILL,25.99,4.99,English,3,149,PG
2006,625,,A Boring Reflection of a Secret Agent And a Astronaut who must Face a Composer in A Manhattan Penthouse,NONE SPIKING,18.99,0.99,English,3,83,NC-17
2006,626,,A Unbelieveable Character Study of a Mad Scientist And a Astronaut who must Find a Pioneer in A Manhattan Penthouse,NOON PAPI,12.99,2.99,English,5,57,G
2006,627,,A Beautiful Character Study of a Mad Cow And a Robot who must Reach a Womanizer in New Orleans,NORTH TEQUILA,9.99,4.99,English,4,67,NC-17
2006,628,,A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback,NORTHWEST POLISH,24.99,2.99,English,5,172,PG
2006,629,,A Amazing Epistle of a Woman And a Squirrel who must Fight a Hunter in A Baloon,NOTORIOUS REUNION,9.99,0.99,English,7,128,NC-17
2006,630,,A Thoughtful Display of a Butler And a Womanizer who must Find a Waitress in The Canadian Rockies,NOTTING SPEAKEASY,19.99,0.99,English,7,48,PG-13
2006,631,,A Fanciful Display of a Student And a Teacher who must Outgun a Crocodile in Nigeria,NOVOCAINE FLIGHT,11.99,0.99,English,4,64,G
2006,632,,A Thoughtful Drama of a Explorer And a Womanizer who must Meet a Teacher in California,NUTS TIES,10.99,4.99,English,5,145,NC-17
2006,633,,A Taut Epistle of a Monkey And a Boy who must Confront a Husband in A Jet Boat,OCTOBER SUBMARINE,10.99,4.99,English,6,54,PG-13
2006,634,,A Thrilling Yarn of a Feminist And a Madman who must Battle a Hunter in Berlin,ODDS BOOGIE,14.99,0.99,English,6,48,NC-17
2006,635,,A Thoughtful Drama of a Dentist And a Womanizer who must Meet a Husband in The Sahara Desert,OKLAHOMA JUMANJI,15.99,0.99,English,7,58,PG
2006,636,,A Boring Story of a Teacher And a Monkey who must Succumb a Forensic Psychologist in A Jet Boat,OLEANDER CLUE,12.99,0.99,English,5,161,PG
2006,637,,A Lacklusture Drama of a Secret Agent And a Explorer who must Discover a Car in A U-Boat,OPEN AFRICAN,16.99,4.99,English,7,131,PG
2006,638,,A Intrepid Character Study of a Man And a Frisbee who must Overcome a Madman in Ancient China,OPERATION OPERATION,23.99,2.99,English,7,156,G
2006,639,,A Fateful Epistle of a Crocodile And a Moose who must Kill a Explorer in Nigeria,OPPOSITE NECKLACE,9.99,4.99,English,7,92,PG
2006,640,,A Fast-Paced Drama of a Hunter And a Boy who must Discover a Feminist in The Sahara Desert,OPUS ICE,21.99,4.99,English,5,102,R
2006,641,,A Astounding Documentary of a Butler And a Womanizer who must Face a Dog in A U-Boat,ORANGE GRAPES,21.99,0.99,English,4,76,PG-13
2006,642,,A Amazing Saga of a Dog And a A Shark who must Challenge a Cat in The Sahara Desert,ORDER BETRAYED,13.99,2.99,English,7,120,PG-13
2006,643,,A Astounding Epistle of a Technical Writer And a Teacher who must Fight a Squirrel in The Sahara Desert,ORIENT CLOSER,22.99,2.99,English,3,118,R
2006,644,,A Insightful Tale of a Database Administrator And a Dog who must Face a Madman in Soviet Georgia,OSCAR GOLD,29.99,2.99,English,7,115,PG
2006,645,,A Lacklusture Documentary of a Mad Cow And a Madman who must Sink a Moose in The Gulf of Mexico,OTHERS SOUP,18.99,2.99,English,7,118,PG
2006,646,,A Unbelieveable Yarn of a Database Administrator And a Woman who must Succumb a A Shark in A U-Boat,OUTBREAK DIVINE,12.99,0.99,English,6,169,NC-17
2006,647,,A Thoughtful Drama of a Husband And a Secret Agent who must Pursue a Database Administrator in Ancient India,OUTFIELD MASSACRE,18.99,0.99,English,4,129,NC-17
2006,648,,A Thoughtful Story of a Astronaut And a Composer who must Conquer a Dog in The Sahara Desert,OUTLAW HANKY,17.99,4.99,English,7,148,PG-13
2006,649,,A Epic Yarn of a Mad Scientist And a Cat who must Confront a Womanizer in A Baloon Factory,OZ LIAISONS,14.99,2.99,English,4,85,R
2006,650,,A Thrilling Yarn of a Dog And a Moose who must Kill a Pastry Chef in A Manhattan Penthouse,PACIFIC AMISTAD,27.99,0.99,English,3,144,G
2006,651,,A Epic Display of a Sumo Wrestler And a Forensic Psychologist who must Build a Woman in An Abandoned Amusement Park,PACKER MADIGAN,20.99,0.99,English,3,84,PG-13
2006,652,,A Emotional Drama of a Boy And a Technical Writer who must Redeem a Sumo Wrestler in California,PAJAMA JAWBREAKER,14.99,0.99,English,3,126,R
2006,653,,A Fanciful Display of a Teacher And a Crocodile who must Succumb a Girl in A Baloon,PANIC CLUB,15.99,4.99,English,3,102,G
2006,654,,A Touching Documentary of a Dentist And a Sumo Wrestler who must Overcome a Boy in The Gulf of Mexico,PANKY SUBMARINE,19.99,4.99,English,4,93,G
2006,655,,A Brilliant Panorama of a Moose And a Man who must Reach a Teacher in The Gulf of Mexico,PANTHER REDS,22.99,4.99,English,5,109,NC-17
2006,656,,A Fanciful Display of a Car And a Monkey who must Escape a Squirrel in Ancient Japan,PAPI NECKLACE,9.99,0.99,English,3,128,PG
2006,657,,A Intrepid Yarn of a Car And a Moose who must Outrace a Crocodile in A Manhattan Penthouse,PARADISE SABRINA,12.99,2.99,English,5,48,PG-13
2006,658,,A Intrepid Story of a Squirrel And a Crocodile who must Defeat a Monkey in The Outback,PARIS WEEKEND,19.99,2.99,English,7,121,PG-13
2006,659,,A Taut Epistle of a Sumo Wrestler And a Girl who must Face a Husband in Ancient Japan,PARK CITIZEN,14.99,4.99,English,3,109,PG-13
2006,660,,A Fateful Display of a Technical Writer And a Butler who must Battle a Sumo Wrestler in An Abandoned Mine Shaft,PARTY KNOCK,11.99,2.99,English,7,107,PG
2006,661,,A Intrepid Tale of a Madman And a Astronaut who must Challenge a Hunter in A Monastery,PAST SUICIDES,17.99,4.99,English,5,157,PG-13
2006,662,,A Astounding Documentary of a Butler And a Cat who must Find a Frisbee in Ancient China,PATHS CONTROL,9.99,4.99,English,3,118,PG
2006,663,,A Emotional Epistle of a Squirrel And a Robot who must Confront a Lumberjack in Soviet Georgia,PATIENT SISTER,29.99,0.99,English,7,99,NC-17
2006,664,,A Taut Saga of a Robot And a Database Administrator who must Challenge a Astronaut in California,PATRIOT ROMAN,12.99,2.99,English,6,65,PG
2006,665,,A Thrilling Documentary of a Composer And a Secret Agent who must Succumb a Cat in Berlin,PATTON INTERVIEW,22.99,2.99,English,4,175,PG
2006,666,,A Awe-Inspiring Reflection of a Boy And a Man who must Discover a Moose in The Sahara Desert,PAYCHECK WAIT,27.99,4.99,English,4,145,PG-13
2006,667,,A Action-Packed Drama of a Monkey And a Dentist who must Chase a Butler in Berlin,PEACH INNOCENT,20.99,2.99,English,3,160,PG-13
2006,668,,A Insightful Reflection of a Boat And a Secret Agent who must Vanquish a Astronaut in An Abandoned Mine Shaft,PEAK FOREVER,25.99,4.99,English,7,80,PG
2006,669,,A Lacklusture Yarn of a Astronaut And a Pastry Chef who must Sink a Dog in A U-Boat,PEARL DESTINY,10.99,2.99,English,3,74,NC-17
2006,670,,A Epic Documentary of a Boy And a Monkey who must Pursue a Astronaut in Berlin,PELICAN COMFORTS,17.99,4.99,English,4,48,PG
2006,671,,A Fast-Paced Story of a Car And a Cat who must Outgun a Hunter in Berlin,PERDITION FARGO,27.99,4.99,English,7,99,NC-17
2006,672,,A Thrilling Yarn of a Dog And a Dog who must Build a Husband in A Baloon,PERFECT GROOVE,17.99,2.99,English,7,82,PG-13
2006,673,,A Epic Saga of a Hunter And a Technical Writer who must Conquer a Cat in Ancient Japan,PERSONAL LADYBUGS,19.99,0.99,English,3,118,PG-13
2006,674,,A Unbelieveable Reflection of a Explorer And a Boat who must Conquer a Woman in California,PET HAUNTING,11.99,0.99,English,3,99,PG
2006,676,,A Taut Yarn of a Hunter And a Astronaut who must Conquer a Database Administrator in The Sahara Desert,PHILADELPHIA WIFE,16.99,4.99,English,7,137,PG-13
2006,677,,A Intrepid Story of a Boy And a Technical Writer who must Pursue a Lumberjack in A Monastery,PIANIST OUTFIELD,25.99,0.99,English,6,136,NC-17
2006,678,,A Touching Documentary of a Husband And a Boat who must Meet a Pastry Chef in A Baloon Factory,PICKUP DRIVING,23.99,2.99,English,3,77,G
2006,679,,A Awe-Inspiring Reflection of a Crocodile And a Sumo Wrestler who must Meet a Forensic Psychologist in An Abandoned Mine Shaft,PILOT HOOSIERS,17.99,2.99,English,6,50,PG
2006,680,,A Action-Packed Reflection of a Mad Scientist And a A Shark who must Find a Feminist in California,PINOCCHIO SIMON,21.99,4.99,English,4,103,PG
2006,681,,A Stunning Drama of a Woman And a Lumberjack who must Overcome a A Shark in The Canadian Rockies,PIRATES ROXANNE,20.99,0.99,English,4,100,PG
2006,682,,A Thrilling Epistle of a Boy And a Boat who must Find a Student in Soviet Georgia,PITTSBURGH HUNCHBACK,17.99,4.99,English,4,134,PG-13
2006,683,,A Boring Panorama of a Feminist And a Moose who must Defeat a Database Administrator in Nigeria,PITY BOUND,19.99,4.99,English,5,60,NC-17
2006,684,,A Epic Saga of a Cat And a Squirrel who must Outgun a Robot in A U-Boat,PIZZA JUMANJI,11.99,2.99,English,4,173,NC-17
2006,685,,A Thrilling Panorama of a Man And a Woman who must Reach a Woman in Australia,PLATOON INSTINCT,10.99,4.99,English,6,132,PG-13
2006,686,,A Action-Packed Reflection of a Car And a Moose who must Outgun a Car in A Shark Tank,PLUTO OLEANDER,9.99,4.99,English,5,84,R
2006,687,,A Intrepid Yarn of a Frisbee And a Dog who must Build a Astronaut in A Baloon Factory,POCUS PULP,15.99,0.99,English,6,138,NC-17
2006,688,,A Boring Character Study of a Database Administrator And a Lumberjack who must Reach a Madman in The Outback,POLISH BROOKLYN,12.99,0.99,English,6,61,PG
2006,689,,A Intrepid Story of a Madman And a Frisbee who must Outgun a Boat in The Sahara Desert,POLLOCK DELIVERANCE,14.99,2.99,English,5,137,PG
2006,690,,A Stunning Drama of a Teacher And a Boat who must Battle a Feminist in Ancient China,POND SEATTLE,25.99,2.99,English,7,185,PG-13
2006,691,,A Thoughtful Epistle of a Womanizer And a Monkey who must Vanquish a Dentist in A Monastery,POSEIDON FOREVER,29.99,4.99,English,6,159,PG-13
2006,692,,A Beautiful Story of a Dog And a Technical Writer who must Outgun a Student in A Baloon,POTLUCK MIXED,10.99,2.99,English,3,179,G
2006,693,,A Thrilling Epistle of a Frisbee And a Cat who must Fight a Technical Writer in Berlin,POTTER CONNECTICUT,16.99,2.99,English,5,115,PG
2006,694,,A Epic Saga of a Boy And a Dentist who must Outrace a Madman in A U-Boat,PREJUDICE OLEANDER,15.99,4.99,English,6,98,PG-13
2006,695,,A Fateful Panorama of a Technical Writer And a Moose who must Battle a Robot in Soviet Georgia,PRESIDENT BANG,12.99,4.99,English,6,144,PG
2006,696,,A Thoughtful Drama of a A Shark And a Forensic Psychologist who must Vanquish a Student in Ancient India,PRIDE ALAMO,20.99,0.99,English,6,114,NC-17
2006,697,,A Fateful Documentary of a Pastry Chef And a Butler who must Build a Dog in The Canadian Rockies,PRIMARY GLASS,16.99,0.99,English,7,53,G
2006,698,,A Thrilling Yarn of a Pastry Chef And a Monkey who must Battle a Monkey in A Shark Tank,PRINCESS GIANT,29.99,2.99,English,3,71,NC-17
2006,699,,A Stunning Story of a Technical Writer And a Hunter who must Succumb a Secret Agent in A Baloon,PRIVATE DROP,26.99,4.99,English,7,106,PG
2006,700,,A Stunning Saga of a Mad Scientist And a Boat who must Overcome a Dentist in Ancient China,PRIX UNDEFEATED,13.99,2.99,English,4,115,R
2006,701,,A Amazing Panorama of a Crocodile And a Explorer who must Fight a Husband in Nigeria,PSYCHO SHRUNK,11.99,2.99,English,5,155,PG-13
2006,702,,A Unbelieveable Display of a Dog And a Crocodile who must Outrace a Man in Nigeria,PULP BEVERLY,12.99,2.99,English,4,89,G
2006,703,,A Fast-Paced Tale of a Pastry Chef And a Boat who must Face a Frisbee in The Canadian Rockies,PUNK DIVORCE,18.99,4.99,English,6,100,PG
2006,704,,A Thoughtful Documentary of a Student And a Madman who must Challenge a Squirrel in A Manhattan Penthouse,PURE RUNNER,25.99,2.99,English,3,121,NC-17
2006,705,,A Boring Display of a Pastry Chef And a Sumo Wrestler who must Discover a Frisbee in An Abandoned Amusement Park,PURPLE MOVIE,9.99,2.99,English,4,88,R
2006,706,,A Astounding Story of a Girl And a Boy who must Challenge a Composer in New Orleans,QUEEN LUKE,22.99,4.99,English,5,163,PG
2006,707,,A Fateful Drama of a Husband And a Sumo Wrestler who must Battle a Pastry Chef in A Baloon Factory,QUEST MUSSOLINI,29.99,2.99,English,5,177,R
2006,708,,A Thoughtful Story of a Pioneer And a Woman who must Reach a Moose in Australia,QUILLS BULL,19.99,4.99,English,4,112,R
2006,709,,A Emotional Display of a Monkey And a Waitress who must Reach a Secret Agent in California,RACER EGG,19.99,2.99,English,7,147,NC-17
2006,710,,A Fast-Paced Saga of a Astronaut And a Secret Agent who must Escape a Hunter in An Abandoned Amusement Park,RAGE GAMES,18.99,4.99,English,4,120,R
2006,711,,A Astounding Display of a Secret Agent And a Technical Writer who must Escape a Mad Scientist in A Jet Boat,RAGING AIRPLANE,18.99,4.99,English,4,154,R
2006,712,,A Amazing Drama of a Teacher And a Feminist who must Meet a Woman in The First Manned Space Station,RAIDERS ANTITRUST,11.99,0.99,English,4,82,PG-13
2006,713,,A Action-Packed Story of a Hunter And a Boy who must Discover a Lumberjack in Ancient India,RAINBOW SHOCK,14.99,4.99,English,3,74,PG
2006,714,,A Fateful Drama of a Frisbee And a Student who must Confront a Cat in A Shark Tank,RANDOM GO,29.99,2.99,English,6,73,NC-17
2006,715,,A Insightful Documentary of a Hunter And a Dentist who must Confront a Crocodile in A Baloon,RANGE MOONWALKER,25.99,4.99,English,3,147,PG
2006,716,,A Thrilling Epistle of a Composer And a Sumo Wrestler who must Challenge a Mad Cow in A MySQL Convention,REAP UNFAITHFUL,26.99,2.99,English,6,136,PG-13
2006,717,,A Awe-Inspiring Reflection of a Forensic Psychologist And a Secret Agent who must Succumb a Pastry Chef in Soviet Georgia,REAR TRADING,23.99,0.99,English,6,97,NC-17
2006,718,,A Intrepid Yarn of a Database Administrator And a Boat who must Outrace a Husband in Ancient India,REBEL AIRPORT,24.99,0.99,English,7,73,G
2006,719,,A Amazing Drama of a Mad Scientist And a Composer who must Build a Husband in The Outback,RECORDS ZORRO,11.99,4.99,English,7,182,PG
2006,720,,A Emotional Documentary of a Dentist And a Woman who must Battle a Mad Scientist in Ancient China,REDEMPTION COMFORTS,20.99,2.99,English,3,179,NC-17
2006,721,,A Lacklusture Yarn of a Sumo Wrestler And a Squirrel who must Redeem a Monkey in Soviet Georgia,REDS POCUS,23.99,4.99,English,7,182,PG-13
2006,722,,A Action-Packed Saga of a Teacher And a Lumberjack who must Battle a Dentist in A Baloon,REEF SALUTE,26.99,0.99,English,5,123,NC-17
2006,723,,A Emotional Yarn of a Composer And a Man who must Escape a Butler in The Gulf of Mexico,REIGN GENTLEMEN,29.99,2.99,English,3,82,PG-13
2006,724,,A Insightful Tale of a Technical Writer And a Waitress who must Conquer a Monkey in Ancient India,REMEMBER DIARY,15.99,2.99,English,5,110,R
2006,725,,A Unbelieveable Character Study of a Cat And a Database Administrator who must Pursue a Teacher in A Monastery,REQUIEM TYCOON,25.99,4.99,English,6,167,R
2006,726,,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,RESERVOIR ADAPTATION,29.99,2.99,English,7,61,PG-13
2006,727,,A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention,RESURRECTION SILVERADO,12.99,0.99,English,6,117,PG
2006,728,,A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory,REUNION WITCHES,26.99,0.99,English,3,63,R
2006,729,,A Taut Reflection of a Monkey And a Womanizer who must Chase a Moose in Nigeria,RIDER CADDYSHACK,28.99,2.99,English,5,177,PG
2006,730,,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,RIDGEMONT SUBMARINE,28.99,0.99,English,3,46,PG-13
2006,731,,A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat,RIGHT CRANES,29.99,4.99,English,7,153,PG-13
2006,732,,A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans,RINGS HEARTBREAKERS,17.99,0.99,English,5,58,G
2006,733,,A Thrilling Character Study of a Squirrel And a Lumberjack who must Face a Hunter in A MySQL Convention,RIVER OUTLAW,29.99,0.99,English,4,149,PG-13
2006,734,,A Boring Character Study of a Waitress And a Astronaut who must Fight a Crocodile in Ancient Japan,ROAD ROXANNE,12.99,4.99,English,4,158,R
