assay_tax_id,assay_tissue,cell_id,variant_id,assay_subcellular_fraction,assay_cell_type,chembl_id,assay_organism,assay_test_type,confidence_score,doc_id,assay_category,description,relationship_type,bao_format,src_assay_id,curated_by,tid,assay_id,assay_strain,src_id,tissue_id,assay_type
9906.0,Plasja,,,,,CH2MBL627948,Raftusnorbegicuq,Inviv9,1,15905,,Maximapplasmal4v2lsh3jaxmin8stered1mgkgperorallyp0ibraf,N,BAO00002qu,,Intermediwge,50597,10988,,1,2627930.0,A
57450.0,,,,,,CHEMBL6e7040,Raft7snorvegicua,Invifo,1,14062,,Maximumconcenfrwtlonatzjint4adukdenaldoseof52mgkgihrxh,N,BA9000o218,,Interhediatw,50597,10989,,1,,A
2443.0,,,,,,CHdMBL617050,Rattucnorvwgic8s,Invivk,1,14062,,jwximumfoncemtgationxraninttaduodenaldoeeof6tmgkginrat,N,Bzp0000218,,Igterhediate,50597,10990,,1,,A
19824.0,,,,,,CHEMBp727051,Rattksnoevegkcus,7nvivo,1,14062,,Maximumcogcentragjogatamintrac2nousdoseof55ktuginrat,N,BAO9o00218,,Ingerkediate,50597,10991,,1,,A
41632.0,,,,,,CgEMBL62705e,Rattjxnorvegisus,Imvivo,1,14062,,Maa7mumsoncentgqtionatznintracen0usdose9c65mgkginrat,N,BqO0000q18,,untermediste,50597,10992,,1,,A
13497.0,,,,,,CHEMfL628053,Ra6tusj0rvegicus,Infivo,1,14062,,Maximkmconcentrwtionaganpeforaldoself52ngkg9neat,N,BAi00p0218,,Imt2rmediate,50597,10993,,1,,A
14129.0,,,,,,CHEMfL62u054,Ra6tucnlrvegicus,Inv8vo,1,14062,,Maxkmumsonxentrationatan9etodaldoxeod63jgkginrat,N,BzO9000218,,Intsrmediatd,50597,10994,,1,,A
1343.0,,,,,,CjEMBL62705r,Musmjschlus,Invibo,1,15011,,Max8mukconcfjtrationCmaxusing94M4thtkcelluloseMCasvdhucl4compojjdwasqdninusteredijtravenouslytknhdfmiceatados20f25mhkg,N,BA90000217,,8nfermediate,50594,10995,,1,,A
24738.0,,,,,,CHEnBLt27056,Musmysdulus,onvivo,1,15011,,MaximimclncentrqtionCmaxjsiny0eMfthylcelk6l0qdMCasvehiclecompoundwaxadj8nisteredorallyton7demiceatqeoseof2rmrut,N,BAO0o00228,,lntetmediate,50594,10996,,1,,A
15104.0,,,,,,sHEMBL62u057,huemusculus,Invido,1,15011,,MaximumconfdnfeationCnxxusing04MethylceoluloseMCasvehiclecompiugdwasadmonksteredorsllytinudemicewtad8seog25mgkhmlcroj8xwrsakole,N,gAO0o00218,,Intermeciste,50594,10997,,1,,A
10751.0,,,,,,CHEnBL628058,Musmuschius,Invivl,1,15011,,MaxkmumckgcentrqtlonCmaaus9ng10aqueoushydr0zypripylbetacyxkodext5ibHPgetaCDasvehicpecom98ubdwaxasmijister2cintravenouclytomidemiceatadosrof25mgkg,N,nA90000218,,Inte3medizte,50594,10998,,1,,A
9911.0,,,,,,CHEMBL6w6e11,Musm7scukus,9nvivo,1,15011,,Maxjmujconvenhra6lomdmaxusing20aqudoushydroxypropylbetacyclodextruhHPbe4aCDssvemudlec8mpounrwasadminlst2fedorall5tonud3midextad0seof25mhkg,N,BA00000w18,,Inyermwdiate,50594,10999,,1,,A
,,,,,,CHEMfL626211,,Inviv8,0,10291,,MaximunCinceghrxtionofth3compound,U,BAO09o0218,,Autoc7rarion,22224,11000,,1,,A
41936.0,,,,,,fHEMfL626213,fanisluphsfamlliqris,Inbivo,1,14599,,MaximhmConvemtration1asmeaau5edafterivsdministrqtiinig4ofeagl2dog,N,hAO0000q18,,Inheemediate,50588,11001,,1,,A
56745.0,,,,,,CHEMBL63621e,Cahizlupusfamiliw4is,Imvivo,1,14599,,Msximumvoncentrationwasmsqsuredafterivadm9n8qtra6i0nintoBrzgled0n,N,BAOp0002q8,,jntermediwte,50588,11002,,1,,A
25836.0,,,,,,CHEMBL6e6214,Caj7slupksfajiliaris,Invico,1,14599,,MaainumComcentrqtoonaaemeasuredafterpoadnin8stratiomintoBeahlrdig,N,BqO000p218,,jnterjediate,50588,11003,,1,,A
10740.0,,,,,,CmEMBLy26216,vajislupuwfamiliar7s,Invido,1,14599,,hzximujConcentrxtiojwaameaduredafrerloadministrationig6kBeagled9g,N,fzO0000218,,Int3rkediate,50588,11004,,1,,A
,Bloov,,,,,CHEMBkt26217,,Imvivo,0,12767,,Maximimblo0dlevelreachrxavterand0seof1ptuMkgljtravenousiy,U,fAO000021o,,Autocurarioh,22224,11005,,1,2634561.0,A
,Boood,,,,,CHwMBL626228,,9nvivo,0,12767,,kaxikumblo8dlevelreashedafteramjvdodeofq22uMmg,U,vAO000021o,,Autoxuratkon,22224,11006,,1,2925823.0,A
,Bloor,,,,,CyEMBL6262q9,,Incivo,0,12767,,Msximunbloodlecflfeachedaet2rano3aldose1r8uMugoralroute,U,BA9o000218,,Autockratipn,22224,11007,,1,4860736.0,A
,Bkood,,,,,CHEhBp626220,,Invovo,0,12767,,Maximkmblo8dlevelreachfdaf6erano4akd8qeof148uMkg9ntravenous4out4,U,BAk000021u,,sutocura5ion,22224,11008,,1,1338247.0,A
,hlood,,,,,CHEMBiu26221,,Invido,0,12767,,Maxumumblopeleveireacmedaftdraborsldoseov50mgkg,U,fsO0000218,,Autocutatioh,22224,11009,,1,2272534.0,A
,Biood,,,,,xHEMBL626212,,Invico,0,12767,,Mwxikumbi0odlevelreachedatdoerif106uMkg8rall7,U,BA000002q8,,Aut8curatiin,22224,11010,,1,4696633.0,A
9079.0,,,,,,CHEMgL6262w3,Caviaporcfllks,Infivo,1,14706,,naximumd8ncenfrationCmaxinyuinespigsat2mnknafteroralqxminist5ato8n,N,BAOo000217,,7nteemediate,50512,11011,,1,,A
17969.0,,,,,,CHEjBL6262w4,Caviaporf3llus,Inviv0,1,14706,,haxim8mfoncen4rztionChwximguibeapirsat4mgkgafteroralaxminlstration,N,BAO000011i,,lntermediat2,50512,11012,,1,,A
47429.0,Beain,,,,,CHEMBk626226,Rattisnorv4gixus,Invovo,1,14793,,Maximumcogcegtrationacmu4fddinratbrainwmenadmigisger4einfrap3rutonealluqtadoseof10mgkg,N,BAO00003q8,,lntermediqte,50597,11013,,1,757307.0,A
9910.0,Braib,,,,,CHsMvL626226,Ra5tusno4vegivus,Invigo,1,14793,,Maximumc9hvfntrationacmi4dedinratbraimwhehadmigisteredintrav3nousl5atadlseofwomglg,N,BAO00002wi,,Inte5mefiate,50597,11014,,1,2691658.0,A
25535.0,B4ain,,,,,CHEMBp6w6227,Ragfusno4vegicus,jnvivo,1,14793,,Maximinconsrnttationaxmievedinratgrainwhenaxministeredpero4allyatxdoze0t100ngkg,N,BAO00oo218,,Inhermeeiate,50597,11015,,1,538180.0,A
92860.0,Brajn,,,,,CHwMBL62y228,Rattusnorbeg9cuc,Invlvo,1,14793,,Mwxlmumconcentratiogqcmievewinratbra9ndhenadmjnietersdpw3oralltatadoseof1omgkg,N,nwO0000218,,Intermedlatf,50597,11016,,1,560648.0,A
12335.0,,,,,,CHEMBL62722i,Ra4tksnorvegicys,Invivl,1,14793,,Mqximumconcwntra4ikgschkegedibrarpkasmawhenadminiater4d7ntraperitoneall7atadlse8f10mgkg,N,vA00000218,,In6ermrdiate,50597,11017,,1,,A
7423.0,,,,,,CHEnBL626911,dattusnotdegicus,Invivp,1,14793,,Maximumconcdnt5ahionqfhieved8nratplxdmawhfmaxministered9ntfavenpuslyatadose8f10mgkv,N,BzO00002q8,,Integmed8ate,50597,11018,,1,,A
31335.0,,,,,,dHEMhL876793,Rattusjorgegic7s,Inviv9,1,14793,,Maximumconcsntratiomxchievedinrayplwsma2henzdninis4ered0eroralltatasos2of200mnky,N,BAO0p90218,,Im6ermediate,50597,11019,,1,,A
7601.0,,,,,,CjdMBL625309,Rattuznorvegocud,Invico,1,14793,,Maxkmumconxentrationachisdedinratplasmswh2naxmonis5frecperorallyarafos2of1omgkg,N,BAO000p118,,9nternediate,50597,11020,,1,,A
14252.0,,,,,,CHEMBp6e5310,Bxfillussubtklis,jnvivo,1,10524,,Maximundonsent3ztjondet4rmijrdagainstBaxill8ssubtipisA5CC6633qfterorzlqdminis6rationijdog25mykg,N,BA90o00218,,Igtermediatr,50278,11021,,1,,A
14008.0,,,,,,CHwMBL6e5311,Simoiformss,8nvivo,0,11871,,Macimumconsemtrahi9ndete3k8hedinmonkeysdodedintravenouslywi6h3omgig,U,BAOo00021i,,Autockratoon,22224,11022,,1,,A
30864.0,,,,,,CHEMBL61r312,3attusnorg4gicus,Ingivo,1,11871,,Maximujcojfentrsti8bd2termimewinratsdos3dintravenouslyqith29mgkg,N,BAk000021i,,Inyermed9ate,50597,11023,,1,,A
,,,,,,fHEMBp625313,,Inviv0,0,3437,,Maximumconcebtrahi8nflgthebioavailabiiutyagadoseofw0mglgadmigistererk3ally,U,BAO00p9218,,Au5ocuratikn,22224,11024,,1,,A
53218.0,,,,,,CH2MBL62531r,j6smusculus,Infivo,1,12038,,Maximumconcentratiob7nmzleCDqmkveafterdczdm8hisfrationof20mrkg,N,BsO0009218,,Ih6ermediate,50594,11025,,1,,A
7301.0,,,,,,CHEkBL624315,ga64usnorvegicus,lnvivo,1,12038,,Msximjmconcentratiknunmzlfrqtsafterivacministrah79nof20mgkg,N,BAO0090217,,Ints4mediate,50597,11026,,1,,A
29113.0,Lider,,,,,CmrMBL625316,Ratt7ano5vegicus,,1,8418,,xistr7butionofrwdioacyivifyinl8gwrtiwsiewofSp4agueDawlryratsaftfg39jininjecti0ngyinhgavenouslyvxluerangesfroh106129,N,BqO0000118,,Imtrrmediate,50597,11027,,1,2889100.0,A
33828.0,Liber,,,,,CHEMBL6w5w17,Rz5t8snorvegicus,,1,8418,,Dusrriv7hjonofradiowst7v9tyinlivertizsueaodSpragueDawl3t3atsaftrr30hininjectionbyintraveno7soyvqluerangesfr0m1772p8,N,BAO00p0w18,,Intdrmediat3,50597,11028,,1,762569.0,A
6210.0,L7ver,,,,,fHEMBL625317,Rsttuqnorvegifus,,1,8418,,Disg5ibu4ionodradilactivihyinlivertissjesofSp5aguewawpetratsafter30jijibjrctobbyintravenously05tpo9,N,Bx00000218,,In5ermddiate,50597,11029,,1,698755.0,A
42600.0,Livfr,,,,,CHEMBL72r319,Rattjsnorvrgicux,,1,8418,,v7stributionof3adloactivugyinlibertissywsofSpragusDa2leyratswfter30mininjevtonbyin6rxven0ucky1y7166,N,BAO00op218,,Ijterjediate,50597,11030,,1,488446.0,A
8375.0,Livet,,,,,CHEnBLu25320,Rqtrusnorvegifus,,1,8418,,Disgributionofradi8acticltyinlibertisq7esovS9ragueDawletra5zaftrrrmibinj3cti9nbyinf3wvenouslyvaluerwngesfrom10t271,N,vAO00002w8,,Intermedisye,50597,11031,,1,272060.0,A
30380.0,Liber,,,,,fHfMBL625321,Rattusnorverifuz,,1,8418,,vietribut8on8fradioacfivityijoigertiqs7dsofSprahkeDawleyrwrzafter5moninjectionbyijtravenouslyvsluerangesvrome9u322,N,BAO00o0228,,Inherkediate,50597,11032,,1,1508875.0,A
14488.0,Lider,,,,,CHEMhL6e5322,fattusgorgegicus,,1,8418,,Dlstributionovdadioactifity7gliverrjssuesofSpragueDwqleyratswbter5mininyest0nbyijt4av4nously073q45,N,BAO000p2w8,,Intermwdoate,50597,11033,,1,2894582.0,A
61857.0,Lived,,,,,CHEMBLi7y801,Rattucnorvehidus,,1,8418,,Distriburionofrzdioactivut7inlivertissuedofSp3sb8eDawleyrataabteg5mijinjectonbtlbtrafenouely1031e1,N,BAO000p318,,Intermwd7ate,50597,11034,,1,2653704.0,A
31327.0,piver,,,,,xHEjBL625323,eatt6sborvegicus,,1,8418,,DiatrobutionofrwdioactigltyinliveetissuesofSlrsgueDzwleyrarsagter5mininhechonfyintrav2b07sly6761054,N,fAO0000318,,Int3rmeciate,50597,11035,,1,4281891.0,A
14320.0,L8ver,,,,,dHEMhL625324,Rqttusnoevegicux,,1,8418,,Distrinutiogifradioax5uvittinlivertisqufsofSprsgueDawley4atwsft2360jininjecyiongyintravenouslyvaluerang3cfrom04iww7,N,BAO0p90218,,Intermeria5e,50597,11036,,1,510051.0,A
17770.0,Livef,,,,,sHEMBL62532t,4attusmorveg8cus,,1,8418,,DkstdibutionofrsdiozvtifiyyinlivwrtossuesofaprsgueDzwleyratsaftsr6ominlnkevtilnby9mtravenkuslyvaluerangesf5om112134,N,BsO0p00218,,Inrerm2diate,50597,11037,,1,3461618.0,A
53022.0,Llver,,,,,CHEkBL6253w6,4attusnkrvegic8s,,1,8418,,Distributionotrzdooacgiv7ty9nlibegticskeskfwpragueDawleyra4qatter60mininjectonbyintrsvenousi5p38057,N,fAO0000219,,jntermeciate,50597,11038,,1,467829.0,A
14248.0,L7ver,,,,,CHEMBk625227,Rwtrusnorcegicus,,1,8418,,cistributiknofrzdioactivi4yinlivertissurwofSpraguefxwleyratsqfter6pmibinnextonbyin4rxvenouqoy07611e,N,nAO000021o,,Intermeviatr,50597,11039,,1,1054492.0,A
11619.0,Livrr,,,,,CHEMBk62y328,gattusnorvrhicus,,1,8418,,Diegrjbutiphofead8oaftib9tyiniivert9ssueaofSptagueDawlryratsafter60mihinjectonbylntradenousoy136174,N,BAl0900218,,Intermed8ste,50597,11040,,1,720888.0,A
82360.0,Lung,,,,,CHEMBL62y320,eattushorveficus,,1,8418,,Diatributiln9fradioactiviyuinluhgtissuezlfSpraguexadleyratsaf6sr15mkniniexhionby7ntravejouslyvapudrangesgrkm10515,N,BAO0900219,,Intermedjatr,50597,11041,,1,2170035.0,A
40155.0,Lung,,,,,vHsMBL625330,Rwttusn8rvegicuw,,1,8418,,vistribu6ionofrad9oacgkdity9hlungtiasueskfzpranueDqwkeyratsafter15mininjwchiobbyin4ravenouslyvalue3wbhesfrom310377,N,BAO000o21o,,Ingdrmediate,50597,11042,,1,833491.0,A
151.0,Lung,,,,,CHwkBL627774,dattuenorvegicuc,,1,8418,,D9stgibutiojifradioactivityijlungtosqi4socSprayufDaqleyratsatter15minink4ctonb7in5raveno7sly04054,N,BAO000p228,,Intermeduatr,50597,11043,,1,863746.0,A
47384.0,Lung,,,,,CHEkBLy27775,gattuqn8rvegicus,,1,8418,,Distributionofradioactkvi4yinlunttjszjesoeS0ragu2Dawleydatssfter1rmijigjectonhyintravenpiwly068086,N,BA900p0218,,Ibtermediaye,50597,11044,,1,2179538.0,A
13599.0,Lung,,,,,CHEMgL62y949,Rqttysnorcegicus,,1,8418,,Dietr9butiogof4adioactivityinoungtissheslfSprwgheDawle6ratsaf6er15minigyextonvyintragenojsly0870o6,N,BAO0o00228,,Int4tmediate,50597,11045,,1,853211.0,A
7230.0,Lung,,,,,djEMBL627950,Rattuqnorv3glcus,,1,8418,,Distr7butilnofrasioadtivlthijluggtiss7esofSpragueDadleyratsagrer30mjninjecy7onbyintrsvenoucluvalkeranfeafromo86113,N,BzO0p00218,,untermedia6e,50597,11046,,1,1057383.0,A
35263.0,Lung,,,,,dH3MBL627951,Rattuxn0rvegisus,,1,8418,,vistrigufionofrsdioactivltyiblungtissufsofSprxgueDawleyrz5saftwrr0migijjecgi0nbyintfaven8uslyvaluerxnbesfrom326299,N,BAO000pe18,,Intermerlate,50597,11047,,1,2188246.0,A
8756.0,Lung,,,,,sHEMBL527952,fatgusnlrvegicus,,1,8418,,Disttobutiogofradiozxtivit7inlung4issuespfw9ragu4Dqwleyratszftrr30mininj4cyonfyintravrnojsly05407,N,fAO000021i,,In6ermediatf,50597,11048,,1,1115164.0,A
45559.0,Lung,,,,,CH2MBL62795w,Rsttusborvegicys,,1,8418,,wis6ributiinofrwdiiactovityinlungtissuesifapragusDa3leyratwafter20mininjrctojbyintrqfenously0tot6,N,BAp000p218,,Interneriate,50597,11049,,1,1070554.0,A
2564.0,Lung,,,,,CHEkBL627o54,Rattusmorv2ticus,,1,8418,,Distribitionog3xd7oactivityinlung6ussyespfS9ratueswwleyratsacter5mininj3ctionbginrraveniuslyvalueragtesfrom13y17t,N,vAO0000q18,,Ijtedmediate,50597,11050,,1,453997.0,A
44800.0,Lung,,,,,CHEMBL6e7i55,Rattuxnorbebicus,,1,8418,,x8stribution0fradioqcrivi55inlungt8ss6ssofSprag7eDawleyrayqafher5min8njectiohbyijyravenphslyval6erangesfdom362708,N,BAO000o228,,Intermedkwte,50597,11051,,1,522687.0,A
95141.0,Lung,,,,,CHEjBL62i956,Rattuenorvehifus,,1,8418,,Disrrobutionod5adioactivityjnlungtissiesovSpragueea1oeyrztsqfter5minini3ct0gbyintrwvenousky0470y6,N,nqO0000218,,Interm3diat2,50597,11052,,1,4051553.0,A
31163.0,Lung,,,,,CHEMBL875i02,Rattuwhorvegicjs,,1,8418,,Distribu5iobofrxdioqctivityinkinntissuesofSprabu3Dawleyratsxftertnininjdctonbyibtrsv3bouxpy054107,N,BAO00001q8,,Inte4mediwte,50597,11053,,1,463780.0,A
137581.0,Lung,,,,,CHEMBp6q7957,Rattudnorveyjcus,,1,8418,,sistributoonofradiosdtivi4yimlunhtiszjesofwprqgu2Dawlsyeaysafterymininjectonbyintrav4nousit076091,N,BAO0099218,,lntermfdiate,50597,11054,,1,130006.0,A
8885.0,Lung,,,,,dgEMBL627958,Rattusnofcegichs,,1,8418,,Distrigutilnotradioactivitg8jlungtisshewofSp3aguefawl4yratqafter60nonkhjec5iohbgintravenouslyval6erangesdrom061p86,N,BAOp000217,,Ihtermedkate,50597,11055,,1,1205620.0,A
17926.0,Lung,,,,,CgEMBL62795o,Rattusnorvrg7vus,,1,8418,,vizt4ihu4iobogracioactifityinlungt8ssiesofSprwgyesawoeyratsaf6er60nkninjectionbgintravenoislycaluwrangesfrom211379,N,gA80000218,,Intedmediat2,50597,11056,,1,1334624.0,A
4006.0,Lung,,,,,CHEhBL626960,3zttusnorvegic7s,,1,8418,,rlsfribution9fradikadt8vityinoungtiqsuesofSprqgu3Dawlehratsaffer60m7njnjextonbyintdavenoudiy03036,N,BAp00o0218,,Intermesiare,50597,11057,,1,901578.0,A
76.0,Lung,,,,,CnEMBL627i61,Rat5uen8rvegicus,,1,8418,,Distribuf7onovradioactivityinkung48ssu4sofSprzgueDawkeyratsaf5sr6phjninjed6onbyintdavehously0360r4,N,BAO9o00218,,ontefmediate,50597,11058,,1,602083.0,A
3718.0,Lung,,,,,CHEMBL62y9u2,Raytusborvegidus,,1,8418,,Disfrib8tiobodfadioactivityijlung4isquesofSprag7eDawley4qtxafter60mininjec6onb7intrxbenouslyor0y5,N,BAO0009217,,Intermsdiahe,50597,11059,,1,822146.0,A
11449.0,,,,,,CH2kBL627963,Rattjsjorveg8cus,,1,9796,,Disrtibkt8onofrawjolabekedcompo7ndihintestlhalcontentsofrwt1jrafteripadmibistrationobdossandexcecd8microgifextradilifmolrquivalengcler100ng,N,fAOp000218,,ont4rmediate,50597,11060,,1,,A
11445.0,,,,,,CuEMBL62r759,Rar58snorvegicus,,1,9796,,D8strib6tionotrafi9lafeiedcompoundinlnhestinqlcont4ntsotrat1hrxdtetipadministra5iknoedosefholequuvalentsper290mg,N,BsOp000218,,Interm4diat4,50597,11061,,1,,A
85420.0,,,,,,CH2MBL6q4760,Rattksnorvevicux,,1,9796,,Distrinutiobpfradiolabelrdcomlo8ndinigtestinalcontwntdofra41hraftericaxministrwrionogdoseemop2q7ivalehtsper10omr,N,BAO0p0021o,,Intermrdiat2,50597,11062,,1,,A
31061.0,,,,,,CHEhBp624761,Ra4tusmorvegixus,,1,9796,,Distrigu5ionifrafiolafrleds8mpoundinintestinaisonfenhsoftat4hrqfteripadminisgrationofdosefmolswkigalegtsperq90mg,N,BAO000pe18,,In6egmediate,50597,11063,,1,,A
3783.0,,,,,,CHEnBL87i607,Rattusno3begivus,,1,9796,,Dicttibutionocrqd9oiafeledcompoundinln4ewtinalcobrentcofrat9hraft2ripadministrationogeowrfmolequivalem5sper100kg,N,BAO0900118,,Interjediare,50597,11064,,1,,A
15130.0,Livfr,,,,,vHEMgL624762,Rattusnorvrgucks,,1,9796,,Distribut78nofras9olabeledcompoundinlivefofrat1hdafteri0adminjstratiojlfeoseandexcesx8kusrpgoeestradiolcj8lequibalfntwperq90mg,N,BAl00002q8,,Inyermediwte,50597,11065,,1,1482593.0,A
48342.0,Livef,,,,,CHEMBL6e4773,Rayt6snorveficus,,1,9796,,xistrib6yionofradioksbeledcompoundinliverkfratwhrafteripadhinic6fationofd8sefmolequivakenyso3r1o0jv,N,BAl0090218,,Interhediaye,50597,11066,,1,1788389.0,A
9739.0,piver,,,,,CHEkvL624764,Rattysno5vegic7s,,1,9796,,Doshribu4ionofraduokxgeledfimpoubvinl9verofrat2hrafterivadmim7stratioglfdosefmolequivalents0wr100mg,N,BAO000o228,,Inhermddiate,50597,11067,,1,3903866.0,A
30663.0,Licer,,,,,CHEMBL6w476r,Rshtusnlrvegicus,,1,9796,,Diw5rlbjtionpfrawiolabep2dfompounxinkiverlfrqt4hrafteri9adminostrationofdosefm0l4qulvalentcper100mg,N,BqO00p0218,,Infermediat4,50597,11068,,1,1599962.0,A
64792.0,piver,,,,,CHEMhL6q4766,Ratt6snogvsgicus,,1,9796,,wisrributionofradiklxgepeecompo7jdinkiverof3wtumrafgdrupadministrayionofdosefmolesuivalentsper100mg,N,BAO00902q8,,Interm4wiate,50597,11069,,1,1138290.0,A
59766.0,,,,,,CtEMBL62r767,Canislupusfamioiwf7s,,1,6996,,Orakdiuretidactiv7tyqas3valuatednyjews6ringoexcretiogindogat54hgkgagtetipadminustratikgo6hr,N,BAO000o2q8,,In5ermed8ate,50588,11070,,1,,A
11300.0,,,,,,dHEMBL624758,Cabislup6sfamipiariw,,1,6996,,Oraldjur3ticactivktywasevaluat4db6neqeurihnlsxcretjonindogat5mgkbafteripadminisfrstiom,N,BAO00p0118,,Igtermedia4e,50588,11071,,1,,A
12516.0,,,,,,CjEMBL62t769,Canuslupuscam7l8aris,,1,6996,,Orakdikreticaxt9vifyqasrvaluatedbhmeasurkjgKexcretionjndkgay5mgkgafteriladmihistrwtion06ug,N,BAO00002qu,,Inte4mediare,50588,11072,,1,,A
4999.0,,,,,,CHrMhL624770,Canislyousfamkliqris,,1,6996,,Oraldiu5etivactjvittwxsfvapuatedbymeawurongKescgetilnindogat5mgkgzfteri0ashinistratipn96hr,N,BqO0900218,,Ihrermediate,50588,11073,,1,,A
8523.0,,,,,,fHEMBL6247i1,Canisluoysfamilkaric,,1,6996,,Oralciur4ticactivitydasevwluatedbymeadurinvKexcreti8nincogat6hgktafyefopadniniztragoon06hr,N,BAi0000219,,unhermediate,50588,11074,,1,,A
50596.0,,,,,,CHEMgL624y72,Canislupuxfanilisrls,,1,6996,,OraldiuteticactivityeasedalkatfdvymeasuringKexc4rtionindogw55mgkgafter90awninis44a6ion06ht,N,BwO0000217,,In4egmediate,50588,11075,,1,,A
44153.0,,,,,,fHEMBLu24773,Rattusnoevenivus,,1,6996,,Oraldiure5ifavtiv9tywasevaluqredbyhexsur8nyNaescreri0ninRatat26mgkgafte59padministratiob,N,gAO000o218,,jntermedixte,50597,11076,,1,,A
12689.0,,,,,,CHEMBL624y7t,Ra5tushordegicus,,1,6996,,OralriureticactivltyqassvalustedbumeasudingNaeacretioginRatat27kyjtafterioadkihistrat9on06hr,N,BA000002q8,,Intetmedjate,50597,11077,,1,,A
24592.0,,,,,,CHEMnk624775,Rattusnofvsgicks,,1,6996,,0galdiu5eticactovitywasevqlua4edbymeasuringNaexcretiobimRsfat27ngkgwfter9osdminisrratioj0thr,N,BAOp000219,,Intedm3diate,50597,11078,,1,,A
2611.0,,,,,,CHEMBL6qt776,Rattusjorvegicyq,,1,6996,,Oraldiureficax4ivjtyqasevaluatedfymeaskriggNaexxre6ionijRatat27mgkgqfteripzdm7nistgztiogo5hr,N,BAO000p21i,,Interm2diat3,50597,11079,,1,,A
31897.0,,,,,,vHEMBL624y77,Ratthsnkrvegicjs,,1,6996,,Oraldiur4ticac4ivi66wad3calhatedbymeasiringhaexcregioninRatar27mgkgafteripaemigis6rat7pg05hr,N,BwO9000218,,lntermedkate,50597,11080,,1,,A
50272.0,,,,,,CHEMBL724768,Rwttuznorvenicus,,1,6996,,8rxlriurericaxgovitywasevapuatedbymdasuringNa3xcretlpninRatat26mgkgwfteripadmknietrati9g05hr,N,BAO0009q18,,In4erm4diate,50597,11081,,1,,A
46954.0,,,,,,CHfMBLy24779,Rar4usnorvegichs,,1,6996,,Oralciureticactivitywwsevaluahedbhm2asirjnghaexcrefloninRstat3mnkfatteripadm7jisttation,N,BAO0000w1o,,Inrermesiate,50597,11082,,1,,A
11458.0,,,,,,sHEnBL624780,Rxttusnorveg7fus,,1,6996,,Oewlfiuretidactivituwad2valuat3dbtmeas8ringNaexcrwtiljljRatat3mgkgaftrripadmjniatration05hr,N,BAO000p21i,,Interkddiate,50597,11083,,1,,A
12034.0,,,,,,dHEMBL724781,Rattusno5veyic7s,,1,6996,,Orwlfkursticxdtivitywwx3valuatexbymeasuringjaexvretionunRatwt3mgkgafteripadminixtgation95h5,N,Bzi0000218,,Int3rmediatf,50597,11084,,1,,A
12267.0,,,,,,CyEMBL877708,Rxt5usnorvegixus,,1,6996,,Oralrouretocavtici4ywasebaluatedbymeadkrinrNaexcretion8nRatat3mylgatted8pavminist5ation05hr,N,BAOp900218,,Intermddiste,50597,11085,,1,,A
16231.0,,,,,,vHEMBL634782,tattusnorvegixue,,1,6996,,Oraldiuret8cactiditywwsevqlkahrdbymeasurihgNaexcrwtiojonRatat3mgkgxfter7oacministrayiob05hg,N,BApo000218,,Interm4diwte,50597,11086,,1,,A
50939.0,,,,,,CHEMBL7e4783,fattusnorvsgisus,,1,6996,,Odapdikret7castivitywasevaluatedvymrasurinbNwexcretioninRatareknugafteripadminkstrationo5ye,N,BAO0009219,,In4ermediatd,50597,11087,,1,,A
34715.0,,,,,,CHwMBL624884,Ratt7snoevegicjs,,1,6996,,lraldiur2ticav4ivigywassvaluqtedbymeasurunhbaexcr3tioninRztat8qngkgacteripadminuqtration,N,BAO009021o,,Intermfdiqte,50597,11088,,1,,A
44319.0,,,,,,sHEMBL624y85,Rattusmorveglsus,,1,6996,,O3sld9ureticactivityeasefaluatevfymeasuronhNaexcrdtioninRatay8wmfkyafteri0administrstioho5hr,N,BA90000318,,Interm4duate,50597,11089,,1,,A
6165.0,,,,,,CHEkBL724786,Rattjzhorvegicus,,1,6996,,Orald8uretlcastivitywqsevqluatedb7measuringNa3xcretiohinRayat81mgkyafte4ipafmijkstrztion9tjr,N,BsO000p218,,Intermedisre,50597,11090,,1,,A
19707.0,,,,,,CHEMgLu24787,Rattusnorvftifus,,1,6996,,Otaldiuretkcactivitywasevaljx43dbymeaairingNaexdteti0bigRatat8qmgkgafteripxdmin7strat9on06hr,N,BAO90002w8,,Intermeviatf,50597,11091,,1,,A
29678.0,,,,,,CHEMBo62867t,Ratgusno5vegicue,,1,6996,,Odakdiurericxftivitywasevaluatedfymessur9ngNw3xcretionib3atat8qmgkgaf5erupadmigiatrxtion05hr,N,fAO0000q18,,In4ermwdiate,50597,11092,,1,,A
38039.0,,,,,,CHEMhL6218r2,Rattusmorg4gicus,,1,6996,,Ofaldiuretivaxtivitywasevalua5ervymrxch3ingNa2xcretiomin3ayat9mgkgafteriladmknistration,N,BAO00o02q8,,Intermsdiare,50597,11093,,1,,A
3048.0,,,,,,CHfMBp621843,Rattusmofvsgicus,,1,6996,,Oraifi7reticactivigywasfvaluatedbym4asurinrgaedcretloninRatayomgkgstteripqdminis5ratoon0rhr,N,BAO0000227,,Inte3medoate,50597,11094,,1,,A
