cliente_id,ammontare,personale_id,noleggio_id,data_pagamento,pagamento_id
232,3.99,1,805,2005-05-29 18:18:18,6246
232,4.99,2,7653,2005-07-28 01:58:30,6252
232,0.99,2,7707,2005-07-28 04:07:47,6253
232,2.99,2,9365,2005-07-30 18:46:02,6261
232,2.99,2,10157,2005-07-31 22:38:48,6262
232,0.99,2,11861,2005-08-17 13:53:47,6264
232,0.99,2,14857,2005-08-22 02:42:39,6268
232,2.99,2,15553,2005-08-23 04:33:39,6269
233,2.99,1,3832,2005-07-06 16:12:23,6274
233,2.99,1,6794,2005-07-12 16:38:23,6280
233,0.99,2,8596,2005-07-29 12:48:54,6285
233,4.99,1,10582,2005-08-01 13:54:22,6287
233,2.99,2,14357,2005-08-21 09:13:09,6289
234,4.99,2,1125,2005-05-31 17:23:44,6293
234,3.99,2,1245,2005-06-15 05:09:01,6294
234,0.99,2,1645,2005-06-16 09:10:06,6295
234,5.99,2,2511,2005-06-18 23:45:30,6299
234,6.99,2,3185,2005-06-20 22:58:01,6300
234,0.99,2,10541,2005-08-01 12:24:54,6305
234,3.99,1,11481,2005-08-02 22:18:41,6310
235,2.99,2,807,2005-05-29 18:50:50,6319
235,4.99,1,1493,2005-06-15 21:50:32,6321
235,2.99,2,3581,2005-07-06 03:57:35,6323
235,6.99,1,3752,2005-07-06 12:30:12,6324
235,2.99,1,6047,2005-07-11 03:27:01,6328
235,4.99,2,6352,2005-07-11 20:34:13,6329
235,0.99,1,8120,2005-07-28 19:24:24,6331
235,0.99,2,8781,2005-07-29 20:20:16,6333
235,6.99,2,9519,2005-07-31 00:45:57,6335
236,2.99,2,262,2005-05-26 15:46:56,6344
236,0.99,1,1262,2005-06-15 06:54:53,6347
236,3.99,2,2840,2005-06-19 22:17:44,6352
236,4.99,2,6996,2005-07-27 01:13:45,6365
236,5.99,1,9011,2005-07-30 05:16:29,6372
236,4.99,2,10137,2005-07-31 22:01:41,6374
236,4.99,1,11895,2005-08-17 15:15:07,6378
236,7.99,1,13443,2005-08-19 23:53:42,6381
236,7.99,1,14364,2005-08-21 09:25:11,6383
236,4.99,2,14722,2005-08-21 21:50:53,6384
237,4.99,1,4844,2005-07-08 18:28:13,6393
237,4.99,1,9661,2005-07-31 06:06:37,6404
237,1.99,2,9715,2005-07-31 08:16:58,6405
237,0.99,2,10056,2005-07-31 19:19:13,6406
237,0.99,1,15337,2005-08-22 20:49:51,6417
238,2.99,1,842,2005-05-30 00:32:04,6420
238,4.99,1,1660,2005-06-16 10:12:55,6422
239,5.99,2,1082,2005-05-31 11:02:01,6445
239,5.99,1,3383,2005-06-21 14:07:19,6450
239,7.99,2,4920,2005-07-08 21:42:10,6453
239,0.99,1,6573,2005-07-12 06:03:40,6456
239,0.99,1,11968,2005-08-17 17:47:34,6467
239,4.99,1,13175,2005-08-19 13:54:53,6470
240,4.99,1,643,2005-05-28 18:52:11,6476
240,4.99,1,2264,2005-06-18 05:58:45,6478
240,4.99,2,4305,2005-07-07 17:07:11,6480
240,4.99,2,5262,2005-07-09 14:08:01,6481
240,0.99,1,6272,2005-07-11 16:03:49,6483
240,4.99,1,7870,2005-07-28 10:16:03,6489
240,7.99,1,10308,2005-08-01 04:22:49,6492
240,3.99,1,11745,2005-08-17 09:00:01,6493
241,0.99,2,2428,2005-06-18 17:47:34,6502
241,5.99,2,2478,2005-06-18 21:01:21,6504
241,6.99,2,6090,2005-07-11 05:47:08,6514
241,2.99,2,6245,2005-07-11 14:56:57,6515
241,3.99,1,9528,2005-07-31 01:05:04,6520
241,5.99,1,9944,2005-07-31 15:44:43,6521
241,3.99,2,10447,2005-08-01 09:04:58,6522
241,2.99,1,15429,2005-08-23 00:20:31,6532
242,4.99,2,881,2005-05-30 06:15:36,6536
242,4.99,1,1384,2005-06-15 15:22:03,6538
242,4.99,2,1702,2005-06-16 13:21:05,6540
242,4.99,1,2691,2005-06-19 13:06:50,6541
242,4.99,2,2942,2005-06-20 05:27:31,6542
242,4.99,1,11258,2005-08-02 13:45:39,6556
243,4.99,1,8834,2005-07-29 22:41:48,6578
243,2.99,2,9035,2005-07-30 06:16:07,6579
244,0.99,2,5692,2005-07-10 09:32:22,6598
244,3.99,1,5803,2005-07-10 15:05:42,6600
244,5.99,2,8844,2005-07-29 23:05:08,6605
244,4.99,1,10001,2005-07-31 17:46:18,6606
244,4.99,2,10047,2005-07-31 19:07:43,6607
244,1.99,1,14919,2005-08-22 05:07:17,6619
244,3.99,1,14975,2005-08-22 07:07:50,6620
244,4.99,2,12736,2006-02-14 15:16:03,6621
245,4.99,2,79,2005-05-25 12:11:07,6622
245,7.99,1,519,2005-05-28 03:22:33,6624
245,2.99,1,719,2005-05-29 05:16:05,6625
245,2.99,1,3157,2005-06-20 21:07:54,6630
245,2.99,2,5321,2005-07-09 16:26:33,6632
245,4.99,1,5764,2005-07-10 12:58:16,6633
245,5.99,1,6795,2005-07-12 16:41:00,6635
245,0.99,1,7358,2005-07-27 14:49:44,6639
245,0.99,2,11061,2005-08-02 06:50:18,6647
246,0.99,1,2725,2005-06-19 15:01:23,6662
246,0.99,2,5347,2005-07-09 17:31:32,6667
246,4.99,1,6688,2005-07-12 12:22:12,6668
246,2.99,1,15746,2005-08-23 12:26:19,6676
247,4.99,1,189,2005-05-26 06:01:41,6677
247,3.99,2,448,2005-05-27 19:03:08,6678
247,5.99,1,7963,2005-07-28 13:48:38,6687
247,2.99,2,11306,2005-08-02 15:45:10,6691
247,4.99,1,14041,2005-08-20 21:45:23,6697
247,4.99,1,15783,2005-08-23 13:45:44,6698
248,7.99,2,330,2005-05-27 02:15:30,6699
248,4.99,1,618,2005-05-28 15:50:07,6700
248,0.99,2,2371,2005-06-18 14:35:29,6702
248,2.99,2,6617,2005-07-12 08:39:56,6707
248,5.99,2,7778,2005-07-28 07:10:11,6708
248,4.99,2,10418,2005-08-01 08:11:07,6709
249,6.99,1,438,2005-05-27 17:52:34,6716
249,4.99,1,5275,2005-07-09 14:34:18,6725
249,3.99,2,5639,2005-07-10 06:33:39,6726
249,1.99,1,11124,2005-08-02 08:55:25,6731
250,5.99,1,61,2005-05-25 09:01:57,6737
250,0.99,2,687,2005-05-29 00:32:09,6740
250,3.99,1,3951,2005-07-06 21:50:41,6744
250,0.99,1,12361,2005-08-18 07:47:31,6751
250,4.99,2,14814,2005-08-22 01:12:14,6755
251,2.99,1,264,2005-05-26 16:00:49,6757
251,2.99,2,393,2005-05-27 11:18:25,6759
251,7.99,2,3422,2005-06-21 17:24:40,6764
251,4.99,1,3799,2005-07-06 15:00:14,6766
251,2.99,2,5012,2005-07-09 01:45:04,6769
251,6.99,2,6413,2005-07-11 23:26:11,6771
251,8.99,2,7338,2005-07-27 14:13:34,6772
251,2.99,2,8443,2005-07-29 07:33:12,6773
251,2.99,2,13121,2005-08-19 11:51:39,6781
252,5.99,1,1395,2005-06-15 16:21:04,6790
252,0.99,1,6357,2005-07-11 20:58:51,6795
252,5.99,1,8636,2005-07-29 14:24:13,6801
252,0.99,1,8899,2005-07-30 01:05:30,6802
253,0.99,1,648,2005-05-28 19:25:54,6811
253,6.99,2,1606,2005-06-16 06:18:31,6814
253,5.99,2,2081,2005-06-17 17:05:02,6815
253,2.99,2,7887,2005-07-28 10:40:12,6824
253,0.99,2,9606,2005-07-31 03:50:46,6826
253,0.99,1,12572,2005-08-18 15:32:54,6831
253,4.99,2,14283,2005-08-21 06:44:14,6835
254,2.99,1,183,2005-05-26 05:01:18,6839
254,2.99,1,1285,2005-06-15 08:33:06,6841
254,0.99,2,1390,2005-06-15 16:06:29,6842
254,2.99,1,2082,2005-06-17 17:13:32,6843
254,2.99,1,2138,2005-06-17 21:28:14,6844
254,3.99,1,5072,2005-07-09 05:01:58,6848
254,7.99,1,5826,2005-07-10 16:21:02,6852
254,0.99,2,7011,2005-07-27 01:58:34,6854
254,0.99,1,11190,2005-08-02 11:21:34,6860
254,6.99,1,11665,2005-08-17 05:36:57,6861
255,2.99,2,1681,2005-06-16 11:38:17,6873
255,0.99,1,5943,2005-07-10 22:48:13,6877
255,8.99,2,7475,2005-07-27 19:07:43,6878
255,0.99,1,8562,2005-07-29 11:32:13,6880
255,4.99,2,11979,2005-08-17 18:07:13,6882
255,7.99,2,12176,2005-08-18 01:10:33,6883
255,2.99,2,13154,2005-08-19 13:09:54,6884
255,0.99,1,13268,2005-08-19 17:33:50,6885
256,0.99,1,232,2005-05-26 11:38:05,6890
256,0.99,2,1965,2005-06-17 09:17:39,6895
256,6.99,1,2380,2005-06-18 15:00:04,6898
256,0.99,2,4182,2005-07-07 10:28:00,6902
256,4.99,2,15861,2005-08-23 16:15:45,6917
257,2.99,2,705,2005-05-29 02:48:52,6921
257,4.99,2,4574,2005-07-08 05:39:42,6925
257,6.99,1,5495,2005-07-10 00:16:54,6926
257,4.99,1,5858,2005-07-10 18:00:07,6927
257,5.99,2,6711,2005-07-12 13:23:40,6929
257,4.99,1,11230,2005-08-02 12:59:08,6942
257,5.99,2,13846,2005-08-20 14:32:31,6951
258,2.99,1,1743,2005-06-16 16:38:10,6956
258,5.99,2,5312,2005-07-09 16:03:09,6962
258,4.99,2,6012,2005-07-11 02:00:12,6965
258,2.99,1,7814,2005-07-28 08:09:48,6966
258,1.99,2,10293,2005-08-01 03:44:26,6969
258,3.99,2,12296,2005-08-18 05:16:28,6975
258,4.99,1,13491,2005-08-20 01:30:56,6976
258,2.99,2,13897,2005-08-20 16:02:28,6978
258,6.99,2,14901,2005-08-22 04:31:37,6979
259,2.99,2,901,2005-05-30 09:40:40,6981
259,5.99,1,1147,2005-05-31 20:37:52,6982
259,0.99,1,6074,2005-07-11 04:59:56,6989
259,3.99,2,6539,2005-07-12 04:50:49,6990
259,3.99,1,11184,2005-08-02 11:01:26,6999
259,6.99,2,12680,2005-08-18 19:43:46,7000
259,4.99,2,13649,2005-08-20 07:48:38,7005
259,4.99,2,14170,2005-08-21 03:00:39,7007
260,0.99,1,2178,2005-06-18 00:38:35,7018
260,0.99,2,4054,2005-07-07 03:42:07,7022
260,2.99,2,6328,2005-07-11 19:09:33,7025
260,0.99,1,12852,2005-08-19 02:12:40,7035
260,2.99,1,13966,2005-08-20 18:28:28,7038
260,7.99,1,14579,2005-08-21 16:54:47,7042
260,6.99,1,14610,2005-08-21 17:59:09,7043
261,4.99,1,12,2005-05-25 00:19:27,7044
261,2.99,1,1760,2005-06-16 17:48:37,7048
261,3.99,2,2072,2005-06-17 16:33:32,7051
261,1.99,2,10246,2005-08-01 02:29:50,7061
262,4.99,2,984,2005-05-30 22:17:17,7070
262,1.99,1,2915,2005-06-20 03:57:17,7074
262,0.99,2,5503,2005-07-10 00:35:37,7078
262,0.99,1,6291,2005-07-11 17:16:40,7079
262,7.99,2,6547,2005-07-12 04:57:46,7080
262,3.99,1,6724,2005-07-12 13:45:15,7081
262,6.99,1,9105,2005-07-30 08:50:25,7085
262,0.99,1,15456,2005-08-23 01:07:01,7094
262,4.99,1,15640,2005-08-23 08:04:40,7095
263,1.99,2,3257,2005-06-21 03:47:19,7101
263,4.99,1,3578,2005-07-06 03:47:05,7102
263,1.99,2,5254,2005-07-09 13:50:11,7107
263,1.99,2,7833,2005-07-28 08:46:14,7114
263,2.99,1,11339,2005-08-02 17:02:06,7117
263,0.99,1,11822,2005-08-17 12:32:39,7118
263,5.99,2,12432,2005-08-18 10:35:13,7120
264,0.99,1,3028,2005-06-20 11:50:52,7129
264,3.99,1,3403,2005-06-21 15:55:06,7130
264,4.99,1,4328,2005-07-07 18:03:17,7132
264,0.99,2,6391,2005-07-11 22:23:09,7135
264,0.99,1,6543,2005-07-12 04:54:32,7137
264,2.99,2,9380,2005-07-30 19:17:31,7139
264,5.99,1,9932,2005-07-31 15:19:48,7142
264,2.99,2,14243,2006-02-14 15:16:03,7151
265,4.99,2,2562,2005-06-19 03:15:05,7154
265,7.99,2,5029,2005-07-09 02:35:32,7159
265,4.99,1,5417,2005-07-09 20:34:09,7160
265,4.99,1,6068,2005-07-11 04:41:09,7162
265,0.99,2,8665,2005-07-29 15:39:29,7170
265,8.99,2,13700,2005-08-20 09:26:17,7176
265,6.99,1,14547,2005-08-21 15:51:38,7178
266,4.99,2,2065,2005-06-17 16:03:46,7184
266,4.99,2,10747,2005-08-01 19:59:41,7192
266,4.99,1,11321,2005-08-02 16:15:07,7195
266,4.99,1,12715,2005-08-18 21:09:38,7201
266,2.99,1,15181,2005-08-22 15:46:20,7207
267,4.99,2,1030,2005-05-31 04:06:47,7211
267,2.99,2,2265,2005-06-18 06:03:27,7214
267,7.99,2,2578,2005-06-19 04:40:06,7215
267,6.99,1,2582,2005-06-19 04:56:27,7216
267,4.99,2,2754,2005-06-19 16:55:59,7218
267,0.99,1,6070,2005-07-11 04:47:42,7223
267,4.99,2,9403,2005-07-30 20:18:53,7229
267,4.99,2,10048,2005-07-31 19:08:56,7231
267,0.99,2,11373,2005-08-02 18:14:12,7233
267,4.99,1,12979,2005-08-19 07:00:35,7236
267,3.99,2,15020,2005-08-22 08:54:12,7239
267,3.99,1,15208,2005-08-22 16:35:47,7240
268,4.99,2,1450,2005-06-15 19:22:08,7246
268,3.99,2,1551,2005-06-16 02:01:15,7247
268,4.99,2,2324,2005-06-18 10:00:33,7249
268,2.99,2,5793,2005-07-10 14:33:00,7257
268,3.99,1,6120,2005-07-11 07:49:53,7259
268,7.99,2,9436,2005-07-30 21:33:01,7262
268,7.99,2,11462,2005-08-02 21:36:46,7265
268,2.99,2,12007,2005-08-17 19:10:34,7267
268,4.99,2,14249,2005-08-21 05:38:05,7270
269,0.99,2,703,2005-05-29 02:29:36,7277
269,2.99,2,1909,2005-06-17 05:11:04,7281
269,6.99,2,4880,2005-07-08 19:36:17,7285
269,2.99,1,7972,2005-07-28 14:07:46,7291
269,5.99,2,13142,2005-08-19 12:42:28,7297
269,6.99,2,14693,2005-08-21 20:44:19,7300
270,5.99,2,3164,2005-06-20 21:29:00,7309
270,0.99,2,5533,2005-07-10 02:19:28,7312
270,3.99,1,10069,2005-07-31 19:43:18,7316
270,0.99,1,11810,2005-08-17 11:56:48,7321
271,2.99,1,5922,2005-07-10 21:36:53,7334
271,2.99,1,6024,2005-07-11 02:16:47,7335
271,4.99,1,9821,2005-07-31 11:47:54,7338
271,7.99,2,10143,2005-07-31 22:11:43,7339
271,3.99,1,10599,2005-08-01 14:23:58,7341
272,6.99,1,405,2005-05-27 13:32:39,7348
272,10.99,2,9787,2005-07-31 10:26:19,7359
272,6.99,2,12006,2005-08-17 19:09:12,7364
273,0.99,2,980,2005-05-30 21:45:19,7368
273,6.99,2,1391,2005-06-15 16:11:21,7369
273,7.99,2,5435,2005-07-09 21:28:07,7377
273,4.99,1,9186,2005-07-30 12:13:48,7384
273,5.99,2,9285,2005-07-30 15:26:08,7385
273,6.99,1,10768,2005-08-01 20:39:32,7391
273,4.99,2,11509,2005-08-16 23:29:53,7393
273,4.99,2,13738,2005-08-20 10:42:42,7395
274,4.99,1,208,2005-05-26 08:10:22,7403
274,9.99,2,3291,2005-06-21 06:55:36,7409
274,2.99,1,4147,2005-07-07 08:32:12,7411
274,2.99,2,4582,2005-07-08 06:09:09,7412
274,0.99,2,8259,2005-07-29 01:05:16,7414
274,4.99,2,10059,2005-07-31 19:20:49,7419
274,1.99,1,10790,2005-08-01 21:38:37,7420
274,3.99,1,12321,2005-08-18 06:27:05,7424
274,7.99,1,14066,2005-08-20 22:45:58,7429
274,7.99,2,14164,2005-08-21 02:58:02,7430
274,2.99,2,15143,2005-08-22 13:46:24,7432
274,2.99,2,15328,2005-08-22 20:31:38,7434
274,0.99,1,13486,2006-02-14 15:16:03,7436
275,0.99,2,2414,2005-06-18 17:01:55,7439
275,2.99,1,3355,2005-06-21 11:30:47,7441
275,5.99,2,6301,2005-07-11 17:54:09,7445
275,4.99,2,7596,2005-07-27 23:33:57,7448
275,3.99,2,15496,2005-08-23 02:30:23,7466
276,10.99,1,860,2005-05-30 02:45:16,7468
276,0.99,1,9070,2005-07-30 07:40:39,7478
276,1.99,1,9080,2005-07-30 08:02:39,7479
276,2.99,2,11085,2005-08-02 07:36:44,7485
277,6.99,2,308,2005-05-26 22:01:39,7495
277,2.99,1,1331,2005-06-15 11:34:33,7496
277,2.99,2,1717,2005-06-16 14:47:16,7497
277,4.99,2,2723,2005-06-19 14:55:23,7499
277,5.99,1,3247,2005-06-21 03:12:15,7500
277,5.99,2,4987,2005-07-09 00:45:41,7506
277,3.99,2,11074,2005-08-02 07:21:43,7515
277,0.99,2,11574,2005-08-17 01:38:19,7517
277,3.99,2,12149,2005-08-18 00:13:51,7518
278,4.99,1,1092,2005-05-31 12:15:57,7527
278,0.99,1,7239,2005-07-27 10:20:27,7536
278,5.99,2,8222,2005-07-28 23:51:53,7538
278,0.99,1,12787,2005-08-19 00:07:58,7546
279,2.99,1,979,2005-05-30 21:37:11,7553
279,4.99,1,2147,2005-06-17 22:28:13,7556
279,4.99,1,4476,2005-07-08 00:34:25,7560
279,2.99,1,7947,2005-07-28 13:05:50,7565
279,3.99,2,8559,2005-07-29 11:25:54,7566
279,5.99,2,9820,2005-07-31 11:46:57,7567
279,2.99,2,10177,2005-07-31 23:42:33,7568
279,7.99,1,13105,2005-08-19 11:06:16,7574
279,2.99,2,14206,2005-08-21 03:59:26,7577
280,4.99,1,1014,2005-05-31 02:39:16,7584
280,3.99,1,2656,2005-06-19 10:42:33,7585
280,4.99,1,4616,2005-07-08 07:48:12,7588
280,0.99,2,6851,2005-07-12 19:32:14,7589
280,0.99,2,7901,2005-07-28 11:12:12,7591
280,6.99,2,8695,2005-07-29 16:44:55,7595
280,0.99,1,8912,2005-07-30 01:31:25,7597
280,0.99,2,9103,2005-07-30 08:49:26,7598
280,4.99,1,12053,2005-08-17 20:57:27,7602
280,5.99,2,15554,2005-08-23 04:48:12,7609
282,2.99,1,2016,2005-06-17 12:18:36,7628
282,4.99,2,3408,2005-06-21 16:15:11,7630
282,2.99,2,3675,2005-07-06 09:09:19,7632
282,2.99,1,3885,2005-07-06 18:43:43,7633
282,0.99,2,8743,2005-07-29 18:57:01,7644
282,9.99,2,9658,2005-07-31 06:00:52,7646
282,2.99,2,13749,2005-08-20 11:00:37,7649
283,2.99,2,1796,2005-06-16 20:10:43,7653
283,2.99,2,4683,2005-07-08 10:38:28,7661
283,0.99,1,6075,2005-07-11 05:03:03,7664
283,4.99,1,6827,2005-07-12 18:33:45,7667
283,0.99,1,7816,2005-07-28 08:14:12,7669
283,2.99,2,9918,2005-07-31 14:55:22,7673
283,2.99,2,11846,2005-08-17 13:18:29,7675
284,0.99,1,1171,2005-06-14 23:50:11,7683
284,7.99,1,4759,2005-07-08 14:39:22,7688
284,6.99,1,7164,2005-07-27 07:36:34,7693
284,8.99,2,7716,2005-07-28 04:33:15,7695
284,2.99,1,8888,2005-07-30 00:39:36,7696
284,7.99,1,10396,2005-08-01 07:08:46,7698
284,3.99,2,12162,2005-08-18 00:44:30,7700
284,4.99,1,14921,2005-08-22 05:12:24,7704
284,0.0,2,12959,2006-02-14 15:16:03,7707
285,3.99,2,1302,2005-06-15 09:48:37,7709
285,9.99,1,5683,2005-07-10 08:52:13,7713
285,4.99,2,6333,2005-07-11 19:20:16,7717
285,0.99,2,6644,2005-07-12 10:39:39,7718
285,0.99,2,8466,2005-07-29 08:24:47,7723
285,2.99,2,10628,2005-08-01 15:33:19,7725
285,4.99,1,10641,2005-08-01 15:44:57,7726
285,9.99,2,12687,2005-08-18 19:57:39,7730
286,6.99,2,81,2005-05-25 12:15:19,7734
286,4.99,1,5796,2005-07-10 14:42:54,7743
286,2.99,1,7422,2005-07-27 17:10:42,7748
286,4.99,2,15629,2005-08-23 07:28:22,7760
287,0.99,2,498,2005-05-28 01:01:21,7761
287,2.99,2,964,2005-05-30 18:53:21,7763
287,3.99,1,5593,2005-07-10 04:33:13,7770
287,3.99,2,6379,2005-07-11 21:51:25,7772
287,2.99,2,7402,2005-07-27 16:19:40,7774
287,4.99,2,11106,2005-08-02 08:17:38,7781
287,1.99,2,15076,2005-08-22 11:05:34,7785
287,0.99,2,15127,2005-08-22 12:56:29,7787
287,0.99,2,14204,2006-02-14 15:16:03,7789
288,6.99,2,427,2005-05-27 16:10:04,7791
288,2.99,1,4692,2005-07-08 11:07:06,7796
288,2.99,1,6399,2005-07-11 22:39:05,7798
288,2.99,2,7855,2005-07-28 09:43:02,7801
288,0.99,1,9732,2005-07-31 08:56:08,7803
288,2.99,2,11952,2005-08-17 17:14:57,7805
288,0.99,1,13227,2005-08-19 16:05:38,7808
288,0.99,2,14113,2005-08-21 01:03:30,7810
288,2.99,2,15058,2005-08-22 10:20:55,7812
289,6.99,1,2387,2005-06-18 15:24:19,7816
289,10.99,1,2784,2005-06-19 18:40:29,7817
289,6.99,2,2948,2005-06-20 06:02:35,7818
289,4.99,1,7151,2005-07-27 07:14:31,7828
289,6.99,2,13891,2005-08-20 15:42:05,7840
289,4.99,2,14729,2005-08-21 22:16:57,7842
289,4.99,2,14917,2005-08-22 05:03:59,7843
290,0.99,2,1532,2005-06-16 00:41:31,7848
290,4.99,2,4039,2005-07-07 02:57:59,7850
290,2.99,1,5105,2005-07-09 06:38:59,7853
290,2.99,2,5827,2005-07-10 16:22:20,7855
290,1.99,1,7650,2005-07-28 01:47:20,7859
290,3.99,2,10096,2005-07-31 20:38:58,7863
290,3.99,2,12193,2005-08-18 02:03:59,7867
290,1.99,2,13190,2005-08-19 14:27:59,7869
291,4.99,2,6516,2005-07-12 03:51:54,7881
291,0.99,2,7564,2005-07-27 22:31:17,7884
291,5.99,2,9201,2005-07-30 12:42:21,7888
292,4.99,1,5940,2005-07-10 22:31:01,7904
292,8.99,1,6270,2005-07-11 15:59:10,7905
292,6.99,1,6900,2005-07-12 21:45:25,7906
292,5.99,2,7199,2005-07-27 08:53:23,7907
292,2.99,1,7216,2005-07-27 09:27:45,7908
292,2.99,1,7545,2005-07-27 21:48:03,7909
292,1.99,2,9819,2005-07-31 11:39:13,7915
292,2.99,1,13715,2005-08-20 09:43:06,7918
292,2.99,1,15117,2005-08-22 12:38:20,7921
293,0.99,2,445,2005-05-27 18:42:57,7922
293,4.99,1,924,2005-05-30 12:10:59,7923
293,9.99,1,1589,2005-06-16 04:58:03,7925
293,5.99,1,1829,2005-06-16 22:14:21,7926
293,4.99,1,2386,2005-06-18 15:22:51,7928
293,1.99,1,3290,2005-06-21 06:45:34,7930
293,4.99,2,3452,2005-06-21 21:11:27,7931
293,4.99,2,7607,2005-07-28 00:05:53,7938
293,4.99,1,8589,2005-07-29 12:28:17,7939
293,2.99,1,8745,2005-07-29 19:03:05,7940
293,2.99,2,9123,2005-07-30 09:39:15,7941
293,2.99,1,13029,2005-08-19 08:28:04,7945
293,4.99,1,15258,2005-08-22 18:22:44,7949
293,8.99,1,15402,2005-08-22 23:17:41,7950
293,7.99,1,15508,2005-08-23 02:49:04,7951
294,2.99,1,2900,2005-06-20 02:40:04,7954
294,6.99,2,7415,2005-07-27 16:50:59,7960
294,4.99,1,7765,2005-07-28 06:40:33,7961
294,2.99,1,11390,2005-08-02 18:39:16,7972
294,2.99,1,14474,2005-08-21 13:22:48,7976
295,1.99,1,2431,2005-06-18 17:53:03,7984
295,1.99,1,2638,2005-06-19 09:23:30,7985
295,1.99,1,3198,2005-06-21 00:08:54,7987
295,1.99,1,4164,2005-07-07 09:20:11,7991
295,0.99,2,8087,2005-07-28 18:21:16,7999
295,7.99,1,8108,2005-07-28 19:07:38,8000
295,7.99,1,9425,2005-07-30 21:11:21,8003
296,5.99,1,9249,2005-07-30 14:15:02,8034
296,2.99,1,13702,2005-08-20 09:27:20,8040
297,2.99,1,2067,2005-06-17 16:11:08,8050
297,5.99,1,4929,2005-07-08 22:06:18,8056
297,8.99,1,5743,2005-07-10 11:57:38,8057
297,6.99,1,6064,2005-07-11 04:23:18,8059
297,4.99,1,6156,2005-07-11 09:45:48,8060
297,0.99,1,7933,2005-07-28 12:27:27,8063
297,0.99,1,10153,2005-07-31 22:30:10,8066
297,0.99,2,11269,2005-08-02 14:11:41,8068
297,0.99,2,11413,2005-08-02 19:35:19,8069
297,0.99,1,11784,2005-08-17 10:48:05,8072
297,2.99,2,15582,2005-08-23 05:45:44,8078
298,4.99,2,3400,2005-06-21 15:50:30,8084
298,2.99,1,5247,2005-07-09 13:26:28,8090
298,0.99,2,6802,2005-07-12 17:14:17,8091
299,8.99,2,606,2005-05-28 14:48:39,8107
299,8.99,1,1650,2005-06-16 09:23:20,8108
299,4.99,2,2791,2005-06-19 18:51:27,8111
299,2.99,2,3223,2005-06-21 02:06:45,8113
299,5.99,2,4153,2005-07-07 08:53:08,8116
299,2.99,1,4350,2005-07-07 19:02:41,8117
299,0.99,2,6732,2005-07-12 13:58:51,8120
299,2.99,2,10440,2005-08-01 08:54:32,8127
299,6.99,1,11629,2005-08-17 04:27:24,8128
300,3.99,1,780,2005-05-29 14:18:32,8137
300,0.99,2,1381,2005-06-15 15:17:21,8139
300,0.99,1,4030,2005-07-07 02:25:42,8142
300,2.99,2,5562,2005-07-10 03:17:42,8143
300,0.99,1,9078,2005-07-30 08:01:00,8152
300,2.99,2,12484,2005-08-18 12:39:37,8156
300,3.99,2,13257,2005-08-19 17:01:20,8158
300,7.99,1,14674,2005-08-21 20:01:34,8162
300,2.99,2,15051,2005-08-22 10:08:50,8164
301,2.99,2,2925,2005-06-20 04:23:49,8172
301,6.99,1,5119,2005-07-09 07:14:18,8175
301,2.99,2,5730,2005-07-10 11:28:32,8177
301,6.99,2,6833,2005-07-12 18:53:34,8179
301,4.99,2,7318,2005-07-27 13:25:31,8180
301,4.99,2,9435,2005-07-30 21:31:02,8182
302,4.99,2,38,2005-05-25 04:47:44,8188
302,0.99,2,5709,2005-07-10 10:31:52,8194
302,0.99,1,7183,2005-07-27 08:18:38,8197
302,0.99,2,8646,2005-07-29 14:48:48,8200
302,2.99,1,8795,2005-07-29 21:04:14,8201
302,7.99,1,9146,2005-07-30 10:32:08,8202
302,2.99,2,9358,2005-07-30 18:37:24,8203
302,7.99,1,12126,2005-08-17 23:25:21,8207
302,4.99,1,14120,2005-08-21 01:25:00,8211
302,5.99,1,15622,2005-08-23 07:22:02,8214
303,8.99,1,2223,2005-06-18 03:27:03,8221
303,3.99,1,3077,2005-06-20 15:05:18,8222
303,4.99,1,5140,2005-07-09 08:04:59,8224
303,4.99,1,6205,2005-07-11 12:31:24,8225
303,0.99,2,8764,2005-07-29 19:39:04,8232
303,2.99,2,11673,2005-08-17 05:54:15,8235
303,4.99,2,14795,2005-08-22 00:40:22,8241
304,0.99,1,415,2005-05-27 14:51:45,8244
304,2.99,2,937,2005-05-30 14:47:31,8245
304,4.99,1,5712,2005-07-10 10:40:32,8253
304,0.99,2,6107,2005-07-11 07:07:09,8256
304,0.99,1,10631,2005-08-01 15:35:14,8262
304,4.99,1,14899,2005-08-22 04:26:38,8267
305,4.99,2,8865,2005-07-29 23:54:54,8282
305,4.99,2,10929,2005-08-02 02:35:44,8285
305,0.99,2,12846,2005-08-19 02:03:26,8290
306,3.99,2,375,2005-05-27 08:49:21,8294
306,2.99,2,6868,2005-07-12 20:10:17,8302
306,6.99,1,7225,2005-07-27 09:47:12,8304
306,4.99,1,7232,2005-07-27 10:04:19,8305
306,4.99,2,9242,2005-07-30 14:03:58,8309
306,0.99,1,9774,2005-07-31 09:57:51,8311
306,4.99,1,13686,2005-08-20 08:57:28,8320
306,2.99,1,15457,2005-08-23 01:07:37,8324
306,7.99,2,15868,2005-08-23 16:19:14,8325
307,1.99,1,614,2005-05-28 15:33:28,8328
307,10.99,1,6991,2005-07-27 01:03:06,8343
307,6.99,1,8647,2005-07-29 14:52:59,8347
