cell_id,assay_tissue,assay_organism,curated_by,src_id,tid,assay_type,relationship_type,assay_test_type,variant_id,tissue_id,confidence_score,chembl_id,assay_category,assay_tax_id,assay_id,src_assay_id,description,assay_subcellular_fraction,doc_id,assay_strain,assay_cell_type,bao_format
,Liver,Rattus norvegicus,Intermediate,1,50597,A,N,,,2107.0,1,CHEMBL628336,,10116.0,12160,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 0.93-1.20",,8608,,,BAO_0000218
,Liver,Rattus norvegicus,Intermediate,1,50597,A,N,,,2107.0,1,CHEMBL628337,,10116.0,12161,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 1.04-2.56",,8608,,,BAO_0000218
,Liver,Rattus norvegicus,Intermediate,1,50597,A,N,,,2107.0,1,CHEMBL628338,,10116.0,12162,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 1.06-1.70",,8608,,,BAO_0000218
,Liver,Rattus norvegicus,Intermediate,1,50597,A,N,,,2107.0,1,CHEMBL875610,,10116.0,12163,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 1.26-2.45",,8608,,,BAO_0000218
,Liver,Rattus norvegicus,Intermediate,1,50597,A,N,,,2107.0,1,CHEMBL628339,,10116.0,12164,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 3.12-4.56",,8608,,,BAO_0000218
,Liver,Rattus norvegicus,Intermediate,1,50597,A,N,,,2107.0,1,CHEMBL628340,,10116.0,12165,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 4.12-6.30",,8608,,,BAO_0000218
,Liver,Rattus norvegicus,Intermediate,1,50597,A,N,,,2107.0,1,CHEMBL628341,,10116.0,12166,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.14-0.19",,8608,,,BAO_0000218
,Liver,Rattus norvegicus,Intermediate,1,50597,A,N,,,2107.0,1,CHEMBL622214,,10116.0,12167,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.15-0.19",,8608,,,BAO_0000218
,Liver,Rattus norvegicus,Intermediate,1,50597,A,N,,,2107.0,1,CHEMBL623167,,10116.0,12168,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.24-0.30",,8608,,,BAO_0000218
,Liver,Rattus norvegicus,Intermediate,1,50597,A,N,,,2107.0,1,CHEMBL623168,,10116.0,12169,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.44-0.54",,8608,,,BAO_0000218
,Liver,Rattus norvegicus,Intermediate,1,50597,A,N,,,2107.0,1,CHEMBL623169,,10116.0,12170,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.73-1.19",,8608,,,BAO_0000218
,Liver,Rattus norvegicus,Intermediate,1,50597,A,N,,,2107.0,1,CHEMBL623170,,10116.0,12171,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 1.08-2.31",,8608,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL627224,,10116.0,12172,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration.; dose/g, range 0.34-0.47",,8608,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL875634,,10116.0,12173,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 0.83-1.21",,8608,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL627225,,10116.0,12174,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 0.91-1.74",,8608,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL627226,,10116.0,12175,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 0.99-1.23",,8608,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL626083,,10116.0,12176,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 1.07-1.30",,8608,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL626084,,10116.0,12177,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 1.12-1.39",,8608,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL626085,,10116.0,12178,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 0.51-0.66",,8608,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL626086,,10116.0,12179,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 0.95-1.49",,8608,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL626087,,10116.0,12180,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 0.96-1.35",,8608,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL626088,,10116.0,12181,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 1.18-1.44",,8608,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL626089,,10116.0,12182,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 1.20-1.52",,8608,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL626090,,10116.0,12183,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 1.41-2.17",,8608,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL626091,,10116.0,12184,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.28-0.33",,8608,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL626092,,10116.0,12185,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.81-1.13",,8608,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL626093,,10116.0,12186,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.83-2.11",,8608,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL626094,,10116.0,12187,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.94-1.36",,8608,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL626095,,10116.0,12188,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.97-1.54",,8608,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL626096,,10116.0,12189,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 1.07-1.26",,8608,,,BAO_0000218
,,Simiiformes,Autocuration,1,22224,A,U,,,,0,CHEMBL626097,,314293.0,12190,,area under curve in preclinical species was measured after oral administration at the given dose (0.5 mg/kg) in monkey,,15604,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL626098,,10116.0,12191,,area under curve in preclinical species was measured after oral administration at the given dose (0.5 mg/kg) in rat,,15604,,,BAO_0000218
,Plasma,,Autocuration,1,22224,A,U,,,1969.0,0,CHEMBL626099,,,12192,,compound was evaluated for area under the plasma concentration vs. time curve at different dose 27.5 mg/kg DMP323 equiv,,1806,,,BAO_0000218
,Plasma,,Autocuration,1,22224,A,U,,,1969.0,0,CHEMBL626100,,,12193,,compound was evaluated for area under the plasma concentration vs. time curve at different dose 7.7 mg/kg DMP323 equiv,,1806,,,BAO_0000218
,Plasma,Canis lupus familiaris,Intermediate,1,50588,A,N,,,1969.0,1,CHEMBL626101,,9615.0,12194,,AUC 0-inf in dog,,17237,,,BAO_0000218
,Plasma,Cavia porcellus,Intermediate,1,50512,A,N,,,1969.0,1,CHEMBL626102,,10141.0,12195,,AUC 0-inf in guinea pig,,17237,,,BAO_0000218
,Plasma,Canis lupus familiaris,Intermediate,1,50588,A,N,,,1969.0,1,CHEMBL626103,,9615.0,12196,,AUC 0-t in dog,,17237,,,BAO_0000218
,Plasma,Cavia porcellus,Intermediate,1,50512,A,N,,,1969.0,1,CHEMBL628391,,10141.0,12197,,AUC 0-t in guinea pig,,17237,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL628392,,10116.0,12198,,The compound was tested for brain to plasma partition in rat,,15194,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL628393,,10116.0,12199,,The compound was tested for brain to plasma partition in rat.,,15194,,,BAO_0000218
,Blood,,Autocuration,1,22224,A,U,,,178.0,0,CHEMBL628394,,,12200,,Area under curve was determined for 0-6 hr duration using dihydralazine as reference drug for the peak blood pressure,,8787,,,BAO_0000019
,,Canis lupus familiaris,Intermediate,1,50588,A,N,,,,1,CHEMBL628395,,9615.0,12201,,Area under concentration-time curve of compound was determined in dog at 5 mg/kg intravenously admn.,,17025,,,BAO_0000218
,,Simiiformes,Autocuration,1,22224,A,U,,,,0,CHEMBL628396,,314293.0,12202,,Area under concentration-time curve of compound was determined in monkey at 5 mg/kg intravenously admn.,,17025,,,BAO_0000218
,,Oryctolagus cuniculus,Intermediate,1,50592,A,N,,,,1,CHEMBL628397,,9986.0,12203,,Area under concentration-time curve of compound was determined in rabbit at 5 mg/kg intravenously admn.,,17025,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL628398,,10116.0,12204,,Area under concentration-time curve of compound was determined in rat at 5 mg/kg intravenously admn.,,17025,,,BAO_0000218
,,Macaca mulatta,Intermediate,1,50797,A,N,,,,1,CHEMBL628399,,9544.0,12205,,Area under curve obtained at a dose of 10 mg/kg when administered orally to rhesus monkey,,4236,,,BAO_0000218
,,Canis lupus familiaris,Intermediate,1,50588,A,N,,,,1,CHEMBL628400,,9615.0,12206,,The Plasma area under the compound concentration -time curve was measured in dogs after oral administration of 1 mg/kg dose,,15343,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL874907,,10116.0,12207,,The Plasma area under the compound concentration -time curve was measured in rats after oral administration of 1 mg/kg dose,,15343,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628401,,,12208,,Area under curve of the compound was determined,,17720,,,BAO_0000019
,Plasma,Simiiformes,Autocuration,1,22224,A,U,,,1969.0,0,CHEMBL628402,,314293.0,12209,,AUC in monkeys at a dose of 1 mg/kg,,17788,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,,,1969.0,1,CHEMBL628403,,10116.0,12210,,AUC in rats at a dose of 1 mg/kg,,17788,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628404,,,12211,,Compound was evaluated for the overall absorbance loss at pH of 2,,8778,,,BAO_0000019
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628405,,,12212,,Compound was evaluated for the overall absorbance loss at pH of 4,,8778,,,BAO_0000019
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL628406,,,12213,,Compound was evaluated for the overall absorbance loss at pH of 7,,8778,,,BAO_0000019
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL628407,,10116.0,12214,,Compound was evaluated for its absorption in the rats,,2249,,,BAO_0000218
,Urine,Rattus norvegicus,Intermediate,1,50597,A,N,,,1088.0,1,CHEMBL628408,,10116.0,12215,,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight per mole of pro drug,,8881,,,BAO_0000218
,Urine,Rattus norvegicus,Intermediate,1,50597,A,N,,,1088.0,1,CHEMBL629171,,10116.0,12216,,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight.,,8881,,,BAO_0000218
,Urine,Rattus norvegicus,Intermediate,1,50597,A,N,,,1088.0,1,CHEMBL629172,,10116.0,12217,,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight per mole of pro drug,,8881,,,BAO_0000218
,Urine,Rattus norvegicus,Intermediate,1,50597,A,N,,,1088.0,1,CHEMBL629173,,10116.0,12218,,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of per moiety tranexamic acid,,8881,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL629174,,10116.0,12219,,In vitro percent permeability into rat ileum,,15286,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL629175,,10116.0,12220,,In vitro percent permeability into rat ileum; Range is 10-17,,15286,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL629176,,10116.0,12221,,In vitro percent permeability into rat ileum; Range is 10-18,,15286,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL629177,,10116.0,12222,,In vitro percent permeability into rat ileum; Range is 10-19,,15286,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL629178,,10116.0,12223,,In vitro percent permeability into rat ileum; Range is 12-15,,15286,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL631869,,10116.0,12224,,In vitro percent permeability into rat ileum; Range is 13-19,,15286,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL631870,,10116.0,12225,,In vitro percent permeability into rat ileum; Range is 14-17,,15286,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL631871,,10116.0,12226,,In vitro percent permeability into rat ileum; Range is 15-18,,15286,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL631872,,10116.0,12227,,In vitro percent permeability into rat ileum; Range is 2-5,,15286,,,BAO_0000218
,Ileum,,Autocuration,1,22224,A,U,,,2116.0,0,CHEMBL875775,,,12228,,In vitro percent permeability into rat ileum; Range is 23-42,,15286,,,BAO_0000221
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL631873,,10116.0,12229,,In vitro percent permeability into rat ileum; Range is 28-36,,15286,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL631874,,10116.0,12230,,In vitro percent permeability into rat ileum; Range is 29-35,,15286,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL631875,,10116.0,12231,,In vitro percent permeability into rat ileum; Range is 46-66,,15286,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL631876,,10116.0,12232,,In vitro percent permeability into rat ileum; Range is 50-68,,15286,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL631877,,10116.0,12233,,In vitro percent permeability into rat ileum; Range is 78-81,,15286,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL631878,,10116.0,12234,,In vitro percent permeability into rat ileum; insol indicates not soluble in aqueous buffer,,15286,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL631879,,10116.0,12235,,In vitro percent permeability into rat ileum; nd indicates not detected,,15286,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL631880,,10116.0,12236,,In vitro percent permeability into rat ileum; nt indicates not detected,,15286,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL631881,,10116.0,12237,,In vitro percent permeability into rat ileum; nt indicates not tested,,15286,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL631882,,10116.0,12238,,Compound was tested for oral absorption in bile-duct cannulated rats,,13770,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL630749,,10116.0,12239,,Compound was tested for oral absorption in bile-duct cannulated rats.,,13770,,,BAO_0000218
,,Homo sapiens,Intermediate,1,50587,A,N,,,,1,CHEMBL630750,,9606.0,12240,,Oral absorption using Caco-2 cell monolayers.,,5202,,,BAO_0000218
,,Homo sapiens,Intermediate,1,50587,A,N,,,,1,CHEMBL630253,,9606.0,12241,,Percent of the drug absorbed after administration to humans was determined,,14920,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,,,1969.0,1,CHEMBL630254,,10116.0,12242,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 120 minutes.,,14103,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,,,1969.0,1,CHEMBL630255,,10116.0,12243,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 15 minutes.,,14103,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,,,1969.0,1,CHEMBL630256,,10116.0,12244,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 180 minutes.,,14103,,,BAO_0000218
,Liver,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,2107.0,1,CHEMBL875781,,10116.0,12245,,"Biodistribution inl liver of mature female Dawley rat after 1h, expressed as percent injected dose/g",,13751,,,BAO_0000218
,Liver,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,2107.0,1,CHEMBL630257,,10116.0,12246,,"Biodistribution inl liver of mature female Dawley rat after 30min, expressed as percent injected dose/g",,13751,,,BAO_0000218
,Liver,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,2107.0,1,CHEMBL630258,,10116.0,12247,,"Biodistribution inl liver of mature female Dawley rat after 45min, expressed as percent injected dose/g",,13751,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL630259,,10116.0,12248,,"Distribution of radioactivity in rat blood after 2 minutes of iv administration at the dose of 10.05-0.07 gram of tissue, expressed as percent injected dose per gram of tissue",,15807,,,BAO_0000218
,Striatum,Rattus norvegicus,Intermediate,1,50597,A,N,,,2435.0,1,CHEMBL630260,,10116.0,12249,,"Distribution of radioactivity in rat striatum after 5 minutes of iv administration at the dose of 1.89-3.73 g of tissue, expressed as percent injected dose per gram of tissue",,15807,,,BAO_0000218
,Striatum,Rattus norvegicus,Intermediate,1,50597,A,N,,,2435.0,1,CHEMBL630261,,10116.0,12250,,"Distribution of radioactivity in rat striatum after 5 minutes of iv administration at the dose of 3.44-4.80 g of tissue, expressed as percent injected dose per gram of tissue",,15807,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL630262,,10116.0,12251,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat and 5-alpha-DHT was reported,,14950,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL630263,,10116.0,12252,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat blood at 1 hour time,,14950,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL630264,,10116.0,12253,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat blood at 2 hours time,,14950,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL630265,,10116.0,12254,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat fat at 0.5 hours time,,14950,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL630266,,10116.0,12255,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat fat at 4 hours time,,14950,,,BAO_0000218
,Kidney,Rattus norvegicus,Intermediate,1,50597,A,N,,,2113.0,1,CHEMBL630267,,10116.0,12256,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat kidney at 0.5 hours time,,14950,,,BAO_0000218
,Kidney,Rattus norvegicus,Intermediate,1,50597,A,N,,,2113.0,1,CHEMBL630268,,10116.0,12257,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat kidney at 4 hours time,,14950,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL630269,,10116.0,12258,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat liver at 1 hour time,,14950,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL630270,,10116.0,12259,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat liver at 2 hours time,,14950,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL630141,,10116.0,12260,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat lung at 1 hour time,,14950,,,BAO_0000218
,Lung,Rattus norvegicus,Intermediate,1,50597,A,N,,,2048.0,1,CHEMBL630142,,10116.0,12261,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat lung at 2 hours time,,14950,,,BAO_0000218
,Muscle tissue,Rattus norvegicus,Intermediate,1,50597,A,N,,,2385.0,1,CHEMBL630143,,10116.0,12262,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat muscle at 0.5 hours time,,14950,,,BAO_0000218
,Muscle tissue,Rattus norvegicus,Intermediate,1,50597,A,N,,,2385.0,1,CHEMBL630144,,10116.0,12263,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat muscle at 4 hours time,,14950,,,BAO_0000218
,Prostate gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2367.0,1,CHEMBL630145,,10116.0,12264,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate at 0.5 hours time,,14950,,,BAO_0000218
,Prostate gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2367.0,1,CHEMBL630146,,10116.0,12265,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate at 4 hours time,,14950,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL630147,,10116.0,12266,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood,,14950,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL630148,,10116.0,12267,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood at 1 hours time,,14950,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL630149,,10116.0,12268,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood at 2 hours time,,14950,,,BAO_0000218
,Spleen,Rattus norvegicus,Intermediate,1,50597,A,N,,,2106.0,1,CHEMBL630150,,10116.0,12269,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat spleen at 1 hour time,,14950,,,BAO_0000218
,Spleen,Rattus norvegicus,Intermediate,1,50597,A,N,,,2106.0,1,CHEMBL630151,,10116.0,12270,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat spleen at 2 hours time,,14950,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL632031,,10116.0,12271,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat thyroid at 0.5 hours time,,14950,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL632032,,10116.0,12272,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat thyroid at 4 hours time,,14950,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL632033,,10116.0,12273,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat fat at 1 hour time,,14950,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL632034,,10116.0,12274,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat kidney at 1 hour time,,14950,,,BAO_0000218
,Muscle tissue,Rattus norvegicus,Intermediate,1,50597,A,N,,,2385.0,1,CHEMBL632035,,10116.0,12275,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat muscle at 1 hour time,,14950,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL632036,,10116.0,12276,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat prostrateat 1 hour time,,14950,,,BAO_0000218
,Thyroid gland,Rattus norvegicus,Intermediate,1,50597,A,N,,,2046.0,1,CHEMBL632037,,10116.0,12277,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat thyroid at 1 hour time,,14950,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,,,178.0,1,CHEMBL632038,,10116.0,12278,,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 10 minutes,,8631,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,,,178.0,1,CHEMBL632039,,10116.0,12279,,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 15 minutes,,8631,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,,,178.0,1,CHEMBL632040,,10116.0,12280,,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 20 minutes,,8631,,,BAO_0000218
,Blood,Rattus norvegicus,Intermediate,1,50597,A,N,,,178.0,1,CHEMBL632041,,10116.0,12281,,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 30 minutes,,8631,,,BAO_0000218
,Blood,Canis lupus familiaris,Intermediate,1,50588,A,N,,,178.0,1,CHEMBL632042,,9615.0,12282,,"Concentration of compound in blood of dog 2, after administering intravenously",,9614,,,BAO_0000218
,,Canis lupus familiaris,Intermediate,1,50588,A,N,,,,1,CHEMBL632043,,9615.0,12283,,"Concentration of compound in left ventricle of dog 1, after administering intravenously",,9614,,,BAO_0000218
