amount,inventory_id,rental_id,rental_date,rstaff_id,payment_date,return_date,customer_id,pstaff_id,payment_id
3.99,3088,2269,2005-06-18 06:20:54,2,2005-06-18 06:20:54,2005-06-25 04:51:54,431,1,11623
4.99,4212,2281,2005-06-18 06:47:29,2,2005-06-18 06:47:29,2005-06-20 10:27:29,431,2,11624
2.99,2134,2761,2005-06-19 17:22:17,2,2005-06-19 17:22:17,2005-06-20 20:20:17,431,2,11625
6.99,2154,3304,2005-06-21 07:43:40,2,2005-06-21 07:43:40,2005-06-27 08:06:40,431,2,11626
8.99,303,3369,2005-06-21 13:20:31,2,2005-06-21 13:20:31,2005-06-30 13:45:31,431,2,11627
3.99,550,4144,2005-07-07 08:25:44,2,2005-07-07 08:25:44,2005-07-16 13:10:44,431,1,11628
2.99,761,4801,2005-07-08 16:51:36,1,2005-07-08 16:51:36,2005-07-13 17:23:36,431,1,11629
0.99,1,4863,2005-07-08 19:03:15,2,2005-07-08 19:03:15,2005-07-11 21:29:15,431,1,11630
4.99,508,7978,2005-07-28 14:16:14,2,2005-07-28 14:16:14,2005-08-01 12:53:14,431,2,11631
4.99,1233,8810,2005-07-29 21:45:19,2,2005-07-29 21:45:19,2005-08-08 01:45:19,431,2,11632
0.99,3890,10508,2005-08-01 11:23:27,1,2005-08-01 11:23:27,2005-08-02 10:17:27,431,2,11633
4.99,4530,10527,2005-08-01 11:55:54,2,2005-08-01 11:55:54,2005-08-05 15:56:54,431,1,11634
6.99,4233,10959,2005-08-02 03:39:39,1,2005-08-02 03:39:39,2005-08-11 07:20:39,431,2,11635
2.99,554,11538,2005-08-17 00:44:04,2,2005-08-17 00:44:04,2005-08-18 03:43:04,431,2,11636
6.99,3539,12273,2005-08-18 04:40:50,2,2005-08-18 04:40:50,2005-08-25 01:44:50,431,1,11637
1.99,3896,13153,2005-08-19 13:09:47,2,2005-08-19 13:09:47,2005-08-23 17:35:47,431,2,11638
4.99,3087,13784,2005-08-20 12:11:28,1,2005-08-20 12:11:28,2005-08-25 08:11:28,431,1,11639
2.99,1885,15809,2005-08-23 14:42:07,2,2005-08-23 14:42:07,2005-08-27 15:00:07,431,1,11640
2.99,1497,15960,2005-08-23 19:35:42,2,2005-08-23 19:35:42,2005-08-26 17:36:42,431,1,11641
2.99,2455,13587,2006-02-14 15:16:03,2,2006-02-14 15:16:03,,431,2,11642
7.99,3979,326,2005-05-27 01:10:11,2,2005-05-27 01:10:11,2005-06-04 20:25:11,432,2,11643
5.99,3632,550,2005-05-28 07:39:16,2,2005-05-28 07:39:16,2005-06-06 12:20:16,432,1,11644
8.99,1334,897,2005-05-30 09:10:01,1,2005-05-30 09:10:01,2005-06-08 03:43:01,432,1,11645
5.99,3119,1180,2005-06-15 00:39:01,2,2005-06-15 00:39:01,2005-06-21 22:44:01,432,2,11646
2.99,743,1597,2005-06-16 05:47:03,1,2005-06-16 05:47:03,2005-06-18 04:21:03,432,2,11647
4.99,1835,3194,2005-06-20 23:59:57,1,2005-06-20 23:59:57,2005-06-24 19:21:57,432,2,11648
5.99,535,4965,2005-07-08 23:46:57,1,2005-07-08 23:46:57,2005-07-15 18:47:57,432,1,11649
4.99,391,4973,2005-07-08 23:58:18,1,2005-07-08 23:58:18,2005-07-14 21:42:18,432,1,11650
2.99,1791,5204,2005-07-09 10:54:14,2,2005-07-09 10:54:14,2005-07-12 14:29:14,432,1,11651
6.99,4420,5322,2005-07-09 16:28:13,1,2005-07-09 16:28:13,2005-07-18 14:53:13,432,1,11652
4.99,3904,5944,2005-07-10 22:51:44,2,2005-07-10 22:51:44,2005-07-18 17:54:44,432,1,11653
4.99,1561,5990,2005-07-11 01:03:14,1,2005-07-11 01:03:14,2005-07-15 19:32:14,432,1,11654
4.99,2844,7326,2005-07-27 13:50:40,1,2005-07-27 13:50:40,2005-07-30 08:16:40,432,2,11655
0.99,1176,7681,2005-07-28 03:07:09,2,2005-07-28 03:07:09,2005-07-29 08:30:09,432,2,11656
4.99,3564,8079,2005-07-28 17:58:36,2,2005-07-28 17:58:36,2005-07-29 14:48:36,432,2,11657
6.99,4276,8094,2005-07-28 18:30:28,2,2005-07-28 18:30:28,2005-08-05 17:37:28,432,2,11658
4.99,949,9916,2005-07-31 14:54:52,1,2005-07-31 14:54:52,2005-08-07 13:18:52,432,2,11659
2.99,433,9984,2005-07-31 17:12:23,2,2005-07-31 17:12:23,2005-08-01 21:04:23,432,2,11660
0.99,4251,11870,2005-08-17 14:11:28,1,2005-08-17 14:11:28,2005-08-24 16:43:28,432,2,11661
6.99,3351,12767,2005-08-18 23:25:49,2,2005-08-18 23:25:49,2005-08-28 02:40:49,432,1,11662
2.99,284,14027,2005-08-20 21:21:34,1,2005-08-20 21:21:34,2005-08-28 17:46:34,432,1,11663
4.99,2570,15523,2005-08-23 03:32:36,2,2005-08-23 03:32:36,2005-08-26 22:08:36,432,1,11664
6.99,337,15713,2005-08-23 10:56:15,2,2005-08-23 10:56:15,2005-08-29 09:14:15,432,1,11665
8.99,1431,146,2005-05-26 00:07:11,2,2005-05-26 00:07:11,2005-06-04 00:20:11,433,2,11666
10.99,4034,691,2005-05-29 01:01:26,1,2005-05-29 01:01:26,2005-06-07 06:21:26,433,1,11667
6.99,3066,4087,2005-07-07 05:30:56,1,2005-07-07 05:30:56,2005-07-16 10:20:56,433,2,11668
0.99,291,4158,2005-07-07 09:05:42,1,2005-07-07 09:05:42,2005-07-09 04:28:42,433,2,11669
7.99,2718,4988,2005-07-09 00:46:14,2,2005-07-09 00:46:14,2005-07-16 01:45:14,433,2,11670
0.99,4179,5457,2005-07-09 22:33:14,1,2005-07-09 22:33:14,2005-07-12 02:30:14,433,2,11671
8.99,4177,5969,2005-07-11 00:03:22,2,2005-07-11 00:03:22,2005-07-18 01:28:22,433,1,11672
5.99,2571,6765,2005-07-12 15:30:47,2,2005-07-12 15:30:47,2005-07-19 14:19:47,433,1,11673
0.99,1782,6848,2005-07-12 19:24:07,1,2005-07-12 19:24:07,2005-07-14 17:03:07,433,1,11674
4.99,1145,6850,2005-07-12 19:30:42,2,2005-07-12 19:30:42,2005-07-17 21:26:42,433,1,11675
4.99,1184,7821,2005-07-28 08:31:23,2,2005-07-28 08:31:23,2005-08-03 05:08:23,433,1,11676
4.99,3252,7907,2005-07-28 11:32:00,1,2005-07-28 11:32:00,2005-07-30 15:27:00,433,2,11677
5.99,1337,8414,2005-07-29 06:48:35,2,2005-07-29 06:48:35,2005-08-06 10:54:35,433,1,11678
2.99,473,8713,2005-07-29 17:31:19,2,2005-07-29 17:31:19,2005-08-02 16:37:19,433,1,11679
4.99,969,9161,2005-07-30 11:19:18,1,2005-07-30 11:19:18,2005-08-02 05:32:18,433,2,11680
3.99,2468,9294,2005-07-30 16:14:37,1,2005-07-30 16:14:37,2005-08-07 18:49:37,433,1,11681
4.99,4258,10663,2005-08-01 16:51:08,2,2005-08-01 16:51:08,2005-08-08 21:17:08,433,1,11682
2.99,1343,11664,2005-08-17 05:35:52,1,2005-08-17 05:35:52,2005-08-18 02:40:52,433,1,11683
6.99,4530,12669,2005-08-18 19:17:47,1,2005-08-18 19:17:47,2005-08-24 14:55:47,433,2,11684
4.99,4181,13273,2005-08-19 17:49:13,1,2005-08-19 17:49:13,2005-08-21 14:15:13,433,2,11685
4.99,1464,13801,2005-08-20 12:40:53,1,2005-08-20 12:40:53,2005-08-21 16:29:53,433,1,11686
4.99,345,14523,2005-08-21 15:03:45,2,2005-08-21 15:03:45,2005-08-22 18:06:45,433,2,11687
6.99,3842,14559,2005-08-21 16:11:35,1,2005-08-21 16:11:35,2005-08-30 15:26:35,433,1,11688
4.99,2478,15476,2005-08-23 01:45:07,2,2005-08-23 01:45:07,2005-08-26 21:07:07,433,2,11689
5.99,3219,15502,2005-08-23 02:40:04,2,2005-08-23 02:40:04,2005-08-31 00:36:04,433,1,11690
5.99,4179,508,2005-05-28 02:40:50,1,2005-05-28 02:40:50,2005-06-05 03:05:50,434,2,11691
0.99,1929,1225,2005-06-15 03:45:35,1,2005-06-15 03:45:35,2005-06-19 02:03:35,434,1,11692
5.99,3545,1584,2005-06-16 04:50:50,2,2005-06-16 04:50:50,2005-06-21 22:51:50,434,2,11693
7.99,3105,2415,2005-06-18 17:02:42,2,2005-06-18 17:02:42,2005-06-25 13:16:42,434,2,11694
3.99,1984,2430,2005-06-18 17:51:46,1,2005-06-18 17:51:46,2005-06-23 19:17:46,434,1,11695
3.99,1313,2494,2005-06-18 22:15:09,1,2005-06-18 22:15:09,2005-06-25 17:23:09,434,1,11696
2.99,2179,3014,2005-06-20 10:45:20,1,2005-06-20 10:45:20,2005-06-23 06:29:20,434,1,11697
2.99,2033,3037,2005-06-20 12:28:03,1,2005-06-20 12:28:03,2005-06-21 08:21:03,434,2,11698
2.99,991,4414,2005-07-07 22:00:21,1,2005-07-07 22:00:21,2005-07-12 02:51:21,434,1,11699
6.99,4210,4654,2005-07-08 09:48:03,1,2005-07-08 09:48:03,2005-07-17 13:17:03,434,2,11700
10.99,2176,4960,2005-07-08 23:27:16,1,2005-07-08 23:27:16,2005-07-18 02:01:16,434,2,11701
2.99,3692,5464,2005-07-09 22:58:14,1,2005-07-09 22:58:14,2005-07-15 02:48:14,434,2,11702
0.99,1716,6972,2005-07-27 00:31:25,2,2005-07-27 00:31:25,2005-07-28 22:15:25,434,2,11703
6.99,3827,7260,2005-07-27 11:09:28,1,2005-07-27 11:09:28,2005-08-03 09:41:28,434,1,11704
2.99,218,7479,2005-07-27 19:18:17,1,2005-07-27 19:18:17,2005-07-30 18:55:17,434,2,11705
0.99,2944,8205,2005-07-28 23:18:48,2,2005-07-28 23:18:48,2005-07-30 00:37:48,434,1,11706
4.99,798,9350,2005-07-30 18:24:30,2,2005-07-30 18:24:30,2005-08-02 15:34:30,434,1,11707
3.99,1041,11242,2005-08-02 13:32:00,2,2005-08-02 13:32:00,2005-08-10 19:24:00,434,1,11708
2.99,938,11867,2005-08-17 14:04:28,1,2005-08-17 14:04:28,2005-08-21 10:08:28,434,1,11709
2.99,449,12030,2005-08-17 20:10:48,1,2005-08-17 20:10:48,2005-08-19 00:32:48,434,2,11710
2.99,3833,12146,2005-08-18 00:10:04,2,2005-08-18 00:10:04,2005-08-25 19:18:04,434,2,11711
7.99,1135,12624,2005-08-18 17:35:00,2,2005-08-18 17:35:00,2005-08-27 12:18:00,434,2,11712
9.99,4175,13359,2005-08-19 21:04:49,1,2005-08-19 21:04:49,2005-08-27 01:46:49,434,2,11713
7.99,3193,13383,2005-08-19 21:38:44,2,2005-08-19 21:38:44,2005-08-28 23:22:44,434,1,11714
4.99,3160,14553,2005-08-21 15:59:40,2,2005-08-21 15:59:40,2005-08-23 11:54:40,434,2,11715
3.99,879,15016,2005-08-22 08:47:35,2,2005-08-22 08:47:35,2005-08-28 14:23:35,434,2,11716
4.99,140,15385,2005-08-22 22:37:34,2,2005-08-22 22:37:34,2005-08-26 00:36:34,434,2,11717
7.99,1067,757,2005-05-29 10:29:47,1,2005-05-29 10:29:47,2005-06-07 15:27:47,435,1,11718
4.99,2386,806,2005-05-29 18:31:30,2,2005-05-29 18:31:30,2005-05-31 00:18:30,435,1,11719
0.99,2485,1443,2005-06-15 18:57:51,2,2005-06-15 18:57:51,2005-06-18 14:18:51,435,2,11720
0.99,1819,2984,2005-06-20 08:43:44,2,2005-06-20 08:43:44,2005-06-22 03:08:44,435,1,11721
0.99,4405,3690,2005-07-06 09:46:03,1,2005-07-06 09:46:03,2005-07-07 12:12:03,435,1,11722
8.99,1111,3918,2005-07-06 20:26:15,1,2005-07-06 20:26:15,2005-07-15 20:32:15,435,1,11723
4.99,2577,5220,2005-07-09 11:59:04,1,2005-07-09 11:59:04,2005-07-15 06:20:04,435,2,11724
4.99,2675,6051,2005-07-11 03:46:41,2,2005-07-11 03:46:41,2005-07-11 22:36:41,435,2,11725
2.99,2771,6935,2005-07-26 23:13:10,1,2005-07-26 23:13:10,2005-07-27 18:09:10,435,1,11726
5.99,388,8386,2005-07-29 05:45:30,2,2005-07-29 05:45:30,2005-08-05 03:56:30,435,1,11727
4.99,4093,8891,2005-07-30 00:46:55,2,2005-07-30 00:46:55,2005-08-06 23:32:55,435,2,11728
0.99,548,9269,2005-07-30 15:02:33,1,2005-07-30 15:02:33,2005-08-02 16:32:33,435,2,11729
3.99,3403,9655,2005-07-31 05:57:54,1,2005-07-31 05:57:54,2005-08-06 02:00:54,435,1,11730
4.99,231,9829,2005-07-31 11:58:38,2,2005-07-31 11:58:38,2005-08-07 08:11:38,435,2,11731
6.99,1479,10998,2005-08-02 04:50:55,1,2005-08-02 04:50:55,2005-08-11 03:43:55,435,1,11732
2.99,1897,11041,2005-08-02 06:03:53,1,2005-08-02 06:03:53,2005-08-03 11:57:53,435,1,11733
3.99,1487,11786,2005-08-17 10:57:40,2,2005-08-17 10:57:40,2005-08-24 06:48:40,435,1,11734
0.99,3983,11796,2005-08-17 11:16:47,2,2005-08-17 11:16:47,2005-08-18 16:55:47,435,1,11735
0.99,3895,12046,2005-08-17 20:47:46,2,2005-08-17 20:47:46,2005-08-19 16:09:46,435,2,11736
4.99,2084,12741,2005-08-18 22:17:05,2,2005-08-18 22:17:05,2005-08-25 20:07:05,435,1,11737
0.99,609,13208,2005-08-19 15:18:55,1,2005-08-19 15:18:55,2005-08-24 11:59:55,435,2,11738
4.99,3776,14696,2005-08-21 20:48:05,1,2005-08-21 20:48:05,2005-08-25 14:55:05,435,1,11739
1.99,2817,14765,2005-08-21 23:40:28,2,2005-08-21 23:40:28,2005-08-25 04:55:28,435,1,11740
0.99,2405,14850,2005-08-22 02:16:55,1,2005-08-22 02:16:55,2005-08-26 21:08:55,435,1,11741
2.99,2606,15136,2005-08-22 13:19:25,2,2005-08-22 13:19:25,2005-08-24 07:28:25,435,1,11742
7.99,1853,45,2005-05-25 05:59:39,2,2005-05-25 05:59:39,2005-06-02 09:56:39,436,1,11743
3.99,3194,256,2005-05-26 15:20:58,1,2005-05-26 15:20:58,2005-05-31 15:58:58,436,1,11744
5.99,1363,848,2005-05-30 01:19:53,1,2005-05-30 01:19:53,2005-06-05 23:40:53,436,1,11745
9.99,3949,2291,2005-06-18 07:36:46,2,2005-06-18 07:36:46,2005-06-26 04:57:46,436,1,11746
1.99,493,3851,2005-07-06 16:54:12,1,2005-07-06 16:54:12,2005-07-11 22:49:12,436,2,11747
2.99,4213,3944,2005-07-06 21:34:11,2,2005-07-06 21:34:11,2005-07-08 23:46:11,436,2,11748
0.99,239,4643,2005-07-08 09:13:56,2,2005-07-08 09:13:56,2005-07-10 12:09:56,436,2,11749
2.99,3469,4751,2005-07-08 14:07:52,2,2005-07-08 14:07:52,2005-07-13 10:37:52,436,2,11750
4.99,445,4782,2005-07-08 16:08:51,1,2005-07-08 16:08:51,2005-07-17 17:56:51,436,1,11751
0.99,3169,5959,2005-07-10 23:35:36,1,2005-07-10 23:35:36,2005-07-13 02:19:36,436,1,11752
4.99,1158,7593,2005-07-27 23:28:47,1,2005-07-27 23:28:47,2005-08-02 19:51:47,436,1,11753
5.99,1335,8027,2005-07-28 16:09:57,1,2005-07-28 16:09:57,2005-08-05 18:17:57,436,2,11754
9.99,2719,8097,2005-07-28 18:32:49,1,2005-07-28 18:32:49,2005-08-06 16:09:49,436,2,11755
9.99,2042,9345,2005-07-30 18:13:51,2,2005-07-30 18:13:51,2005-08-07 13:45:51,436,1,11756
0.99,3793,9539,2005-07-31 01:36:19,1,2005-07-31 01:36:19,2005-08-04 23:47:19,436,1,11757
5.99,1616,9638,2005-07-31 05:30:27,1,2005-07-31 05:30:27,2005-08-09 02:04:27,436,1,11758
3.99,3603,10216,2005-08-01 01:06:27,2,2005-08-01 01:06:27,2005-08-08 22:41:27,436,2,11759
0.99,3260,11160,2005-08-02 10:05:30,1,2005-08-02 10:05:30,2005-08-07 08:30:30,436,2,11760
2.99,1346,11580,2005-08-17 01:59:07,2,2005-08-17 01:59:07,2005-08-21 06:18:07,436,1,11761
4.99,4331,11615,2005-08-17 03:54:35,2,2005-08-17 03:54:35,2005-08-23 06:54:35,436,2,11762
5.99,259,11896,2005-08-17 15:19:54,2,2005-08-17 15:19:54,2005-08-24 18:22:54,436,2,11763
0.99,903,12297,2005-08-18 05:19:57,1,2005-08-18 05:19:57,2005-08-21 00:53:57,436,2,11764
6.99,2994,12429,2005-08-18 10:26:46,1,2005-08-18 10:26:46,2005-08-27 13:23:46,436,2,11765
9.99,969,13099,2005-08-19 10:55:19,1,2005-08-19 10:55:19,2005-08-27 10:54:19,436,2,11766
7.99,3720,13382,2005-08-19 21:38:41,1,2005-08-19 21:38:41,2005-08-28 15:49:41,436,2,11767
3.99,1801,13533,2005-08-20 03:30:00,1,2005-08-20 03:30:00,2005-08-27 05:53:00,436,1,11768
5.99,3459,13760,2005-08-20 11:26:33,2,2005-08-20 11:26:33,2005-08-27 11:12:33,436,1,11769
0.99,2129,13814,2005-08-20 13:07:23,2,2005-08-20 13:07:23,2005-08-22 16:23:23,436,1,11770
2.99,401,13826,2005-08-20 13:46:38,1,2005-08-20 13:46:38,2005-08-29 13:07:38,436,2,11771
4.99,1996,15766,2005-08-23 13:10:16,1,2005-08-23 13:10:16,2005-08-30 09:27:16,436,2,11772
2.99,1897,192,2005-05-26 06:20:37,1,2005-05-26 06:20:37,2005-06-02 10:57:37,437,1,11773
4.99,2846,656,2005-05-28 20:18:24,1,2005-05-28 20:18:24,2005-05-30 16:19:24,437,2,11774
5.99,3075,666,2005-05-28 21:48:51,2,2005-05-28 21:48:51,2005-06-05 16:45:51,437,1,11775
5.99,4419,2239,2005-06-18 04:23:54,2,2005-06-18 04:23:54,2005-06-26 00:12:54,437,2,11776
2.99,3057,2792,2005-06-19 18:52:25,1,2005-06-19 18:52:25,2005-06-23 17:39:25,437,1,11777
2.99,3637,3265,2005-06-21 04:23:13,1,2005-06-21 04:23:13,2005-06-28 03:37:13,437,2,11778
4.99,1093,3747,2005-07-06 12:11:14,2,2005-07-06 12:11:14,2005-07-09 17:14:14,437,1,11779
4.99,469,4765,2005-07-08 15:08:45,1,2005-07-08 15:08:45,2005-07-13 10:44:45,437,2,11780
4.99,4164,5085,2005-07-09 05:36:49,1,2005-07-09 05:36:49,2005-07-13 09:26:49,437,2,11781
1.99,2485,5167,2005-07-09 09:18:43,2,2005-07-09 09:18:43,2005-07-14 12:59:43,437,1,11782
2.99,1372,5744,2005-07-10 12:08:33,2,2005-07-10 12:08:33,2005-07-14 12:34:33,437,2,11783
6.99,4380,5864,2005-07-10 18:29:57,2,2005-07-10 18:29:57,2005-07-19 14:27:57,437,2,11784
2.99,2921,8215,2005-07-28 23:43:56,2,2005-07-28 23:43:56,2005-08-03 19:30:56,437,2,11785
2.99,695,9172,2005-07-30 11:36:38,1,2005-07-30 11:36:38,2005-08-04 09:39:38,437,2,11786
2.99,1377,9333,2005-07-30 17:53:45,2,2005-07-30 17:53:45,2005-07-31 22:35:45,437,2,11787
8.99,4441,10009,2005-07-31 18:00:28,2,2005-07-31 18:00:28,2005-08-08 22:24:28,437,2,11788
0.99,135,10249,2005-08-01 02:35:39,1,2005-08-01 02:35:39,2005-08-06 06:50:39,437,2,11789
3.99,3083,11417,2005-08-02 19:44:46,2,2005-08-02 19:44:46,2005-08-11 21:43:46,437,2,11790
8.99,774,12205,2005-08-18 02:21:08,2,2005-08-18 02:21:08,2005-08-27 00:08:08,437,1,11791
7.99,1134,13838,2005-08-20 14:22:46,2,2005-08-20 14:22:46,2005-08-29 12:28:46,437,2,11792
2.99,1056,13839,2005-08-20 14:23:16,2,2005-08-20 14:23:16,2005-08-26 19:11:16,437,1,11793
1.99,2714,13905,2005-08-20 16:12:48,1,2005-08-20 16:12:48,2005-08-28 16:05:48,437,1,11794
1.99,3416,14993,2005-08-22 07:52:18,1,2005-08-22 07:52:18,2005-08-27 02:13:18,437,1,11795
4.99,4441,23,2005-05-25 02:40:21,1,2005-05-25 02:40:21,2005-05-29 06:34:21,438,2,11796
0.99,2164,1036,2005-05-31 05:21:10,1,2005-05-31 05:21:10,2005-06-04 04:19:10,438,2,11797
6.99,3944,1138,2005-05-31 19:30:27,1,2005-05-31 19:30:27,2005-06-05 21:42:27,438,1,11798
4.99,3193,1431,2005-06-15 18:26:29,1,2005-06-15 18:26:29,2005-06-21 17:33:29,438,1,11799
0.99,1044,1779,2005-06-16 18:55:11,1,2005-06-16 18:55:11,2005-06-17 20:11:11,438,2,11800
0.99,3651,2206,2005-06-18 02:14:45,2,2005-06-18 02:14:45,2005-06-24 23:20:45,438,2,11801
4.99,4481,2591,2005-06-19 05:32:22,1,2005-06-19 05:32:22,2005-06-25 23:42:22,438,1,11802
4.99,4108,3315,2005-06-21 08:17:04,1,2005-06-21 08:17:04,2005-06-24 11:04:04,438,1,11803
0.99,548,3368,2005-06-21 13:18:38,1,2005-06-21 13:18:38,2005-06-23 11:13:38,438,2,11804
4.99,4557,4355,2005-07-07 19:21:19,2,2005-07-07 19:21:19,2005-07-09 00:55:19,438,1,11805
2.99,2629,4446,2005-07-07 23:12:16,1,2005-07-07 23:12:16,2005-07-13 19:42:16,438,2,11806
4.99,3856,5316,2005-07-09 16:09:42,1,2005-07-09 16:09:42,2005-07-11 15:20:42,438,2,11807
4.99,251,5426,2005-07-09 21:04:47,1,2005-07-09 21:04:47,2005-07-17 00:55:47,438,2,11808
2.99,1524,5870,2005-07-10 18:40:25,2,2005-07-10 18:40:25,2005-07-12 15:39:25,438,1,11809
4.99,1808,6138,2005-07-11 08:36:04,2,2005-07-11 08:36:04,2005-07-13 10:30:04,438,2,11810
3.99,87,6563,2005-07-12 05:34:09,1,2005-07-12 05:34:09,2005-07-21 07:37:09,438,1,11811
4.99,23,6615,2005-07-12 08:36:22,1,2005-07-12 08:36:22,2005-07-20 09:03:22,438,2,11812
1.99,1917,7357,2005-07-27 14:48:31,2,2005-07-27 14:48:31,2005-08-02 18:07:31,438,2,11813
8.99,3184,7374,2005-07-27 15:20:57,2,2005-07-27 15:20:57,2005-08-05 13:09:57,438,2,11814
0.99,4545,7598,2005-07-27 23:36:01,2,2005-07-27 23:36:01,2005-07-29 23:35:01,438,1,11815
2.99,875,8547,2005-07-29 11:10:15,1,2005-07-29 11:10:15,2005-08-03 12:50:15,438,2,11816
3.99,4042,9082,2005-07-30 08:11:22,2,2005-07-30 08:11:22,2005-08-06 09:26:22,438,1,11817
0.99,2397,9782,2005-07-31 10:14:26,1,2005-07-31 10:14:26,2005-08-06 16:11:26,438,2,11818
6.99,3294,10512,2005-08-01 11:36:19,2,2005-08-01 11:36:19,2005-08-09 06:52:19,438,1,11819
4.99,3999,10607,2005-08-01 14:44:43,2,2005-08-01 14:44:43,2005-08-02 16:39:43,438,1,11820
4.99,1760,11644,2005-08-17 04:49:46,1,2005-08-17 04:49:46,2005-08-24 08:49:46,438,2,11821
4.99,2574,11933,2005-08-17 16:38:20,1,2005-08-17 16:38:20,2005-08-22 14:31:20,438,2,11822
0.99,2217,12654,2005-08-18 18:56:40,2,2005-08-18 18:56:40,2005-08-20 17:51:40,438,2,11823
7.99,2496,13319,2005-08-19 19:35:13,1,2005-08-19 19:35:13,2005-08-27 17:59:13,438,2,11824
4.99,4126,13414,2005-08-19 22:47:34,1,2005-08-19 22:47:34,2005-08-21 02:50:34,438,1,11825
5.99,1004,14582,2005-08-21 17:08:33,2,2005-08-21 17:08:33,2005-08-29 18:04:33,438,2,11826
5.99,2571,15893,2005-08-23 17:02:00,2,2005-08-23 17:02:00,2005-08-30 12:45:00,438,2,11827
0.99,857,12524,2006-02-14 15:16:03,1,2006-02-14 15:16:03,,438,2,11828
2.99,2047,126,2005-05-25 21:07:59,1,2005-05-25 21:07:59,2005-05-28 18:51:59,439,1,11829
0.99,3437,367,2005-05-27 07:37:02,2,2005-05-27 07:37:02,2005-05-30 05:43:02,439,2,11830
9.99,2637,786,2005-05-29 15:17:28,2,2005-05-29 15:17:28,2005-06-07 10:07:28,439,1,11831
4.99,4176,1264,2005-06-15 06:59:39,2,2005-06-15 06:59:39,2005-06-18 08:10:39,439,1,11832
0.99,2617,1557,2005-06-16 02:28:35,2,2005-06-16 02:28:35,2005-06-16 22:11:35,439,2,11833
4.99,569,2097,2005-06-17 18:40:04,1,2005-06-17 18:40:04,2005-06-23 13:49:04,439,2,11834
2.99,1746,2621,2005-06-19 08:07:31,1,2005-06-19 08:07:31,2005-06-28 05:36:31,439,1,11835
2.99,3347,2992,2005-06-20 09:11:51,1,2005-06-20 09:11:51,2005-06-24 05:59:51,439,1,11836
6.99,2390,3294,2005-06-21 07:03:23,2,2005-06-21 07:03:23,2005-06-30 02:22:23,439,1,11837
5.99,4044,3774,2005-07-06 13:25:07,2,2005-07-06 13:25:07,2005-07-15 12:56:07,439,2,11838
2.99,3209,4528,2005-07-08 03:24:54,2,2005-07-08 03:24:54,2005-07-09 03:50:54,439,1,11839
4.99,2752,4813,2005-07-08 17:09:56,1,2005-07-08 17:09:56,2005-07-09 22:29:56,439,1,11840
5.99,3511,5801,2005-07-10 14:59:05,2,2005-07-10 14:59:05,2005-07-14 17:55:05,439,2,11841
2.99,1689,5893,2005-07-10 20:05:30,1,2005-07-10 20:05:30,2005-07-14 23:05:30,439,1,11842
2.99,4191,6577,2005-07-12 06:15:05,1,2005-07-12 06:15:05,2005-07-15 06:23:05,439,1,11843
2.99,375,6672,2005-07-12 11:49:16,2,2005-07-12 11:49:16,2005-07-13 07:03:16,439,2,11844
2.99,4267,8343,2005-07-29 04:45:16,1,2005-07-29 04:45:16,2005-08-02 03:37:16,439,1,11845
2.99,4402,8624,2005-07-29 13:55:36,2,2005-07-29 13:55:36,2005-08-02 12:23:36,439,1,11846
2.99,1065,8703,2005-07-29 17:12:44,1,2005-07-29 17:12:44,2005-07-30 19:38:44,439,2,11847
0.99,1916,9275,2005-07-30 15:09:15,2,2005-07-30 15:09:15,2005-07-31 10:23:15,439,1,11848
6.99,223,9322,2005-07-30 17:21:39,2,2005-07-30 17:21:39,2005-08-06 16:58:39,439,1,11849
1.99,565,10744,2005-08-01 19:56:49,2,2005-08-01 19:56:49,2005-08-09 16:33:49,439,2,11850
2.99,2835,10905,2005-08-02 01:45:59,1,2005-08-02 01:45:59,2005-08-04 22:28:59,439,1,11851
6.99,4149,11042,2005-08-02 06:04:33,1,2005-08-02 06:04:33,2005-08-11 01:30:33,439,2,11852
5.99,836,11544,2005-08-17 00:55:07,1,2005-08-17 00:55:07,2005-08-22 19:25:07,439,2,11853
2.99,3686,11989,2005-08-17 18:23:58,2,2005-08-17 18:23:58,2005-08-20 20:31:58,439,1,11854
2.99,4566,12621,2005-08-18 17:31:36,2,2005-08-18 17:31:36,2005-08-24 16:43:36,439,1,11855
5.99,105,12755,2005-08-18 22:38:47,1,2005-08-18 22:38:47,2005-08-22 23:58:47,439,2,11856
3.99,1277,12826,2005-08-19 01:25:11,1,2005-08-19 01:25:11,2005-08-27 01:22:11,439,2,11857
4.99,1510,13358,2005-08-19 21:04:20,2,2005-08-19 21:04:20,2005-08-24 20:49:20,439,2,11858
5.99,2949,14730,2005-08-21 22:21:11,1,2005-08-21 22:21:11,2005-08-30 03:02:11,439,2,11859
9.99,4513,15044,2005-08-22 09:51:54,1,2005-08-22 09:51:54,2005-08-31 12:45:54,439,2,11860
4.99,1756,15162,2005-08-22 14:41:05,2,2005-08-22 14:41:05,2005-08-27 20:23:05,439,2,11861
4.99,2736,15653,2005-08-23 08:34:42,1,2005-08-23 08:34:42,2005-09-01 03:07:42,439,2,11862
1.99,2620,15818,2005-08-23 14:59:58,2,2005-08-23 14:59:58,2005-08-27 13:13:58,439,1,11863
0.99,897,16018,2005-08-23 21:27:35,1,2005-08-23 21:27:35,2005-08-30 00:36:35,439,1,11864
