inventory_id,payment_date,payment_id,return_date,customer_id,pstaff_id,rental_date,rental_id,amount,rstaff_id
3518,2005-07-07 03:27:59,13242,2005-07-14 01:14:59,491,1,2005-07-07 03:27:59,4046,8.99,1
1706,2005-07-10 19:54:41,13245,2005-07-12 20:08:41,491,1,2005-07-10 19:54:41,5889,4.99,2
41,2005-07-31 18:47:20,13251,2005-08-03 22:53:20,491,2,2005-07-31 18:47:20,10036,2.99,1
1824,2005-08-17 13:09:01,13256,2005-08-19 17:42:01,491,1,2005-08-17 13:09:01,11840,4.99,1
370,2005-08-23 09:41:28,13259,2005-08-30 10:11:28,491,2,2005-08-23 09:41:28,15685,5.99,1
1403,2005-06-17 08:43:32,13263,2005-06-21 11:08:32,492,2,2005-06-17 08:43:32,1956,4.99,1
4045,2005-07-07 08:19:45,13266,2005-07-08 13:55:45,492,1,2005-07-07 08:19:45,4142,2.99,1
1562,2005-07-07 14:20:59,13267,2005-07-16 10:03:59,492,2,2005-07-07 14:20:59,4258,6.99,1
3602,2005-08-23 15:05:59,13274,2005-08-24 11:13:59,492,2,2005-08-23 15:05:59,15822,0.99,1
3109,2005-06-18 13:45:34,13278,2005-06-21 12:12:34,493,1,2005-06-18 13:45:34,2365,4.99,2
3487,2005-08-01 21:03:50,13289,2005-08-06 19:29:50,493,1,2005-08-01 21:03:50,10777,6.99,1
3255,2005-08-20 07:21:15,13291,2005-08-23 11:09:15,493,1,2005-08-20 07:21:15,13638,2.99,2
4254,2005-05-28 15:03:44,13299,2005-06-04 17:14:44,494,1,2005-05-28 15:03:44,608,4.99,2
253,2005-07-07 05:26:06,13304,2005-07-12 00:45:06,494,1,2005-07-07 05:26:06,4086,3.99,2
3085,2005-07-07 21:14:54,13305,2005-07-13 19:24:54,494,2,2005-07-07 21:14:54,4397,5.99,2
1160,2005-07-08 04:36:21,13306,2005-07-17 10:23:21,494,2,2005-07-08 04:36:21,4551,7.99,2
148,2005-07-09 05:30:32,13307,2005-07-11 02:20:32,494,2,2005-07-09 05:30:32,5083,4.99,1
3223,2005-07-30 02:37:05,13314,2005-08-01 20:42:05,494,1,2005-07-30 02:37:05,8934,4.99,1
3604,2005-07-30 05:18:57,13315,2005-08-06 06:21:57,494,2,2005-07-30 05:18:57,9012,4.99,1
2301,2005-07-31 00:24:17,13316,2005-08-08 18:47:17,494,2,2005-07-31 00:24:17,9510,7.99,2
1968,2005-08-01 07:30:45,13319,2005-08-03 03:03:45,494,1,2005-08-01 07:30:45,10403,0.99,2
4426,2005-08-01 15:22:38,13320,2005-08-03 11:03:38,494,1,2005-08-01 15:22:38,10623,2.99,2
3887,2005-08-02 09:53:36,13321,2005-08-11 14:58:36,494,2,2005-08-02 09:53:36,11152,3.99,1
1174,2005-08-22 14:29:11,13328,2005-08-30 17:48:11,494,2,2005-08-22 14:29:11,15156,9.99,2
3189,2005-05-29 08:35:49,13331,2005-06-04 11:55:49,495,2,2005-05-29 08:35:49,741,4.99,1
71,2005-06-17 16:40:03,13332,2005-06-20 21:34:03,495,2,2005-06-17 16:40:03,2074,2.99,1
1789,2005-06-20 18:57:48,13335,2005-06-28 13:45:48,495,1,2005-06-20 18:57:48,3129,3.99,1
3248,2005-07-09 23:54:37,13337,2005-07-15 02:05:37,495,2,2005-07-09 23:54:37,5484,7.99,1
4370,2005-07-28 20:50:52,13340,2005-07-31 14:50:52,495,1,2005-07-28 20:50:52,8151,0.99,1
1971,2005-07-31 09:09:22,13345,2005-08-07 10:01:22,495,1,2005-07-31 09:09:22,9741,4.99,1
3746,2006-02-14 15:16:03,13355,,495,2,2006-02-14 15:16:03,13753,0.99,1
1929,2005-07-06 03:17:23,13359,2005-07-14 03:58:23,496,2,2005-07-06 03:17:23,3569,3.99,1
2926,2005-07-07 04:37:09,13360,2005-07-08 04:19:09,496,1,2005-07-07 04:37:09,4070,2.99,2
4397,2005-07-10 23:13:00,13364,2005-07-14 01:10:00,496,2,2005-07-10 23:13:00,5949,4.99,2
3395,2005-08-02 06:48:18,13367,2005-08-10 11:49:18,496,1,2005-08-02 06:48:18,11060,7.99,1
1388,2005-08-21 08:30:43,13373,2005-08-29 10:51:43,496,1,2005-08-21 08:30:43,14332,7.99,1
364,2006-02-14 15:16:03,13376,,496,1,2006-02-14 15:16:03,13182,2.99,2
3244,2005-07-06 10:04:55,13382,2005-07-11 15:58:55,497,1,2005-07-06 10:04:55,3696,2.99,2
3409,2005-07-08 16:32:54,13386,2005-07-09 14:15:54,497,2,2005-07-08 16:32:54,4795,0.99,1
25,2005-07-09 02:35:43,13387,2005-07-17 02:05:43,497,1,2005-07-09 02:35:43,5030,4.99,1
124,2005-07-27 23:54:44,13389,2005-07-29 01:24:44,497,2,2005-07-27 23:54:44,7603,2.99,1
4274,2005-07-28 15:26:39,13390,2005-07-30 13:59:39,497,2,2005-07-28 15:26:39,8011,2.99,1
3489,2005-07-28 20:50:41,13391,2005-08-02 00:43:41,497,1,2005-07-28 20:50:41,8150,6.99,1
1461,2005-07-31 12:46:52,13395,2005-08-04 10:52:52,497,2,2005-07-31 12:46:52,9850,4.99,2
1311,2005-08-01 20:25:20,13396,2005-08-09 16:57:20,497,2,2005-08-01 20:25:20,10760,7.99,1
361,2005-08-17 23:22:18,13397,2005-08-19 23:36:18,497,1,2005-08-17 23:22:18,12123,0.99,2
3527,2005-08-19 18:31:30,13399,2005-08-20 13:43:30,497,1,2005-08-19 18:31:30,13289,2.99,1
1023,2005-08-22 21:40:20,13401,2005-08-29 15:55:20,497,1,2005-08-22 21:40:20,15362,5.99,1
3657,2006-02-14 15:16:03,13404,,497,1,2006-02-14 15:16:03,12698,4.99,1
129,2005-05-27 16:21:26,13406,2005-06-05 20:23:26,498,1,2005-05-27 16:21:26,429,8.99,2
916,2005-07-10 19:31:38,13419,2005-07-11 20:30:38,498,2,2005-07-10 19:31:38,5884,0.99,1
2000,2005-08-02 21:07:06,13430,2005-08-12 01:21:06,498,1,2005-08-02 21:07:06,11455,6.99,1
4203,2005-06-15 13:13:59,13433,2005-06-20 12:23:59,499,1,2005-06-15 13:13:59,1355,2.99,1
1442,2005-06-21 02:54:32,13436,2005-06-26 21:56:32,499,2,2005-06-21 02:54:32,3241,1.99,2
4055,2005-07-28 19:48:15,13446,2005-08-05 14:18:15,499,2,2005-07-28 19:48:15,8130,4.99,2
1368,2005-07-31 03:13:13,13448,2005-08-02 04:06:13,499,1,2005-07-31 03:13:13,9588,0.99,1
4138,2005-08-17 03:32:43,13452,2005-08-18 04:30:43,499,2,2005-08-17 03:32:43,11606,0.99,1
4380,2005-08-17 18:02:10,13453,2005-08-18 20:40:10,499,2,2005-08-17 18:02:10,11978,4.99,2
3761,2005-08-18 10:41:05,13456,2005-08-23 07:36:05,499,1,2005-08-18 10:41:05,12436,3.99,2
366,2005-08-22 02:46:18,13460,2005-08-30 08:22:18,499,1,2005-08-22 02:46:18,14858,3.99,1
691,2005-05-27 10:45:41,13463,2005-06-05 06:22:41,500,1,2005-05-27 10:45:41,389,8.99,2
4064,2005-06-20 09:20:29,13469,2005-06-27 09:18:29,500,1,2005-06-20 09:20:29,2996,2.99,1
4241,2005-07-06 20:42:35,13470,2005-07-09 16:30:35,500,2,2005-07-06 20:42:35,3926,4.99,2
1643,2005-07-08 05:02:43,13471,2005-07-11 04:56:43,500,1,2005-07-08 05:02:43,4561,0.99,1
100,2005-07-08 16:25:27,13472,2005-07-11 11:35:27,500,2,2005-07-08 16:25:27,4790,4.99,1
872,2005-07-12 17:09:08,13475,2005-07-21 22:25:08,500,2,2005-07-12 17:09:08,6801,3.99,1
1763,2005-07-28 12:10:02,13477,2005-08-02 15:50:02,500,1,2005-07-28 12:10:02,7925,2.99,1
2275,2005-07-30 15:59:08,13480,2005-08-06 21:49:08,500,2,2005-07-30 15:59:08,9290,3.99,2
2510,2005-08-02 03:23:17,13481,2005-08-07 05:25:17,500,1,2005-08-02 03:23:17,10947,6.99,1
562,2005-08-18 18:13:05,13483,2005-08-27 16:00:05,500,1,2005-08-18 18:13:05,12639,2.99,2
3285,2005-08-19 00:54:22,13484,2005-08-19 21:17:22,500,2,2005-08-19 00:54:22,12813,2.99,2
3036,2005-06-21 16:44:31,13493,2005-06-28 16:15:31,501,1,2005-06-21 16:44:31,3412,7.99,2
1718,2005-08-17 04:44:33,13505,2005-08-21 09:29:33,501,1,2005-08-17 04:44:33,11640,1.99,2
4396,2005-08-19 04:25:59,13507,2005-08-23 08:04:59,501,1,2005-08-19 04:25:59,12914,4.99,2
4155,2005-08-23 10:20:35,13510,2005-08-30 13:56:35,501,1,2005-08-23 10:20:35,15699,5.99,1
3363,2005-05-30 19:00:14,13514,2005-05-31 17:10:14,502,2,2005-05-30 19:00:14,965,0.99,2
3645,2005-06-20 03:32:37,13517,2005-06-22 22:06:37,502,1,2005-06-20 03:32:37,2911,0.99,1
2101,2005-07-27 10:49:54,13527,2005-07-31 10:40:54,502,1,2005-07-27 10:49:54,7255,4.99,2
3871,2005-07-28 10:37:24,13529,2005-07-31 10:31:24,502,1,2005-07-28 10:37:24,7884,4.99,1
3164,2005-07-31 03:32:06,13532,2005-08-04 07:47:06,502,1,2005-07-31 03:32:06,9599,4.99,2
676,2005-08-02 15:37:59,13536,2005-08-04 10:57:59,502,1,2005-08-02 15:37:59,11301,0.99,2
1889,2005-08-02 16:08:52,13537,2005-08-08 21:12:52,502,1,2005-08-02 16:08:52,11317,4.99,1
3801,2005-08-17 04:06:22,13539,2005-08-17 23:53:22,502,1,2005-08-17 04:06:22,11620,0.99,1
3989,2005-05-27 06:03:39,13546,2005-06-03 04:39:39,503,1,2005-05-27 06:03:39,353,5.99,2
2612,2005-07-08 05:33:59,13553,2005-07-14 09:27:59,503,2,2005-07-08 05:33:59,4570,2.99,1
967,2005-07-11 10:19:05,13556,2005-07-12 14:30:05,503,1,2005-07-11 10:19:05,6166,4.99,1
2825,2005-07-28 21:54:31,13559,2005-08-02 23:56:31,503,1,2005-07-28 21:54:31,8178,2.99,2
3027,2005-08-02 07:24:23,13562,2005-08-08 04:55:23,503,2,2005-08-02 07:24:23,11075,2.99,1
1109,2005-08-19 00:01:14,13566,2005-08-21 22:02:14,503,2,2005-08-19 00:01:14,12783,4.99,2
1852,2005-08-23 10:00:02,13574,2005-08-24 05:25:02,503,1,2005-08-23 10:00:02,15692,4.99,1
2296,2005-05-25 22:02:30,13577,2005-05-31 18:06:30,504,2,2005-05-25 22:02:30,136,5.99,1
1613,2005-05-27 21:17:08,13578,2005-06-04 17:47:08,504,2,2005-05-27 21:17:08,470,4.99,1
96,2005-08-01 11:25:28,13594,2005-08-10 09:19:28,504,2,2005-08-01 11:25:28,10509,3.99,2
2592,2005-08-17 01:31:04,13595,2005-08-24 03:36:04,504,2,2005-08-17 01:31:04,11569,2.99,2
4381,2005-08-20 14:53:43,13600,2005-08-28 09:50:43,504,2,2005-08-20 14:53:43,13859,5.99,1
3915,2005-08-23 11:17:26,13603,2005-08-31 13:58:26,504,1,2005-08-23 11:17:26,15723,8.99,2
2925,2005-08-23 21:44:27,13604,2005-08-28 01:52:27,504,2,2005-08-23 21:44:27,16022,4.99,1
2847,2005-06-16 20:17:20,13607,2005-06-20 23:55:20,505,2,2005-06-16 20:17:20,1799,5.99,1
4155,2005-06-19 18:04:18,13609,2005-06-28 23:52:18,505,1,2005-06-19 18:04:18,2773,7.99,1
4375,2005-07-11 17:23:33,13614,2005-07-12 16:27:33,505,2,2005-07-11 17:23:33,6292,4.99,2
357,2005-08-21 10:27:21,13622,2005-08-23 10:46:21,505,1,2005-08-21 10:27:21,14398,2.99,2
1527,2005-08-23 00:30:26,13624,2005-08-28 06:29:26,505,1,2005-08-23 00:30:26,15436,4.99,1
837,2006-02-14 15:16:03,13625,,505,2,2006-02-14 15:16:03,15867,4.99,2
4502,2005-05-25 19:12:42,13626,2005-06-01 23:10:42,506,1,2005-05-25 19:12:42,114,3.99,1
3320,2005-05-30 10:37:27,13630,2005-06-02 09:51:27,506,2,2005-05-30 10:37:27,907,0.99,1
1147,2005-07-08 08:59:34,13639,2005-07-15 03:31:34,506,2,2005-07-08 08:59:34,4640,6.99,1
2705,2005-08-02 13:25:50,13650,2005-08-08 19:12:50,506,2,2005-08-02 13:25:50,11238,0.99,2
1853,2005-08-17 10:37:00,13651,2005-08-21 12:03:00,506,2,2005-08-17 10:37:00,11781,4.99,2
3529,2005-08-21 08:34:26,13656,2005-08-24 11:31:26,506,1,2005-08-21 08:34:26,14337,2.99,1
632,2005-08-21 10:24:00,13657,2005-08-28 12:23:00,506,2,2005-08-21 10:24:00,14395,6.99,2
249,2005-08-22 08:55:43,13658,2005-08-31 05:35:43,506,2,2005-08-22 08:55:43,15022,5.99,2
1129,2005-07-06 08:07:29,13666,2005-07-14 08:46:29,507,1,2005-07-06 08:07:29,3660,4.99,1
42,2005-07-06 18:32:49,13667,2005-07-07 20:46:49,507,1,2005-07-06 18:32:49,3880,2.99,2
1236,2005-07-07 23:00:58,13668,2005-07-08 21:31:58,507,2,2005-07-07 23:00:58,4440,0.99,2
1292,2005-07-10 23:45:22,13672,2005-07-13 03:49:22,507,1,2005-07-10 23:45:22,5962,0.99,2
1852,2005-07-11 20:31:44,13673,2005-07-18 17:16:44,507,1,2005-07-11 20:31:44,6351,6.99,2
1827,2005-05-30 11:53:09,13687,2005-06-03 10:00:09,508,2,2005-05-30 11:53:09,921,2.99,2
1720,2005-07-11 00:16:54,13690,2005-07-19 18:55:54,508,2,2005-07-11 00:16:54,5978,6.99,1
4061,2005-07-12 10:41:34,13692,2005-07-15 05:31:34,508,2,2005-07-12 10:41:34,6646,0.99,1
1110,2005-07-28 02:55:27,13698,2005-08-01 03:50:27,508,2,2005-07-28 02:55:27,7676,4.99,2
3868,2005-08-02 20:36:25,13705,2005-08-07 18:52:25,508,2,2005-08-02 20:36:25,11447,6.99,1
162,2005-07-28 09:24:31,13720,2005-08-05 05:11:31,509,1,2005-07-28 09:24:31,7848,6.99,2
815,2005-07-28 19:14:06,13721,2005-08-05 13:16:06,509,1,2005-07-28 19:14:06,8114,8.99,1
3462,2005-08-17 12:09:20,13726,2005-08-25 16:56:20,509,1,2005-08-17 12:09:20,11814,6.99,2
1423,2005-08-17 22:58:35,13727,2005-08-25 19:44:35,509,2,2005-08-17 22:58:35,12109,4.99,2
2114,2005-06-19 19:30:48,13738,2005-06-20 19:42:48,510,2,2005-06-19 19:30:48,2806,0.99,2
3398,2005-07-28 02:58:16,13747,2005-08-06 04:22:16,510,1,2005-07-28 02:58:16,7678,8.99,1
3677,2005-07-30 02:10:31,13750,2005-08-03 23:56:31,510,1,2005-07-30 02:10:31,8926,4.99,1
4169,2005-07-31 21:45:28,13751,2005-08-04 00:19:28,510,1,2005-07-31 21:45:28,10131,0.99,2
2963,2005-06-15 08:21:39,13759,2005-06-17 11:03:39,511,2,2005-06-15 08:21:39,1281,2.99,1
1141,2005-06-15 22:33:24,13760,2005-06-18 02:27:24,511,1,2005-06-15 22:33:24,1508,2.99,2
3329,2005-07-06 16:57:49,13764,2005-07-11 17:11:49,511,1,2005-07-06 16:57:49,3852,0.99,1
441,2005-07-11 18:50:55,13769,2005-07-13 22:46:55,511,1,2005-07-11 18:50:55,6320,0.99,2
426,2005-07-31 09:29:33,13773,2005-08-09 07:32:33,511,1,2005-07-31 09:29:33,9760,4.99,2
4112,2005-07-08 16:49:27,13785,2005-07-12 19:58:27,512,1,2005-07-08 16:49:27,4799,0.99,2
4046,2005-07-27 09:35:36,13788,2005-07-29 04:44:36,512,1,2005-07-27 09:35:36,7219,2.99,1
634,2005-07-30 07:13:07,13792,2005-08-01 12:18:07,512,1,2005-07-30 07:13:07,9055,2.99,1
156,2005-08-01 17:07:16,13794,2005-08-10 11:46:16,512,2,2005-08-01 17:07:16,10670,3.99,2
2219,2005-08-19 06:12:44,13796,2005-08-28 10:49:44,512,2,2005-08-19 06:12:44,12957,8.99,2
2278,2005-08-20 11:47:21,13798,2005-08-22 17:09:21,512,2,2005-08-20 11:47:21,13771,0.99,1
1051,2005-08-22 14:26:01,13801,2005-08-27 14:17:01,512,1,2005-08-22 14:26:01,15153,2.99,2
1763,2005-08-22 18:35:59,13802,2005-08-28 21:18:59,512,2,2005-08-22 18:35:59,15265,3.99,2
3233,2005-08-23 20:25:11,13805,2005-08-25 15:01:11,512,2,2005-08-23 20:25:11,15990,4.99,2
97,2006-02-14 15:16:03,13806,,512,1,2006-02-14 15:16:03,12786,0.99,1
3131,2005-06-19 15:48:33,13810,2005-06-26 18:44:33,513,2,2005-06-19 15:48:33,2737,1.99,2
2561,2005-07-07 03:49:13,13812,2005-07-11 03:15:13,513,2,2005-07-07 03:49:13,4055,2.99,2
821,2005-07-07 12:12:36,13814,2005-07-10 13:37:36,513,2,2005-07-07 12:12:36,4220,4.99,1
2041,2005-07-10 11:55:40,13815,2005-07-16 15:02:40,513,1,2005-07-10 11:55:40,5741,7.99,2
3721,2005-08-20 09:07:27,13832,2005-08-23 08:03:27,513,1,2005-08-20 09:07:27,13690,4.99,2
145,2005-08-22 02:09:12,13833,2005-08-31 05:43:12,513,2,2005-08-22 02:09:12,14844,7.99,1
3912,2005-08-22 03:34:39,13834,2005-08-26 03:40:39,513,1,2005-08-22 03:34:39,14875,4.99,1
339,2005-08-22 09:34:32,13835,2005-08-28 10:23:32,513,1,2005-08-22 09:34:32,15035,4.99,1
614,2005-08-18 05:13:36,13851,2005-08-25 04:00:36,514,1,2005-08-18 05:13:36,12293,4.99,2
1388,2005-06-16 00:40:34,13863,2005-06-22 02:44:34,515,2,2005-06-16 00:40:34,1531,5.99,1
3954,2005-06-20 13:52:03,13867,2005-06-28 13:36:03,515,2,2005-06-20 13:52:03,3063,3.99,2
1644,2005-07-09 11:54:58,13870,2005-07-12 09:46:58,515,2,2005-07-09 11:54:58,5216,0.99,2
2918,2005-07-10 02:50:37,13871,2005-07-16 08:22:37,515,2,2005-07-10 02:50:37,5546,2.99,1
3405,2005-08-01 18:53:48,13876,2005-08-04 13:49:48,515,2,2005-08-01 18:53:48,10716,0.99,1
2926,2005-08-17 16:48:36,13880,2005-08-24 19:01:36,515,2,2005-08-17 16:48:36,11937,6.99,1
3519,2005-08-22 18:55:52,13887,2005-08-23 20:02:52,515,2,2005-08-22 18:55:52,15274,4.99,1
2410,2005-05-27 03:47:18,13888,2005-06-04 05:46:18,516,2,2005-05-27 03:47:18,339,3.99,2
4250,2005-05-28 10:17:41,13889,2005-06-05 07:56:41,516,1,2005-05-28 10:17:41,571,1.99,1
4395,2005-06-14 22:55:13,13890,2005-06-17 02:11:13,516,2,2005-06-14 22:55:13,1159,4.99,1
1434,2005-06-17 12:33:30,13893,2005-06-19 10:08:30,516,1,2005-06-17 12:33:30,2017,0.99,2
876,2005-07-30 14:06:27,13904,2005-08-06 09:26:27,516,2,2005-07-30 14:06:27,9243,4.99,2
1071,2005-06-16 21:00:20,13916,2005-06-25 20:25:20,517,1,2005-06-16 21:00:20,1809,8.99,1
3620,2005-06-20 17:56:40,13919,2005-06-23 14:45:40,517,1,2005-06-20 17:56:40,3113,0.99,1
1740,2005-07-09 00:49:47,13925,2005-07-11 21:19:47,517,1,2005-07-09 00:49:47,4993,2.99,1
3984,2005-07-11 00:10:37,13927,2005-07-18 18:48:37,517,2,2005-07-11 00:10:37,5974,5.99,2
4458,2005-07-12 07:25:43,13928,2005-07-13 07:59:43,517,2,2005-07-12 07:25:43,6594,4.99,1
2906,2005-07-28 14:37:18,13930,2005-08-05 10:53:18,517,2,2005-07-28 14:37:18,7988,3.99,1
3003,2005-07-31 19:25:13,13931,2005-08-09 15:55:13,517,1,2005-07-31 19:25:13,10063,4.99,1
1508,2005-08-01 08:45:56,13933,2005-08-05 09:46:56,517,2,2005-08-01 08:45:56,10433,4.99,2
4169,2005-08-19 22:06:09,13936,2005-08-23 23:26:09,517,1,2005-08-19 22:06:09,13396,0.99,2
4203,2005-08-21 03:35:21,13937,2005-08-29 07:35:21,517,2,2005-08-21 03:35:21,14190,4.99,2
1773,2005-08-23 04:55:05,13938,2005-08-30 09:01:05,517,1,2005-08-23 04:55:05,15559,5.99,2
4075,2005-07-07 02:19:44,13943,2005-07-15 02:30:44,518,2,2005-07-07 02:19:44,4029,7.99,2
2319,2005-07-28 02:09:00,13951,2005-08-04 21:44:00,518,1,2005-07-28 02:09:00,7657,2.99,1
3542,2005-07-29 06:09:35,13954,2005-08-01 02:08:35,518,1,2005-07-29 06:09:35,8397,2.99,1
3257,2005-08-01 20:06:10,13955,2005-08-10 22:36:10,518,1,2005-08-01 20:06:10,10751,5.99,2
1184,2005-08-20 23:57:24,13961,2005-08-28 21:49:24,518,1,2005-08-20 23:57:24,14088,6.99,1
2701,2005-08-22 07:16:45,13963,2005-08-26 06:04:45,518,2,2005-08-22 07:16:45,14980,0.99,2
1432,2005-07-10 02:52:47,13972,2005-07-16 02:10:47,519,2,2005-07-10 02:52:47,5547,5.99,1
1715,2005-07-11 04:16:51,13973,2005-07-13 08:35:51,519,2,2005-07-11 04:16:51,6063,0.99,2
3545,2005-08-18 18:30:21,13983,2005-08-25 19:17:21,519,2,2005-08-18 18:30:21,12648,7.99,1
4535,2005-05-30 18:45:17,13988,2005-06-05 22:47:17,520,1,2005-05-30 18:45:17,962,6.99,1
2295,2005-07-10 15:02:17,13996,2005-07-19 15:43:17,520,1,2005-07-10 15:02:17,5802,10.99,2
1811,2005-07-29 02:32:41,14002,2005-08-02 06:28:41,520,1,2005-07-29 02:32:41,8294,2.99,1
4462,2005-07-29 07:20:16,14003,2005-08-02 09:54:16,520,2,2005-07-29 07:20:16,8435,2.99,2
2908,2005-08-18 13:40:20,14008,2005-08-27 14:04:20,520,1,2005-08-18 13:40:20,12517,4.99,1
3210,2005-08-18 17:40:25,14009,2005-08-25 13:39:25,520,1,2005-08-18 17:40:25,12628,5.99,1
1750,2005-08-19 23:38:02,14012,2005-08-26 21:36:02,520,2,2005-08-19 23:38:02,13438,2.99,1
1570,2005-06-16 17:49:57,14020,2005-06-17 21:03:57,521,1,2005-06-16 17:49:57,1761,0.99,2
717,2005-07-10 09:06:03,14027,2005-07-11 10:59:03,521,2,2005-07-10 09:06:03,5686,0.99,2
1900,2005-08-22 20:32:39,14041,2005-08-23 17:15:39,521,2,2005-08-22 20:32:39,15329,2.99,1
3154,2005-06-15 08:44:09,14044,2005-06-21 06:04:09,522,1,2005-06-15 08:44:09,1289,3.99,1
4358,2005-06-20 23:46:39,14047,2005-06-25 03:21:39,522,2,2005-06-20 23:46:39,3191,0.99,2
1903,2005-07-30 03:54:12,14060,2005-07-31 04:51:12,522,1,2005-07-30 03:54:12,8966,2.99,1
2016,2005-08-01 22:54:27,14069,2005-08-07 02:15:27,522,2,2005-08-01 22:54:27,10821,5.99,2
380,2005-05-25 05:24:58,14076,2005-05-31 02:47:58,523,1,2005-05-25 05:24:58,42,4.99,2
3364,2005-06-16 15:29:47,14078,2005-06-25 20:55:47,523,2,2005-06-16 15:29:47,1729,6.99,2
768,2005-08-21 23:42:20,14096,2005-08-26 03:46:20,523,1,2005-08-21 23:42:20,14766,4.99,1
872,2005-05-25 19:31:18,14098,2005-05-31 15:00:18,524,2,2005-05-25 19:31:18,118,0.99,1
435,2005-07-09 02:59:10,14104,2005-07-15 07:54:10,524,2,2005-07-09 02:59:10,5037,4.99,2
3681,2005-07-11 10:11:54,14105,2005-07-15 12:12:54,524,2,2005-07-11 10:11:54,6161,4.99,2
640,2005-07-11 14:32:41,14106,2005-07-20 18:38:41,524,1,2005-07-11 14:32:41,6240,6.99,1
1568,2005-07-12 12:22:13,14123,2005-07-16 07:44:13,525,1,2005-07-12 12:22:13,6689,1.99,1
651,2005-07-27 23:25:54,14125,2005-08-02 22:54:54,525,2,2005-07-27 23:25:54,7591,4.99,1
391,2005-07-30 03:36:31,14127,2005-08-01 23:46:31,525,1,2005-07-30 03:36:31,8960,4.99,2
3353,2005-07-31 07:34:07,14129,2005-08-02 06:13:07,525,1,2005-07-31 07:34:07,9702,0.99,2
4081,2005-08-17 05:22:42,14132,2005-08-23 01:03:42,525,1,2005-08-17 05:22:42,11660,1.99,1
3003,2005-08-23 07:23:29,14134,2005-08-31 01:47:29,525,2,2005-08-23 07:23:29,15623,3.99,1
3608,2006-02-14 15:16:03,14135,,525,1,2006-02-14 15:16:03,14954,2.99,1
3702,2005-05-31 02:44:57,14138,2005-06-07 23:01:57,526,2,2005-05-31 02:44:57,1015,2.99,2
3001,2005-06-18 15:56:53,14144,2005-06-27 14:25:53,526,2,2005-06-18 15:56:53,2398,4.99,2
4418,2005-06-20 04:51:19,14146,2005-06-29 08:31:19,526,2,2005-06-20 04:51:19,2932,6.99,1
3350,2005-07-06 05:59:44,14148,2005-07-11 08:58:44,526,1,2005-07-06 05:59:44,3619,1.99,2
2721,2005-07-07 22:11:28,14150,2005-07-14 18:49:28,526,1,2005-07-07 22:11:28,4423,6.99,2
1910,2005-07-11 18:44:52,14153,2005-07-19 23:35:52,526,1,2005-07-11 18:44:52,6316,7.99,2
955,2005-07-12 11:48:48,14156,2005-07-19 16:55:48,526,1,2005-07-12 11:48:48,6671,3.99,2
447,2005-07-28 10:37:20,14161,2005-08-02 05:08:20,526,2,2005-07-28 10:37:20,7883,2.99,1
2423,2005-07-31 02:53:33,14165,2005-08-07 05:56:33,526,2,2005-07-31 02:53:33,9577,6.99,1
302,2005-07-31 18:21:08,14166,2005-08-02 14:03:08,526,2,2005-07-31 18:21:08,10020,4.99,2
2105,2005-08-02 06:08:34,14168,2005-08-06 08:45:34,526,2,2005-08-02 06:08:34,11046,4.99,2
1496,2005-08-16 23:10:34,14169,2005-08-25 03:55:34,526,1,2005-08-16 23:10:34,11503,10.99,1
3286,2005-08-17 07:18:56,14171,2005-08-24 06:33:56,526,2,2005-08-17 07:18:56,11702,4.99,1
3218,2005-08-22 15:14:20,14178,2005-08-25 20:12:20,526,1,2005-08-22 15:14:20,15168,2.99,2
4469,2005-07-09 18:27:00,14186,2005-07-11 14:18:00,527,1,2005-07-09 18:27:00,5365,0.99,1
1224,2005-08-21 09:06:29,14201,2005-08-28 13:36:29,527,1,2005-08-21 09:06:29,14352,6.99,1
559,2005-08-22 13:49:18,14202,2005-08-26 11:11:18,527,1,2005-08-22 13:49:18,15144,2.99,2
4347,2005-08-23 04:33:23,14203,2005-09-01 10:25:23,527,1,2005-08-23 04:33:23,15552,3.99,2
1338,2005-05-27 21:36:15,14206,2005-05-29 21:07:15,528,2,2005-05-27 21:36:15,472,0.99,1
379,2005-05-29 16:44:08,14209,2005-06-06 19:21:08,528,2,2005-05-29 16:44:08,793,5.99,2
1621,2005-07-06 07:45:31,14212,2005-07-12 09:59:31,528,2,2005-07-06 07:45:31,3654,4.99,2
3366,2005-07-06 08:15:57,14213,2005-07-08 06:11:57,528,1,2005-07-06 08:15:57,3664,0.99,1
4568,2005-07-12 05:24:02,14217,2005-07-16 03:43:02,528,2,2005-07-12 05:24:02,6561,0.99,2
2444,2005-07-28 19:11:07,14219,2005-08-03 18:41:07,528,2,2005-07-28 19:11:07,8112,4.99,1
1605,2005-08-21 02:17:49,14228,2005-08-22 00:12:49,528,2,2005-08-21 02:17:49,14148,2.99,1
3883,2005-06-16 12:08:20,14232,2005-06-20 10:59:20,529,2,2005-06-16 12:08:20,1686,0.99,1
1083,2005-06-21 11:29:49,14233,2005-06-25 07:39:49,529,2,2005-06-21 11:29:49,3354,0.99,2
3957,2005-07-07 14:13:52,14235,2005-07-12 10:39:52,529,2,2005-07-07 14:13:52,4254,0.99,2
764,2005-07-07 23:07:44,14236,2005-07-14 02:51:44,529,2,2005-07-07 23:07:44,4444,5.99,2
