assays_assay_id,assays_assay_organism,assays_tissue_id,assays_chembl_id,assays_description,assays_assay_test_type,assays_doc_id,assays_assay_tissue,assays_tid,assays_variant_id,assays_assay_category,assays_bao_format,assays_src_assay_id,assays_curated_by,assays_assay_subcellular_fraction,assays_assay_tax_id,assays_relationship_type,assays_confidence_score,assays_src_id,assays_cell_id
13746,Mus musculus,,CHEMBL630587,Percent of injected 238-Plutonium(IV) in mice soft tissue at 24 h,,12192,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13747,Mus musculus,,CHEMBL630588,Percent of injected 238-Plutonium(IV) in mice soft tissue at 24 hr (orally administered),,12192,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13748,Mus musculus,,CHEMBL630589,Percent of injected 238-Plutonium(IV) in mice whole body at 24 h,,12192,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13749,Mus musculus,,CHEMBL630590,Percent of injected 238-Plutonium(IV) in mice whole body at 24 hr (orally administered),,12192,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13750,,1988.0,CHEMBL630591,Removal of 238-Plutonium(IV) in feces at 24 h,,12192,Feces,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13751,,1988.0,CHEMBL630592,Removal of 238-Plutonium(IV) in feces at 24 hr (orally administered),,12192,Feces,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13752,,,CHEMBL630593,Removal of 238-Plutonium(IV) in gastrointestinal (GI) contents at 24 h,,12192,,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13753,,,CHEMBL630594,Removal of 238-Plutonium(IV) in gastrointestinal (GI) contents at 24 hr (orally administered),,12192,,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13754,,1088.0,CHEMBL630595,Removal of 238-Plutonium(IV) in urine 0-4 h (orally administered),,12192,Urine,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13755,,1088.0,CHEMBL630596,Removal of 238-Plutonium(IV) in urine 4-24 hr (orally administered),,12192,Urine,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13756,,1088.0,CHEMBL630597,Removal of 238-Plutonium(IV) in urine after 0-24 h,,12192,Urine,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13757,,1088.0,CHEMBL630598,Removal of 238-Plutonium(IV) in urine after 0-24 hr (orally administered),,12192,Urine,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13758,,1088.0,CHEMBL630599,Removal of 238-Plutonium(IV) in urine after 0-4 h,,12192,Urine,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13759,,1088.0,CHEMBL630600,Removal of 238-Plutonium(IV) in urine after 0-4 hr (orally administered),,12192,Urine,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13760,,1088.0,CHEMBL630601,Removal of 238-Plutonium(IV) in urine after 4-24 h,,12192,Urine,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13761,,1088.0,CHEMBL630602,Removal of 238-Plutonium(IV) in urine after 4-24 hr (orally administered),,12192,Urine,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13762,,1088.0,CHEMBL630603,Removal of 238-Plutonium(IV) in urine at 0-4 hr (orally administered),,12192,Urine,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13763,,1088.0,CHEMBL630604,Removal of 238-Plutonium(IV) in urine at 4-24 hr (orally administered),,12192,Urine,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13764,Rattus norvegicus,178.0,CHEMBL624869,Biodistribution in blood of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13765,Rattus norvegicus,178.0,CHEMBL624870,Biodistribution in blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13766,Rattus norvegicus,178.0,CHEMBL623189,Biodistribution in blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),In vivo,12017,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13767,Rattus norvegicus,178.0,CHEMBL623190,Biodistribution in blood of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13768,Rattus norvegicus,178.0,CHEMBL623191,Biodistribution in blood of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13769,Rattus norvegicus,,CHEMBL623192,Biodistribution in fat of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13770,Rattus norvegicus,,CHEMBL623193,Biodistribution in fat of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13771,Rattus norvegicus,,CHEMBL623194,Biodistribution in fat of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),In vivo,12017,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13772,Rattus norvegicus,,CHEMBL623195,Biodistribution in fat of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13773,Rattus norvegicus,,CHEMBL623196,Biodistribution in fat of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,In vivo,12017,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13774,Rattus norvegicus,,CHEMBL623197,Tested in vivo for the biodistribution in rat uterus/blood at 1 hour after intravenous dose of 15 microCi of the drug and 15 micro g of estradiol,,11836,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13775,Rattus norvegicus,,CHEMBL623198,Tested in vivo for the biodistribution in rat uterus/blood at 1 hour after intravenous dose of 50 microCi of drug in 10%ethanol saline,,11836,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13776,Rattus norvegicus,,CHEMBL623199,Tested in vivo for the biodistribution in rat uterus/blood at 1 hour after intravenous dose of 50 microCi of the drug and 15 ug of estradiol,,11836,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13777,Rattus norvegicus,2385.0,CHEMBL623200,Tested in vivo for the biodistribution in rat uterus/muscle after 3 hours following an intravenous dose of 100 microCi of drug in 10%ethanol saline,,11836,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13778,Rattus norvegicus,2385.0,CHEMBL623201,Tested in vivo for the biodistribution in rat uterus/muscle after 3 hours following an intravenous dose of 120 microCi of drug in 10%ethanol saline,,11836,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13779,Rattus norvegicus,2385.0,CHEMBL623202,Tested in vivo for the biodistribution in rat uterus/muscle after 3 hours following an intravenous dose of 15 microCi of drug in 10%ethanol saline,,11836,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13780,Rattus norvegicus,2385.0,CHEMBL623203,Tested in vivo for the biodistribution in rat uterus/muscle after 3 hours following an intravenous dose of 50 microCi of drug in 10%ethanol saline,,11836,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13781,Rattus norvegicus,2385.0,CHEMBL623204,Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 100 microCi of drug in 10%ethanol saline,,11836,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13782,Rattus norvegicus,2385.0,CHEMBL623205,Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 100 microCi of the drug and 15 ug of estradiol,,11836,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13783,Rattus norvegicus,2385.0,CHEMBL623206,Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 120 microCi of drug in 10%ethanol saline,,11836,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13784,Rattus norvegicus,2385.0,CHEMBL623207,Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 120 microCi of the drug and 15 micro g of estradiol,,11836,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13785,Rattus norvegicus,2385.0,CHEMBL623208,Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 15 microCi of the drug and 15 ug of estradiol,,11836,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13786,Rattus norvegicus,2385.0,CHEMBL623209,Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 50 microCi of drug in 10%ethanol saline,,11836,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13787,Rattus norvegicus,2385.0,CHEMBL623210,Tested in vivo for the biodistribution in rat uterus/muscle at 1 hour after intravenous dose of 50 microCi of the drug and 15 ug of estradiol,,11836,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13788,Rattus norvegicus,,CHEMBL623211,Tested in vivo for the biodistribution in rat fat at 1 hour after intravenous dose of 50 microCi of drug in 10%ethanol saline,,11836,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13789,Rattus norvegicus,995.0,CHEMBL623212,Tested in vivo for the biodistribution in rat uterus at 1 hour after intravenous dose of 120 microCi of drug in 10%ethanol saline,,11836,Uterus,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13790,,,CHEMBL623213,Tested in vitro for intrinsic activity relative to quinpirole,,12640,,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13791,,,CHEMBL623214,"Relative ion enhancement, determined in pulsed ultrafiltration",,14218,,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13792,,,CHEMBL623215,% ionization at the pH 7.4 at 37 degree Centigrade,,11296,,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13793,,,CHEMBL623216,Percentage ionization was measured,,10929,,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13794,Bos taurus,,CHEMBL623217,Association constant of binding of compound with calf thymus DNA was determined by using equilibrium dialysis.,,13841,,50591,,,BAO_0000218,,Intermediate,,9913.0,N,1,1,
13795,,,CHEMBL623218,Compound was autooxidized for 2 hour at 37 degree Celsius in pH 7.4 Pseudo-first-order rate constant,,10431,,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13796,,,CHEMBL623913,Compound was autooxidized for 2 hour at 37 degree Celsius in pH 7.4 phosphate buffer Pseudo-first-order rate constant,,10431,,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13797,,,CHEMBL623914,Compound was autooxidized for 2 hour at 37 degree Celsius in pH 7.4 phosphate buffer pseudo-first-order rate constant 0.1 mM EDTA,,10431,,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13798,,,CHEMBL623915,Compound was evaluated for the partition coefficient in octanol/water,,8826,,22229,,,BAO_0000100,,Autocuration,,,U,0,1,
13799,,,CHEMBL624080,Compound was evaluated for the partition coefficient in octanol/water (1-octanol / 10 mM phosphate buffer at pH 7.4),,8826,,22229,,,BAO_0000100,,Autocuration,,,U,0,1,
13800,,,CHEMBL624081,Equilibrium constant measured by the pulse radiolysis at pH 7,,9884,,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13801,Homo sapiens,,CHEMBL624082,In vitro hydrolytic rate constant determined in human blood,,9827,,50587,,,BAO_0000218,,Intermediate,,9606.0,N,1,1,
13802,Homo sapiens,,CHEMBL625054,In vitro oxidation of compound to its pyridinium salt (3) in presence of human plasma,,10009,,50587,,,BAO_0000218,,Intermediate,,9606.0,N,1,1,
13803,,,CHEMBL877485,In vitro oxidation of compound to its pyridinium salt (3) in presence of hydrogen peroxide,,10009,,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13804,Mus musculus,,CHEMBL625055,In vitro oxidation of compound to its pyridinium salt (3) in presence of mouse brain homogenate,,10009,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13805,Mus musculus,,CHEMBL625056,In vitro oxidation of compound to its pyridinium salt (3) in presence of mouse liver homogenate,,10009,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13806,Homo sapiens,,CHEMBL625057,In vitro oxidation of compound in presence of human plasma,,10009,,50587,,,BAO_0000218,,Intermediate,,9606.0,N,1,1,
13807,,,CHEMBL625058,In vitro oxidation of compound in presence of hydrogen peroxide,,10009,,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
13808,Mus musculus,,CHEMBL625059,In vitro oxidation of compound in presence of mouse brain homogenate,,10009,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13809,Mus musculus,,CHEMBL629536,In vitro oxidation of compound in presence of mouse liver homogenate,,10009,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
13810,Rattus norvegicus,,CHEMBL629537,Mean potassium excretion in rats when compound administered at 0 mg/kg po and vehicle dosed at 0 umol/kg,,11510,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13811,Rattus norvegicus,,CHEMBL629538,Mean potassium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 30.23 umol/kg,,11510,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13812,Rattus norvegicus,,CHEMBL629539,Mean potassium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 33.59 umol/kg,,11510,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13813,Rattus norvegicus,,CHEMBL874445,Mean potassium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 37.13 umol/kg,,11510,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13814,Rattus norvegicus,,CHEMBL629540,Mean potassium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 39.48 umol/kg,,11510,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13815,Rattus norvegicus,,CHEMBL629541,Mean potassium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 483.72 umol/kg,,11510,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13816,Rattus norvegicus,,CHEMBL629542,Mean potassium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 594.07 umol/kg,,11510,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13817,Rattus norvegicus,,CHEMBL630243,Mean potassium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 594.07 umol/kg; Not determined,,11510,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13818,Rattus norvegicus,,CHEMBL630244,Mean potassium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 631.76 umol/kg,,11510,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13819,Rattus norvegicus,,CHEMBL630245,Mean potassium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 7.56 umol/kg,,11510,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13820,Rattus norvegicus,,CHEMBL630246,Mean potassium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 8.4 umol/kg,,11510,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13821,Rattus norvegicus,,CHEMBL630247,Mean potassium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 9.28 umol/kg,,11510,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13822,Rattus norvegicus,,CHEMBL630248,Mean potassium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 9.87 umol/kg,,11510,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13823,Rattus norvegicus,178.0,CHEMBL630249,Biodistribution in rat blood at 240 minutes after dose administration.,In vivo,13100,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13824,Rattus norvegicus,178.0,CHEMBL630250,Biodistribution in rat blood at 30 minutes after dose administration.,In vivo,13100,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13825,Rattus norvegicus,178.0,CHEMBL630251,Biodistribution in rat blood at 360 minutes after dose administration.,In vivo,13100,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13826,Rattus norvegicus,178.0,CHEMBL630252,Biodistribution in rat blood at 3 hr after dose administration.,In vivo,13100,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13827,Rattus norvegicus,178.0,CHEMBL630408,Biodistribution in rat blood at 60 minutes after dose administration.,In vivo,13100,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13828,Rattus norvegicus,2037.0,CHEMBL630409,Biodistribution in rat cerebellum at 120 minutes after dose administration.,In vivo,13100,Cerebellum,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13829,Rattus norvegicus,2037.0,CHEMBL874446,Biodistribution in rat cerebellum at 1440 minutes after dose administration.,In vivo,13100,Cerebellum,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13830,Rattus norvegicus,2037.0,CHEMBL630410,Biodistribution in rat cerebellum at 15 minutes after dose administration.,In vivo,13100,Cerebellum,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13831,Rattus norvegicus,2037.0,CHEMBL630411,Biodistribution in rat cerebellum at 240 minutes after dose administration.,In vivo,13100,Cerebellum,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13832,Rattus norvegicus,2037.0,CHEMBL630412,Biodistribution in rat cerebellum at 30 minutes after dose administration.,In vivo,13100,Cerebellum,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13833,Rattus norvegicus,2037.0,CHEMBL630413,Biodistribution in rat cerebellum at 360 minutes after dose administration.,In vivo,13100,Cerebellum,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13834,Rattus norvegicus,2037.0,CHEMBL630414,Biodistribution in rat cerebellum at 3 hr after dose administration.,In vivo,13100,Cerebellum,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13835,Rattus norvegicus,2037.0,CHEMBL630415,Biodistribution in rat cerebellum at 60 minutes after dose administration.,In vivo,13100,Cerebellum,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13836,Rattus norvegicus,,CHEMBL630416,Biodistribution in rat cortex at 120 minutes after dose administration.,In vivo,13100,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13837,Rattus norvegicus,,CHEMBL630417,Biodistribution in rat cortex at 1440 minutes after dose administration.,In vivo,13100,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13838,Rattus norvegicus,,CHEMBL630418,Biodistribution in rat cortex at 15 minutes after dose administration.,In vivo,13100,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13839,Rattus norvegicus,,CHEMBL630419,Biodistribution in rat cortex at 240 minutes after dose administration.,In vivo,13100,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13840,Rattus norvegicus,,CHEMBL630420,Biodistribution in rat cortex at 30 minutes after dose administration.,In vivo,13100,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13841,Rattus norvegicus,,CHEMBL630421,Biodistribution in rat cortex at 360 minutes after dose administration.,In vivo,13100,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13842,Rattus norvegicus,,CHEMBL630422,Biodistribution in rat cortex at 3 hr after dose administration.,In vivo,13100,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13843,Rattus norvegicus,,CHEMBL630423,Biodistribution in rat cortex at 60 minutes after dose administration.,In vivo,13100,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13844,Rattus norvegicus,948.0,CHEMBL630424,Biodistribution in rat heart at 120 minutes after dose administration.,In vivo,13100,Heart,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13845,Rattus norvegicus,948.0,CHEMBL630425,Biodistribution in rat heart at 15 minutes after dose administration.,In vivo,13100,Heart,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13846,Rattus norvegicus,948.0,CHEMBL629462,Biodistribution in rat heart at 240 minutes after dose administration.,In vivo,13100,Heart,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13847,Rattus norvegicus,948.0,CHEMBL630426,Biodistribution in rat heart at 30 minutes after dose administration.,In vivo,13100,Heart,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13848,Rattus norvegicus,948.0,CHEMBL630427,Biodistribution in rat heart at 360 minutes after dose administration.,In vivo,13100,Heart,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13849,Rattus norvegicus,948.0,CHEMBL625877,Biodistribution in rat heart at 3 hr after dose administration.,In vivo,13100,Heart,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13850,Rattus norvegicus,948.0,CHEMBL625878,Biodistribution in rat heart at 60 minutes after dose administration.,In vivo,13100,Heart,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13851,Rattus norvegicus,10000000.0,CHEMBL625879,Biodistribution in rat hippocampus at 1440 minutes after dose administration.,In vivo,13100,Hippocampus,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13852,Rattus norvegicus,10000000.0,CHEMBL625880,Biodistribution in rat hippocampus at 240 minutes after dose administration.,In vivo,13100,Hippocampus,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13853,Rattus norvegicus,10000000.0,CHEMBL625881,Biodistribution in rat hippocampus at 30 minutes after dose administration.,In vivo,13100,Hippocampus,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13854,Rattus norvegicus,10000000.0,CHEMBL625882,Biodistribution in rat hippocampus at 360 minutes after dose administration.,In vivo,13100,Hippocampus,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13855,Rattus norvegicus,10000000.0,CHEMBL625883,Biodistribution in rat hippocampus at 15 minutes after dose administration.,In vivo,13100,Hippocampus,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13856,Rattus norvegicus,2113.0,CHEMBL625884,Biodistribution in rat kidney at 120 minutes after dose administration.,In vivo,13100,Kidney,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13857,Rattus norvegicus,2113.0,CHEMBL625885,Biodistribution in rat kidney at 1440 minutes after dose administration.,In vivo,13100,Kidney,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13858,Rattus norvegicus,2113.0,CHEMBL628649,Biodistribution in rat kidney at 15 minutes after dose administration.,In vivo,13100,Kidney,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13859,Rattus norvegicus,2113.0,CHEMBL628650,Biodistribution in rat kidney at 240 minutes after dose administration.,In vivo,13100,Kidney,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13860,Rattus norvegicus,2113.0,CHEMBL628651,Biodistribution in rat kidney at 30 minutes after dose administration.,In vivo,13100,Kidney,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13861,Rattus norvegicus,2113.0,CHEMBL628652,Biodistribution in rat kidney at 360 minutes after dose administration.,In vivo,13100,Kidney,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13862,Rattus norvegicus,2113.0,CHEMBL628653,Biodistribution in rat kidney at 60 minutes after dose administration.,In vivo,13100,Kidney,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13863,Rattus norvegicus,2107.0,CHEMBL628654,Biodistribution in rat liver at 120 minutes after dose administration.,In vivo,13100,Liver,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13864,Rattus norvegicus,2107.0,CHEMBL628655,Biodistribution in rat liver at 1440 minutes after dose administration.,In vivo,13100,Liver,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13865,Rattus norvegicus,2107.0,CHEMBL625238,Biodistribution in rat liver at 15 minutes after dose administration.,In vivo,13100,Liver,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13866,Rattus norvegicus,2107.0,CHEMBL625239,Biodistribution in rat liver at 240 minutes after dose administration.,In vivo,13100,Liver,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13867,Rattus norvegicus,2107.0,CHEMBL625240,Biodistribution in rat liver at 30 minutes after dose administration.,In vivo,13100,Liver,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13868,Rattus norvegicus,2107.0,CHEMBL625241,Biodistribution in rat liver at 360 minutes after dose administration.,In vivo,13100,Liver,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13869,Rattus norvegicus,2107.0,CHEMBL625242,Biodistribution in rat liver at 60 minutes after dose administration.,In vivo,13100,Liver,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13870,Rattus norvegicus,2048.0,CHEMBL874587,Biodistribution in rat lung at 120 minutes after dose administration.,In vivo,13100,Lung,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13871,Rattus norvegicus,2048.0,CHEMBL625405,Biodistribution in rat lung at 1440 minutes after dose administration.,In vivo,13100,Lung,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13872,Rattus norvegicus,2048.0,CHEMBL625406,Biodistribution in rat lung at 15 minutes after dose administration.,In vivo,13100,Lung,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13873,Rattus norvegicus,2048.0,CHEMBL625407,Biodistribution in rat lung at 240 minutes after dose administration.,In vivo,13100,Lung,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13874,Rattus norvegicus,2048.0,CHEMBL625408,Biodistribution in rat lung at 30 minutes after dose administration.,In vivo,13100,Lung,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13875,Rattus norvegicus,2048.0,CHEMBL625409,Biodistribution in rat lung at 360 minutes after dose administration.,In vivo,13100,Lung,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13876,Rattus norvegicus,1515.0,CHEMBL625410,Percent of maximal contractile response to compound in rat thoracic aorta strips in the presence of calcium deficient buffer,,12361,Thoracic aorta,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13877,Rattus norvegicus,1515.0,CHEMBL625411,Percent of maximal contractile response to compound in rat thoracic aorta strips in the presence of nifedipine,,12361,Thoracic aorta,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13878,Rattus norvegicus,1515.0,CHEMBL625412,Percent of maximal contractile response to compound in rat thoracic aorta strips in the presence of verapamil,,12361,Thoracic aorta,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13879,Rattus norvegicus,1515.0,CHEMBL625413,Percent of maximal contractile response to compound in rat thoracic aorta strips presence of PBZ and CIR,,12361,Thoracic aorta,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13880,Rattus norvegicus,1515.0,CHEMBL625414,Percent of maximal contractile response to compound in rat thoracic aorta strips v,,12361,Thoracic aorta,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
13881,Rattus norvegicus,1515.0,CHEMBL625415,Percent of maximal contractile response to compound with phenoxybenzamine pretreatment on rat thoracic aorta strips,,12361,Thoracic aorta,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
