assay_id,assay_organism,chembl_id,curated_by,assay_tissue,description,assay_category,relationship_type,assay_tax_id,doc_id,tid,assay_type,assay_test_type,assay_strain,assay_cell_type,assay_subcellular_fraction,confidence_score
5871,Mus musculus,CHEMBL623439,Intermediate,Blood,Biodistribution in blood was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5872,Mus musculus,CHEMBL623440,Intermediate,Bone,Biodistribution in bone was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5873,Mus musculus,CHEMBL623441,Intermediate,Bone,Biodistribution in bone was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5874,Mus musculus,CHEMBL623442,Intermediate,Bone,Biodistribution in bone was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5875,Mus musculus,CHEMBL623469,Intermediate,,Biodistribution in fat and fur was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5876,Mus musculus,CHEMBL623470,Intermediate,,Biodistribution in fat and fur was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5877,Mus musculus,CHEMBL623471,Intermediate,,Biodistribution in fat and fur was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5878,Mus musculus,CHEMBL623472,Intermediate,Heart,Biodistribution in heart was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5879,Mus musculus,CHEMBL623473,Intermediate,Heart,Biodistribution in heart was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5880,Mus musculus,CHEMBL623474,Intermediate,Heart,Biodistribution in heart was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5881,Mus musculus,CHEMBL623475,Intermediate,Kidney,Biodistribution in kidney was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5882,Mus musculus,CHEMBL623476,Intermediate,Kidney,Biodistribution in kidney was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5883,Mus musculus,CHEMBL623477,Intermediate,Kidney,Biodistribution in kidney was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5884,Mus musculus,CHEMBL621896,Intermediate,Intestine,Biodistribution in large intestine after iv administration at 1 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5885,Mus musculus,CHEMBL621897,Intermediate,Intestine,Biodistribution in large intestine was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5886,Mus musculus,CHEMBL621898,Intermediate,Intestine,Biodistribution in large intestine was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5887,Mus musculus,CHEMBL621899,Intermediate,Liver,Biodistribution in liver was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5888,Mus musculus,CHEMBL621900,Intermediate,Liver,Biodistribution in liver was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5889,Mus musculus,CHEMBL621901,Intermediate,Liver,Biodistribution in liver was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5890,Mus musculus,CHEMBL621902,Intermediate,Lung,Biodistribution in lung was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5891,Mus musculus,CHEMBL621903,Intermediate,Lung,Biodistribution in lung was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5892,Mus musculus,CHEMBL622587,Intermediate,Lung,Biodistribution in lung was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5893,Mus musculus,CHEMBL620285,Intermediate,Muscle tissue,Biodistribution in muscle was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5894,Mus musculus,CHEMBL875285,Intermediate,Muscle tissue,Biodistribution in muscle was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5895,Mus musculus,CHEMBL620286,Intermediate,Muscle tissue,Biodistribution in muscle was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5896,Mus musculus,CHEMBL620287,Intermediate,,Biodistribution in pancreatic tissue was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5897,Mus musculus,CHEMBL620288,Intermediate,,Biodistribution in pancreatic tissue was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5898,Mus musculus,CHEMBL620289,Intermediate,,Biodistribution in pancreatic tissue was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5899,Mus musculus,CHEMBL620290,Intermediate,Intestine,Biodistribution in small intestine was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5900,Mus musculus,CHEMBL620291,Intermediate,Intestine,Biodistribution in small intestine was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5901,Mus musculus,CHEMBL620292,Intermediate,Intestine,Biodistribution in small intestine was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5902,Mus musculus,CHEMBL620293,Intermediate,Spleen,Biodistribution in spleen was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5903,Mus musculus,CHEMBL620294,Intermediate,Spleen,Biodistribution in spleen was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5904,Mus musculus,CHEMBL618614,Intermediate,Spleen,Biodistribution in spleen was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5905,Mus musculus,CHEMBL618615,Intermediate,Stomach,Biodistribution in stomach was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5906,Mus musculus,CHEMBL618616,Intermediate,Stomach,Biodistribution in stomach was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,,N,10090.0,7767,50594,A,In vivo,,,,1
5907,Homo sapiens,CHEMBL618617,Expert,,Cytotoxicity against A-172 human tumor cell lines,,N,9606.0,2036,80012,F,,,A 172,,1
5908,Homo sapiens,CHEMBL618618,Intermediate,,Compound was evaluated for the in vitro cytotoxicity against A-172 human glioblastoma cell line,,N,9606.0,2357,80012,F,,,A 172,,1
5909,Homo sapiens,CHEMBL618619,Intermediate,,Antiproliferative activity of compound was tested against rhabdomyosarcoma (A-204) human tumor cells,,N,9606.0,1457,80014,F,,,A204,,1
5910,Homo sapiens,CHEMBL618620,Intermediate,,Tested for antiproliferative activity against A-2780 tumoral cell line,,N,9606.0,4379,81034,F,,,A2780,,1
5911,Homo sapiens,CHEMBL618621,Intermediate,,Inhibitory concentration against melanoma A-375 cell line for cytotoxicity was determined,,N,9606.0,1093,80018,F,,,A-375,,1
5912,Homo sapiens,CHEMBL618622,Intermediate,,Tested in vitro against A-375 cell line human melanoma,,N,9606.0,12152,80018,F,,,A-375,,1
5913,Homo sapiens,CHEMBL618623,Expert,,Cytotoxicity against A-427 nonsmall lung cell line using MTT colorimetric assay,,N,9606.0,16464,80019,F,,,A-427,,1
5914,Homo sapiens,CHEMBL618624,Intermediate,,Cytotoxicity against A-427 nonsmall lung cell line using MTT colorimetric assay; NE is no effect at 1x 10 E-5,,N,9606.0,16464,80019,F,,,A-427,,1
5915,Homo sapiens,CHEMBL618625,Expert,,In vitro cytotoxicity against human non small-cell-lung cell line A-427.,,N,9606.0,16582,80019,F,,,A-427,,1
5916,Homo sapiens,CHEMBL618626,Intermediate,,Cytotoxicity against A-427 nonsmall lung cell line using MTT colorimetric assay; NE is no effect at 1x 10 E-5,,N,9606.0,16464,80019,F,,,A-427,,1
5917,Homo sapiens,CHEMBL618627,Intermediate,,Antitumor activity on A-427 lung carcinoma cell lines,,N,9606.0,10413,80019,F,,,A-427,,1
5918,Homo sapiens,CHEMBL618628,Intermediate,,Cytotoxic activity against human A-427 lung tumor cell line,,N,9606.0,6418,80019,F,,,A-427,,1
5919,Homo sapiens,CHEMBL618629,Expert,,In vitro antitumor effects against human A-427 cell lines.,,N,9606.0,17134,80019,F,,,A-427,,1
5920,Homo sapiens,CHEMBL618630,Expert,,In vitro inhibition of A-427 (human lung cancer) cell growth.,,N,9606.0,16132,80019,F,,,A-427,,1
5921,Homo sapiens,CHEMBL618631,Intermediate,,Cytotoxic related antitumor activity against human cancer cell lines A-427; No data available,,N,9606.0,16132,80019,F,,,A-427,,1
5922,Homo sapiens,CHEMBL618632,Intermediate,,Cytotoxic activity of compound against A-427 lung human tumor cell line,,N,9606.0,16780,80019,F,,,A-427,,1
5923,Homo sapiens,CHEMBL618633,Expert,,Cytotoxicity measured for the growth inhibition of A-431 Human epidermoid carcinoma cell line,,N,9606.0,4085,80852,F,,,A-431,,1
5924,Homo sapiens,CHEMBL619315,Intermediate,,Cytotoxic activity was tested against human A-498 (Kidney carcinoma) cell line,,N,9606.0,1276,80021,F,,,A498,,1
5925,Homo sapiens,CHEMBL619316,Expert,,Cytotoxicity against A-498 cell line in the purdue cell culture screen was determined,,N,9606.0,3498,80021,F,,,A498,,1
5926,Homo sapiens,CHEMBL619317,Intermediate,,Cytotoxicity against human kidney carcinoma A-498cell lines,,N,9606.0,1169,80021,F,,,A498,,1
5927,Homo sapiens,CHEMBL619318,Intermediate,,In vitro cytotoxic activity against A-498 (human kidney carcinoma) cell line,,N,9606.0,4450,80021,F,,,A498,,1
5928,Homo sapiens,CHEMBL619319,Intermediate,,In vitro cytotoxicity against Renal A-498 human tumors following a 6 day exposure.,,N,9606.0,3311,80021,F,,,A498,,1
5929,Homo sapiens,CHEMBL619739,Intermediate,,Antitumor cytotoxic activity against A-498 cell line was determined,,N,9606.0,4461,80021,F,,,A498,,1
5930,Homo sapiens,CHEMBL619740,Intermediate,,In vitro cytotoxicity against Renal A-498 human tumors following a 2 day exposure.,,N,9606.0,3311,80021,F,,,A498,,1
5931,Homo sapiens,CHEMBL883158,Intermediate,,In vitro cytotoxicity against Renal A-498 human tumors following a 2 day exposure; ND is no data,,N,9606.0,3311,80021,F,,,A498,,1
5932,Homo sapiens,CHEMBL884012,Intermediate,,Antiproliferative activity of compound was tested against renal cancer (A-498) human tumor cells,,N,9606.0,1457,80021,F,,,A498,,1
5933,Homo sapiens,CHEMBL619741,Intermediate,,In vitro inhibitory activity against A-498 ovarian cancer cell lines,,N,9606.0,3664,80021,F,,,A498,,1
5934,Homo sapiens,CHEMBL619742,Intermediate,,"Cytotoxicity against NCI tumor panel, A-498 renal cancer cell line",,N,9606.0,15895,80021,F,,,A498,,1
5935,Homo sapiens,CHEMBL876610,Intermediate,,Inhibition of growth lung non-small cell carcinoma A-549 cell line,,N,9606.0,11843,80682,F,,,A549,,1
5936,Homo sapiens,CHEMBL619743,Intermediate,,Inhibition of growth of lung non-small cell carcinoma A-549 cell line,,N,9606.0,11843,80682,F,,,A549,,1
5937,Homo sapiens,CHEMBL619744,Intermediate,,In vitro antiproliferative activity against human A-549 NSCL cell line,,N,9606.0,17705,80682,F,,,A549,,1
5938,Homo sapiens,CHEMBL619745,Intermediate,,In vitro antiproliferative activity against human A-549 NSCL cell line; NS = Not significant,,N,9606.0,17705,80682,F,,,A549,,1
5939,Homo sapiens,CHEMBL619746,Intermediate,,Growth inhibition of A-549 human lung adenocarcinoma at 0.01 uM compound concentration in standard MTT assay,,N,9606.0,4369,80682,F,,,A549,,1
5940,Homo sapiens,CHEMBL619747,Intermediate,,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-6 M compound concentration in standard MTT assay,,N,9606.0,4369,80682,F,,,A549,,1
5941,Homo sapiens,CHEMBL619748,Intermediate,,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-6 M compound concentration in standard MTT assay; ND means No data,,N,9606.0,4369,80682,F,,,A549,,1
5942,Homo sapiens,CHEMBL619749,Intermediate,,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-7 M compound concentration in standard MTT assay,,N,9606.0,4369,80682,F,,,A549,,1
5943,Homo sapiens,CHEMBL619750,Intermediate,,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-7 M compound concentration in standard MTT assay; ND means No data,,N,9606.0,4369,80682,F,,,A549,,1
5944,Homo sapiens,CHEMBL624014,Intermediate,,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-8 M compound concentration in standard MTT assay,,N,9606.0,4369,80682,F,,,A549,,1
5945,Homo sapiens,CHEMBL624015,Intermediate,,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-8 M compound concentration in standard MTT assay; ND means No data,,N,9606.0,4369,80682,F,,,A549,,1
5946,Homo sapiens,CHEMBL885344,Expert,,In vitro effective concentration required to reduce the number of human lung carcinoma (A-549) after 3-day incubation,,N,9606.0,4787,80682,F,,,A549,,1
5947,Homo sapiens,CHEMBL623224,Intermediate,,In vitro effective concentration required to reduce the number of human lung carcinoma cells (A-549) after 3-day incubation,,N,9606.0,4787,80682,F,,,A549,,1
5948,Homo sapiens,CHEMBL623225,Intermediate,,Cytotoxic activity against A-549 cell line,,N,9606.0,6513,80682,F,,,A549,,1
5949,Homo sapiens,CHEMBL622698,Intermediate,,Antitumor cytotoxicity was determined against the A-549(human lung carcinoma) cell line; Range: 0.01 to 0.03,,N,9606.0,6690,80682,F,,,A549,,1
5950,Homo sapiens,CHEMBL622699,Intermediate,,Antitumor cytotoxicity was determined against the A-549(human lung carcinoma) cell line; Range: 10.4 to 118.1,,N,9606.0,6690,80682,F,,,A549,,1
5951,Homo sapiens,CHEMBL622700,Expert,,"Cytotoxicity in vitro expressed as 50% reduction in cell number after a 3-day incubation, in human lung carcinoma A-549 cell line",,N,9606.0,12263,80682,F,,,A549,,1
5952,Homo sapiens,CHEMBL622701,Intermediate,,Compound was tested for cytotoxic activity against human lung carcinoma (A-549),,N,9606.0,1054,80682,F,,,A549,,1
5953,Homo sapiens,CHEMBL622702,Intermediate,,Compound was tested for its cytotoxic activity in MTT assay against A-549 cell line (human lung carcinoma),,N,9606.0,1359,80682,F,,,A549,,1
5954,Homo sapiens,CHEMBL622703,Intermediate,,Cytotoxic activity against human lung carcinoma (A-549) cell line,,N,9606.0,3547,80682,F,,,A549,,1
5955,Homo sapiens,CHEMBL622704,Expert,,Cytotoxic activity towards A-549 cells,,N,9606.0,5771,80682,F,,,A549,,1
5956,Homo sapiens,CHEMBL622705,Intermediate,,"In vitro percent inhibition of A549, lung carcinoma.",,N,9606.0,14425,80682,F,,,A549,,1
5957,Homo sapiens,CHEMBL622706,Intermediate,,"In vitro percent inhibition of A549, lung carcinoma",,N,9606.0,14425,80682,F,,,A549,,1
5958,Homo sapiens,CHEMBL622707,Intermediate,,"In vitro percent inhibition of A549, lung carcinoma.",,N,9606.0,14425,80682,F,,,A549,,1
5959,Homo sapiens,CHEMBL622708,Intermediate,,"In vitro percent inhibition of A549, lung carcinoma.; Range 18-23",,N,9606.0,14425,80682,F,,,A549,,1
5960,Homo sapiens,CHEMBL622709,Intermediate,,Percentage inhibition against parental and drug resistant lung human tumor cell line A549 at 10 uM,,N,9606.0,5280,80682,F,,,A549,,1
5961,Homo sapiens,CHEMBL622710,Intermediate,,Growth inhibition of the A549/ATCC non-small cell lung cancer cell line for 2-day in vitro assay.,,N,9606.0,15176,80682,F,,,A549,,1
5962,Homo sapiens,CHEMBL622711,Intermediate,,In vitro antitumor activity against Non-small cell lung cancer A549/ATCC cell lines by 6-day assay,,N,9606.0,15300,80682,F,,,A549,,1
5963,Homo sapiens,CHEMBL622712,Intermediate,,"Antitumor activity against A549 non small cell carcinoma at dose range of 1.56-6.25 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",,N,9606.0,17824,80682,F,,,A549,,1
5964,Homo sapiens,CHEMBL622713,Intermediate,,"Antitumor activity against A549 non small cell carcinoma at dose range of 25-100 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",,N,9606.0,17824,80682,F,,,A549,,1
5965,Homo sapiens,CHEMBL622714,Intermediate,,"Antitumor activity against A549 non small cell carcinoma at dose range of 3.12-12.5 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",,N,9606.0,17824,80682,F,,,A549,,1
5966,Homo sapiens,CHEMBL622715,Intermediate,,"Antitumor activity against A549 non small cell carcinoma at dose range of 6.25-25 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",,N,9606.0,17824,80682,F,,,A549,,1
5967,Homo sapiens,CHEMBL622716,Intermediate,,"Antitumor activity against A549 non small cell carcinoma at dose range of 70-100 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",,N,9606.0,17824,80682,F,,,A549,,1
5968,Homo sapiens,CHEMBL622717,Intermediate,,"Antitumor activity against A549 non small cell carcinoma on day 14, 21, 28; activity expressed as maximum tolerated dose; NT = Not tested",,N,9606.0,17824,80682,F,,,A549,,1
5969,Homo sapiens,CHEMBL622718,Intermediate,,Optimal dose required to inhibit human non small cell lung A549 tumor growth after subcutaneous transplantation on athymic mice at 10 mg/kg (treatment schedule: q7dX3),,N,9606.0,17528,80682,F,,,A549,,1
5970,Homo sapiens,CHEMBL622719,Expert,,Cytotoxic potentiation factor of temoxolomide in human A549 tumor cell line at 0.4 uM concentration,,N,9606.0,6870,80682,F,,,A549,,1
5971,Homo sapiens,CHEMBL622720,Intermediate,,Compound was evaluated for cytotoxic potentiation factor of temoxolomide in human A549 tumor cell line at 0.4 uM concentration; ND - not determined,,N,9606.0,6870,80682,F,,,A549,,1
5972,Homo sapiens,CHEMBL622721,Intermediate,,Compound was evaluated for cytotoxic potentiation factor of topotecan in human A549 tumor cell line at 0.4 uM concentration,,N,9606.0,6870,80682,F,,,A549,,1
5973,Homo sapiens,CHEMBL622722,Intermediate,,Compound was evaluated for cytotoxic potentiation factor of topotecan in human A549 tumor cell line at 0.4 uM concentration; ND - not determined,,N,9606.0,6870,80682,F,,,A549,,1
5974,Homo sapiens,CHEMBL876030,Intermediate,,Cytotoxicity potentiation of Topotecan in human lung carcinoma A549 cells by the compound as potentiation factor at 50% growth inhibition,,N,9606.0,16726,80682,F,,,A549,,1
5975,Homo sapiens,CHEMBL620206,Intermediate,,"Concentration required for 50% inhibition of proliferation of lung cancer cell line, A549 with respect to paclitaxel was tested in vitro after 72 hr of incubation",,N,9606.0,6170,80682,F,,,A549,,1
5976,Homo sapiens,CHEMBL620207,Expert,,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-4 mol/L,,N,9606.0,6583,80682,F,,,A549,,1
5977,Homo sapiens,CHEMBL620208,Expert,,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-5 mol/L,,N,9606.0,6583,80682,F,,,A549,,1
5978,Homo sapiens,CHEMBL620209,Expert,,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-6 mol/L,,N,9606.0,6583,80682,F,,,A549,,1
5979,Homo sapiens,CHEMBL620210,Expert,,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-7 mol/L,,N,9606.0,6583,80682,F,,,A549,,1
5980,Homo sapiens,CHEMBL621639,Expert,,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-8 mol/L,,N,9606.0,6583,80682,F,,,A549,,1
5981,Homo sapiens,CHEMBL621640,Intermediate,,Tested for cytotoxicity against human lung adenocarcinoma A549 cell line,,N,9606.0,17321,80682,F,,,A549,,1
5982,Homo sapiens,CHEMBL621641,Expert,,Percentage tumor growth inhibition was calculated in respect to controls one week after the end of the treatment,,N,9606.0,17528,80682,F,,,A549,,1
5983,Homo sapiens,CHEMBL621642,Expert,,Cytotoxic effect on non-small-cell lung cancer cell line A549/ATCC,,N,9606.0,12888,80682,F,,,A549,,1
5984,Homo sapiens,CHEMBL621643,Intermediate,,Cytotoxicity of compound in synergy in 94% BCNU (10 uM) against A549 cell line,,N,9606.0,4312,80682,F,,,A549,,1
5985,Homo sapiens,CHEMBL621644,Intermediate,,Cytotoxicity of compound in synergy in BCNU (10 uM) against A549 cell line,,N,9606.0,4312,80682,F,,,A549,,1
5986,Homo sapiens,CHEMBL621645,Intermediate,,Cytotoxicity of compound in synergy in BCNU (10 uM) against A549 cell line; No data,,N,9606.0,4312,80682,F,,,A549,,1
5987,Mus musculus,CHEMBL621646,Intermediate,,In vitro antiproliferative activity against A549 cell line,,N,10090.0,17737,80682,F,,,A549,,1
5988,,CHEMBL621647,Intermediate,,Synergism with indomethacin in A549 cells,,N,,6630,80682,F,,,A549,,1
5989,,CHEMBL621648,Intermediate,,Synergism with tolmetin in A549 cells,,N,,6630,80682,F,,,A549,,1
5990,,CHEMBL621649,Intermediate,,Synergism with sulindac in A549 cells,,N,,6630,80682,F,,,A549,,1
5991,,CHEMBL621650,Intermediate,,Antagonism of indomethacin in A549 cells,,N,,6630,80682,F,,,A549,,1
5992,,CHEMBL621651,Intermediate,,Antagonism of sulindac in A549 cells,,N,,6630,80682,F,,,A549,,1
5993,,CHEMBL621652,Intermediate,,Antagonism of tolmetin in A549 cells,,N,,6630,80682,F,,,A549,,1
5994,,CHEMBL621653,Intermediate,,Synergism with indomethacin in A549 cells,,N,,6630,80682,F,,,A549,,1
5995,,CHEMBL621654,Intermediate,,Synergism with sulindac in A549 cells,,N,,6630,80682,F,,,A549,,1
5996,,CHEMBL621655,Intermediate,,Drug interaction towards A549 cell line was determined in terms of combination index in presence of Tolmetin; Not available,,N,,6630,80682,F,,,A549,,1
5997,Canis lupus familiaris,CHEMBL621656,Intermediate,,Cmax value after 30 mg/kg po dose in Dogs,,N,9615.0,16907,50588,A,In vivo,,,,1
5998,Canis lupus familiaris,CHEMBL621657,Intermediate,,Cmax value determined in dog at a dose of 0 mg/kg by oral administration along with indavir (10 mg/kg),,N,9615.0,5944,50588,A,In vivo,,,,1
5999,Canis lupus familiaris,CHEMBL621658,Intermediate,,Cmax value determined in dog at a dose of 10 mg/kg by oral administration,,N,9615.0,5944,50588,A,In vivo,,,,1
6000,Canis lupus familiaris,CHEMBL621659,Intermediate,,Cmax value determined in dog at a dose of 10 mg/kg by oral administration along with indavir (10 mg/kg),,N,9615.0,5944,50588,A,In vivo,,,,1
6001,Canis lupus familiaris,CHEMBL621660,Intermediate,,Cmax value determined in dog at a dose of 5 mg/kg by oral administration,,N,9615.0,5944,50588,A,In vivo,,,,1
6002,Canis lupus familiaris,CHEMBL621661,Intermediate,,Cmax value after administration of 4 mg/Kg oral dose in dog,,N,9615.0,2959,50588,A,In vivo,,,,1
6003,Canis lupus familiaris,CHEMBL621662,Intermediate,,Cmax value in dog,,N,9615.0,6241,50588,A,In vivo,,,,1
6004,Canis lupus familiaris,CHEMBL621663,Intermediate,,Cmax value in dogs after oral administration at 1 mg/kg,,N,9615.0,6241,50588,A,In vivo,,,,1
6005,Canis lupus familiaris,CHEMBL621664,Intermediate,,Bioavailability as Cmax in dogs at 5 mg/kg oral dose,,N,9615.0,2652,50588,A,In vivo,,,,1
6006,Canis lupus familiaris,CHEMBL621665,Intermediate,Plasma,Compound was evaluated for maximum observed plasma concentration at dose 27.5 mg/kg DMP323 equiv in dogs,,N,9615.0,1806,50588,A,In vivo,,,,1
6007,Canis lupus familiaris,CHEMBL621666,Intermediate,Plasma,Compound was evaluated for maximum observed plasma concentration at dose 7.7 mg/kg DMP323 equiv in dogs,,N,9615.0,1806,50588,A,In vivo,,,,1
6008,Canis lupus familiaris,CHEMBL621667,Intermediate,,Concentration maxima after oral dosing in dogs,,N,9615.0,1021,50588,A,In vivo,,,,1
6009,Canis lupus familiaris,CHEMBL876738,Intermediate,,Concentration maxima after oral dosing in dogs; not available,,N,9615.0,1021,50588,A,In vivo,,,,1
6010,Canis lupus familiaris,CHEMBL621668,Intermediate,,Concentration maxima after oral dosing in dogs; not available,,N,9615.0,1021,50588,A,In vivo,,,,1
6011,Canis lupus familiaris,CHEMBL621669,Intermediate,,In vivo maximal concentration was calculated at 0.4 mg/kg in dog; Not absorbed,,N,9615.0,5444,50588,A,In vivo,,,,1
6012,Canis lupus familiaris,CHEMBL621670,Intermediate,,In vivo maximal concentration was calculated at 0.6 mg/kg in dog; Not absorbed,,N,9615.0,5444,50588,A,In vivo,,,,1
6013,Canis lupus familiaris,CHEMBL621671,Intermediate,,In vivo maximal concentration was calculated at 1 mg/kg in dog,,N,9615.0,5444,50588,A,In vivo,,,,1
6014,Canis lupus familiaris,CHEMBL622360,Intermediate,,In vivo maximal concentration was calculated at 1 mg/kg in dog; Not absorbed,,N,9615.0,5444,50588,A,In vivo,,,,1
6015,Canis lupus familiaris,CHEMBL622361,Intermediate,,In vivo maximal concentration was calculated at 1 mg/kg in dog; Poor absorption,,N,9615.0,5444,50588,A,In vivo,,,,1
6016,Canis lupus familiaris,CHEMBL622362,Intermediate,Plasma,Cmax in dog plasma after oral dose (1 mg/kg),,N,9615.0,5130,50588,A,In vivo,,,,1
6017,Canis lupus familiaris,CHEMBL622363,Intermediate,Plasma,Maximal concentration (Cmax) in dog plasma at a dose of 5 mg/kg,,N,9615.0,3249,50588,A,In vivo,,,,1
6018,Canis lupus familiaris,CHEMBL622364,Intermediate,Plasma,Maximal plasma concentration at a dose of 1 mg/kg,,N,9615.0,5473,50588,A,In vivo,,,,1
6019,Canis lupus familiaris,CHEMBL622365,Intermediate,Plasma,Maximal plasma concentration at a dose of 1 mg/kg (oral),,N,9615.0,5474,50588,A,In vivo,,,,1
6020,Canis lupus familiaris,CHEMBL622533,Intermediate,Plasma,Maximal plasma concentration required for pharmacokinetic data in dogs at dose of 1 mg/kg perorally,,N,9615.0,4657,50588,A,In vivo,,,,1
6021,Canis lupus familiaris,CHEMBL622534,Intermediate,,Maximum concentration of compound in dog was evaluated.,,N,9615.0,3031,50588,A,In vivo,,,,1
6022,Canis lupus familiaris,CHEMBL622535,Intermediate,,Maximum concentration by oral administration at a dose of 10 uM/kg in dog was determined,,N,9615.0,4527,50588,A,In vivo,,,,1
6023,Canis lupus familiaris,CHEMBL876739,Intermediate,,Maximum concentration in dog after administration of 20 mg/kg dose through peroral route,,N,9615.0,4186,50588,A,In vivo,,,,1
6024,Canis lupus familiaris,CHEMBL622536,Intermediate,,Maximum concentration in dogs administered perorally (5 mg/kg) and intravenously (2 mg/kg),,N,9615.0,5007,50588,A,In vivo,,,,1
6025,Canis lupus familiaris,CHEMBL622537,Intermediate,Plasma,Maximum concentration obtained in dog plasma was determined,,N,9615.0,3132,50588,A,In vivo,,,,1
