ammontare,noleggio_id,data_pagamento,cliente_id,personale_id,pagamento_id
0.99,1811,2005-06-16 21:06:20,235,2,6322
0.99,8120,2005-07-28 19:24:24,235,1,6331
0.99,13070,2005-08-19 09:56:23,235,2,6340
0.99,13469,2005-08-20 00:59:36,235,1,6341
8.99,2139,2005-06-17 21:29:34,236,2,6349
0.99,3645,2005-07-06 07:22:09,236,1,6355
3.99,5938,2005-07-10 22:17:42,236,2,6361
4.99,6281,2005-07-11 16:38:16,236,2,6363
0.99,7253,2005-07-27 10:46:37,236,2,6367
4.99,7792,2005-07-28 07:24:02,236,1,6369
2.99,7798,2005-07-28 07:41:59,236,2,6370
2.99,12975,2005-08-19 06:51:19,236,1,6379
7.99,13443,2005-08-19 23:53:42,236,1,6381
4.99,14321,2005-08-21 08:05:12,236,2,6382
4.99,182,2005-05-26 04:49:17,237,1,6387
3.99,7330,2005-07-27 13:56:46,237,2,6396
2.99,8748,2005-07-29 19:08:37,237,2,6400
1.99,9715,2005-07-31 08:16:58,237,2,6405
0.99,10056,2005-07-31 19:19:13,237,2,6406
2.99,10058,2005-07-31 19:20:21,237,2,6407
3.99,14453,2005-08-21 12:33:34,237,2,6415
8.99,15139,2005-08-22 13:38:11,237,2,6416
4.99,315,2005-05-26 23:12:55,238,2,6419
2.99,3181,2005-06-20 22:51:02,238,1,6423
0.99,6403,2005-07-11 22:46:25,238,2,6426
4.99,9065,2005-07-30 07:25:09,238,1,6431
8.99,14343,2005-08-21 08:40:21,238,1,6438
0.99,15455,2005-08-23 01:05:00,238,1,6439
6.99,636,2005-05-28 17:47:58,239,1,6443
5.99,1082,2005-05-31 11:02:01,239,2,6445
4.99,5651,2005-07-10 07:17:13,239,2,6454
5.99,9863,2005-07-31 13:05:29,239,1,6462
2.99,11487,2005-08-02 22:35:05,239,1,6465
4.99,11900,2005-08-17 15:30:44,239,2,6466
4.99,12340,2005-08-18 07:07:01,239,1,6468
4.99,13175,2005-08-19 13:54:53,239,1,6470
3.99,13999,2005-08-20 19:53:32,239,2,6472
2.99,460,2005-05-27 20:02:03,240,1,6475
4.99,4305,2005-07-07 17:07:11,240,2,6480
4.99,5262,2005-07-09 14:08:01,240,2,6481
0.99,6470,2005-07-12 01:29:41,240,2,6484
4.99,7001,2005-07-27 01:25:34,240,1,6486
5.99,8905,2005-07-30 01:11:11,240,2,6491
7.99,10308,2005-08-01 04:22:49,240,1,6492
3.99,11745,2005-08-17 09:00:01,240,1,6493
7.99,627,2005-05-28 17:04:43,241,1,6500
0.99,3258,2005-06-21 03:53:58,241,2,6506
0.99,4731,2005-07-08 13:08:18,241,1,6508
3.99,5525,2005-07-10 02:03:08,241,2,6512
2.99,10652,2005-08-01 16:24:08,241,1,6523
4.99,12956,2005-08-19 06:06:26,241,1,6526
4.99,1384,2005-06-15 15:22:03,242,1,6538
4.99,1483,2005-06-15 21:21:58,242,1,6539
3.99,9423,2005-07-30 21:10:14,242,1,6550
4.99,12855,2005-08-19 02:18:58,242,1,6560
9.99,13271,2005-08-19 17:42:06,242,1,6561
4.99,188,2005-05-26 05:47:12,243,1,6566
5.99,1405,2005-06-15 16:41:26,243,1,6567
5.99,2757,2005-06-19 17:01:14,243,2,6569
2.99,13291,2005-08-19 18:32:11,243,1,6584
3.99,2955,2005-06-20 06:46:35,244,2,6594
4.99,4814,2005-07-08 17:11:09,244,1,6595
3.99,5803,2005-07-10 15:05:42,244,1,6600
2.99,6683,2005-07-12 12:14:05,244,2,6603
5.99,8844,2005-07-29 23:05:08,244,2,6605
0.99,13928,2005-08-20 17:12:28,244,1,6616
4.99,79,2005-05-25 12:11:07,245,2,6622
7.99,519,2005-05-28 03:22:33,245,1,6624
2.99,5321,2005-07-09 16:26:33,245,2,6632
4.99,5764,2005-07-10 12:58:16,245,1,6633
5.99,6795,2005-07-12 16:41:00,245,1,6635
5.99,7233,2005-07-27 10:08:36,245,2,6638
6.99,9813,2005-07-31 11:29:23,245,1,6645
3.99,10087,2005-07-31 20:15:22,245,1,6646
0.99,11211,2005-08-02 12:16:48,245,1,6649
0.99,13286,2005-08-19 18:28:07,245,1,6651
6.99,15782,2005-08-23 13:43:26,245,1,6652
8.99,421,2005-05-27 15:30:13,246,2,6655
5.99,434,2005-05-27 16:54:27,246,2,6656
1.99,2704,2005-06-19 13:50:10,246,2,6661
0.99,2725,2005-06-19 15:01:23,246,1,6662
7.99,4092,2005-07-07 05:54:18,246,1,6664
5.99,13418,2005-08-19 22:53:56,246,2,6672
6.99,14360,2005-08-21 09:16:40,246,1,6675
5.99,2288,2005-06-18 07:23:17,247,1,6680
1.99,10279,2005-08-01 03:26:44,247,1,6688
4.99,12824,2005-08-19 01:18:00,247,1,6696
4.99,14041,2005-08-20 21:45:23,247,1,6697
4.99,15783,2005-08-23 13:45:44,247,1,6698
4.99,618,2005-05-28 15:50:07,248,1,6700
0.99,3910,2005-07-06 20:05:18,248,1,6703
4.99,4541,2005-07-08 04:04:19,248,2,6704
5.99,7778,2005-07-28 07:10:11,248,2,6708
5.99,14885,2005-08-22 03:58:29,248,2,6713
4.99,316,2005-05-26 23:22:55,249,2,6714
0.99,1204,2005-06-15 02:21:46,249,1,6718
7.99,3175,2005-06-20 22:30:23,249,2,6722
4.99,5011,2005-07-09 01:44:40,249,1,6724
1.99,11124,2005-08-02 08:55:25,249,1,6731
3.99,176,2005-05-26 03:47:39,250,1,6738
2.99,1146,2005-05-31 20:34:45,250,1,6741
4.99,3635,2005-07-06 06:55:36,250,1,6743
2.99,5479,2005-07-09 23:47:33,250,1,6745
4.99,10604,2005-08-01 14:35:08,250,2,6750
5.99,14587,2005-08-21 17:20:55,250,1,6754
1.99,309,2005-05-26 22:38:10,251,1,6758
6.99,2238,2005-06-18 04:22:06,251,1,6763
2.99,3464,2005-06-21 22:08:58,251,1,6765
2.99,5979,2005-07-11 00:17:09,251,2,6770
6.99,6413,2005-07-11 23:26:11,251,2,6771
8.99,7338,2005-07-27 14:13:34,251,2,6772
0.99,8982,2005-07-30 04:31:02,251,2,6774
0.99,9892,2005-07-31 14:06:25,251,1,6776
4.99,12666,2005-08-18 19:11:41,251,2,6780
2.99,13243,2005-08-19 16:33:16,251,1,6782
2.99,15647,2005-08-23 08:23:56,251,2,6785
4.99,707,2005-05-29 03:18:19,252,1,6788
0.99,1095,2005-05-31 13:15:41,252,1,6789
5.99,1395,2005-06-15 16:21:04,252,1,6790
4.99,2716,2005-06-19 14:40:17,252,2,6791
0.99,6369,2005-07-11 21:23:36,252,2,6796
0.99,8899,2005-07-30 01:05:30,252,1,6802
0.99,10314,2005-08-01 04:31:18,252,2,6803
0.99,11764,2005-08-17 09:51:54,252,2,6805
0.99,648,2005-05-28 19:25:54,253,1,6811
6.99,1606,2005-06-16 06:18:31,253,2,6814
7.99,3658,2005-07-06 08:01:08,253,1,6819
2.99,5505,2005-07-10 00:38:48,253,1,6820
4.99,5602,2005-07-10 05:02:22,253,1,6821
0.99,9606,2005-07-31 03:50:46,253,2,6826
2.99,10660,2005-08-01 16:48:01,253,1,6829
0.99,12572,2005-08-18 15:32:54,253,1,6831
2.99,2082,2005-06-17 17:13:32,254,1,6843
4.99,3882,2005-07-06 18:38:21,254,1,6846
0.99,5537,2005-07-10 02:35:41,254,1,6850
0.99,11190,2005-08-02 11:21:34,254,1,6860
0.99,15774,2005-08-23 13:25:08,254,1,6870
2.99,1681,2005-06-16 11:38:17,255,2,6873
2.99,3442,2005-06-21 20:06:51,255,2,6874
0.99,5943,2005-07-10 22:48:13,255,1,6877
3.99,14600,2005-08-21 17:45:21,255,2,6888
4.99,51,2005-05-25 06:49:10,256,1,6889
0.99,1116,2005-05-31 16:10:46,256,1,6893
4.99,2230,2005-06-18 03:50:49,256,2,6897
6.99,2380,2005-06-18 15:00:04,256,1,6898
8.99,11628,2005-08-17 04:27:18,256,2,6909
2.99,15609,2005-08-23 06:56:04,256,2,6916
4.99,8640,2005-07-29 14:34:17,257,1,6938
1.99,11860,2005-08-17 13:52:26,257,2,6945
5.99,13846,2005-08-20 14:32:31,257,2,6951
2.99,15967,2005-08-23 19:50:06,257,1,6954
4.99,10315,2005-08-01 04:34:45,258,2,6970
2.99,13897,2005-08-20 16:02:28,258,2,6978
7.99,1723,2005-06-16 15:14:18,259,2,6984
4.99,4489,2005-07-08 01:23:58,259,2,6988
3.99,6539,2005-07-12 04:50:49,259,2,6990
4.99,7817,2005-07-28 08:20:55,259,1,6993
5.99,13598,2005-08-20 05:59:17,259,1,7004
4.99,13649,2005-08-20 07:48:38,259,2,7005
3.99,1626,2005-06-16 07:49:47,260,1,7014
2.99,2001,2005-06-17 11:35:09,260,2,7015
2.99,2040,2005-06-17 14:18:37,260,2,7016
10.99,2091,2005-06-17 18:09:04,260,1,7017
0.99,3193,2005-06-20 23:52:30,260,1,7021
0.99,7072,2005-07-27 04:02:33,260,2,7026
2.99,8484,2005-07-29 08:51:59,260,1,7030
0.99,8933,2005-07-30 02:36:06,260,1,7032
8.99,10970,2005-08-02 04:06:46,260,2,7034
2.99,13440,2005-08-19 23:42:52,260,2,7036
2.99,14035,2005-08-20 21:31:58,260,2,7040
6.99,14610,2005-08-21 17:59:09,260,1,7043
2.99,1760,2005-06-16 17:48:37,261,1,7048
5.99,1877,2005-06-17 02:54:16,261,1,7049
8.99,1988,2005-06-17 10:42:34,261,2,7050
3.99,5122,2005-07-09 07:19:35,261,1,7054
2.99,6515,2005-07-12 03:50:32,261,2,7056
0.99,6743,2005-07-12 14:29:25,261,1,7057
4.99,9869,2005-07-31 13:21:54,261,1,7060
6.99,12327,2005-08-18 06:43:22,261,1,7064
5.99,13506,2005-08-20 02:07:06,261,2,7066
4.99,15397,2005-08-22 23:08:46,261,2,7069
4.99,984,2005-05-30 22:17:17,262,2,7070
2.99,1563,2005-06-16 02:46:28,262,1,7071
8.99,2850,2005-06-19 23:06:28,262,2,7073
4.99,6986,2005-07-27 00:59:05,262,1,7084
0.99,10770,2005-08-01 20:45:39,262,2,7087
4.99,14180,2005-08-21 03:16:15,262,1,7090
6.99,14834,2005-08-22 01:45:58,262,2,7092
0.99,4637,2005-07-08 08:49:54,263,2,7104
1.99,5254,2005-07-09 13:50:11,263,2,7107
4.99,7706,2005-07-28 04:03:17,263,1,7113
3.99,1165,2005-06-14 23:16:27,264,2,7127
4.99,1206,2005-06-15 02:27:07,264,1,7128
4.99,4328,2005-07-07 18:03:17,264,1,7132
0.99,4539,2005-07-08 04:01:02,264,1,7133
8.99,6340,2005-07-11 19:46:05,264,1,7134
0.99,9515,2005-07-31 00:35:05,264,2,7140
5.99,9861,2005-07-31 13:04:14,264,1,7141
2.99,10792,2005-08-01 21:44:24,264,2,7143
0.99,11533,2005-08-17 00:34:53,264,2,7145
5.99,13664,2005-08-20 08:18:36,264,1,7149
0.99,74,2005-05-25 11:09:48,265,2,7152
7.99,2027,2005-06-17 13:06:56,265,2,7153
2.99,3823,2005-07-06 15:41:27,265,1,7156
2.99,4797,2005-07-08 16:39:05,265,1,7158
7.99,5029,2005-07-09 02:35:32,265,2,7159
4.99,6371,2005-07-11 21:31:51,265,2,7163
6.99,6921,2005-07-12 22:39:03,265,2,7165
1.99,7414,2005-07-27 16:46:07,265,2,7166
5.99,8278,2005-07-29 01:42:55,265,1,7168
3.99,10592,2005-08-01 14:13:00,265,2,7172
1.99,12207,2005-08-18 02:24:07,265,1,7174
4.99,14125,2005-08-21 01:32:16,265,2,7177
6.99,14547,2005-08-21 15:51:38,265,1,7178
6.99,14556,2005-08-21 16:03:27,265,2,7179
4.99,3002,2005-06-20 09:56:12,266,2,7185
0.99,3585,2005-07-06 04:22:36,266,2,7187
4.99,5577,2005-07-10 03:58:40,266,1,7189
2.99,14492,2005-08-21 13:59:08,266,1,7205
0.99,14877,2005-08-22 03:39:56,266,1,7206
2.99,2265,2005-06-18 06:03:27,267,2,7214
6.99,2582,2005-06-19 04:56:27,267,1,7216
1.99,2877,2005-06-20 01:07:16,267,1,7219
2.99,3817,2005-07-06 15:31:45,267,1,7221
6.99,5340,2005-07-09 17:11:35,267,1,7222
3.99,6706,2005-07-12 12:59:16,267,1,7224
3.99,9059,2005-07-30 07:18:44,267,2,7227
6.99,9308,2005-07-30 16:53:21,267,1,7228
2.99,9807,2005-07-31 11:13:52,267,2,7230
5.99,14131,2005-08-21 01:43:40,267,1,7238
3.99,1551,2005-06-16 02:01:15,268,2,7247
0.99,2133,2005-06-17 21:10:05,268,1,7248
2.99,2858,2005-06-19 23:17:11,268,2,7250
4.99,4626,2005-07-08 08:18:21,268,2,7254
7.99,9436,2005-07-30 21:33:01,268,2,7262
4.99,12694,2005-08-18 20:10:39,268,2,7268
4.99,14249,2005-08-21 05:38:05,268,2,7270
1.99,7,2005-05-24 23:11:53,269,2,7274
2.99,1909,2005-06-17 05:11:04,269,2,7281
6.99,4880,2005-07-08 19:36:17,269,2,7285
4.99,10908,2005-08-02 01:53:06,269,1,7293
3.99,11915,2005-08-17 16:05:28,269,1,7295
5.99,13142,2005-08-19 12:42:28,269,2,7297
2.99,15788,2005-08-23 13:54:39,269,2,7301
0.99,5533,2005-07-10 02:19:28,270,2,7312
3.99,10069,2005-07-31 19:43:18,270,1,7316
0.99,11810,2005-08-17 11:56:48,270,1,7321
1.99,13945,2005-08-20 17:43:56,270,2,7326
4.99,9821,2005-07-31 11:47:54,271,1,7338
0.99,14234,2005-08-21 05:07:12,271,2,7344
2.99,15244,2005-08-22 17:48:42,271,1,7346
6.99,405,2005-05-27 13:32:39,272,1,7348
6.99,1041,2005-05-31 05:46:23,272,1,7349
5.99,2546,2005-06-19 02:39:39,272,2,7352
7.99,7300,2005-07-27 12:50:17,272,2,7356
2.99,10736,2005-08-01 19:30:21,272,1,7360
2.99,11003,2005-08-02 05:03:05,272,2,7361
8.99,11597,2005-08-17 03:02:56,272,2,7362
0.99,11881,2005-08-17 14:31:56,272,1,7363
6.99,12006,2005-08-17 19:09:12,272,2,7364
2.99,13903,2005-08-20 16:07:55,272,1,7366
0.99,980,2005-05-30 21:45:19,273,2,7368
6.99,1747,2005-06-16 16:53:33,273,2,7370
2.99,3556,2005-07-06 02:46:13,273,2,7374
5.99,4937,2005-07-08 22:29:59,273,1,7375
4.99,9186,2005-07-30 12:13:48,273,1,7384
3.99,9693,2005-07-31 07:11:50,273,2,7387
0.99,9729,2005-07-31 08:43:43,273,2,7388
8.99,10272,2005-08-01 03:14:34,273,1,7389
4.99,11509,2005-08-16 23:29:53,273,2,7393
2.99,14558,2005-08-21 16:10:50,273,2,7398
4.99,208,2005-05-26 08:10:22,274,1,7403
5.99,394,2005-05-27 11:26:11,274,1,7405
2.99,11363,2005-08-02 17:48:39,274,2,7423
3.99,12321,2005-08-18 06:27:05,274,1,7424
4.99,14388,2005-08-21 10:15:13,274,1,7431
3.99,15819,2005-08-23 15:01:54,274,2,7435
2.99,336,2005-05-27 03:15:23,275,2,7437
0.99,4634,2005-07-08 08:40:02,275,1,7443
5.99,6301,2005-07-11 17:54:09,275,2,7445
4.99,7596,2005-07-27 23:33:57,275,2,7448
1.99,11309,2005-08-02 15:50:55,275,2,7452
2.99,13860,2005-08-20 14:55:09,275,2,7457
3.99,15496,2005-08-23 02:30:23,275,2,7466
3.99,736,2005-05-29 08:10:07,276,1,7467
0.99,1352,2005-06-15 12:58:27,276,1,7469
5.99,7282,2005-07-27 12:00:19,276,2,7476
1.99,9080,2005-07-30 08:02:39,276,1,7479
0.99,10691,2005-08-01 18:09:53,276,2,7483
2.99,11085,2005-08-02 07:36:44,276,2,7485
3.99,11961,2005-08-17 17:28:01,276,2,7487
5.99,12178,2005-08-18 01:17:32,276,2,7488
2.99,15718,2005-08-23 11:05:17,276,2,7492
6.99,308,2005-05-26 22:01:39,277,2,7495
4.99,3274,2005-06-21 05:30:36,277,2,7501
2.99,3344,2005-06-21 10:57:27,277,1,7502
5.99,3740,2005-07-06 11:55:35,277,2,7503
0.99,5861,2005-07-10 18:14:22,277,1,7507
4.99,7423,2005-07-27 17:11:47,277,2,7511
4.99,9669,2005-07-31 06:31:36,277,2,7513
3.99,11074,2005-08-02 07:21:43,277,2,7515
4.99,11162,2005-08-02 10:07:54,277,2,7516
3.99,12149,2005-08-18 00:13:51,277,2,7518
5.99,12458,2005-08-18 11:22:53,277,1,7519
4.99,13526,2005-08-20 02:58:42,277,2,7521
5.99,15345,2005-08-22 21:05:50,277,1,7526
4.99,2078,2005-06-17 16:48:55,278,2,7530
3.99,10849,2005-08-01 23:51:00,278,2,7543
5.99,11095,2005-08-02 08:03:20,278,1,7544
0.99,13896,2005-08-20 15:59:56,278,1,7547
0.99,14803,2005-08-22 00:49:10,278,2,7550
2.99,1178,2005-06-15 00:36:40,279,1,7555
2.99,3374,2005-06-21 13:36:30,279,1,7558
4.99,3375,2005-06-21 13:37:18,279,1,7559
4.99,12949,2005-08-19 05:55:52,279,1,7573
7.99,13105,2005-08-19 11:06:16,279,1,7574
4.99,14789,2005-08-22 00:29:39,279,1,7580
4.99,13538,2006-02-14 15:16:03,279,2,7583
0.99,8319,2005-07-29 03:44:52,280,2,7592
5.99,12849,2005-08-19 02:05:37,280,1,7603
9.99,13231,2005-08-19 16:12:49,280,2,7604
5.99,15554,2005-08-23 04:48:12,280,2,7609
5.99,2254,2005-06-18 05:15:14,281,1,7614
5.99,5410,2005-07-09 20:21:10,281,2,7617
4.99,8180,2005-07-28 22:05:24,281,2,7622
1.99,48,2005-05-25 06:20:46,282,2,7625
0.99,564,2005-05-28 09:12:09,282,2,7627
2.99,2176,2005-06-18 00:29:51,282,2,7629
0.99,5113,2005-07-09 07:06:18,282,1,7636
8.99,5319,2005-07-09 16:17:44,282,2,7637
6.99,5926,2005-07-10 21:53:42,282,1,7638
2.99,11226,2005-08-02 12:47:30,282,2,7647
0.99,3672,2005-07-06 09:01:56,283,2,7660
2.99,5989,2005-07-11 00:57:53,283,2,7663
2.99,11846,2005-08-17 13:18:29,283,2,7675
0.99,791,2005-05-29 16:30:42,284,2,7681
2.99,4081,2005-07-07 05:10:08,284,2,7687
8.99,7716,2005-07-28 04:33:15,284,2,7695
2.99,8888,2005-07-30 00:39:36,284,1,7696
5.99,14007,2005-08-20 20:22:47,284,1,7701
7.99,1161,2005-06-14 23:07:08,285,2,7708
6.99,4007,2005-07-07 00:26:05,285,2,7711
4.99,6333,2005-07-11 19:20:16,285,2,7717
0.99,6644,2005-07-12 10:39:39,285,2,7718
9.99,7452,2005-07-27 18:26:39,285,1,7720
4.99,10641,2005-08-01 15:44:57,285,1,7726
0.99,12444,2005-08-18 10:53:12,285,1,7728
4.99,15489,2005-08-23 02:06:41,285,1,7733
4.99,3592,2005-07-06 04:38:50,286,2,7737
4.99,4707,2005-07-08 11:57:28,286,1,7741
4.99,5796,2005-07-10 14:42:54,286,1,7743
2.99,6611,2005-07-12 08:20:23,286,2,7744
2.99,7299,2005-07-27 12:49:56,286,1,7746
6.99,9280,2005-07-30 15:15:38,286,2,7751
0.99,11670,2005-08-17 05:48:59,286,2,7754
0.99,12595,2005-08-18 16:27:08,286,2,7755
2.99,1642,2005-06-16 08:54:15,287,2,7765
4.99,4877,2005-07-08 19:31:02,287,2,7768
1.99,5346,2005-07-09 17:29:01,287,2,7769
0.99,5761,2005-07-10 12:45:36,287,2,7771
2.99,6397,2005-07-11 22:34:02,287,1,7773
6.99,14715,2005-08-21 21:28:18,287,2,7784
5.99,565,2005-05-28 09:26:31,288,2,7793
2.99,4692,2005-07-08 11:07:06,288,1,7796
0.99,4758,2005-07-08 14:38:02,288,2,7797
3.99,6518,2005-07-12 03:59:42,288,2,7799
2.99,7855,2005-07-28 09:43:02,288,2,7801
2.99,9429,2005-07-30 21:19:26,288,2,7802
2.99,11952,2005-08-17 17:14:57,288,2,7805
0.99,13227,2005-08-19 16:05:38,288,1,7808
0.99,14756,2005-08-21 23:21:23,288,2,7811
4.99,1880,2005-06-17 03:08:59,289,2,7814
0.99,5724,2005-07-10 11:18:12,289,2,7825
7.99,6536,2005-07-12 04:44:25,289,2,7827
7.99,10297,2005-08-01 04:05:04,289,2,7832
7.99,12558,2005-08-18 14:52:35,289,2,7835
0.99,13211,2005-08-19 15:23:41,289,2,7837
6.99,13891,2005-08-20 15:42:05,289,2,7840
6.99,1220,2005-06-15 03:26:15,290,1,7845
4.99,1496,2005-06-15 21:55:58,290,2,7847
2.99,7265,2005-07-27 11:19:01,290,2,7858
4.99,8639,2005-07-29 14:30:31,290,1,7860
3.99,10096,2005-07-31 20:38:58,290,2,7863
2.99,1191,2005-06-15 01:10:35,291,1,7875
2.99,3042,2005-06-20 12:38:27,291,2,7877
3.99,4862,2005-07-08 19:02:46,291,2,7879
2.99,5754,2005-07-10 12:32:43,291,2,7880
3.99,15663,2005-08-23 08:54:26,291,2,7894
0.99,324,2005-05-27 01:00:04,292,1,7895
3.99,2258,2005-06-18 05:30:36,292,2,7897
0.99,3557,2005-07-06 02:48:39,292,2,7900
4.99,5095,2005-07-09 06:08:22,292,2,7902
5.99,7199,2005-07-27 08:53:23,292,2,7907
4.99,7766,2005-07-28 06:41:57,292,1,7910
4.99,8842,2005-07-29 23:03:40,292,2,7912
8.99,8990,2005-07-30 04:41:42,292,1,7913
5.99,9792,2005-07-31 10:43:41,292,1,7914
1.99,9819,2005-07-31 11:39:13,292,2,7915
4.99,11193,2005-08-02 11:31:33,292,1,7916
8.99,1034,2005-05-31 04:53:40,293,2,7924
4.99,2386,2005-06-18 15:22:51,293,1,7928
4.99,4542,2005-07-08 04:06:30,293,2,7934
6.99,13013,2005-08-19 07:55:51,293,2,7944
2.99,13029,2005-08-19 08:28:04,293,1,7945
4.99,13817,2005-08-20 13:15:30,293,1,7947
4.99,15258,2005-08-22 18:22:44,293,1,7949
5.99,15675,2005-08-23 09:18:52,293,2,7952
4.99,4019,2005-07-07 01:27:44,294,2,7957
0.99,10186,2005-08-01 00:12:36,294,2,7966
1.99,4164,2005-07-07 09:20:11,295,1,7991
2.99,5283,2005-07-09 15:07:17,295,2,7995
2.99,6252,2005-07-11 15:06:29,295,1,7997
3.99,10349,2005-08-01 05:27:13,295,1,8008
4.99,12041,2005-08-17 20:34:33,295,2,8011
6.99,14514,2005-08-21 14:51:52,295,1,8015
0.99,15735,2006-02-14 15:16:03,295,2,8016
4.99,1659,2005-06-16 10:11:46,296,2,8021
0.99,3034,2005-06-20 12:15:50,296,1,8022
4.99,5589,2005-07-10 04:22:58,296,1,8028
5.99,6398,2005-07-11 22:34:49,296,1,8030
6.99,6967,2005-07-27 00:16:31,296,1,8031
3.99,12689,2005-08-18 20:06:34,296,2,8038
2.99,13471,2005-08-20 01:02:26,296,2,8039
2.99,13702,2005-08-20 09:27:20,296,1,8040
7.99,14571,2005-08-21 16:40:26,296,2,8043
7.99,15866,2005-08-23 16:19:02,296,2,8045
0.99,143,2005-05-25 23:45:52,297,2,8047
2.99,6036,2005-07-11 03:02:28,297,2,8058
0.99,10153,2005-07-31 22:30:10,297,1,8066
4.99,13721,2005-08-20 10:02:59,297,2,8075
1.99,13888,2005-08-20 15:39:42,297,1,8076
4.99,15711,2005-08-23 10:43:00,297,1,8079
0.99,11070,2005-08-02 07:10:39,298,1,8096
0.99,14473,2005-08-21 13:19:03,298,2,8102
8.99,1650,2005-06-16 09:23:20,299,1,8108
2.99,2774,2005-06-19 18:05:11,299,1,8110
4.99,2791,2005-06-19 18:51:27,299,2,8111
0.99,3497,2005-07-06 00:00:03,299,2,8115
0.99,6732,2005-07-12 13:58:51,299,2,8120
7.99,6853,2005-07-12 19:38:11,299,1,8121
9.99,7862,2005-07-28 10:02:25,299,2,8124
0.99,10201,2005-08-01 00:42:18,299,1,8126
2.99,10440,2005-08-01 08:54:32,299,2,8127
6.99,14898,2005-08-22 04:26:34,299,2,8135
2.99,3177,2005-06-20 22:32:44,300,1,8140
4.99,6111,2005-07-11 07:26:57,300,2,8145
5.99,6822,2005-07-12 18:23:39,300,1,8146
6.99,8210,2005-07-28 23:31:05,300,1,8150
3.99,8283,2005-07-29 01:52:22,300,1,8151
6.99,13499,2005-08-20 01:52:30,300,2,8160
2.99,15051,2005-08-22 10:08:50,300,2,8164
3.99,4834,2005-07-08 18:07:45,301,2,8174
2.99,5730,2005-07-10 11:28:32,301,2,8177
6.99,6833,2005-07-12 18:53:34,301,2,8179
0.99,5498,2005-07-10 00:27:21,302,2,8192
0.99,5709,2005-07-10 10:31:52,302,2,8194
7.99,6623,2005-07-12 09:05:34,302,2,8196
0.99,7183,2005-07-27 08:18:38,302,1,8197
2.99,8795,2005-07-29 21:04:14,302,1,8201
3.99,14247,2005-08-21 05:35:17,302,2,8212
6.99,15987,2005-08-23 20:22:17,302,2,8216
4.99,7023,2005-07-27 02:32:44,303,1,8228
5.99,14750,2005-08-21 23:09:32,303,1,8240
10.99,135,2005-05-25 21:58:58,304,1,8243
6.99,1414,2005-06-15 17:26:32,304,1,8246
6.99,4466,2005-07-08 00:12:53,304,1,8250
0.99,5795,2005-07-10 14:36:29,304,2,8255
4.99,8055,2005-07-28 17:02:32,304,2,8259
0.99,9930,2005-07-31 15:18:03,304,1,8260
3.99,13911,2005-08-20 16:31:33,304,2,8265
2.99,69,2005-05-25 10:10:14,305,2,8269
0.99,1884,2005-06-17 03:19:20,305,2,8271
11.99,2166,2005-06-17 23:51:21,305,1,8272
4.99,4260,2005-07-07 14:22:45,305,2,8274
0.99,5041,2005-07-09 03:18:51,305,2,8276
2.99,5052,2005-07-09 03:59:43,305,1,8277
4.99,5582,2005-07-10 04:08:25,305,2,8278
4.99,8865,2005-07-29 23:54:54,305,2,8282
4.99,10426,2005-08-01 08:26:08,305,2,8284
2.99,10981,2005-08-02 04:17:53,305,1,8286
2.99,15417,2005-08-22 23:54:04,305,2,8292
3.99,375,2005-05-27 08:49:21,306,2,8294
2.99,5581,2005-07-10 04:06:06,306,2,8301
0.99,8702,2005-07-29 17:04:37,306,1,8308
4.99,9242,2005-07-30 14:03:58,306,2,8309
4.99,11142,2005-08-02 09:30:11,306,2,8314
6.99,11674,2005-08-17 05:56:27,306,2,8316
0.99,11776,2005-08-17 10:27:19,306,2,8317
2.99,12989,2005-08-19 07:19:04,306,1,8319
6.99,970,2005-05-30 19:50:28,307,1,8329
2.99,2881,2005-06-20 01:26:18,307,1,8333
5.99,3057,2005-06-20 13:22:48,307,2,8334
4.99,3209,2005-06-21 00:51:06,307,1,8335
2.99,4522,2005-07-08 03:03:12,307,1,8338
10.99,6991,2005-07-27 01:03:06,307,1,8343
4.99,10135,2005-07-31 21:57:32,307,1,8348
4.99,2168,2005-06-17 23:53:24,308,2,8359
7.99,2346,2005-06-18 12:08:16,308,1,8360
0.99,8869,2005-07-30 00:06:32,308,2,8365
2.99,11765,2005-08-17 09:55:28,308,1,8371
4.99,11972,2005-08-17 17:55:46,308,1,8372
6.99,12838,2005-08-19 01:51:50,308,2,8375
4.99,15243,2005-08-22 17:48:28,308,1,8378
4.99,15493,2005-08-23 02:20:53,308,2,8379
6.99,218,2005-05-26 09:27:09,309,2,8381
0.99,723,2005-05-29 05:34:44,309,2,8382
5.99,7846,2005-07-28 09:21:18,309,1,8396
2.99,8917,2005-07-30 01:47:02,309,1,8400
2.99,10818,2005-08-01 22:52:45,309,1,8405
5.99,14846,2005-08-22 02:13:48,309,2,8410
4.99,15422,2005-08-22 23:58:09,309,2,8411
0.99,4072,2005-07-07 04:48:02,310,1,8420
5.99,5621,2005-07-10 05:34:10,310,1,8421
0.99,5836,2005-07-10 16:49:02,310,2,8422
4.99,12500,2005-08-18 13:05:51,310,2,8428
4.99,12929,2005-08-19 05:05:23,310,1,8430
5.99,274,2005-05-26 16:48:51,311,2,8432
2.99,952,2005-05-30 16:28:07,311,1,8434
