miller2_FiYe,miller2_OrgCl,miller2_OrganT,miller2_TrDev,miller2_Biodiv,miller2_ContiID,miller2_FCeID,miller2_OrgaSu,miller2_KnowFoDev,miller2_BilaAiMar,miller2_IndIss,miller2_AmoSp,miller2_ICTAATFDev,miller2_SeN,miller2_ContiNa,miller2_OrgID,miller2_ClimChaMiti,miller2_ChiIss,miller2_CoRePe,miller2_SecPer,miller2_MaxCIDAContr,miller2_IRTCPe,miller2_CliChAdap,miller2_CouReNa,miller2_UrIs,miller2_ProPr,miller2_PBATy,miller2_EnviSustain,miller2_Dese,miller2_PartDeveAGoGove,miller2_YoIs,miller2_DisIss,miller2_GenEqu,miller2_OrganiN,miller2_PrBroCoID,miller2_CounRegID,miller2_SecID,miller2_SecN
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,94031.29275,0,Ukraine,Europe,1000546,0,0,0.5,0.15,6993621.46,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Canadian Society for International Health,BA,BA,12261,Health education
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,62687.5285,0,Ukraine,Europe,1000546,0,0,0.5,0.1,6993621.46,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Canadian Society for International Health,BA,BA,13020,Reproductive health care
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,62687.5285,0,Ukraine,Europe,1000546,0,0,0.5,0.1,6993621.46,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Canadian Society for International Health,BA,BA,13040,STD control including HIV/AIDS
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,125375.05699999999,0,Ukraine,Europe,1000546,0,0,0.5,0.2,6993621.46,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Canadian Society for International Health,BA,BA,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,125375.05699999999,0,Ukraine,Europe,1000546,0,0,0.5,0.2,6993621.46,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Canadian Society for International Health,BA,BA,16010,Social/welfare services
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,94031.29275,0,Ukraine,Europe,1000546,0,0,0.5,0.15,6993621.46,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Canadian Society for International Health,RS,RS,11230,Basic life skills for youth and adults
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,62687.5285,0,Ukraine,Europe,1000546,0,0,0.5,0.1,6993621.46,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Canadian Society for International Health,RS,RS,12110,Health policy and administrative management
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,94031.29275,0,Ukraine,Europe,1000546,0,0,0.5,0.15,6993621.46,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Canadian Society for International Health,RS,RS,12261,Health education
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,62687.5285,0,Ukraine,Europe,1000546,0,0,0.5,0.1,6993621.46,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Canadian Society for International Health,RS,RS,13020,Reproductive health care
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,62687.5285,0,Ukraine,Europe,1000546,0,0,0.5,0.1,6993621.46,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Canadian Society for International Health,RS,RS,13040,STD control including HIV/AIDS
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,125375.05699999999,0,Ukraine,Europe,1000546,0,0,0.5,0.2,6993621.46,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Canadian Society for International Health,RS,RS,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,125375.05699999999,0,Ukraine,Europe,1000546,0,0,0.5,0.2,6993621.46,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Canadian Society for International Health,RS,RS,16010,Social/welfare services
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,164981.652,0,Ukraine,Europe,1000546,0,0,0.5,0.4,7000000.0,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,1,0,0,2,Canadian Society for International Health,BA,BA,12110,Health policy and administrative management
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,41245.413,0,Ukraine,Europe,1000546,0,0,0.5,0.1,7000000.0,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,1,0,0,2,Canadian Society for International Health,BA,BA,12191,Medical services
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,82490.826,0,Ukraine,Europe,1000546,0,0,0.5,0.2,7000000.0,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,1,0,0,2,Canadian Society for International Health,BA,BA,12220,Basic health care
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,82490.826,0,Ukraine,Europe,1000546,0,0,0.5,0.2,7000000.0,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,1,0,0,2,Canadian Society for International Health,BA,BA,12281,Health personnel development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,41245.413,0,Ukraine,Europe,1000546,0,0,0.5,0.1,7000000.0,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,1,0,0,2,Canadian Society for International Health,BA,BA,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,164981.652,0,Ukraine,Europe,1000546,0,0,0.5,0.4,7000000.0,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,1,0,0,2,Canadian Society for International Health,RS,RS,12110,Health policy and administrative management
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,41245.413,0,Ukraine,Europe,1000546,0,0,0.5,0.1,7000000.0,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,1,0,0,2,Canadian Society for International Health,RS,RS,12191,Medical services
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,82490.826,0,Ukraine,Europe,1000546,0,0,0.5,0.2,7000000.0,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,1,0,0,2,Canadian Society for International Health,RS,RS,12220,Basic health care
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,82490.826,0,Ukraine,Europe,1000546,0,0,0.5,0.2,7000000.0,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,1,0,0,2,Canadian Society for International Health,RS,RS,12281,Health personnel development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,NGO,0,1,0,41245.413,0,Ukraine,Europe,1000546,0,0,0.5,0.1,7000000.0,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,1,0,0,2,Canadian Society for International Health,RS,RS,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,ASSOCIATIONS,0,1,0,48183.8,0,Ukraine,Europe,1000789,0,0,0.5,0.4,2989149.0,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,1,0,0,2,Canadian Public Health Association,BA,BA,12110,Health policy and administrative management
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,ASSOCIATIONS,0,1,0,12045.95,0,Ukraine,Europe,1000789,0,0,0.5,0.1,2989149.0,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,1,0,0,2,Canadian Public Health Association,BA,BA,12261,Health education
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,ASSOCIATIONS,0,1,0,60229.75,0,Ukraine,Europe,1000789,0,0,0.5,0.5,2989149.0,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,1,0,0,2,Canadian Public Health Association,BA,BA,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,ASSOCIATIONS,0,1,0,48183.8,0,Ukraine,Europe,1000789,0,0,0.5,0.4,2989149.0,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,1,0,0,2,Canadian Public Health Association,RS,RS,12110,Health policy and administrative management
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,ASSOCIATIONS,0,1,0,12045.95,0,Ukraine,Europe,1000789,0,0,0.5,0.1,2989149.0,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,1,0,0,2,Canadian Public Health Association,RS,RS,12261,Health education
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3203,ASSOCIATIONS,0,1,0,60229.75,0,Ukraine,Europe,1000789,0,0,0.5,0.5,2989149.0,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,1,0,0,2,Canadian Public Health Association,RS,RS,15150,Democratic participation and civil society
2009/2010,Governmental,Canadian Non-Profit Making,0,0,5,3203,FEDERAL,0,1,0,18276.05325,0,Ukraine,Europe,10050,0,0,0.5,0.35,378909.58,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Department of Foreign Affairs and International Trade,BA,BA,12110,Health policy and administrative management
2009/2010,Individual,Canadian Profit Making,0,0,5,3203,CONSULTANT,0,1,0,12951.582,0,Ukraine,Europe,Information not available,0,0,0.5,0.35,378909.58,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,BA,BA,12110,Health policy and administrative management
2009/2010,Unknown,Uncoded,0,0,5,3203,Unknown,0,1,0,618.22075,0,Ukraine,Europe,Information not available,0,0,0.5,0.35,378909.58,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,BA,BA,12110,Health policy and administrative management
2009/2010,Governmental,Canadian Non-Profit Making,0,0,5,3203,FEDERAL,0,1,0,15665.1885,0,Ukraine,Europe,10050,0,0,0.5,0.3,378909.58,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Department of Foreign Affairs and International Trade,BA,BA,12220,Basic health care
2009/2010,Individual,Canadian Profit Making,0,0,5,3203,CONSULTANT,0,1,0,11101.356000000002,0,Ukraine,Europe,Information not available,0,0,0.5,0.3,378909.58,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,BA,BA,12220,Basic health care
2009/2010,Unknown,Uncoded,0,0,5,3203,Unknown,0,1,0,529.9035,0,Ukraine,Europe,Information not available,0,0,0.5,0.3,378909.58,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,BA,BA,12220,Basic health care
2009/2010,Governmental,Canadian Non-Profit Making,0,0,5,3203,FEDERAL,0,1,0,2610.86475,0,Ukraine,Europe,10050,0,0,0.5,0.05,378909.58,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Department of Foreign Affairs and International Trade,BA,BA,13020,Reproductive health care
2009/2010,Individual,Canadian Profit Making,0,0,5,3203,CONSULTANT,0,1,0,1850.226,0,Ukraine,Europe,Information not available,0,0,0.5,0.05,378909.58,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,BA,BA,13020,Reproductive health care
2009/2010,Unknown,Uncoded,0,0,5,3203,Unknown,0,1,0,88.31725,0,Ukraine,Europe,Information not available,0,0,0.5,0.05,378909.58,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,BA,BA,13020,Reproductive health care
2009/2010,Governmental,Canadian Non-Profit Making,0,0,5,3203,FEDERAL,0,1,0,2610.86475,0,Ukraine,Europe,10050,0,0,0.5,0.05,378909.58,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Department of Foreign Affairs and International Trade,BA,BA,13030,Family planning
2009/2010,Individual,Canadian Profit Making,0,0,5,3203,CONSULTANT,0,1,0,1850.226,0,Ukraine,Europe,Information not available,0,0,0.5,0.05,378909.58,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,BA,BA,13030,Family planning
2009/2010,Unknown,Uncoded,0,0,5,3203,Unknown,0,1,0,88.31725,0,Ukraine,Europe,Information not available,0,0,0.5,0.05,378909.58,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,BA,BA,13030,Family planning
2009/2010,Governmental,Canadian Non-Profit Making,0,0,5,3203,FEDERAL,0,1,0,2610.86475,0,Ukraine,Europe,10050,0,0,0.5,0.05,378909.58,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Department of Foreign Affairs and International Trade,BA,BA,13040,STD control including HIV/AIDS
2009/2010,Individual,Canadian Profit Making,0,0,5,3203,CONSULTANT,0,1,0,1850.226,0,Ukraine,Europe,Information not available,0,0,0.5,0.05,378909.58,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,BA,BA,13040,STD control including HIV/AIDS
2009/2010,Unknown,Uncoded,0,0,5,3203,Unknown,0,1,0,88.31725,0,Ukraine,Europe,Information not available,0,0,0.5,0.05,378909.58,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,BA,BA,13040,STD control including HIV/AIDS
2009/2010,Governmental,Canadian Non-Profit Making,0,0,5,3203,FEDERAL,0,1,0,10443.459,0,Ukraine,Europe,10050,0,0,0.5,0.2,378909.58,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Department of Foreign Affairs and International Trade,BA,BA,15150,Democratic participation and civil society
2009/2010,Individual,Canadian Profit Making,0,0,5,3203,CONSULTANT,0,1,0,7400.904,0,Ukraine,Europe,Information not available,0,0,0.5,0.2,378909.58,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,BA,BA,15150,Democratic participation and civil society
2009/2010,Unknown,Uncoded,0,0,5,3203,Unknown,0,1,0,353.269,0,Ukraine,Europe,Information not available,0,0,0.5,0.2,378909.58,0.0,0,Bosnia & Herz.,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,BA,BA,15150,Democratic participation and civil society
2009/2010,Governmental,Canadian Non-Profit Making,0,0,5,3203,FEDERAL,0,1,0,3655.21065,0,Ukraine,Europe,10050,0,0,0.1,0.35,378909.58,0.0,0,Montenegro,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Department of Foreign Affairs and International Trade,ME,ME,12110,Health policy and administrative management
2009/2010,Individual,Canadian Profit Making,0,0,5,3203,CONSULTANT,0,1,0,2590.3164,0,Ukraine,Europe,Information not available,0,0,0.1,0.35,378909.58,0.0,0,Montenegro,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,ME,ME,12110,Health policy and administrative management
2009/2010,Unknown,Uncoded,0,0,5,3203,Unknown,0,1,0,123.64415,0,Ukraine,Europe,Information not available,0,0,0.1,0.35,378909.58,0.0,0,Montenegro,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,ME,ME,12110,Health policy and administrative management
2009/2010,Governmental,Canadian Non-Profit Making,0,0,5,3203,FEDERAL,0,1,0,3133.0377,0,Ukraine,Europe,10050,0,0,0.1,0.3,378909.58,0.0,0,Montenegro,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Department of Foreign Affairs and International Trade,ME,ME,12220,Basic health care
2009/2010,Individual,Canadian Profit Making,0,0,5,3203,CONSULTANT,0,1,0,2220.2712,0,Ukraine,Europe,Information not available,0,0,0.1,0.3,378909.58,0.0,0,Montenegro,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,ME,ME,12220,Basic health care
2009/2010,Unknown,Uncoded,0,0,5,3203,Unknown,0,1,0,105.9807,0,Ukraine,Europe,Information not available,0,0,0.1,0.3,378909.58,0.0,0,Montenegro,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,ME,ME,12220,Basic health care
2009/2010,Governmental,Canadian Non-Profit Making,0,0,5,3203,FEDERAL,0,1,0,522.17295,0,Ukraine,Europe,10050,0,0,0.1,0.05,378909.58,0.0,0,Montenegro,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Department of Foreign Affairs and International Trade,ME,ME,13020,Reproductive health care
2009/2010,Individual,Canadian Profit Making,0,0,5,3203,CONSULTANT,0,1,0,370.0452,0,Ukraine,Europe,Information not available,0,0,0.1,0.05,378909.58,0.0,0,Montenegro,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,ME,ME,13020,Reproductive health care
2009/2010,Unknown,Uncoded,0,0,5,3203,Unknown,0,1,0,17.66345,0,Ukraine,Europe,Information not available,0,0,0.1,0.05,378909.58,0.0,0,Montenegro,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,ME,ME,13020,Reproductive health care
2009/2010,Governmental,Canadian Non-Profit Making,0,0,5,3203,FEDERAL,0,1,0,522.17295,0,Ukraine,Europe,10050,0,0,0.1,0.05,378909.58,0.0,0,Montenegro,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Department of Foreign Affairs and International Trade,ME,ME,13030,Family planning
2009/2010,Individual,Canadian Profit Making,0,0,5,3203,CONSULTANT,0,1,0,370.0452,0,Ukraine,Europe,Information not available,0,0,0.1,0.05,378909.58,0.0,0,Montenegro,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,ME,ME,13030,Family planning
2009/2010,Unknown,Uncoded,0,0,5,3203,Unknown,0,1,0,17.66345,0,Ukraine,Europe,Information not available,0,0,0.1,0.05,378909.58,0.0,0,Montenegro,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,ME,ME,13030,Family planning
2009/2010,Governmental,Canadian Non-Profit Making,0,0,5,3203,FEDERAL,0,1,0,522.17295,0,Ukraine,Europe,10050,0,0,0.1,0.05,378909.58,0.0,0,Montenegro,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Department of Foreign Affairs and International Trade,ME,ME,13040,STD control including HIV/AIDS
2009/2010,Individual,Canadian Profit Making,0,0,5,3203,CONSULTANT,0,1,0,370.0452,0,Ukraine,Europe,Information not available,0,0,0.1,0.05,378909.58,0.0,0,Montenegro,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,ME,ME,13040,STD control including HIV/AIDS
2009/2010,Unknown,Uncoded,0,0,5,3203,Unknown,0,1,0,17.66345,0,Ukraine,Europe,Information not available,0,0,0.1,0.05,378909.58,0.0,0,Montenegro,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,ME,ME,13040,STD control including HIV/AIDS
2009/2010,Governmental,Canadian Non-Profit Making,0,0,5,3203,FEDERAL,0,1,0,2088.6918,0,Ukraine,Europe,10050,0,0,0.1,0.2,378909.58,0.0,0,Montenegro,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Department of Foreign Affairs and International Trade,ME,ME,15150,Democratic participation and civil society
2009/2010,Individual,Canadian Profit Making,0,0,5,3203,CONSULTANT,0,1,0,1480.1808,0,Ukraine,Europe,Information not available,0,0,0.1,0.2,378909.58,0.0,0,Montenegro,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,ME,ME,15150,Democratic participation and civil society
2009/2010,Unknown,Uncoded,0,0,5,3203,Unknown,0,1,0,70.6538,0,Ukraine,Europe,Information not available,0,0,0.1,0.2,378909.58,0.0,0,Montenegro,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,ME,ME,15150,Democratic participation and civil society
2009/2010,Governmental,Canadian Non-Profit Making,0,0,5,3203,FEDERAL,0,1,0,14620.8426,0,Ukraine,Europe,10050,0,0,0.4,0.35,378909.58,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Department of Foreign Affairs and International Trade,RS,RS,12110,Health policy and administrative management
2009/2010,Individual,Canadian Profit Making,0,0,5,3203,CONSULTANT,0,1,0,10361.2656,0,Ukraine,Europe,Information not available,0,0,0.4,0.35,378909.58,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,RS,RS,12110,Health policy and administrative management
2009/2010,Unknown,Uncoded,0,0,5,3203,Unknown,0,1,0,494.5766,0,Ukraine,Europe,Information not available,0,0,0.4,0.35,378909.58,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,RS,RS,12110,Health policy and administrative management
2009/2010,Governmental,Canadian Non-Profit Making,0,0,5,3203,FEDERAL,0,1,0,12532.1508,0,Ukraine,Europe,10050,0,0,0.4,0.3,378909.58,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Department of Foreign Affairs and International Trade,RS,RS,12220,Basic health care
2009/2010,Individual,Canadian Profit Making,0,0,5,3203,CONSULTANT,0,1,0,8881.0848,0,Ukraine,Europe,Information not available,0,0,0.4,0.3,378909.58,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,RS,RS,12220,Basic health care
2009/2010,Unknown,Uncoded,0,0,5,3203,Unknown,0,1,0,423.9228,0,Ukraine,Europe,Information not available,0,0,0.4,0.3,378909.58,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,RS,RS,12220,Basic health care
2009/2010,Governmental,Canadian Non-Profit Making,0,0,5,3203,FEDERAL,0,1,0,2088.6918,0,Ukraine,Europe,10050,0,0,0.4,0.05,378909.58,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Department of Foreign Affairs and International Trade,RS,RS,13020,Reproductive health care
2009/2010,Individual,Canadian Profit Making,0,0,5,3203,CONSULTANT,0,1,0,1480.1808,0,Ukraine,Europe,Information not available,0,0,0.4,0.05,378909.58,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,RS,RS,13020,Reproductive health care
2009/2010,Unknown,Uncoded,0,0,5,3203,Unknown,0,1,0,70.6538,0,Ukraine,Europe,Information not available,0,0,0.4,0.05,378909.58,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,RS,RS,13020,Reproductive health care
2009/2010,Governmental,Canadian Non-Profit Making,0,0,5,3203,FEDERAL,0,1,0,2088.6918,0,Ukraine,Europe,10050,0,0,0.4,0.05,378909.58,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Department of Foreign Affairs and International Trade,RS,RS,13030,Family planning
2009/2010,Individual,Canadian Profit Making,0,0,5,3203,CONSULTANT,0,1,0,1480.1808,0,Ukraine,Europe,Information not available,0,0,0.4,0.05,378909.58,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,RS,RS,13030,Family planning
2009/2010,Unknown,Uncoded,0,0,5,3203,Unknown,0,1,0,70.6538,0,Ukraine,Europe,Information not available,0,0,0.4,0.05,378909.58,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,RS,RS,13030,Family planning
2009/2010,Governmental,Canadian Non-Profit Making,0,0,5,3203,FEDERAL,0,1,0,2088.6918,0,Ukraine,Europe,10050,0,0,0.4,0.05,378909.58,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Department of Foreign Affairs and International Trade,RS,RS,13040,STD control including HIV/AIDS
2009/2010,Individual,Canadian Profit Making,0,0,5,3203,CONSULTANT,0,1,0,1480.1808,0,Ukraine,Europe,Information not available,0,0,0.4,0.05,378909.58,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,RS,RS,13040,STD control including HIV/AIDS
2009/2010,Unknown,Uncoded,0,0,5,3203,Unknown,0,1,0,70.6538,0,Ukraine,Europe,Information not available,0,0,0.4,0.05,378909.58,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,RS,RS,13040,STD control including HIV/AIDS
2009/2010,Governmental,Canadian Non-Profit Making,0,0,5,3203,FEDERAL,0,1,0,8354.7672,0,Ukraine,Europe,10050,0,0,0.4,0.2,378909.58,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Department of Foreign Affairs and International Trade,RS,RS,15150,Democratic participation and civil society
2009/2010,Individual,Canadian Profit Making,0,0,5,3203,CONSULTANT,0,1,0,5920.7232,0,Ukraine,Europe,Information not available,0,0,0.4,0.2,378909.58,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,RS,RS,15150,Democratic participation and civil society
2009/2010,Unknown,Uncoded,0,0,5,3203,Unknown,0,1,0,282.6152,0,Ukraine,Europe,Information not available,0,0,0.4,0.2,378909.58,0.0,0,Serbia,0,Uncoded: Pre-APP,Not PBA,0,0,0,1,0,2,Information not available,RS,RS,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3118,ASSOCIATIONS,0,1,0,1049422.43,0,Ukraine,Europe,1001250,0,0,1.0,1.0,5263820.28,0.0,0,Ukraine,0,Uncoded: Pre-APP,Not PBA,0,0,1,0,0,2,Canadian Bureau for International Education,UA,UA,15110,Public sector policy and administrative management
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3117,ASSOCIATIONS,0,1,0,618196.878,0,Ukraine,Europe,1001244,0,0,1.0,0.6,3528013.4,0.0,0,Russian Fed.,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Universities Canada,RU,RU,15110,Public sector policy and administrative management
2009/2010,Civil Society,Canadian Profit Making,0,0,5,3117,CONSULTING SERVICES,0,1,0,26924.597999999998,0,Ukraine,Europe,1001819,0,0,1.0,0.6,3528013.4,0.0,0,Russian Fed.,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,ANGELHOEVE ASSOCIATES INC.,RU,RU,15110,Public sector policy and administrative management
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,5,3117,ASSOCIATIONS,0,1,0,206065.62600000002,0,Ukraine,Europe,1001244,0,0,1.0,0.2,3528013.4,0.0,0,Russian Fed.,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,Universities Canada,RU,RU,15150,Democratic participation and civil society
