assays_ASSI,assays_CONSC,assays_VARI,assays_TISI,assays_RELATIT,assays_CURAB,assays_ASSTIS,assays_ASSCET,assays_ASSSUBCELFR,assays_Ti,assays_SI,assays_SRASI,assays_CHEI,assays_CEI,assays_BFO
13811,1,,,N,Intermediate,,,,50597,1,,CHEMBL629538,,BAO_0000218
13812,1,,,N,Intermediate,,,,50597,1,,CHEMBL629539,,BAO_0000218
13813,1,,,N,Intermediate,,,,50597,1,,CHEMBL874445,,BAO_0000218
13814,1,,,N,Intermediate,,,,50597,1,,CHEMBL629540,,BAO_0000218
13815,1,,,N,Intermediate,,,,50597,1,,CHEMBL629541,,BAO_0000218
13816,1,,,N,Intermediate,,,,50597,1,,CHEMBL629542,,BAO_0000218
13817,1,,,N,Intermediate,,,,50597,1,,CHEMBL630243,,BAO_0000218
13818,1,,,N,Intermediate,,,,50597,1,,CHEMBL630244,,BAO_0000218
13819,1,,,N,Intermediate,,,,50597,1,,CHEMBL630245,,BAO_0000218
13820,1,,,N,Intermediate,,,,50597,1,,CHEMBL630246,,BAO_0000218
13821,1,,,N,Intermediate,,,,50597,1,,CHEMBL630247,,BAO_0000218
13822,1,,,N,Intermediate,,,,50597,1,,CHEMBL630248,,BAO_0000218
13823,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL630249,,BAO_0000218
13824,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL630250,,BAO_0000218
13825,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL630251,,BAO_0000218
13826,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL630252,,BAO_0000218
13827,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL630408,,BAO_0000218
13828,1,,2037.0,N,Intermediate,Cerebellum,,,50597,1,,CHEMBL630409,,BAO_0000218
13829,1,,2037.0,N,Intermediate,Cerebellum,,,50597,1,,CHEMBL874446,,BAO_0000218
13830,1,,2037.0,N,Intermediate,Cerebellum,,,50597,1,,CHEMBL630410,,BAO_0000218
13831,1,,2037.0,N,Intermediate,Cerebellum,,,50597,1,,CHEMBL630411,,BAO_0000218
13832,1,,2037.0,N,Intermediate,Cerebellum,,,50597,1,,CHEMBL630412,,BAO_0000218
13833,1,,2037.0,N,Intermediate,Cerebellum,,,50597,1,,CHEMBL630413,,BAO_0000218
13834,1,,2037.0,N,Intermediate,Cerebellum,,,50597,1,,CHEMBL630414,,BAO_0000218
13835,1,,2037.0,N,Intermediate,Cerebellum,,,50597,1,,CHEMBL630415,,BAO_0000218
13836,1,,,N,Intermediate,,,,50597,1,,CHEMBL630416,,BAO_0000218
13837,1,,,N,Intermediate,,,,50597,1,,CHEMBL630417,,BAO_0000218
13838,1,,,N,Intermediate,,,,50597,1,,CHEMBL630418,,BAO_0000218
13839,1,,,N,Intermediate,,,,50597,1,,CHEMBL630419,,BAO_0000218
13840,1,,,N,Intermediate,,,,50597,1,,CHEMBL630420,,BAO_0000218
13841,1,,,N,Intermediate,,,,50597,1,,CHEMBL630421,,BAO_0000218
13842,1,,,N,Intermediate,,,,50597,1,,CHEMBL630422,,BAO_0000218
13843,1,,,N,Intermediate,,,,50597,1,,CHEMBL630423,,BAO_0000218
13844,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL630424,,BAO_0000218
13845,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL630425,,BAO_0000218
13846,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL629462,,BAO_0000218
13847,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL630426,,BAO_0000218
13848,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL630427,,BAO_0000218
13849,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL625877,,BAO_0000218
13850,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL625878,,BAO_0000218
13851,1,,10000000.0,N,Intermediate,Hippocampus,,,50597,1,,CHEMBL625879,,BAO_0000218
13852,1,,10000000.0,N,Intermediate,Hippocampus,,,50597,1,,CHEMBL625880,,BAO_0000218
13853,1,,10000000.0,N,Intermediate,Hippocampus,,,50597,1,,CHEMBL625881,,BAO_0000218
13854,1,,10000000.0,N,Intermediate,Hippocampus,,,50597,1,,CHEMBL625882,,BAO_0000218
13855,1,,10000000.0,N,Intermediate,Hippocampus,,,50597,1,,CHEMBL625883,,BAO_0000218
13856,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL625884,,BAO_0000218
13857,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL625885,,BAO_0000218
13858,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL628649,,BAO_0000218
13859,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL628650,,BAO_0000218
13860,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL628651,,BAO_0000218
13861,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL628652,,BAO_0000218
13862,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL628653,,BAO_0000218
13863,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL628654,,BAO_0000218
13864,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL628655,,BAO_0000218
13865,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL625238,,BAO_0000218
13866,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL625239,,BAO_0000218
13867,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL625240,,BAO_0000218
13868,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL625241,,BAO_0000218
13869,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL625242,,BAO_0000218
13870,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL874587,,BAO_0000218
13871,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL625405,,BAO_0000218
13872,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL625406,,BAO_0000218
13873,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL625407,,BAO_0000218
13874,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL625408,,BAO_0000218
13875,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL625409,,BAO_0000218
13876,1,,1515.0,N,Intermediate,Thoracic aorta,,,50597,1,,CHEMBL625410,,BAO_0000218
13877,1,,1515.0,N,Intermediate,Thoracic aorta,,,50597,1,,CHEMBL625411,,BAO_0000218
13878,1,,1515.0,N,Intermediate,Thoracic aorta,,,50597,1,,CHEMBL625412,,BAO_0000218
13879,1,,1515.0,N,Intermediate,Thoracic aorta,,,50597,1,,CHEMBL625413,,BAO_0000218
13880,1,,1515.0,N,Intermediate,Thoracic aorta,,,50597,1,,CHEMBL625414,,BAO_0000218
13881,1,,1515.0,N,Intermediate,Thoracic aorta,,,50597,1,,CHEMBL625415,,BAO_0000218
13882,1,,1515.0,N,Intermediate,Thoracic aorta,,,50597,1,,CHEMBL625416,,BAO_0000218
13883,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL625417,,BAO_0000218
13884,1,,1988.0,N,Intermediate,Feces,,,50597,1,,CHEMBL625418,,BAO_0000218
13885,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL625419,,BAO_0000218
13886,1,,,N,Intermediate,,,,50597,1,,CHEMBL625420,,BAO_0000218
13887,1,,,N,Intermediate,,,,50597,1,,CHEMBL626996,,BAO_0000218
13888,1,,1988.0,N,Intermediate,Feces,,,50597,1,,CHEMBL626997,,BAO_0000218
13889,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL626998,,BAO_0000218
13890,1,,,N,Intermediate,,,,50597,1,,CHEMBL626999,,BAO_0000218
13891,1,,,N,Intermediate,,,,50594,1,,CHEMBL627000,,BAO_0000218
13892,1,,,N,Intermediate,,,,50594,1,,CHEMBL627001,,BAO_0000218
13893,1,,,N,Intermediate,,,,50594,1,,CHEMBL627002,,BAO_0000218
13894,1,,,N,Intermediate,,,,50594,1,,CHEMBL627003,,BAO_0000218
13895,1,,1088.0,N,Intermediate,Urine,,,50594,1,,CHEMBL627004,,BAO_0000218
13896,1,,1088.0,N,Intermediate,Urine,,,50594,1,,CHEMBL627005,,BAO_0000218
13897,1,,1088.0,N,Intermediate,Urine,,,50594,1,,CHEMBL874594,,BAO_0000218
13898,1,,1088.0,N,Intermediate,Urine,,,50594,1,,CHEMBL627006,,BAO_0000218
13899,1,,1088.0,N,Intermediate,Urine,,,50594,1,,CHEMBL627007,,BAO_0000218
13900,1,,1088.0,N,Intermediate,Urine,,,50594,1,,CHEMBL627884,,BAO_0000218
13901,1,,1088.0,N,Intermediate,Urine,,,50594,1,,CHEMBL627885,,BAO_0000218
13902,1,,1088.0,N,Intermediate,Urine,,,50594,1,,CHEMBL627886,,BAO_0000218
13903,1,,1088.0,N,Intermediate,Urine,,,50594,1,,CHEMBL627887,,BAO_0000218
13904,1,,1088.0,N,Intermediate,Urine,,,50594,1,,CHEMBL627888,,BAO_0000218
13905,1,,1088.0,N,Intermediate,Urine,,,50594,1,,CHEMBL628057,,BAO_0000218
13906,1,,1088.0,N,Intermediate,Urine,,,50594,1,,CHEMBL627405,,BAO_0000218
13907,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL627406,,BAO_0000218
13908,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL627407,,BAO_0000218
13909,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL627408,,BAO_0000218
13910,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL627409,,BAO_0000218
13911,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL875486,,BAO_0000218
13912,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL627410,,BAO_0000218
13913,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL627411,,BAO_0000218
13914,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL627412,,BAO_0000218
13915,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL627413,,BAO_0000218
13916,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL627414,,BAO_0000218
13917,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL627415,,BAO_0000218
13918,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL627416,,BAO_0000218
13919,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL627417,,BAO_0000218
13920,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL627418,,BAO_0000218
13921,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL627419,,BAO_0000218
13922,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL627320,,BAO_0000218
13923,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL627321,,BAO_0000218
13924,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL627322,,BAO_0000218
13925,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL627323,,BAO_0000218
13926,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL627491,,BAO_0000218
13927,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL627492,,BAO_0000218
13928,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL627493,,BAO_0000218
13929,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL627494,,BAO_0000218
13930,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL627495,,BAO_0000218
13931,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL627496,,BAO_0000218
13932,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL627497,,BAO_0000218
13933,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL627498,,BAO_0000218
13934,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL627499,,BAO_0000218
13935,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL627500,,BAO_0000218
13936,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL627501,,BAO_0000218
13937,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL625616,,BAO_0000218
13938,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL625617,,BAO_0000218
13939,1,,2385.0,N,Intermediate,Muscle tissue,,,50597,1,,CHEMBL625618,,BAO_0000218
13940,1,,2385.0,N,Intermediate,Muscle tissue,,,50597,1,,CHEMBL625619,,BAO_0000218
13941,1,,2385.0,N,Intermediate,Muscle tissue,,,50597,1,,CHEMBL625620,,BAO_0000218
13942,1,,2385.0,N,Intermediate,Muscle tissue,,,50597,1,,CHEMBL625621,,BAO_0000218
13943,1,,2385.0,N,Intermediate,Muscle tissue,,,50597,1,,CHEMBL625622,,BAO_0000218
13944,1,,2106.0,N,Intermediate,Spleen,,,50597,1,,CHEMBL625788,,BAO_0000218
13945,1,,2106.0,N,Intermediate,Spleen,,,50597,1,,CHEMBL625789,,BAO_0000218
13946,1,,2106.0,N,Intermediate,Spleen,,,50597,1,,CHEMBL625790,,BAO_0000218
13947,1,,2106.0,N,Intermediate,Spleen,,,50597,1,,CHEMBL625791,,BAO_0000218
13948,1,,2106.0,N,Intermediate,Spleen,,,50597,1,,CHEMBL622334,,BAO_0000218
13949,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL622335,,BAO_0000218
13950,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL622336,,BAO_0000218
13951,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL622337,,BAO_0000218
13952,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL622338,,BAO_0000218
13953,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL622339,,BAO_0000218
13954,1,,,N,Intermediate,,,,50597,1,,CHEMBL624153,,BAO_0000218
13955,1,,,N,Intermediate,,,,50597,1,,CHEMBL628430,,BAO_0000218
13956,1,,,N,Intermediate,,,,50597,1,,CHEMBL628431,,BAO_0000218
13957,1,,,N,Intermediate,,,,50597,1,,CHEMBL628432,,BAO_0000218
13958,1,,,N,Intermediate,,,,50597,1,,CHEMBL628433,,BAO_0000218
13959,1,,2106.0,N,Intermediate,Spleen,,,50597,1,,CHEMBL628434,,BAO_0000218
13960,1,,2106.0,N,Intermediate,Spleen,,,50597,1,,CHEMBL626789,,BAO_0000218
13961,1,,2106.0,N,Intermediate,Spleen,,,50597,1,,CHEMBL626790,,BAO_0000218
13962,1,,2106.0,N,Intermediate,Spleen,,,50597,1,,CHEMBL626791,,BAO_0000218
13963,1,,2106.0,N,Intermediate,Spleen,,,50597,1,,CHEMBL626792,,BAO_0000218
13964,1,,2106.0,N,Intermediate,Spleen,,,50597,1,,CHEMBL626793,,BAO_0000218
13965,1,,,N,Intermediate,,,,50597,1,,CHEMBL627436,,BAO_0000218
13966,1,,,N,Intermediate,,,,50597,1,,CHEMBL627437,,BAO_0000218
13967,1,,,N,Intermediate,,,,50597,1,,CHEMBL627438,,BAO_0000218
13968,1,,,N,Intermediate,,,,50597,1,,CHEMBL627439,,BAO_0000218
13969,1,,,N,Intermediate,,,,50597,1,,CHEMBL627440,,BAO_0000218
13970,1,,,N,Intermediate,,,,50597,1,,CHEMBL627602,,BAO_0000218
13971,1,,,N,Intermediate,,,,50597,1,,CHEMBL627603,,BAO_0000218
13972,1,,,N,Intermediate,,,,50597,1,,CHEMBL627604,,BAO_0000218
13973,1,,,N,Intermediate,,,,50597,1,,CHEMBL627605,,BAO_0000218
13974,1,,,N,Intermediate,,,,50597,1,,CHEMBL627606,,BAO_0000218
13975,1,,,N,Intermediate,,,,50597,1,,CHEMBL627607,,BAO_0000218
13976,1,,,N,Intermediate,,,,50597,1,,CHEMBL627608,,BAO_0000218
13977,1,,,N,Intermediate,,,,50597,1,,CHEMBL627609,,BAO_0000218
13978,1,,,N,Intermediate,,,,50597,1,,CHEMBL627610,,BAO_0000218
13979,1,,,N,Intermediate,,,,50597,1,,CHEMBL627611,,BAO_0000218
13980,1,,,N,Intermediate,,,,50597,1,,CHEMBL627612,,BAO_0000218
13981,0,,,U,Autocuration,,,,22229,1,,CHEMBL627613,,BAO_0000100
13982,0,,,U,Autocuration,,,,22224,1,,CHEMBL627614,,BAO_0000100
13983,0,,,U,Autocuration,,,,22224,1,,CHEMBL627615,,BAO_0000100
13984,0,,,U,Autocuration,,,,22224,1,,CHEMBL627616,,BAO_0000100
13985,0,,,U,Autocuration,,,,22224,1,,CHEMBL627617,,BAO_0000100
13986,0,,,U,Autocuration,,,,22224,1,,CHEMBL627618,,BAO_0000019
13987,0,,,U,Autocuration,,,,22224,1,,CHEMBL627619,,BAO_0000019
13988,0,,,U,Autocuration,,,,22224,1,,CHEMBL627620,,BAO_0000019
13989,0,,,U,Autocuration,,,,22224,1,,CHEMBL627621,,BAO_0000019
13990,0,,,U,Autocuration,,,,22224,1,,CHEMBL627622,,BAO_0000019
13991,0,,,U,Autocuration,,,,22224,1,,CHEMBL627623,,BAO_0000019
13992,0,,,U,Autocuration,,,,22224,1,,CHEMBL627624,,BAO_0000019
13993,0,,,U,Autocuration,,,,22224,1,,CHEMBL627625,,BAO_0000019
13994,0,,,U,Autocuration,,,,22224,1,,CHEMBL628523,,BAO_0000019
13995,0,,,U,Autocuration,,,,22224,1,,CHEMBL628524,,BAO_0000019
13996,0,,,U,Autocuration,,,,22224,1,,CHEMBL628525,,BAO_0000019
13997,0,,,U,Autocuration,,,,22224,1,,CHEMBL625732,,BAO_0000019
13998,0,,,U,Autocuration,,,,22224,1,,CHEMBL625733,,BAO_0000019
13999,0,,,U,Autocuration,,,,22224,1,,CHEMBL625734,,BAO_0000019
14000,0,,,U,Autocuration,,,,22224,1,,CHEMBL625913,,BAO_0000019
14001,0,,,U,Autocuration,,,,22224,1,,CHEMBL625914,,BAO_0000019
14002,0,,,U,Autocuration,,,,22224,1,,CHEMBL625915,,BAO_0000019
14003,0,,,U,Autocuration,,,,22224,1,,CHEMBL625916,,BAO_0000019
14004,0,,,U,Autocuration,,,,22224,1,,CHEMBL625917,,BAO_0000019
14005,0,,,U,Autocuration,,,,22224,1,,CHEMBL625918,,BAO_0000019
14006,0,,,U,Autocuration,,,,22224,1,,CHEMBL625919,,BAO_0000019
14007,0,,,U,Autocuration,,,,22224,1,,CHEMBL625920,,BAO_0000019
14008,0,,,U,Autocuration,,,,22224,1,,CHEMBL874453,,BAO_0000019
14009,0,,,U,Autocuration,,,,22224,1,,CHEMBL625921,,BAO_0000019
14010,0,,,U,Autocuration,,,,22224,1,,CHEMBL625922,,BAO_0000019
14011,0,,,U,Autocuration,,,,22224,1,,CHEMBL625923,,BAO_0000019
14012,0,,,U,Autocuration,,,,22224,1,,CHEMBL625924,,BAO_0000019
14013,0,,,U,Autocuration,,,,22224,1,,CHEMBL625925,,BAO_0000019
14014,0,,,U,Autocuration,,,,22224,1,,CHEMBL625926,,BAO_0000019
14015,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL627704,,BAO_0000218
14016,1,,,N,Intermediate,,,,50597,1,,CHEMBL627705,,BAO_0000218
14017,1,,,N,Intermediate,,,,50597,1,,CHEMBL627706,,BAO_0000218
14018,1,,,N,Intermediate,,,,50597,1,,CHEMBL627707,,BAO_0000218
14019,1,,,N,Intermediate,,,,50597,1,,CHEMBL627708,,BAO_0000218
14020,1,,,N,Intermediate,,,,50597,1,,CHEMBL628361,,BAO_0000218
14021,1,,,N,Intermediate,,,,50597,1,,CHEMBL628362,,BAO_0000218
14022,1,,2435.0,N,Intermediate,Striatum,,,50597,1,,CHEMBL628363,,BAO_0000218
14023,1,,2435.0,N,Intermediate,Striatum,,,50597,1,,CHEMBL628364,,BAO_0000218
14024,1,,2435.0,N,Intermediate,Striatum,,,50597,1,,CHEMBL628365,,BAO_0000218
14025,1,,2435.0,N,Intermediate,Striatum,,,50597,1,,CHEMBL874454,,BAO_0000218
14026,1,,2435.0,N,Intermediate,Striatum,,,50597,1,,CHEMBL628531,,BAO_0000218
14027,1,,2435.0,N,Intermediate,Striatum,,,50597,1,,CHEMBL628532,,BAO_0000218
14028,1,,2435.0,N,Intermediate,Striatum,,,50597,1,,CHEMBL628533,,BAO_0000218
14029,1,,2435.0,N,Intermediate,Striatum,,,50597,1,,CHEMBL628534,,BAO_0000218
14030,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL628535,,BAO_0000218
14031,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL628536,,BAO_0000218
14032,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL628537,,BAO_0000218
14033,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL628538,,BAO_0000218
14034,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL628539,,BAO_0000218
14035,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL630297,,BAO_0000218
14036,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL630298,,BAO_0000218
14037,1,,955.0,N,Intermediate,Brain,,,50597,1,,CHEMBL630299,,BAO_0000218
14038,1,,955.0,N,Intermediate,Brain,,,50597,1,,CHEMBL628094,,BAO_0000218
14039,1,,955.0,N,Intermediate,Brain,,,50597,1,,CHEMBL628095,,BAO_0000218
14040,1,,955.0,N,Intermediate,Brain,,,50597,1,,CHEMBL874648,,BAO_0000218
14041,1,,955.0,N,Intermediate,Brain,,,50597,1,,CHEMBL628096,,BAO_0000218
14042,1,,955.0,N,Intermediate,Brain,,,50597,1,,CHEMBL628097,,BAO_0000218
14043,1,,955.0,N,Intermediate,Brain,,,50597,1,,CHEMBL628098,,BAO_0000218
14044,0,,,U,Autocuration,,,,22224,1,,CHEMBL628099,,BAO_0000019
14045,0,,,U,Autocuration,,,,22224,1,,CHEMBL628100,,BAO_0000019
14046,0,,,U,Autocuration,,,,22224,1,,CHEMBL628101,,BAO_0000019
14047,0,,,U,Autocuration,,,,22224,1,,CHEMBL628102,,BAO_0000019
14048,0,,,U,Autocuration,,,,22224,1,,CHEMBL628103,,BAO_0000019
14049,0,,,U,Autocuration,,,,22224,1,,CHEMBL628104,,BAO_0000019
14050,0,,,U,Autocuration,,,,22224,1,,CHEMBL628105,,BAO_0000019
14051,0,,,U,Autocuration,,,,22224,1,,CHEMBL628106,,BAO_0000019
14052,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL628107,,BAO_0000218
14053,0,,1088.0,U,Autocuration,Urine,,,22224,1,,CHEMBL628108,,BAO_0000218
14054,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL628109,,BAO_0000218
14055,0,,1088.0,U,Autocuration,Urine,,,22224,1,,CHEMBL625299,,BAO_0000218
14056,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL625300,,BAO_0000218
14057,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL625301,,BAO_0000218
14058,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL625302,,BAO_0000218
14059,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL874649,,BAO_0000218
14060,1,,,N,Intermediate,,,,50597,1,,CHEMBL625303,,BAO_0000218
14061,1,,,N,Intermediate,,,,50597,1,,CHEMBL625463,,BAO_0000218
14062,1,,2107.0,N,Intermediate,Liver,,,50587,1,,CHEMBL625464,,BAO_0000218
14063,1,,,N,Intermediate,,,,50587,1,,CHEMBL625465,,BAO_0000218
14064,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL625466,,BAO_0000218
14065,1,,1088.0,N,Intermediate,Urine,,,50588,1,,CHEMBL625467,,BAO_0000218
14066,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL625468,,BAO_0000218
14067,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL625469,,BAO_0000218
14068,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL625470,,BAO_0000218
14069,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL632418,,BAO_0000218
14070,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL627250,,BAO_0000218
14071,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL627251,,BAO_0000218
14072,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL627252,,BAO_0000218
14073,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL627253,,BAO_0000218
14074,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL627254,,BAO_0000218
14075,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL875471,,BAO_0000218
14076,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL627255,,BAO_0000218
14077,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL627256,,BAO_0000218
14078,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL627257,,BAO_0000218
14079,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL627258,,BAO_0000218
14080,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL627259,,BAO_0000218
14081,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL627260,,BAO_0000218
14082,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623256,,BAO_0000218
14083,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL874413,,BAO_0000218
14084,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623257,,BAO_0000218
14085,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623258,,BAO_0000218
14086,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623259,,BAO_0000218
14087,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623260,,BAO_0000218
14088,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623261,,BAO_0000218
14089,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623262,,BAO_0000218
14090,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623263,,BAO_0000218
14091,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623264,,BAO_0000218
14092,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623265,,BAO_0000218
14093,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623266,,BAO_0000218
14094,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623267,,BAO_0000218
14095,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623268,,BAO_0000218
14096,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623269,,BAO_0000218
14097,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623270,,BAO_0000218
14098,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623271,,BAO_0000218
14099,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623272,,BAO_0000218
14100,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623273,,BAO_0000218
14101,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623274,,BAO_0000218
14102,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL874414,,BAO_0000218
14103,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL623275,,BAO_0000218
14104,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL629150,,BAO_0000218
