ASTY,SI,SRASSI,CEI,RELATTY,CUB,ASTIS,ASCETY,ASSCAT,Ti,Descri,ASSTETY,CHI,CONFSCO,BAFOR,ASI,DOI,ASSSUBCFR,ASSTI,TII,VAI,ASST,ASORGA
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 h in urine of normotensive saline loaded rats at 100.0 mg/kg, po",,CHEMBL631255,1,BAO_0000218,13497,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 2.1 mg/kg, po",,CHEMBL631256,1,BAO_0000218,13498,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 20.8mg/kg, po",,CHEMBL631257,1,BAO_0000218,13499,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 h in urine of normotensive saline loaded rats at 207.6 mg/kg, po",,CHEMBL628009,1,BAO_0000218,13500,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 3.0mg/kg, po",,CHEMBL628010,1,BAO_0000218,13501,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 30.0mg/kg, po",,CHEMBL628011,1,BAO_0000218,13502,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 h in urine of normotensive saline loaded rats at 6.9 mg/kg, po",,CHEMBL628012,1,BAO_0000218,13503,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 69.2mg/kg, po",,CHEMBL628013,1,BAO_0000218,13504,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 691.9mg/kg, po",,CHEMBL628014,1,BAO_0000218,13505,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Urine,,,50588,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded dogs at 0.03 mg/kg, po",,CHEMBL628015,1,BAO_0000218,13506,8133,,9615.0,1088.0,,,Canis lupus familiaris
A,1,,,N,Intermediate,Urine,,,50588,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded dogs at 0.1 mg/kg, po",,CHEMBL628016,1,BAO_0000218,13507,8133,,9615.0,1088.0,,,Canis lupus familiaris
A,1,,,N,Intermediate,Urine,,,50588,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded dogs at 0.3 mg/kg, po",,CHEMBL874461,1,BAO_0000218,13508,8133,,9615.0,1088.0,,,Canis lupus familiaris
A,1,,,N,Intermediate,Urine,,,50588,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded dogs at 1.0 mg/kg, po",,CHEMBL628017,1,BAO_0000218,13509,8133,,9615.0,1088.0,,,Canis lupus familiaris
A,1,,,N,Intermediate,Urine,,,50588,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded dogs at 10.0mg/kg, po",,CHEMBL628018,1,BAO_0000218,13510,8133,,9615.0,1088.0,,,Canis lupus familiaris
A,1,,,N,Intermediate,Urine,,,50588,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded dogs at 10mg/kg, po",,CHEMBL628019,1,BAO_0000218,13511,8133,,9615.0,1088.0,,,Canis lupus familiaris
A,1,,,N,Intermediate,Urine,,,50588,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded dogs at 1 mg/kg, po",,CHEMBL628020,1,BAO_0000218,13512,8133,,9615.0,1088.0,,,Canis lupus familiaris
A,1,,,N,Intermediate,Urine,,,50588,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded dogs at 30 mg/kg, po",,CHEMBL628021,1,BAO_0000218,13513,8133,,9615.0,1088.0,,,Canis lupus familiaris
A,1,,,N,Intermediate,Urine,,,50588,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded dogs at 3mg/kg, po",,CHEMBL628022,1,BAO_0000218,13514,8133,,9615.0,1088.0,,,Canis lupus familiaris
A,1,,,N,Intermediate,Urine,,,50588,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded dogs at 3.0mg/kg, po",,CHEMBL628023,1,BAO_0000218,13515,8133,,9615.0,1088.0,,,Canis lupus familiaris
A,1,,,U,Autocuration,Urine,,,22224,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded monkey at 100 mg/kg, po",,CHEMBL628024,0,BAO_0000218,13516,8133,,314293.0,1088.0,,,Simiiformes
A,1,,,U,Autocuration,Urine,,,22224,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded monkey at 10mg/kg, po",,CHEMBL628025,0,BAO_0000218,13517,8133,,314293.0,1088.0,,,Simiiformes
A,1,,,U,Autocuration,Urine,,,22224,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded monkey at 1 mg/kg, po",,CHEMBL628026,0,BAO_0000218,13518,8133,,314293.0,1088.0,,,Simiiformes
A,1,,,U,Autocuration,Urine,,,22224,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded monkey at 30mg/kg, po",,CHEMBL628027,0,BAO_0000218,13519,8133,,314293.0,1088.0,,,Simiiformes
A,1,,,U,Autocuration,Urine,,,22224,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded monkey at 3mg/kg, po",,CHEMBL628028,0,BAO_0000218,13520,8133,,314293.0,1088.0,,,Simiiformes
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 0.1 mg/kg, po",,CHEMBL628029,1,BAO_0000218,13521,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 0.3 mg/kg, po",,CHEMBL628030,1,BAO_0000218,13522,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 1.0mg/kg, po",,CHEMBL628031,1,BAO_0000218,13523,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 10.0 mg/kg, po",,CHEMBL628032,1,BAO_0000218,13524,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 100.0 mg/kg, po",,CHEMBL628033,1,BAO_0000218,13525,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 2.08 mg/kg, po",,CHEMBL628034,1,BAO_0000218,13526,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 207.6mg/kg, po",,CHEMBL628035,1,BAO_0000218,13527,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 3.0 mg/kg, po",,CHEMBL628036,1,BAO_0000218,13528,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Urine,,,50597,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 30.0mg/kg, po",,CHEMBL874462,1,BAO_0000218,13529,8133,,10116.0,1088.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -8/-38,In vivo,CHEMBL628037,1,BAO_0000218,13530,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); 13/-25,In vivo,CHEMBL628123,1,BAO_0000218,13531,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); 27/-15,In vivo,CHEMBL628124,1,BAO_0000218,13532,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -2/-19,In vivo,CHEMBL628125,1,BAO_0000218,13533,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/60 range (low/high); -3/-4,In vivo,CHEMBL628126,1,BAO_0000218,13534,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 3 range (low/high),In vivo,CHEMBL628127,1,BAO_0000218,13535,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 3/10 range (low/high); -9/24,In vivo,CHEMBL628128,1,BAO_0000218,13536,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 3/10 range (low/high); 3/-1,In vivo,CHEMBL628129,1,BAO_0000218,13537,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/030 range (low/high); 12/23,In vivo,CHEMBL628130,1,BAO_0000218,13538,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/3 range (low/high); 1/3,In vivo,CHEMBL628131,1,BAO_0000218,13539,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/3 range (low/high); 6/16,In vivo,CHEMBL628132,1,BAO_0000218,13540,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/3 range (low/high); 7/14,In vivo,CHEMBL628133,1,BAO_0000218,13541,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/3/10 range (low/high); 4/4/23,In vivo,CHEMBL628134,1,BAO_0000218,13542,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 10/14,In vivo,CHEMBL628135,1,BAO_0000218,13543,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 11/15,In vivo,CHEMBL628136,1,BAO_0000218,13544,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 11/44,In vivo,CHEMBL628137,1,BAO_0000218,13545,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 14/28,In vivo,CHEMBL628138,1,BAO_0000218,13546,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 15-28,In vivo,CHEMBL628139,1,BAO_0000218,13547,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 2/3,In vivo,CHEMBL628140,1,BAO_0000218,13548,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 26/32,In vivo,CHEMBL628141,1,BAO_0000218,13549,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 5/1,In vivo,CHEMBL628142,1,BAO_0000218,13550,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 5/12,In vivo,CHEMBL628143,1,BAO_0000218,13551,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 6/7,In vivo,CHEMBL628144,1,BAO_0000218,13552,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 7/6,In vivo,CHEMBL628145,1,BAO_0000218,13553,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 8/12,In vivo,CHEMBL628146,1,BAO_0000218,13554,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 8/27,In vivo,CHEMBL625355,1,BAO_0000218,13555,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 9/14,In vivo,CHEMBL625356,1,BAO_0000218,13556,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 9/16,In vivo,CHEMBL625357,1,BAO_0000218,13557,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/60 range (low/high); 12/23,In vivo,CHEMBL625527,1,BAO_0000218,13558,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 3 range (low/high),In vivo,CHEMBL875473,1,BAO_0000218,13559,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 3/10 range (low/high); 10/22,In vivo,CHEMBL625528,1,BAO_0000218,13560,9025,,9615.0,,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50597,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 3/10 range (low/high); 4/12,In vivo,CHEMBL626304,1,BAO_0000218,13561,9025,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Artery,,,50588,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a 10/30 dose range; 11/-11,In vivo,CHEMBL624138,1,BAO_0000218,13562,9025,,9615.0,1637.0,,,Canis lupus familiaris
P,1,,,U,Autocuration,,,,22229,Calculated partition coefficient (clogP),,CHEMBL624139,0,BAO_0000100,13563,6448,,,,,,
P,1,,,U,Autocuration,,,,22229,Calculated partition coefficient (clogP),,CHEMBL624140,0,BAO_0000100,13564,17221,,,,,,
P,1,,,U,Autocuration,,,,22229,Calculated partition coefficient (clogP),,CHEMBL624141,0,BAO_0000100,13565,6545,,,,,,
P,1,,,U,Autocuration,,,,22229,Calculated partition coefficient (clogP),,CHEMBL624142,0,BAO_0000100,13566,577,,,,,,
P,1,,,U,Autocuration,,,,22229,Calculated partition coefficient (clogP),,CHEMBL624143,0,BAO_0000100,13567,6285,,,,,,
P,1,,,U,Autocuration,,,,22229,Calculated partition coefficient (clogP),,CHEMBL624144,0,BAO_0000100,13568,6500,,,,,,
P,1,,,U,Autocuration,,,,22229,Calculated partition coefficient (clogP),,CHEMBL624145,0,BAO_0000100,13569,6716,,,,,,
P,1,,,U,Autocuration,,,,22229,Calculated partition coefficient (clogP),,CHEMBL624146,0,BAO_0000100,13570,13658,,,,,,
P,1,,,U,Autocuration,,,,22229,Calculated partition coefficient (clogP),,CHEMBL624147,0,BAO_0000100,13571,6549,,,,,,
P,1,,,U,Autocuration,,,,22229,Calculated partition coefficient (clogP) (MacLogP),,CHEMBL883123,0,BAO_0000100,13572,14685,,,,,,
A,1,,,U,Autocuration,,,,22224,Partition coefficient (logP),,CHEMBL624148,0,BAO_0000019,13573,6893,,,,,,
A,1,,,U,Autocuration,,,,22224,Kinetic parameter was determined,,CHEMBL874416,0,BAO_0000019,13574,3687,,,,,,
P,1,,,U,Autocuration,,,,22229,Calculated partition coefficient (clogP),,CHEMBL624149,0,BAO_0000100,13575,4207,,,,,,
P,1,,,U,Autocuration,,,,22229,Calculated partition coefficient (clogP),,CHEMBL624150,0,BAO_0000100,13576,4626,,,,,,
P,1,,,U,Autocuration,,,,22224,Lipophilicity was determined,,CHEMBL624151,0,BAO_0000100,13577,1021,,,,,,
P,1,,,U,Autocuration,,,,22224,Lipophilicity was determined,,CHEMBL624152,0,BAO_0000100,13578,3777,,,,,,
P,1,,,U,Autocuration,,,,22224,Lipophilicity was determined,,CHEMBL622139,0,BAO_0000100,13579,17533,,,,,,
P,1,,,U,Autocuration,,,,22229,Calculated partition coefficient (clogP),,CHEMBL622140,0,BAO_0000100,13580,6524,,,,,,
P,1,,,U,Autocuration,,,,22224,Lipophilicity was determined,,CHEMBL622141,0,BAO_0000100,13581,17533,,,,,,
P,1,,,U,Autocuration,,,,22224,Lipophilicity in octanol-water,,CHEMBL622142,0,BAO_0000100,13582,6480,,,,,,
P,1,,,U,Autocuration,,,,22229,Calculated partition coefficient (clogP),,CHEMBL622143,0,BAO_0000100,13583,17606,,,,,,
P,1,,,U,Autocuration,,,,22229,Octanol-water partition coefficient was determined,,CHEMBL622144,0,BAO_0000100,13584,6863,,,,,,
A,1,,,U,Autocuration,,,,22224,Partition coefficient (logP),,CHEMBL877473,0,BAO_0000019,13585,1356,,,,,,
P,1,,,U,Autocuration,,,,22229,Calculated partition coefficient (clogP),,CHEMBL622145,0,BAO_0000100,13586,3326,,,,,,
A,1,,,U,Autocuration,,,,22224,Partition coefficient was determined; ND means not determined,,CHEMBL622146,0,BAO_0000019,13587,1356,,,,,,
P,1,,,U,Autocuration,,,,22229,Calculated partition coefficient (clogP),,CHEMBL622147,0,BAO_0000100,13588,12984,,,,,,
A,1,,,U,Autocuration,,,,22224,Partition coefficient of the compound,,CHEMBL622148,0,BAO_0000019,13589,17363,,,,,,
A,1,,,U,Autocuration,,,,22224,Permeability was determined,,CHEMBL883124,0,BAO_0000019,13590,6827,,,,,,
P,1,,,U,Autocuration,,,,22229,The compound was evaluated for the partition coefficient,,CHEMBL622149,0,BAO_0000100,13591,261,,,,,,
A,1,,,U,Autocuration,,,,22224,Partition coefficient (logP),,CHEMBL622150,0,BAO_0000019,13592,2685,,,,,,
P,1,,,U,Autocuration,,,,22224,The lipophilicity was reported,,CHEMBL622151,0,BAO_0000100,13593,414,,,,,,
P,1,,,U,Autocuration,,,,22229,logarithm of the octanol-water partition coefficient for the compound,,CHEMBL622152,0,BAO_0000100,13594,15769,,,,,,
A,1,,,U,Autocuration,,,,22224,Clogp value was determined,,CHEMBL622153,0,BAO_0000019,13595,17248,,,,,,
A,1,,,U,Autocuration,,,,22224,Clp at a dose of 1.5 mg/kg,In vivo,CHEMBL877474,0,BAO_0000218,13596,16935,,,,,,
A,1,,,U,Autocuration,,,,22224,Clp at a dose of 2.0 mg/kg,In vivo,CHEMBL622154,0,BAO_0000218,13597,16935,,,,,,
A,1,,,U,Autocuration,Plasma,,,22224,"Clp, plasma clearance at a dose of 10 mg/kg",In vivo,CHEMBL622155,0,BAO_0000218,13598,14832,,,1969.0,,,
A,1,,,U,Autocuration,Plasma,,,22224,"Clp, plasma clearance at a dose of 50 mg/kg",In vivo,CHEMBL622156,0,BAO_0000218,13599,14832,,,1969.0,,,
A,1,,,N,Intermediate,Plasma,,,50597,Compound was tested for plasma clearance in rat,In vivo,CHEMBL622157,1,BAO_0000218,13600,2399,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Compound was tested for plasma clearance in rat; Not determined,In vivo,CHEMBL622158,1,BAO_0000218,13601,2399,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Plasma clearance (pharmacokinetic parameter) in rat (in vivo) at a dose of 10 mg/kg,In vivo,CHEMBL622807,1,BAO_0000218,13602,6227,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50797,Plasma clearance (pharmacokinetic parameter) in rhesus (in vivo) at a dose of 5 mg/kg,In vivo,CHEMBL622808,1,BAO_0000218,13603,6227,,9544.0,,,,Macaca mulatta
A,1,,,U,Autocuration,,,,22224,Plasma clearance by iv administration at a dose 0.003 ug/mL,In vivo,CHEMBL622809,0,BAO_0000218,13604,5623,,,,,,
A,1,,,U,Autocuration,,,,22224,Plasma clearance determined,In vivo,CHEMBL622810,0,BAO_0000218,13605,4854,,,,,,
A,1,,,N,Intermediate,,,,100712,Plasma clearance after iv administration at 3 mg/kg in hamster,In vivo,CHEMBL876653,1,BAO_0000218,13606,4493,,10026.0,,,,Cricetinae
A,1,,,N,Intermediate,,,,100712,Plasma clearance after iv administration at 4 mg/kg in hamster,In vivo,CHEMBL622811,1,BAO_0000218,13607,4493,,10026.0,,,,Cricetinae
A,1,,,N,Intermediate,,,,50597,Rate of clearance in rat was determined,In vivo,CHEMBL622986,1,BAO_0000218,13608,14956,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Total plasma clearance Clp was determined for the compound after iv dose of 5.06 mg/kg in rats,In vivo,CHEMBL622987,1,BAO_0000218,13609,15372,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Total plasma clearance after iv dose of 5.10 mg/kg in rats,In vivo,CHEMBL622988,1,BAO_0000218,13610,15372,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Total plasma clearance was determined for the compound after iv dose of 4.74 mg/kg in rats,In vivo,CHEMBL622989,1,BAO_0000218,13611,15372,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Total plasma clearance was determined for the compound after iv dose of 4.97 mg/kg in rats,In vivo,CHEMBL622990,1,BAO_0000218,13612,15372,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,U,Autocuration,Plasma,,,22224,plasma clearance in preclinical species was measured after Intravenous administration at the given dose (0.01 mg/kg) in monkey,In vivo,CHEMBL622991,0,BAO_0000218,13613,15604,,314293.0,1969.0,,,Simiiformes
A,1,,,N,Intermediate,Plasma,,,50597,plasma clearance in preclinical species was measured after Intravenous administration at the given dose (0.05 mg/kg) in rat,In vivo,CHEMBL622227,1,BAO_0000218,13614,15604,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50588,plasma clearance in preclinical species was measured after Intravenous administration at the given dose (0.1 mg/kg) in dog,In vivo,CHEMBL622228,1,BAO_0000218,13615,15604,,9615.0,1969.0,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50597,Clpl value in rat,In vivo,CHEMBL622229,1,BAO_0000218,13616,14964,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50512,Cmax (ng /mL) value after oral administration of 10 mg/kg in guinea pig.,In vivo,CHEMBL622230,1,BAO_0000218,13617,15240,,10141.0,,,,Cavia porcellus
A,1,,,N,Intermediate,,,,50597,Cmax after an oral dose of 10 uM/Kg in male Sprague-Dawley rats,In vivo,CHEMBL622231,1,BAO_0000218,13618,16449,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,100710,Cmax after an oral dose of 10 uM/Kg in male cynomolgus monkeys,In vivo,CHEMBL622232,1,BAO_0000218,13619,16449,,9541.0,,,,Macaca fascicularis
A,1,,,U,Autocuration,,,,22224,Cmax in minutes at a iv dose of 1.0(pmol/g/h).,In vivo,CHEMBL622233,0,BAO_0000218,13620,12902,,,,,,
A,1,,,U,Autocuration,,,,22224,Cmax in minutes at a iv dose of 2.0(pmol/g/h).,In vivo,CHEMBL622234,0,BAO_0000218,13621,12902,,,,,,
A,1,,,U,Autocuration,,,,22224,Cmax in minutes at a iv dose of 4.0(pmol/g/h).,In vivo,CHEMBL622235,0,BAO_0000218,13622,12902,,,,,,
A,1,,,U,Autocuration,,,,22224,Cmax in minutes at a iv dose of 5.0(pmol/g/h).,In vivo,CHEMBL622236,0,BAO_0000218,13623,12902,,,,,,
A,1,,,U,Autocuration,,,,22224,Cmax in minutes at a iv dose of 54.0(pmol/g/h).,In vivo,CHEMBL622237,0,BAO_0000218,13624,12902,,,,,,
