assays_ASI,assays_SRASSI,assays_Descri,assays_ASSCA,assays_BAFO,assays_CHEI,assays_DOI,assays_ASSTI,assays_CURB,assays_SRI,assays_CI,assays_ASSUBCEFR,assays_Ti,assays_RELATY,assays_CONFSCO,assays_TISI,assays_VARII
14399,,Equilibrium dissociation constant was determined,,BAO_0000019,CHEMBL630136,11892,,Autocuration,1,,,22224,U,0,,
14400,,Kinetic constant KD was evaluated,,BAO_0000019,CHEMBL630137,13396,,Autocuration,1,,,22224,U,0,,
14401,,Tested for dissociation constant of the compound; Value ranges from 0.1-0.3,,BAO_0000019,CHEMBL630138,603,,Autocuration,1,,,22224,U,0,,
14402,,Equilibrium association constant interacting with unilamellar vesicles of electroneutral in PBS buffer at pH 7.4,,BAO_0000019,CHEMBL630139,15673,,Autocuration,1,,,22224,U,0,,
14403,,Rate constant for hydrolysis in aqueous acetone.,,BAO_0000019,CHEMBL630140,10368,,Autocuration,1,,,22224,U,0,,
14404,,Disassociation constant (KI) was obtained from Cheng and Prusoff equation for quercetin trypsin complex,,BAO_0000019,CHEMBL875235,14228,,Autocuration,1,,,22224,U,0,,
14405,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.43/2.86,,BAO_0000218,CHEMBL876439,11510,10116.0,Intermediate,1,,,50597,N,1,,
14406,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.44/2.68,,BAO_0000218,CHEMBL630605,11510,10116.0,Intermediate,1,,,50597,N,1,,
14407,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.45/1.55,,BAO_0000218,CHEMBL630606,11510,10116.0,Intermediate,1,,,50597,N,1,,
14408,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.48/0.95,,BAO_0000218,CHEMBL630607,11510,10116.0,Intermediate,1,,,50597,N,1,,
14409,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.5/1.79,,BAO_0000218,CHEMBL630608,11510,10116.0,Intermediate,1,,,50597,N,1,,
14410,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.51/0.66,,BAO_0000218,CHEMBL630609,11510,10116.0,Intermediate,1,,,50597,N,1,,
14411,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.52/2.02,,BAO_0000218,CHEMBL630610,11510,10116.0,Intermediate,1,,,50597,N,1,,
14412,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.61//0.37,,BAO_0000218,CHEMBL630611,11510,10116.0,Intermediate,1,,,50597,N,1,,
14413,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.71/0.36,,BAO_0000218,CHEMBL629552,11510,10116.0,Intermediate,1,,,50597,N,1,,
14414,,Mean sodium excretion in rats when compound administered at 0 mg/kg po and vehicle dosed at 0 umol/kg,,BAO_0000218,CHEMBL629733,11510,10116.0,Intermediate,1,,,50597,N,1,,
14415,,Mean sodium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 30.23 umol/kg,,BAO_0000218,CHEMBL629734,11510,10116.0,Intermediate,1,,,50597,N,1,,
14416,,Mean sodium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 33.59 umol/kg,,BAO_0000218,CHEMBL629735,11510,10116.0,Intermediate,1,,,50597,N,1,,
14417,,Mean sodium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 37.13 umol/kg,,BAO_0000218,CHEMBL629736,11510,10116.0,Intermediate,1,,,50597,N,1,,
14418,,Mean sodium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 39.48 umol/kg,,BAO_0000218,CHEMBL629737,11510,10116.0,Intermediate,1,,,50597,N,1,,
14419,,Mean sodium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 483.72 umol/kg,,BAO_0000218,CHEMBL629738,11510,10116.0,Intermediate,1,,,50597,N,1,,
14420,,Mean sodium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 594.07 umol/kg,,BAO_0000218,CHEMBL629739,11510,10116.0,Intermediate,1,,,50597,N,1,,
14421,,Mean sodium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 594.07 umol/kg; Not determined,,BAO_0000218,CHEMBL629740,11510,10116.0,Intermediate,1,,,50597,N,1,,
14422,,Mean sodium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 631.76 umol/kg,,BAO_0000218,CHEMBL629741,11510,10116.0,Intermediate,1,,,50597,N,1,,
14423,,Mean sodium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 7.56 umol/kg,,BAO_0000218,CHEMBL629742,11510,10116.0,Intermediate,1,,,50597,N,1,,
14424,,Mean sodium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 8.4 umol/kg,,BAO_0000218,CHEMBL629743,11510,10116.0,Intermediate,1,,,50597,N,1,,
14425,,Mean sodium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 9.28 umol/kg,,BAO_0000218,CHEMBL629744,11510,10116.0,Intermediate,1,,,50597,N,1,,
14426,,Mean sodium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 9.87 umol/kg,,BAO_0000218,CHEMBL629745,11510,10116.0,Intermediate,1,,,50597,N,1,,
14427,,Mean sodium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 60.46 umol/kg,,BAO_0000218,CHEMBL629746,11510,10116.0,Intermediate,1,,,50597,N,1,,
14428,,Mean sodium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 67.18 umol/kg,,BAO_0000218,CHEMBL629747,11510,10116.0,Intermediate,1,,,50597,N,1,,
14429,,Mean sodium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 74.26 umol/kg,,BAO_0000218,CHEMBL629748,11510,10116.0,Intermediate,1,,,50597,N,1,,
14430,,Mean sodium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 78.97 umol/kg,,BAO_0000218,CHEMBL629749,11510,10116.0,Intermediate,1,,,50597,N,1,,
14431,,Mean sodium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 120.93 umol/kg,,BAO_0000218,CHEMBL629750,11510,10116.0,Intermediate,1,,,50597,N,1,,
14432,,Mean sodium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 134.35 umol/kg,,BAO_0000218,CHEMBL629751,11510,10116.0,Intermediate,1,,,50597,N,1,,
14433,,Mean sodium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 148.52 umol/kg,,BAO_0000218,CHEMBL629752,11510,10116.0,Intermediate,1,,,50597,N,1,,
14434,,Mean sodium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 157.94 umol/kg,,BAO_0000218,CHEMBL629753,11510,10116.0,Intermediate,1,,,50597,N,1,,
14435,,Mean sodium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 15.12 umol/kg,,BAO_0000218,CHEMBL629754,11510,10116.0,Intermediate,1,,,50597,N,1,,
14436,,Mean sodium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 16.79 umol/kg,,BAO_0000218,CHEMBL629755,11510,10116.0,Intermediate,1,,,50597,N,1,,
14437,,Mean sodium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 18.56 umol/kg,,BAO_0000218,CHEMBL629756,11510,10116.0,Intermediate,1,,,50597,N,1,,
14438,,Mean sodium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 19.74 umol/kg,,BAO_0000218,CHEMBL629757,11510,10116.0,Intermediate,1,,,50597,N,1,,
14439,,Mean sodium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 241.86 umol/kg,,BAO_0000218,CHEMBL629758,11510,10116.0,Intermediate,1,,,50597,N,1,,
14440,,Mean sodium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 268.71 umol/kg,,BAO_0000218,CHEMBL629759,11510,10116.0,Intermediate,1,,,50597,N,1,,
14441,,Mean sodium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 297.03 umol/kg,,BAO_0000218,CHEMBL629760,11510,10116.0,Intermediate,1,,,50597,N,1,,
14442,,Mean sodium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 315.88 umol/kg,,BAO_0000218,CHEMBL876443,11510,10116.0,Intermediate,1,,,50597,N,1,,
14443,,Na+ excretion mequiv /kg in 6 conscious female dogs administered perorally during 0-6 hr,,BAO_0000218,CHEMBL629761,8310,9615.0,Intermediate,1,,,50588,N,1,,
14444,,Na+ excretion mequiv /kg in conscious female dogs administered perorally during 0-6 hr,,BAO_0000218,CHEMBL629762,8310,9615.0,Intermediate,1,,,50588,N,1,,
14445,,Na+ excretion mequiv /kg in saline-loaded mice administered at a dose 10 ml/kg perorally,,BAO_0000218,CHEMBL629763,8310,10090.0,Intermediate,1,,,50594,N,1,,
14446,,Na+ excretion mequiv /kg in saline-loaded mice administered at a dose 2 ml/kg perorally,,BAO_0000218,CHEMBL629764,8310,10090.0,Intermediate,1,,,50594,N,1,,
14447,,Na+ excretion mequiv /kg in saline-loaded mice administered at a dose 2 ml/kg perorally,,BAO_0000218,CHEMBL629765,8310,10090.0,Intermediate,1,,,50594,N,1,,
14448,,Na+ excretion mequiv /kg in saline-loaded mice administered at a dose 50 ml/kg perorally,,BAO_0000218,CHEMBL629766,8310,10090.0,Intermediate,1,,,50594,N,1,,
14449,,Na+ excretion mequiv /kg in saline-loaded mice administered at a dose 10 ml/kg perorally,,BAO_0000218,CHEMBL629767,8310,10090.0,Intermediate,1,,,50594,N,1,,
14450,,Na+ excretion mequiv/kg in 4 conscious female dogs administered perorally during 0-6 hr,,BAO_0000218,CHEMBL629768,8310,9615.0,Intermediate,1,,,50588,N,1,,
14451,,Na+ excretion mequiv/kg in 4 saline-loaded mice administered at a dose 50 ml/kg perorally,,BAO_0000218,CHEMBL629769,8310,10090.0,Intermediate,1,,,50594,N,1,,
14452,,Na+ excretion mequiv/kg in 6 conscious female dogs administered perorally during 0-6 hr,,BAO_0000218,CHEMBL629770,8310,9615.0,Intermediate,1,,,50588,N,1,,
14453,,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 0.3 ml/kg perorally,,BAO_0000218,CHEMBL629771,8310,9615.0,Intermediate,1,,,50588,N,1,,
14454,,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 10 ml/kg perorally,,BAO_0000218,CHEMBL629772,8310,10090.0,Intermediate,1,,,50594,N,1,,
14455,,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 10 ml/kg perorally,,BAO_0000218,CHEMBL629773,8310,10090.0,Intermediate,1,,,50594,N,1,,
14456,,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 2 ml/kg perorally,,BAO_0000218,CHEMBL625455,8310,10090.0,Intermediate,1,,,50594,N,1,,
14457,,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 250 ml/kg perorally,,BAO_0000218,CHEMBL625456,8310,10090.0,Intermediate,1,,,50594,N,1,,
14458,,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 3 ml/kg perorally,,BAO_0000218,CHEMBL625457,8310,10090.0,Intermediate,1,,,50594,N,1,,
14459,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 25.9 uM/Kg of drug,,BAO_0000218,CHEMBL625458,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14460,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 259 uM/Kg of drug,,BAO_0000218,CHEMBL625459,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14461,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 26.5 uM/Kg of drug,,BAO_0000218,CHEMBL875483,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14462,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 265 uM/Kg of drug,,BAO_0000218,CHEMBL634779,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14463,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 27 uM/Kg of drug,,BAO_0000218,CHEMBL625460,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14464,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 27.9 uM/Kg of drug,,BAO_0000218,CHEMBL626117,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14465,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 270 uM/Kg of drug,,BAO_0000218,CHEMBL626118,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14466,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 279 uM/Kg of drug,,BAO_0000218,CHEMBL628342,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14467,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 28.2 uM/Kg of drug,,BAO_0000218,CHEMBL628343,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14468,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 28.22 uM/Kg of drug,,BAO_0000218,CHEMBL628344,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14469,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 28.9 uM/Kg of drug,,BAO_0000218,CHEMBL628345,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14470,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 282 uM/Kg of drug,,BAO_0000218,CHEMBL628346,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14471,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 289 uM/Kg of drug,,BAO_0000218,CHEMBL628347,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14472,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 3.40 uM/Kg of drug,,BAO_0000218,CHEMBL628348,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14473,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 3.76 uM/Kg of drug,,BAO_0000218,CHEMBL628349,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14474,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 30.2 uM/Kg of drug,,BAO_0000218,CHEMBL875611,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14475,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 302 uM/Kg of drug,,BAO_0000218,CHEMBL628350,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14476,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 31.6 uM/Kg of drug,,BAO_0000218,CHEMBL628351,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14477,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 316 uM/Kg of drug,,BAO_0000218,CHEMBL628352,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14478,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 32.4 uM/Kg of drug,,BAO_0000218,CHEMBL628353,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14479,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 324 uM/Kg of drug,,BAO_0000218,CHEMBL628354,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14480,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 34.0 uM/Kg of drug,,BAO_0000218,CHEMBL626667,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14481,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 34.1 uM/Kg of drug,,BAO_0000218,CHEMBL626668,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14482,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 34.8 uM/Kg of drug,,BAO_0000218,CHEMBL626669,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14483,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 341 uM/Kg of drug,,BAO_0000218,CHEMBL626670,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14484,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 348 uM/Kg of drug,,BAO_0000218,CHEMBL626671,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14485,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 37.6 uM/Kg of drug,,BAO_0000218,CHEMBL626672,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14486,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 50.8 uM/Kg of drug,,BAO_0000218,CHEMBL626673,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14487,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 58.4 uM/Kg of drug,,BAO_0000218,CHEMBL626674,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14488,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 65.2 uM/Kg of drug,,BAO_0000218,CHEMBL626675,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14489,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 68.1 uM/Kg of drug,,BAO_0000218,CHEMBL626676,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14490,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 7.94 uM/Kg of drug,,BAO_0000218,CHEMBL626677,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14491,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 71.6 uM/Kg of drug,,BAO_0000218,CHEMBL626678,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14492,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 71.8 uM/Kg of drug,,BAO_0000218,CHEMBL626679,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14493,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 74.8 uM/Kg of drug,,BAO_0000218,CHEMBL875612,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14494,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 77.5 uM/Kg of drug,,BAO_0000218,CHEMBL626680,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14495,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 79.4 uM/Kg of drug,,BAO_0000218,CHEMBL626681,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14496,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 80.9 uM/Kg of drug,,BAO_0000218,CHEMBL626682,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14497,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 83.8 uM/Kg of drug,,BAO_0000218,CHEMBL626683,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14498,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 84.5 uM/Kg of drug,,BAO_0000218,CHEMBL626684,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14499,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 84.7 uM/Kg of drug,,BAO_0000218,CHEMBL626685,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14500,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 86.7 uM/Kg of drug,,BAO_0000218,CHEMBL626686,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14501,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 86.9 uM/Kg of drug,,BAO_0000218,CHEMBL626687,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14502,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 9.06 uM/Kg of drug,,BAO_0000218,CHEMBL624978,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14503,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 90.6 uM/Kg of drug,,BAO_0000218,CHEMBL624979,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14504,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 94.9 uM/Kg of drug,,BAO_0000218,CHEMBL624980,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14505,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 97.1 uM/Kg of drug,,BAO_0000218,CHEMBL624981,12582,10116.0,Intermediate,1,,,50597,N,1,1088.0,
14506,,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 52.4 uM/Kg of drug,,BAO_0000218,CHEMBL624982,12582,9615.0,Intermediate,1,,,50588,N,1,1088.0,
14507,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (d),,BAO_0000218,CHEMBL627564,13257,,Autocuration,1,,,22224,U,0,2367.0,
14508,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (v),,BAO_0000218,CHEMBL627565,13257,,Autocuration,1,,,22224,U,0,2367.0,
14509,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (v)/blood,,BAO_0000218,CHEMBL627566,13257,,Autocuration,1,,,22224,U,0,,
14510,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (v)/muscle,,BAO_0000218,CHEMBL627567,13257,,Autocuration,1,,,22224,U,0,2385.0,
14511,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in spleen,,BAO_0000218,CHEMBL627568,13257,,Autocuration,1,,,22224,U,0,2106.0,
14512,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hr in kidney,,BAO_0000218,CHEMBL627569,13257,,Autocuration,1,,,22224,U,0,2113.0,
14513,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in bladder,,BAO_0000218,CHEMBL627570,13257,,Autocuration,1,,,22224,U,0,1255.0,
14514,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in blood,,BAO_0000218,CHEMBL627571,13257,,Autocuration,1,,,22224,U,0,178.0,
14515,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in bone,,BAO_0000218,CHEMBL627572,13257,,Autocuration,1,,,22224,U,0,1474.0,
14516,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in fat,,BAO_0000218,CHEMBL627573,13257,,Autocuration,1,,,22224,U,0,,
14517,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in kidney,,BAO_0000218,CHEMBL627574,13257,,Autocuration,1,,,22224,U,0,2113.0,
14518,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in liver,,BAO_0000218,CHEMBL627575,13257,,Autocuration,1,,,22224,U,0,2107.0,
14519,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in lung,,BAO_0000218,CHEMBL627576,13257,,Autocuration,1,,,22224,U,0,2048.0,
14520,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in muscle,,BAO_0000218,CHEMBL627577,13257,,Autocuration,1,,,22224,U,0,2385.0,
14521,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (d),,BAO_0000218,CHEMBL627578,13257,,Autocuration,1,,,22224,U,0,2367.0,
14522,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (d)/biood,,BAO_0000218,CHEMBL627579,13257,,Autocuration,1,,,22224,U,0,2367.0,
14523,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (d)/muscle,,BAO_0000218,CHEMBL627580,13257,,Autocuration,1,,,22224,U,0,2385.0,
14524,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (v),,BAO_0000218,CHEMBL627581,13257,,Autocuration,1,,,22224,U,0,2367.0,
14525,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (v)/blood,,BAO_0000218,CHEMBL627582,13257,,Autocuration,1,,,22224,U,0,,
14526,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (v)/muscle,,BAO_0000218,CHEMBL627583,13257,,Autocuration,1,,,22224,U,0,2385.0,
14527,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in spleen,,BAO_0000218,CHEMBL627584,13257,,Autocuration,1,,,22224,U,0,2106.0,
14528,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (d)/biood,,BAO_0000218,CHEMBL627585,13257,,Autocuration,1,,,22224,U,0,2367.0,
14529,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (d)/muscle,,BAO_0000218,CHEMBL627586,13257,,Autocuration,1,,,22224,U,0,2385.0,
14530,,Biodistribution of the Radiolabeled FBWAY compound in rat Cerebellum at 30 min co-injected with 200 nmol of WAY 100635,,BAO_0000218,CHEMBL627587,15413,10116.0,Intermediate,1,,,50597,N,1,,
14531,,Biodistribution of the Radiolabeled FBWAY compound in rat Cerebellum at 30 min co-injected with 50 nmol of WAY 100635,,BAO_0000218,CHEMBL627588,15413,10116.0,Intermediate,1,,,50597,N,1,,
14532,,Biodistribution of the Radiolabeled FBWAY compound in rat cortex at 30 min co-injected with 200 nmol of WAY 100635,,BAO_0000218,CHEMBL628250,15413,10116.0,Intermediate,1,,,50597,N,1,,
14533,,Biodistribution of the Radiolabeled FBWAY compound in rat cortex at 30 min co-injected with 50 nmol of WAY 100635,,BAO_0000218,CHEMBL628251,15413,10116.0,Intermediate,1,,,50597,N,1,,
14534,,Biodistribution of the Radiolabeled FBWAY compound in rat hippocampus at 30 min co-injected with 200 nmol of WAY 100635,,BAO_0000218,CHEMBL628252,15413,10116.0,Intermediate,1,,,50597,N,1,10000000.0,
14535,,Biodistribution of the Radiolabeled FBWAY compound in rat hippocampus at 30 min co-injected with 50 nmol of WAY 100635,,BAO_0000218,CHEMBL628253,15413,10116.0,Intermediate,1,,,50597,N,1,10000000.0,
14536,,Biodistribution of the Radiolabeled FBWAY compound in rat hypothalamus at 30 min co-injected with 200 nmol of WAY 100635,,BAO_0000218,CHEMBL628254,15413,10116.0,Intermediate,1,,,50597,N,1,1898.0,
14537,,Biodistribution of the Radiolabeled FBWAY compound in rat hypothalamus at 30 min co-injected with 50 nmol of WAY 100635,,BAO_0000218,CHEMBL877493,15413,10116.0,Intermediate,1,,,50597,N,1,1898.0,
14538,,Biodistribution of the Radiolabeled FCWAY compound in rat Cerebellum at 30 min co-injected with 50 nmol of WAY 100635,,BAO_0000218,CHEMBL628255,15413,10116.0,Intermediate,1,,,50597,N,1,,
14539,,Biodistribution of the Radiolabeled FCWAY compound in rat cortex at 30 min co-injected with 50 nmol of WAY 100635,,BAO_0000218,CHEMBL628256,15413,10116.0,Intermediate,1,,,50597,N,1,,
14540,,Biodistribution of the Radiolabeled FCWAY compound in rat hippocampus at 30 min co-injected with 50 nmol of WAY 100635,,BAO_0000218,CHEMBL628257,15413,10116.0,Intermediate,1,,,50597,N,1,10000000.0,
14541,,Biodistribution of the Radiolabeled FCWAY compound in rat hypothalamus at 30 min co-injected with 50 nmol of WAY 100635,,BAO_0000218,CHEMBL628258,15413,10116.0,Intermediate,1,,,50597,N,1,1898.0,
14542,,Biodistribution of the Radiolabeled MeFBWAY compound in rat Cerebellum at 30 min co-injected with 50 nmol of WAY 100635,,BAO_0000218,CHEMBL628259,15413,10116.0,Intermediate,1,,,50597,N,1,,
14543,,Biodistribution of the Radiolabeled MeFBWAY compound in rat cortex at 30 min co-injected with 50 nmol of WAY 100635,,BAO_0000218,CHEMBL628429,15413,10116.0,Intermediate,1,,,50597,N,1,,
14544,,Biodistribution of the Radiolabeled MeFBWAY compound in rat hippocampus at 30 min co-injected with 50 nmol of WAY 100635,,BAO_0000218,CHEMBL626862,15413,10116.0,Intermediate,1,,,50597,N,1,10000000.0,
14545,,Biodistribution of the Radiolabeled MeFBWAY compound in rat hypothalamus at 30 min co-injected with 50 nmol of WAY 100635; Not determined,,BAO_0000218,CHEMBL626863,15413,10116.0,Intermediate,1,,,50597,N,1,1898.0,
