assays_ASSI,assays_CI,assays_CURAB,assays_TII,assays_ASSSUBCEFRAC,assays_ASSTY,assays_SASSI,assays_ASSTI,assays_ASORG,assays_VARI,assays_CONFSCO,assays_DOI,assays_SRI,assays_BFO,assays_CHI,assays_ASST,assays_ASTI,assays_ASCET,assays_T,assays_RELATITY
1695,,Autocuration,,,B,,,,,8,15331,1,BAO_0000357,CHEMBL616902,,,,105,H
1696,449.0,Expert,,,B,,9606.0,Homo sapiens,,9,14159,1,BAO_0000219,CHEMBL616903,,,CHO,105,D
1697,449.0,Expert,,,B,,,,,8,14158,1,BAO_0000219,CHEMBL616904,,,CHO,105,H
1698,,Autocuration,,,B,,,,,8,14159,1,BAO_0000357,CHEMBL616905,,,,105,H
1699,449.0,Expert,,,B,,,,,8,15250,1,BAO_0000219,CHEMBL616906,,,CHO,105,H
1700,449.0,Expert,,,B,,,,,8,15250,1,BAO_0000219,CHEMBL616907,,,CHO,105,H
1701,449.0,Expert,,,B,,,,,8,15331,1,BAO_0000219,CHEMBL616908,,,CHO,105,H
1702,449.0,Expert,,,B,,9606.0,Homo sapiens,,9,15332,1,BAO_0000219,CHEMBL616909,,,CHO,105,D
1703,449.0,Expert,,,B,,9606.0,Homo sapiens,,9,14499,1,BAO_0000219,CHEMBL616910,,,CHO,105,D
1704,449.0,Expert,,,B,,,,,8,15332,1,BAO_0000219,CHEMBL616911,,,CHO,105,H
1705,449.0,Expert,,,B,,,,,8,14956,1,BAO_0000219,CHEMBL616912,,,CHO,105,H
1706,,Autocuration,,,B,,,,,8,3805,1,BAO_0000357,CHEMBL616913,,,,105,H
1707,449.0,Expert,,,B,,9606.0,Homo sapiens,,9,6011,1,BAO_0000219,CHEMBL616914,,,CHO,105,D
1708,449.0,Autocuration,,,B,,,,,8,16190,1,BAO_0000219,CHEMBL616915,,,CHO,105,H
1709,,Autocuration,,,B,,,,,8,14165,1,BAO_0000019,CHEMBL616916,,,,105,H
1710,,Expert,,,B,,9606.0,Homo sapiens,,9,4234,1,BAO_0000357,CHEMBL616917,,,,105,D
1711,,Autocuration,,,B,,,,,8,15527,1,BAO_0000357,CHEMBL616918,,,,105,H
1712,,Expert,,,B,,,,,8,6328,1,BAO_0000219,CHEMBL616919,,,,105,H
1713,,Autocuration,,,B,,,,,8,16209,1,BAO_0000357,CHEMBL616920,,,,105,H
1714,,Autocuration,,,B,,,,,8,14770,1,BAO_0000357,CHEMBL872914,,,,105,H
1715,,Autocuration,,,B,,,,,8,2598,1,BAO_0000357,CHEMBL616921,,,,105,H
1716,,Expert,,,B,,,,,8,6897,1,BAO_0000357,CHEMBL616922,,,,105,H
1717,,Autocuration,,,B,,,,,8,6013,1,BAO_0000357,CHEMBL616923,,,,105,H
1718,,Expert,,,B,,,,,8,5843,1,BAO_0000357,CHEMBL616924,,,,105,H
1719,,Expert,,,B,,,,,8,14454,1,BAO_0000357,CHEMBL875909,,,,105,H
1720,,Autocuration,,,B,,,,,8,14454,1,BAO_0000357,CHEMBL616925,,,,105,H
1721,,Autocuration,,,B,,,,,8,14454,1,BAO_0000357,CHEMBL616926,,,,105,H
1722,,Autocuration,,,B,,,,,8,15818,1,BAO_0000357,CHEMBL616927,,,,105,H
1723,485.0,Expert,,,F,,,,,8,13729,1,BAO_0000219,CHEMBL616928,,,CHO-K1,105,H
1724,,Expert,,,B,,9606.0,Homo sapiens,,9,6011,1,BAO_0000219,CHEMBL616929,,,,105,D
1725,,Expert,,,B,,9606.0,Homo sapiens,,9,4234,1,BAO_0000357,CHEMBL616930,,,,105,D
1726,,Expert,,,B,,,,,8,17085,1,BAO_0000019,CHEMBL616931,,,,105,H
1727,,Autocuration,,,B,,,,,8,3025,1,BAO_0000357,CHEMBL616932,,,,105,H
1728,,Expert,,,B,,,,,8,15315,1,BAO_0000357,CHEMBL616933,,,,105,H
1729,,Expert,,,B,,9606.0,Homo sapiens,,9,14214,1,BAO_0000219,CHEMBL616934,,,,105,D
1730,,Expert,,,B,,9606.0,Homo sapiens,,9,3804,1,BAO_0000357,CHEMBL616935,,,,105,D
1731,,Autocuration,,,B,,,,,8,16700,1,BAO_0000357,CHEMBL616936,,,,105,H
1732,,Expert,,,B,,9606.0,Homo sapiens,,9,2391,1,BAO_0000357,CHEMBL616937,,,,105,D
1733,,Expert,,,B,,9606.0,Homo sapiens,,9,4175,1,BAO_0000357,CHEMBL616938,,,,105,D
1734,,Autocuration,,,B,,,,,8,17085,1,BAO_0000019,CHEMBL616939,,,,105,H
1735,,Expert,,,B,,,,,8,17085,1,BAO_0000019,CHEMBL616940,,,,105,H
1736,,Expert,,,B,,9606.0,Homo sapiens,,9,15926,1,BAO_0000357,CHEMBL616941,,,,105,D
1737,485.0,Autocuration,,,B,,,,,8,16312,1,BAO_0000219,CHEMBL616942,,,CHO-K1,105,H
1738,485.0,Autocuration,,,B,,,,,8,16312,1,BAO_0000219,CHEMBL616943,,,CHO-K1,105,H
1739,449.0,Autocuration,,,B,,,,,4,14956,1,BAO_0000219,CHEMBL616944,,,CHO,104802,H
1740,,Autocuration,,,F,,,,,8,3294,1,BAO_0000019,CHEMBL616945,,,,105,H
1741,,Autocuration,,,B,,,,,8,12861,1,BAO_0000357,CHEMBL616946,,,,105,H
1742,,Autocuration,,,B,,,,,8,12861,1,BAO_0000019,CHEMBL616947,,,,105,H
1743,485.0,Expert,,,B,,,,,8,16312,1,BAO_0000219,CHEMBL616948,,,CHO-K1,105,H
1744,,Autocuration,,,B,,,,,8,5104,1,BAO_0000357,CHEMBL616851,,,,105,H
1745,,Autocuration,,,B,,,,,8,5105,1,BAO_0000357,CHEMBL616852,,,,105,H
1746,,Autocuration,,,B,,,,,8,14499,1,BAO_0000357,CHEMBL616853,,,,105,H
1747,,Expert,,,B,,9606.0,Homo sapiens,,9,15926,1,BAO_0000357,CHEMBL616854,,,,105,D
1748,449.0,Expert,,,B,,9606.0,Homo sapiens,,9,4540,1,BAO_0000219,CHEMBL616855,,,CHO,105,D
1749,449.0,Autocuration,,,B,,,,,8,15779,1,BAO_0000219,CHEMBL616856,,,CHO,105,H
1750,449.0,Autocuration,,,B,,,,,8,15779,1,BAO_0000219,CHEMBL616857,,,CHO,105,H
1751,,Autocuration,,,B,,,,,8,6166,1,BAO_0000357,CHEMBL616858,,,,105,H
1752,449.0,Autocuration,,,B,,,,,8,15779,1,BAO_0000219,CHEMBL616859,,,CHO,105,H
1753,449.0,Autocuration,,,B,,,,,8,15779,1,BAO_0000219,CHEMBL616860,,,CHO,105,H
1754,722.0,Autocuration,,,B,,,,,8,17451,1,BAO_0000219,CHEMBL616861,,,HEK293,105,H
1755,722.0,Autocuration,,,B,,,,,8,17451,1,BAO_0000219,CHEMBL616541,,,HEK293,105,H
1756,722.0,Autocuration,,,B,,,,,8,17451,1,BAO_0000219,CHEMBL616542,,,HEK293,105,H
1757,449.0,Autocuration,,,B,,,,,8,4199,1,BAO_0000219,CHEMBL616543,,,CHO,105,H
1758,,Expert,,,B,,9606.0,Homo sapiens,,9,14875,1,BAO_0000357,CHEMBL616544,,,,105,D
1759,449.0,Autocuration,,,B,,,,,8,15146,1,BAO_0000219,CHEMBL616545,,,CHO,105,H
1760,,Autocuration,,,B,,,,,8,5213,1,BAO_0000357,CHEMBL616546,,,,105,H
1761,449.0,Autocuration,,,B,,,,,8,14818,1,BAO_0000219,CHEMBL616547,,,CHO,105,H
1762,449.0,Autocuration,,,B,,,,,8,4829,1,BAO_0000219,CHEMBL616548,,,CHO,105,H
1763,,Expert,,,F,,,,,8,14454,1,BAO_0000019,CHEMBL616549,,,,105,H
1764,,Expert,,,F,,,,,8,14454,1,BAO_0000019,CHEMBL616550,,,,105,H
1765,,Autocuration,,,B,,,,,8,5254,1,BAO_0000357,CHEMBL857066,,,,108,H
1766,,Autocuration,,,B,,,,,8,5254,1,BAO_0000357,CHEMBL616551,,,,108,H
1767,,Autocuration,,,B,,,,,8,10639,1,BAO_0000357,CHEMBL616552,,,,10577,H
1768,,Autocuration,,,F,,,,,8,10639,1,BAO_0000019,CHEMBL832876,,,,10577,H
1769,,Expert,,,B,,,,,8,12352,1,BAO_0000019,CHEMBL616553,,,,10577,H
1770,,Autocuration,,,B,,,,,8,9098,1,BAO_0000357,CHEMBL616554,,,,10577,H
1771,,Expert,,,B,,,,,8,14430,1,BAO_0000019,CHEMBL616555,,,,10577,H
1772,,Expert,,,B,,,,,8,13657,1,BAO_0000019,CHEMBL616556,,,,10577,H
1773,,Autocuration,,,B,,,,,8,13657,1,BAO_0000019,CHEMBL616557,,,,10577,H
1774,,Expert,,,B,,,,,8,15854,1,BAO_0000019,CHEMBL616558,,,,10577,H
1775,,Expert,,,B,,10116.0,Rattus norvegicus,,9,10639,1,BAO_0000019,CHEMBL616749,,,,10577,D
1776,,Autocuration,,,B,,,,,8,10025,1,BAO_0000357,CHEMBL616750,,,,10577,H
1777,,Autocuration,,,B,,,,,8,10025,1,BAO_0000357,CHEMBL616751,,,,10577,H
1778,,Autocuration,,,B,,,,,8,14286,1,BAO_0000249,CHEMBL616752,,,,10577,H
1779,,Autocuration,2435.0,,B,,,,,8,3651,1,BAO_0000019,CHEMBL616753,,Striatum,,10577,H
1780,,Expert,,,B,,10116.0,Rattus norvegicus,,9,14178,1,BAO_0000357,CHEMBL616754,,,,10577,D
1781,,Autocuration,,,B,,,,,8,10639,1,BAO_0000019,CHEMBL616755,,,,10577,H
1782,,Autocuration,2435.0,,B,,,,,8,13605,1,BAO_0000019,CHEMBL616756,,Striatum,,10577,H
1783,,Autocuration,2435.0,,B,,,,,8,5834,1,BAO_0000019,CHEMBL616757,,Striatum,,10577,H
1784,,Autocuration,2435.0,,B,,,,,8,10922,1,BAO_0000357,CHEMBL616758,,Striatum,,10577,H
1785,,Autocuration,,,B,,,,,8,14286,1,BAO_0000249,CHEMBL616759,,,,10577,H
1786,,Autocuration,,,B,,,,,8,11825,1,BAO_0000357,CHEMBL616760,,,,10577,H
1787,,Autocuration,2435.0,,B,,,,,8,14826,1,BAO_0000019,CHEMBL616761,,Striatum,,10577,H
1788,,Autocuration,2435.0,,B,,,,,8,9699,1,BAO_0000019,CHEMBL616762,,Striatum,,10577,H
1789,,Autocuration,,,B,,,,,8,14423,1,BAO_0000019,CHEMBL616763,,,,10577,H
1790,,Expert,,,B,,,,,8,10062,1,BAO_0000357,CHEMBL872909,,,,10577,H
1791,,Autocuration,,,B,,,,,8,10062,1,BAO_0000357,CHEMBL616764,,,,10577,H
1792,,Expert,,,B,,10116.0,Rattus norvegicus,,9,12280,1,BAO_0000357,CHEMBL616765,,,,10577,D
1793,,Autocuration,2435.0,,B,,,,,8,15412,1,BAO_0000357,CHEMBL616766,,Striatum,,10577,H
1794,,Autocuration,2435.0,,B,,,,,8,15412,1,BAO_0000357,CHEMBL616767,,Striatum,,10577,H
1795,,Autocuration,,,B,,,,,8,10062,1,BAO_0000357,CHEMBL616768,,,,10577,H
1796,,Autocuration,,,B,,,,,8,11147,1,BAO_0000357,CHEMBL616769,,,,10577,H
1797,,Autocuration,,,B,,,,,8,9547,1,BAO_0000019,CHEMBL616770,,,,10577,H
1798,,Autocuration,,,B,,,,,8,10444,1,BAO_0000019,CHEMBL616771,,,,10577,H
1799,,Autocuration,2435.0,,B,,,,,8,12469,1,BAO_0000019,CHEMBL616772,,Striatum,,10577,H
1800,,Expert,,,B,,,,,8,9098,1,BAO_0000019,CHEMBL616773,,,,10577,H
1801,,Autocuration,,,B,,,,,8,9098,1,BAO_0000019,CHEMBL616774,,,,10577,H
1802,,Autocuration,,,B,,,,,8,9699,1,BAO_0000357,CHEMBL616775,,,,10577,H
1803,,Autocuration,,,B,,,,,8,10394,1,BAO_0000249,CHEMBL616776,,,,10577,H
1804,,Autocuration,,,B,,,,,8,12092,1,BAO_0000357,CHEMBL616777,,,,10577,H
1805,,Autocuration,,,B,,,,,8,16700,1,BAO_0000357,CHEMBL616778,,,,10577,H
1806,,Expert,,,B,,10116.0,Rattus norvegicus,,9,403,1,BAO_0000249,CHEMBL616779,,,,10577,D
1807,,Expert,,,B,,10116.0,Rattus norvegicus,,9,12771,1,BAO_0000357,CHEMBL616780,,,,10577,D
1808,,Autocuration,,,B,,,,,8,11642,1,BAO_0000019,CHEMBL616781,,,,10577,H
1809,,Autocuration,,,B,,,,,8,12953,1,BAO_0000357,CHEMBL616782,,,,10577,H
1810,,Autocuration,,,B,,,,,8,12953,1,BAO_0000357,CHEMBL616783,,,,10577,H
1811,,Expert,2435.0,,B,,,,,8,12953,1,BAO_0000019,CHEMBL616784,,Striatum,,10577,H
1812,,Autocuration,,,B,,,,,8,12953,1,BAO_0000357,CHEMBL616785,,,,10577,H
1813,,Autocuration,955.0,,B,,,,,8,9737,1,BAO_0000249,CHEMBL857067,,Brain,,10577,H
1814,,Autocuration,,,B,,,,,8,9737,1,BAO_0000019,CHEMBL616786,,,,10577,H
1815,,Autocuration,955.0,,B,,,,,8,9737,1,BAO_0000249,CHEMBL616787,,Brain,,10577,H
1816,,Autocuration,,,B,,,,,8,12827,1,BAO_0000357,CHEMBL616788,,,,10577,H
1817,,Autocuration,,,B,,,,,8,5033,1,BAO_0000357,CHEMBL616789,,,,10577,H
1818,,Expert,,,B,,10116.0,Rattus norvegicus,,9,9786,1,BAO_0000019,CHEMBL616790,,,,10577,D
1819,,Expert,,,B,,,,,8,13116,1,BAO_0000357,CHEMBL616791,,,,10577,H
1820,,Autocuration,,,B,,,,,8,16429,1,BAO_0000019,CHEMBL616792,,,,10577,H
1821,,Expert,,,B,,10116.0,Rattus norvegicus,,9,12409,1,BAO_0000249,CHEMBL616793,,,,10577,D
1822,,Autocuration,,,B,,,,,8,15194,1,BAO_0000357,CHEMBL616794,,,,10577,H
1823,,Autocuration,,,B,,,,,8,15194,1,BAO_0000357,CHEMBL616795,,,,10577,H
1824,,Autocuration,,,B,,,,,4,5486,1,BAO_0000019,CHEMBL616796,,,,104686,H
1825,,Autocuration,,,B,,,,,8,4639,1,BAO_0000357,CHEMBL616797,,,,106,H
1826,,Autocuration,,Brain membranes,B,,,,,8,386,1,BAO_0000249,CHEMBL616798,,,,106,H
1827,,Autocuration,,,B,,,,,8,2474,1,BAO_0000357,CHEMBL616799,,,,106,H
1828,,Autocuration,,,B,,,,,8,6011,1,BAO_0000357,CHEMBL616800,,,,106,H
1829,,Autocuration,,,B,,,,,8,5014,1,BAO_0000357,CHEMBL616801,,,,106,H
1830,,Autocuration,,,B,,,,,8,17515,1,BAO_0000357,CHEMBL616802,,,,106,H
1831,,Autocuration,,,B,,,,,8,4373,1,BAO_0000357,CHEMBL616803,,,,106,H
1832,,Expert,,,B,,,,,8,1633,1,BAO_0000357,CHEMBL857068,,,,106,H
1833,,Autocuration,,,B,,,,,8,1633,1,BAO_0000357,CHEMBL616804,,,,106,H
1834,,Autocuration,,,B,,,,,8,4373,1,BAO_0000357,CHEMBL616805,,,,106,H
1835,,Autocuration,,,B,,,,,8,4687,1,BAO_0000357,CHEMBL616806,,,,106,H
1836,,Autocuration,,,B,,,,,8,11574,1,BAO_0000357,CHEMBL616807,,,,106,H
1837,,Autocuration,,,B,,,,,8,10321,1,BAO_0000357,CHEMBL616808,,,,106,H
1838,,Autocuration,,,B,,,,,8,15527,1,BAO_0000357,CHEMBL616809,,,,106,H
1839,,Autocuration,,,B,,,,,8,17200,1,BAO_0000357,CHEMBL616810,,,,106,H
1840,,Autocuration,,,B,,,,,4,14423,1,BAO_0000224,CHEMBL616811,,,,104802,H
1841,,Autocuration,,,B,,9913.0,Bos taurus,,8,5834,1,BAO_0000357,CHEMBL616812,,,,108,H
1842,,Autocuration,,,B,,9823.0,Sus scrofa,,8,11473,1,BAO_0000357,CHEMBL616813,,,,108,H
1843,,Autocuration,,,B,,9823.0,Sus scrofa,,8,11473,1,BAO_0000357,CHEMBL616814,,,,108,H
1844,,Autocuration,,,B,,9823.0,Sus scrofa,,8,10639,1,BAO_0000357,CHEMBL616815,,,,108,H
1845,,Autocuration,,,B,,9823.0,Sus scrofa,,8,10639,1,BAO_0000357,CHEMBL616816,,,,108,H
1846,,Autocuration,,,B,,9823.0,Sus scrofa,,8,14331,1,BAO_0000357,CHEMBL616817,,,,108,H
1847,,Autocuration,,,B,,9823.0,Sus scrofa,,8,10796,1,BAO_0000357,CHEMBL616818,,,,108,H
1848,,Expert,,,B,,9823.0,Sus scrofa,,8,9098,1,BAO_0000357,CHEMBL616819,,,,108,H
1849,,Expert,,,B,,9823.0,Sus scrofa,,8,14331,1,BAO_0000357,CHEMBL616820,,,,108,H
1850,,Expert,,,B,,9823.0,Sus scrofa,,8,11828,1,BAO_0000019,CHEMBL616821,,,,108,H
1851,,Autocuration,,,B,,9823.0,Sus scrofa,,8,11866,1,BAO_0000357,CHEMBL616822,,,,108,H
1852,,Autocuration,,,B,,9986.0,Oryctolagus cuniculus,,8,13047,1,BAO_0000019,CHEMBL616823,,,,108,H
1853,,Autocuration,,,B,,10116.0,Rattus norvegicus,,9,188,1,BAO_0000357,CHEMBL616824,,,,12689,D
1854,,Autocuration,,,B,,10116.0,Rattus norvegicus,,9,11825,1,BAO_0000357,CHEMBL616825,,,,12689,D
1855,,Autocuration,,,B,,10116.0,Rattus norvegicus,,9,11825,1,BAO_0000357,CHEMBL616826,,,,12689,D
1856,,Expert,,,B,,10116.0,Rattus norvegicus,,9,11624,1,BAO_0000019,CHEMBL616827,,,,12689,D
1857,,Autocuration,,,B,,10116.0,Rattus norvegicus,,9,11139,1,BAO_0000357,CHEMBL616828,,,,12689,D
1858,,Autocuration,,,B,,10116.0,Rattus norvegicus,,9,11147,1,BAO_0000357,CHEMBL616829,,,,12689,D
1859,,Autocuration,,,B,,10116.0,Rattus norvegicus,,9,10444,1,BAO_0000019,CHEMBL616830,,,,12689,D
1860,,Expert,,,B,,10116.0,Rattus norvegicus,,9,11624,1,BAO_0000357,CHEMBL616831,,,,12689,D
1861,,Autocuration,,,B,,10116.0,Rattus norvegicus,,9,11662,1,BAO_0000019,CHEMBL616832,,,,12689,D
1862,,Autocuration,,,B,,10116.0,Rattus norvegicus,,9,11662,1,BAO_0000019,CHEMBL616833,,,,12689,D
1863,,Expert,,,B,,10116.0,Rattus norvegicus,,9,11662,1,BAO_0000019,CHEMBL616834,,,,12689,D
1864,,Autocuration,,,B,,10116.0,Rattus norvegicus,,9,11662,1,BAO_0000019,CHEMBL829595,,,,12689,D
1865,,Autocuration,,,B,,10116.0,Rattus norvegicus,,9,9098,1,BAO_0000357,CHEMBL616835,,,,12689,D
1866,,Autocuration,,,B,,10116.0,Rattus norvegicus,,9,10394,1,BAO_0000249,CHEMBL872910,,,,12689,D
1867,,Expert,,,B,,,,,8,11933,1,BAO_0000357,CHEMBL616836,,,,12689,H
1868,,Autocuration,,,B,,10116.0,Rattus norvegicus,,9,12092,1,BAO_0000357,CHEMBL616837,,,,12689,D
1869,,Autocuration,,,B,,10116.0,Rattus norvegicus,,9,12253,1,BAO_0000019,CHEMBL616466,,,,12689,D
1870,722.0,Autocuration,,,B,,10116.0,Rattus norvegicus,,9,12253,1,BAO_0000219,CHEMBL616467,,,HEK293,12689,D
1871,,Autocuration,,,B,,,,,8,1558,1,BAO_0000357,CHEMBL616468,,,,108,H
1872,,Autocuration,,,B,,,,,8,2474,1,BAO_0000357,CHEMBL616469,,,,108,H
1873,,Autocuration,,,B,,,,,8,2474,1,BAO_0000357,CHEMBL616470,,,,108,H
1874,,Autocuration,,,B,,,,,8,11574,1,BAO_0000357,CHEMBL616471,,,,12689,H
1875,,Autocuration,,,B,,,,,8,1558,1,BAO_0000357,CHEMBL616472,,,,12689,H
1876,,Autocuration,,,B,,,,,8,13944,1,BAO_0000357,CHEMBL616473,,,,12689,H
1877,,Autocuration,,,B,,,,,8,13033,1,BAO_0000357,CHEMBL616474,,,,12689,H
1878,,Autocuration,,,B,,,,,8,10321,1,BAO_0000357,CHEMBL616475,,,,12689,H
1879,,Autocuration,,,B,,,,,8,11866,1,BAO_0000357,CHEMBL616476,,,,12689,H
1880,,Autocuration,,,B,,9986.0,Oryctolagus cuniculus,,8,14454,1,BAO_0000019,CHEMBL616477,,,,105,H
1881,,Autocuration,,,B,,,,,4,11574,1,BAO_0000224,CHEMBL616478,,,,104686,H
1882,,Autocuration,,,B,,,,,4,11574,1,BAO_0000224,CHEMBL616479,,,,104686,H
1883,,Autocuration,,,B,,,,,4,13631,1,BAO_0000019,CHEMBL616480,,,,104686,H
1884,,Autocuration,,,B,,10116.0,Rattus norvegicus,,5,9630,1,BAO_0000019,CHEMBL616481,,,,104686,D
1885,,Autocuration,,,B,,10116.0,Rattus norvegicus,,5,8822,1,BAO_0000249,CHEMBL616482,,,,104686,D
1886,,Autocuration,955.0,,B,,10116.0,Rattus norvegicus,,5,9064,1,BAO_0000221,CHEMBL884713,,Brain,,104686,D
1887,,Autocuration,,,B,,,,,4,8868,1,BAO_0000224,CHEMBL616483,,,,104686,H
1888,,Autocuration,,,B,,,,,4,9064,1,BAO_0000224,CHEMBL616484,,,,104686,H
1889,,Autocuration,,,B,,,,,4,9806,1,BAO_0000019,CHEMBL616485,,,,104686,H
1890,,Autocuration,,,B,,,,,4,9098,1,BAO_0000224,CHEMBL616486,,,,104686,H
1891,,Autocuration,,,B,,,,,4,8868,1,BAO_0000224,CHEMBL616487,,,,104686,H
1892,,Autocuration,,,B,,,,,4,12765,1,BAO_0000224,CHEMBL616488,,,,104686,H
1893,,Autocuration,,,B,,,,,4,11049,1,BAO_0000019,CHEMBL616489,,,,104686,H
1894,,Autocuration,,,B,,,,,4,11049,1,BAO_0000019,CHEMBL616490,,,,104686,H
1895,,Autocuration,,,B,,,,,4,11049,1,BAO_0000019,CHEMBL616491,,,,104686,H
1896,,Autocuration,,,B,,,,,4,11049,1,BAO_0000019,CHEMBL616492,,,,104686,H
1897,,Autocuration,,,B,,,,,4,11049,1,BAO_0000019,CHEMBL616493,,,,104686,H
1898,,Autocuration,,,B,,,,,4,11473,1,BAO_0000019,CHEMBL616494,,,,104686,H
1899,,Autocuration,,,B,,,,,4,11473,1,BAO_0000019,CHEMBL616495,,,,104686,H
1900,,Autocuration,,,B,,,,,4,3086,1,BAO_0000019,CHEMBL616496,,,,104686,H
1901,,Autocuration,,,B,,,,,4,11049,1,BAO_0000019,CHEMBL616497,,,,104686,H
1902,,Autocuration,,,B,,,,,4,11049,1,BAO_0000019,CHEMBL616498,,,,104686,H
1903,,Autocuration,,,B,,,,,4,10639,1,BAO_0000019,CHEMBL616499,,,,104686,H
1904,,Autocuration,,,B,,,,,4,10922,1,BAO_0000019,CHEMBL616500,,,,104686,H
1905,,Autocuration,955.0,,B,,10116.0,Rattus norvegicus,,5,9064,1,BAO_0000221,CHEMBL616501,,Brain,,104686,D
1906,,Autocuration,955.0,,B,,,,,4,10748,1,BAO_0000221,CHEMBL616502,,Brain,,104686,H
1907,,Autocuration,,Membranes,B,,,,,4,11614,1,BAO_0000249,CHEMBL884529,,,,104686,H
1908,,Autocuration,,Membranes,B,,,,,4,11615,1,BAO_0000249,CHEMBL616503,,,,104686,H
1909,,Autocuration,,,B,,,,,4,11615,1,BAO_0000224,CHEMBL616964,,,,104686,H
1910,,Autocuration,,Membranes,B,,,,,4,11614,1,BAO_0000249,CHEMBL616965,,,,104686,H
1911,,Autocuration,,,B,,,,,4,11702,1,BAO_0000224,CHEMBL616966,,,,104686,H
1912,,Autocuration,,,B,,,,,4,11702,1,BAO_0000224,CHEMBL616967,,,,104686,H
1913,,Autocuration,,,B,,10116.0,Rattus norvegicus,,5,11702,1,BAO_0000224,CHEMBL616968,,,,104686,D
1914,,Autocuration,,,B,,,,,4,11702,1,BAO_0000224,CHEMBL616969,,,,104686,H
1915,,Autocuration,,,B,,,,,4,13346,1,BAO_0000019,CHEMBL884530,,,,104686,H
1916,,Autocuration,,,B,,,,,4,10025,1,BAO_0000224,CHEMBL616970,,,,104686,H
1917,,Autocuration,,,B,,,,,4,10025,1,BAO_0000224,CHEMBL616971,,,,104686,H
1918,,Autocuration,,,B,,,,,4,10025,1,BAO_0000224,CHEMBL616972,,,,104686,H
1919,,Autocuration,,,B,,,,,4,9036,1,BAO_0000224,CHEMBL616973,,,,104686,H
1920,,Autocuration,,,B,,,,,4,9036,1,BAO_0000224,CHEMBL616974,,,,104686,H
1921,,Autocuration,,,B,,,,,4,9161,1,BAO_0000019,CHEMBL616975,,,,104686,H
1922,,Autocuration,,,B,,,,,4,12304,1,BAO_0000019,CHEMBL616976,,,,104686,H
1923,,Autocuration,,,B,,,,,4,13276,1,BAO_0000224,CHEMBL616977,,,,104686,H
1924,,Autocuration,,,B,,,,,4,11825,1,BAO_0000224,CHEMBL616978,,,,104686,H
1925,,Autocuration,,,B,,,,,4,12443,1,BAO_0000224,CHEMBL616979,,,,104686,H
1926,,Autocuration,,,B,,,,,4,13830,1,BAO_0000224,CHEMBL616980,,,,104686,H
1927,,Autocuration,,Membranes,B,,,,,4,9592,1,BAO_0000249,CHEMBL616981,,,,104686,H
1928,,Autocuration,,Membranes,B,,,,,4,9592,1,BAO_0000249,CHEMBL616982,,,,104686,H
1929,,Autocuration,,,B,,,,,4,10881,1,BAO_0000224,CHEMBL616983,,,,104686,H
1930,,Autocuration,,,B,,,,,4,13605,1,BAO_0000019,CHEMBL616984,,,,104686,H
1931,,Autocuration,,,B,,10116.0,Rattus norvegicus,,5,11624,1,BAO_0000224,CHEMBL616985,,,,104686,D
1932,,Autocuration,,,B,,,,,4,4101,1,BAO_0000224,CHEMBL616986,,,,104686,H
1933,,Autocuration,,,B,,,,,4,4101,1,BAO_0000224,CHEMBL616987,,,,104686,H
1934,,Autocuration,,,B,,,,,4,15360,1,BAO_0000019,CHEMBL616988,,,,104686,H
1935,,Autocuration,,,B,,,,,4,11576,1,BAO_0000019,CHEMBL617243,,,,104686,H
1936,,Autocuration,,,B,,,,,4,5834,1,BAO_0000019,CHEMBL617244,,,,104686,H
1937,485.0,Autocuration,,,B,,10116.0,Rattus norvegicus,,5,2395,1,BAO_0000219,CHEMBL617245,,,CHO-K1,104686,D
1938,,Autocuration,,Membranes,B,,,,,4,11965,1,BAO_0000249,CHEMBL617246,,,,104686,H
1939,,Autocuration,,,B,,,,,4,3967,1,BAO_0000224,CHEMBL617546,,,,104686,H
1940,,Autocuration,,Brain membranes,B,,,,,4,11130,1,BAO_0000249,CHEMBL617547,,,,104686,H
1941,,Autocuration,,,B,,,,,4,13427,1,BAO_0000219,CHEMBL617548,,,,104686,H
1942,,Autocuration,,,B,,,,,4,9443,1,BAO_0000224,CHEMBL617549,,,,104686,H
1943,,Autocuration,,,B,,,,,4,9443,1,BAO_0000224,CHEMBL617550,,,,104686,H
1944,,Autocuration,,,B,,,,,4,11825,1,BAO_0000224,CHEMBL617551,,,,104686,H
1945,,Autocuration,,Membranes,B,,,,,4,12120,1,BAO_0000249,CHEMBL617552,,,,104686,H
1946,,Autocuration,,Membranes,B,,,,,4,12120,1,BAO_0000249,CHEMBL617553,,,,104686,H
1947,,Autocuration,1515.0,,F,,,,,4,11963,1,BAO_0000019,CHEMBL617554,,Thoracic aorta,,104686,H
1948,,Autocuration,,,B,,,,,4,9069,1,BAO_0000019,CHEMBL617555,,,,104686,H
1949,,Autocuration,,,B,,,,,4,8868,1,BAO_0000224,CHEMBL617556,,,,104686,H
1950,,Autocuration,,,B,,,,,8,17200,1,BAO_0000357,CHEMBL617557,,,,10624,H
1951,,Autocuration,,,B,,,,,8,17200,1,BAO_0000357,CHEMBL617558,,,,10624,H
1952,,Expert,,,B,,,,,8,13969,1,BAO_0000357,CHEMBL617559,,,,17106,H
1953,,Expert,,,B,,,,,9,13392,1,BAO_0000357,CHEMBL617560,,,,17106,D
