variant_id,doc_id,confidence_score,bao_format,description,tid,assay_test_type,assay_tissue,chembl_id,curated_by,assay_tax_id,assay_subcellular_fraction,relationship_type,assay_category,assay_type,assay_id,assay_strain,cell_id,assay_organism,src_id,src_assay_id,tissue_id,assay_cell_type
,6848,1,BAO_0000218,Plasma clearance of compound in rats was evaluated,50597,In vivo,,CHEMBL626943,Intermediate,10116.0,,N,,A,8509,,,Rattus norvegicus,1,,,
,6848,1,BAO_0000218,Plasma clearance of compound in rats was evaluated; ND indicates not determined,50597,In vivo,,CHEMBL626944,Intermediate,10116.0,,N,,A,8510,,,Rattus norvegicus,1,,,
,6467,1,BAO_0000218,Plasma clearance in rats at the dose of 1.0 mpk by i.v. administration,50597,In vivo,,CHEMBL626945,Intermediate,10116.0,,N,,A,8511,,,Rattus norvegicus,1,,,
,6467,1,BAO_0000218,Plasma clearance in rats at the dose of 1.0 mpk by i.v. administration; ND= not determined,50597,In vivo,,CHEMBL626946,Intermediate,10116.0,,N,,A,8512,,,Rattus norvegicus,1,,,
,4956,1,BAO_0000218,Plasma clearance rate in Sprague-Dawley rats,50597,In vivo,,CHEMBL626856,Intermediate,10116.0,,N,,A,8513,,,Rattus norvegicus,1,,,
,5529,1,BAO_0000218,Plasma clearance was determined in rat after intravenous administration (0.5 mg/kg),50597,In vivo,,CHEMBL626857,Intermediate,10116.0,,N,,A,8514,,,Rattus norvegicus,1,,,
,406,1,BAO_0000218,The compound was evaluated for plasma clearance in rat,50597,In vivo,Plasma,CHEMBL626858,Intermediate,10116.0,,N,,A,8515,,,Rattus norvegicus,1,,1969.0,
,17655,1,BAO_0000218,Total plasma clearance in rat,50597,In vivo,Plasma,CHEMBL627018,Intermediate,10116.0,,N,,A,8516,,,Rattus norvegicus,1,,1969.0,
,3293,1,BAO_0000218,Absorption behavior was judged by the peak blood concentration determined after oral dose of 30 mg/kg in rats.,50597,In vivo,Blood,CHEMBL625331,Intermediate,10116.0,,N,,A,8517,,,Rattus norvegicus,1,,178.0,
,4075,1,BAO_0000218,Blood level after a 10 mg/kg oral dose in rat expressed as Cmax was determined,50597,In vivo,Blood,CHEMBL625332,Intermediate,10116.0,,N,,A,8518,,,Rattus norvegicus,1,,178.0,
,2792,1,BAO_0000218,C max was determined at 10 mg/kg po dose in rats,50597,In vivo,,CHEMBL877590,Intermediate,10116.0,,N,,A,8519,,,Rattus norvegicus,1,,,
,2792,1,BAO_0000218,C max was determined at 3 mg/kg po dose in rats,50597,In vivo,,CHEMBL625333,Intermediate,10116.0,,N,,A,8520,,,Rattus norvegicus,1,,,
,17594,1,BAO_0000218,Cmax after repeated oral dose of compound at 1 mg/kg in rats,50597,In vivo,,CHEMBL625334,Intermediate,10116.0,,N,,A,8521,,,Rattus norvegicus,1,,,
,17594,1,BAO_0000218,Cmax after single intravenous bolus of 1 mg/kg in rats,50597,In vivo,,CHEMBL625335,Intermediate,10116.0,,N,,A,8522,,,Rattus norvegicus,1,,,
,4762,1,BAO_0000218,Cmax of compound at 5 mg/kg after po administration was determined in rat,50597,In vivo,,CHEMBL625336,Intermediate,10116.0,,N,,A,8523,,,Rattus norvegicus,1,,,
,17509,1,BAO_0000218,Cmax 24 hr after 10 mg/kg oral administration in rats,50597,In vivo,,CHEMBL625337,Intermediate,10116.0,,N,,A,8524,,,Rattus norvegicus,1,,,
,17509,1,BAO_0000218,Cmax 24 hr after 2 mg/kg oral administration in rats,50597,In vivo,,CHEMBL625338,Intermediate,10116.0,,N,,A,8525,,,Rattus norvegicus,1,,,
,1466,1,BAO_0000218,Cmax in plasma was determined upon peroral administration of 10.0 mg/Kg dose in rat,50597,In vivo,Plasma,CHEMBL625339,Intermediate,10116.0,,N,,A,8526,,,Rattus norvegicus,1,,1969.0,
,6535,1,BAO_0000218,Cmax in rat after administration of 2 mg/kg iv,50597,In vivo,,CHEMBL625340,Intermediate,10116.0,,N,,A,8527,,,Rattus norvegicus,1,,,
,6535,1,BAO_0000218,Cmax in rat after administration of 2 mg/kg iv,50597,In vivo,,CHEMBL625341,Intermediate,10116.0,,N,,A,8528,,,Rattus norvegicus,1,,,
,3169,1,BAO_0000218,Cmax in rats determined 6 hours after oral dosing of 20 mg/kg,50597,In vivo,,CHEMBL622687,Intermediate,10116.0,,N,,A,8529,,,Rattus norvegicus,1,,,
,6515,1,BAO_0000218,Cmax wa determined in rat plasma at 30 mg/kg after po administration,50597,In vivo,Plasma,CHEMBL622688,Intermediate,10116.0,,N,,A,8530,,,Rattus norvegicus,1,,1969.0,
,11149,1,BAO_0000218,Cmax was calculated as maximum concentration reached in the blood after oral administration to male F344 rats,50597,In vivo,Blood,CHEMBL622689,Intermediate,10116.0,,N,,A,8531,,,Rattus norvegicus,1,,178.0,
,11149,1,BAO_0000218,Cmax was calculated as maximum concentration reached in the blood in air pouch exudate after oral administration to male F344 rats,50597,In vivo,Blood,CHEMBL620295,Intermediate,10116.0,,N,,A,8532,,,Rattus norvegicus,1,,178.0,
,17858,1,BAO_0000218,Cmax after 10 mg/kg oral administration in rat,50597,In vivo,,CHEMBL620296,Intermediate,10116.0,,N,,A,8533,,,Rattus norvegicus,1,,,
,6518,1,BAO_0000218,Cmax after IV dosing at 0.5 mg/kg in rat; no data,50597,In vivo,,CHEMBL620297,Intermediate,10116.0,,N,,A,8534,,,Rattus norvegicus,1,,,
,6518,1,BAO_0000218,Cmax after IV dosing at 1 mg/kg in rat; no data,50597,In vivo,,CHEMBL620298,Intermediate,10116.0,,N,,A,8535,,,Rattus norvegicus,1,,,
,4426,1,BAO_0000218,Cmax after oral administration at 20 mpk in rats,50597,In vivo,,CHEMBL620299,Intermediate,10116.0,,N,,A,8536,,,Rattus norvegicus,1,,,
,4426,1,BAO_0000218,Cmax after oral administration at 20 mpk in rats; Not performed.,50597,In vivo,,CHEMBL620300,Intermediate,10116.0,,N,,A,8537,,,Rattus norvegicus,1,,,
,4426,1,BAO_0000218,Cmax after oral administration at 20 mpk in rats d; Not performed.,50597,In vivo,,CHEMBL620301,Intermediate,10116.0,,N,,A,8538,,,Rattus norvegicus,1,,,
,5656,1,BAO_0000218,Cmax after oral administration in rat,50597,In vivo,,CHEMBL620302,Intermediate,10116.0,,N,,A,8539,,,Rattus norvegicus,1,,,
,6518,1,BAO_0000218,Cmax after oral administration at a dose of 2 mg/kg in rat,50597,In vivo,,CHEMBL620303,Intermediate,10116.0,,N,,A,8540,,,Rattus norvegicus,1,,,
,6518,1,BAO_0000218,Cmax after oral administration at a dose of 4 mg/kg in rat,50597,In vivo,,CHEMBL620304,Intermediate,10116.0,,N,,A,8541,,,Rattus norvegicus,1,,,
,6113,1,BAO_0000218,Cmax in rats after 20 mg/kg oral dose,50597,In vivo,,CHEMBL620305,Intermediate,10116.0,,N,,A,8542,,,Rattus norvegicus,1,,,
,17764,1,BAO_0000218,Cmax after peroral administration in rats at 2.4 uM/kg,50597,In vivo,,CHEMBL620306,Intermediate,10116.0,,N,,A,8543,,,Rattus norvegicus,1,,,
,4756,1,BAO_0000218,Cmax at the dose of 2 mg/Kg administered perorally in rats,50597,In vivo,,CHEMBL620307,Intermediate,10116.0,,N,,A,8544,,,Rattus norvegicus,1,,,
,4756,1,BAO_0000218,Cmax at the dose of 5 mg/Kg administered perorally in rats,50597,In vivo,,CHEMBL620308,Intermediate,10116.0,,N,,A,8545,,,Rattus norvegicus,1,,,
,6402,1,BAO_0000218,Cmax by administering at 20 mg/kg p.o. in rats,50597,In vivo,,CHEMBL620309,Intermediate,10116.0,,N,,A,8546,,,Rattus norvegicus,1,,,
,5610,1,BAO_0000218,Cmax in male rat,50597,In vivo,,CHEMBL620310,Intermediate,10116.0,,N,,A,8547,,,Rattus norvegicus,1,,,
,5207,1,BAO_0000218,Cmax in rat,50597,In vivo,,CHEMBL620311,Intermediate,10116.0,,N,,A,8548,,,Rattus norvegicus,1,,,
,6011,1,BAO_0000218,Cmax in rat,50597,In vivo,,CHEMBL620312,Intermediate,10116.0,,N,,A,8549,,,Rattus norvegicus,1,,,
,6504,1,BAO_0000218,Cmax in rat,50597,In vivo,,CHEMBL620313,Intermediate,10116.0,,N,,A,8550,,,Rattus norvegicus,1,,,
,6046,1,BAO_0000218,Cmax in rat at 10 mg/kg,50597,In vivo,,CHEMBL620314,Intermediate,10116.0,,N,,A,8551,,,Rattus norvegicus,1,,,
,6504,1,BAO_0000218,Cmax in rat at the dose of 1 mg/kg i.v.,50597,In vivo,,CHEMBL620315,Intermediate,10116.0,,N,,A,8552,,,Rattus norvegicus,1,,,
,5874,1,BAO_0000218,Cmax in rat by po administration at a dose of 40 mg/kg,50597,In vivo,,CHEMBL620316,Intermediate,10116.0,,N,,A,8553,,,Rattus norvegicus,1,,,
,17686,1,BAO_0000218,Cmax in rat p.o. at 20 mg/kg concentration,50597,In vivo,,CHEMBL620317,Intermediate,10116.0,,N,,A,8554,,,Rattus norvegicus,1,,,
,5836,1,BAO_0000218,Cmax in rats,50597,In vivo,,CHEMBL620318,Intermediate,10116.0,,N,,A,8555,,,Rattus norvegicus,1,,,
,17596,1,BAO_0000218,Cmax in rats,50597,In vivo,,CHEMBL620319,Intermediate,10116.0,,N,,A,8556,,,Rattus norvegicus,1,,,
,16423,1,BAO_0000218,Cmax was evaluated after 20 uM/kg of peroral administration,50597,In vivo,,CHEMBL620320,Intermediate,10116.0,,N,,A,8557,,,Rattus norvegicus,1,,,
,17804,1,BAO_0000218,Cmax was measured in rats after peroral administration at 3 mg/kg,50597,In vivo,,CHEMBL620321,Intermediate,10116.0,,N,,A,8558,,,Rattus norvegicus,1,,,
,1908,1,BAO_0000218,Cmax value after oral dose at a dose of 10 mg/kg in rats.,50597,In vivo,,CHEMBL620322,Intermediate,10116.0,,N,,A,8559,,,Rattus norvegicus,1,,,
,13950,1,BAO_0000218,Distribution of [123I]-label in rat brain (diencephalon) was reported at 60 min post injection. Value shown is %ID/g of tissue,50597,,,CHEMBL620323,Intermediate,10116.0,,N,,A,8560,,,Rattus norvegicus,1,,,
,13950,1,BAO_0000218,Distribution of [123I]-label in rat brain (frontal cortex) was reported at 20 min post injection. Value shown is %ID/g of tissue,50597,,Frontal cortex,CHEMBL620324,Intermediate,10116.0,,N,,A,8561,,,Rattus norvegicus,1,,1870.0,
,13950,1,BAO_0000218,Distribution of [123I]-label in rat brain (frontal cortex) was reported at 60 min post injection. Value shown is %ID/g of tissue,50597,,Frontal cortex,CHEMBL620325,Intermediate,10116.0,,N,,A,8562,,,Rattus norvegicus,1,,1870.0,
,13950,1,BAO_0000218,Distribution of [123I]-label in rat brain (hippocampus) was reported at 20 min post injection. Value shown is %ID/g of tissue,50597,,Hippocampus,CHEMBL620326,Intermediate,10116.0,,N,,A,8563,,,Rattus norvegicus,1,,10000000.0,
,13950,1,BAO_0000218,Distribution of [123I]-label in rat brain (hippocampus) was reported at 60 min post injection. Value shown is %ID/g of tissue,50597,,Hippocampus,CHEMBL620327,Intermediate,10116.0,,N,,A,8564,,,Rattus norvegicus,1,,10000000.0,
,13950,1,BAO_0000218,Distribution of [123I]-label in rat brain (medulla pons) was reported at 20 min post injection. Value shown is %ID/g of tissue,50597,,,CHEMBL620328,Intermediate,10116.0,,N,,A,8565,,,Rattus norvegicus,1,,,
,13950,1,BAO_0000218,Distribution of [123I]-label in rat brain (medulla pons) was reported at 60 min post injection. Value shown is %ID/g of tissue,50597,,,CHEMBL620329,Intermediate,10116.0,,N,,A,8566,,,Rattus norvegicus,1,,,
,13950,1,BAO_0000218,Distribution of [123I]-label in rat brain (midbrain) was reported at 20 min post injection. Value shown is %ID/g of tissue,50597,,Midbrain,CHEMBL620330,Intermediate,10116.0,,N,,A,8567,,,Rattus norvegicus,1,,1891.0,
,13950,1,BAO_0000218,Distribution of [123I]-label in rat brain (midbrain) was reported at 60 min post injection. Value shown is %ID/g of tissue,50597,,Midbrain,CHEMBL875286,Intermediate,10116.0,,N,,A,8568,,,Rattus norvegicus,1,,1891.0,
,13950,1,BAO_0000218,Distribution of [123I]-label in rat brain (posterior cortex) was reported at 20 min post injection. Value shown is %ID/g of tissue,50597,,,CHEMBL620331,Intermediate,10116.0,,N,,A,8569,,,Rattus norvegicus,1,,,
,13950,1,BAO_0000218,Distribution of [123I]-label in rat brain (posterior cortex) was reported at 60 min post injection. Value shown is %ID/g of tissue,50597,,,CHEMBL620332,Intermediate,10116.0,,N,,A,8570,,,Rattus norvegicus,1,,,
,13950,1,BAO_0000218,Distribution of [123I]-label in rat brain (striatum) was reported at 20 min post injection. Value shown is %ID/g of tissue,50597,,Striatum,CHEMBL620333,Intermediate,10116.0,,N,,A,8571,,,Rattus norvegicus,1,,2435.0,
,13950,1,BAO_0000218,Distribution of [123I]-label in rat brain (striatum) was reported at 60 min post injection. Value shown is %ID/g of tissue,50597,,Striatum,CHEMBL620334,Intermediate,10116.0,,N,,A,8572,,,Rattus norvegicus,1,,2435.0,
,16434,1,BAO_0000218,Radioactivity distribution in blood of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,50597,,Blood,CHEMBL621015,Intermediate,10116.0,,N,,A,8573,,,Rattus norvegicus,1,,178.0,
,16434,1,BAO_0000218,Radioactivity distribution in blood of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,50597,,Blood,CHEMBL621016,Intermediate,10116.0,,N,,A,8574,,,Rattus norvegicus,1,,178.0,
,16434,1,BAO_0000218,Radioactivity distribution in blood of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,50597,,Blood,CHEMBL621191,Intermediate,10116.0,,N,,A,8575,,,Rattus norvegicus,1,,178.0,
,16434,1,BAO_0000218,Radioactivity distribution in blood of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,50597,,Blood,CHEMBL621192,Intermediate,10116.0,,N,,A,8576,,,Rattus norvegicus,1,,178.0,
,16434,1,BAO_0000218,Radioactivity distribution in blood of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,50597,,Blood,CHEMBL621193,Intermediate,10116.0,,N,,A,8577,,,Rattus norvegicus,1,,178.0,
,16434,1,BAO_0000218,Radioactivity distribution in blood of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,50597,,Blood,CHEMBL621194,Intermediate,10116.0,,N,,A,8578,,,Rattus norvegicus,1,,178.0,
,16434,1,BAO_0000218,Radioactivity distribution in blood of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,50597,,Blood,CHEMBL624204,Intermediate,10116.0,,N,,A,8579,,,Rattus norvegicus,1,,178.0,
,16434,1,BAO_0000218,Radioactivity distribution in blood of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,50597,,Blood,CHEMBL624205,Intermediate,10116.0,,N,,A,8580,,,Rattus norvegicus,1,,178.0,
,16435,1,BAO_0000218,Radioactivity distribution in blood of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,50597,,Blood,CHEMBL624206,Intermediate,10116.0,,N,,A,8581,,,Rattus norvegicus,1,,178.0,
,16435,1,BAO_0000218,Radioactivity distribution in blood of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,50597,,Blood,CHEMBL624207,Intermediate,10116.0,,N,,A,8582,,,Rattus norvegicus,1,,178.0,
,16435,1,BAO_0000218,Radioactivity distribution in blood of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,50597,,Blood,CHEMBL624208,Intermediate,10116.0,,N,,A,8583,,,Rattus norvegicus,1,,178.0,
,16435,1,BAO_0000218,Radioactivity distribution in blood of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,50597,,Blood,CHEMBL624209,Intermediate,10116.0,,N,,A,8584,,,Rattus norvegicus,1,,178.0,
,16435,1,BAO_0000218,Radioactivity distribution in blood of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,50597,,Blood,CHEMBL624210,Intermediate,10116.0,,N,,A,8585,,,Rattus norvegicus,1,,178.0,
,16435,1,BAO_0000218,Radioactivity distribution in blood of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,50597,,Blood,CHEMBL624211,Intermediate,10116.0,,N,,A,8586,,,Rattus norvegicus,1,,178.0,
,16435,1,BAO_0000218,Radioactivity distribution in blood of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,50597,,Blood,CHEMBL624212,Intermediate,10116.0,,N,,A,8587,,,Rattus norvegicus,1,,178.0,
,16435,1,BAO_0000218,Radioactivity distribution in blood of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,50597,,Blood,CHEMBL624213,Intermediate,10116.0,,N,,A,8588,,,Rattus norvegicus,1,,178.0,
,16434,1,BAO_0000218,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,50597,,Blood,CHEMBL876611,Intermediate,10116.0,,N,,A,8589,,,Rattus norvegicus,1,,178.0,
,16434,1,BAO_0000218,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,50597,,Blood,CHEMBL624214,Intermediate,10116.0,,N,,A,8590,,,Rattus norvegicus,1,,178.0,
,16434,1,BAO_0000218,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,50597,,Blood,CHEMBL624215,Intermediate,10116.0,,N,,A,8591,,,Rattus norvegicus,1,,178.0,
,16435,1,BAO_0000218,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,50597,,Blood,CHEMBL624216,Intermediate,10116.0,,N,,A,8592,,,Rattus norvegicus,1,,178.0,
,16435,1,BAO_0000218,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,50597,,Blood,CHEMBL624217,Intermediate,10116.0,,N,,A,8593,,,Rattus norvegicus,1,,178.0,
,16435,1,BAO_0000218,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,50597,,Blood,CHEMBL624218,Intermediate,10116.0,,N,,A,8594,,,Rattus norvegicus,1,,178.0,
,16435,1,BAO_0000218,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,50597,,Blood,CHEMBL624219,Intermediate,10116.0,,N,,A,8595,,,Rattus norvegicus,1,,178.0,
,16435,1,BAO_0000218,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,50597,,Blood,CHEMBL624220,Intermediate,10116.0,,N,,A,8596,,,Rattus norvegicus,1,,178.0,
,16435,1,BAO_0000218,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,50597,,Blood,CHEMBL624221,Intermediate,10116.0,,N,,A,8597,,,Rattus norvegicus,1,,178.0,
,16434,1,BAO_0000218,Radioactivity distribution in bone of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,50597,,,CHEMBL624222,Intermediate,10116.0,,N,,A,8598,,,Rattus norvegicus,1,,,
,16434,1,BAO_0000218,Radioactivity distribution in bone of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,50597,,,CHEMBL624223,Intermediate,10116.0,,N,,A,8599,,,Rattus norvegicus,1,,,
,16434,1,BAO_0000218,Radioactivity distribution in bone of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,50597,,,CHEMBL624224,Intermediate,10116.0,,N,,A,8600,,,Rattus norvegicus,1,,,
,16434,1,BAO_0000218,Radioactivity distribution in bone of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,50597,,,CHEMBL624225,Intermediate,10116.0,,N,,A,8601,,,Rattus norvegicus,1,,,
,17764,1,BAO_0000218,Volume of solubility in solution after intravenous administration in rats at 24 uM/kg,50597,In vivo,,CHEMBL622420,Intermediate,10116.0,,N,,A,8602,,,Rattus norvegicus,1,,,
,5031,1,BAO_0000218,Volume of steady state distribution after i.v. administration in rats,50597,In vivo,,CHEMBL622421,Intermediate,10116.0,,N,,A,8603,,,Rattus norvegicus,1,,,
,6215,1,BAO_0000218,Vss after intravenous administration (5.0 mg/kg) was determined in rat,50597,In vivo,,CHEMBL622422,Intermediate,10116.0,,N,,A,8604,,,Rattus norvegicus,1,,,
,17671,1,BAO_0000218,Vss in male Sprague-Dawley rats following an intravenous bolus dose at 10-20 mg/kg,50597,In vivo,,CHEMBL622423,Intermediate,10116.0,,N,,A,8605,,,Rattus norvegicus,1,,,
,17752,1,BAO_0000218,Vss was determined,50597,In vivo,,CHEMBL622424,Intermediate,10116.0,,N,,A,8606,,,Rattus norvegicus,1,,,
,6596,1,BAO_0000218,Vss in rat,50597,In vivo,,CHEMBL622425,Intermediate,10116.0,,N,,A,8607,,,Rattus norvegicus,1,,,
,16423,1,BAO_0000218,Vss was evaluated after 10 uM/kg of intra arterial administration,50597,In vivo,,CHEMBL876612,Intermediate,10116.0,,N,,A,8608,,,Rattus norvegicus,1,,,
,15662,1,BAO_0000218,volume of distribution at steady state was observed after intravenous administration in rat,50597,In vivo,,CHEMBL622426,Intermediate,10116.0,,N,,A,8609,,,Rattus norvegicus,1,,,
,6062,1,BAO_0000218,Volume of distribution was measured in rat after an iv dose of 1 mg/kg,50597,In vivo,,CHEMBL622427,Intermediate,10116.0,,N,,A,8610,,,Rattus norvegicus,1,,,
,5874,1,BAO_0000218,Pharmacokinetic (PK) parameter Vz in rat,50597,In vivo,,CHEMBL622428,Intermediate,10116.0,,N,,A,8611,,,Rattus norvegicus,1,,,
,4942,1,BAO_0000218,Volume distribution in rats,50597,In vivo,,CHEMBL622429,Intermediate,10116.0,,N,,A,8612,,,Rattus norvegicus,1,,,
,17796,1,BAO_0000218,Volume of distribution in rat; No data,50597,In vivo,,CHEMBL622430,Intermediate,10116.0,,N,,A,8613,,,Rattus norvegicus,1,,,
,4890,1,BAO_0000218,Volume of distribution was determined after intravenous administration at a dose 5 mg/kg to male Sprague-Dawley rats,50597,In vivo,,CHEMBL622431,Intermediate,10116.0,,N,,A,8614,,,Rattus norvegicus,1,,,
,15765,1,BAO_0000218,% absorption predicted from in vitro rat ileum transport studies,50597,,Ileum,CHEMBL622432,Intermediate,10116.0,,N,,A,8615,,,Rattus norvegicus,1,,2116.0,
,13569,1,BAO_0000218,Bioavailability at an iv dose of 12 mg/Kg and po dose of 23 mg/Kg,50597,In vivo,,CHEMBL622433,Intermediate,10116.0,,N,,A,8616,,,Rattus norvegicus,1,,,
,13569,1,BAO_0000218,Bioavailability at an iv dose of 14 mg/Kg and po dose of 15 mg/Kg,50597,In vivo,,CHEMBL622434,Intermediate,10116.0,,N,,A,8617,,,Rattus norvegicus,1,,,
,13569,1,BAO_0000218,Bioavailability at an iv dose of 14 mg/Kg and po dose of 28 mg/Kg,50597,In vivo,,CHEMBL622435,Intermediate,10116.0,,N,,A,8618,,,Rattus norvegicus,1,,,
,13569,1,BAO_0000218,Bioavailability (dose 15 mg/kg i.v. and 30 mg/kg p.o.),50597,In vivo,,CHEMBL618748,Intermediate,10116.0,,N,,A,8619,,,Rattus norvegicus,1,,,
,13569,1,BAO_0000218,Bioavailability at an iv dose of 15 mg/Kg and po dose of 30.2 mg/Kg,50597,In vivo,,CHEMBL618749,Intermediate,10116.0,,N,,A,8620,,,Rattus norvegicus,1,,,
,13569,1,BAO_0000218,Bioavailability at an iv dose of 15.6 mg/Kg and po dose of 31.2 mg/Kg,50597,In vivo,,CHEMBL618750,Intermediate,10116.0,,N,,A,8621,,,Rattus norvegicus,1,,,
,13569,1,BAO_0000218,Bioavailability at an iv dose of 15.7 mg/Kg and po dose of 31.4 mg/Kg,50597,In vivo,,CHEMBL618751,Intermediate,10116.0,,N,,A,8622,,,Rattus norvegicus,1,,,
,13569,1,BAO_0000218,Bioavailability at an iv dose of 16 mg/Kg and po dose of 35 mg/Kg,50597,In vivo,,CHEMBL618752,Intermediate,10116.0,,N,,A,8623,,,Rattus norvegicus,1,,,
,4576,1,BAO_0000218,Oral bioavailability in rat,50597,In vivo,,CHEMBL618753,Intermediate,10116.0,,N,,A,8624,,,Rattus norvegicus,1,,,
,750,1,BAO_0000218,Oral bioavailability estimated by measurement of the circulating plasma levels of BMS-183920 after intravenous and oral dosing to rats for 4 determinations,50597,In vivo,Plasma,CHEMBL618754,Intermediate,10116.0,,N,,A,8625,,,Rattus norvegicus,1,,1969.0,
,750,1,BAO_0000218,Oral bioavailability in rat,50597,In vivo,,CHEMBL618755,Intermediate,10116.0,,N,,A,8626,,,Rattus norvegicus,1,,,
,4590,1,BAO_0000218,Oral bioavailability in rat,50597,In vivo,,CHEMBL618756,Intermediate,10116.0,,N,,A,8627,,,Rattus norvegicus,1,,,
,1716,1,BAO_0000218,Oral bioavailability in rat,50597,In vivo,,CHEMBL618757,Intermediate,10116.0,,N,,A,8628,,,Rattus norvegicus,1,,,
,1974,1,BAO_0000218,Bioavailability in rat,50597,In vivo,,CHEMBL618758,Intermediate,10116.0,,N,,A,8629,,,Rattus norvegicus,1,,,
,4502,1,BAO_0000218,Oral bioavailability in rat (dose 30 mg/kg),50597,In vivo,,CHEMBL621088,Intermediate,10116.0,,N,,A,8630,,,Rattus norvegicus,1,,,
,3371,1,BAO_0000218,Pharmacokinetic property (cLogP) in rat,50597,,,CHEMBL621089,Intermediate,10116.0,,N,,A,8631,,,Rattus norvegicus,1,,,
,9099,1,BAO_0000218,Hyperglycemic activity and change in blood glucose concentration was reported 2 hours after administration of 100 mg/Kg perorally,50597,,Blood,CHEMBL621090,Intermediate,10116.0,,N,,F,8632,,,Rattus norvegicus,1,,178.0,
,9099,1,BAO_0000218,Hyperglycemic activity and change in blood glucose concentration was reported 4 hours after administration of 100 mg/Kg perorally,50597,,Blood,CHEMBL621091,Intermediate,10116.0,,N,,F,8633,,,Rattus norvegicus,1,,178.0,
,4590,1,BAO_0000218,Clearance in rat.,50597,In vivo,,CHEMBL876731,Intermediate,10116.0,,N,,A,8634,,,Rattus norvegicus,1,,,
,3184,1,BAO_0000218,Compound was evaluated for its clearance when administered intravenously in rat,50597,In vivo,,CHEMBL621092,Intermediate,10116.0,,N,,A,8635,,,Rattus norvegicus,1,,,
,16456,1,BAO_0000218,Plasma clearance in Male Sprague-Dawley rats after intravenous administration at a dose of 10 mg/kg,50597,In vivo,,CHEMBL621093,Intermediate,10116.0,,N,,A,8636,,,Rattus norvegicus,1,,,
,4199,1,BAO_0000218,Blood: Brain distribution ratio is determined in rat,50597,,,CHEMBL621094,Intermediate,10116.0,,N,,A,8637,,,Rattus norvegicus,1,,,
,4199,1,BAO_0000218,Blood: Brain distribution ratio is determined in rat; NQ: non quantifable,50597,,,CHEMBL621095,Intermediate,10116.0,,N,,A,8638,,,Rattus norvegicus,1,,,
,4199,1,BAO_0000218,Blood: Brain distribution ratio is determined in rat; NQ:non quantifable,50597,,,CHEMBL621096,Intermediate,10116.0,,N,,A,8639,,,Rattus norvegicus,1,,,
,8677,1,BAO_0000218,"Biodistribution in Sprague-Dawley rat kidneys(2) 15 minutes after intravenous administration, [99mTc]/[125I] IAP ratio)",50597,In vivo,Kidney,CHEMBL621097,Intermediate,10116.0,,N,,A,8640,,,Rattus norvegicus,1,,2113.0,
,7449,1,BAO_0000218,Percent dose excreted in 0-48 hours administered ip to male rat,50597,,,CHEMBL621098,Intermediate,10116.0,,N,,F,8641,,,Rattus norvegicus,1,,,
