data_noleggio,cliente_id,data_pagamento,data_restituzione,ppersonale_id,ammontare,npersonale_id,pagamento_id,inventario_id,noleggio_id
2005-07-30 22:30:44,192,2005-07-30 22:30:44,2005-08-09 03:54:44,1,7.99,2,5206,4090,9462
2005-06-16 07:21:30,561,2005-06-16 07:21:30,2005-06-17 09:46:30,2,4.99,1,15025,389,1620
2005-05-29 02:10:52,109,2005-05-29 02:10:52,2005-06-01 21:52:52,1,0.99,1,2936,1412,698
2005-08-20 13:03:26,455,2005-08-20 13:03:26,2005-08-25 08:42:26,2,4.99,1,12301,601,13813
2005-06-21 13:58:46,483,2005-06-21 13:58:46,2005-06-30 09:29:46,1,8.99,1,13040,3212,3380
2005-08-20 16:05:11,204,2005-08-20 16:05:11,2005-08-23 15:14:11,2,2.99,2,5546,427,13899
2005-06-20 17:57:47,8,2005-06-20 17:57:47,2005-06-21 19:18:47,2,4.99,2,210,2388,3114
2005-08-23 11:25:00,599,2005-08-23 11:25:00,2005-08-26 11:46:00,2,2.99,1,16049,378,15725
2005-08-22 11:17:37,397,2005-08-22 11:17:37,2005-08-28 06:27:37,1,6.99,2,10768,1691,15083
2005-07-30 12:38:00,580,2005-07-30 12:38:00,2005-08-01 07:09:00,1,0.99,1,15546,4336,9199
2005-08-20 15:11:48,86,2005-08-20 15:11:48,2005-08-21 18:26:48,1,2.99,2,2353,72,13874
2005-07-07 05:54:50,337,2005-07-07 05:54:50,2005-07-12 00:34:50,2,4.99,1,9104,1534,4093
2005-06-20 10:00:51,38,2005-06-20 10:00:51,2005-06-22 06:28:51,2,4.99,2,1037,616,3003
2005-06-16 16:53:33,273,2005-06-16 16:53:33,2005-06-25 21:48:33,2,6.99,2,7370,1661,1747
2005-08-18 03:27:11,30,2005-08-18 03:27:11,2005-08-26 04:34:11,1,2.99,2,842,1168,12240
2005-07-27 15:49:45,585,2005-07-27 15:49:45,2005-08-04 15:17:45,1,4.99,1,15677,3573,7384
2005-08-17 17:05:33,380,2005-08-17 17:05:33,2005-08-20 18:37:33,2,0.99,2,10297,1108,11945
2005-06-16 05:23:46,244,2005-06-16 05:23:46,2005-06-20 00:37:46,1,5.99,1,6593,1481,1595
2005-08-17 13:39:32,6,2005-08-17 13:39:32,2005-08-23 18:44:32,1,0.99,2,167,3888,11853
2005-07-31 01:57:34,583,2005-07-31 01:57:34,2005-08-08 23:33:34,1,7.99,1,15629,2233,9550
2005-07-06 10:51:48,228,2005-07-06 10:51:48,2005-07-11 06:08:48,1,6.99,1,6142,4456,3715
2005-08-18 19:50:43,166,2005-08-18 19:50:43,2005-08-26 00:47:43,2,4.99,1,4507,1802,12683
2005-07-31 18:31:51,332,2005-07-31 18:31:51,2005-08-03 21:14:51,1,4.99,2,8977,39,10026
2005-07-05 23:05:17,476,2005-07-05 23:05:17,2005-07-15 02:20:17,2,7.99,2,12869,4289,3477
2005-08-22 17:46:17,501,2005-08-22 17:46:17,2005-08-26 19:03:17,1,4.99,1,13509,1809,15239
2005-07-31 17:14:47,85,2005-07-31 17:14:47,2005-08-01 12:11:47,1,2.99,2,2317,1831,9985
2005-07-10 06:38:00,574,2005-07-10 06:38:00,2005-07-18 08:56:00,1,2.99,2,15379,2706,5640
2005-07-09 16:48:29,247,2005-07-09 16:48:29,2005-07-17 20:20:29,1,6.99,2,6685,2444,5328
2006-02-14 15:16:03,229,2006-02-14 15:16:03,,2,0.99,1,6185,2408,13295
2005-06-18 23:07:12,12,2005-06-18 23:07:12,2005-06-26 17:27:12,2,5.99,1,307,4241,2500
2005-08-20 07:21:15,493,2005-08-20 07:21:15,2005-08-23 11:09:15,1,2.99,2,13291,3255,13638
2005-07-27 07:26:06,71,2005-07-27 07:26:06,2005-07-31 04:54:06,2,0.99,2,1923,3905,7160
2005-08-23 09:37:34,31,2005-08-23 09:37:34,2005-08-31 06:01:34,2,6.99,1,876,3293,15682
2005-07-10 11:07:40,94,2005-07-10 11:07:40,2005-07-15 14:14:40,2,4.99,2,2564,2100,5719
2005-08-01 13:00:20,117,2005-08-01 13:00:20,2005-08-05 16:31:20,1,4.99,1,3158,4399,10558
2005-07-10 09:48:04,211,2005-07-10 09:48:04,2005-07-17 09:07:04,2,3.99,1,5728,958,5699
2005-06-17 01:53:19,575,2005-06-17 01:53:19,2005-06-19 06:14:19,2,4.99,2,15401,2579,1866
2005-08-19 11:23:20,259,2005-08-19 11:23:20,2005-08-25 17:05:20,1,4.99,1,7001,46,13109
2005-08-02 06:27:13,50,2005-08-02 06:27:13,2005-08-09 11:24:13,2,3.99,2,1385,2599,11053
2005-08-01 04:59:53,370,2005-08-01 04:59:53,2005-08-03 08:05:53,1,4.99,2,10009,1091,10336
2005-08-18 03:51:51,254,2005-08-18 03:51:51,2005-08-24 05:36:51,1,2.99,2,6864,2264,12247
2005-06-20 20:36:53,77,2005-06-20 20:36:53,2005-06-25 18:56:53,1,2.99,1,2093,2976,3151
2005-08-02 04:17:53,305,2005-08-02 04:17:53,2005-08-09 03:45:53,1,2.99,2,8286,3699,10981
2005-06-21 00:51:06,307,2005-06-21 00:51:06,2005-06-22 21:49:06,1,4.99,2,8335,287,3209
2005-08-20 16:26:36,309,2005-08-20 16:26:36,2005-08-21 20:59:36,2,4.99,2,8409,1508,13909
2005-07-09 21:32:29,26,2005-07-09 21:32:29,2005-07-15 00:27:29,1,2.99,2,701,3532,5437
2005-08-20 21:10:32,304,2005-08-20 21:10:32,2005-08-23 20:57:32,1,0.99,1,8266,2668,14023
2005-07-09 17:13:23,8,2005-07-09 17:13:23,2005-07-14 18:11:23,2,2.99,2,217,2522,5341
2005-07-11 15:19:22,307,2005-07-11 15:19:22,2005-07-13 12:43:22,1,0.99,1,8342,480,6256
2005-06-16 14:47:16,277,2005-06-16 14:47:16,2005-06-19 10:11:16,2,2.99,2,7497,3007,1717
2005-07-28 11:20:36,588,2005-07-28 11:20:36,2005-07-31 09:16:36,2,2.99,1,15749,2767,7903
2005-05-29 21:07:22,22,2005-05-29 21:07:22,2005-06-07 00:22:22,2,8.99,2,581,2584,820
2005-08-18 13:52:41,398,2005-08-18 13:52:41,2005-08-27 09:09:41,2,2.99,2,10782,3381,12528
2005-05-29 10:18:59,281,2005-05-29 10:18:59,2005-06-04 05:03:59,2,2.99,2,7612,734,754
2005-07-10 13:17:58,141,2005-07-10 13:17:58,2005-07-11 11:32:58,1,0.99,1,3807,4052,5769
2005-07-28 04:32:38,512,2005-07-28 04:32:38,2005-08-05 00:37:38,1,6.99,2,13790,3210,7715
2005-08-23 01:35:12,416,2005-08-23 01:35:12,2005-09-01 05:33:12,2,4.99,1,11267,3009,15470
2005-07-31 03:07:16,415,2005-07-31 03:07:16,2005-08-04 00:39:16,2,2.99,1,11228,3987,9586
2005-08-17 10:27:19,83,2005-08-17 10:27:19,2005-08-26 13:10:19,2,4.99,1,2262,4065,11777
2005-07-27 00:08:33,421,2005-07-27 00:08:33,2005-08-03 20:58:33,2,3.99,2,11381,192,6960
2005-07-31 15:31:25,175,2005-07-31 15:31:25,2005-08-05 17:23:25,2,4.99,1,4751,1756,9941
2005-07-12 20:06:47,190,2005-07-12 20:06:47,2005-07-19 16:59:47,2,3.99,1,5158,3354,6867
2005-07-30 10:16:04,484,2005-07-30 10:16:04,2005-08-05 08:01:04,2,5.99,1,13073,3087,9141
2005-08-21 20:32:16,550,2005-08-21 20:32:16,2005-08-26 16:17:16,1,4.99,2,14775,306,14687
2005-07-09 21:12:50,346,2005-07-09 21:12:50,2005-07-14 16:25:50,1,4.99,2,9343,3109,5428
2005-07-29 13:30:58,411,2005-07-29 13:30:58,2005-08-05 16:21:58,2,5.99,2,11138,394,8613
2005-07-10 22:52:42,374,2005-07-10 22:52:42,2005-07-11 21:52:42,2,2.99,1,10134,427,5945
2005-05-25 11:09:48,265,2005-05-25 11:09:48,2005-05-26 12:23:48,2,0.99,2,7152,1744,74
2005-07-07 00:28:55,394,2005-07-07 00:28:55,2005-07-10 00:37:55,2,2.99,1,10677,3607,4009
2005-07-12 09:49:46,441,2005-07-12 09:49:46,2005-07-14 12:15:46,2,2.99,1,11896,3270,6636
2005-06-19 01:14:12,331,2005-06-19 01:14:12,2005-06-26 05:08:12,2,6.99,2,8935,1836,2528
2005-08-18 00:22:30,387,2005-08-18 00:22:30,2005-08-23 04:13:30,2,4.99,2,10491,3929,12153
2005-06-15 03:46:10,409,2005-06-15 03:46:10,2005-06-23 02:00:10,2,5.99,1,11063,2290,1226
2005-07-27 15:36:43,415,2005-07-27 15:36:43,2005-07-30 16:37:43,1,4.99,2,11224,424,7379
2005-08-02 09:54:50,160,2005-08-02 09:54:50,2005-08-06 14:48:50,2,2.99,2,4361,697,11154
2005-07-08 03:06:59,347,2005-07-08 03:06:59,2005-07-17 04:44:59,1,6.99,1,9376,2785,4523
2005-05-29 00:32:09,250,2005-05-29 00:32:09,2005-05-31 23:53:09,2,0.99,1,6740,1731,687
2005-06-19 22:46:37,583,2005-06-19 22:46:37,2005-06-23 03:31:37,2,5.99,1,15616,3948,2845
2005-08-21 11:06:33,367,2005-08-21 11:06:33,2005-08-29 16:10:33,1,6.99,1,9938,50,14413
2005-07-07 18:48:54,293,2005-07-07 18:48:54,2005-07-12 15:19:54,2,0.99,1,7933,1926,4343
2005-07-12 11:53:40,571,2005-07-12 11:53:40,2005-07-19 09:15:40,2,8.99,1,15299,2294,6676
2005-07-30 14:07:50,116,2005-07-30 14:07:50,2005-08-06 17:59:50,2,6.99,2,3136,2586,9245
2005-08-02 22:44:50,307,2005-08-02 22:44:50,2005-08-11 01:55:50,1,7.99,2,8351,268,11491
2005-08-20 19:08:32,231,2005-08-20 19:08:32,2005-08-29 23:45:32,2,6.99,1,6240,457,13983
2005-08-01 17:26:24,56,2005-08-01 17:26:24,2005-08-05 22:55:24,2,0.99,1,1553,4438,10678
2005-08-22 17:02:23,128,2005-08-22 17:02:23,2005-08-28 21:02:23,1,3.99,1,3468,187,15220
2005-07-09 19:25:14,244,2005-07-09 19:25:14,2005-07-11 21:00:14,2,4.99,1,6596,4452,5387
2005-07-07 19:55:19,324,2005-07-07 19:55:19,2005-07-09 00:11:19,2,4.99,1,8759,736,4368
2005-05-30 12:15:54,76,2005-05-30 12:15:54,2005-06-01 08:53:54,1,0.99,2,2063,4327,926
2005-07-12 01:22:03,457,2005-07-12 01:22:03,2005-07-20 04:37:03,1,7.99,2,12342,2067,6467
2005-07-09 13:36:10,474,2005-07-09 13:36:10,2005-07-15 11:40:10,1,0.99,1,12823,478,5251
2005-08-01 03:22:41,176,2005-08-01 03:22:41,2005-08-05 05:07:41,1,2.99,1,4788,1472,10277
2005-05-25 10:15:23,73,2005-05-25 10:15:23,2005-05-27 05:56:23,1,2.99,2,1970,2168,70
2005-07-28 10:49:27,479,2005-07-28 10:49:27,2005-08-02 06:46:27,2,2.99,1,12944,3058,7893
2005-08-02 12:16:48,245,2005-08-02 12:16:48,2005-08-03 10:40:48,1,0.99,1,6649,1722,11211
2005-06-19 09:42:30,309,2005-06-19 09:42:30,2005-06-27 07:23:30,2,3.99,2,8385,1923,2644
2005-08-21 09:53:52,198,2005-08-21 09:53:52,2005-08-25 05:03:52,2,2.99,2,5389,1523,14380
2005-07-09 02:01:05,541,2005-07-09 02:01:05,2005-07-10 04:09:05,1,2.99,1,14557,2317,5018
2005-07-08 18:40:05,557,2005-07-08 18:40:05,2005-07-12 21:46:05,1,1.99,1,14917,134,4851
2005-07-31 11:11:10,36,2005-07-31 11:11:10,2005-08-03 07:36:10,2,0.99,2,999,4179,9805
2005-07-07 19:43:28,168,2005-07-07 19:43:28,2005-07-13 00:15:28,2,5.99,2,4553,3202,4363
2005-07-09 05:20:24,78,2005-07-09 05:20:24,2005-07-13 06:41:24,1,1.99,2,2120,1994,5078
2005-08-19 20:09:59,86,2005-08-19 20:09:59,2005-08-23 22:59:59,2,4.99,2,2351,3739,13338
2005-08-19 14:56:05,508,2005-08-19 14:56:05,2005-08-25 14:37:05,2,2.99,1,13707,111,13201
2005-07-08 10:30:40,219,2005-07-08 10:30:40,2005-07-13 11:08:40,2,0.99,1,5925,241,4678
2005-07-31 11:22:41,545,2005-07-31 11:22:41,2005-08-01 09:40:41,2,2.99,2,14649,2066,9810
2005-06-21 18:39:34,40,2005-06-21 18:39:34,2005-06-22 18:23:34,1,0.99,2,1101,1959,3428
2005-06-18 14:29:54,489,2005-06-18 14:29:54,2005-06-24 10:23:54,1,7.99,1,13192,2656,2370
2005-05-29 15:17:28,439,2005-05-29 15:17:28,2005-06-07 10:07:28,1,9.99,2,11831,2637,786
2005-07-08 16:57:30,269,2005-07-08 16:57:30,2005-07-10 18:25:30,2,0.99,1,7284,3756,4804
2005-08-19 06:22:37,386,2005-08-19 06:22:37,2005-08-23 00:49:37,2,2.99,1,10468,4529,12961
2005-06-17 19:35:26,503,2005-06-17 19:35:26,2005-06-25 15:45:26,2,4.99,1,13549,1395,2108
2005-07-12 16:32:33,546,2005-07-12 16:32:33,2005-07-16 12:42:33,1,2.99,2,14671,2011,6786
2005-06-21 21:17:51,340,2005-06-21 21:17:51,2005-06-23 17:22:51,1,2.99,1,9191,4403,3455
2005-08-18 13:39:53,302,2005-08-18 13:39:53,2005-08-20 08:33:53,2,4.99,1,8208,1332,12516
2005-08-20 15:10:13,372,2005-08-20 15:10:13,2005-08-29 19:43:13,2,8.99,2,10081,3206,13871
2005-06-17 16:33:17,479,2005-06-17 16:33:17,2005-06-23 21:51:17,2,3.99,1,12931,2867,2071
2005-07-09 14:21:10,233,2005-07-09 14:21:10,2005-07-15 12:02:10,2,5.99,1,6277,2242,5267
2005-07-28 08:31:45,156,2005-07-28 08:31:45,2005-07-31 11:06:45,2,4.99,1,4248,1428,7822
2005-08-21 12:12:05,584,2005-08-21 12:12:05,2005-08-27 14:47:05,2,4.99,2,15663,1889,14447
2005-07-30 18:07:58,557,2005-07-30 18:07:58,2005-08-01 17:43:58,1,2.99,1,14923,894,9341
2005-08-20 11:24:48,269,2005-08-20 11:24:48,2005-08-29 10:29:48,2,2.99,1,7298,595,13759
2005-05-28 08:14:44,176,2005-05-28 08:14:44,2005-06-02 03:01:44,1,3.99,2,4765,1349,553
2005-05-29 14:07:58,360,2005-05-29 14:07:58,2005-06-03 08:41:58,2,4.99,2,9710,451,777
2005-08-01 00:48:24,87,2005-08-01 00:48:24,2005-08-06 23:53:24,2,4.99,1,2376,33,10205
2005-07-08 09:47:51,127,2005-07-08 09:47:51,2005-07-16 04:09:51,1,5.99,2,3419,4198,4652
2005-08-18 19:17:47,433,2005-08-18 19:17:47,2005-08-24 14:55:47,2,6.99,1,11684,4530,12669
2005-07-28 01:08:11,413,2005-07-28 01:08:11,2005-08-01 03:32:11,1,0.99,2,11178,55,7635
2005-07-12 14:29:25,261,2005-07-12 14:29:25,2005-07-13 13:13:25,1,0.99,1,7057,158,6743
2005-08-17 14:25:09,312,2005-08-17 14:25:09,2005-08-26 09:19:09,2,5.99,1,8474,2500,11879
2005-07-29 18:57:01,282,2005-07-29 18:57:01,2005-07-31 22:09:01,2,0.99,2,7644,2664,8743
2005-07-09 14:08:01,240,2005-07-09 14:08:01,2005-07-12 16:48:01,2,4.99,1,6481,1092,5262
2005-07-29 07:53:06,404,2005-07-29 07:53:06,2005-08-05 05:29:06,1,3.99,1,10926,4043,8455
2005-07-06 18:44:24,326,2005-07-06 18:44:24,2005-07-08 15:11:24,2,0.99,1,8808,2368,3886
2005-08-21 03:48:43,442,2005-08-21 03:48:43,2005-08-23 04:01:43,2,0.99,1,11943,658,14199
2005-05-31 15:51:39,214,2005-05-31 15:51:39,2005-06-03 14:04:39,2,0.99,1,5805,2453,1112
2005-06-19 08:55:17,318,2005-06-19 08:55:17,2005-06-20 11:44:17,1,2.99,2,8612,3687,2634
2005-07-06 14:02:26,595,2005-07-06 14:02:26,2005-07-14 18:13:26,1,9.99,1,15929,3560,3789
2005-07-31 06:37:07,243,2005-07-31 06:37:07,2005-08-03 07:03:07,2,2.99,1,6581,2523,9675
2005-06-21 10:57:27,277,2005-06-21 10:57:27,2005-06-28 10:53:27,1,2.99,1,7502,4401,3344
2005-08-20 00:48:24,410,2005-08-20 00:48:24,2005-08-28 04:13:24,1,4.99,2,11112,244,13460
2005-07-30 23:06:40,197,2005-07-30 23:06:40,2005-08-04 22:52:40,1,0.99,2,5338,3599,9476
2005-06-18 03:50:18,35,2005-06-18 03:50:18,2005-06-26 07:16:18,1,4.99,2,956,2840,2229
2005-08-20 07:07:37,535,2005-08-20 07:07:37,2005-08-22 04:01:37,1,4.99,1,14422,1015,13631
2005-08-02 18:22:05,445,2005-08-02 18:22:05,2005-08-11 17:18:05,1,7.99,1,12014,257,11383
2005-08-19 03:37:25,185,2005-08-19 03:37:25,2005-08-20 22:10:25,1,0.99,1,5041,883,12885
2005-06-20 00:27:49,443,2005-06-20 00:27:49,2005-06-29 01:36:49,1,2.99,1,11948,1731,2871
2005-08-01 00:19:41,331,2005-08-01 00:19:41,2005-08-08 00:19:41,2,6.99,2,8949,1221,10188
2005-07-08 04:43:41,529,2005-07-08 04:43:41,2005-07-09 23:55:41,1,0.99,1,14237,2114,4553
2005-06-17 17:14:00,97,2005-06-17 17:14:00,2005-06-18 18:31:00,2,2.99,2,2621,2423,2083
2005-08-18 02:34:22,231,2005-08-18 02:34:22,2005-08-21 07:48:22,1,0.99,2,6237,2094,12214
2005-06-18 19:38:20,91,2005-06-18 19:38:20,2005-06-26 20:48:20,1,3.99,1,2471,1277,2457
2005-08-02 06:53:48,461,2005-08-02 06:53:48,2005-08-05 03:38:48,2,0.99,2,12455,2261,11063
2005-06-16 12:30:19,514,2005-06-16 12:30:19,2005-06-17 17:31:19,2,4.99,2,13839,3544,1692
2005-07-27 21:39:42,423,2005-07-27 21:39:42,2005-08-06 00:12:42,2,9.99,1,11437,1849,7539
2005-06-20 17:40:12,333,2005-06-20 17:40:12,2005-06-24 17:09:12,1,2.99,1,8991,2008,3110
2005-08-01 22:18:32,178,2005-08-01 22:18:32,2005-08-10 18:41:32,1,5.99,2,4850,3998,10802
2005-08-23 12:07:51,229,2005-08-23 12:07:51,2005-08-24 13:23:51,1,4.99,2,6183,100,15740
2005-07-07 14:08:11,423,2005-07-07 14:08:11,2005-07-13 08:09:11,1,0.99,2,11430,2556,4250
2005-07-29 10:20:19,111,2005-07-29 10:20:19,2005-07-30 05:49:19,2,0.99,2,2986,1322,8525
2005-07-27 17:19:46,239,2005-07-27 17:19:46,2005-07-29 21:41:46,1,0.99,1,6458,4420,7426
2005-08-02 04:50:55,435,2005-08-02 04:50:55,2005-08-11 03:43:55,1,6.99,1,11732,1479,10998
2005-07-31 17:09:36,129,2005-07-31 17:09:36,2005-08-08 20:26:36,1,7.99,1,3488,350,9983
2005-06-16 19:11:45,352,2005-06-16 19:11:45,2005-06-19 15:34:45,1,4.99,2,9514,146,1780
2005-06-18 08:17:41,111,2005-06-18 08:17:41,2005-06-26 05:08:41,2,4.99,2,2977,2262,2297
2005-08-20 11:50:14,64,2005-08-20 11:50:14,2005-08-26 12:35:14,1,2.99,1,1762,3389,13773
2005-08-21 21:50:53,236,2005-08-21 21:50:53,2005-08-30 03:13:53,2,4.99,1,6384,2930,14722
2005-07-31 19:07:43,244,2005-07-31 19:07:43,2005-08-07 00:20:43,2,4.99,2,6607,4195,10047
2005-07-12 00:23:01,211,2005-07-12 00:23:01,2005-07-17 22:45:01,2,0.99,1,5730,412,6438
2005-07-12 11:20:39,315,2005-07-12 11:20:39,2005-07-16 08:17:39,1,4.99,2,8543,2367,6661
2005-08-19 03:07:57,254,2005-08-19 03:07:57,2005-08-22 22:42:57,1,0.99,2,6865,848,12874
2005-05-31 08:27:58,109,2005-05-31 08:27:58,2005-06-07 02:34:58,1,7.99,1,2937,965,1061
2005-07-30 21:04:59,142,2005-07-30 21:04:59,2005-08-06 15:47:59,1,5.99,2,3845,4427,9419
2005-08-21 17:43:42,599,2005-08-21 17:43:42,2005-08-22 18:53:42,1,4.99,1,16045,4575,14599
2005-08-21 12:47:53,256,2005-08-21 12:47:53,2005-08-30 17:09:53,2,3.99,2,6915,1769,14458
2005-07-06 12:10:51,424,2005-07-06 12:10:51,2005-07-07 11:36:51,2,0.99,2,11454,3387,3746
2005-08-17 04:25:42,266,2005-08-17 04:25:42,2005-08-23 05:46:42,2,0.99,1,7196,4279,11626
2005-08-01 15:33:19,285,2005-08-01 15:33:19,2005-08-05 17:27:19,2,2.99,1,7725,427,10628
2005-08-18 11:04:42,183,2005-08-18 11:04:42,2005-08-20 08:20:42,2,0.99,1,4992,2780,12451
2005-08-17 22:22:50,555,2005-08-17 22:22:50,2005-08-27 03:55:50,2,4.99,1,14884,2161,12091
2005-06-15 11:02:45,394,2005-06-15 11:02:45,2005-06-17 07:14:45,2,4.99,1,10674,764,1324
2005-08-18 06:52:36,160,2005-08-18 06:52:36,2005-08-25 12:06:36,2,2.99,1,4364,2629,12334
2005-08-21 03:57:15,406,2005-08-21 03:57:15,2005-08-30 08:46:15,2,6.99,2,11002,315,14205
2005-08-22 02:20:44,180,2005-08-22 02:20:44,2005-08-26 08:02:44,1,2.99,2,4911,1139,14851
2005-08-21 21:06:29,530,2005-08-21 21:06:29,2005-08-30 23:37:29,2,5.99,1,14279,2916,14707
2005-07-30 07:50:10,84,2005-07-30 07:50:10,2005-08-01 11:21:10,2,2.99,2,2288,3244,9074
2005-08-01 01:49:36,398,2005-08-01 01:49:36,2005-08-05 01:29:36,1,2.99,2,10780,76,10230
2005-06-17 12:03:01,165,2005-06-17 12:03:01,2005-06-24 10:04:01,1,3.99,1,4468,3256,2013
2005-07-07 20:41:03,26,2005-07-07 20:41:03,2005-07-14 15:15:03,1,4.99,1,696,657,4382
2005-08-19 10:01:07,578,2005-08-19 10:01:07,2005-08-26 14:26:07,2,5.99,1,15503,527,13071
2005-07-07 23:31:54,460,2005-07-07 23:31:54,2005-07-14 04:05:54,1,7.99,1,12421,2414,4452
2005-08-20 11:47:21,512,2005-08-20 11:47:21,2005-08-22 17:09:21,2,0.99,1,13798,2278,13771
2005-08-02 03:48:17,36,2005-08-02 03:48:17,2005-08-02 22:15:17,1,0.99,1,1002,4501,10963
2005-07-28 08:32:53,428,2005-07-28 08:32:53,2005-08-06 11:59:53,1,6.99,1,11568,84,7823
2005-06-15 11:51:30,64,2005-06-15 11:51:30,2005-06-16 16:42:30,2,0.99,2,1737,1713,1335
2005-08-02 00:52:34,77,2005-08-02 00:52:34,2005-08-08 00:30:34,1,2.99,1,2103,943,10886
2005-07-29 11:02:08,542,2005-07-29 11:02:08,2005-08-06 15:06:08,2,3.99,2,14588,412,8544
2005-07-10 17:14:43,147,2005-07-10 17:14:43,2005-07-12 19:27:43,1,0.99,1,3989,609,5844
2005-06-15 19:36:39,457,2005-06-15 19:36:39,2005-06-19 00:16:39,2,4.99,2,12331,3274,1453
2005-08-19 23:07:24,404,2005-08-19 23:07:24,2005-08-28 04:12:24,1,4.99,2,10934,3835,13422
2005-07-08 02:41:25,576,2005-07-08 02:41:25,2005-07-15 06:17:25,1,4.99,1,15435,1938,4514
2005-08-20 15:16:18,5,2005-08-20 15:16:18,2005-08-22 18:20:18,2,0.99,1,140,3387,13877
2005-07-11 00:10:37,517,2005-07-11 00:10:37,2005-07-18 18:48:37,2,5.99,2,13927,3984,5974
2005-05-27 21:17:08,504,2005-05-27 21:17:08,2005-06-04 17:47:08,2,4.99,1,13578,1613,470
2005-06-20 20:01:52,215,2005-06-20 20:01:52,2005-06-26 19:26:52,1,2.99,2,5839,1355,3143
2005-07-10 03:01:19,27,2005-07-10 03:01:19,2005-07-13 06:53:19,1,0.99,2,730,2879,5552
2005-07-29 01:38:43,466,2005-07-29 01:38:43,2005-08-03 23:00:43,2,0.99,1,12569,2451,8276
2005-06-21 00:43:16,86,2005-06-21 00:43:16,2005-06-24 22:13:16,1,0.99,1,2331,4020,3207
2005-08-18 11:31:34,214,2005-08-18 11:31:34,2005-08-23 12:04:34,2,4.99,1,5821,30,12463
2005-08-20 16:07:08,275,2005-08-20 16:07:08,2005-08-24 16:43:08,2,0.99,2,7459,1165,13902
2005-06-19 23:15:15,364,2005-06-19 23:15:15,2005-06-25 04:24:15,2,4.99,2,9839,2886,2857
2005-06-16 20:41:57,45,2005-06-16 20:41:57,2005-06-18 19:25:57,1,4.99,2,1230,2053,1806
2005-07-31 03:28:47,55,2005-07-31 03:28:47,2005-08-04 03:43:47,2,5.99,2,1526,2847,9596
2005-06-15 09:03:52,178,2005-06-15 09:03:52,2005-06-21 07:53:52,1,6.99,1,4823,4535,1292
2006-02-14 15:16:03,33,2006-02-14 15:16:03,,1,0.99,2,927,407,12277
2005-08-17 22:04:17,230,2005-08-17 22:04:17,2005-08-24 20:22:17,1,1.99,2,6213,646,12079
2005-07-08 08:38:22,59,2005-07-08 08:38:22,2005-07-11 03:33:22,1,4.99,2,1628,470,4631
2005-07-27 11:06:00,406,2005-07-27 11:06:00,2005-08-02 06:44:00,1,4.99,2,10988,2345,7259
2005-07-06 04:39:52,78,2005-07-06 04:39:52,2005-07-11 23:20:52,1,4.99,2,2116,619,3593
2005-08-22 14:37:22,20,2005-08-22 14:37:22,2005-08-27 17:40:22,1,1.99,1,541,1445,15161
2005-08-01 03:44:26,258,2005-08-01 03:44:26,2005-08-05 04:16:26,2,1.99,2,6969,1570,10293
2005-06-17 09:30:05,111,2005-06-17 09:30:05,2005-06-21 12:10:05,2,2.99,1,2975,1979,1974
2005-08-22 09:57:16,19,2005-08-22 09:57:16,2005-08-23 11:39:16,1,2.99,1,512,1309,15047
2005-08-17 11:51:15,201,2005-08-17 11:51:15,2005-08-21 11:47:15,2,0.99,2,5461,4052,11807
2005-07-28 04:52:43,123,2005-07-28 04:52:43,2005-08-03 01:12:43,1,2.99,2,3321,2274,7727
2005-07-11 04:03:51,498,2005-07-11 04:03:51,2005-07-14 03:52:51,1,2.99,1,13420,3761,6058
2005-06-21 13:37:18,279,2005-06-21 13:37:18,2005-06-22 11:26:18,1,4.99,2,7559,912,3375
2005-08-19 10:38:56,63,2005-08-19 10:38:56,2005-08-24 12:41:56,1,0.99,1,1729,1783,13089
2005-07-28 11:32:00,433,2005-07-28 11:32:00,2005-07-30 15:27:00,2,4.99,1,11677,3252,7907
2005-08-01 05:52:53,443,2005-08-01 05:52:53,2005-08-05 10:55:53,2,0.99,1,11959,1129,10360
2005-06-16 23:45:59,426,2005-06-16 23:45:59,2005-06-26 05:31:59,1,7.99,1,11508,1472,1842
2005-07-31 21:08:33,38,2005-07-31 21:08:33,2005-08-06 02:58:33,2,2.99,2,1056,3474,10111
2005-07-31 11:13:49,46,2005-07-31 11:13:49,2005-08-04 06:18:49,2,2.99,1,1272,245,9806
2005-08-02 10:10:56,580,2005-08-02 10:10:56,2005-08-10 11:20:56,1,8.99,2,15553,4450,11164
2006-02-14 15:16:03,190,2006-02-14 15:16:03,,2,4.99,2,5175,973,15167
2005-06-19 03:12:42,309,2005-06-19 03:12:42,2005-06-28 02:28:42,2,9.99,1,8384,3340,2560
2005-07-07 06:49:52,170,2005-07-07 06:49:52,2005-07-12 04:00:52,2,4.99,1,4611,915,4113
2005-06-20 07:41:47,252,2005-06-20 07:41:47,2005-06-23 04:27:47,1,0.99,1,6792,4415,2968
2005-07-08 10:06:26,485,2005-07-08 10:06:26,2005-07-14 04:48:26,2,2.99,1,13092,3348,4667
2005-07-28 17:09:59,372,2005-07-28 17:09:59,2005-07-31 15:42:59,1,2.99,2,10069,2611,8059
2005-08-18 13:13:13,173,2005-08-18 13:13:13,2005-08-23 07:24:13,2,4.99,2,4713,728,12501
2005-08-19 03:52:44,220,2005-08-19 03:52:44,2005-08-24 22:27:44,1,4.99,1,5970,148,12896
