miller2_FiY,miller2_ProjNu,miller2_OrganiT,miller2_MaxiCIDACont,miller2_ParticiDeveloAnGGov,miller2_ICTAAToFoDeve,miller2_ReProg,miller2_OrganiS,miller2_GenEq,miller2_CounReID,miller2_SecPe,miller2_OrgCla,miller2_IndiIs,miller2_ContID,miller2_DisabIs,miller2_IRTCPe,miller2_BraID,miller2_FSTCPe,miller2_OrgaID,miller2_ClimChMiti,miller2_Desert,miller2_YoIss,miller2_AmSp,miller2_CounRegN,miller2_OrgNa,miller2_ClChaAda,miller2_FuCeN,miller2_KnowFDevel,miller2_CFLI,miller2_DiN,miller2_DiID,miller2_TraDevelo,miller2_UntAmProBud,miller2_ProjBrowCoID,miller2_ChiIs,miller2_PBATy,miller2_EnviSust,miller2_Biod,miller2_UrbIs,miller2_ContiN,miller2_CoRePerc,miller2_SeID,miller2_SecN
2009/2010,S064728001,Canadian Non-Profit Making,2379691.0,0,0,0,NGO,0,VN,0.177,Civil Society,0,3,0,0.0,B6100,1.0,1011140,0,0,0,8143.406973,Viet Nam,Consortium WUSC-CECI,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,2379691.0,VN,0,Not PBA,0,0,0,Asia,0.039,11130,Teacher training
2009/2010,S064728001,Canadian Non-Profit Making,2379691.0,0,0,0,NGO,0,VN,0.08800000000000001,Civil Society,0,3,0,0.0,B6100,1.0,1011140,0,0,0,4048.6995119999997,Viet Nam,Consortium WUSC-CECI,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,2379691.0,VN,0,Not PBA,0,0,0,Asia,0.039,12240,Basic nutrition
2009/2010,S064728001,Canadian Non-Profit Making,2379691.0,0,0,0,NGO,0,VN,0.191,Civil Society,0,3,0,0.0,B6100,1.0,1011140,0,0,0,8787.518259,Viet Nam,Consortium WUSC-CECI,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,2379691.0,VN,0,Not PBA,0,0,0,Asia,0.039,12250,Infectious disease control
2009/2010,S064728001,Canadian Non-Profit Making,2379691.0,0,0,0,NGO,0,VN,0.059000000000000004,Civil Society,0,3,0,0.0,B6100,1.0,1011140,0,0,0,2714.468991,Viet Nam,Consortium WUSC-CECI,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,2379691.0,VN,0,Not PBA,0,0,0,Asia,0.039,25010,Business support services and institutions
2009/2010,S064728001,Canadian Non-Profit Making,2379691.0,0,0,0,NGO,0,VN,0.485,Civil Society,0,3,0,0.0,B6100,1.0,1011140,0,0,0,22313.85527,Viet Nam,Consortium WUSC-CECI,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,2379691.0,VN,0,Not PBA,0,0,0,Asia,0.039,31120,Agricultural development
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,BF,0.15,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,3187.5,Burkina-Faso,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,BF,0,Not PBA,0,0,0,Africa,0.2125,14010,Water sector policy and administrative management
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,BF,0.075,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,1593.75,Burkina-Faso,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,BF,0,Not PBA,0,0,0,Africa,0.2125,14031,Basic drinking water supply
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,BF,0.075,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,1593.75,Burkina-Faso,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,BF,0,Not PBA,0,0,0,Africa,0.2125,14032,Basic sanitation
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,BF,0.1,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,2125.0,Burkina-Faso,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,BF,0,Not PBA,0,0,0,Africa,0.2125,15110,Public sector policy and administrative management
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,BF,0.1,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,2125.0,Burkina-Faso,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,BF,0,Not PBA,0,0,0,Africa,0.2125,31110,Agricultural policy and administrative management
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,BF,0.1,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,2125.0,Burkina-Faso,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,BF,0,Not PBA,0,0,0,Africa,0.2125,31161,Food crop production
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,BF,0.1,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,2125.0,Burkina-Faso,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,BF,0,Not PBA,0,0,0,Africa,0.2125,31191,Agricultural services
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,BF,0.15,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,3187.5,Burkina-Faso,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,BF,0,Not PBA,0,0,0,Africa,0.2125,32130,Small and medium-sized enterprises (SME) development
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,BF,0.15,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,3187.5,Burkina-Faso,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,BF,0,Not PBA,0,0,0,Africa,0.2125,99820,Promotion of development awareness
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,CA,0.15,Civil Society,0,1,0,0.0,B6100,0.85,1006512,0,0,0,2250.0,Canada,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,CA,0,Not PBA,0,0,0,America,0.15,14010,Water sector policy and administrative management
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,CA,0.075,Civil Society,0,1,0,0.0,B6100,0.85,1006512,0,0,0,1125.0,Canada,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,CA,0,Not PBA,0,0,0,America,0.15,14031,Basic drinking water supply
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,CA,0.075,Civil Society,0,1,0,0.0,B6100,0.85,1006512,0,0,0,1125.0,Canada,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,CA,0,Not PBA,0,0,0,America,0.15,14032,Basic sanitation
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,CA,0.1,Civil Society,0,1,0,0.0,B6100,0.85,1006512,0,0,0,1500.0,Canada,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,CA,0,Not PBA,0,0,0,America,0.15,15110,Public sector policy and administrative management
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,CA,0.1,Civil Society,0,1,0,0.0,B6100,0.85,1006512,0,0,0,1500.0,Canada,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,CA,0,Not PBA,0,0,0,America,0.15,31110,Agricultural policy and administrative management
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,CA,0.1,Civil Society,0,1,0,0.0,B6100,0.85,1006512,0,0,0,1500.0,Canada,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,CA,0,Not PBA,0,0,0,America,0.15,31161,Food crop production
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,CA,0.1,Civil Society,0,1,0,0.0,B6100,0.85,1006512,0,0,0,1500.0,Canada,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,CA,0,Not PBA,0,0,0,America,0.15,31191,Agricultural services
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,CA,0.15,Civil Society,0,1,0,0.0,B6100,0.85,1006512,0,0,0,2250.0,Canada,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,CA,0,Not PBA,0,0,0,America,0.15,32130,Small and medium-sized enterprises (SME) development
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,CA,0.15,Civil Society,0,1,0,0.0,B6100,0.85,1006512,0,0,0,2250.0,Canada,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,CA,0,Not PBA,0,0,0,America,0.15,99820,Promotion of development awareness
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,GH,0.15,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,3825.0,Ghana,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,GH,0,Not PBA,0,0,0,Africa,0.255,14010,Water sector policy and administrative management
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,GH,0.075,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,1912.5,Ghana,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,GH,0,Not PBA,0,0,0,Africa,0.255,14031,Basic drinking water supply
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,GH,0.075,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,1912.5,Ghana,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,GH,0,Not PBA,0,0,0,Africa,0.255,14032,Basic sanitation
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,GH,0.1,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,2550.0,Ghana,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,GH,0,Not PBA,0,0,0,Africa,0.255,15110,Public sector policy and administrative management
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,GH,0.1,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,2550.0,Ghana,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,GH,0,Not PBA,0,0,0,Africa,0.255,31110,Agricultural policy and administrative management
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,GH,0.1,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,2550.0,Ghana,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,GH,0,Not PBA,0,0,0,Africa,0.255,31161,Food crop production
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,GH,0.1,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,2550.0,Ghana,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,GH,0,Not PBA,0,0,0,Africa,0.255,31191,Agricultural services
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,GH,0.15,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,3825.0,Ghana,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,GH,0,Not PBA,0,0,0,Africa,0.255,32130,Small and medium-sized enterprises (SME) development
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,GH,0.15,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,3825.0,Ghana,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,GH,0,Not PBA,0,0,0,Africa,0.255,99820,Promotion of development awareness
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,MW,0.15,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,4462.5,Malawi,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,MW,0,Not PBA,0,0,0,Africa,0.2975,14010,Water sector policy and administrative management
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,MW,0.075,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,2231.25,Malawi,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,MW,0,Not PBA,0,0,0,Africa,0.2975,14031,Basic drinking water supply
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,MW,0.075,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,2231.25,Malawi,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,MW,0,Not PBA,0,0,0,Africa,0.2975,14032,Basic sanitation
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,MW,0.1,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,2975.0,Malawi,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,MW,0,Not PBA,0,0,0,Africa,0.2975,15110,Public sector policy and administrative management
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,MW,0.1,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,2975.0,Malawi,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,MW,0,Not PBA,0,0,0,Africa,0.2975,31110,Agricultural policy and administrative management
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,MW,0.1,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,2975.0,Malawi,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,MW,0,Not PBA,0,0,0,Africa,0.2975,31161,Food crop production
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,MW,0.1,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,2975.0,Malawi,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,MW,0,Not PBA,0,0,0,Africa,0.2975,31191,Agricultural services
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,MW,0.15,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,4462.5,Malawi,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,MW,0,Not PBA,0,0,0,Africa,0.2975,32130,Small and medium-sized enterprises (SME) development
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,MW,0.15,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,4462.5,Malawi,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,MW,0,Not PBA,0,0,0,Africa,0.2975,99820,Promotion of development awareness
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,ZM,0.15,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,1275.0,Zambia,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,ZM,0,Not PBA,0,0,0,Africa,0.085,14010,Water sector policy and administrative management
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,ZM,0.075,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,637.5,Zambia,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,ZM,0,Not PBA,0,0,0,Africa,0.085,14031,Basic drinking water supply
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,ZM,0.075,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,637.5,Zambia,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,ZM,0,Not PBA,0,0,0,Africa,0.085,14032,Basic sanitation
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,ZM,0.1,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,850.0,Zambia,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,ZM,0,Not PBA,0,0,0,Africa,0.085,15110,Public sector policy and administrative management
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,ZM,0.1,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,850.0,Zambia,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,ZM,0,Not PBA,0,0,0,Africa,0.085,31110,Agricultural policy and administrative management
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,ZM,0.1,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,850.0,Zambia,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,ZM,0,Not PBA,0,0,0,Africa,0.085,31161,Food crop production
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,ZM,0.1,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,850.0,Zambia,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,ZM,0,Not PBA,0,0,0,Africa,0.085,31191,Agricultural services
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,ZM,0.15,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,1275.0,Zambia,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,ZM,0,Not PBA,0,0,0,Africa,0.085,32130,Small and medium-sized enterprises (SME) development
2009/2010,S064730001,Canadian Non-Profit Making,100000.0,0,0,0,NGO,0,ZM,0.15,Civil Society,0,2,0,0.0,B6100,0.85,1006512,0,0,0,1275.0,Zambia,Engineers Without Borders,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,100000.0,ZM,0,Not PBA,0,0,0,Africa,0.085,99820,Promotion of development awareness
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,BO,0.0612,Civil Society,0,1,0,0.0,B6100,0.9,1001640,0,0,0,1191.161622,Bolivia,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,BO,0,Not PBA,0,0,0,America,0.2342,13040,STD control including HIV/AIDS
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,BO,0.2817,Civil Society,0,1,0,0.0,B6100,0.9,1001640,0,0,0,5482.846879,Bolivia,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,BO,0,Not PBA,0,0,0,America,0.2342,15150,Democratic participation and civil society
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,BO,0.0951,Civil Society,0,1,0,0.0,B6100,0.9,1001640,0,0,0,1850.971737,Bolivia,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,BO,0,Not PBA,0,0,0,America,0.2342,15151,Elections
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,BO,0.1326,Civil Society,0,1,0,0.0,B6100,0.9,1001640,0,0,0,2580.850182,Bolivia,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,BO,0,Not PBA,0,0,0,America,0.2342,15160,Human rights
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,BO,0.0594,Civil Society,0,1,0,0.0,B6100,0.9,1001640,0,0,0,1156.127457,Bolivia,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,BO,0,Not PBA,0,0,0,America,0.2342,16064,Social mitigation of HIV/AIDS
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,BO,0.09,Civil Society,0,1,0,0.0,B6100,0.9,1001640,0,0,0,1751.7082679999999,Bolivia,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,BO,0,Not PBA,0,0,0,America,0.2342,24010,Financial policy and administrative management
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,BO,0.09,Civil Society,0,1,0,0.0,B6100,0.9,1001640,0,0,0,1751.7082679999999,Bolivia,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,BO,0,Not PBA,0,0,0,America,0.2342,24040,Informal/semi-formal financial intermediaries
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,BO,0.09,Civil Society,0,1,0,0.0,B6100,0.9,1001640,0,0,0,1751.7082679999999,Bolivia,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,BO,0,Not PBA,0,0,0,America,0.2342,32140,Cottage industries and handicrafts
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,BO,0.1,Civil Society,0,1,0,0.0,B6100,0.9,1001640,0,0,0,1946.34252,Bolivia,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,BO,0,Not PBA,0,0,0,America,0.2342,99820,Promotion of development awareness
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,GH,0.0612,Civil Society,0,2,0,0.0,B6100,0.9,1001640,0,0,0,116.4713969,Ghana,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,GH,0,Not PBA,0,0,0,Africa,0.0229,13040,STD control including HIV/AIDS
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,GH,0.2817,Civil Society,0,2,0,0.0,B6100,0.9,1001640,0,0,0,536.1109886,Ghana,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,GH,0,Not PBA,0,0,0,Africa,0.0229,15150,Democratic participation and civil society
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,GH,0.0951,Civil Society,0,2,0,0.0,B6100,0.9,1001640,0,0,0,180.98741569999999,Ghana,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,GH,0,Not PBA,0,0,0,Africa,0.0229,15151,Elections
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,GH,0.1326,Civil Society,0,2,0,0.0,B6100,0.9,1001640,0,0,0,252.3546932,Ghana,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,GH,0,Not PBA,0,0,0,Africa,0.0229,15160,Human rights
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,GH,0.0594,Civil Society,0,2,0,0.0,B6100,0.9,1001640,0,0,0,113.04576759999999,Ghana,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,GH,0,Not PBA,0,0,0,Africa,0.0229,16064,Social mitigation of HIV/AIDS
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,GH,0.09,Civil Society,0,2,0,0.0,B6100,0.9,1001640,0,0,0,171.281466,Ghana,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,GH,0,Not PBA,0,0,0,Africa,0.0229,24010,Financial policy and administrative management
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,GH,0.09,Civil Society,0,2,0,0.0,B6100,0.9,1001640,0,0,0,171.281466,Ghana,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,GH,0,Not PBA,0,0,0,Africa,0.0229,24040,Informal/semi-formal financial intermediaries
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,GH,0.09,Civil Society,0,2,0,0.0,B6100,0.9,1001640,0,0,0,171.281466,Ghana,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,GH,0,Not PBA,0,0,0,Africa,0.0229,32140,Cottage industries and handicrafts
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,GH,0.1,Civil Society,0,2,0,0.0,B6100,0.9,1001640,0,0,0,190.31274,Ghana,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,GH,0,Not PBA,0,0,0,Africa,0.0229,99820,Promotion of development awareness
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,ML,0.0612,Civil Society,0,2,0,0.0,B6100,0.9,1001640,0,0,0,465.37697879999996,Mali,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,ML,0,Not PBA,0,0,0,Africa,0.0915,13040,STD control including HIV/AIDS
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,ML,0.2817,Civil Society,0,2,0,0.0,B6100,0.9,1001640,0,0,0,2142.1028579999997,Mali,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,ML,0,Not PBA,0,0,0,Africa,0.0915,15150,Democratic participation and civil society
2009/2010,S064731001,Canadian Non-Profit Making,676856.0,0,0,0,VOLUNTEER SENDING AGENCY,2,ML,0.0951,Civil Society,0,2,0,0.0,B6100,0.9,1001640,0,0,0,723.1593249,Mali,Canadian Crossroads International,0,Volunteers Cooperation Agencies,0,0,KED Engaging Canadians,D6220,0,0.0,ML,0,Not PBA,0,0,0,Africa,0.0915,15151,Elections
