assays_ss_d,assays_ss_tst_tp,assays_vrnt_d,assays_b_frmt,assays_ss_cll_tp,assays_src_d,assays_crtd_b,assays_src_ss_d,assays_td,assays_cll_d,assays_ss_strn,assays_ss_tss,assays_ss_sbclllr_frctn,assays_rltnshp_tp,assays_cnfdnc_scr,assays_chmbl_d,assays_tss_d
2394,,,BAO_0000224,,1,Autocuration,,104686,,,,,H,4,CHEMBL617672,
2395,,,BAO_0000019,,1,Autocuration,,104686,,,,,H,4,CHEMBL617673,
2396,,,BAO_0000224,,1,Autocuration,,104686,,,,,H,4,CHEMBL617674,
2397,,,BAO_0000019,,1,Autocuration,,104686,,,,,H,4,CHEMBL617675,
2398,,,BAO_0000019,,1,Autocuration,,104686,,,,,H,4,CHEMBL617676,
2399,,,BAO_0000019,,1,Autocuration,,104686,,,,,H,4,CHEMBL617677,
2400,,,BAO_0000019,,1,Autocuration,,104686,,,,,D,5,CHEMBL617678,
2401,,,BAO_0000224,,1,Autocuration,,104686,,,,,H,4,CHEMBL617679,
2402,,,BAO_0000224,,1,Autocuration,,104686,,,,,H,4,CHEMBL617680,
2403,,,BAO_0000019,,1,Autocuration,,104686,,,,,H,4,CHEMBL617681,
2404,,,BAO_0000221,,1,Autocuration,,104686,,,Brain,,H,4,CHEMBL617682,955.0
2405,,,BAO_0000224,,1,Autocuration,,104686,,,,,H,4,CHEMBL617683,
2406,,,BAO_0000224,,1,Autocuration,,104686,,,,,H,4,CHEMBL617684,
2407,,,BAO_0000224,,1,Autocuration,,104686,,,,,D,5,CHEMBL617685,
2408,,,BAO_0000019,,1,Autocuration,,104686,,,,,H,4,CHEMBL617686,
2409,,,BAO_0000224,,1,Autocuration,,104686,,,,,H,4,CHEMBL617687,
2410,,,BAO_0000224,,1,Autocuration,,104686,,,,,H,4,CHEMBL617688,
2411,,,BAO_0000019,,1,Autocuration,,104686,,,,,H,4,CHEMBL617689,
2412,,,BAO_0000019,,1,Autocuration,,104686,,,,,H,4,CHEMBL617690,
2413,In vivo,,BAO_0000218,,1,Autocuration,,104686,,,,,H,4,CHEMBL617691,
2414,In vivo,,BAO_0000218,,1,Autocuration,,104686,,,,,H,4,CHEMBL617692,
2415,In vivo,,BAO_0000218,,1,Autocuration,,104686,,,,,H,4,CHEMBL617693,
2416,In vivo,,BAO_0000218,,1,Autocuration,,104686,,,,,H,4,CHEMBL617694,
2417,,,BAO_0000221,,1,Expert,,12687,,,Brain,,H,8,CHEMBL857985,955.0
2418,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL617695,
2419,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617696,
2420,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617697,
2421,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL617257,
2422,,,BAO_0000357,,1,Expert,,12687,,,,,D,9,CHEMBL617258,
2423,,,BAO_0000019,,1,Expert,,12687,,,,,H,8,CHEMBL617259,
2424,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617260,
2425,,,BAO_0000357,,1,Expert,,12687,,,,,D,9,CHEMBL617261,
2426,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617262,
2427,,,BAO_0000019,,1,Expert,,12687,,,,,H,8,CHEMBL617263,
2428,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617264,
2429,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL617265,
2430,,,BAO_0000249,,1,Autocuration,,12687,,,,Membranes,H,8,CHEMBL617266,
2431,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617267,
2432,,,BAO_0000019,,1,Expert,,12687,,,,,H,8,CHEMBL617268,
2433,,,BAO_0000219,CHO,1,Autocuration,,12687,449.0,,,,H,8,CHEMBL617269,
2434,,,BAO_0000357,,1,Expert,,12687,,,,,H,8,CHEMBL617323,
2435,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617324,
2436,,,BAO_0000249,,1,Autocuration,,12687,,,,,H,8,CHEMBL617325,
2437,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL617326,
2438,,,BAO_0000249,,1,Expert,,12687,,,,,H,8,CHEMBL617327,
2439,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL617328,
2440,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL617329,
2441,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL617330,
2442,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617331,
2443,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617332,
2444,,,BAO_0000357,,1,Expert,,107,,,,,H,8,CHEMBL617333,
2445,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617334,
2446,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617335,
2447,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617336,
2448,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617337,
2449,,,BAO_0000357,,1,Expert,,107,,,,,D,9,CHEMBL617338,
2450,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617339,
2451,,,BAO_0000357,,1,Expert,,107,,,,,H,8,CHEMBL617340,
2452,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617341,
2453,,,BAO_0000357,,1,Expert,,107,,,,,H,8,CHEMBL617342,
2454,,,BAO_0000357,,1,Expert,,107,,,,,H,8,CHEMBL617343,
2455,,,BAO_0000219,NIH3T3,1,Expert,,107,723.0,,,,H,8,CHEMBL617344,
2456,,,BAO_0000357,,1,Expert,,107,,,,,H,8,CHEMBL617345,
2457,,,BAO_0000357,,1,Expert,,107,,,,,H,8,CHEMBL617346,
2458,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617347,
2459,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617348,
2460,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617349,
2461,,,BAO_0000019,,1,Autocuration,,107,,,,,H,8,CHEMBL617350,
2462,,,BAO_0000357,,1,Expert,,107,,,,,H,8,CHEMBL872339,
2463,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617351,
2464,,,BAO_0000357,,1,Expert,,107,,,,,H,8,CHEMBL617352,
2465,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617353,
2466,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617354,
2467,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617355,
2468,,,BAO_0000219,CHO,1,Expert,,107,449.0,,,,H,8,CHEMBL617356,
2469,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617357,
2470,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617358,
2471,,,BAO_0000357,,1,Expert,,107,,,,,H,8,CHEMBL617359,
2472,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617360,
2473,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL875913,
2474,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617361,
2475,,,BAO_0000357,,1,Expert,,107,,,,,D,9,CHEMBL617362,
2476,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617363,
2477,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617364,
2478,,,BAO_0000224,,1,Autocuration,,105075,,,,,H,4,CHEMBL617365,
2479,,,BAO_0000224,,1,Autocuration,,105075,,,,,H,4,CHEMBL617366,
2480,,,BAO_0000224,,1,Autocuration,,105075,,,,,H,4,CHEMBL617367,
2481,,,BAO_0000224,,1,Autocuration,,105075,,,,,H,4,CHEMBL617368,
2482,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617369,
2483,,,BAO_0000219,HEK293,1,Expert,,227,722.0,,,,D,9,CHEMBL617370,
2484,,,BAO_0000219,CHO,1,Expert,,227,449.0,,,,D,9,CHEMBL617371,
2485,,,BAO_0000357,,1,Autocuration,,227,,,,,H,8,CHEMBL617372,
2486,,,BAO_0000357,,1,Expert,,227,,,,,D,9,CHEMBL617373,
2487,,,BAO_0000019,,1,Autocuration,,227,,,,,H,8,CHEMBL617374,
2488,,,BAO_0000019,,1,Autocuration,,227,,,,,H,8,CHEMBL617375,
2489,,,BAO_0000019,,1,Autocuration,,227,,,,,H,8,CHEMBL617376,
2490,,,BAO_0000019,,1,Autocuration,,227,,,,,H,8,CHEMBL617377,
2491,,,BAO_0000019,,1,Autocuration,,227,,,,,H,8,CHEMBL617378,
2492,,,BAO_0000019,,1,Autocuration,,227,,,,,H,8,CHEMBL617379,
2493,,,BAO_0000357,,1,Autocuration,,227,,,,,H,8,CHEMBL617380,
2494,,,BAO_0000357,,1,Autocuration,,227,,,,,H,8,CHEMBL617381,
2495,,,BAO_0000357,,1,Autocuration,,227,,,,,H,8,CHEMBL617382,
2496,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617383,
2497,,,BAO_0000357,,1,Expert,,107,,,,,H,8,CHEMBL617384,
2498,,,BAO_0000357,,1,Expert,,107,,,,,H,8,CHEMBL617385,
2499,,,BAO_0000019,,1,Autocuration,,107,,,,,H,8,CHEMBL617386,
2500,,,BAO_0000019,,1,Autocuration,,107,,,,,H,8,CHEMBL617387,
2501,,,BAO_0000219,NIH3T3,1,Autocuration,,107,723.0,,,,H,8,CHEMBL617388,
2502,,,BAO_0000219,CHO,1,Autocuration,,107,449.0,,,,H,8,CHEMBL617389,
2503,,,BAO_0000219,CHO,1,Expert,,107,449.0,,,,D,9,CHEMBL617390,
2504,,,BAO_0000224,,1,Autocuration,,104817,,,,,H,4,CHEMBL617391,
2505,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617392,
2506,,,BAO_0000019,,1,Autocuration,,107,,,,,H,8,CHEMBL617393,
2507,,,BAO_0000219,L929,1,Autocuration,,107,307.0,,,,H,8,CHEMBL617394,
2508,,,BAO_0000219,L929,1,Expert,,107,307.0,,,,H,8,CHEMBL617395,
2509,,,BAO_0000219,L929,1,Expert,,107,307.0,,,,H,8,CHEMBL617396,
2510,,,BAO_0000219,L929,1,Autocuration,,107,307.0,,,,H,8,CHEMBL617397,
2511,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617398,
2512,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL617399,
2513,,,BAO_0000219,HEK293,1,Autocuration,,107,722.0,,,,H,8,CHEMBL617400,
2514,,,BAO_0000219,HEK293,1,Autocuration,,107,722.0,,,,H,8,CHEMBL617401,
2515,,,BAO_0000219,HEK293,1,Expert,,107,722.0,,,,D,9,CHEMBL617402,
2516,,,BAO_0000219,HEK293,1,Expert,,107,722.0,,,,D,9,CHEMBL617403,
2517,,,BAO_0000357,,1,Expert,,107,,,,,H,8,CHEMBL617404,
2518,,,BAO_0000219,HEK293,1,Expert,,107,722.0,,,,D,9,CHEMBL857981,
2519,,,BAO_0000219,HEK293,1,Expert,,107,722.0,,,,D,9,CHEMBL617405,
2520,,,BAO_0000219,HEK293,1,Expert,,107,722.0,,,,D,9,CHEMBL617253,
2521,,,BAO_0000357,,1,Expert,,107,,,,,H,8,CHEMBL617254,
2522,,,BAO_0000219,HEK293,1,Autocuration,,107,722.0,,,,H,8,CHEMBL617255,
2523,,,BAO_0000219,HEK293,1,Autocuration,,107,722.0,,,,H,8,CHEMBL617256,
2524,,,BAO_0000219,HEK293,1,Autocuration,,107,722.0,,,,H,8,CHEMBL616874,
2525,,,BAO_0000219,HEK293,1,Expert,,107,722.0,,,,D,9,CHEMBL616875,
2526,,,BAO_0000219,HEK293,1,Expert,,107,722.0,,,,H,8,CHEMBL616876,
2527,,,BAO_0000219,HEK293,1,Expert,,107,722.0,,,,H,8,CHEMBL616877,
2528,,,BAO_0000219,HEK293,1,Expert,,107,722.0,,,,D,9,CHEMBL616878,
2529,,,BAO_0000219,HEK293,1,Expert,,107,722.0,,,,H,8,CHEMBL616879,
2530,,,BAO_0000219,HEK293,1,Expert,,107,722.0,,,,H,8,CHEMBL616880,
2531,,,BAO_0000219,HEK293,1,Expert,,107,722.0,,,,D,9,CHEMBL616881,
2532,,,BAO_0000219,NIH3T3,1,Autocuration,,107,723.0,,,,H,8,CHEMBL616882,
2533,,,BAO_0000219,NIH3T3,1,Autocuration,,107,723.0,,,,H,8,CHEMBL616883,
2534,,,BAO_0000219,NIH3T3,1,Autocuration,,107,723.0,,,,H,8,CHEMBL616884,
2535,,,BAO_0000219,HEK293,1,Autocuration,,107,722.0,,,,H,8,CHEMBL616885,
2536,,,BAO_0000219,CHO-K1,1,Autocuration,,107,485.0,,,,H,8,CHEMBL616886,
2537,,,BAO_0000219,CHO-K1,1,Expert,,107,485.0,,,,H,8,CHEMBL616887,
2538,,,BAO_0000357,,1,Expert,,107,,,,,D,9,CHEMBL616888,
2539,,,BAO_0000219,HEK293,1,Autocuration,,107,722.0,,,,H,8,CHEMBL616889,
2540,,,BAO_0000219,HEK293,1,Autocuration,,107,722.0,,,,H,8,CHEMBL616890,
2541,,,BAO_0000219,CHO,1,Expert,,107,449.0,,,,D,9,CHEMBL616891,
2542,,,BAO_0000219,HEK293,1,Autocuration,,107,722.0,,,,H,8,CHEMBL616892,
2543,,,BAO_0000219,HEK293,1,Autocuration,,107,722.0,,,,H,8,CHEMBL616893,
2544,,,BAO_0000219,NIH3T3,1,Autocuration,,10620,723.0,,,,H,8,CHEMBL616894,
2545,,,BAO_0000219,NIH3T3,1,Expert,,107,723.0,,,,H,8,CHEMBL616895,
2546,,,BAO_0000019,,1,Autocuration,,10620,,,,,H,8,CHEMBL616896,
2547,,,BAO_0000357,,1,Autocuration,,10621,,,,,H,8,CHEMBL617099,
2548,,,BAO_0000357,,1,Autocuration,,10621,,,,,H,8,CHEMBL617100,
2549,,,BAO_0000357,,1,Autocuration,,107,,,,,H,8,CHEMBL884532,
2550,,,BAO_0000357,,1,Expert,,107,,,,,H,8,CHEMBL617101,
2551,,,BAO_0000357,,1,Expert,,107,,,,,H,8,CHEMBL617102,
2552,,,BAO_0000019,,1,Autocuration,,107,,,,,H,8,CHEMBL617103,
2553,,,BAO_0000357,,1,Expert,,107,,,,,H,8,CHEMBL617104,
2554,,,BAO_0000219,CHO-K1,1,Autocuration,,10576,485.0,,,,H,8,CHEMBL857979,
2555,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL857502,
2556,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617105,
2557,,,BAO_0000019,,1,Autocuration,,12687,,,Stomach,,H,8,CHEMBL858021,945.0
2558,,,BAO_0000019,,1,Expert,,12687,,,Stomach,,D,9,CHEMBL875910,945.0
2559,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617106,
2560,,,BAO_0000219,NIH3T3,1,Expert,,12687,723.0,,,,H,8,CHEMBL617107,
2561,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617108,
2562,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617109,
2563,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617110,
2564,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617111,
2565,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL617112,
2566,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617113,
2567,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617114,
2568,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617115,
2569,,,BAO_0000219,,1,Autocuration,,12687,,,,,H,8,CHEMBL617116,
2570,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617117,
2571,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617118,
2572,,,BAO_0000357,,1,Expert,,12687,,,,,D,9,CHEMBL617119,
2573,,,BAO_0000357,,1,Expert,,12687,,,,,D,9,CHEMBL617120,
2574,,,BAO_0000219,,1,Expert,,12687,,,,,D,9,CHEMBL617121,
2575,,,BAO_0000219,,1,Autocuration,,12687,,,,,H,8,CHEMBL617122,
2576,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617123,
2577,,,BAO_0000019,,1,Expert,,12687,,,,,H,8,CHEMBL617124,
2578,,,BAO_0000249,,1,Expert,,12687,,,,,H,8,CHEMBL617600,
2579,,,BAO_0000357,,1,Expert,,12687,,,,,H,8,CHEMBL617601,
2580,,,BAO_0000019,,1,Expert,,12687,,,,,H,8,CHEMBL882923,
2581,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617602,
2582,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617603,
2583,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617604,
2584,,,BAO_0000019,,1,Expert,,12687,,,,,H,8,CHEMBL617605,
2585,,,BAO_0000019,,1,Expert,,12687,,,,,H,8,CHEMBL617606,
2586,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL617607,
2587,,,BAO_0000249,,1,Autocuration,,12687,,,,,H,8,CHEMBL617455,
2588,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL617456,
2589,,,BAO_0000357,,1,Expert,,12687,,,,,H,8,CHEMBL617457,
2590,,,BAO_0000357,,1,Expert,,12687,,,,,D,9,CHEMBL617458,
2591,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL617459,
2592,,,BAO_0000357,,1,Expert,,12687,,,,,H,8,CHEMBL617460,
2593,,,BAO_0000357,,1,Expert,,12687,,,,,H,8,CHEMBL617461,
2594,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL617462,
2595,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617463,
2596,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617464,
2597,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617465,
2598,,,BAO_0000019,,1,Expert,,12687,,,,,H,8,CHEMBL617466,
2599,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617467,
2600,,,BAO_0000019,,1,Expert,,12687,,,,,H,8,CHEMBL617468,
2601,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617469,
2602,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617470,
2603,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617471,
2604,,,BAO_0000219,NIH3T3,1,Expert,,12687,723.0,,,,H,8,CHEMBL617472,
2605,,,BAO_0000357,,1,Expert,,12687,,,,,H,8,CHEMBL617473,
2606,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL617474,
2607,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL617475,
2608,,,BAO_0000221,,1,Autocuration,,12687,,,Brain,,H,8,CHEMBL617476,955.0
2609,,,BAO_0000357,,1,Expert,,12687,,,,,H,8,CHEMBL617477,
2610,,,BAO_0000219,NIH3T3,1,Expert,,12687,723.0,,,,H,8,CHEMBL617478,
2611,,,BAO_0000221,,1,Autocuration,,12687,,,,,H,8,CHEMBL617479,
2612,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617480,
2613,,,BAO_0000357,,1,Expert,,12687,,,,,H,8,CHEMBL617481,
2614,,,BAO_0000019,,1,Expert,,12687,,,,,H,8,CHEMBL617482,
2615,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617483,
2616,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL621528,
2617,,,BAO_0000219,NIH3T3,1,Expert,,12687,723.0,,,,D,9,CHEMBL621529,
2618,,,BAO_0000357,,1,Expert,,12687,,,,,H,8,CHEMBL621530,
2619,,,BAO_0000357,,1,Expert,,12687,,,,,H,8,CHEMBL621531,
2620,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL621532,
2621,,,BAO_0000357,,1,Expert,,12687,,,,,H,8,CHEMBL621533,
2622,,,BAO_0000219,CHO,1,Expert,,12687,449.0,,,,H,8,CHEMBL621534,
2623,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL621535,
2624,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL621536,
2625,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL621537,
2626,,,BAO_0000357,,1,Expert,,12687,,,,,D,9,CHEMBL621538,
2627,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL621539,
2628,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL621540,
2629,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL621541,
2630,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL621542,
2631,,,BAO_0000357,,1,Expert,,12687,,,,,H,8,CHEMBL621543,
2632,,,BAO_0000357,,1,Expert,,12687,,,,,H,8,CHEMBL621544,
2633,,,BAO_0000357,,1,Expert,,12687,,,,,D,9,CHEMBL621545,
2634,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL621546,
2635,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL621547,
2636,,,BAO_0000219,NIH3T3,1,Expert,,12687,723.0,,,,H,8,CHEMBL618692,
2637,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL618693,
2638,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL872922,
2639,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL618694,
2640,,,BAO_0000357,,1,Expert,,12687,,,,,D,9,CHEMBL618695,
2641,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL618696,
2642,,,BAO_0000357,,1,Expert,,12687,,,,,H,8,CHEMBL618697,
2643,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL618892,
2644,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL618893,
2645,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL618894,
2646,,,BAO_0000219,NIH3T3,1,Expert,,12687,723.0,,,,H,8,CHEMBL618895,
2647,,,BAO_0000357,,1,Expert,,12687,,,,,D,9,CHEMBL618896,
2648,,,BAO_0000019,,1,Autocuration,,12687,,,Caudate-putamen,,H,8,CHEMBL618897,5383.0
2649,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL618898,
2650,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL618899,
2651,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL618900,
2652,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL618901,
2653,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL618902,
2654,,,BAO_0000221,,1,Expert,,12687,,,Hippocampus,,D,9,CHEMBL618903,10000000.0
2655,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL618904,
2656,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL618905,
2657,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL618906,
2658,,,BAO_0000219,NIH3T3,1,Expert,,12687,723.0,,,,H,8,CHEMBL618907,
2659,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL618908,
2660,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617909,
2661,,,BAO_0000019,,1,Expert,,12687,,,,,H,8,CHEMBL617910,
2662,,,BAO_0000221,,1,Autocuration,,12687,,,Brain,,H,8,CHEMBL617911,955.0
2663,,,BAO_0000249,,1,Autocuration,,12687,,,,,H,8,CHEMBL872923,
2664,,,BAO_0000249,,1,Autocuration,,12687,,,,,H,8,CHEMBL617912,
2665,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL617913,
2666,,,BAO_0000249,,1,Expert,,12687,,,,,H,8,CHEMBL617914,
2667,,,BAO_0000249,,1,Autocuration,,12687,,,,,H,8,CHEMBL617915,
2668,,,BAO_0000249,,1,Autocuration,,12687,,,,,H,8,CHEMBL617916,
2669,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL617917,
2670,,,BAO_0000019,,1,Expert,,12687,,,,,H,8,CHEMBL617918,
2671,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617919,
2672,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL617920,
2673,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL617921,
2674,,,BAO_0000224,,1,Expert,,105102,,,,,D,5,CHEMBL617922,
2675,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617923,
2676,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617924,
2677,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617925,
2678,,,BAO_0000357,,1,Expert,,12687,,,,,D,9,CHEMBL617926,
2679,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617927,
2680,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617928,
2681,,,BAO_0000019,,1,Expert,,12687,,,,,D,9,CHEMBL617929,
2682,,,BAO_0000019,,1,Expert,,12687,,,,,H,8,CHEMBL617930,
2683,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617931,
2684,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617932,
2685,,,BAO_0000219,CHO,1,Autocuration,,12687,449.0,,,,H,8,CHEMBL617933,
2686,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617934,
2687,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617935,
2688,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617936,
2689,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617937,
2690,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617938,
2691,,,BAO_0000218,,1,Autocuration,,12687,,,,,H,8,CHEMBL617939,
2692,,,BAO_0000218,,1,Autocuration,,12687,,,,,H,8,CHEMBL617940,
2693,,,BAO_0000218,,1,Autocuration,,12687,,,,,H,8,CHEMBL617941,
2694,,,BAO_0000357,,1,Expert,,12687,,,,,H,8,CHEMBL617942,
2695,,,BAO_0000357,,1,Expert,,12687,,,,,H,8,CHEMBL617943,
2696,,,BAO_0000224,,1,Expert,,105093,,,,,H,4,CHEMBL617944,
2697,,,BAO_0000224,,1,Expert,,105093,,,,,H,4,CHEMBL617945,
2698,,,BAO_0000224,,1,Expert,,105075,,,,,H,4,CHEMBL617946,
2699,,,BAO_0000357,,1,Autocuration,,12687,,,,,H,8,CHEMBL617947,
2700,,,BAO_0000357,,1,Expert,,12687,,,,,H,8,CHEMBL617948,
2701,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL858116,
2702,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617949,
2703,,,BAO_0000019,,1,Autocuration,,12687,,,,,H,8,CHEMBL617950,
2704,,,BAO_0000019,,1,Expert,,12687,,,Thoracic aorta,,H,8,CHEMBL617951,1515.0
