assays_ASSI,assays_ASSUBCFRA,assays_ASTTY,assays_BAFO,assays_TISI,assays_CEI,assays_ASCTY,assays_T,assays_RELT,assays_CONFISC,assays_CUB,assays_SI,assays_SASSI,assays_CHI,assays_VARI
2066,,,BAO_0000219,,449.0,CHO,10618,H,8,Autocuration,1,,CHEMBL616710,
2067,,,BAO_0000219,,449.0,CHO,10618,H,8,Autocuration,1,,CHEMBL616711,
2068,,,BAO_0000219,,449.0,CHO,10618,H,8,Autocuration,1,,CHEMBL616712,
2069,,,BAO_0000357,,,,10618,H,8,Autocuration,1,,CHEMBL616713,
2070,,,BAO_0000357,,,,10618,H,8,Autocuration,1,,CHEMBL616714,
2071,,,BAO_0000357,,,,10618,H,8,Autocuration,1,,CHEMBL616715,
2072,,,BAO_0000357,,,,10618,H,8,Autocuration,1,,CHEMBL616716,
2073,,,BAO_0000019,,,,279,H,8,Autocuration,1,,CHEMBL616717,
2074,,,BAO_0000019,,,,279,H,8,Expert,1,,CHEMBL616718,
2075,,,BAO_0000019,,,,279,H,8,Autocuration,1,,CHEMBL875905,
2076,,,BAO_0000019,,,,279,H,8,Autocuration,1,,CHEMBL616719,
2077,,,BAO_0000019,,,,279,H,8,Expert,1,,CHEMBL616720,
2078,,,BAO_0000357,,,,279,H,8,Autocuration,1,,CHEMBL616721,
2079,,,BAO_0000219,,449.0,CHO,279,H,8,Autocuration,1,,CHEMBL616722,
2080,,,BAO_0000357,,,,279,H,8,Autocuration,1,,CHEMBL616723,
2081,,,BAO_0000219,,449.0,CHO,279,H,8,Autocuration,1,,CHEMBL616724,
2082,,,BAO_0000357,,,,279,H,8,Autocuration,1,,CHEMBL616725,
2083,,,BAO_0000357,,,,279,H,8,Autocuration,1,,CHEMBL616726,
2084,,,BAO_0000357,,,,279,H,8,Autocuration,1,,CHEMBL616727,
2085,,,BAO_0000357,,,,279,H,8,Autocuration,1,,CHEMBL616728,
2086,,,BAO_0000357,,,,279,H,8,Autocuration,1,,CHEMBL616729,
2087,,,BAO_0000019,,,,279,H,8,Expert,1,,CHEMBL616730,
2088,,,BAO_0000357,,,,279,H,8,Autocuration,1,,CHEMBL617125,
2089,,,BAO_0000357,,,,279,H,8,Autocuration,1,,CHEMBL857977,
2090,,,BAO_0000219,,449.0,CHO,279,H,8,Autocuration,1,,CHEMBL617126,
2091,,,BAO_0000219,,449.0,CHO,279,H,8,Autocuration,1,,CHEMBL617127,
2092,,,BAO_0000357,,,,279,H,8,Autocuration,1,,CHEMBL617128,
2093,,,BAO_0000219,,449.0,CHO,279,H,8,Autocuration,1,,CHEMBL617129,
2094,,,BAO_0000357,,,,279,H,8,Autocuration,1,,CHEMBL617130,
2095,,,BAO_0000219,,449.0,CHO,279,H,8,Autocuration,1,,CHEMBL617131,
2096,,,BAO_0000219,,449.0,CHO,279,H,8,Autocuration,1,,CHEMBL617132,
2097,,,BAO_0000219,,449.0,CHO,279,H,8,Autocuration,1,,CHEMBL617133,
2098,,,BAO_0000357,,,,279,H,8,Autocuration,1,,CHEMBL617134,
2099,,,BAO_0000357,,,,279,H,8,Autocuration,1,,CHEMBL617135,
2100,,,BAO_0000357,,,,279,H,8,Autocuration,1,,CHEMBL617136,
2101,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617137,
2102,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617138,
2103,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617139,
2104,,,BAO_0000019,,,,12687,H,8,Autocuration,1,,CHEMBL617140,
2105,,In vivo,BAO_0000218,,,,104686,H,4,Autocuration,1,,CHEMBL617141,
2106,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL858112,
2107,,,BAO_0000019,,,,17005,H,8,Intermediate,1,,CHEMBL617142,
2108,,,BAO_0000019,,,,22226,U,0,Autocuration,1,,CHEMBL617143,
2109,,,BAO_0000019,,,,22226,U,0,Autocuration,1,,CHEMBL617144,
2110,,,BAO_0000019,,,,22226,U,0,Autocuration,1,,CHEMBL617145,
2111,,,BAO_0000019,,,,22226,U,0,Autocuration,1,,CHEMBL617146,
2112,,,BAO_0000019,,,,104784,H,4,Autocuration,1,,CHEMBL617147,
2113,,,BAO_0000019,,,,104784,H,4,Autocuration,1,,CHEMBL617148,
2114,,,BAO_0000019,,,,104784,H,4,Autocuration,1,,CHEMBL617149,
2115,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617150,
2116,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617151,
2117,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617201,
2118,,,BAO_0000357,,,,10209,H,8,Autocuration,1,,CHEMBL617202,
2119,,In vivo,BAO_0000218,,,,104826,H,4,Autocuration,1,,CHEMBL617203,
2120,,,BAO_0000019,,,,104826,H,4,Autocuration,1,,CHEMBL617204,
2121,,,BAO_0000224,,,,104826,H,4,Autocuration,1,,CHEMBL617205,
2122,,,BAO_0000019,,,,104826,D,5,Autocuration,1,,CHEMBL617206,
2123,,In vivo,BAO_0000218,,,,104826,H,4,Autocuration,1,,CHEMBL617207,
2124,,,BAO_0000019,,,,104826,D,5,Autocuration,1,,CHEMBL617208,
2125,,,BAO_0000224,,,,104826,H,4,Autocuration,1,,CHEMBL617209,
2126,,,BAO_0000224,,,,104826,H,4,Autocuration,1,,CHEMBL617210,
2127,,,BAO_0000224,,,,104826,H,4,Autocuration,1,,CHEMBL617211,
2128,,,BAO_0000019,,,,104826,D,5,Autocuration,1,,CHEMBL617212,
2129,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617213,
2130,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617214,
2131,,,BAO_0000221,,,,22226,U,0,Autocuration,1,,CHEMBL617215,
2132,,,BAO_0000221,,,,22226,U,0,Autocuration,1,,CHEMBL617216,
2133,,,BAO_0000357,,,,17005,H,8,Autocuration,1,,CHEMBL617217,
2134,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617218,
2135,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL872913,
2136,,,BAO_0000019,,,,104826,H,4,Autocuration,1,,CHEMBL617219,
2137,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL873482,
2138,,,BAO_0000019,,,,104686,D,5,Autocuration,1,,CHEMBL617220,
2139,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617221,
2140,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617222,
2141,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL875906,
2142,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617223,
2143,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617224,
2144,,,BAO_0000224,,,,104686,D,5,Autocuration,1,,CHEMBL617225,
2145,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617226,
2146,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617227,
2147,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617228,
2148,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617229,
2149,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617230,
2150,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617231,
2151,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617232,
2152,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617233,
2153,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617234,
2154,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617235,
2155,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617236,
2156,,,BAO_0000221,10000000.0,,,104686,H,4,Autocuration,1,,CHEMBL617237,
2157,,,BAO_0000221,10000000.0,,,104686,H,4,Autocuration,1,,CHEMBL617238,
2158,,,BAO_0000221,955.0,,,104686,D,5,Autocuration,1,,CHEMBL617239,
2159,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617240,
2160,Membranes,,BAO_0000249,,,,104686,H,4,Autocuration,1,,CHEMBL617241,
2161,Membranes,,BAO_0000249,,,,104686,H,4,Autocuration,1,,CHEMBL875907,
2162,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617242,
2163,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617152,
2164,,,BAO_0000221,955.0,,,104686,D,5,Autocuration,1,,CHEMBL617153,
2165,Membranes,,BAO_0000249,,,,104686,D,5,Autocuration,1,,CHEMBL617154,
2166,,,BAO_0000221,955.0,,,104686,H,4,Autocuration,1,,CHEMBL617155,
2167,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617156,
2168,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617157,
2169,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617158,
2170,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617159,
2171,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617160,
2172,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL858113,
2173,,,BAO_0000220,955.0,,,104686,H,4,Autocuration,1,,CHEMBL617247,
2174,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617248,
2175,,,BAO_0000249,955.0,,,104686,H,4,Autocuration,1,,CHEMBL617249,
2176,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617250,
2177,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617251,
2178,,,BAO_0000019,,,,104686,D,5,Autocuration,1,,CHEMBL617252,
2179,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617006,
2180,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617007,
2181,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617008,
2182,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617009,
2183,,,BAO_0000224,,,,104686,D,5,Autocuration,1,,CHEMBL617010,
2184,,,BAO_0000019,,,,104686,D,5,Autocuration,1,,CHEMBL857978,
2185,,,BAO_0000019,,,,104686,D,5,Autocuration,1,,CHEMBL617011,
2186,,,BAO_0000019,,,,104686,D,5,Autocuration,1,,CHEMBL617012,
2187,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617013,
2188,,,BAO_0000249,,,,104686,H,4,Autocuration,1,,CHEMBL617014,
2189,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617015,
2190,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617016,
2191,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617017,
2192,,,BAO_0000221,955.0,,,104686,H,4,Autocuration,1,,CHEMBL617018,
2193,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617019,
2194,,,BAO_0000019,,,,105075,H,4,Autocuration,1,,CHEMBL617020,
2195,,,BAO_0000019,,,,105075,H,4,Autocuration,1,,CHEMBL617021,
2196,,,BAO_0000019,,,,105075,H,4,Autocuration,1,,CHEMBL617022,
2197,,,BAO_0000019,,,,105075,H,4,Autocuration,1,,CHEMBL617023,
2198,,,BAO_0000019,,,,105075,H,4,Autocuration,1,,CHEMBL617024,
2199,,,BAO_0000019,,,,105075,H,4,Autocuration,1,,CHEMBL617025,
2200,,,BAO_0000224,,,,105075,H,4,Autocuration,1,,CHEMBL617026,
2201,,,BAO_0000019,,,,22226,U,0,Autocuration,1,,CHEMBL617027,
2202,,,BAO_0000019,,,,104686,D,5,Autocuration,1,,CHEMBL617028,
2203,,,BAO_0000019,,,,12687,H,8,Expert,1,,CHEMBL617029,
2204,,,BAO_0000019,,,,12687,H,8,Expert,1,,CHEMBL875908,
2205,,,BAO_0000357,,,,12687,H,8,Autocuration,1,,CHEMBL617030,
2206,,,BAO_0000019,,,,12687,H,8,Autocuration,1,,CHEMBL617031,
2207,,,BAO_0000019,,,,12687,H,8,Autocuration,1,,CHEMBL617032,
2208,,,BAO_0000224,,,,104686,D,5,Autocuration,1,,CHEMBL617033,
2209,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617034,
2210,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617035,
2211,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617036,
2212,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617037,
2213,,,BAO_0000219,,,,22226,U,0,Autocuration,1,,CHEMBL617038,
2214,,,BAO_0000219,,,,104784,H,4,Autocuration,1,,CHEMBL617039,
2215,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617161,
2216,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617162,
2217,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617163,
2218,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617164,
2219,Brain membranes,,BAO_0000249,,,,104784,H,4,Autocuration,1,,CHEMBL617165,
2220,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617166,
2221,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617167,
2222,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL872912,
2223,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617168,
2224,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617169,
2225,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617170,
2226,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617171,
2227,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617172,
2228,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617173,
2229,,,BAO_0000019,,,,22226,U,0,Autocuration,1,,CHEMBL617174,
2230,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617175,
2231,,,BAO_0000357,,,,17005,H,8,Autocuration,1,,CHEMBL617176,
2232,,,BAO_0000357,,,,17005,H,8,Autocuration,1,,CHEMBL617177,
2233,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617178,
2234,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617179,
2235,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617180,
2236,,,BAO_0000357,,,,17005,H,8,Autocuration,1,,CHEMBL617181,
2237,,,BAO_0000357,,,,17005,H,8,Autocuration,1,,CHEMBL617182,
2238,,,BAO_0000357,,,,17005,H,8,Autocuration,1,,CHEMBL617183,
2239,,,BAO_0000357,,,,17005,H,8,Autocuration,1,,CHEMBL617184,
2240,,,BAO_0000357,,,,17005,H,8,Autocuration,1,,CHEMBL617185,
2241,,,BAO_0000357,,,,17005,H,8,Autocuration,1,,CHEMBL617186,
2242,,,BAO_0000357,,,,17005,H,8,Autocuration,1,,CHEMBL617187,
2243,,,BAO_0000357,,,,17005,H,8,Autocuration,1,,CHEMBL617188,
2244,,,BAO_0000218,,,,17005,H,8,Autocuration,1,,CHEMBL617189,
2245,,,BAO_0000224,,,,104784,D,5,Autocuration,1,,CHEMBL617190,
2246,,,BAO_0000219,,449.0,CHO,104784,D,5,Autocuration,1,,CHEMBL617191,
2247,,,BAO_0000219,,449.0,CHO,104784,D,5,Autocuration,1,,CHEMBL617192,
2248,,,BAO_0000219,,449.0,CHO,104784,D,5,Autocuration,1,,CHEMBL617193,
2249,,,BAO_0000219,,449.0,CHO,104784,D,5,Autocuration,1,,CHEMBL617194,
2250,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL617195,
2251,,,BAO_0000224,,,,104784,H,4,Autocuration,1,,CHEMBL881830,
2252,,,BAO_0000357,,,,17005,H,8,Autocuration,1,,CHEMBL617196,
2253,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617197,
2254,,,BAO_0000357,,,,17005,H,8,Expert,1,,CHEMBL617198,
2255,,,BAO_0000357,,,,17005,H,8,Expert,1,,CHEMBL873476,
2256,,,BAO_0000019,,,,17005,H,8,Expert,1,,CHEMBL617199,
2257,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL617200,
2258,,,BAO_0000357,,,,51,H,8,Autocuration,1,,CHEMBL617484,
2259,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL617485,
2260,,,BAO_0000357,,,,51,H,8,Autocuration,1,,CHEMBL617486,
2261,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL858022,
2262,,,BAO_0000219,,449.0,CHO,107,H,8,Autocuration,1,,CHEMBL617049,
2263,,,BAO_0000219,,449.0,CHO,107,D,9,Expert,1,,CHEMBL617050,
2264,,,BAO_0000219,,,,107,H,8,Autocuration,1,,CHEMBL617051,
2265,,,BAO_0000219,,,,107,H,8,Autocuration,1,,CHEMBL617052,
2266,,,BAO_0000219,,,,107,H,8,Autocuration,1,,CHEMBL617053,
2267,,,BAO_0000219,,449.0,CHO,107,H,8,Autocuration,1,,CHEMBL617054,
2268,,,BAO_0000219,,449.0,CHO,107,H,8,Autocuration,1,,CHEMBL617055,
2269,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL882924,
2270,,,BAO_0000357,,,,107,D,9,Expert,1,,CHEMBL617056,
2271,,,BAO_0000219,,449.0,CHO,107,H,8,Autocuration,1,,CHEMBL617057,
2272,,,BAO_0000219,,,,107,H,8,Expert,1,,CHEMBL617058,
2273,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL617059,
2274,,,BAO_0000219,,449.0,CHO,107,H,8,Autocuration,1,,CHEMBL617060,
2275,,,BAO_0000219,,449.0,CHO,107,H,8,Expert,1,,CHEMBL617061,
2276,,,BAO_0000219,,307.0,L929,107,H,8,Expert,1,,CHEMBL617062,
2277,,,BAO_0000219,,449.0,CHO,107,H,8,Expert,1,,CHEMBL617063,
2278,,,BAO_0000019,,,,107,H,8,Autocuration,1,,CHEMBL617064,
2279,,,BAO_0000019,,,,107,H,8,Autocuration,1,,CHEMBL617065,
2280,,,BAO_0000219,,449.0,CHO,107,H,8,Autocuration,1,,CHEMBL617066,
2281,,,BAO_0000219,,449.0,CHO,107,H,8,Autocuration,1,,CHEMBL617067,
2282,,,BAO_0000019,,,,107,H,8,Autocuration,1,,CHEMBL617068,
2283,,,BAO_0000019,,,,107,H,8,Autocuration,1,,CHEMBL617069,
2284,,,BAO_0000019,,,,107,H,8,Autocuration,1,,CHEMBL617070,
2285,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL617071,
2286,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL872915,
2287,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL617072,
2288,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL617073,
2289,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL617074,
2290,,,BAO_0000219,,449.0,CHO,107,H,8,Expert,1,,CHEMBL617075,
2291,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL617076,
2292,,,BAO_0000019,,,,107,D,9,Expert,1,,CHEMBL617077,
2293,,,BAO_0000357,,,,107,H,8,Expert,1,,CHEMBL617078,
2294,,,BAO_0000357,,,,107,D,9,Expert,1,,CHEMBL617079,
2295,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL617080,
2296,,,BAO_0000219,,449.0,CHO,107,H,8,Expert,1,,CHEMBL617081,
2297,,,BAO_0000219,,,,107,H,8,Expert,1,,CHEMBL617082,
2298,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL617083,
2299,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL617084,
2300,,,BAO_0000357,,,,107,D,9,Expert,1,,CHEMBL617085,
2301,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL617086,
2302,,,BAO_0000219,,,,107,H,8,Autocuration,1,,CHEMBL617087,
2303,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL617088,
2304,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL617089,
2305,,,BAO_0000019,,,,107,H,8,Expert,1,,CHEMBL617090,
2306,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL617513,
2307,,,BAO_0000219,,722.0,HEK293,107,H,8,Autocuration,1,,CHEMBL617514,
2308,,,BAO_0000019,,,,107,H,8,Autocuration,1,,CHEMBL617515,
2309,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL617516,
2310,,,BAO_0000357,,,,107,D,9,Expert,1,,CHEMBL617517,
2311,,,BAO_0000219,,449.0,CHO,107,D,9,Expert,1,,CHEMBL617518,
2312,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL617519,
2313,,,BAO_0000357,,,,107,D,9,Expert,1,,CHEMBL617520,
2314,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL617521,
2315,,,BAO_0000357,,,,107,D,9,Expert,1,,CHEMBL617522,
2316,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL617523,
2317,,,BAO_0000357,,,,107,H,8,Autocuration,1,,CHEMBL617524,
2318,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617525,
2319,,,BAO_0000019,,,,104686,D,5,Autocuration,1,,CHEMBL617526,
2320,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617527,
2321,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617528,
2322,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617529,
2323,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617530,
2324,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617531,
2325,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617532,
2326,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617533,
2327,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617534,
2328,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617535,
2329,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617536,
2330,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617537,
2331,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617538,
2332,,In vitro,BAO_0000219,,,,104686,H,4,Autocuration,1,,CHEMBL617539,
2333,,,BAO_0000224,,,,104686,D,5,Autocuration,1,,CHEMBL617540,
2334,,,BAO_0000224,,,,104686,D,5,Autocuration,1,,CHEMBL617541,
2335,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617542,
2336,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617543,
2337,,,BAO_0000219,,485.0,CHO-K1,104686,D,5,Autocuration,1,,CHEMBL617544,
2338,,,BAO_0000219,,485.0,CHO-K1,104686,D,5,Autocuration,1,,CHEMBL617545,
2339,,,BAO_0000019,,,,104686,D,5,Autocuration,1,,CHEMBL617413,
2340,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617414,
2341,,,BAO_0000019,,,,104686,D,5,Autocuration,1,,CHEMBL617415,
2342,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617416,
2343,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617417,
2344,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617418,
2345,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617419,
2346,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617420,
2347,,,BAO_0000224,,,,104686,D,5,Autocuration,1,,CHEMBL617421,
2348,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617422,
2349,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617423,
2350,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617424,
2351,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617425,
2352,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617426,
2353,,In vivo,BAO_0000218,,,,104686,H,4,Autocuration,1,,CHEMBL617427,
2354,,,BAO_0000221,955.0,,,104686,H,4,Autocuration,1,,CHEMBL617428,
2355,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617429,
2356,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617430,
2357,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617431,
2358,,,BAO_0000019,1870.0,,,104686,H,4,Autocuration,1,,CHEMBL617432,
2359,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617433,
2360,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617434,
2361,,,BAO_0000224,,,,104686,D,5,Autocuration,1,,CHEMBL617435,
2362,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617436,
2363,,,BAO_0000019,2435.0,,,104686,D,5,Autocuration,1,,CHEMBL617437,
2364,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617438,
2365,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617439,
2366,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617440,
2367,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617441,
2368,,,BAO_0000019,,,,104686,D,5,Autocuration,1,,CHEMBL872918,
2369,,,BAO_0000019,,,,104686,D,5,Autocuration,1,,CHEMBL617442,
2370,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617443,
2371,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617444,
2372,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617445,
2373,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617446,
2374,,,BAO_0000249,,,,104686,H,4,Autocuration,1,,CHEMBL617447,
2375,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617448,
2376,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617449,
2377,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617450,
2378,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617451,
2379,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617452,
2380,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617453,
2381,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617660,
2382,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617661,
2383,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617662,
2384,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL872919,
2385,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617663,
2386,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617664,
2387,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617665,
2388,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617666,
2389,,,BAO_0000019,,,,104686,H,4,Autocuration,1,,CHEMBL617667,
2390,,,BAO_0000249,,,,104686,H,4,Autocuration,1,,CHEMBL617668,
2391,,,BAO_0000249,,,,104686,H,4,Autocuration,1,,CHEMBL617669,
2392,,,BAO_0000224,,,,104686,H,4,Autocuration,1,,CHEMBL617670,
