assay_test_type,bao_format,assay_tissue,assay_category,assay_id,src_id,src_assay_id,assay_subcellular_fraction,description,tid,assay_type,cell_id,chembl_id,assay_cell_type,doc_id,assay_tax_id,curated_by,assay_strain,variant_id,confidence_score,relationship_type,assay_organism,tissue_id
,BAO_0000218,,,9473,1,,,Area under the effect time curves from time 0-infinity hr determined after 3 mg/kg oral administration in potassium oxonate treated rats,50597,A,,CHEMBL626210,,4723,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,Plasma,,9474,1,,,Area under the plasma concentration curve was evaluated in vivo in rat at a dose of 5 mg/kg by oral administration,50597,A,,CHEMBL627994,,2463,10116.0,Intermediate,,,1,N,Rattus norvegicus,1969.0
,BAO_0000218,,,9475,1,,,Bioavailability from area under the curve at time 0 to infinity after intravenous administration of 1 mg/kg in rat,50597,A,,CHEMBL627995,,4709,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9476,1,,,Blood level after a 10 mg/kg oral dose in rat expressed as AUC was determined,50597,A,,CHEMBL627996,,4075,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9477,1,,,Compound at a dose 10 mg/kg was administered orally to rat and the pharmacokinetic parameter area under curve (AUC) was measured,50597,A,,CHEMBL627997,,5394,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9478,1,,,Compound was evaluated for AUC after treatment with iv dose of 1 mgkg to female wistar rats,50597,A,,CHEMBL627998,,2661,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9479,1,,,Compound was evaluated for AUC after treatment with iv dose of 1 mgkg to male wistar rats,50597,A,,CHEMBL628640,,2661,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9480,1,,,Compound was evaluated for AUC after treatment with oral dose of 2 mgkg to female wistar rats,50597,A,,CHEMBL628641,,2661,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9481,1,,,Compound was evaluated for AUC after treatment with oral dose of 2 mgkg to male wistar rats,50597,A,,CHEMBL628642,,2661,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9482,1,,,Compound was evaluated for area under the curve expressed as (h*ug/ml),50597,A,,CHEMBL628643,,17791,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9483,1,,,Compound was tested for area under curve in rat,50597,A,,CHEMBL628644,,2591,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9484,1,,,Concentration in rat plasma after 5 mg/kg oral gavage for 8 hours,50597,A,,CHEMBL628645,,6567,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9485,1,,,Dose-normalized AUC was determined by po administration (10 mg/kg) in fasted male Sprague-Dawley rats,50597,A,,CHEMBL628646,,6211,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9486,1,,,Dose-normalized AUC was determined in rat after peroral administration (2 mg/kg),50597,A,,CHEMBL628647,,5529,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9487,1,,,Evaluated for AUC after iv administration of 1 mg/kg to male Sprague-Dawley rats in brain; not determined,50597,A,,CHEMBL628648,,5408,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9488,1,,,Evaluated for AUC after iv administration of 1 mg/kg to male Sprague-Dawley rats in plasma,50597,A,,CHEMBL625358,,5408,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9489,1,,,Evaluated for AUC after iv administration of 5 mg/kg to male Sprague-Dawley rats in brain,50597,A,,CHEMBL625359,,5408,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9490,1,,,Evaluated for AUC after iv administration of 5 mg/kg to male Sprague-Dawley rats in plasma,50597,A,,CHEMBL625360,,5408,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9491,1,,,Evaluated for pharmacokinetic parameter area under curve in rat at the dose 50 mg/kg ( 0-8 hr ),50597,A,,CHEMBL625361,,429,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9492,1,,,Evaluated for pharmacokinetic parameter area under curve in rat at the dose 50 mg/kg (0-8 hr ),50597,A,,CHEMBL625362,,429,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9493,1,,,Evaluated for pharmacokinetic parameter area under curve in rat at the dose 50 mg/kg (0-8 hr),50597,A,,CHEMBL625363,,429,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9494,1,,,Hepatic portal AUC was determined by pharmacokinetic study conducted in portal vein cannulated rats,50597,A,,CHEMBL625364,,4796,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9495,1,,,In vivo Area under curve (AUC) was determined after intravenous administration of compound (158.5+/-2 mg/kg) in male Sprague-Dawley rat,50597,A,,CHEMBL625365,,5974,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9496,1,,,In vivo Area under curve (AUC) was determined after intravenous administration of compound (9.13+/-0.85 mg/kg) in male Sprague-Dawley rat,50597,A,,CHEMBL625366,,5974,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9497,1,,,In vivo Area under curve (AUC) was determined after peroral administration of compound (19.01+/-0.31 mg/kg) in male Sprague-Dawley rat,50597,A,,CHEMBL625367,,5974,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,Kidney,,9498,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.98-2.56 % dose/g",50597,A,,CHEMBL625368,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2113.0
,BAO_0000218,Kidney,,9499,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.15-1.43 % dose/g",50597,A,,CHEMBL625369,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2113.0
,BAO_0000218,Kidney,,9500,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 3.43-4.52 % dose/g",50597,A,,CHEMBL625370,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2113.0
,BAO_0000218,Kidney,,9501,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 2.12-3.14 % dose/g",50597,A,,CHEMBL625371,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2113.0
,BAO_0000218,Kidney,,9502,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.40-1.60 % dose/g",50597,A,,CHEMBL625372,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2113.0
,BAO_0000218,Kidney,,9503,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.74-0.85 % dose/g",50597,A,,CHEMBL625373,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2113.0
,BAO_0000218,Liver,,9504,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.31-1.45 % dose/g",50597,A,,CHEMBL625374,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2107.0
,BAO_0000218,Liver,,9505,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.08-0.90 % dose/g",50597,A,,CHEMBL877593,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2107.0
,BAO_0000218,Liver,,9506,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 2.02-2.78 % dose/g",50597,A,,CHEMBL625375,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2107.0
,BAO_0000218,Liver,,9507,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 1.64-2.38 % dose/g",50597,A,,CHEMBL625376,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2107.0
,BAO_0000218,Liver,,9508,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.95-1.07 % dose/g",50597,A,,CHEMBL621973,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2107.0
,BAO_0000218,Liver,,9509,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.61-0.81 % dose/g",50597,A,,CHEMBL621974,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2107.0
,BAO_0000218,Lung,,9510,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 5.01-7.13 % dose/g",50597,A,,CHEMBL621975,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2048.0
,BAO_0000218,Lung,,9511,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.51-3.71 % dose/g",50597,A,,CHEMBL622166,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2048.0
,BAO_0000218,Lung,,9512,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 10.84-13.77 % dose/g",50597,A,,CHEMBL622167,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2048.0
,BAO_0000218,Lung,,9513,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 5.92-8.51% dose/g",50597,A,,CHEMBL622168,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2048.0
,BAO_0000218,Lung,,9514,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 3.37-3.94 % dose/g",50597,A,,CHEMBL622169,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2048.0
,BAO_0000218,Lung,,9515,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 1.87-2.12 % dose/g",50597,A,,CHEMBL622170,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2048.0
,BAO_0000218,Thyroid gland,,9516,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 37.97-75.23 % dose/g",50597,A,,CHEMBL622171,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2046.0
,BAO_0000218,Thyroid gland,,9517,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 5.03-36.88 % dose/g",50597,A,,CHEMBL622172,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2046.0
,BAO_0000218,Thyroid gland,,9518,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 13.20-17.31 % dose/g",50597,A,,CHEMBL622173,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2046.0
,BAO_0000218,Thyroid gland,,9519,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 7.87-16.51 % dose/g",50597,A,,CHEMBL622174,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2046.0
,BAO_0000218,Thyroid gland,,9520,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 81.37-166.09 % dose/g",50597,A,,CHEMBL622175,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2046.0
,BAO_0000218,Thyroid gland,,9521,1,,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 31.90-39.98 % dose/g",50597,A,,CHEMBL622176,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2046.0
,BAO_0000218,Thyroid gland,,9522,1,,,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.41-0.83 % dose/g",50597,A,,CHEMBL622177,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2046.0
,BAO_0000218,Thyroid gland,,9523,1,,,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.05-0.38 % dose/g",50597,A,,CHEMBL622178,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2046.0
,BAO_0000218,Thyroid gland,,9524,1,,,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.16-0.20 % dose/g",50597,A,,CHEMBL622179,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2046.0
,BAO_0000218,Thyroid gland,,9525,1,,,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.08-0.17 % dose/g",50597,A,,CHEMBL622180,,11450,10116.0,Intermediate,,,1,N,Rattus norvegicus,2046.0
,BAO_0000218,,,9526,1,,,Radioactivity distribution in pancreas of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,50597,A,,CHEMBL622181,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9527,1,,,Radioactivity distribution in pancreas of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,50597,A,,CHEMBL622182,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9528,1,,,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,50597,A,,CHEMBL622183,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9529,1,,,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,50597,A,,CHEMBL622184,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9530,1,,,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,50597,A,,CHEMBL622185,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9531,1,,,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,50597,A,,CHEMBL622186,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9532,1,,,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,50597,A,,CHEMBL622187,,16434,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9533,1,,,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 5 min,50597,A,,CHEMBL625002,,16434,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9534,1,,,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 60 min,50597,A,,CHEMBL622090,,16434,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9535,1,,,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,50597,A,,CHEMBL622091,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9536,1,,,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,50597,A,,CHEMBL622092,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9537,1,,,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,50597,A,,CHEMBL622093,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9538,1,,,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,50597,A,,CHEMBL622094,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9539,1,,,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,50597,A,,CHEMBL622095,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9540,1,,,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,50597,A,,CHEMBL622264,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,Spleen,,9541,1,,,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,50597,A,,CHEMBL622265,,16434,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9542,1,,,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,50597,A,,CHEMBL622266,,16434,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9543,1,,,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,50597,A,,CHEMBL622267,,16434,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9544,1,,,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,50597,A,,CHEMBL622268,,16434,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9545,1,,,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,50597,A,,CHEMBL622269,,16434,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9546,1,,,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,50597,A,,CHEMBL625071,,16434,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9547,1,,,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,50597,A,,CHEMBL621621,,16434,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9548,1,,,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,50597,A,,CHEMBL621622,,16434,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9549,1,,,Radioactivity distribution in spleen of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,50597,A,,CHEMBL621623,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9550,1,,,Radioactivity distribution in spleen of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,50597,A,,CHEMBL621624,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9551,1,,,Radioactivity distribution in spleen of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,50597,A,,CHEMBL621625,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9552,1,,,Radioactivity distribution in spleen of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,50597,A,,CHEMBL621626,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9553,1,,,Radioactivity distribution in spleen of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,50597,A,,CHEMBL621627,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9554,1,,,Radioactivity distribution in spleen of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,50597,A,,CHEMBL621628,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9555,1,,,Radioactivity distribution in spleen of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,50597,A,,CHEMBL875328,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9556,1,,,Radioactivity distribution in spleen of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,50597,A,,CHEMBL621629,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9557,1,,,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,50597,A,,CHEMBL621630,,16434,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9558,1,,,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,50597,A,,CHEMBL621631,,16434,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9559,1,,,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,50597,A,,CHEMBL621632,,16434,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9560,1,,,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,50597,A,,CHEMBL621633,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9561,1,,,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,50597,A,,CHEMBL621634,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9562,1,,,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,50597,A,,CHEMBL621635,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9563,1,,,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,50597,A,,CHEMBL621636,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9564,1,,,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,50597,A,,CHEMBL621637,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,Spleen,,9565,1,,,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,50597,A,,CHEMBL621638,,16435,10116.0,Intermediate,,,1,N,Rattus norvegicus,2106.0
,BAO_0000218,,,9566,1,,,Radioactivity distribution in testis of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,50597,A,,CHEMBL618883,,16434,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9567,1,,,Radioactivity distribution in testis of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,50597,A,,CHEMBL618884,,16434,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9568,1,,,Radioactivity distribution in testis of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,50597,A,,CHEMBL628627,,16434,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9569,1,,,Radioactivity distribution in testis of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,50597,A,,CHEMBL628628,,16434,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9570,1,,,Radioactivity distribution in testis of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,50597,A,,CHEMBL628629,,16434,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9571,1,,,Half life after administering orally a dose of 3 mg/kg,50597,A,,CHEMBL628630,,16365,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9572,1,,,Half life after administering orally a dose of 3 mg/kg to a fasting rat,50597,A,,CHEMBL628631,,16365,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9573,1,,,Half life after administering intravenously a dose of 1 mg/kg,50597,A,,CHEMBL628632,,16365,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9574,1,,,Half life after oral dosing in rats,50597,A,,CHEMBL628633,,526,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9575,1,,,Half life after the administered orally a dose of 1 mg/kg to a fasting rat,50597,A,,CHEMBL628634,,16365,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9576,1,,,Half life by intravenous administration of 3.4 mg/kg in rat,50597,A,,CHEMBL627789,,4368,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9577,1,,,Half life in rat,50597,A,,CHEMBL627790,,3371,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9578,1,,,Half life in rat,50597,A,,CHEMBL627791,,6448,10116.0,Intermediate,,,1,N,Rattus norvegicus,
,BAO_0000218,,,9579,1,,,Half life in rat,50597,A,,CHEMBL627792,,6453,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9580,1,,,Half life in rat after intravenous administration of the compound,50597,A,,CHEMBL627793,,4353,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,Plasma,,9581,1,,,Half life in rat after intravenous administration of the compound; nf:unable to estimate plasma elimination half life,50597,A,,CHEMBL627794,,4353,10116.0,Intermediate,,,1,N,Rattus norvegicus,1969.0
In vivo,BAO_0000218,,,9582,1,,,Half life in rat after po administration of the compound,50597,A,,CHEMBL627795,,4353,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,,,9583,1,,,Half life in rat after po administration of the compound; ND means Not determined,50597,A,,CHEMBL627796,,4353,10116.0,Intermediate,,,1,N,Rattus norvegicus,
In vivo,BAO_0000218,Plasma,,9584,1,,,Half life in rat after po administration of the compound; nf: unable to estimate plasma elimination half life,50597,A,,CHEMBL875335,,4353,10116.0,Intermediate,,,1,N,Rattus norvegicus,1969.0
In vivo,BAO_0000218,Plasma,,9585,1,,,Half life in rat after po administration of the compound; nf:unable to estimate plasma elimination half life,50597,A,,CHEMBL627797,,4353,10116.0,Intermediate,,,1,N,Rattus norvegicus,1969.0
