assays_assay_id,assays_assay_organism,assays_chembl_id,assays_curated_by,assays_assay_tissue,assays_description,assays_assay_category,assays_relationship_type,assays_assay_tax_id,assays_doc_id,assays_tid,assays_src_id,assays_src_assay_id,assays_cell_id,assays_bao_format,assays_tissue_id,assays_variant_id
14694,Rattus norvegicus,CHEMBL631725,Intermediate,Urine,Total electrolytic excretion of sodium in urine of rats after peroral administration of 27.9 uM/Kg of drug,,N,10116.0,12582,50597,1,,,BAO_0000218,1088.0,
14695,Rattus norvegicus,CHEMBL631726,Intermediate,Urine,Total electrolytic excretion of sodium in urine of rats after peroral administration of 270 uM/Kg of drug,,N,10116.0,12582,50597,1,,,BAO_0000218,1088.0,
14696,Rattus norvegicus,CHEMBL631727,Intermediate,Urine,Total electrolytic excretion of sodium in urine of rats after peroral administration of 279 uM/Kg of drug,,N,10116.0,12582,50597,1,,,BAO_0000218,1088.0,
14697,Rattus norvegicus,CHEMBL631728,Intermediate,Urine,Total electrolytic excretion of sodium in urine of rats after peroral administration of 28.2 uM/Kg of drug,,N,10116.0,12582,50597,1,,,BAO_0000218,1088.0,
14698,Rattus norvegicus,CHEMBL631729,Intermediate,Urine,Total electrolytic excretion of sodium in urine of rats after peroral administration of 28.9 uM/Kg of drug,,N,10116.0,12582,50597,1,,,BAO_0000218,1088.0,
14699,Rattus norvegicus,CHEMBL631730,Intermediate,Urine,Total electrolytic excretion of sodium in urine of rats after peroral administration of 282 uM/Kg of drug,,N,10116.0,12582,50597,1,,,BAO_0000218,1088.0,
14700,Rattus norvegicus,CHEMBL631731,Intermediate,Urine,Total electrolytic excretion of sodium in urine of rats after peroral administration of 289 uM/Kg of drug,,N,10116.0,12582,50597,1,,,BAO_0000218,1088.0,
14701,Rattus norvegicus,CHEMBL631910,Intermediate,Urine,Total electrolytic excretion of sodium in urine of rats after peroral administration of 3.40 uM/Kg of drug,,N,10116.0,12582,50597,1,,,BAO_0000218,1088.0,
14702,Rattus norvegicus,CHEMBL631911,Intermediate,Hippocampus,Biodistribution of the [18F]-radiolabeled compound in rat hippocampus,,N,10116.0,15413,50597,1,,,BAO_0000218,10000000.0,
14703,Rattus norvegicus,CHEMBL631912,Intermediate,Hypothalamus,Biodistribution of the [18F]-radiolabeled compound in rat hypothalamus,,N,10116.0,15413,50597,1,,,BAO_0000218,1898.0,
14704,Rattus norvegicus,CHEMBL631913,Intermediate,Hypothalamus,Biodistribution of the [18F]-radiolabeled compound in rat hypothalamus; Not determined,,N,10116.0,15413,50597,1,,,BAO_0000218,1898.0,
14705,Rattus norvegicus,CHEMBL631914,Intermediate,Blood,Biodistribution in blood of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,178.0,
14706,Rattus norvegicus,CHEMBL631915,Intermediate,Blood,Biodistribution in blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,178.0,
14707,Rattus norvegicus,CHEMBL875778,Intermediate,Blood,Biodistribution in blood of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,N,10116.0,12017,50597,1,,,BAO_0000218,178.0,
14708,Rattus norvegicus,CHEMBL631916,Intermediate,Blood,Biodistribution in blood of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,178.0,
14709,Rattus norvegicus,CHEMBL631917,Intermediate,Blood,Biodistribution in blood of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,178.0,
14710,Rattus norvegicus,CHEMBL631918,Intermediate,Blood,Biodistribution in blood of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,178.0,
14711,Rattus norvegicus,CHEMBL631919,Intermediate,Blood,Biodistribution in blood of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,178.0,
14712,Rattus norvegicus,CHEMBL631920,Intermediate,Blood,Biodistribution in blood of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,N,10116.0,12017,50597,1,,,BAO_0000218,178.0,
14713,Rattus norvegicus,CHEMBL631921,Intermediate,Blood,Biodistribution in blood of immature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,178.0,
14714,Rattus norvegicus,CHEMBL631922,Intermediate,Blood,Biodistribution in blood of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,178.0,
14715,Rattus norvegicus,CHEMBL631923,Intermediate,Blood,Biodistribution in blood of immature femalee rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,N,10116.0,12017,50597,1,,,BAO_0000218,178.0,
14716,Rattus norvegicus,CHEMBL631924,Intermediate,,Biodistribution in fat of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,,
14717,Rattus norvegicus,CHEMBL630234,Intermediate,,Biodistribution in fat of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,,
14718,Rattus norvegicus,CHEMBL630235,Intermediate,,Biodistribution in fat of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,N,10116.0,12017,50597,1,,,BAO_0000218,,
14719,Rattus norvegicus,CHEMBL630236,Intermediate,,Biodistribution in fat of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,,
14720,Rattus norvegicus,CHEMBL630237,Intermediate,,Biodistribution in fat of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,,
14721,Rattus norvegicus,CHEMBL630238,Intermediate,,Biodistribution in fat of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,,
14722,Rattus norvegicus,CHEMBL630239,Intermediate,,Biodistribution in fat of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,,
14723,Rattus norvegicus,CHEMBL630303,Intermediate,,Biodistribution in fat of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,N,10116.0,12017,50597,1,,,BAO_0000218,,
14724,Rattus norvegicus,CHEMBL630304,Intermediate,,Biodistribution in fat of immature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,,
14725,Rattus norvegicus,CHEMBL630305,Intermediate,,Biodistribution in fat of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,,
14726,Rattus norvegicus,CHEMBL630306,Intermediate,Kidney,Biodistribution in kidney of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,2113.0,
14727,Rattus norvegicus,CHEMBL630307,Intermediate,Kidney,Biodistribution in kidney of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,2113.0,
14728,Rattus norvegicus,CHEMBL630308,Intermediate,Kidney,Biodistribution in kidney of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,N,10116.0,12017,50597,1,,,BAO_0000218,2113.0,
14729,Rattus norvegicus,CHEMBL630309,Intermediate,Kidney,Biodistribution in kidney of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,2113.0,
14730,Rattus norvegicus,CHEMBL629309,Intermediate,Kidney,Biodistribution in kidney of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,2113.0,
14731,Rattus norvegicus,CHEMBL629993,Intermediate,Kidney,Biodistribution in kidney of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,2113.0,
14732,Rattus norvegicus,CHEMBL629994,Intermediate,Kidney,Biodistribution in kidney of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,2113.0,
14733,Rattus norvegicus,CHEMBL629995,Intermediate,Kidney,Biodistribution in kidney of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,N,10116.0,12017,50597,1,,,BAO_0000218,2113.0,
14734,Rattus norvegicus,CHEMBL631993,Intermediate,Kidney,Biodistribution in kidney of immature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,2113.0,
14735,Rattus norvegicus,CHEMBL631994,Intermediate,Kidney,Biodistribution in kidney of immature female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,2113.0,
14736,Rattus norvegicus,CHEMBL631995,Intermediate,Kidney,Biodistribution in kidney of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,2113.0,
14737,Rattus norvegicus,CHEMBL631996,Intermediate,Liver,Biodistribution in liver of Iimmature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,N,10116.0,12017,50597,1,,,BAO_0000218,2107.0,
14738,Rattus norvegicus,CHEMBL631997,Intermediate,Liver,Biodistribution in liver of Iimmature female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,2107.0,
14739,Rattus norvegicus,CHEMBL631998,Intermediate,Liver,Biodistribution in liver of Immature Female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,2107.0,
14740,Rattus norvegicus,CHEMBL631999,Intermediate,Liver,Biodistribution in liver of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,2107.0,
14741,Rattus norvegicus,CHEMBL632000,Intermediate,Liver,Biodistribution in liver of Immature Female rat after 1 hr administration of 3 micro Ci (111 kBq) in the presence of (+E2),,N,10116.0,12017,50597,1,,,BAO_0000218,2107.0,
14742,Rattus norvegicus,CHEMBL632001,Intermediate,Liver,Biodistribution in liver of Immature Female rat after 3 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,2107.0,
14743,Rattus norvegicus,CHEMBL874424,Intermediate,Liver,Biodistribution in liver of Immature Female rat after 5 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,2107.0,
14744,Rattus norvegicus,CHEMBL632002,Intermediate,Liver,Biodistribution in liver of immature female rat after 12 hour administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,2107.0,
14745,Rattus norvegicus,CHEMBL632003,Intermediate,Liver,Biodistribution in liver of immature female rat after 1 hr administration of 3 micro Ci (111 kBq) in the absence of 60 microg estradiol,,N,10116.0,12017,50597,1,,,BAO_0000218,2107.0,
14746,,CHEMBL632004,Autocuration,,Rate acceleration expressed as ratio of Kcat to Kuncat was evaluated,,U,,3133,22224,1,,,BAO_0000019,,
14747,,CHEMBL632005,Autocuration,,Compound was tested for amidase rate in the presence of N62C fully characterised enzyme,,U,,2742,22224,1,,,BAO_0000019,,
14748,,CHEMBL632006,Autocuration,,Compound was tested for amidase rate in the presence of N62C screen enzyme,,U,,2742,22224,1,,,BAO_0000019,,
14749,,CHEMBL632007,Autocuration,,Compound was tested for amidase rate in the presence of S166C fully characterised enzyme,,U,,2742,22224,1,,,BAO_0000019,,
14750,,CHEMBL632008,Autocuration,,Compound was tested for amidase rate in the presence of S166C screen enzyme,,U,,2742,22224,1,,,BAO_0000019,,
14751,,CHEMBL632009,Autocuration,,Compound was tested for esterase rate in the presence of N62C fully characterised enzyme,,U,,2742,22224,1,,,BAO_0000019,,
14752,,CHEMBL632010,Autocuration,,Compound was tested for esterase rate in the presence of N62C screen enzyme,,U,,2742,22224,1,,,BAO_0000019,,
14753,,CHEMBL857750,Autocuration,,Compound was tested for esterase rate in the presence of S166C fully characterised enzyme,,U,,2742,22224,1,,,BAO_0000019,,
14754,,CHEMBL632011,Autocuration,,Compound was tested for esterase rate in the presence of S166C screen enzyme,,U,,2742,22224,1,,,BAO_0000019,,
14755,,CHEMBL632012,Autocuration,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 0.25% acetonitrile and 4B2 as catalyst was expressed as Kcat/KM",,U,,2276,22224,1,,,BAO_0000019,,
14756,,CHEMBL632013,Autocuration,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 4B2 as catalyst was expressed as Kcat/KM",,U,,2276,22224,1,,,BAO_0000019,,
14757,,CHEMBL632014,Autocuration,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 6C2 as catalyst was expressed as Kcat/KM",,U,,2276,22224,1,,,BAO_0000019,,
14758,,CHEMBL629622,Autocuration,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 10% acetonitrile and 4B2 as catalyst was expressed as Kcat/KM",,U,,2276,22224,1,,,BAO_0000019,,
14759,,CHEMBL629623,Autocuration,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 5% acetonitrile and 4B2 as catalyst was expressed as Kcat/KM",,U,,2276,22224,1,,,BAO_0000019,,
14760,,CHEMBL629624,Autocuration,,"Rate constant at 30 degree C in phosphate buffer pH 7.1, 0.5 % acetonitrile was expressed as Kcat/KM",,U,,2276,22224,1,,,BAO_0000019,,
14761,,CHEMBL629625,Autocuration,,Ratio of Kcat to that of Km was determined,,U,,17269,22224,1,,,BAO_0000019,,
14762,,CHEMBL629626,Autocuration,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 1% acetonitrile and 4B2 as catalyst was expressed as Kcat/Kuncat",,U,,2276,22224,1,,,BAO_0000019,,
14763,,CHEMBL629627,Autocuration,,"Kinetic parameter for antibody-catalyzed Kemp elimination, at pH 7.1, 30C, using 5% acetonitrile and 4B2 as catalyst was expressed as Kcat/Kuncat",,U,,2276,22224,1,,,BAO_0000019,,
14764,,CHEMBL629628,Autocuration,,"Compound was evaluated for constant, Kd",,U,,15917,22224,1,,,BAO_0000019,,
14765,,CHEMBL629629,Autocuration,,Deacylation rate constant(Kd fast) was determined by proflavin displacement assay,,U,,10933,22224,1,,,BAO_0000019,,
14766,,CHEMBL629630,Autocuration,,Deacylation rate constant(Kd slow) was determined by proflavin displacement assay,,U,,10933,22224,1,,,BAO_0000019,,
14767,,CHEMBL856030,Autocuration,,Dissociation Constant of compound determined,,U,,14293,22224,1,,,BAO_0000019,,
14768,,CHEMBL629631,Autocuration,,Dissociation constant for the binding of compound to PDZ3 from PSD-95 was determined,,U,,6698,22224,1,,,BAO_0000019,,
14769,,CHEMBL629632,Autocuration,,Dissociation constant for the binding of compound to PDZ3 from PSD-95 was determined; No data,,U,,6698,22224,1,,,BAO_0000019,,
14770,,CHEMBL629633,Autocuration,,Dissociation constant of compound with Fructose was determined,,U,,4318,22224,1,,,BAO_0000100,,
14771,,CHEMBL629634,Autocuration,,Dissociation constant of compound with Fructose was determined; Not determined,,U,,4318,22224,1,,,BAO_0000100,,
14772,,CHEMBL629635,Autocuration,,Dissociation constant of compound with Lactulose was determined,,U,,4318,22224,1,,,BAO_0000100,,
14773,,CHEMBL629636,Autocuration,,Dissociation constant of compound with Lactulose was determined; Not determined,,U,,4318,22224,1,,,BAO_0000100,,
14774,,CHEMBL629637,Autocuration,,Dissociation constant of the Compound,,U,,14959,22224,1,,,BAO_0000100,,
14775,,CHEMBL629638,Autocuration,,Dissociation constant by non-linear regression analysis,,U,,5913,22224,1,,,BAO_0000100,,
14776,,CHEMBL629639,Autocuration,,Dissociation constant was determined,,U,,14218,22224,1,,,BAO_0000100,,
14777,,CHEMBL629640,Autocuration,,Dissociation constant of the compound; value ranges from 0.81-1.2 nM,,U,,10689,22224,1,,,BAO_0000100,,
14778,,CHEMBL629641,Autocuration,,Dissociation constant was determined,,U,,13925,22224,1,,,BAO_0000100,,
14779,,CHEMBL631344,Autocuration,,Dissociation constant was determined,,U,,16359,22224,1,,,BAO_0000100,,
14780,Rattus norvegicus,CHEMBL631345,Intermediate,Muscle tissue,Equilibrium dissociation constant based on membrane concentration in rat smooth muscle,,N,10116.0,10944,50597,1,,,BAO_0000218,2385.0,
14781,,CHEMBL631346,Autocuration,,The dissociation constant determined by fluorescence displacement assay,,U,,11080,22224,1,,,BAO_0000019,,
14782,,CHEMBL631524,Autocuration,,kd value surface plasmon resonance (SPR) method,,U,,17805,22224,1,,,BAO_0000019,,
14783,Rattus norvegicus,CHEMBL631525,Intermediate,Muscle tissue,Equilibrium dissociation constant based on aqueous concentration in rat smooth muscle,,N,10116.0,10944,50597,1,,,BAO_0000218,2385.0,
14784,,CHEMBL631526,Autocuration,,First dissociation constant of the binding of compound to V30M TTR,,U,,16645,22224,1,,,BAO_0000019,,
14785,,CHEMBL631527,Autocuration,,Second dissociation constant of the binding of compound to V30M TTR,,U,,16645,22224,1,,,BAO_0000019,,
14786,,CHEMBL631528,Autocuration,,"Compound was evaluated for equilibrium constant, Ke",,U,,7793,22224,1,,,BAO_0000019,,
14787,,CHEMBL631529,Autocuration,Hypothalamus,Equilibrium constant from the dorsal raphe and the ventromedial hypothalamus,,U,,12199,22224,1,,,BAO_0000019,1898.0,
14788,,CHEMBL631530,Autocuration,Hypothalamus,Equilibrium constant from the dorsal raphe and the ventromedial hypothalamus; inactive,,U,,12199,22224,1,,,BAO_0000019,1898.0,
14789,,CHEMBL631531,Autocuration,,Keff is the effective biomolecular rate constant on VX for reactivation at pH 7.8 at 25 degree Centigrade,,U,,9680,22224,1,,,BAO_0000019,,
14790,,CHEMBL631532,Autocuration,,Keff is the effective biomolecular rate constant on paraxon for reactivation at pH 7.8 at 25 degree Centigrade,,U,,9680,22224,1,,,BAO_0000019,,
14791,,CHEMBL631533,Autocuration,,Keff is the effective biomolecular rate constant on sarin for reactivation at pH 7.8 at 25 degree Centigrade,,U,,9680,22224,1,,,BAO_0000019,,
14792,Mus musculus,CHEMBL876552,Intermediate,,In vitro biotransformation of compound along with coformycin in mice liver homogenate 9-(beta-D-arabinifuranosyl)-6-azidopurine(6-AAP) analyte,,N,10090.0,13758,50594,1,,,BAO_0000218,,
14793,Mus musculus,CHEMBL631534,Intermediate,,In vitro biotransformation of compound along with coformycin in mice liver homogenate 9-(beta-D-arabinifuranosyl)adenine(ara-A) analyte,,N,10090.0,13758,50594,1,,,BAO_0000218,,
14794,Mus musculus,CHEMBL631535,Intermediate,,In vitro biotransformation of compound in mice brain homogenate 9-(beta-D-arabinifuranosyl)-6-azidopurine(6-AAP) analyte,,N,10090.0,13758,50594,1,,,BAO_0000218,,
14795,Mus musculus,CHEMBL631536,Intermediate,,In vitro biotransformation of compound in mice liver homogenate 9-(beta-D-arabinifuranosyl)-6-azidopurine(6-AAP) analyte,,N,10090.0,13758,50594,1,,,BAO_0000218,,
14796,Mus musculus,CHEMBL631537,Intermediate,,In vitro biotransformation of compound in mice liver homogenate 9-(beta-D-arabinifuranosyl)-6-hypoxanthine(ara-H) analyte,,N,10090.0,13758,50594,1,,,BAO_0000218,,
14797,Mus musculus,CHEMBL631538,Intermediate,,In vitro biotransformation of compound in mice liver homogenate 9-(beta-D-arabinifuranosyl)adenine(ara-A) analyte,,N,10090.0,13758,50594,1,,,BAO_0000218,,
14798,Mus musculus,CHEMBL631539,Intermediate,,In vitro biotransformation of compound in mice liver homogenate 9-(beta-D-arabinifuranosyl)adenine(ara-H) analyte,,N,10090.0,13758,50594,1,,,BAO_0000218,,
14799,Mus musculus,CHEMBL631540,Intermediate,,In vitro biotransformation of compound in mice serum 9-(beta-D-arabinifuranosyl)-6-azidopurine(6-AAP) analyte,,N,10090.0,13758,50594,1,,,BAO_0000218,,
14800,Rattus norvegicus,CHEMBL625637,Intermediate,,Pharmacokinetic Parameter [Kel(1/h)] was evaluated at 10 mg/kg (p.o.) in Wistar rats,,N,10116.0,14393,50597,1,,,BAO_0000218,,
14801,Rattus norvegicus,CHEMBL625638,Intermediate,,Pharmacokinetic parameter [Kel(1/h)] was evaluated at 10 mg/kg (p.o.) in Wistar rats,,N,10116.0,14393,50597,1,,,BAO_0000218,,
14802,Rattus norvegicus,CHEMBL625639,Intermediate,,"The Kel value in female wistar rat at 100 mg/kg, p.o. dose",,N,10116.0,15078,50597,1,,,BAO_0000218,,
14803,Rattus norvegicus,CHEMBL625640,Intermediate,Brain,Biodistribution in rat brain post intravenous injection for 2 min of [99mTc]TRODAT ligand expressed as percent dose per organ,,N,10116.0,13925,50597,1,,,BAO_0000218,955.0,
14804,Rattus norvegicus,CHEMBL625641,Intermediate,Brain,Biodistribution in rat brain post intravenous injection for 60 min of [99mTc]TRODAT ligand expressed as percent dose per organ,,N,10116.0,13925,50597,1,,,BAO_0000218,955.0,
14805,Rattus norvegicus,CHEMBL625642,Intermediate,Heart,Biodistribution in rat heart post intravenous injection for 2 min of [99mTc]TRODAT ligand expressed as percent dose per organ,,N,10116.0,13925,50597,1,,,BAO_0000218,948.0,
14806,Rattus norvegicus,CHEMBL625643,Intermediate,Heart,Biodistribution in rat heart post intravenous injection for 60 min of [99mTc]TRODAT ligand expressed as percent dose per organ,,N,10116.0,13925,50597,1,,,BAO_0000218,948.0,
14807,Rattus norvegicus,CHEMBL625644,Intermediate,Kidney,Biodistribution in rat kidney post intravenous injection for 2 min of [99mTc]TRODAT ligand expressed as percent dose per organ,,N,10116.0,13925,50597,1,,,BAO_0000218,2113.0,
14808,Rattus norvegicus,CHEMBL625645,Intermediate,Kidney,Biodistribution in rat kidney post intravenous injection for 60 min of [99mTc]TRODAT ligand expressed as percent dose per organ,,N,10116.0,13925,50597,1,,,BAO_0000218,2113.0,
14809,Rattus norvegicus,CHEMBL625646,Intermediate,Liver,Biodistribution in rat liver post intravenous injection for 2 min of [99mTc]TRODAT ligand expressed as percent dose per organ,,N,10116.0,13925,50597,1,,,BAO_0000218,2107.0,
14810,Rattus norvegicus,CHEMBL625647,Intermediate,Liver,Biodistribution in rat liver post intravenous injection for 60 min of [99mTc]TRODAT ligand expressed as percent dose per organ,,N,10116.0,13925,50597,1,,,BAO_0000218,2107.0,
14811,Rattus norvegicus,CHEMBL625648,Intermediate,Lung,Biodistribution in rat lung post intravenous injection for 2 min of [99mTc]TRODAT ligand expressed as percent dose per organ,,N,10116.0,13925,50597,1,,,BAO_0000218,2048.0,
14812,Rattus norvegicus,CHEMBL625649,Intermediate,Lung,Biodistribution in rat lung post intravenous injection for 60 min of [99mTc]-TRODAT ligand expressed as percent dose per organ,,N,10116.0,13925,50597,1,,,BAO_0000218,2048.0,
14813,Rattus norvegicus,CHEMBL625650,Intermediate,Muscle tissue,Biodistribution in rat muscle post intravenous injection for 2 min of [99mTc]TRODAT ligand expressed as percent dose per organ,,N,10116.0,13925,50597,1,,,BAO_0000218,2385.0,
14814,Rattus norvegicus,CHEMBL625651,Intermediate,Muscle tissue,Biodistribution in rat muscle post intravenous injection for 60 min of [99mTc]TRODAT ligand expressed as percent dose per organ,,N,10116.0,13925,50597,1,,,BAO_0000218,2385.0,
14815,Rattus norvegicus,CHEMBL625652,Intermediate,Zone of skin,Biodistribution in rat skin post intravenous injection for 2 min of [99mTc]TRODAT ligand expressed as percent dose per organ,,N,10116.0,13925,50597,1,,,BAO_0000218,14.0,
14816,Rattus norvegicus,CHEMBL625653,Intermediate,Zone of skin,Biodistribution in rat skin post intravenous injection for 60 min of [99mTc]TRODAT ligand expressed as percent dose per organ,,N,10116.0,13925,50597,1,,,BAO_0000218,14.0,
14817,Rattus norvegicus,CHEMBL625654,Intermediate,Spleen,Biodistribution in rat spleen post intravenous injection for 2 min of [99mTc]TRODAT ligand expressed as percent dose per organ,,N,10116.0,13925,50597,1,,,BAO_0000218,2106.0,
14818,Rattus norvegicus,CHEMBL625655,Intermediate,Spleen,Biodistribution in rat spleen post intravenous injection for 60 min of [99mTc]TRODAT ligand expressed as percent dose per organ,,N,10116.0,13925,50597,1,,,BAO_0000218,2106.0,
14819,Rattus norvegicus,CHEMBL625656,Intermediate,Blood,Biodistribution of Compound in rat blood after 15 minutes of administration,,N,10116.0,9712,50597,1,,,BAO_0000218,178.0,
14820,Rattus norvegicus,CHEMBL625657,Intermediate,Blood,Biodistribution of Compound in rat blood after 2 minutes of administration,,N,10116.0,9712,50597,1,,,BAO_0000218,178.0,
14821,Rattus norvegicus,CHEMBL625658,Intermediate,Brain,Biodistribution of Compound in rat brain after 15 minutes of administration,,N,10116.0,9712,50597,1,,,BAO_0000218,955.0,
14822,Rattus norvegicus,CHEMBL625659,Intermediate,Brain,Biodistribution of Compound in rat brain after 2 minutes of administration,,N,10116.0,9712,50597,1,,,BAO_0000218,955.0,
14823,Rattus norvegicus,CHEMBL625660,Intermediate,Heart,Biodistribution of Compound in rat heart after 15 minutes of administration,,N,10116.0,9712,50597,1,,,BAO_0000218,948.0,
14824,Rattus norvegicus,CHEMBL625661,Intermediate,Heart,Biodistribution of Compound in rat heart after 2 minutes of administration,,N,10116.0,9712,50597,1,,,BAO_0000218,948.0,
14825,Rattus norvegicus,CHEMBL625662,Intermediate,Liver,Biodistribution of Compound in rat liver after 15 minutes of administration,,N,10116.0,9712,50597,1,,,BAO_0000218,2107.0,
14826,Rattus norvegicus,CHEMBL625663,Intermediate,Liver,Biodistribution of Compound in rat liver after 2 minutes of administration,,N,10116.0,9712,50597,1,,,BAO_0000218,2107.0,
14827,Rattus norvegicus,CHEMBL875621,Intermediate,Lung,Biodistribution of Compound in rat lung after 15 minutes of administration,,N,10116.0,9712,50597,1,,,BAO_0000218,2048.0,
14828,Rattus norvegicus,CHEMBL628382,Intermediate,Lung,Biodistribution of Compound in rat lung after 2 minutes of administration,,N,10116.0,9712,50597,1,,,BAO_0000218,2048.0,
14829,Rattus norvegicus,CHEMBL628383,Intermediate,Muscle tissue,Biodistribution of Compound in rat muscle after 15 minutes of administration,,N,10116.0,9712,50597,1,,,BAO_0000218,2385.0,
14830,Rattus norvegicus,CHEMBL628384,Intermediate,Muscle tissue,Biodistribution of Compound in rat muscle after 2 minutes of administration,,N,10116.0,9712,50597,1,,,BAO_0000218,2385.0,
14831,Rattus norvegicus,CHEMBL628385,Intermediate,,Brain uptake of [99mTc]TRODAT in rat expressed as percent dose per organ at time of 2 mins,,N,10116.0,13925,50597,1,,,BAO_0000218,,
