assay_id,src_id,assay_type,bao_format,assay_tax_id,doc_id,description,assay_test_type,assay_category,assay_organism,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction
7111,1,F,BAO_0000219,9606.0,16930,Compound was evaluated against human Ovarian carcinoma cell line A2780,,,Homo sapiens,,,A2780,
7112,1,F,BAO_0000219,9606.0,17777,Growth inhibition against A2780 wild-type ovarian cell lines,,,Homo sapiens,,,A2780,
7113,1,F,BAO_0000219,9606.0,17777,Compound was evaluated for growth inhibition against A2780 wild-type ovarian cell lines; No data,,,Homo sapiens,,,A2780,
7114,1,F,BAO_0000019,9606.0,16936,Inhibition of tubulin polymerization in human ovarian cancer cell lines,,,Homo sapiens,,,,
7115,1,F,BAO_0000219,9606.0,13759,Compound was tested for in vitro growth inhibition of Ovarian carcinoma cell line panel A2780,,,Homo sapiens,,,A2780,
7116,1,F,BAO_0000219,9606.0,13759,Compound was tested for in vitro growth inhibition of Ovarian carcinoma cell line panel A2780-R,,,Homo sapiens,,,A2780,
7117,1,F,BAO_0000219,9606.0,13759,Compound was tested for in vitro growth inhibition of Ovarian carcinoma cell line panel A2780,,,Homo sapiens,,,A2780,
7118,1,F,BAO_0000219,9606.0,13759,Compound was tested for in vitro growth inhibition of Ovarian carcinoma cell line panel A2780-R,,,Homo sapiens,,,A2780,
7119,1,F,BAO_0000219,9606.0,15292,Compound was tested for inhibitory activity against A2780 human ovarian carcinoma cell line; activity expressed in Mean IC50 values,,,Homo sapiens,,,A2780,
7120,1,F,BAO_0000219,9606.0,15292,Compound was tested for inhibitory activity against A2780cisR human ovarian carcinoma cell line; activity expressed in Mean IC50 values,,,Homo sapiens,,,A2780,
7121,1,F,BAO_0000219,9606.0,15069,In vitro inhibition of human ovarian cell line A2780,,,Homo sapiens,,,A2780,
7122,1,F,BAO_0000219,9606.0,15069,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",,,Homo sapiens,,,A2780,
7123,1,F,BAO_0000219,9606.0,14073,Concentration of compound to inhibit the growth of human A2780 ovarian carcinoma cells(in vitro),,,Homo sapiens,,,A2780,
7124,1,F,BAO_0000219,9606.0,14553,Concentration required to inhibit A2780-cell growth by 50%,,,Homo sapiens,,,A2780,
7125,1,F,BAO_0000219,9606.0,13040,Concentration required to inhibit the cell growth by 50 % after 96 hr A2780 leukemic cells.,,,Homo sapiens,,,A2780,
7126,1,F,BAO_0000219,9606.0,6891,Cytotoxic effect on human ovarian (A2780) cancer cell line,,,Homo sapiens,,,A2780,
7127,1,F,BAO_0000219,9606.0,15569,Cytotoxic activity in a panel of Human ovarian tumor A2780 cell line after 96h of drug exposure,,,Homo sapiens,,,A2780,
7128,1,F,BAO_0000219,9606.0,14190,Cytotoxic potency required to inhibit A2780 cell growth by 50% after cell drug contact for 96 hrs,,,Homo sapiens,,,A2780,
7129,1,F,BAO_0000219,9606.0,15014,Cytotoxicity measured in human ovarian cell line A2780 using sulforhodamine B (SRB) assay,,,Homo sapiens,,,A2780,
7130,1,F,BAO_0000219,9606.0,15014,Cytotoxicity activity of the compound was measured in human ovarian cell line A2780 using sulforhodamine B (SRB) assay,,,Homo sapiens,,,A2780,
7131,1,F,BAO_0000219,9606.0,17496,Cytotoxicity against human ovarian carcinoma A2780 cell line,,,Homo sapiens,,,A2780,
7132,1,F,BAO_0000219,9606.0,13617,"Cytotoxicity against A2780-C25, oxaliplatin-resistant Ovarian carcinoma cell line",,,Homo sapiens,,,A2780,
7133,1,F,BAO_0000219,9606.0,13617,"Cytotoxicity against A2780-CP3, cisplatin-resistant Ovarian carcinoma cell line",,,Homo sapiens,,,A2780,
7134,1,F,BAO_0000219,9606.0,13617,"Cytotoxicity against A2780-DX5, Doxorubicin-resistant Ovarian carcinoma cell line",,,Homo sapiens,,,A2780,
7135,1,F,BAO_0000219,9606.0,13617,"Cytotoxicity against A2780-WT, human ovarian carcinoma cell line",,,Homo sapiens,,,A2780,
7136,1,F,BAO_0000219,9606.0,17672,Cytotoxicity against ovarian carcinoma A2780 tumor cell lines,,,Homo sapiens,,,A2780,
7137,1,F,BAO_0000219,9606.0,4544,Dose of required to inhibit growth of cisplatin resistant human ovarian carcinoma (A2780 cisR) cell line with compound free controls as measured by the sulforhodamine B growth delay assay,,,Homo sapiens,,,A2780,
7138,1,F,BAO_0000219,9606.0,4544,Dose of required to inhibit growth of human ovarian carcinoma (A2780) cell line with compound free controls as measured by the sulforhodamine B growth delay assay,,,Homo sapiens,,,A2780,
7139,1,F,BAO_0000219,9606.0,16317,"Growth inhibition in human ovarian carcinoma cell line (A2780cisR,cisplatin-resistant) using the 96 hour exposure sulforhodamine B (SRB) growth delay assay",,,Homo sapiens,,,A2780,
7140,1,F,BAO_0000219,9606.0,15099,In vitro Cytotoxic activity of compound in comparison with reference compounds in human cell line A2780,,,Homo sapiens,,,A2780,
7141,1,F,BAO_0000219,9606.0,13978,In vitro Growth Inhibitory activity against A2780 Human ovarian cancer cell line,,,Homo sapiens,,,A2780,
7142,1,F,BAO_0000219,9606.0,12989,In vitro antitumor activity against A2780 cell line.,,,Homo sapiens,,,A2780,
7143,1,F,BAO_0000219,9606.0,5574,In vitro cytotoxic activity against human tumor cell line A2780 after incubation for 96 hours,,,Homo sapiens,,,A2780,
7144,1,F,BAO_0000219,9606.0,13528,In vitro cytotoxicity against A2780 human ovarian cancer cell line,,,Homo sapiens,,,A2780,
7145,1,F,BAO_0000219,9606.0,12782,Inhibitory activity against kidney A-CHN tumor cell growth in culture,,,Homo sapiens,,,ACHN,
7146,1,F,BAO_0000219,9606.0,14255,The IC50 value was measured on ACHN cell line in renal tumor type.,,,Homo sapiens,,,ACHN,
7147,1,F,BAO_0000219,9606.0,16364,Concentration required for killing 50% of cells of renal ACHN cell lines was determined in vitro,,,Homo sapiens,,,ACHN,
7148,1,F,BAO_0000219,9606.0,17376,In vitro lethal concentration against most sensitive ACHN cell line,,,Homo sapiens,,,ACHN,
7149,1,F,BAO_0000219,9606.0,12016,Tested for cytotoxic activity against renal cancer ACHN cell line,,,Homo sapiens,,,ACHN,
7150,1,F,BAO_0000219,9606.0,6058,Compound tested for growth inhibition of renal cancer cell line ACHN,,,Homo sapiens,,,ACHN,
7151,1,F,BAO_0000219,9606.0,17708,Compound was tested for 50% growth inhibition against human renal cancer ACHN cell line,,,Homo sapiens,,,ACHN,
7152,1,F,BAO_0000219,9606.0,15176,Growth inhibition of the ACHN Renal cancer cell line for 2-day in vitro assay.,,,Homo sapiens,,,ACHN,
7153,1,F,BAO_0000219,9606.0,2806,In vitro anticancer activity against ACHN renal cancer cell line,,,Homo sapiens,,,ACHN,
7154,1,F,BAO_0000219,9606.0,15300,In vitro antitumor activity against Renal cancer ACHN cell lines by 6-day assay,,,Homo sapiens,,,ACHN,
7155,1,F,BAO_0000219,9606.0,16364,Percent selectivity was evaluated in renal ACHN cell lines,,,Homo sapiens,,,ACHN,
7156,1,F,BAO_0000219,9606.0,13859,In vitro inhibitory activity against renal ACHN cancer cell line,,,Homo sapiens,,,ACHN,
7157,1,F,BAO_0000219,9606.0,11970,Tested for cytotoxicity against ACHN cell lines in renal cancer,,,Homo sapiens,,,ACHN,
7158,1,F,BAO_0000219,9606.0,2450,Tested for the in vitro cytotoxicity against ACHN renal cancer cell line,,,Homo sapiens,,,ACHN,
7159,1,F,BAO_0000219,9606.0,12696,In vitro anti tumor activity against human tumor Renal cancer cell lines was determined,,,Homo sapiens,,,ACHN,
7160,1,F,BAO_0000219,9606.0,12400,Tested in vitro for cytotoxicity in ACHN cell line of Renal cancer,,,Homo sapiens,,,ACHN,
7161,1,F,BAO_0000219,9606.0,12888,Cytotoxic effect on renal cancer line ACHN,,,Homo sapiens,,,ACHN,
7162,1,F,BAO_0000219,9606.0,3156,In vitro anti-cancer activity against ACHN(Renal) human tumor cell line,,,Homo sapiens,,,ACHN,
7163,1,F,BAO_0000219,9606.0,3381,In vitro inhibition of Renal Cancer ACHN cell lines,,,Homo sapiens,,,ACHN,
7164,1,F,BAO_0000219,9606.0,16747,Antitumor activity against human renal adenocarcinoma ACHN cells,,,Homo sapiens,,,ACHN,
7165,1,F,BAO_0000219,9606.0,16748,Antitumor activity against human renal adenocarcinoma ACHN cells.,,,Homo sapiens,,,ACHN,
7166,1,F,BAO_0000219,9606.0,12062,Inhibitory concentration required to decrease cell viability in cell growth culture against kidney cells ACHN,,,Homo sapiens,,,ACHN,
7167,1,F,BAO_0000219,9606.0,14769,Compound was evaluated for in vitro activity against ACHN kidney cell lines (Human tumor cells ),,,Homo sapiens,,,ACHN,
7168,1,F,BAO_0000219,9606.0,15895,"Cytotoxicity against NCI tumor panel, ACHN renal cancer cell line",,,Homo sapiens,,,ACHN,
7169,1,F,BAO_0000219,9606.0,17376,Concentration of compound that cause 50% cytotoxicity of ACHN renal cancer cell line,,,Homo sapiens,,,ACHN,
7170,1,F,BAO_0000219,9606.0,14882,Compound was tested for antitumor activity against ACHN renal cancer cell line(molar concentration that inhibits 50% net cell growth).,,,Homo sapiens,,,ACHN,
7171,1,F,BAO_0000219,9606.0,14882,Compound was tested for antitumor activity against ACHN renal cancer cell line(molar concentration leading to 50% net cell death).,,,Homo sapiens,,,ACHN,
7172,1,F,BAO_0000219,9606.0,15661,Cytotoxicity was tested against renal cancer ACHN tumor cell lines.,,,Homo sapiens,,,ACHN,
7173,1,A,BAO_0000019,,9680,Keff is the effective biomolecular rate constant on paraxon for reactivation at pH 7.8 at 25 degree Centigrade,,,,,,,
7174,1,F,BAO_0000019,,14579,Compound tested for relative response using 1 uM ACh as agonist against AChM1 receptor.,,,,,,,
7175,1,F,BAO_0000218,10358.0,17290,Antiviral activity against AD169 strain of cytomegalovirus (CMV) in HEL (human erythroleukemia) cells.,,,Cytomegalovirus,,,HEL,
7176,1,F,BAO_0000218,10358.0,17290,Antiviral activity against AD169 strain of cytomegalovirus (CMV); ND=No data,,,Cytomegalovirus,,,,
7177,1,B,BAO_0000357,,15891,Compound was evaluated for its inhibitory activity against calf intestinal Adenosine deaminase (ADA),,,,,,,
7178,1,B,BAO_0000357,,15890,Evaluated for the inhibition of calf intestinal Adenosine deaminase (ADA),,,,,,,
7179,1,F,BAO_0000219,9913.0,3801,Inhibitory activity against ovarian tumor cell line ADDP after 72 hr continuous exposure to compound,,,Bos taurus,,,ADDP cell line,
7180,1,F,BAO_0000219,10090.0,9222,Tumor growth inhibition activity after subcutaneous transplanted tumor in ADJ-PC6 plasmacytoma cells,,,Mus musculus,,,ADJ/PC6,
7181,1,F,BAO_0000219,10090.0,9222,Tumor growth inhibition activity after subcutaneously transplanted tumor in ADJ-PC6 plasmacytoma cells,,,Mus musculus,,,ADJ/PC6,
7182,1,F,BAO_0000219,10090.0,7257,"Compound was tested for dose producing 90% reduction in tumor weight, in ADJ/PC6 mouse plasma cell tumor",,,Mus musculus,,,ADJ/PC6,
7183,1,F,BAO_0000219,10090.0,7257,Compound was tested for inhibition against ADJ/PC6 mouse plasma cell tumor at the dose of 320 mg/Kg,,,Mus musculus,,,ADJ/PC6,
7184,1,A,BAO_0000219,10090.0,7257,Compound was tested for dose required to kill 50 % of ADJ/PC6 mouse plasma cell tumor in a group,,,Mus musculus,,,ADJ/PC6,
7185,1,F,BAO_0000219,10090.0,8084,In vitro incorporation of the [3H]thymidine into the ADJ/PC6 Plasmacytoma cells,,,Mus musculus,,,ADJ/PC6,
7186,1,F,BAO_0000019,10090.0,14943,Tested for cytotoxicity against ADJ/PC6 mouse plasmacytoma,,,Mus musculus,,,,
7187,1,F,BAO_0000019,10090.0,14943,The compound was tested for cytotoxicity against ADJ/PC6 mouse plasmacytoma; Not determined,,,Mus musculus,,,,
7188,1,F,BAO_0000019,10090.0,14943,Tested for cytotoxicity against ADJ/PC6 plasmacytoma,,,Mus musculus,,,,
7189,1,A,BAO_0000218,1423.0,10524,Maximum concentration determined against Bacillus subtilis ATCC 6633 after oral administration in dog(25 mg/kg),In vivo,,Bacillus subtilis,,,,
7190,1,A,BAO_0000218,9615.0,3546,AUC value in dog after IV administration at a dose of 5 mg/kg,,,Canis lupus familiaris,,Plasma,,
7191,1,A,BAO_0000218,9615.0,3546,AUC value in dog after oral administration at a dose of 5 mg/kg,,,Canis lupus familiaris,,Plasma,,
7192,1,A,BAO_0000218,9615.0,3546,Cmax value in dog after oral administration at a dose of 5 mg/kg,In vivo,,Canis lupus familiaris,,,,
7193,1,A,BAO_0000218,9615.0,3546,Bioavailability in dog after oral administration at a dose of 5 mg/kg,In vivo,,Canis lupus familiaris,,,,
7194,1,A,BAO_0000218,9615.0,3546,Tmax value in dog after oral administration at a dose of 5 mg/kg,In vivo,,Canis lupus familiaris,,,,
7195,1,A,BAO_0000218,9615.0,3184,Compound was evaluated for its clearance when administered intravenously in dog,In vivo,,Canis lupus familiaris,,,,
7196,1,A,BAO_0000218,9615.0,16456,Plasma clearance in Beagle dogs after intravenous administration at a dose of 10 mg/kg,In vivo,,Canis lupus familiaris,,,,
7197,1,A,BAO_0000218,9615.0,4809,Plasma clearance was determined in Beagle dogs after (iv) administration of a dose of 12 (uM/kg),In vivo,,Canis lupus familiaris,,,,
7198,1,P,BAO_0000100,,4219,Calculated partition coefficient (clogP),,,,,,,
7199,1,A,BAO_0000218,9615.0,3748,Half life in dog,,,Canis lupus familiaris,,,,
7200,1,A,BAO_0000218,9615.0,3132,Time taken for EC90 was determined when tested in dog,,,Canis lupus familiaris,,,,
7201,1,A,BAO_0000218,9615.0,4219,Half life (iv) was determined,,,Canis lupus familiaris,,,,
7202,1,A,BAO_0000218,9615.0,16907,Loss of compound (%metabolized) after 30 min exposure to human liver microsomes,,,Canis lupus familiaris,,Liver,,
7203,1,A,BAO_0000218,9615.0,6057,Area under the curve was calculated in dog after iv administration,,,Canis lupus familiaris,,,,
7204,1,A,BAO_0000218,9615.0,6057,Area under the curve was calculated in dog after peroral administration,,,Canis lupus familiaris,,,,
7205,1,A,BAO_0000218,9615.0,17853,Dose-normalized area under curve in dog (p.o.) at 2.0 mpk,,,Canis lupus familiaris,,,,
7206,1,A,BAO_0000218,9615.0,3639,pKa was evaluated in dog,,,Canis lupus familiaris,,,,
7207,1,A,BAO_0000218,9615.0,14541,Compound was evaluated for pronounced GH response at 100 mg (n=6)(area under concentration curve was determined from 0-8 hr following morning and evening dosing with 25 mg of the compound,,,Canis lupus familiaris,,,,
7208,1,A,BAO_0000218,9615.0,16456,Alpha-elimination half-life in Beagle dogs after intravenous administration at a dose of 10 mg/kg,In vivo,,Canis lupus familiaris,,,,
7209,1,A,BAO_0000218,9615.0,16456,Beta-elimination half-life in Beagle dogs after intravenous administration at a dose of 10 mg/kg,In vivo,,Canis lupus familiaris,,,,
7210,1,A,BAO_0000218,9615.0,2652,Compound was evaluated for half-life period in dogs at a dose of 5 mpk perorally,In vivo,,Canis lupus familiaris,,,,
7211,1,A,BAO_0000218,9615.0,3624,Compound was evaluated for the half-life (t 1/2) in hours,,,Canis lupus familiaris,,,,
7212,1,A,BAO_0000218,9615.0,1337,Half life to reach the blood concentration was determined in dogs after oral administration (10 mg/kg) as a 0.05 M citric acid solution.,In vivo,,Canis lupus familiaris,,Blood,,
7213,1,A,BAO_0000218,9615.0,1337,Half life to reach the blood concentration was determined in dogs after oral administration (8 mg/kg) as a 0.05 M citric acid solution.,In vivo,,Canis lupus familiaris,,Blood,,
7214,1,A,BAO_0000218,9615.0,4709,Half life after intravenous administration of 1 mg/kg in dog,In vivo,,Canis lupus familiaris,,,,
7215,1,A,BAO_0000218,9615.0,15660,Half life was measured in dog,,,Canis lupus familiaris,,,,
7216,1,A,BAO_0000218,9615.0,5302,Half life period in dog after 5 mg/kg dose,In vivo,,Canis lupus familiaris,,,,
7217,1,A,BAO_0000218,9615.0,17791,Half life period was evaluated in dog; 4-4.8,,,Canis lupus familiaris,,,,
7218,1,A,BAO_0000218,9615.0,6348,Half life was determined in dog after 1 mg/kg (i.v.) and 5 mg/kg (p.o.) administration,In vivo,,Canis lupus familiaris,,,,
7219,1,A,BAO_0000218,9615.0,4257,Half-life was determined in dog after a3 mg/kg of iv dose,In vivo,,Canis lupus familiaris,,,,
7220,1,A,BAO_0000218,9615.0,3771,Half-life was determined,,,Canis lupus familiaris,,,,
7221,1,A,BAO_0000218,9615.0,6305,Half life in dogs,,,Canis lupus familiaris,,,,
7222,1,A,BAO_0000218,9615.0,13501,Apparent Half life was determined from the linear portion of the log plasma concentration-time profile after oral administration of compound 18 at a dose of 2 mg/kg tp dog,In vivo,,Canis lupus familiaris,,Plasma,,
7223,1,A,BAO_0000218,9615.0,17594,Apparent half-life after single intravenous bolus of 1 mg/kg in dogs,In vivo,,Canis lupus familiaris,,,,
7224,1,A,BAO_0000218,9615.0,3045,Compound was evaluated for the half life period after iv administration in Beagle dog.,In vivo,,Canis lupus familiaris,,,,
7225,1,A,BAO_0000218,9615.0,3043,Compound was evaluated for the half life period after oral administration in conscious dog.,In vivo,,Canis lupus familiaris,,,,
7226,1,A,BAO_0000218,9615.0,4839,Compound was tested for half life in dog,,,Canis lupus familiaris,,,,
7227,1,A,BAO_0000218,9615.0,4839,Compound was tested for its half life in dog,,,Canis lupus familiaris,,,,
7228,1,A,BAO_0000218,9615.0,5802,Half life of compound after both po and iv administration at a dose of 5 mg/kg and 2 mg/kg resp in dog,In vivo,,Canis lupus familiaris,,,,
7229,1,A,BAO_0000218,9615.0,17839,Half life of compound in dog was determined,,,Canis lupus familiaris,,,,
7230,1,A,BAO_0000218,9615.0,4219,Half life (iv) was determined,In vivo,,Canis lupus familiaris,,,,
7231,1,A,BAO_0000218,9615.0,13966,Half life following administration of 70 nM in canine whole blood (dose exceeding platelet binding capacity),,,Canis lupus familiaris,,Blood,,
7232,1,A,BAO_0000218,9615.0,3994,Half life in Dog plasma at a dosage 5 mg/kg after intravenous administration,In vivo,,Canis lupus familiaris,,Plasma,,
7233,1,F,BAO_0000218,9615.0,3994,Half life in Dog plasma at a dosage 5 mg/kg after intravenous administration,In vivo,,Canis lupus familiaris,,Plasma,,
7234,1,A,BAO_0000218,9615.0,4453,Half life in dog,,,Canis lupus familiaris,,,,
7235,1,A,BAO_0000218,9615.0,6535,Half life in dog plasma,,,Canis lupus familiaris,,Plasma,,
7236,1,A,BAO_0000218,9615.0,6535,Half life in dog plasma after administration of 0.25 mg/kg iv,In vivo,,Canis lupus familiaris,,Plasma,,
7237,1,A,BAO_0000218,9615.0,6535,Half life in dog plasma after administration of 1 mg/kg iv,In vivo,,Canis lupus familiaris,,Plasma,,
7238,1,A,BAO_0000218,9615.0,3132,Half life in dog plasma was determined at dose 10 mg/kg,In vivo,,Canis lupus familiaris,,Plasma,,
7239,1,A,BAO_0000218,9615.0,5374,Half life in dog was determined,,,Canis lupus familiaris,,,,
7240,1,A,BAO_0000218,9615.0,5007,Half life in dogs administered perorally (5 mg/kg) and intravenously (2 mg/kg),In vivo,,Canis lupus familiaris,,,,
7241,1,A,BAO_0000218,9615.0,16907,Half life upon exposure to human plasma,,,Canis lupus familiaris,,Plasma,,
7242,1,A,BAO_0000218,9615.0,6057,Half life was calculated in dog,,,Canis lupus familiaris,,,,
7243,1,A,BAO_0000218,9615.0,5006,Half life was determined,,,Canis lupus familiaris,,,,
7244,1,A,BAO_0000218,9615.0,5473,Half life was determined,,,Canis lupus familiaris,,,,
7245,1,A,BAO_0000218,9615.0,4368,Half life by intravenous administration of 1.2 mg/kg in dog,In vivo,,Canis lupus familiaris,,,,
7246,1,A,BAO_0000218,9615.0,6448,Half life in dog,,,Canis lupus familiaris,,,,
7247,1,A,BAO_0000218,9615.0,4353,Half life in dog after intra venous administration of the compound,,,Canis lupus familiaris,,,,
7248,1,A,BAO_0000218,9615.0,4353,Half life in dog after intra venous administration of the compound; ND means Not determined,,,Canis lupus familiaris,,,,
7249,1,A,BAO_0000218,9615.0,4353,Half life in dog after po administration of the compound,In vivo,,Canis lupus familiaris,,,,
7250,1,A,BAO_0000218,9615.0,4353,Half life in dog after po administration of the compound; ND means Not determined,In vivo,,Canis lupus familiaris,,,,
7251,1,A,BAO_0000218,9615.0,6265,Half life in dog at the single oral dose of 1 mg/kg,In vivo,,Canis lupus familiaris,,,,
7252,1,A,BAO_0000218,9615.0,5006,Half life in dogs,,,Canis lupus familiaris,,,,
7253,1,A,BAO_0000218,9615.0,5356,Half life in dogs at 1 mg/kg oral dosing; 35-100 min,In vivo,,Canis lupus familiaris,,,,
7254,1,A,BAO_0000218,9615.0,405,Half life in rat,,,Canis lupus familiaris,,,,
7255,1,A,BAO_0000218,9615.0,6642,Half life in dog (dosed as a mixture of five compounds at 0.5 mpk each via iv only),In vivo,,Canis lupus familiaris,,,,
7256,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in bone of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,In vivo,,Mus musculus,,Bone,,
7257,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in bone of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,In vivo,,Mus musculus,,Bone,,
7258,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in bone of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,In vivo,,Mus musculus,,Bone,,
7259,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in bone of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,In vivo,,Mus musculus,,Bone,,
7260,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in bone of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,In vivo,,Mus musculus,,Bone,,
7261,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in gut of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,In vivo,,Mus musculus,,Gut,,
7262,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in gut of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.50 hours,In vivo,,Mus musculus,,Gut,,
7263,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in gut of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,In vivo,,Mus musculus,,Gut,,
7264,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in gut of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,In vivo,,Mus musculus,,Gut,,
7265,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in gut of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,In vivo,,Mus musculus,,Gut,,
7266,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in gut of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,In vivo,,Mus musculus,,Gut,,
7267,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in gut of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,In vivo,,Mus musculus,,Gut,,
7268,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in heart of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,In vivo,,Mus musculus,,Heart,,
7269,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in heart of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.50 hours,In vivo,,Mus musculus,,Heart,,
7270,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in heart of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,In vivo,,Mus musculus,,Heart,,
7271,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in heart of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,In vivo,,Mus musculus,,Heart,,
7272,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in heart of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,In vivo,,Mus musculus,,Heart,,
7273,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in heart of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,In vivo,,Mus musculus,,Heart,,
7274,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in heart of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,In vivo,,Mus musculus,,Heart,,
7275,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in kidney of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,In vivo,,Mus musculus,,Kidney,,
7276,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in kidney of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.5 hours,In vivo,,Mus musculus,,Kidney,,
7277,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in kidney of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,In vivo,,Mus musculus,,Kidney,,
7278,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in kidney of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,In vivo,,Mus musculus,,Kidney,,
7279,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in kidney of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,In vivo,,Mus musculus,,Kidney,,
7280,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in kidney of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,In vivo,,Mus musculus,,Kidney,,
7281,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in kidney of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,In vivo,,Mus musculus,,Kidney,,
7282,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in liver of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,In vivo,,Mus musculus,,Liver,,
7283,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in liver of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.50 hours,In vivo,,Mus musculus,,Liver,,
7284,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in liver of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,In vivo,,Mus musculus,,Liver,,
7285,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in liver of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,In vivo,,Mus musculus,,Liver,,
7286,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in liver of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,In vivo,,Mus musculus,,Liver,,
7287,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in liver of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hours,In vivo,,Mus musculus,,Liver,,
7288,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in liver of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,In vivo,,Mus musculus,,Liver,,
