assay_id,assay_tissue,variant_id,src_assay_id,assay_cell_type,chembl_id,assay_type,bao_format,assay_strain,assay_category,confidence_score,doc_id,description,assay_test_type,assay_organism,assay_tax_id,assay_subcellular_fraction
6628,,,,,CHEMBL618502,A,BAO_0000218,,,1,4809,Pharmacokinetic parameter MRT was determined in Beagle dogs after (po) administration of a dose of 28 (uM/kg),In vivo,Canis lupus familiaris,9615.0,
6629,,,,,CHEMBL618503,A,BAO_0000218,,,1,5600,In vitro metabolic stability determined after 30 min of incubation in dog hepatic microsomes,,Canis lupus familiaris,9615.0,
6630,,,,,CHEMBL618504,A,BAO_0000218,,,1,14294,Metabolism of compound in dog S9 microsomes ('++''indicates 20-50% largest observed peak),,Canis lupus familiaris,9615.0,
6631,,,,,CHEMBL618505,A,BAO_0000218,,,1,14294,Metabolism of compound in dog S9 microsomes ('++++' indicates largest observed peak),,Canis lupus familiaris,9615.0,
6632,,,,,CHEMBL618506,A,BAO_0000218,,,1,14294,Metabolism of compound in dog S9 microsomes; Trace,,Canis lupus familiaris,9615.0,
6633,Liver,,,,CHEMBL618507,A,BAO_0000218,,,1,6251,In vitro metabolic potential in dog liver microsomes,,Canis lupus familiaris,9615.0,
6634,,,,,CHEMBL876737,A,BAO_0000218,,,1,3748,Oral bioavailability of perorally administered compound (10 mg/kg) was tested in dogs,In vivo,Canis lupus familiaris,9615.0,
6635,,,,,CHEMBL618508,A,BAO_0000218,,,1,2713,Oral bioavailability in dog,In vivo,Canis lupus familiaris,9615.0,
6636,,,,,CHEMBL618509,A,BAO_0000218,,,1,6512,Oral bioavailability in dog,In vivo,Canis lupus familiaris,9615.0,
6637,,,,,CHEMBL618510,A,BAO_0000218,,,1,6679,Oral bioavailability was determined after 1 mg/kg (i.v.) / 2 mg/kg (p.o.) of compound administration,In vivo,Canis lupus familiaris,9615.0,
6638,,,,,CHEMBL618511,A,BAO_0000218,,,1,3749,The compound was tested for bioavailability in dogs,In vivo,Canis lupus familiaris,9615.0,
6639,,,,,CHEMBL618512,A,BAO_0000218,,,1,3749,The compound was tested for oral bioavailability in dogs,In vivo,Canis lupus familiaris,9615.0,
6640,,,,,CHEMBL618513,A,BAO_0000218,,,1,6742,Oral bioavailability in dog,In vivo,Canis lupus familiaris,9615.0,
6641,,,,,CHEMBL618514,A,BAO_0000218,,,1,6227,Compound was tested for percent protein binding (PB) in dog,,Canis lupus familiaris,9615.0,
6642,,,,,CHEMBL620052,A,BAO_0000218,,,1,6874,Apparent permeability coefficient (Papp) for apical to basolateral flux was determined in MadinDarby Canine Kidney cells,,Canis lupus familiaris,9615.0,
6643,Plasma,,,,CHEMBL620053,A,BAO_0000218,,,1,2877,Compound was evaluated for plasma clearance.,In vivo,Canis lupus familiaris,9615.0,
6644,Plasma,,,,CHEMBL620054,A,BAO_0000218,,,1,12500,The compound was tested for plasma clearance in dog,In vivo,Canis lupus familiaris,9615.0,
6645,Plasma,,,,CHEMBL620055,A,BAO_0000218,,,1,12500,The compound was tested for plasma clearance in dog at dose of 3-10 mgkg,In vivo,Canis lupus familiaris,9615.0,
6646,,,,,CHEMBL620056,A,BAO_0000218,,,1,4709,Plasma protein binding was determined after intravenous administration of 1 mg/kg in dog,,Canis lupus familiaris,9615.0,
6647,Liver,,,,CHEMBL620057,A,BAO_0000218,,,1,5542,In vitro relative rate of metabolism was determined in dog liver microsomes,,Canis lupus familiaris,9615.0,
6648,,,,,CHEMBL618939,A,BAO_0000218,,,1,17594,Relative bioavailability after oral dose of compound at 3 mg/kg in dogs,In vivo,Canis lupus familiaris,9615.0,
6649,,,,,CHEMBL618940,A,BAO_0000218,,,1,2652,Compound was evaluated for half-life period in dogs at a dose of 5 mpk perorally,In vivo,Canis lupus familiaris,9615.0,
6650,,,,,CHEMBL618941,A,BAO_0000218,,,1,17764,Half life after intravenous administration in dogs at 1.2 uM/kg,In vivo,Canis lupus familiaris,9615.0,
6651,Lung,,,CCRF S-180,CHEMBL624473,A,BAO_0000218,,,1,6599,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/lung bearing S180 tumor cell line for 30 minutes,,Mus musculus,10090.0,
6652,Lung,,,CCRF S-180,CHEMBL624474,A,BAO_0000218,,,1,6599,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/lung bearing S180 tumor cell line for 4 hours,,Mus musculus,10090.0,
6653,Lung,,,CCRF S-180,CHEMBL624475,A,BAO_0000218,,,1,6599,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/lung bearing S180 tumor cell line for 8 hours,,Mus musculus,10090.0,
6654,,,,CCRF S-180,CHEMBL624476,A,BAO_0000218,,,1,6599,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/muscle bearing S180 tumor cell line for 1 hour,,Mus musculus,10090.0,
6655,,,,CCRF S-180,CHEMBL623478,A,BAO_0000218,,,1,6599,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/muscle bearing S180 tumor cell line for 2 hours,,Mus musculus,10090.0,
6656,,,,CCRF S-180,CHEMBL623479,A,BAO_0000218,,,1,6599,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/muscle bearing S180 tumor cell line for 30 minutes,,Mus musculus,10090.0,
6657,,,,CCRF S-180,CHEMBL623480,A,BAO_0000218,,,1,6599,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/muscle bearing S180 tumor cell line for 4 hours,,Mus musculus,10090.0,
6658,,,,CCRF S-180,CHEMBL623481,A,BAO_0000218,,,1,6599,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/muscle bearing S180 tumor cell line for 8 hours,,Mus musculus,10090.0,
6659,Brain,,,,CHEMBL623482,A,BAO_0000218,,,1,17641,C2 in brain of mice at the oral dose of 50 mg/kg,,Mus musculus,10090.0,
6660,Kidney,,,,CHEMBL623483,A,BAO_0000218,,,1,17641,C2 in kidney of mice at the oral dose of 50 mg/kg,,Mus musculus,10090.0,
6661,Liver,,,,CHEMBL623484,A,BAO_0000218,,,1,17641,C2 in liver of mice at the oral dose of 50 mg/kg,,Mus musculus,10090.0,
6662,Lung,,,,CHEMBL623485,A,BAO_0000218,,,1,17641,C2 in lungs of mice at the oral dose of 50 mg/kg,,Mus musculus,10090.0,
6663,Spleen,,,,CHEMBL623486,A,BAO_0000218,,,1,17641,C2 in spleen of mice at the oral dose of 50 mg/kg,,Mus musculus,10090.0,
6664,,,,,CHEMBL623487,A,BAO_0000218,,,1,17852,Plasma clearance in mouse,In vivo,Mus musculus,10090.0,
6665,,,,,CHEMBL623488,A,BAO_0000218,,,1,17764,Clearance of compound after intravenous administration in mice at 24 uM/kg,In vivo,Mus musculus,10090.0,
6666,,,,,CHEMBL623489,A,BAO_0000218,,,1,17837,Clearance from mouse blood following i.v. administration of 10 mg/kg,In vivo,Mus musculus,10090.0,
6667,,,,,CHEMBL875157,A,BAO_0000218,,,1,2675,Clearance was evaluated in mice after intravenous administration,In vivo,Mus musculus,10090.0,
6668,,,,,CHEMBL623490,A,BAO_0000218,,,1,2675,Clearance was evaluated in mice after oral administration,In vivo,Mus musculus,10090.0,
6669,,,,,CHEMBL623491,A,BAO_0000218,,,1,4239,Pharmacokinetic property (Plasma clearance) was measured in mouse,In vivo,Mus musculus,10090.0,
6670,,,,,CHEMBL623492,A,BAO_0000218,,,1,17753,Plasma clearance of compound was determined at 40 mg/Kg,In vivo,Mus musculus,10090.0,
6671,,,,,CHEMBL623493,A,BAO_0000218,,,1,17753,Plasma clearance of at 24 mg/Kg,In vivo,Mus musculus,10090.0,
6672,,,,,CHEMBL623494,A,BAO_0000218,,,1,17753,Plasma clearance at 24 mg/Kg,In vivo,Mus musculus,10090.0,
6673,,,,,CHEMBL623495,A,BAO_0000218,,,1,17753,Plasma clearance at 5 mg/Kg,In vivo,Mus musculus,10090.0,
6674,,,,,CHEMBL623496,A,BAO_0000218,,,1,5727,Plasma clearance in mice,In vivo,Mus musculus,10090.0,
6675,,,,,CHEMBL623497,A,BAO_0000218,,,1,2862,Plasma clearance value upon iv administration in mouse,In vivo,Mus musculus,10090.0,
6676,Plasma,,,,CHEMBL623498,A,BAO_0000218,,,1,5980,Total plasma clearance in mice,In vivo,Mus musculus,10090.0,
6677,,,,,CHEMBL623499,A,BAO_0000218,,,1,17592,Clearance in mouse,In vivo,Mus musculus,10090.0,
6678,,,,,CHEMBL623500,A,BAO_0000218,,,1,17718,Clearance value was determined,In vivo,Mus musculus,10090.0,
6679,,,,,CHEMBL623501,A,BAO_0000218,,,1,16597,Plasma clearance at a dose of 10 mg/kg intravenous administration in mice.,In vivo,Mus musculus,10090.0,
6680,,,,,CHEMBL875158,P,BAO_0000100,,,0,17384,Calculated partition coefficient (clogP),,,,
6681,,,,,CHEMBL623502,A,BAO_0000218,,,1,6062,Plasma clearance for the compound was measured in mouse after an iv dose of 1 mg/kg,In vivo,Mus musculus,10090.0,
6682,,,,,CHEMBL623503,A,BAO_0000218,,,1,17734,Plasma clearance rate after intraperitoneal administration of 100 mg/kg in mice,In vivo,Mus musculus,10090.0,
6683,,,,,CHEMBL623504,A,BAO_0000218,,,1,6348,Plasma clearance was determined in mouse after 5 mg/kg (i.v.) and 6 mg/kg (p.o.) administration,In vivo,Mus musculus,10090.0,
6684,,,,,CHEMBL623505,A,BAO_0000218,,,1,5969,In vivo total clearance was determined in murine septicemia at dose of 100 mg/kg,In vivo,Mus musculus,10090.0,
6685,,,,,CHEMBL623506,A,BAO_0000218,,,1,5969,In vivo total clearance was determined in murine septicemia at dose of 50 mg/kg,In vivo,Mus musculus,10090.0,
6686,,,,,CHEMBL623507,A,BAO_0000218,,,1,5969,In vivo total clearance was determined in murine septicemia at dose of 50 mg/kg;ND=not determined,In vivo,Mus musculus,10090.0,
6687,,,,,CHEMBL623508,A,BAO_0000218,,,1,16597,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for Cmax,In vivo,Mus musculus,10090.0,
6688,,,,,CHEMBL623509,A,BAO_0000218,,,1,5781,Cmax after oral administration at 30 mg/kg in ICR mouse,In vivo,Mus musculus,10090.0,
6689,,,,,CHEMBL875159,A,BAO_0000218,,,1,17764,Cmax after peroral administration in mice at 2.4 uM/kg,In vivo,Mus musculus,10090.0,
6690,Brain,,,,CHEMBL623510,A,BAO_0000218,,,1,17641,Cmax in brain of mice at the oral dose of 50 mg/kg,In vivo,Mus musculus,10090.0,
6691,Kidney,,,,CHEMBL623511,A,BAO_0000218,,,1,17641,Cmax in kidney of mice at the oral dose of 50 mg/kg,In vivo,Mus musculus,10090.0,
6692,Liver,,,,CHEMBL623512,A,BAO_0000218,,,1,17641,Cmax in liver of mice at the oral dose of 50 mg/kg,In vivo,Mus musculus,10090.0,
6693,Lung,,,,CHEMBL623513,A,BAO_0000218,,,1,17641,Cmax in lungs of mice at the oral dose of 50 mg/kg,In vivo,Mus musculus,10090.0,
6694,,,,,CHEMBL623514,F,BAO_0000218,,,1,17764,Cmax in mice at 18 uM/kg i.p. administration,In vivo,Mus musculus,10090.0,
6695,,,,,CHEMBL622609,F,BAO_0000218,,,1,17764,Cmax in mice at 23 uM/kg i.v. administration,In vivo,Mus musculus,10090.0,
6696,,,,,CHEMBL622610,F,BAO_0000218,,,1,17764,Cmax in mice at 24 uM/kg i.p. administration,In vivo,Mus musculus,10090.0,
6697,,,,,CHEMBL621823,F,BAO_0000218,,,1,17764,Cmax in mice at 25 uM/kg i.p. administration,In vivo,Mus musculus,10090.0,
6698,,,,,CHEMBL621824,F,BAO_0000218,,,1,17764,Cmax in mice at 26 uM/kg i.p. administration,In vivo,Mus musculus,10090.0,
6699,Spleen,,,,CHEMBL621825,A,BAO_0000218,,,1,17641,Cmax in spleen of mice at the oral dose of 50 mg/kg,In vivo,Mus musculus,10090.0,
6700,,,,,CHEMBL621826,A,BAO_0000218,,,1,16597,Cmax value at a dose of 10 mg/kg intravenous administration in mice.,In vivo,Mus musculus,10090.0,
6701,,,,,CHEMBL621827,A,BAO_0000218,,,1,16597,Cmax value at a dose of 10 mg/kg peroral administration in mice.,In vivo,Mus musculus,10090.0,
6702,,,,,CHEMBL621828,A,BAO_0000218,,,1,5727,Cmax value was determined,In vivo,Mus musculus,10090.0,
6703,,,,,CHEMBL621829,A,BAO_0000218,,,1,5951,Cmax value in IRC mice,In vivo,Mus musculus,10090.0,
6704,,,,,CHEMBL621830,A,BAO_0000218,,,1,5506,Cmax value was determined at a dose of 100 mg/kg (i.p.) in Mice,In vivo,Mus musculus,10090.0,
6705,,,,,CHEMBL621831,A,BAO_0000218,,,1,5506,Cmax value was determined at a dose of 200 mg/kg (i.p.) in Mice,In vivo,Mus musculus,10090.0,
6706,Plasma,,,,CHEMBL621832,A,BAO_0000218,,,1,14239,Compound was evaluated for maximum plasma concentration by administering orally at 25 mg/kg in mice,In vivo,Mus musculus,10090.0,
6707,Plasma,,,,CHEMBL624579,A,BAO_0000218,,,1,4890,"Compound was evaluated for the pharmacokinetic parameter, maximum plasma concentration",In vivo,Mus musculus,10090.0,
6708,,,,,CHEMBL624580,A,BAO_0000218,,,1,429,Evaluated for pharmacokinetic parameter Cmax in mouse at the dose 20 mg/kg,In vivo,Mus musculus,10090.0,
6709,,,,,CHEMBL624581,F,BAO_0000218,,,1,10986,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 50 mg/kg/day(5 days) dose,,Acanthocheilonema viteae,6277.0,
6710,,,,,CHEMBL624582,F,BAO_0000218,,,1,10986,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 6.25 mg/kg/day(5 days) dose,,Acanthocheilonema viteae,6277.0,
6711,,,,,CHEMBL624583,F,BAO_0000218,,,1,10986,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 75 mg/kg/day(5 days) dose,,Acanthocheilonema viteae,6277.0,
6712,,,,A-375,CHEMBL624584,F,BAO_0000219,,,1,13227,Inhibitory activity against human tumor cell line A0375 melanoma.,,Homo sapiens,9606.0,
6713,,,,,CHEMBL624585,B,BAO_0000249,,,9,4481,Displacement of [3H]N6-PIA binding from A1 receptor in whole rat brain membranes,,Rattus norvegicus,10116.0,Brain membranes
6714,,,,,CHEMBL875165,F,BAO_0000019,,,9,16931,Forskolin-induced cAMP production at human A1 adenosine receptor,,Homo sapiens,9606.0,
6715,,,,CHO,CHEMBL619490,F,BAO_0000219,,,8,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1; change of less than 5% of allosteric enhancement.,,,,
6716,,,,CHO,CHEMBL619491,F,BAO_0000219,,,8,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM; An increase of cAmp content of cells,,,,
6717,,,,CHO,CHEMBL619492,F,BAO_0000219,,,8,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM,,,,
6718,,,,CHO,CHEMBL619493,F,BAO_0000219,,,8,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration,,,,
6719,,,,CHO,CHEMBL619494,F,BAO_0000219,,,8,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration; An increase of cAmp content of cells,,,,
6720,,,,CHO,CHEMBL619495,F,BAO_0000219,,,8,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration; change of less than 5% of allosteric enhancement,,,,
6721,,,,CHO,CHEMBL619496,F,BAO_0000219,,,8,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration; change of less than 5% of allosteric enhancement.,,,,
6722,,,,CHO,CHEMBL619497,F,BAO_0000219,,,9,3850,Percent response to 10 uM PD-81723 on CHO cells expressing human A1-adenosine receptor at 0.1 uM; An increase of cAmp content of cells,,Homo sapiens,9606.0,
6723,,,,CHO,CHEMBL619498,F,BAO_0000219,,,8,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM,,,,
6724,,,,CHO,CHEMBL619499,F,BAO_0000219,,,8,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM; change of less than 5% of allosteric enhancement.,,,,
6725,,,,CHO,CHEMBL619500,F,BAO_0000219,,,8,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM concentration,,,,
6726,,,,CHO,CHEMBL619501,F,BAO_0000219,,,8,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM concentration; change of less than 5% of allosteric enhancement.,,,,
6727,,,,CHO,CHEMBL619502,F,BAO_0000219,,,8,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM; An increase of cAmp content of cells,,,,
6728,,,,CHO,CHEMBL619503,F,BAO_0000219,,,8,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM,,,,
6729,,,,CHO,CHEMBL619504,F,BAO_0000219,,,8,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM; An increase of cAmp content of cells,,,,
6730,,,,CHO,CHEMBL621298,F,BAO_0000219,,,8,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM; change of less than 5% of allosteric enhancement.,,,,
6731,,,,CHO,CHEMBL621299,F,BAO_0000219,,,8,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM concentration,,,,
6732,,,,CHO,CHEMBL621300,F,BAO_0000219,,,8,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM concentration; An increase of cAmp content of cells,,,,
6733,,,,CHO,CHEMBL621301,F,BAO_0000219,,,8,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM concentration; change of less than 5% of allosteric enhancement.,,,,
6734,,,,CHO,CHEMBL621302,F,BAO_0000219,,,8,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM; An increase of cAmp content of cells,,,,
6735,,,,A10,CHEMBL621303,F,BAO_0000219,,,1,12680,Ability to inhibit [125I]ET1 binding to vascular smooth muscle (vsm)- A10 cells,,Oryctolagus cuniculus,9986.0,
6736,,,,A10,CHEMBL621304,F,BAO_0000219,,,0,1313,In vitro potassium channel opening activity in A10 (smooth muscle) cells,,Rattus norvegicus,10116.0,
6737,,,,A10,CHEMBL621305,F,BAO_0000219,,,0,1313,In vitro potassium channel opening activity in A10 (smooth muscle) cells; Inactive,,Rattus norvegicus,10116.0,
6738,,,,A10,CHEMBL621306,F,BAO_0000219,,,1,17567,Effect on membrane potential of mitochondria in A10 smooth muscle cells from rats,,Rattus norvegicus,10116.0,
6739,,,,A10,CHEMBL618444,F,BAO_0000219,,,1,17567,Effect on membrane potential of mitochondria of A10 smooth muscle cells in rats,,Rattus norvegicus,10116.0,
6740,,,,A10,CHEMBL618445,F,BAO_0000219,,,1,11819,Percent decrease in fluorescence in a membrane potential assay using the A10 cell line derived from embryonic rat aorta at 0.001 uM,,Rattus norvegicus,10116.0,
6741,,,,CHO-AA8,CHEMBL618446,F,BAO_0000219,,,1,13436,Compound was tested for aerobic growth inhibition against AA8 cells after 4 hr of exposure,,Cricetulus griseus,10029.0,
6742,,,,CHO-AA8,CHEMBL618447,F,BAO_0000219,,,1,12687,Concentration required to reduce AA8 cell numbers to 50% of controls in a growth inhibition microassay,,Cricetulus griseus,10029.0,
6743,,,,CHO-AA8,CHEMBL618448,F,BAO_0000219,,,1,12651,Concentration of the drug to inhibit chinese hamster ovary derived cell (AA8) growth in culture,,Cricetulus griseus,10029.0,
6744,,,,CHO-AA8,CHEMBL618449,F,BAO_0000219,,,1,13300,Cytotoxicity in a growth inhibition assay against aerobic cultures of AA8 cells was determined,,Cricetulus griseus,10029.0,
6745,,,,CHO-AA8,CHEMBL618637,F,BAO_0000219,,,1,15296,Cytotoxicity on AA8 cell growth (reduce cell number by 50%).,,Cricetulus griseus,10029.0,
6746,,,,CHO-AA8,CHEMBL618638,F,BAO_0000219,,,1,15328,"Cytotoxicity in chinese hamster ovary tumor cell line-AA8, by growth inhibition assay.",,Cricetulus griseus,10029.0,
6747,,,,CHO-AA8,CHEMBL618639,F,BAO_0000219,,,1,13302,Growth inhibition activity was measured in repair proficient AA8 cells under aerobic conditions (4 hours drug exposure),,Cricetulus griseus,10029.0,
6748,,,,CHO-AA8,CHEMBL618640,F,BAO_0000219,,,1,14367,"Growth inhibition of aerobic AA8 cells, after 18 hours exposure",,Cricetulus griseus,10029.0,
6749,,,,CHO-AA8,CHEMBL618641,F,BAO_0000219,,,1,17002,In vitro cellular toxicity against chinese hamster AA8 cell line after 4 hr of compound exposure,,Cricetulus griseus,10029.0,
6750,,,,CHO-AA8,CHEMBL618642,F,BAO_0000219,,,1,13436,Inhibitory activity against AA8 cell growth in aerobic condition after 4 hr of exposure,,Cricetulus griseus,10029.0,
6751,,,,CHO-AA8,CHEMBL618643,F,BAO_0000219,,,1,13435,Inhibitory activity against aerobic growth of AA8 cells.,,Cricetulus griseus,10029.0,
6752,,,,CHO-AA8,CHEMBL884013,A,BAO_0000219,,,1,10503,Tested for the in vitro cytotoxicity against transformed chinese hamster fibroblast line AA8,,Cricetulus griseus,10029.0,
6753,,,,CHO-AA8,CHEMBL622723,F,BAO_0000219,,,1,10503,In vitro cytotoxicity against transformed chinese hamster fibroblast line AA8,,Cricetulus griseus,10029.0,
6754,,,,CHO-AA8,CHEMBL622724,F,BAO_0000219,,,1,10503,Tested for the in vitro cytotoxicity against transformed chinese hamster fibroblast line AA8,,Cricetulus griseus,10029.0,
6755,,,,CHO-AA8,CHEMBL622725,F,BAO_0000219,,,1,15090,Tested for growth inhibition against AA8 tumor cell line(chinese hamster ovary).,,Cricetulus griseus,10029.0,
6756,,,,CHO-AA8,CHEMBL622726,F,BAO_0000219,,,1,10368,Cytotoxicity against AA8 cell line,,Cricetulus griseus,10029.0,
6757,,,,CHO-AA8,CHEMBL622727,F,BAO_0000219,,,1,12651,Hypersensitivity factor(HF) was determined as ratio of IC50(AA8) to IC50(UV4),,Cricetulus griseus,10029.0,
6758,,,,CHO-AA8,CHEMBL622728,A,BAO_0000219,,,1,12687,In vitro therapeutic index (aerobic IC50 / hypoxic C1.6),,Cricetulus griseus,10029.0,
6759,,,,CHO-AA8,CHEMBL622729,F,BAO_0000219,,,1,12687,In vitro therapeutic index (aerobic IC50 / hypoxic C1.6),,Cricetulus griseus,10029.0,
6760,,,,CHO-AA8,CHEMBL622730,A,BAO_0000219,,,1,12687,In vitro therapeutic index (aerobic IC50 / hypoxic C1.6),,Cricetulus griseus,10029.0,
6761,,,,CHO-AA8,CHEMBL622731,F,BAO_0000219,,,1,1890,Compound was evaluated for cytotoxicity against CHO AA8 cell lines for 4 hr at pH-7.4,,Cricetulus griseus,10029.0,
6762,,,,CHO-AA8,CHEMBL622732,F,BAO_0000219,,,1,10747,Compound was evaluated for in vitro cytotoxicities against Chinese hamster ovary derived AA8 cell lines.,,Cricetulus griseus,10029.0,
6763,,,,CHO-AA8,CHEMBL622733,F,BAO_0000219,,,1,10747,Compound was evaluated for in vitro cytotoxicities against Chinese hamster ovary derived AA8 cell lines.,,Cricetulus griseus,10029.0,
6764,,,,,CHEMBL622734,F,BAO_0000218,,,0,11616,Maximum tolerated dose (MTD) in C3H/HeN mice (single ip dose),,Cricetulus griseus,10029.0,
6765,,,,CHO-AA8,CHEMBL622735,F,BAO_0000219,,,1,11616,Concentration required to increase radiation sensitivity by 1.3 when AA8 cells are exposed to drug for 30 min before and during irradiation under hypoxic condition.,,Cricetulus griseus,10029.0,
6766,,,,CHO-AA8,CHEMBL618746,F,BAO_0000219,,,0,3471,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 1 hr under anoxic conditions,,Cricetulus griseus,10029.0,
6767,,,,CHO-AA8,CHEMBL618747,F,BAO_0000219,,,0,3471,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 3h under anoxic conditions,,Cricetulus griseus,10029.0,
6768,,,,CHO-AA8,CHEMBL620540,F,BAO_0000219,,,0,3471,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 4 hr under anoxic conditions,,Cricetulus griseus,10029.0,
6769,,,,CHO-AA8,CHEMBL620541,F,BAO_0000219,,,0,3471,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 1 hr under aerobic conditions,,Cricetulus griseus,10029.0,
6770,,,,CHO-AA8,CHEMBL620542,F,BAO_0000219,,,0,3471,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 3h under aerobic conditions,,Cricetulus griseus,10029.0,
6771,,,,CHO-AA8,CHEMBL620543,F,BAO_0000219,,,0,3471,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 4 hr under aerobic conditions,,Cricetulus griseus,10029.0,
6772,,,,CHO-AA8,CHEMBL618832,F,BAO_0000219,,,0,3471,Ratio of oxygen dependence of cytotoxicities of AA8 cells in aerobic condition to anoxic condition,,Cricetulus griseus,10029.0,
6773,,,,CHO-AA8,CHEMBL618833,F,BAO_0000219,,,1,11616,Concentration required to reduce AA8 cell survival by 10%,,Cricetulus griseus,10029.0,
6774,,,,CHO-AA8,CHEMBL618834,F,BAO_0000219,,,0,2656,"Concentration required to reduce cell survival to 10% of controls under hypoxic conditions, using the AA8 (chinese hamster) aerobic cells",,Cricetulus griseus,10029.0,
6775,,,,CHO-AA8,CHEMBL618835,F,BAO_0000219,,,0,10518,Tested for the product of the drug concentration to the exposure time needed to reduce cell survival to 10% of controls using AA8 cells at 10 E 6 /mL in the clonogenic assay,,Cricetulus griseus,10029.0,
6776,,,,CHO-AA8,CHEMBL618836,F,BAO_0000219,,,0,10518,CT10 (air/N2) ratio of the product of the drug concentration to the exposure time needed to reduce cell survival to 10% of controls using AA8 cells at 10 E 6 /mL in the clonogenic assay,,Cricetulus griseus,10029.0,
6777,,,,CHO-AA8,CHEMBL618837,F,BAO_0000219,,,0,10518,CT10 (air/N2) ratio of the product of the drug concentration to the exposure time needed to reduce cell survival to 10% of controls using AA8 cells at 10 E 6 /mL in the clonogenic assay; range is 0.8-1.5,,Cricetulus griseus,10029.0,
6778,,,,CHO-AA8,CHEMBL618838,F,BAO_0000219,,,0,10518,CT10 (air/N2) ratio of the product of the drug concentration to the exposure time needed to reduce cell survival to 10% of controls using AA8 cells at 10 E 6 /mL in the clonogenic assay; range is 1-2,,Cricetulus griseus,10029.0,
6779,,,,CHO-AA8,CHEMBL618839,F,BAO_0000219,,,0,16156,Ability to reduce cell density of AA8 cells to 50% after 4 hr of exposure to air,,Cricetulus griseus,10029.0,
6780,,,,CHO-AA8,CHEMBL618840,F,BAO_0000219,,,0,2656,Aerobic cytotoxic activity was evaluated by the growth inhibition of AA8 (chinese hamster) aerobic cells,,Cricetulus griseus,10029.0,
