td,ss_tss,ss_tp,vrnt_d,cll_d,b_frmt,crtd_b,cnfdnc_scr,rltnshp_tp,tss_d,src_d,ss_strn,ss_cll_tp,ss_tst_tp,chmbl_d,ss_ctgr,ss_d,ss_sbclllr_frctn,src_ss_d,dscrptn,dc_d,ss_rgnsm,ss_tx_d
22224,Muscle tissue,A,,,BAO_0000218,Autocuration,0,U,2385.0,1,,,In vivo,CHEMBL629160,,14343,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (low) in prostate (v)/muscle,13257,,
22224,Spleen,A,,,BAO_0000218,Autocuration,0,U,2106.0,1,,,In vivo,CHEMBL629161,,14344,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour (low) in spleen,13257,,
22224,Urinary bladder,A,,,BAO_0000218,Autocuration,0,U,1255.0,1,,,In vivo,CHEMBL629162,,14345,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in bladder,13257,,
22224,Blood,A,,,BAO_0000218,Autocuration,0,U,178.0,1,,,In vivo,CHEMBL629163,,14346,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in blood,13257,,
22224,Bone element,A,,,BAO_0000218,Autocuration,0,U,1474.0,1,,,In vivo,CHEMBL629164,,14347,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in bone,13257,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,In vivo,CHEMBL629165,,14348,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in fat,13257,,
22224,Liver,A,,,BAO_0000218,Autocuration,0,U,2107.0,1,,,In vivo,CHEMBL629166,,14349,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in liver,13257,,
22224,Lung,A,,,BAO_0000218,Autocuration,0,U,2048.0,1,,,In vivo,CHEMBL629167,,14350,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in lung,13257,,
22224,Muscle tissue,A,,,BAO_0000218,Autocuration,0,U,2385.0,1,,,In vivo,CHEMBL629168,,14351,,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in muscle,13257,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL629169,,14352,,,Compound was tested for the pseudo first-order rate constants for the inhibition of the cleavage step (k2) of the hammerhead ribozyme at a concentration of 100 uM,2193,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL629170,,14353,,,Compound was tested for the pseudo first-order rate constants for the inhibition of the cleavage step (k2) of the hammerhead ribozyme at a concentration of 100 uM; no inhibition is observed at this concentration,2193,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL631153,,14354,,,Compound was tested for the pseudo first-order rate constants for the inhibition of the cleavage step (k2) of the hammerhead ribozyme at a concentration of 10 uM,2193,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL875121,,14355,,,Compound was tested for the pseudo first-order rate constants for the inhibition of the cleavage step (k2) of the hammerhead ribozyme at a concentration of 10 uM; too active and complete inhibition is observed,2193,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL631154,,14356,,,Compound was tested for the pseudo first-order rate constants for the inhibition of the cleavage step (k2) of the hammerhead ribozyme at a concentration of 1 uM,2193,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL631155,,14357,,,Compound was tested for the pseudo first-order rate constants for the inhibition of the cleavage step (k2) of the hammerhead ribozyme at a concentration of 1 uM; too active and complete inhibition is observed,2193,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL631156,,14358,,,Hydrolysis rate constant was determined,568,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL631157,,14359,,,"K2, The intrinsic biomolecular reactivation rate constant on VX at 25 degree Centigrade",9680,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL631158,,14360,,,"K2, The intrinsic biomolecular reactivation rate constant on paraxon at 25 degree Centigrade",9680,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL631159,,14361,,,"K2, The intrinsic biomolecular reactivation rate constant on sarin at 25 degree Centigrade",9680,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL631160,,14362,,,Observed second order rate constant,10026,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL631161,,14363,,,Rate constant (cyclization rate) in CD3CN-deuterated phosphate buffer at pH 7.4,10281,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL631162,,14364,,,Rate constant for decay of compound was determined in 50 mM phosphate buffer (pH 7.4) at 24 degree celsius,10014,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630313,,14365,,,Rate constant for decay of compound was determined in 50 mM phosphate buffer (pH 7.4) at 37 degree celsius,10014,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630314,,14366,,,"k2, The intrinsic biomolecular reactivation rate constant on paraxon at 25 degree Centigrade",9680,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630315,,14367,,,"k2, The intrinsic biomolecular reactivation rate constant on sarin at 25 degree Centigrade",9680,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630316,,14368,,,Kinetic parameter of epimerization at a salt concentration (0.01 M) of in Tris.HCl buffer(pH 9.0) and 37 degree C (or )in RMPI 1640 cell culture medium containing 10%FCS,13028,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630986,,14369,,,Kinetic parameter of epimerization at a salt concentration (0.1 M) of in Tris.HCl buffer(pH 9.0) and 37 degree C (or )in RMPI 1640 cell culture medium containing 10%FCS,13028,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630987,,14370,,,Kinetic parameter of epimerization at a salt concentration (1 M) of in Tris.HCl buffer(pH 9.0) and 37 degree C (or )in RMPI 1640 cell culture medium containing 10%FCS,13028,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630988,,14371,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 10.0(or )in RMPI 1640 cell culture medium containing 10%FCS,13028,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630989,,14372,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 10.6 (or )in RMPI 1640 cell culture medium containing 10%FCS,13028,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630990,,14373,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 11.3 (or )in RMPI 1640 cell culture medium containing 10%FCS,13028,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630991,,14374,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 7.5 (or )in RMPI 1640 cell culture medium containing 10%FCS,13028,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630992,,14375,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 8.0 (or )in RMPI 1640 cell culture medium containing 10%FCS,13028,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630993,,14376,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 9.0 (or )in RMPI 1640 cell culture medium containing 10%FCS,13028,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630994,,14377,,,Kinetic parameter of epimerization in Tris.HCl buffer at a pH 9.6 (or )in RMPI 1640 cell culture medium containing 10%FCS,13028,,
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630995,,14378,,,Rate constants of compound was determined at muscarinic receptor in the rat cerebral cortex,10014,Rattus norvegicus,10116.0
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL629252,,14379,,,Association constant for compound at 31 degree C was determined,9962,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL629253,,14380,,,Calculated antagonist equilibrium dissociation constant of the compound,12029,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL629944,,14381,,,Calculated antagonist equilibrium dissociation constant of the compound; No statistically significant antagonism observed,12029,,
50512,Trachea,A,,,BAO_0000218,Intermediate,1,N,3126.0,1,,,,CHEMBL629945,,14382,,,Dissociation constants vs LTE4 on guinea pig trachea,10583,Cavia porcellus,10141.0
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL629946,,14383,,,"Tested for hydrolysis in presence of boric acid by UV spectrophotometry, dissociation constant was evaluated at the pH < 8",568,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL629947,,14384,,,"Tested for hydrolysis in presence of boric acid, rate constant was evaluated at the pH 8.5",568,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL629948,,14385,,,"Tested for hydrolysis in presence of boric acid, rate constant was evaluated at the pH 9.5",568,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL856024,,14386,,,"Tested for hydrolysis in presence of phenylboronic acid, rate constant was evaluated at the pH 9.5",568,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL629949,,14387,,,Affinity constant KD value was derived from TMP,7493,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL629950,,14388,,,Apparent dissociation (binding) rate constant was evaluated,8371,,
22224,,P,,,BAO_0000100,Autocuration,0,U,,1,,,,CHEMBL630127,,14389,,,Dissociation constant (KD) of the compound,13114,,
22224,,P,,,BAO_0000100,Autocuration,0,U,,1,,,,CHEMBL630128,,14390,,,Dissociation constant determined by heteronuclear 1H/15N correlation NMR spectroscopy,15515,,
22224,,P,,,BAO_0000100,Autocuration,0,U,,1,,,,CHEMBL630129,,14391,,,Dissociation constant from ESR titration experiments,522,,
22224,,,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630130,,14392,,,Dissociation constant was evaluated which is similar to Ki (inhibitory constant),13888,,
22224,,P,,,BAO_0000100,Autocuration,0,U,,1,,,,CHEMBL875234,,14393,,,Dissociation constant was evaluated.,2616,,
22224,,P,,,BAO_0000100,Autocuration,0,U,,1,,,,CHEMBL630131,,14394,,,Dissociation constant was reported,3798,,
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630132,,14395,,,Dissociation constant was determined in rat pituitary cells.,8731,Rattus norvegicus,10116.0
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630133,,14396,,,Equilibrium dissociation constant of CA complex for enantiomer 1 of compound,11892,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630134,,14397,,,Equilibrium dissociation constant of CA complex for enantiomer 2 of compound,11892,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630135,,14398,,,Equilibrium dissociation constant of the compound,2582,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630136,,14399,,,Equilibrium dissociation constant was determined,11892,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630137,,14400,,,Kinetic constant KD was evaluated,13396,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630138,,14401,,,Tested for dissociation constant of the compound; Value ranges from 0.1-0.3,603,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630139,,14402,,,Equilibrium association constant interacting with unilamellar vesicles of electroneutral in PBS buffer at pH 7.4,15673,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL630140,,14403,,,Rate constant for hydrolysis in aqueous acetone.,10368,,
22224,,A,,,BAO_0000019,Autocuration,0,U,,1,,,,CHEMBL875235,,14404,,,Disassociation constant (KI) was obtained from Cheng and Prusoff equation for quercetin trypsin complex,14228,,
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL876439,,14405,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.43/2.86,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630605,,14406,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.44/2.68,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630606,,14407,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.45/1.55,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630607,,14408,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.48/0.95,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630608,,14409,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.5/1.79,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630609,,14410,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.51/0.66,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630610,,14411,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.52/2.02,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL630611,,14412,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.61//0.37,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629552,,14413,,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.71/0.36,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629733,,14414,,,Mean sodium excretion in rats when compound administered at 0 mg/kg po and vehicle dosed at 0 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629734,,14415,,,Mean sodium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 30.23 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629735,,14416,,,Mean sodium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 33.59 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629736,,14417,,,Mean sodium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 37.13 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629737,,14418,,,Mean sodium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 39.48 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629738,,14419,,,Mean sodium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 483.72 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629739,,14420,,,Mean sodium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 594.07 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629740,,14421,,,Mean sodium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 594.07 umol/kg; Not determined,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629741,,14422,,,Mean sodium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 631.76 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629742,,14423,,,Mean sodium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 7.56 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629743,,14424,,,Mean sodium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 8.4 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629744,,14425,,,Mean sodium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 9.28 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629745,,14426,,,Mean sodium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 9.87 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629746,,14427,,,Mean sodium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 60.46 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629747,,14428,,,Mean sodium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 67.18 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629748,,14429,,,Mean sodium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 74.26 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629749,,14430,,,Mean sodium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 78.97 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629750,,14431,,,Mean sodium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 120.93 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629751,,14432,,,Mean sodium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 134.35 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629752,,14433,,,Mean sodium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 148.52 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629753,,14434,,,Mean sodium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 157.94 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629754,,14435,,,Mean sodium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 15.12 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629755,,14436,,,Mean sodium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 16.79 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629756,,14437,,,Mean sodium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 18.56 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629757,,14438,,,Mean sodium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 19.74 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629758,,14439,,,Mean sodium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 241.86 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629759,,14440,,,Mean sodium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 268.71 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629760,,14441,,,Mean sodium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 297.03 umol/kg,11510,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL876443,,14442,,,Mean sodium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 315.88 umol/kg,11510,Rattus norvegicus,10116.0
50588,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629761,,14443,,,Na+ excretion mequiv /kg in 6 conscious female dogs administered perorally during 0-6 hr,8310,Canis lupus familiaris,9615.0
50588,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629762,,14444,,,Na+ excretion mequiv /kg in conscious female dogs administered perorally during 0-6 hr,8310,Canis lupus familiaris,9615.0
50594,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629763,,14445,,,Na+ excretion mequiv /kg in saline-loaded mice administered at a dose 10 ml/kg perorally,8310,Mus musculus,10090.0
50594,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629764,,14446,,,Na+ excretion mequiv /kg in saline-loaded mice administered at a dose 2 ml/kg perorally,8310,Mus musculus,10090.0
50594,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629765,,14447,,,Na+ excretion mequiv /kg in saline-loaded mice administered at a dose 2 ml/kg perorally,8310,Mus musculus,10090.0
50594,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629766,,14448,,,Na+ excretion mequiv /kg in saline-loaded mice administered at a dose 50 ml/kg perorally,8310,Mus musculus,10090.0
50594,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629767,,14449,,,Na+ excretion mequiv /kg in saline-loaded mice administered at a dose 10 ml/kg perorally,8310,Mus musculus,10090.0
50588,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629768,,14450,,,Na+ excretion mequiv/kg in 4 conscious female dogs administered perorally during 0-6 hr,8310,Canis lupus familiaris,9615.0
50594,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629769,,14451,,,Na+ excretion mequiv/kg in 4 saline-loaded mice administered at a dose 50 ml/kg perorally,8310,Mus musculus,10090.0
50588,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629770,,14452,,,Na+ excretion mequiv/kg in 6 conscious female dogs administered perorally during 0-6 hr,8310,Canis lupus familiaris,9615.0
50588,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629771,,14453,,,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 0.3 ml/kg perorally,8310,Canis lupus familiaris,9615.0
50594,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629772,,14454,,,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 10 ml/kg perorally,8310,Mus musculus,10090.0
50594,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL629773,,14455,,,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 10 ml/kg perorally,8310,Mus musculus,10090.0
50594,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL625455,,14456,,,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 2 ml/kg perorally,8310,Mus musculus,10090.0
50594,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL625456,,14457,,,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 250 ml/kg perorally,8310,Mus musculus,10090.0
50594,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL625457,,14458,,,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 3 ml/kg perorally,8310,Mus musculus,10090.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL625458,,14459,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 25.9 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL625459,,14460,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 259 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL875483,,14461,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 26.5 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL634779,,14462,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 265 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL625460,,14463,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 27 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626117,,14464,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 27.9 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL626118,,14465,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 270 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL628342,,14466,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 279 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL628343,,14467,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 28.2 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL628344,,14468,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 28.22 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL628345,,14469,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 28.9 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL628346,,14470,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 282 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL628347,,14471,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 289 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL628348,,14472,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 3.40 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL628349,,14473,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 3.76 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL875611,,14474,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 30.2 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL628350,,14475,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 302 uM/Kg of drug,12582,Rattus norvegicus,10116.0
50597,Urine,A,,,BAO_0000218,Intermediate,1,N,1088.0,1,,,,CHEMBL628351,,14476,,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 31.6 uM/Kg of drug,12582,Rattus norvegicus,10116.0
