assays_RELATITY,assays_ASSSUBCELFR,assays_T,assays_CEI,assays_ASSTR,assays_ASSTT,assays_DOI,assays_ASSTIS,assays_ASOR,assays_ASSCA,assays_BFOR,assays_SRASI,assays_Des,assays_CHEI,assays_ASTAI,assays_ASSI,assays_ASST,assays_SI,assays_CUB,assays_ASCTY,assays_VARI,assays_TISI,assays_CONSCO
N,,50597,,,,8731,,Rattus norvegicus,,BAO_0000218,,Dissociation constant was determined in rat pituitary cells.,CHEMBL630132,10116.0,14395,A,1,Intermediate,,,,1
U,,22224,,,,11892,,,,BAO_0000019,,Equilibrium dissociation constant of CA complex for enantiomer 1 of compound,CHEMBL630133,,14396,A,1,Autocuration,,,,0
U,,22224,,,,11892,,,,BAO_0000019,,Equilibrium dissociation constant of CA complex for enantiomer 2 of compound,CHEMBL630134,,14397,A,1,Autocuration,,,,0
U,,22224,,,,2582,,,,BAO_0000019,,Equilibrium dissociation constant of the compound,CHEMBL630135,,14398,A,1,Autocuration,,,,0
U,,22224,,,,11892,,,,BAO_0000019,,Equilibrium dissociation constant was determined,CHEMBL630136,,14399,A,1,Autocuration,,,,0
U,,22224,,,,13396,,,,BAO_0000019,,Kinetic constant KD was evaluated,CHEMBL630137,,14400,A,1,Autocuration,,,,0
U,,22224,,,,603,,,,BAO_0000019,,Tested for dissociation constant of the compound; Value ranges from 0.1-0.3,CHEMBL630138,,14401,A,1,Autocuration,,,,0
U,,22224,,,,15673,,,,BAO_0000019,,Equilibrium association constant interacting with unilamellar vesicles of electroneutral in PBS buffer at pH 7.4,CHEMBL630139,,14402,A,1,Autocuration,,,,0
U,,22224,,,,10368,,,,BAO_0000019,,Rate constant for hydrolysis in aqueous acetone.,CHEMBL630140,,14403,A,1,Autocuration,,,,0
U,,22224,,,,14228,,,,BAO_0000019,,Disassociation constant (KI) was obtained from Cheng and Prusoff equation for quercetin trypsin complex,CHEMBL875235,,14404,A,1,Autocuration,,,,0
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.43/2.86,CHEMBL876439,10116.0,14405,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.44/2.68,CHEMBL630605,10116.0,14406,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.45/1.55,CHEMBL630606,10116.0,14407,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.48/0.95,CHEMBL630607,10116.0,14408,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.5/1.79,CHEMBL630608,10116.0,14409,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.51/0.66,CHEMBL630609,10116.0,14410,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.52/2.02,CHEMBL630610,10116.0,14411,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.61//0.37,CHEMBL630611,10116.0,14412,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats (Control/Drug treatment value); value 0.71/0.36,CHEMBL629552,10116.0,14413,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 0 mg/kg po and vehicle dosed at 0 umol/kg,CHEMBL629733,10116.0,14414,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 30.23 umol/kg,CHEMBL629734,10116.0,14415,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 33.59 umol/kg,CHEMBL629735,10116.0,14416,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 37.13 umol/kg,CHEMBL629736,10116.0,14417,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 10 mg/kg po and vehicle dosed at 39.48 umol/kg,CHEMBL629737,10116.0,14418,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 483.72 umol/kg,CHEMBL629738,10116.0,14419,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 594.07 umol/kg,CHEMBL629739,10116.0,14420,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 594.07 umol/kg; Not determined,CHEMBL629740,10116.0,14421,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 631.76 umol/kg,CHEMBL629741,10116.0,14422,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 7.56 umol/kg,CHEMBL629742,10116.0,14423,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 8.4 umol/kg,CHEMBL629743,10116.0,14424,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 9.28 umol/kg,CHEMBL629744,10116.0,14425,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 9.87 umol/kg,CHEMBL629745,10116.0,14426,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 60.46 umol/kg,CHEMBL629746,10116.0,14427,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 67.18 umol/kg,CHEMBL629747,10116.0,14428,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 74.26 umol/kg,CHEMBL629748,10116.0,14429,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 78.97 umol/kg,CHEMBL629749,10116.0,14430,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 120.93 umol/kg,CHEMBL629750,10116.0,14431,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 134.35 umol/kg,CHEMBL629751,10116.0,14432,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 148.52 umol/kg,CHEMBL629752,10116.0,14433,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 157.94 umol/kg,CHEMBL629753,10116.0,14434,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 15.12 umol/kg,CHEMBL629754,10116.0,14435,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 16.79 umol/kg,CHEMBL629755,10116.0,14436,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 18.56 umol/kg,CHEMBL629756,10116.0,14437,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 19.74 umol/kg,CHEMBL629757,10116.0,14438,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 241.86 umol/kg,CHEMBL629758,10116.0,14439,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 268.71 umol/kg,CHEMBL629759,10116.0,14440,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 297.03 umol/kg,CHEMBL629760,10116.0,14441,A,1,Intermediate,,,,1
N,,50597,,,,11510,,Rattus norvegicus,,BAO_0000218,,Mean sodium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 315.88 umol/kg,CHEMBL876443,10116.0,14442,A,1,Intermediate,,,,1
N,,50588,,,,8310,,Canis lupus familiaris,,BAO_0000218,,Na+ excretion mequiv /kg in 6 conscious female dogs administered perorally during 0-6 hr,CHEMBL629761,9615.0,14443,A,1,Intermediate,,,,1
N,,50588,,,,8310,,Canis lupus familiaris,,BAO_0000218,,Na+ excretion mequiv /kg in conscious female dogs administered perorally during 0-6 hr,CHEMBL629762,9615.0,14444,A,1,Intermediate,,,,1
N,,50594,,,,8310,,Mus musculus,,BAO_0000218,,Na+ excretion mequiv /kg in saline-loaded mice administered at a dose 10 ml/kg perorally,CHEMBL629763,10090.0,14445,A,1,Intermediate,,,,1
N,,50594,,,,8310,,Mus musculus,,BAO_0000218,,Na+ excretion mequiv /kg in saline-loaded mice administered at a dose 2 ml/kg perorally,CHEMBL629764,10090.0,14446,A,1,Intermediate,,,,1
N,,50594,,,,8310,,Mus musculus,,BAO_0000218,,Na+ excretion mequiv /kg in saline-loaded mice administered at a dose 2 ml/kg perorally,CHEMBL629765,10090.0,14447,A,1,Intermediate,,,,1
N,,50594,,,,8310,,Mus musculus,,BAO_0000218,,Na+ excretion mequiv /kg in saline-loaded mice administered at a dose 50 ml/kg perorally,CHEMBL629766,10090.0,14448,A,1,Intermediate,,,,1
N,,50594,,,,8310,,Mus musculus,,BAO_0000218,,Na+ excretion mequiv /kg in saline-loaded mice administered at a dose 10 ml/kg perorally,CHEMBL629767,10090.0,14449,A,1,Intermediate,,,,1
N,,50588,,,,8310,,Canis lupus familiaris,,BAO_0000218,,Na+ excretion mequiv/kg in 4 conscious female dogs administered perorally during 0-6 hr,CHEMBL629768,9615.0,14450,A,1,Intermediate,,,,1
N,,50594,,,,8310,,Mus musculus,,BAO_0000218,,Na+ excretion mequiv/kg in 4 saline-loaded mice administered at a dose 50 ml/kg perorally,CHEMBL629769,10090.0,14451,A,1,Intermediate,,,,1
N,,50588,,,,8310,,Canis lupus familiaris,,BAO_0000218,,Na+ excretion mequiv/kg in 6 conscious female dogs administered perorally during 0-6 hr,CHEMBL629770,9615.0,14452,A,1,Intermediate,,,,1
N,,50588,,,,8310,,Canis lupus familiaris,,BAO_0000218,,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 0.3 ml/kg perorally,CHEMBL629771,9615.0,14453,A,1,Intermediate,,,,1
N,,50594,,,,8310,,Mus musculus,,BAO_0000218,,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 10 ml/kg perorally,CHEMBL629772,10090.0,14454,A,1,Intermediate,,,,1
N,,50594,,,,8310,,Mus musculus,,BAO_0000218,,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 10 ml/kg perorally,CHEMBL629773,10090.0,14455,A,1,Intermediate,,,,1
N,,50594,,,,8310,,Mus musculus,,BAO_0000218,,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 2 ml/kg perorally,CHEMBL625455,10090.0,14456,A,1,Intermediate,,,,1
N,,50594,,,,8310,,Mus musculus,,BAO_0000218,,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 250 ml/kg perorally,CHEMBL625456,10090.0,14457,A,1,Intermediate,,,,1
N,,50594,,,,8310,,Mus musculus,,BAO_0000218,,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 3 ml/kg perorally,CHEMBL625457,10090.0,14458,A,1,Intermediate,,,,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 25.9 uM/Kg of drug,CHEMBL625458,10116.0,14459,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 259 uM/Kg of drug,CHEMBL625459,10116.0,14460,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 26.5 uM/Kg of drug,CHEMBL875483,10116.0,14461,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 265 uM/Kg of drug,CHEMBL634779,10116.0,14462,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 27 uM/Kg of drug,CHEMBL625460,10116.0,14463,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 27.9 uM/Kg of drug,CHEMBL626117,10116.0,14464,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 270 uM/Kg of drug,CHEMBL626118,10116.0,14465,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 279 uM/Kg of drug,CHEMBL628342,10116.0,14466,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 28.2 uM/Kg of drug,CHEMBL628343,10116.0,14467,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 28.22 uM/Kg of drug,CHEMBL628344,10116.0,14468,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 28.9 uM/Kg of drug,CHEMBL628345,10116.0,14469,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 282 uM/Kg of drug,CHEMBL628346,10116.0,14470,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 289 uM/Kg of drug,CHEMBL628347,10116.0,14471,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 3.40 uM/Kg of drug,CHEMBL628348,10116.0,14472,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 3.76 uM/Kg of drug,CHEMBL628349,10116.0,14473,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 30.2 uM/Kg of drug,CHEMBL875611,10116.0,14474,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 302 uM/Kg of drug,CHEMBL628350,10116.0,14475,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 31.6 uM/Kg of drug,CHEMBL628351,10116.0,14476,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 316 uM/Kg of drug,CHEMBL628352,10116.0,14477,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 32.4 uM/Kg of drug,CHEMBL628353,10116.0,14478,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 324 uM/Kg of drug,CHEMBL628354,10116.0,14479,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 34.0 uM/Kg of drug,CHEMBL626667,10116.0,14480,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 34.1 uM/Kg of drug,CHEMBL626668,10116.0,14481,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 34.8 uM/Kg of drug,CHEMBL626669,10116.0,14482,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 341 uM/Kg of drug,CHEMBL626670,10116.0,14483,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 348 uM/Kg of drug,CHEMBL626671,10116.0,14484,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 37.6 uM/Kg of drug,CHEMBL626672,10116.0,14485,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 50.8 uM/Kg of drug,CHEMBL626673,10116.0,14486,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 58.4 uM/Kg of drug,CHEMBL626674,10116.0,14487,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 65.2 uM/Kg of drug,CHEMBL626675,10116.0,14488,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 68.1 uM/Kg of drug,CHEMBL626676,10116.0,14489,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 7.94 uM/Kg of drug,CHEMBL626677,10116.0,14490,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 71.6 uM/Kg of drug,CHEMBL626678,10116.0,14491,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 71.8 uM/Kg of drug,CHEMBL626679,10116.0,14492,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 74.8 uM/Kg of drug,CHEMBL875612,10116.0,14493,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 77.5 uM/Kg of drug,CHEMBL626680,10116.0,14494,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 79.4 uM/Kg of drug,CHEMBL626681,10116.0,14495,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 80.9 uM/Kg of drug,CHEMBL626682,10116.0,14496,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 83.8 uM/Kg of drug,CHEMBL626683,10116.0,14497,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 84.5 uM/Kg of drug,CHEMBL626684,10116.0,14498,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 84.7 uM/Kg of drug,CHEMBL626685,10116.0,14499,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 86.7 uM/Kg of drug,CHEMBL626686,10116.0,14500,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 86.9 uM/Kg of drug,CHEMBL626687,10116.0,14501,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 9.06 uM/Kg of drug,CHEMBL624978,10116.0,14502,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 90.6 uM/Kg of drug,CHEMBL624979,10116.0,14503,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 94.9 uM/Kg of drug,CHEMBL624980,10116.0,14504,A,1,Intermediate,,,1088.0,1
N,,50597,,,,12582,Urine,Rattus norvegicus,,BAO_0000218,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 97.1 uM/Kg of drug,CHEMBL624981,10116.0,14505,A,1,Intermediate,,,1088.0,1
N,,50588,,,,12582,Urine,Canis lupus familiaris,,BAO_0000218,,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 52.4 uM/Kg of drug,CHEMBL624982,9615.0,14506,A,1,Intermediate,,,1088.0,1
U,,22224,,,In vivo,13257,Prostate gland,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (d),CHEMBL627564,,14507,A,1,Autocuration,,,2367.0,0
U,,22224,,,In vivo,13257,Prostate gland,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (v),CHEMBL627565,,14508,A,1,Autocuration,,,2367.0,0
U,,22224,,,In vivo,13257,,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (v)/blood,CHEMBL627566,,14509,A,1,Autocuration,,,,0
U,,22224,,,In vivo,13257,Muscle tissue,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (v)/muscle,CHEMBL627567,,14510,A,1,Autocuration,,,2385.0,0
U,,22224,,,In vivo,13257,Spleen,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in spleen,CHEMBL627568,,14511,A,1,Autocuration,,,2106.0,0
U,,22224,,,In vivo,13257,Kidney,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hr in kidney,CHEMBL627569,,14512,A,1,Autocuration,,,2113.0,0
U,,22224,,,In vivo,13257,Urinary bladder,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in bladder,CHEMBL627570,,14513,A,1,Autocuration,,,1255.0,0
U,,22224,,,In vivo,13257,Blood,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in blood,CHEMBL627571,,14514,A,1,Autocuration,,,178.0,0
U,,22224,,,In vivo,13257,Bone element,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in bone,CHEMBL627572,,14515,A,1,Autocuration,,,1474.0,0
U,,22224,,,In vivo,13257,,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in fat,CHEMBL627573,,14516,A,1,Autocuration,,,,0
U,,22224,,,In vivo,13257,Kidney,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in kidney,CHEMBL627574,,14517,A,1,Autocuration,,,2113.0,0
U,,22224,,,In vivo,13257,Liver,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in liver,CHEMBL627575,,14518,A,1,Autocuration,,,2107.0,0
U,,22224,,,In vivo,13257,Lung,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in lung,CHEMBL627576,,14519,A,1,Autocuration,,,2048.0,0
U,,22224,,,In vivo,13257,Muscle tissue,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in muscle,CHEMBL627577,,14520,A,1,Autocuration,,,2385.0,0
U,,22224,,,In vivo,13257,Prostate gland,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (d),CHEMBL627578,,14521,A,1,Autocuration,,,2367.0,0
U,,22224,,,In vivo,13257,Prostate gland,,,BAO_0000218,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (d)/biood,CHEMBL627579,,14522,A,1,Autocuration,,,2367.0,0
