cell_id,assay_cell_type,doc_id,assay_organism,confidence_score,assay_type,assay_tax_id,assay_subcellular_fraction,relationship_type,tid,assay_strain,variant_id,assay_id,chembl_id,curated_by,assay_tissue,src_assay_id,bao_format,description,assay_category,tissue_id,assay_test_type,src_id
,,14832,,0,A,,,U,22224,,,13599,CHEMBL622156,Autocuration,Plasma,,BAO_0000218,"Clp, plasma clearance at a dose of 50 mg/kg",,1969.0,In vivo,1
,,2399,Rattus norvegicus,1,A,10116.0,,N,50597,,,13600,CHEMBL622157,Intermediate,Plasma,,BAO_0000218,Compound was tested for plasma clearance in rat,,1969.0,In vivo,1
,,2399,Rattus norvegicus,1,A,10116.0,,N,50597,,,13601,CHEMBL622158,Intermediate,Plasma,,BAO_0000218,Compound was tested for plasma clearance in rat; Not determined,,1969.0,In vivo,1
,,6227,Rattus norvegicus,1,A,10116.0,,N,50597,,,13602,CHEMBL622807,Intermediate,,,BAO_0000218,Plasma clearance (pharmacokinetic parameter) in rat (in vivo) at a dose of 10 mg/kg,,,In vivo,1
,,6227,Macaca mulatta,1,A,9544.0,,N,50797,,,13603,CHEMBL622808,Intermediate,,,BAO_0000218,Plasma clearance (pharmacokinetic parameter) in rhesus (in vivo) at a dose of 5 mg/kg,,,In vivo,1
,,5623,,0,A,,,U,22224,,,13604,CHEMBL622809,Autocuration,,,BAO_0000218,Plasma clearance by iv administration at a dose 0.003 ug/mL,,,In vivo,1
,,4854,,0,A,,,U,22224,,,13605,CHEMBL622810,Autocuration,,,BAO_0000218,Plasma clearance determined,,,In vivo,1
,,4493,Cricetinae,1,A,10026.0,,N,100712,,,13606,CHEMBL876653,Intermediate,,,BAO_0000218,Plasma clearance after iv administration at 3 mg/kg in hamster,,,In vivo,1
,,4493,Cricetinae,1,A,10026.0,,N,100712,,,13607,CHEMBL622811,Intermediate,,,BAO_0000218,Plasma clearance after iv administration at 4 mg/kg in hamster,,,In vivo,1
,,14956,Rattus norvegicus,1,A,10116.0,,N,50597,,,13608,CHEMBL622986,Intermediate,,,BAO_0000218,Rate of clearance in rat was determined,,,In vivo,1
,,15372,Rattus norvegicus,1,A,10116.0,,N,50597,,,13609,CHEMBL622987,Intermediate,Plasma,,BAO_0000218,Total plasma clearance Clp was determined for the compound after iv dose of 5.06 mg/kg in rats,,1969.0,In vivo,1
,,15372,Rattus norvegicus,1,A,10116.0,,N,50597,,,13610,CHEMBL622988,Intermediate,Plasma,,BAO_0000218,Total plasma clearance after iv dose of 5.10 mg/kg in rats,,1969.0,In vivo,1
,,15372,Rattus norvegicus,1,A,10116.0,,N,50597,,,13611,CHEMBL622989,Intermediate,Plasma,,BAO_0000218,Total plasma clearance was determined for the compound after iv dose of 4.74 mg/kg in rats,,1969.0,In vivo,1
,,15372,Rattus norvegicus,1,A,10116.0,,N,50597,,,13612,CHEMBL622990,Intermediate,Plasma,,BAO_0000218,Total plasma clearance was determined for the compound after iv dose of 4.97 mg/kg in rats,,1969.0,In vivo,1
,,15604,Simiiformes,0,A,314293.0,,U,22224,,,13613,CHEMBL622991,Autocuration,Plasma,,BAO_0000218,plasma clearance in preclinical species was measured after Intravenous administration at the given dose (0.01 mg/kg) in monkey,,1969.0,In vivo,1
,,15604,Rattus norvegicus,1,A,10116.0,,N,50597,,,13614,CHEMBL622227,Intermediate,Plasma,,BAO_0000218,plasma clearance in preclinical species was measured after Intravenous administration at the given dose (0.05 mg/kg) in rat,,1969.0,In vivo,1
,,15604,Canis lupus familiaris,1,A,9615.0,,N,50588,,,13615,CHEMBL622228,Intermediate,Plasma,,BAO_0000218,plasma clearance in preclinical species was measured after Intravenous administration at the given dose (0.1 mg/kg) in dog,,1969.0,In vivo,1
,,14964,Rattus norvegicus,1,A,10116.0,,N,50597,,,13616,CHEMBL622229,Intermediate,,,BAO_0000218,Clpl value in rat,,,In vivo,1
,,15240,Cavia porcellus,1,A,10141.0,,N,50512,,,13617,CHEMBL622230,Intermediate,,,BAO_0000218,Cmax (ng /mL) value after oral administration of 10 mg/kg in guinea pig.,,,In vivo,1
,,16449,Rattus norvegicus,1,A,10116.0,,N,50597,,,13618,CHEMBL622231,Intermediate,,,BAO_0000218,Cmax after an oral dose of 10 uM/Kg in male Sprague-Dawley rats,,,In vivo,1
,,16449,Macaca fascicularis,1,A,9541.0,,N,100710,,,13619,CHEMBL622232,Intermediate,,,BAO_0000218,Cmax after an oral dose of 10 uM/Kg in male cynomolgus monkeys,,,In vivo,1
,,12902,,0,A,,,U,22224,,,13620,CHEMBL622233,Autocuration,,,BAO_0000218,Cmax in minutes at a iv dose of 1.0(pmol/g/h).,,,In vivo,1
,,12902,,0,A,,,U,22224,,,13621,CHEMBL622234,Autocuration,,,BAO_0000218,Cmax in minutes at a iv dose of 2.0(pmol/g/h).,,,In vivo,1
,,12902,,0,A,,,U,22224,,,13622,CHEMBL622235,Autocuration,,,BAO_0000218,Cmax in minutes at a iv dose of 4.0(pmol/g/h).,,,In vivo,1
,,12902,,0,A,,,U,22224,,,13623,CHEMBL622236,Autocuration,,,BAO_0000218,Cmax in minutes at a iv dose of 5.0(pmol/g/h).,,,In vivo,1
,,12902,,0,A,,,U,22224,,,13624,CHEMBL622237,Autocuration,,,BAO_0000218,Cmax in minutes at a iv dose of 54.0(pmol/g/h).,,,In vivo,1
,,12902,,0,A,,,U,22224,,,13625,CHEMBL877482,Autocuration,,,BAO_0000218,Cmax in minutes at a po dose of 10.0(pmol/g/h).,,,In vivo,1
,,12902,,0,A,,,U,22224,,,13626,CHEMBL622238,Autocuration,,,BAO_0000218,Cmax in minutes at a po dose of 20.0(pmol/g/h).,,,In vivo,1
,,12902,,0,A,,,U,22224,,,13627,CHEMBL622239,Autocuration,,,BAO_0000218,Cmax in minutes at a po dose of 40.0(pmol/g/h).,,,In vivo,1
,,11149,,0,A,,,U,22224,,,13628,CHEMBL622240,Autocuration,Blood,,BAO_0000218,Cmax was calculated as maximum concentration reached in the blood,,178.0,In vivo,1
,,11149,,0,A,,,U,22224,,,13629,CHEMBL622241,Autocuration,Blood,,BAO_0000218,Cmax was calculated as maximum concentration reached in the blood in air pouch exudate,,178.0,In vivo,1
,,5669,Rattus norvegicus,1,A,10116.0,,N,50597,,,13630,CHEMBL631013,Intermediate,,,BAO_0000218,Cmax was determine after peroral administration at 10 mpk in Rat,,,In vivo,1
,,5669,Macaca mulatta,1,A,9544.0,,N,50797,,,13631,CHEMBL631014,Intermediate,,,BAO_0000218,Cmax was determine after peroral administration at 10 mpk in Rhesus,,,In vivo,1
,,5669,Canis lupus familiaris,1,A,9615.0,,N,50588,,,13632,CHEMBL631015,Intermediate,,,BAO_0000218,Cmax was determine after peroral administration at 10 mpk in dog,,,In vivo,1
,,5669,Rattus norvegicus,1,A,10116.0,,N,50597,,,13633,CHEMBL631016,Intermediate,,,BAO_0000218,Cmax was determine after peroral administration at 160 mpk in Rat,,,In vivo,1
,,5669,Rattus norvegicus,1,A,10116.0,,N,50597,,,13634,CHEMBL631017,Intermediate,,,BAO_0000218,Cmax was determine after peroral administration at 20 mpk in Rat,,,In vivo,1
,,5669,Rattus norvegicus,1,A,10116.0,,N,50597,,,13635,CHEMBL631018,Intermediate,,,BAO_0000218,Cmax was determine after peroral administration at 50 mpk in Rat,,,In vivo,1
,,4236,,0,A,,,U,22224,,,13636,CHEMBL631019,Autocuration,,,BAO_0000218,Cmax was determined,,,In vivo,1
,,13792,Mus musculus,1,A,10090.0,,N,50594,,,13637,CHEMBL875761,Intermediate,Brain,,BAO_0000218,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into hippocampus,,955.0,,1
,,13792,Mus musculus,1,A,10090.0,,N,50594,,,13638,CHEMBL631020,Intermediate,Brain,,BAO_0000218,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into hypothalamus,,955.0,,1
,,13792,Mus musculus,1,A,10090.0,,N,50594,,,13639,CHEMBL631669,Intermediate,Brain,,BAO_0000218,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into pons and medulla,,955.0,,1
,,13792,Mus musculus,1,A,10090.0,,N,50594,,,13640,CHEMBL631670,Intermediate,Brain,,BAO_0000218,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into rest of the brain,,955.0,,1
,,13792,Mus musculus,1,A,10090.0,,N,50594,,,13641,CHEMBL631671,Intermediate,Striatum,,BAO_0000218,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into striatum,,2435.0,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13642,CHEMBL631672,Intermediate,Blood,,BAO_0000218,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 0.31-0.4,,178.0,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13643,CHEMBL631673,Intermediate,Blood,,BAO_0000218,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 0.97-1.12,,178.0,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13644,CHEMBL631856,Intermediate,Blood,,BAO_0000218,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.35-0.37,,178.0,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13645,CHEMBL631857,Intermediate,Blood,,BAO_0000218,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.72-1.03,,178.0,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13646,CHEMBL631858,Intermediate,Blood,,BAO_0000218,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.95-1.06,,178.0,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13647,CHEMBL631859,Intermediate,Blood,,BAO_0000218,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 0.35-0.4,,178.0,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13648,CHEMBL631860,Intermediate,Blood,,BAO_0000218,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 0.73-0.85,,178.0,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13649,CHEMBL631861,Intermediate,Blood,,BAO_0000218,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.65-0.83,,178.0,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13650,CHEMBL631862,Intermediate,Blood,,BAO_0000218,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.69-0.84,,178.0,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13651,CHEMBL631863,Intermediate,Blood,,BAO_0000218,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 0.28-0.46,,178.0,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13652,CHEMBL631864,Intermediate,Blood,,BAO_0000218,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 1.38-1.5,,178.0,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13653,CHEMBL631865,Intermediate,Blood,,BAO_0000218,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.34-0.48,,178.0,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13654,CHEMBL631866,Intermediate,Blood,,BAO_0000218,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.58-1.17,,178.0,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13655,CHEMBL629360,Intermediate,Blood,,BAO_0000218,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 1.0-1.24,,178.0,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13656,CHEMBL629361,Intermediate,Blood,,BAO_0000218,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.28-0.37,,178.0,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13657,CHEMBL629362,Intermediate,Blood,,BAO_0000218,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.54-0.63,,178.0,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13658,CHEMBL630740,Intermediate,Blood,,BAO_0000218,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.25-0.32,,178.0,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13659,CHEMBL630741,Intermediate,Blood,,BAO_0000218,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.49-0.58,,178.0,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13660,CHEMBL630742,Intermediate,Blood,,BAO_0000218,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.58-0.77,,178.0,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13661,CHEMBL630743,Intermediate,,,BAO_0000218,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 0.20-0.25,,,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13662,CHEMBL630744,Intermediate,,,BAO_0000218,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 1.05-1.25,,,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13663,CHEMBL630745,Intermediate,,,BAO_0000218,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.03-0.03,,,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13664,CHEMBL630746,Intermediate,,,BAO_0000218,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.03-0.06,,,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13665,CHEMBL630747,Intermediate,,,BAO_0000218,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.34-0.5,,,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13666,CHEMBL630748,Intermediate,,,BAO_0000218,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 0.17-0.20,,,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13667,CHEMBL632056,Intermediate,,,BAO_0000218,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 0.81-1.26,,,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13668,CHEMBL632057,Intermediate,,,BAO_0000218,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.03-0.06,,,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13669,CHEMBL632058,Intermediate,,,BAO_0000218,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.18-0.36,,,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13670,CHEMBL632059,Intermediate,,,BAO_0000218,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 0.28-0.37,,,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13671,CHEMBL632060,Intermediate,,,BAO_0000218,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 0.97-2.17,,,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13672,CHEMBL632061,Intermediate,,,BAO_0000218,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.02-0.03,,,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13673,CHEMBL629207,Intermediate,,,BAO_0000218,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.05-0.07,,,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13674,CHEMBL629208,Intermediate,,,BAO_0000218,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.35-0.72,,,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13675,CHEMBL629209,Intermediate,,,BAO_0000218,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.15-0.19,,,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13676,CHEMBL629210,Intermediate,,,BAO_0000218,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.76-1.42,,,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13677,CHEMBL629211,Intermediate,,,BAO_0000218,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.02-0.03,,,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13678,CHEMBL629212,Intermediate,,,BAO_0000218,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.03-0.06,,,,1
,,8418,Rattus norvegicus,1,A,10116.0,,N,50597,,,13679,CHEMBL629213,Intermediate,,,BAO_0000218,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.05-0.06,,,,1
,,8133,Rattus norvegicus,1,A,10116.0,,N,50597,,,13680,CHEMBL629214,Intermediate,Urine,,BAO_0000218,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 6.9mg/kg, po",,1088.0,,1
,,8133,Rattus norvegicus,1,A,10116.0,,N,50597,,,13681,CHEMBL629215,Intermediate,Urine,,BAO_0000218,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 69.2 mg/kg, po",,1088.0,,1
,,8133,Rattus norvegicus,1,A,10116.0,,N,50597,,,13682,CHEMBL635154,Intermediate,Urine,,BAO_0000218,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 691.9 mg/kg, po",,1088.0,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13683,CHEMBL629216,Intermediate,,,BAO_0000218,Oral diuretic activity measured by Na+ excretion in Rat at 9 mg/kg after ip administration (0-5 hr),,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13684,CHEMBL629217,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration,,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13685,CHEMBL629218,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr),,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13686,CHEMBL629219,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration (0-5 hr),,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13687,CHEMBL629220,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration ( 0 - 5 hr),,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13688,CHEMBL629221,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr ),,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13689,CHEMBL631127,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr),,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13690,CHEMBL631128,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration,,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13691,CHEMBL631129,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr),,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13692,CHEMBL631130,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration (0-5 hr),,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13693,CHEMBL631131,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration ( 0 - 5 hr),,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13694,CHEMBL631132,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr ),,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13695,CHEMBL631133,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr),,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13696,CHEMBL631134,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration,,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13697,CHEMBL875120,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr),,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13698,CHEMBL631135,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration (0-5 hr),,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13699,CHEMBL631136,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration ( 0 - 5 hr),,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13700,CHEMBL631137,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr ),,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13701,CHEMBL631138,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr),,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13702,CHEMBL631139,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration,,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13703,CHEMBL631140,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr),,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13704,CHEMBL631141,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration (0-5 hr),,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13705,CHEMBL631142,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration ( 0 - 5 hr),,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13706,CHEMBL631143,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr ),,,,1
,,6996,Rattus norvegicus,1,A,10116.0,,N,50597,,,13707,CHEMBL631144,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr),,,,1
,,6996,Canis lupus familiaris,1,A,9615.0,,N,50588,,,13708,CHEMBL631145,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 0.312 mg/kg after ip administration,,,,1
,,6996,Canis lupus familiaris,1,A,9615.0,,N,50588,,,13709,CHEMBL631146,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 0.3 mg/kg after ip administration (0-6 hr),,,,1
,,6996,Canis lupus familiaris,1,A,9615.0,,N,50588,,,13710,CHEMBL631147,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 0.625 mg/kg after ip administration,,,,1
,,6996,Canis lupus familiaris,1,A,9615.0,,N,50588,,,13711,CHEMBL631148,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 0.6 mg/kg after ip administration ( 0-6 hr),,,,1
,,6996,Canis lupus familiaris,1,A,9615.0,,N,50588,,,13712,CHEMBL631149,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1.8 mg/kg after ip administration ( 0-6 hr),,,,1
,,6996,Canis lupus familiaris,1,A,9615.0,,N,50588,,,13713,CHEMBL631150,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 10 mg/kg after ip administration (0-6 hr),,,,1
,,6996,Canis lupus familiaris,1,A,9615.0,,N,50588,,,13714,CHEMBL631151,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 10 mg/kg after ip administration ( 0-6 hr),,,,1
,,6996,Canis lupus familiaris,1,A,9615.0,,N,50588,,,13715,CHEMBL631152,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 16.2 mg/kg after ip administration ( 0-6 hr),,,,1
,,6996,Canis lupus familiaris,1,A,9615.0,,N,50588,,,13716,CHEMBL631443,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1 mg/kg after ip administration ( 0-6 hr),,,,1
,,6996,Canis lupus familiaris,1,A,9615.0,,N,50588,,,13717,CHEMBL631444,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1 mg/kg after ip administration (0-6 hr),,,,1
,,6996,Canis lupus familiaris,1,A,9615.0,,N,50588,,,13718,CHEMBL631445,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1 mg/kg after ip administration ( 0 - 6 hr),,,,1
,,6996,Canis lupus familiaris,1,A,9615.0,,N,50588,,,13719,CHEMBL631446,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1 mg/kg after ip administration ( 0-6 hr ),,,,1
,,6996,Canis lupus familiaris,1,A,9615.0,,N,50588,,,13720,CHEMBL631447,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 1 mg/kg g after ip administration (0-6 hr),,,,1
,,6996,Canis lupus familiaris,1,A,9615.0,,N,50588,,,13721,CHEMBL631448,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 20 mg/kg after ip administration ( 0-6 hr),,,,1
,,6996,Canis lupus familiaris,1,A,9615.0,,N,50588,,,13722,CHEMBL631449,Intermediate,,,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 2 mg/kg after ip administration,,,,1
