assays_ss_d,assays_tss_d,assays_ss_cll_tp,assays_ss_tss,assays_ss_rgnsm,assays_src_ss_d,assays_ss_tp,assays_ss_sbclllr_frctn,assays_cll_d,assays_rltnshp_tp,assays_dc_d,assays_b_frmt,assays_chmbl_d,assays_td,assays_ss_ctgr,assays_crtd_b,assays_ss_strn,assays_cnfdnc_scr,assays_src_d,assays_vrnt_d
12694,2107.0,,Liver,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL624184,50597,,Intermediate,,1,1,
12695,2107.0,,Liver,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL877489,50597,,Intermediate,,1,1,
12696,2107.0,,Liver,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL624185,50597,,Intermediate,,1,1,
12697,2107.0,,Liver,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL624186,50597,,Intermediate,,1,1,
12698,2107.0,,Liver,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL624187,50597,,Intermediate,,1,1,
12699,2107.0,,Liver,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL624188,50597,,Intermediate,,1,1,
12700,2048.0,,Lung,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL624189,50597,,Intermediate,,1,1,
12701,2048.0,,Lung,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL624190,50597,,Intermediate,,1,1,
12702,2048.0,,Lung,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL624191,50597,,Intermediate,,1,1,
12703,2048.0,,Lung,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL624192,50597,,Intermediate,,1,1,
12704,2048.0,,Lung,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL624193,50597,,Intermediate,,1,1,
12705,2048.0,,Lung,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL624194,50597,,Intermediate,,1,1,
12706,2048.0,,Lung,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL624891,50597,,Intermediate,,1,1,
12707,2048.0,,Lung,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL624892,50597,,Intermediate,,1,1,
12708,2048.0,,Lung,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL624893,50597,,Intermediate,,1,1,
12709,2048.0,,Lung,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL627632,50597,,Intermediate,,1,1,
12710,,,,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL627633,50597,,Intermediate,,1,1,
12711,,,,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL627634,50597,,Intermediate,,1,1,
12712,,,,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL627635,50597,,Intermediate,,1,1,
12713,,,,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL627636,50597,,Intermediate,,1,1,
12714,,,,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626816,50597,,Intermediate,,1,1,
12715,,,,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626817,50597,,Intermediate,,1,1,
12716,,,,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626818,50597,,Intermediate,,1,1,
12717,,,,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626819,50597,,Intermediate,,1,1,
12718,,,,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626820,50597,,Intermediate,,1,1,
12719,,,,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626821,50597,,Intermediate,,1,1,
12720,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626822,50597,,Intermediate,,1,1,
12721,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626823,50597,,Intermediate,,1,1,
12722,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626824,50597,,Intermediate,,1,1,
12723,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626825,50597,,Intermediate,,1,1,
12724,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626826,50597,,Intermediate,,1,1,
12725,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626827,50597,,Intermediate,,1,1,
12726,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626828,50597,,Intermediate,,1,1,
12727,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626829,50597,,Intermediate,,1,1,
12728,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626830,50597,,Intermediate,,1,1,
12729,,,,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL627150,50597,,Intermediate,,1,1,
12730,,,,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL627151,50597,,Intermediate,,1,1,
12731,,,,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL627152,50597,,Intermediate,,1,1,
12732,,,,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL627153,50597,,Intermediate,,1,1,
12733,,,,,,A,,,U,12904,BAO_0000019,CHEMBL627154,22224,,Autocuration,,0,1,
12734,,,,,,A,,,U,12904,BAO_0000019,CHEMBL627155,22224,,Autocuration,,0,1,
12735,,,,,,A,,,U,3730,BAO_0000019,CHEMBL627156,22224,,Autocuration,,0,1,
12736,,,,,,A,,,U,3627,BAO_0000019,CHEMBL627157,22224,,Autocuration,,0,1,
12737,,,,Oryctolagus cuniculus,,A,,,N,13799,BAO_0000218,CHEMBL627158,50592,,Intermediate,,1,1,
12738,1969.0,,Plasma,Oryctolagus cuniculus,,A,,,N,13799,BAO_0000218,CHEMBL627159,50592,,Intermediate,,1,1,
12739,,,,Mus musculus,,A,,,N,13799,BAO_0000218,CHEMBL627160,50594,,Intermediate,,1,1,
12740,,,,Rattus norvegicus,,A,,,N,13799,BAO_0000218,CHEMBL628540,50597,,Intermediate,,1,1,
12741,1969.0,,Plasma,Rattus norvegicus,,A,,,N,13799,BAO_0000218,CHEMBL628541,50597,,Intermediate,,1,1,
12742,1969.0,,Plasma,Rattus norvegicus,,A,,,N,13799,BAO_0000218,CHEMBL628542,50597,,Intermediate,,1,1,
12743,,,,,,P,,,U,6629,BAO_0000100,CHEMBL628543,22229,,Autocuration,,0,1,
12744,,,,,,P,,,U,6629,BAO_0000100,CHEMBL628544,22229,,Autocuration,,0,1,
12745,,,,,,P,,,U,6629,BAO_0000100,CHEMBL628545,22229,,Autocuration,,0,1,
12746,,,,,,A,,,U,14000,BAO_0000019,CHEMBL628546,22224,,Autocuration,,0,1,
12747,,,,,,A,,,U,8267,BAO_0000019,CHEMBL874455,22224,,Autocuration,,0,1,
12748,,,,Rattus norvegicus,,A,,,N,13799,BAO_0000218,CHEMBL628547,50597,,Intermediate,,1,1,
12749,1969.0,,Plasma,Rattus norvegicus,,A,,,N,13799,BAO_0000218,CHEMBL628548,50597,,Intermediate,,1,1,
12750,1988.0,,Feces,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL628549,50592,,Intermediate,,1,1,
12751,1988.0,,Feces,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL628550,50592,,Intermediate,,1,1,
12752,1988.0,,Feces,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL628551,50592,,Intermediate,,1,1,
12753,1088.0,,Urine,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL628552,50592,,Intermediate,,1,1,
12754,1088.0,,Urine,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL628553,50592,,Intermediate,,1,1,
12755,1088.0,,Urine,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL628554,50592,,Intermediate,,1,1,
12756,1088.0,,Urine,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL628555,50592,,Intermediate,,1,1,
12757,1088.0,,Urine,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL628556,50592,,Intermediate,,1,1,
12758,2113.0,,Kidney,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL628557,50592,,Intermediate,,1,1,
12759,1988.0,,Feces,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL628558,50592,,Intermediate,,1,1,
12760,1988.0,,Feces,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL628559,50592,,Intermediate,,1,1,
12761,1988.0,,Feces,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL628560,50592,,Intermediate,,1,1,
12762,1088.0,,Urine,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL874456,50592,,Intermediate,,1,1,
12763,1988.0,,Feces,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL628561,50592,,Intermediate,,1,1,
12764,1988.0,,Feces,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL628562,50592,,Intermediate,,1,1,
12765,1088.0,,Urine,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL628563,50592,,Intermediate,,1,1,
12766,1088.0,,Urine,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL628564,50592,,Intermediate,,1,1,
12767,1088.0,,Urine,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL628565,50592,,Intermediate,,1,1,
12768,1088.0,,Urine,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL631248,50592,,Intermediate,,1,1,
12769,1088.0,,Urine,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL631249,50592,,Intermediate,,1,1,
12770,2113.0,,Kidney,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL627214,50592,,Intermediate,,1,1,
12771,1988.0,,Feces,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL874591,50592,,Intermediate,,1,1,
12772,1988.0,,Feces,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL627215,50592,,Intermediate,,1,1,
12773,1988.0,,Feces,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL625471,50592,,Intermediate,,1,1,
12774,,,,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL625472,50592,,Intermediate,,1,1,
12775,,,,Oryctolagus cuniculus,,A,,,N,7132,BAO_0000218,CHEMBL625473,50592,,Intermediate,,1,1,
12776,,,,Canis lupus familiaris,,A,,,N,13317,BAO_0000218,CHEMBL625474,50588,,Intermediate,,1,1,
12777,,,,Canis lupus familiaris,,A,,,N,15341,BAO_0000218,CHEMBL625475,50588,,Intermediate,,1,1,
12778,,,,Rattus norvegicus,,A,,,N,15341,BAO_0000218,CHEMBL625476,50597,,Intermediate,,1,1,
12779,,,,Rattus norvegicus,,A,,,N,15341,BAO_0000218,CHEMBL625477,50597,,Intermediate,,1,1,
12780,,,,Rattus norvegicus,,A,,,N,15341,BAO_0000218,CHEMBL625478,50597,,Intermediate,,1,1,
12781,,,esophageal tunica muscularis mucosae,Rattus norvegicus,,A,,,N,12801,BAO_0000218,CHEMBL625479,50597,,Intermediate,,1,1,
12782,,,esophageal tunica muscularis mucosae,Rattus norvegicus,,A,,,N,12801,BAO_0000218,CHEMBL625480,50597,,Intermediate,,1,1,
12783,1969.0,,Plasma,Rattus norvegicus,,A,,,N,14856,BAO_0000218,CHEMBL625481,50597,,Intermediate,,1,1,
12784,,,,Rattus norvegicus,,A,,,N,14062,BAO_0000218,CHEMBL625482,50597,,Intermediate,,1,1,
12785,,,,Rattus norvegicus,,A,,,N,14062,BAO_0000218,CHEMBL625483,50597,,Intermediate,,1,1,
12786,,,,Rattus norvegicus,,A,,,N,14062,BAO_0000218,CHEMBL625484,50597,,Intermediate,,1,1,
12787,,,,Rattus norvegicus,,A,,,N,14062,BAO_0000218,CHEMBL625485,50597,,Intermediate,,1,1,
12788,1969.0,,Plasma,Canis lupus familiaris,,A,,,N,14346,BAO_0000218,CHEMBL625486,50588,,Intermediate,,1,1,
12789,1969.0,,Plasma,Rattus norvegicus,,A,,,N,14346,BAO_0000218,CHEMBL625487,50597,,Intermediate,,1,1,
12790,1969.0,,Plasma,Rattus norvegicus,,A,,,N,14346,BAO_0000218,CHEMBL625488,50597,,Intermediate,,1,1,
12791,1969.0,,Plasma,Rattus norvegicus,,A,,,N,14346,BAO_0000218,CHEMBL625489,50597,,Intermediate,,1,1,
12792,1969.0,,Plasma,Rattus norvegicus,,A,,,N,14346,BAO_0000218,CHEMBL625490,50597,,Intermediate,,1,1,
12793,1969.0,,Plasma,Canis lupus familiaris,,A,,,N,14346,BAO_0000218,CHEMBL625491,50588,,Intermediate,,1,1,
12794,1969.0,,Plasma,Rattus norvegicus,,A,,,N,14346,BAO_0000218,CHEMBL625492,50597,,Intermediate,,1,1,
12795,1969.0,,Plasma,Homo sapiens,,A,,,N,15711,BAO_0000218,CHEMBL625493,50587,,Intermediate,,1,1,
12796,,,,Rattus norvegicus,,A,,,N,14886,BAO_0000218,CHEMBL625494,50597,,Intermediate,,1,1,
12797,,,,Rattus norvegicus,,A,,,N,14886,BAO_0000218,CHEMBL625495,50597,,Intermediate,,1,1,
12798,,,,Rattus norvegicus,,A,,,N,14886,BAO_0000218,CHEMBL625496,50597,,Intermediate,,1,1,
12799,,,,,,P,,,U,4115,BAO_0000100,CHEMBL625497,22229,,Autocuration,,0,1,
12800,,,,,,P,,,U,13733,BAO_0000100,CHEMBL625498,22229,,Autocuration,,0,1,
12801,,,,,,A,,,U,12102,BAO_0000019,CHEMBL625499,22224,,Autocuration,,0,1,
12802,,,,,,P,,,U,12676,BAO_0000100,CHEMBL625500,22229,,Autocuration,,0,1,
12803,,,,,,P,,,U,13733,BAO_0000100,CHEMBL625501,22229,,Autocuration,,0,1,
12804,,,,,,P,,,U,13740,BAO_0000100,CHEMBL625502,22229,,Autocuration,,0,1,
12805,,,,,,P,,,U,12766,BAO_0000100,CHEMBL625503,22229,,Autocuration,,0,1,
12806,,,,,,P,,,U,2764,BAO_0000100,CHEMBL625504,22229,,Autocuration,,0,1,
12807,,,,,,P,,,U,12355,BAO_0000100,CHEMBL625505,22229,,Autocuration,,0,1,
12808,,,,,,P,,,U,11314,BAO_0000100,CHEMBL625506,22229,,Autocuration,,0,1,
12809,,,,,,A,,,U,12706,BAO_0000019,CHEMBL625507,22224,,Autocuration,,0,1,
12810,,,,,,P,,,U,12645,BAO_0000100,CHEMBL625508,22229,,Autocuration,,0,1,
12811,,,,,,P,,,U,13668,BAO_0000100,CHEMBL625509,22229,,Autocuration,,0,1,
12812,,,,,,P,,,U,12819,BAO_0000100,CHEMBL625510,22229,,Autocuration,,0,1,
12813,,,,,,P,,,U,13668,BAO_0000100,CHEMBL883125,22229,,Autocuration,,0,1,
12814,,,,,,P,,,U,13017,BAO_0000100,CHEMBL625511,22229,,Autocuration,,0,1,
12815,,,,,,A,,,U,2448,BAO_0000019,CHEMBL874650,22224,,Autocuration,,0,1,
12816,,,,,,A,,,U,11526,BAO_0000019,CHEMBL625512,22224,,Autocuration,,0,1,
12817,,,,,,A,,,U,12426,BAO_0000019,CHEMBL625513,22224,,Autocuration,,0,1,
12818,,,,,,A,,,U,2448,BAO_0000019,CHEMBL625514,22224,,Autocuration,,0,1,
12819,,,,,,P,,,U,12001,BAO_0000100,CHEMBL625515,22229,,Autocuration,,0,1,
12820,,,,,,P,,,U,12426,BAO_0000100,CHEMBL625516,22229,,Autocuration,,0,1,
12821,,,,Canis lupus familiaris,,A,,,N,13204,BAO_0000218,CHEMBL625517,50588,,Intermediate,,1,1,
12822,,,,Rattus norvegicus,,A,,,N,13204,BAO_0000218,CHEMBL625518,50597,,Intermediate,,1,1,
12823,,,,Mus musculus,,A,,,N,13889,BAO_0000218,CHEMBL625519,50594,,Intermediate,,1,1,
12824,,,,,,A,,,U,13889,BAO_0000019,CHEMBL625520,22224,,Autocuration,,0,1,
12825,,,,Canis lupus familiaris,,A,,,N,17025,BAO_0000218,CHEMBL874651,50588,,Intermediate,,1,1,
12826,,,,Simiiformes,,A,,,U,17025,BAO_0000218,CHEMBL625521,22224,,Autocuration,,0,1,
12827,,,,Oryctolagus cuniculus,,A,,,N,17025,BAO_0000218,CHEMBL623171,50592,,Intermediate,,1,1,
12828,,,,Rattus norvegicus,,A,,,N,17025,BAO_0000218,CHEMBL623853,50597,,Intermediate,,1,1,
12829,,,,,,A,,,U,15067,BAO_0000019,CHEMBL623854,22224,,Autocuration,,0,1,
12830,,,,,,P,,,U,3091,BAO_0000100,CHEMBL874405,22224,,Autocuration,,0,1,
12831,,,,,,P,,,U,15592,BAO_0000100,CHEMBL623855,22229,,Autocuration,,0,1,
12832,,,,,,P,,,U,14738,BAO_0000100,CHEMBL623856,22229,,Autocuration,,0,1,
12833,,,,,,P,,,U,14738,BAO_0000100,CHEMBL623857,22224,,Autocuration,,0,1,
12834,,,,,,P,,,U,14738,BAO_0000100,CHEMBL623858,22224,,Autocuration,,0,1,
12835,,,,,,P,,,U,6076,BAO_0000100,CHEMBL623859,22224,,Autocuration,,0,1,
12836,,,,,,P,,,U,17840,BAO_0000100,CHEMBL839829,22229,,Autocuration,,0,1,
12837,,,,,,A,,,U,13589,BAO_0000019,CHEMBL623860,22224,,Autocuration,,0,1,
12838,,,,,,A,,,U,17655,BAO_0000019,CHEMBL623861,22224,,Autocuration,,0,1,
12839,,,,,,A,,,U,5867,BAO_0000019,CHEMBL623862,22224,,Autocuration,,0,1,
12840,,,,,,P,,,U,5867,BAO_0000100,CHEMBL874406,22229,,Autocuration,,0,1,
12841,,,,,,P,,,U,10783,BAO_0000100,CHEMBL623863,22229,,Autocuration,,0,1,
12842,,,,,,P,,,U,14849,BAO_0000100,CHEMBL624021,22229,,Autocuration,,0,1,
12843,1236.0,,Adrenal medulla,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624022,50588,,Intermediate,,1,1,
12844,1236.0,,Adrenal medulla,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624023,50588,,Intermediate,,1,1,
12845,,,,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624024,50588,,Intermediate,,1,1,
12846,,,,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624025,50588,,Intermediate,,1,1,
12847,,,,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624026,50588,,Intermediate,,1,1,
12848,,,,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624027,50588,,Intermediate,,1,1,
12849,,,,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624028,50588,,Intermediate,,1,1,
12850,,,,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624029,50588,,Intermediate,,1,1,
12851,,,,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624030,50588,,Intermediate,,1,1,
12852,,,,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624031,50588,,Intermediate,,1,1,
12853,160.0,,Intestine,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624032,50588,,Intermediate,,1,1,
12854,160.0,,Intestine,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL874407,50588,,Intermediate,,1,1,
12855,,,,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624033,50588,,Intermediate,,1,1,
12856,,,,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624034,50588,,Intermediate,,1,1,
12857,,,,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624035,50588,,Intermediate,,1,1,
12858,,,,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624036,50588,,Intermediate,,1,1,
12859,2385.0,,Muscle tissue,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624037,50588,,Intermediate,,1,1,
12860,2385.0,,Muscle tissue,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624038,50588,,Intermediate,,1,1,
12861,,,,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624039,50588,,Intermediate,,1,1,
12862,,,,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624040,50588,,Intermediate,,1,1,
12863,160.0,,Intestine,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624041,50588,,Intermediate,,1,1,
12864,160.0,,Intestine,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624042,50588,,Intermediate,,1,1,
12865,2106.0,,Spleen,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624043,50588,,Intermediate,,1,1,
12866,2106.0,,Spleen,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624044,50588,,Intermediate,,1,1,
12867,945.0,,Stomach,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624045,50588,,Intermediate,,1,1,
12868,945.0,,Stomach,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624046,50588,,Intermediate,,1,1,
12869,2046.0,,Thyroid gland,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624047,50588,,Intermediate,,1,1,
12870,2046.0,,Thyroid gland,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624048,50588,,Intermediate,,1,1,
12871,1088.0,,Urine,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL874408,50588,,Intermediate,,1,1,
12872,1088.0,,Urine,Canis lupus familiaris,,A,,,N,8170,BAO_0000218,CHEMBL624049,50588,,Intermediate,,1,1,
12873,1969.0,,Plasma,,,A,,,U,14283,BAO_0000218,CHEMBL624050,22224,,Autocuration,,0,1,
12874,,,,,,A,,,U,5623,BAO_0000019,CHEMBL624051,22224,,Autocuration,,0,1,
12875,,,,Rattus norvegicus,,A,,,N,13477,BAO_0000218,CHEMBL623278,50597,,Intermediate,,1,1,
12876,,,,Rattus norvegicus,,A,,,N,13477,BAO_0000218,CHEMBL623279,50597,,Intermediate,,1,1,
12877,,,,Rattus norvegicus,,A,,,N,13477,BAO_0000218,CHEMBL623280,50597,,Intermediate,,1,1,
12878,,,,Rattus norvegicus,,A,,,N,13477,BAO_0000218,CHEMBL623963,50597,,Intermediate,,1,1,
12879,,,,Rattus norvegicus,,A,,,N,13477,BAO_0000218,CHEMBL623964,50597,,Intermediate,,1,1,
12880,,,,Rattus norvegicus,,A,,,N,13477,BAO_0000218,CHEMBL623965,50597,,Intermediate,,1,1,
12881,,,,Rattus norvegicus,,A,,,N,13477,BAO_0000218,CHEMBL623966,50597,,Intermediate,,1,1,
12882,,,,Rattus norvegicus,,A,,,N,13477,BAO_0000218,CHEMBL874415,50597,,Intermediate,,1,1,
12883,,,,Rattus norvegicus,,A,,,N,13477,BAO_0000218,CHEMBL623967,50597,,Intermediate,,1,1,
12884,,,,Rattus norvegicus,,A,,,N,13477,BAO_0000218,CHEMBL623968,50597,,Intermediate,,1,1,
12885,,,,Rattus norvegicus,,A,,,N,13477,BAO_0000218,CHEMBL623969,50597,,Intermediate,,1,1,
12886,,,,Rattus norvegicus,,A,,,N,13477,BAO_0000218,CHEMBL628409,50597,,Intermediate,,1,1,
12887,,,,Rattus norvegicus,,A,,,N,13477,BAO_0000218,CHEMBL628410,50597,,Intermediate,,1,1,
12888,,,,Rattus norvegicus,,A,,,N,13477,BAO_0000218,CHEMBL628411,50597,,Intermediate,,1,1,
12889,,,,Rattus norvegicus,,A,,,N,13477,BAO_0000218,CHEMBL628412,50597,,Intermediate,,1,1,
12890,,,,,,A,,,U,12553,BAO_0000019,CHEMBL628413,22224,,Autocuration,,0,1,
12891,1969.0,,Plasma,,,A,,,U,14548,BAO_0000019,CHEMBL628414,22224,,Autocuration,,0,1,
12892,,,,Rattus norvegicus,,A,,,N,14393,BAO_0000218,CHEMBL628415,50597,,Intermediate,,1,1,
12893,,,,Rattus norvegicus,,A,,,N,14393,BAO_0000218,CHEMBL628416,50597,,Intermediate,,1,1,
12894,,,,Rattus norvegicus,,A,,,N,14393,BAO_0000218,CHEMBL628417,50597,,Intermediate,,1,1,
12895,2107.0,,Liver,Rattus norvegicus,,A,,,N,14393,BAO_0000218,CHEMBL874908,50597,,Intermediate,,1,1,
12896,,,,Rattus norvegicus,,A,,,N,14393,BAO_0000218,CHEMBL628418,50597,,Intermediate,,1,1,
12897,2385.0,,Muscle tissue,Rattus norvegicus,,A,,,N,14393,BAO_0000218,CHEMBL628419,50597,,Intermediate,,1,1,
12898,,,,Rattus norvegicus,,A,,,N,14393,BAO_0000218,CHEMBL628420,50597,,Intermediate,,1,1,
12899,,,,,,A,,,U,1629,BAO_0000019,CHEMBL628421,22224,,Autocuration,,0,1,
12900,,,,,,P,,,U,8194,BAO_0000100,CHEMBL626726,22229,,Autocuration,,0,1,
12901,,,,,,P,,,U,8194,BAO_0000100,CHEMBL626727,22229,,Autocuration,,0,1,
12902,178.0,,Blood,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626728,50597,,Intermediate,,1,1,
12903,178.0,,Blood,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626729,50597,,Intermediate,,1,1,
12904,178.0,,Blood,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626730,50597,,Intermediate,,1,1,
12905,178.0,,Blood,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626731,50597,,Intermediate,,1,1,
12906,178.0,,Blood,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626732,50597,,Intermediate,,1,1,
12907,948.0,,Heart,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626733,50597,,Intermediate,,1,1,
12908,948.0,,Heart,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626734,50597,,Intermediate,,1,1,
12909,948.0,,Heart,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626735,50597,,Intermediate,,1,1,
12910,948.0,,Heart,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL874909,50597,,Intermediate,,1,1,
12911,948.0,,Heart,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626736,50597,,Intermediate,,1,1,
12912,2113.0,,Kidney,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL626737,50597,,Intermediate,,1,1,
12913,2113.0,,Kidney,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL630999,50597,,Intermediate,,1,1,
12914,2113.0,,Kidney,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL631000,50597,,Intermediate,,1,1,
12915,2113.0,,Kidney,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL631001,50597,,Intermediate,,1,1,
12916,2113.0,,Kidney,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL631002,50597,,Intermediate,,1,1,
12917,2107.0,,Liver,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL631003,50597,,Intermediate,,1,1,
12918,2107.0,,Liver,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL631004,50597,,Intermediate,,1,1,
12919,2107.0,,Liver,Rattus norvegicus,,A,,,N,8594,BAO_0000218,CHEMBL631005,50597,,Intermediate,,1,1,
