assays_ss_tst_tp,assays_ss_sbclllr_frctn,assays_chmbl_d,assays_src_ss_d,assays_td,assays_ss_tss,assays_b_frmt,assays_ss_rgnsm,assays_tss_d,assays_ss_strn,assays_dscrptn,assays_crtd_b,assays_ss_tx_d,assays_rltnshp_tp,assays_ss_d,assays_src_d,assays_vrnt_d,assays_cnfdnc_scr,assays_ss_tp,assays_ss_cll_tp,assays_cll_d,assays_dc_d,assays_ss_ctgr
In vivo,,CHEMBL628123,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); 13/-25,Intermediate,9615.0,N,13531,1,,1,A,,,9025,
In vivo,,CHEMBL628124,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); 27/-15,Intermediate,9615.0,N,13532,1,,1,A,,,9025,
In vivo,,CHEMBL628125,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -2/-19,Intermediate,9615.0,N,13533,1,,1,A,,,9025,
In vivo,,CHEMBL628126,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/60 range (low/high); -3/-4,Intermediate,9615.0,N,13534,1,,1,A,,,9025,
In vivo,,CHEMBL628127,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 3 range (low/high),Intermediate,9615.0,N,13535,1,,1,A,,,9025,
In vivo,,CHEMBL628128,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 3/10 range (low/high); -9/24,Intermediate,9615.0,N,13536,1,,1,A,,,9025,
In vivo,,CHEMBL628129,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 3/10 range (low/high); 3/-1,Intermediate,9615.0,N,13537,1,,1,A,,,9025,
In vivo,,CHEMBL628130,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/030 range (low/high); 12/23,Intermediate,9615.0,N,13538,1,,1,A,,,9025,
In vivo,,CHEMBL628131,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/3 range (low/high); 1/3,Intermediate,9615.0,N,13539,1,,1,A,,,9025,
In vivo,,CHEMBL628132,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/3 range (low/high); 6/16,Intermediate,9615.0,N,13540,1,,1,A,,,9025,
In vivo,,CHEMBL628133,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/3 range (low/high); 7/14,Intermediate,9615.0,N,13541,1,,1,A,,,9025,
In vivo,,CHEMBL628134,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/3/10 range (low/high); 4/4/23,Intermediate,9615.0,N,13542,1,,1,A,,,9025,
In vivo,,CHEMBL628135,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 10/14,Intermediate,9615.0,N,13543,1,,1,A,,,9025,
In vivo,,CHEMBL628136,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 11/15,Intermediate,9615.0,N,13544,1,,1,A,,,9025,
In vivo,,CHEMBL628137,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 11/44,Intermediate,9615.0,N,13545,1,,1,A,,,9025,
In vivo,,CHEMBL628138,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 14/28,Intermediate,9615.0,N,13546,1,,1,A,,,9025,
In vivo,,CHEMBL628139,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 15-28,Intermediate,9615.0,N,13547,1,,1,A,,,9025,
In vivo,,CHEMBL628140,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 2/3,Intermediate,9615.0,N,13548,1,,1,A,,,9025,
In vivo,,CHEMBL628141,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 26/32,Intermediate,9615.0,N,13549,1,,1,A,,,9025,
In vivo,,CHEMBL628142,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 5/1,Intermediate,9615.0,N,13550,1,,1,A,,,9025,
In vivo,,CHEMBL628143,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 5/12,Intermediate,9615.0,N,13551,1,,1,A,,,9025,
In vivo,,CHEMBL628144,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 6/7,Intermediate,9615.0,N,13552,1,,1,A,,,9025,
In vivo,,CHEMBL628145,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 7/6,Intermediate,9615.0,N,13553,1,,1,A,,,9025,
In vivo,,CHEMBL628146,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 8/12,Intermediate,9615.0,N,13554,1,,1,A,,,9025,
In vivo,,CHEMBL625355,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 8/27,Intermediate,9615.0,N,13555,1,,1,A,,,9025,
In vivo,,CHEMBL625356,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 9/14,Intermediate,9615.0,N,13556,1,,1,A,,,9025,
In vivo,,CHEMBL625357,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 9/16,Intermediate,9615.0,N,13557,1,,1,A,,,9025,
In vivo,,CHEMBL625527,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/60 range (low/high); 12/23,Intermediate,9615.0,N,13558,1,,1,A,,,9025,
In vivo,,CHEMBL875473,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 3 range (low/high),Intermediate,9615.0,N,13559,1,,1,A,,,9025,
In vivo,,CHEMBL625528,,50588,,BAO_0000218,Canis lupus familiaris,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 3/10 range (low/high); 10/22,Intermediate,9615.0,N,13560,1,,1,A,,,9025,
In vivo,,CHEMBL626304,,50597,,BAO_0000218,Rattus norvegicus,,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 3/10 range (low/high); 4/12,Intermediate,10116.0,N,13561,1,,1,A,,,9025,
In vivo,,CHEMBL624138,,50588,Artery,BAO_0000218,Canis lupus familiaris,1637.0,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a 10/30 dose range; 11/-11,Intermediate,9615.0,N,13562,1,,1,A,,,9025,
,,CHEMBL624139,,22229,,BAO_0000100,,,,Calculated partition coefficient (clogP),Autocuration,,U,13563,1,,0,P,,,6448,
,,CHEMBL624140,,22229,,BAO_0000100,,,,Calculated partition coefficient (clogP),Autocuration,,U,13564,1,,0,P,,,17221,
,,CHEMBL624141,,22229,,BAO_0000100,,,,Calculated partition coefficient (clogP),Autocuration,,U,13565,1,,0,P,,,6545,
,,CHEMBL624142,,22229,,BAO_0000100,,,,Calculated partition coefficient (clogP),Autocuration,,U,13566,1,,0,P,,,577,
,,CHEMBL624143,,22229,,BAO_0000100,,,,Calculated partition coefficient (clogP),Autocuration,,U,13567,1,,0,P,,,6285,
,,CHEMBL624144,,22229,,BAO_0000100,,,,Calculated partition coefficient (clogP),Autocuration,,U,13568,1,,0,P,,,6500,
,,CHEMBL624145,,22229,,BAO_0000100,,,,Calculated partition coefficient (clogP),Autocuration,,U,13569,1,,0,P,,,6716,
,,CHEMBL624146,,22229,,BAO_0000100,,,,Calculated partition coefficient (clogP),Autocuration,,U,13570,1,,0,P,,,13658,
,,CHEMBL624147,,22229,,BAO_0000100,,,,Calculated partition coefficient (clogP),Autocuration,,U,13571,1,,0,P,,,6549,
,,CHEMBL883123,,22229,,BAO_0000100,,,,Calculated partition coefficient (clogP) (MacLogP),Autocuration,,U,13572,1,,0,P,,,14685,
,,CHEMBL624148,,22224,,BAO_0000019,,,,Partition coefficient (logP),Autocuration,,U,13573,1,,0,A,,,6893,
,,CHEMBL874416,,22224,,BAO_0000019,,,,Kinetic parameter was determined,Autocuration,,U,13574,1,,0,A,,,3687,
,,CHEMBL624149,,22229,,BAO_0000100,,,,Calculated partition coefficient (clogP),Autocuration,,U,13575,1,,0,P,,,4207,
,,CHEMBL624150,,22229,,BAO_0000100,,,,Calculated partition coefficient (clogP),Autocuration,,U,13576,1,,0,P,,,4626,
,,CHEMBL624151,,22224,,BAO_0000100,,,,Lipophilicity was determined,Autocuration,,U,13577,1,,0,P,,,1021,
,,CHEMBL624152,,22224,,BAO_0000100,,,,Lipophilicity was determined,Autocuration,,U,13578,1,,0,P,,,3777,
,,CHEMBL622139,,22224,,BAO_0000100,,,,Lipophilicity was determined,Autocuration,,U,13579,1,,0,P,,,17533,
,,CHEMBL622140,,22229,,BAO_0000100,,,,Calculated partition coefficient (clogP),Autocuration,,U,13580,1,,0,P,,,6524,
,,CHEMBL622141,,22224,,BAO_0000100,,,,Lipophilicity was determined,Autocuration,,U,13581,1,,0,P,,,17533,
,,CHEMBL622142,,22224,,BAO_0000100,,,,Lipophilicity in octanol-water,Autocuration,,U,13582,1,,0,P,,,6480,
,,CHEMBL622143,,22229,,BAO_0000100,,,,Calculated partition coefficient (clogP),Autocuration,,U,13583,1,,0,P,,,17606,
,,CHEMBL622144,,22229,,BAO_0000100,,,,Octanol-water partition coefficient was determined,Autocuration,,U,13584,1,,0,P,,,6863,
,,CHEMBL877473,,22224,,BAO_0000019,,,,Partition coefficient (logP),Autocuration,,U,13585,1,,0,A,,,1356,
,,CHEMBL622145,,22229,,BAO_0000100,,,,Calculated partition coefficient (clogP),Autocuration,,U,13586,1,,0,P,,,3326,
,,CHEMBL622146,,22224,,BAO_0000019,,,,Partition coefficient was determined; ND means not determined,Autocuration,,U,13587,1,,0,A,,,1356,
,,CHEMBL622147,,22229,,BAO_0000100,,,,Calculated partition coefficient (clogP),Autocuration,,U,13588,1,,0,P,,,12984,
,,CHEMBL622148,,22224,,BAO_0000019,,,,Partition coefficient of the compound,Autocuration,,U,13589,1,,0,A,,,17363,
,,CHEMBL883124,,22224,,BAO_0000019,,,,Permeability was determined,Autocuration,,U,13590,1,,0,A,,,6827,
,,CHEMBL622149,,22229,,BAO_0000100,,,,The compound was evaluated for the partition coefficient,Autocuration,,U,13591,1,,0,P,,,261,
,,CHEMBL622150,,22224,,BAO_0000019,,,,Partition coefficient (logP),Autocuration,,U,13592,1,,0,A,,,2685,
,,CHEMBL622151,,22224,,BAO_0000100,,,,The lipophilicity was reported,Autocuration,,U,13593,1,,0,P,,,414,
,,CHEMBL622152,,22229,,BAO_0000100,,,,logarithm of the octanol-water partition coefficient for the compound,Autocuration,,U,13594,1,,0,P,,,15769,
,,CHEMBL622153,,22224,,BAO_0000019,,,,Clogp value was determined,Autocuration,,U,13595,1,,0,A,,,17248,
In vivo,,CHEMBL877474,,22224,,BAO_0000218,,,,Clp at a dose of 1.5 mg/kg,Autocuration,,U,13596,1,,0,A,,,16935,
In vivo,,CHEMBL622154,,22224,,BAO_0000218,,,,Clp at a dose of 2.0 mg/kg,Autocuration,,U,13597,1,,0,A,,,16935,
In vivo,,CHEMBL622155,,22224,Plasma,BAO_0000218,,1969.0,,"Clp, plasma clearance at a dose of 10 mg/kg",Autocuration,,U,13598,1,,0,A,,,14832,
In vivo,,CHEMBL622156,,22224,Plasma,BAO_0000218,,1969.0,,"Clp, plasma clearance at a dose of 50 mg/kg",Autocuration,,U,13599,1,,0,A,,,14832,
In vivo,,CHEMBL622157,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Compound was tested for plasma clearance in rat,Intermediate,10116.0,N,13600,1,,1,A,,,2399,
In vivo,,CHEMBL622158,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Compound was tested for plasma clearance in rat; Not determined,Intermediate,10116.0,N,13601,1,,1,A,,,2399,
In vivo,,CHEMBL622807,,50597,,BAO_0000218,Rattus norvegicus,,,Plasma clearance (pharmacokinetic parameter) in rat (in vivo) at a dose of 10 mg/kg,Intermediate,10116.0,N,13602,1,,1,A,,,6227,
In vivo,,CHEMBL622808,,50797,,BAO_0000218,Macaca mulatta,,,Plasma clearance (pharmacokinetic parameter) in rhesus (in vivo) at a dose of 5 mg/kg,Intermediate,9544.0,N,13603,1,,1,A,,,6227,
In vivo,,CHEMBL622809,,22224,,BAO_0000218,,,,Plasma clearance by iv administration at a dose 0.003 ug/mL,Autocuration,,U,13604,1,,0,A,,,5623,
In vivo,,CHEMBL622810,,22224,,BAO_0000218,,,,Plasma clearance determined,Autocuration,,U,13605,1,,0,A,,,4854,
In vivo,,CHEMBL876653,,100712,,BAO_0000218,Cricetinae,,,Plasma clearance after iv administration at 3 mg/kg in hamster,Intermediate,10026.0,N,13606,1,,1,A,,,4493,
In vivo,,CHEMBL622811,,100712,,BAO_0000218,Cricetinae,,,Plasma clearance after iv administration at 4 mg/kg in hamster,Intermediate,10026.0,N,13607,1,,1,A,,,4493,
In vivo,,CHEMBL622986,,50597,,BAO_0000218,Rattus norvegicus,,,Rate of clearance in rat was determined,Intermediate,10116.0,N,13608,1,,1,A,,,14956,
In vivo,,CHEMBL622987,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Total plasma clearance Clp was determined for the compound after iv dose of 5.06 mg/kg in rats,Intermediate,10116.0,N,13609,1,,1,A,,,15372,
In vivo,,CHEMBL622988,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Total plasma clearance after iv dose of 5.10 mg/kg in rats,Intermediate,10116.0,N,13610,1,,1,A,,,15372,
In vivo,,CHEMBL622989,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Total plasma clearance was determined for the compound after iv dose of 4.74 mg/kg in rats,Intermediate,10116.0,N,13611,1,,1,A,,,15372,
In vivo,,CHEMBL622990,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Total plasma clearance was determined for the compound after iv dose of 4.97 mg/kg in rats,Intermediate,10116.0,N,13612,1,,1,A,,,15372,
In vivo,,CHEMBL622991,,22224,Plasma,BAO_0000218,Simiiformes,1969.0,,plasma clearance in preclinical species was measured after Intravenous administration at the given dose (0.01 mg/kg) in monkey,Autocuration,314293.0,U,13613,1,,0,A,,,15604,
In vivo,,CHEMBL622227,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,plasma clearance in preclinical species was measured after Intravenous administration at the given dose (0.05 mg/kg) in rat,Intermediate,10116.0,N,13614,1,,1,A,,,15604,
In vivo,,CHEMBL622228,,50588,Plasma,BAO_0000218,Canis lupus familiaris,1969.0,,plasma clearance in preclinical species was measured after Intravenous administration at the given dose (0.1 mg/kg) in dog,Intermediate,9615.0,N,13615,1,,1,A,,,15604,
In vivo,,CHEMBL622229,,50597,,BAO_0000218,Rattus norvegicus,,,Clpl value in rat,Intermediate,10116.0,N,13616,1,,1,A,,,14964,
In vivo,,CHEMBL622230,,50512,,BAO_0000218,Cavia porcellus,,,Cmax (ng /mL) value after oral administration of 10 mg/kg in guinea pig.,Intermediate,10141.0,N,13617,1,,1,A,,,15240,
In vivo,,CHEMBL622231,,50597,,BAO_0000218,Rattus norvegicus,,,Cmax after an oral dose of 10 uM/Kg in male Sprague-Dawley rats,Intermediate,10116.0,N,13618,1,,1,A,,,16449,
In vivo,,CHEMBL622232,,100710,,BAO_0000218,Macaca fascicularis,,,Cmax after an oral dose of 10 uM/Kg in male cynomolgus monkeys,Intermediate,9541.0,N,13619,1,,1,A,,,16449,
In vivo,,CHEMBL622233,,22224,,BAO_0000218,,,,Cmax in minutes at a iv dose of 1.0(pmol/g/h).,Autocuration,,U,13620,1,,0,A,,,12902,
In vivo,,CHEMBL622234,,22224,,BAO_0000218,,,,Cmax in minutes at a iv dose of 2.0(pmol/g/h).,Autocuration,,U,13621,1,,0,A,,,12902,
In vivo,,CHEMBL622235,,22224,,BAO_0000218,,,,Cmax in minutes at a iv dose of 4.0(pmol/g/h).,Autocuration,,U,13622,1,,0,A,,,12902,
In vivo,,CHEMBL622236,,22224,,BAO_0000218,,,,Cmax in minutes at a iv dose of 5.0(pmol/g/h).,Autocuration,,U,13623,1,,0,A,,,12902,
In vivo,,CHEMBL622237,,22224,,BAO_0000218,,,,Cmax in minutes at a iv dose of 54.0(pmol/g/h).,Autocuration,,U,13624,1,,0,A,,,12902,
In vivo,,CHEMBL877482,,22224,,BAO_0000218,,,,Cmax in minutes at a po dose of 10.0(pmol/g/h).,Autocuration,,U,13625,1,,0,A,,,12902,
In vivo,,CHEMBL622238,,22224,,BAO_0000218,,,,Cmax in minutes at a po dose of 20.0(pmol/g/h).,Autocuration,,U,13626,1,,0,A,,,12902,
In vivo,,CHEMBL622239,,22224,,BAO_0000218,,,,Cmax in minutes at a po dose of 40.0(pmol/g/h).,Autocuration,,U,13627,1,,0,A,,,12902,
In vivo,,CHEMBL622240,,22224,Blood,BAO_0000218,,178.0,,Cmax was calculated as maximum concentration reached in the blood,Autocuration,,U,13628,1,,0,A,,,11149,
In vivo,,CHEMBL622241,,22224,Blood,BAO_0000218,,178.0,,Cmax was calculated as maximum concentration reached in the blood in air pouch exudate,Autocuration,,U,13629,1,,0,A,,,11149,
In vivo,,CHEMBL631013,,50597,,BAO_0000218,Rattus norvegicus,,,Cmax was determine after peroral administration at 10 mpk in Rat,Intermediate,10116.0,N,13630,1,,1,A,,,5669,
In vivo,,CHEMBL631014,,50797,,BAO_0000218,Macaca mulatta,,,Cmax was determine after peroral administration at 10 mpk in Rhesus,Intermediate,9544.0,N,13631,1,,1,A,,,5669,
In vivo,,CHEMBL631015,,50588,,BAO_0000218,Canis lupus familiaris,,,Cmax was determine after peroral administration at 10 mpk in dog,Intermediate,9615.0,N,13632,1,,1,A,,,5669,
In vivo,,CHEMBL631016,,50597,,BAO_0000218,Rattus norvegicus,,,Cmax was determine after peroral administration at 160 mpk in Rat,Intermediate,10116.0,N,13633,1,,1,A,,,5669,
In vivo,,CHEMBL631017,,50597,,BAO_0000218,Rattus norvegicus,,,Cmax was determine after peroral administration at 20 mpk in Rat,Intermediate,10116.0,N,13634,1,,1,A,,,5669,
In vivo,,CHEMBL631018,,50597,,BAO_0000218,Rattus norvegicus,,,Cmax was determine after peroral administration at 50 mpk in Rat,Intermediate,10116.0,N,13635,1,,1,A,,,5669,
In vivo,,CHEMBL631019,,22224,,BAO_0000218,,,,Cmax was determined,Autocuration,,U,13636,1,,0,A,,,4236,
,,CHEMBL875761,,50594,Brain,BAO_0000218,Mus musculus,955.0,,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into hippocampus,Intermediate,10090.0,N,13637,1,,1,A,,,13792,
,,CHEMBL631020,,50594,Brain,BAO_0000218,Mus musculus,955.0,,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into hypothalamus,Intermediate,10090.0,N,13638,1,,1,A,,,13792,
,,CHEMBL631669,,50594,Brain,BAO_0000218,Mus musculus,955.0,,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into pons and medulla,Intermediate,10090.0,N,13639,1,,1,A,,,13792,
,,CHEMBL631670,,50594,Brain,BAO_0000218,Mus musculus,955.0,,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into rest of the brain,Intermediate,10090.0,N,13640,1,,1,A,,,13792,
,,CHEMBL631671,,50594,Striatum,BAO_0000218,Mus musculus,2435.0,,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into striatum,Intermediate,10090.0,N,13641,1,,1,A,,,13792,
,,CHEMBL631672,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 0.31-0.4,Intermediate,10116.0,N,13642,1,,1,A,,,8418,
,,CHEMBL631673,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 0.97-1.12,Intermediate,10116.0,N,13643,1,,1,A,,,8418,
,,CHEMBL631856,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.35-0.37,Intermediate,10116.0,N,13644,1,,1,A,,,8418,
,,CHEMBL631857,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.72-1.03,Intermediate,10116.0,N,13645,1,,1,A,,,8418,
,,CHEMBL631858,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.95-1.06,Intermediate,10116.0,N,13646,1,,1,A,,,8418,
,,CHEMBL631859,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 0.35-0.4,Intermediate,10116.0,N,13647,1,,1,A,,,8418,
,,CHEMBL631860,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 0.73-0.85,Intermediate,10116.0,N,13648,1,,1,A,,,8418,
,,CHEMBL631861,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.65-0.83,Intermediate,10116.0,N,13649,1,,1,A,,,8418,
,,CHEMBL631862,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.69-0.84,Intermediate,10116.0,N,13650,1,,1,A,,,8418,
,,CHEMBL631863,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 0.28-0.46,Intermediate,10116.0,N,13651,1,,1,A,,,8418,
,,CHEMBL631864,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 1.38-1.5,Intermediate,10116.0,N,13652,1,,1,A,,,8418,
,,CHEMBL631865,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.34-0.48,Intermediate,10116.0,N,13653,1,,1,A,,,8418,
,,CHEMBL631866,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.58-1.17,Intermediate,10116.0,N,13654,1,,1,A,,,8418,
,,CHEMBL629360,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 1.0-1.24,Intermediate,10116.0,N,13655,1,,1,A,,,8418,
,,CHEMBL629361,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.28-0.37,Intermediate,10116.0,N,13656,1,,1,A,,,8418,
,,CHEMBL629362,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.54-0.63,Intermediate,10116.0,N,13657,1,,1,A,,,8418,
,,CHEMBL630740,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.25-0.32,Intermediate,10116.0,N,13658,1,,1,A,,,8418,
,,CHEMBL630741,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.49-0.58,Intermediate,10116.0,N,13659,1,,1,A,,,8418,
,,CHEMBL630742,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Distribution of radioactivity in blood tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.58-0.77,Intermediate,10116.0,N,13660,1,,1,A,,,8418,
,,CHEMBL630743,,50597,,BAO_0000218,Rattus norvegicus,,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 0.20-0.25,Intermediate,10116.0,N,13661,1,,1,A,,,8418,
,,CHEMBL630744,,50597,,BAO_0000218,Rattus norvegicus,,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 1.05-1.25,Intermediate,10116.0,N,13662,1,,1,A,,,8418,
,,CHEMBL630745,,50597,,BAO_0000218,Rattus norvegicus,,,Distribution of radioactivity in brain tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.03-0.03,Intermediate,10116.0,N,13663,1,,1,A,,,8418,
