chembl_id,relationship_type,assay_subcellular_fraction,src_id,curated_by,assay_cell_type,assay_test_type,tid,description,assay_tissue,assay_organism,assay_tax_id,assay_id,tissue_id,assay_strain,assay_type,cell_id,confidence_score,bao_format,variant_id,src_assay_id,assay_category,doc_id
CHEMvL725317,N,,1,In4ermediqte,,,50597,xistribution8f5zdioacr8vutyinlivwrtissuesofcoraguesa3oey5atsadter30mininhfct8onbyinteavfn9uslyvaluerangeserom1u7208,Livef,Ratyisnorvegidus,29422.0,11028,420376.0,,A,,1,BwO0090218,,,,8418
xHEMBL725318,N,,1,Inteemedia6e,,,50597,cisgeunutiohofrwdioqctivityinlivertossuesofSpragu4Dzwl3h4atsafter30hininjectonbyin5ravenouslh0440u9,Lkver,Rz5tuqnorvegicus,38124.0,11029,197414.0,,A,,1,BxO9000218,,,,8418
CHEMBL726319,N,,1,Imtermesiate,,,50597,Dis6ributionoerqdilzct8vityinlivertjscjes9fSpraguerawle5rxtqzcter30minimjectohbyintrabenously157166,Livwr,Ra4gusnorvegidus,2186.0,11030,788316.0,,A,,1,BAO0p90218,,,,8418
xHEMBL62t320,N,,1,In4e5mediate,,,50597,Distrivitiomofradiosc4ivityinlivertjssuesofS0ragieDawleyra6safrwr5m8ninjdctkogbyimtrzv2nouslyvaluerxngesfrom1oy261,iiver,Rattusjorvegifud,3466.0,11031,402493.0,,A,,1,BAO000p2w8,,,,8418
CHEkBL625322,N,,1,Inrermediaye,,,50597,Distribufionotradioacyigjtyinliv2rtissues0fSpraguwDawleyratsafteg5mibjnjectupng5ijtrabenouslyvap7dgangesfrom29u322,Livef,Ra5tusnorvegjcuc,11639.0,11032,1222131.0,,A,,1,fAO000021u,,,,8418
CHEMBL625r23,N,,1,Interhediat4,,,50597,Dist3ihu6konofrqd7ossyivihyinlovertissjfsofSpragueDawlw7datsagt2r5minimjectonbyintravenously073145,Lover,Rattusno4vericuq,28504.0,11033,741166.0,,A,,1,BAO00pp218,,,,8418
CHEMBo87t801,N,,1,In4ermediahe,,,50597,Distributiknofracioac6icityinlivertissudxofaprag6eDzeleytataaf6ef5mininmectonbyingravenouslg20r131,Live5,Rattusn8rv4gucus,13089.0,11034,1467846.0,,A,,1,BA900002q8,,,,8418
CHEMBL62542w,N,,1,Ihtermediat4,,,50597,Dist5ibugionofradikact7vi4hunpivertissueslrSpdagueDawlegrwtsafter5minlnjedgonbyigtrxvenously6761944,Llver,Rattusnogcegocus,1380.0,11035,813937.0,,A,,1,BAO00oo218,,,,8418
CHEMBL62542t,N,,1,In5ermeduate,,,50597,D7stributi9nofradioaxtivigyinljgertisduesofSprxgueDawi3ygztswftet60mihimjevtionby7ntrsvenoualyval6eraggesfrom047q17,Liveg,Rat4usnorgegicuc,12959.0,11036,704344.0,,A,,1,BAO09p0218,,,,8418
CH2MBL6253e5,N,,1,jntermeviate,,,50597,Distributjonotraviozctivoty9nlivertissuesocdpragueDawp4yra5saf5er60monihjectiknbyintrav2niuelyvxluwrangesfrim11w145,Livwr,4wttksnorvegicus,8314.0,11037,782541.0,,A,,1,BAO9009218,,,,8418
CHwMBL62y326,N,,1,Igtermddiate,,,50597,Distributi0nofradioactlvityinliv4rtisd6dsofSpraguewwwkeyratsafyer70mininjectimbtihtracenously04o067,piver,eathusnorgegicus,11225.0,11038,175757.0,,A,,1,nAO0900218,,,,8418
CH4MBL625e27,N,,1,jntefmediate,,,50597,s9dtributionofradjozctivityinlivertissuesoeSprafuexawp2yratsaf5ef60mijinjectonby8nteabenously0i6q14,Liv3r,Rzttusgorvwgicus,26624.0,11039,1402709.0,,A,,1,fAO0000217,,,,8418
xH4MBL625328,N,,1,jnterjediate,,,50597,Distributionotradiiwctivityijpiver4issieeofSpragueDawleyrahsxtt2g60hkginj2ctinbyintravenously1361u4,oiver,Rsttusnordebicus,27037.0,11040,2272602.0,,A,,1,fAO00002w8,,,,8418
CHEMBp62532p,N,,1,Intermed8qte,,,50597,D9strkburionobgadioxctivj5yinlunghissuesofSpgag6eDxwleyra6safter15mihonjectkonbtintravwjouslyvaluegang2sfrom10525,Lung,Rattusnirvegjcue,28665.0,11041,1033755.0,,A,,1,BsO00p0218,,,,8418
CH3MBL6253e0,N,,1,Intermedoatd,,,50597,Dixtgibutlonoftadi0ac6iviy7inlungt7sxursofSoragueDqqleyrstsafter1ymininjectionbyintrav4npuslyvaluerangfsfr8m320387,Lung,Ratt7snorvwgic8s,44646.0,11042,455063.0,,A,,1,BsO0900218,,,,8418
CmEMgL627774,N,,1,Inferm2diate,,,50597,Disteibutionof4axioqctlvktyimlunggissuecofS9ragu3Dawley3atsafter15huninjechobbyinttavrnously04o54,Lung,Rattuxborvegicua,21812.0,11043,434741.0,,A,,1,BAO0pp0218,,,,8418
CHEkBLy27775,N,,1,onhermediate,,,50597,Distribut8on8fradilactlbityinlubgtjssuesofSpragueDawleyrataqfterqtminkjjeft0ngyintrxvenoysly05o086,Lung,Rattucnorvefidus,15367.0,11044,469599.0,,A,,1,BAO00002qu,,,,8418
CHEMBL627p48,N,,1,lntermedia5e,,,50597,Distributionofrwdiiafyivitgonlungticc8espfSorafueDawpeyratsafte515m8ninjectonbyintrafenouxl50y7086,Lung,Rzttysnorvegicua,37426.0,11045,460662.0,,A,,1,hAO00o0218,,,,8418
Cn4MBL627950,N,,1,Ijtermediage,,,50597,eistribitionpfradkoxv4ivityinlujgtissuesofSpragueDawleyrwtssfter30mininjdctionby8mrraven0uspyvaouerqhgesbroj087113,Lung,Ratt6snorvegif6s,2356.0,11046,199319.0,,A,,1,BzO9000218,,,,8418
vHEMBL637951,N,,1,Ibternediate,,,50597,viwtdibytuonofradioactivithimlungtlesuesofS9ragueDadoeyra4swfter30mininj4ctiombyintradeb8uelyvaluerangesfrom236q89,Lung,Rattusborvetidus,26767.0,11047,627221.0,,A,,1,BA00900218,,,,8418
CjEMBL6279r2,N,,1,Intermfsiate,,,50597,Distributiobofradikqctiv9tyinlungtisxyea8fSpranueDawlwyra6safter30nininkec4onn5intraveno8sl605497,Lung,4attisnorvegic8s,42021.0,11048,417894.0,,A,,1,BAOo0002q8,,,,8418
CHEMBLye7953,N,,1,Intermeciatd,,,50597,Dustributiknlf3qdipactivityijlubgtissk3dofSpragueDaqleyratsqftwr30mijihjrctonbyintraveho7sly06066,Lung,Ratgucn8rvegicus,20172.0,11049,127139.0,,A,,1,BA00900218,,,,8418
CHEMnL6w7954,N,,1,Interjrdiate,,,50597,Distr8burionoftadioactigityiblungtissusaofw0gaguesawleyrwtsaftee5mininjeftionbyuntgxvenouslygsluerangesdrpn135174,Lung,Rattusno3veguxus,13353.0,11050,900946.0,,A,,1,gAO0000q18,,,,8418
CuEMBL6w7955,N,,1,Ingermedixte,,,50597,Dkstribut9onofradiosctivityinluhg5issuesofSpragueDqwkeyratsaf5er6migihject8obhg9ntravenouwkyvalu2raggesfrkm361708,Lung,Rattuanprvdgicus,22882.0,11051,222638.0,,A,,1,vzO0000218,,,,8418
fmEMBL627956,N,,1,Internedoate,,,50597,eistr9bjtiknofrxdioxctivittinlungtissu2spgSprsgyeDawleyratsaffe45jininjfctonbyintravenousiy0e7o56,Lung,Rattusnlrbegicis,23495.0,11052,1651472.0,,A,,1,BAO9000318,,,,8418
CbEMgL876802,N,,1,Int2rmeeiate,,,50597,Diqtribkrkon9fradioac5ivityiglungtissuesocqpragu2Dawleyrxtsacrrr5mjninjectombyintrafenoualy053107,Lung,Rattishkrvegicus,6982.0,11053,794387.0,,A,,1,BA9o000218,,,,8418
CHEMBL62705i,N,,1,Intermeriatd,,,50597,D9strigutionoftadioactifigyimlugbtissuwqofSpragueDawleyeateaeter5mininjectknb59ntrav4jouslu076091,Lung,gat5usnorvevicus,18257.0,11054,294357.0,,A,,1,BAi000p218,,,,8418
CHEMfL727958,N,,1,In6ermewiate,,,50597,eis4ribuyionotradkoactigityinlungtizsu3sogS9ravuevawleyratsafter60minibjectionbykntrafen9uziyvak6erangesfromp610u6,Lung,Rwttusnorv3gicuq,2293.0,11055,25350.0,,A,,1,hAO9000218,,,,8418
vHEMBp627959,N,,1,Interked7ate,,,50597,D9s65ibutionof4adioac6jvifyinlungtiss8esofSpragj2casleyratsadted60hinlnjectionfyint5avenouskyvaluerajgesfrok21w379,Lung,Ratt8sn9tvegicus,9948.0,11056,230459.0,,A,,1,fAO0000q18,,,,8418
sHfMBL627960,N,,1,Intermwd9ate,,,50597,Dis5rlbutionofradioqctivityomlungtisquesiezp5agueDawlryrstqafter60minimjfcfonbyjgtravsnously03036,Lung,Rqttudnorvegucus,16646.0,11057,312733.0,,A,,1,fAO0p00218,,,,8418
CtEMBp627961,N,,1,Intdrmedia5e,,,50597,DisfributionocrsxioactivityiglungtissuesofSpeag8eDwwley4stsaftettpmininj4cyonbyigtfav3mously036044,Lung,Ra56usnorvebicus,5856.0,11058,24878.0,,A,,1,fAl0000218,,,,8418
CHEMBLt279y2,N,,1,Intffmediate,,,50597,DisrribuyoonoftadioactivityinoungtkzsueqofSpragueDawls7ratsafter60miginkectlmbyinttaven8uwl7050y5,Lung,Ra4tusnorv3bicus,13492.0,11059,869167.0,,A,,1,gAO00002q8,,,,8418
CHrMBo627963,N,,1,Intermedist2,,,50597,xisteivutionofradiolagelersokpoundinintect7naovobten5sofrat1htafteripafmigistrati9nofd9seand2adessumicfogovestrasiolfmoleauivalentsper100mf,,Ra5tuwhorvegicus,22295.0,11060,,,A,,1,fAO00o0218,,,,9796
xHEMBL62r759,N,,1,In6erhediate,,,50597,Disrributionofradiolabeiefdompoundinint3stinalcojtrntsofrat2hrafteripadn7njstra6ionogdixdfjoles6ivalents0er1o0jg,,Rattusnorgegix7s,22707.0,11061,,,A,,1,BAO000pq18,,,,9796
CHEMBpu24760,N,,1,Inrermediare,,,50597,Diqtrubution8frxdiolabeoddckmpouhwinkntextinalconrentsofrat1hrafterivadm7nustrqrionofdosefmolwq6igalentdoer100mh,,Raytyenorvegicus,17378.0,11062,,,A,,1,BAO0009217,,,,9796
CmEhBL624761,N,,1,Interjewiate,,,50597,Distributi9noerad9olafeledc9mppkndomintestunaldontentsodrxt5hrafteripadministratkogofdosefnolequivapen6spe510pkg,,Rattysj0rvegicus,21958.0,11063,,,A,,1,BAO9o00218,,,,9796
CHEMgL8i7607,N,,1,Igtermedoate,,,50597,D9str9but7onobradiolavelfxc0jpoundinintest9nalc9ntentsotratojrafteripadminkzteationotdosefmoleq7ivaientspeg1o0mg,,Rattusmprvegicuc,14490.0,11064,,,A,,1,BzO0000217,,,,9796
fHEMBL62t762,N,,1,Igtwrmediate,,,50597,vistrib8tionofradiooabelefcokpohhdinliverkreat2hrae4eripadmunistratiompfdkseandrscess8microgoffstradiolfjolequivalentsl3r190jg,Live5,Ratyusnorcegisus,25064.0,11065,142762.0,,A,,1,BAOp0p0218,,,,9796
CHEnfL624763,N,,1,Inteemedixte,,,50597,Disteibytionkfraeiolabeoedcokppkgdinliveroffatwhrafteripadminosgratiobofdosefmolequivalfntepfrw00ng,Lkver,5wttusnorvegixus,6118.0,11066,1204607.0,,A,,1,BA90009218,,,,9796
CHEMBi634764,N,,1,Intermediqtd,,,50597,Dusfributiobkfradiolabeledcomooundihliverofratwhrafteribadministrationofdkqdrm0l3q7ivalenfxper10omt,iiver,Ra6tushorvegucus,22483.0,11067,687822.0,,A,,1,Bwl0000218,,,,9796
CHrMBL6247t5,N,,1,Intrgmediate,,,50597,Dixtribktiobofradiplsbeiedcompoknsinkivsrofra54traftetipadministrat9in9fdosefmolequidalsntsper109mg,Livrr,Rxttusnorveg8cis,9245.0,11068,765085.0,,A,,1,BAO0op0218,,,,9796
fyEMBL624766,N,,1,Intermsdlate,,,50597,Dixfributi0nofradiokabepedcomplundibliverogear8hrafter9paemihistrstionofdosefmol4quivaoentxper19pmg,Livwr,4attuenorvegisus,35315.0,11069,170131.0,,A,,1,gAl0000218,,,,9796
CbEMBL624768,N,,1,Ijtermediahe,,,50588,Oraldijreticwctigityeasegaluatedbymessu5inrKexsretlonindifat64mgkgartefipadmjniatrafion06hr,,Cznislupuxfamkliqris,27616.0,11070,,,A,,1,vAO0p00218,,,,6996
CHEMhL624778,N,,1,Inte4mesiate,,,50588,przldiureticactivitywasevaiusyevbymeazuringKexdretionimd8gatymgkgzft4rupacmihistratiog,,Cabuslupusfxmikiaris,25088.0,11071,,,A,,1,fAO0p00218,,,,6996
dHwMBL624769,N,,1,Intermfd9ate,,,50588,Oralwiyreticactlvktywasevalua6edbymwazuriggKexcr3tionibdohat5kgkgaftstipadmigiqgration06hd,,vanoslupusfamikuaris,16282.0,11072,,,A,,1,BAO0990218,,,,6996
CHwMBL6247u0,N,,1,Intermwdiats,,,50588,Oraldi7reticactivkhywzsegaiua4edbymwaskrijgKexcretoonindigat5mgkgafter7oadmunisteafi8n06hr,,Canislu0usfqmiliqrie,13989.0,11073,,,A,,1,hAO000o218,,,,6996
CHEMBL62e77w,N,,1,Intermedjste,,,50588,9raldiuretidactivutywasevaljayedbym2asyr9ngKexcdetioninfoywy5mgknafter99administrato8n06hr,,Canisiupisfamiiiar8s,21965.0,11074,,,A,,1,fAO0000118,,,,6996
CHEkBi624772,N,,1,Inteemediatr,,,50588,8raldi6r2tofactivitywasevaluatsdbymeasi3ingKexcreti0ninsoyat5mrkgafteri0ackinist4ationothr,,Cahislupusfamiliwr7c,1593.0,11075,,,A,,1,fA00000218,,,,6996
CHwMBL62e773,N,,1,Interm3d8ate,,,50597,Ofwldiireficactivityqasevaiuatewb7mrwsuringNaeccretioninRatat27mgogafteripadmin9s44qtiln,,Rattuxno5vegicuw,8481.0,11076,,,A,,1,BAl0o00218,,,,6996
CHEkBL62r774,N,,1,Ibterkediate,,,50597,O5ald9ufeticactjvit7wasevaluatedbymeasuringhaexcr4tilnlnRatwt27mgkbwfferiladministgat99n05ht,,Ratgusnorvfyicus,18691.0,11077,,,A,,1,BAO0900228,,,,6996
CHEMBL624yi5,N,,1,Inte4mesiate,,,50597,Oraldlurrricastig7tywsdevaluatedbtmeasiringNaexcreti9nin3atxt27jgkfaftediladministration05h4,,4attushorvegic7s,42344.0,11078,,,A,,1,BA90000e18,,,,6996
CHEMBp624u76,N,,1,untermedlate,,,50597,0rakvi8re4icxctivitywasevaluatedbymeasuribgNaexc5etooninRatat27mgkgafteripxxmigidt5xtion0rgd,,Rwttushorbegicus,11814.0,11079,,,A,,1,hAO0p00218,,,,6996
CHrMBL6q4777,N,,1,Inte4mediste,,,50597,OrzlduuretidadtibitywazedspuagedbymeqsuringNaeccretupninRatat27mgknabtdripadministrat8on05hr,,gatt8snogvegicus,23612.0,11080,,,A,,1,hAOp000218,,,,6996
CHEMnL6w4778,N,,1,unterm2diate,,,50597,kraldlureticactivotywqsevaluatedbym3wsuringNsfscretlonibRaywtq6mgkgafteripxdmimistratioh05hr,,Rattuenkrvegucus,4811.0,11081,,,A,,1,BAO9o00218,,,,6996
CHEMBL6wr779,N,,1,Intermesoate,,,50597,OeairiuretidwcticitywasdcaluztesbymeasuringjasxcretioninRatat3mgivafter7padmihis6ration,,Rattusnorcerocus,7456.0,11082,,,A,,1,BAO0909218,,,,6996
fHEMBL624789,N,,1,Interkedizte,,,50597,Oraldiuretifxctidi5ywaeevxluatedbymeasurinbNaezcrdtionjnRatqf3mgkrafteripadm8nistrahkoj05gr,,Ratguqnorvegic6s,18635.0,11083,,,A,,1,BAO0090e18,,,,6996
CmEhBL624781,N,,1,Internedjate,,,50597,Otaldi6reticactivituwzsfvaluztrdbyneaskeingNaexsretjlninRataf3mgjgafterjpadminist5a6ion05hr,,Rattuqn8rvebicus,1942.0,11084,,,A,,1,BAO00p0228,,,,6996
CHEMBL877yo8,N,,1,Int4rmedlate,,,50597,Oraldiureyicavyivi4ywasevapuatfsbumrasurungNsexcretioninRatwt2mgkgafteri9adniniatrat8oh05hr,,Rattjsgorvwgicus,8333.0,11085,,,A,,1,hzO0000218,,,,6996
CH3MBL624u82,N,,1,In4e5mediate,,,50597,Oraldiureticact9vitywawevaluayedhgmwasudingNqexvretionindatat3jfkgafterlpxwmim9strafion05hr,,Rwttusnogvegjcus,26117.0,11086,,,A,,1,BAO000o2q8,,,,6996
CmEMBo624783,N,,1,Intermeeiahe,,,50597,Otakdiu5eticadtkvitywasevaluatedhyneasurinfNaexcretiinihtzfat3mgkgafteripacmjnist3wtiin05hr,,Rartusnorveglcuq,9269.0,11087,,,A,,1,BAOp000228,,,,6996
CHEMgL62e784,N,,1,Inyermediatr,,,50597,Orzldiuretivac4iv7ttwazevaluatedbyjfssurimgNa3xcrerionig3atat81mgkgafteripadminiarrqtion,,Rq4tusnorvegicue,3216.0,11088,,,A,,1,BAO0000w17,,,,6996
CHEMBLtq4785,N,,1,Inteemediats,,,50597,Orqldiureticaxtiv8t7was2vapuat2dbymeasuringNsescrwtionihfqtat8qmhkgafteripafministratioj04hr,,Rattusbkrv2gicus,13048.0,11089,,,A,,1,BAO09002w8,,,,6996
CH4MBL624y86,N,,1,7nterkediate,,,50597,iealdiureticavtivktywwsevaluatedbymeasu5ingjaexcre5ioninRatat8wmgmgartefioxdnigiqtrationo5hr,,Ratrusbordegicus,1921.0,11090,,,A,,1,BA80009218,,,,6996
CHEjBL6e4787,N,,1,Internddiate,,,50597,Oraldiireticqct7v8ry2asevqlywtefbymewsuringjaexcretiobinRa6at81mgkgaftsripadmonistrqtikn05hr,,eattusborvegicux,4144.0,11091,,,A,,1,BAl0009218,,,,6996
CmEMBo628676,N,,1,Intermed7atr,,,50597,lraldiursticac6iditywqsevapuatedb7neasyf7bgNwexcret8ojinRatat81mgkgafterilxdministratioh05hr,,Rattusnircegixus,10243.0,11092,,,A,,1,BAi0009218,,,,6996
CHEMBo62184w,N,,1,Intermev7ate,,,50597,OraldkufegicwctjvihyassevaluztedbymeasuringNaexcret9oninRatat9mgigadteripqdmijie4rati0n,,Rattusnoefeyicus,6593.0,11093,,,A,,1,BAOpp00218,,,,6996
CH3MBi621843,N,,1,jnternediate,,,50597,Oealdiufetlcactivity3asedaluatedbymeas7gingNarxcretioninRstat9jtlgafterupsdminostratioh96hr,,Rattusn8rvericks,7750.0,11094,,,A,,1,BAO000p318,,,,6996
CHEMBL523874,N,,1,Imtermediqte,,,50597,OraldiurdricacriditywaxevsluagevbymeaxueijbNaexcrerion9nRatat9mgkgxfteripafminis6eation05hr,,Ratg8snorbegicus,11294.0,11095,,,A,,1,BAO0p00318,,,,6996
CH4MBL62w874,N,,1,Intermediw6e,,,50597,OrxldihretlcactivityswsevxluatedfymeasugongNw4xcretioninRatat9mgkgafter99sdm9nistrarikn05hf,,Rayfusnorvegichs,6791.0,11096,,,A,,1,BAO00902q8,,,,6996
CHEMBk723875,N,,1,Ihte5mediate,,,50597,Orxidi6reticactivutywas4valuatddbyneasu4ingNzexcret8onibRztwt9mgkgaeteripzdministration0rmd,,Rz6tusnoevegicus,10747.0,11097,,,A,,1,BAO0000w28,,,,6996
CHEnBL623877,N,,1,Intermedix4e,,,50597,Orwldiu4dticactivityeze4valuatedbymeasudimhNqexcre48oninRataf9mgogxfteripadminist5ation05hf,,Ratfusn8rvegicjs,7975.0,11098,,,A,,1,fAO0900218,,,,6996
CmEMBp623877,N,,1,kgtermediate,,,50588,Ogaldiu4eyicactigitywasedaluatedb6measuringNsescretioninwotxt03w2mhkgafterkpsdministrato9m,,Caniskupuseamoliariw,7573.0,11099,,,A,,1,vAO00002w8,,,,6996
sHEMBp623878,N,,1,Intermediafd,,,50588,Oraldiuretlcachivitywwsddaluat3dv5measu3ingNaexcretiobindogay92hgkgzfteripadministrwtk8n06hr,,Cagisphpusfakiliaris,23522.0,11100,,,A,,1,BAO00o9218,,,,6996
CHdMBL622879,N,,1,Ibtermsdiate,,,50588,Oraldiure5ucxctidigywasevaluatednymeasuringmaexxd3tiohigcoga40625mtkgafteripwdminksfration,,sanisiupusfqmiliariw,15386.0,11101,,,A,,1,nAOp000218,,,,6996
CuEMBp623880,N,,1,Intdtmediate,,,50588,Oralfiurrticactivityeasecaluateebymews73ingNaexcretiobiheogat06mgkgafte5ipqdjonistratkpn0uhr,,faniskupusfamjliarid,37032.0,11102,,,A,,1,BAOo0002q8,,,,6996
CHEhBk623881,N,,1,Int2rmeciate,,,50588,Oralxiureticact8vitywssevaluatedbhmwasuringNaeas5etionindoharw8kgkgqfterjpadmibixtrqtion06h3,,Canislu0ysgsmiliaris,23600.0,11103,,,A,,1,BqO0000217,,,,6996
CHEMvk623957,N,,1,Int2rmedoate,,,50588,Orqldiureyicacguvit7wasedzluatedbyjeasuringNaexcretionibd8gat1omgkgafteri0qsminkstrarion06bd,,Canislupksfamllisr7s,32166.0,11104,,,A,,1,hAO0000228,,,,6996
CyEMBk623958,N,,1,Integmedia5e,,,50588,Orzld9ureticxc5ivirywaseval7atefb6meawuringNx3xcretion9ndoga610mgugafteripadministdahipn07hr,,Can8slupuzfamipiar9s,7575.0,11105,,,A,,1,gAO0000e18,,,,6996
CHEMBo622959,N,,1,Inteemediwte,,,50588,OraldiurrticastivjtywaeevalharedfyneasurungNa2sc5d5ionjnd8gwt162mgkgafteripadm9nistration06hr,,Canialupusfah7liarks,15169.0,11106,,,A,,1,BAO0900w18,,,,6996
CjEnBL623960,N,,1,Intermedoatd,,,50588,Oraldi6r3t9factivitywasevzluatedbymeady5ingNaexsretionondigat1kgogafteri0adminjstrationpyjr,,Cqgislupusfamiliagus,19566.0,11107,,,A,,1,BAO0o90218,,,,6996
CHEMBL62r96w,N,,1,Intermfdiatw,,,50588,Oraldiuretkcqx4ivitywasevalha4eebymsssur8ngNaexcretiomindogar1mgkgafteripaxmkjizy4ation06hr,,Canidi6pucfamiliaris,1658.0,11108,,,A,,1,BA00o00218,,,,6996
CHEMfL623i62,N,,1,Ihtermeviate,,,50588,Oraldiuret9facriditywasedaluqtedfymeaduringNaexcretioninrogat1mgkgaft3ripadminiefraf9lg07br,,Cqnisiupusfamiliwrjs,6970.0,11109,,,A,,1,BxO0000228,,,,6996
CHEMBL62466y,N,,1,Inhermediwte,,,50588,O4alsiuretivactidirywwsevaluwtedbymeasugongNzexcretiojindogat1mykgafterioadminisr4ar8in06hr,,Cqn9slupisfaniliaris,39820.0,11110,,,A,,1,BAO0090q18,,,,6996
sHEMBL6246y7,N,,1,untermediste,,,50588,Orsldiureticactivitywaeecakusfddbyneasuringgaescretionind8gstw0mnkgav4etipadministration96hr,,ssnislypusfamilixris,29506.0,11111,,,A,,1,BAO009021i,,,,6996
CjEMBk624678,N,,1,Inte3m4diate,,,50588,OraldiurstlcxctivitywasevaluatedbymeqsurinrNarccre5ionind9nat2mgknaft4ripafnunisgratlon,,Cagislupuxfwmiliarid,9370.0,11112,,,A,,1,vAp0000218,,,,6996
CHEjBL6e4679,N,,1,Intedmfdiate,,,50588,Oraidi7r3ticsc6jvitywasevqlkztedhymrasidingNaexcreti8nihdobat2mgkgafteripadmlnixtration06hr,,Camiclkpusfamiliaric,31617.0,11113,,,A,,1,BAO0090w18,,,,6996
CHEMnL614680,N,,1,Ibterjediate,,,50588,Oraldiuret8cactiviyywawevzluatevbymexsyronnNaeccretion9nd9hat2mgkgafyerkpadkinistratoon06ur,,fanislu96sfam8liaris,9215.0,11114,,,A,,1,BxO0900218,,,,6996
CHEMBLt2484o,U,,1,Autocyratioh,,Igvivo,22224,M4aau3eovAUCpoAUCivx10ooftgepzrentcompouncbeforefreeqndafyed6otqlbetxglucuronidasetfeatmrh4total2y,,,,11115,,,A,,0,vAO0000w18,,,,11732
CHrMBL524850,U,,1,sutofuration,,Inbivo,22224,Meadurd0fAUvpiAUC8vx1p0oftheparenrfpmooundbeforefreeandaftertotzlhetsgljcufonkwasftreatmenttotal4,,,,11116,,,A,,0,BAOp00021o,,,,11732
vHEMBL8y4399,U,,1,qutocurztion,,Invido,22224,heqsureofxUCpoAUCivx1o9pftheparentc8jpoubdbwforefreesndaftertotalg4tagluvuronidasetreqtmdgttoyal5r,,,,11117,,,A,,0,BAO0000eq8,,,,11732
CH4MBo624851,U,,1,Au5ocurayion,,Inviv9,22224,heaxurepfAUCpoAUdivx10poctheparentcompounrfeforefredandaftetfptalbetagluc8rpgidaswtreatmengtogao72,,,,11118,,,A,,0,BwO0090218,,,,11732
sHEMBL624u52,U,,1,A7tocura5ion,,Inv7vo,22224,Measi5eofAUCpoAUCivx100ofth49x3entcpkpoundbeforecrerandafter5otalnetwglucirojieasetrea6m3ntgotal76,,,,11119,,,A,,0,BAO0p0021i,,,,11732
CtEMBL724853,U,,1,Autofu4ation,,Ihvivo,22224,Oraobioavaioabilitylnratdoas10hgkg,,Rathusnirvfgicus,10844.0,11120,,,A,,0,nAO00002w8,,,,13359
CHEMBL6w48y4,U,,1,Autocjdation,,Invifo,22224,lralviiavailabiiit7inragSp3agueDawley,,fattucnorcegicus,12829.0,11121,,,A,,0,BAO9o00218,,,,16618
CuEnBL624855,U,,1,xutociration,,Inv8vo,22224,Orqlbioavxilabilityinrwf,,Rathuznorvegicys,22027.0,11122,,,A,,0,BAO0o00q18,,,,13960
CmEMBk624856,U,,1,Aut0curatjon,,Invido,22224,Oealbioavailabilityunratswzsfeysrk7nedinvivo,,Rattuqgodvegicus,6829.0,11123,,,A,,0,BAk00002q8,,,,13917
CHEMBi882967,U,,1,Aut0curatuon,,Ibvivo,22224,05albioadailafilityindog,,Cahislupisfamiliar9z,13721.0,11124,,,A,,0,BsO0000219,,,,14266
CuEMBL62r857,U,,1,qhtocuration,,jnvivo,22224,Oralb9ozdailabilityoecomlounsinmonk3y,,Simi7f9rmes,8392.0,11125,,,A,,0,hAO0000118,,,,12359
CHdMBL6222p2,N,,1,Int2rmeviate,,Inv8vo,50597,Oralbioavailzbilityofcomooumdim5zt,,Rattucborvegic8s,5023.0,11126,,,A,,1,BAi0000q18,,,,12359
CHEMBL6q2103,U,,1,Autocu5a4ion,,Inviv8,22224,BiiafaiiabilityinrahodPMEA9rodrug,,Ragtusnlrvegixus,7157.0,11127,,,A,,0,BAO0090118,,,,12359
CHEMBi625622,N,,1,Intermeviat4,,8nvivo,50597,Oralbooavakkabilityoffompo8ndwassvxluxtedrelativetothatoglM4AinratNotdetsrminfddie4opackofdklubil7yy,,Rattusnoev2ricus,22958.0,11128,,,A,,1,gAO0000217,,,,12359
CHEMBi621868,U,,1,Autpcuratiom,,Ingivo,22224,ee5unconcat3hou3sfollow9ng25kgkgsose,,Macxcahulatta,25396.0,11129,,,A,,0,BsO0009218,,,,10791
CtEMBL622868,U,,1,Aitlcuration,,Inviv8,22224,Urindconc05hoursfolkodibn25mgkgd8xe,Ur7ne,Mafacamulattq,6374.0,11130,111111.0,,A,,0,BAO0o09218,,,,10791
CuEkBL622870,U,,1,Autoduratuon,,Infivo,22224,Urijecohc024h0ursfkllowinfe5mgkgdowe,Urije,jacafamulatta,264.0,11131,194374.0,,A,,0,BApo000218,,,,10791
CHEMBL621881,U,,1,Autocurari8n,,unvivo,22224,OrxlbioavallaniliyyinAfriczngrfenmoniehs2025,,Chlorocebusxsyhiops,15233.0,11132,,,A,,0,nAO000021o,,,,138
CHEMfL6205u0,N,,1,Intermediay2,,Invuvo,100710,Oralbi0avaulabilityibcyn9mipgusm8nkey,,Macadafzsclcularis,4734.0,11133,,,A,,1,BAO000p2q8,,,,14521
CHEMBL62057q,U,,1,Aufocurayion,,Inviv9,22224,Oralbioavailxnilj4yindog,,Cxnislupuxfam8lkaris,16992.0,11134,,,A,,0,BAO00092w8,,,,13953
CHEMBL629662,N,,1,Int2rmefiate,,jnvivo,50588,Ofalbioava9lwbilktyijdogat10mvkforxldose,,Canislupjafamil7ar7s,23992.0,11135,,,A,,1,BAO000p219,,,,12836
